"","date","ARR"
"1","2007-12-03",72.800003
"2","2007-12-04",73.199997
"3","2007-12-05",72.800003
"4","2007-12-06",72
"5","2007-12-07",72.720001
"6","2007-12-10",72.480003
"7","2007-12-11",72.639999
"8","2007-12-12",72.400002
"9","2007-12-13",72.080002
"10","2007-12-14",72.080002
"11","2007-12-17",72.080002
"12","2007-12-18",72.239998
"13","2007-12-19",72.239998
"14","2007-12-20",72.160004
"15","2007-12-21",72.080002
"16","2007-12-24",72.080002
"17","2007-12-26",72.160004
"18","2007-12-27",72.239998
"19","2007-12-28",72.400002
"20","2007-12-31",72.400002
"21","2008-01-02",72.480003
"22","2008-01-03",72.879997
"23","2008-01-04",72.720001
"24","2008-01-07",72.720001
"25","2008-01-08",73.440002
"26","2008-01-09",73.360001
"27","2008-01-10",73.440002
"28","2008-01-11",73.519997
"29","2008-01-14",73.440002
"30","2008-01-15",73.519997
"31","2008-01-16",73.519997
"32","2008-01-17",73.440002
"33","2008-01-18",73.440002
"34","2008-01-22",73.519997
"35","2008-01-23",73.519997
"36","2008-01-24",73.519997
"37","2008-01-25",73.599998
"38","2008-01-28",73.519997
"39","2008-01-29",73.599998
"40","2008-01-30",73.68
"41","2008-01-31",73.68
"42","2008-02-01",73.519997
"43","2008-02-04",73.519997
"44","2008-02-05",73.68
"45","2008-02-06",73.68
"46","2008-02-07",73.599998
"47","2008-02-08",73.68
"48","2008-02-11",73.68
"49","2008-02-12",73.68
"50","2008-02-13",73.519997
"51","2008-02-14",73.760002
"52","2008-02-15",73.599998
"53","2008-02-19",73.519997
"54","2008-02-20",73.68
"55","2008-02-21",73.68
"56","2008-02-22",73.440002
"57","2008-02-25",73.440002
"58","2008-02-26",73.440002
"59","2008-02-27",73.519997
"60","2008-02-28",73.519997
"61","2008-02-29",73.519997
"62","2008-03-03",73.519997
"63","2008-03-04",73.440002
"64","2008-03-05",73.440002
"65","2008-03-06",73.440002
"66","2008-03-07",73.440002
"67","2008-03-10",73.360001
"68","2008-03-11",72.959999
"69","2008-03-12",72.800003
"70","2008-03-13",72.959999
"71","2008-03-14",72.959999
"72","2008-03-17",72.239998
"73","2008-03-18",72.239998
"74","2008-03-19",72.239998
"75","2008-03-20",72.720001
"76","2008-03-24",72.559998
"77","2008-03-25",72.559998
"78","2008-03-26",72.879997
"79","2008-03-27",72.400002
"80","2008-03-28",72.400002
"81","2008-03-31",73.599998
"82","2008-04-01",73.519997
"83","2008-04-02",73.519997
"84","2008-04-03",73.519997
"85","2008-04-04",73.519997
"86","2008-04-07",73.519997
"87","2008-04-08",73.519997
"88","2008-04-09",73.440002
"89","2008-04-10",73.440002
"90","2008-04-11",72.879997
"91","2008-04-14",72.879997
"92","2008-04-15",72.879997
"93","2008-04-16",73.199997
"94","2008-04-17",73.199997
"95","2008-04-18",73.199997
"96","2008-04-21",73.519997
"97","2008-04-22",72.879997
"98","2008-04-23",72.879997
"99","2008-04-24",73.040001
"100","2008-04-25",73.120003
"101","2008-04-28",72.879997
"102","2008-04-29",73.040001
"103","2008-04-30",73.040001
"104","2008-05-01",72.879997
"105","2008-05-02",72.879997
"106","2008-05-05",72.879997
"107","2008-05-06",72.879997
"108","2008-05-07",72.879997
"109","2008-05-08",72.879997
"110","2008-05-09",72.879997
"111","2008-05-12",72.879997
"112","2008-05-13",72.879997
"113","2008-05-14",72.879997
"114","2008-05-15",72.879997
"115","2008-05-16",72.879997
"116","2008-05-19",72.879997
"117","2008-05-20",72.800003
"118","2008-05-21",72.879997
"119","2008-05-22",73.68
"120","2008-05-23",73.519997
"121","2008-05-27",73.199997
"122","2008-05-28",73.68
"123","2008-05-29",73.68
"124","2008-05-30",72.959999
"125","2008-06-02",73.599998
"126","2008-06-03",73.839996
"127","2008-06-04",74
"128","2008-06-05",74.559998
"129","2008-06-06",74.559998
"130","2008-06-09",74.559998
"131","2008-06-10",74.559998
"132","2008-06-11",74.559998
"133","2008-06-12",74.480003
"134","2008-06-13",74.480003
"135","2008-06-16",74.480003
"136","2008-06-17",74.559998
"137","2008-06-18",74.559998
"138","2008-06-19",74.720001
"139","2008-06-20",74.559998
"140","2008-06-23",74.559998
"141","2008-06-24",74.720001
"142","2008-06-25",74.720001
"143","2008-06-26",74.559998
"144","2008-06-27",74.559998
"145","2008-06-30",74.559998
"146","2008-07-01",74.559998
"147","2008-07-02",74.800003
"148","2008-07-03",74.720001
"149","2008-07-07",74.559998
"150","2008-07-08",75.040001
"151","2008-07-09",75.040001
"152","2008-07-10",75.040001
"153","2008-07-11",75.040001
"154","2008-07-14",74.559998
"155","2008-07-15",74.559998
"156","2008-07-16",74.559998
"157","2008-07-17",74.559998
"158","2008-07-18",74.879997
"159","2008-07-21",74.879997
"160","2008-07-22",74.879997
"161","2008-07-23",74.959999
"162","2008-07-24",74.959999
"163","2008-07-25",74.879997
"164","2008-07-28",74.879997
"165","2008-07-29",74.879997
"166","2008-07-30",75.199997
"167","2008-07-31",75.199997
"168","2008-08-01",75.120003
"169","2008-08-04",75.199997
"170","2008-08-05",75.440002
"171","2008-08-06",75.360001
"172","2008-08-07",75.279999
"173","2008-08-08",75.360001
"174","2008-08-11",75.599998
"175","2008-08-12",75.199997
"176","2008-08-13",75.199997
"177","2008-08-14",75.599998
"178","2008-08-15",75.599998
"179","2008-08-18",75.599998
"180","2008-08-19",75.599998
"181","2008-08-20",75.599998
"182","2008-08-21",75.599998
"183","2008-08-22",75.919998
"184","2008-08-25",75.599998
"185","2008-08-26",75.839996
"186","2008-08-27",76.32
"187","2008-08-28",75.919998
"188","2008-08-29",75.199997
"189","2008-09-02",75.199997
"190","2008-09-03",75.199997
"191","2008-09-04",75.599998
"192","2008-09-05",75.360001
"193","2008-09-08",75.599998
"194","2008-09-09",75.68
"195","2008-09-10",75.760002
"196","2008-09-11",75.440002
"197","2008-09-12",75.760002
"198","2008-09-15",75.760002
"199","2008-09-16",75.360001
"200","2008-09-17",74.639999
"201","2008-09-18",74.800003
"202","2008-09-19",74
"203","2008-09-22",74.080002
"204","2008-09-23",74.080002
"205","2008-09-24",74.080002
"206","2008-09-25",72.879997
"207","2008-09-26",74.239998
"208","2008-09-29",74.480003
"209","2008-09-30",73.440002
"210","2008-10-01",73.199997
"211","2008-10-02",72
"212","2008-10-03",71.199997
"213","2008-10-06",67.68
"214","2008-10-07",69.360001
"215","2008-10-08",69.919998
"216","2008-10-09",70.400002
"217","2008-10-10",69.760002
"218","2008-10-13",69.839996
"219","2008-10-14",70
"220","2008-10-15",70
"221","2008-10-16",70.400002
"222","2008-10-17",70.400002
"223","2008-10-20",70.559998
"224","2008-10-21",71.599998
"225","2008-10-22",71.599998
"226","2008-10-23",71.599998
"227","2008-10-24",71.199997
"228","2008-10-27",71.199997
"229","2008-10-28",71.199997
"230","2008-10-29",71.919998
"231","2008-10-30",71.599998
"232","2008-10-31",72
"233","2008-11-03",72.080002
"234","2008-11-04",73.120003
"235","2008-11-05",72.080002
"236","2008-11-06",72.080002
"237","2008-11-07",72.080002
"238","2008-11-10",71.440002
"239","2008-11-11",71.599998
"240","2008-11-12",71.599998
"241","2008-11-13",71.599998
"242","2008-11-14",71.440002
"243","2008-11-17",71.440002
"244","2008-11-18",71.919998
"245","2008-11-19",72.239998
"246","2008-11-20",72
"247","2008-11-21",72
"248","2008-11-24",73.599998
"249","2008-11-25",72.32
"250","2008-11-26",73.279999
"251","2008-11-28",73.279999
"252","2008-12-01",73.279999
"253","2008-12-02",72.080002
"254","2008-12-03",72.080002
"255","2008-12-04",72.720001
"256","2008-12-05",72.32
"257","2008-12-08",72.32
"258","2008-12-09",72.239998
"259","2008-12-10",72.480003
"260","2008-12-11",72.480003
"261","2008-12-12",72.480003
"262","2008-12-15",72.480003
"263","2008-12-16",73.120003
"264","2008-12-17",71.68
"265","2008-12-18",72.32
"266","2008-12-19",71.839996
"267","2008-12-22",71.919998
"268","2008-12-23",72.080002
"269","2008-12-24",72.32
"270","2008-12-26",72.32
"271","2008-12-29",72.800003
"272","2008-12-30",72.959999
"273","2008-12-31",73.360001
"274","2009-01-02",73.360001
"275","2009-01-05",73.199997
"276","2009-01-06",74.400002
"277","2009-01-07",74.400002
"278","2009-01-08",74.400002
"279","2009-01-09",74.720001
"280","2009-01-12",74.160004
"281","2009-01-13",74.800003
"282","2009-01-14",74.800003
"283","2009-01-15",74.720001
"284","2009-01-16",74.480003
"285","2009-01-20",74.559998
"286","2009-01-21",74.639999
"287","2009-01-22",74.639999
"288","2009-01-23",74.480003
"289","2009-01-26",74.639999
"290","2009-01-27",74.959999
"291","2009-01-28",74.959999
"292","2009-01-29",74.959999
"293","2009-01-30",74.959999
"294","2009-02-02",75.199997
"295","2009-02-03",75.199997
"296","2009-02-04",74.959999
"297","2009-02-05",75.199997
"298","2009-02-06",75.599998
"299","2009-02-09",75.120003
"300","2009-02-10",75.360001
"301","2009-02-11",75.360001
"302","2009-02-12",75.599998
"303","2009-02-13",75.599998
"304","2009-02-17",75.599998
"305","2009-02-18",75.68
"306","2009-02-19",76
"307","2009-02-20",76
"308","2009-02-23",76.239998
"309","2009-02-24",76.080002
"310","2009-02-25",76.160004
"311","2009-02-26",76.32
"312","2009-02-27",76.32
"313","2009-03-02",76.239998
"314","2009-03-03",76.239998
"315","2009-03-04",76.32
"316","2009-03-05",76.160004
"317","2009-03-06",76.239998
"318","2009-03-09",76.239998
"319","2009-03-10",76.239998
"320","2009-03-11",76.160004
"321","2009-03-12",76.160004
"322","2009-03-13",76.160004
"323","2009-03-16",76.480003
"324","2009-03-17",76.239998
"325","2009-03-18",76.239998
"326","2009-03-19",76.400002
"327","2009-03-20",76.400002
"328","2009-03-23",76.400002
"329","2009-03-24",76.480003
"330","2009-03-25",76.400002
"331","2009-03-26",76.400002
"332","2009-03-27",76.400002
"333","2009-03-30",76.400002
"334","2009-03-31",76.480003
"335","2009-04-01",76.480003
"336","2009-04-02",76.480003
"337","2009-04-03",76.559998
"338","2009-04-06",76.559998
"339","2009-04-07",76.720001
"340","2009-04-08",76.639999
"341","2009-04-09",76.639999
"342","2009-04-13",76.639999
"343","2009-04-14",76.959999
"344","2009-04-15",76.959999
"345","2009-04-16",76.879997
"346","2009-04-17",76.639999
"347","2009-04-20",76.720001
"348","2009-04-21",76.800003
"349","2009-04-22",76.800003
"350","2009-04-23",76.720001
"351","2009-04-24",76.800003
"352","2009-04-27",77.199997
"353","2009-04-28",77.120003
"354","2009-04-29",77.120003
"355","2009-04-30",77.199997
"356","2009-05-01",77.199997
"357","2009-05-04",77.199997
"358","2009-05-05",77.199997
"359","2009-05-06",77.199997
"360","2009-05-07",77.199997
"361","2009-05-08",77.199997
"362","2009-05-11",77.199997
"363","2009-05-12",77.360001
"364","2009-05-13",77.360001
"365","2009-05-14",77.360001
"366","2009-05-15",77.360001
"367","2009-05-18",77.519997
"368","2009-05-19",77.519997
"369","2009-05-20",77.519997
"370","2009-05-21",77.519997
"371","2009-05-22",77.519997
"372","2009-05-26",77.519997
"373","2009-05-27",77.519997
"374","2009-05-28",77.440002
"375","2009-05-29",77.599998
"376","2009-06-01",77.760002
"377","2009-06-02",77.599998
"378","2009-06-03",77.68
"379","2009-06-04",77.68
"380","2009-06-05",77.599998
"381","2009-06-08",77.760002
"382","2009-06-09",77.68
"383","2009-06-10",77.68
"384","2009-06-11",77.68
"385","2009-06-12",77.919998
"386","2009-06-15",77.839996
"387","2009-06-16",78.080002
"388","2009-06-17",77.919998
"389","2009-06-18",77.839996
"390","2009-06-19",77.839996
"391","2009-06-22",78
"392","2009-06-23",78
"393","2009-06-24",78
"394","2009-06-25",78.160004
"395","2009-06-26",78.080002
"396","2009-06-29",78.080002
"397","2009-06-30",78.080002
"398","2009-07-01",78.160004
"399","2009-07-02",78.080002
"400","2009-07-06",78.32
"401","2009-07-07",78.32
"402","2009-07-08",78.32
"403","2009-07-09",78.32
"404","2009-07-10",78.32
"405","2009-07-13",78.32
"406","2009-07-14",78.400002
"407","2009-07-15",78.32
"408","2009-07-16",78.400002
"409","2009-07-17",78.400002
"410","2009-07-20",78.879997
"411","2009-07-21",78.879997
"412","2009-07-22",78.879997
"413","2009-07-23",78.800003
"414","2009-07-24",78.800003
"415","2009-07-27",78.800003
"416","2009-07-28",78.800003
"417","2009-07-29",78.959999
"418","2009-07-30",78.879997
"419","2009-07-31",78.639999
"420","2009-08-03",78.480003
"421","2009-08-04",78.480003
"422","2009-08-05",78.559998
"423","2009-08-06",78.639999
"424","2009-08-07",78.720001
"425","2009-08-10",78.720001
"426","2009-08-11",78.720001
"427","2009-08-12",78.800003
"428","2009-08-13",78.800003
"429","2009-08-14",78.959999
"430","2009-08-17",79.040001
"431","2009-08-18",78.879997
"432","2009-08-19",78.879997
"433","2009-08-20",78.879997
"434","2009-08-21",78.879997
"435","2009-08-24",78.959999
"436","2009-08-25",78.959999
"437","2009-08-26",78.879997
"438","2009-08-27",79.199997
"439","2009-08-28",79.199997
"440","2009-08-31",78.959999
"441","2009-09-01",78.959999
"442","2009-09-02",79.040001
"443","2009-09-03",78.959999
"444","2009-09-04",79.040001
"445","2009-09-08",79.040001
"446","2009-09-09",79.040001
"447","2009-09-10",79.040001
"448","2009-09-11",79.040001
"449","2009-09-14",79.279999
"450","2009-09-15",79.279999
"451","2009-09-16",79.279999
"452","2009-09-17",79.279999
"453","2009-09-18",79.199997
"454","2009-09-21",79.760002
"455","2009-09-22",79.360001
"456","2009-09-23",79.360001
"457","2009-09-24",79.519997
"458","2009-09-25",79.279999
"459","2009-09-28",79.279999
"460","2009-09-29",79.199997
"461","2009-09-30",79.440002
"462","2009-10-01",79.440002
"463","2009-10-02",79.360001
"464","2009-10-05",78.879997
"465","2009-10-06",78.720001
"466","2009-10-07",78.480003
"467","2009-10-08",78.480003
"468","2009-10-09",78.32
