"","date","CP"
"282","2008-02-14",69.389999
"283","2008-02-15",69.190002
"284","2008-02-19",70.510002
"285","2008-02-20",72.300003
"286","2008-02-21",71.349998
"287","2008-02-22",70.25
"288","2008-02-25",73.260002
"289","2008-02-26",75.279999
"290","2008-02-27",75.139999
"291","2008-02-28",75.18
"292","2008-02-29",73.190002
"293","2008-03-03",72.870003
"294","2008-03-04",69.959999
"295","2008-03-05",71.519997
"296","2008-03-06",69.349998
"297","2008-03-07",68.389999
"298","2008-03-10",66.870003
"299","2008-03-11",68.949997
"300","2008-03-12",68.150002
"301","2008-03-13",67.349998
"302","2008-03-14",66.099998
"303","2008-03-17",64.830002
"304","2008-03-18",66.550003
"305","2008-03-19",63.610001
"306","2008-03-20",63.150002
"307","2008-03-24",65.660004
"308","2008-03-25",67.980003
"309","2008-03-26",67.620003
"310","2008-03-27",66.360001
"311","2008-03-28",65.639999
"312","2008-03-31",64.290001
"313","2008-04-01",65.580002
"314","2008-04-02",66.18
"315","2008-04-03",66.589996
"316","2008-04-04",66.459999
"317","2008-04-07",67.25
"318","2008-04-08",66.580002
"319","2008-04-09",64.769997
"320","2008-04-10",65.919998
"321","2008-04-11",64.300003
"322","2008-04-14",63.860001
"323","2008-04-15",64.019997
"324","2008-04-16",68.470001
"325","2008-04-17",67.370003
"326","2008-04-18",69.300003
"327","2008-04-21",71.110001
"328","2008-04-22",67.589996
"329","2008-04-23",66.699997
"330","2008-04-24",67.660004
"331","2008-04-25",67.620003
"332","2008-04-28",68.449997
"333","2008-04-29",67.75
"334","2008-04-30",69.160004
"335","2008-05-01",69.720001
"336","2008-05-02",72.580002
"337","2008-05-05",72.349998
"338","2008-05-06",73.75
"339","2008-05-07",71.919998
"340","2008-05-08",73.5
"341","2008-05-09",73.120003
"342","2008-05-12",72.480003
"343","2008-05-13",72.080002
"344","2008-05-14",72.910004
"345","2008-05-15",73.410004
"346","2008-05-16",73.25
"347","2008-05-19",74.57
"348","2008-05-20",74.230003
"349","2008-05-21",74.18
"350","2008-05-22",73.440002
"351","2008-05-23",71.300003
"352","2008-05-27",71.550003
"353","2008-05-28",74.309998
"354","2008-05-29",75.059998
"355","2008-05-30",73.160004
"356","2008-06-02",70.120003
"357","2008-06-03",69.779999
"358","2008-06-04",68.300003
"359","2008-06-05",69.410004
"360","2008-06-06",67.370003
"361","2008-06-09",66.43
"362","2008-06-10",65.949997
"363","2008-06-11",63.970001
"364","2008-06-12",64.480003
"365","2008-06-13",64.589996
"366","2008-06-16",65.610001
"367","2008-06-17",65.089996
"368","2008-06-18",64.110001
"369","2008-06-19",65.400002
"370","2008-06-20",66.900002
"371","2008-06-23",66.730003
"372","2008-06-24",66.209999
"373","2008-06-25",67.440002
"374","2008-06-26",67.370003
"375","2008-06-27",67
"376","2008-06-30",66.139999
"377","2008-07-01",64.050003
"378","2008-07-02",61.66
"379","2008-07-03",60.950001
"380","2008-07-07",60.360001
"381","2008-07-08",64.93
"382","2008-07-09",63.259998
"383","2008-07-10",63.919998
"384","2008-07-11",63.34
"385","2008-07-14",63.080002
"386","2008-07-15",62.529999
"387","2008-07-16",65.300003
"388","2008-07-17",66.059998
"389","2008-07-18",67.580002
"390","2008-07-21",66.550003
"391","2008-07-22",63.669998
"392","2008-07-23",65.099998
"393","2008-07-24",61.919998
"394","2008-07-25",62.080002
"395","2008-07-28",62.049999
"396","2008-07-29",62.91
"397","2008-07-30",63.59
"398","2008-07-31",62.810001
"399","2008-08-01",61.360001
"400","2008-08-04",60.869999
"401","2008-08-05",62.950001
"402","2008-08-06",62.869999
"403","2008-08-07",61.619999
"404","2008-08-08",62.66
"405","2008-08-11",62.93
"406","2008-08-12",60.509998
"407","2008-08-13",60.240002
"408","2008-08-14",60.790001
"409","2008-08-15",59.759998
"410","2008-08-18",59.369999
"411","2008-08-19",58.75
"412","2008-08-20",58.619999
"413","2008-08-21",59.73
"414","2008-08-22",59.700001
"415","2008-08-25",58.700001
"416","2008-08-26",58.330002
"417","2008-08-27",59.209999
"418","2008-08-28",60.91
"419","2008-08-29",60.75
"420","2008-09-02",60.880001
"421","2008-09-03",60.450001
"422","2008-09-04",57.790001
"423","2008-09-05",58.299999
"424","2008-09-08",57.68
"425","2008-09-09",56.029999
"426","2008-09-10",56.669998
"427","2008-09-11",57.150002
"428","2008-09-12",57.130001
"429","2008-09-15",55.259998
"430","2008-09-16",55.509998
"431","2008-09-17",52.73
"432","2008-09-18",54.439999
"433","2008-09-19",57.369999
"434","2008-09-22",56.02
"435","2008-09-23",55.049999
"436","2008-09-24",54.369999
"437","2008-09-25",55.779999
"438","2008-09-26",56.41
"439","2008-09-29",54.360001
"440","2008-09-30",53.860001
"441","2008-10-01",52.439999
"442","2008-10-02",48.360001
"443","2008-10-03",45.93
"444","2008-10-06",44.150002
"445","2008-10-07",42.59
"446","2008-10-08",42
"447","2008-10-09",41.189999
"448","2008-10-10",40.509998
"449","2008-10-13",43.889999
"450","2008-10-14",44.27
"451","2008-10-15",38.380001
"452","2008-10-16",40.349998
"453","2008-10-17",39.82
"454","2008-10-20",42.5
"455","2008-10-21",39.5
"456","2008-10-22",36.919998
"457","2008-10-23",37.23
"458","2008-10-24",36.75
"459","2008-10-27",34.73
"460","2008-10-28",38.93
"461","2008-10-29",41.84
"462","2008-10-30",43.27
"463","2008-10-31",45
"464","2008-11-03",45.02
"465","2008-11-04",48.84
"466","2008-11-05",44.049999
"467","2008-11-06",42.639999
"468","2008-11-07",41.66
"469","2008-11-10",42.080002
"470","2008-11-11",41.389999
"471","2008-11-12",36.639999
"472","2008-11-13",38.970001
"473","2008-11-14",34.200001
"474","2008-11-17",33.450001
"475","2008-11-18",33.889999
"476","2008-11-19",30.950001
"477","2008-11-20",28.280001
"478","2008-11-21",28.639999
"479","2008-11-24",31.450001
"480","2008-11-25",30.959999
"481","2008-11-26",31.41
"482","2008-11-28",32.200001
"483","2008-12-01",29.870001
"484","2008-12-02",29.549999
"485","2008-12-03",30.48
"486","2008-12-04",30.43
"487","2008-12-05",30.84
"488","2008-12-08",32.41
"489","2008-12-09",31.65
"490","2008-12-10",33.040001
"491","2008-12-11",33.200001
"492","2008-12-12",32.93
"493","2008-12-15",32.779999
"494","2008-12-16",35.060001
"495","2008-12-17",35.150002
"496","2008-12-18",33.849998
"497","2008-12-19",32.18
"498","2008-12-22",31.99
"499","2008-12-23",31.389999
"500","2008-12-24",31.93
"501","2008-12-26",32.650002
"502","2008-12-29",31.92
"503","2008-12-30",33.23
"504","2008-12-31",33.619999
"505","2009-01-02",34.349998
"506","2009-01-05",36.889999
"507","2009-01-06",38.93
"508","2009-01-07",37.119999
"509","2009-01-08",36.84
"510","2009-01-09",35.400002
"511","2009-01-12",34.610001
"512","2009-01-13",33.009998
"513","2009-01-14",30.969999
"514","2009-01-15",31.440001
"515","2009-01-16",31.139999
"516","2009-01-20",28.18
"517","2009-01-21",30.110001
"518","2009-01-22",29.93
"519","2009-01-23",30.360001
"520","2009-01-26",30.57
"521","2009-01-27",32.810001
"522","2009-01-28",31.780001
"523","2009-01-29",30.799999
"524","2009-01-30",30.26
"525","2009-02-02",30.040001
"526","2009-02-03",30.889999
"527","2009-02-04",30.98
"528","2009-02-05",31.790001
"529","2009-02-06",32.549999
"530","2009-02-09",32.970001
"531","2009-02-10",30.799999
"532","2009-02-11",30.49
"533","2009-02-12",30.4
"534","2009-02-13",30.610001
"535","2009-02-17",28.780001
"536","2009-02-18",28.74
"537","2009-02-19",28.139999
"538","2009-02-20",28.35
"539","2009-02-23",27.15
"540","2009-02-24",28.84
"541","2009-02-25",28.719999
"542","2009-02-26",28.870001
"543","2009-02-27",28.209999
"544","2009-03-02",26.559999
"545","2009-03-03",26.469999
"546","2009-03-04",27.67
"547","2009-03-05",25.799999
"548","2009-03-06",25.870001
"549","2009-03-09",25.530001
"550","2009-03-10",27.950001
"551","2009-03-11",27.93
"552","2009-03-12",29.309999
"553","2009-03-13",28.969999
"554","2009-03-16",30.09
"555","2009-03-17",30.690001
"556","2009-03-18",30.59
"557","2009-03-19",30.5
"558","2009-03-20",29.75
"559","2009-03-23",32.310001
"560","2009-03-24",31.940001
"561","2009-03-25",31.129999
"562","2009-03-26",32.799999
"563","2009-03-27",32.220001
"564","2009-03-30",29.629999
"565","2009-03-31",29.629999
"566","2009-04-01",29.59
"567","2009-04-02",31.370001
"568","2009-04-03",31.959999
"569","2009-04-06",31.23
"570","2009-04-07",29.99
"571","2009-04-08",30.639999
"572","2009-04-09",32.099998
"573","2009-04-13",32.110001
"574","2009-04-14",31.790001
"575","2009-04-15",32.5
"576","2009-04-16",32.529999
"577","2009-04-17",34.580002
"578","2009-04-20",32.5
"579","2009-04-21",33.669998
"580","2009-04-22",33.080002
"581","2009-04-23",34.459999
"582","2009-04-24",35.200001
"583","2009-04-27",34.459999
"584","2009-04-28",34.369999
"585","2009-04-29",35.369999
"586","2009-04-30",35.860001
"587","2009-05-01",37.470001
"588","2009-05-04",39.32
"589","2009-05-05",38.48
"590","2009-05-06",39.029999
"591","2009-05-07",37.529999
"592","2009-05-08",39.009998
"593","2009-05-11",36.970001
"594","2009-05-12",36.669998
"595","2009-05-13",34.52
"596","2009-05-14",34.82
"597","2009-05-15",34.990002
"598","2009-05-18",36.759998
"599","2009-05-19",36.830002
"600","2009-05-20",38.630001
"601","2009-05-21",37.490002
"602","2009-05-22",37.630001
"603","2009-05-26",39.029999
"604","2009-05-27",37.860001
"605","2009-05-28",38.720001
"606","2009-05-29",40.939999
"607","2009-06-01",42.57
"608","2009-06-02",42.700001
"609","2009-06-03",40.740002
"610","2009-06-04",41.560001
"611","2009-06-05",42.189999
"612","2009-06-08",42.970001
"613","2009-06-09",43.099998
"614","2009-06-10",42.279999
"615","2009-06-11",41.189999
"616","2009-06-12",42.32
"617","2009-06-15",39.77
"618","2009-06-16",39.139999
"619","2009-06-17",38.48
"620","2009-06-18",38.790001
"621","2009-06-19",39.490002
"622","2009-06-22",37.950001
"623","2009-06-23",38
"624","2009-06-24",38.200001
"625","2009-06-25",40.540001
"626","2009-06-26",40.060001
"627","2009-06-29",40.25
"628","2009-06-30",39.799999
"629","2009-07-01",40.279999
"630","2009-07-02",38.66
"631","2009-07-06",37.139999
"632","2009-07-07",34.889999
"633","2009-07-08",34.360001
"634","2009-07-09",33.73
"635","2009-07-10",33.650002
"636","2009-07-13",34.450001
"637","2009-07-14",35.439999
"638","2009-07-15",36.939999
"639","2009-07-16",37.360001
"640","2009-07-17",36.93
"641","2009-07-20",37.799999
"642","2009-07-21",39.18
"643","2009-07-22",39.279999
"644","2009-07-23",40.509998
"645","2009-07-24",40.349998
"646","2009-07-27",40.07
"647","2009-07-28",39.84
"648","2009-07-29",39.82
"649","2009-07-30",44.68
"650","2009-07-31",44.490002
"651","2009-08-03",46.779999
"652","2009-08-04",47.630001
"653","2009-08-05",47.380001
"654","2009-08-06",46.490002
"655","2009-08-07",46.98
"656","2009-08-10",46.32
"657","2009-08-11",45.950001
"658","2009-08-12",46.610001
"659","2009-08-13",48.040001
"660","2009-08-14",48.02
"661","2009-08-17",45.299999
"662","2009-08-18",46.75
"663","2009-08-19",46.630001
"664","2009-08-20",46.73
"665","2009-08-21",47.849998
"666","2009-08-24",48.279999
"667","2009-08-25",48.630001
"668","2009-08-26",49.23
"669","2009-08-27",49.880001
"670","2009-08-28",50.07
"671","2009-08-31",47.860001
"672","2009-09-01",45.799999
"673","2009-09-02",45.040001
"674","2009-09-03",47.32
"675","2009-09-04",48.57
"676","2009-09-08",49.16
"677","2009-09-09",48.779999
"678","2009-09-10",49.209999
"679","2009-09-11",49.02
"680","2009-09-14",48.93
"681","2009-09-15",50.139999
"682","2009-09-16",50.189999
"683","2009-09-17",50.060001
"684","2009-09-18",49.029999
"685","2009-09-21",48.07
"686","2009-09-22",48.98
"687","2009-09-23",48.099998
"688","2009-09-24",46.16
"689","2009-09-25",45.849998
"690","2009-09-28",46.919998
"691","2009-09-29",46.509998
"692","2009-09-30",46.75
"693","2009-10-01",45.220001
"694","2009-10-02",44.849998
"695","2009-10-05",45.380001
"696","2009-10-06",45.93
"697","2009-10-07",46.400002
"698","2009-10-08",47.82
"699","2009-10-09",48
"700","2009-10-12",46.939999
"701","2009-10-13",46.790001
"702","2009-10-14",48.689999
"703","2009-10-15",48.169998
"704","2009-10-16",47.560001
"705","2009-10-19",48.240002
"706","2009-10-20",47.610001
"707","2009-10-21",47.130001
"708","2009-10-22",47.889999
"709","2009-10-23",46.790001
"710","2009-10-26",45.66
"711","2009-10-27",43.540001
"712","2009-10-28",42.169998
"713","2009-10-29",43.59
"714","2009-10-30",43.110001
"715","2009-11-02",43.68
"716","2009-11-03",45.529999
"717","2009-11-04",45.68
"718","2009-11-05",46.450001
"719","2009-11-06",46.720001
"720","2009-11-09",48.529999
"721","2009-11-10",48.630001
"722","2009-11-11",49.119999
"723","2009-11-12",48.189999
"724","2009-11-13",48.82
"725","2009-11-16",49.470001
"726","2009-11-17",49.82
"727","2009-11-18",49.869999
"728","2009-11-19",49.220001
"729","2009-11-20",49.27
"730","2009-11-23",49.720001
"731","2009-11-24",49.290001
"732","2009-11-25",49.939999
"733","2009-11-27",48.849998
"734","2009-11-30",48.459999
"735","2009-12-01",49.669998
"736","2009-12-02",49.709999
"737","2009-12-03",49.349998
"738","2009-12-04",50.849998
"739","2009-12-07",51.73
"740","2009-12-08",52.290001
"741","2009-12-09",52.619999
"742","2009-12-10",53.91
"743","2009-12-11",53.419998
"744","2009-12-14",54.52
"745","2009-12-15",53.860001
"746","2009-12-16",54.169998
"747","2009-12-17",53.110001
"748","2009-12-18",52.68
"749","2009-12-21",53.310001
"750","2009-12-22",53.869999
"751","2009-12-23",53.950001
"752","2009-12-24",54.700001
"753","2009-12-28",55.02
"754","2009-12-29",54.360001
"755","2009-12-30",54.07
"756","2009-12-31",54
"757","2010-01-04",54.32
"758","2010-01-05",54.759998
"759","2010-01-06",54.299999
"760","2010-01-07",54.080002
"761","2010-01-08",55.400002
"762","2010-01-11",54.98
"763","2010-01-12",54.610001
"764","2010-01-13",54.77
"765","2010-01-14",53.849998
"766","2010-01-15",52.93
"767","2010-01-19",51.869999
"768","2010-01-20",50.09
"769","2010-01-21",51.200001
"770","2010-01-22",50.669998
"771","2010-01-25",50.849998
"772","2010-01-26",50.779999
"773","2010-01-27",51.02
"774","2010-01-28",49.470001
"775","2010-01-29",47
"776","2010-02-01",48.110001
"777","2010-02-02",48.73
"778","2010-02-03",48.299999
"779","2010-02-04",47.07
"780","2010-02-05",46.919998
"781","2010-02-08",46.240002
"782","2010-02-09",47.419998
"783","2010-02-10",47.93
"784","2010-02-11",49.07
"785","2010-02-12",48.84
"786","2010-02-16",48.939999
"787","2010-02-17",49.110001
"788","2010-02-18",49.09
"789","2010-02-19",49.77
"790","2010-02-22",49.880001
"791","2010-02-23",48.830002
"792","2010-02-24",48.540001
"793","2010-02-25",48.099998
"794","2010-02-26",48.18
"795","2010-03-01",50.130001
"796","2010-03-02",51.080002
"797","2010-03-03",53.139999
"798","2010-03-04",53.41
"799","2010-03-05",55.040001
"800","2010-03-08",54.189999
"801","2010-03-09",54.759998
"802","2010-03-10",54.52
"803","2010-03-11",54.900002
"804","2010-03-12",55.130001
"805","2010-03-15",55.049999
"806","2010-03-16",55.580002
"807","2010-03-17",55.43
"808","2010-03-18",54.869999
"809","2010-03-19",54.240002
"810","2010-03-22",54.439999
"811","2010-03-23",54.139999
"812","2010-03-24",53.369999
"813","2010-03-25",54.5
"814","2010-03-26",54.23
"815","2010-03-29",55.5
"816","2010-03-30",55.880001
"817","2010-03-31",56.240002
"818","2010-04-01",57.209999
"819","2010-04-05",57.939999
"820","2010-04-06",56.700001
"821","2010-04-07",56.360001
"822","2010-04-08",57.439999
"823","2010-04-09",57.509998
"824","2010-04-12",57.09
"825","2010-04-13",57.82
"826","2010-04-14",58.689999
"827","2010-04-15",58.84
"828","2010-04-16",57.669998
"829","2010-04-19",58.259998
"830","2010-04-20",59.060001
"831","2010-04-21",59.490002
"832","2010-04-22",59.369999
"833","2010-04-23",59.52
"834","2010-04-26",59.43
"835","2010-04-27",57.290001
"836","2010-04-28",59.560001
"837","2010-04-29",60.349998
"838","2010-04-30",58.860001
"839","2010-05-03",60.130001
"840","2010-05-04",57.43
"841","2010-05-05",55.830002
"842","2010-05-06",54.169998
"843","2010-05-07",53.93
"844","2010-05-10",57.900002
"845","2010-05-11",58.509998
"846","2010-05-12",60.599998
"847","2010-05-13",59.650002
"848","2010-05-14",57.349998
"849","2010-05-17",56.630001
"850","2010-05-18",55.48
"851","2010-05-19",54.400002
"852","2010-05-20",51.380001
"853","2010-05-21",53.009998
"854","2010-05-24",52.549999
"855","2010-05-25",52.779999
"856","2010-05-26",53.080002
"857","2010-05-27",54.990002
"858","2010-05-28",55.029999
"859","2010-06-01",54.400002
"860","2010-06-02",55.849998
"861","2010-06-03",57.25
"862","2010-06-04",54.790001
"863","2010-06-07",53.799999
"864","2010-06-08",54.639999
"865","2010-06-09",55.02
"866","2010-06-10",57.490002
"867","2010-06-11",57.73
"868","2010-06-14",58.049999
"869","2010-06-15",59.139999
"870","2010-06-16",59.75
"871","2010-06-17",59.619999
"872","2010-06-18",60.290001
"873","2010-06-21",60.57
"874","2010-06-22",58.779999
"875","2010-06-23",57.73
"876","2010-06-24",56.48
"877","2010-06-25",56.470001
"878","2010-06-28",56.41
"879","2010-06-29",53.66
"880","2010-06-30",53.619999
"881","2010-07-01",54.080002
"882","2010-07-02",53.290001
"883","2010-07-06",53.139999
"884","2010-07-07",55.110001
"885","2010-07-08",55.619999
"886","2010-07-09",56.150002
"887","2010-07-12",56.580002
"888","2010-07-13",57.130001
"889","2010-07-14",57.790001
"890","2010-07-15",58.290001
"891","2010-07-16",56.16
"892","2010-07-19",56.130001
"893","2010-07-20",57.040001
"894","2010-07-21",55.889999
"895","2010-07-22",57.860001
"896","2010-07-23",58.939999
"897","2010-07-26",59.380001
"898","2010-07-27",57.779999
"899","2010-07-28",58.299999
"900","2010-07-29",59.209999
"901","2010-07-30",59.869999
"902","2010-08-02",60.919998
"903","2010-08-03",60.759998
"904","2010-08-04",61.389999
"905","2010-08-05",61.900002
"906","2010-08-06",60.549999
"907","2010-08-09",60.66
"908","2010-08-10",60.099998
"909","2010-08-11",57.459999
"910","2010-08-12",56.400002
"911","2010-08-13",57.389999
"912","2010-08-16",57.34
"913","2010-08-17",58.68
"914","2010-08-18",58.650002
"915","2010-08-19",57.240002
"916","2010-08-20",56.84
"917","2010-08-23",55.990002
"918","2010-08-24",56.630001
"919","2010-08-25",56.93
"920","2010-08-26",58.099998
"921","2010-08-27",59.380001
"922","2010-08-30",58.59
"923","2010-08-31",58.98
"924","2010-09-01",60.970001
"925","2010-09-02",61.369999
"926","2010-09-03",62.209999
"927","2010-09-07",61.810001
"928","2010-09-08",61.98
"929","2010-09-09",61.830002
"930","2010-09-10",61.360001
"931","2010-09-13",61.77
"932","2010-09-14",62.43
"933","2010-09-15",62.48
"934","2010-09-16",62.009998
"935","2010-09-17",61.68
"936","2010-09-20",62.259998
"937","2010-09-21",62.25
"938","2010-09-22",61.630001
"939","2010-09-23",60.709999
"940","2010-09-24",62.419998
"941","2010-09-27",62.299999
"942","2010-09-28",61.779999
"943","2010-09-29",61.400002
"944","2010-09-30",60.93
"945","2010-10-01",61.130001
"946","2010-10-04",60.490002
"947","2010-10-05",62.009998
"948","2010-10-06",62.509998
"949","2010-10-07",63.419998
