"","date","SREV"
"285","2012-05-10",13.13
"286","2012-05-11",13.6
"287","2012-05-14",13.58
"288","2012-05-15",13.77
"289","2012-05-16",13.38
"290","2012-05-17",12.86
"291","2012-05-18",12.59
"292","2012-05-21",12.75
"293","2012-05-22",12.66
"294","2012-05-23",12.76
"295","2012-05-24",12.27
"296","2012-05-25",12.24
"297","2012-05-29",12.18
"298","2012-05-30",12.04
"299","2012-05-31",12
"300","2012-06-01",11.57
"301","2012-06-04",11.49
"302","2012-06-05",11.41
"303","2012-06-06",11.79
"304","2012-06-07",11.9
"305","2012-06-08",12
"306","2012-06-11",12.13
"307","2012-06-12",12.26
"308","2012-06-13",12.67
"309","2012-06-14",12.77
"310","2012-06-15",12.91
"311","2012-06-18",12.7
"312","2012-06-19",12.91
"313","2012-06-20",12.81
"314","2012-06-21",12.78
"315","2012-06-22",12.92
"316","2012-06-25",13.42
"317","2012-06-26",13.5
"318","2012-06-27",13.49
"319","2012-06-28",13.31
"320","2012-06-29",13.85
"321","2012-07-02",13.46
"322","2012-07-03",13.7
"323","2012-07-05",13.78
"324","2012-07-06",13.52
"325","2012-07-09",13.14
"326","2012-07-10",12.88
"327","2012-07-11",12.83
"328","2012-07-12",12.62
"329","2012-07-13",12.56
"330","2012-07-16",12.76
"331","2012-07-17",12.35
"332","2012-07-18",12.47
"333","2012-07-19",12.33
"334","2012-07-20",12.39
"335","2012-07-23",12.28
"336","2012-07-24",11.9
"337","2012-07-25",11.98
"338","2012-07-26",11.96
"339","2012-07-27",11.6
"340","2012-07-30",11.17
"341","2012-07-31",11.28
"342","2012-08-01",7.98
"343","2012-08-02",8.4
"344","2012-08-03",8.45
"345","2012-08-06",8.47
"346","2012-08-07",8.45
"347","2012-08-08",8.22
"348","2012-08-09",8.09
"349","2012-08-10",8.2
"350","2012-08-13",8.12
"351","2012-08-14",7.94
"352","2012-08-15",7.76
"353","2012-08-16",8.15
"354","2012-08-17",8.5
"355","2012-08-20",8.94
"356","2012-08-21",8.91
"357","2012-08-22",8.67
"358","2012-08-23",8.6
"359","2012-08-24",8.64
"360","2012-08-27",8.99
"361","2012-08-28",8.97
"362","2012-08-29",9.16
"363","2012-08-30",9
"364","2012-08-31",9.26
"365","2012-09-04",9.38
"366","2012-09-05",9.57
"367","2012-09-06",9.62
"368","2012-09-07",9.63
"369","2012-09-10",9.43
"370","2012-09-11",9.52
"371","2012-09-12",9.54
"372","2012-09-13",9.69
"373","2012-09-14",9.78
"374","2012-09-17",9.53
"375","2012-09-18",9.52
"376","2012-09-19",9.89
"377","2012-09-20",10.25
"378","2012-09-21",10.34
"379","2012-09-24",10.47
"380","2012-09-25",10.23
"381","2012-09-26",9.98
"382","2012-09-27",10.18
"383","2012-09-28",10.28
"384","2012-10-01",10.34
"385","2012-10-02",10.48
"386","2012-10-03",10.65
"387","2012-10-04",10.47
"388","2012-10-05",10.21
"389","2012-10-08",9.98
"390","2012-10-09",9.57
"391","2012-10-10",9.43
"392","2012-10-11",9.5
"393","2012-10-12",9.36
"394","2012-10-15",9.35
"395","2012-10-16",9.51
"396","2012-10-17",9.47
"397","2012-10-18",9.01
"398","2012-10-19",8.37
"399","2012-10-22",8.51
"400","2012-10-23",8.88
"401","2012-10-24",8.9
"402","2012-10-25",8.99
"403","2012-10-26",9.01
"404","2012-10-31",9.01
"405","2012-11-01",8.97
"406","2012-11-02",8.77
"407","2012-11-05",8.2
"408","2012-11-06",5.09
"409","2012-11-07",5.1
"410","2012-11-08",4.82
"411","2012-11-09",4.79
"412","2012-11-12",4.65
"413","2012-11-13",4.6
"414","2012-11-14",4.24
"415","2012-11-15",4.18
"416","2012-11-16",4.51
"417","2012-11-19",4.4
"418","2012-11-20",4.48
"419","2012-11-21",4.58
"420","2012-11-23",4.57
"421","2012-11-26",4.54
"422","2012-11-27",4.81
"423","2012-11-28",5
"424","2012-11-29",5.1
"425","2012-11-30",5.13
"426","2012-12-03",5.23
"427","2012-12-04",5.18
"428","2012-12-05",5.36
"429","2012-12-06",5.39
"430","2012-12-07",5.51
"431","2012-12-10",5.53
"432","2012-12-11",5.64
"433","2012-12-12",5.78
"434","2012-12-13",5.79
"435","2012-12-14",5.78
"436","2012-12-17",5.88
"437","2012-12-18",5.89
"438","2012-12-19",6.01
"439","2012-12-20",5.95
"440","2012-12-21",5.82
"441","2012-12-24",5.94
"442","2012-12-26",5.83
"443","2012-12-27",5.81
"444","2012-12-28",5.78
"445","2012-12-31",5.85
"446","2013-01-02",5.99
"447","2013-01-03",6.28
"448","2013-01-04",6.46
"449","2013-01-07",6.56
"450","2013-01-08",6.76
"451","2013-01-09",6.55
"452","2013-01-10",6.32
"453","2013-01-11",6.51
"454","2013-01-14",6.32
"455","2013-01-15",6.19
"456","2013-01-16",6.07
"457","2013-01-17",6.08
"458","2013-01-18",6.05
"459","2013-01-22",6.03
"460","2013-01-23",6.18
"461","2013-01-24",6.26
"462","2013-01-25",6.28
"463","2013-01-28",6.15
"464","2013-01-29",6.16
"465","2013-01-30",6.05
"466","2013-01-31",6.05
"467","2013-02-01",6.32
"468","2013-02-04",6.34
"469","2013-02-05",6.4
"470","2013-02-06",6.63
"471","2013-02-07",6.32
"472","2013-02-08",6.97
"473","2013-02-11",6.66
"474","2013-02-12",6.92
"475","2013-02-13",7.07
"476","2013-02-14",7.05
"477","2013-02-15",6.95
"478","2013-02-19",6.88
"479","2013-02-20",6.66
"480","2013-02-21",6.37
"481","2013-02-22",6.47
"482","2013-02-25",6.21
"483","2013-02-26",6.31
"484","2013-02-27",6.36
"485","2013-02-28",6.34
"486","2013-03-01",6.24
"487","2013-03-04",6.37
"488","2013-03-05",6.58
"489","2013-03-06",6.63
"490","2013-03-07",6.59
"491","2013-03-08",6.85
"492","2013-03-11",6.5
"493","2013-03-12",6.73
"494","2013-03-13",6.56
"495","2013-03-14",6.45
"496","2013-03-15",6.34
"497","2013-03-18",6.34
"498","2013-03-19",6.34
"499","2013-03-20",6.3
"500","2013-03-21",6.45
"501","2013-03-22",6.71
"502","2013-03-25",6.8
"503","2013-03-26",6.91
"504","2013-03-27",7.02
"505","2013-03-28",7.07
"506","2013-04-01",6.55
"507","2013-04-02",6.69
"508","2013-04-03",6.51
"509","2013-04-04",6.46
"510","2013-04-05",6.25
"511","2013-04-08",6.05
"512","2013-04-09",6.64
"513","2013-04-10",6.88
"514","2013-04-11",6.84
"515","2013-04-12",6.79
"516","2013-04-15",6.5
"517","2013-04-16",6.61
"518","2013-04-17",6.2
"519","2013-04-18",6.03
"520","2013-04-19",5.77
"521","2013-04-22",5.43
"522","2013-04-23",5.83
"523","2013-04-24",5.75
"524","2013-04-25",5.98
"525","2013-04-26",6.25
"526","2013-04-29",6.37
"527","2013-04-30",6.4
"528","2013-05-01",6
"529","2013-05-02",5.74
"530","2013-05-03",5.93
"531","2013-05-06",5.93
"532","2013-05-07",5.94
"533","2013-05-08",5.78
"534","2013-05-09",5.62
"535","2013-05-10",6.82
"536","2013-05-13",6.93
"537","2013-05-14",6.75
"538","2013-05-15",6.8
"539","2013-05-16",6.82
"540","2013-05-17",6.75
"541","2013-05-20",6.78
"542","2013-05-21",6.87
"543","2013-05-22",7.01
"544","2013-05-23",7.69
"545","2013-05-24",7.73
"546","2013-05-28",8.09
"547","2013-05-29",8.03
"548","2013-05-30",8.17
"549","2013-05-31",8.15
"550","2013-06-03",8.26
"551","2013-06-04",8.15
"552","2013-06-05",8.07
"553","2013-06-06",8.13
"554","2013-06-07",8.28
"555","2013-06-10",8.53
"556","2013-06-11",8.49
"557","2013-06-12",8.62
"558","2013-06-13",8.77
"559","2013-06-14",9.04
"560","2013-06-17",9.07
"561","2013-06-18",9.08
"562","2013-06-19",9.06
"563","2013-06-20",9.01
"564","2013-06-21",9.1
"565","2013-06-24",9.05
"566","2013-06-25",9.15
"567","2013-06-26",9.21
"568","2013-06-27",9.34
"569","2013-06-28",9.32
"570","2013-07-01",9.57
"571","2013-07-02",9.65
"572","2013-07-03",9.81
"573","2013-07-05",10
"574","2013-07-08",10.16
"575","2013-07-09",10.29
"576","2013-07-10",10.46
"577","2013-07-11",10.67
"578","2013-07-12",11.17
"579","2013-07-15",11.57
"580","2013-07-16",11.17
"581","2013-07-17",11.07
"582","2013-07-18",11.29
"583","2013-07-19",11.15
"584","2013-07-22",10.8
"585","2013-07-23",10.98
"586","2013-07-24",10.92
"587","2013-07-25",10.93
"588","2013-07-26",10.9
"589","2013-07-29",10.83
"590","2013-07-30",10.72
"591","2013-07-31",10.67
"592","2013-08-01",10.64
"593","2013-08-02",12.67
"594","2013-08-05",12.82
"595","2013-08-06",12.19
"596","2013-08-07",12.01
"597","2013-08-08",11.92
"598","2013-08-09",11.6
"599","2013-08-12",12.36
"600","2013-08-13",12.57
"601","2013-08-14",12.5
"602","2013-08-15",12.2
"603","2013-08-16",12.26
"604","2013-08-19",12.01
"605","2013-08-20",12.52
"606","2013-08-21",12.55
"607","2013-08-22",12.93
"608","2013-08-23",12.95
"609","2013-08-26",13.04
"610","2013-08-27",12.45
"611","2013-08-28",12.22
"612","2013-08-29",12.43
"613","2013-08-30",12.11
"614","2013-09-03",12.3
"615","2013-09-04",12.42
"616","2013-09-05",12.84
"617","2013-09-06",12.97
"618","2013-09-09",13.19
"619","2013-09-10",13.32
"620","2013-09-11",13.49
"621","2013-09-12",13.34
"622","2013-09-13",13.26
"623","2013-09-16",12.93
"624","2013-09-17",12.73
"625","2013-09-18",12.5
"626","2013-09-19",12.35
"627","2013-09-20",12.13
"628","2013-09-23",11.91
"629","2013-09-24",11.65
"630","2013-09-25",11.48
"631","2013-09-26",11.37
"632","2013-09-27",12.31
"633","2013-09-30",12.08
"634","2013-10-01",12.48
"635","2013-10-02",12.37
"636","2013-10-03",12.06
"637","2013-10-04",12.37
"638","2013-10-07",12.14
"639","2013-10-08",11.56
"640","2013-10-09",11.26
"641","2013-10-10",11.61
"642","2013-10-11",11.91
"643","2013-10-14",12.1
"644","2013-10-15",12.18
"645","2013-10-16",12.43
"646","2013-10-17",12.41
"647","2013-10-18",12.97
"648","2013-10-21",12.55
"649","2013-10-22",12.25
"650","2013-10-23",11.96
"651","2013-10-24",12.03
"652","2013-10-25",11.87
"653","2013-10-28",11.9
"654","2013-10-29",11.76
"655","2013-10-30",11.15
"656","2013-10-31",10.83
"657","2013-11-01",10.56
"658","2013-11-04",10.93
"659","2013-11-05",10.7
"660","2013-11-06",8.96
"661","2013-11-07",9.11
"662","2013-11-08",9.29
"663","2013-11-11",9.43
"664","2013-11-12",9.56
"665","2013-11-13",9.61
"666","2013-11-14",9.3
"667","2013-11-15",9.02
"668","2013-11-18",9.14
"669","2013-11-19",9.14
"670","2013-11-20",9.25
"671","2013-11-21",9.34
"672","2013-11-22",9.7
"673","2013-11-25",9.66
"674","2013-11-26",9.62
"675","2013-11-27",9.75
"676","2013-11-29",9.71
"677","2013-12-02",9.51
"678","2013-12-03",8.52
"679","2013-12-04",7.9
"680","2013-12-05",8.46
"681","2013-12-06",8.27
"682","2013-12-09",8.35
"683","2013-12-10",8.29
"684","2013-12-11",8.15
"685","2013-12-12",8.11
"686","2013-12-13",8.13
"687","2013-12-16",8.07
"688","2013-12-17",8.05
"689","2013-12-18",7.92
"690","2013-12-19",8.05
"691","2013-12-20",8.44
"692","2013-12-23",8.4
"693","2013-12-24",8.54
"694","2013-12-26",8.37
"695","2013-12-27",8.32
"696","2013-12-30",8.42
"697","2013-12-31",8.38
"698","2014-01-02",8.21
"699","2014-01-03",8.24
"700","2014-01-06",8.19
"701","2014-01-07",8.21
"702","2014-01-08",8.32
"703","2014-01-09",8.3
"704","2014-01-10",8.38
"705","2014-01-13",8.53
"706","2014-01-14",8.81
"707","2014-01-15",8.92
"708","2014-01-16",9.14
"709","2014-01-17",8.8
"710","2014-01-21",8.77
"711","2014-01-22",8.64
"712","2014-01-23",8.58
"713","2014-01-24",8.32
"714","2014-01-27",8.07
"715","2014-01-28",8.44
"716","2014-01-29",8.18
"717","2014-01-30",8.15
"718","2014-01-31",7.98
"719","2014-02-03",7.75
"720","2014-02-04",7.82
"721","2014-02-05",7.75
"722","2014-02-06",7.93
"723","2014-02-07",7.49
"724","2014-02-10",7.41
"725","2014-02-11",7.53
"726","2014-02-12",7.39
"727","2014-02-13",7.52
"728","2014-02-14",7.7
"729","2014-02-18",7.93
"730","2014-02-19",8.32
"731","2014-02-20",8.64
"732","2014-02-21",9
"733","2014-02-24",8.93
"734","2014-02-25",8.92
"735","2014-02-26",8.98
"736","2014-02-27",9
"737","2014-02-28",9.12
"738","2014-03-03",8.92
"739","2014-03-04",9.59
"740","2014-03-05",9.38
"741","2014-03-06",9.01
"742","2014-03-07",8.86
"743","2014-03-10",8.8
"744","2014-03-11",8.32
"745","2014-03-12",8.4
"746","2014-03-13",8.37
"747","2014-03-14",8.32
"748","2014-03-17",8.49
"749","2014-03-18",8.83
"750","2014-03-19",8.77
"751","2014-03-20",8.69
"752","2014-03-21",8.39
"753","2014-03-24",8.2
"754","2014-03-25",8.31
"755","2014-03-26",7.99
"756","2014-03-27",8.12
"757","2014-03-28",7.97
"758","2014-03-31",8.44
"759","2014-04-01",8.65
"760","2014-04-02",8.8
"761","2014-04-03",8.47
"762","2014-04-04",8.04
"763","2014-04-07",7.48
"764","2014-04-08",7.29
"765","2014-04-09",7.61
"766","2014-04-10",7.2
"767","2014-04-11",6.99
"768","2014-04-14",6.99
"769","2014-04-15",6.85
"770","2014-04-16",6.75
"771","2014-04-17",6.94
"772","2014-04-21",7.05
"773","2014-04-22",6.82
"774","2014-04-23",6.75
"775","2014-04-24",6.51
"776","2014-04-25",6.22
"777","2014-04-28",6.29
"778","2014-04-29",6.2
"779","2014-04-30",6.24
"780","2014-05-01",6.25
"781","2014-05-02",4.2
"782","2014-05-05",4.22
"783","2014-05-06",4.11
"784","2014-05-07",4.13
"785","2014-05-08",4.06
"786","2014-05-09",4.15
"787","2014-05-12",4.29
"788","2014-05-13",4.15
"789","2014-05-14",4.01
"790","2014-05-15",4.02
"791","2014-05-16",4.03
"792","2014-05-19",4.07
"793","2014-05-20",4.01
"794","2014-05-21",4.07
"795","2014-05-22",4.28
"796","2014-05-23",4.4
"797","2014-05-27",4.59
"798","2014-05-28",4.6
"799","2014-05-29",4.62
"800","2014-05-30",4.55
"801","2014-06-02",4.45
"802","2014-06-03",4.56
"803","2014-06-04",4.61
"804","2014-06-05",4.66
"805","2014-06-06",4.79
"806","2014-06-09",4.96
"807","2014-06-10",5.06
"808","2014-06-11",4.97
"809","2014-06-12",5.03
"810","2014-06-13",5.08
"811","2014-06-16",5.24
"812","2014-06-17",5.39
"813","2014-06-18",5.48
"814","2014-06-19",5.49
"815","2014-06-20",5.53
"816","2014-06-23",5.51
"817","2014-06-24",5.45
"818","2014-06-25",5.59
"819","2014-06-26",5.31
"820","2014-06-27",5.63
"821","2014-06-30",5.8
"822","2014-07-01",5.67
"823","2014-07-02",5.53
"824","2014-07-03",5.65
"825","2014-07-07",5.32
"826","2014-07-08",5.11
"827","2014-07-09",5.02
"828","2014-07-10",4.85
"829","2014-07-11",4.77
"830","2014-07-14",4.81
"831","2014-07-15",4.68
"832","2014-07-16",4.63
"833","2014-07-17",4.51
"834","2014-07-18",4.63
"835","2014-07-21",4.44
"836","2014-07-22",4.52
"837","2014-07-23",4.44
"838","2014-07-24",4.5
"839","2014-07-25",4.4
"840","2014-07-28",4.33
"841","2014-07-29",4.39
"842","2014-07-30",4.53
"843","2014-07-31",4.43
"844","2014-08-01",3.39
"845","2014-08-04",3.37
"846","2014-08-05",3.31
"847","2014-08-06",3.3
"848","2014-08-07",3.42
"849","2014-08-08",3.46
"850","2014-08-11",3.54
"851","2014-08-12",3.44
"852","2014-08-13",3.46
"853","2014-08-14",3.49
"854","2014-08-15",3.41
"855","2014-08-18",3.51
"856","2014-08-19",3.46
"857","2014-08-20",3.34
"858","2014-08-21",3.61
"859","2014-08-22",3.5
"860","2014-08-25",3.51
"861","2014-08-26",3.68
"862","2014-08-27",3.58
"863","2014-08-28",3.84
"864","2014-08-29",3.8
"865","2014-09-02",3.98
"866","2014-09-03",4.25
"867","2014-09-04",4.05
"868","2014-09-05",3.98
"869","2014-09-08",4.01
"870","2014-09-09",4
"871","2014-09-10",4.04
"872","2014-09-11",4.04
"873","2014-09-12",4.02
"874","2014-09-15",3.96
"875","2014-09-16",3.77
"876","2014-09-17",3.7
"877","2014-09-18",3.69
"878","2014-09-19",3.61
"879","2014-09-22",3.46
"880","2014-09-23",3.35
"881","2014-09-24",3.43
"882","2014-09-25",3.27
"883","2014-09-26",3.33
"884","2014-09-29",3.3
"885","2014-09-30",3.23
"886","2014-10-01",3.08
"887","2014-10-02",3.3
"888","2014-10-03",3.33
"889","2014-10-06",3.42
"890","2014-10-07",3.2
"891","2014-10-08",3.23
"892","2014-10-09",3.03
"893","2014-10-10",2.9
"894","2014-10-13",2.83
"895","2014-10-14",2.98
"896","2014-10-15",3.28
"897","2014-10-16",3.36
"898","2014-10-17",3.26
"899","2014-10-20",3.39
"900","2014-10-21",3.33
"901","2014-10-22",3.27
"902","2014-10-23",3.06
"903","2014-10-24",3
"904","2014-10-27",3.11
"905","2014-10-28",3.31
"906","2014-10-29",3.23
"907","2014-10-30",3.34
"908","2014-10-31",3.82
"909","2014-11-03",3.89
"910","2014-11-04",3.77
"911","2014-11-05",3.93
"912","2014-11-06",3.88
"913","2014-11-07",4.16
"914","2014-11-10",4.2
"915","2014-11-11",4.39
"916","2014-11-12",4.44
"917","2014-11-13",4.2
"918","2014-11-14",4.44
"919","2014-11-17",4.32
"920","2014-11-18",4.25
"921","2014-11-19",3.99
"922","2014-11-20",4.05
"923","2014-11-21",4.06
"924","2014-11-24",4.05
"925","2014-11-25",4.1
"926","2014-11-26",4.09
"927","2014-11-28",4.07
"928","2014-12-01",4.2
"929","2014-12-02",4.27
"930","2014-12-03",4.45
"931","2014-12-04",4.18
"932","2014-12-05",4.21
"933","2014-12-08",3.86
"934","2014-12-09",4.26
"935","2014-12-10",4.04
"936","2014-12-11",4.07
"937","2014-12-12",4.03
"938","2014-12-15",3.93
"939","2014-12-16",4.02
"940","2014-12-17",4.17
"941","2014-12-18",4.34
"942","2014-12-19",4.55
"943","2014-12-22",4.59
"944","2014-12-23",4.52
"945","2014-12-24",4.8
"946","2014-12-26",4.69
"947","2014-12-29",4.62
"948","2014-12-30",4.69
"949","2014-12-31",4.68
"950","2015-01-02",4.5
"951","2015-01-05",4.43
"952","2015-01-06",4.34
"953","2015-01-07",4.33
"954","2015-01-08",4.33
"955","2015-01-09",4.26
"956","2015-01-12",4.27
"957","2015-01-13",4.33
"958","2015-01-14",4.25
"959","2015-01-15",4.06
"960","2015-01-16",3.95
"961","2015-01-20",3.88
"962","2015-01-21",3.79
"963","2015-01-22",3.81
"964","2015-01-23",3.87
"965","2015-01-26",3.75
"966","2015-01-27",3.67
"967","2015-01-28",3.52
"968","2015-01-29",3.44
"969","2015-01-30",3.35
"970","2015-02-02",3.27
"971","2015-02-03",3.56
"972","2015-02-04",3.51
"973","2015-02-05",3.67
"974","2015-02-06",3.79
"975","2015-02-09",3.76
"976","2015-02-10",3.6
"977","2015-02-11",3.53
"978","2015-02-12",3.56
"979","2015-02-13",3.65
"980","2015-02-17",3.78
"981","2015-02-18",3.81
"982","2015-02-19",3.8
"983","2015-02-20",3.84
"984","2015-02-23",3.65
"985","2015-02-24",3.58
"986","2015-02-25",3.57
"987","2015-02-26",3.48
"988","2015-02-27",3.72
"989","2015-03-02",3.61
"990","2015-03-03",3.37
"991","2015-03-04",3.37
"992","2015-03-05",3.31
"993","2015-03-06",3.36
"994","2015-03-09",3.36
"995","2015-03-10",3.42
"996","2015-03-11",3.35
