"","date","GSL"
"235","2009-07-22",9.6
"236","2009-07-23",9.84
"237","2009-07-24",9.6
"238","2009-07-27",9.6
"239","2009-07-28",9.52
"240","2009-07-29",9.6
"241","2009-07-30",9.52
"242","2009-07-31",11.2
"243","2009-08-03",12.8
"244","2009-08-04",12.72
"245","2009-08-05",12.24
"246","2009-08-06",11.28
"247","2009-08-07",11.36
"248","2009-08-10",12.4
"249","2009-08-11",12.08
"250","2009-08-12",12.24
"251","2009-08-13",13.84
"252","2009-08-14",15.28
"253","2009-08-17",15.36
"254","2009-08-18",16.719999
"255","2009-08-19",16.719999
"256","2009-08-20",16.799999
"257","2009-08-21",16
"258","2009-08-24",14.72
"259","2009-08-25",13.04
"260","2009-08-26",13.76
"261","2009-08-27",13.84
"262","2009-08-28",13.36
"263","2009-08-31",12.64
"264","2009-09-01",12.64
"265","2009-09-02",13.36
"266","2009-09-03",13.44
"267","2009-09-04",13.52
"268","2009-09-08",13.28
"269","2009-09-09",12.48
"270","2009-09-10",12.4
"271","2009-09-11",12.16
"272","2009-09-14",12.4
"273","2009-09-15",12.16
"274","2009-09-16",13.12
"275","2009-09-17",14.16
"276","2009-09-18",13.76
"277","2009-09-21",13.12
"278","2009-09-22",13.28
"279","2009-09-23",12.72
"280","2009-09-24",12.32
"281","2009-09-25",12.56
"282","2009-09-28",12.72
"283","2009-09-29",12.88
"284","2009-09-30",12.88
"285","2009-10-01",12.24
"286","2009-10-02",12.8
"287","2009-10-05",13.28
"288","2009-10-06",13.2
"289","2009-10-07",13.12
"290","2009-10-08",13.28
"291","2009-10-09",13.28
"292","2009-10-12",13.28
"293","2009-10-13",12.88
"294","2009-10-14",12.8
"295","2009-10-15",12.64
"296","2009-10-16",12.48
"297","2009-10-19",12.32
"298","2009-10-20",12.4
"299","2009-10-21",12.24
"300","2009-10-22",11.76
"301","2009-10-23",11.52
"302","2009-10-26",11.6
"303","2009-10-27",11.36
"304","2009-10-28",10.88
"305","2009-10-29",10.16
"306","2009-10-30",9.04
"307","2009-11-02",8.4
"308","2009-11-03",8.56
"309","2009-11-04",8.96
"310","2009-11-05",8.8
"311","2009-11-06",8.88
"312","2009-11-09",8.72
"313","2009-11-10",8.64
"314","2009-11-11",9.04
"315","2009-11-12",8.96
"316","2009-11-13",9.12
"317","2009-11-16",8.64
"318","2009-11-17",8.64
"319","2009-11-18",9.6
"320","2009-11-19",11.36
"321","2009-11-20",12.24
"322","2009-11-23",11.92
"323","2009-11-24",12
"324","2009-11-25",10.96
"325","2009-11-27",10.64
"326","2009-11-30",11.84
"327","2009-12-01",11.52
"328","2009-12-02",11.12
"329","2009-12-03",10.88
"330","2009-12-04",10.64
"331","2009-12-07",10.48
"332","2009-12-08",10.24
"333","2009-12-09",10.16
"334","2009-12-10",9.84
"335","2009-12-11",10.08
"336","2009-12-14",10.08
"337","2009-12-15",10.16
"338","2009-12-16",10.32
"339","2009-12-17",10.72
"340","2009-12-18",10.8
"341","2009-12-21",10.32
"342","2009-12-22",10.56
"343","2009-12-23",11.28
"344","2009-12-24",11.12
"345","2009-12-28",11.28
"346","2009-12-29",11.36
"347","2009-12-30",11.68
"348","2009-12-31",11.52
"349","2010-01-04",11.6
"350","2010-01-05",11.68
"351","2010-01-06",11.76
"352","2010-01-07",12.48
"353","2010-01-08",12.72
"354","2010-01-11",12.8
"355","2010-01-12",12.4
"356","2010-01-13",12.64
"357","2010-01-14",12.64
"358","2010-01-15",12.48
"359","2010-01-19",12.8
"360","2010-01-20",12.32
"361","2010-01-21",12
"362","2010-01-22",11.68
"363","2010-01-25",13.2
"364","2010-01-26",12.64
"365","2010-01-27",12.24
"366","2010-01-28",12.64
"367","2010-01-29",12.72
"368","2010-02-01",12.72
"369","2010-02-02",12.8
"370","2010-02-03",13.2
"371","2010-02-04",12.88
"372","2010-02-05",12.72
"373","2010-02-08",12.8
"374","2010-02-09",12.88
"375","2010-02-10",12.8
"376","2010-02-11",12.72
"377","2010-02-12",12.88
"378","2010-02-16",13.12
"379","2010-02-17",12.72
"380","2010-02-18",13.04
"381","2010-02-19",13.04
"382","2010-02-22",12.72
"383","2010-02-23",12.72
"384","2010-02-24",12.96
"385","2010-02-25",13.36
"386","2010-02-26",14.8
"387","2010-03-01",15.04
"388","2010-03-02",15.68
"389","2010-03-03",15.12
"390","2010-03-04",14.56
"391","2010-03-05",14.88
"392","2010-03-08",16.16
"393","2010-03-09",17.280001
"394","2010-03-10",16.719999
"395","2010-03-11",17.84
"396","2010-03-12",20.32
"397","2010-03-15",19.68
"398","2010-03-16",19.68
"399","2010-03-17",19.6
"400","2010-03-18",18.799999
"401","2010-03-19",21.280001
"402","2010-03-22",20.16
"403","2010-03-23",20.4
"404","2010-03-24",20.959999
"405","2010-03-25",20.4
"406","2010-03-26",19.52
"407","2010-03-29",18.32
"408","2010-03-30",17.280001
"409","2010-03-31",19.280001
"410","2010-04-01",18.48
"411","2010-04-05",19.120001
"412","2010-04-06",19.76
"413","2010-04-07",20.639999
"414","2010-04-08",20.48
"415","2010-04-09",20.4
"416","2010-04-12",20.32
"417","2010-04-13",23.200001
"418","2010-04-14",23.52
"419","2010-04-15",22.48
"420","2010-04-16",23.68
"421","2010-04-19",22.559999
"422","2010-04-20",22.4
"423","2010-04-21",22.24
"424","2010-04-22",23.120001
"425","2010-04-23",25.120001
"426","2010-04-26",25.92
"427","2010-04-27",25.92
"428","2010-04-28",24.959999
"429","2010-04-29",25.84
"430","2010-04-30",26.32
"431","2010-05-03",26.4
"432","2010-05-04",25.360001
"433","2010-05-05",25.280001
"434","2010-05-06",23.92
"435","2010-05-07",21.68
"436","2010-05-10",24.959999
"437","2010-05-11",24.639999
"438","2010-05-12",24.959999
"439","2010-05-13",25.120001
"440","2010-05-14",24.559999
"441","2010-05-17",23.92
"442","2010-05-18",22.879999
"443","2010-05-19",21.6
"444","2010-05-20",19.6
"445","2010-05-21",20.559999
"446","2010-05-24",20.719999
"447","2010-05-25",20.559999
"448","2010-05-26",22.32
"449","2010-05-27",24.08
"450","2010-05-28",24.639999
"451","2010-06-01",23.6
"452","2010-06-02",23.76
"453","2010-06-03",24.559999
"454","2010-06-04",23.280001
"455","2010-06-07",22.559999
"456","2010-06-08",21.200001
"457","2010-06-09",22.16
"458","2010-06-10",22.4
"459","2010-06-11",23.84
"460","2010-06-14",23.76
"461","2010-06-15",24.4
"462","2010-06-16",23.84
"463","2010-06-17",24.639999
"464","2010-06-18",23.280001
"465","2010-06-21",23.92
"466","2010-06-22",23.040001
"467","2010-06-23",22.559999
"468","2010-06-24",22.799999
"469","2010-06-25",22.799999
"470","2010-06-28",22.559999
"471","2010-06-29",21.200001
"472","2010-06-30",22
"473","2010-07-01",20.719999
"474","2010-07-02",20.4
"475","2010-07-06",19.120001
"476","2010-07-07",19.84
"477","2010-07-08",19.6
"478","2010-07-09",20.799999
"479","2010-07-12",20.4
"480","2010-07-13",20.4
"481","2010-07-14",20.16
"482","2010-07-15",20
"483","2010-07-16",18.959999
"484","2010-07-19",18.4
"485","2010-07-20",18.24
"486","2010-07-21",18
"487","2010-07-22",18.32
"488","2010-07-23",18
"489","2010-07-26",18
"490","2010-07-27",18.48
"491","2010-07-28",18.799999
"492","2010-07-29",19.6
"493","2010-07-30",19.360001
"494","2010-08-02",20.4
"495","2010-08-03",20.959999
"496","2010-08-04",21.200001
"497","2010-08-05",20.48
"498","2010-08-06",20.4
"499","2010-08-09",20.559999
"500","2010-08-10",21.360001
"501","2010-08-11",20.559999
"502","2010-08-12",21.52
"503","2010-08-13",21.200001
"504","2010-08-16",22.959999
"505","2010-08-17",22.16
"506","2010-08-18",21.440001
"507","2010-08-19",21.040001
"508","2010-08-20",20.16
"509","2010-08-23",20
"510","2010-08-24",19.280001
"511","2010-08-25",20.16
"512","2010-08-26",20.719999
"513","2010-08-27",20.719999
"514","2010-08-30",20
"515","2010-08-31",20
"516","2010-09-01",21.120001
"517","2010-09-02",21.280001
"518","2010-09-03",21.200001
"519","2010-09-07",20.959999
"520","2010-09-08",20.959999
"521","2010-09-09",21.440001
"522","2010-09-10",21.6
"523","2010-09-13",22
"524","2010-09-14",21.92
"525","2010-09-15",21.68
"526","2010-09-16",21.200001
"527","2010-09-17",21.040001
"528","2010-09-20",21.200001
"529","2010-09-21",21.76
"530","2010-09-22",21.68
"531","2010-09-23",21.120001
"532","2010-09-24",21.360001
"533","2010-09-27",21.200001
"534","2010-09-28",20.959999
"535","2010-09-29",20.879999
"536","2010-09-30",20.959999
"537","2010-10-01",21.200001
"538","2010-10-04",21.200001
"539","2010-10-05",21.76
"540","2010-10-06",21.68
"541","2010-10-07",21.52
"542","2010-10-08",21.76
"543","2010-10-11",21.440001
"544","2010-10-12",21.84
"545","2010-10-13",21.76
"546","2010-10-14",24.32
"547","2010-10-15",25.6
"548","2010-10-18",26.16
"549","2010-10-19",25.76
"550","2010-10-20",26.08
"551","2010-10-21",27.200001
"552","2010-10-22",29.52
"553","2010-10-25",31.200001
"554","2010-10-26",33.360001
"555","2010-10-27",33.200001
"556","2010-10-28",34.48
"557","2010-10-29",36.799999
"558","2010-11-01",38.720001
"559","2010-11-02",40.880001
"560","2010-11-03",42.799999
"561","2010-11-04",38.080002
"562","2010-11-05",39.759998
"563","2010-11-08",37.200001
"564","2010-11-09",35.759998
"565","2010-11-10",37.200001
"566","2010-11-11",37.119999
"567","2010-11-12",36.959999
"568","2010-11-15",38.799999
"569","2010-11-16",38.48
"570","2010-11-17",38.240002
"571","2010-11-18",37.439999
"572","2010-11-19",37.279999
"573","2010-11-22",37.599998
"574","2010-11-23",36.799999
"575","2010-11-24",35.599998
"576","2010-11-26",36.720001
"577","2010-11-29",40.720001
"578","2010-11-30",39.279999
"579","2010-12-01",40
"580","2010-12-02",40.880001
"581","2010-12-03",42.400002
"582","2010-12-06",41.200001
"583","2010-12-07",40.240002
"584","2010-12-08",40
"585","2010-12-09",39.759998
"586","2010-12-10",39.52
"587","2010-12-13",37.599998
"588","2010-12-14",38.639999
"589","2010-12-15",38.959999
"590","2010-12-16",39.52
"591","2010-12-17",39.119999
"592","2010-12-20",39.919998
"593","2010-12-21",39.200001
"594","2010-12-22",39.759998
"595","2010-12-23",40.240002
"596","2010-12-27",39.439999
"597","2010-12-28",39.200001
"598","2010-12-29",38.639999
"599","2010-12-30",39.759998
"600","2010-12-31",39.599998
"601","2011-01-03",40.400002
"602","2011-01-04",39.52
"603","2011-01-05",40.32
"604","2011-01-06",46.32
"605","2011-01-07",45.84
"606","2011-01-10",46.880001
"607","2011-01-11",46.400002
"608","2011-01-12",47.52
"609","2011-01-13",47.68
"610","2011-01-14",48.080002
"611","2011-01-18",50.16
"612","2011-01-19",51.68
"613","2011-01-20",51.360001
"614","2011-01-21",53.040001
"615","2011-01-24",52.32
"616","2011-01-25",50.560001
"617","2011-01-26",50.48
"618","2011-01-27",53.279999
"619","2011-01-28",52.080002
"620","2011-01-31",51.599998
"621","2011-02-01",51.68
"622","2011-02-02",52.880001
"623","2011-02-03",53.200001
"624","2011-02-04",53.279999
"625","2011-02-07",52.560001
"626","2011-02-08",53.119999
"627","2011-02-09",54.639999
"628","2011-02-10",55.200001
"629","2011-02-11",55.439999
"630","2011-02-14",56.48
"631","2011-02-15",55.84
"632","2011-02-16",55.84
"633","2011-02-17",56.32
"634","2011-02-18",56.400002
"635","2011-02-22",56.639999
"636","2011-02-23",59.439999
"637","2011-02-24",58.400002
"638","2011-02-25",58.720001
"639","2011-02-28",58.560001
"640","2011-03-01",57.040001
"641","2011-03-02",56
"642","2011-03-03",56.16
"643","2011-03-04",55.279999
"644","2011-03-07",55.439999
"645","2011-03-08",56.240002
"646","2011-03-09",55.119999
"647","2011-03-10",53.84
"648","2011-03-11",53.68
"649","2011-03-14",52.959999
"650","2011-03-15",51.279999
"651","2011-03-16",49.200001
"652","2011-03-17",49.200001
"653","2011-03-18",49.52
"654","2011-03-21",50.400002
"655","2011-03-22",50.880001
"656","2011-03-23",50.880001
"657","2011-03-24",53.68
"658","2011-03-25",56.639999
"659","2011-03-28",54.560001
"660","2011-03-29",53.279999
"661","2011-03-30",55.119999
"662","2011-03-31",56.32
"663","2011-04-01",54.560001
"664","2011-04-04",55.439999
"665","2011-04-05",55.759998
"666","2011-04-06",55.68
"667","2011-04-07",56.639999
"668","2011-04-08",54.240002
"669","2011-04-11",53.52
"670","2011-04-12",51.84
"671","2011-04-13",52.240002
"672","2011-04-14",51.759998
"673","2011-04-15",51.919998
"674","2011-04-18",52.32
"675","2011-04-19",50.799999
"676","2011-04-20",49.84
"677","2011-04-21",50.880001
"678","2011-04-25",50.639999
"679","2011-04-26",49.919998
"680","2011-04-27",49.119999
"681","2011-04-28",48.799999
"682","2011-04-29",50.16
"683","2011-05-02",48.720001
"684","2011-05-03",49.360001
"685","2011-05-04",50.32
"686","2011-05-05",50.639999
"687","2011-05-06",52.560001
"688","2011-05-09",53.279999
"689","2011-05-10",54.880001
"690","2011-05-11",54.799999
"691","2011-05-12",53.439999
"692","2011-05-13",55.439999
"693","2011-05-16",48
"694","2011-05-17",44.720001
"695","2011-05-18",44.720001
"696","2011-05-19",46.799999
"697","2011-05-20",48.080002
"698","2011-05-23",48.32
"699","2011-05-24",47.279999
"700","2011-05-25",46
"701","2011-05-26",47.040001
"702","2011-05-27",47.599998
"703","2011-05-31",45.68
"704","2011-06-01",44
"705","2011-06-02",45.360001
"706","2011-06-03",44.32
"707","2011-06-06",42
"708","2011-06-07",43.200001
"709","2011-06-08",40.959999
"710","2011-06-09",42.560001
"711","2011-06-10",41.439999
"712","2011-06-13",40.560001
"713","2011-06-14",41.68
"714","2011-06-15",41.68
"715","2011-06-16",41.84
"716","2011-06-17",42.48
"717","2011-06-20",42.799999
"718","2011-06-21",43.919998
"719","2011-06-22",46.799999
"720","2011-06-23",45.68
"721","2011-06-24",44.16
"722","2011-06-27",43.360001
"723","2011-06-28",41.919998
"724","2011-06-29",42.16
"725","2011-06-30",42.639999
"726","2011-07-01",44.080002
"727","2011-07-05",44
"728","2011-07-06",42.560001
"729","2011-07-07",42.560001
"730","2011-07-08",41.919998
"731","2011-07-11",41.84
"732","2011-07-12",40.720001
"733","2011-07-13",39.68
"734","2011-07-14",39.599998
"735","2011-07-15",38.959999
"736","2011-07-18",34.32
"737","2011-07-19",34.16
"738","2011-07-20",34
"739","2011-07-21",33.439999
"740","2011-07-22",33.040001
"741","2011-07-25",33.439999
"742","2011-07-26",33.360001
"743","2011-07-27",31.76
"744","2011-07-28",31.440001
"745","2011-07-29",31.440001
"746","2011-08-01",28.799999
"747","2011-08-02",28.48
"748","2011-08-03",28.32
"749","2011-08-04",26.24
"750","2011-08-05",26.799999
"751","2011-08-08",22.719999
"752","2011-08-09",23.68
"753","2011-08-10",24.799999
"754","2011-08-11",25.76
"755","2011-08-12",25.6
"756","2011-08-15",28.879999
"757","2011-08-16",28.48
"758","2011-08-17",28.08
"759","2011-08-18",26.719999
"760","2011-08-19",24
"761","2011-08-22",22.879999
"762","2011-08-23",24.08
"763","2011-08-24",24.719999
"764","2011-08-25",23.6
"765","2011-08-26",24.24
"766","2011-08-29",25.120001
"767","2011-08-30",26.799999
"768","2011-08-31",26
"769","2011-09-01",25.360001
"770","2011-09-02",24.559999
"771","2011-09-06",23.68
"772","2011-09-07",24.16
"773","2011-09-08",23.200001
"774","2011-09-09",22.4
"775","2011-09-12",21.92
"776","2011-09-13",21.52
"777","2011-09-14",22.08
"778","2011-09-15",22.08
"779","2011-09-16",21.76
"780","2011-09-19",20.24
"781","2011-09-20",19.120001
"782","2011-09-21",16.639999
"783","2011-09-22",16.639999
"784","2011-09-23",17.6
"785","2011-09-26",17.280001
"786","2011-09-27",16.959999
"787","2011-09-28",16.24
"788","2011-09-29",15.6
"789","2011-09-30",16.799999
"790","2011-10-03",16.32
"791","2011-10-04",16.24
"792","2011-10-05",16
"793","2011-10-06",15.68
"794","2011-10-07",14.8
"795","2011-10-10",15.68
"796","2011-10-11",15.68
"797","2011-10-12",17.92
"798","2011-10-13",21.360001
"799","2011-10-14",21.68
"800","2011-10-17",20.32
"801","2011-10-18",19.440001
"802","2011-10-19",19.040001
"803","2011-10-20",19.440001
"804","2011-10-21",20.959999
"805","2011-10-24",20.959999
"806","2011-10-25",20.639999
"807","2011-10-26",21.200001
"808","2011-10-27",22.24
"809","2011-10-28",21.68
"810","2011-10-31",20.799999
"811","2011-11-01",18
"812","2011-11-02",18.4
"813","2011-11-03",18
"814","2011-11-04",17.6
"815","2011-11-07",17.040001
"816","2011-11-08",17.120001
"817","2011-11-09",16.48
"818","2011-11-10",16.4
"819","2011-11-11",16.799999
"820","2011-11-14",14.72
"821","2011-11-15",14.4
"822","2011-11-16",14.08
"823","2011-11-17",14.16
"824","2011-11-18",15.12
"825","2011-11-21",14.32
"826","2011-11-22",14.64
"827","2011-11-23",14.48
"828","2011-11-25",14.8
"829","2011-11-28",13.68
"830","2011-11-29",13.36
"831","2011-11-30",15.6
"832","2011-12-01",17.120001
"833","2011-12-02",17.52
"834","2011-12-05",16.959999
"835","2011-12-06",17.280001
"836","2011-12-07",16.799999
"837","2011-12-08",16.559999
"838","2011-12-09",16.32
"839","2011-12-12",15.52
"840","2011-12-13",14.56
"841","2011-12-14",14.4
"842","2011-12-15",13.2
"843","2011-12-16",14
"844","2011-12-19",14
"845","2011-12-20",13.6
"846","2011-12-21",14.64
"847","2011-12-22",14.64
"848","2011-12-23",14
"849","2011-12-27",14.08
"850","2011-12-28",14.24
"851","2011-12-29",14
"852","2011-12-30",14.48
"853","2012-01-03",14
"854","2012-01-04",12.8
"855","2012-01-05",14
"856","2012-01-06",14.08
"857","2012-01-09",14.88
"858","2012-01-10",14.96
"859","2012-01-11",15.28
"860","2012-01-12",15.2
"861","2012-01-13",14.4
"862","2012-01-17",14.32
"863","2012-01-18",14.4
"864","2012-01-19",14.96
"865","2012-01-20",16.08
"866","2012-01-23",16.879999
"867","2012-01-24",15.84
"868","2012-01-25",14.72
"869","2012-01-26",14.8
"870","2012-01-27",14.48
"871","2012-01-30",14.96
"872","2012-01-31",15.2
"873","2012-02-01",15.6
"874","2012-02-02",16.32
"875","2012-02-03",16.799999
"876","2012-02-06",18.24
"877","2012-02-07",18
"878","2012-02-08",18.799999
"879","2012-02-09",19.52
"880","2012-02-10",20.719999
"881","2012-02-13",22.48
"882","2012-02-14",22.24
"883","2012-02-15",22.16
"884","2012-02-16",22.4
"885","2012-02-17",21.84
"886","2012-02-21",20.4
"887","2012-02-22",20.08
"888","2012-02-23",21.200001
"889","2012-02-24",20.879999
"890","2012-02-27",20.879999
"891","2012-02-28",20.719999
"892","2012-02-29",19.6
"893","2012-03-01",19.6
"894","2012-03-02",19.200001
"895","2012-03-05",19.360001
"896","2012-03-06",20.16
"897","2012-03-07",23.200001
"898","2012-03-08",24.639999
"899","2012-03-09",23.6
"900","2012-03-12",26.32
"901","2012-03-13",27.440001
"902","2012-03-14",25.440001
"903","2012-03-15",26.48
"904","2012-03-16",27.120001
"905","2012-03-19",27.92
"906","2012-03-20",28.48
"907","2012-03-21",27.92
"908","2012-03-22",27.200001
"909","2012-03-23",27.68
"910","2012-03-26",27.84
"911","2012-03-27",27.68
"912","2012-03-28",28
"913","2012-03-29",27.92
"914","2012-03-30",28
"915","2012-04-02",28.32
"916","2012-04-03",29.040001
"917","2012-04-04",29.6
"918","2012-04-05",27.280001
"919","2012-04-09",25.6
"920","2012-04-10",24.639999
"921","2012-04-11",26.4
"922","2012-04-12",27.040001
"923","2012-04-13",27.280001
"924","2012-04-16",27.52
"925","2012-04-17",27.84
"926","2012-04-18",27.040001
"927","2012-04-19",27.280001
"928","2012-04-20",26.4
"929","2012-04-23",28.959999
"930","2012-04-24",30.08
"931","2012-04-25",30
"932","2012-04-26",30.559999
"933","2012-04-27",31.040001
"934","2012-04-30",30.959999
"935","2012-05-01",31.120001
"936","2012-05-02",31.200001
"937","2012-05-03",30.719999
"938","2012-05-04",29.92
"939","2012-05-07",29.6
"940","2012-05-08",28.959999
"941","2012-05-09",28.719999
"942","2012-05-10",29.440001
"943","2012-05-11",29.6
"944","2012-05-14",28.08
"945","2012-05-15",28.4
"946","2012-05-16",28.24
"947","2012-05-17",28.16
"948","2012-05-18",26.639999
"949","2012-05-21",27.84
"950","2012-05-22",26.959999
"951","2012-05-23",25.6
"952","2012-05-24",25.440001
"953","2012-05-25",24.799999
"954","2012-05-29",26
"955","2012-05-30",25.440001
"956","2012-05-31",26
"957","2012-06-01",24.719999
"958","2012-06-04",24.879999
"959","2012-06-05",24.799999
"960","2012-06-06",26.4
"961","2012-06-07",26.08
"962","2012-06-08",25.84
"963","2012-06-11",25.84
"964","2012-06-12",25.52
"965","2012-06-13",25.200001
"966","2012-06-14",25.440001
"967","2012-06-15",26
"968","2012-06-18",25.200001
"969","2012-06-19",25.6
"970","2012-06-20",25.6
"971","2012-06-21",25.360001
"972","2012-06-22",25.52
"973","2012-06-25",24.959999
"974","2012-06-26",25.120001
"975","2012-06-27",25.280001
"976","2012-06-28",25.040001
"977","2012-06-29",25.6
"978","2012-07-02",25.92
