"","date","GPRO"
"111","2014-12-02",73.889999
"112","2014-12-03",73.650002
"113","2014-12-04",71.980003
"114","2014-12-05",72.18
"115","2014-12-08",67.650002
"116","2014-12-09",67.900002
"117","2014-12-10",62.759998
"118","2014-12-11",60.049999
"119","2014-12-12",60.52
"120","2014-12-15",57
"121","2014-12-16",58.27
"122","2014-12-17",59.5
"123","2014-12-18",57.09
"124","2014-12-19",53.900002
"125","2014-12-22",58
"126","2014-12-23",61.540001
"127","2014-12-24",66.410004
"128","2014-12-26",69.230003
"129","2014-12-29",64.739998
"130","2014-12-30",65.400002
"131","2014-12-31",63.220001
"132","2015-01-02",66.870003
"133","2015-01-05",66.190002
"134","2015-01-06",64.849998
"135","2015-01-07",62.450001
"136","2015-01-08",60.09
"137","2015-01-09",60.84
"138","2015-01-12",56.779999
"139","2015-01-13",49.869999
"140","2015-01-14",52.34
"141","2015-01-15",48.580002
"142","2015-01-16",47.509998
"143","2015-01-20",47.34
"144","2015-01-21",50.290001
"145","2015-01-22",48.349998
"146","2015-01-23",52.509998
"147","2015-01-26",50.41
"148","2015-01-27",51.419998
"149","2015-01-28",51.459999
"150","2015-01-29",50.84
"151","2015-01-30",49.75
"152","2015-02-02",52.139999
"153","2015-02-03",54.57
"154","2015-02-04",51.869999
"155","2015-02-05",54.369999
"156","2015-02-06",47.119999
"157","2015-02-09",44.48
"158","2015-02-10",43.799999
"159","2015-02-11",44.77
"160","2015-02-12",45.290001
"161","2015-02-13",45.27
"162","2015-02-17",50.919998
"163","2015-02-18",45.209999
"164","2015-02-19",45.16
"165","2015-02-20",45.07
"166","2015-02-23",43.950001
"167","2015-02-24",43.880001
"168","2015-02-25",45.049999
"169","2015-02-26",44.66
"170","2015-02-27",41.98
"171","2015-03-02",39.93
"172","2015-03-03",40.299999
"173","2015-03-04",43.009998
"174","2015-03-05",41.080002
"175","2015-03-06",40.130001
"176","2015-03-09",37.950001
"177","2015-03-10",38.73
"178","2015-03-11",38.169998
"179","2015-03-12",39.700001
"180","2015-03-13",40.130001
"181","2015-03-16",39.369999
"182","2015-03-17",40.25
"183","2015-03-18",40.669998
"184","2015-03-19",39.529999
"185","2015-03-20",40.400002
"186","2015-03-23",42.080002
"187","2015-03-24",41.830002
"188","2015-03-25",42.299999
"189","2015-03-26",43.23
"190","2015-03-27",42.700001
"191","2015-03-30",43.580002
"192","2015-03-31",43.41
"193","2015-04-01",40.889999
"194","2015-04-02",41.959999
"195","2015-04-06",43.549999
"196","2015-04-07",43.57
"197","2015-04-08",43.330002
"198","2015-04-09",43.700001
"199","2015-04-10",45.25
"200","2015-04-13",44.220001
"201","2015-04-14",44.48
"202","2015-04-15",45.669998
"203","2015-04-16",45.459999
"204","2015-04-17",44.619999
"205","2015-04-20",44.880001
"206","2015-04-21",44.310001
"207","2015-04-22",46.25
"208","2015-04-23",46.080002
"209","2015-04-24",44.73
"210","2015-04-27",45.189999
"211","2015-04-28",47.02
"212","2015-04-29",52.959999
"213","2015-04-30",50.080002
"214","2015-05-01",49.98
"215","2015-05-04",49.740002
"216","2015-05-05",47.740002
"217","2015-05-06",48.189999
"218","2015-05-07",49.549999
"219","2015-05-08",50.209999
"220","2015-05-11",48.849998
"221","2015-05-12",49.57
"222","2015-05-13",49.849998
"223","2015-05-14",50.619999
"224","2015-05-15",50.09
"225","2015-05-18",51.130001
"226","2015-05-19",51.849998
"227","2015-05-20",53.880001
"228","2015-05-21",53.5
"229","2015-05-22",54.439999
"230","2015-05-26",53.41
"231","2015-05-27",53.279999
"232","2015-05-28",56.810001
"233","2015-05-29",55.459999
"234","2015-06-01",58.52
"235","2015-06-02",58.400002
"236","2015-06-03",59.029999
"237","2015-06-04",58.880001
"238","2015-06-05",59.41
"239","2015-06-08",59.400002
"240","2015-06-09",58.68
"241","2015-06-10",57.91
"242","2015-06-11",55.990002
"243","2015-06-12",57.450001
"244","2015-06-15",58.52
"245","2015-06-16",58.189999
"246","2015-06-17",59
"247","2015-06-18",58.279999
"248","2015-06-19",57.970001
"249","2015-06-22",54.919998
"250","2015-06-23",56.759998
"251","2015-06-24",57.049999
"252","2015-06-25",56.91
"253","2015-06-26",54.130001
"254","2015-06-29",53.209999
"255","2015-06-30",52.720001
"256","2015-07-01",51.950001
"257","2015-07-02",51.75
"258","2015-07-06",50.939999
"259","2015-07-07",52.25
"260","2015-07-08",51.25
"261","2015-07-09",52.040001
"262","2015-07-10",52.509998
"263","2015-07-13",52.110001
"264","2015-07-14",54.970001
"265","2015-07-15",54.5
"266","2015-07-16",55.240002
"267","2015-07-17",56.639999
"268","2015-07-20",60.799999
"269","2015-07-21",62.040001
"270","2015-07-22",61.68
"271","2015-07-23",63.950001
"272","2015-07-24",62.169998
"273","2015-07-27",61.27
"274","2015-07-28",62.419998
"275","2015-07-29",61.869999
"276","2015-07-30",61.689999
"277","2015-07-31",62.099998
"278","2015-08-03",62.259998
"279","2015-08-04",62.080002
"280","2015-08-05",62.669998
"281","2015-08-06",62.880001
"282","2015-08-07",63.060001
"283","2015-08-10",64.739998
"284","2015-08-11",59.130001
"285","2015-08-12",56.91
"286","2015-08-13",59.5
"287","2015-08-14",58.849998
"288","2015-08-17",58.549999
"289","2015-08-18",57.490002
"290","2015-08-19",54.669998
"291","2015-08-20",50.599998
"292","2015-08-21",48.389999
"293","2015-08-24",47.860001
"294","2015-08-25",47.029999
"295","2015-08-26",46.279999
"296","2015-08-27",47.759998
"297","2015-08-28",48.18
"298","2015-08-31",46.59
"299","2015-09-01",43.689999
"300","2015-09-02",41.279999
"301","2015-09-03",38.650002
"302","2015-09-04",36.830002
"303","2015-09-08",37.5
"304","2015-09-09",33.650002
"305","2015-09-10",33.880001
"306","2015-09-11",32.419998
"307","2015-09-14",32.880001
"308","2015-09-15",33.57
"309","2015-09-16",35.73
"310","2015-09-17",36.32
"311","2015-09-18",35.150002
"312","2015-09-21",32.27
"313","2015-09-22",33.310001
"314","2015-09-23",32.639999
"315","2015-09-24",33.919998
"316","2015-09-25",32.310001
"317","2015-09-28",29.67
"318","2015-09-29",29.860001
"319","2015-09-30",31.219999
"320","2015-10-01",30.07
"321","2015-10-02",30.440001
"322","2015-10-05",30.26
"323","2015-10-06",30.65
"324","2015-10-07",29.33
"325","2015-10-08",27.6
"326","2015-10-09",29.08
"327","2015-10-12",28.459999
"328","2015-10-13",27.969999
"329","2015-10-14",28.09
"330","2015-10-15",28.540001
"331","2015-10-16",28.52
"332","2015-10-19",29.639999
"333","2015-10-20",30.309999
"334","2015-10-21",29.059999
"335","2015-10-22",28.719999
"336","2015-10-23",29.15
"337","2015-10-26",28.790001
"338","2015-10-27",28.23
"339","2015-10-28",30.209999
"340","2015-10-29",25.620001
"341","2015-10-30",25
"342","2015-11-02",25.549999
"343","2015-11-03",25.02
"344","2015-11-04",25.379999
"345","2015-11-05",24.809999
"346","2015-11-06",25.129999
"347","2015-11-09",25.92
"348","2015-11-10",25.02
"349","2015-11-11",25.1
"350","2015-11-12",23.15
"351","2015-11-13",21.16
"352","2015-11-16",21.620001
"353","2015-11-17",20.870001
"354","2015-11-18",19.809999
"355","2015-11-19",19.93
"356","2015-11-20",20.450001
"357","2015-11-23",18.99
"358","2015-11-24",19.32
"359","2015-11-25",20
"360","2015-11-27",20.280001
"361","2015-11-30",20.4
"362","2015-12-01",20.129999
"363","2015-12-02",20.09
"364","2015-12-03",18.93
"365","2015-12-04",18
"366","2015-12-07",17.51
"367","2015-12-08",17.58
"368","2015-12-09",16.889999
"369","2015-12-10",18.83
"370","2015-12-11",19.15
"371","2015-12-14",17.309999
"372","2015-12-15",17.91
"373","2015-12-16",18.82
"374","2015-12-17",17.950001
"375","2015-12-18",19.5
"376","2015-12-21",18.1
"377","2015-12-22",18.34
"378","2015-12-23",18.27
"379","2015-12-24",18.219999
"380","2015-12-28",17.92
"381","2015-12-29",18.280001
"382","2015-12-30",18.4
"383","2015-12-31",18.01
"384","2016-01-04",18.690001
"385","2016-01-05",18.49
"386","2016-01-06",18.41
"387","2016-01-07",17
"388","2016-01-08",16.190001
"389","2016-01-11",15.26
"390","2016-01-12",14.6
"391","2016-01-13",14.61
"392","2016-01-14",12.48
"393","2016-01-15",11.46
"394","2016-01-19",10.57
"395","2016-01-20",11
"396","2016-01-21",10.68
"397","2016-01-22",10.83
"398","2016-01-25",10.59
"399","2016-01-26",10.88
"400","2016-01-27",10.61
"401","2016-01-28",10.57
"402","2016-01-29",11.45
"403","2016-02-01",11.06
"404","2016-02-02",10.24
"405","2016-02-03",10.71
"406","2016-02-04",9.78
"407","2016-02-05",9.96
"408","2016-02-08",10.99
"409","2016-02-09",11.39
"410","2016-02-10",10.59
"411","2016-02-11",10.17
"412","2016-02-12",10.31
"413","2016-02-16",11.59
"414","2016-02-17",12.99
"415","2016-02-18",12.39
"416","2016-02-19",12.38
"417","2016-02-22",12.86
"418","2016-02-23",12.11
"419","2016-02-24",11.75
"420","2016-02-25",11.34
"421","2016-02-26",12.3
"422","2016-02-29",11.88
"423","2016-03-01",11.89
"424","2016-03-02",13.02
"425","2016-03-03",13.58
"426","2016-03-04",13.36
"427","2016-03-07",13.88
"428","2016-03-08",12.41
"429","2016-03-09",12.28
"430","2016-03-10",12.18
"431","2016-03-11",12.6
"432","2016-03-14",12.27
"433","2016-03-15",11.7
"434","2016-03-16",12.31
"435","2016-03-17",12.95
"436","2016-03-18",12.88
"437","2016-03-21",13.07
"438","2016-03-22",12.97
"439","2016-03-23",12.27
"440","2016-03-24",12.42
"441","2016-03-28",11.5
"442","2016-03-29",11.65
"443","2016-03-30",12.16
"444","2016-03-31",11.96
"445","2016-04-01",11.74
"446","2016-04-04",12.03
"447","2016-04-05",11.65
"448","2016-04-06",12.12
"449","2016-04-07",12.29
"450","2016-04-08",12.32
"451","2016-04-11",11.77
"452","2016-04-12",11.68
"453","2016-04-13",13.9
"454","2016-04-14",13.8
"455","2016-04-15",13.77
"456","2016-04-18",13.13
"457","2016-04-19",12.95
"458","2016-04-20",13.44
"459","2016-04-21",13.56
"460","2016-04-22",13.98
"461","2016-04-25",12.82
"462","2016-04-26",13.18
"463","2016-04-27",13.3
"464","2016-04-28",12.94
"465","2016-04-29",12.64
"466","2016-05-02",12.23
"467","2016-05-03",11.65
"468","2016-05-04",11.4
"469","2016-05-05",10.71
"470","2016-05-06",10.46
"471","2016-05-09",9.78
"472","2016-05-10",9.82
"473","2016-05-11",9.46
"474","2016-05-12",8.82
"475","2016-05-13",8.88
"476","2016-05-16",8.93
"477","2016-05-17",8.99
"478","2016-05-18",8.8
"479","2016-05-19",8.85
"480","2016-05-20",9.15
"481","2016-05-23",9.26
"482","2016-05-24",9.71
"483","2016-05-25",10.08
"484","2016-05-26",9.98
"485","2016-05-27",10.2
"486","2016-05-31",10.27
"487","2016-06-01",10.32
"488","2016-06-02",10.72
"489","2016-06-03",10.72
"490","2016-06-06",10.92
"491","2016-06-07",11.07
"492","2016-06-08",11.06
"493","2016-06-09",10.9
"494","2016-06-10",10.26
"495","2016-06-13",9.97
"496","2016-06-14",9.71
"497","2016-06-15",9.82
"498","2016-06-16",9.84
"499","2016-06-17",10.65
"500","2016-06-20",10.85
"501","2016-06-21",11.2
"502","2016-06-22",11.1
"503","2016-06-23",11.32
"504","2016-06-24",10.78
"505","2016-06-27",10.21
"506","2016-06-28",10.48
"507","2016-06-29",10.81
"508","2016-06-30",10.81
"509","2016-07-01",11.05
"510","2016-07-05",10.65
"511","2016-07-06",10.59
"512","2016-07-07",10.77
"513","2016-07-08",10.97
"514","2016-07-11",12.43
"515","2016-07-12",12.46
"516","2016-07-13",12.43
"517","2016-07-14",12.28
"518","2016-07-15",11.9
"519","2016-07-18",11.85
"520","2016-07-19",11.01
"521","2016-07-20",10.9
"522","2016-07-21",11.23
"523","2016-07-22",11.08
"524","2016-07-25",11.41
"525","2016-07-26",11.32
"526","2016-07-27",11.57
"527","2016-07-28",13.02
"528","2016-07-29",12.64
"529","2016-08-01",12.94
"530","2016-08-02",12.55
"531","2016-08-03",13.3
"532","2016-08-04",13.53
"533","2016-08-05",13.77
"534","2016-08-08",14.29
"535","2016-08-09",14.54
"536","2016-08-10",14.14
"537","2016-08-11",13.97
"538","2016-08-12",14.3
"539","2016-08-15",15.61
"540","2016-08-16",15.39
"541","2016-08-17",15.41
"542","2016-08-18",15.12
"543","2016-08-19",15.12
"544","2016-08-22",15.2
"545","2016-08-23",15.51
"546","2016-08-24",15
"547","2016-08-25",14.89
"548","2016-08-26",14.72
"549","2016-08-29",14.87
"550","2016-08-30",14.86
"551","2016-08-31",14.65
"552","2016-09-01",14.53
"553","2016-09-02",14.13
"554","2016-09-06",14.57
"555","2016-09-07",13.88
"556","2016-09-08",13.58
"557","2016-09-09",12.85
"558","2016-09-12",13.2
"559","2016-09-13",12.8
"560","2016-09-14",13.07
"561","2016-09-15",14.16
"562","2016-09-16",14.96
"563","2016-09-19",15.31
"564","2016-09-20",14.26
"565","2016-09-21",14.97
"566","2016-09-22",16.049999
"567","2016-09-23",17.15
"568","2016-09-26",16.92
"569","2016-09-27",16.790001
"570","2016-09-28",16.99
"571","2016-09-29",16.6
"572","2016-09-30",16.68
"573","2016-10-03",16.74
"574","2016-10-04",16.889999
"575","2016-10-05",17.129999
"576","2016-10-06",16.790001
"577","2016-10-07",16.34
"578","2016-10-10",15.66
"579","2016-10-11",15.02
"580","2016-10-12",14.3
"581","2016-10-13",13.84
"582","2016-10-14",13.6
"583","2016-10-17",14.07
"584","2016-10-18",14.41
"585","2016-10-19",14.73
"586","2016-10-20",14.75
"587","2016-10-21",14.93
"588","2016-10-24",13.88
"589","2016-10-25",13.88
"590","2016-10-26",14.13
"591","2016-10-27",13.73
"592","2016-10-28",13.6
"593","2016-10-31",12.78
"594","2016-11-01",12.48
"595","2016-11-02",12.84
"596","2016-11-03",11.94
"597","2016-11-04",11.16
"598","2016-11-07",10.64
"599","2016-11-08",10.86
"600","2016-11-09",10.41
"601","2016-11-10",10.21
"602","2016-11-11",10.28
"603","2016-11-14",10.35
"604","2016-11-15",10.14
"605","2016-11-16",9.9
"606","2016-11-17",9.98
"607","2016-11-18",10.02
"608","2016-11-21",9.91
"609","2016-11-22",9.79
"610","2016-11-23",9.88
"611","2016-11-25",9.89
"612","2016-11-28",9.81
"613","2016-11-29",9.83
"614","2016-11-30",9.98
"615","2016-12-01",9.82
"616","2016-12-02",9.7
"617","2016-12-05",9.66
"618","2016-12-06",9.75
"619","2016-12-07",9.37
"620","2016-12-08",9.2
"621","2016-12-09",9.23
"622","2016-12-12",8.81
"623","2016-12-13",8.82
"624","2016-12-14",8.78
"625","2016-12-15",8.69
"626","2016-12-16",9.01
"627","2016-12-19",8.92
"628","2016-12-20",8.9
"629","2016-12-21",8.9
"630","2016-12-22",9.01
"631","2016-12-23",9.19
"632","2016-12-27",9.09
"633","2016-12-28",8.95
"634","2016-12-29",8.84
"635","2016-12-30",8.71
"636","2017-01-03",8.77
"637","2017-01-04",9.02
"638","2017-01-05",9.35
"639","2017-01-06",9.07
"640","2017-01-09",9.06
"641","2017-01-10",9.02
"642","2017-01-11",9.12
"643","2017-01-12",9.15
"644","2017-01-13",9.27
"645","2017-01-17",9.42
"646","2017-01-18",9.22
"647","2017-01-19",9.17
"648","2017-01-20",9.51
"649","2017-01-23",9.4
"650","2017-01-24",10.13
"651","2017-01-25",10
"652","2017-01-26",10.03
"653","2017-01-27",10.07
"654","2017-01-30",10.8
"655","2017-01-31",10.75
"656","2017-02-01",10.57
"657","2017-02-02",10.97
"658","2017-02-03",9.58
"659","2017-02-06",9.51
"660","2017-02-07",9.34
"661","2017-02-08",8.84
"662","2017-02-09",8.74
"663","2017-02-10",8.9
"664","2017-02-13",9.05
"665","2017-02-14",9.17
"666","2017-02-15",9.44
"667","2017-02-16",9.33
"668","2017-02-17",9.25
"669","2017-02-21",9.46
"670","2017-02-22",9.51
"671","2017-02-23",9.57
"672","2017-02-24",9.43
"673","2017-02-27",9.66
"674","2017-02-28",9.4
"675","2017-03-01",9.42
"676","2017-03-02",9.27
"677","2017-03-03",8.84
"678","2017-03-06",8.14
"679","2017-03-07",7.93
"680","2017-03-08",7.98
"681","2017-03-09",7.96
"682","2017-03-10",7.97
"683","2017-03-13",7.57
"684","2017-03-14",7.24
"685","2017-03-15",7.35
"686","2017-03-16",8.51
"687","2017-03-17",8.57
"688","2017-03-20",8.66
"689","2017-03-21",8.4
"690","2017-03-22",8.33
"691","2017-03-23",8.36
"692","2017-03-24",8.3
"693","2017-03-27",8.43
"694","2017-03-28",8.57
"695","2017-03-29",8.73
"696","2017-03-30",8.66
"697","2017-03-31",8.7
"698","2017-04-03",8.61
"699","2017-04-04",8.43
"700","2017-04-05",8.43
"701","2017-04-06",8.51
"702","2017-04-07",8.55
"703","2017-04-10",8.69
"704","2017-04-11",8.95
"705","2017-04-12",8.69
"706","2017-04-13",8.63
"707","2017-04-17",8.75
"708","2017-04-18",8.75
"709","2017-04-19",8.88
"710","2017-04-20",8.97
"711","2017-04-21",8.87
"712","2017-04-24",9.01
"713","2017-04-25",9.18
"714","2017-04-26",9.14
"715","2017-04-27",8.94
"716","2017-04-28",8.25
"717","2017-05-01",8.52
"718","2017-05-02",8.68
"719","2017-05-03",8.4
"720","2017-05-04",8.26
"721","2017-05-05",8.42
"722","2017-05-08",8.41
"723","2017-05-09",8.31
"724","2017-05-10",8.53
"725","2017-05-11",8.62
"726","2017-05-12",8.54
"727","2017-05-15",8.64
"728","2017-05-16",8.68
"729","2017-05-17",8.39
"730","2017-05-18",8.25
"731","2017-05-19",8.52
"732","2017-05-22",8.86
"733","2017-05-23",8.63
"734","2017-05-24",8.54
"735","2017-05-25",8.47
"736","2017-05-26",8.4
"737","2017-05-30",8.3
"738","2017-05-31",8.22
"739","2017-06-01",8.42
"740","2017-06-02",8.41
"741","2017-06-05",8.57
"742","2017-06-06",8.49
"743","2017-06-07",8.44
"744","2017-06-08",8.53
"745","2017-06-09",8.37
"746","2017-06-12",8.53
"747","2017-06-13",8.43
"748","2017-06-14",8.34
"749","2017-06-15",8.07
"750","2017-06-16",7.77
"751","2017-06-19",7.84
"752","2017-06-20",7.8
"753","2017-06-21",7.7
"754","2017-06-22",7.74
"755","2017-06-23",7.82
"756","2017-06-26",8.19
"757","2017-06-27",8.14
"758","2017-06-28",8.25
"759","2017-06-29",8.28
"760","2017-06-30",8.13
"761","2017-07-03",8.19
"762","2017-07-05",8.05
"763","2017-07-06",8
"764","2017-07-07",7.98
"765","2017-07-10",7.96
"766","2017-07-11",7.95
"767","2017-07-12",8.12
"768","2017-07-13",8.44
"769","2017-07-14",8.18
"770","2017-07-17",8.11
"771","2017-07-18",7.99
"772","2017-07-19",8.07
"773","2017-07-20",8.01
"774","2017-07-21",7.96
"775","2017-07-24",8.03
"776","2017-07-25",8.09
"777","2017-07-26",8.18
"778","2017-07-27",8.06
"779","2017-07-28",8.1
"780","2017-07-31",8.24
"781","2017-08-01",8.08
"782","2017-08-02",8.03
"783","2017-08-03",8.26
"784","2017-08-04",9.85
"785","2017-08-07",10.16
"786","2017-08-08",10.52
"787","2017-08-09",10.16
"788","2017-08-10",9.78
"789","2017-08-11",9.88
"790","2017-08-14",9.74
"791","2017-08-15",9.88
"792","2017-08-16",9.41
"793","2017-08-17",9.32
"794","2017-08-18",9.05
"795","2017-08-21",8.76
"796","2017-08-22",9.06
"797","2017-08-23",9.21
"798","2017-08-24",9.13
"799","2017-08-25",9.13
"800","2017-08-28",9.26
"801","2017-08-29",9.15
"802","2017-08-30",9.11
"803","2017-08-31",9.21
"804","2017-09-01",9
"805","2017-09-05",8.93
"806","2017-09-06",8.9
"807","2017-09-07",10
"808","2017-09-08",10.26
"809","2017-09-11",10.92
"810","2017-09-12",10.89
"811","2017-09-13",11.41
"812","2017-09-14",11.23
"813","2017-09-15",11.52
"814","2017-09-18",11.12
"815","2017-09-19",10.97
"816","2017-09-20",10.66
"817","2017-09-21",10.94
"818","2017-09-22",10.75
"819","2017-09-25",11.18
"820","2017-09-26",11.51
"821","2017-09-27",11.69
"822","2017-09-28",11.48
"823","2017-09-29",11.01
"824","2017-10-02",11.12
"825","2017-10-03",11.09
"826","2017-10-04",10.39
"827","2017-10-05",9.67
"828","2017-10-06",9.88
"829","2017-10-09",9.81
"830","2017-10-10",9.75
"831","2017-10-11",9.63
"832","2017-10-12",9.58
"833","2017-10-13",9.56
"834","2017-10-16",9.08
"835","2017-10-17",9.23
"836","2017-10-18",9.47
"837","2017-10-19",9.21
"838","2017-10-20",9.48
"839","2017-10-23",9.4
"840","2017-10-24",9.4
"841","2017-10-25",9.62
"842","2017-10-26",9.86
"843","2017-10-27",10
"844","2017-10-30",10.34
"845","2017-10-31",10.43
"846","2017-11-01",10.67
"847","2017-11-02",9.58
"848","2017-11-03",9.13
"849","2017-11-06",8.91
"850","2017-11-07",8.85
"851","2017-11-08",8.73
"852","2017-11-09",8.35
"853","2017-11-10",8.51
"854","2017-11-13",8.38
"855","2017-11-14",8.21
"856","2017-11-15",8.16
"857","2017-11-16",8.27
"858","2017-11-17",8.29
"859","2017-11-20",8.39
"860","2017-11-21",8.61
"861","2017-11-22",8.58
"862","2017-11-24",8.58
"863","2017-11-27",8.63
"864","2017-11-28",8.72
"865","2017-11-29",8.63
"866","2017-11-30",8.54
"867","2017-12-01",8.51
"868","2017-12-04",8.23
"869","2017-12-05",8.14
"870","2017-12-06",7.92
"871","2017-12-07",7.99
"872","2017-12-08",8.02
"873","2017-12-11",8.2
"874","2017-12-12",8.03
"875","2017-12-13",7.99
"876","2017-12-14",7.84
"877","2017-12-15",8.04
"878","2017-12-18",8.06
"879","2017-12-19",8.08
"880","2017-12-20",8.04
"881","2017-12-21",8.08
"882","2017-12-22",7.95
"883","2017-12-26",7.85
"884","2017-12-27",7.67
"885","2017-12-28",7.69
"886","2017-12-29",7.57
"887","2018-01-02",7.44
"888","2018-01-03",7.49
"889","2018-01-04",7.57
"890","2018-01-05",7.52
"891","2018-01-08",6.56
"892","2018-01-09",6.17
"893","2018-01-10",6.05
"894","2018-01-11",6.15
"895","2018-01-12",6.23
"896","2018-01-16",6.36
"897","2018-01-17",6.34
"898","2018-01-18",6.27
"899","2018-01-19",6.29
"900","2018-01-22",6.3
"901","2018-01-23",6.12
"902","2018-01-24",6.1
"903","2018-01-25",5.96
"904","2018-01-26",5.65
"905","2018-01-29",5.32
"906","2018-01-30",5.47
"907","2018-01-31",5.47
"908","2018-02-01",5.5
"909","2018-02-02",5.55
"910","2018-02-05",5.52
"911","2018-02-06",5.63
"912","2018-02-07",5.61
"913","2018-02-08",5.58
"914","2018-02-09",5.46
"915","2018-02-12",5.26
"916","2018-02-13",5.29
"917","2018-02-14",5.67
"918","2018-02-15",5.62
"919","2018-02-16",5.49
"920","2018-02-20",5.57
"921","2018-02-21",5.55
"922","2018-02-22",5.46
"923","2018-02-23",5.59
"924","2018-02-26",5.65
"925","2018-02-27",5.46
"926","2018-02-28",5.38
"927","2018-03-01",5.42
"928","2018-03-02",5.56
"929","2018-03-05",5.73
"930","2018-03-06",5.83
"931","2018-03-07",5.79
"932","2018-03-08",5.74
"933","2018-03-09",5.51
"934","2018-03-12",5.63
"935","2018-03-13",5.63
"936","2018-03-14",5.61
"937","2018-03-15",5.62
"938","2018-03-16",5.54
"939","2018-03-19",5.33
"940","2018-03-20",5
"941","2018-03-21",4.92
"942","2018-03-22",4.78
"943","2018-03-23",4.58
"944","2018-03-26",4.73
"945","2018-03-27",4.91
"946","2018-03-28",4.84
"947","2018-03-29",4.79
"948","2018-04-02",4.53
"949","2018-04-03",4.54
"950","2018-04-04",4.78
"951","2018-04-05",4.91
"952","2018-04-06",4.88
"953","2018-04-09",4.71
"954","2018-04-10",4.76
"955","2018-04-11",4.87
"956","2018-04-12",5.22
"957","2018-04-13",5.26
"958","2018-04-16",5.58
"959","2018-04-17",5.04
"960","2018-04-18",5.06
"961","2018-04-19",5.13
"962","2018-04-20",5.07
"963","2018-04-23",4.81
"964","2018-04-24",4.93
"965","2018-04-25",4.86
"966","2018-04-26",4.94
"967","2018-04-27",4.88
"968","2018-04-30",5.06
"969","2018-05-01",4.91
"970","2018-05-02",4.97
"971","2018-05-03",4.96
"972","2018-05-04",5.45
"973","2018-05-07",5.43
"974","2018-05-08",5.68
"975","2018-05-09",5.7
"976","2018-05-10",5.56
"977","2018-05-11",5.74
"978","2018-05-14",5.65
"979","2018-05-15",5.74
"980","2018-05-16",5.86
"981","2018-05-17",5.99
