"","date","GRPN"
"95","2012-03-22",337.799988
"96","2012-03-23",337.799988
"97","2012-03-26",347.600006
"98","2012-03-27",365.600006
"99","2012-03-28",356
"100","2012-03-29",354
"101","2012-03-30",367.600006
"102","2012-04-02",305.600006
"103","2012-04-03",300.399994
"104","2012-04-04",290.799988
"105","2012-04-05",283.600006
"106","2012-04-09",277.799988
"107","2012-04-10",271
"108","2012-04-11",261.600006
"109","2012-04-12",271.200012
"110","2012-04-13",262.399994
"111","2012-04-16",253.399994
"112","2012-04-17",251.600006
"113","2012-04-18",240.800003
"114","2012-04-19",235.199997
"115","2012-04-20",222.600006
"116","2012-04-23",237
"117","2012-04-24",239.199997
"118","2012-04-25",245.399994
"119","2012-04-26",238.399994
"120","2012-04-27",239.600006
"121","2012-04-30",214.199997
"122","2012-05-01",217.399994
"123","2012-05-02",211.600006
"124","2012-05-03",206.199997
"125","2012-05-04",199.399994
"126","2012-05-07",209.199997
"127","2012-05-08",206.600006
"128","2012-05-09",201.399994
"129","2012-05-10",197.399994
"130","2012-05-11",198
"131","2012-05-14",234.800003
"132","2012-05-15",243.399994
"133","2012-05-16",261
"134","2012-05-17",248.199997
"135","2012-05-18",231.600006
"136","2012-05-21",247.800003
"137","2012-05-22",239
"138","2012-05-23",240.600006
"139","2012-05-24",237.800003
"140","2012-05-25",241
"141","2012-05-29",235.800003
"142","2012-05-30",222
"143","2012-05-31",212.800003
"144","2012-06-01",193.800003
"145","2012-06-04",179
"146","2012-06-05",195.800003
"147","2012-06-06",212.600006
"148","2012-06-07",212.399994
"149","2012-06-08",215.199997
"150","2012-06-11",206.800003
"151","2012-06-12",199
"152","2012-06-13",192
"153","2012-06-14",188.600006
"154","2012-06-15",201.199997
"155","2012-06-18",223
"156","2012-06-19",218.600006
"157","2012-06-20",213.399994
"158","2012-06-21",210
"159","2012-06-22",208
"160","2012-06-25",197.800003
"161","2012-06-26",205
"162","2012-06-27",202.600006
"163","2012-06-28",197
"164","2012-06-29",212.600006
"165","2012-07-02",190.199997
"166","2012-07-03",175.800003
"167","2012-07-05",176.399994
"168","2012-07-06",168.800003
"169","2012-07-09",175.800003
"170","2012-07-10",166.199997
"171","2012-07-11",155.399994
"172","2012-07-12",159.600006
"173","2012-07-13",155.800003
"174","2012-07-16",153.399994
"175","2012-07-17",144.199997
"176","2012-07-18",141.399994
"177","2012-07-19",148
"178","2012-07-20",148
"179","2012-07-23",147.600006
"180","2012-07-24",144.800003
"181","2012-07-25",144.800003
"182","2012-07-26",132.199997
"183","2012-07-27",151.800003
"184","2012-07-30",138
"185","2012-07-31",133.199997
"186","2012-08-01",129.600006
"187","2012-08-02",127.599998
"188","2012-08-03",131.800003
"189","2012-08-06",145
"190","2012-08-07",145.600006
"191","2012-08-08",138.600006
"192","2012-08-09",133
"193","2012-08-10",148.800003
"194","2012-08-13",151
"195","2012-08-14",110.199997
"196","2012-08-15",106.400002
"197","2012-08-16",100
"198","2012-08-17",95
"199","2012-08-20",93
"200","2012-08-21",90.800003
"201","2012-08-22",90.800003
"202","2012-08-23",90.400002
"203","2012-08-24",88.800003
"204","2012-08-27",88.199997
"205","2012-08-28",87.400002
"206","2012-08-29",86.199997
"207","2012-08-30",83.800003
"208","2012-08-31",83
"209","2012-09-04",84.800003
"210","2012-09-05",83.599998
"211","2012-09-06",84.599998
"212","2012-09-07",85.400002
"213","2012-09-10",85.400002
"214","2012-09-11",92.199997
"215","2012-09-12",93.199997
"216","2012-09-13",95.199997
"217","2012-09-14",105.400002
"218","2012-09-17",95
"219","2012-09-18",93.800003
"220","2012-09-19",106.800003
"221","2012-09-20",103
"222","2012-09-21",105.599998
"223","2012-09-24",104
"224","2012-09-25",96.599998
"225","2012-09-26",94
"226","2012-09-27",95.599998
"227","2012-09-28",95.400002
"228","2012-10-01",94.400002
"229","2012-10-02",93
"230","2012-10-03",93.599998
"231","2012-10-04",96
"232","2012-10-05",105
"233","2012-10-08",109.400002
"234","2012-10-09",105.400002
"235","2012-10-10",101
"236","2012-10-11",105
"237","2012-10-12",105.800003
"238","2012-10-15",104
"239","2012-10-16",101
"240","2012-10-17",101.599998
"241","2012-10-18",98.199997
"242","2012-10-19",93.800003
"243","2012-10-22",91.599998
"244","2012-10-23",89.599998
"245","2012-10-24",88.400002
"246","2012-10-25",89.199997
"247","2012-10-26",89.400002
"248","2012-10-31",82.400002
"249","2012-11-01",80.599998
"250","2012-11-02",76.599998
"251","2012-11-05",78
"252","2012-11-06",79.800003
"253","2012-11-07",75.199997
"254","2012-11-08",78.400002
"255","2012-11-09",55.200001
"256","2012-11-12",53.799999
"257","2012-11-13",52.599998
"258","2012-11-14",54.599998
"259","2012-11-15",58
"260","2012-11-16",59.599998
"261","2012-11-19",62.200001
"262","2012-11-20",67.400002
"263","2012-11-21",77.599998
"264","2012-11-23",79
"265","2012-11-26",76.199997
"266","2012-11-27",79.199997
"267","2012-11-28",88.400002
"268","2012-11-29",90.800003
"269","2012-11-30",83
"270","2012-12-03",82.199997
"271","2012-12-04",75.199997
"272","2012-12-05",77.199997
"273","2012-12-06",76.199997
"274","2012-12-07",93.800003
"275","2012-12-10",85
"276","2012-12-11",88.199997
"277","2012-12-12",91.599998
"278","2012-12-13",96
"279","2012-12-14",98.599998
"280","2012-12-17",95.800003
"281","2012-12-18",100.199997
"282","2012-12-19",97.599998
"283","2012-12-20",95.800003
"284","2012-12-21",96.400002
"285","2012-12-24",92.599998
"286","2012-12-26",96
"287","2012-12-27",97.199997
"288","2012-12-28",95.599998
"289","2012-12-31",97.199997
"290","2013-01-02",99.199997
"291","2013-01-03",102.400002
"292","2013-01-04",105.400002
"293","2013-01-07",106
"294","2013-01-08",104
"295","2013-01-09",101
"296","2013-01-10",103.800003
"297","2013-01-11",107
"298","2013-01-14",105.400002
"299","2013-01-15",104.599998
"300","2013-01-16",100.599998
"301","2013-01-17",101.800003
"302","2013-01-18",99
"303","2013-01-22",96.800003
"304","2013-01-23",101.800003
"305","2013-01-24",103.599998
"306","2013-01-25",105.400002
"307","2013-01-28",108
"308","2013-01-29",105.599998
"309","2013-01-30",105.400002
"310","2013-01-31",110.400002
"311","2013-02-01",113
"312","2013-02-04",104.599998
"313","2013-02-05",102.400002
"314","2013-02-06",108
"315","2013-02-07",105.599998
"316","2013-02-08",108.599998
"317","2013-02-11",107.199997
"318","2013-02-12",105.800003
"319","2013-02-13",111.599998
"320","2013-02-14",119
"321","2013-02-15",119.199997
"322","2013-02-19",118.599998
"323","2013-02-20",111.800003
"324","2013-02-21",116
"325","2013-02-22",114.400002
"326","2013-02-25",111.800003
"327","2013-02-26",111
"328","2013-02-27",119.599998
"329","2013-02-28",90.599998
"330","2013-03-01",102
"331","2013-03-04",108.400002
"332","2013-03-05",112.800003
"333","2013-03-06",106
"334","2013-03-07",106.400002
"335","2013-03-08",109.800003
"336","2013-03-11",108.199997
"337","2013-03-12",105
"338","2013-03-13",105.599998
"339","2013-03-14",101.599998
"340","2013-03-15",107.800003
"341","2013-03-18",109.599998
"342","2013-03-19",105.599998
"343","2013-03-20",107.599998
"344","2013-03-21",108.400002
"345","2013-03-22",114.800003
"346","2013-03-25",120
"347","2013-03-26",121.199997
"348","2013-03-27",124.199997
"349","2013-03-28",122.400002
"350","2013-04-01",119.199997
"351","2013-04-02",112.400002
"352","2013-04-03",111
"353","2013-04-04",114.599998
"354","2013-04-05",121.400002
"355","2013-04-08",120.800003
"356","2013-04-09",118.800003
"357","2013-04-10",122.199997
"358","2013-04-11",128.600006
"359","2013-04-12",131
"360","2013-04-15",125.599998
"361","2013-04-16",127.599998
"362","2013-04-17",127.800003
"363","2013-04-18",122.400002
"364","2013-04-19",127.199997
"365","2013-04-22",126
"366","2013-04-23",127.199997
"367","2013-04-24",127.800003
"368","2013-04-25",129.399994
"369","2013-04-26",127.599998
"370","2013-04-29",125.199997
"371","2013-04-30",122
"372","2013-05-01",119.599998
"373","2013-05-02",117.199997
"374","2013-05-03",116.800003
"375","2013-05-06",109.199997
"376","2013-05-07",107.800003
"377","2013-05-08",111.800003
"378","2013-05-09",124.599998
"379","2013-05-10",125
"380","2013-05-13",127.199997
"381","2013-05-14",137.800003
"382","2013-05-15",137.199997
"383","2013-05-16",138.800003
"384","2013-05-17",139.399994
"385","2013-05-20",139.600006
"386","2013-05-21",142.800003
"387","2013-05-22",145.199997
"388","2013-05-23",142.600006
"389","2013-05-24",144.199997
"390","2013-05-28",147.800003
"391","2013-05-29",148.199997
"392","2013-05-30",149.399994
"393","2013-05-31",153.800003
"394","2013-06-03",142.800003
"395","2013-06-04",140
"396","2013-06-05",136.399994
"397","2013-06-06",134
"398","2013-06-07",138.800003
"399","2013-06-10",143
"400","2013-06-11",142.399994
"401","2013-06-12",139
"402","2013-06-13",137.199997
"403","2013-06-14",153
"404","2013-06-17",153.800003
"405","2013-06-18",153.600006
"406","2013-06-19",154.600006
"407","2013-06-20",150.800003
"408","2013-06-21",159
"409","2013-06-24",159.399994
"410","2013-06-25",163.199997
"411","2013-06-26",166.600006
"412","2013-06-27",167.800003
"413","2013-06-28",171
"414","2013-07-01",173.399994
"415","2013-07-02",179
"416","2013-07-03",182.800003
"417","2013-07-05",182.399994
"418","2013-07-08",178
"419","2013-07-09",172
"420","2013-07-10",176
"421","2013-07-11",172.399994
"422","2013-07-12",170.600006
"423","2013-07-15",168.800003
"424","2013-07-16",166.199997
"425","2013-07-17",177
"426","2013-07-18",175.399994
"427","2013-07-19",176.800003
"428","2013-07-22",178
"429","2013-07-23",177.199997
"430","2013-07-24",174
"431","2013-07-25",176.800003
"432","2013-07-26",186.800003
"433","2013-07-29",178.399994
"434","2013-07-30",174.199997
"435","2013-07-31",177.199997
"436","2013-08-01",176.800003
"437","2013-08-02",174
"438","2013-08-05",179.399994
"439","2013-08-06",174
"440","2013-08-07",174.399994
"441","2013-08-08",212
"442","2013-08-09",212.199997
"443","2013-08-12",211.600006
"444","2013-08-13",207
"445","2013-08-14",204.199997
"446","2013-08-15",195.600006
"447","2013-08-16",192.199997
"448","2013-08-19",190
"449","2013-08-20",189.800003
"450","2013-08-21",195.399994
"451","2013-08-22",199.600006
"452","2013-08-23",197.399994
"453","2013-08-26",205.600006
"454","2013-08-27",197.800003
"455","2013-08-28",200.800003
"456","2013-08-29",207.600006
"457","2013-08-30",203.199997
"458","2013-09-03",204
"459","2013-09-04",205.800003
"460","2013-09-05",213.199997
"461","2013-09-06",215.399994
"462","2013-09-09",222
"463","2013-09-10",224
"464","2013-09-11",230.600006
"465","2013-09-12",235.199997
"466","2013-09-13",233.800003
"467","2013-09-16",224.800003
"468","2013-09-17",227.199997
"469","2013-09-18",231
"470","2013-09-19",251.800003
"471","2013-09-20",252.800003
"472","2013-09-23",238.800003
"473","2013-09-24",236.199997
"474","2013-09-25",234
"475","2013-09-26",242.199997
"476","2013-09-27",232.800003
"477","2013-09-30",224.199997
"478","2013-10-01",234
"479","2013-10-02",235.399994
"480","2013-10-03",226
"481","2013-10-04",229
"482","2013-10-07",220.600006
"483","2013-10-08",210.600006
"484","2013-10-09",205.199997
"485","2013-10-10",222
"486","2013-10-11",222.399994
"487","2013-10-14",220.199997
"488","2013-10-15",223.600006
"489","2013-10-16",229
"490","2013-10-17",213.399994
"491","2013-10-18",213
"492","2013-10-21",212
"493","2013-10-22",197.399994
"494","2013-10-23",194
"495","2013-10-24",193
"496","2013-10-25",196
"497","2013-10-28",187.199997
"498","2013-10-29",188.800003
"499","2013-10-30",182.800003
"500","2013-10-31",182.800003
"501","2013-11-01",198.600006
"502","2013-11-04",211.399994
"503","2013-11-05",205.600006
"504","2013-11-06",200.199997
"505","2013-11-07",190
"506","2013-11-08",202.199997
"507","2013-11-11",199.800003
"508","2013-11-12",205.600006
"509","2013-11-13",206
"510","2013-11-14",214.399994
"511","2013-11-15",214.199997
"512","2013-11-18",208.199997
"513","2013-11-19",196.399994
"514","2013-11-20",184.399994
"515","2013-11-21",190.600006
"516","2013-11-22",182.399994
"517","2013-11-25",181.399994
"518","2013-11-26",183.800003
"519","2013-11-27",182
"520","2013-11-29",181
"521","2013-12-02",175
"522","2013-12-03",181.800003
"523","2013-12-04",181.800003
"524","2013-12-05",181.800003
"525","2013-12-06",181.800003
"526","2013-12-09",192.399994
"527","2013-12-10",200.800003
"528","2013-12-11",202.800003
"529","2013-12-12",208
"530","2013-12-13",204.800003
"531","2013-12-16",207.199997
"532","2013-12-17",213.399994
"533","2013-12-18",225.399994
"534","2013-12-19",233
"535","2013-12-20",233.600006
"536","2013-12-23",236.399994
"537","2013-12-24",236.800003
"538","2013-12-26",239.800003
"539","2013-12-27",234.199997
"540","2013-12-30",226.600006
"541","2013-12-31",235.399994
"542","2014-01-02",237
"543","2014-01-03",241.600006
"544","2014-01-06",237.800003
"545","2014-01-07",237.600006
"546","2014-01-08",235.600006
"547","2014-01-09",228.800003
"548","2014-01-10",231.199997
"549","2014-01-13",219.600006
"550","2014-01-14",228.199997
"551","2014-01-15",220.800003
"552","2014-01-16",219.600006
"553","2014-01-17",216.800003
"554","2014-01-21",219
"555","2014-01-22",215
"556","2014-01-23",212.800003
"557","2014-01-24",205.600006
"558","2014-01-27",200
"559","2014-01-28",210.399994
"560","2014-01-29",208.600006
"561","2014-01-30",217.600006
"562","2014-01-31",209.199997
"563","2014-02-03",204.800003
"564","2014-02-04",210.199997
"565","2014-02-05",209.199997
"566","2014-02-06",207.399994
"567","2014-02-07",217.399994
"568","2014-02-10",221.600006
"569","2014-02-11",208
"570","2014-02-12",209.800003
"571","2014-02-13",215.199997
"572","2014-02-14",210.199997
"573","2014-02-18",205.199997
"574","2014-02-19",200.399994
"575","2014-02-20",205.600006
"576","2014-02-21",160.600006
"577","2014-02-24",155.600006
"578","2014-02-25",168.199997
"579","2014-02-26",165.199997
"580","2014-02-27",170.399994
"581","2014-02-28",166.199997
"582","2014-03-03",169
"583","2014-03-04",173.600006
"584","2014-03-05",171.399994
"585","2014-03-06",170.399994
"586","2014-03-07",172
"587","2014-03-10",167.600006
"588","2014-03-11",165.399994
"589","2014-03-12",172
"590","2014-03-13",164.800003
"591","2014-03-14",167.199997
"592","2014-03-17",166.800003
"593","2014-03-18",167.600006
"594","2014-03-19",164
"595","2014-03-20",168
"596","2014-03-21",165.800003
"597","2014-03-24",162
"598","2014-03-25",161.399994
"599","2014-03-26",157.600006
"600","2014-03-27",158.399994
"601","2014-03-28",157
"602","2014-03-31",156.800003
"603","2014-04-01",162.800003
"604","2014-04-02",162.800003
"605","2014-04-03",159.600006
"606","2014-04-04",156.800003
"607","2014-04-07",149
"608","2014-04-08",147.399994
"609","2014-04-09",148.399994
"610","2014-04-10",141.199997
"611","2014-04-11",139
"612","2014-04-14",138.800003
"613","2014-04-15",141.600006
"614","2014-04-16",142
"615","2014-04-17",148.199997
"616","2014-04-21",148.199997
"617","2014-04-22",152.600006
"618","2014-04-23",148.399994
"619","2014-04-24",148.199997
"620","2014-04-25",143.800003
"621","2014-04-28",140.600006
"622","2014-04-29",141.800003
"623","2014-04-30",139.800003
"624","2014-05-01",141.600006
"625","2014-05-02",141.800003
"626","2014-05-05",137.800003
"627","2014-05-06",134.399994
"628","2014-05-07",106.599998
"629","2014-05-08",113.199997
"630","2014-05-09",121
"631","2014-05-12",123
"632","2014-05-13",126.599998
"633","2014-05-14",121
"634","2014-05-15",121
"635","2014-05-16",120.199997
"636","2014-05-19",121
"637","2014-05-20",119.400002
"638","2014-05-21",117.599998
"639","2014-05-22",119.599998
"640","2014-05-23",125.800003
"641","2014-05-27",125.400002
"642","2014-05-28",121.800003
"643","2014-05-29",119.800003
"644","2014-05-30",117.599998
"645","2014-06-02",110
"646","2014-06-03",112
"647","2014-06-04",114.599998
"648","2014-06-05",116.400002
"649","2014-06-06",116.599998
"650","2014-06-09",122.599998
"651","2014-06-10",121.800003
"652","2014-06-11",121.400002
"653","2014-06-12",120.199997
"654","2014-06-13",124.800003
"655","2014-06-16",124.400002
"656","2014-06-17",127
"657","2014-06-18",126.199997
"658","2014-06-19",124.800003
"659","2014-06-20",123
"660","2014-06-23",129.800003
"661","2014-06-24",135.600006
"662","2014-06-25",135
"663","2014-06-26",134.399994
"664","2014-06-27",133.600006
"665","2014-06-30",132.399994
"666","2014-07-01",130.600006
"667","2014-07-02",130
"668","2014-07-03",133.399994
"669","2014-07-07",129
"670","2014-07-08",125.599998
"671","2014-07-09",131.600006
"672","2014-07-10",130
"673","2014-07-11",131.600006
"674","2014-07-14",129.199997
"675","2014-07-15",128
"676","2014-07-16",126
"677","2014-07-17",123.800003
"678","2014-07-18",126
"679","2014-07-21",125.199997
"680","2014-07-22",124.599998
"681","2014-07-23",125
"682","2014-07-24",123
"683","2014-07-25",124.199997
"684","2014-07-28",127.800003
"685","2014-07-29",126.199997
"686","2014-07-30",127.599998
"687","2014-07-31",129.399994
"688","2014-08-01",129.199997
"689","2014-08-04",140.399994
"690","2014-08-05",141.399994
"691","2014-08-06",123.400002
"692","2014-08-07",119.199997
"693","2014-08-08",119.199997
"694","2014-08-11",120.400002
"695","2014-08-12",117.199997
"696","2014-08-13",115.199997
"697","2014-08-14",116.800003
"698","2014-08-15",120
"699","2014-08-18",123
"700","2014-08-19",124.599998
"701","2014-08-20",125
"702","2014-08-21",124.599998
"703","2014-08-22",125.800003
"704","2014-08-25",126.599998
"705","2014-08-26",129.199997
"706","2014-08-27",130.600006
"707","2014-08-28",132.800003
"708","2014-08-29",136
"709","2014-09-02",141.199997
"710","2014-09-03",143.600006
"711","2014-09-04",140.800003
"712","2014-09-05",136.399994
"713","2014-09-08",134.399994
"714","2014-09-09",133.800003
"715","2014-09-10",142
"716","2014-09-11",140.800003
"717","2014-09-12",143.199997
"718","2014-09-15",139
"719","2014-09-16",139
"720","2014-09-17",139.399994
"721","2014-09-18",137.800003
"722","2014-09-19",139.399994
"723","2014-09-22",136
"724","2014-09-23",134
"725","2014-09-24",133.600006
"726","2014-09-25",131.600006
"727","2014-09-26",133.199997
"728","2014-09-29",133.399994
"729","2014-09-30",133.600006
"730","2014-10-01",131.399994
"731","2014-10-02",131.600006
"732","2014-10-03",134.800003
"733","2014-10-06",132.800003
"734","2014-10-07",128.399994
"735","2014-10-08",129.600006
"736","2014-10-09",127.599998
"737","2014-10-10",118.800003
"738","2014-10-13",115.400002
"739","2014-10-14",118.599998
"740","2014-10-15",125.400002
"741","2014-10-16",125
"742","2014-10-17",122.599998
"743","2014-10-20",124.199997
"744","2014-10-21",124.400002
"745","2014-10-22",122.800003
"746","2014-10-23",123.800003
"747","2014-10-24",121
"748","2014-10-27",118.599998
"749","2014-10-28",120
"750","2014-10-29",115.800003
"751","2014-10-30",119.800003
"752","2014-10-31",146.199997
"753","2014-11-03",147.399994
"754","2014-11-04",156.800003
"755","2014-11-05",152.399994
"756","2014-11-06",150.399994
"757","2014-11-07",150
"758","2014-11-10",148.600006
"759","2014-11-11",156
"760","2014-11-12",162
"761","2014-11-13",155.399994
"762","2014-11-14",156.800003
"763","2014-11-17",151.399994
"764","2014-11-18",147.399994
"765","2014-11-19",145.199997
"766","2014-11-20",148.600006
"767","2014-11-21",150.199997
"768","2014-11-24",150
"769","2014-11-25",150.800003
"770","2014-11-26",150.199997
"771","2014-11-28",150.600006
"772","2014-12-01",147.800003
"773","2014-12-02",146.800003
"774","2014-12-03",149.800003
"775","2014-12-04",148
"776","2014-12-05",145.399994
"777","2014-12-08",141
"778","2014-12-09",146
"779","2014-12-10",143.600006
"780","2014-12-11",145.199997
"781","2014-12-12",144.399994
"782","2014-12-15",140.199997
"783","2014-12-16",136.600006
"784","2014-12-17",143.800003
"785","2014-12-18",155.800003
"786","2014-12-19",158.399994
"787","2014-12-22",159
"788","2014-12-23",160.600006
"789","2014-12-24",157.800003
"790","2014-12-26",162.800003
"791","2014-12-29",165
"792","2014-12-30",164.399994
"793","2014-12-31",165.199997
"794","2015-01-02",160.399994
"795","2015-01-05",155.800003
"796","2015-01-06",158.199997
"797","2015-01-07",159
"798","2015-01-08",156.800003
"799","2015-01-09",154.800003
"800","2015-01-12",148.399994
"801","2015-01-13",149.600006
"802","2015-01-14",147.399994
"803","2015-01-15",146
"804","2015-01-16",146.800003
"805","2015-01-20",145.399994
"806","2015-01-21",143.199997
"807","2015-01-22",150
"808","2015-01-23",146.399994
"809","2015-01-26",144
"810","2015-01-27",141.600006
"811","2015-01-28",139
"812","2015-01-29",146.800003
"813","2015-01-30",143.199997
"814","2015-02-02",144.399994
"815","2015-02-03",148.399994
"816","2015-02-04",146
"817","2015-02-05",149.199997
"818","2015-02-06",147.800003
"819","2015-02-09",149.199997
"820","2015-02-10",148.399994
"821","2015-02-11",151.600006
"822","2015-02-12",149.199997
"823","2015-02-13",159.399994
"824","2015-02-17",161.199997
"825","2015-02-18",156
"826","2015-02-19",157.399994
"827","2015-02-20",163
"828","2015-02-23",163.800003
"829","2015-02-24",161.600006
"830","2015-02-25",165.199997
"831","2015-02-26",166
"832","2015-02-27",163.600006
"833","2015-03-02",162.600006
"834","2015-03-03",161
"835","2015-03-04",159.600006
"836","2015-03-05",158.600006
"837","2015-03-06",157.800003
"838","2015-03-09",158.399994
"839","2015-03-10",157.199997
"840","2015-03-11",160
"841","2015-03-12",157.800003
"842","2015-03-13",155.399994
"843","2015-03-16",156.399994
"844","2015-03-17",157
"845","2015-03-18",154.800003
"846","2015-03-19",152.800003
"847","2015-03-20",152
"848","2015-03-23",153.199997
"849","2015-03-24",151.199997
"850","2015-03-25",154.800003
"851","2015-03-26",151.600006
"852","2015-03-27",152.199997
"853","2015-03-30",148.600006
"854","2015-03-31",144.199997
"855","2015-04-01",140.399994
"856","2015-04-02",141.199997
"857","2015-04-06",142.199997
"858","2015-04-07",143.800003
"859","2015-04-08",146
"860","2015-04-09",146.800003
"861","2015-04-10",147.600006
"862","2015-04-13",145
"863","2015-04-14",145
"864","2015-04-15",145.600006
"865","2015-04-16",147
"866","2015-04-17",144
"867","2015-04-20",145
"868","2015-04-21",142.600006
"869","2015-04-22",141.399994
"870","2015-04-23",143
"871","2015-04-24",142.399994
"872","2015-04-27",140.199997
"873","2015-04-28",140
"874","2015-04-29",141.399994
"875","2015-04-30",138.399994
"876","2015-05-01",135.800003
"877","2015-05-04",140.800003
"878","2015-05-05",136.800003
"879","2015-05-06",126.400002
"880","2015-05-07",128.199997
"881","2015-05-08",132.600006
"882","2015-05-11",135.800003
"883","2015-05-12",134.600006
"884","2015-05-13",134.600006
"885","2015-05-14",132.199997
"886","2015-05-15",132.199997
"887","2015-05-18",130.800003
"888","2015-05-19",132.600006
"889","2015-05-20",130.800003
"890","2015-05-21",130.199997
"891","2015-05-22",130.800003
"892","2015-05-26",129.399994
"893","2015-05-27",128
"894","2015-05-28",128.199997
"895","2015-05-29",127.599998
"896","2015-06-01",125.599998
"897","2015-06-02",120.599998
"898","2015-06-03",123
"899","2015-06-04",120.199997
"900","2015-06-05",121.800003
"901","2015-06-08",119.599998
"902","2015-06-09",117
"903","2015-06-10",116.400002
"904","2015-06-11",117.199997
"905","2015-06-12",115.599998
"906","2015-06-15",113
"907","2015-06-16",111.800003
"908","2015-06-17",108.400002
"909","2015-06-18",110.800003
"910","2015-06-19",108.800003
"911","2015-06-22",108.800003
"912","2015-06-23",107.199997
"913","2015-06-24",107.199997
"914","2015-06-25",106.400002
"915","2015-06-26",103.800003
"916","2015-06-29",101.199997
"917","2015-06-30",100.599998
"918","2015-07-01",98
"919","2015-07-02",97
"920","2015-07-06",96.599998
"921","2015-07-07",97.199997
"922","2015-07-08",96.199997
"923","2015-07-09",98
"924","2015-07-10",96.800003
"925","2015-07-13",102
"926","2015-07-14",102
"927","2015-07-15",100
"928","2015-07-16",103.400002
"929","2015-07-17",102.400002
"930","2015-07-20",101.400002
"931","2015-07-21",100.199997
"932","2015-07-22",96.400002
"933","2015-07-23",103
"934","2015-07-24",99.400002
"935","2015-07-27",98.599998
"936","2015-07-28",98.800003
"937","2015-07-29",96.800003
"938","2015-07-30",96.199997
"939","2015-07-31",96.400002
"940","2015-08-03",93
"941","2015-08-04",94.599998
"942","2015-08-05",95.199997
"943","2015-08-06",93.599998
"944","2015-08-07",88.599998
"945","2015-08-10",85.800003
"946","2015-08-11",85.800003
"947","2015-08-12",85.400002
"948","2015-08-13",86.599998
"949","2015-08-14",86.599998
"950","2015-08-17",88.199997
"951","2015-08-18",84.800003
"952","2015-08-19",84.199997
"953","2015-08-20",81.400002
"954","2015-08-21",82
"955","2015-08-24",79.800003
"956","2015-08-25",80.199997
"957","2015-08-26",85.400002
"958","2015-08-27",85.599998
"959","2015-08-28",92
"960","2015-08-31",90
"961","2015-09-01",85.800003
"962","2015-09-02",87
"963","2015-09-03",85.800003
"964","2015-09-04",85
"965","2015-09-08",85
"966","2015-09-09",84
"967","2015-09-10",84.199997
"968","2015-09-11",84.400002
"969","2015-09-14",82.800003
"970","2015-09-15",83.800003
"971","2015-09-16",84.800003
"972","2015-09-17",85.199997
"973","2015-09-18",85.800003
"974","2015-09-21",83.400002
"975","2015-09-22",81.599998
"976","2015-09-23",74.599998
"977","2015-09-24",74
