"","date","VSTO"
"224","2015-12-24",45.419998
"225","2015-12-28",44.389999
"226","2015-12-29",45
"227","2015-12-30",45.060001
"228","2015-12-31",44.509998
"229","2016-01-04",45.279999
"230","2016-01-05",46.700001
"231","2016-01-06",47.240002
"232","2016-01-07",47.75
"233","2016-01-08",46.330002
"234","2016-01-11",45.669998
"235","2016-01-12",45.439999
"236","2016-01-13",45.290001
"237","2016-01-14",45.950001
"238","2016-01-15",44.900002
"239","2016-01-19",44.490002
"240","2016-01-20",43.959999
"241","2016-01-21",43.990002
"242","2016-01-22",44.75
"243","2016-01-25",44.360001
"244","2016-01-26",44.689999
"245","2016-01-27",44.880001
"246","2016-01-28",45.630001
"247","2016-01-29",48.209999
"248","2016-02-01",47.5
"249","2016-02-02",46.43
"250","2016-02-03",45.93
"251","2016-02-04",47
"252","2016-02-05",47.110001
"253","2016-02-08",45.389999
"254","2016-02-09",44.669998
"255","2016-02-10",45.040001
"256","2016-02-11",44.959999
"257","2016-02-12",45.07
"258","2016-02-16",46.34
"259","2016-02-17",47.93
"260","2016-02-18",48.060001
"261","2016-02-19",48.240002
"262","2016-02-22",48.759998
"263","2016-02-23",48.900002
"264","2016-02-24",49.23
"265","2016-02-25",50.07
"266","2016-02-26",49.48
"267","2016-02-29",49.299999
"268","2016-03-01",48.98
"269","2016-03-02",50.599998
"270","2016-03-03",51.43
"271","2016-03-04",52.869999
"272","2016-03-07",51.700001
"273","2016-03-08",50.860001
"274","2016-03-09",51.130001
"275","2016-03-10",51.029999
"276","2016-03-11",51.34
"277","2016-03-14",51.09
"278","2016-03-15",51.080002
"279","2016-03-16",51.580002
"280","2016-03-17",51.939999
"281","2016-03-18",52.299999
"282","2016-03-21",52.09
"283","2016-03-22",52.299999
"284","2016-03-23",51.549999
"285","2016-03-24",50.599998
"286","2016-03-28",51.209999
"287","2016-03-29",51.610001
"288","2016-03-30",52.419998
"289","2016-03-31",51.91
"290","2016-04-01",52.689999
"291","2016-04-04",49.16
"292","2016-04-05",48.790001
"293","2016-04-06",49.599998
"294","2016-04-07",49.009998
"295","2016-04-08",48.419998
"296","2016-04-11",48.509998
"297","2016-04-12",47.790001
"298","2016-04-13",48.150002
"299","2016-04-14",48.150002
"300","2016-04-15",48.959999
"301","2016-04-18",49.360001
"302","2016-04-19",48.380001
"303","2016-04-20",48.810001
"304","2016-04-21",48.5
"305","2016-04-22",49.110001
"306","2016-04-25",48.490002
"307","2016-04-26",48.720001
"308","2016-04-27",48.759998
"309","2016-04-28",47.889999
"310","2016-04-29",47.98
"311","2016-05-02",48.549999
"312","2016-05-03",48.73
"313","2016-05-04",48.360001
"314","2016-05-05",47.860001
"315","2016-05-06",47.650002
"316","2016-05-09",47.540001
"317","2016-05-10",48.09
"318","2016-05-11",46.990002
"319","2016-05-12",48.279999
"320","2016-05-13",47.77
"321","2016-05-16",48.540001
"322","2016-05-17",47.84
"323","2016-05-18",47.810001
"324","2016-05-19",47.34
"325","2016-05-20",48.650002
"326","2016-05-23",48.599998
"327","2016-05-24",49.459999
"328","2016-05-25",50.200001
"329","2016-05-26",49.41
"330","2016-05-27",49.150002
"331","2016-05-31",50.18
"332","2016-06-01",50.360001
"333","2016-06-02",50.630001
"334","2016-06-03",49.41
"335","2016-06-06",47.970001
"336","2016-06-07",47.91
"337","2016-06-08",47.639999
"338","2016-06-09",47.689999
"339","2016-06-10",47.040001
"340","2016-06-13",47.130001
"341","2016-06-14",47.349998
"342","2016-06-15",47.560001
"343","2016-06-16",47.060001
"344","2016-06-17",47.630001
"345","2016-06-20",48.59
"346","2016-06-21",48.009998
"347","2016-06-22",47.400002
"348","2016-06-23",47.549999
"349","2016-06-24",46.599998
"350","2016-06-27",46.279999
"351","2016-06-28",46.380001
"352","2016-06-29",47.41
"353","2016-06-30",47.73
"354","2016-07-01",47.790001
"355","2016-07-05",47.380001
"356","2016-07-06",47.900002
"357","2016-07-07",48.950001
"358","2016-07-08",49.860001
"359","2016-07-11",50.009998
"360","2016-07-12",50.049999
"361","2016-07-13",49.93
"362","2016-07-14",49.91
"363","2016-07-15",49.939999
"364","2016-07-18",49.599998
"365","2016-07-19",49.689999
"366","2016-07-20",50.299999
"367","2016-07-21",49.68
"368","2016-07-22",49.759998
"369","2016-07-25",50.080002
"370","2016-07-26",49.98
"371","2016-07-27",50.049999
"372","2016-07-28",49.970001
"373","2016-07-29",50.049999
"374","2016-08-01",50.720001
"375","2016-08-02",50.630001
"376","2016-08-03",51.299999
"377","2016-08-04",51.549999
"378","2016-08-05",51.580002
"379","2016-08-08",51.799999
"380","2016-08-09",51.68
"381","2016-08-10",51.34
"382","2016-08-11",42.75
"383","2016-08-12",41.959999
"384","2016-08-15",41.080002
"385","2016-08-16",40.119999
"386","2016-08-17",39.619999
"387","2016-08-18",39.540001
"388","2016-08-19",39.220001
"389","2016-08-22",39.119999
"390","2016-08-23",39.130001
"391","2016-08-24",38.880001
"392","2016-08-25",39.189999
"393","2016-08-26",39.040001
"394","2016-08-29",39.380001
"395","2016-08-30",39.98
"396","2016-08-31",39.82
"397","2016-09-01",39.849998
"398","2016-09-02",40.16
"399","2016-09-06",40.07
"400","2016-09-07",40.07
"401","2016-09-08",40.060001
"402","2016-09-09",39.080002
"403","2016-09-12",39.5
"404","2016-09-13",38.57
"405","2016-09-14",38.02
"406","2016-09-15",38.419998
"407","2016-09-16",38.209999
"408","2016-09-19",39.029999
"409","2016-09-20",38.169998
"410","2016-09-21",38.810001
"411","2016-09-22",39.450001
"412","2016-09-23",39.830002
"413","2016-09-26",39.310001
"414","2016-09-27",39.689999
"415","2016-09-28",39.66
"416","2016-09-29",39.439999
"417","2016-09-30",39.860001
"418","2016-10-03",39.619999
"419","2016-10-04",39.09
"420","2016-10-05",39.150002
"421","2016-10-06",37.849998
"422","2016-10-07",37.32
"423","2016-10-10",37.639999
"424","2016-10-11",37.029999
"425","2016-10-12",37.32
"426","2016-10-13",37.189999
"427","2016-10-14",37.900002
"428","2016-10-17",38.110001
"429","2016-10-18",38.490002
"430","2016-10-19",38.77
"431","2016-10-20",38.799999
"432","2016-10-21",38.73
"433","2016-10-24",38.82
"434","2016-10-25",38.720001
"435","2016-10-26",39.049999
"436","2016-10-27",38.880001
"437","2016-10-28",38.43
"438","2016-10-31",38.669998
"439","2016-11-01",38.119999
"440","2016-11-02",37.919998
"441","2016-11-03",38.169998
"442","2016-11-04",38.990002
"443","2016-11-07",38.549999
"444","2016-11-08",38.939999
"445","2016-11-09",37.73
"446","2016-11-10",37.990002
"447","2016-11-11",37.869999
"448","2016-11-14",38.610001
"449","2016-11-15",38.110001
"450","2016-11-16",38.380001
"451","2016-11-17",39.599998
"452","2016-11-18",40.02
"453","2016-11-21",40.41
"454","2016-11-22",40.279999
"455","2016-11-23",40.959999
"456","2016-11-25",41.049999
"457","2016-11-28",40.5
"458","2016-11-29",40.240002
"459","2016-11-30",40.150002
"460","2016-12-01",39.82
"461","2016-12-02",39.66
"462","2016-12-05",39.799999
"463","2016-12-06",40.07
"464","2016-12-07",39.5
"465","2016-12-08",39.860001
"466","2016-12-09",38.619999
"467","2016-12-12",38.490002
"468","2016-12-13",38.470001
"469","2016-12-14",38.139999
"470","2016-12-15",37.580002
"471","2016-12-16",36.810001
"472","2016-12-19",37.939999
"473","2016-12-20",38.27
"474","2016-12-21",38.23
"475","2016-12-22",38.34
"476","2016-12-23",38.02
"477","2016-12-27",37.919998
"478","2016-12-28",37.220001
"479","2016-12-29",37.080002
"480","2016-12-30",36.900002
"481","2017-01-03",38.400002
"482","2017-01-04",38.599998
"483","2017-01-05",39.34
"484","2017-01-06",38.080002
"485","2017-01-09",37.59
"486","2017-01-10",37.77
"487","2017-01-11",37.790001
"488","2017-01-12",29.58
"489","2017-01-13",28.700001
"490","2017-01-17",28.540001
"491","2017-01-18",27.450001
"492","2017-01-19",27.84
"493","2017-01-20",27.780001
"494","2017-01-23",27.469999
"495","2017-01-24",27.82
"496","2017-01-25",28.780001
"497","2017-01-26",28.73
"498","2017-01-27",28.33
"499","2017-01-30",28.299999
"500","2017-01-31",28.809999
"501","2017-02-01",27.950001
"502","2017-02-02",26.98
"503","2017-02-03",26.18
"504","2017-02-06",25.389999
"505","2017-02-07",25.120001
"506","2017-02-08",25.74
"507","2017-02-09",20.950001
"508","2017-02-10",21.58
"509","2017-02-13",20.73
"510","2017-02-14",20.370001
"511","2017-02-15",20.309999
"512","2017-02-16",21.09
"513","2017-02-17",20.889999
"514","2017-02-21",20.34
"515","2017-02-22",20.59
"516","2017-02-23",20.190001
"517","2017-02-24",20.719999
"518","2017-02-27",20.950001
"519","2017-02-28",20.23
"520","2017-03-01",20.370001
"521","2017-03-02",20.77
"522","2017-03-03",20.469999
"523","2017-03-06",20.48
"524","2017-03-07",20.299999
"525","2017-03-08",20.790001
"526","2017-03-09",20.51
"527","2017-03-10",20.709999
"528","2017-03-13",20.42
"529","2017-03-14",20.219999
"530","2017-03-15",20.68
"531","2017-03-16",20.719999
"532","2017-03-17",20.889999
"533","2017-03-20",20.719999
"534","2017-03-21",20.73
"535","2017-03-22",20.75
"536","2017-03-23",20.690001
"537","2017-03-24",20.309999
"538","2017-03-27",20.27
"539","2017-03-28",19.99
"540","2017-03-29",19.99
"541","2017-03-30",20.08
"542","2017-03-31",20.59
"543","2017-04-03",19.540001
"544","2017-04-04",18.790001
"545","2017-04-05",18.860001
"546","2017-04-06",19.17
"547","2017-04-07",18.42
"548","2017-04-10",18.950001
"549","2017-04-11",19.17
"550","2017-04-12",18.629999
"551","2017-04-13",18.799999
"552","2017-04-17",19.07
"553","2017-04-18",19.08
"554","2017-04-19",19.139999
"555","2017-04-20",19.120001
"556","2017-04-21",19.059999
"557","2017-04-24",19
"558","2017-04-25",19.25
"559","2017-04-26",19.700001
"560","2017-04-27",20.02
"561","2017-04-28",19.559999
"562","2017-05-01",19.4
"563","2017-05-02",19.6
"564","2017-05-03",19.23
"565","2017-05-04",19.450001
"566","2017-05-05",19.66
"567","2017-05-08",19.09
"568","2017-05-09",19.77
"569","2017-05-10",20.540001
"570","2017-05-11",21.49
"571","2017-05-12",21.91
"572","2017-05-15",23.049999
"573","2017-05-16",22.059999
"574","2017-05-17",22
"575","2017-05-18",21.99
"576","2017-05-19",21.799999
"577","2017-05-22",21.690001
"578","2017-05-23",21.790001
"579","2017-05-24",21.889999
"580","2017-05-25",21.110001
"581","2017-05-26",21.18
"582","2017-05-30",20.790001
"583","2017-05-31",20.98
"584","2017-06-01",22.129999
"585","2017-06-02",22.4
"586","2017-06-05",21.950001
"587","2017-06-06",22.030001
"588","2017-06-07",21.16
"589","2017-06-08",22.76
"590","2017-06-09",23.799999
"591","2017-06-12",24.030001
"592","2017-06-13",24.129999
"593","2017-06-14",24.68
"594","2017-06-15",23.690001
"595","2017-06-16",23.76
"596","2017-06-19",23.9
"597","2017-06-20",22.969999
"598","2017-06-21",22.389999
"599","2017-06-22",22.34
"600","2017-06-23",22.700001
"601","2017-06-26",22.950001
"602","2017-06-27",23.25
"603","2017-06-28",22.99
"604","2017-06-29",22.99
"605","2017-06-30",22.51
"606","2017-07-03",22.639999
"607","2017-07-05",22.52
"608","2017-07-06",22.549999
"609","2017-07-07",22.32
"610","2017-07-10",22.27
"611","2017-07-11",22.5
"612","2017-07-12",22.299999
"613","2017-07-13",22.780001
"614","2017-07-14",22.93
"615","2017-07-17",23.07
"616","2017-07-18",22.629999
"617","2017-07-19",22.860001
"618","2017-07-20",23.030001
"619","2017-07-21",22.620001
"620","2017-07-24",22.450001
"621","2017-07-25",22.66
"622","2017-07-26",22.959999
"623","2017-07-27",23.389999
"624","2017-07-28",23.129999
"625","2017-07-31",23.09
"626","2017-08-01",23.57
"627","2017-08-02",23.450001
"628","2017-08-03",22.24
"629","2017-08-04",22.51
"630","2017-08-07",22.379999
"631","2017-08-08",22.34
"632","2017-08-09",22.34
"633","2017-08-10",21.860001
"634","2017-08-11",23.370001
"635","2017-08-14",24.299999
"636","2017-08-15",23.549999
"637","2017-08-16",24
"638","2017-08-17",23.68
"639","2017-08-18",23.15
"640","2017-08-21",23.15
"641","2017-08-22",22.59
"642","2017-08-23",21.809999
"643","2017-08-24",22.059999
"644","2017-08-25",22.290001
"645","2017-08-28",22.33
"646","2017-08-29",22.01
"647","2017-08-30",20.889999
"648","2017-08-31",20.5
"649","2017-09-01",20.5
"650","2017-09-05",20.49
"651","2017-09-06",20.9
"652","2017-09-07",21.209999
"653","2017-09-08",20.49
"654","2017-09-11",20.65
"655","2017-09-12",21.42
"656","2017-09-13",21.68
"657","2017-09-14",22.01
"658","2017-09-15",22.65
"659","2017-09-18",22.299999
"660","2017-09-19",23
"661","2017-09-20",22.51
"662","2017-09-21",22.799999
"663","2017-09-22",23.120001
"664","2017-09-25",23.17
"665","2017-09-26",22.99
"666","2017-09-27",23.379999
"667","2017-09-28",23.02
"668","2017-09-29",22.940001
"669","2017-10-02",23.5
"670","2017-10-03",23.15
"671","2017-10-04",22.469999
"672","2017-10-05",22.6
"673","2017-10-06",21.75
"674","2017-10-09",21.67
"675","2017-10-10",21.190001
"676","2017-10-11",20.719999
"677","2017-10-12",21.139999
"678","2017-10-13",20.879999
"679","2017-10-16",20.74
"680","2017-10-17",20.950001
"681","2017-10-18",21.48
"682","2017-10-19",21.74
"683","2017-10-20",22.02
"684","2017-10-23",21.879999
"685","2017-10-24",22.370001
"686","2017-10-25",22.389999
"687","2017-10-26",21.790001
"688","2017-10-27",21.610001
"689","2017-10-30",21.52
"690","2017-10-31",20.91
"691","2017-11-01",20.549999
"692","2017-11-02",19.799999
"693","2017-11-03",19.450001
"694","2017-11-06",19.24
"695","2017-11-07",18.639999
"696","2017-11-08",18.43
"697","2017-11-09",13.25
"698","2017-11-10",13.28
"699","2017-11-13",13.32
"700","2017-11-14",13.68
"701","2017-11-15",14.19
"702","2017-11-16",14.21
"703","2017-11-17",14.81
"704","2017-11-20",14.07
"705","2017-11-21",14.41
"706","2017-11-22",14.19
"707","2017-11-24",14.14
"708","2017-11-27",14.13
"709","2017-11-28",14.34
"710","2017-11-29",14.53
"711","2017-11-30",14.41
"712","2017-12-01",13.99
"713","2017-12-04",14.78
"714","2017-12-05",14.88
"715","2017-12-06",14.73
"716","2017-12-07",14.97
"717","2017-12-08",14.52
"718","2017-12-11",14.06
"719","2017-12-12",14.23
"720","2017-12-13",14.68
"721","2017-12-14",14.58
"722","2017-12-15",14.77
"723","2017-12-18",15.14
"724","2017-12-19",15.04
"725","2017-12-20",14.98
"726","2017-12-21",15.21
"727","2017-12-22",14.75
"728","2017-12-26",14.8
"729","2017-12-27",14.51
"730","2017-12-28",14.76
"731","2017-12-29",14.57
"732","2018-01-02",15.1
"733","2018-01-03",14.08
"734","2018-01-04",14.58
"735","2018-01-05",14.59
"736","2018-01-08",14.39
"737","2018-01-09",14.34
"738","2018-01-10",14.52
"739","2018-01-11",15.04
"740","2018-01-12",15.11
"741","2018-01-16",15.21
"742","2018-01-17",15.14
"743","2018-01-18",15.14
"744","2018-01-19",15.49
"745","2018-01-22",15.67
"746","2018-01-23",15.63
"747","2018-01-24",15.73
"748","2018-01-25",15.16
"749","2018-01-26",15.05
"750","2018-01-29",14.96
"751","2018-01-30",15.01
"752","2018-01-31",15.15
"753","2018-02-01",15.2
"754","2018-02-02",15.02
"755","2018-02-05",14.73
"756","2018-02-06",14.89
"757","2018-02-07",15.33
"758","2018-02-08",17.120001
"759","2018-02-09",17.84
"760","2018-02-12",18.190001
"761","2018-02-13",19.08
"762","2018-02-14",19.620001
"763","2018-02-15",19.549999
"764","2018-02-16",19.940001
"765","2018-02-20",19.110001
"766","2018-02-21",18.85
"767","2018-02-22",18.42
"768","2018-02-23",18.15
"769","2018-02-26",18.25
"770","2018-02-27",17.99
"771","2018-02-28",17.23
"772","2018-03-01",17.17
"773","2018-03-02",15.91
"774","2018-03-05",16.43
"775","2018-03-06",16.52
"776","2018-03-07",16.309999
"777","2018-03-08",16.16
"778","2018-03-09",15.96
"779","2018-03-12",16.01
"780","2018-03-13",16.059999
"781","2018-03-14",16.09
"782","2018-03-15",16.030001
"783","2018-03-16",16.32
"784","2018-03-19",16.23
"785","2018-03-20",16.040001
"786","2018-03-21",16.43
"787","2018-03-22",16.4
"788","2018-03-23",16.540001
"789","2018-03-26",15.91
"790","2018-03-27",15.95
"791","2018-03-28",16.1
"792","2018-03-29",16.32
"793","2018-04-02",16.17
"794","2018-04-03",16.940001
"795","2018-04-04",16.889999
"796","2018-04-05",17.129999
"797","2018-04-06",17.27
"798","2018-04-09",17.040001
"799","2018-04-10",17.059999
"800","2018-04-11",17.309999
"801","2018-04-12",17.889999
"802","2018-04-13",17.9
"803","2018-04-16",17.83
"804","2018-04-17",18.02
"805","2018-04-18",18.26
"806","2018-04-19",17.67
"807","2018-04-20",17.209999
"808","2018-04-23",17.129999
"809","2018-04-24",16.92
"810","2018-04-25",17
"811","2018-04-26",16.709999
"812","2018-04-27",16.68
"813","2018-04-30",16.75
"814","2018-05-01",14.56
"815","2018-05-02",13.95
"816","2018-05-03",13.35
"817","2018-05-04",13.18
"818","2018-05-07",13.04
"819","2018-05-08",13.45
"820","2018-05-09",13.57
"821","2018-05-10",13.66
"822","2018-05-11",13.82
"823","2018-05-14",13.89
"824","2018-05-15",13.91
"825","2018-05-16",14.13
"826","2018-05-17",14.09
"827","2018-05-18",13.88
"828","2018-05-21",13.91
"829","2018-05-22",14.05
"830","2018-05-23",14.47
"831","2018-05-24",14.72
"832","2018-05-25",15.26
"833","2018-05-29",16.209999
"834","2018-05-30",16.75
"835","2018-05-31",16.940001
"836","2018-06-01",16.440001
"837","2018-06-04",16.450001
"838","2018-06-05",16.700001
"839","2018-06-06",16.629999
"840","2018-06-07",16.66
"841","2018-06-08",16.700001
"842","2018-06-11",16.83
"843","2018-06-12",16.9
"844","2018-06-13",16.6
"845","2018-06-14",16.65
"846","2018-06-15",16.790001
"847","2018-06-18",16.879999
"848","2018-06-19",16.98
"849","2018-06-20",17.16
"850","2018-06-21",16.610001
"851","2018-06-22",16.48
"852","2018-06-25",16.450001
"853","2018-06-26",16.51
"854","2018-06-27",16.24
"855","2018-06-28",15.82
"856","2018-06-29",15.49
"857","2018-07-02",15.89
"858","2018-07-03",15.83
"859","2018-07-05",16.200001
"860","2018-07-06",16.58
"861","2018-07-09",16.549999
"862","2018-07-10",16.48
"863","2018-07-11",16.35
"864","2018-07-12",16.02
"865","2018-07-13",16.030001
"866","2018-07-16",15.85
"867","2018-07-17",15.66
"868","2018-07-18",15.66
"869","2018-07-19",15.73
"870","2018-07-20",15.59
"871","2018-07-23",15.8
"872","2018-07-24",15.53
"873","2018-07-25",15.71
"874","2018-07-26",15.89
"875","2018-07-27",15.75
"876","2018-07-30",15.96
"877","2018-07-31",16.24
"878","2018-08-01",15.74
"879","2018-08-02",15.9
"880","2018-08-03",15.99
"881","2018-08-06",16.110001
"882","2018-08-07",16.530001
"883","2018-08-08",16.469999
"884","2018-08-09",18.92
"885","2018-08-10",18.35
"886","2018-08-13",18.67
"887","2018-08-14",18.6
"888","2018-08-15",18.48
"889","2018-08-16",18.530001
"890","2018-08-17",18.49
"891","2018-08-20",18.17
"892","2018-08-21",18.25
"893","2018-08-22",17.969999
"894","2018-08-23",17.91
"895","2018-08-24",18.01
"896","2018-08-27",18
"897","2018-08-28",18.030001
"898","2018-08-29",18.18
"899","2018-08-30",17.57
"900","2018-08-31",18.469999
"901","2018-09-04",18.450001
"902","2018-09-05",18.48
"903","2018-09-06",18.280001
"904","2018-09-07",18.35
"905","2018-09-10",18.389999
"906","2018-09-11",18.24
"907","2018-09-12",17.83
"908","2018-09-13",17.43
"909","2018-09-14",17.540001
"910","2018-09-17",17.43
"911","2018-09-18",17.4
"912","2018-09-19",17.549999
"913","2018-09-20",17.629999
"914","2018-09-21",17.83
"915","2018-09-24",17.26
"916","2018-09-25",17.24
"917","2018-09-26",17.42
"918","2018-09-27",17.85
"919","2018-09-28",17.889999
"920","2018-10-01",17.459999
"921","2018-10-02",17.09
"922","2018-10-03",16.450001
"923","2018-10-04",16.440001
"924","2018-10-05",16.48
"925","2018-10-08",16.209999
"926","2018-10-09",16.02
"927","2018-10-10",15.93
"928","2018-10-11",15.78
"929","2018-10-12",15.72
"930","2018-10-15",15.49
"931","2018-10-16",15.88
"932","2018-10-17",15.56
"933","2018-10-18",15.02
"934","2018-10-19",14.77
"935","2018-10-22",14.43
"936","2018-10-23",14.48
"937","2018-10-24",14
"938","2018-10-25",14.02
"939","2018-10-26",13.8
"940","2018-10-29",13.47
"941","2018-10-30",12.96
"942","2018-10-31",12.5
"943","2018-11-01",13.97
"944","2018-11-02",14.39
"945","2018-11-05",13.71
"946","2018-11-06",14
"947","2018-11-07",14.05
"948","2018-11-08",14
"949","2018-11-09",13.78
"950","2018-11-12",13.83
"951","2018-11-13",13.72
"952","2018-11-14",13.57
"953","2018-11-15",13.69
"954","2018-11-16",13.31
"955","2018-11-19",12.62
"956","2018-11-20",12.41
"957","2018-11-21",12.67
"958","2018-11-23",12.37
"959","2018-11-26",12.22
"960","2018-11-27",11.74
"961","2018-11-28",11.77
"962","2018-11-29",11.46
"963","2018-11-30",11.4
"964","2018-12-03",11.06
