"","date","VIAV"
"75","2007-04-20",8.987486
"76","2007-04-23",8.959044
"77","2007-04-24",8.970421
"78","2007-04-25",9.516496
"79","2007-04-26",9.658703
"80","2007-04-27",9.493743
"81","2007-04-30",9.374289
"82","2007-05-01",9.226394
"83","2007-05-02",9.465302
"84","2007-05-03",8.151308
"85","2007-05-04",7.963595
"86","2007-05-07",7.849829
"87","2007-05-08",7.770194
"88","2007-05-09",7.957907
"89","2007-05-10",7.770194
"90","2007-05-11",7.861206
"91","2007-05-14",7.730375
"92","2007-05-15",7.58248
"93","2007-05-16",7.554039
"94","2007-05-17",7.445961
"95","2007-05-18",7.394767
"96","2007-05-21",7.411832
"97","2007-05-22",7.502844
"98","2007-05-23",7.519909
"99","2007-05-24",7.354949
"100","2007-05-25",7.298066
"101","2007-05-29",7.263937
"102","2007-05-30",7.189989
"103","2007-05-31",7.45165
"104","2007-06-01",7.45165
"105","2007-06-04",7.440273
"106","2007-06-05",7.309443
"107","2007-06-06",7.161547
"108","2007-06-07",7.116041
"109","2007-06-08",7.428896
"110","2007-06-11",7.400455
"111","2007-06-12",7.662116
"112","2007-06-13",7.673492
"113","2007-06-14",7.74744
"114","2007-06-15",7.895336
"115","2007-06-18",7.918089
"116","2007-06-19",7.849829
"117","2007-06-20",7.730375
"118","2007-06-21",7.849829
"119","2007-06-22",7.718999
"120","2007-06-25",7.633675
"121","2007-06-26",7.497156
"122","2007-06-27",7.605233
"123","2007-06-28",7.622298
"124","2007-06-29",7.639363
"125","2007-07-02",7.707623
"126","2007-07-03",7.895336
"127","2007-07-05",7.906712
"128","2007-07-06",8.031855
"129","2007-07-09",8.094425
"130","2007-07-10",8.486917
"131","2007-07-11",8.697383
"132","2007-07-12",8.868032
"133","2007-07-13",8.828214
"134","2007-07-16",8.856655
"135","2007-07-17",8.896473
"136","2007-07-18",8.782707
"137","2007-07-19",9.03868
"138","2007-07-20",8.890785
"139","2007-07-23",8.794085
"140","2007-07-24",8.424346
"141","2007-07-25",8.378839
"142","2007-07-26",8.088737
"143","2007-07-27",8.054607
"144","2007-07-30",8.339022
"145","2007-07-31",8.151308
"146","2007-08-01",8.174062
"147","2007-08-02",8.236632
"148","2007-08-03",7.974972
"149","2007-08-06",7.901024
"150","2007-08-07",7.952219
"151","2007-08-08",8.321957
"152","2007-08-09",8.464164
"153","2007-08-10",8.270762
"154","2007-08-13",8.088737
"155","2007-08-14",7.940842
"156","2007-08-15",7.593857
"157","2007-08-16",7.65074
"158","2007-08-17",7.810011
"159","2007-08-20",7.844141
"160","2007-08-21",7.821388
"161","2007-08-22",8.168373
"162","2007-08-23",7.758817
"163","2007-08-24",8.009101
"164","2007-08-27",8.026166
"165","2007-08-28",7.963595
"166","2007-08-29",8.174062
"167","2007-08-30",8.230945
"168","2007-08-31",8.282139
"169","2007-09-04",8.606371
"170","2007-09-05",8.464164
"171","2007-09-06",8.503982
"172","2007-09-07",8.441411
"173","2007-09-10",8.185438
"174","2007-09-11",8.270762
"175","2007-09-12",8.293515
"176","2007-09-13",8.043231
"177","2007-09-14",7.923777
"178","2007-09-17",7.724687
"179","2007-09-18",7.878271
"180","2007-09-19",7.997725
"181","2007-09-20",7.986348
"182","2007-09-21",8.01479
"183","2007-09-24",7.929465
"184","2007-09-25",8.01479
"185","2007-09-26",8.139932
"186","2007-09-27",8.248009
"187","2007-09-28",8.50967
"188","2007-10-01",8.680319
"189","2007-10-02",8.668942
"190","2007-10-03",8.668942
"191","2007-10-04",8.623436
"192","2007-10-05",8.731513
"193","2007-10-08",8.845279
"194","2007-10-09",8.970421
"195","2007-10-10",8.953356
"196","2007-10-11",8.896473
"197","2007-10-12",8.816837
"198","2007-10-15",8.964733
"199","2007-10-16",8.83959
"200","2007-10-17",8.924914
"201","2007-10-18",8.936292
"202","2007-10-19",8.663254
"203","2007-10-22",8.623436
"204","2007-10-23",8.691695
"205","2007-10-24",8.526735
"206","2007-10-25",8.304892
"207","2007-10-26",8.378839
"208","2007-10-29",8.623436
"209","2007-10-30",8.640501
"210","2007-10-31",8.680319
"211","2007-11-01",8.339022
"212","2007-11-02",8.248009
"213","2007-11-05",8.293515
"214","2007-11-06",8.34471
"215","2007-11-07",8.003413
"216","2007-11-08",7.610921
"217","2007-11-09",7.423208
"218","2007-11-12",7.445961
"219","2007-11-13",7.821388
"220","2007-11-14",7.54835
"221","2007-11-15",7.588168
"222","2007-11-16",7.576792
"223","2007-11-19",7.491467
"224","2007-11-20",7.428896
"225","2007-11-21",7.366325
"226","2007-11-23",7.366325
"227","2007-11-26",7.281001
"228","2007-11-27",7.485779
"229","2007-11-28",7.707623
"230","2007-11-29",7.627986
"231","2007-11-30",7.656428
"232","2007-12-03",7.54835
"233","2007-12-04",7.406143
"234","2007-12-05",7.866894
"235","2007-12-06",7.94653
"236","2007-12-07",7.929465
"237","2007-12-10",7.929465
"238","2007-12-11",7.656428
"239","2007-12-12",7.775882
"240","2007-12-13",7.94653
"241","2007-12-14",7.9124
"242","2007-12-17",7.667804
"243","2007-12-18",7.656428
"244","2007-12-19",7.656428
"245","2007-12-20",7.844141
"246","2007-12-21",7.821388
"247","2007-12-24",7.866894
"248","2007-12-26",7.883959
"249","2007-12-27",7.690557
"250","2007-12-28",7.633675
"251","2007-12-31",7.565415
"252","2008-01-02",7.468714
"253","2008-01-03",7.480091
"254","2008-01-04",7.138794
"255","2008-01-07",7.042093
"256","2008-01-08",6.678043
"257","2008-01-09",6.535836
"258","2008-01-10",6.729238
"259","2008-01-11",6.49033
"260","2008-01-14",6.604095
"261","2008-01-15",6.450512
"262","2008-01-16",6.331058
"263","2008-01-17",6.211604
"264","2008-01-18",6.046644
"265","2008-01-22",5.739477
"266","2008-01-23",5.733788
"267","2008-01-24",5.858931
"268","2008-01-25",5.722412
"269","2008-01-28",5.887372
"270","2008-01-29",5.972696
"271","2008-01-30",6.035267
"272","2008-01-31",5.921502
"273","2008-02-01",6.029579
"274","2008-02-04",5.955631
"275","2008-02-05",5.779294
"276","2008-02-06",7.281001
"277","2008-02-07",6.894198
"278","2008-02-08",6.791809
"279","2008-02-11",7.730375
"280","2008-02-12",7.178612
"281","2008-02-13",7.565415
"282","2008-02-14",7.332196
"283","2008-02-15",7.315131
"284","2008-02-19",7.298066
"285","2008-02-20",7.1843
"286","2008-02-21",7.110353
"287","2008-02-22",7.343572
"288","2008-02-25",7.639363
"289","2008-02-26",7.764505
"290","2008-02-27",7.832765
"291","2008-02-28",7.571104
"292","2008-02-29",7.480091
"293","2008-03-03",7.389079
"294","2008-03-04",7.298066
"295","2008-03-05",7.406143
"296","2008-03-06",7.081911
"297","2008-03-07",7.059158
"298","2008-03-10",6.814562
"299","2008-03-11",6.882822
"300","2008-03-12",7.25256
"301","2008-03-13",7.309443
"302","2008-03-14",7.138794
"303","2008-03-17",7.081911
"304","2008-03-18",7.366325
"305","2008-03-19",7.315131
"306","2008-03-20",7.54835
"307","2008-03-24",7.861206
"308","2008-03-25",8.026166
"309","2008-03-26",7.838453
"310","2008-03-27",7.787258
"311","2008-03-28",7.463026
"312","2008-03-31",7.61661
"313","2008-04-01",7.929465
"314","2008-04-02",7.923777
"315","2008-04-03",8.065984
"316","2008-04-04",8.532423
"317","2008-04-07",8.265074
"318","2008-04-08",8.339022
"319","2008-04-09",8.083049
"320","2008-04-10",8.174062
"321","2008-04-11",7.656428
"322","2008-04-14",7.605233
"323","2008-04-15",7.502844
"324","2008-04-16",7.883959
"325","2008-04-17",7.821388
"326","2008-04-18",8.156997
"327","2008-04-21",8.242321
"328","2008-04-22",8.083049
"329","2008-04-23",8.11149
"330","2008-04-24",8.384528
"331","2008-04-25",8.447099
"332","2008-04-28",8.299204
"333","2008-04-29",8.293515
"334","2008-04-30",8.139932
"335","2008-05-01",6.825939
"336","2008-05-02",6.706485
"337","2008-05-05",6.387941
"338","2008-05-06",6.541524
"339","2008-05-07",6.444824
"340","2008-05-08",6.444824
"341","2008-05-09",6.427759
"342","2008-05-12",6.49033
"343","2008-05-13",6.484642
"344","2008-05-14",6.547213
"345","2008-05-15",6.729238
"346","2008-05-16",6.712173
"347","2008-05-19",6.712173
"348","2008-05-20",6.604095
"349","2008-05-21",6.530148
"350","2008-05-22",6.535836
"351","2008-05-23",6.621161
"352","2008-05-27",6.632537
"353","2008-05-28",6.598407
"354","2008-05-29",6.757679
"355","2008-05-30",7.036405
"356","2008-06-02",6.882822
"357","2008-06-03",6.837315
"358","2008-06-04",6.951081
"359","2008-06-05",7.207054
"360","2008-06-06",7.002275
"361","2008-06-09",6.894198
"362","2008-06-10",6.85438
"363","2008-06-11",6.78612
"364","2008-06-12",6.814562
"365","2008-06-13",7.002275
"366","2008-06-16",7.144482
"367","2008-06-17",7.007964
"368","2008-06-18",6.877133
"369","2008-06-19",6.973834
"370","2008-06-20",6.769056
"371","2008-06-23",6.683732
"372","2008-06-24",6.700796
"373","2008-06-25",6.712173
"374","2008-06-26",6.501707
"375","2008-06-27",6.581342
"376","2008-06-30",6.461888
"377","2008-07-01",6.4562
"378","2008-07-02",6.217292
"379","2008-07-03",6.251422
"380","2008-07-07",6.331058
"381","2008-07-08",6.433447
"382","2008-07-09",6.09215
"383","2008-07-10",6.023891
"384","2008-07-11",6.001138
"385","2008-07-14",5.961319
"386","2008-07-15",6.035267
"387","2008-07-16",6.166098
"388","2008-07-17",6.177474
"389","2008-07-18",6.251422
"390","2008-07-21",6.251422
"391","2008-07-22",6.348123
"392","2008-07-23",6.274175
"393","2008-07-24",6.075085
"394","2008-07-25",6.22298
"395","2008-07-28",6.143345
"396","2008-07-29",6.336746
"397","2008-07-30",6.342434
"398","2008-07-31",6.217292
"399","2008-08-01",6.234357
"400","2008-08-04",6.177474
"401","2008-08-05",6.251422
"402","2008-08-06",6.348123
"403","2008-08-07",6.200228
"404","2008-08-08",6.240046
"405","2008-08-11",6.416382
"406","2008-08-12",6.296928
"407","2008-08-13",6.331058
"408","2008-08-14",6.49033
"409","2008-08-15",6.587031
"410","2008-08-18",6.558589
"411","2008-08-19",6.587031
"412","2008-08-20",6.769056
"413","2008-08-21",5.92719
"414","2008-08-22",5.773606
"415","2008-08-25",5.69397
"416","2008-08-26",5.711035
"417","2008-08-27",5.773606
"418","2008-08-28",5.910125
"419","2008-08-29",5.779294
"420","2008-09-02",5.802048
"421","2008-09-03",5.76223
"422","2008-09-04",5.557452
"423","2008-09-05",5.455062
"424","2008-09-08",5.614335
"425","2008-09-09",5.426621
"426","2008-09-10",5.449374
"427","2008-09-11",5.335608
"428","2008-09-12",5.358362
"429","2008-09-15",5.068259
"430","2008-09-16",5.056883
"431","2008-09-17",4.726963
"432","2008-09-18",4.852105
"433","2008-09-19",5.238908
"434","2008-09-22",4.897611
"435","2008-09-23",4.698521
"436","2008-09-24",4.732651
"437","2008-09-25",4.914676
"438","2008-09-26",4.926053
"439","2008-09-29",4.510808
"440","2008-09-30",4.817975
"441","2008-10-01",4.692833
"442","2008-10-02",4.425484
"443","2008-10-03",4.311718
"444","2008-10-06",4.260523
"445","2008-10-07",3.879408
"446","2008-10-08",3.606371
"447","2008-10-09",3.617748
"448","2008-10-10",3.839591
"449","2008-10-13",4.129693
"450","2008-10-14",3.686007
"451","2008-10-15",3.555176
"452","2008-10-16",3.532423
"453","2008-10-17",3.526735
"454","2008-10-20",3.67463
"455","2008-10-21",3.532423
"456","2008-10-22",3.350398
"457","2008-10-23",3.270762
"458","2008-10-24",3.128555
"459","2008-10-27",3.071672
"460","2008-10-28",3.469852
"461","2008-10-29",3.412969
"462","2008-10-30",3.122867
"463","2008-10-31",3.105802
"464","2008-11-03",3.054607
"465","2008-11-04",3.134243
"466","2008-11-05",2.986348
"467","2008-11-06",2.78157
"468","2008-11-07",2.724687
"469","2008-11-10",2.679181
"470","2008-11-11",2.406143
"471","2008-11-12",1.814562
"472","2008-11-13",1.934016
"473","2008-11-14",1.740614
"474","2008-11-17",1.678043
"475","2008-11-18",1.65529
"476","2008-11-19",1.467577
"477","2008-11-20",1.25711
"478","2008-11-21",1.262799
"479","2008-11-24",1.439135
"480","2008-11-25",1.405006
"481","2008-11-26",1.501706
"482","2008-11-28",1.547213
"483","2008-12-01",1.342435
"484","2008-12-02",1.484642
"485","2008-12-03",1.552901
"486","2008-12-04",1.376564
"487","2008-12-05",1.649602
"488","2008-12-08",1.791809
"489","2008-12-09",1.843003
"490","2008-12-10",2.059158
"491","2008-12-11",2.042093
"492","2008-12-12",2.116041
"493","2008-12-15",2.104664
"494","2008-12-16",2.258248
"495","2008-12-17",2.292378
"496","2008-12-18",2.093288
"497","2008-12-19",2.269624
"498","2008-12-22",2.036405
"499","2008-12-23",1.956769
"500","2008-12-24",1.934016
"501","2008-12-26",2.013652
"502","2008-12-29",1.939704
"503","2008-12-30",2.036405
"504","2008-12-31",2.076223
"505","2009-01-02",2.349261
"506","2009-01-05",2.576792
"507","2009-01-06",2.986348
"508","2009-01-07",2.690557
"509","2009-01-08",2.758817
"510","2009-01-09",2.627986
"511","2009-01-12",2.423208
"512","2009-01-13",2.485779
"513","2009-01-14",2.138794
"514","2009-01-15",2.036405
"515","2009-01-16",2.155859
"516","2009-01-20",1.939704
"517","2009-01-21",2.178612
"518","2009-01-22",1.990899
"519","2009-01-23",2.064847
"520","2009-01-26",2.013652
"521","2009-01-27",2.116041
"522","2009-01-28",2.315131
"523","2009-01-29",2.281001
"524","2009-01-30",2.064847
"525","2009-02-02",2.269624
"526","2009-02-03",2.189989
"527","2009-02-04",2.298066
"528","2009-02-05",2.337884
"529","2009-02-06",2.1843
"530","2009-02-09",2.104664
"531","2009-02-10",1.877133
"532","2009-02-11",1.85438
"533","2009-02-12",1.956769
"534","2009-02-13",2.025028
"535","2009-02-17",1.894198
"536","2009-02-18",1.860068
"537","2009-02-19",1.678043
"538","2009-02-20",1.649602
"539","2009-02-23",1.558589
"540","2009-02-24",1.666667
"541","2009-02-25",1.609784
"542","2009-02-26",1.569966
"543","2009-02-27",1.569966
"544","2009-03-02",1.387941
"545","2009-03-03",1.416382
"546","2009-03-04",1.450512
"547","2009-03-05",1.336746
"548","2009-03-06",1.296928
"549","2009-03-09",1.25711
"550","2009-03-10",1.416382
"551","2009-03-11",1.478953
"552","2009-03-12",1.643914
"553","2009-03-13",1.65529
"554","2009-03-16",1.649602
"555","2009-03-17",1.791809
"556","2009-03-18",1.865757
"557","2009-03-19",1.894198
"558","2009-03-20",1.934016
"559","2009-03-23",2.070535
"560","2009-03-24",2.224118
"561","2009-03-25",2.275313
"562","2009-03-26",2.372014
"563","2009-03-27",2.246871
"564","2009-03-30",2.064847
"565","2009-03-31",1.848692
"566","2009-04-01",2.133106
"567","2009-04-02",2.201365
"568","2009-04-03",2.315131
"569","2009-04-06",2.212742
"570","2009-04-07",2.25256
"571","2009-04-08",2.263936
"572","2009-04-09",2.445961
"573","2009-04-13",2.428896
"574","2009-04-14",2.41752
"575","2009-04-15",2.337884
"576","2009-04-16",2.463026
"577","2009-04-17",2.718999
"578","2009-04-20",2.662116
"579","2009-04-21",2.753129
"580","2009-04-22",2.730376
"581","2009-04-23",2.71331
"582","2009-04-24",2.940842
"583","2009-04-27",2.810011
"584","2009-04-28",2.952219
"585","2009-04-29",3.168373
"586","2009-04-30",2.622298
"587","2009-05-01",2.707622
"588","2009-05-04",2.929465
"589","2009-05-05",2.895336
"590","2009-05-06",2.952219
"591","2009-05-07",2.78157
"592","2009-05-08",2.901024
"593","2009-05-11",2.804323
"594","2009-05-12",2.707622
"595","2009-05-13",2.531286
"596","2009-05-14",2.656428
"597","2009-05-15",2.667804
"598","2009-05-18",2.798635
"599","2009-05-19",2.832764
"600","2009-05-20",2.838453
"601","2009-05-21",2.74744
"602","2009-05-22",2.838453
"603","2009-05-26",2.98066
"604","2009-05-27",2.940842
"605","2009-05-28",2.940842
"606","2009-05-29",3.065984
"607","2009-06-01",3.208191
"608","2009-06-02",3.219568
"609","2009-06-03",3.265074
"610","2009-06-04",3.498293
"611","2009-06-05",3.469852
"612","2009-06-08",3.435722
"613","2009-06-09",3.538111
"614","2009-06-10",3.526735
"615","2009-06-11",3.418658
"616","2009-06-12",3.481229
"617","2009-06-15",3.458476
"618","2009-06-16",3.356086
"619","2009-06-17",3.34471
"620","2009-06-18",3.390216
"621","2009-06-19",3.339022
"622","2009-06-22",3.117179
"623","2009-06-23",3.083049
"624","2009-06-24",3.094425
"625","2009-06-25",3.122867
"626","2009-06-26",3.242321
"627","2009-06-29",3.253697
"628","2009-06-30",3.253697
"629","2009-07-01",3.185438
"630","2009-07-02",2.992036
"631","2009-07-06",2.918089
"632","2009-07-07",2.838453
"633","2009-07-08",2.758817
"634","2009-07-09",2.866894
"635","2009-07-10",2.872582
"636","2009-07-13",2.974972
"637","2009-07-14",2.992036
"638","2009-07-15",3.122867
"639","2009-07-16",3.202503
"640","2009-07-17",3.202503
"641","2009-07-20",3.265074
"642","2009-07-21",3.242321
"643","2009-07-22",3.196815
"644","2009-07-23",3.304892
"645","2009-07-24",3.270762
"646","2009-07-27",3.299204
"647","2009-07-28",3.299204
"648","2009-07-29",3.253697
"649","2009-07-30",3.316268
"650","2009-07-31",3.333333
"651","2009-08-03",3.361775
"652","2009-08-04",3.424346
"653","2009-08-05",3.395905
"654","2009-08-06",3.339022
"655","2009-08-07",3.407281
"656","2009-08-10",3.373151
"657","2009-08-11",3.31058
"658","2009-08-12",3.304892
"659","2009-08-13",3.412969
"660","2009-08-14",3.339022
"661","2009-08-17",3.242321
"662","2009-08-18",3.304892
"663","2009-08-19",3.293515
"664","2009-08-20",3.560865
"665","2009-08-21",3.70876
"666","2009-08-24",3.737201
"667","2009-08-25",3.737201
"668","2009-08-26",3.737201
"669","2009-08-27",3.794084
"670","2009-08-28",3.953356
"671","2009-08-31",3.90785
"672","2009-09-01",3.799773
"673","2009-09-02",3.822526
"674","2009-09-03",3.924915
"675","2009-09-04",3.993174
"676","2009-09-08",4.112628
"677","2009-09-09",4.192264
"678","2009-09-10",4.323094
"679","2009-09-11",4.243458
"680","2009-09-14",4.249147
"681","2009-09-15",4.340159
"682","2009-09-16",4.334471
"683","2009-09-17",4.328783
"684","2009-09-18",4.288965
"685","2009-09-21",4.20364
"686","2009-09-22",4.493743
"687","2009-09-23",4.294653
"688","2009-09-24",4.129693
"689","2009-09-25",3.987486
"690","2009-09-28",4.112628
"691","2009-09-29",3.919226
"692","2009-09-30",4.044369
"693","2009-10-01",3.828214
"694","2009-10-02",3.788396
"695","2009-10-05",3.896473
"696","2009-10-06",3.879408
"697","2009-10-07",3.924915
"698","2009-10-08",3.936291
"699","2009-10-09",3.959044
"700","2009-10-12",3.902162
"701","2009-10-13",3.90785
"702","2009-10-14",4.027304
"703","2009-10-15",4.010239
"704","2009-10-16",3.90785
"705","2009-10-19",3.862344
"706","2009-10-20",3.782708
"707","2009-10-21",3.754266
"708","2009-10-22",3.839591
"709","2009-10-23",3.640501
"710","2009-10-26",3.566553
"711","2009-10-27",3.47554
"712","2009-10-28",3.304892
"713","2009-10-29",3.299204
"714","2009-10-30",3.17975
"715","2009-11-02",3.139932
"716","2009-11-03",3.27645
"717","2009-11-04",3.287827
"718","2009-11-05",3.452787
"719","2009-11-06",3.67463
"720","2009-11-09",3.947668
"721","2009-11-10",3.913538
"722","2009-11-11",4.095563
"723","2009-11-12",4.385665
"724","2009-11-13",4.340159
"725","2009-11-16",4.453925
"726","2009-11-17",4.397042
"727","2009-11-18",4.351536
"728","2009-11-19",4.20364
"729","2009-11-20",4.146758
"730","2009-11-23",4.209329
"731","2009-11-24",4.209329
"732","2009-11-25",4.385665
"733","2009-11-27",4.226394
"734","2009-11-30",4.20364
"735","2009-12-01",4.323094
"736","2009-12-02",4.328783
"737","2009-12-03",4.311718
"738","2009-12-04",4.476678
"739","2009-12-07",4.448236
"740","2009-12-08",4.476678
"741","2009-12-09",4.630262
"742","2009-12-10",4.63595
"743","2009-12-11",4.499431
"744","2009-12-14",4.562002
"745","2009-12-15",4.453925
"746","2009-12-16",4.482367
"747","2009-12-17",4.425484
"748","2009-12-18",4.453925
"749","2009-12-21",4.544938
"750","2009-12-22",4.681456
"751","2009-12-23",4.692833
"752","2009-12-24",4.840728
"753","2009-12-28",4.76678
"754","2009-12-29",4.738339
"755","2009-12-30",4.823663
"756","2009-12-31",4.692833
"757","2010-01-04",4.812287
"758","2010-01-05",4.829351
"759","2010-01-06",5.073947
"760","2010-01-07",5.102389
"761","2010-01-08",5.073947
"762","2010-01-11",4.897611
"763","2010-01-12",4.681456
"764","2010-01-13",4.749716
"765","2010-01-14",4.772469
"766","2010-01-15",4.67008
"767","2010-01-19",5.011376
"768","2010-01-20",4.908988
"769","2010-01-21",4.829351
"770","2010-01-22",4.596132
"771","2010-01-25",4.607509
"772","2010-01-26",4.658703
"773","2010-01-27",4.692833
"774","2010-01-28",4.658703
"775","2010-01-29",4.47099
"776","2010-02-01",4.641638
"777","2010-02-02",4.761092
"778","2010-02-03",4.954494
"779","2010-02-04",4.573379
"780","2010-02-05",4.499431
"781","2010-02-08",4.624573
"782","2010-02-09",4.63595
"783","2010-02-10",4.698521
"784","2010-02-11",4.937429
"785","2010-02-12",5.261661
"786","2010-02-16",5.460751
"787","2010-02-17",5.36405
"788","2010-02-18",5.443686
"789","2010-02-19",5.43231
"790","2010-02-22",5.620023
"791","2010-02-23",5.602958
"792","2010-02-24",5.858931
"793","2010-02-25",5.836177
"794","2010-02-26",6.103527
"795","2010-03-01",6.433447
"796","2010-03-02",6.319682
"797","2010-03-03",6.416382
"798","2010-03-04",6.4562
"799","2010-03-05",6.496018
"800","2010-03-08",6.450512
"801","2010-03-09",6.598407
"802","2010-03-10",6.52446
"803","2010-03-11",6.575654
"804","2010-03-12",6.478953
"805","2010-03-15",6.439136
"806","2010-03-16",6.467577
"807","2010-03-17",6.518771
"808","2010-03-18",6.410694
"809","2010-03-19",6.234357
"810","2010-03-22",6.296928
"811","2010-03-23",6.444824
"812","2010-03-24",6.365188
"813","2010-03-25",6.587031
"814","2010-03-26",6.700796
"815","2010-03-29",6.803185
"816","2010-03-30",6.820251
"817","2010-03-31",7.121729
"818","2010-04-01",7.150171
"819","2010-04-05",7.400455
"820","2010-04-06",7.576792
"821","2010-04-07",7.571104
"822","2010-04-08",7.497156
"823","2010-04-09",7.690557
"824","2010-04-12",7.713311
"825","2010-04-13",7.656428
"826","2010-04-14",7.861206
"827","2010-04-15",7.8157
"828","2010-04-16",7.610921
"829","2010-04-19",7.457338
"830","2010-04-20",7.610921
"831","2010-04-21",7.741752
"832","2010-04-22",7.798635
"833","2010-04-23",7.792946
"834","2010-04-26",7.855518
"835","2010-04-27",7.514221
"836","2010-04-28",7.480091
"837","2010-04-29",7.684869
"838","2010-04-30",7.400455
"839","2010-05-03",7.821388
"840","2010-05-04",7.730375
"841","2010-05-05",7.792946
"842","2010-05-06",6.22298
"843","2010-05-07",5.944255
"844","2010-05-10",6.643914
"845","2010-05-11",6.791809
"846","2010-05-12",7.241183
"847","2010-05-13",6.968146
"848","2010-05-14",6.729238
"849","2010-05-17",6.643914
"850","2010-05-18",6.49033
"851","2010-05-19",6.365188
"852","2010-05-20",5.898748
"853","2010-05-21",6.319682
"854","2010-05-24",6.285552
"855","2010-05-25",6.268487
"856","2010-05-26",6.22298
"857","2010-05-27",6.564278
"858","2010-05-28",6.541524
"859","2010-06-01",6.080774
"860","2010-06-02",6.25711
"861","2010-06-03",6.410694
"862","2010-06-04",6.040956
"863","2010-06-07",5.807736
"864","2010-06-08",5.819113
"865","2010-06-09",5.853242
"866","2010-06-10",6.109215
"867","2010-06-11",6.313993
"868","2010-06-14",6.331058
"869","2010-06-15",6.643914
"870","2010-06-16",6.649602
"871","2010-06-17",6.666667
"872","2010-06-18",6.609784
"873","2010-06-21",6.52446
"874","2010-06-22",6.461888
"875","2010-06-23",6.467577
"876","2010-06-24",6.217292
"877","2010-06-25",6.302617
"878","2010-06-28",6.279863
"879","2010-06-29",5.841866
"880","2010-06-30",5.59727
"881","2010-07-01",5.500569
"882","2010-07-02",5.511945
"883","2010-07-06",5.284414
"884","2010-07-07",5.671217
"885","2010-07-08",5.76223
"886","2010-07-09",5.870307
"887","2010-07-12",5.881684
"888","2010-07-13",6.075085
"889","2010-07-14",6.035267
"890","2010-07-15",5.99545
"891","2010-07-16",5.773606
"892","2010-07-19",5.773606
"893","2010-07-20",5.910125
"894","2010-07-21",5.76223
"895","2010-07-22",6.018202
"896","2010-07-23",6.228669
"897","2010-07-26",6.370876
"898","2010-07-27",6.234357
"899","2010-07-28",6.143345
"900","2010-07-29",6.376565
"901","2010-07-30",6.171786
"902","2010-08-02",6.262799
"903","2010-08-03",6.166098
"904","2010-08-04",6.478953
"905","2010-08-05",6.444824
"906","2010-08-06",6.478953
"907","2010-08-09",6.530148
"908","2010-08-10",6.433447
"909","2010-08-11",6.308305
"910","2010-08-12",5.949943
"911","2010-08-13",5.841866
"912","2010-08-16",5.733788
"913","2010-08-17",5.870307
"914","2010-08-18",5.955631
"915","2010-08-19",5.898748
"916","2010-08-20",5.92719
"917","2010-08-23",5.824801
"918","2010-08-24",5.7281
"919","2010-08-25",5.813424
"920","2010-08-26",5.540387
"921","2010-08-27",5.671217
"922","2010-08-30",5.403868
"923","2010-08-31",5.227531
"924","2010-09-01",5.466439
"925","2010-09-02",5.637088
"926","2010-09-03",5.853242
"927","2010-09-07",5.784983
"928","2010-09-08",5.972696
"929","2010-09-09",6.313993
"930","2010-09-10",6.541524
"931","2010-09-13",6.678043
"932","2010-09-14",6.712173
