"","date","GGG"
"1","2007-01-03",13.426666
"2","2007-01-04",13.466666
"3","2007-01-05",13.183333
"4","2007-01-08",13.223333
"5","2007-01-09",13.223333
"6","2007-01-10",13.203333
"7","2007-01-11",13.58
"8","2007-01-12",13.773334
"9","2007-01-16",13.84
"10","2007-01-17",13.773334
"11","2007-01-18",13.573334
"12","2007-01-19",13.606667
"13","2007-01-22",13.54
"14","2007-01-23",13.746667
"15","2007-01-24",13.78
"16","2007-01-25",13.673333
"17","2007-01-26",13.633333
"18","2007-01-29",13.46
"19","2007-01-30",13.283334
"20","2007-01-31",13.59
"21","2007-02-01",13.943334
"22","2007-02-02",13.93
"23","2007-02-05",13.846666
"24","2007-02-06",13.84
"25","2007-02-07",13.9
"26","2007-02-08",13.853333
"27","2007-02-09",13.523334
"28","2007-02-12",13.513333
"29","2007-02-13",13.553333
"30","2007-02-14",13.61
"31","2007-02-15",13.786667
"32","2007-02-16",13.753333
"33","2007-02-20",13.96
"34","2007-02-21",13.886666
"35","2007-02-22",13.906667
"36","2007-02-23",14.09
"37","2007-02-26",14.073334
"38","2007-02-27",13.533334
"39","2007-02-28",13.503333
"40","2007-03-01",13.506667
"41","2007-03-02",13.2
"42","2007-03-05",12.813334
"43","2007-03-06",12.96
"44","2007-03-07",12.98
"45","2007-03-08",13.06
"46","2007-03-09",13.113334
"47","2007-03-12",13.1
"48","2007-03-13",12.906667
"49","2007-03-14",13.01
"50","2007-03-15",13.143333
"51","2007-03-16",13.01
"52","2007-03-19",13.053333
"53","2007-03-20",13.216666
"54","2007-03-21",13.416667
"55","2007-03-22",13.603333
"56","2007-03-23",13.586667
"57","2007-03-26",13.4
"58","2007-03-27",13.2
"59","2007-03-28",13.086667
"60","2007-03-29",12.96
"61","2007-03-30",13.053333
"62","2007-04-02",13.16
"63","2007-04-03",13.166667
"64","2007-04-04",13.186666
"65","2007-04-05",13.136666
"66","2007-04-09",13.166667
"67","2007-04-10",13.076667
"68","2007-04-11",13.01
"69","2007-04-12",13.043333
"70","2007-04-13",13.243333
"71","2007-04-16",13.54
"72","2007-04-17",13.586667
"73","2007-04-18",13.64
"74","2007-04-19",13.553333
"75","2007-04-20",13.733334
"76","2007-04-23",13.866667
"77","2007-04-24",14.023334
"78","2007-04-25",13.333333
"79","2007-04-26",13.363334
"80","2007-04-27",13.346666
"81","2007-04-30",13.166667
"82","2007-05-01",13.186666
"83","2007-05-02",13.443334
"84","2007-05-03",13.396667
"85","2007-05-04",13.34
"86","2007-05-07",13.333333
"87","2007-05-08",13.38
"88","2007-05-09",13.283334
"89","2007-05-10",13.11
"90","2007-05-11",13.136666
"91","2007-05-14",12.986667
"92","2007-05-15",12.796667
"93","2007-05-16",12.893333
"94","2007-05-17",12.756667
"95","2007-05-18",12.793333
"96","2007-05-21",12.833333
"97","2007-05-22",12.813334
"98","2007-05-23",12.813334
"99","2007-05-24",12.78
"100","2007-05-25",12.976666
"101","2007-05-29",12.996667
"102","2007-05-30",13.133333
"103","2007-05-31",13.346666
"104","2007-06-01",13.45
"105","2007-06-04",13.563334
"106","2007-06-05",13.533334
"107","2007-06-06",13.48
"108","2007-06-07",13.13
"109","2007-06-08",13.303333
"110","2007-06-11",13.31
"111","2007-06-12",13.34
"112","2007-06-13",13.51
"113","2007-06-14",13.61
"114","2007-06-15",13.56
"115","2007-06-18",13.67
"116","2007-06-19",13.633333
"117","2007-06-20",13.503333
"118","2007-06-21",13.516666
"119","2007-06-22",13.49
"120","2007-06-25",13.416667
"121","2007-06-26",13.33
"122","2007-06-27",13.306666
"123","2007-06-28",13.326667
"124","2007-06-29",13.426666
"125","2007-07-02",13.523334
"126","2007-07-03",13.533334
"127","2007-07-05",13.586667
"128","2007-07-06",13.55
"129","2007-07-09",13.5
"130","2007-07-10",12.893333
"131","2007-07-11",13.003333
"132","2007-07-12",13.126667
"133","2007-07-13",13.226666
"134","2007-07-16",13.05
"135","2007-07-17",13.25
"136","2007-07-18",13.03
"137","2007-07-19",13.09
"138","2007-07-20",12.92
"139","2007-07-23",12.94
"140","2007-07-24",12.68
"141","2007-07-25",12.646667
"142","2007-07-26",13.54
"143","2007-07-27",13.29
"144","2007-07-30",13.91
"145","2007-07-31",13.68
"146","2007-08-01",13.913333
"147","2007-08-02",14.136666
"148","2007-08-03",13.85
"149","2007-08-06",14.33
"150","2007-08-07",14.886666
"151","2007-08-08",15.356667
"152","2007-08-09",14.866667
"153","2007-08-10",14
"154","2007-08-13",14.003333
"155","2007-08-14",13.76
"156","2007-08-15",13.423333
"157","2007-08-16",13.313334
"158","2007-08-17",13.166667
"159","2007-08-20",13.313334
"160","2007-08-21",13.206667
"161","2007-08-22",13.446667
"162","2007-08-23",13.163333
"163","2007-08-24",13.256667
"164","2007-08-27",13.246667
"165","2007-08-28",12.713333
"166","2007-08-29",13.243333
"167","2007-08-30",13.146667
"168","2007-08-31",13.47
"169","2007-09-04",13.556666
"170","2007-09-05",13.426666
"171","2007-09-06",13.496667
"172","2007-09-07",13.003333
"173","2007-09-10",12.986667
"174","2007-09-11",13.266666
"175","2007-09-12",13.096666
"176","2007-09-13",12.826667
"177","2007-09-14",12.83
"178","2007-09-17",12.613334
"179","2007-09-18",13.02
"180","2007-09-19",12.783334
"181","2007-09-20",12.63
"182","2007-09-21",12.816667
"183","2007-09-24",12.933333
"184","2007-09-25",12.7
"185","2007-09-26",13.03
"186","2007-09-27",12.99
"187","2007-09-28",13.036667
"188","2007-10-01",13.28
"189","2007-10-02",13.373333
"190","2007-10-03",13.146667
"191","2007-10-04",13.166667
"192","2007-10-05",13.5
"193","2007-10-08",13.433333
"194","2007-10-09",13.39
"195","2007-10-10",13.406667
"196","2007-10-11",13.346666
"197","2007-10-12",13.26
"198","2007-10-15",13.343333
"199","2007-10-16",13.076667
"200","2007-10-17",13.013333
"201","2007-10-18",12.753333
"202","2007-10-19",12.29
"203","2007-10-22",12.416667
"204","2007-10-23",12.686666
"205","2007-10-24",12.766666
"206","2007-10-25",12.89
"207","2007-10-26",12.92
"208","2007-10-29",13.283334
"209","2007-10-30",12.926666
"210","2007-10-31",13.12
"211","2007-11-01",13.026667
"212","2007-11-02",13.076667
"213","2007-11-05",13.16
"214","2007-11-06",13.236667
"215","2007-11-07",13.01
"216","2007-11-08",12.97
"217","2007-11-09",12.79
"218","2007-11-12",12.616667
"219","2007-11-13",12.673333
"220","2007-11-14",12.553333
"221","2007-11-15",12.453333
"222","2007-11-16",12.31
"223","2007-11-19",12.136666
"224","2007-11-20",12.283334
"225","2007-11-21",12.083333
"226","2007-11-23",12.283334
"227","2007-11-26",12.106667
"228","2007-11-27",12.233334
"229","2007-11-28",12.423333
"230","2007-11-29",12.406667
"231","2007-11-30",12.413333
"232","2007-12-03",12.326667
"233","2007-12-04",12.373333
"234","2007-12-05",12.726666
"235","2007-12-06",12.993333
"236","2007-12-07",13.043333
"237","2007-12-10",13.283334
"238","2007-12-11",12.88
"239","2007-12-12",12.97
"240","2007-12-13",13.073334
"241","2007-12-14",12.686666
"242","2007-12-17",12.316667
"243","2007-12-18",12.536667
"244","2007-12-19",12.733334
"245","2007-12-20",12.833333
"246","2007-12-21",12.72
"247","2007-12-24",12.8
"248","2007-12-26",12.77
"249","2007-12-27",12.443334
"250","2007-12-28",12.516666
"251","2007-12-31",12.42
"252","2008-01-02",12.27
"253","2008-01-03",12.12
"254","2008-01-04",11.566667
"255","2008-01-07",11.536667
"256","2008-01-08",11.296667
"257","2008-01-09",11.426666
"258","2008-01-10",11.6
"259","2008-01-11",11.3
"260","2008-01-14",11.43
"261","2008-01-15",11.296667
"262","2008-01-16",11.193334
"263","2008-01-17",10.79
"264","2008-01-18",10.883333
"265","2008-01-22",10.793333
"266","2008-01-23",11.283334
"267","2008-01-24",11.306666
"268","2008-01-25",11.473333
"269","2008-01-28",11.603333
"270","2008-01-29",11.233334
"271","2008-01-30",11.166667
"272","2008-01-31",11.406667
"273","2008-02-01",11.776667
"274","2008-02-04",11.81
"275","2008-02-05",11.636666
"276","2008-02-06",11.603333
"277","2008-02-07",11.75
"278","2008-02-08",11.726666
"279","2008-02-11",11.823334
"280","2008-02-12",11.94
"281","2008-02-13",12.21
"282","2008-02-14",11.966666
"283","2008-02-15",12.026667
"284","2008-02-19",12.043333
"285","2008-02-20",12.206667
"286","2008-02-21",11.983334
"287","2008-02-22",11.94
"288","2008-02-25",11.653334
"289","2008-02-26",12.033334
"290","2008-02-27",11.96
"291","2008-02-28",11.826667
"292","2008-02-29",11.57
"293","2008-03-03",11.636666
"294","2008-03-04",11.61
"295","2008-03-05",11.833333
"296","2008-03-06",11.553333
"297","2008-03-07",11.406667
"298","2008-03-10",11.116667
"299","2008-03-11",11.573334
"300","2008-03-12",11.656667
"301","2008-03-13",11.823334
"302","2008-03-14",11.513333
"303","2008-03-17",11.52
"304","2008-03-18",11.79
"305","2008-03-19",11.643333
"306","2008-03-20",11.696667
"307","2008-03-24",12.063334
"308","2008-03-25",12.326667
"309","2008-03-26",12.19
"310","2008-03-27",12.103333
"311","2008-03-28",12.096666
"312","2008-03-31",12.086667
"313","2008-04-01",12.47
"314","2008-04-02",12.473333
"315","2008-04-03",12.593333
"316","2008-04-04",12.616667
"317","2008-04-07",12.55
"318","2008-04-08",12.596666
"319","2008-04-09",12.506667
"320","2008-04-10",12.59
"321","2008-04-11",12.406667
"322","2008-04-14",12.293333
"323","2008-04-15",12.443334
"324","2008-04-16",12.896667
"325","2008-04-17",12.726666
"326","2008-04-18",13.013333
"327","2008-04-21",13.09
"328","2008-04-22",13.16
"329","2008-04-23",13.033334
"330","2008-04-24",12.816667
"331","2008-04-25",13.276667
"332","2008-04-28",13.5
"333","2008-04-29",13.406667
"334","2008-04-30",13.803333
"335","2008-05-01",13.946667
"336","2008-05-02",13.813334
"337","2008-05-05",13.376667
"338","2008-05-06",13.386666
"339","2008-05-07",13.27
"340","2008-05-08",13.45
"341","2008-05-09",13.396667
"342","2008-05-12",13.666667
"343","2008-05-13",13.543333
"344","2008-05-14",13.626667
"345","2008-05-15",13.563334
"346","2008-05-16",13.41
"347","2008-05-19",13.74
"348","2008-05-20",13.583333
"349","2008-05-21",13.363334
"350","2008-05-22",13.373333
"351","2008-05-23",13.326667
"352","2008-05-27",13.426666
"353","2008-05-28",13.463333
"354","2008-05-29",13.59
"355","2008-05-30",13.473333
"356","2008-06-02",13.32
"357","2008-06-03",13.166667
"358","2008-06-04",13.09
"359","2008-06-05",13.23
"360","2008-06-06",13.113334
"361","2008-06-09",13.19
"362","2008-06-10",13.243333
"363","2008-06-11",13.143333
"364","2008-06-12",13.22
"365","2008-06-13",13.47
"366","2008-06-16",13.396667
"367","2008-06-17",13.42
"368","2008-06-18",13.483334
"369","2008-06-19",13.91
"370","2008-06-20",13.61
"371","2008-06-23",13.606667
"372","2008-06-24",13.203333
"373","2008-06-25",13.12
"374","2008-06-26",12.743333
"375","2008-06-27",12.81
"376","2008-06-30",12.69
"377","2008-07-01",12.56
"378","2008-07-02",12.486667
"379","2008-07-03",12.466666
"380","2008-07-07",12.466666
"381","2008-07-08",12.673333
"382","2008-07-09",12.406667
"383","2008-07-10",12.416667
"384","2008-07-11",12.566667
"385","2008-07-14",12.666667
"386","2008-07-15",12.7
"387","2008-07-16",13.056666
"388","2008-07-17",13.19
"389","2008-07-18",13.28
"390","2008-07-21",13.483334
"391","2008-07-22",13.3
"392","2008-07-23",13.293333
"393","2008-07-24",12.893333
"394","2008-07-25",12.313334
"395","2008-07-28",12.203333
"396","2008-07-29",12.4
"397","2008-07-30",12.556666
"398","2008-07-31",12.076667
"399","2008-08-01",12.173333
"400","2008-08-04",11.936666
"401","2008-08-05",12.376667
"402","2008-08-06",12.49
"403","2008-08-07",12.326667
"404","2008-08-08",12.846666
"405","2008-08-11",13.04
"406","2008-08-12",12.996667
"407","2008-08-13",12.906667
"408","2008-08-14",13
"409","2008-08-15",12.986667
"410","2008-08-18",13.28
"411","2008-08-19",13.016666
"412","2008-08-20",13.053333
"413","2008-08-21",12.833333
"414","2008-08-22",12.61
"415","2008-08-25",12.343333
"416","2008-08-26",12.433333
"417","2008-08-27",12.423333
"418","2008-08-28",12.766666
"419","2008-08-29",12.716666
"420","2008-09-02",12.646667
"421","2008-09-03",12.71
"422","2008-09-04",12.256667
"423","2008-09-05",12.17
"424","2008-09-08",12.56
"425","2008-09-09",12.01
"426","2008-09-10",12.03
"427","2008-09-11",12.083333
"428","2008-09-12",12.18
"429","2008-09-15",11.756667
"430","2008-09-16",11.93
"431","2008-09-17",11.776667
"432","2008-09-18",12.52
"433","2008-09-19",12.97
"434","2008-09-22",12.426666
"435","2008-09-23",11.93
"436","2008-09-24",11.806666
"437","2008-09-25",11.696667
"438","2008-09-26",11.79
"439","2008-09-29",11.493333
"440","2008-09-30",11.87
"441","2008-10-01",11.676666
"442","2008-10-02",10.956667
"443","2008-10-03",10.543333
"444","2008-10-06",10.196667
"445","2008-10-07",9.7
"446","2008-10-08",9.666667
"447","2008-10-09",9.286667
"448","2008-10-10",8.953333
"449","2008-10-13",10.48
"450","2008-10-14",9.666667
"451","2008-10-15",8.523334
"452","2008-10-16",9.116667
"453","2008-10-17",9.103333
"454","2008-10-20",9.7
"455","2008-10-21",9.266666
"456","2008-10-22",8.61
"457","2008-10-23",7.893333
"458","2008-10-24",7.47
"459","2008-10-27",7.29
"460","2008-10-28",7.486667
"461","2008-10-29",7.966667
"462","2008-10-30",8.04
"463","2008-10-31",8.243333
"464","2008-11-03",8.303333
"465","2008-11-04",8.54
"466","2008-11-05",8.123333
"467","2008-11-06",7.773334
"468","2008-11-07",7.783333
"469","2008-11-10",7.576667
"470","2008-11-11",7.873333
"471","2008-11-12",7.36
"472","2008-11-13",7.68
"473","2008-11-14",7.093333
"474","2008-11-17",6.96
"475","2008-11-18",6.92
"476","2008-11-19",6.483333
"477","2008-11-20",5.89
"478","2008-11-21",6.416667
"479","2008-11-24",6.823333
"480","2008-11-25",6.796667
"481","2008-11-26",7.09
"482","2008-11-28",7.153333
"483","2008-12-01",6.38
"484","2008-12-02",6.576667
"485","2008-12-03",6.53
"486","2008-12-04",6.603333
"487","2008-12-05",6.873333
"488","2008-12-08",7.393333
"489","2008-12-09",7.31
"490","2008-12-10",7.353333
"491","2008-12-11",7.023334
"492","2008-12-12",7.353333
"493","2008-12-15",7.226666
"494","2008-12-16",7.603333
"495","2008-12-17",7.43
"496","2008-12-18",7.39
"497","2008-12-19",7.41
"498","2008-12-22",7.33
"499","2008-12-23",7.243333
"500","2008-12-24",7.356667
"501","2008-12-26",7.48
"502","2008-12-29",7.416667
"503","2008-12-30",7.716667
"504","2008-12-31",7.91
"505","2009-01-02",8.283334
"506","2009-01-05",8.34
"507","2009-01-06",8.66
"508","2009-01-07",8.173333
"509","2009-01-08",8.31
"510","2009-01-09",8.073334
"511","2009-01-12",7.753334
"512","2009-01-13",7.676667
"513","2009-01-14",7.496666
"514","2009-01-15",7.713333
"515","2009-01-16",7.916667
"516","2009-01-20",7.416667
"517","2009-01-21",7.71
"518","2009-01-22",7.39
"519","2009-01-23",7.263333
"520","2009-01-26",7.42
"521","2009-01-27",7.39
"522","2009-01-28",7.556667
"523","2009-01-29",7.223333
"524","2009-01-30",7.09
"525","2009-02-02",6.96
"526","2009-02-03",7.1
"527","2009-02-04",7.246666
"528","2009-02-05",7.26
"529","2009-02-06",7.49
"530","2009-02-09",7.42
"531","2009-02-10",7.093333
"532","2009-02-11",7.06
"533","2009-02-12",6.933333
"534","2009-02-13",7
"535","2009-02-17",6.703333
"536","2009-02-18",6.573333
"537","2009-02-19",6.333333
"538","2009-02-20",6.083333
"539","2009-02-23",5.773334
"540","2009-02-24",5.97
"541","2009-02-25",5.896667
"542","2009-02-26",5.746666
"543","2009-02-27",5.66
"544","2009-03-02",5.22
"545","2009-03-03",5.15
"546","2009-03-04",5.246666
"547","2009-03-05",4.996666
"548","2009-03-06",4.826667
"549","2009-03-09",4.88
"550","2009-03-10",5.226666
"551","2009-03-11",5.32
"552","2009-03-12",5.54
"553","2009-03-13",5.546667
"554","2009-03-16",5.59
"555","2009-03-17",5.85
"556","2009-03-18",6.183333
"557","2009-03-19",5.483333
"558","2009-03-20",5.06
"559","2009-03-23",5.666667
"560","2009-03-24",5.653333
"561","2009-03-25",5.73
"562","2009-03-26",6.053333
"563","2009-03-27",5.87
"564","2009-03-30",5.666667
"565","2009-03-31",5.69
"566","2009-04-01",5.78
"567","2009-04-02",6.286667
"568","2009-04-03",6.5
"569","2009-04-06",6.436666
"570","2009-04-07",6.223333
"571","2009-04-08",6.283333
"572","2009-04-09",6.72
"573","2009-04-13",6.563334
"574","2009-04-14",6.316667
"575","2009-04-15",6.44
"576","2009-04-16",6.586667
"577","2009-04-17",6.633333
"578","2009-04-20",6.296667
"579","2009-04-21",6.376667
"580","2009-04-22",6.65
"581","2009-04-23",6.73
"582","2009-04-24",7.523334
"583","2009-04-27",7.623333
"584","2009-04-28",7.506667
"585","2009-04-29",7.833333
"586","2009-04-30",7.863333
"587","2009-05-01",7.846667
"588","2009-05-04",8.21
"589","2009-05-05",8.06
"590","2009-05-06",8.13
"591","2009-05-07",8.076667
"592","2009-05-08",8.273334
"593","2009-05-11",8.15
"594","2009-05-12",7.78
"595","2009-05-13",7.44
"596","2009-05-14",7.406667
"597","2009-05-15",7.436666
"598","2009-05-18",7.716667
"599","2009-05-19",7.733333
"600","2009-05-20",7.536667
"601","2009-05-21",7.313334
"602","2009-05-22",7.256667
"603","2009-05-26",7.566667
"604","2009-05-27",7.236667
"605","2009-05-28",7.206666
"606","2009-05-29",7.43
"607","2009-06-01",7.866667
"608","2009-06-02",7.75
"609","2009-06-03",7.623333
"610","2009-06-04",7.766667
"611","2009-06-05",7.9
"612","2009-06-08",7.763333
"613","2009-06-09",7.823333
"614","2009-06-10",7.76
"615","2009-06-11",7.77
"616","2009-06-12",7.723333
"617","2009-06-15",7.423333
"618","2009-06-16",7.203333
"619","2009-06-17",7.27
"620","2009-06-18",7.23
"621","2009-06-19",7.26
"622","2009-06-22",6.846667
"623","2009-06-23",6.876667
"624","2009-06-24",6.963333
"625","2009-06-25",7.103333
"626","2009-06-26",7.166667
"627","2009-06-29",7.193333
"628","2009-06-30",7.34
"629","2009-07-01",7.45
"630","2009-07-02",7.2
"631","2009-07-06",7.126667
"632","2009-07-07",7.023334
"633","2009-07-08",6.973333
"634","2009-07-09",6.97
"635","2009-07-10",7.213333
"636","2009-07-13",7.36
"637","2009-07-14",7.37
"638","2009-07-15",7.733333
"639","2009-07-16",7.843333
"640","2009-07-17",7.86
"641","2009-07-20",8.036667
"642","2009-07-21",8.046667
"643","2009-07-22",8.156667
"644","2009-07-23",8.5
"645","2009-07-24",8.36
"646","2009-07-27",8.293333
"647","2009-07-28",8.123333
"648","2009-07-29",7.996666
"649","2009-07-30",8.18
"650","2009-07-31",8.246667
"651","2009-08-03",8.34
"652","2009-08-04",8.416667
"653","2009-08-05",8.413333
"654","2009-08-06",8.393333
"655","2009-08-07",8.493333
"656","2009-08-10",8.503333
"657","2009-08-11",8.286667
"658","2009-08-12",8.413333
"659","2009-08-13",8.4
"660","2009-08-14",8.153334
"661","2009-08-17",7.846667
"662","2009-08-18",7.97
"663","2009-08-19",8.123333
"664","2009-08-20",8.263333
"665","2009-08-21",8.476666
"666","2009-08-24",8.52
"667","2009-08-25",8.503333
"668","2009-08-26",8.263333
"669","2009-08-27",8.396667
"670","2009-08-28",8.52
"671","2009-08-31",8.37
"672","2009-09-01",8.29
"673","2009-09-02",8.16
"674","2009-09-03",8.203333
"675","2009-09-04",8.326667
"676","2009-09-08",8.426666
"677","2009-09-09",8.673333
"678","2009-09-10",8.926666
"679","2009-09-11",9.093333
"680","2009-09-14",9.2
"681","2009-09-15",9.633333
"682","2009-09-16",9.866667
"683","2009-09-17",9.8
"684","2009-09-18",10.22
"685","2009-09-21",9.993333
"686","2009-09-22",9.93
"687","2009-09-23",9.823334
"688","2009-09-24",9.573334
"689","2009-09-25",9.43
"690","2009-09-28",9.153334
"691","2009-09-29",9.356667
"692","2009-09-30",9.29
"693","2009-10-01",9
"694","2009-10-02",8.803333
"695","2009-10-05",8.93
"696","2009-10-06",9.026667
"697","2009-10-07",9.043333
"698","2009-10-08",9.39
"699","2009-10-09",9.51
"700","2009-10-12",9.47
"701","2009-10-13",9.56
"702","2009-10-14",9.833333
"703","2009-10-15",9.75
"704","2009-10-16",9.676666
"705","2009-10-19",9.813334
"706","2009-10-20",9.683333
"707","2009-10-21",9.846666
"708","2009-10-22",9.756667
"709","2009-10-23",9.756667
"710","2009-10-26",9.48
"711","2009-10-27",9.563334
"712","2009-10-28",9.3
"713","2009-10-29",9.523334
"714","2009-10-30",9.18
"715","2009-11-02",9.11
"716","2009-11-03",9.43
"717","2009-11-04",9.406667
"718","2009-11-05",9.88
"719","2009-11-06",9.833333
"720","2009-11-09",10.14
