"","date","BSGM"
"1003","2018-10-24",4.57
"1004","2018-10-25",4.62
"1005","2018-10-26",4.55
"1006","2018-10-29",4.15
"1007","2018-10-30",3.65
"1008","2018-10-31",3.7
"1009","2018-11-01",4.25
"1010","2018-11-02",4.147
"1011","2018-11-05",4.3
"1012","2018-11-06",4.35
"1013","2018-11-07",4.42
"1014","2018-11-08",4.55
"1015","2018-11-09",4.4
"1016","2018-11-12",4.2
"1017","2018-11-13",4.4
"1018","2018-11-14",4.27
"1019","2018-11-15",4.15
"1020","2018-11-16",3.98
"1021","2018-11-19",3.75
"1022","2018-11-20",3.72
"1023","2018-11-21",3.89
"1024","2018-11-23",3.835
"1025","2018-11-26",3.83
"1026","2018-11-27",4.02
"1027","2018-11-28",4.19
"1028","2018-11-29",4.4
"1029","2018-11-30",4.05
"1030","2018-12-03",4.15
"1031","2018-12-04",3.97
"1032","2018-12-06",4.01
"1033","2018-12-07",3.918
"1034","2018-12-10",3.9
"1035","2018-12-11",3.9
"1036","2018-12-12",3.98
"1037","2018-12-13",4.05
"1038","2018-12-14",3.9
"1039","2018-12-17",4.16
"1040","2018-12-18",4.43
"1041","2018-12-19",4.55
"1042","2018-12-20",4.75
"1043","2018-12-21",4.28
"1044","2018-12-24",4.39
"1045","2018-12-26",4.3
"1046","2018-12-27",4.15
"1047","2018-12-28",4.175
"1048","2018-12-31",4.27
"1049","2019-01-02",4.33
"1050","2019-01-03",4.45
"1051","2019-01-04",4.38
"1052","2019-01-07",4.48
"1053","2019-01-08",4.36
"1054","2019-01-09",4.4
"1055","2019-01-10",4.23
"1056","2019-01-11",4.21
"1057","2019-01-14",4.27
"1058","2019-01-15",4.4
"1059","2019-01-16",4.4
"1060","2019-01-17",4.47
"1061","2019-01-18",4.466
"1062","2019-01-22",4.21
"1063","2019-01-23",4.28
"1064","2019-01-24",4.12
"1065","2019-01-25",4.25
"1066","2019-01-28",4.25
"1067","2019-01-29",4.3
"1068","2019-01-30",4.275
"1069","2019-01-31",4.3
"1070","2019-02-01",4.3
"1071","2019-02-04",4.35
"1072","2019-02-05",4.25
"1073","2019-02-06",4.22
"1074","2019-02-07",4.22
"1075","2019-02-08",4.19
"1076","2019-02-11",4.29
"1077","2019-02-12",4.29
"1078","2019-02-13",4.4
"1079","2019-02-14",4.525
"1080","2019-02-15",5.12
"1081","2019-02-19",5.08
"1082","2019-02-20",5.25
"1083","2019-02-21",5.39
"1084","2019-02-22",5.39
"1085","2019-02-25",5.5
"1086","2019-02-26",5.52
"1087","2019-02-27",5.57
"1088","2019-02-28",5.47
"1089","2019-03-01",5.4
"1090","2019-03-04",5.48
"1091","2019-03-05",5.44
"1092","2019-03-06",5.63
"1093","2019-03-07",5.44
"1094","2019-03-08",5.61
"1095","2019-03-11",5.51
"1096","2019-03-12",5.65
"1097","2019-03-13",6.3
"1098","2019-03-14",6.45
"1099","2019-03-15",7.23
"1100","2019-03-18",6.95
"1101","2019-03-19",6.96
"1102","2019-03-20",6.87
"1103","2019-03-21",6
"1104","2019-03-22",6.14
"1105","2019-03-25",5.94
"1106","2019-03-26",5.99
"1107","2019-03-27",5.94
"1108","2019-03-28",5.97
"1109","2019-03-29",6.14
"1110","2019-04-01",5.92
"1111","2019-04-02",6.08
"1112","2019-04-03",6.03
"1113","2019-04-04",5.95
"1114","2019-04-05",6.1
"1115","2019-04-08",6
"1116","2019-04-09",6.02
"1117","2019-04-10",6.03
"1118","2019-04-11",6
"1119","2019-04-12",6.38
"1120","2019-04-15",6.628
"1121","2019-04-16",6.58
"1122","2019-04-17",6.27
"1123","2019-04-18",6.35
"1124","2019-04-22",6.38
"1125","2019-04-23",6.45
"1126","2019-04-24",6.6
"1127","2019-04-25",6.65
"1128","2019-04-26",6.7
"1129","2019-04-29",6.8
"1130","2019-04-30",6.58
"1131","2019-05-01",6.6
"1132","2019-05-02",6.7
"1133","2019-05-03",6.67
"1134","2019-05-06",6.89
"1135","2019-05-07",7.54
"1136","2019-05-08",8.27
"1137","2019-05-09",8.7
"1138","2019-05-10",8.92
"1139","2019-05-13",9.4
"1140","2019-05-14",8.44
"1141","2019-05-15",8.7
"1142","2019-05-16",8.49
"1143","2019-05-17",8.11
"1144","2019-05-20",7.45
"1145","2019-05-21",7.49
"1146","2019-05-22",7.01
"1147","2019-05-23",7.18
"1148","2019-05-24",6.87
"1149","2019-05-28",6.6
"1150","2019-05-29",7.24
"1151","2019-05-30",7.02
"1152","2019-05-31",7.61
"1153","2019-06-03",6.71
"1154","2019-06-04",6.64
"1155","2019-06-05",6.03
"1156","2019-06-06",6.5
"1157","2019-06-07",6.32
"1158","2019-06-10",6.83
"1159","2019-06-11",6.37
"1160","2019-06-12",6.83
"1161","2019-06-13",7.47
"1162","2019-06-14",7.91
"1163","2019-06-17",8.5
"1164","2019-06-18",8.45
"1165","2019-06-19",8.8
"1166","2019-06-20",8.9
"1167","2019-06-21",9.25
"1168","2019-06-24",9
"1169","2019-06-25",8.74
"1170","2019-06-26",8.86
"1171","2019-06-27",9.47
"1172","2019-06-28",9.39
"1173","2019-07-01",9.36
"1174","2019-07-02",8.71
"1175","2019-07-03",8.88
"1176","2019-07-05",8.71
"1177","2019-07-08",8.86
"1178","2019-07-09",8.66
"1179","2019-07-10",8.62
"1180","2019-07-11",8.94
"1181","2019-07-12",8.56
"1182","2019-07-15",8.45
"1183","2019-07-16",8.27
"1184","2019-07-17",8.27
"1185","2019-07-18",8.25
"1186","2019-07-19",8.1
"1187","2019-07-22",7.89
"1188","2019-07-23",7.75
"1189","2019-07-24",7.71
"1190","2019-07-25",7.99
"1191","2019-07-26",8.28
"1192","2019-07-29",8.26
"1193","2019-07-30",8
"1194","2019-07-31",7.51
"1195","2019-08-01",7.19
"1196","2019-08-02",6.85
"1197","2019-08-05",6.91
"1198","2019-08-06",6.55
"1199","2019-08-07",6.83
"1200","2019-08-08",6.86
"1201","2019-08-09",6.73
"1202","2019-08-12",6.93
"1203","2019-08-13",7.29
"1204","2019-08-14",6.77
"1205","2019-08-15",6.85
"1206","2019-08-16",6.88
"1207","2019-08-19",7.45
"1208","2019-08-20",7.6
"1209","2019-08-21",7.63
"1210","2019-08-22",7.26
"1211","2019-08-23",6.97
"1212","2019-08-26",7.08
"1213","2019-08-27",6.94
"1214","2019-08-28",7
"1215","2019-08-29",7.09
"1216","2019-08-30",7.07
"1217","2019-09-03",7.01
"1218","2019-09-04",7.12
"1219","2019-09-05",7.15
"1220","2019-09-06",7.39
"1221","2019-09-09",7.46
"1222","2019-09-10",7.71
"1223","2019-09-11",7.98
"1224","2019-09-12",7.8
"1225","2019-09-13",8.07
"1226","2019-09-16",8.11
"1227","2019-09-17",8.22
"1228","2019-09-18",8.14
"1229","2019-09-19",8.07
"1230","2019-09-20",8.27
"1231","2019-09-23",8.27
"1232","2019-09-24",8.07
"1233","2019-09-25",8.22
"1234","2019-09-26",8.15
"1235","2019-09-27",8.22
"1236","2019-09-30",8.25
"1237","2019-10-01",8.11
"1238","2019-10-02",8.05
"1239","2019-10-03",7.78
"1240","2019-10-04",7.67
"1241","2019-10-07",7.72
"1242","2019-10-08",7.53
"1243","2019-10-09",7.76
"1244","2019-10-10",7.72
"1245","2019-10-11",7.42
"1246","2019-10-14",7
"1247","2019-10-15",7.28
"1248","2019-10-16",7.06
"1249","2019-10-17",7.07
"1250","2019-10-18",6.98
"1251","2019-10-21",7.13
"1252","2019-10-22",7.29
"1253","2019-10-23",7.47
"1254","2019-10-24",7.49
"1255","2019-10-25",7.15
"1256","2019-10-28",6.96
"1257","2019-10-29",7.02
"1258","2019-10-30",6.72
"1259","2019-10-31",6.63
"1260","2019-11-01",6.68
"1261","2019-11-04",6.55
"1262","2019-11-05",6.63
"1263","2019-11-06",7.17
"1264","2019-11-07",6.9
"1265","2019-11-08",6.84
"1266","2019-11-11",6.71
"1267","2019-11-12",6.58
"1268","2019-11-13",6.74
"1269","2019-11-14",6.65
"1270","2019-11-15",6.68
"1271","2019-11-18",6.45
"1272","2019-11-19",6.3
"1273","2019-11-20",6.16
"1274","2019-11-21",6.25
"1275","2019-11-22",6.355
"1276","2019-11-25",6.39
"1277","2019-11-26",6.45
"1278","2019-11-27",6.76
"1279","2019-11-29",6.79
"1280","2019-12-02",6.64
"1281","2019-12-03",6.58
"1282","2019-12-04",6.33
"1283","2019-12-05",6.36
"1284","2019-12-06",6.35
"1285","2019-12-09",6.11
"1286","2019-12-10",6.54
"1287","2019-12-11",6.65
"1288","2019-12-12",6.57
"1289","2019-12-13",6.52
"1290","2019-12-16",6.55
"1291","2019-12-17",6.33
"1292","2019-12-18",6.21
"1293","2019-12-19",6.175
"1294","2019-12-20",6.07
"1295","2019-12-23",5.98
"1296","2019-12-24",5.9
"1297","2019-12-26",5.99
"1298","2019-12-27",5.89
"1299","2019-12-30",5.78
"1300","2019-12-31",5.92
"1301","2020-01-02",6.06
"1302","2020-01-03",6.14
"1303","2020-01-06",6.12
"1304","2020-01-07",6.09
"1305","2020-01-08",6
"1306","2020-01-09",5.86
"1307","2020-01-10",5.83
"1308","2020-01-13",5.38
"1309","2020-01-14",5.29
"1310","2020-01-15",5.34
"1311","2020-01-16",5.43
"1312","2020-01-17",5.3
"1313","2020-01-21",5.18
"1314","2020-01-22",5.55
"1315","2020-01-23",5.53
"1316","2020-01-24",5.53
"1317","2020-01-27",5.49
"1318","2020-01-28",5.32
"1319","2020-01-29",5.14
"1320","2020-01-30",5.08
"1321","2020-01-31",4.88
"1322","2020-02-03",4.59
"1323","2020-02-04",4.9
"1324","2020-02-05",4.81
"1325","2020-02-06",4.53
"1326","2020-02-07",4.3
"1327","2020-02-10",4.43
"1328","2020-02-11",4.5
"1329","2020-02-12",4.28
"1330","2020-02-13",4.12
"1331","2020-02-14",4.19
"1332","2020-02-18",4.22
"1333","2020-02-19",4.8
"1334","2020-02-20",4.5
"1335","2020-02-21",4.04
"1336","2020-02-24",3.99
"1337","2020-02-25",4
"1338","2020-02-26",3.82
"1339","2020-02-27",3.48
"1340","2020-02-28",3.62
"1341","2020-03-02",3.86
"1342","2020-03-03",3.79
"1343","2020-03-04",3.77
"1344","2020-03-05",3.46
"1345","2020-03-06",3.61
"1346","2020-03-09",3.48
"1347","2020-03-10",3.49
"1348","2020-03-11",3.14
"1349","2020-03-12",2.92
"1350","2020-03-13",3.07
"1351","2020-03-16",2.63
"1352","2020-03-17",2.73
"1353","2020-03-18",2.56
"1354","2020-03-19",2.96
"1355","2020-03-20",2.96
"1356","2020-03-23",2.9
"1357","2020-03-24",3.84
"1358","2020-03-25",3.87
"1359","2020-03-26",6.13
"1360","2020-03-27",5.15
"1361","2020-03-30",5.05
"1362","2020-03-31",4.19
"1363","2020-04-01",4.02
"1364","2020-04-02",3.61
"1365","2020-04-03",5.14
"1366","2020-04-06",5.25
"1367","2020-04-07",4.59
"1368","2020-04-08",4.66
"1369","2020-04-09",5.17
"1370","2020-04-13",5.08
"1371","2020-04-14",5.02
"1372","2020-04-15",4.9
"1373","2020-04-16",5.11
"1374","2020-04-17",5.76
"1375","2020-04-20",6.18
"1376","2020-04-21",6.33
"1377","2020-04-22",7.2
"1378","2020-04-23",7.71
"1379","2020-04-24",8.7
"1380","2020-04-27",9.3
"1381","2020-04-28",9.3
"1382","2020-04-29",8.95
"1383","2020-04-30",7.76
"1384","2020-05-01",7.79
"1385","2020-05-04",8.03
"1386","2020-05-05",8.54
"1387","2020-05-06",9.14
"1388","2020-05-07",9.24
"1389","2020-05-08",9.36
"1390","2020-05-11",10.88
"1391","2020-05-12",11.45
"1392","2020-05-13",10.99
"1393","2020-05-14",11.3
"1394","2020-05-15",11.21
"1395","2020-05-18",11.39
"1396","2020-05-19",10.59
"1397","2020-05-20",11.07
"1398","2020-05-21",11.01
"1399","2020-05-22",10.91
"1400","2020-05-26",10.56
"1401","2020-05-27",10.42
"1402","2020-05-28",9.89
"1403","2020-05-29",9.38
"1404","2020-06-01",10.48
"1405","2020-06-02",10.54
"1406","2020-06-03",11.34
"1407","2020-06-04",10.89
"1408","2020-06-05",10.57
"1409","2020-06-08",11.84
"1410","2020-06-09",10.75
"1411","2020-06-10",10
"1412","2020-06-11",9.57
"1413","2020-06-12",9.86
"1414","2020-06-15",10.18
"1415","2020-06-16",10.21
"1416","2020-06-17",10.75
"1417","2020-06-18",10.65
"1418","2020-06-19",10.5
"1419","2020-06-22",10.49
"1420","2020-06-23",9.71
"1421","2020-06-24",7.58
"1422","2020-06-25",7.67
"1423","2020-06-26",6.9
"1424","2020-06-29",7.525
"1425","2020-06-30",7.2
"1426","2020-07-01",7.16
"1427","2020-07-02",7.41
"1428","2020-07-06",7.28
"1429","2020-07-07",7.14
"1430","2020-07-08",7.12
"1431","2020-07-09",7.11
"1432","2020-07-10",7.2
"1433","2020-07-13",7.14
"1434","2020-07-14",7.21
"1435","2020-07-15",7.765
"1436","2020-07-16",8.22
"1437","2020-07-17",8.29
"1438","2020-07-20",7.96
"1439","2020-07-21",7.71
"1440","2020-07-22",7.94
"1441","2020-07-23",7.84
"1442","2020-07-24",8.3
"1443","2020-07-27",8.09
"1444","2020-07-28",7.97
"1445","2020-07-29",8.27
"1446","2020-07-30",9.05
"1447","2020-07-31",9.02
"1448","2020-08-03",9.1
"1449","2020-08-04",8.22
"1450","2020-08-05",7.995
"1451","2020-08-06",7.62
"1452","2020-08-07",7.43
"1453","2020-08-10",7.5
"1454","2020-08-11",7.165
"1455","2020-08-12",7.1
"1456","2020-08-13",7.32
"1457","2020-08-14",7.35
"1458","2020-08-17",7.54
"1459","2020-08-18",7.95
"1460","2020-08-19",7.98
"1461","2020-08-20",7.8
"1462","2020-08-21",7.82
"1463","2020-08-24",7.33
"1464","2020-08-25",7.53
"1465","2020-08-26",7.68
"1466","2020-08-27",7.35
"1467","2020-08-28",7.49
"1468","2020-08-31",7.41
"1469","2020-09-01",7.29
"1470","2020-09-02",7.93
"1471","2020-09-03",7.96
"1472","2020-09-04",7.41
"1473","2020-09-08",7.55
"1474","2020-09-09",6.82
"1475","2020-09-10",7.07
"1476","2020-09-11",7.08
"1477","2020-09-14",7.27
"1478","2020-09-15",7.8
"1479","2020-09-16",8.25
"1480","2020-09-17",8.49
"1481","2020-09-18",8.6
"1482","2020-09-21",8.14
"1483","2020-09-22",5.4
"1484","2020-09-23",4.79
"1485","2020-09-24",4.82
"1486","2020-09-25",5.22
"1487","2020-09-28",4.97
"1488","2020-09-29",4.88
"1489","2020-09-30",4.93
"1490","2020-10-01",4.74
"1491","2020-10-02",4.93
"1492","2020-10-05",5.07
"1493","2020-10-06",4.93
"1494","2020-10-07",5.08
"1495","2020-10-08",5.28
"1496","2020-10-09",5.4
"1497","2020-10-12",5.48
"1498","2020-10-13",5.76
"1499","2020-10-14",5.75
"1500","2020-10-15",5.79
"1501","2020-10-16",5.59
"1502","2020-10-19",5.2
"1503","2020-10-20",5.15
"1504","2020-10-21",5.06
"1505","2020-10-22",4.99
"1506","2020-10-23",5.02
"1507","2020-10-26",3.03
"1508","2020-10-27",3.03
"1509","2020-10-28",3.41
"1510","2020-10-29",3.47
"1511","2020-10-30",3.16
"1512","2020-11-02",2.99
"1513","2020-11-03",3.14
"1514","2020-11-04",3.11
"1515","2020-11-05",3.39
"1516","2020-11-06",3.27
"1517","2020-11-09",3.39
"1518","2020-11-10",3.54
"1519","2020-11-11",3.6
"1520","2020-11-12",3.69
"1521","2020-11-13",3.86
"1522","2020-11-16",3.95
"1523","2020-11-17",4.01
"1524","2020-11-18",3.88
"1525","2020-11-19",4.075
"1526","2020-11-20",4.43
"1527","2020-11-23",4.31
"1528","2020-11-24",4.39
"1529","2020-11-25",4.55
"1530","2020-11-27",4.64
