"","date","OSK"
"1","2007-01-03",48.630001
"2","2007-01-04",48.189999
"3","2007-01-05",47.259998
"4","2007-01-08",47.110001
"5","2007-01-09",47.400002
"6","2007-01-10",47.869999
"7","2007-01-11",49.299999
"8","2007-01-12",49.75
"9","2007-01-16",49.860001
"10","2007-01-17",49.970001
"11","2007-01-18",50.330002
"12","2007-01-19",50.73
"13","2007-01-22",49.669998
"14","2007-01-23",50.5
"15","2007-01-24",50.849998
"16","2007-01-25",50.84
"17","2007-01-26",51.25
"18","2007-01-29",52.040001
"19","2007-01-30",52.419998
"20","2007-01-31",52.799999
"21","2007-02-01",53.529999
"22","2007-02-02",53.16
"23","2007-02-05",53.169998
"24","2007-02-06",53.400002
"25","2007-02-07",53.860001
"26","2007-02-08",53.419998
"27","2007-02-09",52.82
"28","2007-02-12",53.200001
"29","2007-02-13",53.560001
"30","2007-02-14",55.029999
"31","2007-02-15",56.41
"32","2007-02-16",56.23
"33","2007-02-20",55.939999
"34","2007-02-21",56.400002
"35","2007-02-22",55.369999
"36","2007-02-23",56.689999
"37","2007-02-26",55.689999
"38","2007-02-27",53.389999
"39","2007-02-28",53.650002
"40","2007-03-01",53.02
"41","2007-03-02",51.57
"42","2007-03-05",50.740002
"43","2007-03-06",51.040001
"44","2007-03-07",51.540001
"45","2007-03-08",52.139999
"46","2007-03-09",51.990002
"47","2007-03-12",51.619999
"48","2007-03-13",50.189999
"49","2007-03-14",49.860001
"50","2007-03-15",50.48
"51","2007-03-16",50.610001
"52","2007-03-19",51.299999
"53","2007-03-20",52.139999
"54","2007-03-21",52.650002
"55","2007-03-22",53.360001
"56","2007-03-23",53.82
"57","2007-03-26",53.02
"58","2007-03-27",52.59
"59","2007-03-28",52.25
"60","2007-03-29",52.82
"61","2007-03-30",53
"62","2007-04-02",52.599998
"63","2007-04-03",53.200001
"64","2007-04-04",52.669998
"65","2007-04-05",53.389999
"66","2007-04-09",53.369999
"67","2007-04-10",52.830002
"68","2007-04-11",52.880001
"69","2007-04-12",52.869999
"70","2007-04-13",53.060001
"71","2007-04-16",53.970001
"72","2007-04-17",54.740002
"73","2007-04-18",54.919998
"74","2007-04-19",56.889999
"75","2007-04-20",57.049999
"76","2007-04-23",57.459999
"77","2007-04-24",57.240002
"78","2007-04-25",56.91
"79","2007-04-26",56.689999
"80","2007-04-27",56.689999
"81","2007-04-30",55.939999
"82","2007-05-01",56.689999
"83","2007-05-02",58.48
"84","2007-05-03",55.93
"85","2007-05-04",58.610001
"86","2007-05-07",59.220001
"87","2007-05-08",58.919998
"88","2007-05-09",59.150002
"89","2007-05-10",59.009998
"90","2007-05-11",60.75
"91","2007-05-14",60.32
"92","2007-05-15",59.580002
"93","2007-05-16",60.099998
"94","2007-05-17",59.720001
"95","2007-05-18",60.009998
"96","2007-05-21",61.389999
"97","2007-05-22",61.689999
"98","2007-05-23",61.700001
"99","2007-05-24",61.599998
"100","2007-05-25",62.080002
"101","2007-05-29",61.650002
"102","2007-05-30",62.52
"103","2007-05-31",61.689999
"104","2007-06-01",61.299999
"105","2007-06-04",63.540001
"106","2007-06-05",62.299999
"107","2007-06-06",61.900002
"108","2007-06-07",61.349998
"109","2007-06-08",61.580002
"110","2007-06-11",62.529999
"111","2007-06-12",62.25
"112","2007-06-13",62.740002
"113","2007-06-14",62.950001
"114","2007-06-15",64.120003
"115","2007-06-18",64.129997
"116","2007-06-19",64.120003
"117","2007-06-20",63.049999
"118","2007-06-21",63.560001
"119","2007-06-22",62.59
"120","2007-06-25",61.939999
"121","2007-06-26",61.75
"122","2007-06-27",62.93
"123","2007-06-28",63.529999
"124","2007-06-29",62.919998
"125","2007-07-02",64.089996
"126","2007-07-03",65.059998
"127","2007-07-05",64.620003
"128","2007-07-06",65.029999
"129","2007-07-09",65.760002
"130","2007-07-10",64.440002
"131","2007-07-11",64
"132","2007-07-12",64.949997
"133","2007-07-13",65.089996
"134","2007-07-16",63.25
"135","2007-07-17",63.32
"136","2007-07-18",62.549999
"137","2007-07-19",62.529999
"138","2007-07-20",60.400002
"139","2007-07-23",60.119999
"140","2007-07-24",58.73
"141","2007-07-25",57.310001
"142","2007-07-26",58.009998
"143","2007-07-27",57.470001
"144","2007-07-30",59.110001
"145","2007-07-31",57.25
"146","2007-08-01",59.959999
"147","2007-08-02",59.599998
"148","2007-08-03",57.630001
"149","2007-08-06",57.689999
"150","2007-08-07",58.470001
"151","2007-08-08",59.57
"152","2007-08-09",56.970001
"153","2007-08-10",56.43
"154","2007-08-13",58.290001
"155","2007-08-14",57.200001
"156","2007-08-15",54.830002
"157","2007-08-16",52.330002
"158","2007-08-17",54.57
"159","2007-08-20",54.139999
"160","2007-08-21",54.080002
"161","2007-08-22",55.41
"162","2007-08-23",54.450001
"163","2007-08-24",55.73
"164","2007-08-27",55.380001
"165","2007-08-28",53.93
"166","2007-08-29",55.650002
"167","2007-08-30",56.450001
"168","2007-08-31",57.889999
"169","2007-09-04",57.599998
"170","2007-09-05",59.130001
"171","2007-09-06",58.5
"172","2007-09-07",56.98
"173","2007-09-10",55.41
"174","2007-09-11",55.740002
"175","2007-09-12",55.380001
"176","2007-09-13",55.18
"177","2007-09-14",55.349998
"178","2007-09-17",54.630001
"179","2007-09-18",56.549999
"180","2007-09-19",56.57
"181","2007-09-20",56.290001
"182","2007-09-21",55.889999
"183","2007-09-24",57.380001
"184","2007-09-25",57
"185","2007-09-26",57.799999
"186","2007-09-27",59.939999
"187","2007-09-28",61.970001
"188","2007-10-01",61.950001
"189","2007-10-02",61.73
"190","2007-10-03",61.43
"191","2007-10-04",61.48
"192","2007-10-05",62.549999
"193","2007-10-08",61.900002
"194","2007-10-09",62.099998
"195","2007-10-10",61.860001
"196","2007-10-11",61.540001
"197","2007-10-12",62
"198","2007-10-15",61.18
"199","2007-10-16",60.509998
"200","2007-10-17",60.330002
"201","2007-10-18",60.18
"202","2007-10-19",58.259998
"203","2007-10-22",58.150002
"204","2007-10-23",58.419998
"205","2007-10-24",57.41
"206","2007-10-25",53.419998
"207","2007-10-26",53.259998
"208","2007-10-29",54.66
"209","2007-10-30",53.369999
"210","2007-10-31",54.200001
"211","2007-11-01",53.02
"212","2007-11-02",55.139999
"213","2007-11-05",54.150002
"214","2007-11-06",53.790001
"215","2007-11-07",51.720001
"216","2007-11-08",50.779999
"217","2007-11-09",49.080002
"218","2007-11-12",50.189999
"219","2007-11-13",51.700001
"220","2007-11-14",49.98
"221","2007-11-15",48.68
"222","2007-11-16",47.509998
"223","2007-11-19",46.369999
"224","2007-11-20",47.380001
"225","2007-11-21",46.77
"226","2007-11-23",47
"227","2007-11-26",46.310001
"228","2007-11-27",46.529999
"229","2007-11-28",48.060001
"230","2007-11-29",48.310001
"231","2007-11-30",48.09
"232","2007-12-03",47.959999
"233","2007-12-04",47.990002
"234","2007-12-05",49.790001
"235","2007-12-06",50.580002
"236","2007-12-07",51.16
"237","2007-12-10",50.75
"238","2007-12-11",48.09
"239","2007-12-12",47.900002
"240","2007-12-13",47.389999
"241","2007-12-14",46.32
"242","2007-12-17",46.150002
"243","2007-12-18",45.990002
"244","2007-12-19",46.779999
"245","2007-12-20",47.139999
"246","2007-12-21",47.150002
"247","2007-12-24",48.380001
"248","2007-12-26",47.939999
"249","2007-12-27",47.360001
"250","2007-12-28",47.959999
"251","2007-12-31",47.259998
"252","2008-01-02",46.209999
"253","2008-01-03",44.740002
"254","2008-01-04",43.18
"255","2008-01-07",43.169998
"256","2008-01-08",42.799999
"257","2008-01-09",44.509998
"258","2008-01-10",43.689999
"259","2008-01-11",44.889999
"260","2008-01-14",45.349998
"261","2008-01-15",44.419998
"262","2008-01-16",43.200001
"263","2008-01-17",40.889999
"264","2008-01-18",40.950001
"265","2008-01-22",40.799999
"266","2008-01-23",42.049999
"267","2008-01-24",41.93
"268","2008-01-25",41.209999
"269","2008-01-28",42.75
"270","2008-01-29",44.009998
"271","2008-01-30",43.57
"272","2008-01-31",45.759998
"273","2008-02-01",42.639999
"274","2008-02-04",42.919998
"275","2008-02-05",41.59
"276","2008-02-06",41.939999
"277","2008-02-07",43.259998
"278","2008-02-08",42.470001
"279","2008-02-11",42.759998
"280","2008-02-12",43.27
"281","2008-02-13",44.18
"282","2008-02-14",43.560001
"283","2008-02-15",43.400002
"284","2008-02-19",43.049999
"285","2008-02-20",43.23
"286","2008-02-21",43.549999
"287","2008-02-22",42.66
"288","2008-02-25",43.080002
"289","2008-02-26",42.849998
"290","2008-02-27",42.389999
"291","2008-02-28",41.849998
"292","2008-02-29",40.07
"293","2008-03-03",40.639999
"294","2008-03-04",38.919998
"295","2008-03-05",38.869999
"296","2008-03-06",38.669998
"297","2008-03-07",38.400002
"298","2008-03-10",37.09
"299","2008-03-11",38.529999
"300","2008-03-12",38.810001
"301","2008-03-13",39.07
"302","2008-03-14",37.189999
"303","2008-03-17",35.91
"304","2008-03-18",36.73
"305","2008-03-19",35.599998
"306","2008-03-20",35.950001
"307","2008-03-24",37
"308","2008-03-25",37.450001
"309","2008-03-26",37.369999
"310","2008-03-27",36.41
"311","2008-03-28",36.400002
"312","2008-03-31",36.279999
"313","2008-04-01",36.810001
"314","2008-04-02",37.060001
"315","2008-04-03",37.470001
"316","2008-04-04",37.73
"317","2008-04-07",37.509998
"318","2008-04-08",37.459999
"319","2008-04-09",36.009998
"320","2008-04-10",36.25
"321","2008-04-11",35.369999
"322","2008-04-14",35.32
"323","2008-04-15",35.400002
"324","2008-04-16",35.650002
"325","2008-04-17",35.919998
"326","2008-04-18",37.84
"327","2008-04-21",38.5
"328","2008-04-22",37.75
"329","2008-04-23",37.669998
"330","2008-04-24",38.669998
"331","2008-04-25",39.25
"332","2008-04-28",40.130001
"333","2008-04-29",40
"334","2008-04-30",40.599998
"335","2008-05-01",39.919998
"336","2008-05-02",39.52
"337","2008-05-05",39.349998
"338","2008-05-06",39.139999
"339","2008-05-07",38.349998
"340","2008-05-08",39.43
"341","2008-05-09",39.43
"342","2008-05-12",40.41
"343","2008-05-13",39.900002
"344","2008-05-14",39.459999
"345","2008-05-15",39.669998
"346","2008-05-16",39.560001
"347","2008-05-19",39.5
"348","2008-05-20",39.91
"349","2008-05-21",39
"350","2008-05-22",39.139999
"351","2008-05-23",38.720001
"352","2008-05-27",38.080002
"353","2008-05-28",40.040001
"354","2008-05-29",40.549999
"355","2008-05-30",40.41
"356","2008-06-02",39.169998
"357","2008-06-03",39.029999
"358","2008-06-04",39.27
"359","2008-06-05",40.700001
"360","2008-06-06",39.75
"361","2008-06-09",38.720001
"362","2008-06-10",38.169998
"363","2008-06-11",36.73
"364","2008-06-12",35.889999
"365","2008-06-13",36.02
"366","2008-06-16",36
"367","2008-06-17",35.93
"368","2008-06-18",35.139999
"369","2008-06-19",35.860001
"370","2008-06-20",34.68
"371","2008-06-23",34.529999
"372","2008-06-24",33.970001
"373","2008-06-25",33.509998
"374","2008-06-26",22.290001
"375","2008-06-27",22.16
"376","2008-06-30",20.690001
"377","2008-07-01",18.6
"378","2008-07-02",16.870001
"379","2008-07-03",17.950001
"380","2008-07-07",16.9
"381","2008-07-08",17.440001
"382","2008-07-09",17.799999
"383","2008-07-10",17.27
"384","2008-07-11",17.190001
"385","2008-07-14",16.98
"386","2008-07-15",17.07
"387","2008-07-16",17.790001
"388","2008-07-17",18.790001
"389","2008-07-18",18.110001
"390","2008-07-21",18.209999
"391","2008-07-22",18.860001
"392","2008-07-23",20.549999
"393","2008-07-24",19
"394","2008-07-25",19.620001
"395","2008-07-28",18.32
"396","2008-07-29",18.92
"397","2008-07-30",18.77
"398","2008-07-31",18.040001
"399","2008-08-01",16
"400","2008-08-04",16.030001
"401","2008-08-05",16.59
"402","2008-08-06",16.66
"403","2008-08-07",15.93
"404","2008-08-08",16.5
"405","2008-08-11",16.860001
"406","2008-08-12",16.969999
"407","2008-08-13",16.450001
"408","2008-08-14",17.049999
"409","2008-08-15",17.280001
"410","2008-08-18",16.66
"411","2008-08-19",16.01
"412","2008-08-20",15.63
"413","2008-08-21",15.49
"414","2008-08-22",15.66
"415","2008-08-25",15.74
"416","2008-08-26",15.18
"417","2008-08-27",15.3
"418","2008-08-28",15.33
"419","2008-08-29",15.42
"420","2008-09-02",16.120001
"421","2008-09-03",15.81
"422","2008-09-04",14.59
"423","2008-09-05",14.32
"424","2008-09-08",14.76
"425","2008-09-09",13.78
"426","2008-09-10",13.46
"427","2008-09-11",13.45
"428","2008-09-12",13.42
"429","2008-09-15",12.31
"430","2008-09-16",12.04
"431","2008-09-17",11.74
"432","2008-09-18",10.76
"433","2008-09-19",11.43
"434","2008-09-22",10.91
"435","2008-09-23",10.19
"436","2008-09-24",9.09
"437","2008-09-25",9.56
"438","2008-09-26",11
"439","2008-09-29",11.87
"440","2008-09-30",13.16
"441","2008-10-01",12.32
"442","2008-10-02",11.55
"443","2008-10-03",10.53
"444","2008-10-06",9.75
"445","2008-10-07",9.31
"446","2008-10-08",9.66
"447","2008-10-09",8.3
"448","2008-10-10",7.95
"449","2008-10-13",8.56
"450","2008-10-14",7.66
"451","2008-10-15",7.77
"452","2008-10-16",7.61
"453","2008-10-17",7.48
"454","2008-10-20",7.49
"455","2008-10-21",7.25
"456","2008-10-22",6.92
"457","2008-10-23",6.3
"458","2008-10-24",5.87
"459","2008-10-27",5.78
"460","2008-10-28",6.55
"461","2008-10-29",7.39
"462","2008-10-30",7.31
"463","2008-10-31",7.66
"464","2008-11-03",8.19
"465","2008-11-04",8.11
"466","2008-11-05",7.85
"467","2008-11-06",6.89
"468","2008-11-07",6.76
"469","2008-11-10",6.19
"470","2008-11-11",5.94
"471","2008-11-12",5.32
"472","2008-11-13",6
"473","2008-11-14",5.77
"474","2008-11-17",5.56
"475","2008-11-18",5.43
"476","2008-11-19",4.92
"477","2008-11-20",3.92
"478","2008-11-21",4.24
"479","2008-11-24",4.65
"480","2008-11-25",5.08
"481","2008-11-26",6.57
"482","2008-11-28",7
"483","2008-12-01",5.82
"484","2008-12-02",6.57
"485","2008-12-03",6.72
"486","2008-12-04",6.35
"487","2008-12-05",6.99
"488","2008-12-08",7.89
"489","2008-12-09",7.62
"490","2008-12-10",7.9
"491","2008-12-11",7.56
"492","2008-12-12",8.04
"493","2008-12-15",7.83
"494","2008-12-16",8.41
"495","2008-12-17",9.07
"496","2008-12-18",8.59
"497","2008-12-19",8.44
"498","2008-12-22",7.86
"499","2008-12-23",7.66
"500","2008-12-24",7.84
"501","2008-12-26",7.94
"502","2008-12-29",7.64
"503","2008-12-30",8.29
"504","2008-12-31",8.89
"505","2009-01-02",10.3
"506","2009-01-05",11.33
"507","2009-01-06",12
"508","2009-01-07",11.94
"509","2009-01-08",11.45
"510","2009-01-09",11.32
"511","2009-01-12",11.15
"512","2009-01-13",11.96
"513","2009-01-14",11.07
"514","2009-01-15",10.9
"515","2009-01-16",11.39
"516","2009-01-20",9.71
"517","2009-01-21",10.71
"518","2009-01-22",10
"519","2009-01-23",9.82
"520","2009-01-26",10.07
"521","2009-01-27",10.31
"522","2009-01-28",10.82
"523","2009-01-29",7.53
"524","2009-01-30",7.22
"525","2009-02-02",7.74
"526","2009-02-03",7.95
"527","2009-02-04",8.33
"528","2009-02-05",8.73
"529","2009-02-06",9.38
"530","2009-02-09",9.76
"531","2009-02-10",9.29
"532","2009-02-11",9.3
"533","2009-02-12",8.57
"534","2009-02-13",8.29
"535","2009-02-17",7.54
"536","2009-02-18",7.08
"537","2009-02-19",7.12
"538","2009-02-20",7.22
"539","2009-02-23",6.6
"540","2009-02-24",7.77
"541","2009-02-25",7.24
"542","2009-02-26",6.96
"543","2009-02-27",6.26
"544","2009-03-02",5.19
"545","2009-03-03",5.7
"546","2009-03-04",5.99
"547","2009-03-05",5.13
"548","2009-03-06",4.95
"549","2009-03-09",4.99
"550","2009-03-10",6.08
"551","2009-03-11",6.44
"552","2009-03-12",6.77
"553","2009-03-13",6.75
"554","2009-03-16",6.64
"555","2009-03-17",6.38
"556","2009-03-18",6.78
"557","2009-03-19",6.76
"558","2009-03-20",6.32
"559","2009-03-23",7.27
"560","2009-03-24",7.32
"561","2009-03-25",7.58
"562","2009-03-26",8.05
"563","2009-03-27",7.93
"564","2009-03-30",7.1
"565","2009-03-31",6.74
"566","2009-04-01",7
"567","2009-04-02",8.2
"568","2009-04-03",8.73
"569","2009-04-06",8.38
"570","2009-04-07",8.04
"571","2009-04-08",8.19
"572","2009-04-09",9.11
"573","2009-04-13",9.44
"574","2009-04-14",9.12
"575","2009-04-15",9.59
"576","2009-04-16",10.14
"577","2009-04-17",10.76
"578","2009-04-20",9.77
"579","2009-04-21",10.75
"580","2009-04-22",11.13
"581","2009-04-23",11.06
"582","2009-04-24",11.74
"583","2009-04-27",11.66
"584","2009-04-28",11.64
"585","2009-04-29",12.24
"586","2009-04-30",9.6
"587","2009-05-01",10.1
"588","2009-05-04",10.92
"589","2009-05-05",11.46
"590","2009-05-06",11.57
"591","2009-05-07",10.64
"592","2009-05-08",11.56
"593","2009-05-11",11.17
"594","2009-05-12",10.58
"595","2009-05-13",9.78
"596","2009-05-14",10.32
"597","2009-05-15",9.92
"598","2009-05-18",11.14
"599","2009-05-19",11.46
"600","2009-05-20",11.42
"601","2009-05-21",11.15
