"","date","GPRE"
"103","2007-05-31",19.639999
"104","2007-06-01",19.9
"105","2007-06-04",20.07
"106","2007-06-05",19.93
"107","2007-06-06",20.01
"108","2007-06-07",19.860001
"109","2007-06-08",19.959999
"110","2007-06-11",19.18
"111","2007-06-12",18.65
"112","2007-06-13",18.969999
"113","2007-06-14",19.049999
"114","2007-06-15",18.91
"115","2007-06-18",18.9
"116","2007-06-19",18.530001
"117","2007-06-20",18.290001
"118","2007-06-21",18.440001
"119","2007-06-22",18.35
"120","2007-06-25",18.290001
"121","2007-06-26",17.85
"122","2007-06-27",16.959999
"123","2007-06-28",17.190001
"124","2007-06-29",17.57
"125","2007-07-02",17.709999
"126","2007-07-03",17.75
"127","2007-07-05",17.540001
"128","2007-07-06",17.41
"129","2007-07-09",17.719999
"130","2007-07-10",17.4
"131","2007-07-11",17.65
"132","2007-07-12",17.25
"133","2007-07-13",17
"134","2007-07-16",16.959999
"135","2007-07-17",17.25
"136","2007-07-18",17.549999
"137","2007-07-19",19.35
"138","2007-07-20",18.6
"139","2007-07-23",19.4
"140","2007-07-24",19.15
"141","2007-07-25",19.799999
"142","2007-07-26",19
"143","2007-07-27",19.1
"144","2007-07-30",19
"145","2007-07-31",18.9
"146","2007-08-01",17.51
"147","2007-08-02",18.08
"148","2007-08-03",17.940001
"149","2007-08-06",17.25
"150","2007-08-07",18.450001
"151","2007-08-08",17.629999
"152","2007-08-09",17.440001
"153","2007-08-10",17.77
"154","2007-08-13",17.5
"155","2007-08-14",17
"156","2007-08-15",17.32
"157","2007-08-16",15
"158","2007-08-17",15
"159","2007-08-20",15.2
"160","2007-08-21",16.17
"161","2007-08-22",17.5
"162","2007-08-23",17.68
"163","2007-08-24",17.85
"164","2007-08-27",17.25
"165","2007-08-28",17.049999
"166","2007-08-29",17.01
"167","2007-08-30",16.99
"168","2007-08-31",17.4
"169","2007-09-04",17.049999
"170","2007-09-05",16.059999
"171","2007-09-06",16.26
"172","2007-09-07",16.040001
"173","2007-09-10",16.27
"174","2007-09-11",16.48
"175","2007-09-12",14.56
"176","2007-09-13",15.2
"177","2007-09-14",14.66
"178","2007-09-17",14.71
"179","2007-09-18",14.9
"180","2007-09-19",15.03
"181","2007-09-20",13.77
"182","2007-09-21",14.02
"183","2007-09-24",12.75
"184","2007-09-25",10.24
"185","2007-09-26",10.71
"186","2007-09-27",10.93
"187","2007-09-28",11.35
"188","2007-10-01",10.91
"189","2007-10-02",10
"190","2007-10-03",10.12
"191","2007-10-04",10.5
"192","2007-10-05",10
"193","2007-10-08",10.11
"194","2007-10-09",10.12
"195","2007-10-10",9.93
"196","2007-10-11",9.71
"197","2007-10-12",9.5
"198","2007-10-15",8.85
"199","2007-10-16",8.96
"200","2007-10-17",9.48
"201","2007-10-18",9.39
"202","2007-10-19",9.19
"203","2007-10-22",9.19
"204","2007-10-23",8.75
"205","2007-10-24",8.72
"206","2007-10-25",8.63
"207","2007-10-26",8.77
"208","2007-10-29",8.82
"209","2007-10-30",9
"210","2007-10-31",9
"211","2007-11-01",8.81
"212","2007-11-02",8.71
"213","2007-11-05",8.64
"214","2007-11-06",9
"215","2007-11-07",9.12
"216","2007-11-08",9.27
"217","2007-11-09",9.85
"218","2007-11-12",9.3
"219","2007-11-13",9.37
"220","2007-11-14",9.26
"221","2007-11-15",9.41
"222","2007-11-16",9.75
"223","2007-11-19",9.58
"224","2007-11-20",9.63
"225","2007-11-21",9.55
"226","2007-11-23",9.53
"227","2007-11-26",9.74
"228","2007-11-27",9.54
"229","2007-11-28",9.78
"230","2007-11-29",10.05
"231","2007-11-30",10
"232","2007-12-03",9.58
"233","2007-12-04",9.86
"234","2007-12-05",9.71
"235","2007-12-06",9.96
"236","2007-12-07",10.2
"237","2007-12-10",10.1
"238","2007-12-11",9.96
"239","2007-12-12",9.74
"240","2007-12-13",10.15
"241","2007-12-14",10.39
"242","2007-12-17",10.31
"243","2007-12-18",10.17
"244","2007-12-19",10.54
"245","2007-12-20",11.74
"246","2007-12-21",13.61
"247","2007-12-24",15.15
"248","2007-12-26",13.93
"249","2007-12-27",13.79
"250","2007-12-28",13.46
"251","2007-12-31",13.29
"252","2008-01-02",13.64
"253","2008-01-03",13.96
"254","2008-01-04",13.6
"255","2008-01-07",13.78
"256","2008-01-08",13.1
"257","2008-01-09",12.77
"258","2008-01-10",12.99
"259","2008-01-11",12.95
"260","2008-01-14",12.09
"261","2008-01-15",11.57
"262","2008-01-16",11.01
"263","2008-01-17",10.54
"264","2008-01-18",10.48
"265","2008-01-22",10.5
"266","2008-01-23",10.35
"267","2008-01-24",10.8
"268","2008-01-25",11.47
"269","2008-01-28",11.09
"270","2008-01-29",11.5
"271","2008-01-30",12.16
"272","2008-01-31",11.65
"273","2008-02-01",11.69
"274","2008-02-04",11.61
"275","2008-02-05",11.22
"276","2008-02-06",10.89
"277","2008-02-07",10.54
"278","2008-02-08",10.63
"279","2008-02-11",10.25
"280","2008-02-12",9.07
"281","2008-02-13",9.26
"282","2008-02-14",9.65
"283","2008-02-15",9.51
"284","2008-02-19",9.25
"285","2008-02-20",9.01
"286","2008-02-21",8.52
"287","2008-02-22",8.64
"288","2008-02-25",8.88
"289","2008-02-26",9.3
"290","2008-02-27",9.12
"291","2008-02-28",9.01
"292","2008-02-29",8.9
"293","2008-03-03",8.99
"294","2008-03-04",9.19
"295","2008-03-05",9.14
"296","2008-03-06",9.38
"297","2008-03-07",9.46
"298","2008-03-10",8.66
"299","2008-03-11",8.6
"300","2008-03-12",8.5
"301","2008-03-13",8.58
"302","2008-03-14",8.44
"303","2008-03-17",7.36
"304","2008-03-18",7.39
"305","2008-03-19",7.22
"306","2008-03-20",7
"307","2008-03-24",7.25
"308","2008-03-25",6.96
"309","2008-03-26",7.01
"310","2008-03-27",6.96
"311","2008-03-28",7.2
"312","2008-03-31",7.36
"313","2008-04-01",7.67
"314","2008-04-02",8.84
"315","2008-04-03",9.2
"316","2008-04-04",10.25
"317","2008-04-07",10
"318","2008-04-08",9.92
"319","2008-04-09",9.32
"320","2008-04-10",10.18
"321","2008-04-11",9.89
"322","2008-04-14",9.93
"323","2008-04-15",9.86
"324","2008-04-16",9.97
"325","2008-04-17",9.74
"326","2008-04-18",9.7
"327","2008-04-21",9.99
"328","2008-04-22",9.74
"329","2008-04-23",9.77
"330","2008-04-24",9.51
"331","2008-04-25",9.54
"332","2008-04-28",9.57
"333","2008-04-29",9.64
"334","2008-04-30",9.26
"335","2008-05-01",9.15
"336","2008-05-02",9.1
"337","2008-05-05",9.19
"338","2008-05-06",9.07
"339","2008-05-07",8.8
"340","2008-05-08",9.01
"341","2008-05-09",9
"342","2008-05-12",8.65
"343","2008-05-13",8.5
"344","2008-05-14",8.55
"345","2008-05-15",8.5
"346","2008-05-16",8.25
"347","2008-05-19",8.73
"348","2008-05-20",8.94
"349","2008-05-21",8.68
"350","2008-05-22",9.71
"351","2008-05-23",9.47
"352","2008-05-27",9.74
"353","2008-05-28",8.72
"354","2008-05-29",9.06
"355","2008-05-30",9.01
"356","2008-06-02",8.92
"357","2008-06-03",8.94
"358","2008-06-04",8.37
"359","2008-06-05",8.18
"360","2008-06-06",8.16
"361","2008-06-09",7.88
"362","2008-06-10",7.34
"363","2008-06-11",6.93
"364","2008-06-12",6.65
"365","2008-06-13",6.92
"366","2008-06-16",7.08
"367","2008-06-17",6.82
"368","2008-06-18",6.17
"369","2008-06-19",6.02
"370","2008-06-20",6.29
"371","2008-06-23",6.15
"372","2008-06-24",5.79
"373","2008-06-25",5.91
"374","2008-06-26",6
"375","2008-06-27",6.15
"376","2008-06-30",6
"377","2008-07-01",5.94
"378","2008-07-02",5.91
"379","2008-07-03",5.94
"380","2008-07-07",6.02
"381","2008-07-08",6.12
"382","2008-07-09",6.05
"383","2008-07-10",6.73
"384","2008-07-11",7.1
"385","2008-07-14",6.86
"386","2008-07-15",7.05
"387","2008-07-16",7.35
"388","2008-07-17",6.95
"389","2008-07-18",7
"390","2008-07-21",6.87
"391","2008-07-22",6.93
"392","2008-07-23",7.06
"393","2008-07-24",7.04
"394","2008-07-25",6.85
"395","2008-07-28",6.58
"396","2008-07-29",6.2
"397","2008-07-30",6.29
"398","2008-07-31",6.07
"399","2008-08-01",6.24
"400","2008-08-04",6.3
"401","2008-08-05",6.13
"402","2008-08-06",6.26
"403","2008-08-07",6.41
"404","2008-08-08",6.53
"405","2008-08-11",6.1
"406","2008-08-12",6.18
"407","2008-08-13",6.47
"408","2008-08-14",6.41
"409","2008-08-15",6.56
"410","2008-08-18",6.33
"411","2008-08-19",6.33
"412","2008-08-20",6.37
"413","2008-08-21",6.61
"414","2008-08-22",6.85
"415","2008-08-25",7.1
"416","2008-08-26",6.77
"417","2008-08-27",6.63
"418","2008-08-28",6.4
"419","2008-08-29",6.49
"420","2008-09-02",6.47
"421","2008-09-03",6.35
"422","2008-09-04",6.45
"423","2008-09-05",6.41
"424","2008-09-08",6.26
"425","2008-09-09",6.15
"426","2008-09-10",6.16
"427","2008-09-11",6.15
"428","2008-09-12",6.4
"429","2008-09-15",6.15
"430","2008-09-16",6.21
"431","2008-09-17",6.1
"432","2008-09-18",6.05
"433","2008-09-19",6.21
"434","2008-09-22",6.02
"435","2008-09-23",6
"436","2008-09-24",6.09
"437","2008-09-25",5.99
"438","2008-09-26",6
"439","2008-09-29",5.02
"440","2008-09-30",4.94
"441","2008-10-01",5.66
"442","2008-10-02",5.54
"443","2008-10-03",5.02
"444","2008-10-06",5.09
"445","2008-10-07",5.25
"446","2008-10-08",6
"447","2008-10-09",5.37
"448","2008-10-10",5.25
"449","2008-10-13",5.56
"450","2008-10-14",5.4
"451","2008-10-15",5.99
"452","2008-10-16",5.69
"453","2008-10-17",5.4
"454","2008-10-20",5.12
"455","2008-10-21",5.07
"456","2008-10-22",5.23
"457","2008-10-23",5.07
"458","2008-10-24",4.75
"459","2008-10-27",4.7
"460","2008-10-28",4.57
"461","2008-10-29",4.49
"462","2008-10-30",3.42
"463","2008-10-31",3.51
"464","2008-11-03",3.23
"465","2008-11-04",3.4
"466","2008-11-05",3.36
"467","2008-11-06",3.44
"468","2008-11-07",3.39
"469","2008-11-10",3.1
"470","2008-11-11",2.56
"471","2008-11-12",2.5
"472","2008-11-13",2.35
"473","2008-11-14",2.75
"474","2008-11-17",2.92
"475","2008-11-18",3.34
"476","2008-11-19",3.58
"477","2008-11-20",3.25
"478","2008-11-21",3.2
"479","2008-11-24",3.18
"480","2008-11-25",3.05
"481","2008-11-26",2.95
"482","2008-11-28",3.05
"483","2008-12-01",3.04
"484","2008-12-02",2.95
"485","2008-12-03",2.97
"486","2008-12-04",2.9
"487","2008-12-05",2.75
"488","2008-12-08",2.65
"489","2008-12-09",2.7
"490","2008-12-10",2.61
"491","2008-12-11",2.6
"492","2008-12-12",2.29
"493","2008-12-15",2.15
"494","2008-12-16",2.5
"495","2008-12-17",2.5
"496","2008-12-18",2.13
"497","2008-12-19",1.92
"498","2008-12-22",2.01
"499","2008-12-23",1.93
"500","2008-12-24",1.94
"501","2008-12-26",1.95
"502","2008-12-29",1.9
"503","2008-12-30",1.75
"504","2008-12-31",1.84
"505","2009-01-02",2.15
"506","2009-01-05",2.28
"507","2009-01-06",2.36
"508","2009-01-07",2.46
"509","2009-01-08",2.36
"510","2009-01-09",2.26
"511","2009-01-12",2.29
"512","2009-01-13",2.47
"513","2009-01-14",2.36
"514","2009-01-15",2.35
"515","2009-01-16",2.5
"516","2009-01-20",2.5
"517","2009-01-21",2.27
"518","2009-01-22",2.4
"519","2009-01-23",2.37
"520","2009-01-26",2.25
"521","2009-01-27",2.28
"522","2009-01-28",2.25
"523","2009-01-29",2.2
"524","2009-01-30",2.29
"525","2009-02-02",2.18
"526","2009-02-03",2.13
"527","2009-02-04",1.8
"528","2009-02-05",1.94
"529","2009-02-06",1.99
"530","2009-02-09",1.96
"531","2009-02-10",1.95
"532","2009-02-11",1.9
"533","2009-02-12",1.95
"534","2009-02-13",1.89
"535","2009-02-17",1.9
"536","2009-02-18",1.78
"537","2009-02-19",1.75
"538","2009-02-20",1.73
"539","2009-02-23",1.55
"540","2009-02-24",1.48
"541","2009-02-25",1.59
"542","2009-02-26",1.59
"543","2009-02-27",1.4
"544","2009-03-02",1.2
"545","2009-03-03",1.4
"546","2009-03-04",1.47
"547","2009-03-05",1.26
"548","2009-03-06",1.32
"549","2009-03-09",1.35
"550","2009-03-10",1.35
"551","2009-03-11",1.34
"552","2009-03-12",1.4
"553","2009-03-13",1.45
"554","2009-03-16",1.64
"555","2009-03-17",1.67
"556","2009-03-18",1.71
"557","2009-03-19",1.65
"558","2009-03-20",1.59
"559","2009-03-23",1.63
"560","2009-03-24",1.65
"561","2009-03-25",2
"562","2009-03-26",2.57
"563","2009-03-27",2.97
"564","2009-03-30",3.05
"565","2009-03-31",3.07
"566","2009-04-01",3.04
"567","2009-04-02",3.08
"568","2009-04-03",3
"569","2009-04-06",2.7
"570","2009-04-07",2.5
"571","2009-04-08",2.35
"572","2009-04-09",2.28
"573","2009-04-13",2.2
"574","2009-04-14",2.15
"575","2009-04-15",1.96
"576","2009-04-16",2.1
"577","2009-04-17",2.03
"578","2009-04-20",2
"579","2009-04-21",2
"580","2009-04-22",2.02
"581","2009-04-23",2
"582","2009-04-24",1.98
"583","2009-04-27",2.15
"584","2009-04-28",2.11
"585","2009-04-29",2.21
"586","2009-04-30",2.45
"587","2009-05-01",2.4
"588","2009-05-04",2.48
"589","2009-05-05",2.69
"590","2009-05-06",2.51
"591","2009-05-07",2.29
"592","2009-05-08",2.25
"593","2009-05-11",2.54
"594","2009-05-12",2.6
"595","2009-05-13",2.66
"596","2009-05-14",2.38
"597","2009-05-15",2.27
"598","2009-05-18",2.31
"599","2009-05-19",2.39
"600","2009-05-20",2.4
"601","2009-05-21",2.65
"602","2009-05-22",2.8
"603","2009-05-26",2.82
"604","2009-05-27",2.92
"605","2009-05-28",3.2
"606","2009-05-29",4.4
"607","2009-06-01",6.23
"608","2009-06-02",7.28
"609","2009-06-03",6.09
"610","2009-06-04",6.32
"611","2009-06-05",7.12
"612","2009-06-08",6.91
"613","2009-06-09",6.15
"614","2009-06-10",5.48
"615","2009-06-11",6.06
"616","2009-06-12",5.72
"617","2009-06-15",5.24
"618","2009-06-16",5.96
"619","2009-06-17",5.64
"620","2009-06-18",5.65
"621","2009-06-19",5.53
"622","2009-06-22",4.63
"623","2009-06-23",4.95
"624","2009-06-24",4.61
"625","2009-06-25",5.16
"626","2009-06-26",7.08
"627","2009-06-29",6.07
"628","2009-06-30",6.55
"629","2009-07-01",7.16
"630","2009-07-02",6.75
"631","2009-07-06",7.24
"632","2009-07-07",7.14
"633","2009-07-08",6.84
"634","2009-07-09",6.82
"635","2009-07-10",6.89
"636","2009-07-13",7.15
"637","2009-07-14",7.42
"638","2009-07-15",7.9
"639","2009-07-16",7.92
"640","2009-07-17",7.73
"641","2009-07-20",7.35
"642","2009-07-21",7.44
"643","2009-07-22",8.13
"644","2009-07-23",8.02
"645","2009-07-24",8.2
"646","2009-07-27",8.23
"647","2009-07-28",8.08
"648","2009-07-29",7.94
"649","2009-07-30",7.99
"650","2009-07-31",7.89
"651","2009-08-03",8.05
"652","2009-08-04",8.01
"653","2009-08-05",7.74
"654","2009-08-06",7.27
"655","2009-08-07",7.64
"656","2009-08-10",7.89
"657","2009-08-11",7.67
"658","2009-08-12",7.94
"659","2009-08-13",7.76
"660","2009-08-14",7.57
"661","2009-08-17",7.29
"662","2009-08-18",7.26
"663","2009-08-19",7.06
"664","2009-08-20",7.09
"665","2009-08-21",7.46
"666","2009-08-24",7.84
"667","2009-08-25",7.9
"668","2009-08-26",8.03
"669","2009-08-27",7.85
"670","2009-08-28",7.71
"671","2009-08-31",7.62
"672","2009-09-01",7.43
"673","2009-09-02",7.24
"674","2009-09-03",7.32
"675","2009-09-04",7.64
"676","2009-09-08",7.71
"677","2009-09-09",7.56
"678","2009-09-10",7.4
"679","2009-09-11",7.19
"680","2009-09-14",7.26
"681","2009-09-15",7.11
"682","2009-09-16",7.24
"683","2009-09-17",7.49
"684","2009-09-18",7.58
"685","2009-09-21",7.24
"686","2009-09-22",7.36
"687","2009-09-23",7.45
"688","2009-09-24",7.51
"689","2009-09-25",7.55
"690","2009-09-28",7.68
"691","2009-09-29",7.31
"692","2009-09-30",7.1
"693","2009-10-01",7.01
"694","2009-10-02",7.13
"695","2009-10-05",7.18
"696","2009-10-06",7.15
"697","2009-10-07",7.17
"698","2009-10-08",6.91
"699","2009-10-09",7.14
"700","2009-10-12",7.09
"701","2009-10-13",7.07
"702","2009-10-14",7.39
"703","2009-10-15",7.17
"704","2009-10-16",7.3
"705","2009-10-19",7.45
"706","2009-10-20",7.18
"707","2009-10-21",7.25
"708","2009-10-22",7.36
"709","2009-10-23",7.12
"710","2009-10-26",7.06
"711","2009-10-27",7.16
"712","2009-10-28",7.05
"713","2009-10-29",7.4
"714","2009-10-30",7.37
"715","2009-11-02",7.44
"716","2009-11-03",7.49
"717","2009-11-04",7.51
"718","2009-11-05",8
"719","2009-11-06",8.18
"720","2009-11-09",8.27
"721","2009-11-10",8.25
"722","2009-11-11",9.37
"723","2009-11-12",9.02
"724","2009-11-13",9.9
"725","2009-11-16",11.09
"726","2009-11-17",10.46
"727","2009-11-18",9.7
"728","2009-11-19",9.49
"729","2009-11-20",11.7
"730","2009-11-23",11.75
"731","2009-11-24",13.3
"732","2009-11-25",12.65
"733","2009-11-27",11.95
"734","2009-11-30",11.61
"735","2009-12-01",13.04
"736","2009-12-02",13.04
"737","2009-12-03",13.11
"738","2009-12-04",13.78
"739","2009-12-07",13.82
"740","2009-12-08",12.68
"741","2009-12-09",13.1
"742","2009-12-10",12.74
"743","2009-12-11",12.71
"744","2009-12-14",12.96
"745","2009-12-15",12.78
"746","2009-12-16",12.65
"747","2009-12-17",12.37
"748","2009-12-18",12.7
"749","2009-12-21",12.88
"750","2009-12-22",12.48
"751","2009-12-23",12.68
"752","2009-12-24",13.1
"753","2009-12-28",14.97
"754","2009-12-29",15.5
"755","2009-12-30",14.77
"756","2009-12-31",14.87
"757","2010-01-04",15.92
"758","2010-01-05",15.42
"759","2010-01-06",15.14
"760","2010-01-07",14.83
"761","2010-01-08",15.85
"762","2010-01-11",15.89
"763","2010-01-12",15.63
"764","2010-01-13",15.66
"765","2010-01-14",15.63
"766","2010-01-15",15.18
"767","2010-01-19",15.29
"768","2010-01-20",14.52
"769","2010-01-21",13.44
"770","2010-01-22",12.81
"771","2010-01-25",13.02
"772","2010-01-26",13.05
"773","2010-01-27",13.13
"774","2010-01-28",13
"775","2010-01-29",13.06
"776","2010-02-01",13.15
"777","2010-02-02",13.32
"778","2010-02-03",13.2
"779","2010-02-04",12.31
"780","2010-02-05",11.83
"781","2010-02-08",11.79
"782","2010-02-09",12.33
"783","2010-02-10",12.31
"784","2010-02-11",12.8
"785","2010-02-12",12.95
"786","2010-02-16",13.89
"787","2010-02-17",14.18
"788","2010-02-18",14.41
"789","2010-02-19",14.14
"790","2010-02-22",16.99
"791","2010-02-23",17.139999
"792","2010-02-24",16.950001
"793","2010-02-25",15.73
"794","2010-02-26",16.959999
"795","2010-03-01",16.74
"796","2010-03-02",16.6
"797","2010-03-03",15.93
"798","2010-03-04",14.83
"799","2010-03-05",14.33
"800","2010-03-08",14.48
"801","2010-03-09",14.6
"802","2010-03-10",14.36
"803","2010-03-11",14.21
"804","2010-03-12",14.33
"805","2010-03-15",13.78
"806","2010-03-16",13.56
"807","2010-03-17",13.93
"808","2010-03-18",13.93
"809","2010-03-19",13.52
"810","2010-03-22",13.94
"811","2010-03-23",13.99
"812","2010-03-24",14.34
"813","2010-03-25",13.98
"814","2010-03-26",14.36
"815","2010-03-29",14.46
"816","2010-03-30",14.51
"817","2010-03-31",14.27
"818","2010-04-01",15.41
"819","2010-04-05",16.049999
"820","2010-04-06",15.88
"821","2010-04-07",15.6
"822","2010-04-08",15.53
"823","2010-04-09",15.45
"824","2010-04-12",15.32
"825","2010-04-13",15.25
"826","2010-04-14",14.98
"827","2010-04-15",15.12
"828","2010-04-16",14.7
"829","2010-04-19",14.69
"830","2010-04-20",14.44
"831","2010-04-21",14.63
"832","2010-04-22",14.77
"833","2010-04-23",14.76
"834","2010-04-26",14.97
"835","2010-04-27",14.55
"836","2010-04-28",14.8
"837","2010-04-29",14.29
"838","2010-04-30",13.69
"839","2010-05-03",14.67
"840","2010-05-04",13.87
"841","2010-05-05",13.55
"842","2010-05-06",12.75
"843","2010-05-07",12.28
"844","2010-05-10",13.36
"845","2010-05-11",13.01
"846","2010-05-12",13.45
"847","2010-05-13",13.37
"848","2010-05-14",12.92
"849","2010-05-17",12.36
"850","2010-05-18",11.52
"851","2010-05-19",11.23
"852","2010-05-20",10.46
"853","2010-05-21",11.34
"854","2010-05-24",11.46
"855","2010-05-25",11.16
"856","2010-05-26",11.43
"857","2010-05-27",11.83
"858","2010-05-28",11.11
"859","2010-06-01",10.81
"860","2010-06-02",11.55
"861","2010-06-03",12.21
"862","2010-06-04",11.18
"863","2010-06-07",10.7
"864","2010-06-08",10.61
"865","2010-06-09",10.46
"866","2010-06-10",11.96
"867","2010-06-11",12.31
"868","2010-06-14",12.37
"869","2010-06-15",13.08
"870","2010-06-16",13.09
"871","2010-06-17",12.53
"872","2010-06-18",12.78
"873","2010-06-21",12.2
"874","2010-06-22",11.79
"875","2010-06-23",11.46
"876","2010-06-24",11.35
"877","2010-06-25",11.8
"878","2010-06-28",11.2
"879","2010-06-29",10.69
"880","2010-06-30",10.22
"881","2010-07-01",10.17
"882","2010-07-02",9.9
"883","2010-07-06",10
"884","2010-07-07",10.53
"885","2010-07-08",10.94
"886","2010-07-09",10.69
"887","2010-07-12",10.34
"888","2010-07-13",10.4
"889","2010-07-14",10.2
"890","2010-07-15",9.97
"891","2010-07-16",9.61
"892","2010-07-19",9.09
"893","2010-07-20",9.21
"894","2010-07-21",9.44
"895","2010-07-22",9.85
"896","2010-07-23",10.22
"897","2010-07-26",10.68
"898","2010-07-27",10.27
"899","2010-07-28",10
"900","2010-07-29",9.47
"901","2010-07-30",9.26
"902","2010-08-02",9.09
"903","2010-08-03",8.9
"904","2010-08-04",9.41
"905","2010-08-05",9.27
"906","2010-08-06",9.3
"907","2010-08-09",9.37
"908","2010-08-10",9.25
"909","2010-08-11",8.77
"910","2010-08-12",8.41
"911","2010-08-13",8.26
"912","2010-08-16",8.57
"913","2010-08-17",9.13
"914","2010-08-18",8.94
"915","2010-08-19",8.55
"916","2010-08-20",8.58
"917","2010-08-23",9.09
"918","2010-08-24",8.75
"919","2010-08-25",9.32
"920","2010-08-26",9.19
"921","2010-08-27",9.57
"922","2010-08-30",9.16
"923","2010-08-31",9.3
"924","2010-09-01",9.21
"925","2010-09-02",9.38
"926","2010-09-03",9.39
"927","2010-09-07",9.04
"928","2010-09-08",9.14
"929","2010-09-09",9.49
"930","2010-09-10",10
"931","2010-09-13",10.42
"932","2010-09-14",10.31
"933","2010-09-15",10.33
"934","2010-09-16",10.17
"935","2010-09-17",10.39
"936","2010-09-20",10.7
"937","2010-09-21",10.76
"938","2010-09-22",10.57
"939","2010-09-23",10.95
"940","2010-09-24",11
"941","2010-09-27",10.88
"942","2010-09-28",11.7
"943","2010-09-29",11.82
"944","2010-09-30",12.17
"945","2010-10-01",12.16
"946","2010-10-04",11.98
"947","2010-10-05",12.51
"948","2010-10-06",12.24
"949","2010-10-07",12.05
"950","2010-10-08",11.44
"951","2010-10-11",11.37
"952","2010-10-12",11.29
"953","2010-10-13",11.91
"954","2010-10-14",12.17
"955","2010-10-15",11.94
"956","2010-10-18",11.93
"957","2010-10-19",11.57
"958","2010-10-20",11.62
"959","2010-10-21",11.75
"960","2010-10-22",12.29
"961","2010-10-25",13.12
"962","2010-10-26",13.6
"963","2010-10-27",13.09
"964","2010-10-28",11.24
"965","2010-10-29",11.1
"966","2010-11-01",11.22
"967","2010-11-02",11.33
"968","2010-11-03",11.44
"969","2010-11-04",11.83
"970","2010-11-05",11.81
"971","2010-11-08",11.98
"972","2010-11-09",11.72
"973","2010-11-10",11.52
"974","2010-11-11",11.52
"975","2010-11-12",11.16
"976","2010-11-15",11.29
"977","2010-11-16",10.8
"978","2010-11-17",11
"979","2010-11-18",11.16
"980","2010-11-19",11.1
"981","2010-11-22",11.08
"982","2010-11-23",11.13
"983","2010-11-24",11.25
"984","2010-11-26",10.93
"985","2010-11-29",11.01
"986","2010-11-30",10.98
"987","2010-12-01",11
"988","2010-12-02",10.93
"989","2010-12-03",11
"990","2010-12-06",10.84
"991","2010-12-07",10.9
"992","2010-12-08",10.8
"993","2010-12-09",11.21
"994","2010-12-10",11.52
"995","2010-12-13",11.43
"996","2010-12-14",11.3
"997","2010-12-15",10.96
"998","2010-12-16",11.09
"999","2010-12-17",10.98
