"","date","XPER"
"86","2007-05-07",45.73
"87","2007-05-08",45.18
"88","2007-05-09",45.880001
"89","2007-05-10",44.360001
"90","2007-05-11",45.25
"91","2007-05-14",45.599998
"92","2007-05-15",45.119999
"93","2007-05-16",44.959999
"94","2007-05-17",44.27
"95","2007-05-18",44.27
"96","2007-05-21",44.669998
"97","2007-05-22",44.959999
"98","2007-05-23",44.189999
"99","2007-05-24",42.349998
"100","2007-05-25",42.689999
"101","2007-05-29",43.23
"102","2007-05-30",43.02
"103","2007-05-31",45.419998
"104","2007-06-01",45.73
"105","2007-06-04",44.68
"106","2007-06-05",44.23
"107","2007-06-06",43.459999
"108","2007-06-07",42.610001
"109","2007-06-08",43.110001
"110","2007-06-11",43.740002
"111","2007-06-12",42.810001
"112","2007-06-13",44.080002
"113","2007-06-14",43.610001
"114","2007-06-15",43.5
"115","2007-06-18",43.759998
"116","2007-06-19",43.84
"117","2007-06-20",42.799999
"118","2007-06-21",43.709999
"119","2007-06-22",42.740002
"120","2007-06-25",41.439999
"121","2007-06-26",42.34
"122","2007-06-27",42.639999
"123","2007-06-28",41.099998
"124","2007-06-29",40.549999
"125","2007-07-02",41.98
"126","2007-07-03",42.130001
"127","2007-07-05",41.709999
"128","2007-07-06",42.41
"129","2007-07-09",42.259998
"130","2007-07-10",42.259998
"131","2007-07-11",42.630001
"132","2007-07-12",43.810001
"133","2007-07-13",43.689999
"134","2007-07-16",44.029999
"135","2007-07-17",43.849998
"136","2007-07-18",42.740002
"137","2007-07-19",43.139999
"138","2007-07-20",42.25
"139","2007-07-23",44.07
"140","2007-07-24",42.950001
"141","2007-07-25",43.02
"142","2007-07-26",41.720001
"143","2007-07-27",40.529999
"144","2007-07-30",41.16
"145","2007-07-31",41.130001
"146","2007-08-01",41.330002
"147","2007-08-02",41.59
"148","2007-08-03",35.389999
"149","2007-08-06",32.900002
"150","2007-08-07",33.080002
"151","2007-08-08",34.029999
"152","2007-08-09",33
"153","2007-08-10",33.919998
"154","2007-08-13",34.450001
"155","2007-08-14",33.310001
"156","2007-08-15",33.139999
"157","2007-08-16",32.919998
"158","2007-08-17",32.790001
"159","2007-08-20",33.599998
"160","2007-08-21",34.279999
"161","2007-08-22",35.419998
"162","2007-08-23",35.139999
"163","2007-08-24",36.639999
"164","2007-08-27",37.209999
"165","2007-08-28",35.189999
"166","2007-08-29",36.25
"167","2007-08-30",36.07
"168","2007-08-31",36.630001
"169","2007-09-04",37.009998
"170","2007-09-05",36.080002
"171","2007-09-06",36.169998
"172","2007-09-07",34.959999
"173","2007-09-10",35.84
"174","2007-09-11",36.549999
"175","2007-09-12",36.959999
"176","2007-09-13",36.470001
"177","2007-09-14",36.400002
"178","2007-09-17",36.02
"179","2007-09-18",37.57
"180","2007-09-19",36.650002
"181","2007-09-20",35.599998
"182","2007-09-21",37
"183","2007-09-24",36.790001
"184","2007-09-25",36.810001
"185","2007-09-26",36.619999
"186","2007-09-27",37.740002
"187","2007-09-28",37.5
"188","2007-10-01",38.59
"189","2007-10-02",38.220001
"190","2007-10-03",38.790001
"191","2007-10-04",39.25
"192","2007-10-05",40.189999
"193","2007-10-08",39.689999
"194","2007-10-09",39.860001
"195","2007-10-10",38.950001
"196","2007-10-11",37.880001
"197","2007-10-12",38.830002
"198","2007-10-15",38.369999
"199","2007-10-16",38.599998
"200","2007-10-17",38.540001
"201","2007-10-18",38.799999
"202","2007-10-19",37.310001
"203","2007-10-22",36.529999
"204","2007-10-23",37.709999
"205","2007-10-24",37.490002
"206","2007-10-25",36.740002
"207","2007-10-26",36.66
"208","2007-10-29",37
"209","2007-10-30",36.75
"210","2007-10-31",38.189999
"211","2007-11-01",37.529999
"212","2007-11-02",40.490002
"213","2007-11-05",40.599998
"214","2007-11-06",41.259998
"215","2007-11-07",39.860001
"216","2007-11-08",42.009998
"217","2007-11-09",40.310001
"218","2007-11-12",40.169998
"219","2007-11-13",40.130001
"220","2007-11-14",39.950001
"221","2007-11-15",38.720001
"222","2007-11-16",38.709999
"223","2007-11-19",37.759998
"224","2007-11-20",37.34
"225","2007-11-21",37.220001
"226","2007-11-23",37.630001
"227","2007-11-26",36.73
"228","2007-11-27",37.619999
"229","2007-11-28",38.380001
"230","2007-11-29",39.25
"231","2007-11-30",38.619999
"232","2007-12-03",38.900002
"233","2007-12-04",38.540001
"234","2007-12-05",42.049999
"235","2007-12-06",42.59
"236","2007-12-07",42.189999
"237","2007-12-10",42.400002
"238","2007-12-11",41.5
"239","2007-12-12",41.169998
"240","2007-12-13",41.16
"241","2007-12-14",40.470001
"242","2007-12-17",38.98
"243","2007-12-18",39.68
"244","2007-12-19",40.529999
"245","2007-12-20",41.150002
"246","2007-12-21",42.18
"247","2007-12-24",42.630001
"248","2007-12-26",42.919998
"249","2007-12-27",41.299999
"250","2007-12-28",41.919998
"251","2007-12-31",41.599998
"252","2008-01-02",40.509998
"253","2008-01-03",39.110001
"254","2008-01-04",38.040001
"255","2008-01-07",37.57
"256","2008-01-08",35.610001
"257","2008-01-09",35.580002
"258","2008-01-10",37.029999
"259","2008-01-11",35.759998
"260","2008-01-14",36.669998
"261","2008-01-15",35.84
"262","2008-01-16",37.459999
"263","2008-01-17",37.709999
"264","2008-01-18",36.900002
"265","2008-01-22",36.459999
"266","2008-01-23",36.59
"267","2008-01-24",38.619999
"268","2008-01-25",39.650002
"269","2008-01-28",39.470001
"270","2008-01-29",39.450001
"271","2008-01-30",38.540001
"272","2008-01-31",39.169998
"273","2008-02-01",43.540001
"274","2008-02-04",41.130001
"275","2008-02-05",38.759998
"276","2008-02-06",38.560001
"277","2008-02-07",38.830002
"278","2008-02-08",39.299999
"279","2008-02-11",39.150002
"280","2008-02-12",39.32
"281","2008-02-13",41.240002
"282","2008-02-14",40.380001
"283","2008-02-15",41.040001
"284","2008-02-19",39.119999
"285","2008-02-20",40.16
"286","2008-02-21",39.060001
"287","2008-02-22",39.299999
"288","2008-02-25",36.709999
"289","2008-02-26",24.190001
"290","2008-02-27",26.18
"291","2008-02-28",24.959999
"292","2008-02-29",23.559999
"293","2008-03-03",23.059999
"294","2008-03-04",14.07
"295","2008-03-05",13.82
"296","2008-03-06",15.19
"297","2008-03-07",15.13
"298","2008-03-10",15.06
"299","2008-03-11",15.77
"300","2008-03-12",16.02
"301","2008-03-13",15.82
"302","2008-03-14",15.16
"303","2008-03-17",15.13
"304","2008-03-18",16.15
"305","2008-03-19",13.71
"306","2008-03-20",14.62
"307","2008-03-24",15.02
"308","2008-03-25",15.9
"309","2008-03-26",16.889999
"310","2008-03-27",16.49
"311","2008-03-28",21.93
"312","2008-03-31",20.799999
"313","2008-04-01",21.870001
"314","2008-04-02",22
"315","2008-04-03",22.4
"316","2008-04-04",21.99
"317","2008-04-07",22
"318","2008-04-08",21.870001
"319","2008-04-09",21.66
"320","2008-04-10",21.32
"321","2008-04-11",20.290001
"322","2008-04-14",19.879999
"323","2008-04-15",19.709999
"324","2008-04-16",20.469999
"325","2008-04-17",20.139999
"326","2008-04-18",20.629999
"327","2008-04-21",20.549999
"328","2008-04-22",19.440001
"329","2008-04-23",20.290001
"330","2008-04-24",21.17
"331","2008-04-25",21.17
"332","2008-04-28",20.110001
"333","2008-04-29",20.540001
"334","2008-04-30",20.24
"335","2008-05-01",20.9
"336","2008-05-02",20.110001
"337","2008-05-05",19.370001
"338","2008-05-06",19
"339","2008-05-07",18.74
"340","2008-05-08",18
"341","2008-05-09",17.9
"342","2008-05-12",18.09
"343","2008-05-13",18
"344","2008-05-14",19.42
"345","2008-05-15",19.75
"346","2008-05-16",19.42
"347","2008-05-19",19.030001
"348","2008-05-20",18.75
"349","2008-05-21",18.82
"350","2008-05-22",18.700001
"351","2008-05-23",20.07
"352","2008-05-27",20.360001
"353","2008-05-28",20.219999
"354","2008-05-29",20.67
"355","2008-05-30",21.07
"356","2008-06-02",20.07
"357","2008-06-03",19.790001
"358","2008-06-04",20.15
"359","2008-06-05",19.870001
"360","2008-06-06",19.139999
"361","2008-06-09",18.82
"362","2008-06-10",18.110001
"363","2008-06-11",18.07
"364","2008-06-12",18.25
"365","2008-06-13",17.34
"366","2008-06-16",18.799999
"367","2008-06-17",18.67
"368","2008-06-18",18.08
"369","2008-06-19",18.09
"370","2008-06-20",17.450001
"371","2008-06-23",17.129999
"372","2008-06-24",16.92
"373","2008-06-25",17.07
"374","2008-06-26",16.799999
"375","2008-06-27",16.360001
"376","2008-06-30",16.370001
"377","2008-07-01",16.290001
"378","2008-07-02",16.43
"379","2008-07-03",16.07
"380","2008-07-07",16.08
"381","2008-07-08",16.41
"382","2008-07-09",15.38
"383","2008-07-10",15.39
"384","2008-07-11",15.08
"385","2008-07-14",15.13
"386","2008-07-15",15.15
"387","2008-07-16",16.639999
"388","2008-07-17",17.27
"389","2008-07-18",17.91
"390","2008-07-21",17.139999
"391","2008-07-22",17.360001
"392","2008-07-23",17.41
"393","2008-07-24",16.74
"394","2008-07-25",17.209999
"395","2008-07-28",16.67
"396","2008-07-29",17.540001
"397","2008-07-30",17.83
"398","2008-07-31",17.42
"399","2008-08-01",19.4
"400","2008-08-04",18.889999
"401","2008-08-05",18.809999
"402","2008-08-06",19.07
"403","2008-08-07",19.34
"404","2008-08-08",20.74
"405","2008-08-11",21.790001
"406","2008-08-12",23.129999
"407","2008-08-13",22.92
"408","2008-08-14",22.65
"409","2008-08-15",23.26
"410","2008-08-18",22.27
"411","2008-08-19",22.799999
"412","2008-08-20",23.84
"413","2008-08-21",23.549999
"414","2008-08-22",23.43
"415","2008-08-25",22.67
"416","2008-08-26",23.040001
"417","2008-08-27",23.290001
"418","2008-08-28",23.49
"419","2008-08-29",23.27
"420","2008-09-02",23.309999
"421","2008-09-03",22.780001
"422","2008-09-04",21.870001
"423","2008-09-05",20.02
"424","2008-09-08",20.469999
"425","2008-09-09",19.629999
"426","2008-09-10",19.91
"427","2008-09-11",19.35
"428","2008-09-12",19.23
"429","2008-09-15",17.9
"430","2008-09-16",17.83
"431","2008-09-17",16.969999
"432","2008-09-18",19.34
"433","2008-09-19",17.85
"434","2008-09-22",17.85
"435","2008-09-23",16.940001
"436","2008-09-24",16.629999
"437","2008-09-25",17.139999
"438","2008-09-26",17.51
"439","2008-09-29",14.91
"440","2008-09-30",16.34
"441","2008-10-01",16.360001
"442","2008-10-02",15.12
"443","2008-10-03",14.68
"444","2008-10-06",14.01
"445","2008-10-07",13.21
"446","2008-10-08",13.32
"447","2008-10-09",13.16
"448","2008-10-10",14.2
"449","2008-10-13",16.73
"450","2008-10-14",16.049999
"451","2008-10-15",14.17
"452","2008-10-16",15.21
"453","2008-10-17",14.82
"454","2008-10-20",15.1
"455","2008-10-21",14.63
"456","2008-10-22",13.27
"457","2008-10-23",12.84
"458","2008-10-24",13.15
"459","2008-10-27",12.84
"460","2008-10-28",12.91
"461","2008-10-29",16.76
"462","2008-10-30",17.65
"463","2008-10-31",17.280001
"464","2008-11-03",17.110001
"465","2008-11-04",17.190001
"466","2008-11-05",16.639999
"467","2008-11-06",15.77
"468","2008-11-07",16.85
"469","2008-11-10",17.629999
"470","2008-11-11",18.75
"471","2008-11-12",18.1
"472","2008-11-13",19.469999
"473","2008-11-14",18.5
"474","2008-11-17",17.809999
"475","2008-11-18",17.870001
"476","2008-11-19",16.76
"477","2008-11-20",15.32
"478","2008-11-21",16.08
"479","2008-11-24",17.559999
"480","2008-11-25",17.360001
"481","2008-11-26",18.07
"482","2008-11-28",18.379999
"483","2008-12-01",16.620001
"484","2008-12-02",8.95
"485","2008-12-03",9.53
"486","2008-12-04",8.83
"487","2008-12-05",9.17
"488","2008-12-08",9.25
"489","2008-12-09",9.73
"490","2008-12-10",10.13
"491","2008-12-11",9.5
"492","2008-12-12",10.61
"493","2008-12-15",11.27
"494","2008-12-16",11.55
"495","2008-12-17",12.07
"496","2008-12-18",11.38
"497","2008-12-19",11.97
"498","2008-12-22",11.55
"499","2008-12-23",11.1
"500","2008-12-24",11.29
"501","2008-12-26",11.46
"502","2008-12-29",11.22
"503","2008-12-30",11.2
"504","2008-12-31",11.88
"505","2009-01-02",11.77
"506","2009-01-05",11.81
"507","2009-01-06",12.59
"508","2009-01-07",12.3
"509","2009-01-08",12.75
"510","2009-01-09",12.38
"511","2009-01-12",11.47
"512","2009-01-13",11.66
"513","2009-01-14",11.11
"514","2009-01-15",10.99
"515","2009-01-16",11.32
"516","2009-01-20",10.58
"517","2009-01-21",10.92
"518","2009-01-22",10.65
"519","2009-01-23",11.15
"520","2009-01-26",11.79
"521","2009-01-27",11.95
"522","2009-01-28",11.9
"523","2009-01-29",10.48
"524","2009-01-30",11.76
"525","2009-02-02",10.6
"526","2009-02-03",11.74
"527","2009-02-04",11.72
"528","2009-02-05",11.83
"529","2009-02-06",12.13
"530","2009-02-09",11.92
"531","2009-02-10",11.21
"532","2009-02-11",11.27
"533","2009-02-12",11.3
"534","2009-02-13",11.62
"535","2009-02-17",11.02
"536","2009-02-18",11
"537","2009-02-19",10.48
"538","2009-02-20",10.88
"539","2009-02-23",10.4
"540","2009-02-24",11.34
"541","2009-02-25",11.01
"542","2009-02-26",10.72
"543","2009-02-27",10.8
"544","2009-03-02",10.35
"545","2009-03-03",10.18
"546","2009-03-04",10.73
"547","2009-03-05",10.58
"548","2009-03-06",10.7
"549","2009-03-09",10.22
"550","2009-03-10",10.97
"551","2009-03-11",11.13
"552","2009-03-12",11.89
"553","2009-03-13",11.89
"554","2009-03-16",12.08
"555","2009-03-17",12.62
"556","2009-03-18",12.72
"557","2009-03-19",12.6
"558","2009-03-20",12.48
"559","2009-03-23",13.32
"560","2009-03-24",12.54
"561","2009-03-25",12.71
"562","2009-03-26",12.8
"563","2009-03-27",13.17
"564","2009-03-30",13.21
"565","2009-03-31",13.37
"566","2009-04-01",13.72
"567","2009-04-02",14.13
"568","2009-04-03",14.17
"569","2009-04-06",13.47
"570","2009-04-07",12.49
"571","2009-04-08",12.81
"572","2009-04-09",13.19
"573","2009-04-13",13.51
"574","2009-04-14",13.53
"575","2009-04-15",13.55
"576","2009-04-16",13.99
"577","2009-04-17",14.13
"578","2009-04-20",13.34
"579","2009-04-21",13.7
"580","2009-04-22",13.79
"581","2009-04-23",13.12
"582","2009-04-24",13.17
"583","2009-04-27",13.28
"584","2009-04-28",13.62
"585","2009-04-29",14.5
"586","2009-04-30",14.04
"587","2009-05-01",14.52
"588","2009-05-04",16.16
"589","2009-05-05",16.290001
"590","2009-05-06",16.559999
"591","2009-05-07",15.92
"592","2009-05-08",16.68
"593","2009-05-11",16.690001
"594","2009-05-12",16.290001
"595","2009-05-13",16.08
"596","2009-05-14",16.780001
"597","2009-05-15",15.48
"598","2009-05-18",16.07
"599","2009-05-19",15.61
"600","2009-05-20",16.610001
"601","2009-05-21",20.16
"602","2009-05-22",19.959999
"603","2009-05-26",20.17
"604","2009-05-27",22.530001
"605","2009-05-28",23.540001
"606","2009-05-29",23.48
"607","2009-06-01",24.700001
"608","2009-06-02",24.450001
"609","2009-06-03",27.030001
"610","2009-06-04",26.66
"611","2009-06-05",27.030001
"612","2009-06-08",26.26
"613","2009-06-09",26.860001
"614","2009-06-10",26.809999
"615","2009-06-11",26.33
"616","2009-06-12",25.790001
"617","2009-06-15",25.040001
"618","2009-06-16",24.84
"619","2009-06-17",24.809999
"620","2009-06-18",24.59
"621","2009-06-19",24.540001
"622","2009-06-22",23.700001
"623","2009-06-23",23.120001
"624","2009-06-24",23.91
"625","2009-06-25",24.690001
"626","2009-06-26",25.200001
"627","2009-06-29",25.360001
"628","2009-06-30",25.290001
"629","2009-07-01",25.780001
"630","2009-07-02",25.110001
"631","2009-07-06",24.860001
"632","2009-07-07",24.959999
"633","2009-07-08",24.040001
"634","2009-07-09",24.82
"635","2009-07-10",25.02
"636","2009-07-13",26.01
"637","2009-07-14",26.41
"638","2009-07-15",27.07
"639","2009-07-16",28.690001
"640","2009-07-17",28.790001
"641","2009-07-20",27.75
"642","2009-07-21",27.51
"643","2009-07-22",27.559999
"644","2009-07-23",28.110001
"645","2009-07-24",27.34
"646","2009-07-27",27.370001
"647","2009-07-28",28
"648","2009-07-29",28.49
"649","2009-07-30",28.49
"650","2009-07-31",28.09
"651","2009-08-03",28.92
"652","2009-08-04",28.549999
"653","2009-08-05",28
"654","2009-08-06",26.379999
"655","2009-08-07",26.200001
"656","2009-08-10",25.889999
"657","2009-08-11",25.51
"658","2009-08-12",26.360001
"659","2009-08-13",26.709999
"660","2009-08-14",26.379999
"661","2009-08-17",25.690001
"662","2009-08-18",25.85
"663","2009-08-19",26.16
"664","2009-08-20",26.280001
"665","2009-08-21",26.190001
"666","2009-08-24",25.68
"667","2009-08-25",25.32
"668","2009-08-26",25.51
"669","2009-08-27",25.309999
"670","2009-08-28",25.059999
"671","2009-08-31",25.129999
"672","2009-09-01",24.440001
"673","2009-09-02",24.52
"674","2009-09-03",25.18
"675","2009-09-04",25.26
"676","2009-09-08",25.370001
"677","2009-09-09",26.530001
"678","2009-09-10",27.110001
"679","2009-09-11",26.42
"680","2009-09-14",26.32
"681","2009-09-15",26.799999
"682","2009-09-16",27.950001
"683","2009-09-17",27.74
"684","2009-09-18",28.549999
"685","2009-09-21",28.66
"686","2009-09-22",28.530001
"687","2009-09-23",28.120001
"688","2009-09-24",27.09
"689","2009-09-25",26.76
"690","2009-09-28",28.139999
"691","2009-09-29",27.82
"692","2009-09-30",27.889999
"693","2009-10-01",26.280001
"694","2009-10-02",25.85
"695","2009-10-05",26.559999
"696","2009-10-06",27.950001
"697","2009-10-07",29.33
"698","2009-10-08",30.049999
"699","2009-10-09",31.190001
"700","2009-10-12",31.049999
"701","2009-10-13",30.639999
"702","2009-10-14",31.040001
"703","2009-10-15",30.610001
"704","2009-10-16",30.059999
"705","2009-10-19",30.219999
"706","2009-10-20",30.450001
"707","2009-10-21",29.98
"708","2009-10-22",29.65
"709","2009-10-23",28.82
"710","2009-10-26",28.92
"711","2009-10-27",26.969999
"712","2009-10-28",25.280001
"713","2009-10-29",26.860001
"714","2009-10-30",22.110001
"715","2009-11-02",21.48
"716","2009-11-03",21.200001
"717","2009-11-04",20.870001
"718","2009-11-05",22.309999
"719","2009-11-06",22.09
"720","2009-11-09",22.700001
"721","2009-11-10",22.76
"722","2009-11-11",23.709999
"723","2009-11-12",24.219999
"724","2009-11-13",24.25
"725","2009-11-16",24.790001
"726","2009-11-17",24.65
"727","2009-11-18",24.5
"728","2009-11-19",23.83
"729","2009-11-20",23.66
"730","2009-11-23",24.4
"731","2009-11-24",24.32
"732","2009-11-25",24.190001
"733","2009-11-27",23.65
"734","2009-11-30",23.67
"735","2009-12-01",23.98
"736","2009-12-02",24.75
"737","2009-12-03",25.549999
"738","2009-12-04",26.190001
"739","2009-12-07",26.809999
"740","2009-12-08",26.549999
"741","2009-12-09",26.17
"742","2009-12-10",25.65
"743","2009-12-11",25.629999
"744","2009-12-14",25.82
"745","2009-12-15",25.23
"746","2009-12-16",25.370001
"747","2009-12-17",24.91
"748","2009-12-18",24.860001
"749","2009-12-21",25.23
"750","2009-12-22",25.110001
"751","2009-12-23",24.450001
"752","2009-12-24",24.450001
"753","2009-12-28",24.08
"754","2009-12-29",23.889999
"755","2009-12-30",22.450001
"756","2009-12-31",23.27
"757","2010-01-04",23.809999
"758","2010-01-05",24.059999
"759","2010-01-06",23.389999
"760","2010-01-07",20.02
"761","2010-01-08",20.290001
"762","2010-01-11",20.26
"763","2010-01-12",19.799999
"764","2010-01-13",20.32
"765","2010-01-14",20.139999
"766","2010-01-15",18.91
"767","2010-01-19",19.360001
"768","2010-01-20",19.219999
"769","2010-01-21",18.879999
"770","2010-01-22",18.129999
"771","2010-01-25",18.4
"772","2010-01-26",18.200001
"773","2010-01-27",18.709999
"774","2010-01-28",18.93
"775","2010-01-29",17.17
"776","2010-02-01",17.25
"777","2010-02-02",17.360001
"778","2010-02-03",17.77
"779","2010-02-04",17.139999
"780","2010-02-05",17.02
"781","2010-02-08",16.98
"782","2010-02-09",17.139999
"783","2010-02-10",18.25
"784","2010-02-11",18.43
"785","2010-02-12",18.709999
"786","2010-02-16",19.16
"787","2010-02-17",18.99
"788","2010-02-18",19.459999
"789","2010-02-19",19.469999
"790","2010-02-22",19.209999
"791","2010-02-23",18.48
"792","2010-02-24",18.209999
"793","2010-02-25",18.190001
"794","2010-02-26",17.959999
"795","2010-03-01",18.700001
"796","2010-03-02",19.530001
"797","2010-03-03",20.030001
"798","2010-03-04",19.870001
"799","2010-03-05",19.969999
"800","2010-03-08",20.17
"801","2010-03-09",19.889999
"802","2010-03-10",20.25
"803","2010-03-11",20.309999
"804","2010-03-12",20.23
"805","2010-03-15",20.129999
"806","2010-03-16",20.35
"807","2010-03-17",20.559999
"808","2010-03-18",20.280001
"809","2010-03-19",19.99
"810","2010-03-22",20.48
"811","2010-03-23",20.700001
"812","2010-03-24",20.26
"813","2010-03-25",20.68
"814","2010-03-26",20.299999
"815","2010-03-29",20.040001
"816","2010-03-30",20.23
"817","2010-03-31",20.280001
"818","2010-04-01",20.32
"819","2010-04-05",20.83
"820","2010-04-06",20.709999
"821","2010-04-07",20.860001
"822","2010-04-08",20.6
"823","2010-04-09",20.559999
"824","2010-04-12",20.33
"825","2010-04-13",20.299999
"826","2010-04-14",21.459999
"827","2010-04-15",21.629999
"828","2010-04-16",21.549999
"829","2010-04-19",21.790001
"830","2010-04-20",22.049999
"831","2010-04-21",22.23
"832","2010-04-22",22.450001
"833","2010-04-23",22.16
"834","2010-04-26",21.99
"835","2010-04-27",21.35
"836","2010-04-28",21.73
"837","2010-04-29",21.82
"838","2010-04-30",20.280001
"839","2010-05-03",20.459999
"840","2010-05-04",19.700001
"841","2010-05-05",19.33
"842","2010-05-06",19.299999
"843","2010-05-07",18.5
"844","2010-05-10",19.09
"845","2010-05-11",18.940001
"846","2010-05-12",19
"847","2010-05-13",18.83
"848","2010-05-14",18.299999
"849","2010-05-17",18.459999
"850","2010-05-18",17.74
"851","2010-05-19",18.23
"852","2010-05-20",17.469999
"853","2010-05-21",17.440001
"854","2010-05-24",17.209999
"855","2010-05-25",16.99
"856","2010-05-26",16.780001
"857","2010-05-27",17.549999
"858","2010-05-28",17.379999
"859","2010-06-01",16.870001
"860","2010-06-02",19.040001
"861","2010-06-03",18.84
"862","2010-06-04",18.51
"863","2010-06-07",17.860001
"864","2010-06-08",17.379999
"865","2010-06-09",17.190001
"866","2010-06-10",17.84
"867","2010-06-11",17.860001
"868","2010-06-14",17.620001
"869","2010-06-15",18.48
"870","2010-06-16",18.610001
"871","2010-06-17",18.18
"872","2010-06-18",18.09
"873","2010-06-21",18
"874","2010-06-22",17.700001
"875","2010-06-23",17.17
"876","2010-06-24",16.74
"877","2010-06-25",16.860001
"878","2010-06-28",17.200001
"879","2010-06-29",16.639999
"880","2010-06-30",16.049999
"881","2010-07-01",15.82
"882","2010-07-02",15.6
"883","2010-07-06",15.37
"884","2010-07-07",15.73
"885","2010-07-08",16.219999
"886","2010-07-09",16.6
"887","2010-07-12",16.43
"888","2010-07-13",16.799999
"889","2010-07-14",16.709999
"890","2010-07-15",16.34
"891","2010-07-16",15.73
"892","2010-07-19",16.18
"893","2010-07-20",16.790001
"894","2010-07-21",16.67
"895","2010-07-22",16.99
"896","2010-07-23",17.08
"897","2010-07-26",17.440001
"898","2010-07-27",17.73
"899","2010-07-28",17.25
"900","2010-07-29",17.219999
"901","2010-07-30",16.98
"902","2010-08-02",16.83
"903","2010-08-03",16.82
"904","2010-08-04",17.049999
"905","2010-08-05",16.969999
"906","2010-08-06",16.870001
"907","2010-08-09",16.809999
"908","2010-08-10",16.26
"909","2010-08-11",15.79
"910","2010-08-12",15.81
"911","2010-08-13",15.68
"912","2010-08-16",15.77
"913","2010-08-17",15.83
"914","2010-08-18",16.02
"915","2010-08-19",15.69
"916","2010-08-20",15.92
"917","2010-08-23",15.59
"918","2010-08-24",15.4
"919","2010-08-25",15.35
"920","2010-08-26",15.16
"921","2010-08-27",15.65
"922","2010-08-30",15.33
"923","2010-08-31",15.2
"924","2010-09-01",15.62
"925","2010-09-02",16.08
"926","2010-09-03",16.530001
"927","2010-09-07",16.139999
"928","2010-09-08",15.99
"929","2010-09-09",15.91
"930","2010-09-10",15.96
"931","2010-09-13",16.540001
"932","2010-09-14",16.719999
"933","2010-09-15",16.73
"934","2010-09-16",16.809999
"935","2010-09-17",16.75
"936","2010-09-20",16.950001
"937","2010-09-21",16.969999
"938","2010-09-22",17.24
"939","2010-09-23",17.559999
"940","2010-09-24",18.26
"941","2010-09-27",18.32
"942","2010-09-28",18.73
"943","2010-09-29",18.620001
"944","2010-09-30",18.5
"945","2010-10-01",18.700001
"946","2010-10-04",18.24
"947","2010-10-05",18.68
"948","2010-10-06",18.52
"949","2010-10-07",18.299999
"950","2010-10-08",18.629999
"951","2010-10-11",18.459999
"952","2010-10-12",18.58
"953","2010-10-13",18.790001
"954","2010-10-14",18.700001
"955","2010-10-15",18.959999
"956","2010-10-18",19.120001
"957","2010-10-19",18.74
"958","2010-10-20",18.84
"959","2010-10-21",18.799999
"960","2010-10-22",19.09
"961","2010-10-25",19.110001
"962","2010-10-26",19.209999
"963","2010-10-27",19.440001
"964","2010-10-28",19.4
"965","2010-10-29",19.709999
