"","date","ALSN"
"228","2013-02-11",23.549999
"229","2013-02-12",23.809999
"230","2013-02-13",23.790001
"231","2013-02-14",23.73
"232","2013-02-15",23.969999
"233","2013-02-19",23.75
"234","2013-02-20",23.77
"235","2013-02-21",22.76
"236","2013-02-22",22.51
"237","2013-02-25",22.49
"238","2013-02-26",22.360001
"239","2013-02-27",22.99
"240","2013-02-28",23.1
"241","2013-03-01",23.049999
"242","2013-03-04",23.219999
"243","2013-03-05",23.530001
"244","2013-03-06",22.969999
"245","2013-03-07",23.110001
"246","2013-03-08",23.440001
"247","2013-03-11",23.309999
"248","2013-03-12",23.280001
"249","2013-03-13",23.450001
"250","2013-03-14",23.6
"251","2013-03-15",23.799999
"252","2013-03-18",23.709999
"253","2013-03-19",23.66
"254","2013-03-20",23.76
"255","2013-03-21",23.34
"256","2013-03-22",23.5
"257","2013-03-25",23.58
"258","2013-03-26",23.6
"259","2013-03-27",23.790001
"260","2013-03-28",24.01
"261","2013-04-01",23.379999
"262","2013-04-02",23.57
"263","2013-04-03",22.969999
"264","2013-04-04",22.309999
"265","2013-04-05",22.440001
"266","2013-04-08",22.42
"267","2013-04-09",22.950001
"268","2013-04-10",23.309999
"269","2013-04-11",23.83
"270","2013-04-12",23.790001
"271","2013-04-15",22.17
"272","2013-04-16",21.5
"273","2013-04-17",21.16
"274","2013-04-18",22.1
"275","2013-04-19",22.25
"276","2013-04-22",22.709999
"277","2013-04-23",22.610001
"278","2013-04-24",22.67
"279","2013-04-25",22.610001
"280","2013-04-26",22.700001
"281","2013-04-29",22.65
"282","2013-04-30",22.809999
"283","2013-05-01",22.469999
"284","2013-05-02",22.389999
"285","2013-05-03",22.889999
"286","2013-05-06",23.110001
"287","2013-05-07",23.379999
"288","2013-05-08",23.540001
"289","2013-05-09",23.35
"290","2013-05-10",23.549999
"291","2013-05-13",23.389999
"292","2013-05-14",23.530001
"293","2013-05-15",23.540001
"294","2013-05-16",23.440001
"295","2013-05-17",24.26
"296","2013-05-20",24.209999
"297","2013-05-21",24.27
"298","2013-05-22",23.629999
"299","2013-05-23",23.780001
"300","2013-05-24",24.02
"301","2013-05-28",23.83
"302","2013-05-29",24.25
"303","2013-05-30",24.4
"304","2013-05-31",23.799999
"305","2013-06-03",23.17
"306","2013-06-04",23.23
"307","2013-06-05",23.48
"308","2013-06-06",23.23
"309","2013-06-07",23.530001
"310","2013-06-10",23.51
"311","2013-06-11",23.040001
"312","2013-06-12",22.889999
"313","2013-06-13",23.27
"314","2013-06-14",23.07
"315","2013-06-17",23.280001
"316","2013-06-18",23.440001
"317","2013-06-19",23.17
"318","2013-06-20",22.6
"319","2013-06-21",22.530001
"320","2013-06-24",22.27
"321","2013-06-25",22.5
"322","2013-06-26",22.65
"323","2013-06-27",23.24
"324","2013-06-28",23.08
"325","2013-07-01",23.1
"326","2013-07-02",23.139999
"327","2013-07-03",23.540001
"328","2013-07-05",23.969999
"329","2013-07-08",24.139999
"330","2013-07-09",24.43
"331","2013-07-10",24.5
"332","2013-07-11",24.66
"333","2013-07-12",24.5
"334","2013-07-15",24.48
"335","2013-07-16",23.620001
"336","2013-07-17",23.65
"337","2013-07-18",24.120001
"338","2013-07-19",24.17
"339","2013-07-22",24.219999
"340","2013-07-23",24.190001
"341","2013-07-24",23.51
"342","2013-07-25",23.700001
"343","2013-07-26",23.65
"344","2013-07-29",24.01
"345","2013-07-30",23.76
"346","2013-07-31",23.76
"347","2013-08-01",23.85
"348","2013-08-02",24.030001
"349","2013-08-05",23.83
"350","2013-08-06",22.59
"351","2013-08-07",22.77
"352","2013-08-08",22.75
"353","2013-08-09",22.67
"354","2013-08-12",22.6
"355","2013-08-13",22.940001
"356","2013-08-14",22.75
"357","2013-08-15",22.290001
"358","2013-08-16",22.35
"359","2013-08-19",22.35
"360","2013-08-20",22.41
"361","2013-08-21",22.4
"362","2013-08-22",22.68
"363","2013-08-23",22.549999
"364","2013-08-26",22.620001
"365","2013-08-27",22.33
"366","2013-08-28",22.389999
"367","2013-08-29",22.34
"368","2013-08-30",22.51
"369","2013-09-03",22.360001
"370","2013-09-04",23.129999
"371","2013-09-05",23.73
"372","2013-09-06",23.799999
"373","2013-09-09",24.01
"374","2013-09-10",24.26
"375","2013-09-11",24.690001
"376","2013-09-12",24.360001
"377","2013-09-13",24.309999
"378","2013-09-16",24.66
"379","2013-09-17",24.75
"380","2013-09-18",25.030001
"381","2013-09-19",24.780001
"382","2013-09-20",24.92
"383","2013-09-23",24.41
"384","2013-09-24",24.530001
"385","2013-09-25",24.76
"386","2013-09-26",24.82
"387","2013-09-27",25.110001
"388","2013-09-30",25.049999
"389","2013-10-01",24.98
"390","2013-10-02",24.99
"391","2013-10-03",24.639999
"392","2013-10-04",24.84
"393","2013-10-07",24.84
"394","2013-10-08",24.74
"395","2013-10-09",24.450001
"396","2013-10-10",24.74
"397","2013-10-11",25.01
"398","2013-10-14",24.950001
"399","2013-10-15",24.84
"400","2013-10-16",24.91
"401","2013-10-17",25.219999
"402","2013-10-18",25.280001
"403","2013-10-21",25.51
"404","2013-10-22",25.84
"405","2013-10-23",25.610001
"406","2013-10-24",25.58
"407","2013-10-25",25.530001
"408","2013-10-28",25.139999
"409","2013-10-29",23.93
"410","2013-10-30",23.82
"411","2013-10-31",24.35
"412","2013-11-01",23.959999
"413","2013-11-04",23.99
"414","2013-11-05",24.209999
"415","2013-11-06",23.99
"416","2013-11-07",23.98
"417","2013-11-08",24.07
"418","2013-11-11",23.98
"419","2013-11-12",24.82
"420","2013-11-13",25.299999
"421","2013-11-14",25.65
"422","2013-11-15",26.09
"423","2013-11-18",26.200001
"424","2013-11-19",26.35
"425","2013-11-20",26.93
"426","2013-11-21",26.879999
"427","2013-11-22",26.98
"428","2013-11-25",27
"429","2013-11-26",26.969999
"430","2013-11-27",27.34
"431","2013-11-29",27.219999
"432","2013-12-02",27.08
"433","2013-12-03",27.030001
"434","2013-12-04",27.02
"435","2013-12-05",27.24
"436","2013-12-06",27.959999
"437","2013-12-09",28.040001
"438","2013-12-10",27.41
"439","2013-12-11",25.969999
"440","2013-12-12",26.15
"441","2013-12-13",26.32
"442","2013-12-16",27.049999
"443","2013-12-17",27.09
"444","2013-12-18",27.209999
"445","2013-12-19",26.99
"446","2013-12-20",27.5
"447","2013-12-23",27.49
"448","2013-12-24",27.58
"449","2013-12-26",27.4
"450","2013-12-27",27.290001
"451","2013-12-30",27.139999
"452","2013-12-31",27.610001
"453","2014-01-02",27.040001
"454","2014-01-03",27.07
"455","2014-01-06",26.940001
"456","2014-01-07",27.309999
"457","2014-01-08",27.030001
"458","2014-01-09",26.879999
"459","2014-01-10",27.059999
"460","2014-01-13",26.459999
"461","2014-01-14",27.09
"462","2014-01-15",27.299999
"463","2014-01-16",28.5
"464","2014-01-17",28.48
"465","2014-01-21",28.57
"466","2014-01-22",28.92
"467","2014-01-23",28.870001
"468","2014-01-24",27.85
"469","2014-01-27",28.09
"470","2014-01-28",28.6
"471","2014-01-29",28.48
"472","2014-01-30",28.49
"473","2014-01-31",28.73
"474","2014-02-03",28.17
"475","2014-02-04",28.5
"476","2014-02-05",28.379999
"477","2014-02-06",28.77
"478","2014-02-07",29.309999
"479","2014-02-10",29.1
"480","2014-02-11",29.530001
"481","2014-02-12",29.639999
"482","2014-02-13",29.690001
"483","2014-02-14",30.610001
"484","2014-02-18",30.23
"485","2014-02-19",30.09
"486","2014-02-20",30.620001
"487","2014-02-21",30.48
"488","2014-02-24",30.5
"489","2014-02-25",29.41
"490","2014-02-26",29.67
"491","2014-02-27",29.59
"492","2014-02-28",29.780001
"493","2014-03-03",29.790001
"494","2014-03-04",30.16
"495","2014-03-05",30.030001
"496","2014-03-06",29.940001
"497","2014-03-07",29.950001
"498","2014-03-10",29.889999
"499","2014-03-11",29.91
"500","2014-03-12",29.84
"501","2014-03-13",28.809999
"502","2014-03-14",28.629999
"503","2014-03-17",29.049999
"504","2014-03-18",29.530001
"505","2014-03-19",29.299999
"506","2014-03-20",29.379999
"507","2014-03-21",29.290001
"508","2014-03-24",29.24
"509","2014-03-25",29.15
"510","2014-03-26",29.360001
"511","2014-03-27",29.450001
"512","2014-03-28",29.780001
"513","2014-03-31",29.940001
"514","2014-04-01",30.790001
"515","2014-04-02",30.57
"516","2014-04-03",30.559999
"517","2014-04-04",30
"518","2014-04-07",29.27
"519","2014-04-08",29.049999
"520","2014-04-09",29.559999
"521","2014-04-10",28.889999
"522","2014-04-11",28.719999
"523","2014-04-14",28.950001
"524","2014-04-15",29.08
"525","2014-04-16",29.610001
"526","2014-04-17",30.99
"527","2014-04-21",31.120001
"528","2014-04-22",30
"529","2014-04-23",30.24
"530","2014-04-24",30.309999
"531","2014-04-25",29.950001
"532","2014-04-28",29.73
"533","2014-04-29",29.99
"534","2014-04-30",29.84
"535","2014-05-01",30.450001
"536","2014-05-02",30.4
"537","2014-05-05",30.17
"538","2014-05-06",29.799999
"539","2014-05-07",29.639999
"540","2014-05-08",29.360001
"541","2014-05-09",28.85
"542","2014-05-12",29.66
"543","2014-05-13",29.98
"544","2014-05-14",29.99
"545","2014-05-15",29.43
"546","2014-05-16",29.370001
"547","2014-05-19",29.690001
"548","2014-05-20",29.58
"549","2014-05-21",30.299999
"550","2014-05-22",30.440001
"551","2014-05-23",30.809999
"552","2014-05-27",30.98
"553","2014-05-28",30.75
"554","2014-05-29",31.1
"555","2014-05-30",30.969999
"556","2014-06-02",30.85
"557","2014-06-03",30.620001
"558","2014-06-04",30.41
"559","2014-06-05",30.41
"560","2014-06-06",30.51
"561","2014-06-09",30.52
"562","2014-06-10",30.360001
"563","2014-06-11",30.469999
"564","2014-06-12",30.08
"565","2014-06-13",30.459999
"566","2014-06-16",30.290001
"567","2014-06-17",30.32
"568","2014-06-18",30.889999
"569","2014-06-19",30.92
"570","2014-06-20",31.1
"571","2014-06-23",30.85
"572","2014-06-24",30.610001
"573","2014-06-25",30.950001
"574","2014-06-26",31.01
"575","2014-06-27",30.85
"576","2014-06-30",31.1
"577","2014-07-01",31.389999
"578","2014-07-02",31.450001
"579","2014-07-03",31.66
"580","2014-07-07",31.549999
"581","2014-07-08",31.15
"582","2014-07-09",31.16
"583","2014-07-10",31.1
"584","2014-07-11",31.139999
"585","2014-07-14",31.6
"586","2014-07-15",31.459999
"587","2014-07-16",31.77
"588","2014-07-17",31.530001
"589","2014-07-18",31.950001
"590","2014-07-21",31.959999
"591","2014-07-22",31.76
"592","2014-07-23",32.060001
"593","2014-07-24",31.67
"594","2014-07-25",31.219999
"595","2014-07-28",30.610001
"596","2014-07-29",30.01
"597","2014-07-30",29.889999
"598","2014-07-31",29.280001
"599","2014-08-01",29.68
"600","2014-08-04",29.870001
"601","2014-08-05",29.4
"602","2014-08-06",29.08
"603","2014-08-07",29.040001
"604","2014-08-08",29.469999
"605","2014-08-11",29.709999
"606","2014-08-12",29.57
"607","2014-08-13",30.24
"608","2014-08-14",29.950001
"609","2014-08-15",29.76
"610","2014-08-18",30.5
"611","2014-08-19",30.58
"612","2014-08-20",30.860001
"613","2014-08-21",30.59
"614","2014-08-22",30.6
"615","2014-08-25",30.690001
"616","2014-08-26",30.6
"617","2014-08-27",30.4
"618","2014-08-28",30.32
"619","2014-08-29",30.68
"620","2014-09-02",30.73
"621","2014-09-03",30.559999
"622","2014-09-04",30.290001
"623","2014-09-05",30.42
"624","2014-09-08",30.110001
"625","2014-09-09",30.07
"626","2014-09-10",29.99
"627","2014-09-11",29.91
"628","2014-09-12",29.639999
"629","2014-09-15",29.33
"630","2014-09-16",29.41
"631","2014-09-17",29.719999
"632","2014-09-18",29.92
"633","2014-09-19",29.75
"634","2014-09-22",29.200001
"635","2014-09-23",29.75
"636","2014-09-24",29.77
"637","2014-09-25",29.18
"638","2014-09-26",29.440001
"639","2014-09-29",29.08
"640","2014-09-30",28.49
"641","2014-10-01",28.379999
"642","2014-10-02",28.129999
"643","2014-10-03",28.389999
"644","2014-10-06",28.209999
"645","2014-10-07",27.74
"646","2014-10-08",28.219999
"647","2014-10-09",27.530001
"648","2014-10-10",27.440001
"649","2014-10-13",26.549999
"650","2014-10-14",27.08
"651","2014-10-15",27.33
"652","2014-10-16",28.299999
"653","2014-10-17",28.639999
"654","2014-10-20",28.799999
"655","2014-10-21",29.16
"656","2014-10-22",29.08
"657","2014-10-23",29.51
"658","2014-10-24",29.65
"659","2014-10-27",29.68
"660","2014-10-28",31.809999
"661","2014-10-29",31.889999
"662","2014-10-30",32.110001
"663","2014-10-31",32.48
"664","2014-11-03",32.779999
"665","2014-11-04",32.650002
"666","2014-11-05",32.860001
"667","2014-11-06",33.66
"668","2014-11-07",33.52
"669","2014-11-10",33.599998
"670","2014-11-11",33.639999
"671","2014-11-12",33.57
"672","2014-11-13",33.209999
"673","2014-11-14",33.369999
"674","2014-11-17",33.68
"675","2014-11-18",33.75
"676","2014-11-19",33.450001
"677","2014-11-20",33.48
"678","2014-11-21",33.59
"679","2014-11-24",34.200001
"680","2014-11-25",34.380001
"681","2014-11-26",34.049999
"682","2014-11-28",32.889999
"683","2014-12-01",32.299999
"684","2014-12-02",32.599998
"685","2014-12-03",33.610001
"686","2014-12-04",33.419998
"687","2014-12-05",33.610001
"688","2014-12-08",33.18
"689","2014-12-09",33.200001
"690","2014-12-10",32.459999
"691","2014-12-11",32.849998
"692","2014-12-12",32.459999
"693","2014-12-15",33.619999
"694","2014-12-16",33.080002
"695","2014-12-17",33.740002
"696","2014-12-18",33.610001
"697","2014-12-19",33.52
"698","2014-12-22",33.549999
"699","2014-12-23",33.889999
"700","2014-12-24",33.939999
"701","2014-12-26",34.099998
"702","2014-12-29",34.169998
"703","2014-12-30",34.130001
"704","2014-12-31",33.900002
"705","2015-01-02",33.849998
"706","2015-01-05",32.740002
"707","2015-01-06",32.439999
"708","2015-01-07",33.279999
"709","2015-01-08",33.310001
"710","2015-01-09",33.259998
"711","2015-01-12",32.970001
"712","2015-01-13",32.360001
"713","2015-01-14",32
"714","2015-01-15",31.16
"715","2015-01-16",31.370001
"716","2015-01-20",31.459999
"717","2015-01-21",31.889999
"718","2015-01-22",32.279999
"719","2015-01-23",32.32
"720","2015-01-26",32.779999
"721","2015-01-27",32.5
"722","2015-01-28",32.18
"723","2015-01-29",32.389999
"724","2015-01-30",31.32
"725","2015-02-02",31.83
"726","2015-02-03",32.630001
"727","2015-02-04",32.360001
"728","2015-02-05",32.41
"729","2015-02-06",32.150002
"730","2015-02-09",32.5
"731","2015-02-10",31.35
"732","2015-02-11",31.139999
"733","2015-02-12",31.639999
"734","2015-02-13",31.879999
"735","2015-02-17",31.969999
"736","2015-02-18",32.099998
"737","2015-02-19",32.130001
"738","2015-02-20",32.139999
"739","2015-02-23",32.200001
"740","2015-02-24",32.080002
"741","2015-02-25",32.009998
"742","2015-02-26",32.18
"743","2015-02-27",31.82
"744","2015-03-02",32.23
"745","2015-03-03",32.349998
"746","2015-03-04",31.73
"747","2015-03-05",31.52
"748","2015-03-06",31.540001
"749","2015-03-09",31.469999
"750","2015-03-10",31.25
"751","2015-03-11",31.209999
"752","2015-03-12",31.610001
"753","2015-03-13",31.299999
"754","2015-03-16",31.35
"755","2015-03-17",31.74
"756","2015-03-18",32.57
"757","2015-03-19",32.189999
"758","2015-03-20",32.189999
"759","2015-03-23",32.07
"760","2015-03-24",32.639999
"761","2015-03-25",31.940001
"762","2015-03-26",31.370001
"763","2015-03-27",31.559999
"764","2015-03-30",31.860001
"765","2015-03-31",31.940001
"766","2015-04-01",31.379999
"767","2015-04-02",31.76
"768","2015-04-06",31.959999
"769","2015-04-07",31.83
"770","2015-04-08",32
"771","2015-04-09",32.25
"772","2015-04-10",31.950001
"773","2015-04-13",32.040001
"774","2015-04-14",31.719999
"775","2015-04-15",32.02
"776","2015-04-16",31.799999
"777","2015-04-17",31.540001
"778","2015-04-20",32
"779","2015-04-21",32.049999
"780","2015-04-22",32.310001
"781","2015-04-23",31.99
"782","2015-04-24",31.940001
"783","2015-04-27",32.099998
"784","2015-04-28",30.889999
"785","2015-04-29",30.620001
"786","2015-04-30",30.68
"787","2015-05-01",31.1
"788","2015-05-04",31.35
"789","2015-05-05",30.73
"790","2015-05-06",31.040001
"791","2015-05-07",31.040001
"792","2015-05-08",31.370001
"793","2015-05-11",31.49
"794","2015-05-12",31.23
"795","2015-05-13",31.200001
"796","2015-05-14",31.299999
"797","2015-05-15",31.620001
"798","2015-05-18",31.719999
"799","2015-05-19",31.32
"800","2015-05-20",31.27
"801","2015-05-21",31.48
"802","2015-05-22",31.530001
"803","2015-05-26",31.190001
"804","2015-05-27",31.23
"805","2015-05-28",30.879999
"806","2015-05-29",30.6
"807","2015-06-01",30.59
"808","2015-06-02",30.67
"809","2015-06-03",30.68
"810","2015-06-04",30.530001
"811","2015-06-05",30.52
"812","2015-06-08",30.5
"813","2015-06-09",30.27
"814","2015-06-10",30.540001
"815","2015-06-11",30.709999
"816","2015-06-12",30.629999
"817","2015-06-15",30.24
"818","2015-06-16",30.190001
"819","2015-06-17",30.08
"820","2015-06-18",30.42
"821","2015-06-19",30.34
"822","2015-06-22",30.450001
"823","2015-06-23",30.290001
"824","2015-06-24",30.059999
"825","2015-06-25",29.65
"826","2015-06-26",29.85
"827","2015-06-29",29.209999
"828","2015-06-30",29.26
"829","2015-07-01",29.26
"830","2015-07-02",29.139999
"831","2015-07-06",29.040001
"832","2015-07-07",29.15
"833","2015-07-08",29
"834","2015-07-09",29.110001
"835","2015-07-10",29.16
"836","2015-07-13",29.49
"837","2015-07-14",29.58
"838","2015-07-15",29.379999
"839","2015-07-16",29.32
"840","2015-07-17",29.32
"841","2015-07-20",29.18
"842","2015-07-21",29.16
"843","2015-07-22",28.99
"844","2015-07-23",29.01
"845","2015-07-24",28.530001
"846","2015-07-27",28.370001
"847","2015-07-28",29.360001
"848","2015-07-29",29.379999
"849","2015-07-30",29.030001
"850","2015-07-31",29.18
"851","2015-08-03",28.9
"852","2015-08-04",28.75
"853","2015-08-05",29.360001
"854","2015-08-06",29.459999
"855","2015-08-07",29.41
"856","2015-08-10",29.91
"857","2015-08-11",29.42
"858","2015-08-12",29.57
"859","2015-08-13",29.25
"860","2015-08-14",29.459999
"861","2015-08-17",29.870001
"862","2015-08-18",29.639999
"863","2015-08-19",29.719999
"864","2015-08-20",29.09
"865","2015-08-21",28.52
"866","2015-08-24",28.25
"867","2015-08-25",28.26
"868","2015-08-26",28.98
"869","2015-08-27",29.379999
"870","2015-08-28",29.24
"871","2015-08-31",28.6
"872","2015-09-01",27.74
"873","2015-09-02",27.99
"874","2015-09-03",28.059999
"875","2015-09-04",27.49
"876","2015-09-08",28.23
"877","2015-09-09",28.1
"878","2015-09-10",28.24
"879","2015-09-11",28.18
"880","2015-09-14",27.959999
"881","2015-09-15",28.629999
"882","2015-09-16",28.940001
"883","2015-09-17",28.67
"884","2015-09-18",28.08
"885","2015-09-21",28.01
"886","2015-09-22",26.790001
"887","2015-09-23",26.51
"888","2015-09-24",26.200001
"889","2015-09-25",26.200001
"890","2015-09-28",26.120001
"891","2015-09-29",26.200001
"892","2015-09-30",26.690001
"893","2015-10-01",26.469999
"894","2015-10-02",26.76
"895","2015-10-05",27.690001
"896","2015-10-06",28.09
"897","2015-10-07",28.59
"898","2015-10-08",28.950001
"899","2015-10-09",28.690001
"900","2015-10-12",28.610001
"901","2015-10-13",28.459999
"902","2015-10-14",28.35
"903","2015-10-15",28.07
"904","2015-10-16",27.76
"905","2015-10-19",27.84
"906","2015-10-20",28.08
"907","2015-10-21",27.84
"908","2015-10-22",28.200001
"909","2015-10-23",28.4
"910","2015-10-26",28.74
"911","2015-10-27",28.08
"912","2015-10-28",28.66
"913","2015-10-29",28.32
"914","2015-10-30",28.700001
"915","2015-11-02",29.280001
"916","2015-11-03",29.09
"917","2015-11-04",28.68
"918","2015-11-05",28.43
"919","2015-11-06",28
"920","2015-11-09",27.879999
"921","2015-11-10",27.719999
"922","2015-11-11",27.73
"923","2015-11-12",26.85
"924","2015-11-13",27.01
"925","2015-11-16",27.370001
"926","2015-11-17",27.110001
"927","2015-11-18",27.68
"928","2015-11-19",27.700001
"929","2015-11-20",27.700001
"930","2015-11-23",27.84
"931","2015-11-24",27.77
"932","2015-11-25",27.790001
"933","2015-11-27",27.85
"934","2015-11-30",27.959999
"935","2015-12-01",27.84
"936","2015-12-02",27.42
"937","2015-12-03",26.700001
"938","2015-12-04",27.07
"939","2015-12-07",26.639999
"940","2015-12-08",26.120001
"941","2015-12-09",25.98
"942","2015-12-10",25.85
"943","2015-12-11",25.110001
"944","2015-12-14",24.639999
"945","2015-12-15",25.049999
"946","2015-12-16",25.690001
"947","2015-12-17",25.440001
"948","2015-12-18",25.290001
"949","2015-12-21",25.34
"950","2015-12-22",25.790001
"951","2015-12-23",26.43
"952","2015-12-24",26.299999
"953","2015-12-28",26.08
"954","2015-12-29",26.15
"955","2015-12-30",26.01
"956","2015-12-31",25.889999
"957","2016-01-04",25.49
"958","2016-01-05",25.6
"959","2016-01-06",25.23
"960","2016-01-07",24.33
"961","2016-01-08",23.91
"962","2016-01-11",23.77
"963","2016-01-12",23.66
"964","2016-01-13",23.469999
"965","2016-01-14",23.559999
"966","2016-01-15",23.35
"967","2016-01-19",23.030001
"968","2016-01-20",22.610001
