"","date","BIO"
"108","2007-06-07",73.900002
"109","2007-06-08",74.040001
"110","2007-06-11",74
"111","2007-06-12",73.68
"112","2007-06-13",74
"113","2007-06-14",73.839996
"114","2007-06-15",73.980003
"115","2007-06-18",73.690002
"116","2007-06-19",74.040001
"117","2007-06-20",72.370003
"118","2007-06-21",72.900002
"119","2007-06-22",71.910004
"120","2007-06-25",70.790001
"121","2007-06-26",73.400002
"122","2007-06-27",73.919998
"123","2007-06-28",74.309998
"124","2007-06-29",75.57
"125","2007-07-02",76.830002
"126","2007-07-03",77.150002
"127","2007-07-05",77.199997
"128","2007-07-06",77.099998
"129","2007-07-09",77.089996
"130","2007-07-10",75.580002
"131","2007-07-11",75.860001
"132","2007-07-12",77.199997
"133","2007-07-13",77.5
"134","2007-07-16",77.510002
"135","2007-07-17",78.129997
"136","2007-07-18",78.650002
"137","2007-07-19",79.699997
"138","2007-07-20",78.93
"139","2007-07-23",78.919998
"140","2007-07-24",78.279999
"141","2007-07-25",78.290001
"142","2007-07-26",77.129997
"143","2007-07-27",75.339996
"144","2007-07-30",75.620003
"145","2007-07-31",74.160004
"146","2007-08-01",75.32
"147","2007-08-02",75.720001
"148","2007-08-03",74.199997
"149","2007-08-06",76.839996
"150","2007-08-07",77.160004
"151","2007-08-08",81.160004
"152","2007-08-09",79
"153","2007-08-10",80.629997
"154","2007-08-13",79.849998
"155","2007-08-14",79.580002
"156","2007-08-15",79.010002
"157","2007-08-16",81.449997
"158","2007-08-17",84.849998
"159","2007-08-20",84.870003
"160","2007-08-21",83.739998
"161","2007-08-22",84.75
"162","2007-08-23",84.360001
"163","2007-08-24",84.870003
"164","2007-08-27",83.480003
"165","2007-08-28",83
"166","2007-08-29",84.949997
"167","2007-08-30",83.580002
"168","2007-08-31",84.32
"169","2007-09-04",85.669998
"170","2007-09-05",85.959999
"171","2007-09-06",85.059998
"172","2007-09-07",83.139999
"173","2007-09-10",84.139999
"174","2007-09-11",85.559998
"175","2007-09-12",83.010002
"176","2007-09-13",83.150002
"177","2007-09-14",83.529999
"178","2007-09-17",83.199997
"179","2007-09-18",84.480003
"180","2007-09-19",86
"181","2007-09-20",86.629997
"182","2007-09-21",85.760002
"183","2007-09-24",84.239998
"184","2007-09-25",83.5
"185","2007-09-26",86.860001
"186","2007-09-27",91.529999
"187","2007-09-28",90.5
"188","2007-10-01",95.160004
"189","2007-10-02",94.599998
"190","2007-10-03",93.260002
"191","2007-10-04",93
"192","2007-10-05",95.339996
"193","2007-10-08",98.129997
"194","2007-10-09",96.910004
"195","2007-10-10",97.18
"196","2007-10-11",95.230003
"197","2007-10-12",95.080002
"198","2007-10-15",95.459999
"199","2007-10-16",96.239998
"200","2007-10-17",96.610001
"201","2007-10-18",97.050003
"202","2007-10-19",97.489998
"203","2007-10-22",95.239998
"204","2007-10-23",95.07
"205","2007-10-24",94.349998
"206","2007-10-25",94.889999
"207","2007-10-26",95.510002
"208","2007-10-29",95.25
"209","2007-10-30",95.360001
"210","2007-10-31",96.580002
"211","2007-11-01",90.68
"212","2007-11-02",92.279999
"213","2007-11-05",94
"214","2007-11-06",94.550003
"215","2007-11-07",107.57
"216","2007-11-08",105.989998
"217","2007-11-09",106.510002
"218","2007-11-12",106.279999
"219","2007-11-13",106.57
"220","2007-11-14",104.529999
"221","2007-11-15",102.839996
"222","2007-11-16",104.239998
"223","2007-11-19",102.769997
"224","2007-11-20",102
"225","2007-11-21",100.480003
"226","2007-11-23",101.860001
"227","2007-11-26",96.809998
"228","2007-11-27",99.949997
"229","2007-11-28",103.300003
"230","2007-11-29",100.860001
"231","2007-11-30",100.910004
"232","2007-12-03",102.18
"233","2007-12-04",97.550003
"234","2007-12-05",103.919998
"235","2007-12-06",106.220001
"236","2007-12-07",103.769997
"237","2007-12-10",102.449997
"238","2007-12-11",101.300003
"239","2007-12-12",103.480003
"240","2007-12-13",101.730003
"241","2007-12-14",98.089996
"242","2007-12-17",95.760002
"243","2007-12-18",100.150002
"244","2007-12-19",99.959999
"245","2007-12-20",103.07
"246","2007-12-21",103
"247","2007-12-24",104.870003
"248","2007-12-26",106.300003
"249","2007-12-27",105.860001
"250","2007-12-28",105.349998
"251","2007-12-31",103.620003
"252","2008-01-02",99.970001
"253","2008-01-03",97.650002
"254","2008-01-04",97.68
"255","2008-01-07",99.699997
"256","2008-01-08",95.220001
"257","2008-01-09",100.650002
"258","2008-01-10",100.029999
"259","2008-01-11",97.889999
"260","2008-01-14",95.5
"261","2008-01-15",95.43
"262","2008-01-16",96
"263","2008-01-17",96.169998
"264","2008-01-18",93.120003
"265","2008-01-22",95.25
"266","2008-01-23",97
"267","2008-01-24",93.629997
"268","2008-01-25",93.230003
"269","2008-01-28",91
"270","2008-01-29",90.900002
"271","2008-01-30",89.629997
"272","2008-01-31",94.790001
"273","2008-02-01",94.300003
"274","2008-02-04",92.32
"275","2008-02-05",87.980003
"276","2008-02-06",89.040001
"277","2008-02-07",90.919998
"278","2008-02-08",89.559998
"279","2008-02-11",87.410004
"280","2008-02-12",86.620003
"281","2008-02-13",87.230003
"282","2008-02-14",85.440002
"283","2008-02-15",84.970001
"284","2008-02-19",84.809998
"285","2008-02-20",85.449997
"286","2008-02-21",85.82
"287","2008-02-22",86.620003
"288","2008-02-25",89.989998
"289","2008-02-26",89.059998
"290","2008-02-27",88.410004
"291","2008-02-28",89.089996
"292","2008-02-29",94.440002
"293","2008-03-03",93.43
"294","2008-03-04",91.599998
"295","2008-03-05",90.720001
"296","2008-03-06",88.779999
"297","2008-03-07",88.480003
"298","2008-03-10",89
"299","2008-03-11",92.540001
"300","2008-03-12",92.120003
"301","2008-03-13",92.470001
"302","2008-03-14",90.400002
"303","2008-03-17",89.370003
"304","2008-03-18",90
"305","2008-03-19",89.089996
"306","2008-03-20",88.650002
"307","2008-03-24",88.589996
"308","2008-03-25",87.540001
"309","2008-03-26",89.550003
"310","2008-03-27",89.93
"311","2008-03-28",88.650002
"312","2008-03-31",88.949997
"313","2008-04-01",92.089996
"314","2008-04-02",92.269997
"315","2008-04-03",90.480003
"316","2008-04-04",88.800003
"317","2008-04-07",87.459999
"318","2008-04-08",85.550003
"319","2008-04-09",86.18
"320","2008-04-10",86
"321","2008-04-11",84.57
"322","2008-04-14",84.300003
"323","2008-04-15",80.900002
"324","2008-04-16",83.800003
"325","2008-04-17",81.949997
"326","2008-04-18",84.25
"327","2008-04-21",82.25
"328","2008-04-22",78.080002
"329","2008-04-23",79.989998
"330","2008-04-24",80.07
"331","2008-04-25",81.57
"332","2008-04-28",83.860001
"333","2008-04-29",84.559998
"334","2008-04-30",83.349998
"335","2008-05-01",83.989998
"336","2008-05-02",84.150002
"337","2008-05-05",85.25
"338","2008-05-06",85
"339","2008-05-07",87.309998
"340","2008-05-08",87.889999
"341","2008-05-09",87.120003
"342","2008-05-12",88.459999
"343","2008-05-13",87.099998
"344","2008-05-14",87.139999
"345","2008-05-15",86.919998
"346","2008-05-16",87.080002
"347","2008-05-19",88.190002
"348","2008-05-20",88.699997
"349","2008-05-21",87.980003
"350","2008-05-22",88.239998
"351","2008-05-23",88.099998
"352","2008-05-27",88.209999
"353","2008-05-28",88.120003
"354","2008-05-29",89.120003
"355","2008-05-30",89.480003
"356","2008-06-02",88.18
"357","2008-06-03",88.25
"358","2008-06-04",88.139999
"359","2008-06-05",89.190002
"360","2008-06-06",86.449997
"361","2008-06-09",85.610001
"362","2008-06-10",87.82
"363","2008-06-11",88
"364","2008-06-12",88.470001
"365","2008-06-13",90.82
"366","2008-06-16",90.440002
"367","2008-06-17",88.959999
"368","2008-06-18",87.029999
"369","2008-06-19",88.139999
"370","2008-06-20",85
"371","2008-06-23",82.32
"372","2008-06-24",80.800003
"373","2008-06-25",82.580002
"374","2008-06-26",82.660004
"375","2008-06-27",80
"376","2008-06-30",80.889999
"377","2008-07-01",81.900002
"378","2008-07-02",80.900002
"379","2008-07-03",80.900002
"380","2008-07-07",80
"381","2008-07-08",81.760002
"382","2008-07-09",79.699997
"383","2008-07-10",80.25
"384","2008-07-11",79.900002
"385","2008-07-14",78.599998
"386","2008-07-15",78.120003
"387","2008-07-16",78.75
"388","2008-07-17",79.75
"389","2008-07-18",78.779999
"390","2008-07-21",81.25
"391","2008-07-22",81.779999
"392","2008-07-23",82.699997
"393","2008-07-24",84.760002
"394","2008-07-25",85.099998
"395","2008-07-28",85.699997
"396","2008-07-29",87.099998
"397","2008-07-30",88.559998
"398","2008-07-31",89.099998
"399","2008-08-01",91.110001
"400","2008-08-04",90.419998
"401","2008-08-05",92.129997
"402","2008-08-06",103.400002
"403","2008-08-07",101.919998
"404","2008-08-08",106.5
"405","2008-08-11",108.099998
"406","2008-08-12",106.099998
"407","2008-08-13",105.059998
"408","2008-08-14",106.099998
"409","2008-08-15",105.93
"410","2008-08-18",105.129997
"411","2008-08-19",104.800003
"412","2008-08-20",102.709999
"413","2008-08-21",100.599998
"414","2008-08-22",101.099998
"415","2008-08-25",100.25
"416","2008-08-26",102.300003
"417","2008-08-27",102.550003
"418","2008-08-28",107.330002
"419","2008-08-29",107.599998
"420","2008-09-02",106.650002
"421","2008-09-03",105.660004
"422","2008-09-04",104.690002
"423","2008-09-05",102.550003
"424","2008-09-08",107.550003
"425","2008-09-09",103.449997
"426","2008-09-10",104.769997
"427","2008-09-11",103.589996
"428","2008-09-12",103.949997
"429","2008-09-15",99.970001
"430","2008-09-16",103.410004
"431","2008-09-17",96.790001
"432","2008-09-18",99.75
"433","2008-09-19",103.75
"434","2008-09-22",100
"435","2008-09-23",100
"436","2008-09-24",98.559998
"437","2008-09-25",100.529999
"438","2008-09-26",101.599998
"439","2008-09-29",96.190002
"440","2008-09-30",99.120003
"441","2008-10-01",99.260002
"442","2008-10-02",96.349998
"443","2008-10-03",93.330002
"444","2008-10-06",94.720001
"445","2008-10-07",88.050003
"446","2008-10-08",82.900002
"447","2008-10-09",80.75
"448","2008-10-10",87.900002
"449","2008-10-13",90.620003
"450","2008-10-14",86.650002
"451","2008-10-15",79
"452","2008-10-16",86.459999
"453","2008-10-17",82.050003
"454","2008-10-20",89.349998
"455","2008-10-21",85.449997
"456","2008-10-22",81.120003
"457","2008-10-23",78.730003
"458","2008-10-24",74.870003
"459","2008-10-27",72
"460","2008-10-28",75.239998
"461","2008-10-29",76.949997
"462","2008-10-30",80.110001
"463","2008-10-31",85.379997
"464","2008-11-03",86.839996
"465","2008-11-04",87.800003
"466","2008-11-05",79.82
"467","2008-11-06",78.849998
"468","2008-11-07",70.010002
"469","2008-11-10",67.410004
"470","2008-11-11",65.260002
"471","2008-11-12",61.52
"472","2008-11-13",69.510002
"473","2008-11-14",66
"474","2008-11-17",65.059998
"475","2008-11-18",69.5
"476","2008-11-19",69.209999
"477","2008-11-20",69.870003
"478","2008-11-21",69.949997
"479","2008-11-24",70.839996
"480","2008-11-25",72.599998
"481","2008-11-26",75.25
"482","2008-11-28",74.160004
"483","2008-12-01",65.790001
"484","2008-12-02",68.440002
"485","2008-12-03",71.309998
"486","2008-12-04",69.879997
"487","2008-12-05",73.209999
"488","2008-12-08",76.120003
"489","2008-12-09",71.019997
"490","2008-12-10",70.540001
"491","2008-12-11",69.300003
"492","2008-12-12",66.849998
"493","2008-12-15",64.769997
"494","2008-12-16",69.169998
"495","2008-12-17",68.989998
"496","2008-12-18",70.129997
"497","2008-12-19",69.459999
"498","2008-12-22",69.889999
"499","2008-12-23",69.809998
"500","2008-12-24",69.099998
"501","2008-12-26",71.010002
"502","2008-12-29",69.540001
"503","2008-12-30",71.949997
"504","2008-12-31",75.309998
"505","2009-01-02",74.470001
"506","2009-01-05",71.059998
"507","2009-01-06",70.849998
"508","2009-01-07",67.639999
"509","2009-01-08",67.269997
"510","2009-01-09",65.169998
"511","2009-01-12",66.739998
"512","2009-01-13",68.57
"513","2009-01-14",66.739998
"514","2009-01-15",67.550003
"515","2009-01-16",67.32
"516","2009-01-20",63.740002
"517","2009-01-21",66
"518","2009-01-22",64.550003
"519","2009-01-23",60.91
"520","2009-01-26",61.450001
"521","2009-01-27",63.610001
"522","2009-01-28",65.5
"523","2009-01-29",63.490002
"524","2009-01-30",63.540001
"525","2009-02-02",66.610001
"526","2009-02-03",66.779999
"527","2009-02-04",66.839996
"528","2009-02-05",67.529999
"529","2009-02-06",67.629997
"530","2009-02-09",65.970001
"531","2009-02-10",64.330002
"532","2009-02-11",64.529999
"533","2009-02-12",65.470001
"534","2009-02-13",65.400002
"535","2009-02-17",63.66
"536","2009-02-18",62.400002
"537","2009-02-19",61.98
"538","2009-02-20",60.939999
"539","2009-02-23",57.830002
"540","2009-02-24",59.48
"541","2009-02-25",57.259998
"542","2009-02-26",56.110001
"543","2009-02-27",55.700001
"544","2009-03-02",55
"545","2009-03-03",54.43
"546","2009-03-04",55.610001
"547","2009-03-05",53.48
"548","2009-03-06",54.970001
"549","2009-03-09",53.099998
"550","2009-03-10",56.09
"551","2009-03-11",55.57
"552","2009-03-12",58.099998
"553","2009-03-13",59.93
"554","2009-03-16",61.580002
"555","2009-03-17",62.619999
"556","2009-03-18",63.130001
"557","2009-03-19",62.310001
"558","2009-03-20",61.450001
"559","2009-03-23",66.57
"560","2009-03-24",62.970001
"561","2009-03-25",64.669998
"562","2009-03-26",68.550003
"563","2009-03-27",66.360001
"564","2009-03-30",65.830002
"565","2009-03-31",65.900002
"566","2009-04-01",66.589996
"567","2009-04-02",69.580002
"568","2009-04-03",68.010002
"569","2009-04-06",67.830002
"570","2009-04-07",66.230003
"571","2009-04-08",67.32
"572","2009-04-09",69.230003
"573","2009-04-13",68.239998
"574","2009-04-14",66.970001
"575","2009-04-15",67.339996
"576","2009-04-16",68.540001
"577","2009-04-17",68.75
"578","2009-04-20",67.25
"579","2009-04-21",68.510002
"580","2009-04-22",67.239998
"581","2009-04-23",65.989998
"582","2009-04-24",67.129997
"583","2009-04-27",68.290001
"584","2009-04-28",68.860001
"585","2009-04-29",71.309998
"586","2009-04-30",69.690002
"587","2009-05-01",70.239998
"588","2009-05-04",72.599998
"589","2009-05-05",73.669998
"590","2009-05-06",75.400002
"591","2009-05-07",74.199997
"592","2009-05-08",76.550003
"593","2009-05-11",74.889999
"594","2009-05-12",75.339996
"595","2009-05-13",73.699997
"596","2009-05-14",74.330002
"597","2009-05-15",73.019997
"598","2009-05-18",74.089996
"599","2009-05-19",73.339996
"600","2009-05-20",74.199997
"601","2009-05-21",74.019997
"602","2009-05-22",72.989998
"603","2009-05-26",75.150002
"604","2009-05-27",73.510002
"605","2009-05-28",73.709999
"606","2009-05-29",74.440002
"607","2009-06-01",75.449997
"608","2009-06-02",75.739998
"609","2009-06-03",75.699997
"610","2009-06-04",74.470001
"611","2009-06-05",73.75
"612","2009-06-08",73.150002
"613","2009-06-09",73.639999
"614","2009-06-10",74.269997
"615","2009-06-11",75.870003
"616","2009-06-12",75.610001
"617","2009-06-15",73.709999
"618","2009-06-16",73.809998
"619","2009-06-17",76.529999
"620","2009-06-18",76.860001
"621","2009-06-19",77.809998
"622","2009-06-22",76.239998
"623","2009-06-23",76.050003
"624","2009-06-24",76.5
"625","2009-06-25",79.760002
"626","2009-06-26",75.099998
"627","2009-06-29",75.739998
"628","2009-06-30",75.480003
"629","2009-07-01",76.040001
"630","2009-07-02",73.410004
"631","2009-07-06",73.669998
"632","2009-07-07",71.449997
"633","2009-07-08",70.410004
"634","2009-07-09",69.709999
"635","2009-07-10",70.379997
"636","2009-07-13",70.379997
"637","2009-07-14",69.400002
"638","2009-07-15",71.029999
"639","2009-07-16",71.440002
"640","2009-07-17",70.889999
"641","2009-07-20",71.510002
"642","2009-07-21",72.779999
"643","2009-07-22",72.059998
"644","2009-07-23",73.620003
"645","2009-07-24",73.769997
"646","2009-07-27",74.669998
"647","2009-07-28",76.010002
"648","2009-07-29",76.349998
"649","2009-07-30",77.25
"650","2009-07-31",77.440002
"651","2009-08-03",76.870003
"652","2009-08-04",77.870003
"653","2009-08-05",84.199997
"654","2009-08-06",82.860001
"655","2009-08-07",83.610001
"656","2009-08-10",83.139999
"657","2009-08-11",83
"658","2009-08-12",83.120003
"659","2009-08-13",83.639999
"660","2009-08-14",83.650002
"661","2009-08-17",82.220001
"662","2009-08-18",81.959999
"663","2009-08-19",82.849998
"664","2009-08-20",84
"665","2009-08-21",84.660004
"666","2009-08-24",85.839996
"667","2009-08-25",86.029999
"668","2009-08-26",84.959999
"669","2009-08-27",85.400002
"670","2009-08-28",86.5
"671","2009-08-31",86.260002
"672","2009-09-01",85.720001
"673","2009-09-02",85.739998
"674","2009-09-03",86.150002
"675","2009-09-04",87.199997
"676","2009-09-08",88.440002
"677","2009-09-09",91.580002
"678","2009-09-10",93.470001
"679","2009-09-11",92.93
"680","2009-09-14",93.449997
"681","2009-09-15",92.900002
"682","2009-09-16",94.43
"683","2009-09-17",93.949997
"684","2009-09-18",93.339996
"685","2009-09-21",95.239998
"686","2009-09-22",93.970001
"687","2009-09-23",92.730003
"688","2009-09-24",91
"689","2009-09-25",90.989998
"690","2009-09-28",92.550003
"691","2009-09-29",94.059998
"692","2009-09-30",91.879997
"693","2009-10-01",88.879997
"694","2009-10-02",89.199997
"695","2009-10-05",89.900002
"696","2009-10-06",91.559998
"697","2009-10-07",92.290001
"698","2009-10-08",92.809998
"699","2009-10-09",93.470001
"700","2009-10-12",92.970001
"701","2009-10-13",92.379997
"702","2009-10-14",94.309998
"703","2009-10-15",93.599998
"704","2009-10-16",92.68
"705","2009-10-19",93.349998
"706","2009-10-20",91.510002
"707","2009-10-21",90.199997
"708","2009-10-22",91.309998
"709","2009-10-23",91.489998
"710","2009-10-26",91.470001
"711","2009-10-27",91.5
"712","2009-10-28",89.790001
"713","2009-10-29",90.029999
"714","2009-10-30",89.389999
"715","2009-11-02",89.260002
"716","2009-11-03",90.75
"717","2009-11-04",94.610001
"718","2009-11-05",97.529999
"719","2009-11-06",97.339996
"720","2009-11-09",98.510002
"721","2009-11-10",99.519997
"722","2009-11-11",98.639999
"723","2009-11-12",98.300003
"724","2009-11-13",97.959999
"725","2009-11-16",100
"726","2009-11-17",100.459999
"727","2009-11-18",99.129997
"728","2009-11-19",98.230003
"729","2009-11-20",97.529999
"730","2009-11-23",98.349998
"731","2009-11-24",99.510002
"732","2009-11-25",100.349998
"733","2009-11-27",98.449997
"734","2009-11-30",96.690002
"735","2009-12-01",96.279999
"736","2009-12-02",97.809998
"737","2009-12-03",96.480003
"738","2009-12-04",98.440002
"739","2009-12-07",98.480003
"740","2009-12-08",97.050003
"741","2009-12-09",96.480003
"742","2009-12-10",97
"743","2009-12-11",97.07
"744","2009-12-14",97.940002
"745","2009-12-15",98.389999
"746","2009-12-16",97.489998
"747","2009-12-17",96.779999
"748","2009-12-18",95.989998
"749","2009-12-21",96.650002
"750","2009-12-22",97.239998
"751","2009-12-23",96.260002
"752","2009-12-24",97.900002
"753","2009-12-28",96.410004
"754","2009-12-29",98
"755","2009-12-30",97.489998
"756","2009-12-31",96.459999
"757","2010-01-04",97.870003
"758","2010-01-05",99.580002
"759","2010-01-06",100.349998
"760","2010-01-07",101.540001
"761","2010-01-08",101.050003
"762","2010-01-11",100.82
"763","2010-01-12",100.470001
"764","2010-01-13",101.620003
"765","2010-01-14",101.779999
"766","2010-01-15",99.809998
"767","2010-01-19",98.970001
"768","2010-01-20",98.089996
"769","2010-01-21",97.18
"770","2010-01-22",95.510002
"771","2010-01-25",94.400002
"772","2010-01-26",94.580002
"773","2010-01-27",94.910004
"774","2010-01-28",94.449997
"775","2010-01-29",93.18
"776","2010-02-01",94.599998
"777","2010-02-02",94.709999
"778","2010-02-03",94.470001
"779","2010-02-04",92.75
"780","2010-02-05",91.720001
"781","2010-02-08",92.470001
"782","2010-02-09",93.580002
"783","2010-02-10",92.349998
"784","2010-02-11",93.019997
"785","2010-02-12",93.910004
"786","2010-02-16",94.519997
"787","2010-02-17",95.629997
"788","2010-02-18",96.029999
"789","2010-02-19",95.68
"790","2010-02-22",97.400002
"791","2010-02-23",96.940002
"792","2010-02-24",97.970001
"793","2010-02-25",94.709999
"794","2010-02-26",93.389999
"795","2010-03-01",99.739998
"796","2010-03-02",100.540001
"797","2010-03-03",99.910004
"798","2010-03-04",98.720001
"799","2010-03-05",100.559998
"800","2010-03-08",100.160004
"801","2010-03-09",100.459999
"802","2010-03-10",100.239998
"803","2010-03-11",100.650002
"804","2010-03-12",99.75
"805","2010-03-15",99.5
"806","2010-03-16",99.989998
"807","2010-03-17",100.150002
"808","2010-03-18",100.889999
"809","2010-03-19",99.339996
"810","2010-03-22",100.639999
"811","2010-03-23",102.769997
"812","2010-03-24",101.75
"813","2010-03-25",101.949997
"814","2010-03-26",101.550003
"815","2010-03-29",103.050003
"816","2010-03-30",104.029999
"817","2010-03-31",103.519997
"818","2010-04-01",104.199997
"819","2010-04-05",104.82
"820","2010-04-06",104.82
"821","2010-04-07",105.639999
"822","2010-04-08",105.290001
"823","2010-04-09",107.129997
"824","2010-04-12",106.519997
"825","2010-04-13",106.349998
"826","2010-04-14",108.470001
"827","2010-04-15",108.209999
"828","2010-04-16",107.980003
"829","2010-04-19",106.980003
"830","2010-04-20",108.959999
"831","2010-04-21",109.5
"832","2010-04-22",110.120003
"833","2010-04-23",111.419998
"834","2010-04-26",110.82
"835","2010-04-27",111.019997
"836","2010-04-28",110.959999
"837","2010-04-29",111.720001
"838","2010-04-30",111.690002
"839","2010-05-03",113.629997
"840","2010-05-04",111.809998
"841","2010-05-05",103.650002
"842","2010-05-06",98
"843","2010-05-07",97.510002
"844","2010-05-10",97.449997
"845","2010-05-11",98.449997
"846","2010-05-12",99
"847","2010-05-13",98.160004
"848","2010-05-14",93.580002
"849","2010-05-17",96.68
"850","2010-05-18",95.739998
"851","2010-05-19",93.690002
"852","2010-05-20",90.269997
"853","2010-05-21",91.610001
"854","2010-05-24",90.080002
"855","2010-05-25",90.68
"856","2010-05-26",90.379997
"857","2010-05-27",94.940002
"858","2010-05-28",93.57
"859","2010-06-01",91.010002
"860","2010-06-02",92.760002
"861","2010-06-03",93.949997
"862","2010-06-04",90
"863","2010-06-07",89.690002
"864","2010-06-08",87.660004
"865","2010-06-09",86.010002
"866","2010-06-10",86.739998
"867","2010-06-11",87.269997
"868","2010-06-14",87.529999
"869","2010-06-15",88.949997
"870","2010-06-16",89.099998
"871","2010-06-17",90.699997
"872","2010-06-18",90.419998
"873","2010-06-21",90.190002
"874","2010-06-22",89.580002
"875","2010-06-23",88.93
"876","2010-06-24",86.989998
"877","2010-06-25",87.550003
"878","2010-06-28",88.709999
"879","2010-06-29",86.540001
"880","2010-06-30",86.489998
"881","2010-07-01",85.300003
"882","2010-07-02",85.57
"883","2010-07-06",86.32
"884","2010-07-07",88.849998
"885","2010-07-08",88.769997
"886","2010-07-09",88.860001
"887","2010-07-12",87.540001
"888","2010-07-13",89.43
"889","2010-07-14",89.809998
"890","2010-07-15",89.269997
"891","2010-07-16",87.919998
"892","2010-07-19",87.540001
"893","2010-07-20",87.980003
"894","2010-07-21",87.580002
"895","2010-07-22",88.57
"896","2010-07-23",89.379997
"897","2010-07-26",90.830002
"898","2010-07-27",89.629997
"899","2010-07-28",89.309998
"900","2010-07-29",88.769997
"901","2010-07-30",88.800003
"902","2010-08-02",91.400002
"903","2010-08-03",90.599998
"904","2010-08-04",91.510002
"905","2010-08-05",90.849998
"906","2010-08-06",91.300003
"907","2010-08-09",91.089996
"908","2010-08-10",89.290001
"909","2010-08-11",86.150002
"910","2010-08-12",85.199997
"911","2010-08-13",84.860001
"912","2010-08-16",85.410004
"913","2010-08-17",86.279999
"914","2010-08-18",85.349998
"915","2010-08-19",84.849998
"916","2010-08-20",84.989998
"917","2010-08-23",83.889999
"918","2010-08-24",81.5
"919","2010-08-25",82.260002
"920","2010-08-26",82.849998
"921","2010-08-27",82.720001
"922","2010-08-30",82.220001
"923","2010-08-31",82.529999
"924","2010-09-01",83.419998
"925","2010-09-02",83.739998
"926","2010-09-03",85.589996
"927","2010-09-07",83.900002
"928","2010-09-08",84.57
"929","2010-09-09",85.720001
"930","2010-09-10",85.599998
"931","2010-09-13",86.239998
"932","2010-09-14",86.279999
"933","2010-09-15",86.849998
"934","2010-09-16",86.769997
"935","2010-09-17",87.050003
"936","2010-09-20",87.669998
"937","2010-09-21",87.589996
"938","2010-09-22",88.18
"939","2010-09-23",85.919998
"940","2010-09-24",87.639999
"941","2010-09-27",88.050003
"942","2010-09-28",88.639999
"943","2010-09-29",90.18
"944","2010-09-30",90.510002
"945","2010-10-01",91.279999
"946","2010-10-04",90.470001
