"","date","EARN"
"295","2014-07-01",17
"296","2014-07-02",16.719999
"297","2014-07-03",16.549999
"298","2014-07-07",16.48
"299","2014-07-08",16.51
"300","2014-07-09",16.549999
"301","2014-07-10",16.639999
"302","2014-07-11",16.549999
"303","2014-07-14",16.67
"304","2014-07-15",16.540001
"305","2014-07-16",16.57
"306","2014-07-17",16.530001
"307","2014-07-18",16.540001
"308","2014-07-21",16.67
"309","2014-07-22",16.67
"310","2014-07-23",16.639999
"311","2014-07-24",16.58
"312","2014-07-25",16.690001
"313","2014-07-28",16.639999
"314","2014-07-29",16.68
"315","2014-07-30",16.42
"316","2014-07-31",16.299999
"317","2014-08-01",16.26
"318","2014-08-04",16.35
"319","2014-08-05",16.309999
"320","2014-08-06",16.43
"321","2014-08-07",16.459999
"322","2014-08-08",16.639999
"323","2014-08-11",16.82
"324","2014-08-12",16.940001
"325","2014-08-13",16.98
"326","2014-08-14",17.02
"327","2014-08-15",17.190001
"328","2014-08-18",17.23
"329","2014-08-19",17.25
"330","2014-08-20",17.27
"331","2014-08-21",17.290001
"332","2014-08-22",17.360001
"333","2014-08-25",17.49
"334","2014-08-26",17.549999
"335","2014-08-27",17.48
"336","2014-08-28",17.450001
"337","2014-08-29",17.52
"338","2014-09-02",17.530001
"339","2014-09-03",17.57
"340","2014-09-04",17.43
"341","2014-09-05",17.49
"342","2014-09-08",17.59
"343","2014-09-09",17.5
"344","2014-09-10",17.280001
"345","2014-09-11",17.360001
"346","2014-09-12",17.15
"347","2014-09-15",17.030001
"348","2014-09-16",17.059999
"349","2014-09-17",17.219999
"350","2014-09-18",17.02
"351","2014-09-19",17.219999
"352","2014-09-22",17.08
"353","2014-09-23",16.99
"354","2014-09-24",17.02
"355","2014-09-25",17
"356","2014-09-26",16.5
"357","2014-09-29",16.49
"358","2014-09-30",16.190001
"359","2014-10-01",16.379999
"360","2014-10-02",16.459999
"361","2014-10-03",16.469999
"362","2014-10-06",16.52
"363","2014-10-07",16.57
"364","2014-10-08",16.870001
"365","2014-10-09",16.879999
"366","2014-10-10",16.85
"367","2014-10-13",16.889999
"368","2014-10-14",16.889999
"369","2014-10-15",16.98
"370","2014-10-16",17.120001
"371","2014-10-17",17.200001
"372","2014-10-20",17.549999
"373","2014-10-21",17.85
"374","2014-10-22",17.77
"375","2014-10-23",17.73
"376","2014-10-24",17.870001
"377","2014-10-27",17.93
"378","2014-10-28",17.950001
"379","2014-10-29",17.809999
"380","2014-10-30",17.84
"381","2014-10-31",17.83
"382","2014-11-03",17.879999
"383","2014-11-04",17.780001
"384","2014-11-05",17.75
"385","2014-11-06",17.709999
"386","2014-11-07",17.68
"387","2014-11-10",18
"388","2014-11-11",17.99
"389","2014-11-12",17.99
"390","2014-11-13",17.299999
"391","2014-11-14",17.790001
"392","2014-11-17",17.73
"393","2014-11-18",17.83
"394","2014-11-19",17.74
"395","2014-11-20",17.950001
"396","2014-11-21",17.719999
"397","2014-11-24",17.940001
"398","2014-11-25",17.93
"399","2014-11-26",17.879999
"400","2014-11-28",17.879999
"401","2014-12-01",17.879999
"402","2014-12-02",17.889999
"403","2014-12-03",17.780001
"404","2014-12-04",17.690001
"405","2014-12-05",17.35
"406","2014-12-08",17.16
"407","2014-12-09",17.469999
"408","2014-12-10",17.17
"409","2014-12-11",17.09
"410","2014-12-12",16.969999
"411","2014-12-15",16.73
"412","2014-12-16",16.540001
"413","2014-12-17",16.73
"414","2014-12-18",16.719999
"415","2014-12-19",16.77
"416","2014-12-22",16.76
"417","2014-12-23",16.940001
"418","2014-12-24",16.780001
"419","2014-12-26",16.76
"420","2014-12-29",16.49
"421","2014-12-30",16.440001
"422","2014-12-31",16.27
"423","2015-01-02",16.43
"424","2015-01-05",16.370001
"425","2015-01-06",16.24
"426","2015-01-07",16.35
"427","2015-01-08",16.370001
"428","2015-01-09",16.309999
"429","2015-01-12",16.139999
"430","2015-01-13",16.08
"431","2015-01-14",16.030001
"432","2015-01-15",15.95
"433","2015-01-16",16.059999
"434","2015-01-20",15.94
"435","2015-01-21",15.98
"436","2015-01-22",16.27
"437","2015-01-23",16.219999
"438","2015-01-26",16.200001
"439","2015-01-27",16.32
"440","2015-01-28",16.42
"441","2015-01-29",16.5
"442","2015-01-30",16.42
"443","2015-02-02",16.24
"444","2015-02-03",16.370001
"445","2015-02-04",16.16
"446","2015-02-05",16.209999
"447","2015-02-06",16.33
"448","2015-02-09",16.309999
"449","2015-02-10",16.200001
"450","2015-02-11",16.09
"451","2015-02-12",16.33
"452","2015-02-13",16.280001
"453","2015-02-17",16.379999
"454","2015-02-18",16.1
"455","2015-02-19",16.02
"456","2015-02-20",16.18
"457","2015-02-23",16.25
"458","2015-02-24",16.190001
"459","2015-02-25",16.290001
"460","2015-02-26",16.33
"461","2015-02-27",16.34
"462","2015-03-02",16.690001
"463","2015-03-03",16.6
"464","2015-03-04",16.629999
"465","2015-03-05",16.690001
"466","2015-03-06",16.32
"467","2015-03-09",16.280001
"468","2015-03-10",16.43
"469","2015-03-11",16.360001
"470","2015-03-12",16.360001
"471","2015-03-13",16.360001
"472","2015-03-16",16.440001
"473","2015-03-17",16.379999
"474","2015-03-18",16.51
"475","2015-03-19",16.59
"476","2015-03-20",16.719999
"477","2015-03-23",16.85
"478","2015-03-24",16.809999
"479","2015-03-25",16.75
"480","2015-03-26",16.75
"481","2015-03-27",16.370001
"482","2015-03-30",16.440001
"483","2015-03-31",16.379999
"484","2015-04-01",16.469999
"485","2015-04-02",16.41
"486","2015-04-06",16.59
"487","2015-04-07",16.59
"488","2015-04-08",16.57
"489","2015-04-09",16.51
"490","2015-04-10",16.5
"491","2015-04-13",16.51
"492","2015-04-14",16.530001
"493","2015-04-15",16.57
"494","2015-04-16",16.6
"495","2015-04-17",16.58
"496","2015-04-20",16.610001
"497","2015-04-21",16.57
"498","2015-04-22",16.540001
"499","2015-04-23",16.52
"500","2015-04-24",16.610001
"501","2015-04-27",16.540001
"502","2015-04-28",16.49
"503","2015-04-29",16.440001
"504","2015-04-30",16.379999
"505","2015-05-01",16.41
"506","2015-05-04",16.51
"507","2015-05-05",16.299999
"508","2015-05-06",16.18
"509","2015-05-07",15.88
"510","2015-05-08",16.040001
"511","2015-05-11",15.91
"512","2015-05-12",16
"513","2015-05-13",15.98
"514","2015-05-14",16.120001
"515","2015-05-15",16.23
"516","2015-05-18",16.200001
"517","2015-05-19",16.120001
"518","2015-05-20",16.120001
"519","2015-05-21",16.209999
"520","2015-05-22",15.96
"521","2015-05-26",15.9
"522","2015-05-27",15.85
"523","2015-05-28",15.85
"524","2015-05-29",15.79
"525","2015-06-01",15.79
"526","2015-06-02",15.71
"527","2015-06-03",15.47
"528","2015-06-04",15.49
"529","2015-06-05",15.26
"530","2015-06-08",15.26
"531","2015-06-09",14.97
"532","2015-06-10",14.96
"533","2015-06-11",15.16
"534","2015-06-12",15.17
"535","2015-06-15",15.17
"536","2015-06-16",15.16
"537","2015-06-17",15.31
"538","2015-06-18",15.5
"539","2015-06-19",15.68
"540","2015-06-22",15.4
"541","2015-06-23",15.46
"542","2015-06-24",15.45
"543","2015-06-25",15.35
"544","2015-06-26",14.62
"545","2015-06-29",14.36
"546","2015-06-30",14.28
"547","2015-07-01",14.27
"548","2015-07-02",14.35
"549","2015-07-06",14.38
"550","2015-07-07",14.65
"551","2015-07-08",14.62
"552","2015-07-09",14.33
"553","2015-07-10",14.31
"554","2015-07-13",14.43
"555","2015-07-14",14.41
"556","2015-07-15",14.35
"557","2015-07-16",14.44
"558","2015-07-17",14.3
"559","2015-07-20",14.23
"560","2015-07-21",14.26
"561","2015-07-22",14.28
"562","2015-07-23",14.07
"563","2015-07-24",13.92
"564","2015-07-27",13.91
"565","2015-07-28",13.99
"566","2015-07-29",13.89
"567","2015-07-30",13.92
"568","2015-07-31",13.98
"569","2015-08-03",13.93
"570","2015-08-04",13.43
"571","2015-08-05",13.48
"572","2015-08-06",13.43
"573","2015-08-07",13.23
"574","2015-08-10",13.06
"575","2015-08-11",13.25
"576","2015-08-12",13.21
"577","2015-08-13",13.2
"578","2015-08-14",13.25
"579","2015-08-17",13.2
"580","2015-08-18",13.12
"581","2015-08-19",13.08
"582","2015-08-20",13.18
"583","2015-08-21",13.2
"584","2015-08-24",12.55
"585","2015-08-25",12.56
"586","2015-08-26",12.71
"587","2015-08-27",12.96
"588","2015-08-28",13
"589","2015-08-31",13
"590","2015-09-01",12.92
"591","2015-09-02",13
"592","2015-09-03",13.05
"593","2015-09-04",13.03
"594","2015-09-08",13.2
"595","2015-09-09",13.01
"596","2015-09-10",13.02
"597","2015-09-11",13.14
"598","2015-09-14",13
"599","2015-09-15",13
"600","2015-09-16",13.05
"601","2015-09-17",13.18
"602","2015-09-18",13.42
"603","2015-09-21",13.32
"604","2015-09-22",13.23
"605","2015-09-23",13.03
"606","2015-09-24",13.08
"607","2015-09-25",13
"608","2015-09-28",12.22
"609","2015-09-29",12.11
"610","2015-09-30",12.15
"611","2015-10-01",12.23
"612","2015-10-02",12.37
"613","2015-10-05",12.59
"614","2015-10-06",12.65
"615","2015-10-07",13.2
"616","2015-10-08",13.14
"617","2015-10-09",13.03
"618","2015-10-12",13
"619","2015-10-13",12.8
"620","2015-10-14",12.74
"621","2015-10-15",12.83
"622","2015-10-16",12.9
"623","2015-10-19",12.9
"624","2015-10-20",13
"625","2015-10-21",13.02
"626","2015-10-22",13.02
"627","2015-10-23",13
"628","2015-10-26",12.78
"629","2015-10-27",12.53
"630","2015-10-28",12.59
"631","2015-10-29",12.35
"632","2015-10-30",12.23
"633","2015-11-02",12.44
"634","2015-11-03",12.51
"635","2015-11-04",12.6
"636","2015-11-05",12.35
"637","2015-11-06",12.54
"638","2015-11-09",12.92
"639","2015-11-10",13.15
"640","2015-11-11",13.06
"641","2015-11-12",12.89
"642","2015-11-13",12.83
"643","2015-11-16",13.05
"644","2015-11-17",12.96
"645","2015-11-18",13.04
"646","2015-11-19",13.19
"647","2015-11-20",13.06
"648","2015-11-23",13.1
"649","2015-11-24",13.14
"650","2015-11-25",13.19
"651","2015-11-27",13.32
"652","2015-11-30",13.26
"653","2015-12-01",13.24
"654","2015-12-02",12.98
"655","2015-12-03",12.74
"656","2015-12-04",12.73
"657","2015-12-07",12.75
"658","2015-12-08",12.4
"659","2015-12-09",12.32
"660","2015-12-10",12.34
"661","2015-12-11",11.94
"662","2015-12-14",11.39
"663","2015-12-15",11.66
"664","2015-12-16",12.27
"665","2015-12-17",12.53
"666","2015-12-18",12.83
"667","2015-12-21",12.75
"668","2015-12-22",13.06
"669","2015-12-23",13.04
"670","2015-12-24",12.88
"671","2015-12-28",12.83
"672","2015-12-29",12.21
"673","2015-12-30",12.06
"674","2015-12-31",12.35
"675","2016-01-04",12.26
"676","2016-01-05",12.4
"677","2016-01-06",12.28
"678","2016-01-07",12.04
"679","2016-01-08",12.01
"680","2016-01-11",12.04
"681","2016-01-12",11.79
"682","2016-01-13",11.23
"683","2016-01-14",11.15
"684","2016-01-15",10.77
"685","2016-01-19",10.47
"686","2016-01-20",10.13
"687","2016-01-21",10.3
"688","2016-01-22",10.76
"689","2016-01-25",10.51
"690","2016-01-26",10.95
"691","2016-01-27",10.87
"692","2016-01-28",10.99
"693","2016-01-29",11.46
"694","2016-02-01",11.42
"695","2016-02-02",11.45
"696","2016-02-03",11.49
"697","2016-02-04",11.52
"698","2016-02-05",11.47
"699","2016-02-08",11.13
"700","2016-02-09",10.89
"701","2016-02-10",10.92
"702","2016-02-11",10.83
"703","2016-02-12",11.18
"704","2016-02-16",11.4
"705","2016-02-17",11.8
"706","2016-02-18",11.79
"707","2016-02-19",11.66
"708","2016-02-22",11.69
"709","2016-02-23",11.71
"710","2016-02-24",11.77
"711","2016-02-25",11.92
"712","2016-02-26",12.01
"713","2016-02-29",12.08
"714","2016-03-01",12.11
"715","2016-03-02",12.18
"716","2016-03-03",12.45
"717","2016-03-04",12.49
"718","2016-03-07",12.45
"719","2016-03-08",12.28
"720","2016-03-09",12.31
"721","2016-03-10",12.06
"722","2016-03-11",12.35
"723","2016-03-14",12.17
"724","2016-03-15",12
"725","2016-03-16",12
"726","2016-03-17",12.22
"727","2016-03-18",12.19
"728","2016-03-21",12.19
"729","2016-03-22",12.3
"730","2016-03-23",12.06
"731","2016-03-24",12.15
"732","2016-03-28",12.16
"733","2016-03-29",11.94
"734","2016-03-30",11.9
"735","2016-03-31",11.97
"736","2016-04-01",11.92
"737","2016-04-04",11.83
"738","2016-04-05",11.86
"739","2016-04-06",11.81
"740","2016-04-07",11.79
"741","2016-04-08",11.77
"742","2016-04-11",11.98
"743","2016-04-12",12.1
"744","2016-04-13",12.32
"745","2016-04-14",12.27
"746","2016-04-15",12.31
"747","2016-04-18",12.27
"748","2016-04-19",12.28
"749","2016-04-20",12.29
"750","2016-04-21",12.24
"751","2016-04-22",12.25
"752","2016-04-25",12.21
"753","2016-04-26",12.25
"754","2016-04-27",12.3
"755","2016-04-28",12.26
"756","2016-04-29",12.27
"757","2016-05-02",12.25
"758","2016-05-03",12.13
"759","2016-05-04",12.38
"760","2016-05-05",12.39
"761","2016-05-06",12.59
"762","2016-05-09",12.8
"763","2016-05-10",12.87
"764","2016-05-11",13
"765","2016-05-12",12.98
"766","2016-05-13",12.97
"767","2016-05-16",13.13
"768","2016-05-17",13.07
"769","2016-05-18",12.74
"770","2016-05-19",12.71
"771","2016-05-20",12.88
"772","2016-05-23",12.97
"773","2016-05-24",13.08
"774","2016-05-25",13.07
"775","2016-05-26",13.05
"776","2016-05-27",13.04
"777","2016-05-31",12.99
"778","2016-06-01",12.97
"779","2016-06-02",12.96
"780","2016-06-03",12.98
"781","2016-06-06",12.96
"782","2016-06-07",12.99
"783","2016-06-08",12.97
"784","2016-06-09",12.97
"785","2016-06-10",13.07
"786","2016-06-13",12.99
"787","2016-06-14",12.98
"788","2016-06-15",12.93
"789","2016-06-16",13
"790","2016-06-17",13.1
"791","2016-06-20",13.13
"792","2016-06-21",13.06
"793","2016-06-22",13.08
"794","2016-06-23",13.2
"795","2016-06-24",13.22
"796","2016-06-27",12.97
"797","2016-06-28",13.1
"798","2016-06-29",12.96
"799","2016-06-30",13.06
"800","2016-07-01",13.23
"801","2016-07-05",13.06
"802","2016-07-06",13.04
"803","2016-07-07",12.94
"804","2016-07-08",12.98
"805","2016-07-11",13.06
"806","2016-07-12",13.08
"807","2016-07-13",13.16
"808","2016-07-14",13.25
"809","2016-07-15",13.24
"810","2016-07-18",13.47
"811","2016-07-19",13.65
"812","2016-07-20",13.75
"813","2016-07-21",13.84
"814","2016-07-22",13.89
"815","2016-07-25",13.93
"816","2016-07-26",13.94
"817","2016-07-27",13.96
"818","2016-07-28",14.1
"819","2016-07-29",14.14
"820","2016-08-01",14.43
"821","2016-08-02",14.29
"822","2016-08-03",14
"823","2016-08-04",13.84
"824","2016-08-05",13.92
"825","2016-08-08",13.83
"826","2016-08-09",13.9
"827","2016-08-10",13.88
"828","2016-08-11",13.85
"829","2016-08-12",13.88
"830","2016-08-15",13.84
"831","2016-08-16",13.71
"832","2016-08-17",13.63
"833","2016-08-18",13.49
"834","2016-08-19",13.48
"835","2016-08-22",13.48
"836","2016-08-23",13.67
"837","2016-08-24",13.62
"838","2016-08-25",13.62
"839","2016-08-26",13.43
"840","2016-08-29",13.37
"841","2016-08-30",13.44
"842","2016-08-31",13.54
"843","2016-09-01",13.57
"844","2016-09-02",14.01
"845","2016-09-06",13.93
"846","2016-09-07",13.83
"847","2016-09-08",13.88
"848","2016-09-09",13.21
"849","2016-09-12",13.3
"850","2016-09-13",13.19
"851","2016-09-14",13.27
"852","2016-09-15",13.34
"853","2016-09-16",13.26
"854","2016-09-19",13.35
"855","2016-09-20",13.28
"856","2016-09-21",13.38
"857","2016-09-22",13.47
"858","2016-09-23",13.45
"859","2016-09-26",13.38
"860","2016-09-27",13.37
"861","2016-09-28",13.02
"862","2016-09-29",12.99
"863","2016-09-30",12.98
"864","2016-10-03",12.78
"865","2016-10-04",12.44
"866","2016-10-05",12.35
"867","2016-10-06",12.27
"868","2016-10-07",12.46
"869","2016-10-10",12.57
"870","2016-10-11",12.54
"871","2016-10-12",12.66
"872","2016-10-13",12.55
"873","2016-10-14",12.51
"874","2016-10-17",12.45
"875","2016-10-18",12.49
"876","2016-10-19",12.53
"877","2016-10-20",12.58
"878","2016-10-21",12.52
"879","2016-10-24",12.66
"880","2016-10-25",12.81
"881","2016-10-26",12.58
"882","2016-10-27",12.47
"883","2016-10-28",12.5
"884","2016-10-31",12.58
"885","2016-11-01",12.35
"886","2016-11-02",12.34
"887","2016-11-03",12.38
"888","2016-11-04",12.38
"889","2016-11-07",12.47
"890","2016-11-08",12.61
"891","2016-11-09",12.63
"892","2016-11-10",12.38
"893","2016-11-11",12.46
"894","2016-11-14",12.41
"895","2016-11-15",12.56
"896","2016-11-16",12.6
"897","2016-11-17",12.69
"898","2016-11-18",12.78
"899","2016-11-21",13.05
"900","2016-11-22",13.37
"901","2016-11-23",13.1
"902","2016-11-25",13.43
"903","2016-11-28",13.44
"904","2016-11-29",13.65
"905","2016-11-30",13.37
"906","2016-12-01",13.08
"907","2016-12-02",13.04
"908","2016-12-05",13.54
"909","2016-12-06",13.62
"910","2016-12-07",13.62
"911","2016-12-08",13.84
"912","2016-12-09",13.92
"913","2016-12-12",13.7
"914","2016-12-13",13.43
"915","2016-12-14",13.35
"916","2016-12-15",13.04
"917","2016-12-16",13.49
"918","2016-12-19",13.7
"919","2016-12-20",13.49
"920","2016-12-21",13.42
"921","2016-12-22",13.4
"922","2016-12-23",13.29
"923","2016-12-27",13.42
"924","2016-12-28",13.03
"925","2016-12-29",13.17
"926","2016-12-30",13.01
"927","2017-01-03",13.17
"928","2017-01-04",13.31
"929","2017-01-05",13.34
"930","2017-01-06",13.23
"931","2017-01-09",13.21
"932","2017-01-10",13.15
"933","2017-01-11",13.15
"934","2017-01-12",12.99
"935","2017-01-13",13.06
"936","2017-01-17",13.08
"937","2017-01-18",13.09
"938","2017-01-19",13.02
"939","2017-01-20",13.19
"940","2017-01-23",13.27
"941","2017-01-24",13.25
"942","2017-01-25",13.2
"943","2017-01-26",13.16
"944","2017-01-27",13.12
"945","2017-01-30",13.03
"946","2017-01-31",13.03
"947","2017-02-01",12.98
"948","2017-02-02",12.97
"949","2017-02-03",13.03
"950","2017-02-06",13.07
"951","2017-02-07",13.05
"952","2017-02-08",13.02
"953","2017-02-09",13.19
"954","2017-02-10",13.96
"955","2017-02-13",14.04
"956","2017-02-14",14.05
"957","2017-02-15",13.99
"958","2017-02-16",14.39
"959","2017-02-17",14.38
"960","2017-02-21",14.55
"961","2017-02-22",14.46
"962","2017-02-23",14.57
"963","2017-02-24",14.61
"964","2017-02-27",14.56
"965","2017-02-28",14.59
"966","2017-03-01",14.66
"967","2017-03-02",14.48
"968","2017-03-03",14.47
"969","2017-03-06",14.29
"970","2017-03-07",14.27
"971","2017-03-08",13.98
"972","2017-03-09",13.79
"973","2017-03-10",14.04
"974","2017-03-13",14.15
"975","2017-03-14",14.02
"976","2017-03-15",14.27
"977","2017-03-16",14.37
"978","2017-03-17",14.6
"979","2017-03-20",14.51
"980","2017-03-21",14.46
"981","2017-03-22",14.52
"982","2017-03-23",14.7
"983","2017-03-24",14.62
"984","2017-03-27",14.77
"985","2017-03-28",14.79
"986","2017-03-29",14.61
"987","2017-03-30",14.53
"988","2017-03-31",14.66
"989","2017-04-03",14.71
