"","date","TAYD"
"1007","2010-12-30",5
"1008","2010-12-31",5.01
"1009","2011-01-03",5
"1010","2011-01-04",5
"1011","2011-01-05",5.13
"1012","2011-01-06",5.13
"1013","2011-01-07",5.18
"1014","2011-01-10",5.07
"1015","2011-01-11",5.06
"1016","2011-01-12",5
"1017","2011-01-13",5.06
"1018","2011-01-14",5.02
"1019","2011-01-18",4.87
"1020","2011-01-19",4.85
"1021","2011-01-20",4.83
"1022","2011-01-21",4.78
"1023","2011-01-24",4.89
"1024","2011-01-25",4.9
"1025","2011-01-26",4.9
"1026","2011-01-27",4.9
"1027","2011-01-28",4.85
"1028","2011-01-31",4.79
"1029","2011-02-01",4.8
"1030","2011-02-02",4.8
"1031","2011-02-03",4.88
"1032","2011-02-04",4.75
"1033","2011-02-07",4.8
"1034","2011-02-08",4.8
"1035","2011-02-09",4.9
"1036","2011-02-10",4.85
"1037","2011-02-11",4.99
"1038","2011-02-14",4.77
"1039","2011-02-15",4.77
"1040","2011-02-16",4.85
"1041","2011-02-17",4.9
"1042","2011-02-18",5
"1043","2011-02-22",5
"1044","2011-02-23",4.97
"1045","2011-02-24",4.99
"1046","2011-02-25",4.99
"1047","2011-02-28",4.9
"1048","2011-03-01",4.94
"1049","2011-03-02",4.95
"1050","2011-03-03",5
"1051","2011-03-04",4.9
"1052","2011-03-07",4.95
"1053","2011-03-08",4.95
"1054","2011-03-09",4.88
"1055","2011-03-10",4.86
"1056","2011-03-11",5.63
"1057","2011-03-14",5.7
"1058","2011-03-15",5.76
"1059","2011-03-16",6.15
"1060","2011-03-17",6.13
"1061","2011-03-18",5.66
"1062","2011-03-21",5.6
"1063","2011-03-22",6.29
"1064","2011-03-23",6.01
"1065","2011-03-24",5.88
"1066","2011-03-25",5.76
"1067","2011-03-28",5.88
"1068","2011-03-29",5.7
"1069","2011-03-30",5.7
"1070","2011-03-31",5.73
"1071","2011-04-01",5.65
"1072","2011-04-04",5.7
"1073","2011-04-05",5.61
"1074","2011-04-06",5.65
"1075","2011-04-07",5.72
"1076","2011-04-08",5.53
"1077","2011-04-11",5.6
"1078","2011-04-12",5.55
"1079","2011-04-13",5.55
"1080","2011-04-14",5.55
"1081","2011-04-15",5.75
"1082","2011-04-18",5.85
"1083","2011-04-19",5.84
"1084","2011-04-20",5.95
"1085","2011-04-21",6
"1086","2011-04-25",6.05
"1087","2011-04-26",6.02
"1088","2011-04-27",6.09
"1089","2011-04-28",5.86
"1090","2011-04-29",5.94
"1091","2011-05-02",5.89
"1092","2011-05-03",5.83
"1093","2011-05-04",5.85
"1094","2011-05-05",5.82
"1095","2011-05-06",5.8
"1096","2011-05-09",5.9
"1097","2011-05-10",5.9
"1098","2011-05-11",6
"1099","2011-05-12",5.9
"1100","2011-05-13",6.02
"1101","2011-05-16",5.82
"1102","2011-05-17",5.9
"1103","2011-05-18",6.06
"1104","2011-05-19",6.06
"1105","2011-05-20",6.04
"1106","2011-05-23",6.05
"1107","2011-05-24",6
"1108","2011-05-25",6.04
"1109","2011-05-26",5.85
"1110","2011-05-27",5.87
"1111","2011-05-31",5.87
"1112","2011-06-01",5.6
"1113","2011-06-02",5.65
"1114","2011-06-03",5.9
"1115","2011-06-06",5.9
"1116","2011-06-07",5.9
"1117","2011-06-08",5.9
"1118","2011-06-09",5.99
"1119","2011-06-10",5.89
"1120","2011-06-13",5.75
"1121","2011-06-14",5.63
"1122","2011-06-15",5.69
"1123","2011-06-16",5.69
"1124","2011-06-17",5.88
"1125","2011-06-20",5.83
"1126","2011-06-21",5.78
"1127","2011-06-22",5.85
"1128","2011-06-23",5.68
"1129","2011-06-24",5.7
"1130","2011-06-27",5.7
"1131","2011-06-28",5.86
"1132","2011-06-29",5.75
"1133","2011-06-30",5.64
"1134","2011-07-01",5.87
"1135","2011-07-05",5.71
"1136","2011-07-06",5.65
"1137","2011-07-07",5.7
"1138","2011-07-08",5.7
"1139","2011-07-11",5.6
"1140","2011-07-12",5.6
"1141","2011-07-13",5.63
"1142","2011-07-14",5.63
"1143","2011-07-15",5.7
"1144","2011-07-18",5.7
"1145","2011-07-19",5.73
"1146","2011-07-20",5.7
"1147","2011-07-21",5.75
"1148","2011-07-22",5.8
"1149","2011-07-25",5.71
"1150","2011-07-26",5.71
"1151","2011-07-27",5.6
"1152","2011-07-28",5.57
"1153","2011-07-29",5.57
"1154","2011-08-01",5.69
"1155","2011-08-02",5.56
"1156","2011-08-03",5.07
"1157","2011-08-04",5.25
"1158","2011-08-05",5.38
"1159","2011-08-08",5
"1160","2011-08-09",5.17
"1161","2011-08-10",5
"1162","2011-08-11",5.12
"1163","2011-08-12",5.19
"1164","2011-08-15",5.1
"1165","2011-08-16",5.12
"1166","2011-08-17",5.15
"1167","2011-08-18",5.2
"1168","2011-08-19",5.1
"1169","2011-08-22",5.2
"1170","2011-08-23",5.95
"1171","2011-08-24",5.65
"1172","2011-08-25",6.2
"1173","2011-08-26",6.28
"1174","2011-08-29",6.15
"1175","2011-08-30",6.4
"1176","2011-08-31",6.6
"1177","2011-09-01",6.65
"1178","2011-09-02",6.59
"1179","2011-09-06",6.67
"1180","2011-09-07",6.91
"1181","2011-09-08",6.81
"1182","2011-09-09",6.97
"1183","2011-09-12",6.73
"1184","2011-09-13",7.1
"1185","2011-09-14",7.3
"1186","2011-09-15",7.54
"1187","2011-09-16",7.52
"1188","2011-09-19",7.4
"1189","2011-09-20",7.45
"1190","2011-09-21",7.16
"1191","2011-09-22",6.71
"1192","2011-09-23",6.68
"1193","2011-09-26",6.82
"1194","2011-09-27",6.76
"1195","2011-09-28",7.41
"1196","2011-09-29",7.16
"1197","2011-09-30",7.3
"1198","2011-10-03",7.02
"1199","2011-10-04",6.89
"1200","2011-10-05",7.1
"1201","2011-10-06",7.19
"1202","2011-10-07",7.2
"1203","2011-10-10",7.11
"1204","2011-10-11",7.15
"1205","2011-10-12",8.25
"1206","2011-10-13",7.8
"1207","2011-10-14",8.05
"1208","2011-10-17",7.9
"1209","2011-10-18",7.95
"1210","2011-10-19",8.14
"1211","2011-10-20",8.3
"1212","2011-10-21",8.4
"1213","2011-10-24",9
"1214","2011-10-25",8.52
"1215","2011-10-26",8.04
"1216","2011-10-27",8.04
"1217","2011-10-28",8.08
"1218","2011-10-31",8.48
"1219","2011-11-01",8.4
"1220","2011-11-02",8
"1221","2011-11-03",8.27
"1222","2011-11-04",8.39
"1223","2011-11-07",8.35
"1224","2011-11-08",8.3
"1225","2011-11-09",8.2
"1226","2011-11-10",8.15
"1227","2011-11-11",8.07
"1228","2011-11-14",8.29
"1229","2011-11-15",8.3
"1230","2011-11-16",8.31
"1231","2011-11-17",8.35
"1232","2011-11-18",8.35
"1233","2011-11-21",7.75
"1234","2011-11-22",7.42
"1235","2011-11-23",6.76
"1236","2011-11-25",6.94
"1237","2011-11-28",6.67
"1238","2011-11-29",7
"1239","2011-11-30",6.99
"1240","2011-12-01",6.92
"1241","2011-12-02",7
"1242","2011-12-05",7.12
"1243","2011-12-06",7.09
"1244","2011-12-07",7.08
"1245","2011-12-08",7.08
"1246","2011-12-09",7.08
"1247","2011-12-12",7.13
"1248","2011-12-13",7.14
"1249","2011-12-14",7
"1250","2011-12-15",6.85
"1251","2011-12-16",6.8
"1252","2011-12-19",6.63
"1253","2011-12-20",6.79
"1254","2011-12-21",6.95
"1255","2011-12-22",6.98
"1256","2011-12-23",7.06
"1257","2011-12-27",7.82
"1258","2011-12-28",7.65
"1259","2011-12-29",7.61
"1260","2011-12-30",7.72
"1261","2012-01-03",7.75
"1262","2012-01-04",7.75
"1263","2012-01-05",7.84
"1264","2012-01-06",7.98
"1265","2012-01-09",7.94
"1266","2012-01-10",7.86
"1267","2012-01-11",7.73
"1268","2012-01-12",8.96
"1269","2012-01-13",8.85
"1270","2012-01-17",9.18
"1271","2012-01-18",9.21
"1272","2012-01-19",9.09
"1273","2012-01-20",8.98
"1274","2012-01-23",8.92
"1275","2012-01-24",8.75
"1276","2012-01-25",8.75
"1277","2012-01-26",8.85
"1278","2012-01-27",8.85
"1279","2012-01-30",8.89
"1280","2012-01-31",9.25
"1281","2012-02-01",9.49
"1282","2012-02-02",9.45
"1283","2012-02-03",9.47
"1284","2012-02-06",9.6
"1285","2012-02-07",9.7
"1286","2012-02-08",9.75
"1287","2012-02-09",9.63
"1288","2012-02-10",9.74
"1289","2012-02-13",10
"1290","2012-02-14",10
"1291","2012-02-15",10.64
"1292","2012-02-16",11.4
"1293","2012-02-17",11.32
"1294","2012-02-21",10.8
"1295","2012-02-22",10.71
"1296","2012-02-23",10.78
"1297","2012-02-24",10.8
"1298","2012-02-27",10.71
"1299","2012-02-28",10.46
"1300","2012-02-29",10.66
"1301","2012-03-01",10.49
"1302","2012-03-02",10.8
"1303","2012-03-05",11.1
"1304","2012-03-06",10.68
"1305","2012-03-07",10.58
"1306","2012-03-08",10.54
"1307","2012-03-09",10.56
"1308","2012-03-12",10.56
"1309","2012-03-13",9.58
"1310","2012-03-14",9.66
"1311","2012-03-15",9.86
"1312","2012-03-16",9.92
"1313","2012-03-19",10.08
"1314","2012-03-20",10.03
"1315","2012-03-21",9.97
"1316","2012-03-22",9.86
"1317","2012-03-23",10.14
"1318","2012-03-26",10.33
"1319","2012-03-27",10.3
"1320","2012-03-28",10.32
"1321","2012-03-29",10.14
"1322","2012-03-30",10.19
"1323","2012-04-02",10.28
"1324","2012-04-03",10.17
"1325","2012-04-04",10.17
"1326","2012-04-05",10.44
"1327","2012-04-09",10.27
"1328","2012-04-10",10.62
"1329","2012-04-11",11.43
"1330","2012-04-12",11.22
"1331","2012-04-13",11.16
"1332","2012-04-16",11.89
"1333","2012-04-17",11.38
"1334","2012-04-18",11.23
"1335","2012-04-19",11.07
"1336","2012-04-20",11.2
"1337","2012-04-23",11.5
"1338","2012-04-24",11.53
"1339","2012-04-25",11.74
"1340","2012-04-26",11.8
"1341","2012-04-27",11.75
"1342","2012-04-30",11.88
"1343","2012-05-01",11.6
"1344","2012-05-02",11.05
"1345","2012-05-03",10.04
"1346","2012-05-04",10
"1347","2012-05-07",9.91
"1348","2012-05-08",9.89
"1349","2012-05-09",9.6
"1350","2012-05-10",9.75
"1351","2012-05-11",9.5
"1352","2012-05-14",9.37
"1353","2012-05-15",9.31
"1354","2012-05-16",9.01
"1355","2012-05-17",8.64
"1356","2012-05-18",8.62
"1357","2012-05-21",8.98
"1358","2012-05-22",9.07
"1359","2012-05-23",8.72
"1360","2012-05-24",9.76
"1361","2012-05-25",9.56
"1362","2012-05-29",9.84
"1363","2012-05-30",9.75
"1364","2012-05-31",9.55
"1365","2012-06-01",9.33
"1366","2012-06-04",9.26
"1367","2012-06-05",9.57
"1368","2012-06-06",9.58
"1369","2012-06-07",9.26
"1370","2012-06-08",9.3
"1371","2012-06-11",9.36
"1372","2012-06-12",9.13
"1373","2012-06-13",9.27
"1374","2012-06-14",9.13
"1375","2012-06-15",9.5
"1376","2012-06-18",9.48
"1377","2012-06-19",9.3
"1378","2012-06-20",9.49
"1379","2012-06-21",9.49
"1380","2012-06-22",9.23
"1381","2012-06-25",9.02
"1382","2012-06-26",9.05
"1383","2012-06-27",9.01
"1384","2012-06-28",9.18
"1385","2012-06-29",9
"1386","2012-07-02",9.09
"1387","2012-07-03",9.2
"1388","2012-07-05",8.95
"1389","2012-07-06",9
"1390","2012-07-09",9.09
"1391","2012-07-10",9.09
"1392","2012-07-11",8.93
"1393","2012-07-12",9.12
"1394","2012-07-13",9.12
"1395","2012-07-16",9.05
"1396","2012-07-17",9.05
"1397","2012-07-18",8.98
"1398","2012-07-19",8.85
"1399","2012-07-20",8.86
"1400","2012-07-23",8.7
"1401","2012-07-24",8.81
"1402","2012-07-25",8.8
"1403","2012-07-26",8.51
"1404","2012-07-27",8.8
"1405","2012-07-30",8.68
"1406","2012-07-31",8.45
"1407","2012-08-01",8.65
"1408","2012-08-02",8.67
"1409","2012-08-03",8.53
"1410","2012-08-06",8.19
"1411","2012-08-07",8.11
"1412","2012-08-08",8.08
"1413","2012-08-09",8.14
"1414","2012-08-10",8.62
"1415","2012-08-13",8.27
"1416","2012-08-14",8.16
"1417","2012-08-15",8.39
"1418","2012-08-16",8.41
"1419","2012-08-17",8.2
"1420","2012-08-20",8.32
"1421","2012-08-21",8.21
"1422","2012-08-22",8.2
"1423","2012-08-23",8.1
"1424","2012-08-24",8.56
"1425","2012-08-27",8.55
"1426","2012-08-28",8.85
"1427","2012-08-29",8.98
"1428","2012-08-30",8.72
"1429","2012-08-31",8.72
"1430","2012-09-04",8.75
"1431","2012-09-05",8.9
"1432","2012-09-06",8.95
"1433","2012-09-07",8.91
"1434","2012-09-10",8.83
"1435","2012-09-11",8.7
"1436","2012-09-12",8.83
"1437","2012-09-13",8.83
"1438","2012-09-14",8.9
"1439","2012-09-17",8.9
"1440","2012-09-18",8.73
"1441","2012-09-19",8.9
"1442","2012-09-20",8.95
"1443","2012-09-21",8.89
"1444","2012-09-24",8.9
"1445","2012-09-25",8.75
"1446","2012-09-26",8.75
"1447","2012-09-27",8.36
"1448","2012-09-28",8.42
"1449","2012-10-01",8.52
"1450","2012-10-02",8.52
"1451","2012-10-03",8.7
"1452","2012-10-04",8.55
"1453","2012-10-05",8.89
"1454","2012-10-08",8.73
"1455","2012-10-09",8.52
"1456","2012-10-10",8.4
"1457","2012-10-11",8.42
"1458","2012-10-12",8.64
"1459","2012-10-15",8.75
"1460","2012-10-16",8.74
"1461","2012-10-17",8.7
"1462","2012-10-18",8.52
"1463","2012-10-19",8.5
"1464","2012-10-22",8.59
"1465","2012-10-23",8.26
"1466","2012-10-24",8.26
"1467","2012-10-25",8.53
"1468","2012-10-26",8.5
"1469","2012-10-31",8.63
"1470","2012-11-01",8.69
"1471","2012-11-02",8.6
"1472","2012-11-05",8.6
"1473","2012-11-06",8.59
"1474","2012-11-07",8.5
"1475","2012-11-08",8.27
"1476","2012-11-09",8.29
"1477","2012-11-12",8.17
"1478","2012-11-13",8.15
"1479","2012-11-14",8.2
"1480","2012-11-15",7.99
"1481","2012-11-16",7.9
"1482","2012-11-19",7.8
"1483","2012-11-20",7.8
"1484","2012-11-21",7.45
"1485","2012-11-23",7.43
"1486","2012-11-26",7.37
"1487","2012-11-27",7.35
"1488","2012-11-28",7.4
"1489","2012-11-29",7.6
"1490","2012-11-30",8.15
"1491","2012-12-03",7.89
"1492","2012-12-04",7.9
"1493","2012-12-05",7.8
"1494","2012-12-06",7.9
"1495","2012-12-07",8.23
"1496","2012-12-10",8
"1497","2012-12-11",7.9
"1498","2012-12-12",8.01
"1499","2012-12-13",7.94
"1500","2012-12-14",8
"1501","2012-12-17",8.16
"1502","2012-12-18",8.1
"1503","2012-12-19",8.18
"1504","2012-12-20",8.05
"1505","2012-12-21",8.25
"1506","2012-12-24",8.25
"1507","2012-12-26",8.15
"1508","2012-12-27",8.42
"1509","2012-12-28",8.6
"1510","2012-12-31",8.6
"1511","2013-01-02",8.56
"1512","2013-01-03",8.5
"1513","2013-01-04",8.51
"1514","2013-01-07",8.75
"1515","2013-01-08",8.35
"1516","2013-01-09",8.49
"1517","2013-01-10",8.73
"1518","2013-01-11",8.75
"1519","2013-01-14",8.5
"1520","2013-01-15",8.25
"1521","2013-01-16",8.45
"1522","2013-01-17",8.36
"1523","2013-01-18",8.31
"1524","2013-01-22",8.35
"1525","2013-01-23",8.38
"1526","2013-01-24",8.75
"1527","2013-01-25",9.25
"1528","2013-01-28",9.41
"1529","2013-01-29",9.03
"1530","2013-01-30",9.43
"1531","2013-01-31",9.54
"1532","2013-02-01",9.7
"1533","2013-02-04",9.43
"1534","2013-02-05",9.5
"1535","2013-02-06",9.5
"1536","2013-02-07",9.63
"1537","2013-02-08",9.41
"1538","2013-02-11",9.53
"1539","2013-02-12",9.53
"1540","2013-02-13",9.54
"1541","2013-02-14",9.42
"1542","2013-02-15",9.58
"1543","2013-02-19",9.41
"1544","2013-02-20",9.37
"1545","2013-02-21",9
"1546","2013-02-22",8.77
"1547","2013-02-25",8.75
"1548","2013-02-26",8.8
"1549","2013-02-27",8.84
"1550","2013-02-28",8.82
"1551","2013-03-01",8.65
"1552","2013-03-04",8.65
"1553","2013-03-05",8.6
"1554","2013-03-06",8.25
"1555","2013-03-07",8.03
"1556","2013-03-08",8.08
"1557","2013-03-11",8.05
"1558","2013-03-12",8.39
"1559","2013-03-13",8.36
"1560","2013-03-14",8.35
"1561","2013-03-15",8.24
"1562","2013-03-18",8.39
"1563","2013-03-19",8.32
"1564","2013-03-20",8.48
"1565","2013-03-21",8.48
"1566","2013-03-22",8.35
"1567","2013-03-25",8.35
"1568","2013-03-26",8.52
"1569","2013-03-27",8.52
"1570","2013-03-28",8.47
"1571","2013-04-01",8.52
"1572","2013-04-02",8.55
"1573","2013-04-03",8.52
"1574","2013-04-04",8.82
"1575","2013-04-05",8.53
"1576","2013-04-08",8.45
"1577","2013-04-09",8.59
"1578","2013-04-10",8.6
"1579","2013-04-11",8.01
"1580","2013-04-12",7.89
"1581","2013-04-15",7.92
"1582","2013-04-16",7.7
"1583","2013-04-17",7.74
"1584","2013-04-18",7.75
"1585","2013-04-19",7.85
"1586","2013-04-22",8
"1587","2013-04-23",8.1
"1588","2013-04-24",7.95
"1589","2013-04-25",8.01
"1590","2013-04-26",8
"1591","2013-04-29",7.96
"1592","2013-04-30",7.97
"1593","2013-05-01",7.99
"1594","2013-05-02",8.01
"1595","2013-05-03",7.99
"1596","2013-05-06",8.04
"1597","2013-05-07",7.99
"1598","2013-05-08",8.08
"1599","2013-05-09",7.97
"1600","2013-05-10",8.05
"1601","2013-05-13",8
"1602","2013-05-14",8
"1603","2013-05-15",8.02
"1604","2013-05-16",8
"1605","2013-05-17",8.1
"1606","2013-05-20",8.1
"1607","2013-05-21",8.14
"1608","2013-05-22",8
"1609","2013-05-23",8
"1610","2013-05-24",8.1
"1611","2013-05-28",8.02
"1612","2013-05-29",8.19
"1613","2013-05-30",8.11
"1614","2013-05-31",8.07
"1615","2013-06-03",8.11
"1616","2013-06-04",8.07
"1617","2013-06-05",8.09
"1618","2013-06-06",8.09
"1619","2013-06-07",8.04
"1620","2013-06-10",8.09
"1621","2013-06-11",8.05
"1622","2013-06-12",8.11
"1623","2013-06-13",8.18
"1624","2013-06-14",8.14
"1625","2013-06-17",8.05
"1626","2013-06-18",8.05
"1627","2013-06-19",8.19
"1628","2013-06-20",8.09
"1629","2013-06-21",8.1
"1630","2013-06-24",8.14
"1631","2013-06-25",8.13
"1632","2013-06-26",8.14
"1633","2013-06-27",8.25
"1634","2013-06-28",8.25
"1635","2013-07-01",8.2
"1636","2013-07-02",8.42
"1637","2013-07-03",8.46
"1638","2013-07-05",8.46
"1639","2013-07-08",8.23
"1640","2013-07-09",8.25
"1641","2013-07-10",8.42
"1642","2013-07-11",8.49
"1643","2013-07-12",8.45
"1644","2013-07-15",8.3
"1645","2013-07-16",8.35
"1646","2013-07-17",8.67
"1647","2013-07-18",8.64
"1648","2013-07-19",8.4
"1649","2013-07-22",8.3
"1650","2013-07-23",8.28
"1651","2013-07-24",8.45
"1652","2013-07-25",8.55
"1653","2013-07-26",8.37
"1654","2013-07-29",8.36
"1655","2013-07-30",8.36
"1656","2013-07-31",8.41
"1657","2013-08-01",8.54
"1658","2013-08-02",8.51
"1659","2013-08-05",8.36
"1660","2013-08-06",8.4
"1661","2013-08-07",8.65
"1662","2013-08-08",8.56
"1663","2013-08-09",8.65
"1664","2013-08-12",8.45
"1665","2013-08-13",8.95
"1666","2013-08-14",8.75
"1667","2013-08-15",8.75
"1668","2013-08-16",8.7
"1669","2013-08-19",9.09
"1670","2013-08-20",8.96
"1671","2013-08-21",9.08
"1672","2013-08-22",9.2
"1673","2013-08-23",9.23
"1674","2013-08-26",9.15
"1675","2013-08-27",9.13
"1676","2013-08-28",9.55
"1677","2013-08-29",9.43
"1678","2013-08-30",8.76
"1679","2013-09-03",8.8
"1680","2013-09-04",8.8
"1681","2013-09-05",8.77
"1682","2013-09-06",8.8
"1683","2013-09-09",8.71
"1684","2013-09-10",8.7
"1685","2013-09-11",8.52
"1686","2013-09-12",8.67
"1687","2013-09-13",8.45
"1688","2013-09-16",8.52
"1689","2013-09-17",8.61
"1690","2013-09-18",8.57
"1691","2013-09-19",8.65
"1692","2013-09-20",8.65
"1693","2013-09-23",8.7
"1694","2013-09-24",8.87
"1695","2013-09-25",8.9
"1696","2013-09-26",8.75
"1697","2013-09-27",8.95
"1698","2013-09-30",8.78
"1699","2013-10-01",8.65
"1700","2013-10-02",8.68
"1701","2013-10-03",8.64
"1702","2013-10-04",8.7
"1703","2013-10-07",8.56
"1704","2013-10-08",8.6
"1705","2013-10-09",8.5
"1706","2013-10-10",8.17
"1707","2013-10-11",7.94
"1708","2013-10-14",8.1
"1709","2013-10-15",8.16
"1710","2013-10-16",8.25
"1711","2013-10-17",8.14
"1712","2013-10-18",8.08
"1713","2013-10-21",8.14
"1714","2013-10-22",8.13
"1715","2013-10-23",8.18
"1716","2013-10-24",8.02
"1717","2013-10-25",8.25
"1718","2013-10-28",8.25
"1719","2013-10-29",8.05
"1720","2013-10-30",8.06
"1721","2013-10-31",8.25
"1722","2013-11-01",8.06
"1723","2013-11-04",8.01
"1724","2013-11-05",8.46
"1725","2013-11-06",8.28
"1726","2013-11-07",8.03
"1727","2013-11-08",8.01
"1728","2013-11-11",8.43
"1729","2013-11-12",8.06
"1730","2013-11-13",8.03
"1731","2013-11-14",8.3
"1732","2013-11-15",8.19
"1733","2013-11-18",7.96
"1734","2013-11-19",8
"1735","2013-11-20",8.02
"1736","2013-11-21",8.02
"1737","2013-11-22",8.03
"1738","2013-11-25",8.05
"1739","2013-11-26",8.12
"1740","2013-11-27",8.16
"1741","2013-11-29",8.19
"1742","2013-12-02",8.15
"1743","2013-12-03",8.4
"1744","2013-12-04",8.26
"1745","2013-12-05",8.22
"1746","2013-12-06",8.13
"1747","2013-12-09",8.16
"1748","2013-12-10",8.1
"1749","2013-12-11",8.14
"1750","2013-12-12",8.12
"1751","2013-12-13",8.12
"1752","2013-12-16",8
"1753","2013-12-17",8.06
"1754","2013-12-18",8.05
"1755","2013-12-19",8
"1756","2013-12-20",7.86
"1757","2013-12-23",8.05
"1758","2013-12-24",8
"1759","2013-12-26",8.05
"1760","2013-12-27",8.01
"1761","2013-12-30",8.4
"1762","2013-12-31",8.13
"1763","2014-01-02",8.13
"1764","2014-01-03",7.94
"1765","2014-01-06",8.05
"1766","2014-01-07",8.11
"1767","2014-01-08",8.03
"1768","2014-01-09",8.03
"1769","2014-01-10",8.08
"1770","2014-01-13",7.68
"1771","2014-01-14",7.78
"1772","2014-01-15",7.85
"1773","2014-01-16",7.88
"1774","2014-01-17",8.04
"1775","2014-01-21",8.38
"1776","2014-01-22",8.13
"1777","2014-01-23",8.16
"1778","2014-01-24",8.11
"1779","2014-01-27",8.31
"1780","2014-01-28",8.33
"1781","2014-01-29",8.4
"1782","2014-01-30",8.1
"1783","2014-01-31",8.15
"1784","2014-02-03",8.2
"1785","2014-02-04",8.2
"1786","2014-02-05",8.21
"1787","2014-02-06",8.2
"1788","2014-02-07",8.27
"1789","2014-02-10",8.27
"1790","2014-02-11",8.17
"1791","2014-02-12",8.27
"1792","2014-02-13",8.45
"1793","2014-02-14",8.45
"1794","2014-02-18",8.48
"1795","2014-02-19",8.33
"1796","2014-02-20",8.6
"1797","2014-02-21",8.2
"1798","2014-02-24",8.33
"1799","2014-02-25",8.54
"1800","2014-02-26",8.6
"1801","2014-02-27",8.69
"1802","2014-02-28",8.69
"1803","2014-03-03",8.6
"1804","2014-03-04",8.73
"1805","2014-03-05",8.37
"1806","2014-03-06",8.27
"1807","2014-03-07",8.66
"1808","2014-03-10",8.64
"1809","2014-03-11",8.64
"1810","2014-03-12",8.36
"1811","2014-03-13",8.38
"1812","2014-03-14",8.41
"1813","2014-03-17",8.4
"1814","2014-03-18",8.37
"1815","2014-03-19",8.66
"1816","2014-03-20",8.8
"1817","2014-03-21",8.98
"1818","2014-03-24",8.98
"1819","2014-03-25",8.95
"1820","2014-03-26",8.95
"1821","2014-03-27",8.98
"1822","2014-03-28",9
"1823","2014-03-31",8.98
"1824","2014-04-01",9
"1825","2014-04-02",9.1
"1826","2014-04-03",9.03
"1827","2014-04-04",8.75
"1828","2014-04-07",8.75
"1829","2014-04-08",9.07
"1830","2014-04-09",9.07
"1831","2014-04-10",9
"1832","2014-04-11",8.42
"1833","2014-04-14",8.55
"1834","2014-04-15",8.43
"1835","2014-04-16",8.5
"1836","2014-04-17",8.99
"1837","2014-04-21",8.71
"1838","2014-04-22",8.99
"1839","2014-04-23",8.97
"1840","2014-04-24",9
"1841","2014-04-25",9
"1842","2014-04-28",9
"1843","2014-04-29",9.04
"1844","2014-04-30",9.1
"1845","2014-05-01",9.1
"1846","2014-05-02",8.94
"1847","2014-05-05",8.88
"1848","2014-05-06",8.88
"1849","2014-05-07",8.88
"1850","2014-05-08",9.1
"1851","2014-05-09",8.88
"1852","2014-05-12",8.69
"1853","2014-05-13",8.69
"1854","2014-05-14",8.86
"1855","2014-05-15",8.86
"1856","2014-05-16",9.1
"1857","2014-05-19",9
"1858","2014-05-20",9
"1859","2014-05-21",9
"1860","2014-05-22",9.02
"1861","2014-05-23",9.1
"1862","2014-05-27",8.95
"1863","2014-05-28",9.1
"1864","2014-05-29",8.75
"1865","2014-05-30",8.83
"1866","2014-06-02",8.83
"1867","2014-06-03",9
"1868","2014-06-04",8.81
"1869","2014-06-05",9.05
"1870","2014-06-06",9.1
"1871","2014-06-09",9.1
"1872","2014-06-10",9.05
"1873","2014-06-11",8.88
"1874","2014-06-12",8.85
"1875","2014-06-13",8.85
"1876","2014-06-16",9.1
"1877","2014-06-17",9.05
"1878","2014-06-18",8.91
"1879","2014-06-19",8.98
"1880","2014-06-20",8.94
"1881","2014-06-23",8.91
"1882","2014-06-24",9
"1883","2014-06-25",8.87
"1884","2014-06-26",8.85
"1885","2014-06-27",8.88
"1886","2014-06-30",8.8
"1887","2014-07-01",8.83
"1888","2014-07-02",8.94
"1889","2014-07-03",8.97
"1890","2014-07-07",8.87
"1891","2014-07-08",8.87
"1892","2014-07-09",9.05
"1893","2014-07-10",8.83
"1894","2014-07-11",8.87
"1895","2014-07-14",8.92
"1896","2014-07-15",8.92
"1897","2014-07-16",8.9
"1898","2014-07-17",8.84
"1899","2014-07-18",8.66
"1900","2014-07-21",8.64
"1901","2014-07-22",8.89
"1902","2014-07-23",8.89
"1903","2014-07-24",8.7
"1904","2014-07-25",8.51
"1905","2014-07-28",8.55
"1906","2014-07-29",8.87
"1907","2014-07-30",8.88
"1908","2014-07-31",8.84
"1909","2014-08-01",8.84
"1910","2014-08-04",8.62
"1911","2014-08-05",8.88
"1912","2014-08-06",8.49
"1913","2014-08-07",8.7
"1914","2014-08-08",8.52
"1915","2014-08-11",8.74
"1916","2014-08-12",8.74
"1917","2014-08-13",8.37
"1918","2014-08-14",8.5
"1919","2014-08-15",8.47
"1920","2014-08-18",8.39
"1921","2014-08-19",8.32
"1922","2014-08-20",8.36
"1923","2014-08-21",8.36
"1924","2014-08-22",8.49
"1925","2014-08-25",8.7
"1926","2014-08-26",8.7
"1927","2014-08-27",8.7
"1928","2014-08-28",8.63
"1929","2014-08-29",8.56
"1930","2014-09-02",8.59
"1931","2014-09-03",8.57
"1932","2014-09-04",8.52
"1933","2014-09-05",8.75
"1934","2014-09-08",8.69
"1935","2014-09-09",8.63
"1936","2014-09-10",8.74
"1937","2014-09-11",8.59
"1938","2014-09-12",8.77
"1939","2014-09-15",8.8
"1940","2014-09-16",8.93
"1941","2014-09-17",9.16
"1942","2014-09-18",9.32
"1943","2014-09-19",9.49
"1944","2014-09-22",9.58
