"","date","INTC"
"115","2007-06-18",24.17
"116","2007-06-19",24.1
"117","2007-06-20",23.940001
"118","2007-06-21",24.290001
"119","2007-06-22",23.700001
"120","2007-06-25",23.48
"121","2007-06-26",23.379999
"122","2007-06-27",23.790001
"123","2007-06-28",23.92
"124","2007-06-29",23.74
"125","2007-07-02",24.27
"126","2007-07-03",24.59
"127","2007-07-05",24.6
"128","2007-07-06",24.68
"129","2007-07-09",24.959999
"130","2007-07-10",24.969999
"131","2007-07-11",24.57
"132","2007-07-12",26
"133","2007-07-13",25.969999
"134","2007-07-16",25.950001
"135","2007-07-17",26.33
"136","2007-07-18",25.059999
"137","2007-07-19",25.26
"138","2007-07-20",24.549999
"139","2007-07-23",24.719999
"140","2007-07-24",24.530001
"141","2007-07-25",24.5
"142","2007-07-26",24
"143","2007-07-27",23.540001
"144","2007-07-30",23.85
"145","2007-07-31",23.620001
"146","2007-08-01",23.799999
"147","2007-08-02",24.299999
"148","2007-08-03",23.91
"149","2007-08-06",24.129999
"150","2007-08-07",24.129999
"151","2007-08-08",24.68
"152","2007-08-09",23.92
"153","2007-08-10",23.98
"154","2007-08-13",24.02
"155","2007-08-14",23.799999
"156","2007-08-15",23.219999
"157","2007-08-16",23.1
"158","2007-08-17",23.700001
"159","2007-08-20",24.110001
"160","2007-08-21",23.889999
"161","2007-08-22",24.15
"162","2007-08-23",24.23
"163","2007-08-24",24.790001
"164","2007-08-27",24.450001
"165","2007-08-28",23.959999
"166","2007-08-29",25.09
"167","2007-08-30",25.280001
"168","2007-08-31",25.75
"169","2007-09-04",26.18
"170","2007-09-05",25.99
"171","2007-09-06",26.15
"172","2007-09-07",25.469999
"173","2007-09-10",25.35
"174","2007-09-11",25.66
"175","2007-09-12",25.459999
"176","2007-09-13",25.35
"177","2007-09-14",24.93
"178","2007-09-17",24.85
"179","2007-09-18",25.41
"180","2007-09-19",25.68
"181","2007-09-20",25.809999
"182","2007-09-21",25.870001
"183","2007-09-24",25.98
"184","2007-09-25",25.889999
"185","2007-09-26",25.91
"186","2007-09-27",25.76
"187","2007-09-28",25.860001
"188","2007-10-01",26.370001
"189","2007-10-02",26.379999
"190","2007-10-03",25.809999
"191","2007-10-04",25.6
"192","2007-10-05",25.540001
"193","2007-10-08",25.66
"194","2007-10-09",25.84
"195","2007-10-10",25.879999
"196","2007-10-11",25.43
"197","2007-10-12",25.549999
"198","2007-10-15",25.75
"199","2007-10-16",25.48
"200","2007-10-17",26.719999
"201","2007-10-18",26.969999
"202","2007-10-19",26.299999
"203","2007-10-22",26.639999
"204","2007-10-23",26.799999
"205","2007-10-24",26.01
"206","2007-10-25",25.889999
"207","2007-10-26",25.940001
"208","2007-10-29",26.26
"209","2007-10-30",26.27
"210","2007-10-31",26.9
"211","2007-11-01",26.5
"212","2007-11-02",26.799999
"213","2007-11-05",26.84
"214","2007-11-06",27.49
"215","2007-11-07",26.9
"216","2007-11-08",25.93
"217","2007-11-09",25.15
"218","2007-11-12",25.370001
"219","2007-11-13",26.139999
"220","2007-11-14",25.85
"221","2007-11-15",25.530001
"222","2007-11-16",25.51
"223","2007-11-19",25.17
"224","2007-11-20",25.52
"225","2007-11-21",24.629999
"226","2007-11-23",25.07
"227","2007-11-26",24.370001
"228","2007-11-27",25.110001
"229","2007-11-28",26.190001
"230","2007-11-29",26.34
"231","2007-11-30",26.08
"232","2007-12-03",26.25
"233","2007-12-04",26.309999
"234","2007-12-05",27.219999
"235","2007-12-06",27.98
"236","2007-12-07",27.73
"237","2007-12-10",27.780001
"238","2007-12-11",26.93
"239","2007-12-12",27.280001
"240","2007-12-13",27.16
"241","2007-12-14",26.290001
"242","2007-12-17",25.719999
"243","2007-12-18",25.91
"244","2007-12-19",26.190001
"245","2007-12-20",26.41
"246","2007-12-21",26.959999
"247","2007-12-24",27.309999
"248","2007-12-26",27.450001
"249","2007-12-27",26.83
"250","2007-12-28",26.76
"251","2007-12-31",26.66
"252","2008-01-02",25.35
"253","2008-01-03",24.67
"254","2008-01-04",22.67
"255","2008-01-07",22.879999
"256","2008-01-08",22.26
"257","2008-01-09",22.75
"258","2008-01-10",22.540001
"259","2008-01-11",21.99
"260","2008-01-14",23.08
"261","2008-01-15",22.690001
"262","2008-01-16",19.879999
"263","2008-01-17",19.33
"264","2008-01-18",19
"265","2008-01-22",18.610001
"266","2008-01-23",19.98
"267","2008-01-24",20.690001
"268","2008-01-25",20
"269","2008-01-28",20.290001
"270","2008-01-29",20.5
"271","2008-01-30",20.690001
"272","2008-01-31",21.1
"273","2008-02-01",21.77
"274","2008-02-04",21.200001
"275","2008-02-05",20.120001
"276","2008-02-06",19.92
"277","2008-02-07",20.049999
"278","2008-02-08",20.27
"279","2008-02-11",20.68
"280","2008-02-12",20.9
"281","2008-02-13",21.209999
"282","2008-02-14",20.459999
"283","2008-02-15",20.110001
"284","2008-02-19",20.16
"285","2008-02-20",20.379999
"286","2008-02-21",20.299999
"287","2008-02-22",19.82
"288","2008-02-25",19.940001
"289","2008-02-26",20.690001
"290","2008-02-27",20.77
"291","2008-02-28",20.49
"292","2008-02-29",19.969999
"293","2008-03-03",20.01
"294","2008-03-04",20
"295","2008-03-05",20.200001
"296","2008-03-06",19.870001
"297","2008-03-07",20.07
"298","2008-03-10",20.120001
"299","2008-03-11",21.200001
"300","2008-03-12",21.120001
"301","2008-03-13",21.280001
"302","2008-03-14",20.66
"303","2008-03-17",20.85
"304","2008-03-18",21.75
"305","2008-03-19",21.09
"306","2008-03-20",21.75
"307","2008-03-24",22.129999
"308","2008-03-25",22.27
"309","2008-03-26",21.860001
"310","2008-03-27",21.09
"311","2008-03-28",20.790001
"312","2008-03-31",21.18
"313","2008-04-01",21.969999
"314","2008-04-02",21.85
"315","2008-04-03",21.93
"316","2008-04-04",21.870001
"317","2008-04-07",21.75
"318","2008-04-08",21.08
"319","2008-04-09",21.42
"320","2008-04-10",22.08
"321","2008-04-11",21.24
"322","2008-04-14",20.690001
"323","2008-04-15",20.91
"324","2008-04-16",22.129999
"325","2008-04-17",22.110001
"326","2008-04-18",22.549999
"327","2008-04-21",22.459999
"328","2008-04-22",21.99
"329","2008-04-23",22.559999
"330","2008-04-24",22.690001
"331","2008-04-25",22.559999
"332","2008-04-28",22.709999
"333","2008-04-29",22.620001
"334","2008-04-30",22.26
"335","2008-05-01",23.290001
"336","2008-05-02",23.58
"337","2008-05-05",23.25
"338","2008-05-06",23.58
"339","2008-05-07",23.17
"340","2008-05-08",23.4
"341","2008-05-09",23.370001
"342","2008-05-12",23.639999
"343","2008-05-13",23.76
"344","2008-05-14",23.84
"345","2008-05-15",24.969999
"346","2008-05-16",25
"347","2008-05-19",24.879999
"348","2008-05-20",24.09
"349","2008-05-21",23.66
"350","2008-05-22",23.879999
"351","2008-05-23",23.41
"352","2008-05-27",23.6
"353","2008-05-28",23.469999
"354","2008-05-29",23.139999
"355","2008-05-30",23.18
"356","2008-06-02",23.200001
"357","2008-06-03",22.940001
"358","2008-06-04",23.48
"359","2008-06-05",23.870001
"360","2008-06-06",22.9
"361","2008-06-09",22.76
"362","2008-06-10",22.68
"363","2008-06-11",21.809999
"364","2008-06-12",22.049999
"365","2008-06-13",22.66
"366","2008-06-16",22.860001
"367","2008-06-17",22.58
"368","2008-06-18",22.280001
"369","2008-06-19",22.85
"370","2008-06-20",22.370001
"371","2008-06-23",22.360001
"372","2008-06-24",22.41
"373","2008-06-25",22.65
"374","2008-06-26",21.59
"375","2008-06-27",21.49
"376","2008-06-30",21.48
"377","2008-07-01",21.57
"378","2008-07-02",20.93
"379","2008-07-03",20.66
"380","2008-07-07",20.709999
"381","2008-07-08",20.92
"382","2008-07-09",19.809999
"383","2008-07-10",20.620001
"384","2008-07-11",20.639999
"385","2008-07-14",20.469999
"386","2008-07-15",20.709999
"387","2008-07-16",20.91
"388","2008-07-17",21.99
"389","2008-07-18",22.09
"390","2008-07-21",22.09
"391","2008-07-22",22.09
"392","2008-07-23",22.299999
"393","2008-07-24",21.67
"394","2008-07-25",22.01
"395","2008-07-28",21.67
"396","2008-07-29",22.23
"397","2008-07-30",22.23
"398","2008-07-31",22.190001
"399","2008-08-01",22.35
"400","2008-08-04",22.52
"401","2008-08-05",23.02
"402","2008-08-06",22.799999
"403","2008-08-07",23.67
"404","2008-08-08",24.23
"405","2008-08-11",24.379999
"406","2008-08-12",24.52
"407","2008-08-13",24.120001
"408","2008-08-14",24.360001
"409","2008-08-15",24.26
"410","2008-08-18",24.01
"411","2008-08-19",23.59
"412","2008-08-20",23.389999
"413","2008-08-21",23.049999
"414","2008-08-22",23.49
"415","2008-08-25",22.969999
"416","2008-08-26",23.15
"417","2008-08-27",23.41
"418","2008-08-28",23.59
"419","2008-08-29",22.870001
"420","2008-09-02",22.58
"421","2008-09-03",21.540001
"422","2008-09-04",20.52
"423","2008-09-05",20.610001
"424","2008-09-08",20.969999
"425","2008-09-09",20.33
"426","2008-09-10",20.16
"427","2008-09-11",20.190001
"428","2008-09-12",20.16
"429","2008-09-15",19.360001
"430","2008-09-16",19.48
"431","2008-09-17",18.549999
"432","2008-09-18",19.26
"433","2008-09-19",19.23
"434","2008-09-22",18.5
"435","2008-09-23",18.629999
"436","2008-09-24",18.700001
"437","2008-09-25",18.57
"438","2008-09-26",19.200001
"439","2008-09-29",17.27
"440","2008-09-30",18.73
"441","2008-10-01",18.52
"442","2008-10-02",17.200001
"443","2008-10-03",17.309999
"444","2008-10-06",16.93
"445","2008-10-07",16.02
"446","2008-10-08",16.25
"447","2008-10-09",15.6
"448","2008-10-10",15.19
"449","2008-10-13",16.99
"450","2008-10-14",15.93
"451","2008-10-15",14.99
"452","2008-10-16",15.88
"453","2008-10-17",15.5
"454","2008-10-20",16.040001
"455","2008-10-21",15.25
"456","2008-10-22",14.58
"457","2008-10-23",14.51
"458","2008-10-24",14.28
"459","2008-10-27",14.25
"460","2008-10-28",15.86
"461","2008-10-29",14.94
"462","2008-10-30",16.17
"463","2008-10-31",16.030001
"464","2008-11-03",15.64
"465","2008-11-04",16.26
"466","2008-11-05",15.06
"467","2008-11-06",13.87
"468","2008-11-07",14.63
"469","2008-11-10",14.35
"470","2008-11-11",13.93
"471","2008-11-12",13.52
"472","2008-11-13",14.43
"473","2008-11-14",13.32
"474","2008-11-17",13
"475","2008-11-18",13.11
"476","2008-11-19",12.49
"477","2008-11-20",12.23
"478","2008-11-21",13.11
"479","2008-11-24",13.56
"480","2008-11-25",13.13
"481","2008-11-26",13.97
"482","2008-11-28",13.8
"483","2008-12-01",12.56
"484","2008-12-02",13.28
"485","2008-12-03",13.66
"486","2008-12-04",12.77
"487","2008-12-05",13.29
"488","2008-12-08",13.94
"489","2008-12-09",14.3
"490","2008-12-10",14.27
"491","2008-12-11",14.01
"492","2008-12-12",14.75
"493","2008-12-15",14.59
"494","2008-12-16",15.64
"495","2008-12-17",15.26
"496","2008-12-18",14.26
"497","2008-12-19",14.44
"498","2008-12-22",14.34
"499","2008-12-23",14.07
"500","2008-12-24",14.23
"501","2008-12-26",14.18
"502","2008-12-29",14.13
"503","2008-12-30",14.69
"504","2008-12-31",14.66
"505","2009-01-02",15.2
"506","2009-01-05",14.91
"507","2009-01-06",15.37
"508","2009-01-07",14.44
"509","2009-01-08",14.55
"510","2009-01-09",14.15
"511","2009-01-12",13.79
"512","2009-01-13",13.67
"513","2009-01-14",13.08
"514","2009-01-15",13.29
"515","2009-01-16",13.74
"516","2009-01-20",12.86
"517","2009-01-21",13.26
"518","2009-01-22",12.82
"519","2009-01-23",13.12
"520","2009-01-26",13.38
"521","2009-01-27",13.81
"522","2009-01-28",14.01
"523","2009-01-29",13.37
"524","2009-01-30",12.9
"525","2009-02-02",13.63
"526","2009-02-03",13.73
"527","2009-02-04",13.88
"528","2009-02-05",14.25
"529","2009-02-06",14.73
"530","2009-02-09",14.91
"531","2009-02-10",14.08
"532","2009-02-11",14.08
"533","2009-02-12",14
"534","2009-02-13",13.88
"535","2009-02-17",13.21
"536","2009-02-18",13.36
"537","2009-02-19",12.68
"538","2009-02-20",12.78
"539","2009-02-23",12.08
"540","2009-02-24",12.73
"541","2009-02-25",13.03
"542","2009-02-26",12.71
"543","2009-02-27",12.74
"544","2009-03-02",12.31
"545","2009-03-03",12.28
"546","2009-03-04",12.76
"547","2009-03-05",12.31
"548","2009-03-06",12.41
"549","2009-03-09",12.55
"550","2009-03-10",13.92
"551","2009-03-11",13.96
"552","2009-03-12",14.52
"553","2009-03-13",14.7
"554","2009-03-16",14.25
"555","2009-03-17",14.9
"556","2009-03-18",15.24
"557","2009-03-19",15.15
"558","2009-03-20",14.65
"559","2009-03-23",15.52
"560","2009-03-24",15
"561","2009-03-25",14.94
"562","2009-03-26",15.82
"563","2009-03-27",15.42
"564","2009-03-30",14.72
"565","2009-03-31",15.03
"566","2009-04-01",15.03
"567","2009-04-02",15.7
"568","2009-04-03",15.95
"569","2009-04-06",15.86
"570","2009-04-07",15.45
"571","2009-04-08",15.27
"572","2009-04-09",15.98
"573","2009-04-13",15.98
"574","2009-04-14",16.01
"575","2009-04-15",15.62
"576","2009-04-16",15.89
"577","2009-04-17",15.6
"578","2009-04-20",15
"579","2009-04-21",15.36
"580","2009-04-22",15.67
"581","2009-04-23",15.53
"582","2009-04-24",15.62
"583","2009-04-27",15.28
"584","2009-04-28",15.05
"585","2009-04-29",15.35
"586","2009-04-30",15.78
"587","2009-05-01",15.81
"588","2009-05-04",16.66
"589","2009-05-05",16.16
"590","2009-05-06",16.120001
"591","2009-05-07",15.77
"592","2009-05-08",15.29
"593","2009-05-11",15.37
"594","2009-05-12",15.21
"595","2009-05-13",15.13
"596","2009-05-14",15.54
"597","2009-05-15",15.19
"598","2009-05-18",15.52
"599","2009-05-19",15.65
"600","2009-05-20",15.58
"601","2009-05-21",15.18
"602","2009-05-22",15.05
"603","2009-05-26",15.48
"604","2009-05-27",15.46
"605","2009-05-28",15.72
"606","2009-05-29",15.72
"607","2009-06-01",16.5
"608","2009-06-02",16.190001
"609","2009-06-03",15.94
"610","2009-06-04",16.129999
"611","2009-06-05",15.92
"612","2009-06-08",15.92
"613","2009-06-09",16.42
"614","2009-06-10",16.459999
"615","2009-06-11",16.35
"616","2009-06-12",16.309999
"617","2009-06-15",15.98
"618","2009-06-16",15.86
"619","2009-06-17",16.139999
"620","2009-06-18",15.87
"621","2009-06-19",16.01
"622","2009-06-22",15.68
"623","2009-06-23",15.81
"624","2009-06-24",16.1
"625","2009-06-25",16.309999
"626","2009-06-26",16.290001
"627","2009-06-29",16.379999
"628","2009-06-30",16.549999
"629","2009-07-01",17.040001
"630","2009-07-02",16.719999
"631","2009-07-06",16.540001
"632","2009-07-07",16.25
"633","2009-07-08",15.94
"634","2009-07-09",16.02
"635","2009-07-10",16.040001
"636","2009-07-13",16.49
"637","2009-07-14",16.83
"638","2009-07-15",18.049999
"639","2009-07-16",18.5
"640","2009-07-17",18.790001
"641","2009-07-20",18.9
"642","2009-07-21",18.9
"643","2009-07-22",19.139999
"644","2009-07-23",19.48
"645","2009-07-24",19.360001
"646","2009-07-27",19.469999
"647","2009-07-28",19.370001
"648","2009-07-29",19.4
"649","2009-07-30",19.33
"650","2009-07-31",19.25
"651","2009-08-03",19.370001
"652","2009-08-04",19.32
"653","2009-08-05",18.860001
"654","2009-08-06",18.700001
"655","2009-08-07",18.5
"656","2009-08-10",18.76
"657","2009-08-11",18.639999
"658","2009-08-12",18.809999
"659","2009-08-13",19.049999
"660","2009-08-14",18.77
"661","2009-08-17",18.450001
"662","2009-08-18",18.77
"663","2009-08-19",18.799999
"664","2009-08-20",18.709999
"665","2009-08-21",18.889999
"666","2009-08-24",18.76
"667","2009-08-25",19.1
"668","2009-08-26",19.43
"669","2009-08-27",19.469999
"670","2009-08-28",20.25
"671","2009-08-31",20.32
"672","2009-09-01",19.719999
"673","2009-09-02",19.469999
"674","2009-09-03",19.42
"675","2009-09-04",19.639999
"676","2009-09-08",19.799999
"677","2009-09-09",19.93
"678","2009-09-10",19.76
"679","2009-09-11",19.51
"680","2009-09-14",19.360001
"681","2009-09-15",19.549999
"682","2009-09-16",19.65
"683","2009-09-17",19.41
"684","2009-09-18",19.559999
"685","2009-09-21",19.540001
"686","2009-09-22",19.530001
"687","2009-09-23",19.879999
"688","2009-09-24",19.540001
"689","2009-09-25",19.370001
"690","2009-09-28",19.74
"691","2009-09-29",19.48
"692","2009-09-30",19.57
"693","2009-10-01",18.9
"694","2009-10-02",18.969999
"695","2009-10-05",19.1
"696","2009-10-06",19.629999
"697","2009-10-07",19.75
"698","2009-10-08",19.879999
"699","2009-10-09",20.17
"700","2009-10-12",20.4
"701","2009-10-13",20.49
"702","2009-10-14",20.83
"703","2009-10-15",20.67
"704","2009-10-16",20.18
"705","2009-10-19",20.41
"706","2009-10-20",20.18
"707","2009-10-21",19.860001
"708","2009-10-22",20.120001
"709","2009-10-23",19.780001
"710","2009-10-26",19.83
"711","2009-10-27",19.74
"712","2009-10-28",19.030001
"713","2009-10-29",19.219999
"714","2009-10-30",19.110001
"715","2009-11-02",19.01
"716","2009-11-03",18.5
"717","2009-11-04",18.59
"718","2009-11-05",18.889999
"719","2009-11-06",18.93
"720","2009-11-09",19.459999
"721","2009-11-10",19.5
"722","2009-11-11",19.84
"723","2009-11-12",19.68
"724","2009-11-13",19.82
"725","2009-11-16",20.23
"726","2009-11-17",20.32
"727","2009-11-18",20.120001
"728","2009-11-19",19.299999
"729","2009-11-20",19.24
"730","2009-11-23",19.4
"731","2009-11-24",19.389999
"732","2009-11-25",19.34
"733","2009-11-27",19.110001
"734","2009-11-30",19.200001
"735","2009-12-01",19.66
"736","2009-12-02",19.719999
"737","2009-12-03",19.870001
"738","2009-12-04",20.459999
"739","2009-12-07",20.370001
"740","2009-12-08",19.99
"741","2009-12-09",20.01
"742","2009-12-10",20.15
"743","2009-12-11",19.9
"744","2009-12-14",19.98
"745","2009-12-15",19.799999
"746","2009-12-16",19.379999
"747","2009-12-17",19.07
"748","2009-12-18",19.629999
"749","2009-12-21",20.09
"750","2009-12-22",20.040001
"751","2009-12-23",20.1
"752","2009-12-24",20.33
"753","2009-12-28",20.299999
"754","2009-12-29",20.4
"755","2009-12-30",20.59
"756","2009-12-31",20.4
"757","2010-01-04",20.879999
"758","2010-01-05",20.870001
"759","2010-01-06",20.799999
"760","2010-01-07",20.6
"761","2010-01-08",20.83
"762","2010-01-11",20.950001
"763","2010-01-12",20.610001
"764","2010-01-13",20.959999
"765","2010-01-14",21.48
"766","2010-01-15",20.799999
"767","2010-01-19",21.049999
"768","2010-01-20",21.08
"769","2010-01-21",20.84
"770","2010-01-22",19.91
"771","2010-01-25",20.32
"772","2010-01-26",20
"773","2010-01-27",20.24
"774","2010-01-28",19.92
"775","2010-01-29",19.4
"776","2010-02-01",19.610001
"777","2010-02-02",19.91
"778","2010-02-03",19.68
"779","2010-02-04",19.02
"780","2010-02-05",19.469999
"781","2010-02-08",19.35
"782","2010-02-09",19.65
"783","2010-02-10",19.690001
"784","2010-02-11",20.059999
"785","2010-02-12",20.43
"786","2010-02-16",20.719999
"787","2010-02-17",20.66
"788","2010-02-18",20.84
"789","2010-02-19",20.82
"790","2010-02-22",20.870001
"791","2010-02-23",20.389999
"792","2010-02-24",20.700001
"793","2010-02-25",20.629999
"794","2010-02-26",20.530001
"795","2010-03-01",20.870001
"796","2010-03-02",20.700001
"797","2010-03-03",20.52
"798","2010-03-04",20.530001
"799","2010-03-05",20.790001
"800","2010-03-08",20.77
"801","2010-03-09",20.940001
"802","2010-03-10",21.190001
"803","2010-03-11",21.25
"804","2010-03-12",21.27
"805","2010-03-15",21.17
"806","2010-03-16",22.01
"807","2010-03-17",22.24
"808","2010-03-18",22.200001
"809","2010-03-19",21.99
"810","2010-03-22",22.24
"811","2010-03-23",22.67
"812","2010-03-24",22.43
"813","2010-03-25",22.35
"814","2010-03-26",22.24
"815","2010-03-29",22.33
"816","2010-03-30",22.34
"817","2010-03-31",22.290001
"818","2010-04-01",22.389999
"819","2010-04-05",22.59
"820","2010-04-06",22.4
"821","2010-04-07",22.450001
"822","2010-04-08",22.309999
"823","2010-04-09",22.549999
"824","2010-04-12",22.540001
"825","2010-04-13",22.77
"826","2010-04-14",23.52
"827","2010-04-15",24.219999
"828","2010-04-16",23.92
"829","2010-04-19",24
"830","2010-04-20",24.120001
"831","2010-04-21",23.799999
"832","2010-04-22",23.99
"833","2010-04-23",24.040001
"834","2010-04-26",23.82
"835","2010-04-27",23.35
"836","2010-04-28",23.26
"837","2010-04-29",23.49
"838","2010-04-30",22.84
"839","2010-05-03",23.26
"840","2010-05-04",22.559999
"841","2010-05-05",22.17
"842","2010-05-06",21.51
"843","2010-05-07",21.309999
"844","2010-05-10",22.549999
"845","2010-05-11",22.280001
"846","2010-05-12",23.09
"847","2010-05-13",22.5
"848","2010-05-14",21.889999
"849","2010-05-17",22.02
"850","2010-05-18",21.43
"851","2010-05-19",21.6
"852","2010-05-20",20.790001
"853","2010-05-21",20.91
"854","2010-05-24",20.67
"855","2010-05-25",20.85
"856","2010-05-26",20.700001
"857","2010-05-27",21.76
"858","2010-05-28",21.42
"859","2010-06-01",21.18
"860","2010-06-02",21.809999
"861","2010-06-03",21.9
"862","2010-06-04",20.950001
"863","2010-06-07",20.309999
"864","2010-06-08",20.18
"865","2010-06-09",19.93
"866","2010-06-10",20.549999
"867","2010-06-11",20.639999
"868","2010-06-14",20.889999
"869","2010-06-15",21.48
"870","2010-06-16",21.49
"871","2010-06-17",21.52
"872","2010-06-18",21.4
"873","2010-06-21",21.190001
"874","2010-06-22",20.98
"875","2010-06-23",20.809999
"876","2010-06-24",20.32
"877","2010-06-25",20.030001
"878","2010-06-28",20.360001
"879","2010-06-29",19.790001
"880","2010-06-30",19.450001
"881","2010-07-01",19.25
"882","2010-07-02",19.200001
"883","2010-07-06",19.48
"884","2010-07-07",20.139999
"885","2010-07-08",20.1
"886","2010-07-09",20.24
"887","2010-07-12",20.57
"888","2010-07-13",21.01
"889","2010-07-14",21.360001
"890","2010-07-15",21.51
"891","2010-07-16",21.02
"892","2010-07-19",21.59
"893","2010-07-20",21.65
"894","2010-07-21",21.26
"895","2010-07-22",21.780001
"896","2010-07-23",21.690001
"897","2010-07-26",21.709999
"898","2010-07-27",21.58
"899","2010-07-28",21.33
"900","2010-07-29",21.030001
"901","2010-07-30",20.6
"902","2010-08-02",21.15
"903","2010-08-03",20.870001
"904","2010-08-04",20.73
"905","2010-08-05",20.67
"906","2010-08-06",20.65
"907","2010-08-09",20.65
"908","2010-08-10",19.82
"909","2010-08-11",19.43
"910","2010-08-12",19.450001
"911","2010-08-13",19.15
"912","2010-08-16",19.469999
"913","2010-08-17",19.530001
"914","2010-08-18",19.59
"915","2010-08-19",18.9
"916","2010-08-20",18.91
"917","2010-08-23",18.700001
"918","2010-08-24",18.41
"919","2010-08-25",18.48
"920","2010-08-26",18.18
"921","2010-08-27",18.370001
"922","2010-08-30",17.959999
"923","2010-08-31",17.67
"924","2010-09-01",18.139999
"925","2010-09-02",18.280001
"926","2010-09-03",18.43
"927","2010-09-07",18.120001
"928","2010-09-08",17.9
"929","2010-09-09",18
"930","2010-09-10",17.969999
"931","2010-09-13",18.559999
"932","2010-09-14",18.74
"933","2010-09-15",18.719999
"934","2010-09-16",18.969999
"935","2010-09-17",18.809999
"936","2010-09-20",18.93
"937","2010-09-21",19.139999
"938","2010-09-22",19.01
"939","2010-09-23",18.98
"940","2010-09-24",19.42
"941","2010-09-27",19.24
"942","2010-09-28",19.51
"943","2010-09-29",19.24
"944","2010-09-30",19.200001
"945","2010-10-01",19.32
"946","2010-10-04",18.870001
"947","2010-10-05",19.15
"948","2010-10-06",19.309999
"949","2010-10-07",19.4
"950","2010-10-08",19.52
"951","2010-10-11",19.559999
"952","2010-10-12",19.77
"953","2010-10-13",19.24
"954","2010-10-14",19.32
"955","2010-10-15",19.32
"956","2010-10-18",19.190001
"957","2010-10-19",19.209999
"958","2010-10-20",19.639999
"959","2010-10-21",19.76
"960","2010-10-22",19.84
"961","2010-10-25",19.870001
"962","2010-10-26",20.040001
"963","2010-10-27",20.190001
"964","2010-10-28",20.469999
"965","2010-10-29",20.049999
"966","2010-11-01",20.57
"967","2010-11-02",20.34
"968","2010-11-03",20.48
"969","2010-11-04",20.969999
"970","2010-11-05",21.24
"971","2010-11-08",21.23
"972","2010-11-09",21.16
"973","2010-11-10",21.040001
"974","2010-11-11",21.209999
