"","date","HROW"
"242","2008-09-12",54
"243","2008-09-15",54
"244","2008-09-16",54
"245","2008-09-17",54
"246","2008-09-18",52
"247","2008-09-19",52
"248","2008-09-22",52
"249","2008-09-23",50
"250","2008-09-24",48
"251","2008-09-25",48
"252","2008-09-26",56
"253","2008-09-29",56
"254","2008-09-30",56
"255","2008-10-01",51.599998
"256","2008-10-02",55.599998
"257","2008-10-03",55.599998
"258","2008-10-06",55.599998
"259","2008-10-07",55.599998
"260","2008-10-08",55.599998
"261","2008-10-09",54
"262","2008-10-10",50
"263","2008-10-13",50
"264","2008-10-14",48
"265","2008-10-15",48
"266","2008-10-16",48
"267","2008-10-17",48
"268","2008-10-20",48
"269","2008-10-21",48
"270","2008-10-22",48
"271","2008-10-23",48
"272","2008-10-24",48
"273","2008-10-27",50
"274","2008-10-28",49.599998
"275","2008-10-29",49.599998
"276","2008-10-30",49.599998
"277","2008-10-31",49.599998
"278","2008-11-03",49.599998
"279","2008-11-04",49.599998
"280","2008-11-05",44
"281","2008-11-06",44
"282","2008-11-07",40
"283","2008-11-10",28
"284","2008-11-11",37.599998
"285","2008-11-12",36
"286","2008-11-13",36
"287","2008-11-14",32
"288","2008-11-17",32
"289","2008-11-18",32
"290","2008-11-19",28
"291","2008-11-20",28
"292","2008-11-21",28
"293","2008-11-24",30
"294","2008-11-25",32
"295","2008-11-26",32
"296","2008-11-28",32
"297","2008-12-01",32
"298","2008-12-02",32
"299","2008-12-03",32
"300","2008-12-04",22
"301","2008-12-05",32
"302","2008-12-08",40
"303","2008-12-09",40
"304","2008-12-10",40
"305","2008-12-11",40
"306","2008-12-12",40
"307","2008-12-15",40
"308","2008-12-16",39.599998
"309","2008-12-17",40
"310","2008-12-18",22
"311","2008-12-19",39.599998
"312","2008-12-22",40
"313","2008-12-23",40
"314","2008-12-24",40
"315","2008-12-26",40
"316","2008-12-29",40
"317","2008-12-30",40
"318","2008-12-31",40
"319","2009-01-02",40
"320","2009-01-05",40
"321","2009-01-06",40
"322","2009-01-07",40
"323","2009-01-08",40
"324","2009-01-09",40
"325","2009-01-12",28
"326","2009-01-13",40
"327","2009-01-14",40
"328","2009-01-15",40
"329","2009-01-16",40
"330","2009-01-20",40
"331","2009-01-21",40
"332","2009-01-22",40
"333","2009-01-23",40
"334","2009-01-26",40
"335","2009-01-27",40
"336","2009-01-28",40
"337","2009-01-29",40
"338","2009-01-30",40
"339","2009-02-02",40
"340","2009-02-03",40
"341","2009-02-04",40
"342","2009-02-05",40
"343","2009-02-06",40
"344","2009-02-09",40
"345","2009-02-10",40
"346","2009-02-11",40
"347","2009-02-12",40
"348","2009-02-13",40
"349","2009-02-17",40
"350","2009-02-18",40
"351","2009-02-19",24
"352","2009-02-20",40
"353","2009-02-23",40
"354","2009-02-24",40
"355","2009-02-25",40
"356","2009-02-26",40
"357","2009-02-27",40
"358","2009-03-02",39.599998
"359","2009-03-03",39.599998
"360","2009-03-04",39.599998
"361","2009-03-05",39.599998
"362","2009-03-06",39.599998
"363","2009-03-09",39.599998
"364","2009-03-10",39.599998
"365","2009-03-11",39.599998
"366","2009-03-12",40
"367","2009-03-13",40
"368","2009-03-16",40
"369","2009-03-17",40
"370","2009-03-18",40
"371","2009-03-19",40
"372","2009-03-20",40
"373","2009-03-23",36
"374","2009-03-24",40
"375","2009-03-25",44
"376","2009-03-26",44
"377","2009-03-27",44
"378","2009-03-30",44
"379","2009-03-31",44
"380","2009-04-01",32
"381","2009-04-02",32
"382","2009-04-03",30
"383","2009-04-06",30
"384","2009-04-07",30
"385","2009-04-08",30
"386","2009-04-09",30
"387","2009-04-13",30
"388","2009-04-14",30
"389","2009-04-15",30
"390","2009-04-16",26
"391","2009-04-17",26
"392","2009-04-20",26
"393","2009-04-21",26
"394","2009-04-22",32
"395","2009-04-23",32
"396","2009-04-24",32
"397","2009-04-27",26
"398","2009-04-28",32
"399","2009-04-29",32
"400","2009-04-30",32
"401","2009-05-01",28.799999
"402","2009-05-04",28.799999
"403","2009-05-05",28
"404","2009-05-06",28
"405","2009-05-07",28
"406","2009-05-08",28
"407","2009-05-11",26
"408","2009-05-12",26
"409","2009-05-13",26
"410","2009-05-14",32
"411","2009-05-15",32
"412","2009-05-18",32
"413","2009-05-19",32
"414","2009-05-20",32
"415","2009-05-21",32
"416","2009-05-22",32
"417","2009-05-26",32
"418","2009-05-27",32
"419","2009-05-28",32
"420","2009-05-29",32
"421","2009-06-01",32
"422","2009-06-02",32
"423","2009-06-03",32
"424","2009-06-04",32
"425","2009-06-05",32
"426","2009-06-08",28.4
"427","2009-06-09",32
"428","2009-06-10",48
"429","2009-06-11",48
"430","2009-06-12",48
"431","2009-06-15",60
"432","2009-06-16",60
"433","2009-06-17",60
"434","2009-06-18",64
"435","2009-06-19",64
"436","2009-06-22",66
"437","2009-06-23",56
"438","2009-06-24",56
"439","2009-06-25",56
"440","2009-06-26",56
"441","2009-06-29",56
"442","2009-06-30",56
"443","2009-07-01",56
"444","2009-07-02",56
"445","2009-07-06",60
"446","2009-07-07",56
"447","2009-07-08",60
"448","2009-07-09",60
"449","2009-07-10",64
"450","2009-07-13",62
"451","2009-07-14",64
"452","2009-07-15",60
"453","2009-07-16",60
"454","2009-07-17",62
"455","2009-07-20",56
"456","2009-07-21",56
"457","2009-07-22",56.799999
"458","2009-07-23",58
"459","2009-07-24",60
"460","2009-07-27",52
"461","2009-07-28",32
"462","2009-07-29",52
"463","2009-07-30",56
"464","2009-07-31",56
"465","2009-08-03",56
"466","2009-08-04",59.599998
"467","2009-08-05",59.200001
"468","2009-08-06",58
"469","2009-08-07",56
"470","2009-08-10",56
"471","2009-08-11",56
"472","2009-08-12",56
"473","2009-08-13",52.799999
"474","2009-08-14",56
"475","2009-08-17",56
"476","2009-08-18",52
"477","2009-08-19",52
"478","2009-08-20",52
"479","2009-08-21",52
"480","2009-08-24",56
"481","2009-08-25",52
"482","2009-08-26",52
"483","2009-08-27",52
"484","2009-08-28",54
"485","2009-08-31",55.599998
"486","2009-09-01",52
"487","2009-09-02",59.599998
"488","2009-09-03",56
"489","2009-09-04",62.400002
"490","2009-09-08",58.799999
"491","2009-09-09",64
"492","2009-09-10",64
"493","2009-09-11",54
"494","2009-09-14",56
"495","2009-09-15",52
"496","2009-09-16",58
"497","2009-09-17",58
"498","2009-09-18",58
"499","2009-09-21",60
"500","2009-09-22",52
"501","2009-09-23",60
"502","2009-09-24",59.599998
"503","2009-09-25",62
"504","2009-09-28",70
"505","2009-09-29",70
"506","2009-09-30",74
"507","2009-10-01",72
"508","2009-10-02",58
"509","2009-10-05",88
"510","2009-10-06",84
"511","2009-10-07",80
"512","2009-10-08",79.599998
"513","2009-10-09",76
"514","2009-10-12",72
"515","2009-10-13",74
"516","2009-10-14",68
"517","2009-10-15",74
"518","2009-10-16",72
"519","2009-10-19",66.800003
"520","2009-10-20",60
"521","2009-10-21",68
"522","2009-10-22",67.199997
"523","2009-10-23",74
"524","2009-10-26",72
"525","2009-10-27",72
"526","2009-10-28",72
"527","2009-10-29",73.599998
"528","2009-10-30",72
"529","2009-11-02",72
"530","2009-11-03",72
"531","2009-11-04",72
"532","2009-11-05",72
"533","2009-11-06",72
"534","2009-11-09",67.599998
"535","2009-11-10",67.599998
"536","2009-11-11",67.599998
"537","2009-11-12",64
"538","2009-11-13",64
"539","2009-11-16",60
"540","2009-11-17",60
"541","2009-11-18",64
"542","2009-11-19",64
"543","2009-11-20",64
"544","2009-11-23",64
"545","2009-11-24",60
"546","2009-11-25",58
"547","2009-11-27",58
"548","2009-11-30",55.599998
"549","2009-12-01",54
"550","2009-12-02",54
"551","2009-12-03",50
"552","2009-12-04",50
"553","2009-12-07",50
"554","2009-12-08",50
"555","2009-12-09",50
"556","2009-12-10",46
"557","2009-12-11",46
"558","2009-12-14",46
"559","2009-12-15",46
"560","2009-12-16",46
"561","2009-12-17",46
"562","2009-12-18",44
"563","2009-12-21",44
"564","2009-12-22",44
"565","2009-12-23",52
"566","2009-12-24",64
"567","2009-12-28",63.599998
"568","2009-12-29",63.599998
"569","2009-12-30",60
"570","2009-12-31",60
"571","2010-01-04",58
"572","2010-01-05",58
"573","2010-01-06",60
"574","2010-01-07",54.400002
"575","2010-01-08",56
"576","2010-01-11",56
"577","2010-01-12",56
"578","2010-01-13",59.599998
"579","2010-01-14",59.599998
"580","2010-01-15",46.400002
"581","2010-01-19",42
"582","2010-01-20",42
"583","2010-01-21",42
"584","2010-01-22",42
"585","2010-01-25",42
"586","2010-01-26",42
"587","2010-01-27",42
"588","2010-01-28",54
"589","2010-01-29",54
"590","2010-02-01",54
"591","2010-02-02",48
"592","2010-02-03",45.599998
"593","2010-02-04",42.400002
"594","2010-02-05",39.599998
"595","2010-02-08",39.599998
"596","2010-02-09",39.599998
"597","2010-02-10",39.599998
"598","2010-02-11",43.599998
"599","2010-02-12",40
"600","2010-02-16",40
"601","2010-02-17",40
"602","2010-02-18",38
"603","2010-02-19",38
"604","2010-02-22",36.400002
"605","2010-02-23",36
"606","2010-02-24",36
"607","2010-02-25",36
"608","2010-02-26",36
"609","2010-03-01",36
"610","2010-03-02",36
"611","2010-03-03",36
"612","2010-03-04",36
"613","2010-03-05",36
"614","2010-03-08",36
"615","2010-03-09",36
"616","2010-03-10",36
"617","2010-03-11",36
"618","2010-03-12",36
"619","2010-03-15",36
"620","2010-03-16",36
"621","2010-03-17",36
"622","2010-03-18",40
"623","2010-03-19",40
"624","2010-03-22",40
"625","2010-03-23",40
"626","2010-03-24",40
"627","2010-03-25",40
"628","2010-03-26",40
"629","2010-03-29",40
"630","2010-03-30",40
"631","2010-03-31",40
"632","2010-04-01",40
"633","2010-04-05",40
"634","2010-04-06",40
"635","2010-04-07",40
"636","2010-04-08",40
"637","2010-04-09",40
"638","2010-04-12",40
"639","2010-04-13",40
"640","2010-04-14",40
"641","2010-04-15",40
"642","2010-04-16",40
"643","2010-04-19",40
"644","2010-04-20",39.599998
"645","2010-04-21",39.599998
"646","2010-04-22",39.599998
"647","2010-04-23",39.599998
"648","2010-04-26",39.599998
"649","2010-04-27",40
"650","2010-04-28",40
"651","2010-04-29",40
"652","2010-04-30",40
"653","2010-05-03",40
"654","2010-05-04",40
"655","2010-05-05",40
"656","2010-05-06",40
"657","2010-05-07",39.599998
"658","2010-05-10",39.599998
"659","2010-05-11",39.599998
"660","2010-05-12",39.599998
"661","2010-05-13",39.599998
"662","2010-05-14",39.599998
"663","2010-05-17",39.599998
"664","2010-05-18",39.599998
"665","2010-05-19",39.599998
"666","2010-05-20",39.599998
"667","2010-05-21",36
"668","2010-05-24",36
"669","2010-05-25",36
"670","2010-05-26",36
"671","2010-05-27",36
"672","2010-05-28",40
"673","2010-06-01",40
"674","2010-06-02",40
"675","2010-06-03",40
"676","2010-06-04",40
"677","2010-06-07",39.599998
"678","2010-06-08",40
"679","2010-06-09",44
"680","2010-06-10",44
"681","2010-06-11",44
"682","2010-06-14",40
"683","2010-06-15",48
"684","2010-06-16",48
"685","2010-06-17",48
"686","2010-06-18",48
"687","2010-06-21",48
"688","2010-06-22",48
"689","2010-06-23",48
"690","2010-06-24",46
"691","2010-06-25",46
"692","2010-06-28",46
"693","2010-06-29",46
"694","2010-06-30",46
"695","2010-07-01",46
"696","2010-07-02",46
"697","2010-07-06",44
"698","2010-07-07",44
"699","2010-07-08",44
"700","2010-07-09",44
"701","2010-07-12",44
"702","2010-07-13",44
"703","2010-07-14",44
"704","2010-07-15",44
"705","2010-07-16",44
"706","2010-07-19",44
"707","2010-07-20",44
"708","2010-07-21",47.200001
"709","2010-07-22",48.400002
"710","2010-07-23",48
"711","2010-07-26",48
"712","2010-07-27",48
"713","2010-07-28",48
"714","2010-07-29",48
"715","2010-07-30",48.799999
"716","2010-08-02",48
"717","2010-08-03",44
"718","2010-08-04",44
"719","2010-08-05",44
"720","2010-08-06",44
"721","2010-08-09",47.599998
"722","2010-08-10",43.200001
"723","2010-08-11",43.200001
"724","2010-08-12",42.799999
"725","2010-08-13",42.799999
"726","2010-08-16",43.599998
"727","2010-08-17",43.599998
"728","2010-08-18",43.200001
"729","2010-08-19",43.200001
"730","2010-08-20",43.200001
"731","2010-08-23",40
"732","2010-08-24",40
"733","2010-08-25",40
"734","2010-08-26",40
"735","2010-08-27",40
"736","2010-08-30",40
"737","2010-08-31",40
"738","2010-09-01",40
"739","2010-09-02",38
"740","2010-09-03",32
"741","2010-09-07",36.799999
"742","2010-09-08",36.799999
"743","2010-09-09",36.799999
"744","2010-09-10",36.799999
"745","2010-09-13",36.799999
"746","2010-09-14",36.400002
"747","2010-09-15",36.400002
"748","2010-09-16",36
"749","2010-09-17",36
"750","2010-09-20",36
"751","2010-09-21",36
"752","2010-09-22",36
"753","2010-09-23",36
"754","2010-09-24",36
"755","2010-09-27",36
"756","2010-09-28",36
"757","2010-09-29",36
"758","2010-09-30",36
"759","2010-10-01",36
"760","2010-10-04",36
"761","2010-10-05",36
"762","2010-10-06",36
"763","2010-10-07",36
"764","2010-10-08",35.200001
"765","2010-10-11",30
"766","2010-10-12",30
"767","2010-10-13",30
"768","2010-10-14",30
"769","2010-10-15",30
"770","2010-10-18",30
"771","2010-10-19",32
"772","2010-10-20",32
"773","2010-10-21",32
"774","2010-10-22",32
"775","2010-10-25",32
"776","2010-10-26",32
"777","2010-10-27",32
"778","2010-10-28",32
"779","2010-10-29",32
"780","2010-11-01",32
"781","2010-11-02",32
"782","2010-11-03",32
"783","2010-11-04",32
"784","2010-11-05",32
"785","2010-11-08",32
"786","2010-11-09",24
"787","2010-11-10",24
"788","2010-11-11",24
"789","2010-11-12",21.6
"790","2010-11-15",21.6
"791","2010-11-16",21.6
"792","2010-11-17",21.6
"793","2010-11-18",21.6
"794","2010-11-19",21.6
"795","2010-11-22",21.6
"796","2010-11-23",21.6
"797","2010-11-24",21.6
"798","2010-11-26",21.6
"799","2010-11-29",31.6
"800","2010-11-30",31.6
"801","2010-12-01",31.6
"802","2010-12-02",31.6
"803","2010-12-03",32
"804","2010-12-06",32
"805","2010-12-07",32
"806","2010-12-08",32
"807","2010-12-09",32
"808","2010-12-10",31.6
"809","2010-12-13",31.6
"810","2010-12-14",31.6
"811","2010-12-15",31.6
"812","2010-12-16",31.6
"813","2010-12-17",31.6
"814","2010-12-20",31.6
"815","2010-12-21",31.6
"816","2010-12-22",36
"817","2010-12-23",36
"818","2010-12-27",31.6
"819","2010-12-28",31.6
"820","2010-12-29",31.6
"821","2010-12-30",30
"822","2010-12-31",31.6
"823","2011-01-03",31.6
"824","2011-01-04",28
"825","2011-01-05",28
"826","2011-01-06",24
"827","2011-01-07",24
"828","2011-01-10",24
"829","2011-01-11",24
"830","2011-01-12",24
"831","2011-01-13",24
"832","2011-01-14",24
"833","2011-01-18",31.6
"834","2011-01-19",24.4
"835","2011-01-20",28
"836","2011-01-21",24.4
"837","2011-01-24",24.799999
"838","2011-01-25",24.4
"839","2011-01-26",24.4
"840","2011-01-27",26
"841","2011-01-28",24.4
"842","2011-01-31",24.4
"843","2011-02-01",16
"844","2011-02-02",16
"845","2011-02-03",16
"846","2011-02-04",16
"847","2011-02-07",14
"848","2011-02-08",20
"849","2011-02-09",20
"850","2011-02-10",18
"851","2011-02-11",22
"852","2011-02-14",16
"853","2011-02-15",16
"854","2011-02-16",16
"855","2011-02-17",16
"856","2011-02-18",16
"857","2011-02-22",16
"858","2011-02-23",16
"859","2011-02-24",16
"860","2011-02-25",16
"861","2011-02-28",16
"862","2011-03-01",16
"863","2011-03-02",16
"864","2011-03-03",16
"865","2011-03-04",16
"866","2011-03-07",16
"867","2011-03-08",8
"868","2011-03-09",16
"869","2011-03-10",8
"870","2011-03-11",10
"871","2011-03-14",20
"872","2011-03-15",8.8
"873","2011-03-16",8.8
"874","2011-03-17",8.8
"875","2011-03-18",8.8
"876","2011-03-21",8.8
"877","2011-03-22",8.8
"878","2011-03-23",8.8
"879","2011-03-24",9.6
"880","2011-03-25",9.6
"881","2011-03-28",9.6
"882","2011-03-29",9.6
"883","2011-03-30",9.6
"884","2011-03-31",9.6
"885","2011-04-01",9.6
"886","2011-04-04",9.6
"887","2011-04-05",9.6
"888","2011-04-06",9.6
"889","2011-04-07",9.6
"890","2011-04-08",9.6
"891","2011-04-11",9.6
"892","2011-04-12",9.6
"893","2011-04-13",9.6
"894","2011-04-14",9.6
"895","2011-04-15",9.6
"896","2011-04-18",9.6
"897","2011-04-19",10.4
"898","2011-04-20",10.4
"899","2011-04-21",6.8
"900","2011-04-25",6.8
"901","2011-04-26",6.8
"902","2011-04-27",6.8
"903","2011-04-28",6.8
"904","2011-04-29",6.8
"905","2011-05-02",6.8
"906","2011-05-03",6.8
"907","2011-05-04",6.8
"908","2011-05-05",4.8
"909","2011-05-06",4.8
"910","2011-05-09",4.8
"911","2011-05-10",4.8
"912","2011-05-11",4.8
"913","2011-05-12",4.8
"914","2011-05-13",6
"915","2011-05-16",6.8
"916","2011-05-17",6.8
"917","2011-05-18",4.8
"918","2011-05-19",4.8
"919","2011-05-20",4.8
"920","2011-05-23",4.8
"921","2011-05-24",4.8
"922","2011-05-25",4.8
"923","2011-05-26",4.8
"924","2011-05-27",4.8
"925","2011-05-31",4.8
"926","2011-06-01",4.8
"927","2011-06-02",4.8
"928","2011-06-03",4.8
"929","2011-06-06",5.6
"930","2011-06-07",5.6
"931","2011-06-08",5.6
"932","2011-06-09",7.2
"933","2011-06-10",7.2
"934","2011-06-13",7.2
"935","2011-06-14",7.2
"936","2011-06-15",7.2
"937","2011-06-16",5.6
"938","2011-06-17",5.6
"939","2011-06-20",5.6
"940","2011-06-21",5.6
"941","2011-06-22",5.6
"942","2011-06-23",5.6
"943","2011-06-24",5.6
"944","2011-06-27",6
"945","2011-06-28",6
"946","2011-06-29",1.2
"947","2011-06-30",1.2
"948","2011-07-01",1.6
"949","2011-07-05",2.8
"950","2011-07-06",5.2
"951","2011-07-07",3.2
"952","2011-07-08",2.8
"953","2011-07-11",5.2
"954","2011-07-12",5.2
"955","2011-07-13",4.4
"956","2011-07-14",4
"957","2011-07-15",6
"958","2011-07-18",5.6
"959","2011-07-19",3.2
"960","2011-07-20",4.4
"961","2011-07-21",5.2
"962","2011-07-22",5.6
"963","2011-07-25",4.4
"964","2011-07-26",3.2
"965","2011-07-27",4
"966","2011-07-28",3.2
"967","2011-07-29",2.8
"968","2011-08-01",2.8
"969","2011-08-02",2
"970","2011-08-03",2.8
"971","2011-08-04",4
"972","2011-08-05",3.6
"973","2011-08-08",3.2
"974","2011-08-09",3.6
"975","2011-08-10",3.6
"976","2011-08-11",3.2
"977","2011-08-12",2.8
"978","2011-08-15",3.6
"979","2011-08-16",3.6
"980","2011-08-17",3.6
"981","2011-08-18",3.6
"982","2011-08-19",3.6
"983","2011-08-22",3.2
"984","2011-08-23",4
"985","2011-08-24",4
"986","2011-08-25",4
"987","2011-08-26",4
"988","2011-08-29",3.6
"989","2011-08-30",3.6
"990","2011-08-31",3.2
"991","2011-09-01",3.2
"992","2011-09-02",2.4
"993","2011-09-06",2.8
"994","2011-09-07",2.8
"995","2011-09-08",4
"996","2011-09-09",3.6
"997","2011-09-12",2.8
"998","2011-09-13",3.6
"999","2011-09-14",3.2
"1000","2011-09-15",3.6
"1001","2011-09-16",3.6
"1002","2011-09-19",3.6
"1003","2011-09-20",3.6
"1004","2011-09-21",3.6
"1005","2011-09-22",3.6
"1006","2011-09-23",3.6
"1007","2011-09-26",3.2
"1008","2011-09-27",2
"1009","2011-09-28",3.2
"1010","2011-09-29",3.2
"1011","2011-09-30",3.2
"1012","2011-10-03",3.2
"1013","2011-10-04",3.2
"1014","2011-10-05",3.2
"1015","2011-10-06",3.2
"1016","2011-10-07",3.2
"1017","2011-10-10",3.2
"1018","2011-10-11",3.2
"1019","2011-10-12",3.2
"1020","2011-10-13",3.2
"1021","2011-10-14",3.2
"1022","2011-10-17",3.2
"1023","2011-10-18",3.2
"1024","2011-10-19",3.2
"1025","2011-10-20",3.2
"1026","2011-10-21",3.2
"1027","2011-10-24",3.2
"1028","2011-10-25",3.2
"1029","2011-10-26",2.8
"1030","2011-10-27",2.8
"1031","2011-10-28",2.8
"1032","2011-10-31",2.8
"1033","2011-11-01",2.8
"1034","2011-11-02",2.8
"1035","2011-11-03",2.8
"1036","2011-11-04",2.8
"1037","2011-11-07",2.8
"1038","2011-11-08",2.8
"1039","2011-11-09",2.8
"1040","2011-11-10",2.8
"1041","2011-11-11",2.8
"1042","2011-11-14",2
"1043","2011-11-15",2.8
"1044","2011-11-16",2.8
"1045","2011-11-17",2.8
"1046","2011-11-18",1.2
"1047","2011-11-21",2.8
"1048","2011-11-22",6
"1049","2011-11-23",8
"1050","2011-11-25",11.2
"1051","2011-11-28",10.8
"1052","2011-11-29",6.8
"1053","2011-11-30",8.8
"1054","2011-12-01",8.8
"1055","2011-12-02",8
"1056","2011-12-05",8
"1057","2011-12-06",7.6
"1058","2011-12-07",8.4
"1059","2011-12-08",4
"1060","2011-12-09",8
"1061","2011-12-12",8
"1062","2011-12-13",8.8
"1063","2011-12-14",8
"1064","2011-12-15",4
"1065","2011-12-16",4
"1066","2011-12-19",3.6
"1067","2011-12-20",6.8
"1068","2011-12-21",4.4
"1069","2011-12-22",3.6
"1070","2011-12-23",4
"1071","2011-12-27",3.2
"1072","2011-12-28",4
"1073","2011-12-29",2.4
"1074","2011-12-30",4.8
"1075","2012-01-03",3.2
"1076","2012-01-04",3.2
"1077","2012-01-05",3.2
"1078","2012-01-06",3.2
"1079","2012-01-09",3.2
"1080","2012-01-10",2.8
"1081","2012-01-11",2.8
"1082","2012-01-12",4
"1083","2012-01-13",4
