"","date","CINR"
"106","2014-02-13",21.030001
"107","2014-02-14",20.959999
"108","2014-02-18",21.02
"109","2014-02-19",21.26
"110","2014-02-20",21.66
"111","2014-02-21",21.9
"112","2014-02-24",22.02
"113","2014-02-25",22.08
"114","2014-02-26",21.73
"115","2014-02-27",21.9
"116","2014-02-28",22.190001
"117","2014-03-03",22.09
"118","2014-03-04",22.4
"119","2014-03-05",22.450001
"120","2014-03-06",22
"121","2014-03-07",21.9
"122","2014-03-10",22.040001
"123","2014-03-11",21.940001
"124","2014-03-12",21.82
"125","2014-03-13",22
"126","2014-03-14",21.959999
"127","2014-03-17",21.85
"128","2014-03-18",21.9
"129","2014-03-19",21.99
"130","2014-03-20",21.860001
"131","2014-03-21",22
"132","2014-03-24",22
"133","2014-03-25",21.860001
"134","2014-03-26",21.950001
"135","2014-03-27",21.959999
"136","2014-03-28",21.84
"137","2014-03-31",21.690001
"138","2014-04-01",21.82
"139","2014-04-02",22
"140","2014-04-03",21.99
"141","2014-04-04",22.02
"142","2014-04-07",21.85
"143","2014-04-08",21.969999
"144","2014-04-09",21.889999
"145","2014-04-10",21.9
"146","2014-04-11",21.9
"147","2014-04-14",21.75
"148","2014-04-15",21.889999
"149","2014-04-16",22
"150","2014-04-17",21.99
"151","2014-04-21",21.9
"152","2014-04-22",21.99
"153","2014-04-23",22
"154","2014-04-24",22
"155","2014-04-25",21.99
"156","2014-04-28",21.75
"157","2014-04-29",21.950001
"158","2014-04-30",21.950001
"159","2014-05-01",21.950001
"160","2014-05-02",21.98
"161","2014-05-05",22.379999
"162","2014-05-06",22.379999
"163","2014-05-07",22
"164","2014-05-08",22
"165","2014-05-09",21.99
"166","2014-05-12",21.9
"167","2014-05-13",21.799999
"168","2014-05-14",21.35
"169","2014-05-15",21.200001
"170","2014-05-16",21.389999
"171","2014-05-19",22.23
"172","2014-05-20",21.83
"173","2014-05-21",21.98
"174","2014-05-22",22.16
"175","2014-05-23",22.52
"176","2014-05-27",23.25
"177","2014-05-28",23.84
"178","2014-05-29",23.860001
"179","2014-05-30",23.799999
"180","2014-06-02",24.23
"181","2014-06-03",24.690001
"182","2014-06-04",25.51
"183","2014-06-05",25.98
"184","2014-06-06",25.99
"185","2014-06-09",25.77
"186","2014-06-10",25.49
"187","2014-06-11",25.059999
"188","2014-06-12",25.76
"189","2014-06-13",25.17
"190","2014-06-16",23.450001
"191","2014-06-17",24.26
"192","2014-06-18",24.49
"193","2014-06-19",24.950001
"194","2014-06-20",24.940001
"195","2014-06-23",24.959999
"196","2014-06-24",24.99
"197","2014-06-25",25.469999
"198","2014-06-26",25.120001
"199","2014-06-27",25
"200","2014-06-30",25.49
"201","2014-07-01",25.540001
"202","2014-07-02",25.49
"203","2014-07-03",25.459999
"204","2014-07-07",25.440001
"205","2014-07-08",25.23
"206","2014-07-09",25.469999
"207","2014-07-10",25.35
"208","2014-07-11",25.139999
"209","2014-07-14",24.92
"210","2014-07-15",25
"211","2014-07-16",24.6
"212","2014-07-17",25.209999
"213","2014-07-18",25
"214","2014-07-21",25.41
"215","2014-07-22",25.48
"216","2014-07-23",25.5
"217","2014-07-24",25.639999
"218","2014-07-25",25.48
"219","2014-07-28",25.200001
"220","2014-07-29",24.950001
"221","2014-07-30",24.5
"222","2014-07-31",24.16
"223","2014-08-01",24.389999
"224","2014-08-04",24.01
"225","2014-08-05",23.24
"226","2014-08-06",23.450001
"227","2014-08-07",23.65
"228","2014-08-08",24
"229","2014-08-11",23.709999
"230","2014-08-12",23.549999
"231","2014-08-13",23.74
"232","2014-08-14",24.01
"233","2014-08-15",24.25
"234","2014-08-18",23.780001
"235","2014-08-19",23.66
"236","2014-08-20",23.620001
"237","2014-08-21",23.65
"238","2014-08-22",23.639999
"239","2014-08-25",23.33
"240","2014-08-26",22.9
"241","2014-08-27",22.67
"242","2014-08-28",23.07
"243","2014-08-29",23.280001
"244","2014-09-02",23.99
"245","2014-09-03",23.93
"246","2014-09-04",23.889999
"247","2014-09-05",23.4
"248","2014-09-08",23.52
"249","2014-09-09",23.85
"250","2014-09-10",24.049999
"251","2014-09-11",24.459999
"252","2014-09-12",24.18
"253","2014-09-15",23.700001
"254","2014-09-16",23.379999
"255","2014-09-17",23.4
"256","2014-09-18",23.01
"257","2014-09-19",22.75
"258","2014-09-22",22.879999
"259","2014-09-23",23.209999
"260","2014-09-24",22.5
"261","2014-09-25",22.5
"262","2014-09-26",22.34
"263","2014-09-29",23
"264","2014-09-30",22.809999
"265","2014-10-01",22.93
"266","2014-10-02",22.66
"267","2014-10-03",22.6
"268","2014-10-06",22.120001
"269","2014-10-07",21.879999
"270","2014-10-08",21.52
"271","2014-10-09",21.200001
"272","2014-10-10",21.27
"273","2014-10-13",21.42
"274","2014-10-14",21.67
"275","2014-10-15",21.309999
"276","2014-10-16",21.1
"277","2014-10-17",21.49
"278","2014-10-20",22.59
"279","2014-10-21",22.57
"280","2014-10-22",22.59
"281","2014-10-23",22.58
"282","2014-10-24",22.559999
"283","2014-10-27",22.639999
"284","2014-10-28",22.969999
"285","2014-10-29",22.309999
"286","2014-10-30",22.799999
"287","2014-10-31",22.549999
"288","2014-11-03",22.74
"289","2014-11-04",22.389999
"290","2014-11-05",22.5
"291","2014-11-06",22.360001
"292","2014-11-07",22.530001
"293","2014-11-10",22.450001
"294","2014-11-11",22.5
"295","2014-11-12",22.59
"296","2014-11-13",22.74
"297","2014-11-14",22.68
"298","2014-11-17",22.58
"299","2014-11-18",22.459999
"300","2014-11-19",22.299999
"301","2014-11-20",22.43
"302","2014-11-21",22.450001
"303","2014-11-24",22.35
"304","2014-11-25",22.43
"305","2014-11-26",22.49
"306","2014-11-28",22.459999
"307","2014-12-01",22.32
"308","2014-12-02",22.59
"309","2014-12-03",22.559999
"310","2014-12-04",22.48
"311","2014-12-05",22.5
"312","2014-12-08",22.59
"313","2014-12-09",23.4
"314","2014-12-10",22.950001
"315","2014-12-11",23.01
"316","2014-12-12",23.469999
"317","2014-12-15",23.540001
"318","2014-12-16",23.41
"319","2014-12-17",24.27
"320","2014-12-18",24.75
"321","2014-12-19",24.82
"322","2014-12-22",24.9
"323","2014-12-23",24.42
"324","2014-12-24",24.41
"325","2014-12-26",24.889999
"326","2014-12-29",25.49
"327","2014-12-30",25.870001
"328","2014-12-31",25.700001
"329","2015-01-02",25.42
"330","2015-01-05",25.75
"331","2015-01-06",24.639999
"332","2015-01-07",24.540001
"333","2015-01-08",24.540001
"334","2015-01-09",24.5
"335","2015-01-12",25.309999
"336","2015-01-13",25.99
"337","2015-01-14",25.690001
"338","2015-01-15",25.9
"339","2015-01-16",25.870001
"340","2015-01-20",26.700001
"341","2015-01-21",26.450001
"342","2015-01-22",26.518999
"343","2015-01-23",26.540001
"344","2015-01-26",26.459999
"345","2015-01-27",26.370001
"346","2015-01-28",25.6
"347","2015-01-29",25.01
"348","2015-01-30",24.5
"349","2015-02-02",23.879999
"350","2015-02-03",23.99
"351","2015-02-04",24.054001
"352","2015-02-05",24.49
"353","2015-02-06",24.4
"354","2015-02-09",24.09
"355","2015-02-10",24.209999
"356","2015-02-11",24.32
"357","2015-02-12",24.9
"358","2015-02-13",25.190001
"359","2015-02-17",24.59
"360","2015-02-18",24.49
"361","2015-02-19",24.280001
"362","2015-02-20",24.221001
"363","2015-02-23",24.379999
"364","2015-02-24",24.35
"365","2015-02-25",24.219999
"366","2015-02-26",24.200001
"367","2015-02-27",24.299999
"368","2015-03-02",24.209999
"369","2015-03-03",24.25
"370","2015-03-04",24.030001
"371","2015-03-05",24.190001
"372","2015-03-06",24.02
"373","2015-03-09",24
"374","2015-03-10",24.120001
"375","2015-03-11",23.700001
"376","2015-03-12",23.528
"377","2015-03-13",23.299999
"378","2015-03-16",22.719999
"379","2015-03-17",23.110001
"380","2015-03-18",22.85
"381","2015-03-19",22.700001
"382","2015-03-20",22.540001
"383","2015-03-23",22.48
"384","2015-03-24",22.42
"385","2015-03-25",22.6
"386","2015-03-26",22.549999
"387","2015-03-27",22.5
"388","2015-03-30",22.540001
"389","2015-03-31",22.6
"390","2015-04-01",22.540001
"391","2015-04-02",22.5
"392","2015-04-06",22.5
"393","2015-04-07",22.6
"394","2015-04-08",22.49
"395","2015-04-09",22.02
"396","2015-04-10",22.059999
"397","2015-04-13",22.209999
"398","2015-04-14",22.389999
"399","2015-04-15",22.790001
"400","2015-04-16",22.799999
"401","2015-04-17",23.790001
"402","2015-04-20",23.879999
"403","2015-04-21",24.459999
"404","2015-04-22",24.389999
"405","2015-04-23",24.469999
"406","2015-04-24",24.48
"407","2015-04-27",24.860001
"408","2015-04-28",24.73
"409","2015-04-29",24.32
"410","2015-04-30",24
"411","2015-05-01",23.85
"412","2015-05-04",23.360001
"413","2015-05-05",23
"414","2015-05-06",23
"415","2015-05-07",23.99
"416","2015-05-08",23.75
"417","2015-05-11",23.27
"418","2015-05-12",23.58
"419","2015-05-13",23.91
"420","2015-05-14",24.379999
"421","2015-05-15",24.42
"422","2015-05-18",24.940001
"423","2015-05-19",25.129999
"424","2015-05-20",24.556
"425","2015-05-21",24.299999
"426","2015-05-22",23.889999
"427","2015-05-26",23.559999
"428","2015-05-27",23.754999
"429","2015-05-28",23.534
"430","2015-05-29",23.469999
"431","2015-06-01",23.469999
"432","2015-06-02",23.66
"433","2015-06-03",24
"434","2015-06-04",23.969999
"435","2015-06-05",23.809999
"436","2015-06-08",24.299999
"437","2015-06-09",24.49
"438","2015-06-10",24.209999
"439","2015-06-11",24.35
"440","2015-06-12",24.33
"441","2015-06-15",24.01
"442","2015-06-16",23.639999
"443","2015-06-17",23.82
"444","2015-06-18",23.879999
"445","2015-06-19",24.27
"446","2015-06-22",24.34
"447","2015-06-23",24.620001
"448","2015-06-24",24.67
"449","2015-06-25",24.780001
"450","2015-06-26",25.040001
"451","2015-06-29",24.799999
"452","2015-06-30",24.5
"453","2015-07-01",25.25
"454","2015-07-02",24.43
"455","2015-07-06",25.4
"456","2015-07-07",25.879999
"457","2015-07-08",25.559999
"458","2015-07-09",25.118999
"459","2015-07-10",25.780001
"460","2015-07-13",25.52
"461","2015-07-14",25.35
"462","2015-07-15",25.309999
"463","2015-07-16",24.91
"464","2015-07-17",25.200001
"465","2015-07-20",25.040001
"466","2015-07-21",23.889999
"467","2015-07-22",22.75
"468","2015-07-23",22.799999
"469","2015-07-24",23.16
"470","2015-07-27",23.4
"471","2015-07-28",23.75
"472","2015-07-29",23.75
"473","2015-07-30",23.280001
"474","2015-07-31",23.440001
"475","2015-08-03",23.41
"476","2015-08-04",23.389999
"477","2015-08-05",23.120001
"478","2015-08-06",23.09
"479","2015-08-07",23.41
"480","2015-08-10",22.85
"481","2015-08-11",22.639999
"482","2015-08-12",22.66
"483","2015-08-13",22.51
"484","2015-08-14",22.99
"485","2015-08-17",23.26
"486","2015-08-18",23.469999
"487","2015-08-19",23.209999
"488","2015-08-20",23
"489","2015-08-21",22.4
"490","2015-08-24",21.5
"491","2015-08-25",22.77
"492","2015-08-26",22.469999
"493","2015-08-27",22.75
"494","2015-08-28",23.280001
"495","2015-08-31",23.32
"496","2015-09-01",22.76
"497","2015-09-02",21.74
"498","2015-09-03",21.58
"499","2015-09-04",21.74
"500","2015-09-08",22.549999
"501","2015-09-09",22.26
"502","2015-09-10",21.73
"503","2015-09-11",21.76
"504","2015-09-14",21.870001
"505","2015-09-15",22.01
"506","2015-09-16",22.42
"507","2015-09-17",21.889999
"508","2015-09-18",22.639999
"509","2015-09-21",22.51
"510","2015-09-22",22.049999
"511","2015-09-23",21.639999
"512","2015-09-24",21.379999
"513","2015-09-25",21.42
"514","2015-09-28",21.01
"515","2015-09-29",19.73
"516","2015-09-30",19.610001
"517","2015-10-01",19.620001
"518","2015-10-02",20.76
"519","2015-10-05",21.93
"520","2015-10-06",22.459999
"521","2015-10-07",22.870001
"522","2015-10-08",23.83
"523","2015-10-09",23.940001
"524","2015-10-12",24.75
"525","2015-10-13",23.43
"526","2015-10-14",23.309999
"527","2015-10-15",23.67
"528","2015-10-16",23.26
"529","2015-10-19",24.190001
"530","2015-10-20",24.75
"531","2015-10-21",24.389999
"532","2015-10-22",24.360001
"533","2015-10-23",24.610001
"534","2015-10-26",24.299999
"535","2015-10-27",24.16
"536","2015-10-28",24.379999
"537","2015-10-29",24.549999
"538","2015-10-30",24
"539","2015-11-02",23.209999
"540","2015-11-03",23.57
"541","2015-11-04",24.25
"542","2015-11-05",24.59
"543","2015-11-06",24.200001
"544","2015-11-09",23.23
"545","2015-11-10",22.700001
"546","2015-11-11",23.110001
"547","2015-11-12",22.209999
"548","2015-11-13",22.58
"549","2015-11-16",22.67
"550","2015-11-17",22.32
"551","2015-11-18",22.52
"552","2015-11-19",23
"553","2015-11-20",23.110001
"554","2015-11-23",22.5
"555","2015-11-24",22.51
"556","2015-11-25",22.85
"557","2015-11-27",22.959999
"558","2015-11-30",22.41
"559","2015-12-01",22.6
"560","2015-12-02",22.35
"561","2015-12-03",22.299999
"562","2015-12-04",22.49
"563","2015-12-07",22.01
"564","2015-12-08",21.639999
"565","2015-12-09",22
"566","2015-12-10",21.77
"567","2015-12-11",21.450001
"568","2015-12-14",21.59
"569","2015-12-15",21.465
"570","2015-12-16",21.5
"571","2015-12-17",21.99
"572","2015-12-18",22.43
"573","2015-12-21",22.35
"574","2015-12-22",22.5
"575","2015-12-23",22.549999
"576","2015-12-24",22.950001
"577","2015-12-28",22.57
"578","2015-12-29",22.48
"579","2015-12-30",22.27
"580","2015-12-31",22.32
"581","2016-01-04",22.459999
"582","2016-01-05",22.01
"583","2016-01-06",22.02
"584","2016-01-07",21.75
"585","2016-01-08",21.02
"586","2016-01-11",21.02
"587","2016-01-12",20.27
"588","2016-01-13",20.200001
"589","2016-01-14",21.1
"590","2016-01-15",20.780001
"591","2016-01-19",20.35
"592","2016-01-20",19.73
"593","2016-01-21",20.51
"594","2016-01-22",21.23
"595","2016-01-25",20.780001
"596","2016-01-26",20.82
"597","2016-01-27",21.370001
"598","2016-01-28",21.27
"599","2016-01-29",21.950001
"600","2016-02-01",22.299999
"601","2016-02-02",22.219999
"602","2016-02-03",22.209999
"603","2016-02-04",22.91
"604","2016-02-05",22.91
"605","2016-02-08",23.6
"606","2016-02-09",22.26
"607","2016-02-10",22.200001
"608","2016-02-11",20.58
"609","2016-02-12",21.01
"610","2016-02-16",21.23
"611","2016-02-17",21.379999
"612","2016-02-18",21.65
"613","2016-02-19",21.27
"614","2016-02-22",21.360001
"615","2016-02-23",21.469999
"616","2016-02-24",21.690001
"617","2016-02-25",21.790001
"618","2016-02-26",21.969999
"619","2016-02-29",22.65
"620","2016-03-01",22.620001
"621","2016-03-02",22.9
"622","2016-03-03",23.290001
"623","2016-03-04",23.459999
"624","2016-03-07",23.82
"625","2016-03-08",23.629999
"626","2016-03-09",23.879999
"627","2016-03-10",23.809999
"628","2016-03-11",23.799999
"629","2016-03-14",24.120001
"630","2016-03-15",24.75
"631","2016-03-16",25.76
"632","2016-03-17",25.57
"633","2016-03-18",25.76
"634","2016-03-21",25.700001
"635","2016-03-22",25.6
"636","2016-03-23",25.299999
"637","2016-03-24",25.5
"638","2016-03-28",25.27
"639","2016-03-29",25.879999
"640","2016-03-30",25.9
"641","2016-03-31",25.860001
"642","2016-04-01",26.24
"643","2016-04-04",26.18
"644","2016-04-05",25.9
"645","2016-04-06",26.16
"646","2016-04-07",26.35
"647","2016-04-08",27.129999
"648","2016-04-11",26.940001
"649","2016-04-12",27.4
"650","2016-04-13",27.879999
"651","2016-04-14",27.879999
"652","2016-04-15",28.030001
"653","2016-04-18",27.950001
"654","2016-04-19",28.299999
"655","2016-04-20",28.77
"656","2016-04-21",29.450001
"657","2016-04-22",29.32
"658","2016-04-25",29.469999
"659","2016-04-26",29.290001
"660","2016-04-27",29.49
"661","2016-04-28",29.639999
"662","2016-04-29",29.6
"663","2016-05-02",29.59
"664","2016-05-03",28.280001
"665","2016-05-04",27.809999
"666","2016-05-05",28.290001
"667","2016-05-06",28.629999
"668","2016-05-09",27.559999
"669","2016-05-10",27.93
"670","2016-05-11",28.27
"671","2016-05-12",28.190001
"672","2016-05-13",28.35
"673","2016-05-16",28.51
"674","2016-05-17",28.67
"675","2016-05-18",27.75
"676","2016-05-19",27.629999
"677","2016-05-20",27.9
"678","2016-05-23",27.93
"679","2016-05-24",28.1
"680","2016-05-25",28.43
"681","2016-05-26",28.360001
"682","2016-05-27",28.200001
"683","2016-05-31",28.299999
"684","2016-06-01",27.780001
"685","2016-06-02",27.93
"686","2016-06-03",28.5
"687","2016-06-06",28.33
"688","2016-06-07",27.879999
"689","2016-06-08",28.379999
"690","2016-06-09",28.299999
"691","2016-06-10",28.370001
"692","2016-06-13",27.93
"693","2016-06-14",28.02
"694","2016-06-15",28.75
"695","2016-06-16",28.559999
"696","2016-06-17",28.719999
"697","2016-06-20",28.610001
"698","2016-06-21",28.450001
"699","2016-06-22",27.83
"700","2016-06-23",27.84
"701","2016-06-24",27.68
"702","2016-06-27",27.73
"703","2016-06-28",28.030001
"704","2016-06-29",28.129999
"705","2016-06-30",28.02
"706","2016-07-01",28.610001
"707","2016-07-05",29.52
"708","2016-07-06",30.35
"709","2016-07-07",30.59
"710","2016-07-08",31.25
"711","2016-07-11",30.639999
"712","2016-07-12",31.700001
"713","2016-07-13",32.299999
"714","2016-07-14",32.130001
"715","2016-07-15",30.950001
"716","2016-07-18",31.780001
"717","2016-07-19",31.379999
"718","2016-07-20",32.5
"719","2016-07-21",32.5
"720","2016-07-22",32.380001
"721","2016-07-25",31.4
"722","2016-07-26",32.490002
"723","2016-07-27",32.169998
"724","2016-07-28",30.799999
"725","2016-07-29",30.549999
"726","2016-08-01",30.610001
"727","2016-08-02",29.799999
"728","2016-08-03",30.1
"729","2016-08-04",30.780001
"730","2016-08-05",29.15
"731","2016-08-08",28.67
"732","2016-08-09",28.639999
"733","2016-08-10",28.360001
"734","2016-08-11",29.66
"735","2016-08-12",28.67
"736","2016-08-15",28.57
"737","2016-08-16",28.24
"738","2016-08-17",28.59
"739","2016-08-18",28.82
"740","2016-08-19",28.76
"741","2016-08-22",28.59
"742","2016-08-23",28.700001
"743","2016-08-24",28.76
"744","2016-08-25",28.57
"745","2016-08-26",28.4
"746","2016-08-29",28.68
"747","2016-08-30",29.08
"748","2016-08-31",28.99
"749","2016-09-01",29.139999
"750","2016-09-02",29.709999
"751","2016-09-06",30.360001
"752","2016-09-07",30.77
"753","2016-09-08",31.1
"754","2016-09-09",29.18
"755","2016-09-12",30.26
"756","2016-09-13",30.030001
"757","2016-09-14",30.139999
"758","2016-09-15",30.040001
"759","2016-09-16",29.969999
"760","2016-09-19",30.15
"761","2016-09-20",30.07
"762","2016-09-21",30.1
"763","2016-09-22",30.450001
"764","2016-09-23",30.43
"765","2016-09-26",29.66
"766","2016-09-27",30.4
"767","2016-09-28",31.190001
"768","2016-09-29",30.389999
"769","2016-09-30",31.129999
"770","2016-10-03",31.559999
"771","2016-10-04",31.02
"772","2016-10-05",31.07
"773","2016-10-06",30.85
"774","2016-10-07",31.34
"775","2016-10-10",30.559999
"776","2016-10-11",31.41
"777","2016-10-12",31.01
"778","2016-10-13",31.1
"779","2016-10-14",30.68
"780","2016-10-17",31.120001
"781","2016-10-18",31.031
"782","2016-10-19",31.99
"783","2016-10-20",31.809999
"784","2016-10-21",31.790001
"785","2016-10-24",31.18
"786","2016-10-25",31.75
"787","2016-10-26",31.18
"788","2016-10-27",31.370001
"789","2016-10-28",30.9
"790","2016-10-31",30.07
"791","2016-11-01",29.5
"792","2016-11-02",29
"793","2016-11-03",28.9
"794","2016-11-04",29
"795","2016-11-07",29.92
"796","2016-11-08",30
"797","2016-11-09",30.08
"798","2016-11-10",30.57
"799","2016-11-11",30.209999
"800","2016-11-14",30.07
"801","2016-11-15",31.139999
"802","2016-11-16",31.129999
"803","2016-11-17",31.24
"804","2016-11-18",31.15
"805","2016-11-21",30.91
"806","2016-11-22",30.49
"807","2016-11-23",30.02
"808","2016-11-25",29.9
"809","2016-11-28",30.360001
"810","2016-11-29",30.27
"811","2016-11-30",31
"812","2016-12-01",30.629999
"813","2016-12-02",30.51
"814","2016-12-05",30.77
"815","2016-12-06",30.99
"816","2016-12-07",30.459999
"817","2016-12-08",30.700001
"818","2016-12-09",30.59
"819","2016-12-12",30.52
"820","2016-12-13",30.48
"821","2016-12-14",30.15
"822","2016-12-15",30.49
"823","2016-12-16",30.389999
"824","2016-12-19",30.299999
"825","2016-12-20",30.209999
"826","2016-12-21",29.950001
"827","2016-12-22",29.5
"828","2016-12-23",29.02
"829","2016-12-27",29.02
"830","2016-12-28",28.6
"831","2016-12-29",29
"832","2016-12-30",29
"833","2017-01-03",30.01
"834","2017-01-04",29.98
"835","2017-01-05",31.25
"836","2017-01-06",30.59
"837","2017-01-09",30.09
"838","2017-01-10",30.9
"839","2017-01-11",30.9
"840","2017-01-12",30.4
"841","2017-01-13",30.6
"842","2017-01-17",31.190001
"843","2017-01-18",30.6
"844","2017-01-19",31.035
"845","2017-01-20",31.219999
"846","2017-01-23",31.709999
"847","2017-01-24",31.860001
"848","2017-01-25",32.060001
"849","2017-01-26",32.220001
"850","2017-01-27",30.92
"851","2017-01-30",30.58
"852","2017-01-31",31.469999
"853","2017-02-01",31.35
"854","2017-02-02",30.75
"855","2017-02-03",31.17
"856","2017-02-06",31.195
"857","2017-02-07",31.080999
"858","2017-02-08",31.450001
"859","2017-02-09",30.882999
"860","2017-02-10",30.940001
"861","2017-02-13",30.5
"862","2017-02-14",30.93
"863","2017-02-15",31.209999
"864","2017-02-16",30.92
"865","2017-02-17",29.860001
"866","2017-02-21",27.67
"867","2017-02-22",27.5
"868","2017-02-23",27.92
"869","2017-02-24",27.5
"870","2017-02-27",27.549999
"871","2017-02-28",27.76
"872","2017-03-01",27.65
"873","2017-03-02",27.5
"874","2017-03-03",27.6
"875","2017-03-06",27.91
"876","2017-03-07",28.469999
"877","2017-03-08",27.780001
"878","2017-03-09",27.799999
"879","2017-03-10",27.82
"880","2017-03-13",28.290001
"881","2017-03-14",27.549999
"882","2017-03-15",27.77
"883","2017-03-16",27.52
"884","2017-03-17",27.23
"885","2017-03-20",27.77
"886","2017-03-21",27.530001
"887","2017-03-22",27.75
"888","2017-03-23",28.26
"889","2017-03-24",28.775
"890","2017-03-27",28.75
"891","2017-03-28",28.549999
"892","2017-03-29",28.65
"893","2017-03-30",28.620001
"894","2017-03-31",28.530001
"895","2017-04-03",28.4
"896","2017-04-04",28.450001
"897","2017-04-05",28.370001
"898","2017-04-06",28.360001
"899","2017-04-07",28.07
"900","2017-04-10",28.91
"901","2017-04-11",28.700001
"902","2017-04-12",28.77
"903","2017-04-13",28.43
"904","2017-04-17",28.25
"905","2017-04-18",28.200001
"906","2017-04-19",28.52
"907","2017-04-20",28.639999
"908","2017-04-21",28.51
"909","2017-04-24",28.51
"910","2017-04-25",28.51
"911","2017-04-26",28.799999
"912","2017-04-27",28.02
"913","2017-04-28",28.459999
"914","2017-05-01",28.290001
"915","2017-05-02",28.48
"916","2017-05-03",28.1
"917","2017-05-04",28
"918","2017-05-05",28.42
"919","2017-05-08",28.15
"920","2017-05-09",28.49
"921","2017-05-10",28.9
"922","2017-05-11",29.07
"923","2017-05-12",29.299999
"924","2017-05-15",29
"925","2017-05-16",28.85
"926","2017-05-17",29
"927","2017-05-18",29
"928","2017-05-19",28.02
"929","2017-05-22",28
"930","2017-05-23",27.75
"931","2017-05-24",27.5
"932","2017-05-25",27
"933","2017-05-26",27.290001
"934","2017-05-30",27.15
"935","2017-05-31",27
"936","2017-06-01",27.540001
"937","2017-06-02",27.309999
"938","2017-06-05",28.9
"939","2017-06-06",28.57
"940","2017-06-07",28.629999
"941","2017-06-08",28.58
"942","2017-06-09",28.35
"943","2017-06-12",28.799999
"944","2017-06-13",28.700001
"945","2017-06-14",28.4
"946","2017-06-15",28.26
"947","2017-06-16",28.34
"948","2017-06-19",28.08
"949","2017-06-20",28
"950","2017-06-21",27.950001
"951","2017-06-22",27.809999
"952","2017-06-23",28.07
"953","2017-06-26",28.190001
"954","2017-06-27",28.280001
"955","2017-06-28",28.110001
"956","2017-06-29",27.4
"957","2017-06-30",27.4
"958","2017-07-03",27.379999
"959","2017-07-05",27.51
"960","2017-07-06",27.41
"961","2017-07-07",27.34
"962","2017-07-10",27.4
"963","2017-07-11",27.030001
"964","2017-07-12",27.17
"965","2017-07-13",27.4
"966","2017-07-14",27.49
"967","2017-07-17",27.700001
"968","2017-07-18",27.700001
"969","2017-07-19",27.799999
"970","2017-07-20",27.24
"971","2017-07-21",27.209999
"972","2017-07-24",27
"973","2017-07-25",27.549999
"974","2017-07-26",27.969999
"975","2017-07-27",27.780001
"976","2017-07-28",27.09
