"","date","MX"
"994","2015-02-23",5.66
"995","2015-02-24",5.49
"996","2015-02-25",6.08
"997","2015-02-26",5.77
"998","2015-02-27",5.71
"999","2015-03-02",5.81
"1000","2015-03-03",5.69
"1001","2015-03-04",5.55
"1002","2015-03-05",5.43
"1003","2015-03-06",5.23
"1004","2015-03-09",5.21
"1005","2015-03-10",5.24
"1006","2015-03-11",5.5
"1007","2015-03-12",5.3
"1008","2015-03-13",5.24
"1009","2015-03-16",5.18
"1010","2015-03-17",4.99
"1011","2015-03-18",5.28
"1012","2015-03-19",5.5
"1013","2015-03-20",5.51
"1014","2015-03-23",5.78
"1015","2015-03-24",5.63
"1016","2015-03-25",5.49
"1017","2015-03-26",5.38
"1018","2015-03-27",5.31
"1019","2015-03-30",5.57
"1020","2015-03-31",5.47
"1021","2015-04-01",5.61
"1022","2015-04-02",5.7
"1023","2015-04-06",5.67
"1024","2015-04-07",5.67
"1025","2015-04-08",5.59
"1026","2015-04-09",5.58
"1027","2015-04-10",5.58
"1028","2015-04-13",5.49
"1029","2015-04-14",5.39
"1030","2015-04-15",5.6
"1031","2015-04-16",5.64
"1032","2015-04-17",5.6
"1033","2015-04-20",5.75
"1034","2015-04-21",5.64
"1035","2015-04-22",5.61
"1036","2015-04-23",5.6
"1037","2015-04-24",5.51
"1038","2015-04-27",5.52
"1039","2015-04-28",5.53
"1040","2015-04-29",5.58
"1041","2015-04-30",5.48
"1042","2015-05-01",5.31
"1043","2015-05-04",5.37
"1044","2015-05-05",5.08
"1045","2015-05-06",5.23
"1046","2015-05-07",5.2
"1047","2015-05-08",5.37
"1048","2015-05-11",5.46
"1049","2015-05-12",5.77
"1050","2015-05-13",6.14
"1051","2015-05-14",6.62
"1052","2015-05-15",6.4
"1053","2015-05-18",6.26
"1054","2015-05-19",6.34
"1055","2015-05-20",6.35
"1056","2015-05-21",6.25
"1057","2015-05-22",6.28
"1058","2015-05-26",6.4
"1059","2015-05-27",6.39
"1060","2015-05-28",6.39
"1061","2015-05-29",7.17
"1062","2015-06-01",7.24
"1063","2015-06-02",7.18
"1064","2015-06-03",7.35
"1065","2015-06-04",7.9
"1066","2015-06-05",7.77
"1067","2015-06-08",7.66
"1068","2015-06-09",7.64
"1069","2015-06-10",7.64
"1070","2015-06-11",7.73
"1071","2015-06-12",7.5
"1072","2015-06-15",7.48
"1073","2015-06-16",7.47
"1074","2015-06-17",7.65
"1075","2015-06-18",7.55
"1076","2015-06-19",7.55
"1077","2015-06-22",7.85
"1078","2015-06-23",7.9
"1079","2015-06-24",7.79
"1080","2015-06-25",7.82
"1081","2015-06-26",7.67
"1082","2015-06-29",7.75
"1083","2015-06-30",7.72
"1084","2015-07-01",7.4
"1085","2015-07-02",7.32
"1086","2015-07-06",7.26
"1087","2015-07-07",7.3
"1088","2015-07-08",7.18
"1089","2015-07-09",7.68
"1090","2015-07-10",7.73
"1091","2015-07-13",7.99
"1092","2015-07-14",8.57
"1093","2015-07-15",8.6
"1094","2015-07-16",8.4
"1095","2015-07-17",8.46
"1096","2015-07-20",8.37
"1097","2015-07-21",8.38
"1098","2015-07-22",8.51
"1099","2015-07-23",8.61
"1100","2015-07-24",8.93
"1101","2015-07-27",8.59
"1102","2015-07-28",8.62
"1103","2015-07-29",8.4
"1104","2015-07-30",8.5
"1105","2015-07-31",8.56
"1106","2015-08-03",8.44
"1107","2015-08-04",8.49
"1108","2015-08-05",8.69
"1109","2015-08-06",8.62
"1110","2015-08-07",8.52
"1111","2015-08-10",8.5
"1112","2015-08-11",8.45
"1113","2015-08-12",8.62
"1114","2015-08-13",9.17
"1115","2015-08-14",9.21
"1116","2015-08-17",9.57
"1117","2015-08-18",9.14
"1118","2015-08-19",8.94
"1119","2015-08-20",8
"1120","2015-08-21",8.01
"1121","2015-08-24",7.5
"1122","2015-08-25",7.04
"1123","2015-08-26",7.21
"1124","2015-08-27",7.72
"1125","2015-08-28",7.74
"1126","2015-08-31",8.55
"1127","2015-09-01",8.16
"1128","2015-09-02",8.58
"1129","2015-09-03",8.68
"1130","2015-09-04",8.5
"1131","2015-09-08",9.08
"1132","2015-09-09",8.61
"1133","2015-09-10",8.66
"1134","2015-09-11",8.6
"1135","2015-09-14",8.69
"1136","2015-09-15",8.73
"1137","2015-09-16",8.78
"1138","2015-09-17",8.7
"1139","2015-09-18",8.71
"1140","2015-09-21",8.54
"1141","2015-09-22",8.54
"1142","2015-09-23",8.26
"1143","2015-09-24",8.02
"1144","2015-09-25",7.92
"1145","2015-09-28",7.17
"1146","2015-09-29",6.62
"1147","2015-09-30",6.59
"1148","2015-10-01",6.44
"1149","2015-10-02",6.4
"1150","2015-10-05",6.26
"1151","2015-10-06",6.61
"1152","2015-10-07",6.48
"1153","2015-10-08",6.59
"1154","2015-10-09",6.36
"1155","2015-10-12",6.26
"1156","2015-10-13",6.49
"1157","2015-10-14",6.89
"1158","2015-10-15",6.88
"1159","2015-10-16",7.17
"1160","2015-10-19",7.31
"1161","2015-10-20",7.14
"1162","2015-10-21",6.86
"1163","2015-10-22",7.03
"1164","2015-10-23",7.01
"1165","2015-10-26",6.83
"1166","2015-10-27",6.75
"1167","2015-10-28",6.79
"1168","2015-10-29",6.27
"1169","2015-10-30",5.29
"1170","2015-11-02",5.35
"1171","2015-11-03",5.27
"1172","2015-11-04",5.34
"1173","2015-11-05",5.42
"1174","2015-11-06",5.67
"1175","2015-11-09",5.28
"1176","2015-11-10",5.12
"1177","2015-11-11",5.25
"1178","2015-11-12",5.69
"1179","2015-11-13",5.65
"1180","2015-11-16",5.51
"1181","2015-11-17",5.33
"1182","2015-11-18",5.4
"1183","2015-11-19",5.17
"1184","2015-11-20",5.1
"1185","2015-11-23",5.27
"1186","2015-11-24",5.27
"1187","2015-11-25",5.64
"1188","2015-11-27",5.52
"1189","2015-11-30",5.59
"1190","2015-12-01",5.56
"1191","2015-12-02",5.43
"1192","2015-12-03",5.33
"1193","2015-12-04",5.27
"1194","2015-12-07",4.89
"1195","2015-12-08",4.9
"1196","2015-12-09",4.88
"1197","2015-12-10",5.02
"1198","2015-12-11",4.87
"1199","2015-12-14",4.22
"1200","2015-12-15",4.46
"1201","2015-12-16",4.41
"1202","2015-12-17",4.37
"1203","2015-12-18",4.52
"1204","2015-12-21",4.52
"1205","2015-12-22",5.08
"1206","2015-12-23",5.16
"1207","2015-12-24",5.2
"1208","2015-12-28",5.08
"1209","2015-12-29",5.06
"1210","2015-12-30",5.04
"1211","2015-12-31",5.29
"1212","2016-01-04",5
"1213","2016-01-05",4.83
"1214","2016-01-06",4.63
"1215","2016-01-07",4.24
"1216","2016-01-08",4.05
"1217","2016-01-11",3.84
"1218","2016-01-12",3.86
"1219","2016-01-13",3.72
"1220","2016-01-14",3.85
"1221","2016-01-15",3.79
"1222","2016-01-19",3.96
"1223","2016-01-20",3.96
"1224","2016-01-21",4.49
"1225","2016-01-22",4.77
"1226","2016-01-25",4.82
"1227","2016-01-26",4.79
"1228","2016-01-27",4.38
"1229","2016-01-28",4.37
"1230","2016-01-29",4.58
"1231","2016-02-01",4.49
"1232","2016-02-02",4.09
"1233","2016-02-03",4.08
"1234","2016-02-04",4.53
"1235","2016-02-05",4.87
"1236","2016-02-08",4.45
"1237","2016-02-09",4.1
"1238","2016-02-10",3.89
"1239","2016-02-11",3.5
"1240","2016-02-12",3.4
"1241","2016-02-16",3.42
"1242","2016-02-17",3.28
"1243","2016-02-18",3.85
"1244","2016-02-19",4.08
"1245","2016-02-22",4.32
"1246","2016-02-23",4.87
"1247","2016-02-24",4.93
"1248","2016-02-25",5.02
"1249","2016-02-26",5.11
"1250","2016-02-29",5.23
"1251","2016-03-01",5.22
"1252","2016-03-02",5.11
"1253","2016-03-03",5.16
"1254","2016-03-04",5.29
"1255","2016-03-07",5.8
"1256","2016-03-08",5.13
"1257","2016-03-09",5.54
"1258","2016-03-10",5.53
"1259","2016-03-11",5.53
"1260","2016-03-14",5.52
"1261","2016-03-15",5.23
"1262","2016-03-16",5.21
"1263","2016-03-17",5.26
"1264","2016-03-18",5.51
"1265","2016-03-21",5.22
"1266","2016-03-22",5.07
"1267","2016-03-23",5.1
"1268","2016-03-24",5.05
"1269","2016-03-28",4.93
"1270","2016-03-29",5.24
"1271","2016-03-30",5.26
"1272","2016-03-31",5.44
"1273","2016-04-01",5.52
"1274","2016-04-04",5.36
"1275","2016-04-05",5.24
"1276","2016-04-06",5.44
"1277","2016-04-07",5.45
"1278","2016-04-08",5.38
"1279","2016-04-11",5.47
"1280","2016-04-12",5.29
"1281","2016-04-13",5.4
"1282","2016-04-14",5.33
"1283","2016-04-15",5.29
"1284","2016-04-18",5.13
"1285","2016-04-19",4.92
"1286","2016-04-20",5.16
"1287","2016-04-21",5.21
"1288","2016-04-22",5.22
"1289","2016-04-25",5.12
"1290","2016-04-26",5.14
"1291","2016-04-27",5.15
"1292","2016-04-28",5.04
"1293","2016-04-29",5.16
"1294","2016-05-02",5.1
"1295","2016-05-03",5.05
"1296","2016-05-04",4.86
"1297","2016-05-05",4.75
"1298","2016-05-06",5.09
"1299","2016-05-09",5.01
"1300","2016-05-10",5.19
"1301","2016-05-11",5.01
"1302","2016-05-12",4.87
"1303","2016-05-13",4.97
"1304","2016-05-16",5.01
"1305","2016-05-17",4.95
"1306","2016-05-18",4.93
"1307","2016-05-19",4.95
"1308","2016-05-20",5.07
"1309","2016-05-23",5.06
"1310","2016-05-24",5.1
"1311","2016-05-25",5.13
"1312","2016-05-26",5.16
"1313","2016-05-27",5.41
"1314","2016-05-31",5.55
"1315","2016-06-01",5.67
"1316","2016-06-02",5.71
"1317","2016-06-03",5.82
"1318","2016-06-06",5.78
"1319","2016-06-07",5.9
"1320","2016-06-08",5.91
"1321","2016-06-09",5.77
"1322","2016-06-10",5.54
"1323","2016-06-13",5.59
"1324","2016-06-14",5.52
"1325","2016-06-15",5.68
"1326","2016-06-16",5.68
"1327","2016-06-17",5.72
"1328","2016-06-20",5.66
"1329","2016-06-21",5.69
"1330","2016-06-22",5.73
"1331","2016-06-23",5.99
"1332","2016-06-24",5.71
"1333","2016-06-27",5.15
"1334","2016-06-28",5.28
"1335","2016-06-29",5.51
"1336","2016-06-30",5.66
"1337","2016-07-01",5.53
"1338","2016-07-05",5.44
"1339","2016-07-06",5.52
"1340","2016-07-07",5.59
"1341","2016-07-08",5.59
"1342","2016-07-11",5.51
"1343","2016-07-12",5.6
"1344","2016-07-13",5.73
"1345","2016-07-14",5.71
"1346","2016-07-15",5.7
"1347","2016-07-18",5.69
"1348","2016-07-19",5.7
"1349","2016-07-20",5.71
"1350","2016-07-21",5.68
"1351","2016-07-22",5.65
"1352","2016-07-25",5.67
"1353","2016-07-26",5.77
"1354","2016-07-27",5.76
"1355","2016-07-28",5.84
"1356","2016-07-29",5.95
"1357","2016-08-01",5.93
"1358","2016-08-02",5.97
"1359","2016-08-03",6.14
"1360","2016-08-04",7.28
"1361","2016-08-05",7.51
"1362","2016-08-08",7.39
"1363","2016-08-09",7.33
"1364","2016-08-10",7.42
"1365","2016-08-11",7.43
"1366","2016-08-12",7.52
"1367","2016-08-15",7.86
"1368","2016-08-16",7.71
"1369","2016-08-17",7.7
"1370","2016-08-18",7.98
"1371","2016-08-19",8.25
"1372","2016-08-22",8.47
"1373","2016-08-23",8.7
"1374","2016-08-24",8.46
"1375","2016-08-25",8.55
"1376","2016-08-26",8.71
"1377","2016-08-29",8.8
"1378","2016-08-30",8.56
"1379","2016-08-31",8.61
"1380","2016-09-01",8.6
"1381","2016-09-02",8.72
"1382","2016-09-06",8.74
"1383","2016-09-07",9.02
"1384","2016-09-08",8.69
"1385","2016-09-09",8.25
"1386","2016-09-12",8.32
"1387","2016-09-13",8.06
"1388","2016-09-14",8.24
"1389","2016-09-15",8.33
"1390","2016-09-16",8.2
"1391","2016-09-19",8.12
"1392","2016-09-20",8.03
"1393","2016-09-21",7.97
"1394","2016-09-22",7.94
"1395","2016-09-23",7.94
"1396","2016-09-26",7.92
"1397","2016-09-27",7.86
"1398","2016-09-28",7.99
"1399","2016-09-29",8.13
"1400","2016-09-30",8.34
"1401","2016-10-03",8.17
"1402","2016-10-04",8.15
"1403","2016-10-05",8.57
"1404","2016-10-06",8.68
"1405","2016-10-07",8.69
"1406","2016-10-10",8.7
"1407","2016-10-11",8.32
"1408","2016-10-12",8.49
"1409","2016-10-13",8.27
"1410","2016-10-14",8.31
"1411","2016-10-17",8.2
"1412","2016-10-18",8.25
"1413","2016-10-19",8.3
"1414","2016-10-20",8.45
"1415","2016-10-21",8.5
"1416","2016-10-24",8.4
"1417","2016-10-25",8.2
"1418","2016-10-26",8.45
"1419","2016-10-27",8.45
"1420","2016-10-28",6.2
"1421","2016-10-31",6.2
"1422","2016-11-01",5.95
"1423","2016-11-02",5.45
"1424","2016-11-03",5.25
"1425","2016-11-04",5.55
"1426","2016-11-07",5.75
"1427","2016-11-08",5.6
"1428","2016-11-09",5.7
"1429","2016-11-10",5.8
"1430","2016-11-11",5.55
"1431","2016-11-14",5.35
"1432","2016-11-15",5.45
"1433","2016-11-16",5.5
"1434","2016-11-17",5.6
"1435","2016-11-18",6
"1436","2016-11-21",6.4
"1437","2016-11-22",6.7
"1438","2016-11-23",6.8
"1439","2016-11-25",6.95
"1440","2016-11-28",6.7
"1441","2016-11-29",6.7
"1442","2016-11-30",6.45
"1443","2016-12-01",6.3
"1444","2016-12-02",6.2
"1445","2016-12-05",6.3
"1446","2016-12-06",6.35
"1447","2016-12-07",6.3
"1448","2016-12-08",6.5
"1449","2016-12-09",6.4
"1450","2016-12-12",6.15
"1451","2016-12-13",6.3
"1452","2016-12-14",6.2
"1453","2016-12-15",6.1
"1454","2016-12-16",6
"1455","2016-12-19",6.35
"1456","2016-12-20",6.4
"1457","2016-12-21",6.2
"1458","2016-12-22",6.3
"1459","2016-12-23",6.2
"1460","2016-12-27",6.3
"1461","2016-12-28",6.35
"1462","2016-12-29",6.4
"1463","2016-12-30",6.2
"1464","2017-01-03",6.3
"1465","2017-01-04",6.5
"1466","2017-01-05",6.5
"1467","2017-01-06",6.35
"1468","2017-01-09",6.1
"1469","2017-01-10",6.35
"1470","2017-01-11",6.7
"1471","2017-01-12",6.65
"1472","2017-01-13",7.35
"1473","2017-01-17",7.45
"1474","2017-01-18",7.75
"1475","2017-01-19",8.25
"1476","2017-01-20",7.95
"1477","2017-01-23",8.2
"1478","2017-01-24",8.15
"1479","2017-01-25",8.2
"1480","2017-01-26",8.3
"1481","2017-01-27",8.65
"1482","2017-01-30",8.6
"1483","2017-01-31",8.6
"1484","2017-02-01",8.65
"1485","2017-02-02",8.75
"1486","2017-02-03",8.75
"1487","2017-02-06",8.7
"1488","2017-02-07",8.55
"1489","2017-02-08",8.45
"1490","2017-02-09",8.2
"1491","2017-02-10",7.45
"1492","2017-02-13",7.5
"1493","2017-02-14",7.7
"1494","2017-02-15",7.45
"1495","2017-02-16",7.55
"1496","2017-02-17",7.55
"1497","2017-02-21",7.5
"1498","2017-02-22",7.4
"1499","2017-02-23",7.25
"1500","2017-02-24",7.6
"1501","2017-02-27",7.45
"1502","2017-02-28",7.35
"1503","2017-03-01",7.4
"1504","2017-03-02",7.4
"1505","2017-03-03",7.35
"1506","2017-03-06",7.4
"1507","2017-03-07",7.5
"1508","2017-03-08",7.3
"1509","2017-03-09",7.35
"1510","2017-03-10",7.4
"1511","2017-03-13",7.5
"1512","2017-03-14",7.6
"1513","2017-03-15",7.65
"1514","2017-03-16",8.2
"1515","2017-03-17",8.35
"1516","2017-03-20",8.7
"1517","2017-03-21",8.85
"1518","2017-03-22",8.65
"1519","2017-03-23",8.7
"1520","2017-03-24",9.05
"1521","2017-03-27",9.05
"1522","2017-03-28",9.25
"1523","2017-03-29",9.55
"1524","2017-03-30",9.6
"1525","2017-03-31",9.55
"1526","2017-04-03",9.3
"1527","2017-04-04",9.2
"1528","2017-04-05",8.85
"1529","2017-04-06",9
"1530","2017-04-07",9.05
"1531","2017-04-10",8.9
"1532","2017-04-11",8.65
"1533","2017-04-12",8.65
"1534","2017-04-13",8.4
"1535","2017-04-17",8.4
"1536","2017-04-18",8.3
"1537","2017-04-19",8.4
"1538","2017-04-20",8.25
"1539","2017-04-21",8.35
"1540","2017-04-24",8.15
"1541","2017-04-25",8.15
"1542","2017-04-26",8.1
"1543","2017-04-27",8.35
"1544","2017-04-28",8.5
"1545","2017-05-01",8.7
"1546","2017-05-02",8.4
"1547","2017-05-03",8.25
"1548","2017-05-04",9.65
"1549","2017-05-05",10.05
"1550","2017-05-08",9.7
"1551","2017-05-09",9.45
"1552","2017-05-10",9.05
"1553","2017-05-11",9.15
"1554","2017-05-12",9.15
"1555","2017-05-15",9.2
"1556","2017-05-16",9.2
"1557","2017-05-17",8.75
"1558","2017-05-18",8.55
"1559","2017-05-19",8.75
"1560","2017-05-22",8.55
"1561","2017-05-23",8.75
"1562","2017-05-24",8.65
"1563","2017-05-25",8.6
"1564","2017-05-26",8.6
"1565","2017-05-30",8.55
"1566","2017-05-31",8.55
"1567","2017-06-01",8.75
"1568","2017-06-02",8.8
"1569","2017-06-05",8.8
"1570","2017-06-06",8.85
"1571","2017-06-07",8.9
"1572","2017-06-08",9.2
"1573","2017-06-09",9.4
"1574","2017-06-12",9.1
"1575","2017-06-13",9.2
"1576","2017-06-14",9.2
"1577","2017-06-15",9
"1578","2017-06-16",9
"1579","2017-06-19",9.2
"1580","2017-06-20",9.3
"1581","2017-06-21",9.35
"1582","2017-06-22",9.5
"1583","2017-06-23",9.7
"1584","2017-06-26",9.85
"1585","2017-06-27",9.9
"1586","2017-06-28",10
"1587","2017-06-29",9.8
"1588","2017-06-30",9.8
"1589","2017-07-03",9.6
"1590","2017-07-05",9.65
"1591","2017-07-06",9.5
"1592","2017-07-07",9.9
"1593","2017-07-10",10
"1594","2017-07-11",10
"1595","2017-07-12",10.35
"1596","2017-07-13",10.9
"1597","2017-07-14",11
"1598","2017-07-17",11
"1599","2017-07-18",10.95
"1600","2017-07-19",11
"1601","2017-07-20",11.35
"1602","2017-07-21",11.8
"1603","2017-07-24",11.6
"1604","2017-07-25",11.45
"1605","2017-07-26",11.6
"1606","2017-07-27",11.15
"1607","2017-07-28",11.35
"1608","2017-07-31",10.9
"1609","2017-08-01",10.95
"1610","2017-08-02",10.7
"1611","2017-08-03",10.85
"1612","2017-08-04",12.45
"1613","2017-08-07",11.9
"1614","2017-08-08",12.05
"1615","2017-08-09",11.8
"1616","2017-08-10",10.5
"1617","2017-08-11",10.25
"1618","2017-08-14",10.5
"1619","2017-08-15",10.9
"1620","2017-08-16",11.15
"1621","2017-08-17",10.95
"1622","2017-08-18",10.85
"1623","2017-08-21",10.7
"1624","2017-08-22",10.95
"1625","2017-08-23",11.15
"1626","2017-08-24",11.15
"1627","2017-08-25",11.15
"1628","2017-08-28",11.2
"1629","2017-08-29",11.1
"1630","2017-08-30",11.25
"1631","2017-08-31",11.4
"1632","2017-09-01",11.95
"1633","2017-09-05",11.9
"1634","2017-09-06",11.8
"1635","2017-09-07",11.45
"1636","2017-09-08",11.1
"1637","2017-09-11",11.3
"1638","2017-09-12",11.5
"1639","2017-09-13",11.35
"1640","2017-09-14",11.25
"1641","2017-09-15",11.1
"1642","2017-09-18",11.5
"1643","2017-09-19",11.3
"1644","2017-09-20",11
"1645","2017-09-21",11.1
"1646","2017-09-22",11.25
"1647","2017-09-25",10.5
"1648","2017-09-26",10.7
"1649","2017-09-27",11.2
"1650","2017-09-28",11.2
"1651","2017-09-29",11.35
"1652","2017-10-02",11.5
"1653","2017-10-03",11.4
"1654","2017-10-04",11.4
"1655","2017-10-05",11.5
"1656","2017-10-06",11.6
"1657","2017-10-09",11.75
"1658","2017-10-10",11.8
"1659","2017-10-11",11.4
"1660","2017-10-12",11.15
"1661","2017-10-13",11
"1662","2017-10-16",10.8
"1663","2017-10-17",10.65
"1664","2017-10-18",10.45
"1665","2017-10-19",10.35
"1666","2017-10-20",10.45
"1667","2017-10-23",10.25
"1668","2017-10-24",10.25
"1669","2017-10-25",10.05
"1670","2017-10-26",10.5
"1671","2017-10-27",10.5
"1672","2017-10-30",10.35
"1673","2017-10-31",10.35
"1674","2017-11-01",10.4
"1675","2017-11-02",11.35
"1676","2017-11-03",10.8
"1677","2017-11-06",11.1
"1678","2017-11-07",11.4
"1679","2017-11-08",11.6
"1680","2017-11-09",12.1
"1681","2017-11-10",12.15
"1682","2017-11-13",13
"1683","2017-11-14",12.85
"1684","2017-11-15",13.15
"1685","2017-11-16",12.8
"1686","2017-11-17",12.25
"1687","2017-11-20",12.85
"1688","2017-11-21",12.7
"1689","2017-11-22",12.75
"1690","2017-11-24",13
"1691","2017-11-27",12.6
"1692","2017-11-28",12.6
"1693","2017-11-29",12.1
"1694","2017-11-30",12.25
"1695","2017-12-01",12.25
"1696","2017-12-04",11.5
"1697","2017-12-05",11.55
"1698","2017-12-06",11.15
"1699","2017-12-07",11.5
"1700","2017-12-08",11.35
"1701","2017-12-11",11.35
"1702","2017-12-12",11.2
"1703","2017-12-13",10.9
"1704","2017-12-14",11
"1705","2017-12-15",10.65
"1706","2017-12-18",10.65
"1707","2017-12-19",10.4
"1708","2017-12-20",10.05
"1709","2017-12-21",9.95
"1710","2017-12-22",9.65
"1711","2017-12-26",10
"1712","2017-12-27",10.1
"1713","2017-12-28",10
"1714","2017-12-29",9.95
"1715","2018-01-02",10.15
"1716","2018-01-03",10.55
"1717","2018-01-04",10.6
"1718","2018-01-05",10.7
"1719","2018-01-08",10.95
"1720","2018-01-09",10.9
"1721","2018-01-10",10.85
"1722","2018-01-11",11.05
"1723","2018-01-12",11.25
"1724","2018-01-16",11.2
"1725","2018-01-17",11.55
"1726","2018-01-18",12.8
"1727","2018-01-19",12.9
"1728","2018-01-22",12.9
"1729","2018-01-23",12.95
"1730","2018-01-24",12.5
"1731","2018-01-25",12.45
"1732","2018-01-26",12.7
"1733","2018-01-29",12.55
"1734","2018-01-30",12.3
"1735","2018-01-31",12.5
"1736","2018-02-01",12.6
"1737","2018-02-02",11.5
"1738","2018-02-05",11.05
"1739","2018-02-06",11.2
"1740","2018-02-07",9.85
"1741","2018-02-08",9.85
"1742","2018-02-09",9
"1743","2018-02-12",9.2
"1744","2018-02-13",9
"1745","2018-02-14",9.45
"1746","2018-02-15",9.65
"1747","2018-02-16",9.45
"1748","2018-02-20",9.5
"1749","2018-02-21",9.2
"1750","2018-02-22",9.15
"1751","2018-02-23",9.15
"1752","2018-02-26",9.75
"1753","2018-02-27",9.65
"1754","2018-02-28",9.55
"1755","2018-03-01",9.4
"1756","2018-03-02",9.6
"1757","2018-03-05",9.7
"1758","2018-03-06",10.1
"1759","2018-03-07",10.05
"1760","2018-03-08",10.2
"1761","2018-03-09",10.15
"1762","2018-03-12",10.25
"1763","2018-03-13",10.45
"1764","2018-03-14",10.55
"1765","2018-03-15",10.45
"1766","2018-03-16",10.4
"1767","2018-03-19",10.05
"1768","2018-03-20",10.1
"1769","2018-03-21",10.3
"1770","2018-03-22",10.1
"1771","2018-03-23",9.8
"1772","2018-03-26",10.1
"1773","2018-03-27",9.95
"1774","2018-03-28",9.4
"1775","2018-03-29",9.6
"1776","2018-04-02",9.45
"1777","2018-04-03",9.3
"1778","2018-04-04",9.3
"1779","2018-04-05",9.25
"1780","2018-04-06",9.1
"1781","2018-04-09",9.25
"1782","2018-04-10",9.55
"1783","2018-04-11",9.6
"1784","2018-04-12",9.9
"1785","2018-04-13",9.75
"1786","2018-04-16",9.5
"1787","2018-04-17",9.8
"1788","2018-04-18",9.75
"1789","2018-04-19",9.55
"1790","2018-04-20",9.4
"1791","2018-04-23",9.25
"1792","2018-04-24",9
"1793","2018-04-25",9
"1794","2018-04-26",9.2
"1795","2018-04-27",9.35
"1796","2018-04-30",9.35
"1797","2018-05-01",10.9
"1798","2018-05-02",10.55
"1799","2018-05-03",10.5
"1800","2018-05-04",10.7
"1801","2018-05-07",10.7
"1802","2018-05-08",10.5
"1803","2018-05-09",10.6
"1804","2018-05-10",10.7
"1805","2018-05-11",10.85
"1806","2018-05-14",10.8
"1807","2018-05-15",10.7
"1808","2018-05-16",10.8
"1809","2018-05-17",10.85
"1810","2018-05-18",10.85
"1811","2018-05-21",11.1
"1812","2018-05-22",11.25
"1813","2018-05-23",11
"1814","2018-05-24",10.95
"1815","2018-05-25",11.1
"1816","2018-05-29",11.2
"1817","2018-05-30",11.25
"1818","2018-05-31",11.1
"1819","2018-06-01",11.3
"1820","2018-06-04",11.15
"1821","2018-06-05",11.2
"1822","2018-06-06",11.15
"1823","2018-06-07",11.1
"1824","2018-06-08",11.05
"1825","2018-06-11",10.95
"1826","2018-06-12",10.95
"1827","2018-06-13",11
"1828","2018-06-14",11.2
"1829","2018-06-15",11.1
"1830","2018-06-18",10.9
"1831","2018-06-19",10.75
"1832","2018-06-20",10.85
"1833","2018-06-21",10.45
"1834","2018-06-22",10.3
"1835","2018-06-25",10
"1836","2018-06-26",10.3
"1837","2018-06-27",10.05
"1838","2018-06-28",10.05
"1839","2018-06-29",10.25
"1840","2018-07-02",10.35
"1841","2018-07-03",10.4
"1842","2018-07-05",10.4
"1843","2018-07-06",10.3
"1844","2018-07-09",10.95
"1845","2018-07-10",11.45
"1846","2018-07-11",11.45
"1847","2018-07-12",11.35
"1848","2018-07-13",11.3
"1849","2018-07-16",11.15
"1850","2018-07-17",11.35
"1851","2018-07-18",11.3
"1852","2018-07-19",11.15
"1853","2018-07-20",11.15
"1854","2018-07-23",11.15
"1855","2018-07-24",11.15
"1856","2018-07-25",11.15
"1857","2018-07-26",11.3
"1858","2018-07-27",11.15
"1859","2018-07-30",11.2
"1860","2018-07-31",11.6
"1861","2018-08-01",12
"1862","2018-08-02",12
"1863","2018-08-03",12.2
"1864","2018-08-06",12.3
"1865","2018-08-07",12.15
"1866","2018-08-08",12.1
"1867","2018-08-09",12.35
"1868","2018-08-10",12
"1869","2018-08-13",11.65
"1870","2018-08-14",11.45
"1871","2018-08-15",11.3
"1872","2018-08-16",11.4
"1873","2018-08-17",11.3
"1874","2018-08-20",11.15
"1875","2018-08-21",11.25
"1876","2018-08-22",11.3
"1877","2018-08-23",11.3
"1878","2018-08-24",11.1
"1879","2018-08-27",11.35
"1880","2018-08-28",11.45
"1881","2018-08-29",11.2
"1882","2018-08-30",11.05
"1883","2018-08-31",11
"1884","2018-09-04",11
"1885","2018-09-05",11.05
"1886","2018-09-06",10.85
"1887","2018-09-07",10.7
"1888","2018-09-10",10.6
"1889","2018-09-11",10.15
"1890","2018-09-12",9.85
"1891","2018-09-13",9.95
"1892","2018-09-14",10.1
"1893","2018-09-17",9.95
"1894","2018-09-18",9.9
"1895","2018-09-19",9.8
"1896","2018-09-20",9.75
"1897","2018-09-21",9.85
"1898","2018-09-24",9.95
"1899","2018-09-25",9.7
"1900","2018-09-26",9.65
"1901","2018-09-27",9.8
"1902","2018-09-28",9.9
"1903","2018-10-01",9.84
"1904","2018-10-02",9.95
"1905","2018-10-03",10.1
"1906","2018-10-04",9.94
"1907","2018-10-05",9.69
"1908","2018-10-08",9.63
"1909","2018-10-09",9.33
"1910","2018-10-10",9.09
"1911","2018-10-11",8.92
"1912","2018-10-12",8.79
"1913","2018-10-15",8.7
"1914","2018-10-16",9.02
"1915","2018-10-17",9.42
"1916","2018-10-18",9.41
"1917","2018-10-19",8.96
"1918","2018-10-22",8.91
"1919","2018-10-23",9.11
"1920","2018-10-24",8.51
"1921","2018-10-25",8.55
"1922","2018-10-26",8.14
"1923","2018-10-29",8.04
"1924","2018-10-30",8.24
"1925","2018-10-31",8.08
"1926","2018-11-01",8.36
"1927","2018-11-02",8.27
"1928","2018-11-05",8.24
"1929","2018-11-06",8.21
"1930","2018-11-07",8.19
