"","date","PLD"
"961","2010-10-25",27.93
"962","2010-10-26",27.469999
"963","2010-10-27",27.540001
"964","2010-10-28",27.700001
"965","2010-10-29",28.190001
"966","2010-11-01",28.52
"967","2010-11-02",28.57
"968","2010-11-03",28.74
"969","2010-11-04",29.85
"970","2010-11-05",30.15
"971","2010-11-08",30.48
"972","2010-11-09",29.26
"973","2010-11-10",29.91
"974","2010-11-11",29.879999
"975","2010-11-12",29.17
"976","2010-11-15",28.969999
"977","2010-11-16",27.77
"978","2010-11-17",28.360001
"979","2010-11-18",28.67
"980","2010-11-19",29.26
"981","2010-11-22",29.15
"982","2010-11-23",28.940001
"983","2010-11-24",29.76
"984","2010-11-26",29.76
"985","2010-11-29",29.48
"986","2010-11-30",29.190001
"987","2010-12-01",29.639999
"988","2010-12-02",30.49
"989","2010-12-03",30.76
"990","2010-12-06",31.32
"991","2010-12-07",31.51
"992","2010-12-08",31.219999
"993","2010-12-09",31.4
"994","2010-12-10",31.76
"995","2010-12-13",31.82
"996","2010-12-14",30.98
"997","2010-12-15",30.41
"998","2010-12-16",30.469999
"999","2010-12-17",30.65
"1000","2010-12-20",31.34
"1001","2010-12-21",31.549999
"1002","2010-12-22",31.559999
"1003","2010-12-23",31.129999
"1004","2010-12-27",31.559999
"1005","2010-12-28",31.4
"1006","2010-12-29",31.48
"1007","2010-12-30",31.629999
"1008","2010-12-31",31.709999
"1009","2011-01-03",32.310001
"1010","2011-01-04",32.25
"1011","2011-01-05",32.799999
"1012","2011-01-06",32.759998
"1013","2011-01-07",32.5
"1014","2011-01-10",32.689999
"1015","2011-01-11",32.43
"1016","2011-01-12",32.459999
"1017","2011-01-13",32.299999
"1018","2011-01-14",32.5
"1019","2011-01-18",33.220001
"1020","2011-01-19",32.669998
"1021","2011-01-20",33.130001
"1022","2011-01-21",33.310001
"1023","2011-01-24",33.299999
"1024","2011-01-25",33.18
"1025","2011-01-26",32.860001
"1026","2011-01-27",34.009998
"1027","2011-01-28",32.93
"1028","2011-01-31",33.549999
"1029","2011-02-01",33.220001
"1030","2011-02-02",32.950001
"1031","2011-02-03",33.09
"1032","2011-02-04",33.099998
"1033","2011-02-07",33.5
"1034","2011-02-08",33.700001
"1035","2011-02-09",33.689999
"1036","2011-02-10",33.830002
"1037","2011-02-11",34.299999
"1038","2011-02-14",34.450001
"1039","2011-02-15",34.68
"1040","2011-02-16",35.25
"1041","2011-02-17",35.84
"1042","2011-02-18",35.400002
"1043","2011-02-22",35.040001
"1044","2011-02-23",35
"1045","2011-02-24",34.82
"1046","2011-02-25",35.669998
"1047","2011-02-28",36.380001
"1048","2011-03-01",35.16
"1049","2011-03-02",34.630001
"1050","2011-03-03",35.91
"1051","2011-03-04",35.630001
"1052","2011-03-07",35.150002
"1053","2011-03-08",35.939999
"1054","2011-03-09",35.639999
"1055","2011-03-10",34.669998
"1056","2011-03-11",34.950001
"1057","2011-03-14",34.09
"1058","2011-03-15",33.41
"1059","2011-03-16",33.360001
"1060","2011-03-17",33.450001
"1061","2011-03-18",33.389999
"1062","2011-03-21",34.360001
"1063","2011-03-22",34.139999
"1064","2011-03-23",33.939999
"1065","2011-03-24",34.540001
"1066","2011-03-25",34.779999
"1067","2011-03-28",34.66
"1068","2011-03-29",34.82
"1069","2011-03-30",35.650002
"1070","2011-03-31",35.970001
"1071","2011-04-01",36.040001
"1072","2011-04-04",36.18
"1073","2011-04-05",36.049999
"1074","2011-04-06",36.16
"1075","2011-04-07",35.450001
"1076","2011-04-08",35.060001
"1077","2011-04-11",35.240002
"1078","2011-04-12",35.169998
"1079","2011-04-13",34.939999
"1080","2011-04-14",35.790001
"1081","2011-04-15",36.41
"1082","2011-04-18",35.82
"1083","2011-04-19",36.119999
"1084","2011-04-20",35.689999
"1085","2011-04-21",35.939999
"1086","2011-04-25",36.299999
"1087","2011-04-26",36.52
"1088","2011-04-27",36.25
"1089","2011-04-28",36.939999
"1090","2011-04-29",36.400002
"1091","2011-05-02",36.360001
"1092","2011-05-03",36.07
"1093","2011-05-04",35.669998
"1094","2011-05-05",35.93
"1095","2011-05-06",35.529999
"1096","2011-05-09",35.450001
"1097","2011-05-10",36.59
"1098","2011-05-11",35.619999
"1099","2011-05-12",35.380001
"1100","2011-05-13",34.849998
"1101","2011-05-16",34.77
"1102","2011-05-17",34.849998
"1103","2011-05-18",35.290001
"1104","2011-05-19",35.740002
"1105","2011-05-20",35.310001
"1106","2011-05-23",34.919998
"1107","2011-05-24",35.07
"1108","2011-05-25",35.419998
"1109","2011-05-26",36.16
"1110","2011-05-27",36.490002
"1111","2011-05-31",36.990002
"1112","2011-06-01",35.639999
"1113","2011-06-02",34.07
"1114","2011-06-03",34
"1115","2011-06-06",32.91
"1116","2011-06-07",34.110001
"1117","2011-06-08",33.700001
"1118","2011-06-09",32.669998
"1119","2011-06-10",32.09
"1120","2011-06-13",32.830002
"1121","2011-06-14",33.439999
"1122","2011-06-15",32.93
"1123","2011-06-16",33.169998
"1124","2011-06-17",33.700001
"1125","2011-06-20",34.07
"1126","2011-06-21",34.259998
"1127","2011-06-22",34.27
"1128","2011-06-23",33.830002
"1129","2011-06-24",34.16
"1130","2011-06-27",34.369999
"1131","2011-06-28",34.43
"1132","2011-06-29",35.400002
"1133","2011-06-30",35.84
"1134","2011-07-01",36.200001
"1135","2011-07-05",36.200001
"1136","2011-07-06",36
"1137","2011-07-07",37.259998
"1138","2011-07-08",36.779999
"1139","2011-07-11",35.720001
"1140","2011-07-12",35.669998
"1141","2011-07-13",34.84
"1142","2011-07-14",34.599998
"1143","2011-07-15",34.790001
"1144","2011-07-18",34.400002
"1145","2011-07-19",35.09
"1146","2011-07-20",35.119999
"1147","2011-07-21",35.470001
"1148","2011-07-22",35.849998
"1149","2011-07-25",35.450001
"1150","2011-07-26",35.82
"1151","2011-07-27",34.25
"1152","2011-07-28",35.290001
"1153","2011-07-29",35.630001
"1154","2011-08-01",34.380001
"1155","2011-08-02",32.650002
"1156","2011-08-03",32.25
"1157","2011-08-04",29.790001
"1158","2011-08-05",28.76
"1159","2011-08-08",25.290001
"1160","2011-08-09",27.59
"1161","2011-08-10",26.4
"1162","2011-08-11",27.709999
"1163","2011-08-12",27.76
"1164","2011-08-15",29.4
"1165","2011-08-16",29.1
"1166","2011-08-17",29.35
"1167","2011-08-18",27.690001
"1168","2011-08-19",26.620001
"1169","2011-08-22",26.190001
"1170","2011-08-23",26.040001
"1171","2011-08-24",25.700001
"1172","2011-08-25",25
"1173","2011-08-26",25.139999
"1174","2011-08-29",26.43
"1175","2011-08-30",26.74
"1176","2011-08-31",27.23
"1177","2011-09-01",27.42
"1178","2011-09-02",26.15
"1179","2011-09-06",25.6
"1180","2011-09-07",27.120001
"1181","2011-09-08",26.82
"1182","2011-09-09",25.65
"1183","2011-09-12",25.57
"1184","2011-09-13",25.9
"1185","2011-09-14",26.559999
"1186","2011-09-15",27.389999
"1187","2011-09-16",28.32
"1188","2011-09-19",27.91
"1189","2011-09-20",28.27
"1190","2011-09-21",26.690001
"1191","2011-09-22",25.129999
"1192","2011-09-23",25.51
"1193","2011-09-26",26.049999
"1194","2011-09-27",26.280001
"1195","2011-09-28",25.049999
"1196","2011-09-29",25.43
"1197","2011-09-30",24.25
"1198","2011-10-03",22.629999
"1199","2011-10-04",23.540001
"1200","2011-10-05",23.209999
"1201","2011-10-06",24.48
"1202","2011-10-07",23.52
"1203","2011-10-10",24.58
"1204","2011-10-11",24.459999
"1205","2011-10-12",24.879999
"1206","2011-10-13",24.719999
"1207","2011-10-14",25.780001
"1208","2011-10-17",25.35
"1209","2011-10-18",26.99
"1210","2011-10-19",26.219999
"1211","2011-10-20",26.34
"1212","2011-10-21",27.6
"1213","2011-10-24",28.620001
"1214","2011-10-25",27.450001
"1215","2011-10-26",27.709999
"1216","2011-10-27",29.629999
"1217","2011-10-28",29.93
"1218","2011-10-31",29.76
"1219","2011-11-01",27.76
"1220","2011-11-02",28.27
"1221","2011-11-03",29.25
"1222","2011-11-04",29.27
"1223","2011-11-07",29.41
"1224","2011-11-08",29.719999
"1225","2011-11-09",27.65
"1226","2011-11-10",27.24
"1227","2011-11-11",28.48
"1228","2011-11-14",27.969999
"1229","2011-11-15",28.129999
"1230","2011-11-16",27.92
"1231","2011-11-17",27.450001
"1232","2011-11-18",27.540001
"1233","2011-11-21",26.209999
"1234","2011-11-22",25.68
"1235","2011-11-23",24.92
"1236","2011-11-25",25.209999
"1237","2011-11-28",26.16
"1238","2011-11-29",26.059999
"1239","2011-11-30",27.82
"1240","2011-12-01",27.5
"1241","2011-12-02",27.799999
"1242","2011-12-05",28.5
"1243","2011-12-06",28.370001
"1244","2011-12-07",28.84
"1245","2011-12-08",27.940001
"1246","2011-12-09",28.700001
"1247","2011-12-12",27.559999
"1248","2011-12-13",27.1
"1249","2011-12-14",26.969999
"1250","2011-12-15",27.24
"1251","2011-12-16",27.51
"1252","2011-12-19",26.85
"1253","2011-12-20",28.25
"1254","2011-12-21",28.26
"1255","2011-12-22",28.790001
"1256","2011-12-23",28.92
"1257","2011-12-27",29
"1258","2011-12-28",28.48
"1259","2011-12-29",28.57
"1260","2011-12-30",28.59
"1261","2012-01-03",29.24
"1262","2012-01-04",28.5
"1263","2012-01-05",29.24
"1264","2012-01-06",28.790001
"1265","2012-01-09",28.530001
"1266","2012-01-10",29.309999
"1267","2012-01-11",29.620001
"1268","2012-01-12",29.719999
"1269","2012-01-13",29.57
"1270","2012-01-17",30.540001
"1271","2012-01-18",30.73
"1272","2012-01-19",31.299999
"1273","2012-01-20",31.780001
"1274","2012-01-23",31.809999
"1275","2012-01-24",32.18
"1276","2012-01-25",32.369999
"1277","2012-01-26",32.549999
"1278","2012-01-27",32.52
"1279","2012-01-30",31.6
"1280","2012-01-31",31.709999
"1281","2012-02-01",32.540001
"1282","2012-02-02",32.810001
"1283","2012-02-03",33.16
"1284","2012-02-06",32.98
"1285","2012-02-07",33.290001
"1286","2012-02-08",34.18
"1287","2012-02-09",34.119999
"1288","2012-02-10",33.07
"1289","2012-02-13",33.75
"1290","2012-02-14",33.389999
"1291","2012-02-15",33.259998
"1292","2012-02-16",33.860001
"1293","2012-02-17",34
"1294","2012-02-21",33.66
"1295","2012-02-22",32.91
"1296","2012-02-23",33.66
"1297","2012-02-24",33.880001
"1298","2012-02-27",33.889999
"1299","2012-02-28",33.59
"1300","2012-02-29",33.66
"1301","2012-03-01",33.799999
"1302","2012-03-02",33.740002
"1303","2012-03-05",34.470001
"1304","2012-03-06",33.689999
"1305","2012-03-07",34.209999
"1306","2012-03-08",33.599998
"1307","2012-03-09",34.139999
"1308","2012-03-12",33.990002
"1309","2012-03-13",34.919998
"1310","2012-03-14",34.830002
"1311","2012-03-15",35
"1312","2012-03-16",35.259998
"1313","2012-03-19",35.48
"1314","2012-03-20",35.279999
"1315","2012-03-21",35.419998
"1316","2012-03-22",35.029999
"1317","2012-03-23",35.200001
"1318","2012-03-26",35.709999
"1319","2012-03-27",35.450001
"1320","2012-03-28",35.049999
"1321","2012-03-29",35.310001
"1322","2012-03-30",36.02
"1323","2012-04-02",36.25
"1324","2012-04-03",36.150002
"1325","2012-04-04",35.720001
"1326","2012-04-05",35.48
"1327","2012-04-09",34.91
"1328","2012-04-10",33.130001
"1329","2012-04-11",33.380001
"1330","2012-04-12",33.880001
"1331","2012-04-13",33.48
"1332","2012-04-16",34.009998
"1333","2012-04-17",34.68
"1334","2012-04-18",34.18
"1335","2012-04-19",34.360001
"1336","2012-04-20",34.779999
"1337","2012-04-23",33.5
"1338","2012-04-24",33.889999
"1339","2012-04-25",34.68
"1340","2012-04-26",35.02
"1341","2012-04-27",35.400002
"1342","2012-04-30",35.759998
"1343","2012-05-01",35.939999
"1344","2012-05-02",35.900002
"1345","2012-05-03",35.849998
"1346","2012-05-04",35.040001
"1347","2012-05-07",35.43
"1348","2012-05-08",35.029999
"1349","2012-05-09",34.59
"1350","2012-05-10",34.599998
"1351","2012-05-11",34.630001
"1352","2012-05-14",33.759998
"1353","2012-05-15",33.48
"1354","2012-05-16",33.099998
"1355","2012-05-17",32.040001
"1356","2012-05-18",30.93
"1357","2012-05-21",32.200001
"1358","2012-05-22",31.799999
"1359","2012-05-23",31.959999
"1360","2012-05-24",31.780001
"1361","2012-05-25",31.5
"1362","2012-05-29",32.32
"1363","2012-05-30",31.790001
"1364","2012-05-31",31.98
"1365","2012-06-01",30.559999
"1366","2012-06-04",30.42
"1367","2012-06-05",31.16
"1368","2012-06-06",32
"1369","2012-06-07",31.719999
"1370","2012-06-08",31.870001
"1371","2012-06-11",31.24
"1372","2012-06-12",32.02
"1373","2012-06-13",31.75
"1374","2012-06-14",31.76
"1375","2012-06-15",31.75
"1376","2012-06-18",31.85
"1377","2012-06-19",32.279999
"1378","2012-06-20",32.459999
"1379","2012-06-21",31.610001
"1380","2012-06-22",31.540001
"1381","2012-06-25",30.9
"1382","2012-06-26",31.17
"1383","2012-06-27",31.16
"1384","2012-06-28",31.559999
"1385","2012-06-29",33.23
"1386","2012-07-02",33.349998
"1387","2012-07-03",33.509998
"1388","2012-07-05",33.099998
"1389","2012-07-06",33.080002
"1390","2012-07-09",32.700001
"1391","2012-07-10",32.349998
"1392","2012-07-11",32.619999
"1393","2012-07-12",32.48
"1394","2012-07-13",32.790001
"1395","2012-07-16",32.689999
"1396","2012-07-17",33.049999
"1397","2012-07-18",33.049999
"1398","2012-07-19",32.68
"1399","2012-07-20",32.110001
"1400","2012-07-23",31.43
"1401","2012-07-24",31.35
"1402","2012-07-25",31.68
"1403","2012-07-26",32.25
"1404","2012-07-27",32.52
"1405","2012-07-30",32.259998
"1406","2012-07-31",32.330002
"1407","2012-08-01",32.389999
"1408","2012-08-02",32.349998
"1409","2012-08-03",33.66
"1410","2012-08-06",33.93
"1411","2012-08-07",33.759998
"1412","2012-08-08",33.439999
"1413","2012-08-09",33.25
"1414","2012-08-10",33.200001
"1415","2012-08-13",32.959999
"1416","2012-08-14",33.189999
"1417","2012-08-15",33.310001
"1418","2012-08-16",33.740002
"1419","2012-08-17",33.799999
"1420","2012-08-20",33.740002
"1421","2012-08-21",33.669998
"1422","2012-08-22",33.23
"1423","2012-08-23",32.91
"1424","2012-08-24",33.43
"1425","2012-08-27",33.740002
"1426","2012-08-28",33.91
"1427","2012-08-29",34.25
"1428","2012-08-30",34.07
"1429","2012-08-31",34.169998
"1430","2012-09-04",34.459999
"1431","2012-09-05",34.580002
"1432","2012-09-06",35.360001
"1433","2012-09-07",35.73
"1434","2012-09-10",35.73
"1435","2012-09-11",36.18
"1436","2012-09-12",36.07
"1437","2012-09-13",36.91
"1438","2012-09-14",36.889999
"1439","2012-09-17",36.669998
"1440","2012-09-18",36.220001
"1441","2012-09-19",35.75
"1442","2012-09-20",35.310001
"1443","2012-09-21",34.990002
"1444","2012-09-24",34.849998
"1445","2012-09-25",34.27
"1446","2012-09-26",33.950001
"1447","2012-09-27",34.759998
"1448","2012-09-28",35.029999
"1449","2012-10-01",34.580002
"1450","2012-10-02",34.84
"1451","2012-10-03",34.82
"1452","2012-10-04",34.959999
"1453","2012-10-05",34.900002
"1454","2012-10-08",34.84
"1455","2012-10-09",34.599998
"1456","2012-10-10",34.830002
"1457","2012-10-11",34.830002
"1458","2012-10-12",34.84
"1459","2012-10-15",35.439999
"1460","2012-10-16",35.970001
"1461","2012-10-17",36.139999
"1462","2012-10-18",36.380001
"1463","2012-10-19",35.57
"1464","2012-10-22",35.16
"1465","2012-10-23",34.77
"1466","2012-10-24",34.549999
"1467","2012-10-25",34.279999
"1468","2012-10-26",33.91
"1469","2012-10-31",34.290001
"1470","2012-11-01",34.259998
"1471","2012-11-02",34.369999
"1472","2012-11-05",34.18
"1473","2012-11-06",34.400002
"1474","2012-11-07",34.150002
"1475","2012-11-08",33.59
"1476","2012-11-09",33.389999
"1477","2012-11-12",33.34
"1478","2012-11-13",33.369999
"1479","2012-11-14",32.849998
"1480","2012-11-15",32.599998
"1481","2012-11-16",32.68
"1482","2012-11-19",33.34
"1483","2012-11-20",33.400002
"1484","2012-11-21",33.900002
"1485","2012-11-23",34.09
"1486","2012-11-26",34.299999
"1487","2012-11-27",33.950001
"1488","2012-11-28",33.860001
"1489","2012-11-29",34.02
"1490","2012-11-30",33.939999
"1491","2012-12-03",33.959999
"1492","2012-12-04",34.259998
"1493","2012-12-05",34.299999
"1494","2012-12-06",34.91
"1495","2012-12-07",35.240002
"1496","2012-12-10",35.18
"1497","2012-12-11",35.23
"1498","2012-12-12",35.27
"1499","2012-12-13",35.02
"1500","2012-12-14",35.099998
"1501","2012-12-17",35.240002
"1502","2012-12-18",35.830002
"1503","2012-12-19",35.639999
"1504","2012-12-20",36.580002
"1505","2012-12-21",36.459999
"1506","2012-12-24",36.52
"1507","2012-12-26",36.07
"1508","2012-12-27",36.279999
"1509","2012-12-28",35.77
"1510","2012-12-31",36.490002
"1511","2013-01-02",37.349998
"1512","2013-01-03",37.400002
"1513","2013-01-04",37.709999
"1514","2013-01-07",37.959999
"1515","2013-01-08",37.84
"1516","2013-01-09",38.220001
"1517","2013-01-10",38.040001
"1518","2013-01-11",38.279999
"1519","2013-01-14",38.299999
"1520","2013-01-15",38.470001
"1521","2013-01-16",38.450001
"1522","2013-01-17",38.720001
"1523","2013-01-18",39.5
"1524","2013-01-22",39.32
"1525","2013-01-23",39.639999
"1526","2013-01-24",40.18
"1527","2013-01-25",40.639999
"1528","2013-01-28",40.93
"1529","2013-01-29",40.740002
"1530","2013-01-30",40.049999
"1531","2013-01-31",39.900002
"1532","2013-02-01",40.48
"1533","2013-02-04",40.259998
"1534","2013-02-05",40.279999
"1535","2013-02-06",39.91
"1536","2013-02-07",39.419998
"1537","2013-02-08",39.470001
"1538","2013-02-11",39.330002
"1539","2013-02-12",39.599998
"1540","2013-02-13",39.470001
"1541","2013-02-14",39.209999
"1542","2013-02-15",38.84
"1543","2013-02-19",39.66
"1544","2013-02-20",39.18
"1545","2013-02-21",38.779999
"1546","2013-02-22",39.419998
"1547","2013-02-25",38.32
"1548","2013-02-26",38.369999
"1549","2013-02-27",38.650002
"1550","2013-02-28",38.939999
"1551","2013-03-01",39.290001
"1552","2013-03-04",39.810001
"1553","2013-03-05",40.029999
"1554","2013-03-06",39.849998
"1555","2013-03-07",39.450001
"1556","2013-03-08",39.209999
"1557","2013-03-11",39.119999
"1558","2013-03-12",38.810001
"1559","2013-03-13",39.02
"1560","2013-03-14",38.919998
"1561","2013-03-15",38.790001
"1562","2013-03-18",38.549999
"1563","2013-03-19",38.32
"1564","2013-03-20",38.73
"1565","2013-03-21",38.52
"1566","2013-03-22",38.889999
"1567","2013-03-25",39
"1568","2013-03-26",40.139999
"1569","2013-03-27",39.860001
"1570","2013-03-28",39.98
"1571","2013-04-01",39.919998
"1572","2013-04-02",40.139999
"1573","2013-04-03",39.639999
"1574","2013-04-04",39.66
"1575","2013-04-05",39.349998
"1576","2013-04-08",40.049999
"1577","2013-04-09",39.849998
"1578","2013-04-10",40.259998
"1579","2013-04-11",41.139999
"1580","2013-04-12",41.110001
"1581","2013-04-15",40.580002
"1582","2013-04-16",41.41
"1583","2013-04-17",41.009998
"1584","2013-04-18",40.619999
"1585","2013-04-19",41.59
"1586","2013-04-22",41.509998
"1587","2013-04-23",41.939999
"1588","2013-04-24",42.68
"1589","2013-04-25",41.450001
"1590","2013-04-26",41.599998
"1591","2013-04-29",41.720001
"1592","2013-04-30",41.950001
"1593","2013-05-01",41.91
"1594","2013-05-02",42.380001
"1595","2013-05-03",42.740002
"1596","2013-05-06",42.860001
"1597","2013-05-07",42.98
"1598","2013-05-08",43.110001
"1599","2013-05-09",42.91
"1600","2013-05-10",43.32
"1601","2013-05-13",43.240002
"1602","2013-05-14",43.369999
"1603","2013-05-15",43.84
"1604","2013-05-16",43.869999
"1605","2013-05-17",43.869999
"1606","2013-05-20",44.18
"1607","2013-05-21",44.77
"1608","2013-05-22",43.5
"1609","2013-05-23",42.380001
"1610","2013-05-24",42.450001
"1611","2013-05-28",42.439999
"1612","2013-05-29",41.860001
"1613","2013-05-30",41.099998
"1614","2013-05-31",40.299999
"1615","2013-06-03",40.419998
"1616","2013-06-04",39.419998
"1617","2013-06-05",38.860001
"1618","2013-06-06",39.259998
"1619","2013-06-07",39.029999
"1620","2013-06-10",38.150002
"1621","2013-06-11",37.459999
"1622","2013-06-12",37.119999
"1623","2013-06-13",38.27
"1624","2013-06-14",38.48
"1625","2013-06-17",38.459999
"1626","2013-06-18",38.34
"1627","2013-06-19",36.959999
"1628","2013-06-20",35.599998
"1629","2013-06-21",36.360001
"1630","2013-06-24",35.84
"1631","2013-06-25",36.919998
"1632","2013-06-26",37.130001
"1633","2013-06-27",38.02
"1634","2013-06-28",37.720001
"1635","2013-07-01",37.57
"1636","2013-07-02",37.990002
"1637","2013-07-03",37.459999
"1638","2013-07-05",37.5
"1639","2013-07-08",37.59
"1640","2013-07-09",38.32
"1641","2013-07-10",38.259998
"1642","2013-07-11",39.240002
"1643","2013-07-12",38.959999
"1644","2013-07-15",39.27
"1645","2013-07-16",39.299999
"1646","2013-07-17",39.970001
"1647","2013-07-18",40.439999
"1648","2013-07-19",40.360001
"1649","2013-07-22",40.439999
"1650","2013-07-23",40.27
"1651","2013-07-24",39.860001
"1652","2013-07-25",39.509998
"1653","2013-07-26",39.650002
"1654","2013-07-29",39.119999
"1655","2013-07-30",38.900002
"1656","2013-07-31",38.360001
"1657","2013-08-01",38.360001
"1658","2013-08-02",38.150002
"1659","2013-08-05",38.189999
"1660","2013-08-06",38.360001
"1661","2013-08-07",38.099998
"1662","2013-08-08",37.77
"1663","2013-08-09",38.310001
"1664","2013-08-12",37.68
"1665","2013-08-13",37.139999
"1666","2013-08-14",36.970001
"1667","2013-08-15",36.16
"1668","2013-08-16",35.080002
"1669","2013-08-19",34.779999
"1670","2013-08-20",35.310001
"1671","2013-08-21",35.43
"1672","2013-08-22",35.419998
"1673","2013-08-23",36.080002
"1674","2013-08-26",35.889999
"1675","2013-08-27",35.82
"1676","2013-08-28",35.66
"1677","2013-08-29",35.540001
"1678","2013-08-30",35.240002
"1679","2013-09-03",35.299999
"1680","2013-09-04",35.59
"1681","2013-09-05",35.68
"1682","2013-09-06",36.549999
"1683","2013-09-09",37.59
"1684","2013-09-10",37.290001
"1685","2013-09-11",37.43
"1686","2013-09-12",37.060001
"1687","2013-09-13",36.970001
"1688","2013-09-16",37.32
"1689","2013-09-17",37.549999
"1690","2013-09-18",39.16
"1691","2013-09-19",38.889999
"1692","2013-09-20",38.09
"1693","2013-09-23",38.150002
"1694","2013-09-24",37.849998
"1695","2013-09-25",37.990002
"1696","2013-09-26",38.5
"1697","2013-09-27",38.299999
"1698","2013-09-30",37.619999
"1699","2013-10-01",38.27
"1700","2013-10-02",38.75
"1701","2013-10-03",38.220001
"1702","2013-10-04",38.099998
"1703","2013-10-07",37.740002
"1704","2013-10-08",37.509998
"1705","2013-10-09",37.41
"1706","2013-10-10",38.580002
"1707","2013-10-11",39.099998
"1708","2013-10-14",38.970001
"1709","2013-10-15",39.009998
"1710","2013-10-16",39.98
"1711","2013-10-17",40.040001
"1712","2013-10-18",39.82
"1713","2013-10-21",39.900002
"1714","2013-10-22",40.68
"1715","2013-10-23",40.130001
"1716","2013-10-24",40.419998
"1717","2013-10-25",40.919998
"1718","2013-10-28",40.59
"1719","2013-10-29",40.439999
"1720","2013-10-30",40.040001
"1721","2013-10-31",39.950001
"1722","2013-11-01",40.57
"1723","2013-11-04",40.880001
"1724","2013-11-05",39.91
"1725","2013-11-06",39.889999
"1726","2013-11-07",39.240002
"1727","2013-11-08",38.950001
"1728","2013-11-11",39.02
"1729","2013-11-12",38.57
"1730","2013-11-13",38.779999
"1731","2013-11-14",38.990002
"1732","2013-11-15",39.18
"1733","2013-11-18",38.919998
"1734","2013-11-19",38.619999
"1735","2013-11-20",38.09
"1736","2013-11-21",38.52
"1737","2013-11-22",38.439999
"1738","2013-11-25",38.360001
"1739","2013-11-26",38.060001
"1740","2013-11-27",38.490002
"1741","2013-11-29",37.93
"1742","2013-12-02",37.599998
"1743","2013-12-03",37.450001
"1744","2013-12-04",37.290001
"1745","2013-12-05",37.220001
"1746","2013-12-06",37.84
"1747","2013-12-09",37.93
"1748","2013-12-10",37.77
"1749","2013-12-11",36.490002
"1750","2013-12-12",36.57
"1751","2013-12-13",36.290001
"1752","2013-12-16",36.139999
"1753","2013-12-17",36.330002
"1754","2013-12-18",37.16
"1755","2013-12-19",36.73
"1756","2013-12-20",36.830002
"1757","2013-12-23",36.990002
"1758","2013-12-24",36.970001
"1759","2013-12-26",37.130001
"1760","2013-12-27",37.189999
"1761","2013-12-30",37.189999
"1762","2013-12-31",36.950001
"1763","2014-01-02",36.91
"1764","2014-01-03",37.240002
"1765","2014-01-06",37.400002
"1766","2014-01-07",37.73
"1767","2014-01-08",37.68
"1768","2014-01-09",37.200001
"1769","2014-01-10",37.599998
"1770","2014-01-13",36.75
"1771","2014-01-14",37.220001
"1772","2014-01-15",37.509998
"1773","2014-01-16",37.290001
"1774","2014-01-17",36.98
"1775","2014-01-21",37.34
"1776","2014-01-22",37.75
"1777","2014-01-23",37.419998
"1778","2014-01-24",36.740002
"1779","2014-01-27",36.509998
"1780","2014-01-28",37.23
"1781","2014-01-29",37.009998
"1782","2014-01-30",38.810001
"1783","2014-01-31",38.759998
"1784","2014-02-03",38.169998
"1785","2014-02-04",38.75
"1786","2014-02-05",39.119999
"1787","2014-02-06",39.580002
"1788","2014-02-07",39.93
"1789","2014-02-10",40.34
"1790","2014-02-11",40.619999
"1791","2014-02-12",40.709999
"1792","2014-02-13",40.830002
"1793","2014-02-14",40.669998
"1794","2014-02-18",40.799999
"1795","2014-02-19",40.720001
"1796","2014-02-20",40.389999
"1797","2014-02-21",40.610001
"1798","2014-02-24",40.689999
"1799","2014-02-25",40.91
"1800","2014-02-26",41.02
"1801","2014-02-27",40.900002
"1802","2014-02-28",41.189999
"1803","2014-03-03",40.93
"1804","2014-03-04",41.970001
"1805","2014-03-05",41.759998
"1806","2014-03-06",41.32
"1807","2014-03-07",40.869999
"1808","2014-03-10",40.32
"1809","2014-03-11",40.450001
"1810","2014-03-12",40.630001
"1811","2014-03-13",40.360001
"1812","2014-03-14",40.189999
"1813","2014-03-17",40.5
"1814","2014-03-18",40.84
"1815","2014-03-19",40.02
"1816","2014-03-20",40.25
"1817","2014-03-21",40.59
"1818","2014-03-24",40.110001
"1819","2014-03-25",40.470001
"1820","2014-03-26",39.91
"1821","2014-03-27",40.119999
"1822","2014-03-28",40.540001
"1823","2014-03-31",40.830002
"1824","2014-04-01",40.880001
"1825","2014-04-02",40.810001
"1826","2014-04-03",40.880001
"1827","2014-04-04",41.040001
"1828","2014-04-07",41.09
"1829","2014-04-08",41.16
"1830","2014-04-09",41.310001
"1831","2014-04-10",40.450001
"1832","2014-04-11",40.049999
"1833","2014-04-14",40.099998
"1834","2014-04-15",40.709999
"1835","2014-04-16",40.900002
"1836","2014-04-17",41.290001
"1837","2014-04-21",41.389999
"1838","2014-04-22",41.23
"1839","2014-04-23",40.939999
"1840","2014-04-24",41.23
"1841","2014-04-25",40.73
"1842","2014-04-28",40.939999
"1843","2014-04-29",40.889999
"1844","2014-04-30",40.630001
"1845","2014-05-01",40.939999
"1846","2014-05-02",40.790001
"1847","2014-05-05",41.189999
"1848","2014-05-06",40.630001
"1849","2014-05-07",41.220001
"1850","2014-05-08",41.380001
"1851","2014-05-09",41.200001
"1852","2014-05-12",41.41
"1853","2014-05-13",41.360001
"1854","2014-05-14",41.27
"1855","2014-05-15",40.990002
"1856","2014-05-16",41.450001
"1857","2014-05-19",41.119999
"1858","2014-05-20",40.82
"1859","2014-05-21",40.599998
