"","date","ZLAB"
"294","2018-11-16",17.99
"295","2018-11-19",17.200001
"296","2018-11-20",17.17
"297","2018-11-21",17.190001
"298","2018-11-23",17.190001
"299","2018-11-26",17.6
"300","2018-11-27",17.66
"301","2018-11-28",18.42
"302","2018-11-29",18.5
"303","2018-11-30",19.719999
"304","2018-12-03",20.030001
"305","2018-12-04",20.110001
"306","2018-12-06",19.73
"307","2018-12-07",20.59
"308","2018-12-10",19.92
"309","2018-12-11",20.120001
"310","2018-12-12",21.18
"311","2018-12-13",24.719999
"312","2018-12-14",23.389999
"313","2018-12-17",22.84
"314","2018-12-18",22.73
"315","2018-12-19",21.66
"316","2018-12-20",21.33
"317","2018-12-21",20.41
"318","2018-12-24",21.469999
"319","2018-12-26",23.110001
"320","2018-12-27",22.879999
"321","2018-12-28",22.620001
"322","2018-12-31",23.219999
"323","2019-01-02",22.299999
"324","2019-01-03",21.709999
"325","2019-01-04",22
"326","2019-01-07",22.6
"327","2019-01-08",22.73
"328","2019-01-09",23.18
"329","2019-01-10",24.33
"330","2019-01-11",24.6
"331","2019-01-14",23.99
"332","2019-01-15",25.73
"333","2019-01-16",26.629999
"334","2019-01-17",26.08
"335","2019-01-18",26
"336","2019-01-22",25.700001
"337","2019-01-23",25.959999
"338","2019-01-24",25.469999
"339","2019-01-25",25.68
"340","2019-01-28",26.049999
"341","2019-01-29",27.34
"342","2019-01-30",26.959999
"343","2019-01-31",26.99
"344","2019-02-01",27.209999
"345","2019-02-04",27.190001
"346","2019-02-05",27.57
"347","2019-02-06",31.540001
"348","2019-02-07",30.6
"349","2019-02-08",30.559999
"350","2019-02-11",28.57
"351","2019-02-12",28.82
"352","2019-02-13",27.4
"353","2019-02-14",27.540001
"354","2019-02-15",28.049999
"355","2019-02-19",28.629999
"356","2019-02-20",28.18
"357","2019-02-21",28.200001
"358","2019-02-22",28.48
"359","2019-02-25",29.120001
"360","2019-02-26",29.030001
"361","2019-02-27",29
"362","2019-02-28",28.82
"363","2019-03-01",29.719999
"364","2019-03-04",28.5
"365","2019-03-05",28.52
"366","2019-03-06",27.860001
"367","2019-03-07",28.549999
"368","2019-03-08",27.75
"369","2019-03-11",28.08
"370","2019-03-12",28.110001
"371","2019-03-13",28.370001
"372","2019-03-14",28.32
"373","2019-03-15",28.99
"374","2019-03-18",29.9
"375","2019-03-19",30.07
"376","2019-03-20",30.040001
"377","2019-03-21",29.93
"378","2019-03-22",29.110001
"379","2019-03-25",28.219999
"380","2019-03-26",27.709999
"381","2019-03-27",28.07
"382","2019-03-28",27.73
"383","2019-03-29",29.51
"384","2019-04-01",30.610001
"385","2019-04-02",30.459999
"386","2019-04-03",30.610001
"387","2019-04-04",31.17
"388","2019-04-05",31.48
"389","2019-04-08",31.83
"390","2019-04-09",31.459999
"391","2019-04-10",32.43
"392","2019-04-11",31.6
"393","2019-04-12",31.34
"394","2019-04-15",31.030001
"395","2019-04-16",29.870001
"396","2019-04-17",28.68
"397","2019-04-18",29.379999
"398","2019-04-22",29.459999
"399","2019-04-23",30.26
"400","2019-04-24",29.059999
"401","2019-04-25",28.41
"402","2019-04-26",28.18
"403","2019-04-29",27.52
"404","2019-04-30",26.65
"405","2019-05-01",26.049999
"406","2019-05-02",25.73
"407","2019-05-03",26.370001
"408","2019-05-06",27.83
"409","2019-05-07",27.049999
"410","2019-05-08",27.82
"411","2019-05-09",28.190001
"412","2019-05-10",28.129999
"413","2019-05-13",27.879999
"414","2019-05-14",28.01
"415","2019-05-15",28.41
"416","2019-05-16",27.049999
"417","2019-05-17",27.200001
"418","2019-05-20",26.9
"419","2019-05-21",27.969999
"420","2019-05-22",27.559999
"421","2019-05-23",26.780001
"422","2019-05-24",26.309999
"423","2019-05-28",26.440001
"424","2019-05-29",26
"425","2019-05-30",26.200001
"426","2019-05-31",26.209999
"427","2019-06-03",27.23
"428","2019-06-04",28.5
"429","2019-06-05",27.76
"430","2019-06-06",27.91
"431","2019-06-07",27.85
"432","2019-06-10",28.450001
"433","2019-06-11",29.709999
"434","2019-06-12",30.09
"435","2019-06-13",31.200001
"436","2019-06-14",31.469999
"437","2019-06-17",31.940001
"438","2019-06-18",32.369999
"439","2019-06-19",32.240002
"440","2019-06-20",33.490002
"441","2019-06-21",33.779999
"442","2019-06-24",34.060001
"443","2019-06-25",34.700001
"444","2019-06-26",34.689999
"445","2019-06-27",35.790001
"446","2019-06-28",34.869999
"447","2019-07-01",36.360001
"448","2019-07-02",36.41
"449","2019-07-03",36.330002
"450","2019-07-05",36.290001
"451","2019-07-08",35.860001
"452","2019-07-09",35.900002
"453","2019-07-10",36.07
"454","2019-07-11",35.779999
"455","2019-07-12",36.349998
"456","2019-07-15",36.41
"457","2019-07-16",36.240002
"458","2019-07-17",36.299999
"459","2019-07-18",35.919998
"460","2019-07-19",35.59
"461","2019-07-22",36.330002
"462","2019-07-23",35.419998
"463","2019-07-24",35.07
"464","2019-07-25",34.709999
"465","2019-07-26",35.009998
"466","2019-07-29",35.900002
"467","2019-07-30",33.470001
"468","2019-07-31",32.119999
"469","2019-08-01",32.040001
"470","2019-08-02",31.49
"471","2019-08-05",31.120001
"472","2019-08-06",31.49
"473","2019-08-07",32
"474","2019-08-08",31.68
"475","2019-08-09",31.65
"476","2019-08-12",30.469999
"477","2019-08-13",32.669998
"478","2019-08-14",33.950001
"479","2019-08-15",33.459999
"480","2019-08-16",33.73
"481","2019-08-19",34.009998
"482","2019-08-20",34.009998
"483","2019-08-21",35.639999
"484","2019-08-22",37.650002
"485","2019-08-23",36.880001
"486","2019-08-26",36.950001
"487","2019-08-27",34.209999
"488","2019-08-28",33.130001
"489","2019-08-29",32.189999
"490","2019-08-30",32.610001
"491","2019-09-03",32.540001
"492","2019-09-04",33.18
"493","2019-09-05",33.700001
"494","2019-09-06",34.360001
"495","2019-09-09",35.5
"496","2019-09-10",34.889999
"497","2019-09-11",35.580002
"498","2019-09-12",33.799999
"499","2019-09-13",33.950001
"500","2019-09-16",34.25
"501","2019-09-17",34.91
"502","2019-09-18",34.380001
"503","2019-09-19",34.330002
"504","2019-09-20",34.810001
"505","2019-09-23",34.57
"506","2019-09-24",33.23
"507","2019-09-25",33.189999
"508","2019-09-26",33.32
"509","2019-09-27",31.85
"510","2019-09-30",32.349998
"511","2019-10-01",32.599998
"512","2019-10-02",31.139999
"513","2019-10-03",32.049999
"514","2019-10-04",32.560001
"515","2019-10-07",31.879999
"516","2019-10-08",31.82
"517","2019-10-09",31.030001
"518","2019-10-10",32.470001
"519","2019-10-11",32.5
"520","2019-10-14",33.43
"521","2019-10-15",33.759998
"522","2019-10-16",33.25
"523","2019-10-17",34.119999
"524","2019-10-18",34.040001
"525","2019-10-21",32.830002
"526","2019-10-22",30.530001
"527","2019-10-23",29.790001
"528","2019-10-24",30.66
"529","2019-10-25",32.259998
"530","2019-10-28",32.52
"531","2019-10-29",33.299999
"532","2019-10-30",34.09
"533","2019-10-31",33.790001
"534","2019-11-01",35.59
"535","2019-11-04",35.98
"536","2019-11-05",36.790001
"537","2019-11-06",36.98
"538","2019-11-07",37.330002
"539","2019-11-08",37.599998
"540","2019-11-11",39.400002
"541","2019-11-12",38.59
"542","2019-11-13",38.669998
"543","2019-11-14",38.93
"544","2019-11-15",38.93
"545","2019-11-18",38.740002
"546","2019-11-19",38.610001
"547","2019-11-20",38.889999
"548","2019-11-21",38.48
"549","2019-11-22",38.150002
"550","2019-11-25",38.150002
"551","2019-11-26",38.720001
"552","2019-11-27",38.860001
"553","2019-11-29",39.799999
"554","2019-12-02",39.880001
"555","2019-12-03",40.509998
"556","2019-12-04",40.849998
"557","2019-12-05",41.16
"558","2019-12-06",41.279999
"559","2019-12-09",42.09
"560","2019-12-10",41.900002
"561","2019-12-11",41.900002
"562","2019-12-12",43.029999
"563","2019-12-13",43.060001
"564","2019-12-16",40.459999
"565","2019-12-17",40.130001
"566","2019-12-18",39.720001
"567","2019-12-19",39.560001
"568","2019-12-20",39
"569","2019-12-23",39.200001
"570","2019-12-24",38.869999
"571","2019-12-26",38.23
"572","2019-12-27",40.25
"573","2019-12-30",40.419998
"574","2019-12-31",41.59
"575","2020-01-02",42.619999
"576","2020-01-03",39.639999
"577","2020-01-06",39.099998
"578","2020-01-07",39.349998
"579","2020-01-08",39.52
"580","2020-01-09",40.75
"581","2020-01-10",41.43
"582","2020-01-13",43.52
"583","2020-01-14",48.139999
"584","2020-01-15",51.740002
"585","2020-01-16",51.66
"586","2020-01-17",53.099998
"587","2020-01-21",52.139999
"588","2020-01-22",48.48
"589","2020-01-23",54.639999
"590","2020-01-24",54.740002
"591","2020-01-27",54.110001
"592","2020-01-28",55.310001
"593","2020-01-29",54.529999
"594","2020-01-30",51.599998
"595","2020-01-31",50.990002
"596","2020-02-03",50.580002
"597","2020-02-04",52.5
"598","2020-02-05",53.060001
"599","2020-02-06",54.200001
"600","2020-02-07",55.52
"601","2020-02-10",58.299999
"602","2020-02-11",58.400002
"603","2020-02-12",59.689999
"604","2020-02-13",61.41
"605","2020-02-14",60.529999
"606","2020-02-18",61.099998
"607","2020-02-19",62.900002
"608","2020-02-20",62.810001
"609","2020-02-21",59.119999
"610","2020-02-24",56.029999
"611","2020-02-25",55.32
"612","2020-02-26",57.82
"613","2020-02-27",55.990002
"614","2020-02-28",54.970001
"615","2020-03-02",56.23
"616","2020-03-03",58.09
"617","2020-03-04",56.91
"618","2020-03-05",56.029999
"619","2020-03-06",53.560001
"620","2020-03-09",52.389999
"621","2020-03-10",52.810001
"622","2020-03-11",50.130001
"623","2020-03-12",44.939999
"624","2020-03-13",51.68
"625","2020-03-16",44.540001
"626","2020-03-17",51.57
"627","2020-03-18",48.650002
"628","2020-03-19",49.639999
"629","2020-03-20",48.049999
"630","2020-03-23",48.470001
"631","2020-03-24",51.029999
"632","2020-03-25",51.450001
"633","2020-03-26",52.59
"634","2020-03-27",50.959999
"635","2020-03-30",52.970001
"636","2020-03-31",51.48
"637","2020-04-01",48.82
"638","2020-04-02",51.490002
"639","2020-04-03",51.549999
"640","2020-04-06",52.439999
"641","2020-04-07",51.360001
"642","2020-04-08",55.110001
"643","2020-04-09",59.919998
"644","2020-04-13",58.060001
"645","2020-04-14",59.599998
"646","2020-04-15",59.799999
"647","2020-04-16",62.290001
"648","2020-04-17",63.470001
"649","2020-04-20",64.900002
"650","2020-04-21",62.400002
"651","2020-04-22",64.699997
"652","2020-04-23",65.800003
"653","2020-04-24",63.450001
"654","2020-04-27",64.550003
"655","2020-04-28",63.610001
"656","2020-04-29",64.650002
"657","2020-04-30",62.720001
"658","2020-05-01",60.419998
"659","2020-05-04",61.900002
"660","2020-05-05",61.5
"661","2020-05-06",64
"662","2020-05-07",64.809998
"663","2020-05-08",65.980003
"664","2020-05-11",69.980003
"665","2020-05-12",69.339996
"666","2020-05-13",70.699997
"667","2020-05-14",64.489998
"668","2020-05-15",70.269997
"669","2020-05-18",73.370003
"670","2020-05-19",76.050003
"671","2020-05-20",72.040001
"672","2020-05-21",67.75
"673","2020-05-22",63.5
"674","2020-05-26",67.660004
"675","2020-05-27",67.440002
"676","2020-05-28",68.360001
"677","2020-05-29",74.400002
"678","2020-06-01",74.010002
"679","2020-06-02",76
"680","2020-06-03",73.139999
"681","2020-06-04",71.720001
"682","2020-06-05",70.120003
"683","2020-06-08",68.25
"684","2020-06-09",74.059998
"685","2020-06-10",72.620003
"686","2020-06-11",68.989998
"687","2020-06-12",69
"688","2020-06-15",73.370003
"689","2020-06-16",72.25
"690","2020-06-17",75.739998
"691","2020-06-18",75.879997
"692","2020-06-19",80.849998
"693","2020-06-22",78.690002
"694","2020-06-23",78.379997
"695","2020-06-24",78.589996
"696","2020-06-25",80.050003
"697","2020-06-26",80.989998
"698","2020-06-29",82.529999
"699","2020-06-30",82.129997
"700","2020-07-01",79.699997
"701","2020-07-02",81.099998
"702","2020-07-06",82.300003
"703","2020-07-07",82.809998
"704","2020-07-08",86.870003
"705","2020-07-09",89.480003
"706","2020-07-10",86.970001
"707","2020-07-13",85.040001
"708","2020-07-14",85.68
"709","2020-07-15",85.959999
"710","2020-07-16",83.510002
"711","2020-07-17",83.660004
"712","2020-07-20",84.440002
"713","2020-07-21",81.610001
"714","2020-07-22",81.449997
"715","2020-07-23",78.480003
"716","2020-07-24",76.019997
"717","2020-07-27",76.440002
"718","2020-07-28",74.349998
"719","2020-07-29",74.879997
"720","2020-07-30",75.160004
"721","2020-07-31",76.110001
"722","2020-08-03",80.25
"723","2020-08-04",80
"724","2020-08-05",81.199997
"725","2020-08-06",81.279999
"726","2020-08-07",80.349998
"727","2020-08-10",79.650002
"728","2020-08-11",78.279999
"729","2020-08-12",79.650002
"730","2020-08-13",81.290001
"731","2020-08-14",79.529999
"732","2020-08-17",82.5
"733","2020-08-18",81.519997
"734","2020-08-19",80.25
"735","2020-08-20",79.980003
"736","2020-08-21",80.370003
"737","2020-08-24",80.279999
"738","2020-08-25",81.940002
"739","2020-08-26",83.370003
"740","2020-08-27",80.449997
"741","2020-08-28",81.43
"742","2020-08-31",79.370003
"743","2020-09-01",81.059998
"744","2020-09-02",81.889999
"745","2020-09-03",78.300003
"746","2020-09-04",77.910004
"747","2020-09-08",76.269997
"748","2020-09-09",78.5
"749","2020-09-10",74
"750","2020-09-11",75.169998
"751","2020-09-14",77.419998
"752","2020-09-15",78.800003
"753","2020-09-16",82.610001
"754","2020-09-17",80.830002
"755","2020-09-18",79.269997
"756","2020-09-21",73.300003
"757","2020-09-22",76.029999
"758","2020-09-23",76.620003
"759","2020-09-24",77.120003
"760","2020-09-25",79.330002
"761","2020-09-28",82.720001
"762","2020-09-29",82.589996
"763","2020-09-30",83.169998
"764","2020-10-01",87.379997
"765","2020-10-02",84.540001
"766","2020-10-05",84.610001
"767","2020-10-06",85.080002
"768","2020-10-07",90.529999
"769","2020-10-08",91.800003
"770","2020-10-09",93
"771","2020-10-12",91.970001
"772","2020-10-13",91.940002
"773","2020-10-14",91
"774","2020-10-15",88.330002
"775","2020-10-16",90.440002
"776","2020-10-19",87.470001
"777","2020-10-20",87.540001
"778","2020-10-21",85.089996
"779","2020-10-22",86.690002
"780","2020-10-23",87.199997
"781","2020-10-26",85.230003
"782","2020-10-27",88.489998
"783","2020-10-28",84.5
"784","2020-10-29",84.209999
"785","2020-10-30",82.050003
"786","2020-11-02",81.940002
"787","2020-11-03",84.599998
"788","2020-11-04",88.349998
"789","2020-11-05",88.699997
"790","2020-11-06",88.050003
"791","2020-11-09",88.120003
"792","2020-11-10",86.080002
"793","2020-11-11",98.400002
"794","2020-11-12",99
"795","2020-11-13",103.5
"796","2020-11-16",105.139999
"797","2020-11-17",104.019997
"798","2020-11-18",103.919998
"799","2020-11-19",103.629997
"800","2020-11-20",104.309998
"801","2020-11-23",104.959999
"802","2020-11-24",106.410004
"803","2020-11-25",106.690002
"804","2020-11-27",108.139999
