"","date","ZUMZ"
"88","2007-05-09",40.919998
"89","2007-05-10",39.610001
"90","2007-05-11",39.529999
"91","2007-05-14",39.48
"92","2007-05-15",39
"93","2007-05-16",39.599998
"94","2007-05-17",39.119999
"95","2007-05-18",39.650002
"96","2007-05-21",41.130001
"97","2007-05-22",41.43
"98","2007-05-23",41.799999
"99","2007-05-24",38.919998
"100","2007-05-25",39.049999
"101","2007-05-29",37.549999
"102","2007-05-30",37.950001
"103","2007-05-31",38.599998
"104","2007-06-01",38.279999
"105","2007-06-04",38.610001
"106","2007-06-05",39.57
"107","2007-06-06",39.939999
"108","2007-06-07",38.790001
"109","2007-06-08",38.59
"110","2007-06-11",37.669998
"111","2007-06-12",37.75
"112","2007-06-13",38.82
"113","2007-06-14",39.07
"114","2007-06-15",39.119999
"115","2007-06-18",39.439999
"116","2007-06-19",39.68
"117","2007-06-20",39.650002
"118","2007-06-21",39.68
"119","2007-06-22",38.5
"120","2007-06-25",37.970001
"121","2007-06-26",37.650002
"122","2007-06-27",38.360001
"123","2007-06-28",38.189999
"124","2007-06-29",37.779999
"125","2007-07-02",37.919998
"126","2007-07-03",37.040001
"127","2007-07-05",38.099998
"128","2007-07-06",39.580002
"129","2007-07-09",38.66
"130","2007-07-10",37.310001
"131","2007-07-11",36.900002
"132","2007-07-12",40.490002
"133","2007-07-13",40.93
"134","2007-07-16",40.700001
"135","2007-07-17",41.34
"136","2007-07-18",40.02
"137","2007-07-19",39.98
"138","2007-07-20",39.040001
"139","2007-07-23",39.07
"140","2007-07-24",37.700001
"141","2007-07-25",37.349998
"142","2007-07-26",37.080002
"143","2007-07-27",35.77
"144","2007-07-30",37.740002
"145","2007-07-31",36.990002
"146","2007-08-01",37.450001
"147","2007-08-02",38.419998
"148","2007-08-03",36.48
"149","2007-08-06",38.720001
"150","2007-08-07",41
"151","2007-08-08",42.93
"152","2007-08-09",44.950001
"153","2007-08-10",41.799999
"154","2007-08-13",40.959999
"155","2007-08-14",39.650002
"156","2007-08-15",39.959999
"157","2007-08-16",41.169998
"158","2007-08-17",41.150002
"159","2007-08-20",42.259998
"160","2007-08-21",44.369999
"161","2007-08-22",47.889999
"162","2007-08-23",45.860001
"163","2007-08-24",46.419998
"164","2007-08-27",45.189999
"165","2007-08-28",44.720001
"166","2007-08-29",46.689999
"167","2007-08-30",47.970001
"168","2007-08-31",48.529999
"169","2007-09-04",48.16
"170","2007-09-05",47.16
"171","2007-09-06",48.150002
"172","2007-09-07",45.360001
"173","2007-09-10",44.73
"174","2007-09-11",45.779999
"175","2007-09-12",45.740002
"176","2007-09-13",46.91
"177","2007-09-14",47.200001
"178","2007-09-17",47.57
"179","2007-09-18",49.110001
"180","2007-09-19",49.060001
"181","2007-09-20",48.119999
"182","2007-09-21",47.02
"183","2007-09-24",46.509998
"184","2007-09-25",46.23
"185","2007-09-26",45.240002
"186","2007-09-27",45.549999
"187","2007-09-28",44.369999
"188","2007-10-01",46.59
"189","2007-10-02",47.459999
"190","2007-10-03",46.82
"191","2007-10-04",46.139999
"192","2007-10-05",47.919998
"193","2007-10-08",47.52
"194","2007-10-09",46.98
"195","2007-10-10",47.400002
"196","2007-10-11",50.630001
"197","2007-10-12",51.25
"198","2007-10-15",49.779999
"199","2007-10-16",47.869999
"200","2007-10-17",46.360001
"201","2007-10-18",44.73
"202","2007-10-19",43.540001
"203","2007-10-22",44.310001
"204","2007-10-23",43.369999
"205","2007-10-24",42.740002
"206","2007-10-25",44.07
"207","2007-10-26",45.040001
"208","2007-10-29",44.66
"209","2007-10-30",41.169998
"210","2007-10-31",41.860001
"211","2007-11-01",38.799999
"212","2007-11-02",37.959999
"213","2007-11-05",38.200001
"214","2007-11-06",37.459999
"215","2007-11-07",39.450001
"216","2007-11-08",28.74
"217","2007-11-09",26.129999
"218","2007-11-12",26.76
"219","2007-11-13",29.01
"220","2007-11-14",28.23
"221","2007-11-15",27.719999
"222","2007-11-16",27.32
"223","2007-11-19",25.5
"224","2007-11-20",26.77
"225","2007-11-21",26.73
"226","2007-11-23",27.940001
"227","2007-11-26",26.709999
"228","2007-11-27",27.35
"229","2007-11-28",28.469999
"230","2007-11-29",27.1
"231","2007-11-30",27.799999
"232","2007-12-03",29.32
"233","2007-12-04",28.950001
"234","2007-12-05",29.35
"235","2007-12-06",25.129999
"236","2007-12-07",24.58
"237","2007-12-10",24.940001
"238","2007-12-11",24.84
"239","2007-12-12",24.540001
"240","2007-12-13",24.059999
"241","2007-12-14",22.91
"242","2007-12-17",22.41
"243","2007-12-18",22.950001
"244","2007-12-19",22.75
"245","2007-12-20",23.110001
"246","2007-12-21",25.030001
"247","2007-12-24",25.77
"248","2007-12-26",27.110001
"249","2007-12-27",26.370001
"250","2007-12-28",25.51
"251","2007-12-31",24.360001
"252","2008-01-02",22.200001
"253","2008-01-03",20.280001
"254","2008-01-04",18.65
"255","2008-01-07",16.940001
"256","2008-01-08",16.309999
"257","2008-01-09",17.48
"258","2008-01-10",17.559999
"259","2008-01-11",16.889999
"260","2008-01-14",17.209999
"261","2008-01-15",16.83
"262","2008-01-16",17.33
"263","2008-01-17",16.15
"264","2008-01-18",15.59
"265","2008-01-22",16.68
"266","2008-01-23",18.52
"267","2008-01-24",19.219999
"268","2008-01-25",17.440001
"269","2008-01-28",17.9
"270","2008-01-29",17.32
"271","2008-01-30",17.799999
"272","2008-01-31",19.23
"273","2008-02-01",20.040001
"274","2008-02-04",20.290001
"275","2008-02-05",19.02
"276","2008-02-06",18.209999
"277","2008-02-07",19.99
"278","2008-02-08",20.01
"279","2008-02-11",19.32
"280","2008-02-12",19.219999
"281","2008-02-13",19.07
"282","2008-02-14",17.940001
"283","2008-02-15",18.459999
"284","2008-02-19",18.049999
"285","2008-02-20",18.440001
"286","2008-02-21",17.559999
"287","2008-02-22",18.700001
"288","2008-02-25",18.799999
"289","2008-02-26",19.889999
"290","2008-02-27",19.559999
"291","2008-02-28",18.5
"292","2008-02-29",17.58
"293","2008-03-03",17.549999
"294","2008-03-04",17.639999
"295","2008-03-05",17.559999
"296","2008-03-06",14.48
"297","2008-03-07",14.11
"298","2008-03-10",13.84
"299","2008-03-11",13.94
"300","2008-03-12",14
"301","2008-03-13",14.1
"302","2008-03-14",15.24
"303","2008-03-17",15.35
"304","2008-03-18",16.18
"305","2008-03-19",15.98
"306","2008-03-20",17.49
"307","2008-03-24",19.15
"308","2008-03-25",18.620001
"309","2008-03-26",18.15
"310","2008-03-27",16.549999
"311","2008-03-28",15.16
"312","2008-03-31",15.69
"313","2008-04-01",16.43
"314","2008-04-02",16.99
"315","2008-04-03",16.27
"316","2008-04-04",16.620001
"317","2008-04-07",16.610001
"318","2008-04-08",16.59
"319","2008-04-09",16.540001
"320","2008-04-10",17.5
"321","2008-04-11",17.27
"322","2008-04-14",16.98
"323","2008-04-15",17.540001
"324","2008-04-16",18.290001
"325","2008-04-17",17.790001
"326","2008-04-18",17.809999
"327","2008-04-21",17.91
"328","2008-04-22",18.33
"329","2008-04-23",19.610001
"330","2008-04-24",20.18
"331","2008-04-25",20.26
"332","2008-04-28",20.1
"333","2008-04-29",20.85
"334","2008-04-30",20.950001
"335","2008-05-01",22.27
"336","2008-05-02",22.76
"337","2008-05-05",20.4
"338","2008-05-06",20.92
"339","2008-05-07",20.43
"340","2008-05-08",19.120001
"341","2008-05-09",19.82
"342","2008-05-12",20.049999
"343","2008-05-13",21.08
"344","2008-05-14",21.18
"345","2008-05-15",21.030001
"346","2008-05-16",20.5
"347","2008-05-19",20.9
"348","2008-05-20",20.389999
"349","2008-05-21",19.190001
"350","2008-05-22",19.200001
"351","2008-05-23",19.360001
"352","2008-05-27",19.51
"353","2008-05-28",20.02
"354","2008-05-29",21.83
"355","2008-05-30",20.959999
"356","2008-06-02",19.9
"357","2008-06-03",19.51
"358","2008-06-04",19.620001
"359","2008-06-05",20.200001
"360","2008-06-06",19.83
"361","2008-06-09",19.83
"362","2008-06-10",20.370001
"363","2008-06-11",20.57
"364","2008-06-12",20.09
"365","2008-06-13",21.9
"366","2008-06-16",22.33
"367","2008-06-17",22.139999
"368","2008-06-18",20.559999
"369","2008-06-19",20.34
"370","2008-06-20",19.41
"371","2008-06-23",18.549999
"372","2008-06-24",18.190001
"373","2008-06-25",18.67
"374","2008-06-26",17.629999
"375","2008-06-27",17.17
"376","2008-06-30",16.58
"377","2008-07-01",17.129999
"378","2008-07-02",15.94
"379","2008-07-03",16.4
"380","2008-07-07",16.799999
"381","2008-07-08",18.309999
"382","2008-07-09",17.1
"383","2008-07-10",13.02
"384","2008-07-11",12.29
"385","2008-07-14",12.45
"386","2008-07-15",13.09
"387","2008-07-16",13.66
"388","2008-07-17",14.73
"389","2008-07-18",14.32
"390","2008-07-21",13.62
"391","2008-07-22",15.03
"392","2008-07-23",15.22
"393","2008-07-24",14.2
"394","2008-07-25",13.85
"395","2008-07-28",13.57
"396","2008-07-29",14.3
"397","2008-07-30",14.35
"398","2008-07-31",14.76
"399","2008-08-01",14.9
"400","2008-08-04",13.89
"401","2008-08-05",13.52
"402","2008-08-06",14.43
"403","2008-08-07",12.77
"404","2008-08-08",13.18
"405","2008-08-11",14.39
"406","2008-08-12",14.41
"407","2008-08-13",13.7
"408","2008-08-14",14.01
"409","2008-08-15",14.5
"410","2008-08-18",14.08
"411","2008-08-19",13.19
"412","2008-08-20",13.28
"413","2008-08-21",13.19
"414","2008-08-22",13.75
"415","2008-08-25",13.46
"416","2008-08-26",13.73
"417","2008-08-27",14.3
"418","2008-08-28",14.77
"419","2008-08-29",14.41
"420","2008-09-02",15.3
"421","2008-09-03",16.43
"422","2008-09-04",16.450001
"423","2008-09-05",16.08
"424","2008-09-08",17.23
"425","2008-09-09",16.959999
"426","2008-09-10",17.629999
"427","2008-09-11",17.85
"428","2008-09-12",17.620001
"429","2008-09-15",16.459999
"430","2008-09-16",17.379999
"431","2008-09-17",16.58
"432","2008-09-18",17.83
"433","2008-09-19",18.25
"434","2008-09-22",17.110001
"435","2008-09-23",16.93
"436","2008-09-24",16.690001
"437","2008-09-25",16.75
"438","2008-09-26",16.889999
"439","2008-09-29",16.530001
"440","2008-09-30",16.48
"441","2008-10-01",16.530001
"442","2008-10-02",15.34
"443","2008-10-03",13.88
"444","2008-10-06",14.24
"445","2008-10-07",14.55
"446","2008-10-08",13.82
"447","2008-10-09",11.25
"448","2008-10-10",13.52
"449","2008-10-13",14.21
"450","2008-10-14",11.92
"451","2008-10-15",10.68
"452","2008-10-16",10.81
"453","2008-10-17",10.69
"454","2008-10-20",10.9
"455","2008-10-21",10.51
"456","2008-10-22",9.76
"457","2008-10-23",8.86
"458","2008-10-24",8.88
"459","2008-10-27",8.72
"460","2008-10-28",9.28
"461","2008-10-29",9.27
"462","2008-10-30",9.53
"463","2008-10-31",9.76
"464","2008-11-03",9.72
"465","2008-11-04",9.35
"466","2008-11-05",8.59
"467","2008-11-06",8
"468","2008-11-07",8.62
"469","2008-11-10",7.79
"470","2008-11-11",7.88
"471","2008-11-12",7.45
"472","2008-11-13",8.08
"473","2008-11-14",7.09
"474","2008-11-17",6.9
"475","2008-11-18",7.15
"476","2008-11-19",6.13
"477","2008-11-20",6.12
"478","2008-11-21",7.22
"479","2008-11-24",7.23
"480","2008-11-25",7.72
"481","2008-11-26",8.38
"482","2008-11-28",8.64
"483","2008-12-01",7.27
"484","2008-12-02",7.56
"485","2008-12-03",8.39
"486","2008-12-04",8.28
"487","2008-12-05",9.07
"488","2008-12-08",9.6
"489","2008-12-09",8.89
"490","2008-12-10",9.15
"491","2008-12-11",8.4
"492","2008-12-12",8.38
"493","2008-12-15",7.99
"494","2008-12-16",8.32
"495","2008-12-17",8.59
"496","2008-12-18",8.79
"497","2008-12-19",8.3
"498","2008-12-22",7.9
"499","2008-12-23",7.58
"500","2008-12-24",7.73
"501","2008-12-26",7.72
"502","2008-12-29",7.14
"503","2008-12-30",7.52
"504","2008-12-31",7.45
"505","2009-01-02",7.7
"506","2009-01-05",8.06
"507","2009-01-06",8.21
"508","2009-01-07",8.99
"509","2009-01-08",9.18
"510","2009-01-09",9
"511","2009-01-12",8.68
"512","2009-01-13",8.36
"513","2009-01-14",7.77
"514","2009-01-15",8.11
"515","2009-01-16",8.38
"516","2009-01-20",7.32
"517","2009-01-21",7.82
"518","2009-01-22",7.54
"519","2009-01-23",7.59
"520","2009-01-26",7.46
"521","2009-01-27",7.41
"522","2009-01-28",8.16
"523","2009-01-29",7.5
"524","2009-01-30",7.15
"525","2009-02-02",7.27
"526","2009-02-03",7.41
"527","2009-02-04",7.18
"528","2009-02-05",7.91
"529","2009-02-06",8.81
"530","2009-02-09",8.62
"531","2009-02-10",8.6
"532","2009-02-11",8.6
"533","2009-02-12",8.85
"534","2009-02-13",9.01
"535","2009-02-17",8.61
"536","2009-02-18",8.47
"537","2009-02-19",8.5
"538","2009-02-20",8.36
"539","2009-02-23",7.74
"540","2009-02-24",8.24
"541","2009-02-25",7.95
"542","2009-02-26",7.94
"543","2009-02-27",7.89
"544","2009-03-02",7.45
"545","2009-03-03",7.19
"546","2009-03-04",7.17
"547","2009-03-05",6.69
"548","2009-03-06",6.43
"549","2009-03-09",6.46
"550","2009-03-10",6.53
"551","2009-03-11",6.45
"552","2009-03-12",6.87
"553","2009-03-13",6.9
"554","2009-03-16",6.88
"555","2009-03-17",7.67
"556","2009-03-18",8.21
"557","2009-03-19",8.24
"558","2009-03-20",7.67
"559","2009-03-23",9
"560","2009-03-24",8.18
"561","2009-03-25",8.45
"562","2009-03-26",9.25
"563","2009-03-27",9.22
"564","2009-03-30",9.38
"565","2009-03-31",9.7
"566","2009-04-01",9.86
"567","2009-04-02",10.21
"568","2009-04-03",10.54
"569","2009-04-06",9.89
"570","2009-04-07",8.94
"571","2009-04-08",10.01
"572","2009-04-09",9.69
"573","2009-04-13",8.56
"574","2009-04-14",8.97
"575","2009-04-15",9.07
"576","2009-04-16",9.44
"577","2009-04-17",11.15
"578","2009-04-20",10.87
"579","2009-04-21",11.47
"580","2009-04-22",12.12
"581","2009-04-23",12.25
"582","2009-04-24",12.44
"583","2009-04-27",12.23
"584","2009-04-28",12.89
"585","2009-04-29",12.09
"586","2009-04-30",12.06
"587","2009-05-01",11.62
"588","2009-05-04",12.31
"589","2009-05-05",12.16
"590","2009-05-06",11.85
"591","2009-05-07",11.67
"592","2009-05-08",11.82
"593","2009-05-11",11.22
"594","2009-05-12",10.9
"595","2009-05-13",10.25
"596","2009-05-14",10.19
"597","2009-05-15",10.25
"598","2009-05-18",10.5
"599","2009-05-19",11.29
"600","2009-05-20",11.26
"601","2009-05-21",11.1
"602","2009-05-22",9.33
"603","2009-05-26",9.15
"604","2009-05-27",9
"605","2009-05-28",8.76
"606","2009-05-29",8.92
"607","2009-06-01",9.25
"608","2009-06-02",9.95
"609","2009-06-03",9.88
"610","2009-06-04",9.9
"611","2009-06-05",9.4
"612","2009-06-08",9.18
"613","2009-06-09",9.12
"614","2009-06-10",8.83
"615","2009-06-11",8.67
"616","2009-06-12",8.72
"617","2009-06-15",8.61
"618","2009-06-16",8.36
"619","2009-06-17",8.4
"620","2009-06-18",8.09
"621","2009-06-19",8.13
"622","2009-06-22",7.87
"623","2009-06-23",7.78
"624","2009-06-24",7.84
"625","2009-06-25",8.04
"626","2009-06-26",8.42
"627","2009-06-29",8.18
"628","2009-06-30",8.01
"629","2009-07-01",8.37
"630","2009-07-02",7.88
"631","2009-07-06",7.5
"632","2009-07-07",7.5
"633","2009-07-08",7.38
"634","2009-07-09",7.97
"635","2009-07-10",7.88
"636","2009-07-13",8.18
"637","2009-07-14",8.07
"638","2009-07-15",8.5
"639","2009-07-16",8.54
"640","2009-07-17",8.29
"641","2009-07-20",8.56
"642","2009-07-21",8.64
"643","2009-07-22",8.4
"644","2009-07-23",9.02
"645","2009-07-24",9.26
"646","2009-07-27",9.03
"647","2009-07-28",9.12
"648","2009-07-29",9.02
"649","2009-07-30",9.53
"650","2009-07-31",9.55
"651","2009-08-03",9.54
"652","2009-08-04",9.9
"653","2009-08-05",10.13
"654","2009-08-06",11.56
"655","2009-08-07",12.4
"656","2009-08-10",12.39
"657","2009-08-11",11.96
"658","2009-08-12",13.04
"659","2009-08-13",12.81
"660","2009-08-14",12.44
"661","2009-08-17",12
"662","2009-08-18",12.29
"663","2009-08-19",12.51
"664","2009-08-20",12.28
"665","2009-08-21",14
"666","2009-08-24",13.5
"667","2009-08-25",13.95
"668","2009-08-26",13.45
"669","2009-08-27",13.25
"670","2009-08-28",12.91
"671","2009-08-31",12.64
"672","2009-09-01",11.72
"673","2009-09-02",12.23
"674","2009-09-03",14.37
"675","2009-09-04",13.83
"676","2009-09-08",13.72
"677","2009-09-09",14.23
"678","2009-09-10",14.3
"679","2009-09-11",14.07
"680","2009-09-14",14.19
"681","2009-09-15",14.55
"682","2009-09-16",15.63
"683","2009-09-17",15.33
"684","2009-09-18",17.129999
"685","2009-09-21",16.51
"686","2009-09-22",16.610001
"687","2009-09-23",16.379999
"688","2009-09-24",16
"689","2009-09-25",15.65
"690","2009-09-28",16.57
"691","2009-09-29",16.389999
"692","2009-09-30",16.41
"693","2009-10-01",15.48
"694","2009-10-02",14.97
"695","2009-10-05",15.39
"696","2009-10-06",15.53
"697","2009-10-07",15.94
"698","2009-10-08",16.370001
"699","2009-10-09",15.99
"700","2009-10-12",15.63
"701","2009-10-13",15.87
"702","2009-10-14",15.29
"703","2009-10-15",15.19
"704","2009-10-16",15.12
"705","2009-10-19",14.6
"706","2009-10-20",14.57
"707","2009-10-21",14.08
"708","2009-10-22",14.28
"709","2009-10-23",14.06
"710","2009-10-26",13.93
"711","2009-10-27",13.48
"712","2009-10-28",12.6
"713","2009-10-29",13.25
"714","2009-10-30",13.47
"715","2009-11-02",13.06
"716","2009-11-03",13.33
"717","2009-11-04",13.46
"718","2009-11-05",12.49
"719","2009-11-06",12.84
"720","2009-11-09",12.25
"721","2009-11-10",12.14
"722","2009-11-11",12.28
"723","2009-11-12",11.78
"724","2009-11-13",11.77
"725","2009-11-16",11.72
"726","2009-11-17",11.21
"727","2009-11-18",11.17
"728","2009-11-19",11.12
"729","2009-11-20",12.21
"730","2009-11-23",11.7
"731","2009-11-24",11.02
"732","2009-11-25",11.15
"733","2009-11-27",11
"734","2009-11-30",10.93
"735","2009-12-01",11.05
"736","2009-12-02",11.25
"737","2009-12-03",11.63
"738","2009-12-04",11.9
"739","2009-12-07",12.04
"740","2009-12-08",11.91
"741","2009-12-09",11.8
"742","2009-12-10",11.69
"743","2009-12-11",11.94
"744","2009-12-14",12.11
"745","2009-12-15",12.29
"746","2009-12-16",12.31
"747","2009-12-17",12.17
"748","2009-12-18",12.32
"749","2009-12-21",12.42
"750","2009-12-22",12.61
"751","2009-12-23",12.62
"752","2009-12-24",12.56
"753","2009-12-28",12.63
"754","2009-12-29",12.64
"755","2009-12-30",12.88
"756","2009-12-31",12.72
"757","2010-01-04",12.36
"758","2010-01-05",12.29
"759","2010-01-06",12.68
"760","2010-01-07",14.66
"761","2010-01-08",14.73
"762","2010-01-11",14.38
"763","2010-01-12",14.31
"764","2010-01-13",14.5
"765","2010-01-14",13.78
"766","2010-01-15",13.55
"767","2010-01-19",14.1
"768","2010-01-20",13.55
"769","2010-01-21",13.19
"770","2010-01-22",12.89
"771","2010-01-25",13.3
"772","2010-01-26",13.13
"773","2010-01-27",13.76
"774","2010-01-28",13.1
"775","2010-01-29",12.73
"776","2010-02-01",12.98
"777","2010-02-02",13.25
"778","2010-02-03",13.3
"779","2010-02-04",13.34
"780","2010-02-05",13.12
"781","2010-02-08",13.28
"782","2010-02-09",13.58
"783","2010-02-10",13.6
"784","2010-02-11",13.6
"785","2010-02-12",13.72
"786","2010-02-16",13.9
"787","2010-02-17",14.37
"788","2010-02-18",14.5
"789","2010-02-19",14.58
"790","2010-02-22",14.25
"791","2010-02-23",14.13
"792","2010-02-24",14.29
"793","2010-02-25",14.37
"794","2010-02-26",14.34
"795","2010-03-01",15.09
"796","2010-03-02",16.02
"797","2010-03-03",16.01
"798","2010-03-04",17.620001
"799","2010-03-05",18.68
"800","2010-03-08",19.040001
"801","2010-03-09",19.809999
"802","2010-03-10",20.07
"803","2010-03-11",20.25
"804","2010-03-12",19.01
"805","2010-03-15",19.23
"806","2010-03-16",19.799999
"807","2010-03-17",19.690001
"808","2010-03-18",19.59
"809","2010-03-19",19.35
"810","2010-03-22",19.809999
"811","2010-03-23",20.049999
"812","2010-03-24",20.23
"813","2010-03-25",20.120001
"814","2010-03-26",20.49
"815","2010-03-29",20.25
"816","2010-03-30",20.32
"817","2010-03-31",20.49
"818","2010-04-01",20.690001
"819","2010-04-05",21.59
"820","2010-04-06",21.959999
"821","2010-04-07",22.360001
"822","2010-04-08",20.41
"823","2010-04-09",20.25
"824","2010-04-12",20.01
"825","2010-04-13",20.879999
"826","2010-04-14",21.620001
"827","2010-04-15",21.65
"828","2010-04-16",21.68
"829","2010-04-19",20.48
"830","2010-04-20",20.16
"831","2010-04-21",19.969999
"832","2010-04-22",20.15
"833","2010-04-23",20.139999
"834","2010-04-26",20.709999
"835","2010-04-27",20.459999
"836","2010-04-28",19.18
"837","2010-04-29",19.200001
"838","2010-04-30",18.559999
"839","2010-05-03",19
"840","2010-05-04",18.280001
"841","2010-05-05",18.26
"842","2010-05-06",17.299999
"843","2010-05-07",16.91
"844","2010-05-10",17.889999
"845","2010-05-11",18.540001
"846","2010-05-12",19.469999
"847","2010-05-13",18.790001
"848","2010-05-14",17.959999
"849","2010-05-17",17.73
"850","2010-05-18",17.610001
"851","2010-05-19",17.49
"852","2010-05-20",16.440001
"853","2010-05-21",16.360001
"854","2010-05-24",16.74
"855","2010-05-25",17.15
"856","2010-05-26",17.15
"857","2010-05-27",17.540001
"858","2010-05-28",17.120001
"859","2010-06-01",16.299999
"860","2010-06-02",17.379999
"861","2010-06-03",17.440001
"862","2010-06-04",16.469999
"863","2010-06-07",15.73
"864","2010-06-08",15.31
"865","2010-06-09",15.59
"866","2010-06-10",16.25
"867","2010-06-11",16.700001
"868","2010-06-14",17.040001
"869","2010-06-15",16.870001
"870","2010-06-16",16.77
"871","2010-06-17",16.709999
"872","2010-06-18",17.68
"873","2010-06-21",16.74
"874","2010-06-22",16.26
"875","2010-06-23",16.4
"876","2010-06-24",16.93
"877","2010-06-25",17.190001
"878","2010-06-28",17.5
"879","2010-06-29",16.389999
"880","2010-06-30",16.110001
"881","2010-07-01",16.43
"882","2010-07-02",16.4
"883","2010-07-06",16.43
"884","2010-07-07",17.26
"885","2010-07-08",17.860001
"886","2010-07-09",17.75
"887","2010-07-12",18.24
"888","2010-07-13",19.049999
"889","2010-07-14",18.65
"890","2010-07-15",18.209999
"891","2010-07-16",17.08
"892","2010-07-19",17.07
"893","2010-07-20",17.6
"894","2010-07-21",17.99
"895","2010-07-22",18.809999
"896","2010-07-23",19.290001
"897","2010-07-26",19.719999
"898","2010-07-27",19.51
"899","2010-07-28",18.540001
"900","2010-07-29",18.59
"901","2010-07-30",18.299999
"902","2010-08-02",18.610001
"903","2010-08-03",17.84
"904","2010-08-04",18.030001
"905","2010-08-05",17.360001
"906","2010-08-06",16.969999
"907","2010-08-09",17.15
"908","2010-08-10",16.719999
"909","2010-08-11",16.27
"910","2010-08-12",16.85
"911","2010-08-13",16.34
"912","2010-08-16",16.530001
"913","2010-08-17",16.280001
"914","2010-08-18",16.48
"915","2010-08-19",15.95
"916","2010-08-20",15.74
"917","2010-08-23",15.91
"918","2010-08-24",14.97
"919","2010-08-25",15.52
"920","2010-08-26",15.31
"921","2010-08-27",15.67
"922","2010-08-30",15.1
"923","2010-08-31",14.84
"924","2010-09-01",16
"925","2010-09-02",16.809999
"926","2010-09-03",16.940001
"927","2010-09-07",16.299999
"928","2010-09-08",16.5
"929","2010-09-09",16.190001
"930","2010-09-10",16.74
"931","2010-09-13",17.41
"932","2010-09-14",20.200001
"933","2010-09-15",19.870001
"934","2010-09-16",19.73
"935","2010-09-17",20.01
"936","2010-09-20",20.450001
"937","2010-09-21",20.52
"938","2010-09-22",21
"939","2010-09-23",19.68
"940","2010-09-24",20.639999
"941","2010-09-27",20.6
"942","2010-09-28",20.969999
"943","2010-09-29",21.34
"944","2010-09-30",21.16
"945","2010-10-01",21.17
"946","2010-10-04",21.5
"947","2010-10-05",22.469999
"948","2010-10-06",22.799999
"949","2010-10-07",24.66
"950","2010-10-08",24.940001
"951","2010-10-11",24.559999
"952","2010-10-12",25.040001
"953","2010-10-13",25.129999
"954","2010-10-14",25.43
"955","2010-10-15",25.370001
"956","2010-10-18",26.09
"957","2010-10-19",24.91
"958","2010-10-20",24.719999
"959","2010-10-21",24.57
"960","2010-10-22",25.639999
"961","2010-10-25",25.809999
"962","2010-10-26",26.23
"963","2010-10-27",25.5
"964","2010-10-28",25.49
"965","2010-10-29",26.219999
"966","2010-11-01",25.92
"967","2010-11-02",25.75
"968","2010-11-03",25.34
"969","2010-11-04",28.76
"970","2010-11-05",28.07
"971","2010-11-08",28.440001
"972","2010-11-09",27.76
"973","2010-11-10",28.34
"974","2010-11-11",28.629999
"975","2010-11-12",28.41
"976","2010-11-15",27.9
"977","2010-11-16",27.700001
