"","date","LB"
"179","2007-09-18",23.559999
"180","2007-09-19",23.469999
"181","2007-09-20",22.33
"182","2007-09-21",23.1
"183","2007-09-24",23.040001
"184","2007-09-25",22.85
"185","2007-09-26",22.719999
"186","2007-09-27",22.889999
"187","2007-09-28",22.889999
"188","2007-10-01",22.959999
"189","2007-10-02",22.77
"190","2007-10-03",22.66
"191","2007-10-04",22.370001
"192","2007-10-05",22.629999
"193","2007-10-08",22.27
"194","2007-10-09",21.49
"195","2007-10-10",21.58
"196","2007-10-11",21.959999
"197","2007-10-12",22.09
"198","2007-10-15",22.24
"199","2007-10-16",21.82
"200","2007-10-17",21.85
"201","2007-10-18",21.950001
"202","2007-10-19",21.389999
"203","2007-10-22",21.67
"204","2007-10-23",21.76
"205","2007-10-24",21.6
"206","2007-10-25",21.58
"207","2007-10-26",21.73
"208","2007-10-29",22.07
"209","2007-10-30",22.02
"210","2007-10-31",22.01
"211","2007-11-01",21.42
"212","2007-11-02",21.42
"213","2007-11-05",21.450001
"214","2007-11-06",21.85
"215","2007-11-07",21.440001
"216","2007-11-08",19.700001
"217","2007-11-09",18.66
"218","2007-11-12",18.98
"219","2007-11-13",19.950001
"220","2007-11-14",19.08
"221","2007-11-15",18.389999
"222","2007-11-16",18.370001
"223","2007-11-19",17.540001
"224","2007-11-20",17.530001
"225","2007-11-21",17.950001
"226","2007-11-23",18.790001
"227","2007-11-26",17.84
"228","2007-11-27",17.93
"229","2007-11-28",19.24
"230","2007-11-29",19.32
"231","2007-11-30",20.08
"232","2007-12-03",19.940001
"233","2007-12-04",20.129999
"234","2007-12-05",19.9
"235","2007-12-06",20.32
"236","2007-12-07",20.809999
"237","2007-12-10",20.5
"238","2007-12-11",19.93
"239","2007-12-12",19.98
"240","2007-12-13",19.469999
"241","2007-12-14",18.690001
"242","2007-12-17",18.9
"243","2007-12-18",18.889999
"244","2007-12-19",18.48
"245","2007-12-20",18.139999
"246","2007-12-21",18.360001
"247","2007-12-24",19.040001
"248","2007-12-26",18.58
"249","2007-12-27",18.549999
"250","2007-12-28",18.85
"251","2007-12-31",18.93
"252","2008-01-02",18.17
"253","2008-01-03",17.27
"254","2008-01-04",16.51
"255","2008-01-07",16.09
"256","2008-01-08",15.73
"257","2008-01-09",15.69
"258","2008-01-10",16.01
"259","2008-01-11",15.05
"260","2008-01-14",15.41
"261","2008-01-15",15.23
"262","2008-01-16",15.82
"263","2008-01-17",15.81
"264","2008-01-18",15.93
"265","2008-01-22",16.59
"266","2008-01-23",17.75
"267","2008-01-24",17.51
"268","2008-01-25",17.07
"269","2008-01-28",17.9
"270","2008-01-29",18.309999
"271","2008-01-30",18.110001
"272","2008-01-31",19.07
"273","2008-02-01",19.33
"274","2008-02-04",18.32
"275","2008-02-05",17.860001
"276","2008-02-06",17.85
"277","2008-02-07",18.459999
"278","2008-02-08",18.08
"279","2008-02-11",18.209999
"280","2008-02-12",18
"281","2008-02-13",18.030001
"282","2008-02-14",17.280001
"283","2008-02-15",17.549999
"284","2008-02-19",17.32
"285","2008-02-20",17.75
"286","2008-02-21",17.190001
"287","2008-02-22",17.59
"288","2008-02-25",18.049999
"289","2008-02-26",18
"290","2008-02-27",17.82
"291","2008-02-28",15.85
"292","2008-02-29",15.25
"293","2008-03-03",15.32
"294","2008-03-04",15.34
"295","2008-03-05",15.36
"296","2008-03-06",14.82
"297","2008-03-07",14.51
"298","2008-03-10",14.82
"299","2008-03-11",15.59
"300","2008-03-12",15.9
"301","2008-03-13",16.01
"302","2008-03-14",16.01
"303","2008-03-17",15.77
"304","2008-03-18",16.59
"305","2008-03-19",16.209999
"306","2008-03-20",17.139999
"307","2008-03-24",17.74
"308","2008-03-25",17.41
"309","2008-03-26",17.09
"310","2008-03-27",16.99
"311","2008-03-28",16.799999
"312","2008-03-31",17.1
"313","2008-04-01",18.200001
"314","2008-04-02",18.540001
"315","2008-04-03",18.48
"316","2008-04-04",18.18
"317","2008-04-07",17.879999
"318","2008-04-08",17.309999
"319","2008-04-09",17.030001
"320","2008-04-10",17.450001
"321","2008-04-11",17.309999
"322","2008-04-14",17.58
"323","2008-04-15",17.98
"324","2008-04-16",17.870001
"325","2008-04-17",17.84
"326","2008-04-18",18.32
"327","2008-04-21",18.51
"328","2008-04-22",17.950001
"329","2008-04-23",18.4
"330","2008-04-24",18.84
"331","2008-04-25",19.370001
"332","2008-04-28",19.17
"333","2008-04-29",19.299999
"334","2008-04-30",18.52
"335","2008-05-01",18.950001
"336","2008-05-02",18.66
"337","2008-05-05",17.82
"338","2008-05-06",18.059999
"339","2008-05-07",17.620001
"340","2008-05-08",17.93
"341","2008-05-09",17.950001
"342","2008-05-12",18.799999
"343","2008-05-13",18.969999
"344","2008-05-14",18.969999
"345","2008-05-15",19.440001
"346","2008-05-16",19.200001
"347","2008-05-19",19.360001
"348","2008-05-20",18.709999
"349","2008-05-21",18.309999
"350","2008-05-22",18.85
"351","2008-05-23",18.610001
"352","2008-05-27",19
"353","2008-05-28",19.4
"354","2008-05-29",19.389999
"355","2008-05-30",19.379999
"356","2008-06-02",18.799999
"357","2008-06-03",19.120001
"358","2008-06-04",18.93
"359","2008-06-05",18.860001
"360","2008-06-06",17.76
"361","2008-06-09",17.809999
"362","2008-06-10",17.709999
"363","2008-06-11",17.15
"364","2008-06-12",17.719999
"365","2008-06-13",18.67
"366","2008-06-16",19.040001
"367","2008-06-17",18.879999
"368","2008-06-18",18.58
"369","2008-06-19",18.969999
"370","2008-06-20",18.209999
"371","2008-06-23",18.02
"372","2008-06-24",17.469999
"373","2008-06-25",17.559999
"374","2008-06-26",17.040001
"375","2008-06-27",16.809999
"376","2008-06-30",16.85
"377","2008-07-01",17.25
"378","2008-07-02",16.700001
"379","2008-07-03",16.9
"380","2008-07-07",16.83
"381","2008-07-08",16.950001
"382","2008-07-09",16.16
"383","2008-07-10",15.37
"384","2008-07-11",14.99
"385","2008-07-14",15.15
"386","2008-07-15",14.91
"387","2008-07-16",15.81
"388","2008-07-17",16.389999
"389","2008-07-18",16.379999
"390","2008-07-21",16.18
"391","2008-07-22",16.9
"392","2008-07-23",17.389999
"393","2008-07-24",16.4
"394","2008-07-25",16.370001
"395","2008-07-28",15.95
"396","2008-07-29",16.709999
"397","2008-07-30",16.68
"398","2008-07-31",16.49
"399","2008-08-01",16.110001
"400","2008-08-04",15.97
"401","2008-08-05",16.799999
"402","2008-08-06",16.889999
"403","2008-08-07",17.1
"404","2008-08-08",18.530001
"405","2008-08-11",18.809999
"406","2008-08-12",18.75
"407","2008-08-13",18.200001
"408","2008-08-14",18.559999
"409","2008-08-15",18.700001
"410","2008-08-18",18.41
"411","2008-08-19",18.129999
"412","2008-08-20",17.969999
"413","2008-08-21",20.280001
"414","2008-08-22",20.870001
"415","2008-08-25",20.49
"416","2008-08-26",20.35
"417","2008-08-27",20.23
"418","2008-08-28",20.780001
"419","2008-08-29",20.799999
"420","2008-09-02",21.1
"421","2008-09-03",22.059999
"422","2008-09-04",20.700001
"423","2008-09-05",20.690001
"424","2008-09-08",21.67
"425","2008-09-09",21.139999
"426","2008-09-10",21.059999
"427","2008-09-11",21.16
"428","2008-09-12",20.709999
"429","2008-09-15",20.040001
"430","2008-09-16",20.35
"431","2008-09-17",18.870001
"432","2008-09-18",19.33
"433","2008-09-19",19.450001
"434","2008-09-22",18.440001
"435","2008-09-23",18.280001
"436","2008-09-24",18.24
"437","2008-09-25",18.67
"438","2008-09-26",18.780001
"439","2008-09-29",17.190001
"440","2008-09-30",17.32
"441","2008-10-01",17.32
"442","2008-10-02",16.09
"443","2008-10-03",15.88
"444","2008-10-06",15.94
"445","2008-10-07",14.77
"446","2008-10-08",14.11
"447","2008-10-09",12.94
"448","2008-10-10",12.76
"449","2008-10-13",13.05
"450","2008-10-14",12.92
"451","2008-10-15",12.29
"452","2008-10-16",12.85
"453","2008-10-17",12.41
"454","2008-10-20",12.64
"455","2008-10-21",12.16
"456","2008-10-22",11.76
"457","2008-10-23",10.89
"458","2008-10-24",10.51
"459","2008-10-27",10.18
"460","2008-10-28",12.41
"461","2008-10-29",12.02
"462","2008-10-30",11.66
"463","2008-10-31",11.98
"464","2008-11-03",11.79
"465","2008-11-04",12.2
"466","2008-11-05",11.51
"467","2008-11-06",10.41
"468","2008-11-07",10.31
"469","2008-11-10",9.87
"470","2008-11-11",9.38
"471","2008-11-12",8.67
"472","2008-11-13",9.59
"473","2008-11-14",9.01
"474","2008-11-17",8.85
"475","2008-11-18",8.33
"476","2008-11-19",7.58
"477","2008-11-20",7.13
"478","2008-11-21",7.65
"479","2008-11-24",8.25
"480","2008-11-25",8.56
"481","2008-11-26",8.89
"482","2008-11-28",9.31
"483","2008-12-01",7.57
"484","2008-12-02",8.07
"485","2008-12-03",8.74
"486","2008-12-04",8.7
"487","2008-12-05",9.34
"488","2008-12-08",9.56
"489","2008-12-09",9.44
"490","2008-12-10",9.14
"491","2008-12-11",8.73
"492","2008-12-12",8.64
"493","2008-12-15",8.44
"494","2008-12-16",8.5
"495","2008-12-17",9.34
"496","2008-12-18",9.3
"497","2008-12-19",9.39
"498","2008-12-22",9.31
"499","2008-12-23",9.21
"500","2008-12-24",9.26
"501","2008-12-26",9.5
"502","2008-12-29",9.5
"503","2008-12-30",9.9
"504","2008-12-31",10.04
"505","2009-01-02",10.73
"506","2009-01-05",10.96
"507","2009-01-06",10.97
"508","2009-01-07",10.7
"509","2009-01-08",10
"510","2009-01-09",9.57
"511","2009-01-12",9.04
"512","2009-01-13",8.75
"513","2009-01-14",8.41
"514","2009-01-15",8.63
"515","2009-01-16",8.77
"516","2009-01-20",8.22
"517","2009-01-21",8.59
"518","2009-01-22",8.55
"519","2009-01-23",8.55
"520","2009-01-26",8.62
"521","2009-01-27",8.79
"522","2009-01-28",9.15
"523","2009-01-29",8.44
"524","2009-01-30",7.92
"525","2009-02-02",7.94
"526","2009-02-03",7.98
"527","2009-02-04",7.86
"528","2009-02-05",8.4
"529","2009-02-06",8.85
"530","2009-02-09",8.75
"531","2009-02-10",8.24
"532","2009-02-11",8.32
"533","2009-02-12",8.45
"534","2009-02-13",8.14
"535","2009-02-17",7.7
"536","2009-02-18",7.63
"537","2009-02-19",7.64
"538","2009-02-20",7.84
"539","2009-02-23",8.15
"540","2009-02-24",8.72
"541","2009-02-25",8.92
"542","2009-02-26",7.74
"543","2009-02-27",7.69
"544","2009-03-02",7.1
"545","2009-03-03",6.7
"546","2009-03-04",7.02
"547","2009-03-05",6.4
"548","2009-03-06",6.26
"549","2009-03-09",6.38
"550","2009-03-10",7.16
"551","2009-03-11",7.59
"552","2009-03-12",7.83
"553","2009-03-13",8.23
"554","2009-03-16",7.98
"555","2009-03-17",8.31
"556","2009-03-18",8.55
"557","2009-03-19",8.4
"558","2009-03-20",8.05
"559","2009-03-23",8.76
"560","2009-03-24",9.06
"561","2009-03-25",8.89
"562","2009-03-26",9.6
"563","2009-03-27",9.12
"564","2009-03-30",8.7
"565","2009-03-31",8.7
"566","2009-04-01",9.17
"567","2009-04-02",9.86
"568","2009-04-03",10.19
"569","2009-04-06",9.75
"570","2009-04-07",9.52
"571","2009-04-08",9.59
"572","2009-04-09",10.67
"573","2009-04-13",10.29
"574","2009-04-14",10.04
"575","2009-04-15",10.38
"576","2009-04-16",10.73
"577","2009-04-17",10.82
"578","2009-04-20",10.04
"579","2009-04-21",10.66
"580","2009-04-22",10.73
"581","2009-04-23",10.68
"582","2009-04-24",11.05
"583","2009-04-27",10.79
"584","2009-04-28",10.9
"585","2009-04-29",11.21
"586","2009-04-30",11.42
"587","2009-05-01",11.1
"588","2009-05-04",12.21
"589","2009-05-05",12.7
"590","2009-05-06",13.21
"591","2009-05-07",12
"592","2009-05-08",12.38
"593","2009-05-11",11.53
"594","2009-05-12",11.5
"595","2009-05-13",11.07
"596","2009-05-14",11.13
"597","2009-05-15",11.01
"598","2009-05-18",11.83
"599","2009-05-19",11.95
"600","2009-05-20",11.66
"601","2009-05-21",11.76
"602","2009-05-22",12.02
"603","2009-05-26",12.48
"604","2009-05-27",12.63
"605","2009-05-28",12.38
"606","2009-05-29",12.51
"607","2009-06-01",13.55
"608","2009-06-02",13.44
"609","2009-06-03",13.28
"610","2009-06-04",12.82
"611","2009-06-05",12.92
"612","2009-06-08",12.81
"613","2009-06-09",12.8
"614","2009-06-10",12.59
"615","2009-06-11",12.28
"616","2009-06-12",12.81
"617","2009-06-15",12.51
"618","2009-06-16",11.83
"619","2009-06-17",11.86
"620","2009-06-18",11.8
"621","2009-06-19",11.84
"622","2009-06-22",11.5
"623","2009-06-23",11.3
"624","2009-06-24",11.45
"625","2009-06-25",11.88
"626","2009-06-26",11.7
"627","2009-06-29",12.07
"628","2009-06-30",11.97
"629","2009-07-01",12.29
"630","2009-07-02",11.57
"631","2009-07-06",11.5
"632","2009-07-07",11.46
"633","2009-07-08",11.34
"634","2009-07-09",10.89
"635","2009-07-10",10.58
"636","2009-07-13",10.93
"637","2009-07-14",11.12
"638","2009-07-15",11.58
"639","2009-07-16",11.51
"640","2009-07-17",11.67
"641","2009-07-20",11.84
"642","2009-07-21",11.77
"643","2009-07-22",12.03
"644","2009-07-23",12.52
"645","2009-07-24",12.59
"646","2009-07-27",12.34
"647","2009-07-28",12.47
"648","2009-07-29",12.36
"649","2009-07-30",12.74
"650","2009-07-31",12.94
"651","2009-08-03",13.18
"652","2009-08-04",12.87
"653","2009-08-05",12.74
"654","2009-08-06",14.39
"655","2009-08-07",14.96
"656","2009-08-10",14.56
"657","2009-08-11",14.38
"658","2009-08-12",14.7
"659","2009-08-13",14.49
"660","2009-08-14",14.18
"661","2009-08-17",13.92
"662","2009-08-18",13.97
"663","2009-08-19",14.58
"664","2009-08-20",14.35
"665","2009-08-21",15.35
"666","2009-08-24",15.08
"667","2009-08-25",15.45
"668","2009-08-26",15.28
"669","2009-08-27",15.25
"670","2009-08-28",15.08
"671","2009-08-31",14.92
"672","2009-09-01",14.75
"673","2009-09-02",14.72
"674","2009-09-03",15.53
"675","2009-09-04",15.36
"676","2009-09-08",15.47
"677","2009-09-09",15.73
"678","2009-09-10",15.71
"679","2009-09-11",15.43
"680","2009-09-14",15.85
"681","2009-09-15",16.110001
"682","2009-09-16",16.57
"683","2009-09-17",16.5
"684","2009-09-18",16.860001
"685","2009-09-21",17.1
"686","2009-09-22",17.280001
"687","2009-09-23",17.389999
"688","2009-09-24",17.450001
"689","2009-09-25",17.059999
"690","2009-09-28",17.200001
"691","2009-09-29",17.15
"692","2009-09-30",16.99
"693","2009-10-01",16.65
"694","2009-10-02",16.129999
"695","2009-10-05",17.379999
"696","2009-10-06",17.92
"697","2009-10-07",17.83
"698","2009-10-08",18.530001
"699","2009-10-09",18.26
"700","2009-10-12",18.629999
"701","2009-10-13",18.459999
"702","2009-10-14",19.34
"703","2009-10-15",19.049999
"704","2009-10-16",18.83
"705","2009-10-19",19.43
"706","2009-10-20",19.07
"707","2009-10-21",18.790001
"708","2009-10-22",19.42
"709","2009-10-23",19.219999
"710","2009-10-26",19.49
"711","2009-10-27",17.91
"712","2009-10-28",17.059999
"713","2009-10-29",18.24
"714","2009-10-30",17.6
"715","2009-11-02",17.889999
"716","2009-11-03",17.950001
"717","2009-11-04",17.780001
"718","2009-11-05",17.889999
"719","2009-11-06",18.18
"720","2009-11-09",18.73
"721","2009-11-10",18.73
"722","2009-11-11",18.379999
"723","2009-11-12",17.74
"724","2009-11-13",18.09
"725","2009-11-16",18.370001
"726","2009-11-17",18.030001
"727","2009-11-18",18.27
"728","2009-11-19",17.68
"729","2009-11-20",17.25
"730","2009-11-23",17.23
"731","2009-11-24",16.639999
"732","2009-11-25",17.5
"733","2009-11-27",16.92
"734","2009-11-30",16.59
"735","2009-12-01",17.549999
"736","2009-12-02",17.77
"737","2009-12-03",18.15
"738","2009-12-04",18.32
"739","2009-12-07",18.219999
"740","2009-12-08",18.049999
"741","2009-12-09",17.84
"742","2009-12-10",18.360001
"743","2009-12-11",18.66
"744","2009-12-14",19.01
"745","2009-12-15",18.91
"746","2009-12-16",18.98
"747","2009-12-17",18.790001
"748","2009-12-18",18.9
"749","2009-12-21",19.27
"750","2009-12-22",19.82
"751","2009-12-23",19.5
"752","2009-12-24",19.530001
"753","2009-12-28",19.540001
"754","2009-12-29",19.57
"755","2009-12-30",19.530001
"756","2009-12-31",19.24
"757","2010-01-04",19.309999
"758","2010-01-05",18.68
"759","2010-01-06",19.07
"760","2010-01-07",18.76
"761","2010-01-08",19.59
"762","2010-01-11",20.459999
"763","2010-01-12",20.43
"764","2010-01-13",20.23
"765","2010-01-14",19.92
"766","2010-01-15",19.389999
"767","2010-01-19",19.34
"768","2010-01-20",18.9
"769","2010-01-21",18.68
"770","2010-01-22",18.379999
"771","2010-01-25",18.6
"772","2010-01-26",19.4
"773","2010-01-27",19.709999
"774","2010-01-28",19.209999
"775","2010-01-29",19.02
"776","2010-02-01",19.65
"777","2010-02-02",20.32
"778","2010-02-03",20.26
"779","2010-02-04",20.030001
"780","2010-02-05",20.469999
"781","2010-02-08",20.01
"782","2010-02-09",20.34
"783","2010-02-10",20.09
"784","2010-02-11",20.34
"785","2010-02-12",20.48
"786","2010-02-16",20.83
"787","2010-02-17",21.049999
"788","2010-02-18",21.34
"789","2010-02-19",21.4
"790","2010-02-22",21.5
"791","2010-02-23",21.030001
"792","2010-02-24",21.540001
"793","2010-02-25",22.15
"794","2010-02-26",22.110001
"795","2010-03-01",22.530001
"796","2010-03-02",22.43
"797","2010-03-03",22.65
"798","2010-03-04",22.98
"799","2010-03-05",23.280001
"800","2010-03-08",23.469999
"801","2010-03-09",23.59
"802","2010-03-10",23.49
"803","2010-03-11",23.610001
"804","2010-03-12",23.74
"805","2010-03-15",23.709999
"806","2010-03-16",24.709999
"807","2010-03-17",24.68
"808","2010-03-18",24.75
"809","2010-03-19",24.67
"810","2010-03-22",25.290001
"811","2010-03-23",25.459999
"812","2010-03-24",24.98
"813","2010-03-25",25.34
"814","2010-03-26",25.540001
"815","2010-03-29",25.780001
"816","2010-03-30",25.879999
"817","2010-03-31",24.620001
"818","2010-04-01",24.799999
"819","2010-04-05",25.73
"820","2010-04-06",25.719999
"821","2010-04-07",25.68
"822","2010-04-08",26.280001
"823","2010-04-09",26.620001
"824","2010-04-12",26.889999
"825","2010-04-13",27.190001
"826","2010-04-14",27.030001
"827","2010-04-15",27.559999
"828","2010-04-16",27.07
"829","2010-04-19",27.26
"830","2010-04-20",27.59
"831","2010-04-21",28.030001
"832","2010-04-22",28.59
"833","2010-04-23",28.48
"834","2010-04-26",28.57
"835","2010-04-27",27.75
"836","2010-04-28",27.15
"837","2010-04-29",27.549999
"838","2010-04-30",26.799999
"839","2010-05-03",27.799999
"840","2010-05-04",26.870001
"841","2010-05-05",26.5
"842","2010-05-06",25.129999
"843","2010-05-07",24.93
"844","2010-05-10",26.92
"845","2010-05-11",27.16
"846","2010-05-12",27.27
"847","2010-05-13",25.99
"848","2010-05-14",25.450001
"849","2010-05-17",25.370001
"850","2010-05-18",24.469999
"851","2010-05-19",24.49
"852","2010-05-20",23.879999
"853","2010-05-21",24.82
"854","2010-05-24",24.75
"855","2010-05-25",24.67
"856","2010-05-26",24.33
"857","2010-05-27",25.43
"858","2010-05-28",24.860001
"859","2010-06-01",25.23
"860","2010-06-02",25.950001
"861","2010-06-03",26.26
"862","2010-06-04",24.700001
"863","2010-06-07",23.889999
"864","2010-06-08",23.85
"865","2010-06-09",24.200001
"866","2010-06-10",24.940001
"867","2010-06-11",25.08
"868","2010-06-14",25.530001
"869","2010-06-15",25.969999
"870","2010-06-16",25.370001
"871","2010-06-17",25.030001
"872","2010-06-18",24.66
"873","2010-06-21",24.139999
"874","2010-06-22",23.190001
"875","2010-06-23",23.42
"876","2010-06-24",22.940001
"877","2010-06-25",23.09
"878","2010-06-28",22.950001
"879","2010-06-29",21.969999
"880","2010-06-30",22.07
"881","2010-07-01",22.709999
"882","2010-07-02",22.58
"883","2010-07-06",22.610001
"884","2010-07-07",23.68
"885","2010-07-08",24.209999
"886","2010-07-09",24.42
"887","2010-07-12",23.93
"888","2010-07-13",24.59
"889","2010-07-14",24.83
"890","2010-07-15",25.049999
"891","2010-07-16",23.5
"892","2010-07-19",23.700001
"893","2010-07-20",24.42
"894","2010-07-21",24.27
"895","2010-07-22",25.219999
"896","2010-07-23",25.620001
"897","2010-07-26",26.25
"898","2010-07-27",25.43
"899","2010-07-28",25.360001
"900","2010-07-29",25.48
"901","2010-07-30",25.639999
"902","2010-08-02",26.23
"903","2010-08-03",25.52
"904","2010-08-04",26.040001
"905","2010-08-05",26.33
"906","2010-08-06",26.129999
"907","2010-08-09",26.790001
"908","2010-08-10",25.780001
"909","2010-08-11",25.120001
"910","2010-08-12",25.290001
"911","2010-08-13",24.889999
"912","2010-08-16",24.879999
"913","2010-08-17",25.559999
"914","2010-08-18",25.780001
"915","2010-08-19",25.860001
"916","2010-08-20",25.559999
"917","2010-08-23",24.84
"918","2010-08-24",24.459999
"919","2010-08-25",24.52
"920","2010-08-26",24.32
"921","2010-08-27",24.959999
"922","2010-08-30",24.139999
"923","2010-08-31",23.6
"924","2010-09-01",24.27
"925","2010-09-02",25.75
"926","2010-09-03",26.209999
"927","2010-09-07",25.889999
"928","2010-09-08",25.120001
"929","2010-09-09",25.23
"930","2010-09-10",25.379999
"931","2010-09-13",25.74
"932","2010-09-14",26.51
"933","2010-09-15",26.43
"934","2010-09-16",26.450001
"935","2010-09-17",26.77
"936","2010-09-20",27.4
"937","2010-09-21",26.48
"938","2010-09-22",26.18
"939","2010-09-23",26.219999
"940","2010-09-24",27.18
"941","2010-09-27",26.98
"942","2010-09-28",27.26
"943","2010-09-29",27.59
"944","2010-09-30",26.780001
"945","2010-10-01",26.82
"946","2010-10-04",26.620001
"947","2010-10-05",27.809999
"948","2010-10-06",27.59
"949","2010-10-07",28.639999
"950","2010-10-08",28.809999
"951","2010-10-11",29.309999
"952","2010-10-12",29.709999
"953","2010-10-13",29.35
"954","2010-10-14",29.18
"955","2010-10-15",29.26
"956","2010-10-18",29.35
"957","2010-10-19",28.629999
"958","2010-10-20",29.049999
"959","2010-10-21",28.799999
"960","2010-10-22",29.059999
"961","2010-10-25",29.16
"962","2010-10-26",29.4
"963","2010-10-27",29.200001
"964","2010-10-28",29.280001
"965","2010-10-29",29.389999
"966","2010-11-01",29.059999
"967","2010-11-02",29.83
"968","2010-11-03",29.84
"969","2010-11-04",31.43
"970","2010-11-05",31.809999
"971","2010-11-08",32.09
"972","2010-11-09",31.370001
"973","2010-11-10",31.799999
"974","2010-11-11",32.139999
