"","date","ESTE"
"95","2007-05-18",14.9
"96","2007-05-21",14.7
"97","2007-05-22",14.7
"98","2007-05-23",14.3
"99","2007-05-24",14.5
"100","2007-05-25",14.5
"101","2007-05-29",14.2
"102","2007-05-30",14.4
"103","2007-05-31",14.5
"104","2007-06-01",14.4
"105","2007-06-04",14.5
"106","2007-06-05",14.5
"107","2007-06-06",14.3
"108","2007-06-07",14
"109","2007-06-08",14.5
"110","2007-06-11",14.2
"111","2007-06-12",14
"112","2007-06-13",14
"113","2007-06-14",13.9
"114","2007-06-15",14.1
"115","2007-06-18",14.4
"116","2007-06-19",14.2
"117","2007-06-20",14.5
"118","2007-06-21",14.5
"119","2007-06-22",14.4
"120","2007-06-25",13.5
"121","2007-06-26",13.7
"122","2007-06-27",13.7
"123","2007-06-28",13.9
"124","2007-06-29",14
"125","2007-07-02",14.4
"126","2007-07-03",14.1
"127","2007-07-05",14.2
"128","2007-07-06",14.1
"129","2007-07-09",14
"130","2007-07-10",14.1
"131","2007-07-11",13.9
"132","2007-07-12",13.7
"133","2007-07-13",13.5
"134","2007-07-16",13.3
"135","2007-07-17",13.3
"136","2007-07-18",13.5
"137","2007-07-19",14
"138","2007-07-20",14
"139","2007-07-23",14
"140","2007-07-24",13.9
"141","2007-07-25",13.6
"142","2007-07-26",13.6
"143","2007-07-27",13.8
"144","2007-07-30",14
"145","2007-07-31",14.1
"146","2007-08-01",13.9
"147","2007-08-02",14.4
"148","2007-08-03",14.4
"149","2007-08-06",14.1
"150","2007-08-07",13.6
"151","2007-08-08",13.2
"152","2007-08-09",13.4
"153","2007-08-10",13.5
"154","2007-08-13",13.5
"155","2007-08-14",13.2
"156","2007-08-15",12.5
"157","2007-08-16",11.2
"158","2007-08-17",12
"159","2007-08-20",11.6
"160","2007-08-21",11.3
"161","2007-08-22",10.8
"162","2007-08-23",10.6
"163","2007-08-24",10.1
"164","2007-08-27",9.9
"165","2007-08-28",10.2
"166","2007-08-29",10.6
"167","2007-08-30",10.8
"168","2007-08-31",10.7
"169","2007-09-04",10.6
"170","2007-09-05",10.8
"171","2007-09-06",10.8
"172","2007-09-07",10.8
"173","2007-09-10",10.8
"174","2007-09-11",10.7
"175","2007-09-12",11
"176","2007-09-13",11
"177","2007-09-14",10.9
"178","2007-09-17",10.2
"179","2007-09-18",10.2
"180","2007-09-19",10
"181","2007-09-20",9.95
"182","2007-09-21",11.1
"183","2007-09-24",11.5
"184","2007-09-25",11.7
"185","2007-09-26",11.6
"186","2007-09-27",11.3
"187","2007-09-28",11.5
"188","2007-10-01",11.4
"189","2007-10-02",11.4
"190","2007-10-03",11.4
"191","2007-10-04",11.5
"192","2007-10-05",12.2
"193","2007-10-08",12.1
"194","2007-10-09",11.5
"195","2007-10-10",11.9
"196","2007-10-11",11.5
"197","2007-10-12",11.5
"198","2007-10-15",12
"199","2007-10-16",12.1
"200","2007-10-17",11.9
"201","2007-10-18",12
"202","2007-10-19",11.8
"203","2007-10-22",11.7
"204","2007-10-23",11.7
"205","2007-10-24",11.7
"206","2007-10-25",11.7
"207","2007-10-26",11.8
"208","2007-10-29",11.9
"209","2007-10-30",11.9
"210","2007-10-31",11.8
"211","2007-11-01",11.8
"212","2007-11-02",11.7
"213","2007-11-05",11.6
"214","2007-11-06",11.5
"215","2007-11-07",11.6
"216","2007-11-08",11.5
"217","2007-11-09",11.3
"218","2007-11-12",11
"219","2007-11-13",11
"220","2007-11-14",11.2
"221","2007-11-15",11.2
"222","2007-11-16",11.4
"223","2007-11-19",11.2
"224","2007-11-20",11.2
"225","2007-11-21",11.1
"226","2007-11-23",11
"227","2007-11-26",11.1
"228","2007-11-27",10.9
"229","2007-11-28",11
"230","2007-11-29",10.9
"231","2007-11-30",11
"232","2007-12-03",11
"233","2007-12-04",10.8
"234","2007-12-05",10.9
"235","2007-12-06",10.8
"236","2007-12-07",10.8
"237","2007-12-10",10.8
"238","2007-12-11",10.8
"239","2007-12-12",10.7
"240","2007-12-13",10.7
"241","2007-12-14",10.7
"242","2007-12-17",10.7
"243","2007-12-18",10.8
"244","2007-12-19",10.3
"245","2007-12-20",11
"246","2007-12-21",11.2
"247","2007-12-24",11.2
"248","2007-12-26",11.8
"249","2007-12-27",11.6
"250","2007-12-28",11.1
"251","2007-12-31",11
"252","2008-01-02",11
"253","2008-01-03",10.6
"254","2008-01-04",10.8
"255","2008-01-07",10.8
"256","2008-01-08",11.2
"257","2008-01-09",10.4
"258","2008-01-10",10.8
"259","2008-01-11",10.5
"260","2008-01-14",10.7
"261","2008-01-15",10.5
"262","2008-01-16",10.5
"263","2008-01-17",10.4
"264","2008-01-18",10.3
"265","2008-01-22",10
"266","2008-01-23",9.45
"267","2008-01-24",9.3
"268","2008-01-25",9.6
"269","2008-01-28",9.5
"270","2008-01-29",9.6
"271","2008-01-30",10
"272","2008-01-31",9.9
"273","2008-02-01",10.1
"274","2008-02-04",10
"275","2008-02-05",9.81
"276","2008-02-06",9.8
"277","2008-02-07",9.8
"278","2008-02-08",10.05
"279","2008-02-11",10
"280","2008-02-12",9.8
"281","2008-02-13",10.05
"282","2008-02-14",10.6
"283","2008-02-15",10.8
"284","2008-02-19",10.6
"285","2008-02-20",10.6
"286","2008-02-21",10.6
"287","2008-02-22",10.4
"288","2008-02-25",10.6
"289","2008-02-26",10.6
"290","2008-02-27",10.5
"291","2008-02-28",10.5
"292","2008-02-29",10.5
"293","2008-03-03",10.4
"294","2008-03-04",10.1
"295","2008-03-05",10
"296","2008-03-06",10.1
"297","2008-03-07",10
"298","2008-03-10",9.7
"299","2008-03-11",9.6
"300","2008-03-12",9.6
"301","2008-03-13",9.6
"302","2008-03-14",9.7
"303","2008-03-17",9.4
"304","2008-03-18",9.7
"305","2008-03-19",9.1
"306","2008-03-20",9.1
"307","2008-03-24",9.6
"308","2008-03-25",10.1
"309","2008-03-26",10.8
"310","2008-03-27",10.6
"311","2008-03-28",10.5
"312","2008-03-31",11
"313","2008-04-01",11
"314","2008-04-02",11.3
"315","2008-04-03",11.3
"316","2008-04-04",11.1
"317","2008-04-07",11.4
"318","2008-04-08",11.2
"319","2008-04-09",11.4
"320","2008-04-10",11.9
"321","2008-04-11",12.2
"322","2008-04-14",13
"323","2008-04-15",13.2
"324","2008-04-16",13.5
"325","2008-04-17",13.7
"326","2008-04-18",13.8
"327","2008-04-21",14.7
"328","2008-04-22",16.6
"329","2008-04-23",16
"330","2008-04-24",15.5
"331","2008-04-25",15.1
"332","2008-04-28",16.200001
"333","2008-04-29",16.6
"334","2008-04-30",16.700001
"335","2008-05-01",16.200001
"336","2008-05-02",16.200001
"337","2008-05-05",16.799999
"338","2008-05-06",16.799999
"339","2008-05-07",17.1
"340","2008-05-08",17.4
"341","2008-05-09",18.5
"342","2008-05-12",20.6
"343","2008-05-13",20.9
"344","2008-05-14",21.5
"345","2008-05-15",22.799999
"346","2008-05-16",22.4
"347","2008-05-19",23.6
"348","2008-05-20",27
"349","2008-05-21",26.5
"350","2008-05-22",24.299999
"351","2008-05-23",23.299999
"352","2008-05-27",21.5
"353","2008-05-28",20.9
"354","2008-05-29",21.5
"355","2008-05-30",21
"356","2008-06-02",21.9
"357","2008-06-03",22.799999
"358","2008-06-04",22
"359","2008-06-05",23.5
"360","2008-06-06",24.1
"361","2008-06-09",26.799999
"362","2008-06-10",27.1
"363","2008-06-11",24
"364","2008-06-12",24
"365","2008-06-13",23.1
"366","2008-06-16",24
"367","2008-06-17",24.6
"368","2008-06-18",25.6
"369","2008-06-19",27.299999
"370","2008-06-20",28
"371","2008-06-23",28.700001
"372","2008-06-24",27.1
"373","2008-06-25",24.700001
"374","2008-06-26",24.5
"375","2008-06-27",25
"376","2008-06-30",23.700001
"377","2008-07-01",21.5
"378","2008-07-02",22.200001
"379","2008-07-03",21.5
"380","2008-07-07",21
"381","2008-07-08",18
"382","2008-07-09",17.200001
"383","2008-07-10",19.5
"384","2008-07-11",20.200001
"385","2008-07-14",19.200001
"386","2008-07-15",19
"387","2008-07-16",19.200001
"388","2008-07-17",19
"389","2008-07-18",18
"390","2008-07-21",18.700001
"391","2008-07-22",18
"392","2008-07-23",16.5
"393","2008-07-24",18.200001
"394","2008-07-25",17.5
"395","2008-07-28",18.200001
"396","2008-07-29",17.299999
"397","2008-07-30",17.200001
"398","2008-07-31",17.299999
"399","2008-08-01",17.5
"400","2008-08-04",17
"401","2008-08-05",14.1
"402","2008-08-06",14.5
"403","2008-08-07",14.2
"404","2008-08-08",14.3
"405","2008-08-11",14
"406","2008-08-12",13.4
"407","2008-08-13",14
"408","2008-08-14",17.5
"409","2008-08-15",17.299999
"410","2008-08-18",16.5
"411","2008-08-19",16
"412","2008-08-20",17.4
"413","2008-08-21",17
"414","2008-08-22",17.5
"415","2008-08-25",17.6
"416","2008-08-26",17
"417","2008-08-27",17
"418","2008-08-28",16.5
"419","2008-08-29",17.200001
"420","2008-09-02",16.9
"421","2008-09-03",16.5
"422","2008-09-04",15.65
"423","2008-09-05",15
"424","2008-09-08",15.7
"425","2008-09-09",15.8
"426","2008-09-10",15.5
"427","2008-09-11",15
"428","2008-09-12",14.5
"429","2008-09-15",14
"430","2008-09-16",14
"431","2008-09-17",14
"432","2008-09-18",13.5
"433","2008-09-19",15
"434","2008-09-22",15.7
"435","2008-09-23",15
"436","2008-09-24",14.5
"437","2008-09-25",14
"438","2008-09-26",13.5
"439","2008-09-29",12.7
"440","2008-09-30",12.5
"441","2008-10-01",12.5
"442","2008-10-02",12
"443","2008-10-03",10.75
"444","2008-10-06",9.5
"445","2008-10-07",9.9
"446","2008-10-08",8.4
"447","2008-10-09",8.9
"448","2008-10-10",8.1
"449","2008-10-13",9
"450","2008-10-14",9
"451","2008-10-15",9.5
"452","2008-10-16",9.3
"453","2008-10-17",8.5
"454","2008-10-20",10.1
"455","2008-10-21",9.5
"456","2008-10-22",8.5
"457","2008-10-23",8.5
"458","2008-10-24",8.2
"459","2008-10-27",8
"460","2008-10-28",8.2
"461","2008-10-29",8.2
"462","2008-10-30",9
"463","2008-10-31",10
"464","2008-11-03",9.89
"465","2008-11-04",9
"466","2008-11-05",9
"467","2008-11-06",10
"468","2008-11-07",9.7
"469","2008-11-10",10
"470","2008-11-11",9.2
"471","2008-11-12",9.2
"472","2008-11-13",9.1
"473","2008-11-14",9.2
"474","2008-11-17",9
"475","2008-11-18",9
"476","2008-11-19",7.5
"477","2008-11-20",7.5
"478","2008-11-21",8
"479","2008-11-24",8
"480","2008-11-25",7.5
"481","2008-11-26",7.5
"482","2008-11-28",7.5
"483","2008-12-01",7
"484","2008-12-02",7.5
"485","2008-12-03",7
"486","2008-12-04",7.5
"487","2008-12-05",7.5
"488","2008-12-08",7
"489","2008-12-09",6.1
"490","2008-12-10",6.4
"491","2008-12-11",7.48
"492","2008-12-12",7
"493","2008-12-15",7.4
"494","2008-12-16",6.6
"495","2008-12-17",7
"496","2008-12-18",6.8
"497","2008-12-19",6.5
"498","2008-12-22",6.5
"499","2008-12-23",6.8
"500","2008-12-24",6.45
"501","2008-12-26",6.79
"502","2008-12-29",6.3
"503","2008-12-30",6.3
"504","2008-12-31",6
"505","2009-01-02",6.2
"506","2009-01-05",6.45
"507","2009-01-06",6.8
"508","2009-01-07",6.5
"509","2009-01-08",6.5
"510","2009-01-09",6.5
"511","2009-01-12",6.5
"512","2009-01-13",6.5
"513","2009-01-14",7.39
"514","2009-01-15",9.1
"515","2009-01-16",9
"516","2009-01-20",9
"517","2009-01-21",8.5
"518","2009-01-22",9
"519","2009-01-23",9
"520","2009-01-26",8.2
"521","2009-01-27",8.2
"522","2009-01-28",9
"523","2009-01-29",9
"524","2009-01-30",9.4
"525","2009-02-02",9.1
"526","2009-02-03",9.1
"527","2009-02-04",8.7
"528","2009-02-05",8
"529","2009-02-06",8
"530","2009-02-09",8.6
"531","2009-02-10",8.5
"532","2009-02-11",7.7
"533","2009-02-12",7.7
"534","2009-02-13",7.7
"535","2009-02-17",7.7
"536","2009-02-18",7.1
"537","2009-02-19",7.1
"538","2009-02-20",6.7
"539","2009-02-23",6.5
"540","2009-02-24",6.3
"541","2009-02-25",7.3
"542","2009-02-26",6.1
"543","2009-02-27",7
"544","2009-03-02",6.5
"545","2009-03-03",5.8
"546","2009-03-04",5.8
"547","2009-03-05",6.1
"548","2009-03-06",6
"549","2009-03-09",5.7
"550","2009-03-10",5.6
"551","2009-03-11",5.6
"552","2009-03-12",5.5
"553","2009-03-13",5.5
"554","2009-03-16",5.6
"555","2009-03-17",6.2
"556","2009-03-18",8
"557","2009-03-19",8
"558","2009-03-20",8
"559","2009-03-23",8
"560","2009-03-24",8.74
"561","2009-03-25",8
"562","2009-03-26",8
"563","2009-03-27",7.5
"564","2009-03-30",8
"565","2009-03-31",8
"566","2009-04-01",7.16
"567","2009-04-02",7.16
"568","2009-04-03",7.4
"569","2009-04-06",7.5
"570","2009-04-07",7.94
"571","2009-04-08",7.9
"572","2009-04-09",7.5
"573","2009-04-13",6.9
"574","2009-04-14",7.7
"575","2009-04-15",7.5
"576","2009-04-16",7.5
"577","2009-04-17",7.04
"578","2009-04-20",7.94
"579","2009-04-21",7.06
"580","2009-04-22",7.06
"581","2009-04-23",7.56
"582","2009-04-24",7.56
"583","2009-04-27",7.3
"584","2009-04-28",7.5
"585","2009-04-29",7.4
"586","2009-04-30",7.5
"587","2009-05-01",7.7
"588","2009-05-04",7.7
"589","2009-05-05",8.14
"590","2009-05-06",7.7
"591","2009-05-07",8.2
"592","2009-05-08",8.5
"593","2009-05-11",8.74
"594","2009-05-12",8.1
"595","2009-05-13",7.9
"596","2009-05-14",8
"597","2009-05-15",8
"598","2009-05-18",8.1
"599","2009-05-19",8
"600","2009-05-20",8
"601","2009-05-21",8
"602","2009-05-22",8
"603","2009-05-26",8
"604","2009-05-27",8
"605","2009-05-28",8.34
"606","2009-05-29",8
"607","2009-06-01",8.7
"608","2009-06-02",9
"609","2009-06-03",8.3
"610","2009-06-04",8.3
"611","2009-06-05",8.5
"612","2009-06-08",8.9
"613","2009-06-09",8.5
"614","2009-06-10",8.8
"615","2009-06-11",8.9
"616","2009-06-12",8.9
"617","2009-06-15",8.5
"618","2009-06-16",8.06
"619","2009-06-17",8.06
"620","2009-06-18",8.06
"621","2009-06-19",8.5
"622","2009-06-22",8.16
"623","2009-06-23",8.2
"624","2009-06-24",8.2
"625","2009-06-25",8.2
"626","2009-06-26",8.2
"627","2009-06-29",8.8
"628","2009-06-30",8.2
"629","2009-07-01",8.2
"630","2009-07-02",8.2
"631","2009-07-06",8.2
"632","2009-07-07",8
"633","2009-07-08",7.86
"634","2009-07-09",7.9
"635","2009-07-10",7.86
"636","2009-07-13",8.6
"637","2009-07-14",8.6
"638","2009-07-15",8.6
"639","2009-07-16",8.6
"640","2009-07-17",9
"641","2009-07-20",9
"642","2009-07-21",8.16
"643","2009-07-22",8.16
"644","2009-07-23",8.5
"645","2009-07-24",9.1
"646","2009-07-27",9.1
"647","2009-07-28",8.85
"648","2009-07-29",9.24
"649","2009-07-30",8.6
"650","2009-07-31",8.35
"651","2009-08-03",8.35
"652","2009-08-04",9
"653","2009-08-05",8.5
"654","2009-08-06",9
"655","2009-08-07",9.1
"656","2009-08-10",8.7
"657","2009-08-11",8.5
"658","2009-08-12",8.06
"659","2009-08-13",8.06
"660","2009-08-14",8.06
"661","2009-08-17",8.06
"662","2009-08-18",8.5
"663","2009-08-19",8.2
"664","2009-08-20",8.2
"665","2009-08-21",8.2
"666","2009-08-24",8.2
"667","2009-08-25",8.2
"668","2009-08-26",8.2
"669","2009-08-27",8.2
"670","2009-08-28",8.06
"671","2009-08-31",8.1
"672","2009-09-01",8
"673","2009-09-02",7.86
"674","2009-09-03",8
"675","2009-09-04",8.8
"676","2009-09-08",8.06
"677","2009-09-09",8.06
"678","2009-09-10",8.5
"679","2009-09-11",8.4
"680","2009-09-14",8.05
"681","2009-09-15",8
"682","2009-09-16",8
"683","2009-09-17",7.9
"684","2009-09-18",7.6
"685","2009-09-21",8
"686","2009-09-22",8
"687","2009-09-23",8.15
"688","2009-09-24",8.15
"689","2009-09-25",8.15
"690","2009-09-28",8.15
"691","2009-09-29",7.7
"692","2009-09-30",8.5
"693","2009-10-01",7.88
"694","2009-10-02",7.86
"695","2009-10-05",7.86
"696","2009-10-06",7.86
"697","2009-10-07",7.86
"698","2009-10-08",8.4
"699","2009-10-09",8.4
"700","2009-10-12",8.4
"701","2009-10-13",8
"702","2009-10-14",8.4
"703","2009-10-15",8.3
"704","2009-10-16",8.4
"705","2009-10-19",8.6
"706","2009-10-20",8.6
"707","2009-10-21",8.26
"708","2009-10-22",8.26
"709","2009-10-23",6.82
"710","2009-10-26",8.5
"711","2009-10-27",8
"712","2009-10-28",7.56
"713","2009-10-29",8.3
"714","2009-10-30",8.3
"715","2009-11-02",8.3
"716","2009-11-03",7.56
"717","2009-11-04",8.3
"718","2009-11-05",7.6
"719","2009-11-06",7.6
"720","2009-11-09",8
"721","2009-11-10",8
"722","2009-11-11",7.56
"723","2009-11-12",7.3
"724","2009-11-13",7.5
"725","2009-11-16",8.2
"726","2009-11-17",8.5
"727","2009-11-18",8.5
"728","2009-11-19",8.5
"729","2009-11-20",7.56
"730","2009-11-23",7.6
"731","2009-11-24",8.4
"732","2009-11-25",8.34
"733","2009-11-27",7.7
"734","2009-11-30",7.8
"735","2009-12-01",8.9
"736","2009-12-02",8.85
"737","2009-12-03",8.6
"738","2009-12-04",8.7
"739","2009-12-07",8.3
"740","2009-12-08",8.3
"741","2009-12-09",8
"742","2009-12-10",8
"743","2009-12-11",7.9
"744","2009-12-14",8
"745","2009-12-15",8
"746","2009-12-16",8.3
"747","2009-12-17",8.1
"748","2009-12-18",8.44
"749","2009-12-21",8.44
"750","2009-12-22",8
"751","2009-12-23",8
"752","2009-12-24",8
"753","2009-12-28",7.8
"754","2009-12-29",7.8
"755","2009-12-30",7.7
"756","2009-12-31",7.8
"757","2010-01-04",8.44
"758","2010-01-05",8.84
"759","2010-01-06",8.1
"760","2010-01-07",7.9
"761","2010-01-08",8.4
"762","2010-01-11",8.4
"763","2010-01-12",8.5
"764","2010-01-13",8.4
"765","2010-01-14",8.5
"766","2010-01-15",8.5
"767","2010-01-19",8.5
"768","2010-01-20",8.5
"769","2010-01-21",8
"770","2010-01-22",8
"771","2010-01-25",8
"772","2010-01-26",8
"773","2010-01-27",8.44
"774","2010-01-28",8
"775","2010-01-29",8.3
"776","2010-02-01",8
"777","2010-02-02",8.3
"778","2010-02-03",7.7
"779","2010-02-04",7.7
"780","2010-02-05",7.7
"781","2010-02-08",7.7
"782","2010-02-09",7.7
"783","2010-02-10",8
"784","2010-02-11",8
"785","2010-02-12",7.9
"786","2010-02-16",8
"787","2010-02-17",7.66
"788","2010-02-18",7.7
"789","2010-02-19",7.7
"790","2010-02-22",7.76
"791","2010-02-23",7.76
"792","2010-02-24",7.9
"793","2010-02-25",7.8
"794","2010-02-26",7.76
"795","2010-03-01",8
"796","2010-03-02",7.76
"797","2010-03-03",7.7
"798","2010-03-04",7.7
"799","2010-03-05",7.7
"800","2010-03-08",7.76
"801","2010-03-09",7.9
"802","2010-03-10",8.2
"803","2010-03-11",8.2
"804","2010-03-12",8.2
"805","2010-03-15",7.76
"806","2010-03-16",7.76
"807","2010-03-17",7.3
"808","2010-03-18",7.5
"809","2010-03-19",7.56
"810","2010-03-22",8.4
"811","2010-03-23",8.44
"812","2010-03-24",7.46
"813","2010-03-25",8.3
"814","2010-03-26",8.4
"815","2010-03-29",8.6
"816","2010-03-30",8.6
"817","2010-03-31",9.3
"818","2010-04-01",9.3
"819","2010-04-05",9.6
"820","2010-04-06",10.6
"821","2010-04-07",10
"822","2010-04-08",11.2
"823","2010-04-09",11.1
"824","2010-04-12",11.4
"825","2010-04-13",11
"826","2010-04-14",10.3
"827","2010-04-15",11.1
"828","2010-04-16",11
"829","2010-04-19",10.5
"830","2010-04-20",10.7
"831","2010-04-21",10
"832","2010-04-22",10.6
"833","2010-04-23",10.1
"834","2010-04-26",10.2
"835","2010-04-27",10.2
"836","2010-04-28",9.76
"837","2010-04-29",10.4
"838","2010-04-30",10.4
"839","2010-05-03",14.1
"840","2010-05-04",12.4
"841","2010-05-05",11.5
"842","2010-05-06",10.2
"843","2010-05-07",10.2
"844","2010-05-10",10.3
"845","2010-05-11",11
"846","2010-05-12",11
"847","2010-05-13",10.8
"848","2010-05-14",10.3
"849","2010-05-17",10.5
"850","2010-05-18",10.5
"851","2010-05-19",9.5
"852","2010-05-20",9.9
"853","2010-05-21",9
"854","2010-05-24",9.1
"855","2010-05-25",8.7
"856","2010-05-26",9
"857","2010-05-27",9
"858","2010-05-28",9.1
"859","2010-06-01",9
"860","2010-06-02",9
"861","2010-06-03",8.5
"862","2010-06-04",8.9
"863","2010-06-07",8.5
"864","2010-06-08",8.5
"865","2010-06-09",8.06
"866","2010-06-10",8.5
"867","2010-06-11",9
"868","2010-06-14",9
"869","2010-06-15",8.8
"870","2010-06-16",11.6
"871","2010-06-17",12.6
"872","2010-06-18",13.5
"873","2010-06-21",13.7
"874","2010-06-22",12.2
"875","2010-06-23",12.1
"876","2010-06-24",12
"877","2010-06-25",12.5
"878","2010-06-28",12.7
"879","2010-06-29",12
"880","2010-06-30",12.8
"881","2010-07-01",11.9
"882","2010-07-02",11
"883","2010-07-06",12.2
"884","2010-07-07",12.1
"885","2010-07-08",11.1
"886","2010-07-09",11.6
"887","2010-07-12",11
"888","2010-07-13",11
"889","2010-07-14",11
"890","2010-07-15",11.2
"891","2010-07-16",11.1
"892","2010-07-19",11.5
"893","2010-07-20",11.1
"894","2010-07-21",11
"895","2010-07-22",11.2
"896","2010-07-23",11
"897","2010-07-26",11.1
"898","2010-07-27",11
"899","2010-07-28",10.6
"900","2010-07-29",11.2
"901","2010-07-30",11
"902","2010-08-02",11.2
"903","2010-08-03",11.5
"904","2010-08-04",11.2
"905","2010-08-05",11.2
"906","2010-08-06",11.2
"907","2010-08-09",11.2
"908","2010-08-10",11.2
"909","2010-08-11",10.6
"910","2010-08-12",10.6
"911","2010-08-13",11
"912","2010-08-16",10.5
"913","2010-08-17",10.6
"914","2010-08-18",10.5
"915","2010-08-19",10.3
"916","2010-08-20",10.5
"917","2010-08-23",10.2
"918","2010-08-24",10
"919","2010-08-25",10.1
"920","2010-08-26",10.1
"921","2010-08-27",10.1
"922","2010-08-30",9.2
"923","2010-08-31",9.5
"924","2010-09-01",9.5
"925","2010-09-02",10.1
"926","2010-09-03",10.3
"927","2010-09-07",9.24
"928","2010-09-08",9.3
"929","2010-09-09",9.5
"930","2010-09-10",9.5
"931","2010-09-13",9.8
"932","2010-09-14",9.9
"933","2010-09-15",10
"934","2010-09-16",10
"935","2010-09-17",9.36
"936","2010-09-20",9.6
"937","2010-09-21",9.6
"938","2010-09-22",9.4
"939","2010-09-23",10.9
"940","2010-09-24",11
"941","2010-09-27",10.5
"942","2010-09-28",11.7
"943","2010-09-29",12.2
"944","2010-09-30",11.5
"945","2010-10-01",11.2
"946","2010-10-04",12
"947","2010-10-05",11.1
"948","2010-10-06",10.6
"949","2010-10-07",10.7
"950","2010-10-08",10.7
"951","2010-10-11",10.9
"952","2010-10-12",11
"953","2010-10-13",11.2
"954","2010-10-14",11.2
"955","2010-10-15",10.9
"956","2010-10-18",11.4
"957","2010-10-19",10.4
"958","2010-10-20",11
"959","2010-10-21",11.1
"960","2010-10-22",11
"961","2010-10-25",11.2
"962","2010-10-26",10.6
"963","2010-10-27",10.5
"964","2010-10-28",10.5
"965","2010-10-29",10.3
"966","2010-11-01",10.4
"967","2010-11-02",10.5
"968","2010-11-03",10.5
"969","2010-11-04",10.9
"970","2010-11-05",10.6
"971","2010-11-08",11
"972","2010-11-09",11.5
"973","2010-11-10",11.4
"974","2010-11-11",11.5
"975","2010-11-12",11
"976","2010-11-15",11.4
"977","2010-11-16",11
"978","2010-11-17",11.4
"979","2010-11-18",11.1
"980","2010-11-19",11.2
"981","2010-11-22",11.1
"982","2010-11-23",11
"983","2010-11-24",11.3
"984","2010-11-26",11
"985","2010-11-29",10.6
"986","2010-11-30",12.1
"987","2010-12-01",15.5
"988","2010-12-02",16.5
"989","2010-12-03",15.6
"990","2010-12-06",16.9
"991","2010-12-07",17.6
"992","2010-12-08",18.5
"993","2010-12-09",19
"994","2010-12-10",18.1
"995","2010-12-13",18.700001
"996","2010-12-14",16.5
"997","2010-12-15",16.5
"998","2010-12-16",17.4
"999","2010-12-17",17.4
"1000","2010-12-20",17.200001
"1001","2010-12-21",17.1
"1002","2010-12-22",17.200001
"1003","2010-12-23",16.5
"1004","2010-12-27",15.8
"1005","2010-12-28",15.5
"1006","2010-12-29",15.5
"1007","2010-12-30",15.3
"1008","2010-12-31",15.5
"1009","2011-01-03",16.25
"1010","2011-01-04",16.25
"1011","2011-01-05",16
"1012","2011-01-06",16.549999
"1013","2011-01-07",15.75
"1014","2011-01-10",15.5
"1015","2011-01-11",15.45
"1016","2011-01-12",15.5
"1017","2011-01-13",15
"1018","2011-01-14",14.5
"1019","2011-01-18",13.5
"1020","2011-01-19",14.25
"1021","2011-01-20",14.25
