"","date","NVCN"
"204","2007-11-23",80
"205","2007-11-26",80
"206","2007-11-27",80
"207","2007-11-28",80
"208","2007-11-29",80
"209","2007-11-30",80
"210","2007-12-03",80
"211","2007-12-04",80
"212","2007-12-05",80
"213","2007-12-06",80
"214","2007-12-07",80
"215","2007-12-10",80
"216","2007-12-11",80
"217","2007-12-12",80
"218","2007-12-13",80
"219","2007-12-14",80
"220","2007-12-17",80
"221","2007-12-18",80
"222","2007-12-19",80
"223","2007-12-20",80
"224","2007-12-21",80
"225","2007-12-24",80
"226","2007-12-26",80
"227","2007-12-27",80
"228","2007-12-28",80
"229","2007-12-31",90
"230","2008-01-02",90
"231","2008-01-03",90
"232","2008-01-04",90
"233","2008-01-07",90
"234","2008-01-08",90
"235","2008-01-09",90
"236","2008-01-10",110
"237","2008-01-11",110
"238","2008-01-14",110
"239","2008-01-15",110
"240","2008-01-16",100
"241","2008-01-17",100
"242","2008-01-18",100
"243","2008-01-22",100
"244","2008-01-23",100
"245","2008-01-24",100
"246","2008-01-25",100
"247","2008-01-28",100
"248","2008-01-29",100
"249","2008-01-30",100
"250","2008-01-31",160
"251","2008-02-01",160
"252","2008-02-04",180
"253","2008-02-05",180
"254","2008-02-06",190
"255","2008-02-07",190
"256","2008-02-08",140
"257","2008-02-11",140
"258","2008-02-12",140
"259","2008-02-13",140
"260","2008-02-14",140
"261","2008-02-15",140
"262","2008-02-19",140
"263","2008-02-20",140
"264","2008-02-21",140
"265","2008-02-22",140
"266","2008-02-25",140
"267","2008-02-26",140
"268","2008-02-27",140
"269","2008-02-28",140
"270","2008-02-29",140
"271","2008-03-03",140
"272","2008-03-04",140
"273","2008-03-05",140
"274","2008-03-06",140
"275","2008-03-07",140
"276","2008-03-10",140
"277","2008-03-11",150
"278","2008-03-12",150
"279","2008-03-13",150
"280","2008-03-14",150
"281","2008-03-17",150
"282","2008-03-18",150
"283","2008-03-19",150
"284","2008-03-20",150
"285","2008-03-24",150
"286","2008-03-25",150
"287","2008-03-26",150
"288","2008-03-27",150
"289","2008-03-28",150
"290","2008-03-31",150
"291","2008-04-01",150
"292","2008-04-02",150
"293","2008-04-03",150
"294","2008-04-04",150
"295","2008-04-07",150
"296","2008-04-08",150
"297","2008-04-09",150
"298","2008-04-10",150
"299","2008-04-11",150
"300","2008-04-14",150
"301","2008-04-15",150
"302","2008-04-16",150
"303","2008-04-17",100
"304","2008-04-18",140
"305","2008-04-21",140
"306","2008-04-22",140
"307","2008-04-23",140
"308","2008-04-24",140
"309","2008-04-25",140
"310","2008-04-28",140
"311","2008-04-29",140
"312","2008-04-30",140
"313","2008-05-01",90
"314","2008-05-02",90
"315","2008-05-05",90
"316","2008-05-06",90
"317","2008-05-07",120
"318","2008-05-08",120
"319","2008-05-09",120
"320","2008-05-12",120
"321","2008-05-13",120
"322","2008-05-14",120
"323","2008-05-15",120
"324","2008-05-16",170
"325","2008-05-19",170
"326","2008-05-20",170
"327","2008-05-21",160
"328","2008-05-22",160
"329","2008-05-23",150
"330","2008-05-27",150
"331","2008-05-28",150
"332","2008-05-29",150
"333","2008-05-30",150
"334","2008-06-02",150
"335","2008-06-03",150
"336","2008-06-04",120
"337","2008-06-05",120
"338","2008-06-06",120
"339","2008-06-09",120
"340","2008-06-10",120
"341","2008-06-11",120
"342","2008-06-12",120
"343","2008-06-13",120
"344","2008-06-16",120
"345","2008-06-17",120
"346","2008-06-18",150
"347","2008-06-19",150
"348","2008-06-20",150
"349","2008-06-23",150
"350","2008-06-24",150
"351","2008-06-25",150
"352","2008-06-26",150
"353","2008-06-27",150
"354","2008-06-30",150
"355","2008-07-01",150
"356","2008-07-02",3000
"357","2008-07-03",2150
"358","2008-07-07",2150
"359","2008-07-08",2150
"360","2008-07-09",2150
"361","2008-07-10",2040
"362","2008-07-11",2340
"363","2008-07-14",2340
"364","2008-07-15",2340
"365","2008-07-16",2340
"366","2008-07-17",2340
"367","2008-07-18",2340
"368","2008-07-21",2340
"369","2008-07-22",2340
"370","2008-07-23",2340
"371","2008-07-24",2340
"372","2008-07-25",2340
"373","2008-07-28",2340
"374","2008-07-29",2340
"375","2008-07-30",2340
"376","2008-07-31",2340
"377","2008-08-01",2340
"378","2008-08-04",2340
"379","2008-08-05",2340
"380","2008-08-06",2340
"381","2008-08-07",2340
"382","2008-08-08",2340
"383","2008-08-11",2340
"384","2008-08-12",2340
"385","2008-08-13",2340
"386","2008-08-14",2340
"387","2008-08-15",2340
"388","2008-08-18",2340
"389","2008-08-19",2340
"390","2008-08-20",2340
"391","2008-08-21",2340
"392","2008-08-22",2340
"393","2008-08-25",2340
"394","2008-08-26",2340
"395","2008-08-27",2340
"396","2008-08-28",2340
"397","2008-08-29",2340
"398","2008-09-02",2340
"399","2008-09-03",2340
"400","2008-09-04",2340
"401","2008-09-05",2340
"402","2008-09-08",2340
"403","2008-09-09",2340
"404","2008-09-10",2340
"405","2008-09-11",2340
"406","2008-09-12",2340
"407","2008-09-15",2340
"408","2008-09-16",2340
"409","2008-09-17",2340
"410","2008-09-18",2340
"411","2008-09-19",2340
"412","2008-09-22",2340
"413","2008-09-23",2340
"414","2008-09-24",2340
"415","2008-09-25",2340
"416","2008-09-26",2340
"417","2008-09-29",2340
"418","2008-09-30",400
"419","2008-10-01",400
"420","2008-10-02",400
"421","2008-10-03",400
"422","2008-10-06",400
"423","2008-10-07",400
"424","2008-10-08",400
"425","2008-10-09",400
"426","2008-10-10",400
"427","2008-10-13",400
"428","2008-10-14",400
"429","2008-10-15",400
"430","2008-10-16",400
"431","2008-10-17",310
"432","2008-10-20",310
"433","2008-10-21",310
"434","2008-10-22",310
"435","2008-10-23",240
"436","2008-10-24",240
"437","2008-10-27",240
"438","2008-10-28",240
"439","2008-10-29",240
"440","2008-10-30",240
"441","2008-10-31",240
"442","2008-11-03",240
"443","2008-11-04",240
"444","2008-11-05",240
"445","2008-11-06",240
"446","2008-11-07",240
"447","2008-11-10",210
"448","2008-11-11",210
"449","2008-11-12",200
"450","2008-11-13",200
"451","2008-11-14",200
"452","2008-11-17",200
"453","2008-11-18",200
"454","2008-11-19",200
"455","2008-11-20",200
"456","2008-11-21",200
"457","2008-11-24",200
"458","2008-11-25",200
"459","2008-11-26",200
"460","2008-11-28",200
"461","2008-12-01",200
"462","2008-12-02",200
"463","2008-12-03",200
"464","2008-12-04",200
"465","2008-12-05",200
"466","2008-12-08",150
"467","2008-12-09",150
"468","2008-12-10",150
"469","2008-12-11",150
"470","2008-12-12",150
"471","2008-12-15",150
"472","2008-12-16",150
"473","2008-12-17",150
"474","2008-12-18",150
"475","2008-12-19",30
"476","2008-12-22",90
"477","2008-12-23",90
"478","2008-12-24",90
"479","2008-12-26",90
"480","2008-12-29",50
"481","2008-12-30",50
"482","2008-12-31",50
"483","2009-01-02",230
"484","2009-01-05",230
"485","2009-01-06",230
"486","2009-01-07",100
"487","2009-01-08",100
"488","2009-01-09",100
"489","2009-01-12",100
"490","2009-01-13",100
"491","2009-01-14",250
"492","2009-01-15",310
"493","2009-01-16",360
"494","2009-01-20",360
"495","2009-01-21",360
"496","2009-01-22",360
"497","2009-01-23",360
"498","2009-01-26",360
"499","2009-01-27",360
"500","2009-01-28",360
"501","2009-01-29",360
"502","2009-01-30",320
"503","2009-02-02",350
"504","2009-02-03",350
"505","2009-02-04",350
"506","2009-02-05",350
"507","2009-02-06",350
"508","2009-02-09",350
"509","2009-02-10",350
"510","2009-02-11",350
"511","2009-02-12",350
"512","2009-02-13",350
"513","2009-02-17",350
"514","2009-02-18",350
"515","2009-02-19",210
"516","2009-02-20",210
"517","2009-02-23",210
"518","2009-02-24",210
"519","2009-02-25",210
"520","2009-02-26",210
"521","2009-02-27",210
"522","2009-03-02",210
"523","2009-03-03",210
"524","2009-03-04",210
"525","2009-03-05",200
"526","2009-03-06",280
"527","2009-03-09",380
"528","2009-03-10",380
"529","2009-03-11",380
"530","2009-03-12",380
"531","2009-03-13",380
"532","2009-03-16",380
"533","2009-03-17",380
"534","2009-03-18",380
"535","2009-03-19",380
"536","2009-03-20",380
"537","2009-03-23",380
"538","2009-03-24",380
"539","2009-03-25",380
"540","2009-03-26",380
"541","2009-03-27",380
"542","2009-03-30",380
"543","2009-03-31",380
"544","2009-04-01",380
"545","2009-04-02",380
"546","2009-04-03",380
"547","2009-04-06",380
"548","2009-04-07",380
"549","2009-04-08",380
"550","2009-04-09",380
"551","2009-04-13",380
"552","2009-04-14",380
"553","2009-04-15",380
"554","2009-04-16",200
"555","2009-04-17",200
"556","2009-04-20",200
"557","2009-04-21",200
"558","2009-04-22",200
"559","2009-04-23",200
"560","2009-04-24",200
"561","2009-04-27",200
"562","2009-04-28",200
"563","2009-04-29",200
"564","2009-04-30",200
"565","2009-05-01",200
"566","2009-05-04",200
"567","2009-05-05",200
"568","2009-05-06",200
"569","2009-05-07",200
"570","2009-05-08",200
"571","2009-05-11",200
"572","2009-05-12",200
"573","2009-05-13",200
"574","2009-05-14",200
"575","2009-05-15",200
"576","2009-05-18",200
"577","2009-05-19",200
"578","2009-05-20",200
"579","2009-05-21",200
"580","2009-05-22",200
"581","2009-05-26",200
"582","2009-05-27",200
"583","2009-05-28",200
"584","2009-05-29",350
"585","2009-06-01",350
"586","2009-06-02",350
"587","2009-06-03",350
"588","2009-06-04",350
"589","2009-06-05",350
"590","2009-06-08",350
"591","2009-06-09",350
"592","2009-06-10",350
"593","2009-06-11",350
"594","2009-06-12",350
"595","2009-06-15",350
"596","2009-06-16",350
"597","2009-06-17",350
"598","2009-06-18",350
"599","2009-06-19",350
"600","2009-06-22",350
"601","2009-06-23",350
"602","2009-06-24",350
"603","2009-06-25",350
"604","2009-06-26",350
"605","2009-06-29",350
"606","2009-06-30",350
"607","2009-07-01",350
"608","2009-07-02",350
"609","2009-07-06",350
"610","2009-07-07",350
"611","2009-07-08",350
"612","2009-07-09",350
"613","2009-07-10",350
"614","2009-07-13",350
"615","2009-07-14",350
"616","2009-07-15",350
"617","2009-07-16",270
"618","2009-07-17",270
"619","2009-07-20",270
"620","2009-07-21",260
"621","2009-07-22",260
"622","2009-07-23",190
"623","2009-07-24",190
"624","2009-07-27",190
"625","2009-07-28",190
"626","2009-07-29",190
"627","2009-07-30",190
"628","2009-07-31",190
"629","2009-08-03",190
"630","2009-08-04",190
"631","2009-08-05",190
"632","2009-08-06",190
"633","2009-08-07",190
"634","2009-08-10",190
"635","2009-08-11",190
"636","2009-08-12",190
"637","2009-08-13",190
"638","2009-08-14",190
"639","2009-08-17",190
"640","2009-08-18",190
"641","2009-08-19",190
"642","2009-08-20",190
"643","2009-08-21",190
"644","2009-08-24",190
"645","2009-08-25",190
"646","2009-08-26",190
"647","2009-08-27",190
"648","2009-08-28",190
"649","2009-08-31",260
"650","2009-09-01",260
"651","2009-09-02",260
"652","2009-09-03",260
"653","2009-09-04",260
"654","2009-09-08",260
"655","2009-09-09",260
"656","2009-09-10",260
"657","2009-09-11",260
"658","2009-09-14",260
"659","2009-09-15",260
"660","2009-09-16",260
"661","2009-09-17",260
"662","2009-09-18",260
"663","2009-09-21",260
"664","2009-09-22",260
"665","2009-09-23",260
"666","2009-09-24",260
"667","2009-09-25",260
"668","2009-09-28",260
"669","2009-09-29",260
"670","2009-09-30",260
"671","2009-10-01",260
"672","2009-10-02",260
"673","2009-10-05",260
"674","2009-10-06",320
"675","2009-10-07",320
"676","2009-10-08",320
"677","2009-10-09",320
"678","2009-10-12",320
"679","2009-10-13",350
"680","2009-10-14",350
"681","2009-10-15",350
"682","2009-10-16",370
"683","2009-10-19",370
"684","2009-10-20",370
"685","2009-10-21",370
"686","2009-10-22",370
"687","2009-10-23",380
"688","2009-10-26",370
"689","2009-10-27",370
"690","2009-10-28",380
"691","2009-10-29",380
"692","2009-10-30",380
"693","2009-11-02",380
"694","2009-11-03",380
"695","2009-11-04",380
"696","2009-11-05",380
"697","2009-11-06",380
"698","2009-11-09",380
"699","2009-11-10",380
"700","2009-11-11",380
"701","2009-11-12",380
"702","2009-11-13",380
"703","2009-11-16",330
"704","2009-11-17",330
"705","2009-11-18",330
"706","2009-11-19",330
"707","2009-11-20",330
"708","2009-11-23",330
"709","2009-11-24",330
"710","2009-11-25",330
"711","2009-11-27",330
"712","2009-11-30",330
"713","2009-12-01",330
"714","2009-12-02",330
"715","2009-12-03",330
"716","2009-12-04",330
"717","2009-12-07",330
"718","2009-12-08",330
"719","2009-12-09",330
"720","2009-12-10",330
"721","2009-12-11",330
"722","2009-12-14",330
"723","2009-12-15",330
"724","2009-12-16",330
"725","2009-12-17",330
"726","2009-12-18",350
"727","2009-12-21",350
"728","2009-12-22",350
"729","2009-12-23",330
"730","2009-12-24",480
"731","2009-12-28",480
"732","2009-12-29",480
"733","2009-12-30",480
"734","2009-12-31",480
"735","2010-01-04",480
"736","2010-01-05",480
"737","2010-01-06",480
"738","2010-01-07",480
"739","2010-01-08",480
"740","2010-01-11",480
"741","2010-01-12",480
"742","2010-01-13",480
"743","2010-01-14",480
"744","2010-01-15",480
"745","2010-01-19",480
"746","2010-01-20",480
"747","2010-01-21",480
"748","2010-01-22",480
"749","2010-01-25",480
"750","2010-01-26",480
"751","2010-01-27",480
"752","2010-01-28",480
"753","2010-01-29",480
"754","2010-02-01",480
"755","2010-02-02",480
"756","2010-02-03",480
"757","2010-02-04",480
"758","2010-02-05",480
"759","2010-02-08",480
"760","2010-02-09",480
"761","2010-02-10",480
"762","2010-02-11",480
"763","2010-02-12",480
"764","2010-02-16",480
"765","2010-02-17",480
"766","2010-02-18",480
"767","2010-02-19",480
"768","2010-02-22",480
"769","2010-02-23",480
"770","2010-02-24",480
"771","2010-02-25",480
"772","2010-02-26",480
"773","2010-03-01",480
"774","2010-03-02",480
"775","2010-03-03",480
"776","2010-03-04",480
"777","2010-03-05",480
"778","2010-03-08",480
"779","2010-03-09",480
"780","2010-03-10",460
"781","2010-03-11",460
"782","2010-03-12",460
"783","2010-03-15",460
"784","2010-03-16",460
"785","2010-03-17",460
"786","2010-03-18",460
"787","2010-03-19",460
"788","2010-03-22",460
"789","2010-03-23",460
"790","2010-03-24",460
"791","2010-03-25",460
"792","2010-03-26",460
"793","2010-03-29",460
"794","2010-03-30",460
"795","2010-03-31",460
"796","2010-04-01",460
"797","2010-04-05",460
"798","2010-04-06",460
"799","2010-04-07",460
"800","2010-04-08",460
"801","2010-04-09",410
"802","2010-04-12",370
"803","2010-04-13",360
"804","2010-04-14",360
"805","2010-04-15",360
"806","2010-04-16",360
"807","2010-04-19",360
"808","2010-04-20",360
"809","2010-04-21",360
"810","2010-04-22",360
"811","2010-04-23",360
"812","2010-04-26",360
"813","2010-04-27",360
"814","2010-04-28",360
"815","2010-04-29",360
"816","2010-04-30",360
"817","2010-05-03",360
"818","2010-05-04",360
"819","2010-05-05",360
"820","2010-05-06",360
"821","2010-05-07",360
"822","2010-05-10",360
"823","2010-05-11",360
"824","2010-05-12",360
"825","2010-05-13",360
"826","2010-05-14",360
"827","2010-05-17",360
"828","2010-05-18",360
"829","2010-05-19",360
"830","2010-05-20",360
"831","2010-05-21",360
"832","2010-05-24",360
"833","2010-05-25",360
"834","2010-05-26",360
"835","2010-05-27",360
"836","2010-05-28",360
"837","2010-06-01",360
"838","2010-06-02",360
"839","2010-06-03",360
"840","2010-06-04",360
"841","2010-06-07",360
"842","2010-06-08",360
"843","2010-06-09",360
"844","2010-06-10",360
"845","2010-06-11",360
"846","2010-06-14",360
"847","2010-06-15",360
"848","2010-06-16",360
"849","2010-06-17",360
"850","2010-06-18",360
"851","2010-06-21",360
"852","2010-06-22",360
"853","2010-06-23",360
"854","2010-06-24",360
"855","2010-06-25",360
"856","2010-06-28",360
"857","2010-06-29",360
"858","2010-06-30",360
"859","2010-07-01",360
"860","2010-07-02",360
"861","2010-07-06",360
"862","2010-07-07",360
"863","2010-07-08",360
"864","2010-07-09",360
"865","2010-07-12",360
"866","2010-07-13",360
"867","2010-07-14",360
"868","2010-07-15",360
"869","2010-07-16",360
"870","2010-07-19",360
"871","2010-07-20",360
"872","2010-07-21",360
"873","2010-07-22",360
"874","2010-07-23",360
"875","2010-07-26",360
"876","2010-07-27",360
"877","2010-07-28",360
"878","2010-07-29",290
"879","2010-07-30",270
"880","2010-08-02",270
"881","2010-08-03",270
"882","2010-08-04",270
"883","2010-08-05",270
"884","2010-08-06",270
"885","2010-08-09",270
"886","2010-08-10",270
"887","2010-08-11",270
"888","2010-08-12",220
"889","2010-08-13",220
"890","2010-08-16",220
"891","2010-08-17",220
"892","2010-08-18",220
"893","2010-08-19",220
"894","2010-08-20",220
"895","2010-08-23",220
"896","2010-08-24",220
"897","2010-08-25",220
"898","2010-08-26",220
"899","2010-08-27",220
"900","2010-08-30",220
"901","2010-08-31",220
"902","2010-09-01",220
"903","2010-09-02",220
"904","2010-09-03",220
"905","2010-09-07",220
"906","2010-09-08",220
"907","2010-09-09",220
"908","2010-09-10",220
"909","2010-09-13",220
"910","2010-09-14",220
"911","2010-09-15",210
"912","2010-09-16",210
"913","2010-09-17",210
"914","2010-09-20",210
"915","2010-09-21",210
"916","2010-09-22",210
"917","2010-09-23",210
"918","2010-09-24",210
"919","2010-09-27",210
"920","2010-09-28",210
"921","2010-09-29",320
"922","2010-09-30",320
"923","2010-10-01",320
"924","2010-10-04",320
"925","2010-10-05",560
"926","2010-10-06",500
"927","2010-10-07",510
"928","2010-10-08",510
"929","2010-10-11",510
"930","2010-10-12",640
"931","2010-10-13",640
"932","2010-10-14",640
"933","2010-10-15",710
"934","2010-10-18",710
"935","2010-10-19",710
"936","2010-10-20",710
"937","2010-10-21",710
"938","2010-10-22",760
"939","2010-10-25",760
"940","2010-10-26",760
"941","2010-10-27",760
"942","2010-10-28",760
"943","2010-10-29",760
"944","2010-11-01",760
"945","2010-11-02",760
"946","2010-11-03",760
"947","2010-11-04",760
"948","2010-11-05",760
"949","2010-11-08",760
"950","2010-11-09",760
"951","2010-11-10",760
"952","2010-11-11",760
"953","2010-11-12",760
"954","2010-11-15",760
"955","2010-11-16",680
"956","2010-11-17",680
"957","2010-11-18",680
"958","2010-11-19",680
"959","2010-11-22",680
"960","2010-11-23",680
"961","2010-11-24",680
"962","2010-11-26",680
"963","2010-11-29",680
"964","2010-11-30",680
"965","2010-12-01",680
"966","2010-12-02",680
"967","2010-12-03",870
"968","2010-12-06",910
"969","2010-12-07",980
"970","2010-12-08",980
"971","2010-12-09",980
"972","2010-12-10",970
"973","2010-12-13",970
"974","2010-12-14",970
"975","2010-12-15",960
"976","2010-12-16",970
"977","2010-12-17",970
"978","2010-12-20",970
"979","2010-12-21",970
"980","2010-12-22",980
"981","2010-12-23",980
"982","2010-12-27",980
"983","2010-12-28",980
"984","2010-12-29",1190
"985","2010-12-30",1160
"986","2010-12-31",1160
"987","2011-01-03",1160
"988","2011-01-04",1160
"989","2011-01-05",1160
"990","2011-01-06",1160
"991","2011-01-07",1160
"992","2011-01-10",1160
"993","2011-01-11",1190
"994","2011-01-12",1190
"995","2011-01-13",1190
"996","2011-01-14",1190
"997","2011-01-18",1190
"998","2011-01-19",1190
"999","2011-01-20",1190
"1000","2011-01-21",1190
"1001","2011-01-24",1190
"1002","2011-01-25",1190
"1003","2011-01-26",1190
"1004","2011-01-27",1000
"1005","2011-01-28",1000
"1006","2011-01-31",1000
"1007","2011-02-01",1000
"1008","2011-02-02",1000
"1009","2011-02-03",1000
"1010","2011-02-04",1000
"1011","2011-02-07",1000
"1012","2011-02-08",950
"1013","2011-02-09",950
"1014","2011-02-10",950
"1015","2011-02-11",950
"1016","2011-02-14",950
"1017","2011-02-15",950
"1018","2011-02-16",950
"1019","2011-02-17",1120
"1020","2011-02-18",1120
"1021","2011-02-22",1120
"1022","2011-02-23",1120
"1023","2011-02-24",1120
"1024","2011-02-25",1120
"1025","2011-02-28",1120
"1026","2011-03-01",1120
"1027","2011-03-02",1120
"1028","2011-03-03",1120
"1029","2011-03-04",1120
"1030","2011-03-07",920
"1031","2011-03-08",920
"1032","2011-03-09",920
"1033","2011-03-10",920
"1034","2011-03-11",920
"1035","2011-03-14",920
"1036","2011-03-15",920
"1037","2011-03-16",920
"1038","2011-03-17",920
"1039","2011-03-18",920
"1040","2011-03-21",910
"1041","2011-03-22",910
"1042","2011-03-23",910
"1043","2011-03-24",910
"1044","2011-03-25",910
"1045","2011-03-28",910
"1046","2011-03-29",920
"1047","2011-03-30",920
"1048","2011-03-31",920
"1049","2011-04-01",920
"1050","2011-04-04",920
"1051","2011-04-05",920
"1052","2011-04-06",920
"1053","2011-04-07",920
"1054","2011-04-08",920
"1055","2011-04-11",920
"1056","2011-04-12",920
"1057","2011-04-13",920
"1058","2011-04-14",920
"1059","2011-04-15",920
"1060","2011-04-18",920
"1061","2011-04-19",920
"1062","2011-04-20",920
"1063","2011-04-21",920
"1064","2011-04-25",1160
"1065","2011-04-26",1160
"1066","2011-04-27",1160
"1067","2011-04-28",1160
"1068","2011-04-29",1160
"1069","2011-05-02",1040
"1070","2011-05-03",1040
"1071","2011-05-04",1040
"1072","2011-05-05",1040
"1073","2011-05-06",1040
"1074","2011-05-09",1040
"1075","2011-05-10",1040
"1076","2011-05-11",1040
"1077","2011-05-12",1050
"1078","2011-05-13",1070
"1079","2011-05-16",1070
"1080","2011-05-17",1070
"1081","2011-05-18",1070
"1082","2011-05-19",1070
"1083","2011-05-20",1070
"1084","2011-05-23",1070
"1085","2011-05-24",1070
"1086","2011-05-25",1070
"1087","2011-05-26",1070
"1088","2011-05-27",1070
"1089","2011-05-31",1070
"1090","2011-06-01",1070
"1091","2011-06-02",1070
"1092","2011-06-03",1070
"1093","2011-06-06",1070
"1094","2011-06-07",1070
"1095","2011-06-08",1070
"1096","2011-06-09",1070
"1097","2011-06-10",1070
"1098","2011-06-13",1070
"1099","2011-06-14",1070
"1100","2011-06-15",1070
"1101","2011-06-16",1070
"1102","2011-06-17",1070
"1103","2011-06-20",1070
"1104","2011-06-21",1070
"1105","2011-06-22",1070
"1106","2011-06-23",1070
"1107","2011-06-24",1070
"1108","2011-06-27",1070
"1109","2011-06-28",1070
"1110","2011-06-29",1070
"1111","2011-06-30",1070
"1112","2011-07-01",1070
"1113","2011-07-05",1070
"1114","2011-07-06",1070
"1115","2011-07-07",1070
"1116","2011-07-08",1070
"1117","2011-07-11",1200
"1118","2011-07-12",1200
"1119","2011-07-13",1200
"1120","2011-07-14",1200
"1121","2011-07-15",1200
"1122","2011-07-18",1200
"1123","2011-07-19",1200
"1124","2011-07-20",1200
"1125","2011-07-21",1200
"1126","2011-07-22",1200
"1127","2011-07-25",1200
"1128","2011-07-26",1200
"1129","2011-07-27",780
"1130","2011-07-28",780
"1131","2011-07-29",780
"1132","2011-08-01",780
"1133","2011-08-02",1070
"1134","2011-08-03",1070
"1135","2011-08-04",1030
"1136","2011-08-05",1020
"1137","2011-08-08",1020
"1138","2011-08-09",1020
