"","date","VIRT"
"98","2015-09-02",23.16
"99","2015-09-03",23.23
"100","2015-09-04",23.280001
"101","2015-09-08",23.58
"102","2015-09-09",23.24
"103","2015-09-10",23.41
"104","2015-09-11",23.41
"105","2015-09-14",23.290001
"106","2015-09-15",23.59
"107","2015-09-16",23.75
"108","2015-09-17",23.73
"109","2015-09-18",23.76
"110","2015-09-21",23.549999
"111","2015-09-22",23.42
"112","2015-09-23",23.370001
"113","2015-09-24",23.57
"114","2015-09-25",23.4
"115","2015-09-28",23.549999
"116","2015-09-29",22.959999
"117","2015-09-30",22.92
"118","2015-10-01",23.01
"119","2015-10-02",22.98
"120","2015-10-05",22.9
"121","2015-10-06",22.889999
"122","2015-10-07",23.32
"123","2015-10-08",23.209999
"124","2015-10-09",23.459999
"125","2015-10-12",23.950001
"126","2015-10-13",24.799999
"127","2015-10-14",24.559999
"128","2015-10-15",24.98
"129","2015-10-16",24.809999
"130","2015-10-19",24.700001
"131","2015-10-20",24.799999
"132","2015-10-21",24.33
"133","2015-10-22",24.530001
"134","2015-10-23",25.059999
"135","2015-10-26",25.26
"136","2015-10-27",24.76
"137","2015-10-28",25.02
"138","2015-10-29",24.33
"139","2015-10-30",24.200001
"140","2015-11-02",24.530001
"141","2015-11-03",25.1
"142","2015-11-04",23.190001
"143","2015-11-05",23.860001
"144","2015-11-06",24.08
"145","2015-11-09",23.32
"146","2015-11-10",23.16
"147","2015-11-11",23.1
"148","2015-11-12",22.15
"149","2015-11-13",22.15
"150","2015-11-16",22.18
"151","2015-11-17",21.92
"152","2015-11-18",21.59
"153","2015-11-19",21.9
"154","2015-11-20",22.190001
"155","2015-11-23",21.99
"156","2015-11-24",22.01
"157","2015-11-25",21.98
"158","2015-11-27",21.879999
"159","2015-11-30",22.25
"160","2015-12-01",22.059999
"161","2015-12-02",22.030001
"162","2015-12-03",21.959999
"163","2015-12-04",22.34
"164","2015-12-07",21.83
"165","2015-12-08",21.66
"166","2015-12-09",21.49
"167","2015-12-10",21.34
"168","2015-12-11",21.27
"169","2015-12-14",21.280001
"170","2015-12-15",21.809999
"171","2015-12-16",22.200001
"172","2015-12-17",21.809999
"173","2015-12-18",21.690001
"174","2015-12-21",21.889999
"175","2015-12-22",22.049999
"176","2015-12-23",22.35
"177","2015-12-24",22.209999
"178","2015-12-28",22.290001
"179","2015-12-29",22.75
"180","2015-12-30",22.51
"181","2015-12-31",22.639999
"182","2016-01-04",22.23
"183","2016-01-05",22.459999
"184","2016-01-06",22.32
"185","2016-01-07",22.440001
"186","2016-01-08",22.16
"187","2016-01-11",22.620001
"188","2016-01-12",22.559999
"189","2016-01-13",21.799999
"190","2016-01-14",21.9
"191","2016-01-15",22.299999
"192","2016-01-19",22.27
"193","2016-01-20",22.709999
"194","2016-01-21",22.26
"195","2016-01-22",22.5
"196","2016-01-25",22.620001
"197","2016-01-26",22.959999
"198","2016-01-27",22.610001
"199","2016-01-28",22.5
"200","2016-01-29",22.700001
"201","2016-02-01",22.66
"202","2016-02-02",23.780001
"203","2016-02-03",23.48
"204","2016-02-04",21.67
"205","2016-02-05",21.02
"206","2016-02-08",21.07
"207","2016-02-09",21
"208","2016-02-10",19.76
"209","2016-02-11",20.190001
"210","2016-02-12",20.450001
"211","2016-02-16",20.799999
"212","2016-02-17",21.299999
"213","2016-02-18",21.17
"214","2016-02-19",21.09
"215","2016-02-22",21.4
"216","2016-02-23",21.07
"217","2016-02-24",21.17
"218","2016-02-25",21.82
"219","2016-02-26",21.68
"220","2016-02-29",22.309999
"221","2016-03-01",21.559999
"222","2016-03-02",21.6
"223","2016-03-03",22.35
"224","2016-03-04",22.139999
"225","2016-03-07",22.200001
"226","2016-03-08",21.98
"227","2016-03-09",22.809999
"228","2016-03-10",22.440001
"229","2016-03-11",23.209999
"230","2016-03-14",23.030001
"231","2016-03-15",22.75
"232","2016-03-16",22.799999
"233","2016-03-17",23.49
"234","2016-03-18",23.9
"235","2016-03-21",23.469999
"236","2016-03-22",23.18
"237","2016-03-23",22.33
"238","2016-03-24",22.33
"239","2016-03-28",21.99
"240","2016-03-29",22.07
"241","2016-03-30",22.129999
"242","2016-03-31",22.110001
"243","2016-04-01",22.16
"244","2016-04-04",21.83
"245","2016-04-05",21.1
"246","2016-04-06",21.34
"247","2016-04-07",21.51
"248","2016-04-08",21.35
"249","2016-04-11",21.35
"250","2016-04-12",21.26
"251","2016-04-13",21.219999
"252","2016-04-14",21.01
"253","2016-04-15",20.969999
"254","2016-04-18",21.09
"255","2016-04-19",21.34
"256","2016-04-20",21.360001
"257","2016-04-21",21.559999
"258","2016-04-22",21.66
"259","2016-04-25",21.440001
"260","2016-04-26",21.440001
"261","2016-04-27",21.42
"262","2016-04-28",20.93
"263","2016-04-29",20.85
"264","2016-05-02",21.24
"265","2016-05-03",20.370001
"266","2016-05-04",19.360001
"267","2016-05-05",18.74
"268","2016-05-06",18.9
"269","2016-05-09",18.959999
"270","2016-05-10",18.799999
"271","2016-05-11",18.290001
"272","2016-05-12",17.9
"273","2016-05-13",17.780001
"274","2016-05-16",17.950001
"275","2016-05-17",17.379999
"276","2016-05-18",17.43
"277","2016-05-19",17.190001
"278","2016-05-20",17.4
"279","2016-05-23",17.309999
"280","2016-05-24",17.709999
"281","2016-05-25",17.459999
"282","2016-05-26",17.549999
"283","2016-05-27",17.549999
"284","2016-05-31",17.809999
"285","2016-06-01",17.99
"286","2016-06-02",18.139999
"287","2016-06-03",18.15
"288","2016-06-06",18.16
"289","2016-06-07",18.190001
"290","2016-06-08",17.91
"291","2016-06-09",17.66
"292","2016-06-10",17.76
"293","2016-06-13",17.51
"294","2016-06-14",17.73
"295","2016-06-15",17.790001
"296","2016-06-16",17.84
"297","2016-06-17",17.42
"298","2016-06-20",17.530001
"299","2016-06-21",17.74
"300","2016-06-22",17.700001
"301","2016-06-23",17.67
"302","2016-06-24",17.73
"303","2016-06-27",17.309999
"304","2016-06-28",17.559999
"305","2016-06-29",17.91
"306","2016-06-30",18
"307","2016-07-01",17.780001
"308","2016-07-05",17.940001
"309","2016-07-06",17.66
"310","2016-07-07",17.610001
"311","2016-07-08",17.799999
"312","2016-07-11",18
"313","2016-07-12",17.82
"314","2016-07-13",17.540001
"315","2016-07-14",17.360001
"316","2016-07-15",17.360001
"317","2016-07-18",17.42
"318","2016-07-19",17.469999
"319","2016-07-20",17.559999
"320","2016-07-21",17.42
"321","2016-07-22",17.48
"322","2016-07-25",17.290001
"323","2016-07-26",17.24
"324","2016-07-27",17.379999
"325","2016-07-28",17.18
"326","2016-07-29",17.200001
"327","2016-08-01",17.15
"328","2016-08-02",16.74
"329","2016-08-03",16.35
"330","2016-08-04",15.97
"331","2016-08-05",16.889999
"332","2016-08-08",17.18
"333","2016-08-09",16.709999
"334","2016-08-10",16.51
"335","2016-08-11",16.450001
"336","2016-08-12",16.42
"337","2016-08-15",16.75
"338","2016-08-16",17.08
"339","2016-08-17",16.65
"340","2016-08-18",16.709999
"341","2016-08-19",16.870001
"342","2016-08-22",16.860001
"343","2016-08-23",16.879999
"344","2016-08-24",17.07
"345","2016-08-25",17.290001
"346","2016-08-26",17.4
"347","2016-08-29",16.799999
"348","2016-08-30",16.77
"349","2016-08-31",16.309999
"350","2016-09-01",16.459999
"351","2016-09-02",16.27
"352","2016-09-06",16.41
"353","2016-09-07",16.450001
"354","2016-09-08",16.85
"355","2016-09-09",16.91
"356","2016-09-12",17.1
"357","2016-09-13",16.950001
"358","2016-09-14",16.65
"359","2016-09-15",16.91
"360","2016-09-16",16.959999
"361","2016-09-19",16.67
"362","2016-09-20",16.639999
"363","2016-09-21",16.530001
"364","2016-09-22",16.200001
"365","2016-09-23",16.09
"366","2016-09-26",15.42
"367","2016-09-27",15.49
"368","2016-09-28",15.32
"369","2016-09-29",15.01
"370","2016-09-30",14.97
"371","2016-10-03",14.92
"372","2016-10-04",14.88
"373","2016-10-05",14.96
"374","2016-10-06",14.87
"375","2016-10-07",14.63
"376","2016-10-10",14.57
"377","2016-10-11",14.35
"378","2016-10-12",14.05
"379","2016-10-13",13.63
"380","2016-10-14",13.87
"381","2016-10-17",13.55
"382","2016-10-18",13.65
"383","2016-10-19",13.65
"384","2016-10-20",13.25
"385","2016-10-21",13.55
"386","2016-10-24",13.6
"387","2016-10-25",13.55
"388","2016-10-26",13.4
"389","2016-10-27",13.15
"390","2016-10-28",13.25
"391","2016-10-31",12.8
"392","2016-11-01",12.6
"393","2016-11-02",12.6
"394","2016-11-03",12.55
"395","2016-11-04",13.15
"396","2016-11-07",13.35
"397","2016-11-08",13.05
"398","2016-11-09",14
"399","2016-11-10",13.85
"400","2016-11-11",13.85
"401","2016-11-14",13.9
"402","2016-11-15",13.85
"403","2016-11-16",13.8
"404","2016-11-17",13.8
"405","2016-11-18",13.8
"406","2016-11-21",13.35
"407","2016-11-22",13.4
"408","2016-11-23",13.45
"409","2016-11-25",13.45
"410","2016-11-28",13.6
"411","2016-11-29",13.9
"412","2016-11-30",13.85
"413","2016-12-01",14.5
"414","2016-12-02",14
"415","2016-12-05",14
"416","2016-12-06",14.4
"417","2016-12-07",14.7
"418","2016-12-08",15.05
"419","2016-12-09",15.55
"420","2016-12-12",15.9
"421","2016-12-13",16.049999
"422","2016-12-14",15.85
"423","2016-12-15",15.95
"424","2016-12-16",16.200001
"425","2016-12-19",15.55
"426","2016-12-20",15.7
"427","2016-12-21",15.8
"428","2016-12-22",15.5
"429","2016-12-23",15.8
"430","2016-12-27",15.75
"431","2016-12-28",16
"432","2016-12-29",15.95
"433","2016-12-30",15.95
"434","2017-01-03",16.049999
"435","2017-01-04",16.6
"436","2017-01-05",16.15
"437","2017-01-06",16.5
"438","2017-01-09",16.049999
"439","2017-01-10",16.049999
"440","2017-01-11",16.299999
"441","2017-01-12",16.1
"442","2017-01-13",16.049999
"443","2017-01-17",16.1
"444","2017-01-18",15.9
"445","2017-01-19",16.200001
"446","2017-01-20",16.4
"447","2017-01-23",17.200001
"448","2017-01-24",17.950001
"449","2017-01-25",17.950001
"450","2017-01-26",17.9
"451","2017-01-27",17.75
"452","2017-01-30",17.85
"453","2017-01-31",17.549999
"454","2017-02-01",17.75
"455","2017-02-02",18.4
"456","2017-02-03",18.549999
"457","2017-02-06",18.5
"458","2017-02-07",18.6
"459","2017-02-08",18.75
"460","2017-02-09",18.799999
"461","2017-02-10",18.65
"462","2017-02-13",18.799999
"463","2017-02-14",18.9
"464","2017-02-15",18.549999
"465","2017-02-16",18.75
"466","2017-02-17",18.799999
"467","2017-02-21",18.700001
"468","2017-02-22",18.700001
"469","2017-02-23",18.049999
"470","2017-02-24",17.549999
"471","2017-02-27",17.5
"472","2017-02-28",17.35
"473","2017-03-01",17.799999
"474","2017-03-02",17.4
"475","2017-03-03",17.549999
"476","2017-03-06",17.4
"477","2017-03-07",17.25
"478","2017-03-08",17.1
"479","2017-03-09",16.9
"480","2017-03-10",16.9
"481","2017-03-13",16.6
"482","2017-03-14",16.85
"483","2017-03-15",16.75
"484","2017-03-16",16.65
"485","2017-03-17",16.5
"486","2017-03-20",16.450001
"487","2017-03-21",16.299999
"488","2017-03-22",16.450001
"489","2017-03-23",16.549999
"490","2017-03-24",16.799999
"491","2017-03-27",17.1
"492","2017-03-28",16.75
"493","2017-03-29",16.700001
"494","2017-03-30",16.9
"495","2017-03-31",17
"496","2017-04-03",16.9
"497","2017-04-04",16.35
"498","2017-04-05",15.95
"499","2017-04-06",15.7
"500","2017-04-07",15.6
"501","2017-04-10",15.55
"502","2017-04-11",15.15
"503","2017-04-12",15.35
"504","2017-04-13",15.6
"505","2017-04-17",15.45
"506","2017-04-18",15.25
"507","2017-04-19",14.95
"508","2017-04-20",16.450001
"509","2017-04-21",16.049999
"510","2017-04-24",15.85
"511","2017-04-25",16.1
"512","2017-04-26",15.75
"513","2017-04-27",15.7
"514","2017-04-28",15.4
"515","2017-05-01",15.25
"516","2017-05-02",15.4
"517","2017-05-03",15.4
"518","2017-05-04",15
"519","2017-05-05",15
"520","2017-05-08",15.25
"521","2017-05-09",15.35
"522","2017-05-10",15.45
"523","2017-05-11",15.35
"524","2017-05-12",15.55
"525","2017-05-15",15.6
"526","2017-05-16",15.5
"527","2017-05-17",15.65
"528","2017-05-18",15.65
"529","2017-05-19",15.55
"530","2017-05-22",15.95
"531","2017-05-23",16.1
"532","2017-05-24",16.549999
"533","2017-05-25",16.35
"534","2017-05-26",16.25
"535","2017-05-30",16.15
"536","2017-05-31",16.299999
"537","2017-06-01",16.75
"538","2017-06-02",16.700001
"539","2017-06-05",16.6
"540","2017-06-06",16.65
"541","2017-06-07",16.950001
"542","2017-06-08",17.049999
"543","2017-06-09",17.35
"544","2017-06-12",17.15
"545","2017-06-13",17.5
"546","2017-06-14",17.6
"547","2017-06-15",17.450001
"548","2017-06-16",17.1
"549","2017-06-19",17.200001
"550","2017-06-20",17.6
"551","2017-06-21",17.4
"552","2017-06-22",17.549999
"553","2017-06-23",17.549999
"554","2017-06-26",17.950001
"555","2017-06-27",17.9
"556","2017-06-28",18.25
"557","2017-06-29",18
"558","2017-06-30",17.65
"559","2017-07-03",17.6
"560","2017-07-05",17.450001
"561","2017-07-06",17.6
"562","2017-07-07",17.549999
"563","2017-07-10",17.5
"564","2017-07-11",17.549999
"565","2017-07-12",16.85
"566","2017-07-13",16.700001
"567","2017-07-14",16.35
"568","2017-07-17",16.35
"569","2017-07-18",16.4
"570","2017-07-19",16.25
"571","2017-07-20",16.4
"572","2017-07-21",16.4
"573","2017-07-24",16.450001
"574","2017-07-25",16.6
"575","2017-07-26",16.4
"576","2017-07-27",16.299999
"577","2017-07-28",16.200001
"578","2017-07-31",16.549999
"579","2017-08-01",16.35
"580","2017-08-02",16.049999
"581","2017-08-03",16
"582","2017-08-04",16.15
"583","2017-08-07",16.1
"584","2017-08-08",15.5
"585","2017-08-09",16.25
"586","2017-08-10",16.5
"587","2017-08-11",16.799999
"588","2017-08-14",17
"589","2017-08-15",17.299999
"590","2017-08-16",17.25
"591","2017-08-17",17.1
"592","2017-08-18",16.9
"593","2017-08-21",16.85
"594","2017-08-22",17
"595","2017-08-23",17.450001
"596","2017-08-24",17.700001
"597","2017-08-25",17.9
"598","2017-08-28",17.799999
"599","2017-08-29",17.799999
"600","2017-08-30",17.700001
"601","2017-08-31",17.950001
"602","2017-09-01",17.75
"603","2017-09-05",17.549999
"604","2017-09-06",17.25
"605","2017-09-07",17.049999
"606","2017-09-08",17.049999
"607","2017-09-11",16.950001
"608","2017-09-12",17
"609","2017-09-13",16.799999
"610","2017-09-14",16.9
"611","2017-09-15",16.700001
"612","2017-09-18",16.950001
"613","2017-09-19",17.049999
"614","2017-09-20",17.35
"615","2017-09-21",17.15
"616","2017-09-22",16.85
"617","2017-09-25",16.25
"618","2017-09-26",16.549999
"619","2017-09-27",16.700001
"620","2017-09-28",16.15
"621","2017-09-29",16.200001
"622","2017-10-02",16.299999
"623","2017-10-03",16.4
"624","2017-10-04",16.799999
"625","2017-10-05",16.950001
"626","2017-10-06",16.85
"627","2017-10-09",16.799999
"628","2017-10-10",16.700001
"629","2017-10-11",16.65
"630","2017-10-12",16.85
"631","2017-10-13",17.049999
"632","2017-10-16",16.4
"633","2017-10-17",15.8
"634","2017-10-18",14.55
"635","2017-10-19",14.35
"636","2017-10-20",14.4
"637","2017-10-23",14.75
"638","2017-10-24",14.5
"639","2017-10-25",14.7
"640","2017-10-26",14.75
"641","2017-10-27",14.25
"642","2017-10-30",14.25
"643","2017-10-31",14.15
"644","2017-11-01",14.2
"645","2017-11-02",13.85
"646","2017-11-03",13.45
"647","2017-11-06",13.35
"648","2017-11-07",15.65
"649","2017-11-08",15.95
"650","2017-11-09",16.450001
"651","2017-11-10",16.5
"652","2017-11-13",16.25
"653","2017-11-14",15.95
"654","2017-11-15",16.200001
"655","2017-11-16",15.65
"656","2017-11-17",15.65
"657","2017-11-20",15.8
"658","2017-11-21",15.6
"659","2017-11-22",15.25
"660","2017-11-24",15.4
"661","2017-11-27",15.5
"662","2017-11-28",15.45
"663","2017-11-29",15.9
"664","2017-11-30",16.299999
"665","2017-12-01",17.4
"666","2017-12-04",16.950001
"667","2017-12-05",16.6
"668","2017-12-06",16.200001
"669","2017-12-07",16.799999
"670","2017-12-08",16.85
"671","2017-12-11",17.4
"672","2017-12-12",17.65
"673","2017-12-13",17.799999
"674","2017-12-14",17.9
"675","2017-12-15",18.200001
"676","2017-12-18",17.75
"677","2017-12-19",18
"678","2017-12-20",17.950001
"679","2017-12-21",18.15
"680","2017-12-22",18
"681","2017-12-26",18.15
"682","2017-12-27",18.299999
"683","2017-12-28",18.299999
"684","2017-12-29",18.299999
"685","2018-01-02",18.35
"686","2018-01-03",18.700001
"687","2018-01-04",18.549999
"688","2018-01-05",18.65
"689","2018-01-08",18.549999
"690","2018-01-09",18.450001
"691","2018-01-10",18.65
"692","2018-01-11",18.799999
"693","2018-01-12",19
"694","2018-01-16",18.75
"695","2018-01-17",18.799999
"696","2018-01-18",18.700001
"697","2018-01-19",18.75
"698","2018-01-22",18.75
"699","2018-01-23",18.950001
"700","2018-01-24",19.25
"701","2018-01-25",19.25
"702","2018-01-26",19.25
"703","2018-01-29",19.450001
"704","2018-01-30",19.200001
"705","2018-01-31",19.1
"706","2018-02-01",19.75
"707","2018-02-02",19.4
"708","2018-02-05",19.450001
"709","2018-02-06",20.75
"710","2018-02-07",20.049999
"711","2018-02-08",26.5
"712","2018-02-09",27.950001
"713","2018-02-12",27.4
"714","2018-02-13",28.4
"715","2018-02-14",28.450001
"716","2018-02-15",27.85
"717","2018-02-16",28.35
"718","2018-02-20",30.35
"719","2018-02-21",29.25
"720","2018-02-22",28.625
"721","2018-02-23",29.049999
"722","2018-02-26",29.15
"723","2018-02-27",29.450001
"724","2018-02-28",29.700001
"725","2018-03-01",29.4
"726","2018-03-02",30.1
"727","2018-03-05",32.049999
"728","2018-03-06",31.85
"729","2018-03-07",32.549999
"730","2018-03-08",32.900002
"731","2018-03-09",33.200001
"732","2018-03-12",32.849998
"733","2018-03-13",32.950001
"734","2018-03-14",33.450001
"735","2018-03-15",33
"736","2018-03-16",32.450001
"737","2018-03-19",32.900002
"738","2018-03-20",33.549999
"739","2018-03-21",32.75
"740","2018-03-22",32.400002
"741","2018-03-23",32.349998
"742","2018-03-26",32.799999
"743","2018-03-27",33.700001
"744","2018-03-28",32.525002
"745","2018-03-29",33
"746","2018-04-02",33.549999
"747","2018-04-03",33.5
"748","2018-04-04",34.150002
"749","2018-04-05",36.150002
"750","2018-04-06",35.700001
"751","2018-04-09",36.049999
"752","2018-04-10",35.700001
"753","2018-04-11",35.450001
"754","2018-04-12",36
"755","2018-04-13",35.599998
"756","2018-04-16",36.299999
"757","2018-04-17",36.75
"758","2018-04-18",36.400002
"759","2018-04-19",37.049999
"760","2018-04-20",37.400002
"761","2018-04-23",36.700001
"762","2018-04-24",35.150002
"763","2018-04-25",35.200001
"764","2018-04-26",35.599998
"765","2018-04-27",35.700001
"766","2018-04-30",36
"767","2018-05-01",36.049999
"768","2018-05-02",36.25
"769","2018-05-03",35.950001
"770","2018-05-04",34.049999
"771","2018-05-07",34.150002
"772","2018-05-08",33.349998
"773","2018-05-09",31.450001
"774","2018-05-10",29.549999
"775","2018-05-11",29.200001
"776","2018-05-14",29.799999
"777","2018-05-15",30.65
"778","2018-05-16",30.299999
"779","2018-05-17",30.25
"780","2018-05-18",29.75
"781","2018-05-21",29.799999
"782","2018-05-22",29.1
"783","2018-05-23",29.200001
"784","2018-05-24",29.700001
"785","2018-05-25",29.950001
"786","2018-05-29",31.1
"787","2018-05-30",31.4
"788","2018-05-31",31.049999
"789","2018-06-01",30.85
"790","2018-06-04",30.85
"791","2018-06-05",30.65
"792","2018-06-06",30.65
"793","2018-06-07",31
"794","2018-06-08",31
"795","2018-06-11",30.1
"796","2018-06-12",30.15
"797","2018-06-13",30
"798","2018-06-14",30.299999
"799","2018-06-15",30.15
"800","2018-06-18",30.1
"801","2018-06-19",29.700001
"802","2018-06-20",29.65
"803","2018-06-21",29.75
"804","2018-06-22",29.799999
"805","2018-06-25",29.85
"806","2018-06-26",28.700001
"807","2018-06-27",27.1
"808","2018-06-28",26.549999
"809","2018-06-29",26.549999
"810","2018-07-02",26.5
"811","2018-07-03",26.65
"812","2018-07-05",26.25
"813","2018-07-06",26.6
"814","2018-07-09",26.35
"815","2018-07-10",26.375
"816","2018-07-11",26.75
"817","2018-07-12",26.1
"818","2018-07-13",25.799999
"819","2018-07-16",26
"820","2018-07-17",26.5
"821","2018-07-18",26.549999
"822","2018-07-19",26.35
"823","2018-07-20",26.15
"824","2018-07-23",26.6
"825","2018-07-24",25.549999
"826","2018-07-25",25.9
"827","2018-07-26",25.65
"828","2018-07-27",21.4
"829","2018-07-30",20.674999
"830","2018-07-31",20.15
"831","2018-08-01",20.15
"832","2018-08-02",20.65
"833","2018-08-03",20.1
"834","2018-08-06",19.9
"835","2018-08-07",20.4
"836","2018-08-08",20.450001
"837","2018-08-09",20.85
"838","2018-08-10",21.1
"839","2018-08-13",20.75
"840","2018-08-14",21.1
"841","2018-08-15",21.549999
"842","2018-08-16",21.450001
"843","2018-08-17",21.85
"844","2018-08-20",21.950001
"845","2018-08-21",21.75
"846","2018-08-22",22.25
"847","2018-08-23",22.200001
"848","2018-08-24",22.35
"849","2018-08-27",22.549999
"850","2018-08-28",22.15
"851","2018-08-29",21.799999
"852","2018-08-30",22.049999
"853","2018-08-31",21.799999
"854","2018-09-04",21.6
"855","2018-09-05",21.700001
"856","2018-09-06",21.450001
"857","2018-09-07",21.85
"858","2018-09-10",21.799999
"859","2018-09-11",21.549999
"860","2018-09-12",20.950001
"861","2018-09-13",21.4
"862","2018-09-14",21.85
"863","2018-09-17",21.799999
"864","2018-09-18",22
"865","2018-09-19",22.25
"866","2018-09-20",22.35
"867","2018-09-21",21.950001
"868","2018-09-24",21.450001
"869","2018-09-25",21.200001
"870","2018-09-26",21
"871","2018-09-27",21
"872","2018-09-28",20.450001
"873","2018-10-01",20.129999
"874","2018-10-02",20.290001
"875","2018-10-03",20.65
"876","2018-10-04",22.75
"877","2018-10-05",22.459999
"878","2018-10-08",22.42
"879","2018-10-09",21.700001
"880","2018-10-10",22.5
"881","2018-10-11",22.889999
"882","2018-10-12",23.02
"883","2018-10-15",22.57
"884","2018-10-16",21.83
"885","2018-10-17",21.85
"886","2018-10-18",22.450001
"887","2018-10-19",22.75
"888","2018-10-22",22.190001
"889","2018-10-23",22.83
"890","2018-10-24",22.4
"891","2018-10-25",22.76
"892","2018-10-26",22.799999
"893","2018-10-29",22.91
"894","2018-10-30",23.73
"895","2018-10-31",23.719999
"896","2018-11-01",23.02
"897","2018-11-02",23.49
"898","2018-11-05",24.41
"899","2018-11-06",24.639999
"900","2018-11-07",25.59
"901","2018-11-08",25.02
"902","2018-11-09",24.51
"903","2018-11-12",24.459999
"904","2018-11-13",24.92
"905","2018-11-14",24.860001
"906","2018-11-15",25.629999
"907","2018-11-16",26.440001
"908","2018-11-19",26.389999
"909","2018-11-20",26.459999
"910","2018-11-21",25.629999
"911","2018-11-23",25.48
"912","2018-11-26",25.719999
"913","2018-11-27",25.99
"914","2018-11-28",25.969999
"915","2018-11-29",25.549999
"916","2018-11-30",25.17
"917","2018-12-03",25.33
"918","2018-12-04",25.030001
"919","2018-12-06",25.85
"920","2018-12-07",25.559999
"921","2018-12-10",25.719999
"922","2018-12-11",25.6
"923","2018-12-12",25.799999
"924","2018-12-13",25.809999
"925","2018-12-14",25.469999
"926","2018-12-17",24.799999
"927","2018-12-18",23.709999
"928","2018-12-19",23.780001
"929","2018-12-20",23.99
"930","2018-12-21",23.83
"931","2018-12-24",24.129999
"932","2018-12-26",24.93
"933","2018-12-27",25.76
"934","2018-12-28",25.780001
"935","2018-12-31",25.76
"936","2019-01-02",25.99
"937","2019-01-03",26.709999
"938","2019-01-04",27.360001
"939","2019-01-07",26.84
"940","2019-01-08",27.02
"941","2019-01-09",27.360001
"942","2019-01-10",26.66
"943","2019-01-11",26.42
"944","2019-01-14",26.120001
"945","2019-01-15",25.98
"946","2019-01-16",26.6
"947","2019-01-17",26.290001
"948","2019-01-18",26.9
"949","2019-01-22",26.68
"950","2019-01-23",26.43
"951","2019-01-24",26.1
"952","2019-01-25",25.889999
"953","2019-01-28",25.74
"954","2019-01-29",25.75
"955","2019-01-30",25.309999
"956","2019-01-31",25.549999
"957","2019-02-01",25.24
"958","2019-02-04",25.549999
"959","2019-02-05",25.6
"960","2019-02-06",25.73
"961","2019-02-07",26.959999
"962","2019-02-08",26.879999
"963","2019-02-11",26.09
"964","2019-02-12",26.379999
"965","2019-02-13",26.27
"966","2019-02-14",25.719999
"967","2019-02-15",25.27
"968","2019-02-19",25.940001
"969","2019-02-20",25.559999
"970","2019-02-21",25.42
"971","2019-02-22",25.719999
"972","2019-02-25",25.08
"973","2019-02-26",25.15
"974","2019-02-27",25.26
