"","date","SUI"
"222","2007-11-16",25.360001
"223","2007-11-19",24.530001
"224","2007-11-20",23.48
"225","2007-11-21",23.940001
"226","2007-11-23",24.35
"227","2007-11-26",23.440001
"228","2007-11-27",23.73
"229","2007-11-28",24.370001
"230","2007-11-29",24.219999
"231","2007-11-30",24.48
"232","2007-12-03",24.440001
"233","2007-12-04",23.5
"234","2007-12-05",23.75
"235","2007-12-06",24.48
"236","2007-12-07",24.27
"237","2007-12-10",24.379999
"238","2007-12-11",22.809999
"239","2007-12-12",22.799999
"240","2007-12-13",22.73
"241","2007-12-14",22.309999
"242","2007-12-17",21.799999
"243","2007-12-18",21.57
"244","2007-12-19",22.049999
"245","2007-12-20",21.889999
"246","2007-12-21",21.700001
"247","2007-12-24",22.16
"248","2007-12-26",21.809999
"249","2007-12-27",21.23
"250","2007-12-28",20.959999
"251","2007-12-31",21.07
"252","2008-01-02",20.42
"253","2008-01-03",20.290001
"254","2008-01-04",19.459999
"255","2008-01-07",19.1
"256","2008-01-08",18.559999
"257","2008-01-09",18.370001
"258","2008-01-10",18.35
"259","2008-01-11",18.299999
"260","2008-01-14",18.030001
"261","2008-01-15",17.690001
"262","2008-01-16",18.43
"263","2008-01-17",18.65
"264","2008-01-18",18.780001
"265","2008-01-22",18.59
"266","2008-01-23",19.24
"267","2008-01-24",19.1
"268","2008-01-25",18.870001
"269","2008-01-28",19.52
"270","2008-01-29",19.290001
"271","2008-01-30",19.25
"272","2008-01-31",19.33
"273","2008-02-01",19.780001
"274","2008-02-04",20.51
"275","2008-02-05",19.809999
"276","2008-02-06",19.59
"277","2008-02-07",20.790001
"278","2008-02-08",19.459999
"279","2008-02-11",19.07
"280","2008-02-12",19.790001
"281","2008-02-13",20.76
"282","2008-02-14",19.959999
"283","2008-02-15",19.969999
"284","2008-02-19",20.17
"285","2008-02-20",20.82
"286","2008-02-21",20.52
"287","2008-02-22",20.6
"288","2008-02-25",21.469999
"289","2008-02-26",22.09
"290","2008-02-27",21.9
"291","2008-02-28",21.040001
"292","2008-02-29",20.379999
"293","2008-03-03",20.219999
"294","2008-03-04",19.950001
"295","2008-03-05",19.84
"296","2008-03-06",19.049999
"297","2008-03-07",19.09
"298","2008-03-10",18.99
"299","2008-03-11",20.389999
"300","2008-03-12",19.790001
"301","2008-03-13",20.52
"302","2008-03-14",19.51
"303","2008-03-17",19.799999
"304","2008-03-18",19.950001
"305","2008-03-19",19.98
"306","2008-03-20",19.76
"307","2008-03-24",20.370001
"308","2008-03-25",20.24
"309","2008-03-26",20.27
"310","2008-03-27",20.379999
"311","2008-03-28",20.360001
"312","2008-03-31",20.5
"313","2008-04-01",21.370001
"314","2008-04-02",21.299999
"315","2008-04-03",21.190001
"316","2008-04-04",20.59
"317","2008-04-07",20.540001
"318","2008-04-08",20.620001
"319","2008-04-09",20.360001
"320","2008-04-10",19.59
"321","2008-04-11",19.549999
"322","2008-04-14",19.68
"323","2008-04-15",19.74
"324","2008-04-16",19.969999
"325","2008-04-17",20.02
"326","2008-04-18",19.83
"327","2008-04-21",19.77
"328","2008-04-22",19.23
"329","2008-04-23",19.42
"330","2008-04-24",20.35
"331","2008-04-25",20.26
"332","2008-04-28",19.969999
"333","2008-04-29",19.83
"334","2008-04-30",19.450001
"335","2008-05-01",19.620001
"336","2008-05-02",19.530001
"337","2008-05-05",19.559999
"338","2008-05-06",19.620001
"339","2008-05-07",19.280001
"340","2008-05-08",19.110001
"341","2008-05-09",19
"342","2008-05-12",19.030001
"343","2008-05-13",19.059999
"344","2008-05-14",19.629999
"345","2008-05-15",20.23
"346","2008-05-16",20.620001
"347","2008-05-19",21.200001
"348","2008-05-20",20.33
"349","2008-05-21",20.35
"350","2008-05-22",19.959999
"351","2008-05-23",20.01
"352","2008-05-27",20.74
"353","2008-05-28",20.65
"354","2008-05-29",20.389999
"355","2008-05-30",20.049999
"356","2008-06-02",19.9
"357","2008-06-03",19.799999
"358","2008-06-04",20.309999
"359","2008-06-05",20.83
"360","2008-06-06",20.07
"361","2008-06-09",19.709999
"362","2008-06-10",19.530001
"363","2008-06-11",19.209999
"364","2008-06-12",19.209999
"365","2008-06-13",19.4
"366","2008-06-16",19.450001
"367","2008-06-17",19.18
"368","2008-06-18",18.82
"369","2008-06-19",18.860001
"370","2008-06-20",18.58
"371","2008-06-23",18.32
"372","2008-06-24",18.26
"373","2008-06-25",18.559999
"374","2008-06-26",18.110001
"375","2008-06-27",18.41
"376","2008-06-30",18.23
"377","2008-07-01",18.49
"378","2008-07-02",18.370001
"379","2008-07-03",18.309999
"380","2008-07-07",18.15
"381","2008-07-08",19.07
"382","2008-07-09",18.540001
"383","2008-07-10",18.370001
"384","2008-07-11",18.4
"385","2008-07-14",17.91
"386","2008-07-15",17.4
"387","2008-07-16",17.280001
"388","2008-07-17",17.860001
"389","2008-07-18",17.530001
"390","2008-07-21",17.48
"391","2008-07-22",17.74
"392","2008-07-23",18.190001
"393","2008-07-24",17.4
"394","2008-07-25",17.68
"395","2008-07-28",17.139999
"396","2008-07-29",17.280001
"397","2008-07-30",17.200001
"398","2008-07-31",16.98
"399","2008-08-01",16.93
"400","2008-08-04",16.99
"401","2008-08-05",17.98
"402","2008-08-06",18.059999
"403","2008-08-07",17.629999
"404","2008-08-08",17.15
"405","2008-08-11",18.370001
"406","2008-08-12",18.540001
"407","2008-08-13",18.49
"408","2008-08-14",19.01
"409","2008-08-15",19.049999
"410","2008-08-18",19.16
"411","2008-08-19",19.09
"412","2008-08-20",19.01
"413","2008-08-21",19.01
"414","2008-08-22",19.389999
"415","2008-08-25",19.040001
"416","2008-08-26",19
"417","2008-08-27",18.76
"418","2008-08-28",19.309999
"419","2008-08-29",19.309999
"420","2008-09-02",19.92
"421","2008-09-03",19.940001
"422","2008-09-04",19.34
"423","2008-09-05",19.299999
"424","2008-09-08",20
"425","2008-09-09",19.49
"426","2008-09-10",19.75
"427","2008-09-11",19.68
"428","2008-09-12",19.98
"429","2008-09-15",19.059999
"430","2008-09-16",19.59
"431","2008-09-17",18.950001
"432","2008-09-18",19.950001
"433","2008-09-19",20.48
"434","2008-09-22",20.65
"435","2008-09-23",20.59
"436","2008-09-24",19.82
"437","2008-09-25",19.92
"438","2008-09-26",19.99
"439","2008-09-29",18.76
"440","2008-09-30",19.809999
"441","2008-10-01",20.27
"442","2008-10-02",18.75
"443","2008-10-03",18.08
"444","2008-10-06",17.26
"445","2008-10-07",15.76
"446","2008-10-08",15.46
"447","2008-10-09",11.99
"448","2008-10-10",11.7
"449","2008-10-13",12.52
"450","2008-10-14",13
"451","2008-10-15",12.72
"452","2008-10-16",14.19
"453","2008-10-17",14.63
"454","2008-10-20",14.8
"455","2008-10-21",14.53
"456","2008-10-22",14.1
"457","2008-10-23",14.05
"458","2008-10-24",12.82
"459","2008-10-27",12.31
"460","2008-10-28",13.3
"461","2008-10-29",13.24
"462","2008-10-30",14.04
"463","2008-10-31",15.04
"464","2008-11-03",14.35
"465","2008-11-04",14.52
"466","2008-11-05",13.68
"467","2008-11-06",13.14
"468","2008-11-07",13.78
"469","2008-11-10",12.89
"470","2008-11-11",12.41
"471","2008-11-12",11.43
"472","2008-11-13",12.24
"473","2008-11-14",11.48
"474","2008-11-17",11.61
"475","2008-11-18",11.38
"476","2008-11-19",9.72
"477","2008-11-20",9.5
"478","2008-11-21",8.9
"479","2008-11-24",9.68
"480","2008-11-25",10.39
"481","2008-11-26",11.24
"482","2008-11-28",10.95
"483","2008-12-01",9.64
"484","2008-12-02",10.36
"485","2008-12-03",10.4
"486","2008-12-04",10.43
"487","2008-12-05",11.06
"488","2008-12-08",12.44
"489","2008-12-09",11.92
"490","2008-12-10",13.06
"491","2008-12-11",11.7
"492","2008-12-12",12
"493","2008-12-15",11.36
"494","2008-12-16",12.82
"495","2008-12-17",13.02
"496","2008-12-18",12.57
"497","2008-12-19",13.3
"498","2008-12-22",13.02
"499","2008-12-23",11.87
"500","2008-12-24",12.46
"501","2008-12-26",12.59
"502","2008-12-29",12.29
"503","2008-12-30",12.8
"504","2008-12-31",14
"505","2009-01-02",13.83
"506","2009-01-05",13.94
"507","2009-01-06",14.2
"508","2009-01-07",14.56
"509","2009-01-08",14.95
"510","2009-01-09",13.35
"511","2009-01-12",12.45
"512","2009-01-13",12.94
"513","2009-01-14",11.88
"514","2009-01-15",12.21
"515","2009-01-16",12.98
"516","2009-01-20",12.05
"517","2009-01-21",12.86
"518","2009-01-22",12.68
"519","2009-01-23",12.73
"520","2009-01-26",13
"521","2009-01-27",13
"522","2009-01-28",13.74
"523","2009-01-29",12.48
"524","2009-01-30",12
"525","2009-02-02",12.43
"526","2009-02-03",12.4
"527","2009-02-04",12.21
"528","2009-02-05",11.92
"529","2009-02-06",13.04
"530","2009-02-09",12.62
"531","2009-02-10",11.92
"532","2009-02-11",11.94
"533","2009-02-12",11.58
"534","2009-02-13",10.59
"535","2009-02-17",9.64
"536","2009-02-18",9.47
"537","2009-02-19",9.29
"538","2009-02-20",9.43
"539","2009-02-23",8.99
"540","2009-02-24",9.17
"541","2009-02-25",9.28
"542","2009-02-26",8.65
"543","2009-02-27",8.82
"544","2009-03-02",8.03
"545","2009-03-03",7.85
"546","2009-03-04",7.77
"547","2009-03-05",7.03
"548","2009-03-06",7.71
"549","2009-03-09",7.57
"550","2009-03-10",8.7
"551","2009-03-11",8.13
"552","2009-03-12",9.1
"553","2009-03-13",10.52
"554","2009-03-16",10.02
"555","2009-03-17",10.22
"556","2009-03-18",10.73
"557","2009-03-19",11.11
"558","2009-03-20",10.62
"559","2009-03-23",11.94
"560","2009-03-24",11.52
"561","2009-03-25",11.77
"562","2009-03-26",12.57
"563","2009-03-27",11.47
"564","2009-03-30",11.23
"565","2009-03-31",11.83
"566","2009-04-01",12.34
"567","2009-04-02",13.41
"568","2009-04-03",13.62
"569","2009-04-06",13.84
"570","2009-04-07",13.66
"571","2009-04-08",12.63
"572","2009-04-09",13.57
"573","2009-04-13",13.71
"574","2009-04-14",12.78
"575","2009-04-15",13.6
"576","2009-04-16",13.81
"577","2009-04-17",13.82
"578","2009-04-20",12.73
"579","2009-04-21",14.2
"580","2009-04-22",14.49
"581","2009-04-23",14.43
"582","2009-04-24",14.71
"583","2009-04-27",14.59
"584","2009-04-28",14.6
"585","2009-04-29",16
"586","2009-04-30",14.65
"587","2009-05-01",14.66
"588","2009-05-04",15.5
"589","2009-05-05",14.58
"590","2009-05-06",14.64
"591","2009-05-07",13.94
"592","2009-05-08",15.1
"593","2009-05-11",14.18
"594","2009-05-12",14.38
"595","2009-05-13",13.09
"596","2009-05-14",14.25
"597","2009-05-15",14.13
"598","2009-05-18",14.67
"599","2009-05-19",14.14
"600","2009-05-20",14.01
"601","2009-05-21",13.62
"602","2009-05-22",13.34
"603","2009-05-26",14.87
"604","2009-05-27",13.9
"605","2009-05-28",13.96
"606","2009-05-29",14.12
"607","2009-06-01",14.55
"608","2009-06-02",14.53
"609","2009-06-03",14.54
"610","2009-06-04",14.7
"611","2009-06-05",14.84
"612","2009-06-08",15
"613","2009-06-09",14.7
"614","2009-06-10",14.7
"615","2009-06-11",14.13
"616","2009-06-12",14.6
"617","2009-06-15",14.19
"618","2009-06-16",14.12
"619","2009-06-17",14.05
"620","2009-06-18",14.09
"621","2009-06-19",14.09
"622","2009-06-22",13.69
"623","2009-06-23",12.85
"624","2009-06-24",13.27
"625","2009-06-25",13.37
"626","2009-06-26",13.67
"627","2009-06-29",13.7
"628","2009-06-30",13.78
"629","2009-07-01",13.92
"630","2009-07-02",13.15
"631","2009-07-06",14.44
"632","2009-07-07",14.22
"633","2009-07-08",14.22
"634","2009-07-09",13.31
"635","2009-07-10",13.32
"636","2009-07-13",13.61
"637","2009-07-14",13.56
"638","2009-07-15",13.91
"639","2009-07-16",13.96
"640","2009-07-17",13.81
"641","2009-07-20",14.11
"642","2009-07-21",14.11
"643","2009-07-22",14.23
"644","2009-07-23",14.73
"645","2009-07-24",14.93
"646","2009-07-27",14.96
"647","2009-07-28",15.12
"648","2009-07-29",14.95
"649","2009-07-30",15.32
"650","2009-07-31",15.3
"651","2009-08-03",15.6
"652","2009-08-04",15.94
"653","2009-08-05",16.15
"654","2009-08-06",16.059999
"655","2009-08-07",17.1
"656","2009-08-10",16.93
"657","2009-08-11",16.84
"658","2009-08-12",16.74
"659","2009-08-13",16.66
"660","2009-08-14",17.01
"661","2009-08-17",16.6
"662","2009-08-18",16.780001
"663","2009-08-19",16.65
"664","2009-08-20",17.389999
"665","2009-08-21",18.110001
"666","2009-08-24",17.799999
"667","2009-08-25",18.1
"668","2009-08-26",18.360001
"669","2009-08-27",18.559999
"670","2009-08-28",18.17
"671","2009-08-31",17.860001
"672","2009-09-01",17.5
"673","2009-09-02",17.18
"674","2009-09-03",17.540001
"675","2009-09-04",17.799999
"676","2009-09-08",17.91
"677","2009-09-09",18.120001
"678","2009-09-10",18.26
"679","2009-09-11",18.01
"680","2009-09-14",18.35
"681","2009-09-15",19.09
"682","2009-09-16",19.82
"683","2009-09-17",19.639999
"684","2009-09-18",19.99
"685","2009-09-21",20.27
"686","2009-09-22",20.309999
"687","2009-09-23",20.4
"688","2009-09-24",20.09
"689","2009-09-25",20.51
"690","2009-09-28",21.709999
"691","2009-09-29",21.629999
"692","2009-09-30",21.52
"693","2009-10-01",20.76
"694","2009-10-02",19.99
"695","2009-10-05",20.67
"696","2009-10-06",21.040001
"697","2009-10-07",21.16
"698","2009-10-08",20.030001
"699","2009-10-09",20.030001
"700","2009-10-12",19.93
"701","2009-10-13",19.65
"702","2009-10-14",20.139999
"703","2009-10-15",19.6
"704","2009-10-16",19.24
"705","2009-10-19",19.440001
"706","2009-10-20",18.799999
"707","2009-10-21",18.4
"708","2009-10-22",18.860001
"709","2009-10-23",18.74
"710","2009-10-26",18.35
"711","2009-10-27",18.23
"712","2009-10-28",17.23
"713","2009-10-29",17.92
"714","2009-10-30",17.440001
"715","2009-11-02",17.719999
"716","2009-11-03",18.110001
"717","2009-11-04",17.5
"718","2009-11-05",18.15
"719","2009-11-06",18.040001
"720","2009-11-09",18.91
"721","2009-11-10",18.75
"722","2009-11-11",18.98
"723","2009-11-12",18.440001
"724","2009-11-13",18.709999
"725","2009-11-16",19.120001
"726","2009-11-17",18.76
"727","2009-11-18",19.110001
"728","2009-11-19",18.57
"729","2009-11-20",18.639999
"730","2009-11-23",18.82
"731","2009-11-24",18.700001
"732","2009-11-25",18.65
"733","2009-11-27",18.16
"734","2009-11-30",19
"735","2009-12-01",18.780001
"736","2009-12-02",19.059999
"737","2009-12-03",18.700001
"738","2009-12-04",19.559999
"739","2009-12-07",19.34
"740","2009-12-08",19.09
"741","2009-12-09",19.049999
"742","2009-12-10",18.790001
"743","2009-12-11",19.07
"744","2009-12-14",19.469999
"745","2009-12-15",19.129999
"746","2009-12-16",19.24
"747","2009-12-17",19.200001
"748","2009-12-18",19.450001
"749","2009-12-21",19.66
"750","2009-12-22",19.52
"751","2009-12-23",19.799999
"752","2009-12-24",20.02
"753","2009-12-28",20
"754","2009-12-29",20.15
"755","2009-12-30",20.18
"756","2009-12-31",19.75
"757","2010-01-04",20.02
"758","2010-01-05",19.91
"759","2010-01-06",20.51
"760","2010-01-07",20.52
"761","2010-01-08",20.530001
"762","2010-01-11",20.530001
"763","2010-01-12",20.129999
"764","2010-01-13",19.68
"765","2010-01-14",19.549999
"766","2010-01-15",19.41
"767","2010-01-19",19.84
"768","2010-01-20",19.280001
"769","2010-01-21",19
"770","2010-01-22",18.65
"771","2010-01-25",18.540001
"772","2010-01-26",18.110001
"773","2010-01-27",18.209999
"774","2010-01-28",18.059999
"775","2010-01-29",18.110001
"776","2010-02-01",18.16
"777","2010-02-02",18.51
"778","2010-02-03",18.34
"779","2010-02-04",17.9
"780","2010-02-05",18.059999
"781","2010-02-08",17.68
"782","2010-02-09",17.67
"783","2010-02-10",17.84
"784","2010-02-11",18.17
"785","2010-02-12",18.129999
"786","2010-02-16",18.75
"787","2010-02-17",18.75
"788","2010-02-18",19.209999
"789","2010-02-19",19.120001
"790","2010-02-22",19.35
"791","2010-02-23",19.129999
"792","2010-02-24",19.280001
"793","2010-02-25",19.370001
"794","2010-02-26",19.27
"795","2010-03-01",19.49
"796","2010-03-02",19.77
"797","2010-03-03",19.77
"798","2010-03-04",19.93
"799","2010-03-05",20.530001
"800","2010-03-08",20.6
"801","2010-03-09",20.969999
"802","2010-03-10",21.209999
"803","2010-03-11",21.92
"804","2010-03-12",22.040001
"805","2010-03-15",22.200001
"806","2010-03-16",22.85
"807","2010-03-17",23.639999
"808","2010-03-18",23.93
"809","2010-03-19",23.83
"810","2010-03-22",24.370001
"811","2010-03-23",24.389999
"812","2010-03-24",24.27
"813","2010-03-25",24.379999
"814","2010-03-26",24.6
"815","2010-03-29",24.879999
"816","2010-03-30",25.139999
"817","2010-03-31",25.200001
"818","2010-04-01",25.379999
"819","2010-04-05",26.190001
"820","2010-04-06",26.709999
"821","2010-04-07",26.629999
"822","2010-04-08",26.92
"823","2010-04-09",26.610001
"824","2010-04-12",26.620001
"825","2010-04-13",27.190001
"826","2010-04-14",27.690001
"827","2010-04-15",27.129999
"828","2010-04-16",26.52
"829","2010-04-19",27.290001
"830","2010-04-20",27.620001
"831","2010-04-21",28.110001
"832","2010-04-22",28.25
"833","2010-04-23",28.51
"834","2010-04-26",29.120001
"835","2010-04-27",28.6
"836","2010-04-28",28.889999
"837","2010-04-29",29.59
"838","2010-04-30",28.92
"839","2010-05-03",30.030001
"840","2010-05-04",29.43
"841","2010-05-05",28.549999
"842","2010-05-06",28.530001
"843","2010-05-07",28.6
"844","2010-05-10",30.09
"845","2010-05-11",30.379999
"846","2010-05-12",30.98
"847","2010-05-13",31.17
"848","2010-05-14",30.639999
"849","2010-05-17",30.99
"850","2010-05-18",30.41
"851","2010-05-19",30.110001
"852","2010-05-20",28.84
"853","2010-05-21",30.030001
"854","2010-05-24",29.17
"855","2010-05-25",29.01
"856","2010-05-26",28.76
"857","2010-05-27",29.889999
"858","2010-05-28",29.58
"859","2010-06-01",28.58
"860","2010-06-02",28.620001
"861","2010-06-03",28.98
"862","2010-06-04",26.809999
"863","2010-06-07",26.370001
"864","2010-06-08",26.530001
"865","2010-06-09",26.57
"866","2010-06-10",27.709999
"867","2010-06-11",27.92
"868","2010-06-14",28.67
"869","2010-06-15",28.98
"870","2010-06-16",28.84
"871","2010-06-17",28.639999
"872","2010-06-18",28.530001
"873","2010-06-21",28.48
"874","2010-06-22",27.700001
"875","2010-06-23",27.57
"876","2010-06-24",26.940001
"877","2010-06-25",27.57
"878","2010-06-28",27.4
"879","2010-06-29",26.27
"880","2010-06-30",25.959999
"881","2010-07-01",26.57
"882","2010-07-02",26.059999
"883","2010-07-06",25.719999
"884","2010-07-07",27
"885","2010-07-08",27.6
"886","2010-07-09",27.01
"887","2010-07-12",26.709999
"888","2010-07-13",27.389999
"889","2010-07-14",27.59
"890","2010-07-15",27.67
"891","2010-07-16",26.43
"892","2010-07-19",26.41
"893","2010-07-20",27.299999
"894","2010-07-21",26.9
"895","2010-07-22",27.809999
"896","2010-07-23",28.15
"897","2010-07-26",28.93
"898","2010-07-27",29.709999
"899","2010-07-28",29.540001
"900","2010-07-29",29.379999
"901","2010-07-30",29.1
"902","2010-08-02",29.799999
"903","2010-08-03",29.639999
"904","2010-08-04",29.370001
"905","2010-08-05",28.809999
"906","2010-08-06",29.15
"907","2010-08-09",29.26
"908","2010-08-10",28.719999
"909","2010-08-11",28.110001
"910","2010-08-12",27.98
"911","2010-08-13",27.48
"912","2010-08-16",28.02
"913","2010-08-17",29
"914","2010-08-18",29.32
"915","2010-08-19",27.969999
"916","2010-08-20",27.879999
"917","2010-08-23",27.559999
"918","2010-08-24",27.799999
"919","2010-08-25",28.370001
"920","2010-08-26",27.889999
"921","2010-08-27",28.73
"922","2010-08-30",28.309999
"923","2010-08-31",28.610001
"924","2010-09-01",29.67
"925","2010-09-02",29.950001
"926","2010-09-03",29.85
"927","2010-09-07",29.610001
"928","2010-09-08",29.879999
"929","2010-09-09",29.690001
"930","2010-09-10",29.9
"931","2010-09-13",30.280001
"932","2010-09-14",30.209999
"933","2010-09-15",30.280001
"934","2010-09-16",30.190001
"935","2010-09-17",30.459999
"936","2010-09-20",31.139999
"937","2010-09-21",30.49
"938","2010-09-22",29.969999
"939","2010-09-23",29.360001
"940","2010-09-24",30.950001
"941","2010-09-27",30.280001
"942","2010-09-28",30.700001
"943","2010-09-29",30.219999
"944","2010-09-30",30.700001
"945","2010-10-01",31.030001
"946","2010-10-04",31.360001
"947","2010-10-05",31.629999
"948","2010-10-06",31.91
"949","2010-10-07",31.469999
"950","2010-10-08",31.860001
"951","2010-10-11",31.809999
"952","2010-10-12",32.009998
"953","2010-10-13",32.75
"954","2010-10-14",32.68
"955","2010-10-15",32.73
"956","2010-10-18",33.130001
"957","2010-10-19",32.389999
"958","2010-10-20",33.5
"959","2010-10-21",33.25
"960","2010-10-22",33.110001
"961","2010-10-25",32.779999
"962","2010-10-26",32.98
"963","2010-10-27",32.799999
"964","2010-10-28",32.650002
"965","2010-10-29",32.610001
"966","2010-11-01",33.349998
"967","2010-11-02",34.34
"968","2010-11-03",33.779999
"969","2010-11-04",34.66
"970","2010-11-05",35.049999
"971","2010-11-08",34.950001
"972","2010-11-09",33.959999
"973","2010-11-10",34.700001
"974","2010-11-11",34.400002
"975","2010-11-12",33.919998
