"","date","CIM"
"82","2008-03-28",60.5
"83","2008-03-31",61.5
"84","2008-04-01",61.25
"85","2008-04-02",65.349998
"86","2008-04-03",63.599998
"87","2008-04-04",64.099998
"88","2008-04-07",62.5
"89","2008-04-08",60.150002
"90","2008-04-09",56.400002
"91","2008-04-10",57.650002
"92","2008-04-11",57.599998
"93","2008-04-14",60.75
"94","2008-04-15",56.400002
"95","2008-04-16",57.5
"96","2008-04-17",58.599998
"97","2008-04-18",61.5
"98","2008-04-21",60.549999
"99","2008-04-22",57.450001
"100","2008-04-23",59.049999
"101","2008-04-24",61.200001
"102","2008-04-25",61.799999
"103","2008-04-28",67.449997
"104","2008-04-29",69
"105","2008-04-30",69.349998
"106","2008-05-01",70
"107","2008-05-02",69
"108","2008-05-05",69.550003
"109","2008-05-06",65.75
"110","2008-05-07",65
"111","2008-05-08",66
"112","2008-05-09",67.099998
"113","2008-05-12",70.5
"114","2008-05-13",70.300003
"115","2008-05-14",70.849998
"116","2008-05-15",70.300003
"117","2008-05-16",69.449997
"118","2008-05-19",68.349998
"119","2008-05-20",67.449997
"120","2008-05-21",67.849998
"121","2008-05-22",68.099998
"122","2008-05-23",67.199997
"123","2008-05-27",68.400002
"124","2008-05-28",67.599998
"125","2008-05-29",69.900002
"126","2008-05-30",69.300003
"127","2008-06-02",69.050003
"128","2008-06-03",64.650002
"129","2008-06-04",62.349998
"130","2008-06-05",63.799999
"131","2008-06-06",60.900002
"132","2008-06-09",61.349998
"133","2008-06-10",60.349998
"134","2008-06-11",57.099998
"135","2008-06-12",55.150002
"136","2008-06-13",54.75
"137","2008-06-16",53.950001
"138","2008-06-17",55.5
"139","2008-06-18",53.75
"140","2008-06-19",55.150002
"141","2008-06-20",54.200001
"142","2008-06-23",52.450001
"143","2008-06-24",49.75
"144","2008-06-25",49.450001
"145","2008-06-26",46.599998
"146","2008-06-27",45.900002
"147","2008-06-30",45.049999
"148","2008-07-01",45.25
"149","2008-07-02",44.450001
"150","2008-07-03",42.950001
"151","2008-07-07",41.200001
"152","2008-07-08",40.049999
"153","2008-07-09",37.150002
"154","2008-07-10",36.799999
"155","2008-07-11",36.650002
"156","2008-07-14",35.5
"157","2008-07-15",29.75
"158","2008-07-16",35.150002
"159","2008-07-17",34.650002
"160","2008-07-18",35.049999
"161","2008-07-21",38.049999
"162","2008-07-22",41.950001
"163","2008-07-23",43.400002
"164","2008-07-24",40.049999
"165","2008-07-25",39.549999
"166","2008-07-28",33.049999
"167","2008-07-29",34.450001
"168","2008-07-30",36.25
"169","2008-07-31",38.450001
"170","2008-08-01",36.599998
"171","2008-08-04",35.650002
"172","2008-08-05",36.950001
"173","2008-08-06",37.900002
"174","2008-08-07",36.75
"175","2008-08-08",38.900002
"176","2008-08-11",39.5
"177","2008-08-12",35.099998
"178","2008-08-13",34.849998
"179","2008-08-14",35.150002
"180","2008-08-15",34.75
"181","2008-08-18",34.150002
"182","2008-08-19",30.950001
"183","2008-08-20",29.9
"184","2008-08-21",29.9
"185","2008-08-22",31.75
"186","2008-08-25",29.950001
"187","2008-08-26",29.1
"188","2008-08-27",30.5
"189","2008-08-28",32.5
"190","2008-08-29",31.75
"191","2008-09-02",32.099998
"192","2008-09-03",34
"193","2008-09-04",32.900002
"194","2008-09-05",33.400002
"195","2008-09-08",36.400002
"196","2008-09-09",33.950001
"197","2008-09-10",34.150002
"198","2008-09-11",32.950001
"199","2008-09-12",31.15
"200","2008-09-15",30
"201","2008-09-16",31.549999
"202","2008-09-17",23.65
"203","2008-09-18",32.25
"204","2008-09-19",33.5
"205","2008-09-22",29.85
"206","2008-09-23",30.4
"207","2008-09-24",29.049999
"208","2008-09-25",32.200001
"209","2008-09-26",33.150002
"210","2008-09-29",29.85
"211","2008-09-30",31.049999
"212","2008-10-01",30.5
"213","2008-10-02",30
"214","2008-10-03",29.5
"215","2008-10-06",25
"216","2008-10-07",22.25
"217","2008-10-08",21.75
"218","2008-10-09",18.75
"219","2008-10-10",18.75
"220","2008-10-13",20.9
"221","2008-10-14",20.200001
"222","2008-10-15",16.200001
"223","2008-10-16",16.25
"224","2008-10-17",20.5
"225","2008-10-20",19.6
"226","2008-10-21",17.15
"227","2008-10-22",15.05
"228","2008-10-23",13.5
"229","2008-10-24",13.1
"230","2008-10-27",12.5
"231","2008-10-28",12.9
"232","2008-10-29",15
"233","2008-10-30",15.75
"234","2008-10-31",14.4
"235","2008-11-03",13.9
"236","2008-11-04",13.95
"237","2008-11-05",14.05
"238","2008-11-06",13.1
"239","2008-11-07",13.95
"240","2008-11-10",12.6
"241","2008-11-11",13
"242","2008-11-12",12.3
"243","2008-11-13",14.75
"244","2008-11-14",14.3
"245","2008-11-17",12.35
"246","2008-11-18",14.25
"247","2008-11-19",11.05
"248","2008-11-20",9.5
"249","2008-11-21",12.75
"250","2008-11-24",13.55
"251","2008-11-25",15
"252","2008-11-26",14.5
"253","2008-11-28",14.9
"254","2008-12-01",12.45
"255","2008-12-02",13.2
"256","2008-12-03",13.95
"257","2008-12-04",13.2
"258","2008-12-05",14.65
"259","2008-12-08",14.3
"260","2008-12-09",13.55
"261","2008-12-10",13.5
"262","2008-12-11",13.1
"263","2008-12-12",14.45
"264","2008-12-15",13.3
"265","2008-12-16",14
"266","2008-12-17",14.95
"267","2008-12-18",16
"268","2008-12-19",16.35
"269","2008-12-22",15.65
"270","2008-12-23",16.1
"271","2008-12-24",15.7
"272","2008-12-26",15.5
"273","2008-12-29",15.65
"274","2008-12-30",16.65
"275","2008-12-31",17.25
"276","2009-01-02",16.799999
"277","2009-01-05",17.700001
"278","2009-01-06",18
"279","2009-01-07",18
"280","2009-01-08",17.9
"281","2009-01-09",16.1
"282","2009-01-12",15.25
"283","2009-01-13",17.25
"284","2009-01-14",15.55
"285","2009-01-15",16.450001
"286","2009-01-16",16.950001
"287","2009-01-20",14.7
"288","2009-01-21",16.75
"289","2009-01-22",15.6
"290","2009-01-23",16.700001
"291","2009-01-26",17.5
"292","2009-01-27",16.5
"293","2009-01-28",17.450001
"294","2009-01-29",17.299999
"295","2009-01-30",16.5
"296","2009-02-02",16.5
"297","2009-02-03",16.65
"298","2009-02-04",16.25
"299","2009-02-05",15.55
"300","2009-02-06",16.049999
"301","2009-02-09",16
"302","2009-02-10",15
"303","2009-02-11",15.5
"304","2009-02-12",15.6
"305","2009-02-13",15.5
"306","2009-02-17",14.95
"307","2009-02-18",13.75
"308","2009-02-19",14.9
"309","2009-02-20",14.5
"310","2009-02-23",14.2
"311","2009-02-24",14.9
"312","2009-02-25",14.85
"313","2009-02-26",14.35
"314","2009-02-27",14.95
"315","2009-03-02",14.05
"316","2009-03-03",13.75
"317","2009-03-04",14.1
"318","2009-03-05",12.45
"319","2009-03-06",12.5
"320","2009-03-09",12.55
"321","2009-03-10",13.15
"322","2009-03-11",14.4
"323","2009-03-12",14.95
"324","2009-03-13",15.05
"325","2009-03-16",13.25
"326","2009-03-17",13.1
"327","2009-03-18",14.5
"328","2009-03-19",14.5
"329","2009-03-20",13.05
"330","2009-03-23",15.75
"331","2009-03-24",16.75
"332","2009-03-25",16.85
"333","2009-03-26",17.450001
"334","2009-03-27",16.4
"335","2009-03-30",15.3
"336","2009-03-31",16.799999
"337","2009-04-01",17.25
"338","2009-04-02",18.1
"339","2009-04-03",18.25
"340","2009-04-06",16.450001
"341","2009-04-07",15.65
"342","2009-04-08",15.9
"343","2009-04-09",17.549999
"344","2009-04-13",16.6
"345","2009-04-14",16.4
"346","2009-04-15",16.25
"347","2009-04-16",16.75
"348","2009-04-17",17
"349","2009-04-20",16.15
"350","2009-04-21",16.25
"351","2009-04-22",16.35
"352","2009-04-23",17.35
"353","2009-04-24",18
"354","2009-04-27",17.200001
"355","2009-04-28",17.5
"356","2009-04-29",17.950001
"357","2009-04-30",17.65
"358","2009-05-01",17.200001
"359","2009-05-04",18.6
"360","2009-05-05",18.9
"361","2009-05-06",18.799999
"362","2009-05-07",17.25
"363","2009-05-08",18.75
"364","2009-05-11",17.799999
"365","2009-05-12",17.799999
"366","2009-05-13",17.299999
"367","2009-05-14",17.85
"368","2009-05-15",17.85
"369","2009-05-18",18.65
"370","2009-05-19",18.549999
"371","2009-05-20",18.35
"372","2009-05-21",18.6
"373","2009-05-22",18.049999
"374","2009-05-26",17.1
"375","2009-05-27",16.950001
"376","2009-05-28",16.6
"377","2009-05-29",17.450001
"378","2009-06-01",17.5
"379","2009-06-02",17.450001
"380","2009-06-03",17.5
"381","2009-06-04",17.5
"382","2009-06-05",16.85
"383","2009-06-08",16.799999
"384","2009-06-09",17.549999
"385","2009-06-10",17
"386","2009-06-11",16.299999
"387","2009-06-12",16.4
"388","2009-06-15",16.35
"389","2009-06-16",16.35
"390","2009-06-17",16.200001
"391","2009-06-18",15.7
"392","2009-06-19",15.2
"393","2009-06-22",15.5
"394","2009-06-23",16
"395","2009-06-24",16.4
"396","2009-06-25",17
"397","2009-06-26",16.5
"398","2009-06-29",16.950001
"399","2009-06-30",17.450001
"400","2009-07-01",17.450001
"401","2009-07-02",16.1
"402","2009-07-06",17.15
"403","2009-07-07",16
"404","2009-07-08",16.200001
"405","2009-07-09",16.35
"406","2009-07-10",16.549999
"407","2009-07-13",16.950001
"408","2009-07-14",17.299999
"409","2009-07-15",17.950001
"410","2009-07-16",18.4
"411","2009-07-17",18.450001
"412","2009-07-20",19
"413","2009-07-21",18.4
"414","2009-07-22",18.1
"415","2009-07-23",18.5
"416","2009-07-24",18.549999
"417","2009-07-27",19.1
"418","2009-07-28",18.6
"419","2009-07-29",17.450001
"420","2009-07-30",17.75
"421","2009-07-31",17.9
"422","2009-08-03",18
"423","2009-08-04",18.299999
"424","2009-08-05",19.200001
"425","2009-08-06",19.35
"426","2009-08-07",20
"427","2009-08-10",19.65
"428","2009-08-11",19
"429","2009-08-12",18.15
"430","2009-08-13",18.4
"431","2009-08-14",17.9
"432","2009-08-17",17.799999
"433","2009-08-18",18.700001
"434","2009-08-19",18.4
"435","2009-08-20",19.35
"436","2009-08-21",19.5
"437","2009-08-24",18.75
"438","2009-08-25",18.85
"439","2009-08-26",19.1
"440","2009-08-27",18.9
"441","2009-08-28",18.950001
"442","2009-08-31",19
"443","2009-09-01",18.6
"444","2009-09-02",18.65
"445","2009-09-03",19
"446","2009-09-04",18.950001
"447","2009-09-08",19.200001
"448","2009-09-09",19.450001
"449","2009-09-10",19.65
"450","2009-09-11",19.049999
"451","2009-09-14",19.65
"452","2009-09-15",19.85
"453","2009-09-16",19.950001
"454","2009-09-17",19.25
"455","2009-09-18",19.75
"456","2009-09-21",19.549999
"457","2009-09-22",21.5
"458","2009-09-23",20.299999
"459","2009-09-24",19.9
"460","2009-09-25",19.450001
"461","2009-09-28",19.65
"462","2009-09-29",18.4
"463","2009-09-30",19.1
"464","2009-10-01",18.5
"465","2009-10-02",19.25
"466","2009-10-05",20.25
"467","2009-10-06",20
"468","2009-10-07",20
"469","2009-10-08",20.049999
"470","2009-10-09",20
"471","2009-10-12",19.75
"472","2009-10-13",19.299999
"473","2009-10-14",19.700001
"474","2009-10-15",19.450001
"475","2009-10-16",19.5
"476","2009-10-19",19.75
"477","2009-10-20",19.049999
"478","2009-10-21",19
"479","2009-10-22",19.5
"480","2009-10-23",19.6
"481","2009-10-26",19.200001
"482","2009-10-27",18.6
"483","2009-10-28",17.450001
"484","2009-10-29",18.65
"485","2009-10-30",17.450001
"486","2009-11-02",18.4
"487","2009-11-03",18.65
"488","2009-11-04",18
"489","2009-11-05",18.450001
"490","2009-11-06",18.4
"491","2009-11-09",19.299999
"492","2009-11-10",19.049999
"493","2009-11-11",18.950001
"494","2009-11-12",18.799999
"495","2009-11-13",19.35
"496","2009-11-16",19.75
"497","2009-11-17",19.65
"498","2009-11-18",20
"499","2009-11-19",19.9
"500","2009-11-20",20
"501","2009-11-23",19.950001
"502","2009-11-24",19.799999
"503","2009-11-25",19.75
"504","2009-11-27",19.450001
"505","2009-11-30",20.15
"506","2009-12-01",19.5
"507","2009-12-02",20.15
"508","2009-12-03",19.950001
"509","2009-12-04",19.9
"510","2009-12-07",19.799999
"511","2009-12-08",20.25
"512","2009-12-09",20.1
"513","2009-12-10",20.299999
"514","2009-12-11",20.1
"515","2009-12-14",20.450001
"516","2009-12-15",19.700001
"517","2009-12-16",19.1
"518","2009-12-17",19.1
"519","2009-12-18",19.950001
"520","2009-12-21",19.200001
"521","2009-12-22",19.5
"522","2009-12-23",20.5
"523","2009-12-24",20.700001
"524","2009-12-28",20.6
"525","2009-12-29",19.700001
"526","2009-12-30",19.6
"527","2009-12-31",19.4
"528","2010-01-04",19.4
"529","2010-01-05",19.85
"530","2010-01-06",20
"531","2010-01-07",20.450001
"532","2010-01-08",20.35
"533","2010-01-11",20.5
"534","2010-01-12",20.1
"535","2010-01-13",20.65
"536","2010-01-14",20.700001
"537","2010-01-15",20.299999
"538","2010-01-19",20.6
"539","2010-01-20",20.35
"540","2010-01-21",20.049999
"541","2010-01-22",19.950001
"542","2010-01-25",20.049999
"543","2010-01-26",19.6
"544","2010-01-27",19.950001
"545","2010-01-28",19.799999
"546","2010-01-29",19.6
"547","2010-02-01",19.950001
"548","2010-02-02",20.549999
"549","2010-02-03",20.049999
"550","2010-02-04",19.549999
"551","2010-02-05",20.65
"552","2010-02-08",19.799999
"553","2010-02-09",19.1
"554","2010-02-10",17.799999
"555","2010-02-11",18
"556","2010-02-12",18.35
"557","2010-02-16",18.700001
"558","2010-02-17",18.6
"559","2010-02-18",18.6
"560","2010-02-19",18.200001
"561","2010-02-22",17.85
"562","2010-02-23",18.4
"563","2010-02-24",19.200001
"564","2010-02-25",19.5
"565","2010-02-26",20
"566","2010-03-01",20.25
"567","2010-03-02",20.35
"568","2010-03-03",20.15
"569","2010-03-04",20.1
"570","2010-03-05",20.1
"571","2010-03-08",20.200001
"572","2010-03-09",20
"573","2010-03-10",20.049999
"574","2010-03-11",20.1
"575","2010-03-12",19.950001
"576","2010-03-15",20
"577","2010-03-16",20
"578","2010-03-17",20.15
"579","2010-03-18",20.299999
"580","2010-03-19",20.25
"581","2010-03-22",20.5
"582","2010-03-23",20.25
"583","2010-03-24",20.299999
"584","2010-03-25",19.85
"585","2010-03-26",19.65
"586","2010-03-29",19.9
"587","2010-03-30",19.6
"588","2010-03-31",19.450001
"589","2010-04-01",19.549999
"590","2010-04-05",19.5
"591","2010-04-06",19.6
"592","2010-04-07",19.549999
"593","2010-04-08",19.65
"594","2010-04-09",19.799999
"595","2010-04-12",19.5
"596","2010-04-13",19.65
"597","2010-04-14",19.75
"598","2010-04-15",19.65
"599","2010-04-16",19.5
"600","2010-04-19",19.75
"601","2010-04-20",19.9
"602","2010-04-21",20
"603","2010-04-22",20.049999
"604","2010-04-23",20.65
"605","2010-04-26",20.700001
"606","2010-04-27",19.75
"607","2010-04-28",20.4
"608","2010-04-29",20.9
"609","2010-04-30",20.35
"610","2010-05-03",20.9
"611","2010-05-04",19.9
"612","2010-05-05",19.5
"613","2010-05-06",18.450001
"614","2010-05-07",19.1
"615","2010-05-10",20
"616","2010-05-11",20.049999
"617","2010-05-12",20.450001
"618","2010-05-13",20.450001
"619","2010-05-14",19.9
"620","2010-05-17",20
"621","2010-05-18",19.35
"622","2010-05-19",19.1
"623","2010-05-20",18.299999
"624","2010-05-21",19.049999
"625","2010-05-24",18.9
"626","2010-05-25",18.85
"627","2010-05-26",18.85
"628","2010-05-27",19.65
"629","2010-05-28",19.700001
"630","2010-06-01",19.25
"631","2010-06-02",19.9
"632","2010-06-03",19.85
"633","2010-06-04",19.25
"634","2010-06-07",19.200001
"635","2010-06-08",19.65
"636","2010-06-09",19.35
"637","2010-06-10",19.85
"638","2010-06-11",20.25
"639","2010-06-14",20.549999
"640","2010-06-15",20.4
"641","2010-06-16",20.15
"642","2010-06-17",19.5
"643","2010-06-18",19.450001
"644","2010-06-21",19.35
"645","2010-06-22",19.1
"646","2010-06-23",18.4
"647","2010-06-24",18.6
"648","2010-06-25",19
"649","2010-06-28",18.75
"650","2010-06-29",18.299999
"651","2010-06-30",18.049999
"652","2010-07-01",18.049999
"653","2010-07-02",17.950001
"654","2010-07-06",17.549999
"655","2010-07-07",18.65
"656","2010-07-08",18.65
"657","2010-07-09",18.9
"658","2010-07-12",19.049999
"659","2010-07-13",19.200001
"660","2010-07-14",19
"661","2010-07-15",18.950001
"662","2010-07-16",18.4
"663","2010-07-19",18.35
"664","2010-07-20",18.549999
"665","2010-07-21",18.4
"666","2010-07-22",18.85
"667","2010-07-23",19.25
"668","2010-07-26",19.4
"669","2010-07-27",19.15
"670","2010-07-28",19.15
"671","2010-07-29",19.15
"672","2010-07-30",19.35
"673","2010-08-02",19.4
"674","2010-08-03",19.200001
"675","2010-08-04",19.5
"676","2010-08-05",19.35
"677","2010-08-06",19.450001
"678","2010-08-09",19.5
"679","2010-08-10",19.549999
"680","2010-08-11",19.200001
"681","2010-08-12",19.299999
"682","2010-08-13",19.35
"683","2010-08-16",19.200001
"684","2010-08-17",19.6
"685","2010-08-18",19.6
"686","2010-08-19",19.35
"687","2010-08-20",19.4
"688","2010-08-23",19.5
"689","2010-08-24",19.450001
"690","2010-08-25",19.299999
"691","2010-08-26",19.4
"692","2010-08-27",19.799999
"693","2010-08-30",19.6
"694","2010-08-31",19.65
"695","2010-09-01",19.9
"696","2010-09-02",19.700001
"697","2010-09-03",19.950001
"698","2010-09-07",19.9
"699","2010-09-08",19.9
"700","2010-09-09",20.1
"701","2010-09-10",20.25
"702","2010-09-13",20.6
"703","2010-09-14",20.4
"704","2010-09-15",20.450001
"705","2010-09-16",20.299999
"706","2010-09-17",20.15
"707","2010-09-20",20.299999
"708","2010-09-21",20.049999
"709","2010-09-22",20.1
"710","2010-09-23",20.549999
"711","2010-09-24",20.85
"712","2010-09-27",20.700001
"713","2010-09-28",20.65
"714","2010-09-29",20.75
"715","2010-09-30",19.75
"716","2010-10-01",19.799999
"717","2010-10-04",20.299999
"718","2010-10-05",20.299999
"719","2010-10-06",20.450001
"720","2010-10-07",20.200001
"721","2010-10-08",20.35
"722","2010-10-11",20.15
"723","2010-10-12",20.4
"724","2010-10-13",20.25
"725","2010-10-14",20.450001
"726","2010-10-15",20.75
"727","2010-10-18",21.049999
"728","2010-10-19",21.1
"729","2010-10-20",21.299999
"730","2010-10-21",21.4
"731","2010-10-22",21.049999
"732","2010-10-25",21.5
"733","2010-10-26",20.299999
"734","2010-10-27",20.200001
"735","2010-10-28",20.15
"736","2010-10-29",20.5
"737","2010-11-01",20.35
"738","2010-11-02",20.200001
"739","2010-11-03",19.299999
"740","2010-11-04",20.200001
"741","2010-11-05",20.25
"742","2010-11-08",20.049999
"743","2010-11-09",19.9
"744","2010-11-10",20.25
"745","2010-11-11",19.9
"746","2010-11-12",20.25
"747","2010-11-15",20.1
"748","2010-11-16",19.950001
"749","2010-11-17",20.15
"750","2010-11-18",20.15
"751","2010-11-19",20.1
"752","2010-11-22",20.1
"753","2010-11-23",20.049999
"754","2010-11-24",20.299999
"755","2010-11-26",20.299999
"756","2010-11-29",20.4
"757","2010-11-30",20
"758","2010-12-01",20.299999
"759","2010-12-02",20.35
"760","2010-12-03",20.5
"761","2010-12-06",20.4
"762","2010-12-07",20.5
"763","2010-12-08",20.6
"764","2010-12-09",20.65
"765","2010-12-10",20.799999
"766","2010-12-13",21.1
"767","2010-12-14",21.1
"768","2010-12-15",20.5
"769","2010-12-16",20.799999
"770","2010-12-17",21.049999
"771","2010-12-20",21.1
"772","2010-12-21",21.25
"773","2010-12-22",20.9
"774","2010-12-23",21.35
"775","2010-12-27",21.450001
"776","2010-12-28",21.25
"777","2010-12-29",20.65
"778","2010-12-30",20.6
"779","2010-12-31",20.549999
"780","2011-01-03",20.700001
"781","2011-01-04",20.299999
"782","2011-01-05",20.299999
"783","2011-01-06",20.5
"784","2011-01-07",20.75
"785","2011-01-10",20.5
"786","2011-01-11",20.35
"787","2011-01-12",20.450001
"788","2011-01-13",20.549999
"789","2011-01-14",20.65
"790","2011-01-18",20.6
"791","2011-01-19",20.6
"792","2011-01-20",20.700001
"793","2011-01-21",21
"794","2011-01-24",21.1
"795","2011-01-25",20.799999
"796","2011-01-26",20.9
"797","2011-01-27",21.1
"798","2011-01-28",21
"799","2011-01-31",21
"800","2011-02-01",21.299999
"801","2011-02-02",21.5
"802","2011-02-03",21.4
"803","2011-02-04",21.299999
"804","2011-02-07",21.4
"805","2011-02-08",21.35
"806","2011-02-09",21.25
"807","2011-02-10",20.75
"808","2011-02-11",20.799999
"809","2011-02-14",21
"810","2011-02-15",20.6
"811","2011-02-16",20.75
"812","2011-02-17",21.200001
"813","2011-02-18",21.35
"814","2011-02-22",20.9
"815","2011-02-23",20.950001
"816","2011-02-24",21.25
"817","2011-02-25",21.549999
"818","2011-02-28",21.549999
"819","2011-03-01",21
"820","2011-03-02",21
"821","2011-03-03",21.25
"822","2011-03-04",21.200001
"823","2011-03-07",21.450001
"824","2011-03-08",21.450001
"825","2011-03-09",21.35
"826","2011-03-10",21.299999
"827","2011-03-11",21.200001
"828","2011-03-14",21.1
"829","2011-03-15",20.950001
"830","2011-03-16",20.85
"831","2011-03-17",21.1
"832","2011-03-18",21.299999
"833","2011-03-21",21.4
"834","2011-03-22",20.5
"835","2011-03-23",20.65
"836","2011-03-24",20.950001
"837","2011-03-25",20.950001
"838","2011-03-28",20.85
"839","2011-03-29",20.1
"840","2011-03-30",20.1
"841","2011-03-31",19.799999
"842","2011-04-01",19.799999
"843","2011-04-04",19.75
"844","2011-04-05",20.1
"845","2011-04-06",20.049999
"846","2011-04-07",19.799999
"847","2011-04-08",19.6
"848","2011-04-11",19.65
"849","2011-04-12",19.450001
"850","2011-04-13",19.450001
"851","2011-04-14",19.65
"852","2011-04-15",19.6
"853","2011-04-18",19.450001
"854","2011-04-19",19.450001
"855","2011-04-20",19.6
"856","2011-04-21",19.700001
"857","2011-04-25",19.75
"858","2011-04-26",19.799999
"859","2011-04-27",19.9
"860","2011-04-28",19.9
"861","2011-04-29",20.25
"862","2011-05-02",20
"863","2011-05-03",20.25
"864","2011-05-04",20
"865","2011-05-05",19.700001
"866","2011-05-06",19.549999
"867","2011-05-09",19.549999
"868","2011-05-10",19.9
"869","2011-05-11",19.75
"870","2011-05-12",19.549999
"871","2011-05-13",19.299999
"872","2011-05-16",19.4
"873","2011-05-17",19.25
"874","2011-05-18",19.35
"875","2011-05-19",19.549999
"876","2011-05-20",19.700001
"877","2011-05-23",19.700001
"878","2011-05-24",19.4
"879","2011-05-25",19.15
"880","2011-05-26",19.200001
"881","2011-05-27",19.5
"882","2011-05-31",19.549999
"883","2011-06-01",19.200001
"884","2011-06-02",19.25
"885","2011-06-03",18.950001
"886","2011-06-06",18.65
"887","2011-06-07",18.5
"888","2011-06-08",17.200001
"889","2011-06-09",17.9
"890","2011-06-10",17.75
"891","2011-06-13",17.65
"892","2011-06-14",17.75
"893","2011-06-15",17.35
"894","2011-06-16",17.450001
"895","2011-06-17",17.25
"896","2011-06-20",17.5
"897","2011-06-21",17.6
"898","2011-06-22",17.950001
"899","2011-06-23",17.6
"900","2011-06-24",17.6
"901","2011-06-27",17.65
"902","2011-06-28",17
"903","2011-06-29",17.4
"904","2011-06-30",17.299999
"905","2011-07-01",17.700001
"906","2011-07-05",17.35
"907","2011-07-06",17.4
"908","2011-07-07",17.299999
"909","2011-07-08",17.6
"910","2011-07-11",17.25
"911","2011-07-12",17.1
"912","2011-07-13",16.9
"913","2011-07-14",16.450001
"914","2011-07-15",16.25
"915","2011-07-18",15.9
"916","2011-07-19",16.25
"917","2011-07-20",16.700001
"918","2011-07-21",16.5
"919","2011-07-22",16.65
"920","2011-07-25",16.25
"921","2011-07-26",16.1
"922","2011-07-27",15.55
"923","2011-07-28",15.65
"924","2011-07-29",15.4
"925","2011-08-01",15.55
"926","2011-08-02",15.65
"927","2011-08-03",16.1
"928","2011-08-04",14.95
"929","2011-08-05",15.05
"930","2011-08-08",14.25
"931","2011-08-09",15.8
"932","2011-08-10",14.9
"933","2011-08-11",15.7
"934","2011-08-12",15.5
"935","2011-08-15",16.25
"936","2011-08-16",16.1
"937","2011-08-17",16.15
"938","2011-08-18",15.2
"939","2011-08-19",15
"940","2011-08-22",15
"941","2011-08-23",15.55
"942","2011-08-24",15
"943","2011-08-25",14.75
"944","2011-08-26",14.95
"945","2011-08-29",15.4
"946","2011-08-30",15.45
"947","2011-08-31",15.15
"948","2011-09-01",14.75
"949","2011-09-02",14.45
"950","2011-09-06",14.45
"951","2011-09-07",14.75
"952","2011-09-08",14.4
"953","2011-09-09",14.2
"954","2011-09-12",14.2
"955","2011-09-13",14.25
"956","2011-09-14",14.55
"957","2011-09-15",14.9
"958","2011-09-16",15
"959","2011-09-19",15.2
"960","2011-09-20",14.95
"961","2011-09-21",14.55
"962","2011-09-22",14.5
"963","2011-09-23",15
"964","2011-09-26",15.1
"965","2011-09-27",15
"966","2011-09-28",15
"967","2011-09-29",14.4
"968","2011-09-30",13.85
"969","2011-10-03",13.1
"970","2011-10-04",13.15
"971","2011-10-05",12.85
"972","2011-10-06",13.65
"973","2011-10-07",13.3
"974","2011-10-10",13.85
"975","2011-10-11",14.1
"976","2011-10-12",14.3
"977","2011-10-13",13.95
"978","2011-10-14",14.2
"979","2011-10-17",14.3
"980","2011-10-18",14.6
"981","2011-10-19",14.65
"982","2011-10-20",14.9
"983","2011-10-21",14.45
