"","date","DYAI"
"106","2008-06-17",0.45
"107","2008-06-18",0.5
"108","2008-06-19",0.5
"109","2008-06-20",0.77
"110","2008-06-23",0.9
"111","2008-06-24",0.85
"112","2008-06-25",0.72
"113","2008-06-26",0.7
"114","2008-06-27",0.75
"115","2008-06-30",0.75
"116","2008-07-01",0.73
"117","2008-07-02",0.65
"118","2008-07-03",0.7
"119","2008-07-07",0.6
"120","2008-07-08",0.55
"121","2008-07-09",0.55
"122","2008-07-10",0.5
"123","2008-07-11",0.5
"124","2008-07-14",0.45
"125","2008-07-15",0.48
"126","2008-07-16",0.45
"127","2008-07-17",0.5
"128","2008-07-18",0.45
"129","2008-07-21",0.48
"130","2008-07-22",0.4
"131","2008-07-23",0.45
"132","2008-07-24",0.4
"133","2008-07-25",0.4
"134","2008-07-28",0.4
"135","2008-07-29",0.35
"136","2008-07-30",0.3
"137","2008-07-31",0.3
"138","2008-08-01",0.3
"139","2008-08-04",0.31
"140","2008-08-05",0.32
"141","2008-08-06",0.29
"142","2008-08-07",0.26
"143","2008-08-08",0.29
"144","2008-08-11",0.25
"145","2008-08-12",0.28
"146","2008-08-13",0.28
"147","2008-08-14",0.28
"148","2008-08-15",0.26
"149","2008-08-18",0.26
"150","2008-08-19",0.26
"151","2008-08-20",0.1
"152","2008-08-21",0.11
"153","2008-08-22",0.3
"154","2008-08-25",0.11
"155","2008-08-26",0.11
"156","2008-08-27",0.14
"157","2008-08-28",0.29
"158","2008-08-29",0.12
"159","2008-09-02",0.15
"160","2008-09-03",0.15
"161","2008-09-04",0.15
"162","2008-09-05",0.13
"163","2008-09-08",0.13
"164","2008-09-09",0.13
"165","2008-09-10",0.18
"166","2008-09-11",0.13
"167","2008-09-12",0.16
"168","2008-09-15",0.13
"169","2008-09-16",0.14
"170","2008-09-17",0.15
"171","2008-09-18",0.15
"172","2008-09-19",0.14
"173","2008-09-22",0.14
"174","2008-09-23",0.14
"175","2008-09-24",0.14
"176","2008-09-25",0.14
"177","2008-09-26",0.15
"178","2008-09-29",0.11
"179","2008-09-30",0.14
"180","2008-10-01",0.11
"181","2008-10-02",0.14
"182","2008-10-03",0.14
"183","2008-10-06",0.12
"184","2008-10-07",0.12
"185","2008-10-08",0.12
"186","2008-10-09",0.12
"187","2008-10-10",0.12
"188","2008-10-13",0.14
"189","2008-10-14",0.07
"190","2008-10-15",0.1
"191","2008-10-16",0.1
"192","2008-10-17",0.16
"193","2008-10-20",0.15
"194","2008-10-21",0.08
"195","2008-10-22",0.13
"196","2008-10-23",0.08
"197","2008-10-24",0.08
"198","2008-10-27",0.08
"199","2008-10-28",0.08
"200","2008-10-29",0.1
"201","2008-10-30",0.1
"202","2008-10-31",0.11
"203","2008-11-03",0.1
"204","2008-11-04",0.1
"205","2008-11-05",0.1
"206","2008-11-06",0.1
"207","2008-11-07",0.1
"208","2008-11-10",0.08
"209","2008-11-11",0.08
"210","2008-11-12",0.08
"211","2008-11-13",0.09
"212","2008-11-14",0.09
"213","2008-11-17",0.27
"214","2008-11-18",0.28
"215","2008-11-19",0.12
"216","2008-11-20",0.12
"217","2008-11-21",0.12
"218","2008-11-24",0.12
"219","2008-11-25",0.12
"220","2008-11-26",0.12
"221","2008-11-28",0.13
"222","2008-12-01",0.12
"223","2008-12-02",0.1
"224","2008-12-03",0.1
"225","2008-12-04",0.15
"226","2008-12-05",0.15
"227","2008-12-08",0.15
"228","2008-12-09",0.15
"229","2008-12-10",0.15
"230","2008-12-11",0.15
"231","2008-12-12",0.15
"232","2008-12-15",0.15
"233","2008-12-16",0.15
"234","2008-12-17",0.15
"235","2008-12-18",0.12
"236","2008-12-19",0.12
"237","2008-12-22",0.12
"238","2008-12-23",0.11
"239","2008-12-24",0.14
"240","2008-12-26",0.13
"241","2008-12-29",0.13
"242","2008-12-30",0.13
"243","2008-12-31",0.15
"244","2009-01-02",0.15
"245","2009-01-05",0.31
"246","2009-01-06",0.32
"247","2009-01-07",0.35
"248","2009-01-08",0.35
"249","2009-01-09",0.38
"250","2009-01-12",0.5
"251","2009-01-13",0.45
"252","2009-01-14",0.3
"253","2009-01-15",0.3
"254","2009-01-16",0.45
"255","2009-01-20",0.45
"256","2009-01-21",0.4
"257","2009-01-22",0.4
"258","2009-01-23",0.4
"259","2009-01-26",0.4
"260","2009-01-27",0.35
"261","2009-01-28",0.44
"262","2009-01-29",0.4
"263","2009-01-30",0.44
"264","2009-02-02",0.44
"265","2009-02-03",0.34
"266","2009-02-04",0.4
"267","2009-02-05",0.29
"268","2009-02-06",0.39
"269","2009-02-09",0.39
"270","2009-02-10",0.35
"271","2009-02-11",0.35
"272","2009-02-12",0.35
"273","2009-02-13",0.35
"274","2009-02-17",0.34
"275","2009-02-18",0.29
"276","2009-02-19",0.28
"277","2009-02-20",0.29
"278","2009-02-23",0.27
"279","2009-02-24",0.25
"280","2009-02-25",0.25
"281","2009-02-26",0.25
"282","2009-02-27",0.25
"283","2009-03-02",0.25
"284","2009-03-03",0.25
"285","2009-03-04",0.25
"286","2009-03-05",0.25
"287","2009-03-06",0.24
"288","2009-03-09",0.24
"289","2009-03-10",0.24
"290","2009-03-11",0.24
"291","2009-03-12",0.4
"292","2009-03-13",0.4
"293","2009-03-16",0.39
"294","2009-03-17",0.39
"295","2009-03-18",0.4
"296","2009-03-19",0.37
"297","2009-03-20",0.4
"298","2009-03-23",0.38
"299","2009-03-24",0.38
"300","2009-03-25",0.4
"301","2009-03-26",0.4
"302","2009-03-27",0.4
"303","2009-03-30",0.4
"304","2009-03-31",0.31
"305","2009-04-01",0.4
"306","2009-04-02",0.4
"307","2009-04-03",0.5
"308","2009-04-06",0.5
"309","2009-04-07",0.44
"310","2009-04-08",0.44
"311","2009-04-09",0.4
"312","2009-04-13",0.45
"313","2009-04-14",0.44
"314","2009-04-15",0.44
"315","2009-04-16",0.43
"316","2009-04-17",0.43
"317","2009-04-20",0.44
"318","2009-04-21",0.43
"319","2009-04-22",0.45
"320","2009-04-23",0.47
"321","2009-04-24",0.5
"322","2009-04-27",0.5
"323","2009-04-28",0.49
"324","2009-04-29",0.6
"325","2009-04-30",0.6
"326","2009-05-01",0.6
"327","2009-05-04",0.7
"328","2009-05-05",0.7
"329","2009-05-06",0.7
"330","2009-05-07",0.67
"331","2009-05-08",0.67
"332","2009-05-11",0.65
"333","2009-05-12",0.6
"334","2009-05-13",0.6
"335","2009-05-14",0.82
"336","2009-05-15",0.84
"337","2009-05-18",0.85
"338","2009-05-19",0.8
"339","2009-05-20",0.85
"340","2009-05-21",0.85
"341","2009-05-22",0.85
"342","2009-05-26",0.85
"343","2009-05-27",0.85
"344","2009-05-28",0.85
"345","2009-05-29",0.85
"346","2009-06-01",0.83
"347","2009-06-02",0.85
"348","2009-06-03",0.84
"349","2009-06-04",0.65
"350","2009-06-05",0.8
"351","2009-06-08",0.8
"352","2009-06-09",0.8
"353","2009-06-10",0.8
"354","2009-06-11",0.8
"355","2009-06-12",0.81
"356","2009-06-15",0.81
"357","2009-06-16",0.81
"358","2009-06-17",0.8
"359","2009-06-18",0.8
"360","2009-06-19",0.8
"361","2009-06-22",0.7
"362","2009-06-23",0.65
"363","2009-06-24",0.7
"364","2009-06-25",0.65
"365","2009-06-26",0.65
"366","2009-06-29",0.7
"367","2009-06-30",0.7
"368","2009-07-01",0.7
"369","2009-07-02",0.7
"370","2009-07-06",0.55
"371","2009-07-07",0.45
"372","2009-07-08",0.45
"373","2009-07-09",0.45
"374","2009-07-10",0.45
"375","2009-07-13",0.5
"376","2009-07-14",0.5
"377","2009-07-15",0.57
"378","2009-07-16",0.45
"379","2009-07-17",0.45
"380","2009-07-20",0.45
"381","2009-07-21",0.45
"382","2009-07-22",0.47
"383","2009-07-23",0.48
"384","2009-07-24",0.5
"385","2009-07-27",0.52
"386","2009-07-28",0.52
"387","2009-07-29",0.5
"388","2009-07-30",0.5
"389","2009-07-31",0.5
"390","2009-08-03",0.5
"391","2009-08-04",0.5
"392","2009-08-05",0.5
"393","2009-08-06",0.5
"394","2009-08-07",0.5
"395","2009-08-10",0.5
"396","2009-08-11",0.49
"397","2009-08-12",0.49
"398","2009-08-13",0.54
"399","2009-08-14",0.48
"400","2009-08-17",0.5
"401","2009-08-18",0.59
"402","2009-08-19",0.48
"403","2009-08-20",0.5
"404","2009-08-21",0.51
"405","2009-08-24",0.58
"406","2009-08-25",0.6
"407","2009-08-26",0.6
"408","2009-08-27",0.59
"409","2009-08-28",0.59
"410","2009-08-31",0.59
"411","2009-09-01",0.59
"412","2009-09-02",0.59
"413","2009-09-03",0.59
"414","2009-09-04",0.59
"415","2009-09-08",0.57
"416","2009-09-09",0.55
"417","2009-09-10",0.55
"418","2009-09-11",0.59
"419","2009-09-14",0.59
"420","2009-09-15",0.6
"421","2009-09-16",0.59
"422","2009-09-17",0.59
"423","2009-09-18",0.7
"424","2009-09-21",0.7
"425","2009-09-22",0.9
"426","2009-09-23",0.97
"427","2009-09-24",0.95
"428","2009-09-25",0.98
"429","2009-09-28",0.98
"430","2009-09-29",1.01
"431","2009-09-30",1.2
"432","2009-10-01",1.35
"433","2009-10-02",2
"434","2009-10-05",1.9
"435","2009-10-06",1.75
"436","2009-10-07",1.62
"437","2009-10-08",1.75
"438","2009-10-09",1.69
"439","2009-10-12",1.85
"440","2009-10-13",1.75
"441","2009-10-14",2
"442","2009-10-15",1.95
"443","2009-10-16",1.96
"444","2009-10-19",2.1
"445","2009-10-20",2.2
"446","2009-10-21",2.43
"447","2009-10-22",2.3
"448","2009-10-23",2.45
"449","2009-10-26",2.45
"450","2009-10-27",1.95
"451","2009-10-28",1.76
"452","2009-10-29",1.72
"453","2009-10-30",1.78
"454","2009-11-02",1.75
"455","2009-11-03",2
"456","2009-11-04",1.9
"457","2009-11-05",1.85
"458","2009-11-06",1.9
"459","2009-11-09",1.89
"460","2009-11-10",1.85
"461","2009-11-11",1.8
"462","2009-11-12",1.89
"463","2009-11-13",1.9
"464","2009-11-16",1.86
"465","2009-11-17",1.88
"466","2009-11-18",1.83
"467","2009-11-19",1.76
"468","2009-11-20",1.71
"469","2009-11-23",1.8
"470","2009-11-24",1.67
"471","2009-11-25",1.7
"472","2009-11-27",1.7
"473","2009-11-30",1.7
"474","2009-12-01",1.8
"475","2009-12-02",1.85
"476","2009-12-03",1.6
"477","2009-12-04",1.51
"478","2009-12-07",1.6
"479","2009-12-08",1.6
"480","2009-12-09",1.69
"481","2009-12-10",1.7
"482","2009-12-11",1.9
"483","2009-12-14",1.9
"484","2009-12-15",1.85
"485","2009-12-16",1.9
"486","2009-12-17",1.91
"487","2009-12-18",1.8
"488","2009-12-21",1.8
"489","2009-12-22",1.75
"490","2009-12-23",2
"491","2009-12-24",1.9
"492","2009-12-28",2
"493","2009-12-29",2.2
"494","2009-12-30",2.03
"495","2009-12-31",2.36
"496","2010-01-04",2.3
"497","2010-01-05",2.35
"498","2010-01-06",2.35
"499","2010-01-07",2.25
"500","2010-01-08",2.3
"501","2010-01-11",2.4
"502","2010-01-12",2.38
"503","2010-01-13",2.3
"504","2010-01-14",2.35
"505","2010-01-15",2.35
"506","2010-01-19",2.3
"507","2010-01-20",2.35
"508","2010-01-21",2.35
"509","2010-01-22",2.3
"510","2010-01-25",2.2
"511","2010-01-26",2.3
"512","2010-01-27",2.2
"513","2010-01-28",2.15
"514","2010-01-29",2.15
"515","2010-02-01",2.15
"516","2010-02-02",2.15
"517","2010-02-03",2.2
"518","2010-02-04",2.39
"519","2010-02-05",2.3
"520","2010-02-08",2.3
"521","2010-02-09",2.39
"522","2010-02-10",2.39
"523","2010-02-11",2.3
"524","2010-02-12",2.31
"525","2010-02-16",2.25
"526","2010-02-17",2.05
"527","2010-02-18",2.17
"528","2010-02-19",2.05
"529","2010-02-22",2.2
"530","2010-02-23",2.04
"531","2010-02-24",1.96
"532","2010-02-25",1.87
"533","2010-02-26",1.95
"534","2010-03-01",2.02
"535","2010-03-02",2
"536","2010-03-03",1.76
"537","2010-03-04",1.92
"538","2010-03-05",1.9
"539","2010-03-08",1.9
"540","2010-03-09",1.92
"541","2010-03-10",1.94
"542","2010-03-11",1.9
"543","2010-03-12",1.86
"544","2010-03-15",1.85
"545","2010-03-16",1.85
"546","2010-03-17",2.1
"547","2010-03-18",2.1
"548","2010-03-19",2
"549","2010-03-22",2.1
"550","2010-03-23",2.1
"551","2010-03-24",2.2
"552","2010-03-25",2.12
"553","2010-03-26",2.05
"554","2010-03-29",2.02
"555","2010-03-30",2.1
"556","2010-03-31",2.1
"557","2010-04-01",2.05
"558","2010-04-05",2.05
"559","2010-04-06",2.1
"560","2010-04-07",2.1
"561","2010-04-08",2.1
"562","2010-04-09",2.06
"563","2010-04-12",2.03
"564","2010-04-13",2.05
"565","2010-04-14",2.1
"566","2010-04-15",2.08
"567","2010-04-16",2.04
"568","2010-04-19",2.2
"569","2010-04-20",2.35
"570","2010-04-21",2.45
"571","2010-04-22",2.29
"572","2010-04-23",2.4
"573","2010-04-26",2.66
"574","2010-04-27",2.85
"575","2010-04-28",2.9
"576","2010-04-29",3
"577","2010-04-30",2.9
"578","2010-05-03",2.95
"579","2010-05-04",2.73
"580","2010-05-05",2.5
"581","2010-05-06",2.3
"582","2010-05-07",2.5
"583","2010-05-10",2.8
"584","2010-05-11",2.58
"585","2010-05-12",2.62
"586","2010-05-13",2.75
"587","2010-05-14",2.75
"588","2010-05-17",2.7
"589","2010-05-18",2.35
"590","2010-05-19",2.4
"591","2010-05-20",2.4
"592","2010-05-21",2.33
"593","2010-05-24",2.5
"594","2010-05-25",2.31
"595","2010-05-26",2.41
"596","2010-05-27",2.6
"597","2010-05-28",2.6
"598","2010-06-01",2.59
"599","2010-06-02",2.55
"600","2010-06-03",2.4
"601","2010-06-04",2.21
"602","2010-06-07",2.01
"603","2010-06-08",1.8
"604","2010-06-09",1.8
"605","2010-06-10",1.8
"606","2010-06-11",1.81
"607","2010-06-14",1.86
"608","2010-06-15",1.85
"609","2010-06-16",1.95
"610","2010-06-17",2
"611","2010-06-18",1.94
"612","2010-06-21",1.99
"613","2010-06-22",1.98
"614","2010-06-23",1.94
"615","2010-06-24",2
"616","2010-06-25",1.95
"617","2010-06-28",1.96
"618","2010-06-29",1.81
"619","2010-06-30",1.82
"620","2010-07-01",1.9
"621","2010-07-02",1.8
"622","2010-07-06",1.81
"623","2010-07-07",1.53
"624","2010-07-08",1.7
"625","2010-07-09",1.68
"626","2010-07-12",1.6
"627","2010-07-13",1.68
"628","2010-07-14",1.61
"629","2010-07-15",1.59
"630","2010-07-16",1.4
"631","2010-07-19",1.4
"632","2010-07-20",1.49
"633","2010-07-21",1.65
"634","2010-07-22",1.65
"635","2010-07-23",1.67
"636","2010-07-26",1.69
"637","2010-07-27",1.5
"638","2010-07-28",1.51
"639","2010-07-29",1.4
"640","2010-07-30",1.45
"641","2010-08-02",1.5
"642","2010-08-03",1.5
"643","2010-08-04",1.55
"644","2010-08-05",1.55
"645","2010-08-06",1.48
"646","2010-08-09",1.55
"647","2010-08-10",1.57
"648","2010-08-11",1.58
"649","2010-08-12",1.55
"650","2010-08-13",1.6
"651","2010-08-16",1.58
"652","2010-08-17",1.45
"653","2010-08-18",1.42
"654","2010-08-19",1.4
"655","2010-08-20",1.35
"656","2010-08-23",1.25
"657","2010-08-24",1.28
"658","2010-08-25",1.29
"659","2010-08-26",1.21
"660","2010-08-27",1.15
"661","2010-08-30",1.15
"662","2010-08-31",1.07
"663","2010-09-01",1.1
"664","2010-09-02",1.15
"665","2010-09-03",1.25
"666","2010-09-07",1.25
"667","2010-09-08",1.12
"668","2010-09-09",1.25
"669","2010-09-10",1.37
"670","2010-09-13",1.35
"671","2010-09-14",1.32
"672","2010-09-15",1.31
"673","2010-09-16",1.42
"674","2010-09-17",1.5
"675","2010-09-20",1.49
"676","2010-09-21",1.31
"677","2010-09-22",1.39
"678","2010-09-23",1.48
"679","2010-09-24",1.4
"680","2010-09-27",1.4
"681","2010-09-28",1.4
"682","2010-09-29",1.39
"683","2010-09-30",1.44
"684","2010-10-01",1.36
"685","2010-10-04",1.4
"686","2010-10-05",1.43
"687","2010-10-06",1.35
"688","2010-10-07",1.3
"689","2010-10-08",1.3
"690","2010-10-11",1.28
"691","2010-10-12",1.26
"692","2010-10-13",1.28
"693","2010-10-14",1.3
"694","2010-10-15",1.39
"695","2010-10-18",1.32
"696","2010-10-19",1.3
"697","2010-10-20",1.39
"698","2010-10-21",1.4
"699","2010-10-22",1.5
"700","2010-10-25",1.66
"701","2010-10-26",2
"702","2010-10-27",2.1
"703","2010-10-28",2.3
"704","2010-10-29",2.3
"705","2010-11-01",2.49
"706","2010-11-02",2.26
"707","2010-11-03",2.35
"708","2010-11-04",2.35
"709","2010-11-05",2.36
"710","2010-11-08",2.38
"711","2010-11-09",2.35
"712","2010-11-10",2.39
"713","2010-11-11",2.35
"714","2010-11-12",2.1
"715","2010-11-15",2.1
"716","2010-11-16",2
"717","2010-11-17",1.98
"718","2010-11-18",2.2
"719","2010-11-19",2.36
"720","2010-11-22",2.11
"721","2010-11-23",2
"722","2010-11-24",2.1
"723","2010-11-26",2
"724","2010-11-29",1.9
"725","2010-11-30",1.98
"726","2010-12-01",1.83
"727","2010-12-02",1.65
"728","2010-12-03",1.99
"729","2010-12-06",1.89
"730","2010-12-07",1.86
"731","2010-12-08",1.9
"732","2010-12-09",2.03
"733","2010-12-10",1.9
"734","2010-12-13",1.9
"735","2010-12-14",1.8
"736","2010-12-15",1.9
"737","2010-12-16",1.86
"738","2010-12-17",1.92
"739","2010-12-20",1.96
"740","2010-12-21",1.95
"741","2010-12-22",1.95
"742","2010-12-23",1.89
"743","2010-12-27",1.8
"744","2010-12-28",1.75
"745","2010-12-29",1.85
"746","2010-12-30",1.99
"747","2010-12-31",2.13
"748","2011-01-03",2.1
"749","2011-01-04",2.15
"750","2011-01-05",2
"751","2011-01-06",2.05
"752","2011-01-07",2.06
"753","2011-01-10",2.1
"754","2011-01-11",2.15
"755","2011-01-12",2.05
"756","2011-01-13",2.12
"757","2011-01-14",2
"758","2011-01-18",2.03
"759","2011-01-19",2.05
"760","2011-01-20",2
"761","2011-01-21",2.05
"762","2011-01-24",1.95
"763","2011-01-25",2
"764","2011-01-26",2
"765","2011-01-27",1.95
"766","2011-01-28",1.91
"767","2011-01-31",1.88
"768","2011-02-01",1.81
"769","2011-02-02",1.77
"770","2011-02-03",1.74
"771","2011-02-04",1.9
"772","2011-02-07",1.9
"773","2011-02-08",1.86
"774","2011-02-09",1.89
"775","2011-02-10",1.9
"776","2011-02-11",1.98
"777","2011-02-14",1.99
"778","2011-02-15",1.95
"779","2011-02-16",2
"780","2011-02-17",1.95
"781","2011-02-18",1.99
"782","2011-02-22",1.89
"783","2011-02-23",1.95
"784","2011-02-24",1.96
"785","2011-02-25",1.91
"786","2011-02-28",1.95
"787","2011-03-01",2.09
"788","2011-03-02",2.25
"789","2011-03-03",2.25
"790","2011-03-04",2.12
"791","2011-03-07",2.22
"792","2011-03-08",2.1
"793","2011-03-09",2.2
"794","2011-03-10",2
"795","2011-03-11",2.11
"796","2011-03-14",1.99
"797","2011-03-15",2.05
"798","2011-03-16",1.95
"799","2011-03-17",2.01
"800","2011-03-18",2.02
"801","2011-03-21",2
"802","2011-03-22",1.9
"803","2011-03-23",1.91
"804","2011-03-24",1.94
"805","2011-03-25",1.97
"806","2011-03-28",1.92
"807","2011-03-29",1.9
"808","2011-03-30",1.95
"809","2011-03-31",1.95
"810","2011-04-01",1.92
"811","2011-04-04",1.89
"812","2011-04-05",1.87
"813","2011-04-06",1.88
"814","2011-04-07",1.85
"815","2011-04-08",1.85
"816","2011-04-11",1.85
"817","2011-04-12",1.83
"818","2011-04-13",1.85
"819","2011-04-14",1.81
"820","2011-04-15",1.75
"821","2011-04-18",1.9
"822","2011-04-19",1.85
"823","2011-04-20",1.88
"824","2011-04-21",1.95
"825","2011-04-25",1.9
"826","2011-04-26",1.87
"827","2011-04-27",1.97
"828","2011-04-28",2
"829","2011-04-29",1.95
"830","2011-05-02",1.98
"831","2011-05-03",2
"832","2011-05-04",2.05
"833","2011-05-05",2.08
"834","2011-05-06",2
"835","2011-05-09",2
"836","2011-05-10",1.9
"837","2011-05-11",1.9
"838","2011-05-12",1.95
"839","2011-05-13",1.92
"840","2011-05-16",1.95
"841","2011-05-17",1.9
"842","2011-05-18",1.9
"843","2011-05-19",1.94
"844","2011-05-20",1.99
"845","2011-05-23",1.9
"846","2011-05-24",1.9
"847","2011-05-25",1.92
"848","2011-05-26",1.9
"849","2011-05-27",1.8
"850","2011-05-31",1.8
"851","2011-06-01",1.92
"852","2011-06-02",1.85
"853","2011-06-03",1.81
"854","2011-06-06",1.79
"855","2011-06-07",1.79
"856","2011-06-08",1.79
"857","2011-06-09",1.6
"858","2011-06-10",1.61
"859","2011-06-13",1.51
"860","2011-06-14",1.61
"861","2011-06-15",1.53
"862","2011-06-16",1.51
"863","2011-06-17",1.45
"864","2011-06-20",1.4
"865","2011-06-21",1.45
"866","2011-06-22",1.55
"867","2011-06-23",1.5
"868","2011-06-24",1.41
"869","2011-06-27",1.42
"870","2011-06-28",1.57
"871","2011-06-29",1.6
"872","2011-06-30",1.64
"873","2011-07-01",1.62
"874","2011-07-05",1.63
"875","2011-07-06",1.62
"876","2011-07-07",1.68
"877","2011-07-08",1.75
"878","2011-07-11",1.8
"879","2011-07-12",1.7
"880","2011-07-13",1.82
"881","2011-07-14",1.75
"882","2011-07-15",1.64
"883","2011-07-18",1.64
"884","2011-07-19",1.55
"885","2011-07-20",1.59
"886","2011-07-21",1.65
"887","2011-07-22",1.6
"888","2011-07-25",1.51
"889","2011-07-26",1.53
"890","2011-07-27",1.55
"891","2011-07-28",1.55
"892","2011-07-29",1.7
"893","2011-08-01",1.61
"894","2011-08-02",1.75
"895","2011-08-03",1.75
"896","2011-08-04",1.65
"897","2011-08-05",1.56
"898","2011-08-08",1.25
"899","2011-08-09",1.5
"900","2011-08-10",1.36
"901","2011-08-11",1.55
"902","2011-08-12",1.7
"903","2011-08-15",1.7
"904","2011-08-16",1.75
"905","2011-08-17",1.69
"906","2011-08-18",1.6
"907","2011-08-19",1.72
"908","2011-08-22",1.5
"909","2011-08-23",1.7
"910","2011-08-24",1.5
"911","2011-08-25",1.4
"912","2011-08-26",1.65
"913","2011-08-29",1.6
"914","2011-08-30",1.72
"915","2011-08-31",1.72
"916","2011-09-01",1.57
"917","2011-09-02",1.7
"918","2011-09-06",1.52
"919","2011-09-07",1.65
"920","2011-09-08",1.58
"921","2011-09-09",1.58
"922","2011-09-12",1.58
"923","2011-09-13",1.6
"924","2011-09-14",1.72
"925","2011-09-15",1.86
"926","2011-09-16",1.94
"927","2011-09-19",1.94
"928","2011-09-20",2
"929","2011-09-21",1.85
"930","2011-09-22",1.85
"931","2011-09-23",1.9
"932","2011-09-26",1.78
"933","2011-09-27",1.81
"934","2011-09-28",1.85
"935","2011-09-29",1.65
"936","2011-09-30",1.6
"937","2011-10-03",1.59
"938","2011-10-04",1.75
"939","2011-10-05",1.76
"940","2011-10-06",1.74
"941","2011-10-07",1.78
"942","2011-10-10",1.78
"943","2011-10-11",1.64
"944","2011-10-12",1.73
"945","2011-10-13",1.7
"946","2011-10-14",1.77
"947","2011-10-17",1.7
"948","2011-10-18",1.77
"949","2011-10-19",1.67
"950","2011-10-20",1.89
"951","2011-10-21",1.89
"952","2011-10-24",1.81
"953","2011-10-25",1.8
"954","2011-10-26",1.8
"955","2011-10-27",1.85
"956","2011-10-28",1.8
"957","2011-10-31",1.85
"958","2011-11-01",1.75
"959","2011-11-02",1.8
"960","2011-11-03",1.85
"961","2011-11-04",1.75
"962","2011-11-07",1.69
"963","2011-11-08",1.84
"964","2011-11-09",1.85
"965","2011-11-10",1.85
"966","2011-11-11",1.85
"967","2011-11-14",1.72
"968","2011-11-15",1.75
"969","2011-11-16",1.75
"970","2011-11-17",1.85
"971","2011-11-18",1.76
"972","2011-11-21",1.78
"973","2011-11-22",1.75
"974","2011-11-23",1.76
"975","2011-11-25",1.8
"976","2011-11-28",1.66
"977","2011-11-29",1.45
"978","2011-11-30",1.32
"979","2011-12-01",1.41
"980","2011-12-02",1.34
"981","2011-12-05",1.36
"982","2011-12-06",1.32
"983","2011-12-07",1.32
"984","2011-12-08",1.35
"985","2011-12-09",1.3
"986","2011-12-12",1.25
"987","2011-12-13",1.2
"988","2011-12-14",1.05
"989","2011-12-15",1.2
"990","2011-12-16",0.95
"991","2011-12-19",0.71
"992","2011-12-20",0.73
"993","2011-12-21",0.72
"994","2011-12-22",0.8
"995","2011-12-23",0.87
"996","2011-12-27",0.77
"997","2011-12-28",0.85
"998","2011-12-29",0.89
"999","2011-12-30",0.97
"1000","2012-01-03",1
"1001","2012-01-04",0.95
"1002","2012-01-05",0.98
