"","date","JAKK"
"279","2008-02-11",238.399994
"280","2008-02-12",258.700012
"281","2008-02-13",251.800003
"282","2008-02-14",243.100006
"283","2008-02-15",255.600006
"284","2008-02-19",268.5
"285","2008-02-20",280
"286","2008-02-21",277.100006
"287","2008-02-22",275
"288","2008-02-25",287.399994
"289","2008-02-26",288.5
"290","2008-02-27",283.5
"291","2008-02-28",278.299988
"292","2008-02-29",279.5
"293","2008-03-03",284
"294","2008-03-04",283.700012
"295","2008-03-05",275.799988
"296","2008-03-06",262.5
"297","2008-03-07",272.100006
"298","2008-03-10",271.700012
"299","2008-03-11",278.299988
"300","2008-03-12",274.299988
"301","2008-03-13",276.200012
"302","2008-03-14",265.200012
"303","2008-03-17",263.5
"304","2008-03-18",272.100006
"305","2008-03-19",268.600006
"306","2008-03-20",280.100006
"307","2008-03-24",283.200012
"308","2008-03-25",280.100006
"309","2008-03-26",275.600006
"310","2008-03-27",280.799988
"311","2008-03-28",281.399994
"312","2008-03-31",275.700012
"313","2008-04-01",287.5
"314","2008-04-02",287.600006
"315","2008-04-03",292.700012
"316","2008-04-04",292.100006
"317","2008-04-07",287.200012
"318","2008-04-08",286.799988
"319","2008-04-09",289.5
"320","2008-04-10",299.200012
"321","2008-04-11",287.200012
"322","2008-04-14",292.200012
"323","2008-04-15",299.399994
"324","2008-04-16",299.899994
"325","2008-04-17",291.5
"326","2008-04-18",288.899994
"327","2008-04-21",286.700012
"328","2008-04-22",274.399994
"329","2008-04-23",248.199997
"330","2008-04-24",236.600006
"331","2008-04-25",241.300003
"332","2008-04-28",238
"333","2008-04-29",237.5
"334","2008-04-30",234.899994
"335","2008-05-01",237.899994
"336","2008-05-02",238.399994
"337","2008-05-05",237.699997
"338","2008-05-06",230.399994
"339","2008-05-07",224.100006
"340","2008-05-08",222
"341","2008-05-09",227
"342","2008-05-12",229.600006
"343","2008-05-13",229.600006
"344","2008-05-14",227.399994
"345","2008-05-15",224.300003
"346","2008-05-16",228.600006
"347","2008-05-19",232.399994
"348","2008-05-20",231.800003
"349","2008-05-21",226.399994
"350","2008-05-22",229.199997
"351","2008-05-23",224.899994
"352","2008-05-27",229.800003
"353","2008-05-28",232.300003
"354","2008-05-29",233.300003
"355","2008-05-30",236
"356","2008-06-02",227.899994
"357","2008-06-03",226.199997
"358","2008-06-04",229.100006
"359","2008-06-05",238.899994
"360","2008-06-06",228.899994
"361","2008-06-09",229.800003
"362","2008-06-10",237
"363","2008-06-11",228.600006
"364","2008-06-12",228.5
"365","2008-06-13",238.100006
"366","2008-06-16",240.100006
"367","2008-06-17",238.699997
"368","2008-06-18",244.199997
"369","2008-06-19",252.199997
"370","2008-06-20",240.800003
"371","2008-06-23",237.100006
"372","2008-06-24",233.699997
"373","2008-06-25",235.800003
"374","2008-06-26",230
"375","2008-06-27",225
"376","2008-06-30",218.5
"377","2008-07-01",223.600006
"378","2008-07-02",203.100006
"379","2008-07-03",207.300003
"380","2008-07-07",210.399994
"381","2008-07-08",216.800003
"382","2008-07-09",211.100006
"383","2008-07-10",213.100006
"384","2008-07-11",213.699997
"385","2008-07-14",212.600006
"386","2008-07-15",214.399994
"387","2008-07-16",226.399994
"388","2008-07-17",231.5
"389","2008-07-18",234.5
"390","2008-07-21",231.800003
"391","2008-07-22",239.399994
"392","2008-07-23",216.300003
"393","2008-07-24",217.800003
"394","2008-07-25",214.5
"395","2008-07-28",215.399994
"396","2008-07-29",222.600006
"397","2008-07-30",223
"398","2008-07-31",219.800003
"399","2008-08-01",222.699997
"400","2008-08-04",217.899994
"401","2008-08-05",226.199997
"402","2008-08-06",225
"403","2008-08-07",229.100006
"404","2008-08-08",234.5
"405","2008-08-11",235.800003
"406","2008-08-12",235.800003
"407","2008-08-13",235.5
"408","2008-08-14",234.100006
"409","2008-08-15",238.600006
"410","2008-08-18",229.199997
"411","2008-08-19",228.800003
"412","2008-08-20",229.199997
"413","2008-08-21",226.600006
"414","2008-08-22",231.300003
"415","2008-08-25",229.600006
"416","2008-08-26",231.699997
"417","2008-08-27",231.199997
"418","2008-08-28",232.899994
"419","2008-08-29",249.5
"420","2008-09-02",250.100006
"421","2008-09-03",259.5
"422","2008-09-04",249.699997
"423","2008-09-05",252.899994
"424","2008-09-08",248.399994
"425","2008-09-09",246.899994
"426","2008-09-10",250.600006
"427","2008-09-11",257.5
"428","2008-09-12",251.399994
"429","2008-09-15",248.100006
"430","2008-09-16",255
"431","2008-09-17",247.199997
"432","2008-09-18",260.399994
"433","2008-09-19",269.5
"434","2008-09-22",258.299988
"435","2008-09-23",258.799988
"436","2008-09-24",257.899994
"437","2008-09-25",253.399994
"438","2008-09-26",259.100006
"439","2008-09-29",245
"440","2008-09-30",249.100006
"441","2008-10-01",251.100006
"442","2008-10-02",244.199997
"443","2008-10-03",236.800003
"444","2008-10-06",228.899994
"445","2008-10-07",221.100006
"446","2008-10-08",212.5
"447","2008-10-09",199.699997
"448","2008-10-10",210.399994
"449","2008-10-13",215.399994
"450","2008-10-14",214.199997
"451","2008-10-15",195
"452","2008-10-16",205.5
"453","2008-10-17",201.600006
"454","2008-10-20",205.199997
"455","2008-10-21",202.5
"456","2008-10-22",191.199997
"457","2008-10-23",194.100006
"458","2008-10-24",186.5
"459","2008-10-27",184.800003
"460","2008-10-28",203.399994
"461","2008-10-29",205.699997
"462","2008-10-30",205.600006
"463","2008-10-31",223.699997
"464","2008-11-03",214.800003
"465","2008-11-04",218.800003
"466","2008-11-05",208.5
"467","2008-11-06",207.600006
"468","2008-11-07",207.899994
"469","2008-11-10",198.899994
"470","2008-11-11",196.100006
"471","2008-11-12",187.899994
"472","2008-11-13",198.399994
"473","2008-11-14",189.800003
"474","2008-11-17",186.699997
"475","2008-11-18",178.199997
"476","2008-11-19",165
"477","2008-11-20",160.800003
"478","2008-11-21",166.800003
"479","2008-11-24",176.899994
"480","2008-11-25",180.100006
"481","2008-11-26",187
"482","2008-11-28",179
"483","2008-12-01",170.300003
"484","2008-12-02",180.399994
"485","2008-12-03",191.300003
"486","2008-12-04",190.600006
"487","2008-12-05",204.399994
"488","2008-12-08",205
"489","2008-12-09",203.100006
"490","2008-12-10",197.5
"491","2008-12-11",191.5
"492","2008-12-12",191.800003
"493","2008-12-15",181.5
"494","2008-12-16",194.600006
"495","2008-12-17",191.100006
"496","2008-12-18",192.199997
"497","2008-12-19",195.100006
"498","2008-12-22",199.600006
"499","2008-12-23",198.5
"500","2008-12-24",200.5
"501","2008-12-26",203.199997
"502","2008-12-29",199.100006
"503","2008-12-30",208.399994
"504","2008-12-31",206.300003
"505","2009-01-02",209.600006
"506","2009-01-05",208.100006
"507","2009-01-06",205.699997
"508","2009-01-07",204.100006
"509","2009-01-08",202.300003
"510","2009-01-09",195.699997
"511","2009-01-12",189.399994
"512","2009-01-13",193
"513","2009-01-14",187.5
"514","2009-01-15",194.300003
"515","2009-01-16",195.5
"516","2009-01-20",185.800003
"517","2009-01-21",192.800003
"518","2009-01-22",189.300003
"519","2009-01-23",182.399994
"520","2009-01-26",184.399994
"521","2009-01-27",187.800003
"522","2009-01-28",194.300003
"523","2009-01-29",184.100006
"524","2009-01-30",183.399994
"525","2009-02-02",172.300003
"526","2009-02-03",174.199997
"527","2009-02-04",175.699997
"528","2009-02-05",174.899994
"529","2009-02-06",178.899994
"530","2009-02-09",179.300003
"531","2009-02-10",177.199997
"532","2009-02-11",175.699997
"533","2009-02-12",172.399994
"534","2009-02-13",170.5
"535","2009-02-17",167.699997
"536","2009-02-18",158.100006
"537","2009-02-19",139
"538","2009-02-20",135.5
"539","2009-02-23",124.699997
"540","2009-02-24",130.899994
"541","2009-02-25",127.5
"542","2009-02-26",125.699997
"543","2009-02-27",126.699997
"544","2009-03-02",118.699997
"545","2009-03-03",114.5
"546","2009-03-04",115.300003
"547","2009-03-05",109.099998
"548","2009-03-06",108
"549","2009-03-09",102.800003
"550","2009-03-10",110.199997
"551","2009-03-11",106.800003
"552","2009-03-12",112.699997
"553","2009-03-13",111.800003
"554","2009-03-16",109.800003
"555","2009-03-17",115.900002
"556","2009-03-18",120.199997
"557","2009-03-19",121.900002
"558","2009-03-20",118.5
"559","2009-03-23",125.900002
"560","2009-03-24",120.5
"561","2009-03-25",125.199997
"562","2009-03-26",131.800003
"563","2009-03-27",127.900002
"564","2009-03-30",124.900002
"565","2009-03-31",123.5
"566","2009-04-01",126.5
"567","2009-04-02",135.100006
"568","2009-04-03",139.600006
"569","2009-04-06",134.399994
"570","2009-04-07",128.899994
"571","2009-04-08",132.399994
"572","2009-04-09",141.399994
"573","2009-04-13",139.699997
"574","2009-04-14",127.900002
"575","2009-04-15",128
"576","2009-04-16",127.900002
"577","2009-04-17",133.300003
"578","2009-04-20",126.400002
"579","2009-04-21",128.5
"580","2009-04-22",134.300003
"581","2009-04-23",113
"582","2009-04-24",115.699997
"583","2009-04-27",115.300003
"584","2009-04-28",121.699997
"585","2009-04-29",133.300003
"586","2009-04-30",126.5
"587","2009-05-01",127.199997
"588","2009-05-04",133.100006
"589","2009-05-05",137.399994
"590","2009-05-06",134.399994
"591","2009-05-07",133.300003
"592","2009-05-08",137
"593","2009-05-11",130
"594","2009-05-12",126.800003
"595","2009-05-13",122.099998
"596","2009-05-14",123.300003
"597","2009-05-15",125.800003
"598","2009-05-18",129.199997
"599","2009-05-19",129.5
"600","2009-05-20",124.900002
"601","2009-05-21",126.400002
"602","2009-05-22",123.900002
"603","2009-05-26",133.5
"604","2009-05-27",130.899994
"605","2009-05-28",127.5
"606","2009-05-29",127.5
"607","2009-06-01",131
"608","2009-06-02",130.5
"609","2009-06-03",131.699997
"610","2009-06-04",131.600006
"611","2009-06-05",127.5
"612","2009-06-08",126
"613","2009-06-09",132.5
"614","2009-06-10",129.800003
"615","2009-06-11",129.5
"616","2009-06-12",129.399994
"617","2009-06-15",124.900002
"618","2009-06-16",121.099998
"619","2009-06-17",121
"620","2009-06-18",120.099998
"621","2009-06-19",125.800003
"622","2009-06-22",125.099998
"623","2009-06-23",127.199997
"624","2009-06-24",127.699997
"625","2009-06-25",130.800003
"626","2009-06-26",134
"627","2009-06-29",129.199997
"628","2009-06-30",128.300003
"629","2009-07-01",131.199997
"630","2009-07-02",125.300003
"631","2009-07-06",123.800003
"632","2009-07-07",123.099998
"633","2009-07-08",121.300003
"634","2009-07-09",118.300003
"635","2009-07-10",116.599998
"636","2009-07-13",118.300003
"637","2009-07-14",118.300003
"638","2009-07-15",125
"639","2009-07-16",125
"640","2009-07-17",124.5
"641","2009-07-20",125
"642","2009-07-21",120.599998
"643","2009-07-22",121.300003
"644","2009-07-23",123.599998
"645","2009-07-24",123.400002
"646","2009-07-27",118.900002
"647","2009-07-28",117
"648","2009-07-29",114.300003
"649","2009-07-30",113.699997
"650","2009-07-31",115.300003
"651","2009-08-03",115.099998
"652","2009-08-04",115
"653","2009-08-05",115.599998
"654","2009-08-06",114.400002
"655","2009-08-07",119.199997
"656","2009-08-10",119.800003
"657","2009-08-11",119
"658","2009-08-12",122.5
"659","2009-08-13",125.099998
"660","2009-08-14",125.599998
"661","2009-08-17",122.400002
"662","2009-08-18",122.5
"663","2009-08-19",122.5
"664","2009-08-20",121.900002
"665","2009-08-21",126.699997
"666","2009-08-24",128.5
"667","2009-08-25",130.300003
"668","2009-08-26",130.800003
"669","2009-08-27",132.399994
"670","2009-08-28",132
"671","2009-08-31",134
"672","2009-09-01",128.899994
"673","2009-09-02",133.199997
"674","2009-09-03",133.100006
"675","2009-09-04",137
"676","2009-09-08",137.600006
"677","2009-09-09",136.5
"678","2009-09-10",137
"679","2009-09-11",136.5
"680","2009-09-14",139.5
"681","2009-09-15",141.600006
"682","2009-09-16",145.699997
"683","2009-09-17",146.199997
"684","2009-09-18",145.899994
"685","2009-09-21",144.5
"686","2009-09-22",146.300003
"687","2009-09-23",146.600006
"688","2009-09-24",146.5
"689","2009-09-25",146.5
"690","2009-09-28",148.699997
"691","2009-09-29",145.399994
"692","2009-09-30",143.199997
"693","2009-10-01",139.399994
"694","2009-10-02",138.5
"695","2009-10-05",141
"696","2009-10-06",144.600006
"697","2009-10-07",144.100006
"698","2009-10-08",148.399994
"699","2009-10-09",145.300003
"700","2009-10-12",148.199997
"701","2009-10-13",146.800003
"702","2009-10-14",149.800003
"703","2009-10-15",150.5
"704","2009-10-16",149.399994
"705","2009-10-19",149
"706","2009-10-20",147.5
"707","2009-10-21",149.800003
"708","2009-10-22",158.899994
"709","2009-10-23",155
"710","2009-10-26",158.300003
"711","2009-10-27",152.300003
"712","2009-10-28",145.800003
"713","2009-10-29",147.399994
"714","2009-10-30",142.300003
"715","2009-11-02",141.5
"716","2009-11-03",140.699997
"717","2009-11-04",119.400002
"718","2009-11-05",117.599998
"719","2009-11-06",119.5
"720","2009-11-09",120.699997
"721","2009-11-10",125
"722","2009-11-11",129.100006
"723","2009-11-12",126.300003
"724","2009-11-13",127.599998
"725","2009-11-16",130.199997
"726","2009-11-17",129.100006
"727","2009-11-18",127.599998
"728","2009-11-19",126
"729","2009-11-20",127.099998
"730","2009-11-23",129.600006
"731","2009-11-24",127.199997
"732","2009-11-25",126.5
"733","2009-11-27",122.300003
"734","2009-11-30",120.599998
"735","2009-12-01",121.199997
"736","2009-12-02",119.800003
"737","2009-12-03",117.900002
"738","2009-12-04",117
"739","2009-12-07",113.199997
"740","2009-12-08",111.800003
"741","2009-12-09",112.5
"742","2009-12-10",111.800003
"743","2009-12-11",114.400002
"744","2009-12-14",113.699997
"745","2009-12-15",112.599998
"746","2009-12-16",116.800003
"747","2009-12-17",118.5
"748","2009-12-18",121.800003
"749","2009-12-21",124.300003
"750","2009-12-22",123.099998
"751","2009-12-23",124.199997
"752","2009-12-24",122.199997
"753","2009-12-28",120.199997
"754","2009-12-29",122.199997
"755","2009-12-30",123
"756","2009-12-31",121.199997
"757","2010-01-04",124.900002
"758","2010-01-05",124.400002
"759","2010-01-06",125.699997
"760","2010-01-07",127.900002
"761","2010-01-08",125.400002
"762","2010-01-11",115.400002
"763","2010-01-12",115.400002
"764","2010-01-13",119.199997
"765","2010-01-14",118.5
"766","2010-01-15",116.199997
"767","2010-01-19",114.900002
"768","2010-01-20",112.400002
"769","2010-01-21",110.400002
"770","2010-01-22",108.900002
"771","2010-01-25",108.5
"772","2010-01-26",108.599998
"773","2010-01-27",109.900002
"774","2010-01-28",111.599998
"775","2010-01-29",110
"776","2010-02-01",111.900002
"777","2010-02-02",111.800003
"778","2010-02-03",113.199997
"779","2010-02-04",110.099998
"780","2010-02-05",111.400002
"781","2010-02-08",111
"782","2010-02-09",114.800003
"783","2010-02-10",113.400002
"784","2010-02-11",116.800003
"785","2010-02-12",118.900002
"786","2010-02-16",119.599998
"787","2010-02-17",119.599998
"788","2010-02-18",121.099998
"789","2010-02-19",122.5
"790","2010-02-22",122.400002
"791","2010-02-23",121.699997
"792","2010-02-24",122.199997
"793","2010-02-25",125.099998
"794","2010-02-26",123.5
"795","2010-03-01",126
"796","2010-03-02",125
"797","2010-03-03",119.199997
"798","2010-03-04",119.599998
"799","2010-03-05",126.599998
"800","2010-03-08",125.199997
"801","2010-03-09",126.599998
"802","2010-03-10",128.5
"803","2010-03-11",128.399994
"804","2010-03-12",127.900002
"805","2010-03-15",129.699997
"806","2010-03-16",133.199997
"807","2010-03-17",134.300003
"808","2010-03-18",134.100006
"809","2010-03-19",137.399994
"810","2010-03-22",139.399994
"811","2010-03-23",141.600006
"812","2010-03-24",138.199997
"813","2010-03-25",135.100006
"814","2010-03-26",135.300003
"815","2010-03-29",134.899994
"816","2010-03-30",135.100006
"817","2010-03-31",130.800003
"818","2010-04-01",132.899994
"819","2010-04-05",137.399994
"820","2010-04-06",137.899994
"821","2010-04-07",140.100006
"822","2010-04-08",142.699997
"823","2010-04-09",145.399994
"824","2010-04-12",145.100006
"825","2010-04-13",144.100006
"826","2010-04-14",146.100006
"827","2010-04-15",148.800003
"828","2010-04-16",147.800003
"829","2010-04-19",149.199997
"830","2010-04-20",151.399994
"831","2010-04-21",151.300003
"832","2010-04-22",150
"833","2010-04-23",155.5
"834","2010-04-26",155.5
"835","2010-04-27",151.800003
"836","2010-04-28",153.199997
"837","2010-04-29",159.699997
"838","2010-04-30",152.899994
"839","2010-05-03",157.100006
"840","2010-05-04",149.199997
"841","2010-05-05",148.399994
"842","2010-05-06",147
"843","2010-05-07",141.800003
"844","2010-05-10",149.899994
"845","2010-05-11",152.300003
"846","2010-05-12",156.800003
"847","2010-05-13",153
"848","2010-05-14",152.800003
"849","2010-05-17",161.300003
"850","2010-05-18",157.399994
"851","2010-05-19",156.100006
"852","2010-05-20",147.899994
"853","2010-05-21",148.899994
"854","2010-05-24",146.399994
"855","2010-05-25",145.600006
"856","2010-05-26",146.300003
"857","2010-05-27",149.199997
"858","2010-05-28",148.100006
"859","2010-06-01",141.600006
"860","2010-06-02",144.5
"861","2010-06-03",145
"862","2010-06-04",139.199997
"863","2010-06-07",135.800003
"864","2010-06-08",133.699997
"865","2010-06-09",137.300003
"866","2010-06-10",139.5
"867","2010-06-11",141.899994
"868","2010-06-14",144
"869","2010-06-15",145.5
"870","2010-06-16",142.800003
"871","2010-06-17",143.899994
"872","2010-06-18",143.899994
"873","2010-06-21",142.600006
"874","2010-06-22",139.800003
"875","2010-06-23",140.600006
"876","2010-06-24",140
"877","2010-06-25",147.399994
"878","2010-06-28",145.100006
"879","2010-06-29",145.100006
"880","2010-06-30",143.800003
"881","2010-07-01",141.600006
"882","2010-07-02",138.199997
"883","2010-07-06",136.600006
"884","2010-07-07",140.100006
"885","2010-07-08",143.100006
"886","2010-07-09",144.300003
"887","2010-07-12",141.100006
"888","2010-07-13",145.800003
"889","2010-07-14",143.199997
"890","2010-07-15",141.100006
"891","2010-07-16",134.5
"892","2010-07-19",135.600006
"893","2010-07-20",141.199997
"894","2010-07-21",137.399994
"895","2010-07-22",141
"896","2010-07-23",145.300003
"897","2010-07-26",150.300003
"898","2010-07-27",148.600006
"899","2010-07-28",148.899994
"900","2010-07-29",157.100006
"901","2010-07-30",157.800003
"902","2010-08-02",159.800003
"903","2010-08-03",159.199997
"904","2010-08-04",159.899994
"905","2010-08-05",159
"906","2010-08-06",155.899994
"907","2010-08-09",158.600006
"908","2010-08-10",154.100006
"909","2010-08-11",148
"910","2010-08-12",148.199997
"911","2010-08-13",143.899994
"912","2010-08-16",148.399994
"913","2010-08-17",150.300003
"914","2010-08-18",151.899994
"915","2010-08-19",149.399994
"916","2010-08-20",151.300003
"917","2010-08-23",149
"918","2010-08-24",149.100006
"919","2010-08-25",152.600006
"920","2010-08-26",151.699997
"921","2010-08-27",154.399994
"922","2010-08-30",153.300003
"923","2010-08-31",149
"924","2010-09-01",152.899994
"925","2010-09-02",153.199997
"926","2010-09-03",155.399994
"927","2010-09-07",150.300003
"928","2010-09-08",153.699997
"929","2010-09-09",156.100006
"930","2010-09-10",156.800003
"931","2010-09-13",159.100006
"932","2010-09-14",158.300003
"933","2010-09-15",160.5
"934","2010-09-16",157
"935","2010-09-17",158
"936","2010-09-20",164.100006
"937","2010-09-21",161.600006
"938","2010-09-22",161
"939","2010-09-23",161.899994
"940","2010-09-24",170
"941","2010-09-27",169.899994
"942","2010-09-28",171.5
"943","2010-09-29",179.899994
"944","2010-09-30",176.399994
"945","2010-10-01",178.600006
"946","2010-10-04",174.600006
"947","2010-10-05",181.5
"948","2010-10-06",181.5
"949","2010-10-07",183
"950","2010-10-08",186.399994
"951","2010-10-11",188.600006
"952","2010-10-12",189.300003
"953","2010-10-13",196.5
"954","2010-10-14",193.5
"955","2010-10-15",190.800003
"956","2010-10-18",191.800003
"957","2010-10-19",188.800003
"958","2010-10-20",187.199997
"959","2010-10-21",182.699997
"960","2010-10-22",188.699997
