"","date","LWAY"
"2483","2016-11-09",15.92
"2484","2016-11-10",13.82
"2485","2016-11-11",12.14
"2486","2016-11-14",12.52
"2487","2016-11-15",12.96
"2488","2016-11-16",12.47
"2489","2016-11-17",12.46
"2490","2016-11-18",12.54
"2491","2016-11-21",12.63
"2492","2016-11-22",12.3
"2493","2016-11-23",12.68
"2494","2016-11-25",12.86
"2495","2016-11-28",12.25
"2496","2016-11-29",12.11
"2497","2016-11-30",11.63
"2498","2016-12-01",10.85
"2499","2016-12-02",11.48
"2500","2016-12-05",11.8
"2501","2016-12-06",11.66
"2502","2016-12-07",11.44
"2503","2016-12-08",11.71
"2504","2016-12-09",11.51
"2505","2016-12-12",11.08
"2506","2016-12-13",10.51
"2507","2016-12-14",10.58
"2508","2016-12-15",10.62
"2509","2016-12-16",10.44
"2510","2016-12-19",10.79
"2511","2016-12-20",10.69
"2512","2016-12-21",11.34
"2513","2016-12-22",11.28
"2514","2016-12-23",11.48
"2515","2016-12-27",11.72
"2516","2016-12-28",11.2
"2517","2016-12-29",11.52
"2518","2016-12-30",11.51
"2519","2017-01-03",11.2
"2520","2017-01-04",10.96
"2521","2017-01-05",11.06
"2522","2017-01-06",11
"2523","2017-01-09",10.99
"2524","2017-01-10",11.06
"2525","2017-01-11",11.02
"2526","2017-01-12",11.13
"2527","2017-01-13",11.21
"2528","2017-01-17",11.31
"2529","2017-01-18",11.35
"2530","2017-01-19",10.78
"2531","2017-01-20",11.05
"2532","2017-01-23",10.99
"2533","2017-01-24",11.07
"2534","2017-01-25",11.06
"2535","2017-01-26",11.09
"2536","2017-01-27",11.03
"2537","2017-01-30",11.01
"2538","2017-01-31",10.77
"2539","2017-02-01",10.59
"2540","2017-02-02",10.65
"2541","2017-02-03",10.8
"2542","2017-02-06",10.84
"2543","2017-02-07",10.79
"2544","2017-02-08",10.7
"2545","2017-02-09",10.92
"2546","2017-02-10",11.14
"2547","2017-02-13",10.96
"2548","2017-02-14",11.17
"2549","2017-02-15",11.12
"2550","2017-02-16",11.17
"2551","2017-02-17",11.58
"2552","2017-02-21",11.57
"2553","2017-02-22",11.83
"2554","2017-02-23",11.49
"2555","2017-02-24",11.08
"2556","2017-02-27",10.78
"2557","2017-02-28",10.51
"2558","2017-03-01",10.61
"2559","2017-03-02",10.6
"2560","2017-03-03",10.82
"2561","2017-03-06",10.49
"2562","2017-03-07",10.51
"2563","2017-03-08",10.31
"2564","2017-03-09",10.34
"2565","2017-03-10",10.37
"2566","2017-03-13",10.6
"2567","2017-03-14",10.48
"2568","2017-03-15",10.8
"2569","2017-03-16",11.07
"2570","2017-03-17",11.11
"2571","2017-03-20",11.1
"2572","2017-03-21",10.91
"2573","2017-03-22",10.77
"2574","2017-03-23",11
"2575","2017-03-24",11.08
"2576","2017-03-27",11.25
"2577","2017-03-28",10.95
"2578","2017-03-29",10.7
"2579","2017-03-30",10.78
"2580","2017-03-31",10.73
"2581","2017-04-03",10.58
"2582","2017-04-04",10.49
"2583","2017-04-05",10.38
"2584","2017-04-06",10.21
"2585","2017-04-07",10.21
"2586","2017-04-10",9.48
"2587","2017-04-11",9.9
"2588","2017-04-12",9.27
"2589","2017-04-13",9.53
"2590","2017-04-17",9.65
"2591","2017-04-18",9.7
"2592","2017-04-19",9.75
"2593","2017-04-20",9.6
"2594","2017-04-21",9.9
"2595","2017-04-24",9.77
"2596","2017-04-25",9.45
"2597","2017-04-26",9.78
"2598","2017-04-27",9.6
"2599","2017-04-28",9.6
"2600","2017-05-01",9.61
"2601","2017-05-02",9.59
"2602","2017-05-03",9.7
"2603","2017-05-04",9.5
"2604","2017-05-05",9.46
"2605","2017-05-08",9.53
"2606","2017-05-09",9.65
"2607","2017-05-10",9.59
"2608","2017-05-11",9.66
"2609","2017-05-12",9.86
"2610","2017-05-15",9.63
"2611","2017-05-16",9.9
"2612","2017-05-17",9.93
"2613","2017-05-18",9.71
"2614","2017-05-19",10.13
"2615","2017-05-22",10.24
"2616","2017-05-23",10.19
"2617","2017-05-24",10.25
"2618","2017-05-25",9.85
"2619","2017-05-26",9.96
"2620","2017-05-30",9.97
"2621","2017-05-31",9.82
"2622","2017-06-01",9.96
"2623","2017-06-02",10.03
"2624","2017-06-05",9.5
"2625","2017-06-06",9.12
"2626","2017-06-07",9.46
"2627","2017-06-08",9.29
"2628","2017-06-09",9.58
"2629","2017-06-12",9.62
"2630","2017-06-13",9.85
"2631","2017-06-14",9.76
"2632","2017-06-15",9.68
"2633","2017-06-16",9.75
"2634","2017-06-19",9.65
"2635","2017-06-20",9.69
"2636","2017-06-21",9.52
"2637","2017-06-22",9.42
"2638","2017-06-23",9.36
"2639","2017-06-26",9.39
"2640","2017-06-27",9.31
"2641","2017-06-28",9.29
"2642","2017-06-29",9.32
"2643","2017-06-30",9.34
"2644","2017-07-03",9.47
"2645","2017-07-05",9.45
"2646","2017-07-06",9.35
"2647","2017-07-07",9.35
"2648","2017-07-10",9.33
"2649","2017-07-11",9.32
"2650","2017-07-12",9.34
"2651","2017-07-13",9.35
"2652","2017-07-14",9.37
"2653","2017-07-17",9.39
"2654","2017-07-18",9.37
"2655","2017-07-19",9.36
"2656","2017-07-20",9.36
"2657","2017-07-21",9.31
"2658","2017-07-24",9.35
"2659","2017-07-25",9.62
"2660","2017-07-26",9.34
"2661","2017-07-27",9.33
"2662","2017-07-28",9.17
"2663","2017-07-31",9.17
"2664","2017-08-01",9.17
"2665","2017-08-02",9.12
"2666","2017-08-03",9.08
"2667","2017-08-04",8.75
"2668","2017-08-07",8.98
"2669","2017-08-08",9.38
"2670","2017-08-09",9.37
"2671","2017-08-10",9.48
"2672","2017-08-11",9.49
"2673","2017-08-14",9.6
"2674","2017-08-15",9.49
"2675","2017-08-16",9.55
"2676","2017-08-17",9.31
"2677","2017-08-18",9.22
"2678","2017-08-21",9.17
"2679","2017-08-22",9.23
"2680","2017-08-23",9.16
"2681","2017-08-24",9.26
"2682","2017-08-25",9.38
"2683","2017-08-28",9.08
"2684","2017-08-29",8.88
"2685","2017-08-30",8.84
"2686","2017-08-31",8.7
"2687","2017-09-01",8.48
"2688","2017-09-05",8.47
"2689","2017-09-06",8.38
"2690","2017-09-07",8.17
"2691","2017-09-08",8.15
"2692","2017-09-11",8.31
"2693","2017-09-12",8.27
"2694","2017-09-13",8.38
"2695","2017-09-14",8.35
"2696","2017-09-15",8.72
"2697","2017-09-18",8.88
"2698","2017-09-19",9.19
"2699","2017-09-20",9.11
"2700","2017-09-21",9.05
"2701","2017-09-22",9.05
"2702","2017-09-25",9.18
"2703","2017-09-26",9.25
"2704","2017-09-27",9.62
"2705","2017-09-28",8.97
"2706","2017-09-29",8.9
"2707","2017-10-02",9.13
"2708","2017-10-03",9.31
"2709","2017-10-04",9.33
"2710","2017-10-05",9.43
"2711","2017-10-06",9.77
"2712","2017-10-09",9.46
"2713","2017-10-10",9.98
"2714","2017-10-11",10.14
"2715","2017-10-12",10.48
"2716","2017-10-13",10.29
"2717","2017-10-16",10.56
"2718","2017-10-17",10.46
"2719","2017-10-18",10.31
"2720","2017-10-19",10.16
"2721","2017-10-20",10.07
"2722","2017-10-23",10.06
"2723","2017-10-24",10.25
"2724","2017-10-25",10.08
"2725","2017-10-26",10.05
"2726","2017-10-27",9.89
"2727","2017-10-30",9.68
"2728","2017-10-31",10.06
"2729","2017-11-01",9.7
"2730","2017-11-02",10.05
"2731","2017-11-03",9.81
"2732","2017-11-06",9.88
"2733","2017-11-07",9.33
"2734","2017-11-08",9.48
"2735","2017-11-09",9.4
"2736","2017-11-10",9.48
"2737","2017-11-13",9.45
"2738","2017-11-14",9.43
"2739","2017-11-15",9.41
"2740","2017-11-16",10.03
"2741","2017-11-17",10.2
"2742","2017-11-20",10.26
"2743","2017-11-21",10.29
"2744","2017-11-22",10.24
"2745","2017-11-24",10.17
"2746","2017-11-27",10.07
"2747","2017-11-28",10.23
"2748","2017-11-29",10.31
"2749","2017-11-30",10.18
"2750","2017-12-01",10.09
"2751","2017-12-04",10.16
"2752","2017-12-05",10.05
"2753","2017-12-06",9.62
"2754","2017-12-07",9.59
"2755","2017-12-08",9.45
"2756","2017-12-11",8.78
"2757","2017-12-12",8.71
"2758","2017-12-13",8.6
"2759","2017-12-14",8.63
"2760","2017-12-15",8.4
"2761","2017-12-18",8.08
"2762","2017-12-19",8.02
"2763","2017-12-20",7.79
"2764","2017-12-21",7.84
"2765","2017-12-22",7.86
"2766","2017-12-26",8
"2767","2017-12-27",8.13
"2768","2017-12-28",8.08
"2769","2017-12-29",8
"2770","2018-01-02",8.4
"2771","2018-01-03",8.13
"2772","2018-01-04",8.16
"2773","2018-01-05",8.24
"2774","2018-01-08",8.19
"2775","2018-01-09",8.07
"2776","2018-01-10",8.06
"2777","2018-01-11",8.09
"2778","2018-01-12",7.99
"2779","2018-01-16",8.07
"2780","2018-01-17",8
"2781","2018-01-18",8.1
"2782","2018-01-19",8.18
"2783","2018-01-22",8.14
"2784","2018-01-23",8.06
"2785","2018-01-24",7.98
"2786","2018-01-25",7.91
"2787","2018-01-26",7.86
"2788","2018-01-29",7.88
"2789","2018-01-30",7.82
"2790","2018-01-31",7.94
"2791","2018-02-01",7.88
"2792","2018-02-02",7.71
"2793","2018-02-05",7.68
"2794","2018-02-06",7.74
"2795","2018-02-07",7.57
"2796","2018-02-08",7.56
"2797","2018-02-09",7.34
"2798","2018-02-12",7.5
"2799","2018-02-13",7.2
"2800","2018-02-14",7.09
"2801","2018-02-15",7.22
"2802","2018-02-16",7.05
"2803","2018-02-20",6.93
"2804","2018-02-21",7.01
"2805","2018-02-22",7.03
"2806","2018-02-23",7.07
"2807","2018-02-26",6.93
"2808","2018-02-27",6.63
"2809","2018-02-28",6.76
"2810","2018-03-01",6.64
"2811","2018-03-02",6.62
"2812","2018-03-05",6.68
"2813","2018-03-06",6.57
"2814","2018-03-07",6.74
"2815","2018-03-08",6.67
"2816","2018-03-09",6.65
"2817","2018-03-12",6.7
"2818","2018-03-13",6.63
"2819","2018-03-14",6.53
"2820","2018-03-15",6.52
"2821","2018-03-16",6.66
"2822","2018-03-19",6.56
"2823","2018-03-20",6.54
"2824","2018-03-21",6.32
"2825","2018-03-22",6.36
"2826","2018-03-23",6.18
"2827","2018-03-26",6.08
"2828","2018-03-27",6.05
"2829","2018-03-28",6.04
"2830","2018-03-29",5.99
"2831","2018-04-02",5.94
"2832","2018-04-03",5.88
"2833","2018-04-04",5.99
"2834","2018-04-05",6.06
"2835","2018-04-06",5.77
"2836","2018-04-09",5.78
"2837","2018-04-10",5.95
"2838","2018-04-11",5.85
"2839","2018-04-12",5.78
"2840","2018-04-13",5.75
"2841","2018-04-16",5.74
"2842","2018-04-17",5.72
"2843","2018-04-18",6.01
"2844","2018-04-19",5.98
"2845","2018-04-20",5.71
"2846","2018-04-23",5.65
"2847","2018-04-24",5.44
"2848","2018-04-25",5.63
"2849","2018-04-26",5.8
"2850","2018-04-27",5.68
"2851","2018-04-30",5.31
"2852","2018-05-01",5.13
"2853","2018-05-02",5.14
"2854","2018-05-03",4.79
"2855","2018-05-04",4.9
"2856","2018-05-07",4.98
"2857","2018-05-08",5.12
"2858","2018-05-09",5.15
"2859","2018-05-10",4.92
"2860","2018-05-11",4.87
"2861","2018-05-14",4.97
"2862","2018-05-15",5.64
"2863","2018-05-16",5.68
"2864","2018-05-17",5.84
"2865","2018-05-18",6.06
"2866","2018-05-21",5.81
"2867","2018-05-22",5.42
"2868","2018-05-23",5.48
"2869","2018-05-24",5.22
"2870","2018-05-25",5.18
"2871","2018-05-29",5.01
"2872","2018-05-30",5.24
"2873","2018-05-31",5.1
"2874","2018-06-01",5.29
"2875","2018-06-04",5.16
"2876","2018-06-05",5.74
"2877","2018-06-06",5.79
"2878","2018-06-07",6.07
"2879","2018-06-08",6.48
"2880","2018-06-11",6.02
"2881","2018-06-12",6.18
"2882","2018-06-13",6.26
"2883","2018-06-14",6.07
"2884","2018-06-15",6.06
"2885","2018-06-18",6.11
"2886","2018-06-19",6.18
"2887","2018-06-20",6.04
"2888","2018-06-21",5.85
"2889","2018-06-22",5.74
"2890","2018-06-25",5.74
"2891","2018-06-26",5.99
"2892","2018-06-27",5.55
"2893","2018-06-28",5.06
"2894","2018-06-29",5.03
"2895","2018-07-02",4.42
"2896","2018-07-03",4.37
"2897","2018-07-05",4.63
"2898","2018-07-06",4.54
"2899","2018-07-09",4.5
"2900","2018-07-10",4.45
"2901","2018-07-11",4.45
"2902","2018-07-12",4.62
"2903","2018-07-13",4.42
"2904","2018-07-16",4.17
"2905","2018-07-17",4.21
"2906","2018-07-18",3.96
"2907","2018-07-19",4.03
"2908","2018-07-20",3.92
"2909","2018-07-23",3.77
"2910","2018-07-24",3.71
"2911","2018-07-25",3.75
"2912","2018-07-26",3.75
"2913","2018-07-27",3.75
"2914","2018-07-30",3.7
"2915","2018-07-31",3.72
"2916","2018-08-01",3.7
"2917","2018-08-02",3.6
"2918","2018-08-03",3.61
"2919","2018-08-06",3.61
"2920","2018-08-07",3.62
"2921","2018-08-08",3.61
"2922","2018-08-09",3.79
"2923","2018-08-10",3.62
"2924","2018-08-13",3.6
"2925","2018-08-14",3.6
"2926","2018-08-15",3.6
"2927","2018-08-16",3.6
"2928","2018-08-17",3.69
"2929","2018-08-20",3.73
"2930","2018-08-21",3.71
"2931","2018-08-22",3.7
"2932","2018-08-23",3.7
"2933","2018-08-24",3.76
"2934","2018-08-27",3.75
"2935","2018-08-28",3.76
"2936","2018-08-29",3.85
"2937","2018-08-30",3.51
"2938","2018-08-31",3.6
"2939","2018-09-04",3.58
"2940","2018-09-05",3.33
"2941","2018-09-06",3.55
"2942","2018-09-07",3.32
"2943","2018-09-10",3.2
"2944","2018-09-11",3.29
"2945","2018-09-12",3.05
"2946","2018-09-13",2.9
"2947","2018-09-14",2.85
"2948","2018-09-17",3.21
"2949","2018-09-18",3.22
"2950","2018-09-19",3.09
"2951","2018-09-20",3.24
"2952","2018-09-21",3.11
"2953","2018-09-24",2.99
"2954","2018-09-25",3.02
"2955","2018-09-26",2.87
"2956","2018-09-27",2.85
"2957","2018-09-28",2.66
"2958","2018-10-01",2.93
"2959","2018-10-02",2.78
"2960","2018-10-03",2.75
"2961","2018-10-04",2.92
"2962","2018-10-05",2.79
"2963","2018-10-08",2.75
"2964","2018-10-09",2.62
"2965","2018-10-10",2.6
"2966","2018-10-11",2.52
"2967","2018-10-12",2.61
"2968","2018-10-15",2.5
"2969","2018-10-16",2.53
"2970","2018-10-17",2.47
"2971","2018-10-18",2.35
"2972","2018-10-19",2.24
"2973","2018-10-22",2.2
"2974","2018-10-23",2.35
"2975","2018-10-24",2.69
"2976","2018-10-25",2.71
"2977","2018-10-26",2.52
"2978","2018-10-29",2.84
"2979","2018-10-30",2.87
"2980","2018-10-31",2.9
"2981","2018-11-01",3.06
"2982","2018-11-02",3.18
"2983","2018-11-05",3.05
"2984","2018-11-06",3.39
"2985","2018-11-07",3.2
"2986","2018-11-08",2.98
"2987","2018-11-09",2.99
"2988","2018-11-12",2.92
"2989","2018-11-13",2.88
"2990","2018-11-14",2.92
"2991","2018-11-15",2.96
"2992","2018-11-16",2.93
"2993","2018-11-19",2.8
"2994","2018-11-20",2.82
"2995","2018-11-21",2.84
"2996","2018-11-23",2.76
"2997","2018-11-26",3.25
"2998","2018-11-27",2.82
"2999","2018-11-28",2.94
"3000","2018-11-29",2.74
"3001","2018-11-30",2.65
"3002","2018-12-03",2.66
"3003","2018-12-04",2.77
"3004","2018-12-06",2.65
"3005","2018-12-07",2.59
"3006","2018-12-10",2.51
"3007","2018-12-11",2.35
"3008","2018-12-12",2.49
"3009","2018-12-13",2.53
"3010","2018-12-14",2.34
"3011","2018-12-17",2.58
"3012","2018-12-18",2.53
"3013","2018-12-19",2.51
"3014","2018-12-20",2.4
"3015","2018-12-21",2.31
"3016","2018-12-24",2.17
"3017","2018-12-26",2.06
"3018","2018-12-27",2
"3019","2018-12-28",1.92
"3020","2018-12-31",1.88
"3021","2019-01-02",1.98
"3022","2019-01-03",2.16
"3023","2019-01-04",2.2
"3024","2019-01-07",2.32
"3025","2019-01-08",2.4
"3026","2019-01-09",2.37
"3027","2019-01-10",2.32
"3028","2019-01-11",2.44
"3029","2019-01-14",2.34
"3030","2019-01-15",2.45
"3031","2019-01-16",2.6
"3032","2019-01-17",2.7
"3033","2019-01-18",2.7
"3034","2019-01-22",2.66
"3035","2019-01-23",2.75
"3036","2019-01-24",2.7
"3037","2019-01-25",2.72
"3038","2019-01-28",2.75
"3039","2019-01-29",2.66
"3040","2019-01-30",2.75
"3041","2019-01-31",2.75
"3042","2019-02-01",2.52
"3043","2019-02-04",2.55
"3044","2019-02-05",2.45
"3045","2019-02-06",2.45
"3046","2019-02-07",2.46
"3047","2019-02-08",2.53
"3048","2019-02-11",2.54
"3049","2019-02-12",2.5
"3050","2019-02-13",2.5
"3051","2019-02-14",2.44
"3052","2019-02-15",2.42
"3053","2019-02-19",2.4
"3054","2019-02-20",2.31
"3055","2019-02-21",2.3
"3056","2019-02-22",2.38
"3057","2019-02-25",2.44
"3058","2019-02-26",2.36
"3059","2019-02-27",2.33
"3060","2019-02-28",2.35
"3061","2019-03-01",2.39
"3062","2019-03-04",2.23
"3063","2019-03-05",2.2
"3064","2019-03-06",2.18
"3065","2019-03-07",2.12
"3066","2019-03-08",2.23
"3067","2019-03-11",2.06
"3068","2019-03-12",2.13
"3069","2019-03-13",2.1
"3070","2019-03-14",2.1
"3071","2019-03-15",2.23
"3072","2019-03-18",2.2
"3073","2019-03-19",2.19
"3074","2019-03-20",2.2
"3075","2019-03-21",2.21
"3076","2019-03-22",2.15
"3077","2019-03-25",2.12
"3078","2019-03-26",2.13
"3079","2019-03-27",2.2
"3080","2019-03-28",2.21
"3081","2019-03-29",2.42
"3082","2019-04-01",2.42
"3083","2019-04-02",2.22
"3084","2019-04-03",2.22
"3085","2019-04-04",2.14
"3086","2019-04-05",2.19
"3087","2019-04-08",2.15
"3088","2019-04-09",2.16
"3089","2019-04-10",2.16
"3090","2019-04-11",2.13
"3091","2019-04-12",2.21
"3092","2019-04-15",1.99
"3093","2019-04-16",2
"3094","2019-04-17",1.94
"3095","2019-04-18",1.94
"3096","2019-04-22",1.95
"3097","2019-04-23",2.03
"3098","2019-04-24",1.98
"3099","2019-04-25",2.03
"3100","2019-04-26",2.09
"3101","2019-04-29",2.05
"3102","2019-04-30",2.11
"3103","2019-05-01",2.19
"3104","2019-05-02",2.51
"3105","2019-05-03",2.47
"3106","2019-05-06",2.47
"3107","2019-05-07",2.48
"3108","2019-05-08",2.44
"3109","2019-05-09",2.25
"3110","2019-05-10",2.22
"3111","2019-05-13",2.32
"3112","2019-05-14",2.33
"3113","2019-05-15",2.7
"3114","2019-05-16",2.67
"3115","2019-05-17",2.65
"3116","2019-05-20",2.6
"3117","2019-05-21",2.74
"3118","2019-05-22",2.53
"3119","2019-05-23",2.42
"3120","2019-05-24",2.22
"3121","2019-05-28",2.28
"3122","2019-05-29",2.45
"3123","2019-05-30",2.3
"3124","2019-05-31",2.13
"3125","2019-06-03",2.23
"3126","2019-06-04",2.29
"3127","2019-06-05",2.39
"3128","2019-06-06",2.1
"3129","2019-06-07",2.4
"3130","2019-06-10",2.7
"3131","2019-06-11",2.47
"3132","2019-06-12",2.37
"3133","2019-06-13",2.32
"3134","2019-06-14",2.53
"3135","2019-06-17",2.61
"3136","2019-06-18",2.76
"3137","2019-06-19",2.89
"3138","2019-06-20",3.65
"3139","2019-06-21",3.79
"3140","2019-06-24",4
"3141","2019-06-25",3.74
"3142","2019-06-26",3.89
"3143","2019-06-27",3.59
"3144","2019-06-28",3.64
"3145","2019-07-01",3.34
"3146","2019-07-02",3.11
"3147","2019-07-03",3.15
"3148","2019-07-05",3.27
"3149","2019-07-08",3.21
"3150","2019-07-09",3.12
"3151","2019-07-10",3.13
"3152","2019-07-11",3
"3153","2019-07-12",3.14
"3154","2019-07-15",3.18
"3155","2019-07-16",3.36
"3156","2019-07-17",3.27
"3157","2019-07-18",3.15
"3158","2019-07-19",3.25
"3159","2019-07-22",3.25
"3160","2019-07-23",3.39
"3161","2019-07-24",3.32
"3162","2019-07-25",3.46
"3163","2019-07-26",3.44
"3164","2019-07-29",3.44
"3165","2019-07-30",3.59
"3166","2019-07-31",3.41
"3167","2019-08-01",3.34
"3168","2019-08-02",3.27
"3169","2019-08-05",3.2
"3170","2019-08-06",3.29
"3171","2019-08-07",3.27
"3172","2019-08-08",3.15
"3173","2019-08-09",3.19
"3174","2019-08-12",3.05
"3175","2019-08-13",3.07
"3176","2019-08-14",2.8
"3177","2019-08-15",2.72
"3178","2019-08-16",2.51
"3179","2019-08-19",2.66
"3180","2019-08-20",2.53
"3181","2019-08-21",2.47
"3182","2019-08-22",2.56
"3183","2019-08-23",2.59
"3184","2019-08-26",2.67
"3185","2019-08-27",2.5
"3186","2019-08-28",2.66
"3187","2019-08-29",2.8
"3188","2019-08-30",2.92
"3189","2019-09-03",2.91
"3190","2019-09-04",2.86
"3191","2019-09-05",2.99
"3192","2019-09-06",2.98
"3193","2019-09-09",2.96
"3194","2019-09-10",2.8
"3195","2019-09-11",2.8
"3196","2019-09-12",2.72
"3197","2019-09-13",2.79
"3198","2019-09-16",2.75
"3199","2019-09-17",2.56
"3200","2019-09-18",2.51
"3201","2019-09-19",2.45
"3202","2019-09-20",2.45
"3203","2019-09-23",2.42
"3204","2019-09-24",2.33
"3205","2019-09-25",2.42
"3206","2019-09-26",2.46
"3207","2019-09-27",2.3
"3208","2019-09-30",2.19
"3209","2019-10-01",2.25
"3210","2019-10-02",2.15
"3211","2019-10-03",2.03
"3212","2019-10-04",2.08
"3213","2019-10-07",2.08
"3214","2019-10-08",2.44
"3215","2019-10-09",2.19
"3216","2019-10-10",2.19
"3217","2019-10-11",2.12
"3218","2019-10-14",2.09
"3219","2019-10-15",2.21
"3220","2019-10-16",2.12
"3221","2019-10-17",2.15
"3222","2019-10-18",2.15
"3223","2019-10-21",2.18
"3224","2019-10-22",2.22
"3225","2019-10-23",2.24
"3226","2019-10-24",2.15
"3227","2019-10-25",2.1
"3228","2019-10-28",2.01
"3229","2019-10-29",2
"3230","2019-10-30",2.02
"3231","2019-10-31",2.01
"3232","2019-11-01",1.99
"3233","2019-11-04",2
"3234","2019-11-05",1.97
"3235","2019-11-06",2
"3236","2019-11-07",1.97
"3237","2019-11-08",1.95
"3238","2019-11-11",1.98
"3239","2019-11-12",1.96
"3240","2019-11-13",1.96
"3241","2019-11-14",2.05
"3242","2019-11-15",2.03
"3243","2019-11-18",2.03
"3244","2019-11-19",2.07
"3245","2019-11-20",1.99
"3246","2019-11-21",2
"3247","2019-11-22",1.98
"3248","2019-11-25",1.99
"3249","2019-11-26",1.97
"3250","2019-11-27",1.93
"3251","2019-11-29",2.04
"3252","2019-12-02",1.93
"3253","2019-12-03",1.87
"3254","2019-12-04",1.88
"3255","2019-12-05",1.92
"3256","2019-12-06",1.88
"3257","2019-12-09",1.98
"3258","2019-12-10",1.97
"3259","2019-12-11",1.92
"3260","2019-12-12",1.98
"3261","2019-12-13",2.04
"3262","2019-12-16",1.97
"3263","2019-12-17",2.02
"3264","2019-12-18",2.06
"3265","2019-12-19",2.2
"3266","2019-12-20",2.2
"3267","2019-12-23",1.99
"3268","2019-12-24",2
"3269","2019-12-26",2.03
"3270","2019-12-27",2.1
"3271","2019-12-30",1.96
"3272","2019-12-31",1.99
"3273","2020-01-02",2.03
"3274","2020-01-03",2.01
"3275","2020-01-06",2.07
"3276","2020-01-07",2.07
"3277","2020-01-08",2.14
"3278","2020-01-09",2.09
"3279","2020-01-10",2.05
"3280","2020-01-13",2.12
"3281","2020-01-14",2.15
"3282","2020-01-15",2.14
"3283","2020-01-16",2.37
"3284","2020-01-17",2.41
"3285","2020-01-21",2.48
"3286","2020-01-22",2.46
"3287","2020-01-23",2.53
"3288","2020-01-24",2.61
"3289","2020-01-27",2.56
"3290","2020-01-28",2.65
"3291","2020-01-29",2.56
"3292","2020-01-30",2.46
"3293","2020-01-31",2.25
"3294","2020-02-03",2.4
"3295","2020-02-04",2.43
"3296","2020-02-05",2.45
"3297","2020-02-06",2.42
"3298","2020-02-07",2.42
"3299","2020-02-10",2.43
"3300","2020-02-11",2.48
"3301","2020-02-12",2.46
"3302","2020-02-13",2.45
"3303","2020-02-14",2.39
"3304","2020-02-18",2.37
"3305","2020-02-19",2.54
"3306","2020-02-20",2.56
"3307","2020-02-21",2.52
"3308","2020-02-24",2.29
"3309","2020-02-25",2.37
"3310","2020-02-26",2.27
"3311","2020-02-27",2.11
"3312","2020-02-28",2.05
"3313","2020-03-02",2.1
"3314","2020-03-03",2.16
"3315","2020-03-04",2.08
"3316","2020-03-05",2.21
"3317","2020-03-06",2.19
"3318","2020-03-09",1.95
"3319","2020-03-10",2.05
"3320","2020-03-11",2.12
"3321","2020-03-12",1.83
"3322","2020-03-13",1.92
"3323","2020-03-16",1.87
"3324","2020-03-17",1.83
"3325","2020-03-18",1.5
"3326","2020-03-19",1.93
"3327","2020-03-20",1.85
"3328","2020-03-23",1.82
"3329","2020-03-24",1.83
"3330","2020-03-25",1.85
"3331","2020-03-26",1.89
"3332","2020-03-27",1.87
"3333","2020-03-30",1.84
"3334","2020-03-31",1.92
"3335","2020-04-01",1.83
"3336","2020-04-02",1.76
"3337","2020-04-03",1.71
"3338","2020-04-06",1.71
"3339","2020-04-07",1.8
"3340","2020-04-08",1.86
"3341","2020-04-09",1.89
"3342","2020-04-13",1.94
"3343","2020-04-14",1.79
"3344","2020-04-15",2.27
"3345","2020-04-16",2.13
"3346","2020-04-17",2.19
"3347","2020-04-20",2.35
"3348","2020-04-21",2.42
"3349","2020-04-22",2.5
"3350","2020-04-23",2.46
"3351","2020-04-24",2.68
"3352","2020-04-27",2.99
"3353","2020-04-28",2.67
"3354","2020-04-29",2.82
"3355","2020-04-30",2.66
"3356","2020-05-01",2.6
"3357","2020-05-04",2.46
"3358","2020-05-05",2.44
"3359","2020-05-06",2.43
"3360","2020-05-07",2.55
"3361","2020-05-08",2.63
"3362","2020-05-11",2.6
"3363","2020-05-12",2.47
"3364","2020-05-13",2.3
"3365","2020-05-14",2.28
"3366","2020-05-15",2.47
"3367","2020-05-18",2.55
"3368","2020-05-19",2.66
"3369","2020-05-20",2.64
"3370","2020-05-21",2.5
"3371","2020-05-22",2.61
"3372","2020-05-26",2.5
"3373","2020-05-27",2.49
"3374","2020-05-28",2.35
"3375","2020-05-29",2.37
"3376","2020-06-01",2.49
"3377","2020-06-02",2.41
"3378","2020-06-03",2.43
"3379","2020-06-04",2.43
"3380","2020-06-05",2.42
"3381","2020-06-08",2.38
"3382","2020-06-09",2.31
"3383","2020-06-10",2.41
"3384","2020-06-11",2.27
"3385","2020-06-12",2.36
"3386","2020-06-15",2.38
"3387","2020-06-16",2.38
"3388","2020-06-17",2.4
"3389","2020-06-18",2.42
"3390","2020-06-19",2.39
"3391","2020-06-22",2.37
"3392","2020-06-23",2.43
"3393","2020-06-24",2.5
"3394","2020-06-25",2.52
"3395","2020-06-26",2.45
"3396","2020-06-29",2.3
"3397","2020-06-30",2.28
"3398","2020-07-01",2.3
"3399","2020-07-02",2.33
"3400","2020-07-06",2.33
"3401","2020-07-07",2.63
"3402","2020-07-08",2.77
"3403","2020-07-09",2.54
"3404","2020-07-10",2.58
"3405","2020-07-13",2.79
"3406","2020-07-14",2.69
"3407","2020-07-15",2.63
"3408","2020-07-16",2.98
"3409","2020-07-17",2.92
"3410","2020-07-20",2.92
"3411","2020-07-21",2.88
"3412","2020-07-22",2.89
"3413","2020-07-23",2.66
"3414","2020-07-24",2.95
"3415","2020-07-27",3.4
"3416","2020-07-28",2.92
