"","date","TIGO"
"270","2020-02-04",47.32
"271","2020-02-05",47.990002
"272","2020-02-06",47.400002
"273","2020-02-07",46.139999
"274","2020-02-10",45.759998
"275","2020-02-11",46.939999
"276","2020-02-12",47.419998
"277","2020-02-13",47.139999
"278","2020-02-14",46.639999
"279","2020-02-18",46.654999
"280","2020-02-19",47.380001
"281","2020-02-20",46.200001
"282","2020-02-21",46.369999
"283","2020-02-24",44.259998
"284","2020-02-25",44.779999
"285","2020-02-26",47.490002
"286","2020-02-27",45.470001
"287","2020-02-28",45.509998
"288","2020-03-02",45.720001
"289","2020-03-03",45.09
"290","2020-03-04",45.490002
"291","2020-03-05",45.32
"292","2020-03-06",44.869999
"293","2020-03-09",42.240002
"294","2020-03-10",40.32
"295","2020-03-11",37.200001
"296","2020-03-12",31.4
"297","2020-03-13",28.870001
"298","2020-03-16",24.51
"299","2020-03-17",24.51
"300","2020-03-18",22.5
"301","2020-03-19",24.08
"302","2020-03-20",22.860001
"303","2020-03-23",23.610001
"304","2020-03-24",25.530001
"305","2020-03-25",27.799999
"306","2020-03-26",29.700001
"307","2020-03-27",28.610001
"308","2020-03-30",27.559999
"309","2020-03-31",28.4
"310","2020-04-01",27.440001
"311","2020-04-02",26.889999
"312","2020-04-03",27.809999
"313","2020-04-06",28.299999
"314","2020-04-07",29.32
"315","2020-04-08",28.799999
"316","2020-04-09",30.559999
"317","2020-04-13",30.219999
"318","2020-04-14",30.68
"319","2020-04-15",29.190001
"320","2020-04-16",29.110001
"321","2020-04-17",29.02
"322","2020-04-20",28.16
"323","2020-04-21",26.15
"324","2020-04-22",25.91
"325","2020-04-23",26.49
"326","2020-04-24",26.120001
"327","2020-04-27",27.030001
"328","2020-04-28",27.290001
"329","2020-04-29",28.42
"330","2020-04-30",26.51
"331","2020-05-01",25.139999
"332","2020-05-04",23.5
"333","2020-05-05",24.200001
"334","2020-05-06",23.360001
"335","2020-05-07",23.700001
"336","2020-05-08",24.629999
"337","2020-05-11",23.360001
"338","2020-05-12",22.26
"339","2020-05-13",21.49
"340","2020-05-14",21.190001
"341","2020-05-15",20.860001
"342","2020-05-18",21.74
"343","2020-05-19",20.389999
"344","2020-05-20",20.959999
"345","2020-05-21",20.860001
"346","2020-05-22",21.209999
"347","2020-05-26",22.190001
"348","2020-05-27",23.16
"349","2020-05-28",24.6
"350","2020-05-29",24.309999
"351","2020-06-01",25.9
"352","2020-06-02",25.799999
"353","2020-06-03",27.790001
"354","2020-06-04",28.030001
"355","2020-06-05",28.73
"356","2020-06-08",30.9
"357","2020-06-09",29.34
"358","2020-06-10",28.73
"359","2020-06-11",24.959999
"360","2020-06-12",26.49
"361","2020-06-15",27.709999
"362","2020-06-16",26.9
"363","2020-06-17",26.59
"364","2020-06-18",26.5
"365","2020-06-19",26.49
"366","2020-06-22",26.52
"367","2020-06-23",27.16
"368","2020-06-24",25.48
"369","2020-06-25",25.77
"370","2020-06-26",25.17
"371","2020-06-29",25.709999
"372","2020-06-30",26.15
"373","2020-07-01",26.09
"374","2020-07-02",26.27
"375","2020-07-06",26.85
"376","2020-07-07",25.75
"377","2020-07-08",26.610001
"378","2020-07-09",25.5
"379","2020-07-10",25.799999
"380","2020-07-13",25.26
"381","2020-07-14",25.030001
"382","2020-07-15",26.25
"383","2020-07-16",27.299999
"384","2020-07-17",27.469999
"385","2020-07-20",28.469999
"386","2020-07-21",29.290001
"387","2020-07-22",29.059999
"388","2020-07-23",29.08
"389","2020-07-24",28.139999
"390","2020-07-27",28.139999
"391","2020-07-28",28.700001
"392","2020-07-29",28.51
"393","2020-07-30",29.82
"394","2020-07-31",29.75
"395","2020-08-03",29.82
"396","2020-08-04",28.99
"397","2020-08-05",29.129999
"398","2020-08-06",28.42
"399","2020-08-07",28.07
"400","2020-08-10",28.940001
"401","2020-08-11",28.85
"402","2020-08-12",29
"403","2020-08-13",29.42
"404","2020-08-14",29.27
"405","2020-08-17",28.040001
"406","2020-08-18",27.9
"407","2020-08-19",28.280001
"408","2020-08-20",28.01
"409","2020-08-21",27.26
"410","2020-08-24",28.27
"411","2020-08-25",29.51
"412","2020-08-26",29.91
"413","2020-08-27",29.9
"414","2020-08-28",30.139999
"415","2020-08-31",29.549999
"416","2020-09-01",29.440001
"417","2020-09-02",29.1
"418","2020-09-03",28.809999
"419","2020-09-04",28.969999
"420","2020-09-08",29.370001
"421","2020-09-09",32.66
"422","2020-09-10",32.130001
"423","2020-09-11",32.169998
"424","2020-09-14",31.92
"425","2020-09-15",32.02
"426","2020-09-16",32.139999
"427","2020-09-17",32.099998
"428","2020-09-18",31.879999
"429","2020-09-21",30.35
"430","2020-09-22",29.65
"431","2020-09-23",29.190001
"432","2020-09-24",28.35
"433","2020-09-25",28.32
"434","2020-09-28",29.120001
"435","2020-09-29",29.620001
"436","2020-09-30",30.280001
"437","2020-10-01",29.93
"438","2020-10-02",29.65
"439","2020-10-05",30.52
"440","2020-10-06",30.940001
"441","2020-10-07",31.200001
"442","2020-10-08",31.709999
"443","2020-10-09",31.49
"444","2020-10-12",31.52
"445","2020-10-13",30.74
"446","2020-10-14",30.67
"447","2020-10-15",30.34
"448","2020-10-16",30.75
"449","2020-10-19",32.32
"450","2020-10-20",32.279999
"451","2020-10-21",31.809999
"452","2020-10-22",32.779999
"453","2020-10-23",32.880001
"454","2020-10-26",30.6
"455","2020-10-27",29.450001
"456","2020-10-28",28.530001
"457","2020-10-29",28.309999
"458","2020-10-30",29.84
"459","2020-11-02",29.01
"460","2020-11-03",29.809999
"461","2020-11-04",29.879999
"462","2020-11-05",30.83
"463","2020-11-06",30.16
"464","2020-11-09",33.294998
"465","2020-11-10",35.330002
"466","2020-11-11",36.150002
"467","2020-11-12",35.349998
"468","2020-11-13",36.490002
"469","2020-11-16",36.849998
"470","2020-11-17",36.580002
"471","2020-11-18",36.040001
"472","2020-11-19",36.689999
"473","2020-11-20",36.529999
"474","2020-11-23",37.009998
"475","2020-11-24",39.110001
"476","2020-11-25",39.990002
"477","2020-11-27",39.759998
