"","date","SNCA"
"325","2008-07-14",338
"326","2008-07-15",338
"327","2008-07-16",335.399994
"328","2008-07-17",351
"329","2008-07-18",361.399994
"330","2008-07-21",361.399994
"331","2008-07-22",348.399994
"332","2008-07-23",343.200012
"333","2008-07-24",348.399994
"334","2008-07-25",366.600006
"335","2008-07-28",387.399994
"336","2008-07-29",403
"337","2008-07-30",387.399994
"338","2008-07-31",405.600006
"339","2008-08-01",410.799988
"340","2008-08-04",423.799988
"341","2008-08-05",460.200012
"342","2008-08-06",468
"343","2008-08-07",436.799988
"344","2008-08-08",442
"345","2008-08-11",491.399994
"346","2008-08-12",481
"347","2008-08-13",486.200012
"348","2008-08-14",488.799988
"349","2008-08-15",481
"350","2008-08-18",449.799988
"351","2008-08-19",439.399994
"352","2008-08-20",455
"353","2008-08-21",486.200012
"354","2008-08-22",468
"355","2008-08-25",465.399994
"356","2008-08-26",468
"357","2008-08-27",478.399994
"358","2008-08-28",457.600006
"359","2008-08-29",465.399994
"360","2008-09-02",455
"361","2008-09-03",444.600006
"362","2008-09-04",442
"363","2008-09-05",478.399994
"364","2008-09-08",462.799988
"365","2008-09-09",434.200012
"366","2008-09-10",447.200012
"367","2008-09-11",449.799988
"368","2008-09-12",442
"369","2008-09-15",429
"370","2008-09-16",408.200012
"371","2008-09-17",369.200012
"372","2008-09-18",413.399994
"373","2008-09-19",413.399994
"374","2008-09-22",395.200012
"375","2008-09-23",382.200012
"376","2008-09-24",397.799988
"377","2008-09-25",397.799988
"378","2008-09-26",410.799988
"379","2008-09-29",356.200012
"380","2008-09-30",356.200012
"381","2008-10-01",358.799988
"382","2008-10-02",348.399994
"383","2008-10-03",348.399994
"384","2008-10-06",317.200012
"385","2008-10-07",306.799988
"386","2008-10-08",312
"387","2008-10-09",288.600006
"388","2008-10-10",280.799988
"389","2008-10-13",291.200012
"390","2008-10-14",327.600006
"391","2008-10-15",322.399994
"392","2008-10-16",304.200012
"393","2008-10-17",304.200012
"394","2008-10-20",327.600006
"395","2008-10-21",322.399994
"396","2008-10-22",299
"397","2008-10-23",314.600006
"398","2008-10-24",356.200012
"399","2008-10-27",442
"400","2008-10-28",426.399994
"401","2008-10-29",442
"402","2008-10-30",426.399994
"403","2008-10-31",416
"404","2008-11-03",468
"405","2008-11-04",507
"406","2008-11-05",488.799988
"407","2008-11-06",452.399994
"408","2008-11-07",478.399994
"409","2008-11-10",520
"410","2008-11-11",509.600006
"411","2008-11-12",436.799988
"412","2008-11-13",416
"413","2008-11-14",418.600006
"414","2008-11-17",442
"415","2008-11-18",418.600006
"416","2008-11-19",439.399994
"417","2008-11-20",382.200012
"418","2008-11-21",353.600006
"419","2008-11-24",325
"420","2008-11-25",304.200012
"421","2008-11-26",377
"422","2008-11-28",416
"423","2008-12-01",416
"424","2008-12-02",429
"425","2008-12-03",436.799988
"426","2008-12-04",465.399994
"427","2008-12-05",509.600006
"428","2008-12-08",514.799988
"429","2008-12-09",499.200012
"430","2008-12-10",494
"431","2008-12-11",481
"432","2008-12-12",514.799988
"433","2008-12-15",517.400024
"434","2008-12-16",546
"435","2008-12-17",566.799988
"436","2008-12-18",460.200012
"437","2008-12-19",429
"438","2008-12-22",421.200012
"439","2008-12-23",434.200012
"440","2008-12-24",418.600006
"441","2008-12-26",413.399994
"442","2008-12-29",403
"443","2008-12-30",403
"444","2008-12-31",429
"445","2009-01-02",434.200012
"446","2009-01-05",426.399994
"447","2009-01-06",408.200012
"448","2009-01-07",397.799988
"449","2009-01-08",408.200012
"450","2009-01-09",403
"451","2009-01-12",395.200012
"452","2009-01-13",392.600006
"453","2009-01-14",356.200012
"454","2009-01-15",351
"455","2009-01-16",366.600006
"456","2009-01-20",384.799988
"457","2009-01-21",384.799988
"458","2009-01-22",371.799988
"459","2009-01-23",384.799988
"460","2009-01-26",429
"461","2009-01-27",390
"462","2009-01-28",397.799988
"463","2009-01-29",465.399994
"464","2009-01-30",452.399994
"465","2009-02-02",442
"466","2009-02-03",421.200012
"467","2009-02-04",416
"468","2009-02-05",416
"469","2009-02-06",403
"470","2009-02-09",353.600006
"471","2009-02-10",353.600006
"472","2009-02-11",340.600006
"473","2009-02-12",364
"474","2009-02-13",338
"475","2009-02-17",361.399994
"476","2009-02-18",358.799988
"477","2009-02-19",338
"478","2009-02-20",299
"479","2009-02-23",273
"480","2009-02-24",293.799988
"481","2009-02-25",283.399994
"482","2009-02-26",267.799988
"483","2009-02-27",244.399994
"484","2009-03-02",239.199997
"485","2009-03-03",239.199997
"486","2009-03-04",234
"487","2009-03-05",208
"488","2009-03-06",223.600006
"489","2009-03-09",273
"490","2009-03-10",267.799988
"491","2009-03-11",252.199997
"492","2009-03-12",247
"493","2009-03-13",244.399994
"494","2009-03-16",252.199997
"495","2009-03-17",249.600006
"496","2009-03-18",265.200012
"497","2009-03-19",262.600006
"498","2009-03-20",260
"499","2009-03-23",273
"500","2009-03-24",280.799988
"501","2009-03-25",278.200012
"502","2009-03-26",265.200012
"503","2009-03-27",275.600006
"504","2009-03-30",262.600006
"505","2009-03-31",254.800003
"506","2009-04-01",278.200012
"507","2009-04-02",280.799988
"508","2009-04-03",330.200012
"509","2009-04-06",319.799988
"510","2009-04-07",288.600006
"511","2009-04-08",304.200012
"512","2009-04-09",319.799988
"513","2009-04-13",304.200012
"514","2009-04-14",296.399994
"515","2009-04-15",291.200012
"516","2009-04-16",304.200012
"517","2009-04-17",312
"518","2009-04-20",286
"519","2009-04-21",296.399994
"520","2009-04-22",304.200012
"521","2009-04-23",299
"522","2009-04-24",306.799988
"523","2009-04-27",304.200012
"524","2009-04-28",296.399994
"525","2009-04-29",306.799988
"526","2009-04-30",304.200012
"527","2009-05-01",299
"528","2009-05-04",309.399994
"529","2009-05-05",338
"530","2009-05-06",325
"531","2009-05-07",312
"532","2009-05-08",314.600006
"533","2009-05-11",317.200012
"534","2009-05-12",327.600006
"535","2009-05-13",319.799988
"536","2009-05-14",314.600006
"537","2009-05-15",306.799988
"538","2009-05-18",317.200012
"539","2009-05-19",312
"540","2009-05-20",306.799988
"541","2009-05-21",286
"542","2009-05-22",286
"543","2009-05-26",275.600006
"544","2009-05-27",273
"545","2009-05-28",273
"546","2009-05-29",273
"547","2009-06-01",275.600006
"548","2009-06-02",278.200012
"549","2009-06-03",293.799988
"550","2009-06-04",312
"551","2009-06-05",309.399994
"552","2009-06-08",301.600006
"553","2009-06-09",275.600006
"554","2009-06-10",283.399994
"555","2009-06-11",288.600006
"556","2009-06-12",283.399994
"557","2009-06-15",296.399994
"558","2009-06-16",278.200012
"559","2009-06-17",278.200012
"560","2009-06-18",283.399994
"561","2009-06-19",267.799988
"562","2009-06-22",280.799988
"563","2009-06-23",267.799988
"564","2009-06-24",270.399994
"565","2009-06-25",283.399994
"566","2009-06-26",312
"567","2009-06-29",270.399994
"568","2009-06-30",270.399994
"569","2009-07-01",306.799988
"570","2009-07-02",304.200012
"571","2009-07-06",296.399994
"572","2009-07-07",273
"573","2009-07-08",278.200012
"574","2009-07-09",296.399994
"575","2009-07-10",296.399994
"576","2009-07-13",275.600006
"577","2009-07-14",286
"578","2009-07-15",283.399994
"579","2009-07-16",280.799988
"580","2009-07-17",270.399994
"581","2009-07-20",273
"582","2009-07-21",278.200012
"583","2009-07-22",273
"584","2009-07-23",280.799988
"585","2009-07-24",278.200012
"586","2009-07-27",291.200012
"587","2009-07-28",283.399994
"588","2009-07-29",286
"589","2009-07-30",296.399994
"590","2009-07-31",301.600006
"591","2009-08-03",314.600006
"592","2009-08-04",322.399994
"593","2009-08-05",312
"594","2009-08-06",299
"595","2009-08-07",317.200012
"596","2009-08-10",319.799988
"597","2009-08-11",338
"598","2009-08-12",312
"599","2009-08-13",306.799988
"600","2009-08-14",306.799988
"601","2009-08-17",296.399994
"602","2009-08-18",286
"603","2009-08-19",288.600006
"604","2009-08-20",286
"605","2009-08-21",283.399994
"606","2009-08-24",278.200012
"607","2009-08-25",283.399994
"608","2009-08-26",283.399994
"609","2009-08-27",286
"610","2009-08-28",286
"611","2009-08-31",286
"612","2009-09-01",278.200012
"613","2009-09-02",286
"614","2009-09-03",286
"615","2009-09-04",296.399994
"616","2009-09-08",293.799988
"617","2009-09-09",309.399994
"618","2009-09-10",306.799988
"619","2009-09-11",306.799988
"620","2009-09-14",338
"621","2009-09-15",413.399994
"622","2009-09-16",449.799988
"623","2009-09-17",421.200012
"624","2009-09-18",486.200012
"625","2009-09-21",540.799988
"626","2009-09-22",509.600006
"627","2009-09-23",457.600006
"628","2009-09-24",470.600006
"629","2009-09-25",442
"630","2009-09-28",431.600006
"631","2009-09-29",439.399994
"632","2009-09-30",408.200012
"633","2009-10-01",387.399994
"634","2009-10-02",377
"635","2009-10-05",374.399994
"636","2009-10-06",387.399994
"637","2009-10-07",377
"638","2009-10-08",387.399994
"639","2009-10-09",395.200012
"640","2009-10-12",390
"641","2009-10-13",397.799988
"642","2009-10-14",408.200012
"643","2009-10-15",400.399994
"644","2009-10-16",400.399994
"645","2009-10-19",392.600006
"646","2009-10-20",387.399994
"647","2009-10-21",369.200012
"648","2009-10-22",369.200012
"649","2009-10-23",387.399994
"650","2009-10-26",364
"651","2009-10-27",356.200012
"652","2009-10-28",335.399994
"653","2009-10-29",327.600006
"654","2009-10-30",330.200012
"655","2009-11-02",345.799988
"656","2009-11-03",335.399994
"657","2009-11-04",345.799988
"658","2009-11-05",408.200012
"659","2009-11-06",423.799988
"660","2009-11-09",416
"661","2009-11-10",473.200012
"662","2009-11-11",434.200012
"663","2009-11-12",429
"664","2009-11-13",442
"665","2009-11-16",481
"666","2009-11-17",468
"667","2009-11-18",468
"668","2009-11-19",436.799988
"669","2009-11-20",468
"670","2009-11-23",447.200012
"671","2009-11-24",462.799988
"672","2009-11-25",496.600006
"673","2009-11-27",481
"674","2009-11-30",465.399994
"675","2009-12-01",447.200012
"676","2009-12-02",455
"677","2009-12-03",442
"678","2009-12-04",457.600006
"679","2009-12-07",449.799988
"680","2009-12-08",447.200012
"681","2009-12-09",457.600006
"682","2009-12-10",460.200012
"683","2009-12-11",478.399994
"684","2009-12-14",457.600006
"685","2009-12-15",452.399994
"686","2009-12-16",447.200012
"687","2009-12-17",460.200012
"688","2009-12-18",465.399994
"689","2009-12-21",452.399994
"690","2009-12-22",426.399994
"691","2009-12-23",447.200012
"692","2009-12-24",447.200012
"693","2009-12-28",429
"694","2009-12-29",473.200012
"695","2009-12-30",468
"696","2009-12-31",465.399994
"697","2010-01-04",481
"698","2010-01-05",478.399994
"699","2010-01-06",473.200012
"700","2010-01-07",468
"701","2010-01-08",507
"702","2010-01-11",543.400024
"703","2010-01-12",540.799988
"704","2010-01-13",582.400024
"705","2010-01-14",616.200012
"706","2010-01-15",624
"707","2010-01-19",650
"708","2010-01-20",637
"709","2010-01-21",613.599976
"710","2010-01-22",527.799988
"711","2010-01-25",546
"712","2010-01-26",520
"713","2010-01-27",494
"714","2010-01-28",491.399994
"715","2010-01-29",486.200012
"716","2010-02-01",483.600006
"717","2010-02-02",475.799988
"718","2010-02-03",488.799988
"719","2010-02-04",473.200012
"720","2010-02-05",470.600006
"721","2010-02-08",483.600006
"722","2010-02-09",496.600006
"723","2010-02-10",556.400024
"724","2010-02-11",548.599976
"725","2010-02-12",569.400024
"726","2010-02-16",548.599976
"727","2010-02-17",551.200012
"728","2010-02-18",538.200012
"729","2010-02-19",559
"730","2010-02-22",561.599976
"731","2010-02-23",548.599976
"732","2010-02-24",535.599976
"733","2010-02-25",530.400024
"734","2010-02-26",540.799988
"735","2010-03-01",514.799988
"736","2010-03-02",527.799988
"737","2010-03-03",522.599976
"738","2010-03-04",530.400024
"739","2010-03-05",533
"740","2010-03-08",522.599976
"741","2010-03-09",527.799988
"742","2010-03-10",527.799988
"743","2010-03-11",527.799988
"744","2010-03-12",527.799988
"745","2010-03-15",535.599976
"746","2010-03-16",546
"747","2010-03-17",538.200012
"748","2010-03-18",533
"749","2010-03-19",527.799988
"750","2010-03-22",525.200012
"751","2010-03-23",520
"752","2010-03-24",522.599976
"753","2010-03-25",527.799988
"754","2010-03-26",543.400024
"755","2010-03-29",530.400024
"756","2010-03-30",527.799988
"757","2010-03-31",533
"758","2010-04-01",525.200012
"759","2010-04-05",522.599976
"760","2010-04-06",522.599976
"761","2010-04-07",520
"762","2010-04-08",530.400024
"763","2010-04-09",522.599976
"764","2010-04-12",533
"765","2010-04-13",540.799988
"766","2010-04-14",540.799988
"767","2010-04-15",592.799988
"768","2010-04-16",608.400024
"769","2010-04-19",592.799988
"770","2010-04-20",728
"771","2010-04-21",709.799988
"772","2010-04-22",777.400024
"773","2010-04-23",730.599976
"774","2010-04-26",707.200012
"775","2010-04-27",686.400024
"776","2010-04-28",730.599976
"777","2010-04-29",772.200012
"778","2010-04-30",761.799988
"779","2010-05-03",782.599976
"780","2010-05-04",826.799988
"781","2010-05-05",806
"782","2010-05-06",754
"783","2010-05-07",754
"784","2010-05-10",839.799988
"785","2010-05-11",845
"786","2010-05-12",837.200012
"787","2010-05-13",837.200012
"788","2010-05-14",824.200012
"789","2010-05-17",816.400024
"790","2010-05-18",811.200012
"791","2010-05-19",798.200012
"792","2010-05-20",769.599976
"793","2010-05-21",720.200012
"794","2010-05-24",707.200012
"795","2010-05-25",707.200012
"796","2010-05-26",717.599976
"797","2010-05-27",748.799988
"798","2010-05-28",772.200012
"799","2010-06-01",751.400024
"800","2010-06-02",741
"801","2010-06-03",746.200012
"802","2010-06-04",754
"803","2010-06-07",785.200012
"804","2010-06-08",790.400024
"805","2010-06-09",793
"806","2010-06-10",790.400024
"807","2010-06-11",790.400024
"808","2010-06-14",850.200012
"809","2010-06-15",894.400024
"810","2010-06-16",871
"811","2010-06-17",860.599976
"812","2010-06-18",839.799988
"813","2010-06-21",834.599976
"814","2010-06-22",819
"815","2010-06-23",813.799988
"816","2010-06-24",858
"817","2010-06-25",761.799988
"818","2010-06-28",722.799988
"819","2010-06-29",655.200012
"820","2010-06-30",650
"821","2010-07-01",629.200012
"822","2010-07-02",650
"823","2010-07-06",624
"824","2010-07-07",652.599976
"825","2010-07-08",668.200012
"826","2010-07-09",663
"827","2010-07-12",652.599976
"828","2010-07-13",626.599976
"829","2010-07-14",621.400024
"830","2010-07-15",624
"831","2010-07-16",585
"832","2010-07-19",598
"833","2010-07-20",611
"834","2010-07-21",595.400024
"835","2010-07-22",598
"836","2010-07-23",616.200012
"837","2010-07-26",634.400024
"838","2010-07-27",644.799988
"839","2010-07-28",644.799988
"840","2010-07-29",665.599976
"841","2010-07-30",637
"842","2010-08-02",644.799988
"843","2010-08-03",629.200012
"844","2010-08-04",663
"845","2010-08-05",637
"846","2010-08-06",613.599976
"847","2010-08-09",603.200012
"848","2010-08-10",590.200012
"849","2010-08-11",551.200012
"850","2010-08-12",553.799988
"851","2010-08-13",564.200012
"852","2010-08-16",559
"853","2010-08-17",535.599976
"854","2010-08-18",540.799988
"855","2010-08-19",488.799988
"856","2010-08-20",478.399994
"857","2010-08-23",468
"858","2010-08-24",468
"859","2010-08-25",499.200012
"860","2010-08-26",496.600006
"861","2010-08-27",525.200012
"862","2010-08-30",478.399994
"863","2010-08-31",481
"864","2010-09-01",504.399994
"865","2010-09-02",514.799988
"866","2010-09-03",522.599976
"867","2010-09-07",486.200012
"868","2010-09-08",488.799988
"869","2010-09-09",512.200012
"870","2010-09-10",538.200012
"871","2010-09-13",608.400024
"872","2010-09-14",613.599976
"873","2010-09-15",618.799988
"874","2010-09-16",600.599976
"875","2010-09-17",582.400024
"876","2010-09-20",592.799988
"877","2010-09-21",616.200012
"878","2010-09-22",574.599976
"879","2010-09-23",577.200012
"880","2010-09-24",608.400024
"881","2010-09-27",585
"882","2010-09-28",608.400024
"883","2010-09-29",650
"884","2010-09-30",655.200012
"885","2010-10-01",634.400024
"886","2010-10-04",600.599976
"887","2010-10-05",624
"888","2010-10-06",647.400024
"889","2010-10-07",650
"890","2010-10-08",647.400024
"891","2010-10-11",642.200012
"892","2010-10-12",647.400024
"893","2010-10-13",681.200012
"894","2010-10-14",686.400024
"895","2010-10-15",686.400024
"896","2010-10-18",689
"897","2010-10-19",644.799988
"898","2010-10-20",639.599976
"899","2010-10-21",600.599976
"900","2010-10-22",595.400024
"901","2010-10-25",616.200012
"902","2010-10-26",611
"903","2010-10-27",598
"904","2010-10-28",592.799988
"905","2010-10-29",579.799988
"906","2010-11-01",551.200012
"907","2010-11-02",582.400024
"908","2010-11-03",569.400024
"909","2010-11-04",603.200012
"910","2010-11-05",598
"911","2010-11-08",598
"912","2010-11-09",569.400024
"913","2010-11-10",579.799988
"914","2010-11-11",574.599976
"915","2010-11-12",566.799988
"916","2010-11-15",564.200012
"917","2010-11-16",564.200012
"918","2010-11-17",561.599976
"919","2010-11-18",579.799988
"920","2010-11-19",561.599976
"921","2010-11-22",556.400024
"922","2010-11-23",548.599976
"923","2010-11-24",561.599976
"924","2010-11-26",569.400024
"925","2010-11-29",535.599976
"926","2010-11-30",522.599976
"927","2010-12-01",520
"928","2010-12-02",512.200012
"929","2010-12-03",522.599976
"930","2010-12-06",517.400024
"931","2010-12-07",517.400024
"932","2010-12-08",501.799988
"933","2010-12-09",509.600006
"934","2010-12-10",514.799988
"935","2010-12-13",517.400024
"936","2010-12-14",530.400024
"937","2010-12-15",564.200012
"938","2010-12-16",600.599976
"939","2010-12-17",611
"940","2010-12-20",587.599976
"941","2010-12-21",587.599976
"942","2010-12-22",595.400024
"943","2010-12-23",559
"944","2010-12-27",556.400024
"945","2010-12-28",561.599976
"946","2010-12-29",551.200012
"947","2010-12-30",538.200012
"948","2010-12-31",551.200012
"949","2011-01-03",564.200012
"950","2011-01-04",551.200012
"951","2011-01-05",553.799988
"952","2011-01-06",548.599976
"953","2011-01-07",553.799988
"954","2011-01-10",546
"955","2011-01-11",546
"956","2011-01-12",540.799988
"957","2011-01-13",548.599976
"958","2011-01-14",590.200012
"959","2011-01-18",579.799988
"960","2011-01-19",540.799988
"961","2011-01-20",533
"962","2011-01-21",530.400024
"963","2011-01-24",530.400024
"964","2011-01-25",512.200012
"965","2011-01-26",530.400024
"966","2011-01-27",525.200012
"967","2011-01-28",499.200012
"968","2011-01-31",507
"969","2011-02-01",509.600006
"970","2011-02-02",512.200012
"971","2011-02-03",514.799988
"972","2011-02-04",507
"973","2011-02-07",509.600006
"974","2011-02-08",501.799988
"975","2011-02-09",582.400024
"976","2011-02-10",559
"977","2011-02-11",546
"978","2011-02-14",525.200012
"979","2011-02-15",512.200012
"980","2011-02-16",517.400024
"981","2011-02-17",512.200012
"982","2011-02-18",514.799988
"983","2011-02-22",494
"984","2011-02-23",491.399994
"985","2011-02-24",527.799988
"986","2011-02-25",530.400024
"987","2011-02-28",533
"988","2011-03-01",494
"989","2011-03-02",499.200012
"990","2011-03-03",504.399994
"991","2011-03-04",504.399994
"992","2011-03-07",496.600006
