"","date","HBANN"
"255","2017-08-23",25.860001
"256","2017-08-24",25.865999
"257","2017-08-25",25.85
"258","2017-08-28",26.034
"259","2017-08-29",25.892
"260","2017-08-30",26
"261","2017-08-31",26.049999
"262","2017-09-01",26.040001
"263","2017-09-05",26.040001
"264","2017-09-06",25.854
"265","2017-09-07",25.85
"266","2017-09-08",25.799999
"267","2017-09-11",25.9
"268","2017-09-12",25.950001
"269","2017-09-13",25.882999
"270","2017-09-14",25.59
"271","2017-09-15",25.785
"272","2017-09-18",25.799999
"273","2017-09-19",25.639999
"274","2017-09-20",25.898001
"275","2017-09-21",25.837999
"276","2017-09-22",25.837999
"277","2017-09-25",25.870001
"278","2017-09-26",25.9
"279","2017-09-27",25.9
"280","2017-09-28",25.74
"281","2017-09-29",25.667999
"282","2017-10-02",25.610001
"283","2017-10-03",25.74
"284","2017-10-04",25.9
"285","2017-10-05",25.700001
"286","2017-10-06",25.691999
"287","2017-10-09",25.778999
"288","2017-10-10",25.778999
"289","2017-10-11",25.74
"290","2017-10-12",25.766001
"291","2017-10-13",25.746
"292","2017-10-16",25.843
"293","2017-10-17",25.68
"294","2017-10-18",25.799
"295","2017-10-19",25.754999
"296","2017-10-20",25.724001
"297","2017-10-23",25.65
"298","2017-10-24",25.65
"299","2017-10-25",25.67
"300","2017-10-26",25.691
"301","2017-10-27",25.555
"302","2017-10-30",25.555
"303","2017-10-31",25.870001
"304","2017-11-01",25.700001
"305","2017-11-02",25.889999
"306","2017-11-03",25.719999
"307","2017-11-06",25.610001
"308","2017-11-07",25.889999
"309","2017-11-08",25.889999
"310","2017-11-09",25.959999
"311","2017-11-10",25.83
"312","2017-11-13",25.84
"313","2017-11-14",26.030001
"314","2017-11-15",25.959999
"315","2017-11-16",26.09
"316","2017-11-17",26.049
"317","2017-11-20",26.15
"318","2017-11-21",26.35
"319","2017-11-22",26.4
"320","2017-11-24",26.450001
"321","2017-11-27",26.309999
"322","2017-11-28",26.379999
"323","2017-11-29",26.5
"324","2017-11-30",26.465
"325","2017-12-01",26.521
"326","2017-12-04",26.690001
"327","2017-12-05",26.757
"328","2017-12-06",26.790001
"329","2017-12-07",26.540001
"330","2017-12-08",26.504999
"331","2017-12-11",26.341
"332","2017-12-12",26.34
"333","2017-12-13",26.416
"334","2017-12-14",26.597
"335","2017-12-15",26.343
"336","2017-12-18",26.34
"337","2017-12-19",26.389999
"338","2017-12-20",26.694
"339","2017-12-21",26.5
"340","2017-12-22",26.349001
"341","2017-12-26",26.5
"342","2017-12-27",26.540001
"343","2017-12-28",26.360001
"344","2017-12-29",26.034
"345","2018-01-02",25.75
"346","2018-01-03",25.870001
"347","2018-01-04",25.780001
"348","2018-01-05",25.601
"349","2018-01-08",25.610001
"350","2018-01-09",25.76
"351","2018-01-10",26.007999
"352","2018-01-11",25.85
"353","2018-01-12",26.047001
"354","2018-01-16",25.77
"355","2018-01-17",25.83
"356","2018-01-18",25.645
"357","2018-01-19",25.722
"358","2018-01-22",25.52
"359","2018-01-23",25.700001
"360","2018-01-24",25.51
"361","2018-01-25",25.351
"362","2018-01-26",25.275
"363","2018-01-29",25.15
"364","2018-01-30",25.200001
"365","2018-01-31",25.450001
"366","2018-02-01",25.25
"367","2018-02-02",25.01
"368","2018-02-05",25.299999
"369","2018-02-06",25.200001
"370","2018-02-07",25.450001
"371","2018-02-08",25.43
"372","2018-02-09",25.32
"373","2018-02-12",25
"374","2018-02-13",25.360001
"375","2018-02-14",25.232
"376","2018-02-15",25.216
"377","2018-02-16",25.049999
"378","2018-02-20",25.02
"379","2018-02-21",25.200001
"380","2018-02-22",25.190001
"381","2018-02-23",25.41
"382","2018-02-26",25.540001
"383","2018-02-27",25.549999
"384","2018-02-28",25.9
"385","2018-03-01",25.9
"386","2018-03-02",25.996
"387","2018-03-05",26.190001
"388","2018-03-06",26.1
"389","2018-03-07",25.860001
"390","2018-03-08",25.799999
"391","2018-03-09",25.719999
"392","2018-03-12",25.719999
"393","2018-03-13",25.76
"394","2018-03-14",26.02
"395","2018-03-15",25.860001
"396","2018-03-16",25.75
"397","2018-03-19",25.75
"398","2018-03-20",26.139999
"399","2018-03-21",26
"400","2018-03-22",26.110001
"401","2018-03-23",25.922001
"402","2018-03-26",25.950001
"403","2018-03-27",25.959999
"404","2018-03-28",25.75
"405","2018-03-29",25.700001
"406","2018-04-02",25.577
"407","2018-04-03",25.790001
"408","2018-04-04",25.785999
"409","2018-04-05",25.440001
"410","2018-04-06",25.5
"411","2018-04-09",25.459999
"412","2018-04-10",25.530001
"413","2018-04-11",25.5
"414","2018-04-12",25.688
"415","2018-04-13",25.66
"416","2018-04-16",25.58
"417","2018-04-17",25.58
"418","2018-04-18",25.5
"419","2018-04-19",25.698
"420","2018-04-20",25.48
"421","2018-04-23",25.421
"422","2018-04-24",25.43
"423","2018-04-25",25.4
"424","2018-04-26",25.5
"425","2018-04-27",25.537001
"426","2018-04-30",25.65
"427","2018-05-01",25.379999
"428","2018-05-02",25.450001
"429","2018-05-03",25.597
"430","2018-05-04",25.597
"431","2018-05-07",25.49
"432","2018-05-08",25.379999
"433","2018-05-09",25.219999
"434","2018-05-10",25.32
"435","2018-05-11",25.440001
"436","2018-05-14",25.370001
"437","2018-05-15",25.280001
"438","2018-05-16",25.283001
"439","2018-05-17",25.667
"440","2018-05-18",25.503
"441","2018-05-21",25.533001
"442","2018-05-22",25.41
"443","2018-05-23",25.52
"444","2018-05-24",25.455
"445","2018-05-25",25.52
"446","2018-05-29",25.504999
"447","2018-05-30",25.51
"448","2018-05-31",25.440001
"449","2018-06-01",25.48
"450","2018-06-04",25.52
"451","2018-06-05",25.532
"452","2018-06-06",25.535
"453","2018-06-07",25.694
"454","2018-06-08",25.719
"455","2018-06-11",25.878
"456","2018-06-12",25.837999
"457","2018-06-13",25.65
"458","2018-06-14",25.75
"459","2018-06-15",25.910999
"460","2018-06-18",25.993
"461","2018-06-19",26.01
"462","2018-06-20",26
"463","2018-06-21",25.812
"464","2018-06-22",25.98
"465","2018-06-25",25.809999
"466","2018-06-26",25.889999
"467","2018-06-27",25.879999
"468","2018-06-28",25.59
"469","2018-06-29",25.629999
"470","2018-07-02",25.82
"471","2018-07-03",25.82
"472","2018-07-05",25.85
"473","2018-07-06",25.99
"474","2018-07-09",25.771
"475","2018-07-10",25.93
"476","2018-07-11",25.999001
"477","2018-07-12",25.999001
"478","2018-07-13",25.999001
"479","2018-07-16",25.889999
"480","2018-07-17",25.700001
"481","2018-07-18",25.631001
"482","2018-07-19",25.629999
"483","2018-07-20",25.790001
"484","2018-07-23",25.768999
"485","2018-07-24",25.68
"486","2018-07-25",25.927
"487","2018-07-26",25.68
"488","2018-07-27",25.67
"489","2018-07-30",25.780001
"490","2018-07-31",25.639999
"491","2018-08-01",25.65
"492","2018-08-02",25.540001
"493","2018-08-03",25.65
"494","2018-08-06",25.551001
"495","2018-08-07",25.6
"496","2018-08-08",25.57
"497","2018-08-09",25.631001
"498","2018-08-10",25.57
"499","2018-08-13",25.549999
"500","2018-08-14",25.559999
"501","2018-08-15",25.620001
"502","2018-08-16",25.65
"503","2018-08-17",25.570999
"504","2018-08-20",25.549999
"505","2018-08-21",25.65
"506","2018-08-22",25.639999
"507","2018-08-23",25.549999
"508","2018-08-24",25.65
"509","2018-08-27",25.65
"510","2018-08-28",25.65
"511","2018-08-29",25.57
"512","2018-08-30",25.610001
"513","2018-08-31",25.65
"514","2018-09-04",25.66
"515","2018-09-05",25.660999
"516","2018-09-06",25.6
"517","2018-09-07",25.549
"518","2018-09-10",25.629999
"519","2018-09-11",25.549999
"520","2018-09-12",25.790001
"521","2018-09-13",25.643
"522","2018-09-14",25.601999
"523","2018-09-17",25.603001
"524","2018-09-18",25.559999
"525","2018-09-19",25.450001
"526","2018-09-20",25.554001
"527","2018-09-21",25.450001
"528","2018-09-24",25.457001
"529","2018-09-25",25.5
"530","2018-09-26",25.48
"531","2018-09-27",25.48
"532","2018-09-28",25.120001
"533","2018-10-01",25.08
"534","2018-10-02",24.959999
"535","2018-10-03",24.851
"536","2018-10-04",24.816999
"537","2018-10-05",24.83
"538","2018-10-08",24.709999
"539","2018-10-09",24.728001
"540","2018-10-10",24.715
"541","2018-10-11",24.65
"542","2018-10-12",24.65
"543","2018-10-15",24.719999
"544","2018-10-16",24.67
"545","2018-10-17",24.73
"546","2018-10-18",24.719999
"547","2018-10-19",24.700001
"548","2018-10-22",24.77
"549","2018-10-23",24.83
"550","2018-10-24",24.870001
"551","2018-10-25",24.700001
"552","2018-10-26",24.73
"553","2018-10-29",24.715
"554","2018-10-30",24.73
"555","2018-10-31",24.632999
"556","2018-11-01",24.75
"557","2018-11-02",24.715
"558","2018-11-05",24.75
"559","2018-11-06",24.688
"560","2018-11-07",24.629999
"561","2018-11-08",24.700001
"562","2018-11-09",24.739
"563","2018-11-12",24.650999
"564","2018-11-13",24.740999
"565","2018-11-14",24.743
"566","2018-11-15",24.65
"567","2018-11-16",24.725
"568","2018-11-19",24.700001
"569","2018-11-20",24.68
"570","2018-11-21",24.52
"571","2018-11-23",24.700001
"572","2018-11-26",24.645
"573","2018-11-27",24.622
"574","2018-11-28",24.690001
"575","2018-11-29",24.780001
"576","2018-11-30",24.83
"577","2018-12-03",24.67
"578","2018-12-04",24.601999
"579","2018-12-06",24.601999
"580","2018-12-07",24.65
"581","2018-12-10",24.35
"582","2018-12-11",24.48
"583","2018-12-12",24.870001
"584","2018-12-13",24.75
"585","2018-12-14",24.59
"586","2018-12-17",24.6
"587","2018-12-18",24.6
"588","2018-12-19",24.5
"589","2018-12-20",24.75
"590","2018-12-21",24.745001
"591","2018-12-24",24.754
"592","2018-12-26",24.629999
"593","2018-12-27",24.73
"594","2018-12-28",24.355
"595","2018-12-31",24.719999
"596","2019-01-02",24.879999
"597","2019-01-03",24.879999
"598","2019-01-04",24.780001
"599","2019-01-07",24.863001
"600","2019-01-08",24.65
"601","2019-01-09",24.700001
"602","2019-01-10",24.77
"603","2019-01-11",24.702
"604","2019-01-14",24.700001
"605","2019-01-15",24.950001
"606","2019-01-16",25
"607","2019-01-17",24.969999
"608","2019-01-18",25.34
"609","2019-01-22",25.24
"610","2019-01-23",25.153999
"611","2019-01-24",25.27
"612","2019-01-25",25.389999
"613","2019-01-28",25.1
"614","2019-01-29",25.33
"615","2019-01-30",25.35
"616","2019-01-31",26.049999
"617","2019-02-01",25.74
"618","2019-02-04",25.643
"619","2019-02-05",25.74
"620","2019-02-06",25.879999
"621","2019-02-07",25.309999
"622","2019-02-08",25.77
"623","2019-02-11",25.83
"624","2019-02-12",25.700001
"625","2019-02-13",25.530001
"626","2019-02-14",25.879999
"627","2019-02-15",25.719999
"628","2019-02-19",25.700001
"629","2019-02-20",25.85
"630","2019-02-21",25.986
"631","2019-02-22",25.690001
"632","2019-02-25",25.75
"633","2019-02-26",25.889999
"634","2019-02-27",26
"635","2019-02-28",26.6
"636","2019-03-01",26.879999
"637","2019-03-04",26.450001
"638","2019-03-05",26.700001
"639","2019-03-06",26.74
"640","2019-03-07",26.655001
"641","2019-03-08",26.67
"642","2019-03-11",26.709999
"643","2019-03-12",26.799999
"644","2019-03-13",26.76
"645","2019-03-14",26.66
"646","2019-03-15",27.25
"647","2019-03-18",27.1
"648","2019-03-19",27.030001
"649","2019-03-20",27.15
"650","2019-03-21",26.98
"651","2019-03-22",26.969999
"652","2019-03-25",26.940001
"653","2019-03-26",27.049999
"654","2019-03-27",27.08
"655","2019-03-28",27.200001
"656","2019-03-29",27.15
"657","2019-04-01",26.68
"658","2019-04-02",26.940001
"659","2019-04-03",26.884001
"660","2019-04-04",26.898001
"661","2019-04-05",26.75
"662","2019-04-08",26.68
"663","2019-04-09",26.65
"664","2019-04-10",26.58
"665","2019-04-11",26.43
"666","2019-04-12",26.455999
"667","2019-04-15",26.389999
"668","2019-04-16",26.459999
"669","2019-04-17",26.440001
"670","2019-04-18",26.495001
"671","2019-04-22",26.540001
"672","2019-04-23",26.5
"673","2019-04-24",26.49
"674","2019-04-25",26.469999
"675","2019-04-26",26.35
"676","2019-04-29",26.25
"677","2019-04-30",26.540001
"678","2019-05-01",26.370001
"679","2019-05-02",26.311001
"680","2019-05-03",26.181999
"681","2019-05-06",26.061001
"682","2019-05-07",25.99
"683","2019-05-08",26.030001
"684","2019-05-09",25.959999
"685","2019-05-10",25.879999
"686","2019-05-13",26.028
"687","2019-05-14",25.9
"688","2019-05-15",26.049999
"689","2019-05-16",26.120001
"690","2019-05-17",26.16
"691","2019-05-20",26.120001
"692","2019-05-21",26.16
"693","2019-05-22",26.24
"694","2019-05-23",26.209999
"695","2019-05-24",26.200001
"696","2019-05-28",26.200001
"697","2019-05-29",26.200001
"698","2019-05-30",26.200001
"699","2019-05-31",26.24
"700","2019-06-03",26.18
"701","2019-06-04",26.110001
"702","2019-06-05",26.15
"703","2019-06-06",26.02
"704","2019-06-07",26.143999
"705","2019-06-10",26.139
"706","2019-06-11",26.110001
"707","2019-06-12",26.224001
"708","2019-06-13",26.122999
"709","2019-06-14",26.159
"710","2019-06-17",26.200001
"711","2019-06-18",26.200001
"712","2019-06-19",26.17
"713","2019-06-20",26.299999
"714","2019-06-21",26.200001
"715","2019-06-24",26.25
"716","2019-06-25",26.23
"717","2019-06-26",26.209999
"718","2019-06-27",26.219999
"719","2019-06-28",26.1
"720","2019-07-01",25.91
"721","2019-07-02",25.933001
"722","2019-07-03",25.85
"723","2019-07-05",25.844999
"724","2019-07-08",25.85
"725","2019-07-09",25.940001
"726","2019-07-10",25.875
"727","2019-07-11",25.860001
"728","2019-07-12",25.959999
"729","2019-07-15",25.85
"730","2019-07-16",25.91
"731","2019-07-17",26.07
"732","2019-07-18",26.200001
"733","2019-07-19",26.139999
"734","2019-07-22",26.33
"735","2019-07-23",26.530001
"736","2019-07-24",26.645
"737","2019-07-25",26.629999
"738","2019-07-26",26.74
"739","2019-07-29",26.84
"740","2019-07-30",26.940001
"741","2019-07-31",27.040001
"742","2019-08-01",26.9
"743","2019-08-02",27.15
"744","2019-08-05",26.950001
"745","2019-08-06",26.93
"746","2019-08-07",26.700001
"747","2019-08-08",26.34
"748","2019-08-09",26.290001
"749","2019-08-12",26.59
"750","2019-08-13",26.639999
"751","2019-08-14",26.690001
"752","2019-08-15",26.753
"753","2019-08-16",26.84
"754","2019-08-19",26.969999
"755","2019-08-20",26.969999
"756","2019-08-21",26.99
"757","2019-08-22",26.940001
"758","2019-08-23",27.09
"759","2019-08-26",26.82
"760","2019-08-27",27.01
"761","2019-08-28",27.07
"762","2019-08-29",26.93
"763","2019-08-30",27
"764","2019-09-03",26.959999
"765","2019-09-04",27.15
"766","2019-09-05",27.139999
"767","2019-09-06",27
"768","2019-09-09",26.959999
"769","2019-09-10",26.822001
"770","2019-09-11",26.615
"771","2019-09-12",26.65
"772","2019-09-13",26.392
"773","2019-09-16",26.392
"774","2019-09-17",26.5
"775","2019-09-18",26.41
"776","2019-09-19",26.66
"777","2019-09-20",26.66
"778","2019-09-23",26.700001
"779","2019-09-24",26.610001
"780","2019-09-25",26.683001
"781","2019-09-26",26.75
"782","2019-09-27",26.700001
"783","2019-09-30",26.459999
"784","2019-10-01",26.389999
"785","2019-10-02",26.389999
"786","2019-10-03",26.389999
"787","2019-10-04",26.559999
"788","2019-10-07",26.57
"789","2019-10-08",26.42
"790","2019-10-09",26.490999
"791","2019-10-10",26.639999
"792","2019-10-11",26.569
"793","2019-10-14",26.59
"794","2019-10-15",26.67
"795","2019-10-16",26.940001
"796","2019-10-17",26.84
"797","2019-10-18",26.59
"798","2019-10-21",26.59
"799","2019-10-22",26.6
"800","2019-10-23",26.690001
"801","2019-10-24",26.700001
"802","2019-10-25",26.9
"803","2019-10-28",26.9
"804","2019-10-29",26.68
"805","2019-10-30",26.700001
"806","2019-10-31",26.700001
"807","2019-11-01",26.49
"808","2019-11-04",26.469999
"809","2019-11-05",26.309999
"810","2019-11-06",26.309999
"811","2019-11-07",26.190001
"812","2019-11-08",26.1
"813","2019-11-11",26.35
"814","2019-11-12",26.193001
"815","2019-11-13",26.190001
"816","2019-11-14",26.34
"817","2019-11-15",26.200001
"818","2019-11-18",26.384001
"819","2019-11-19",26.27
"820","2019-11-20",26.23
"821","2019-11-21",26.35
"822","2019-11-22",26.15
"823","2019-11-25",26.18
"824","2019-11-26",26.059999
"825","2019-11-27",26.120001
"826","2019-11-29",26.27
"827","2019-12-02",26.02
"828","2019-12-03",26.09
"829","2019-12-04",26.049999
"830","2019-12-05",25.959999
"831","2019-12-06",26.040001
"832","2019-12-09",26.01
"833","2019-12-10",26.09
"834","2019-12-11",26.188999
"835","2019-12-12",26.09
"836","2019-12-13",26.186001
"837","2019-12-16",26.280001
"838","2019-12-17",26.280001
"839","2019-12-18",26.287001
"840","2019-12-19",26.219999
"841","2019-12-20",26.299999
"842","2019-12-23",26.288
"843","2019-12-24",26.297001
"844","2019-12-26",26.313
"845","2019-12-27",26.389999
"846","2019-12-30",26
"847","2019-12-31",26
"848","2020-01-02",26.24
"849","2020-01-03",26.299999
"850","2020-01-06",26.24
"851","2020-01-07",26.25
"852","2020-01-08",26.379999
"853","2020-01-09",26.389999
"854","2020-01-10",26.379999
"855","2020-01-13",26.360001
"856","2020-01-14",26.209999
"857","2020-01-15",26.370001
"858","2020-01-16",26.370001
"859","2020-01-17",26.35
"860","2020-01-21",26.4
"861","2020-01-22",26.440001
"862","2020-01-23",26.4
"863","2020-01-24",26.4
"864","2020-01-27",26.306
"865","2020-01-28",26.400999
"866","2020-01-29",26.26
"867","2020-01-30",26.379999
"868","2020-01-31",26.440001
"869","2020-02-03",26.4
"870","2020-02-04",26.440001
"871","2020-02-05",26.385
"872","2020-02-06",26.440001
"873","2020-02-07",26.469999
"874","2020-02-10",26.450001
"875","2020-02-11",26.4
"876","2020-02-12",26.34
"877","2020-02-13",26.34
"878","2020-02-14",26.368
"879","2020-02-18",26.363001
"880","2020-02-19",26.273001
"881","2020-02-20",26.388
"882","2020-02-21",26.209999
"883","2020-02-24",26.120001
"884","2020-02-25",25.91
"885","2020-02-26",25.6
"886","2020-02-27",25.540001
"887","2020-02-28",25.549999
"888","2020-03-02",25.809999
"889","2020-03-03",25.940001
"890","2020-03-04",26.249001
"891","2020-03-05",26.249001
"892","2020-03-06",25.799999
"893","2020-03-09",25.540001
"894","2020-03-10",25.700001
"895","2020-03-11",25.17
"896","2020-03-12",24.15
"897","2020-03-13",24.4
"898","2020-03-16",22.5
"899","2020-03-17",22.52
"900","2020-03-18",18.615999
"901","2020-03-19",18.233999
"902","2020-03-20",20.52
"903","2020-03-23",18.209999
"904","2020-03-24",19.860001
"905","2020-03-25",21.440001
"906","2020-03-26",23.389999
"907","2020-03-27",24.049999
"908","2020-03-30",24.33
"909","2020-03-31",23.85
"910","2020-04-01",21.620001
"911","2020-04-02",21.5
"912","2020-04-03",21.459999
"913","2020-04-06",22.82
"914","2020-04-07",23.187
"915","2020-04-08",23.59
"916","2020-04-09",24.25
"917","2020-04-13",24.049999
"918","2020-04-14",24.25
"919","2020-04-15",24.370001
"920","2020-04-16",24.200001
"921","2020-04-17",25.01
"922","2020-04-20",24.969999
"923","2020-04-21",24.700001
"924","2020-04-22",24.65
"925","2020-04-23",24.709999
"926","2020-04-24",24.9
"927","2020-04-27",25.34
"928","2020-04-28",25.07
"929","2020-04-29",25.120001
"930","2020-04-30",24.83
"931","2020-05-01",24.957001
"932","2020-05-04",25.049999
"933","2020-05-05",25.110001
"934","2020-05-06",25.1
"935","2020-05-07",25.124001
"936","2020-05-08",25.120001
"937","2020-05-11",25.27
"938","2020-05-12",25.25
"939","2020-05-13",25.030001
"940","2020-05-14",25.07
"941","2020-05-15",24.995001
"942","2020-05-18",25.07
"943","2020-05-19",25.01
"944","2020-05-20",25.1
"945","2020-05-21",25.110001
"946","2020-05-22",25.214001
"947","2020-05-26",25.35
"948","2020-05-27",25.4
"949","2020-05-28",25.450001
"950","2020-05-29",25.549999
"951","2020-06-01",26
"952","2020-06-02",26.1
"953","2020-06-03",26
"954","2020-06-04",26.530001
"955","2020-06-05",26.379999
"956","2020-06-08",26.58
"957","2020-06-09",26.58
"958","2020-06-10",26.23
"959","2020-06-11",25.459999
"960","2020-06-12",25.48
"961","2020-06-15",25.52
"962","2020-06-16",25.52
"963","2020-06-17",25.33
"964","2020-06-18",25.715
"965","2020-06-19",25.610001
"966","2020-06-22",25.719999
"967","2020-06-23",25.5
"968","2020-06-24",25.299999
