"","date","XONE"
"137","2013-08-22",66.349998
"138","2013-08-23",67.800003
"139","2013-08-26",70.43
"140","2013-08-27",70.040001
"141","2013-08-28",69.989998
"142","2013-08-29",71.269997
"143","2013-08-30",68.510002
"144","2013-09-03",69.68
"145","2013-09-04",69.150002
"146","2013-09-05",66.589996
"147","2013-09-06",65.809998
"148","2013-09-09",65.160004
"149","2013-09-10",62.700001
"150","2013-09-11",62.639999
"151","2013-09-12",55.540001
"152","2013-09-13",55.689999
"153","2013-09-16",50.799999
"154","2013-09-17",49.43
"155","2013-09-18",51.259998
"156","2013-09-19",54.259998
"157","2013-09-20",52.490002
"158","2013-09-23",49.27
"159","2013-09-24",48.93
"160","2013-09-25",47.740002
"161","2013-09-26",44.810001
"162","2013-09-27",45.080002
"163","2013-09-30",42.599998
"164","2013-10-01",45.389999
"165","2013-10-02",43.700001
"166","2013-10-03",43.009998
"167","2013-10-04",44.189999
"168","2013-10-07",48.32
"169","2013-10-08",50.619999
"170","2013-10-09",50.759998
"171","2013-10-10",50.799999
"172","2013-10-11",51.720001
"173","2013-10-14",52.459999
"174","2013-10-15",53.200001
"175","2013-10-16",51.830002
"176","2013-10-17",52.939999
"177","2013-10-18",54.490002
"178","2013-10-21",51.720001
"179","2013-10-22",51.189999
"180","2013-10-23",52.48
"181","2013-10-24",52.630001
"182","2013-10-25",52.419998
"183","2013-10-28",50.98
"184","2013-10-29",51.919998
"185","2013-10-30",51.549999
"186","2013-10-31",51.330002
"187","2013-11-01",51.970001
"188","2013-11-04",55.099998
"189","2013-11-05",59.130001
"190","2013-11-06",57.689999
"191","2013-11-07",54.560001
"192","2013-11-08",58.299999
"193","2013-11-11",61.650002
"194","2013-11-12",61.639999
"195","2013-11-13",59
"196","2013-11-14",60.59
"197","2013-11-15",59.75
"198","2013-11-18",62.82
"199","2013-11-19",57.810001
"200","2013-11-20",52.669998
"201","2013-11-21",53.799999
"202","2013-11-22",53.52
"203","2013-11-25",52.09
"204","2013-11-26",51.91
"205","2013-11-27",53.580002
"206","2013-11-29",53.400002
"207","2013-12-02",54.880001
"208","2013-12-03",56.43
"209","2013-12-04",57.189999
"210","2013-12-05",55.639999
"211","2013-12-06",55.52
"212","2013-12-09",53.599998
"213","2013-12-10",54.689999
"214","2013-12-11",54.009998
"215","2013-12-12",54.169998
"216","2013-12-13",52.709999
"217","2013-12-16",51.75
"218","2013-12-17",52.720001
"219","2013-12-18",52.580002
"220","2013-12-19",53.369999
"221","2013-12-20",55
"222","2013-12-23",58.869999
"223","2013-12-24",58.349998
"224","2013-12-26",60.77
"225","2013-12-27",63
"226","2013-12-30",60.52
"227","2013-12-31",60.459999
"228","2014-01-02",62.529999
"229","2014-01-03",66.910004
"230","2014-01-06",65.849998
"231","2014-01-07",65.629997
"232","2014-01-08",65.919998
"233","2014-01-09",66.720001
"234","2014-01-10",66.760002
"235","2014-01-13",65.790001
"236","2014-01-14",62.259998
"237","2014-01-15",56.849998
"238","2014-01-16",60.25
"239","2014-01-17",57.68
"240","2014-01-21",56.669998
"241","2014-01-22",56.099998
"242","2014-01-23",54.57
"243","2014-01-24",50.59
"244","2014-01-27",47.5
"245","2014-01-28",48.549999
"246","2014-01-29",47.73
"247","2014-01-30",48.59
"248","2014-01-31",47.060001
"249","2014-02-03",44.110001
"250","2014-02-04",44.720001
"251","2014-02-05",39.700001
"252","2014-02-06",41.240002
"253","2014-02-07",42.32
"254","2014-02-10",45.02
"255","2014-02-11",45.110001
"256","2014-02-12",43.02
"257","2014-02-13",44.599998
"258","2014-02-14",45.369999
"259","2014-02-18",47.310001
"260","2014-02-19",45.529999
"261","2014-02-20",46.700001
"262","2014-02-21",46.400002
"263","2014-02-24",45.720001
"264","2014-02-25",45.369999
"265","2014-02-26",45.330002
"266","2014-02-27",46.740002
"267","2014-02-28",46.299999
"268","2014-03-03",45.080002
"269","2014-03-04",46.09
"270","2014-03-05",45.310001
"271","2014-03-06",43.18
"272","2014-03-07",44.919998
"273","2014-03-10",42.810001
"274","2014-03-11",42.43
"275","2014-03-12",41.889999
"276","2014-03-13",41.18
"277","2014-03-14",39.93
"278","2014-03-17",41.84
"279","2014-03-18",42.299999
"280","2014-03-19",43.75
"281","2014-03-20",39.400002
"282","2014-03-21",36.220001
"283","2014-03-24",35.220001
"284","2014-03-25",35.330002
"285","2014-03-26",34.639999
"286","2014-03-27",36
"287","2014-03-28",35.240002
"288","2014-03-31",35.830002
"289","2014-04-01",35.759998
"290","2014-04-02",35.939999
"291","2014-04-03",34.560001
"292","2014-04-04",33.509998
"293","2014-04-07",31.52
"294","2014-04-08",30.91
"295","2014-04-09",31.49
"296","2014-04-10",29.09
"297","2014-04-11",27.459999
"298","2014-04-14",25.91
"299","2014-04-15",25.58
"300","2014-04-16",28.4
"301","2014-04-17",29.450001
"302","2014-04-21",30.68
"303","2014-04-22",32.369999
"304","2014-04-23",32.25
"305","2014-04-24",33.080002
"306","2014-04-25",31.48
"307","2014-04-28",32.25
"308","2014-04-29",32.32
"309","2014-04-30",34.540001
"310","2014-05-01",35.349998
"311","2014-05-02",34.610001
"312","2014-05-05",36.32
"313","2014-05-06",36.169998
"314","2014-05-07",36.029999
"315","2014-05-08",34.150002
"316","2014-05-09",32.139999
"317","2014-05-12",31.23
"318","2014-05-13",30.209999
"319","2014-05-14",30.83
"320","2014-05-15",25.5
"321","2014-05-16",26.52
"322","2014-05-19",25.83
"323","2014-05-20",25.709999
"324","2014-05-21",25.67
"325","2014-05-22",28.65
"326","2014-05-23",27.5
"327","2014-05-27",28.629999
"328","2014-05-28",28.120001
"329","2014-05-29",28.790001
"330","2014-05-30",29.67
"331","2014-06-02",29.559999
"332","2014-06-03",29.15
"333","2014-06-04",28.440001
"334","2014-06-05",28.75
"335","2014-06-06",28.440001
"336","2014-06-09",27.59
"337","2014-06-10",27.790001
"338","2014-06-11",27.74
"339","2014-06-12",27.41
"340","2014-06-13",28.99
"341","2014-06-16",29.5
"342","2014-06-17",31.35
"343","2014-06-18",31.030001
"344","2014-06-19",32.049999
"345","2014-06-20",34.75
"346","2014-06-23",35.150002
"347","2014-06-24",35.599998
"348","2014-06-25",35.790001
"349","2014-06-26",37.580002
"350","2014-06-27",37.59
"351","2014-06-30",39.619999
"352","2014-07-01",44.959999
"353","2014-07-02",43.130001
"354","2014-07-03",42.48
"355","2014-07-07",37.91
"356","2014-07-08",37.720001
"357","2014-07-09",36.84
"358","2014-07-10",35.830002
"359","2014-07-11",36.509998
"360","2014-07-14",36.599998
"361","2014-07-15",35.540001
"362","2014-07-16",33.880001
"363","2014-07-17",33.48
"364","2014-07-18",33.950001
"365","2014-07-21",33.419998
"366","2014-07-22",33.650002
"367","2014-07-23",33.700001
"368","2014-07-24",32.950001
"369","2014-07-25",33
"370","2014-07-28",32.18
"371","2014-07-29",32.98
"372","2014-07-30",37.080002
"373","2014-07-31",32.709999
"374","2014-08-01",31.610001
"375","2014-08-04",31.049999
"376","2014-08-05",29.73
"377","2014-08-06",29.92
"378","2014-08-07",31.98
"379","2014-08-08",30.440001
"380","2014-08-11",31.32
"381","2014-08-12",30.26
"382","2014-08-13",29.549999
"383","2014-08-14",28.66
"384","2014-08-15",27.610001
"385","2014-08-18",27.42
"386","2014-08-19",27.469999
"387","2014-08-20",27.1
"388","2014-08-21",27.07
"389","2014-08-22",28.059999
"390","2014-08-25",28.9
"391","2014-08-26",28.66
"392","2014-08-27",28.85
"393","2014-08-28",29.879999
"394","2014-08-29",29.27
"395","2014-09-02",28.190001
"396","2014-09-03",27.23
"397","2014-09-04",27.030001
"398","2014-09-05",27.24
"399","2014-09-08",28.17
"400","2014-09-09",27.43
"401","2014-09-10",28.809999
"402","2014-09-11",29.16
"403","2014-09-12",28.290001
"404","2014-09-15",26.209999
"405","2014-09-16",26.290001
"406","2014-09-17",26.51
"407","2014-09-18",26.290001
"408","2014-09-19",26.32
"409","2014-09-22",25.74
"410","2014-09-23",25.530001
"411","2014-09-24",24.82
"412","2014-09-25",23.27
"413","2014-09-26",22.709999
"414","2014-09-29",22
"415","2014-09-30",20.889999
"416","2014-10-01",18.959999
"417","2014-10-02",19
"418","2014-10-03",17.91
"419","2014-10-06",18.02
"420","2014-10-07",17.43
"421","2014-10-08",17.85
"422","2014-10-09",18.209999
"423","2014-10-10",19.780001
"424","2014-10-13",18.879999
"425","2014-10-14",19.389999
"426","2014-10-15",20.52
"427","2014-10-16",23.889999
"428","2014-10-17",23.969999
"429","2014-10-20",21.969999
"430","2014-10-21",21.559999
"431","2014-10-22",20.52
"432","2014-10-23",20.98
"433","2014-10-24",21.209999
"434","2014-10-27",23.280001
"435","2014-10-28",24.58
"436","2014-10-29",24.08
"437","2014-10-30",24.530001
"438","2014-10-31",24.57
"439","2014-11-03",25.58
"440","2014-11-04",23.18
"441","2014-11-05",21.23
"442","2014-11-06",21.360001
"443","2014-11-07",20.9
"444","2014-11-10",21.01
"445","2014-11-11",20.65
"446","2014-11-12",20.040001
"447","2014-11-13",19.799999
"448","2014-11-14",21.190001
"449","2014-11-17",21.77
"450","2014-11-18",22.09
"451","2014-11-19",21.469999
"452","2014-11-20",21.139999
"453","2014-11-21",21.15
"454","2014-11-24",22.700001
"455","2014-11-25",22.950001
"456","2014-11-26",22.889999
"457","2014-11-28",23.34
"458","2014-12-01",20.91
"459","2014-12-02",21.34
"460","2014-12-03",21.35
"461","2014-12-04",20.85
"462","2014-12-05",20.280001
"463","2014-12-08",19.120001
"464","2014-12-09",18.879999
"465","2014-12-10",18.129999
"466","2014-12-11",18.27
"467","2014-12-12",17.940001
"468","2014-12-15",15.89
"469","2014-12-16",15.64
"470","2014-12-17",16.200001
"471","2014-12-18",15.96
"472","2014-12-19",15.74
"473","2014-12-22",15.64
"474","2014-12-23",15.07
"475","2014-12-24",15.32
"476","2014-12-26",17.969999
"477","2014-12-29",17.07
"478","2014-12-30",16.42
"479","2014-12-31",16.799999
"480","2015-01-02",16.559999
"481","2015-01-05",16.65
"482","2015-01-06",16.629999
"483","2015-01-07",16.799999
"484","2015-01-08",17.52
"485","2015-01-09",16.530001
"486","2015-01-12",15.65
"487","2015-01-13",14.97
"488","2015-01-14",14.68
"489","2015-01-15",14.07
"490","2015-01-16",14.16
"491","2015-01-20",14.21
"492","2015-01-21",14.61
"493","2015-01-22",14.74
"494","2015-01-23",14.89
"495","2015-01-26",15
"496","2015-01-27",14.75
"497","2015-01-28",14.16
"498","2015-01-29",14.44
"499","2015-01-30",14.35
"500","2015-02-02",14.47
"501","2015-02-03",13.93
"502","2015-02-04",13.7
"503","2015-02-05",14.15
"504","2015-02-06",13.89
"505","2015-02-09",14.59
"506","2015-02-10",15.82
"507","2015-02-11",16.02
"508","2015-02-12",17.09
"509","2015-02-13",16.93
"510","2015-02-17",15.98
"511","2015-02-18",16.48
"512","2015-02-19",16.4
"513","2015-02-20",16.32
"514","2015-02-23",15.46
"515","2015-02-24",14.82
"516","2015-02-25",14.79
"517","2015-02-26",15.53
"518","2015-02-27",15.13
"519","2015-03-02",15.19
"520","2015-03-03",14.68
"521","2015-03-04",14.23
"522","2015-03-05",14.64
"523","2015-03-06",14.13
"524","2015-03-09",14.05
"525","2015-03-10",14.05
"526","2015-03-11",14.13
"527","2015-03-12",14.47
"528","2015-03-13",15.11
"529","2015-03-16",15.15
"530","2015-03-17",14.05
"531","2015-03-18",14.58
"532","2015-03-19",14.1
"533","2015-03-20",13.72
"534","2015-03-23",13.54
"535","2015-03-24",13.93
"536","2015-03-25",13.8
"537","2015-03-26",13.9
"538","2015-03-27",13.96
"539","2015-03-30",13.55
"540","2015-03-31",13.65
"541","2015-04-01",13.52
"542","2015-04-02",13.84
"543","2015-04-06",14.23
"544","2015-04-07",14.35
"545","2015-04-08",15.01
"546","2015-04-09",15.33
"547","2015-04-10",15.72
"548","2015-04-13",15.03
"549","2015-04-14",15.09
"550","2015-04-15",15.67
"551","2015-04-16",15.47
"552","2015-04-17",14.95
"553","2015-04-20",15.46
"554","2015-04-21",14.97
"555","2015-04-22",14.83
"556","2015-04-23",15
"557","2015-04-24",14.61
"558","2015-04-27",14.32
"559","2015-04-28",14.76
"560","2015-04-29",14.25
"561","2015-04-30",13.71
"562","2015-05-01",13.44
"563","2015-05-04",13.34
"564","2015-05-05",13.29
"565","2015-05-06",12.57
"566","2015-05-07",12.6
"567","2015-05-08",12.76
"568","2015-05-11",13.01
"569","2015-05-12",13.38
"570","2015-05-13",13
"571","2015-05-14",12.71
"572","2015-05-15",12.55
"573","2015-05-18",12.37
"574","2015-05-19",12.15
"575","2015-05-20",12.29
"576","2015-05-21",12.58
"577","2015-05-22",12.27
"578","2015-05-26",12.29
"579","2015-05-27",12.99
"580","2015-05-28",12.76
"581","2015-05-29",12.55
"582","2015-06-01",12.11
"583","2015-06-02",12.39
"584","2015-06-03",12.94
"585","2015-06-04",12.89
"586","2015-06-05",13.47
"587","2015-06-08",12.99
"588","2015-06-09",13.13
"589","2015-06-10",13.14
"590","2015-06-11",13.1
"591","2015-06-12",12.28
"592","2015-06-15",12.34
"593","2015-06-16",12.32
"594","2015-06-17",12.47
"595","2015-06-18",12.45
"596","2015-06-19",12.31
"597","2015-06-22",12.13
"598","2015-06-23",12.76
"599","2015-06-24",12.63
"600","2015-06-25",12.85
"601","2015-06-26",12.51
"602","2015-06-29",11.84
"603","2015-06-30",11.1
"604","2015-07-01",10.75
"605","2015-07-02",10.62
"606","2015-07-06",10.1
"607","2015-07-07",10.1
"608","2015-07-08",9.71
"609","2015-07-09",9.6
"610","2015-07-10",10.07
"611","2015-07-13",10.5
"612","2015-07-14",10.6
"613","2015-07-15",10.54
"614","2015-07-16",10.59
"615","2015-07-17",10.47
"616","2015-07-20",9.96
"617","2015-07-21",9.81
"618","2015-07-22",9.69
"619","2015-07-23",9.51
"620","2015-07-24",9.19
"621","2015-07-27",9.29
"622","2015-07-28",9.25
"623","2015-07-29",9.28
"624","2015-07-30",9.66
"625","2015-07-31",9.67
"626","2015-08-03",9.17
"627","2015-08-04",8.61
"628","2015-08-05",8.43
"629","2015-08-06",8.78
"630","2015-08-07",8.59
"631","2015-08-10",9
"632","2015-08-11",7.81
"633","2015-08-12",7.72
"634","2015-08-13",7.21
"635","2015-08-14",7.61
"636","2015-08-17",7.46
"637","2015-08-18",7.13
"638","2015-08-19",6.83
"639","2015-08-20",6.19
"640","2015-08-21",6.53
"641","2015-08-24",6.72
"642","2015-08-25",6.81
"643","2015-08-26",7.25
"644","2015-08-27",7.08
"645","2015-08-28",7.22
"646","2015-08-31",7.37
"647","2015-09-01",7.16
"648","2015-09-02",7.01
"649","2015-09-03",6.99
"650","2015-09-04",7.08
"651","2015-09-08",7.47
"652","2015-09-09",7.79
"653","2015-09-10",7.17
"654","2015-09-11",7.5
"655","2015-09-14",7.3
"656","2015-09-15",7.39
"657","2015-09-16",7.64
"658","2015-09-17",7.44
"659","2015-09-18",7.84
"660","2015-09-21",7.84
"661","2015-09-22",7.44
"662","2015-09-23",7.11
"663","2015-09-24",7.25
"664","2015-09-25",7.01
"665","2015-09-28",6.8
"666","2015-09-29",6.54
"667","2015-09-30",6.71
"668","2015-10-01",6.78
"669","2015-10-02",6.9
"670","2015-10-05",7.56
"671","2015-10-06",8.13
"672","2015-10-07",8.68
"673","2015-10-08",9.58
"674","2015-10-09",9.57
"675","2015-10-12",9.52
"676","2015-10-13",9.88
"677","2015-10-14",9.72
"678","2015-10-15",10.45
"679","2015-10-16",10.4
"680","2015-10-19",10.33
"681","2015-10-20",10.97
"682","2015-10-21",10.32
"683","2015-10-22",10.77
"684","2015-10-23",10.9
"685","2015-10-26",10.4
"686","2015-10-27",10.27
"687","2015-10-28",11.3
"688","2015-10-29",10.87
"689","2015-10-30",10.7
"690","2015-11-02",11.86
"691","2015-11-03",11.7
"692","2015-11-04",11.28
"693","2015-11-05",10.81
"694","2015-11-06",11.48
"695","2015-11-09",10.43
"696","2015-11-10",7.84
"697","2015-11-11",7.31
"698","2015-11-12",6.65
"699","2015-11-13",7.13
"700","2015-11-16",6.84
"701","2015-11-17",6.58
"702","2015-11-18",7.25
"703","2015-11-19",7.37
"704","2015-11-20",7.37
"705","2015-11-23",7.36
"706","2015-11-24",7.7
"707","2015-11-25",9.24
"708","2015-11-27",9.98
"709","2015-11-30",9.92
"710","2015-12-01",9.95
"711","2015-12-02",9.91
"712","2015-12-03",9.92
"713","2015-12-04",9.77
"714","2015-12-07",9.9
"715","2015-12-08",9.61
"716","2015-12-09",9.91
"717","2015-12-10",10.2
"718","2015-12-11",9.65
"719","2015-12-14",9.21
"720","2015-12-15",9.89
"721","2015-12-16",10.48
"722","2015-12-17",10.27
"723","2015-12-18",10.8
"724","2015-12-21",10.68
"725","2015-12-22",11.55
"726","2015-12-23",12.3
"727","2015-12-24",12.04
"728","2015-12-28",11.08
"729","2015-12-29",10.95
"730","2015-12-30",10.21
"731","2015-12-31",10.04
"732","2016-01-04",10.77
"733","2016-01-05",10.75
"734","2016-01-06",10.49
"735","2016-01-07",9.55
"736","2016-01-08",8.63
"737","2016-01-11",7.5
"738","2016-01-12",8.05
"739","2016-01-13",8.03
"740","2016-01-14",8.44
"741","2016-01-15",7.85
"742","2016-01-19",7.23
"743","2016-01-20",7.48
"744","2016-01-21",8.03
"745","2016-01-22",8.1
"746","2016-01-25",7.41
"747","2016-01-26",7.64
"748","2016-01-27",7.55
"749","2016-01-28",7.23
"750","2016-01-29",7.62
"751","2016-02-01",7.64
"752","2016-02-02",7.26
"753","2016-02-03",7.86
"754","2016-02-04",8.53
"755","2016-02-05",8.26
"756","2016-02-08",7.9
"757","2016-02-09",7.73
"758","2016-02-10",7.61
"759","2016-02-11",8.52
"760","2016-02-12",8.56
"761","2016-02-16",9.12
"762","2016-02-17",8.88
"763","2016-02-18",8.93
"764","2016-02-19",8.71
"765","2016-02-22",8.97
"766","2016-02-23",8.36
"767","2016-02-24",8.92
"768","2016-02-25",8.86
"769","2016-02-26",8.9
"770","2016-02-29",9.14
"771","2016-03-01",9.7
"772","2016-03-02",10.19
"773","2016-03-03",10.86
"774","2016-03-04",10.94
"775","2016-03-07",12.07
"776","2016-03-08",11.27
"777","2016-03-09",11.06
"778","2016-03-10",10.38
"779","2016-03-11",10.93
"780","2016-03-14",12.01
"781","2016-03-15",10.35
"782","2016-03-16",10.63
"783","2016-03-17",11.1
"784","2016-03-18",11.5
"785","2016-03-21",12.07
"786","2016-03-22",12.93
"787","2016-03-23",12.12
"788","2016-03-24",12.55
"789","2016-03-28",12.48
"790","2016-03-29",13.04
"791","2016-03-30",13.04
"792","2016-03-31",13.14
"793","2016-04-01",12.89
"794","2016-04-04",12.94
"795","2016-04-05",12.49
"796","2016-04-06",12.89
"797","2016-04-07",12.88
"798","2016-04-08",13.27
"799","2016-04-11",13.39
"800","2016-04-12",13.37
"801","2016-04-13",13.53
"802","2016-04-14",14.56
"803","2016-04-15",13.33
"804","2016-04-18",13.16
"805","2016-04-19",12.88
"806","2016-04-20",13.11
"807","2016-04-21",13.35
"808","2016-04-22",13.42
"809","2016-04-25",13.08
"810","2016-04-26",13.96
"811","2016-04-27",14.12
"812","2016-04-28",13.33
"813","2016-04-29",13.22
"814","2016-05-02",12.1
"815","2016-05-03",11.16
"816","2016-05-04",10.43
"817","2016-05-05",10.34
"818","2016-05-06",10.49
"819","2016-05-09",10.1
"820","2016-05-10",10.48
"821","2016-05-11",9.49
"822","2016-05-12",9.45
"823","2016-05-13",9.36
"824","2016-05-16",9.89
"825","2016-05-17",9.44
"826","2016-05-18",9.45
"827","2016-05-19",9.14
"828","2016-05-20",9.41
"829","2016-05-23",9.28
"830","2016-05-24",10.34
"831","2016-05-25",10.7
"832","2016-05-26",10.88
"833","2016-05-27",10.4
"834","2016-05-31",10.52
"835","2016-06-01",10.78
"836","2016-06-02",10.86
"837","2016-06-03",10.64
"838","2016-06-06",11.44
"839","2016-06-07",11.3
"840","2016-06-08",10.97
"841","2016-06-09",10.73
"842","2016-06-10",10.14
"843","2016-06-13",9.99
"844","2016-06-14",10.1
"845","2016-06-15",10.51
"846","2016-06-16",10.25
"847","2016-06-17",10.61
"848","2016-06-20",10.65
"849","2016-06-21",10.75
"850","2016-06-22",10.14
"851","2016-06-23",10.69
"852","2016-06-24",10.1
"853","2016-06-27",9.37
"854","2016-06-28",9.94
"855","2016-06-29",10.15
"856","2016-06-30",10.57
"857","2016-07-01",10.37
"858","2016-07-05",10.11
"859","2016-07-06",10.12
"860","2016-07-07",10.26
"861","2016-07-08",10.57
"862","2016-07-11",10.58
"863","2016-07-12",11.07
"864","2016-07-13",10.9
"865","2016-07-14",10.73
"866","2016-07-15",10.72
"867","2016-07-18",10.37
"868","2016-07-19",10.19
"869","2016-07-20",10.15
"870","2016-07-21",9.98
"871","2016-07-22",10.15
"872","2016-07-25",10.36
"873","2016-07-26",10.57
"874","2016-07-27",10.67
"875","2016-07-28",10.57
"876","2016-07-29",10.18
"877","2016-08-01",10.2
"878","2016-08-02",9.99
"879","2016-08-03",11.3
"880","2016-08-04",10.7
"881","2016-08-05",10.99
"882","2016-08-08",11.29
"883","2016-08-09",11.57
"884","2016-08-10",12.7
"885","2016-08-11",13.34
"886","2016-08-12",13.47
"887","2016-08-15",13.85
"888","2016-08-16",13.71
"889","2016-08-17",13.81
"890","2016-08-18",13.98
"891","2016-08-19",13.82
"892","2016-08-22",13.92
"893","2016-08-23",13.97
"894","2016-08-24",14.11
"895","2016-08-25",14.41
"896","2016-08-26",14.17
"897","2016-08-29",14.24
"898","2016-08-30",14.05
"899","2016-08-31",13.47
"900","2016-09-01",13.34
"901","2016-09-02",13.44
"902","2016-09-06",14.22
"903","2016-09-07",13.92
"904","2016-09-08",13.85
"905","2016-09-09",13.46
"906","2016-09-12",13.73
"907","2016-09-13",13.39
"908","2016-09-14",13.47
"909","2016-09-15",13.69
"910","2016-09-16",14.02
"911","2016-09-19",13.97
"912","2016-09-20",14
"913","2016-09-21",14.28
"914","2016-09-22",14.39
"915","2016-09-23",14.14
"916","2016-09-26",14.53
"917","2016-09-27",15.16
"918","2016-09-28",15.13
"919","2016-09-29",15.07
"920","2016-09-30",15.22
"921","2016-10-03",15.64
"922","2016-10-04",15.59
"923","2016-10-05",15.84
"924","2016-10-06",15.56
"925","2016-10-07",14.9
"926","2016-10-10",14.89
"927","2016-10-11",14.3
"928","2016-10-12",13.56
"929","2016-10-13",13.54
"930","2016-10-14",13.22
"931","2016-10-17",13.32
"932","2016-10-18",12.67
"933","2016-10-19",12.62
"934","2016-10-20",12.31
"935","2016-10-21",12.36
"936","2016-10-24",12.42
"937","2016-10-25",12.08
"938","2016-10-26",12.25
"939","2016-10-27",12.16
"940","2016-10-28",12.21
"941","2016-10-31",11.93
"942","2016-11-01",11.01
"943","2016-11-02",10.79
"944","2016-11-03",10.81
"945","2016-11-04",10.47
"946","2016-11-07",11.19
"947","2016-11-08",10.99
"948","2016-11-09",11.72
"949","2016-11-10",10.86
"950","2016-11-11",11.24
"951","2016-11-14",10.77
"952","2016-11-15",10.59
"953","2016-11-16",10.71
"954","2016-11-17",10.57
"955","2016-11-18",10.67
"956","2016-11-21",10.72
"957","2016-11-22",10.9
"958","2016-11-23",11.19
"959","2016-11-25",11.11
"960","2016-11-28",10.55
"961","2016-11-29",10.03
"962","2016-11-30",9.87
"963","2016-12-01",9.32
"964","2016-12-02",9.87
"965","2016-12-05",10.33
"966","2016-12-06",10.17
"967","2016-12-07",10.14
"968","2016-12-08",10.55
"969","2016-12-09",10.35
"970","2016-12-12",10.16
"971","2016-12-13",10.24
"972","2016-12-14",10
"973","2016-12-15",10.11
"974","2016-12-16",10.32
"975","2016-12-19",10.1
"976","2016-12-20",10.02
"977","2016-12-21",9.72
"978","2016-12-22",9.77
"979","2016-12-23",9.99
"980","2016-12-27",9.98
