"","date","CBRE"
"83","2007-05-02",38.389999
"84","2007-05-03",37.830002
"85","2007-05-04",37.43
"86","2007-05-07",37.310001
"87","2007-05-08",37.580002
"88","2007-05-09",37.59
"89","2007-05-10",37.040001
"90","2007-05-11",37.459999
"91","2007-05-14",37.169998
"92","2007-05-15",36.110001
"93","2007-05-16",36.049999
"94","2007-05-17",36.810001
"95","2007-05-18",37.330002
"96","2007-05-21",37.700001
"97","2007-05-22",37.709999
"98","2007-05-23",37.369999
"99","2007-05-24",36.369999
"100","2007-05-25",36.049999
"101","2007-05-29",36.080002
"102","2007-05-30",37.349998
"103","2007-05-31",37.220001
"104","2007-06-01",36.779999
"105","2007-06-04",37.110001
"106","2007-06-05",36.720001
"107","2007-06-06",36.669998
"108","2007-06-07",36.16
"109","2007-06-08",36.619999
"110","2007-06-11",36.599998
"111","2007-06-12",36.34
"112","2007-06-13",37.509998
"113","2007-06-14",37.77
"114","2007-06-15",39.400002
"115","2007-06-18",39.290001
"116","2007-06-19",38.650002
"117","2007-06-20",38.07
"118","2007-06-21",38.759998
"119","2007-06-22",37.759998
"120","2007-06-25",36.779999
"121","2007-06-26",36.240002
"122","2007-06-27",36.759998
"123","2007-06-28",37
"124","2007-06-29",36.5
"125","2007-07-02",37.43
"126","2007-07-03",36.93
"127","2007-07-05",38.200001
"128","2007-07-06",39.549999
"129","2007-07-09",38.529999
"130","2007-07-10",37.290001
"131","2007-07-11",38.849998
"132","2007-07-12",39.869999
"133","2007-07-13",41.130001
"134","2007-07-16",40.959999
"135","2007-07-17",40.869999
"136","2007-07-18",40.43
"137","2007-07-19",41.439999
"138","2007-07-20",39.75
"139","2007-07-23",39.25
"140","2007-07-24",37.360001
"141","2007-07-25",37.779999
"142","2007-07-26",35.220001
"143","2007-07-27",34.5
"144","2007-07-30",35.400002
"145","2007-07-31",34.919998
"146","2007-08-01",34.27
"147","2007-08-02",34.400002
"148","2007-08-03",31.26
"149","2007-08-06",32.099998
"150","2007-08-07",31.77
"151","2007-08-08",30.77
"152","2007-08-09",29.51
"153","2007-08-10",29.860001
"154","2007-08-13",31
"155","2007-08-14",28
"156","2007-08-15",27.01
"157","2007-08-16",29.1
"158","2007-08-17",28.299999
"159","2007-08-20",28.450001
"160","2007-08-21",30.1
"161","2007-08-22",31.01
"162","2007-08-23",31.35
"163","2007-08-24",30.76
"164","2007-08-27",30.09
"165","2007-08-28",28.719999
"166","2007-08-29",28.91
"167","2007-08-30",28.120001
"168","2007-08-31",29.52
"169","2007-09-04",29.99
"170","2007-09-05",27.190001
"171","2007-09-06",27.65
"172","2007-09-07",25.5
"173","2007-09-10",24.08
"174","2007-09-11",24.6
"175","2007-09-12",24.620001
"176","2007-09-13",25.52
"177","2007-09-14",25.26
"178","2007-09-17",25.18
"179","2007-09-18",27.16
"180","2007-09-19",28.17
"181","2007-09-20",28.16
"182","2007-09-21",29.01
"183","2007-09-24",28.58
"184","2007-09-25",27.870001
"185","2007-09-26",27.940001
"186","2007-09-27",28.58
"187","2007-09-28",27.84
"188","2007-10-01",28.07
"189","2007-10-02",27.969999
"190","2007-10-03",28.23
"191","2007-10-04",27.700001
"192","2007-10-05",28.620001
"193","2007-10-08",27.51
"194","2007-10-09",27.15
"195","2007-10-10",26.950001
"196","2007-10-11",26.059999
"197","2007-10-12",26.440001
"198","2007-10-15",25.620001
"199","2007-10-16",24.91
"200","2007-10-17",25.139999
"201","2007-10-18",24.34
"202","2007-10-19",23.799999
"203","2007-10-22",24.34
"204","2007-10-23",25.49
"205","2007-10-24",25.200001
"206","2007-10-25",24.77
"207","2007-10-26",25.860001
"208","2007-10-29",26.74
"209","2007-10-30",24.52
"210","2007-10-31",24.379999
"211","2007-11-01",23.139999
"212","2007-11-02",22.42
"213","2007-11-05",21.09
"214","2007-11-06",21.82
"215","2007-11-07",20.5
"216","2007-11-08",20.77
"217","2007-11-09",20.129999
"218","2007-11-12",20.16
"219","2007-11-13",19.969999
"220","2007-11-14",19.379999
"221","2007-11-15",19.280001
"222","2007-11-16",19.59
"223","2007-11-19",18.75
"224","2007-11-20",18.450001
"225","2007-11-21",18.379999
"226","2007-11-23",19.799999
"227","2007-11-26",20.049999
"228","2007-11-27",21.120001
"229","2007-11-28",24.290001
"230","2007-11-29",23.26
"231","2007-11-30",23.75
"232","2007-12-03",23.6
"233","2007-12-04",22.200001
"234","2007-12-05",22.969999
"235","2007-12-06",23.76
"236","2007-12-07",23.889999
"237","2007-12-10",24.370001
"238","2007-12-11",23.209999
"239","2007-12-12",23.200001
"240","2007-12-13",23
"241","2007-12-14",21.66
"242","2007-12-17",21.639999
"243","2007-12-18",21.549999
"244","2007-12-19",22.299999
"245","2007-12-20",21.58
"246","2007-12-21",22.209999
"247","2007-12-24",22.639999
"248","2007-12-26",21.75
"249","2007-12-27",21.389999
"250","2007-12-28",21.360001
"251","2007-12-31",21.549999
"252","2008-01-02",21.379999
"253","2008-01-03",20.889999
"254","2008-01-04",19.4
"255","2008-01-07",18.77
"256","2008-01-08",18.4
"257","2008-01-09",17.73
"258","2008-01-10",17.51
"259","2008-01-11",17.91
"260","2008-01-14",17.870001
"261","2008-01-15",17.209999
"262","2008-01-16",17.290001
"263","2008-01-17",16.129999
"264","2008-01-18",16.440001
"265","2008-01-22",16.870001
"266","2008-01-23",18.299999
"267","2008-01-24",18.360001
"268","2008-01-25",18.059999
"269","2008-01-28",18.51
"270","2008-01-29",18.32
"271","2008-01-30",18.450001
"272","2008-01-31",19.370001
"273","2008-02-01",19.959999
"274","2008-02-04",19.1
"275","2008-02-05",17.75
"276","2008-02-06",18.139999
"277","2008-02-07",18.83
"278","2008-02-08",17.969999
"279","2008-02-11",18.639999
"280","2008-02-12",19.26
"281","2008-02-13",19.700001
"282","2008-02-14",19.6
"283","2008-02-15",19.42
"284","2008-02-19",20.33
"285","2008-02-20",20.639999
"286","2008-02-21",20.35
"287","2008-02-22",21.01
"288","2008-02-25",21.93
"289","2008-02-26",21.76
"290","2008-02-27",21.959999
"291","2008-02-28",21.530001
"292","2008-02-29",20.059999
"293","2008-03-03",20.040001
"294","2008-03-04",19.450001
"295","2008-03-05",18.99
"296","2008-03-06",18.4
"297","2008-03-07",18.48
"298","2008-03-10",17.690001
"299","2008-03-11",19.200001
"300","2008-03-12",18.700001
"301","2008-03-13",19.370001
"302","2008-03-14",18.370001
"303","2008-03-17",18.120001
"304","2008-03-18",20
"305","2008-03-19",18.610001
"306","2008-03-20",19.41
"307","2008-03-24",22.040001
"308","2008-03-25",21.809999
"309","2008-03-26",21.309999
"310","2008-03-27",21.059999
"311","2008-03-28",20.959999
"312","2008-03-31",21.639999
"313","2008-04-01",22.440001
"314","2008-04-02",22.4
"315","2008-04-03",21.99
"316","2008-04-04",21.68
"317","2008-04-07",21.85
"318","2008-04-08",21.360001
"319","2008-04-09",20.85
"320","2008-04-10",20.23
"321","2008-04-11",20.35
"322","2008-04-14",19.74
"323","2008-04-15",19.799999
"324","2008-04-16",21.110001
"325","2008-04-17",21.16
"326","2008-04-18",21.26
"327","2008-04-21",22.85
"328","2008-04-22",22.030001
"329","2008-04-23",22.1
"330","2008-04-24",23.42
"331","2008-04-25",23.77
"332","2008-04-28",23.58
"333","2008-04-29",22.549999
"334","2008-04-30",23.120001
"335","2008-05-01",23.26
"336","2008-05-02",23.629999
"337","2008-05-05",23.02
"338","2008-05-06",23.120001
"339","2008-05-07",22.440001
"340","2008-05-08",22.290001
"341","2008-05-09",22.15
"342","2008-05-12",22.5
"343","2008-05-13",22.139999
"344","2008-05-14",22.34
"345","2008-05-15",23.5
"346","2008-05-16",23.290001
"347","2008-05-19",24.01
"348","2008-05-20",23.209999
"349","2008-05-21",21.969999
"350","2008-05-22",21.75
"351","2008-05-23",21.48
"352","2008-05-27",21.67
"353","2008-05-28",22.43
"354","2008-05-29",22.6
"355","2008-05-30",22.459999
"356","2008-06-02",22
"357","2008-06-03",21.99
"358","2008-06-04",21.75
"359","2008-06-05",22.219999
"360","2008-06-06",21.309999
"361","2008-06-09",20.59
"362","2008-06-10",21.059999
"363","2008-06-11",20.540001
"364","2008-06-12",21.07
"365","2008-06-13",21.34
"366","2008-06-16",21.440001
"367","2008-06-17",20.93
"368","2008-06-18",20.23
"369","2008-06-19",21.08
"370","2008-06-20",20.620001
"371","2008-06-23",20.27
"372","2008-06-24",20.690001
"373","2008-06-25",21.290001
"374","2008-06-26",20.219999
"375","2008-06-27",19.790001
"376","2008-06-30",19.200001
"377","2008-07-01",19.209999
"378","2008-07-02",18.33
"379","2008-07-03",18.469999
"380","2008-07-07",18.51
"381","2008-07-08",19.68
"382","2008-07-09",17.959999
"383","2008-07-10",18.360001
"384","2008-07-11",17.959999
"385","2008-07-14",17.379999
"386","2008-07-15",17.709999
"387","2008-07-16",18.5
"388","2008-07-17",19.5
"389","2008-07-18",19.299999
"390","2008-07-21",18.959999
"391","2008-07-22",20.08
"392","2008-07-23",19.969999
"393","2008-07-24",18.24
"394","2008-07-25",18.26
"395","2008-07-28",17.42
"396","2008-07-29",18.65
"397","2008-07-30",14.03
"398","2008-07-31",14.05
"399","2008-08-01",13.45
"400","2008-08-04",13.45
"401","2008-08-05",14.33
"402","2008-08-06",14.38
"403","2008-08-07",15.12
"404","2008-08-08",16
"405","2008-08-11",15.6
"406","2008-08-12",15.1
"407","2008-08-13",14.82
"408","2008-08-14",14.97
"409","2008-08-15",15.06
"410","2008-08-18",14.53
"411","2008-08-19",13.72
"412","2008-08-20",13.47
"413","2008-08-21",13.18
"414","2008-08-22",13.61
"415","2008-08-25",12.76
"416","2008-08-26",13.04
"417","2008-08-27",12.98
"418","2008-08-28",13.16
"419","2008-08-29",13.07
"420","2008-09-02",13.29
"421","2008-09-03",13.33
"422","2008-09-04",12.7
"423","2008-09-05",13.3
"424","2008-09-08",13.85
"425","2008-09-09",12.93
"426","2008-09-10",13.51
"427","2008-09-11",14.28
"428","2008-09-12",14.64
"429","2008-09-15",13.5
"430","2008-09-16",13.95
"431","2008-09-17",13.1
"432","2008-09-18",13.69
"433","2008-09-19",14.75
"434","2008-09-22",13.01
"435","2008-09-23",12.92
"436","2008-09-24",13
"437","2008-09-25",13.51
"438","2008-09-26",13.88
"439","2008-09-29",11.51
"440","2008-09-30",13.37
"441","2008-10-01",12.97
"442","2008-10-02",10.7
"443","2008-10-03",9.45
"444","2008-10-06",8.23
"445","2008-10-07",7.79
"446","2008-10-08",8.67
"447","2008-10-09",7.25
"448","2008-10-10",9.25
"449","2008-10-13",9
"450","2008-10-14",7.97
"451","2008-10-15",6.6
"452","2008-10-16",6.64
"453","2008-10-17",6.32
"454","2008-10-20",6.99
"455","2008-10-21",6.32
"456","2008-10-22",5.39
"457","2008-10-23",4.54
"458","2008-10-24",4.43
"459","2008-10-27",4.64
"460","2008-10-28",5.86
"461","2008-10-29",6.14
"462","2008-10-30",6.51
"463","2008-10-31",7.01
"464","2008-11-03",7.51
"465","2008-11-04",7.17
"466","2008-11-05",6.29
"467","2008-11-06",5.67
"468","2008-11-07",7.1
"469","2008-11-10",6.09
"470","2008-11-11",4.68
"471","2008-11-12",3.77
"472","2008-11-13",5.39
"473","2008-11-14",4.84
"474","2008-11-17",4.55
"475","2008-11-18",4.43
"476","2008-11-19",4.03
"477","2008-11-20",3.46
"478","2008-11-21",3.49
"479","2008-11-24",5.06
"480","2008-11-25",4.49
"481","2008-11-26",5.05
"482","2008-11-28",4.56
"483","2008-12-01",3.22
"484","2008-12-02",3.4
"485","2008-12-03",3.87
"486","2008-12-04",3.65
"487","2008-12-05",4.11
"488","2008-12-08",4.71
"489","2008-12-09",4.15
"490","2008-12-10",4.07
"491","2008-12-11",3.37
"492","2008-12-12",4.08
"493","2008-12-15",3.6
"494","2008-12-16",4.11
"495","2008-12-17",4.4
"496","2008-12-18",3.95
"497","2008-12-19",3.96
"498","2008-12-22",3.96
"499","2008-12-23",3.96
"500","2008-12-24",3.96
"501","2008-12-26",4.04
"502","2008-12-29",3.84
"503","2008-12-30",3.8
"504","2008-12-31",4.32
"505","2009-01-02",4.48
"506","2009-01-05",4.35
"507","2009-01-06",5
"508","2009-01-07",4.94
"509","2009-01-08",5.15
"510","2009-01-09",4.77
"511","2009-01-12",4.21
"512","2009-01-13",4.52
"513","2009-01-14",4.07
"514","2009-01-15",4.01
"515","2009-01-16",4.26
"516","2009-01-20",3.5
"517","2009-01-21",3.78
"518","2009-01-22",3.71
"519","2009-01-23",3.82
"520","2009-01-26",3.87
"521","2009-01-27",3.93
"522","2009-01-28",4.48
"523","2009-01-29",3.82
"524","2009-01-30",3.6
"525","2009-02-02",3.51
"526","2009-02-03",3.54
"527","2009-02-04",3.95
"528","2009-02-05",3.91
"529","2009-02-06",4.36
"530","2009-02-09",4.37
"531","2009-02-10",3.77
"532","2009-02-11",4.21
"533","2009-02-12",4.05
"534","2009-02-13",3.76
"535","2009-02-17",3.43
"536","2009-02-18",3.58
"537","2009-02-19",3.26
"538","2009-02-20",3.33
"539","2009-02-23",3.18
"540","2009-02-24",3.47
"541","2009-02-25",3.24
"542","2009-02-26",3.05
"543","2009-02-27",2.89
"544","2009-03-02",2.53
"545","2009-03-03",2.66
"546","2009-03-04",2.78
"547","2009-03-05",2.57
"548","2009-03-06",2.52
"549","2009-03-09",2.71
"550","2009-03-10",3.39
"551","2009-03-11",2.99
"552","2009-03-12",3.28
"553","2009-03-13",3.06
"554","2009-03-16",2.61
"555","2009-03-17",2.78
"556","2009-03-18",3.05
"557","2009-03-19",2.7
"558","2009-03-20",2.36
"559","2009-03-23",2.95
"560","2009-03-24",3
"561","2009-03-25",4.92
"562","2009-03-26",5.01
"563","2009-03-27",4.25
"564","2009-03-30",3.77
"565","2009-03-31",4.03
"566","2009-04-01",3.99
"567","2009-04-02",4.66
"568","2009-04-03",5.02
"569","2009-04-06",4.82
"570","2009-04-07",4.38
"571","2009-04-08",4.57
"572","2009-04-09",5.31
"573","2009-04-13",5.8
"574","2009-04-14",5.13
"575","2009-04-15",5.5
"576","2009-04-16",5.7
"577","2009-04-17",5.97
"578","2009-04-20",5.14
"579","2009-04-21",5.79
"580","2009-04-22",5.91
"581","2009-04-23",6.22
"582","2009-04-24",7.13
"583","2009-04-27",6.4
"584","2009-04-28",6.24
"585","2009-04-29",6.57
"586","2009-04-30",7.5
"587","2009-05-01",7.92
"588","2009-05-04",9.04
"589","2009-05-05",9.08
"590","2009-05-06",9.53
"591","2009-05-07",8.42
"592","2009-05-08",9.37
"593","2009-05-11",8.38
"594","2009-05-12",7.95
"595","2009-05-13",7
"596","2009-05-14",7.43
"597","2009-05-15",7.07
"598","2009-05-18",7.93
"599","2009-05-19",7.9
"600","2009-05-20",7.32
"601","2009-05-21",6.92
"602","2009-05-22",6.77
"603","2009-05-26",7.29
"604","2009-05-27",6.75
"605","2009-05-28",6.76
"606","2009-05-29",7.3
"607","2009-06-01",8.41
"608","2009-06-02",8.44
"609","2009-06-03",7.81
"610","2009-06-04",8.29
"611","2009-06-05",8.04
"612","2009-06-08",7.92
"613","2009-06-09",8.14
"614","2009-06-10",9.25
"615","2009-06-11",9.05
"616","2009-06-12",9.81
"617","2009-06-15",8.98
"618","2009-06-16",8.77
"619","2009-06-17",8.44
"620","2009-06-18",8.53
"621","2009-06-19",8.65
"622","2009-06-22",7.66
"623","2009-06-23",8.74
"624","2009-06-24",8.54
"625","2009-06-25",9.13
"626","2009-06-26",9.37
"627","2009-06-29",9.44
"628","2009-06-30",9.36
"629","2009-07-01",8.93
"630","2009-07-02",8.52
"631","2009-07-06",8.53
"632","2009-07-07",7.95
"633","2009-07-08",8.35
"634","2009-07-09",8.09
"635","2009-07-10",8.09
"636","2009-07-13",8.36
"637","2009-07-14",8.58
"638","2009-07-15",9.22
"639","2009-07-16",9.31
"640","2009-07-17",9.3
"641","2009-07-20",9.69
"642","2009-07-21",9.63
"643","2009-07-22",9.5
"644","2009-07-23",9.78
"645","2009-07-24",9.86
"646","2009-07-27",10.47
"647","2009-07-28",10.42
"648","2009-07-29",9.93
"649","2009-07-30",10.45
"650","2009-07-31",10.9
"651","2009-08-03",11.33
"652","2009-08-04",11.46
"653","2009-08-05",12.05
"654","2009-08-06",11.39
"655","2009-08-07",12.01
"656","2009-08-10",11.5
"657","2009-08-11",11.03
"658","2009-08-12",11.24
"659","2009-08-13",11.44
"660","2009-08-14",11.15
"661","2009-08-17",10.63
"662","2009-08-18",11.19
"663","2009-08-19",11.21
"664","2009-08-20",12.02
"665","2009-08-21",12.11
"666","2009-08-24",11.68
"667","2009-08-25",11.82
"668","2009-08-26",11.77
"669","2009-08-27",11.97
"670","2009-08-28",12.01
"671","2009-08-31",11.84
"672","2009-09-01",10.72
"673","2009-09-02",10.76
"674","2009-09-03",11
"675","2009-09-04",11.38
"676","2009-09-08",11.12
"677","2009-09-09",11.45
"678","2009-09-10",11.37
"679","2009-09-11",11.8
"680","2009-09-14",11.98
"681","2009-09-15",12.3
"682","2009-09-16",13.05
"683","2009-09-17",12.53
"684","2009-09-18",12.48
"685","2009-09-21",12.04
"686","2009-09-22",12.43
"687","2009-09-23",12.19
"688","2009-09-24",11.68
"689","2009-09-25",11.43
"690","2009-09-28",12.04
"691","2009-09-29",11.77
"692","2009-09-30",11.74
"693","2009-10-01",10.94
"694","2009-10-02",10.76
"695","2009-10-05",11.29
"696","2009-10-06",11.53
"697","2009-10-07",11.35
"698","2009-10-08",11.93
"699","2009-10-09",12.23
"700","2009-10-12",12.15
"701","2009-10-13",11.97
"702","2009-10-14",12.54
"703","2009-10-15",12.73
"704","2009-10-16",12.4
"705","2009-10-19",13
"706","2009-10-20",12.97
"707","2009-10-21",13.26
"708","2009-10-22",13.62
"709","2009-10-23",13
"710","2009-10-26",12.69
"711","2009-10-27",12.25
"712","2009-10-28",11.46
"713","2009-10-29",11.3
"714","2009-10-30",10.35
"715","2009-11-02",10.56
"716","2009-11-03",10.78
"717","2009-11-04",10.33
"718","2009-11-05",10.7
"719","2009-11-06",10.73
"720","2009-11-09",11.14
"721","2009-11-10",10.9
"722","2009-11-11",11
"723","2009-11-12",10.61
"724","2009-11-13",11.06
"725","2009-11-16",11.56
"726","2009-11-17",11.61
"727","2009-11-18",11.57
"728","2009-11-19",11.21
"729","2009-11-20",11.13
"730","2009-11-23",11.21
"731","2009-11-24",11.25
"732","2009-11-25",11.25
"733","2009-11-27",10.82
"734","2009-11-30",11.43
"735","2009-12-01",11.59
"736","2009-12-02",12.27
"737","2009-12-03",12.01
"738","2009-12-04",12.39
"739","2009-12-07",12.13
"740","2009-12-08",12.02
"741","2009-12-09",11.9
"742","2009-12-10",12.05
"743","2009-12-11",12.19
"744","2009-12-14",12.69
"745","2009-12-15",12.63
"746","2009-12-16",12.92
"747","2009-12-17",12.68
"748","2009-12-18",13.05
"749","2009-12-21",13.18
"750","2009-12-22",13.51
"751","2009-12-23",13.81
"752","2009-12-24",13.9
"753","2009-12-28",13.71
"754","2009-12-29",13.8
"755","2009-12-30",14.04
"756","2009-12-31",13.57
"757","2010-01-04",13.82
"758","2010-01-05",14.15
"759","2010-01-06",14.03
"760","2010-01-07",14.17
"761","2010-01-08",14.2
"762","2010-01-11",14.06
"763","2010-01-12",13.58
"764","2010-01-13",13.95
"765","2010-01-14",13.48
"766","2010-01-15",13.38
"767","2010-01-19",13.3
"768","2010-01-20",13.58
"769","2010-01-21",13.04
"770","2010-01-22",12.47
"771","2010-01-25",12.68
"772","2010-01-26",12.63
"773","2010-01-27",12.8
"774","2010-01-28",12.53
"775","2010-01-29",12.3
"776","2010-02-01",12.77
"777","2010-02-02",13.49
"778","2010-02-03",13.69
"779","2010-02-04",12.68
"780","2010-02-05",12.34
"781","2010-02-08",12.16
"782","2010-02-09",12.28
"783","2010-02-10",12.25
"784","2010-02-11",12.73
"785","2010-02-12",12.64
"786","2010-02-16",13.22
"787","2010-02-17",12.94
"788","2010-02-18",13.27
"789","2010-02-19",13.42
"790","2010-02-22",13.32
"791","2010-02-23",12.89
"792","2010-02-24",13.11
"793","2010-02-25",13.15
"794","2010-02-26",13.2
"795","2010-03-01",13.6
"796","2010-03-02",13.65
"797","2010-03-03",13.57
"798","2010-03-04",13.58
"799","2010-03-05",14.05
"800","2010-03-08",14.12
"801","2010-03-09",14.15
"802","2010-03-10",13.95
"803","2010-03-11",13.83
"804","2010-03-12",14.04
"805","2010-03-15",13.9
"806","2010-03-16",14.42
"807","2010-03-17",14.93
"808","2010-03-18",14.99
"809","2010-03-19",14.73
"810","2010-03-22",14.51
"811","2010-03-23",14.5
"812","2010-03-24",14.18
"813","2010-03-25",14.45
"814","2010-03-26",14.95
"815","2010-03-29",15.98
"816","2010-03-30",15.71
"817","2010-03-31",15.85
"818","2010-04-01",16.58
"819","2010-04-05",16.48
"820","2010-04-06",16.530001
"821","2010-04-07",16.23
"822","2010-04-08",16.639999
"823","2010-04-09",16.959999
"824","2010-04-12",16.790001
"825","2010-04-13",16.82
"826","2010-04-14",17.35
"827","2010-04-15",17.200001
"828","2010-04-16",16.49
"829","2010-04-19",16.540001
"830","2010-04-20",16.870001
"831","2010-04-21",17.110001
"832","2010-04-22",17.34
"833","2010-04-23",17.66
"834","2010-04-26",17.49
"835","2010-04-27",16.6
"836","2010-04-28",17.24
"837","2010-04-29",17.58
"838","2010-04-30",17.32
"839","2010-05-03",17.68
"840","2010-05-04",17.17
"841","2010-05-05",16.85
"842","2010-05-06",15.85
"843","2010-05-07",15.2
"844","2010-05-10",16.799999
"845","2010-05-11",16.540001
"846","2010-05-12",16.950001
"847","2010-05-13",16.65
"848","2010-05-14",15.98
"849","2010-05-17",15.82
"850","2010-05-18",15.19
"851","2010-05-19",15.11
"852","2010-05-20",14.1
"853","2010-05-21",15.02
"854","2010-05-24",14.81
"855","2010-05-25",15.09
"856","2010-05-26",15.04
"857","2010-05-27",16.35
"858","2010-05-28",15.83
"859","2010-06-01",15.11
"860","2010-06-02",15.77
"861","2010-06-03",16
"862","2010-06-04",14.88
"863","2010-06-07",14.05
"864","2010-06-08",13.95
"865","2010-06-09",14.12
"866","2010-06-10",14.73
"867","2010-06-11",14.89
"868","2010-06-14",15.18
"869","2010-06-15",15.74
"870","2010-06-16",15.93
"871","2010-06-17",15.9
"872","2010-06-18",15.56
"873","2010-06-21",15.39
"874","2010-06-22",14.93
"875","2010-06-23",15.05
"876","2010-06-24",14.56
"877","2010-06-25",14.95
"878","2010-06-28",14.7
"879","2010-06-29",13.95
"880","2010-06-30",13.61
"881","2010-07-01",13.55
"882","2010-07-02",13.28
"883","2010-07-06",13.01
"884","2010-07-07",13.7
"885","2010-07-08",13.75
"886","2010-07-09",13.9
"887","2010-07-12",13.93
"888","2010-07-13",14.02
"889","2010-07-14",13.93
"890","2010-07-15",14.15
"891","2010-07-16",13.7
"892","2010-07-19",13.8
"893","2010-07-20",14.09
"894","2010-07-21",13.92
"895","2010-07-22",14.68
"896","2010-07-23",15.19
"897","2010-07-26",15.57
"898","2010-07-27",15.41
"899","2010-07-28",16.58
"900","2010-07-29",16.48
"901","2010-07-30",17
"902","2010-08-02",17.379999
"903","2010-08-03",16.969999
"904","2010-08-04",17.17
"905","2010-08-05",16.940001
"906","2010-08-06",16.969999
"907","2010-08-09",17.190001
"908","2010-08-10",17.280001
"909","2010-08-11",16.549999
"910","2010-08-12",16.200001
"911","2010-08-13",16.15
"912","2010-08-16",16.15
"913","2010-08-17",16.690001
"914","2010-08-18",16.860001
"915","2010-08-19",16.42
"916","2010-08-20",16.34
"917","2010-08-23",16.24
"918","2010-08-24",15.96
"919","2010-08-25",16.280001
"920","2010-08-26",15.96
"921","2010-08-27",16.49
"922","2010-08-30",15.93
"923","2010-08-31",16.42
"924","2010-09-01",17.040001
"925","2010-09-02",17.73
"926","2010-09-03",17.950001
"927","2010-09-07",17.969999
"928","2010-09-08",18.299999
"929","2010-09-09",18.08
"930","2010-09-10",18.25
"931","2010-09-13",18.370001
"932","2010-09-14",18.1
"933","2010-09-15",18.51
"934","2010-09-16",18.09
"935","2010-09-17",18.26
"936","2010-09-20",18.75
"937","2010-09-21",18.52
"938","2010-09-22",18.16
"939","2010-09-23",17.74
"940","2010-09-24",18.809999
"941","2010-09-27",18.52
"942","2010-09-28",18.870001
"943","2010-09-29",18.43
"944","2010-09-30",18.280001
"945","2010-10-01",18.129999
"946","2010-10-04",17.690001
"947","2010-10-05",18.030001
"948","2010-10-06",18.59
"949","2010-10-07",18.639999
"950","2010-10-08",18.85
"951","2010-10-11",18.74
"952","2010-10-12",19.209999
"953","2010-10-13",19.92
"954","2010-10-14",19.530001
"955","2010-10-15",18.950001
"956","2010-10-18",19.059999
"957","2010-10-19",18.33
"958","2010-10-20",18.84
"959","2010-10-21",18.559999
"960","2010-10-22",18.879999
"961","2010-10-25",18.860001
"962","2010-10-26",18.9
"963","2010-10-27",18.34
"964","2010-10-28",18.32
"965","2010-10-29",18.35
"966","2010-11-01",18.6
"967","2010-11-02",18.639999
"968","2010-11-03",18.879999
"969","2010-11-04",19.690001
"970","2010-11-05",19.85
"971","2010-11-08",19.9
"972","2010-11-09",19.5
"973","2010-11-10",20.190001
"974","2010-11-11",20.16
"975","2010-11-12",19.799999
"976","2010-11-15",19.92
"977","2010-11-16",19.040001
"978","2010-11-17",18.91
"979","2010-11-18",18.969999
"980","2010-11-19",18.549999
"981","2010-11-22",18.780001
