"","date","MNST"
"362","2008-06-10",5.755
"363","2008-06-11",5.633333
"364","2008-06-12",5.466667
"365","2008-06-13",5.713333
"366","2008-06-16",6.286667
"367","2008-06-17",5.945
"368","2008-06-18",5.99
"369","2008-06-19",5.923333
"370","2008-06-20",5.696667
"371","2008-06-23",5.665
"372","2008-06-24",5.201667
"373","2008-06-25",5.25
"374","2008-06-26",4.916667
"375","2008-06-27",4.858333
"376","2008-06-30",4.803333
"377","2008-07-01",4.683333
"378","2008-07-02",4.521667
"379","2008-07-03",4.208333
"380","2008-07-07",4.755
"381","2008-07-08",4.825
"382","2008-07-09",4.093333
"383","2008-07-10",4.246666
"384","2008-07-11",4.085
"385","2008-07-14",4.065
"386","2008-07-15",3.933333
"387","2008-07-16",3.958333
"388","2008-07-17",4.075
"389","2008-07-18",4.03
"390","2008-07-21",4.098333
"391","2008-07-22",4.213333
"392","2008-07-23",4.391667
"393","2008-07-24",4.021667
"394","2008-07-25",4.048333
"395","2008-07-28",3.993333
"396","2008-07-29",4.093333
"397","2008-07-30",4.058333
"398","2008-07-31",3.81
"399","2008-08-01",3.786667
"400","2008-08-04",3.566667
"401","2008-08-05",3.666667
"402","2008-08-06",3.638333
"403","2008-08-07",3.608333
"404","2008-08-08",3.871667
"405","2008-08-11",4.326667
"406","2008-08-12",4.538333
"407","2008-08-13",4.498333
"408","2008-08-14",4.996666
"409","2008-08-15",4.771667
"410","2008-08-18",4.765
"411","2008-08-19",4.676667
"412","2008-08-20",5.035
"413","2008-08-21",4.886667
"414","2008-08-22",4.921667
"415","2008-08-25",4.73
"416","2008-08-26",4.708333
"417","2008-08-27",4.613333
"418","2008-08-28",4.578333
"419","2008-08-29",4.58
"420","2008-09-02",4.456666
"421","2008-09-03",4.405
"422","2008-09-04",4.175
"423","2008-09-05",4.263333
"424","2008-09-08",3.983333
"425","2008-09-09",3.933333
"426","2008-09-10",4.001667
"427","2008-09-11",4.096667
"428","2008-09-12",4.05
"429","2008-09-15",3.95
"430","2008-09-16",3.945
"431","2008-09-17",3.851667
"432","2008-09-18",4.523334
"433","2008-09-19",5.065
"434","2008-09-22",4.935
"435","2008-09-23",5.25
"436","2008-09-24",5.176667
"437","2008-09-25",5.455
"438","2008-09-26",5.24
"439","2008-09-29",4.68
"440","2008-09-30",5.041667
"441","2008-10-01",5.201667
"442","2008-10-02",4.783333
"443","2008-10-03",5.326667
"444","2008-10-06",4.85
"445","2008-10-07",4.6
"446","2008-10-08",4.441667
"447","2008-10-09",3.896667
"448","2008-10-10",4.136667
"449","2008-10-13",4.445
"450","2008-10-14",4.35
"451","2008-10-15",4.026667
"452","2008-10-16",3.833333
"453","2008-10-17",3.77
"454","2008-10-20",4.191667
"455","2008-10-21",4.016667
"456","2008-10-22",3.9
"457","2008-10-23",3.813333
"458","2008-10-24",3.52
"459","2008-10-27",3.5
"460","2008-10-28",4.006667
"461","2008-10-29",3.985
"462","2008-10-30",4.241667
"463","2008-10-31",4.22
"464","2008-11-03",4.273334
"465","2008-11-04",4.338333
"466","2008-11-05",4.048333
"467","2008-11-06",3.835
"468","2008-11-07",4.15
"469","2008-11-10",4.29
"470","2008-11-11",4.285
"471","2008-11-12",4.18
"472","2008-11-13",4.38
"473","2008-11-14",4.226666
"474","2008-11-17",4.153333
"475","2008-11-18",4.25
"476","2008-11-19",4.078333
"477","2008-11-20",4.011667
"478","2008-11-21",4.096667
"479","2008-11-24",4.225
"480","2008-11-25",4.608333
"481","2008-11-26",4.906667
"482","2008-11-28",4.958333
"483","2008-12-01",4.51
"484","2008-12-02",4.693333
"485","2008-12-03",4.636667
"486","2008-12-04",4.561666
"487","2008-12-05",4.926667
"488","2008-12-08",4.758333
"489","2008-12-09",4.743333
"490","2008-12-10",4.795
"491","2008-12-11",4.683333
"492","2008-12-12",4.878334
"493","2008-12-15",4.803333
"494","2008-12-16",5.068333
"495","2008-12-17",5.373333
"496","2008-12-18",5.495
"497","2008-12-19",5.488333
"498","2008-12-22",5.346667
"499","2008-12-23",5.501667
"500","2008-12-24",5.613333
"501","2008-12-26",5.65
"502","2008-12-29",5.53
"503","2008-12-30",5.725
"504","2008-12-31",5.588333
"505","2009-01-02",5.801667
"506","2009-01-05",5.758333
"507","2009-01-06",5.66
"508","2009-01-07",5.498333
"509","2009-01-08",5.445
"510","2009-01-09",5.335
"511","2009-01-12",5.191667
"512","2009-01-13",5.306667
"513","2009-01-14",5.13
"514","2009-01-15",5.358333
"515","2009-01-16",5.61
"516","2009-01-20",5.466667
"517","2009-01-21",5.555
"518","2009-01-22",5.513333
"519","2009-01-23",5.493333
"520","2009-01-26",5.643333
"521","2009-01-27",5.765
"522","2009-01-28",5.86
"523","2009-01-29",5.83
"524","2009-01-30",5.583333
"525","2009-02-02",5.611667
"526","2009-02-03",5.766667
"527","2009-02-04",5.76
"528","2009-02-05",5.845
"529","2009-02-06",6.03
"530","2009-02-09",5.91
"531","2009-02-10",5.756667
"532","2009-02-11",5.803333
"533","2009-02-12",5.758333
"534","2009-02-13",5.881667
"535","2009-02-17",5.706666
"536","2009-02-18",5.871666
"537","2009-02-19",5.745
"538","2009-02-20",5.66
"539","2009-02-23",5.345
"540","2009-02-24",5.573333
"541","2009-02-25",5.41
"542","2009-02-26",5.168334
"543","2009-02-27",5.546667
"544","2009-03-02",5.506667
"545","2009-03-03",5.655
"546","2009-03-04",5.861667
"547","2009-03-05",5.701667
"548","2009-03-06",5.891667
"549","2009-03-09",5.97
"550","2009-03-10",6.051667
"551","2009-03-11",5.923333
"552","2009-03-12",6.078333
"553","2009-03-13",6.165
"554","2009-03-16",5.995
"555","2009-03-17",6.13
"556","2009-03-18",5.998333
"557","2009-03-19",5.896667
"558","2009-03-20",5.833333
"559","2009-03-23",6.09
"560","2009-03-24",6.05
"561","2009-03-25",5.891667
"562","2009-03-26",6.121666
"563","2009-03-27",5.986667
"564","2009-03-30",5.916667
"565","2009-03-31",6
"566","2009-04-01",6.035
"567","2009-04-02",6.183333
"568","2009-04-03",6.196667
"569","2009-04-06",6.116667
"570","2009-04-07",5.921667
"571","2009-04-08",6.011667
"572","2009-04-09",6.178333
"573","2009-04-13",6.106667
"574","2009-04-14",5.956666
"575","2009-04-15",5.97
"576","2009-04-16",6.098333
"577","2009-04-17",6.18
"578","2009-04-20",6.1
"579","2009-04-21",6.15
"580","2009-04-22",6.191667
"581","2009-04-23",6.58
"582","2009-04-24",6.648334
"583","2009-04-27",6.646667
"584","2009-04-28",6.665
"585","2009-04-29",6.861667
"586","2009-04-30",6.793334
"587","2009-05-01",6.848333
"588","2009-05-04",6.978333
"589","2009-05-05",6.941667
"590","2009-05-06",6.598333
"591","2009-05-07",6.343333
"592","2009-05-08",7.091667
"593","2009-05-11",7.241667
"594","2009-05-12",7.268333
"595","2009-05-13",7.12
"596","2009-05-14",7.133333
"597","2009-05-15",7.101666
"598","2009-05-18",7.065
"599","2009-05-19",6.921667
"600","2009-05-20",6.856667
"601","2009-05-21",6.628334
"602","2009-05-22",6.551667
"603","2009-05-26",6.728333
"604","2009-05-27",6.605
"605","2009-05-28",6.386667
"606","2009-05-29",6.113333
"607","2009-06-01",6.021667
"608","2009-06-02",6.105
"609","2009-06-03",6.068333
"610","2009-06-04",6.091667
"611","2009-06-05",5.393333
"612","2009-06-08",5.581666
"613","2009-06-09",5.666667
"614","2009-06-10",5.451667
"615","2009-06-11",5.4
"616","2009-06-12",5.208333
"617","2009-06-15",5.113333
"618","2009-06-16",5.1
"619","2009-06-17",5.026667
"620","2009-06-18",5.116667
"621","2009-06-19",5.128334
"622","2009-06-22",4.978333
"623","2009-06-23",5.095
"624","2009-06-24",5.065
"625","2009-06-25",5.17
"626","2009-06-26",5.295
"627","2009-06-29",5.191667
"628","2009-06-30",5.143333
"629","2009-07-01",5.198333
"630","2009-07-02",5.028333
"631","2009-07-06",4.94
"632","2009-07-07",4.81
"633","2009-07-08",4.711667
"634","2009-07-09",4.786667
"635","2009-07-10",4.761667
"636","2009-07-13",4.833333
"637","2009-07-14",4.855
"638","2009-07-15",4.948333
"639","2009-07-16",4.903333
"640","2009-07-17",4.913333
"641","2009-07-20",4.928333
"642","2009-07-21",4.86
"643","2009-07-22",4.85
"644","2009-07-23",5.018333
"645","2009-07-24",4.943333
"646","2009-07-27",4.885
"647","2009-07-28",4.94
"648","2009-07-29",4.88
"649","2009-07-30",4.98
"650","2009-07-31",5.168334
"651","2009-08-03",5.375
"652","2009-08-04",5.44
"653","2009-08-05",5.3
"654","2009-08-06",5.113333
"655","2009-08-07",6.015
"656","2009-08-10",5.698333
"657","2009-08-11",5.573333
"658","2009-08-12",5.49
"659","2009-08-13",5.483333
"660","2009-08-14",5.435
"661","2009-08-17",5.291667
"662","2009-08-18",5.328333
"663","2009-08-19",5.338333
"664","2009-08-20",5.47
"665","2009-08-21",5.515
"666","2009-08-24",5.49
"667","2009-08-25",5.441667
"668","2009-08-26",5.396667
"669","2009-08-27",5.436666
"670","2009-08-28",5.47
"671","2009-08-31",5.443333
"672","2009-09-01",5.311666
"673","2009-09-02",5.325
"674","2009-09-03",5.361667
"675","2009-09-04",5.346667
"676","2009-09-08",5.528333
"677","2009-09-09",5.42
"678","2009-09-10",5.57
"679","2009-09-11",5.495
"680","2009-09-14",5.391667
"681","2009-09-15",5.396667
"682","2009-09-16",5.538333
"683","2009-09-17",5.766667
"684","2009-09-18",5.828333
"685","2009-09-21",6
"686","2009-09-22",6.006667
"687","2009-09-23",5.893333
"688","2009-09-24",5.885
"689","2009-09-25",5.991667
"690","2009-09-28",6.078333
"691","2009-09-29",6.126667
"692","2009-09-30",6.123333
"693","2009-10-01",5.98
"694","2009-10-02",6.041667
"695","2009-10-05",5.993333
"696","2009-10-06",6.09
"697","2009-10-07",6.111667
"698","2009-10-08",6.163333
"699","2009-10-09",6.16
"700","2009-10-12",6.195
"701","2009-10-13",6.256667
"702","2009-10-14",6.318333
"703","2009-10-15",6.281667
"704","2009-10-16",6.275
"705","2009-10-19",6.315
"706","2009-10-20",6.251667
"707","2009-10-21",6.173333
"708","2009-10-22",6.261667
"709","2009-10-23",6.241667
"710","2009-10-26",6.273334
"711","2009-10-27",6.238333
"712","2009-10-28",6.11
"713","2009-10-29",6.15
"714","2009-10-30",6.025
"715","2009-11-02",6.075
"716","2009-11-03",6.106667
"717","2009-11-04",6.113333
"718","2009-11-05",6.163333
"719","2009-11-06",5.743333
"720","2009-11-09",5.731667
"721","2009-11-10",5.746666
"722","2009-11-11",5.798333
"723","2009-11-12",5.718333
"724","2009-11-13",5.858333
"725","2009-11-16",5.933333
"726","2009-11-17",5.905
"727","2009-11-18",5.83
"728","2009-11-19",5.851666
"729","2009-11-20",5.903333
"730","2009-11-23",5.95
"731","2009-11-24",5.833333
"732","2009-11-25",5.833333
"733","2009-11-27",5.793334
"734","2009-11-30",5.828333
"735","2009-12-01",5.94
"736","2009-12-02",5.943333
"737","2009-12-03",5.883333
"738","2009-12-04",5.911667
"739","2009-12-07",5.881667
"740","2009-12-08",5.848333
"741","2009-12-09",5.831666
"742","2009-12-10",5.935
"743","2009-12-11",5.891667
"744","2009-12-14",5.986667
"745","2009-12-15",5.891667
"746","2009-12-16",6.055
"747","2009-12-17",6.016667
"748","2009-12-18",6.166667
"749","2009-12-21",6.2
"750","2009-12-22",6.258333
"751","2009-12-23",6.415
"752","2009-12-24",6.421667
"753","2009-12-28",6.51
"754","2009-12-29",6.521667
"755","2009-12-30",6.486667
"756","2009-12-31",6.4
"757","2010-01-04",6.546667
"758","2010-01-05",6.571667
"759","2010-01-06",6.708333
"760","2010-01-07",6.681667
"761","2010-01-08",6.715
"762","2010-01-11",6.715
"763","2010-01-12",6.663333
"764","2010-01-13",6.76
"765","2010-01-14",6.753334
"766","2010-01-15",6.741667
"767","2010-01-19",6.826667
"768","2010-01-20",6.8
"769","2010-01-21",6.755
"770","2010-01-22",6.605
"771","2010-01-25",6.576667
"772","2010-01-26",6.538333
"773","2010-01-27",6.578333
"774","2010-01-28",6.486667
"775","2010-01-29",6.408333
"776","2010-02-01",6.538333
"777","2010-02-02",6.513333
"778","2010-02-03",6.49
"779","2010-02-04",6.338333
"780","2010-02-05",6.463333
"781","2010-02-08",6.391667
"782","2010-02-09",6.456666
"783","2010-02-10",6.43
"784","2010-02-11",6.52
"785","2010-02-12",6.538333
"786","2010-02-16",6.508333
"787","2010-02-17",6.58
"788","2010-02-18",6.751667
"789","2010-02-19",6.808333
"790","2010-02-22",6.758333
"791","2010-02-23",6.648334
"792","2010-02-24",6.688334
"793","2010-02-25",6.735
"794","2010-02-26",6.93
"795","2010-03-01",6.975
"796","2010-03-02",6.965
"797","2010-03-03",6.9
"798","2010-03-04",6.96
"799","2010-03-05",6.901667
"800","2010-03-08",6.858333
"801","2010-03-09",6.818333
"802","2010-03-10",6.813334
"803","2010-03-11",6.898334
"804","2010-03-12",7.005
"805","2010-03-15",6.995
"806","2010-03-16",7.033333
"807","2010-03-17",7.096667
"808","2010-03-18",7.033333
"809","2010-03-19",7.155
"810","2010-03-22",7.146667
"811","2010-03-23",7.228333
"812","2010-03-24",7.19
"813","2010-03-25",7.225
"814","2010-03-26",7.198333
"815","2010-03-29",7.175
"816","2010-03-30",7.22
"817","2010-03-31",7.23
"818","2010-04-01",7.25
"819","2010-04-05",7.263333
"820","2010-04-06",7.27
"821","2010-04-07",7.091667
"822","2010-04-08",6.996666
"823","2010-04-09",7.076667
"824","2010-04-12",7.005
"825","2010-04-13",7.02
"826","2010-04-14",7.053333
"827","2010-04-15",6.966667
"828","2010-04-16",6.936666
"829","2010-04-19",6.915
"830","2010-04-20",6.873333
"831","2010-04-21",6.873333
"832","2010-04-22",6.886667
"833","2010-04-23",7.18
"834","2010-04-26",7.173333
"835","2010-04-27",7.093333
"836","2010-04-28",7.136667
"837","2010-04-29",7.401667
"838","2010-04-30",7.358333
"839","2010-05-03",7.305
"840","2010-05-04",7.241667
"841","2010-05-05",7.191667
"842","2010-05-06",7.09
"843","2010-05-07",6.225
"844","2010-05-10",6.433333
"845","2010-05-11",6.661667
"846","2010-05-12",6.72
"847","2010-05-13",6.545
"848","2010-05-14",6.5
"849","2010-05-17",6.495
"850","2010-05-18",6.645
"851","2010-05-19",6.583333
"852","2010-05-20",6.441667
"853","2010-05-21",6.381667
"854","2010-05-24",6.37
"855","2010-05-25",6.255
"856","2010-05-26",6.343333
"857","2010-05-27",6.543334
"858","2010-05-28",6.508333
"859","2010-06-01",6.41
"860","2010-06-02",6.55
"861","2010-06-03",6.621666
"862","2010-06-04",6.601666
"863","2010-06-07",6.5
"864","2010-06-08",6.326667
"865","2010-06-09",6.4
"866","2010-06-10",6.463333
"867","2010-06-11",6.488333
"868","2010-06-14",6.476666
"869","2010-06-15",6.546667
"870","2010-06-16",6.491667
"871","2010-06-17",6.53
"872","2010-06-18",6.588333
"873","2010-06-21",6.661667
"874","2010-06-22",6.576667
"875","2010-06-23",6.533333
"876","2010-06-24",6.608333
"877","2010-06-25",6.621666
"878","2010-06-28",6.736667
"879","2010-06-29",6.588333
"880","2010-06-30",6.518333
"881","2010-07-01",6.545
"882","2010-07-02",6.686666
"883","2010-07-06",6.793334
"884","2010-07-07",6.948333
"885","2010-07-08",7.006667
"886","2010-07-09",7.121666
"887","2010-07-12",6.905
"888","2010-07-13",6.921667
"889","2010-07-14",6.961667
"890","2010-07-15",7.01
"891","2010-07-16",6.848333
"892","2010-07-19",6.851666
"893","2010-07-20",7.045
"894","2010-07-21",7.083333
"895","2010-07-22",7.156667
"896","2010-07-23",7.168334
"897","2010-07-26",7.206666
"898","2010-07-27",7.176667
"899","2010-07-28",6.976666
"900","2010-07-29",6.96
"901","2010-07-30",6.981667
"902","2010-08-02",6.985
"903","2010-08-03",6.98
"904","2010-08-04",6.951667
"905","2010-08-05",6.918334
"906","2010-08-06",7.448333
"907","2010-08-09",7.573333
"908","2010-08-10",7.55
"909","2010-08-11",7.435
"910","2010-08-12",7.448333
"911","2010-08-13",7.385
"912","2010-08-16",7.395
"913","2010-08-17",7.513333
"914","2010-08-18",7.568333
"915","2010-08-19",7.6
"916","2010-08-20",7.625
"917","2010-08-23",7.685
"918","2010-08-24",7.561666
"919","2010-08-25",7.476666
"920","2010-08-26",7.485
"921","2010-08-27",7.63
"922","2010-08-30",7.491667
"923","2010-08-31",7.506667
"924","2010-09-01",7.615
"925","2010-09-02",7.7
"926","2010-09-03",7.878334
"927","2010-09-07",7.925
"928","2010-09-08",7.783333
"929","2010-09-09",7.705
"930","2010-09-10",7.646667
"931","2010-09-13",7.706666
"932","2010-09-14",7.735
"933","2010-09-15",7.693333
"934","2010-09-16",7.643333
"935","2010-09-17",7.58
"936","2010-09-20",7.645
"937","2010-09-21",7.611667
"938","2010-09-22",7.558333
"939","2010-09-23",7.58
"940","2010-09-24",7.71
"941","2010-09-27",7.865
"942","2010-09-28",7.876667
"943","2010-09-29",7.803333
"944","2010-09-30",7.77
"945","2010-10-01",7.826667
"946","2010-10-04",7.611667
"947","2010-10-05",7.83
"948","2010-10-06",7.93
"949","2010-10-07",7.82
"950","2010-10-08",7.865
"951","2010-10-11",7.893333
"952","2010-10-12",7.976666
"953","2010-10-13",8.086667
