"","date","UTSI"
"210","2007-10-31",9.6
"211","2007-11-01",8.49
"212","2007-11-02",8.37
"213","2007-11-05",8.85
"214","2007-11-06",9.03
"215","2007-11-07",9.21
"216","2007-11-08",9.03
"217","2007-11-09",8.79
"218","2007-11-12",9.03
"219","2007-11-13",9.93
"220","2007-11-14",9.81
"221","2007-11-15",9.21
"222","2007-11-16",9.06
"223","2007-11-19",8.97
"224","2007-11-20",9.12
"225","2007-11-21",8.79
"226","2007-11-23",8.64
"227","2007-11-26",8.16
"228","2007-11-27",9.09
"229","2007-11-28",8.67
"230","2007-11-29",8.88
"231","2007-11-30",8.7
"232","2007-12-03",8.43
"233","2007-12-04",8.64
"234","2007-12-05",8.58
"235","2007-12-06",8.97
"236","2007-12-07",8.82
"237","2007-12-10",8.67
"238","2007-12-11",8.55
"239","2007-12-12",8.1
"240","2007-12-13",8.31
"241","2007-12-14",8.19
"242","2007-12-17",8.22
"243","2007-12-18",8.19
"244","2007-12-19",7.83
"245","2007-12-20",8.19
"246","2007-12-21",8.1
"247","2007-12-24",8.25
"248","2007-12-26",8.34
"249","2007-12-27",8.34
"250","2007-12-28",8.1
"251","2007-12-31",8.25
"252","2008-01-02",8.25
"253","2008-01-03",8.46
"254","2008-01-04",8.28
"255","2008-01-07",8.49
"256","2008-01-08",8.61
"257","2008-01-09",8.61
"258","2008-01-10",8.94
"259","2008-01-11",8.61
"260","2008-01-14",8.97
"261","2008-01-15",8.88
"262","2008-01-16",8.97
"263","2008-01-17",8.7
"264","2008-01-18",8.46
"265","2008-01-22",7.71
"266","2008-01-23",7.74
"267","2008-01-24",7.56
"268","2008-01-25",7.83
"269","2008-01-28",8.01
"270","2008-01-29",8.22
"271","2008-01-30",8.07
"272","2008-01-31",8.31
"273","2008-02-01",8.76
"274","2008-02-04",9.09
"275","2008-02-05",9.15
"276","2008-02-06",9.03
"277","2008-02-07",9.3
"278","2008-02-08",8.82
"279","2008-02-11",8.94
"280","2008-02-12",9.24
"281","2008-02-13",9.54
"282","2008-02-14",9.12
"283","2008-02-15",9
"284","2008-02-19",9.06
"285","2008-02-20",8.97
"286","2008-02-21",8.55
"287","2008-02-22",8.37
"288","2008-02-25",8.82
"289","2008-02-26",8.97
"290","2008-02-27",8.94
"291","2008-02-28",8.79
"292","2008-02-29",8.46
"293","2008-03-03",7.47
"294","2008-03-04",8.61
"295","2008-03-05",8.61
"296","2008-03-06",8.22
"297","2008-03-07",8.43
"298","2008-03-10",8.43
"299","2008-03-11",8.13
"300","2008-03-12",7.68
"301","2008-03-13",7.59
"302","2008-03-14",7.23
"303","2008-03-17",6.93
"304","2008-03-18",7.47
"305","2008-03-19",7.35
"306","2008-03-20",7.38
"307","2008-03-24",7.71
"308","2008-03-25",7.98
"309","2008-03-26",8.07
"310","2008-03-27",8.37
"311","2008-03-28",8.34
"312","2008-03-31",8.52
"313","2008-04-01",8.76
"314","2008-04-02",8.94
"315","2008-04-03",8.88
"316","2008-04-04",9.03
"317","2008-04-07",9.24
"318","2008-04-08",9.42
"319","2008-04-09",9.39
"320","2008-04-10",9.09
"321","2008-04-11",8.76
"322","2008-04-14",8.58
"323","2008-04-15",8.49
"324","2008-04-16",9.06
"325","2008-04-17",9.06
"326","2008-04-18",9.12
"327","2008-04-21",9.21
"328","2008-04-22",8.82
"329","2008-04-23",8.82
"330","2008-04-24",9
"331","2008-04-25",9
"332","2008-04-28",9.45
"333","2008-04-29",9.57
"334","2008-04-30",9.75
"335","2008-05-01",10.23
"336","2008-05-02",9.96
"337","2008-05-05",9.99
"338","2008-05-06",10.08
"339","2008-05-07",11.61
"340","2008-05-08",11.58
"341","2008-05-09",11.73
"342","2008-05-12",12.33
"343","2008-05-13",12.99
"344","2008-05-14",13.44
"345","2008-05-15",14.34
"346","2008-05-16",14.91
"347","2008-05-19",14.52
"348","2008-05-20",13.47
"349","2008-05-21",13.8
"350","2008-05-22",13.62
"351","2008-05-23",13.89
"352","2008-05-27",14.19
"353","2008-05-28",13.74
"354","2008-05-29",14.1
"355","2008-05-30",14.4
"356","2008-06-02",14.58
"357","2008-06-03",14.97
"358","2008-06-04",15.21
"359","2008-06-05",15.84
"360","2008-06-06",16.59
"361","2008-06-09",16.83
"362","2008-06-10",16.83
"363","2008-06-11",15.9
"364","2008-06-12",16.469999
"365","2008-06-13",16.379999
"366","2008-06-16",16.65
"367","2008-06-17",16.799999
"368","2008-06-18",17.43
"369","2008-06-19",17.639999
"370","2008-06-20",17.610001
"371","2008-06-23",16.65
"372","2008-06-24",15.72
"373","2008-06-25",16.379999
"374","2008-06-26",16.049999
"375","2008-06-27",16.65
"376","2008-06-30",16.41
"377","2008-07-01",16.77
"378","2008-07-02",13.74
"379","2008-07-03",13.8
"380","2008-07-07",15.21
"381","2008-07-08",16.08
"382","2008-07-09",15.75
"383","2008-07-10",16.530001
"384","2008-07-11",16.709999
"385","2008-07-14",16.23
"386","2008-07-15",15.72
"387","2008-07-16",16.35
"388","2008-07-17",16.08
"389","2008-07-18",15.54
"390","2008-07-21",16.02
"391","2008-07-22",15.75
"392","2008-07-23",15.36
"393","2008-07-24",15.75
"394","2008-07-25",15.27
"395","2008-07-28",14.79
"396","2008-07-29",15.18
"397","2008-07-30",14.97
"398","2008-07-31",14.16
"399","2008-08-01",14.34
"400","2008-08-04",13.56
"401","2008-08-05",13.65
"402","2008-08-06",13.98
"403","2008-08-07",10.14
"404","2008-08-08",10.44
"405","2008-08-11",10.92
"406","2008-08-12",11.1
"407","2008-08-13",10.47
"408","2008-08-14",10.74
"409","2008-08-15",10.38
"410","2008-08-18",9.99
"411","2008-08-19",9.81
"412","2008-08-20",9.87
"413","2008-08-21",9.78
"414","2008-08-22",10.08
"415","2008-08-25",9.9
"416","2008-08-26",9.66
"417","2008-08-27",9.9
"418","2008-08-28",10.26
"419","2008-08-29",9.78
"420","2008-09-02",9.9
"421","2008-09-03",9.84
"422","2008-09-04",9.36
"423","2008-09-05",9.39
"424","2008-09-08",9.27
"425","2008-09-09",8.73
"426","2008-09-10",8.43
"427","2008-09-11",8.76
"428","2008-09-12",8.61
"429","2008-09-15",8.1
"430","2008-09-16",8.7
"431","2008-09-17",7.71
"432","2008-09-18",8.79
"433","2008-09-19",10.23
"434","2008-09-22",10.08
"435","2008-09-23",9.51
"436","2008-09-24",9.51
"437","2008-09-25",10.38
"438","2008-09-26",9.87
"439","2008-09-29",9.12
"440","2008-09-30",10.11
"441","2008-10-01",9.72
"442","2008-10-02",9.33
"443","2008-10-03",8.64
"444","2008-10-06",8.07
"445","2008-10-07",7.77
"446","2008-10-08",6.75
"447","2008-10-09",6.45
"448","2008-10-10",5.88
"449","2008-10-13",6.99
"450","2008-10-14",6.72
"451","2008-10-15",5.97
"452","2008-10-16",6.93
"453","2008-10-17",7.32
"454","2008-10-20",7.11
"455","2008-10-21",6.45
"456","2008-10-22",6.09
"457","2008-10-23",5.94
"458","2008-10-24",5.76
"459","2008-10-27",5.64
"460","2008-10-28",6
"461","2008-10-29",6.21
"462","2008-10-30",6.6
"463","2008-10-31",7.14
"464","2008-11-03",7.32
"465","2008-11-04",7.32
"466","2008-11-05",6.6
"467","2008-11-06",5.76
"468","2008-11-07",5.94
"469","2008-11-10",5.64
"470","2008-11-11",5.28
"471","2008-11-12",4.92
"472","2008-11-13",5.7
"473","2008-11-14",5.01
"474","2008-11-17",4.83
"475","2008-11-18",4.74
"476","2008-11-19",4.26
"477","2008-11-20",4.26
"478","2008-11-21",4.41
"479","2008-11-24",4.47
"480","2008-11-25",4.53
"481","2008-11-26",5.49
"482","2008-11-28",5.7
"483","2008-12-01",4.5
"484","2008-12-02",4.5
"485","2008-12-03",4.62
"486","2008-12-04",4.26
"487","2008-12-05",4.38
"488","2008-12-08",4.5
"489","2008-12-09",4.5
"490","2008-12-10",4.65
"491","2008-12-11",4.65
"492","2008-12-12",4.53
"493","2008-12-15",4.53
"494","2008-12-16",5.04
"495","2008-12-17",5.04
"496","2008-12-18",4.86
"497","2008-12-19",4.65
"498","2008-12-22",4.8
"499","2008-12-23",4.77
"500","2008-12-24",4.74
"501","2008-12-26",4.95
"502","2008-12-29",5.07
"503","2008-12-30",5.34
"504","2008-12-31",5.55
"505","2009-01-02",5.76
"506","2009-01-05",5.97
"507","2009-01-06",6.42
"508","2009-01-07",5.79
"509","2009-01-08",6
"510","2009-01-09",5.85
"511","2009-01-12",5.46
"512","2009-01-13",5.22
"513","2009-01-14",4.62
"514","2009-01-15",4.83
"515","2009-01-16",4.77
"516","2009-01-20",4.35
"517","2009-01-21",4.77
"518","2009-01-22",4.44
"519","2009-01-23",4.5
"520","2009-01-26",4.44
"521","2009-01-27",4.35
"522","2009-01-28",4.92
"523","2009-01-29",4.5
"524","2009-01-30",4.41
"525","2009-02-02",4.53
"526","2009-02-03",4.62
"527","2009-02-04",4.29
"528","2009-02-05",4.56
"529","2009-02-06",4.53
"530","2009-02-09",4.41
"531","2009-02-10",4.2
"532","2009-02-11",4.29
"533","2009-02-12",4.41
"534","2009-02-13",4.2
"535","2009-02-17",3.99
"536","2009-02-18",3.81
"537","2009-02-19",3.57
"538","2009-02-20",3.51
"539","2009-02-23",3.33
"540","2009-02-24",3.54
"541","2009-02-25",3.39
"542","2009-02-26",3.27
"543","2009-02-27",3.03
"544","2009-03-02",2.49
"545","2009-03-03",2.31
"546","2009-03-04",2.31
"547","2009-03-05",2.04
"548","2009-03-06",2.1
"549","2009-03-09",1.89
"550","2009-03-10",1.98
"551","2009-03-11",2.04
"552","2009-03-12",2.34
"553","2009-03-13",2.1
"554","2009-03-16",2.22
"555","2009-03-17",2.19
"556","2009-03-18",2.37
"557","2009-03-19",2.31
"558","2009-03-20",2.07
"559","2009-03-23",2.43
"560","2009-03-24",2.25
"561","2009-03-25",2.31
"562","2009-03-26",2.61
"563","2009-03-27",2.55
"564","2009-03-30",2.28
"565","2009-03-31",2.37
"566","2009-04-01",2.58
"567","2009-04-02",2.67
"568","2009-04-03",2.79
"569","2009-04-06",2.7
"570","2009-04-07",2.55
"571","2009-04-08",2.76
"572","2009-04-09",2.94
"573","2009-04-13",3.09
"574","2009-04-14",2.58
"575","2009-04-15",3.03
"576","2009-04-16",3.06
"577","2009-04-17",3.75
"578","2009-04-20",3.24
"579","2009-04-21",3.39
"580","2009-04-22",3.39
"581","2009-04-23",3.3
"582","2009-04-24",3.36
"583","2009-04-27",3.3
"584","2009-04-28",3.54
"585","2009-04-29",3.66
"586","2009-04-30",3.51
"587","2009-05-01",3.51
"588","2009-05-04",4.08
"589","2009-05-05",4.2
"590","2009-05-06",4.89
"591","2009-05-07",4.65
"592","2009-05-08",4.92
"593","2009-05-11",4.98
"594","2009-05-12",5.04
"595","2009-05-13",4.71
"596","2009-05-14",4.8
"597","2009-05-15",4.98
"598","2009-05-18",5.4
"599","2009-05-19",5.52
"600","2009-05-20",5.19
"601","2009-05-21",5.19
"602","2009-05-22",5.13
"603","2009-05-26",5.67
"604","2009-05-27",5.67
"605","2009-05-28",6.09
"606","2009-05-29",6.21
"607","2009-06-01",6.72
"608","2009-06-02",6.72
"609","2009-06-03",6.51
"610","2009-06-04",6.78
"611","2009-06-05",7.29
"612","2009-06-08",6.96
"613","2009-06-09",6.78
"614","2009-06-10",6.06
"615","2009-06-11",6.45
"616","2009-06-12",5.79
"617","2009-06-15",5.19
"618","2009-06-16",5.04
"619","2009-06-17",5.1
"620","2009-06-18",5.01
"621","2009-06-19",5.1
"622","2009-06-22",4.47
"623","2009-06-23",4.2
"624","2009-06-24",4.74
"625","2009-06-25",5.31
"626","2009-06-26",5.49
"627","2009-06-29",5.1
"628","2009-06-30",4.89
"629","2009-07-01",4.98
"630","2009-07-02",4.71
"631","2009-07-06",4.5
"632","2009-07-07",4.41
"633","2009-07-08",4.29
"634","2009-07-09",4.29
"635","2009-07-10",4.32
"636","2009-07-13",4.62
"637","2009-07-14",4.83
"638","2009-07-15",5.4
"639","2009-07-16",5.37
"640","2009-07-17",5.04
"641","2009-07-20",5.1
"642","2009-07-21",5.19
"643","2009-07-22",5.19
"644","2009-07-23",5.25
"645","2009-07-24",5.19
"646","2009-07-27",5.13
"647","2009-07-28",5.22
"648","2009-07-29",5.04
"649","2009-07-30",5.19
"650","2009-07-31",5.13
"651","2009-08-03",5.25
"652","2009-08-04",5.25
"653","2009-08-05",5.19
"654","2009-08-06",5.1
"655","2009-08-07",5.25
"656","2009-08-10",4.74
"657","2009-08-11",4.86
"658","2009-08-12",5.19
"659","2009-08-13",5.37
"660","2009-08-14",5.04
"661","2009-08-17",4.68
"662","2009-08-18",4.74
"663","2009-08-19",4.86
"664","2009-08-20",4.89
"665","2009-08-21",5.04
"666","2009-08-24",5.16
"667","2009-08-25",5.28
"668","2009-08-26",5.4
"669","2009-08-27",5.34
"670","2009-08-28",5.16
"671","2009-08-31",4.92
"672","2009-09-01",4.62
"673","2009-09-02",4.65
"674","2009-09-03",6.45
"675","2009-09-04",6.39
"676","2009-09-08",6.06
"677","2009-09-09",6
"678","2009-09-10",6.3
"679","2009-09-11",6
"680","2009-09-14",6.24
"681","2009-09-15",5.94
"682","2009-09-16",6.12
"683","2009-09-17",7.23
"684","2009-09-18",6.69
"685","2009-09-21",6.69
"686","2009-09-22",6.87
"687","2009-09-23",6.57
"688","2009-09-24",6.09
"689","2009-09-25",6.15
"690","2009-09-28",6.36
"691","2009-09-29",6.45
"692","2009-09-30",6.27
"693","2009-10-01",6.03
"694","2009-10-02",5.85
"695","2009-10-05",6.3
"696","2009-10-06",6.57
"697","2009-10-07",6.45
"698","2009-10-08",6.54
"699","2009-10-09",6.42
"700","2009-10-12",6.27
"701","2009-10-13",6.21
"702","2009-10-14",6.6
"703","2009-10-15",6.51
"704","2009-10-16",6.39
"705","2009-10-19",6.54
"706","2009-10-20",6.45
"707","2009-10-21",6.51
"708","2009-10-22",6.45
"709","2009-10-23",6.3
"710","2009-10-26",6.39
"711","2009-10-27",6.3
"712","2009-10-28",5.79
"713","2009-10-29",5.97
"714","2009-10-30",5.43
"715","2009-11-02",5.19
"716","2009-11-03",5.43
"717","2009-11-04",5.16
"718","2009-11-05",5.52
"719","2009-11-06",5.37
"720","2009-11-09",5.85
"721","2009-11-10",5.52
"722","2009-11-11",5.58
"723","2009-11-12",5.52
"724","2009-11-13",5.55
"725","2009-11-16",6.09
"726","2009-11-17",6.15
"727","2009-11-18",6.24
"728","2009-11-19",6.03
"729","2009-11-20",5.7
"730","2009-11-23",5.82
"731","2009-11-24",5.76
"732","2009-11-25",5.46
"733","2009-11-27",5.07
"734","2009-11-30",5.16
"735","2009-12-01",5.25
"736","2009-12-02",5.25
"737","2009-12-03",5.28
"738","2009-12-04",5.49
"739","2009-12-07",5.73
"740","2009-12-08",6
"741","2009-12-09",5.85
"742","2009-12-10",5.64
"743","2009-12-11",5.76
"744","2009-12-14",5.97
"745","2009-12-15",5.7
"746","2009-12-16",6.18
"747","2009-12-17",6.24
"748","2009-12-18",5.76
"749","2009-12-21",6.45
"750","2009-12-22",6.93
"751","2009-12-23",6.96
"752","2009-12-24",6.75
"753","2009-12-28",6.69
"754","2009-12-29",6.63
"755","2009-12-30",6.51
"756","2009-12-31",6.57
"757","2010-01-04",6.96
"758","2010-01-05",6.75
"759","2010-01-06",6.78
"760","2010-01-07",6.99
"761","2010-01-08",6.81
"762","2010-01-11",6.93
"763","2010-01-12",6.9
"764","2010-01-13",6.9
"765","2010-01-14",6.96
"766","2010-01-15",6.99
"767","2010-01-19",7.14
"768","2010-01-20",6.96
"769","2010-01-21",6.57
"770","2010-01-22",6.3
"771","2010-01-25",7.08
"772","2010-01-26",7.14
"773","2010-01-27",7.02
"774","2010-01-28",6.6
"775","2010-01-29",6.48
"776","2010-02-01",6.66
"777","2010-02-02",6.63
"778","2010-02-03",6.39
"779","2010-02-04",6.03
"780","2010-02-05",5.85
"781","2010-02-08",5.61
"782","2010-02-09",5.85
"783","2010-02-10",5.73
"784","2010-02-11",6
"785","2010-02-12",5.91
"786","2010-02-16",6.3
"787","2010-02-17",6.42
"788","2010-02-18",6.27
"789","2010-02-19",6.57
"790","2010-02-22",6.39
"791","2010-02-23",6.45
"792","2010-02-24",6.54
"793","2010-02-25",6.6
"794","2010-02-26",6.54
"795","2010-03-01",6.15
"796","2010-03-02",6.42
"797","2010-03-03",6.18
"798","2010-03-04",6.27
"799","2010-03-05",6.57
"800","2010-03-08",6.39
"801","2010-03-09",6.54
"802","2010-03-10",6.45
"803","2010-03-11",6.57
"804","2010-03-12",6.57
"805","2010-03-15",6.57
"806","2010-03-16",6.6
"807","2010-03-17",6.66
"808","2010-03-18",6.9
"809","2010-03-19",6.93
"810","2010-03-22",7.17
"811","2010-03-23",7.14
"812","2010-03-24",7.17
"813","2010-03-25",7.14
"814","2010-03-26",7.14
"815","2010-03-29",7.17
"816","2010-03-30",8.01
"817","2010-03-31",8.37
"818","2010-04-01",8.55
"819","2010-04-05",8.7
"820","2010-04-06",8.7
"821","2010-04-07",8.82
"822","2010-04-08",8.79
"823","2010-04-09",8.82
"824","2010-04-12",9.03
"825","2010-04-13",9.27
"826","2010-04-14",9.24
"827","2010-04-15",9.12
"828","2010-04-16",9
"829","2010-04-19",8.67
"830","2010-04-20",9
"831","2010-04-21",9.18
"832","2010-04-22",9.45
"833","2010-04-23",9.72
"834","2010-04-26",9.75
"835","2010-04-27",8.82
"836","2010-04-28",9.18
"837","2010-04-29",9.48
"838","2010-04-30",8.52
"839","2010-05-03",8.85
"840","2010-05-04",8.22
"841","2010-05-05",7.74
"842","2010-05-06",6.96
"843","2010-05-07",6.57
"844","2010-05-10",6.63
"845","2010-05-11",6.6
"846","2010-05-12",6.99
"847","2010-05-13",6.78
"848","2010-05-14",6.63
"849","2010-05-17",6.39
"850","2010-05-18",6.12
"851","2010-05-19",6.15
"852","2010-05-20",5.58
"853","2010-05-21",5.58
"854","2010-05-24",6.06
"855","2010-05-25",5.94
"856","2010-05-26",6.03
"857","2010-05-27",6.33
"858","2010-05-28",6.18
"859","2010-06-01",5.82
"860","2010-06-02",6
"861","2010-06-03",5.97
"862","2010-06-04",5.49
"863","2010-06-07",5.28
"864","2010-06-08",5.13
"865","2010-06-09",5.31
"866","2010-06-10",5.49
"867","2010-06-11",5.52
"868","2010-06-14",5.64
"869","2010-06-15",5.94
"870","2010-06-16",5.91
"871","2010-06-17",5.58
"872","2010-06-18",5.7
"873","2010-06-21",6.6
"874","2010-06-22",6.27
"875","2010-06-23",6.27
"876","2010-06-24",6.09
"877","2010-06-25",6.66
"878","2010-06-28",6
"879","2010-06-29",5.37
"880","2010-06-30",5.52
"881","2010-07-01",5.52
"882","2010-07-02",5.43
"883","2010-07-06",5.64
"884","2010-07-07",5.91
"885","2010-07-08",6.06
"886","2010-07-09",6
"887","2010-07-12",5.85
"888","2010-07-13",6.24
"889","2010-07-14",6.18
"890","2010-07-15",6.06
"891","2010-07-16",5.64
"892","2010-07-19",5.64
"893","2010-07-20",5.82
"894","2010-07-21",5.73
"895","2010-07-22",6
"896","2010-07-23",6.06
"897","2010-07-26",6.27
"898","2010-07-27",6.51
"899","2010-07-28",6.24
"900","2010-07-29",6.18
"901","2010-07-30",6.39
"902","2010-08-02",6.51
"903","2010-08-03",6.12
"904","2010-08-04",6.54
"905","2010-08-05",6.54
"906","2010-08-06",6.21
"907","2010-08-09",6.36
"908","2010-08-10",6.12
"909","2010-08-11",6.03
"910","2010-08-12",6
"911","2010-08-13",6.03
"912","2010-08-16",6.06
"913","2010-08-17",6.18
"914","2010-08-18",6.15
"915","2010-08-19",5.97
"916","2010-08-20",6.24
"917","2010-08-23",6.33
"918","2010-08-24",5.91
"919","2010-08-25",5.97
"920","2010-08-26",5.79
"921","2010-08-27",5.97
"922","2010-08-30",5.73
"923","2010-08-31",5.67
"924","2010-09-01",6.03
"925","2010-09-02",6.03
"926","2010-09-03",6
"927","2010-09-07",5.79
"928","2010-09-08",6.06
"929","2010-09-09",6
"930","2010-09-10",6
"931","2010-09-13",6.03
"932","2010-09-14",5.79
"933","2010-09-15",5.94
"934","2010-09-16",5.97
"935","2010-09-17",6.24
"936","2010-09-20",6.87
"937","2010-09-21",6.42
"938","2010-09-22",6.57
"939","2010-09-23",6.3
"940","2010-09-24",6.84
"941","2010-09-27",6.78
"942","2010-09-28",6.63
"943","2010-09-29",6.33
"944","2010-09-30",6.51
"945","2010-10-01",6.84
"946","2010-10-04",7.17
"947","2010-10-05",7.35
"948","2010-10-06",7.14
"949","2010-10-07",7.2
"950","2010-10-08",7.44
"951","2010-10-11",7.44
"952","2010-10-12",7.17
"953","2010-10-13",7.41
"954","2010-10-14",7.68
"955","2010-10-15",7.32
"956","2010-10-18",7.71
"957","2010-10-19",7.2
"958","2010-10-20",7.26
"959","2010-10-21",6.42
"960","2010-10-22",6.72
"961","2010-10-25",6.45
"962","2010-10-26",6.18
"963","2010-10-27",6.03
"964","2010-10-28",6
"965","2010-10-29",6.06
"966","2010-11-01",5.94
"967","2010-11-02",6.09
"968","2010-11-03",6.21
"969","2010-11-04",6.51
"970","2010-11-05",6.33
"971","2010-11-08",6.6
"972","2010-11-09",6.45
"973","2010-11-10",6.33
"974","2010-11-11",6.54
"975","2010-11-12",6.45
"976","2010-11-15",6.42
"977","2010-11-16",6.36
"978","2010-11-17",6.42
"979","2010-11-18",6.48
"980","2010-11-19",6.51
"981","2010-11-22",6.48
"982","2010-11-23",6.24
"983","2010-11-24",6.33
"984","2010-11-26",6.33
"985","2010-11-29",6.33
"986","2010-11-30",6.42
"987","2010-12-01",6.48
"988","2010-12-02",6.51
"989","2010-12-03",6.42
"990","2010-12-06",6.24
"991","2010-12-07",6.09
"992","2010-12-08",5.79
"993","2010-12-09",5.82
"994","2010-12-10",5.79
"995","2010-12-13",5.85
"996","2010-12-14",5.85
