"","date","MTSL"
"331","2008-04-25",2.44
"332","2008-04-28",2.28
"333","2008-04-29",2.34
"334","2008-04-30",2.34
"335","2008-05-01",2.34
"336","2008-05-02",2.34
"337","2008-05-05",2.22
"338","2008-05-06",2.22
"339","2008-05-07",2.22
"340","2008-05-08",2.22
"341","2008-05-09",2.22
"342","2008-05-12",2.22
"343","2008-05-13",2.22
"344","2008-05-14",2.44
"345","2008-05-15",2.22
"346","2008-05-16",2.22
"347","2008-05-19",2.22
"348","2008-05-20",2.3
"349","2008-05-21",2.3
"350","2008-05-22",2.3
"351","2008-05-23",2.3
"352","2008-05-27",2.3
"353","2008-05-28",2.28
"354","2008-05-29",2.28
"355","2008-05-30",2.28
"356","2008-06-02",2.2
"357","2008-06-03",2.26
"358","2008-06-04",2.14
"359","2008-06-05",2.14
"360","2008-06-06",2.3
"361","2008-06-09",2.3
"362","2008-06-10",2.2
"363","2008-06-11",2.2
"364","2008-06-12",2.2
"365","2008-06-13",2.22
"366","2008-06-16",2.22
"367","2008-06-17",2.54
"368","2008-06-18",2.54
"369","2008-06-19",2.54
"370","2008-06-20",2.54
"371","2008-06-23",2.54
"372","2008-06-24",2.2
"373","2008-06-25",2.2
"374","2008-06-26",2.2
"375","2008-06-27",2.2
"376","2008-06-30",2.2
"377","2008-07-01",2.2
"378","2008-07-02",2.2
"379","2008-07-03",2.2
"380","2008-07-07",2.2
"381","2008-07-08",2.2
"382","2008-07-09",2.2
"383","2008-07-10",2.2
"384","2008-07-11",2.2
"385","2008-07-14",2.2
"386","2008-07-15",2.2
"387","2008-07-16",2.2
"388","2008-07-17",2.3
"389","2008-07-18",2.3
"390","2008-07-21",2.3
"391","2008-07-22",2.3
"392","2008-07-23",2.24
"393","2008-07-24",2.24
"394","2008-07-25",2.24
"395","2008-07-28",2.18
"396","2008-07-29",2.24
"397","2008-07-30",2.3
"398","2008-07-31",2.3
"399","2008-08-01",2.3
"400","2008-08-04",2.3
"401","2008-08-05",2.3
"402","2008-08-06",2.3
"403","2008-08-07",2.3
"404","2008-08-08",2.3
"405","2008-08-11",2.3
"406","2008-08-12",2.3
"407","2008-08-13",2.3
"408","2008-08-14",2.3
"409","2008-08-15",2.3
"410","2008-08-18",2.3
"411","2008-08-19",2.24
"412","2008-08-20",2.24
"413","2008-08-21",2.24
"414","2008-08-22",2.24
"415","2008-08-25",2.24
"416","2008-08-26",2.24
"417","2008-08-27",2.24
"418","2008-08-28",2.24
"419","2008-08-29",2.3
"420","2008-09-02",2.3
"421","2008-09-03",2.3
"422","2008-09-04",2.3
"423","2008-09-05",2.3
"424","2008-09-08",2.3
"425","2008-09-09",2.3
"426","2008-09-10",2.3
"427","2008-09-11",2.3
"428","2008-09-12",2.3
"429","2008-09-15",2.3
"430","2008-09-16",2.3
"431","2008-09-17",2.3
"432","2008-09-18",2.3
"433","2008-09-19",2.3
"434","2008-09-22",2.3
"435","2008-09-23",2.2
"436","2008-09-24",2.2
"437","2008-09-25",2.2
"438","2008-09-26",2.2
"439","2008-09-29",2.2
"440","2008-09-30",2.2
"441","2008-10-01",2.2
"442","2008-10-02",2.2
"443","2008-10-03",2.1
"444","2008-10-06",2.34
"445","2008-10-07",2.34
"446","2008-10-08",2
"447","2008-10-09",2
"448","2008-10-10",2
"449","2008-10-13",2
"450","2008-10-14",2
"451","2008-10-15",1.9
"452","2008-10-16",1.9
"453","2008-10-17",1.9
"454","2008-10-20",1.9
"455","2008-10-21",2.22
"456","2008-10-22",2.6
"457","2008-10-23",2.02
"458","2008-10-24",2
"459","2008-10-27",1.94
"460","2008-10-28",1.94
"461","2008-10-29",1.94
"462","2008-10-30",1.94
"463","2008-10-31",1.94
"464","2008-11-03",1.9
"465","2008-11-04",1.88
"466","2008-11-05",1.88
"467","2008-11-06",1.88
"468","2008-11-07",2.02
"469","2008-11-10",2.02
"470","2008-11-11",2.02
"471","2008-11-12",2.02
"472","2008-11-13",2.02
"473","2008-11-14",2.02
"474","2008-11-17",2
"475","2008-11-18",1.8
"476","2008-11-19",2
"477","2008-11-20",2
"478","2008-11-21",2.04
"479","2008-11-24",2.04
"480","2008-11-25",2.04
"481","2008-11-26",2.1
"482","2008-11-28",2.1
"483","2008-12-01",2.1
"484","2008-12-02",1.88
"485","2008-12-03",1.88
"486","2008-12-04",1.88
"487","2008-12-05",1.88
"488","2008-12-08",1.88
"489","2008-12-09",1.88
"490","2008-12-10",1.88
"491","2008-12-11",1.9
"492","2008-12-12",1.9
"493","2008-12-15",1.9
"494","2008-12-16",2.1
"495","2008-12-17",2.1
"496","2008-12-18",2.1
"497","2008-12-19",2.1
"498","2008-12-22",2.1
"499","2008-12-23",2
"500","2008-12-24",2
"501","2008-12-26",2
"502","2008-12-29",1.9
"503","2008-12-30",1.9
"504","2008-12-31",1.9
"505","2009-01-02",2.08
"506","2009-01-05",2.08
"507","2009-01-06",2.32
"508","2009-01-07",2.32
"509","2009-01-08",2.22
"510","2009-01-09",2.22
"511","2009-01-12",2.22
"512","2009-01-13",2.22
"513","2009-01-14",2.22
"514","2009-01-15",1.9
"515","2009-01-16",2.18
"516","2009-01-20",2.18
"517","2009-01-21",2.16
"518","2009-01-22",2.16
"519","2009-01-23",2.16
"520","2009-01-26",2.16
"521","2009-01-27",2.16
"522","2009-01-28",2.16
"523","2009-01-29",2.16
"524","2009-01-30",2.16
"525","2009-02-02",2.3
"526","2009-02-03",2.4
"527","2009-02-04",2.4
"528","2009-02-05",2.6
"529","2009-02-06",2.6
"530","2009-02-09",2.6
"531","2009-02-10",2.6
"532","2009-02-11",2.6
"533","2009-02-12",2.6
"534","2009-02-13",2.6
"535","2009-02-17",2
"536","2009-02-18",2.6
"537","2009-02-19",2.58
"538","2009-02-20",2
"539","2009-02-23",2
"540","2009-02-24",2
"541","2009-02-25",2.86
"542","2009-02-26",2.86
"543","2009-02-27",2.08
"544","2009-03-02",2.08
"545","2009-03-03",2.08
"546","2009-03-04",2.08
"547","2009-03-05",2.08
"548","2009-03-06",2.08
"549","2009-03-09",1.9
"550","2009-03-10",1.9
"551","2009-03-11",1.8
"552","2009-03-12",1.92
"553","2009-03-13",1.92
"554","2009-03-16",1.92
"555","2009-03-17",1.92
"556","2009-03-18",1.92
"557","2009-03-19",1.92
"558","2009-03-20",1.92
"559","2009-03-23",1.92
"560","2009-03-24",1.92
"561","2009-03-25",1.92
"562","2009-03-26",1.86
"563","2009-03-27",1.86
"564","2009-03-30",1.86
"565","2009-03-31",1.86
"566","2009-04-01",1.86
"567","2009-04-02",1.86
"568","2009-04-03",1.86
"569","2009-04-06",1.86
"570","2009-04-07",1.86
"571","2009-04-08",1.86
"572","2009-04-09",1.86
"573","2009-04-13",2.2
"574","2009-04-14",2.2
"575","2009-04-15",2.2
"576","2009-04-16",2.2
"577","2009-04-17",2.2
"578","2009-04-20",1.8
"579","2009-04-21",1.8
"580","2009-04-22",1.8
"581","2009-04-23",1.8
"582","2009-04-24",1.8
"583","2009-04-27",1.8
"584","2009-04-28",1.8
"585","2009-04-29",1.9
"586","2009-04-30",1.9
"587","2009-05-01",1.9
"588","2009-05-04",1.9
"589","2009-05-05",1.9
"590","2009-05-06",1.9
"591","2009-05-07",1.9
"592","2009-05-08",1.9
"593","2009-05-11",1.9
"594","2009-05-12",1.94
"595","2009-05-13",1.94
"596","2009-05-14",1.94
"597","2009-05-15",1.94
"598","2009-05-18",1.94
"599","2009-05-19",1.94
"600","2009-05-20",1.94
"601","2009-05-21",1.8
"602","2009-05-22",1.8
"603","2009-05-26",1.8
"604","2009-05-27",1.8
"605","2009-05-28",1.8
"606","2009-05-29",1.8
"607","2009-06-01",1.7
"608","2009-06-02",1.7
"609","2009-06-03",1.7
"610","2009-06-04",1.7
"611","2009-06-05",1.7
"612","2009-06-08",1.7
"613","2009-06-09",1.7
"614","2009-06-10",1.7
"615","2009-06-11",1.7
"616","2009-06-12",1.7
"617","2009-06-15",1.7
"618","2009-06-16",1.7
"619","2009-06-17",1.7
"620","2009-06-18",1.7
"621","2009-06-19",1.7
"622","2009-06-22",1.7
"623","2009-06-23",1.8
"624","2009-06-24",1.8
"625","2009-06-25",1.8
"626","2009-06-26",1.8
"627","2009-06-29",1.8
"628","2009-06-30",1.8
"629","2009-07-01",1.6
"630","2009-07-02",1.6
"631","2009-07-06",1.6
"632","2009-07-07",1.6
"633","2009-07-08",1.6
"634","2009-07-09",1.6
"635","2009-07-10",1.6
"636","2009-07-13",1.6
"637","2009-07-14",1.6
"638","2009-07-15",1.6
"639","2009-07-16",1.6
"640","2009-07-17",1.6
"641","2009-07-20",1.5
"642","2009-07-21",1.8
"643","2009-07-22",1.8
"644","2009-07-23",1.8
"645","2009-07-24",1.8
"646","2009-07-27",1.8
"647","2009-07-28",1.8
"648","2009-07-29",1.8
"649","2009-07-30",1.8
"650","2009-07-31",1.32
"651","2009-08-03",1.32
"652","2009-08-04",1.32
"653","2009-08-05",1.32
"654","2009-08-06",1.36
"655","2009-08-07",1.36
"656","2009-08-10",1.36
"657","2009-08-11",1.36
"658","2009-08-12",1.36
"659","2009-08-13",1.36
"660","2009-08-14",1.36
"661","2009-08-17",1.36
"662","2009-08-18",1.36
"663","2009-08-19",1.36
"664","2009-08-20",1.36
"665","2009-08-21",1.36
"666","2009-08-24",1.4
"667","2009-08-25",1.4
"668","2009-08-26",1.4
"669","2009-08-27",1.4
"670","2009-08-28",1.4
"671","2009-08-31",1.4
"672","2009-09-01",1.4
"673","2009-09-02",1.4
"674","2009-09-03",1.4
"675","2009-09-04",1.4
"676","2009-09-08",1.7
"677","2009-09-09",1.7
"678","2009-09-10",1.7
"679","2009-09-11",1.7
"680","2009-09-14",1.7
"681","2009-09-15",1.7
"682","2009-09-16",1.7
"683","2009-09-17",1.7
"684","2009-09-18",1.7
"685","2009-09-21",1.7
"686","2009-09-22",1.7
"687","2009-09-23",1.7
"688","2009-09-24",1.7
"689","2009-09-25",1.7
"690","2009-09-28",1.7
"691","2009-09-29",2.1
"692","2009-09-30",2.2
"693","2009-10-01",2.2
"694","2009-10-02",1.82
"695","2009-10-05",1.8
"696","2009-10-06",1.8
"697","2009-10-07",1.8
"698","2009-10-08",1.82
"699","2009-10-09",2
"700","2009-10-12",2
"701","2009-10-13",2
"702","2009-10-14",2
"703","2009-10-15",1.7
"704","2009-10-16",1.7
"705","2009-10-19",2
"706","2009-10-20",2
"707","2009-10-21",1.82
"708","2009-10-22",1.82
"709","2009-10-23",1.7
"710","2009-10-26",1.6
"711","2009-10-27",1.5
"712","2009-10-28",1.5
"713","2009-10-29",1.5
"714","2009-10-30",1.5
"715","2009-11-02",1.52
"716","2009-11-03",1.56
"717","2009-11-04",1.56
"718","2009-11-05",1.56
"719","2009-11-06",1.84
"720","2009-11-09",2
"721","2009-11-10",2
"722","2009-11-11",2
"723","2009-11-12",2
"724","2009-11-13",2.1
"725","2009-11-16",2.1
"726","2009-11-17",1.9
"727","2009-11-18",1.9
"728","2009-11-19",1.9
"729","2009-11-20",1.9
"730","2009-11-23",1.9
"731","2009-11-24",1.94
"732","2009-11-25",1.98
"733","2009-11-27",1.98
"734","2009-11-30",1.62
"735","2009-12-01",1.48
"736","2009-12-02",1.48
"737","2009-12-03",1.42
"738","2009-12-04",1.46
"739","2009-12-07",1.46
"740","2009-12-08",1.46
"741","2009-12-09",1.46
"742","2009-12-10",1.5
"743","2009-12-11",1.32
"744","2009-12-14",1.32
"745","2009-12-15",1.36
"746","2009-12-16",1.36
"747","2009-12-17",1.36
"748","2009-12-18",1.36
"749","2009-12-21",1.4
"750","2009-12-22",1.4
"751","2009-12-23",1.4
"752","2009-12-24",1.78
"753","2009-12-28",1.78
"754","2009-12-29",1.42
"755","2009-12-30",1.42
"756","2009-12-31",1.4
"757","2010-01-04",1.42
"758","2010-01-05",1.58
"759","2010-01-06",1.6
"760","2010-01-07",1.6
"761","2010-01-08",1.7
"762","2010-01-11",1.68
"763","2010-01-12",2
"764","2010-01-13",2
"765","2010-01-14",2
"766","2010-01-15",2
"767","2010-01-19",2
"768","2010-01-20",1.98
"769","2010-01-21",1.98
"770","2010-01-22",1.6
"771","2010-01-25",1.6
"772","2010-01-26",1.52
"773","2010-01-27",1.52
"774","2010-01-28",1.52
"775","2010-01-29",1.52
"776","2010-02-01",1.5
"777","2010-02-02",1.5
"778","2010-02-03",1.5
"779","2010-02-04",2
"780","2010-02-05",1.98
"781","2010-02-08",1.98
"782","2010-02-09",1.98
"783","2010-02-10",1.92
"784","2010-02-11",2
"785","2010-02-12",2
"786","2010-02-16",2
"787","2010-02-17",2
"788","2010-02-18",2
"789","2010-02-19",2
"790","2010-02-22",2
"791","2010-02-23",2
"792","2010-02-24",2
"793","2010-02-25",2
"794","2010-02-26",2
"795","2010-03-01",2
"796","2010-03-02",2
"797","2010-03-03",2
"798","2010-03-04",1.74
"799","2010-03-05",1.74
"800","2010-03-08",1.41
"801","2010-03-09",1.94
"802","2010-03-10",1.8
"803","2010-03-11",1.8
"804","2010-03-12",1.8
"805","2010-03-15",1.8
"806","2010-03-16",1.8
"807","2010-03-17",1.8
"808","2010-03-18",1.8
"809","2010-03-19",1.8
"810","2010-03-22",1.8
"811","2010-03-23",1.8
"812","2010-03-24",1.8
"813","2010-03-25",1.55
"814","2010-03-26",1.51
"815","2010-03-29",1.51
"816","2010-03-30",1.51
"817","2010-03-31",1.51
"818","2010-04-01",1.85
"819","2010-04-05",1.63
"820","2010-04-06",1.75
"821","2010-04-07",1.75
"822","2010-04-08",1.75
"823","2010-04-09",1.75
"824","2010-04-12",1.75
"825","2010-04-13",1.64
"826","2010-04-14",1.61
"827","2010-04-15",1.6
"828","2010-04-16",1.64
"829","2010-04-19",1.62
"830","2010-04-20",1.64
"831","2010-04-21",1.63
"832","2010-04-22",1.63
"833","2010-04-23",1.63
"834","2010-04-26",1.52
"835","2010-04-27",1.59
"836","2010-04-28",1.62
"837","2010-04-29",1.62
"838","2010-04-30",1.9
"839","2010-05-03",2.6
"840","2010-05-04",2.82
"841","2010-05-05",2.1
"842","2010-05-06",1.85
"843","2010-05-07",1.83
"844","2010-05-10",1.73
"845","2010-05-11",1.59
"846","2010-05-12",1.68
"847","2010-05-13",1.57
"848","2010-05-14",1.54
"849","2010-05-17",1.45
"850","2010-05-18",1.43
"851","2010-05-19",1.43
"852","2010-05-20",1.5
"853","2010-05-21",1.48
"854","2010-05-24",1.48
"855","2010-05-25",1.48
"856","2010-05-26",1.49
"857","2010-05-27",1.49
"858","2010-05-28",1.49
"859","2010-06-01",1.49
"860","2010-06-02",1.55
"861","2010-06-03",1.55
"862","2010-06-04",1.55
"863","2010-06-07",1.35
"864","2010-06-08",1.4
"865","2010-06-09",1.4
"866","2010-06-10",1.4
"867","2010-06-11",1.4
"868","2010-06-14",1.4
"869","2010-06-15",1.4
"870","2010-06-16",1.4
"871","2010-06-17",1.4
"872","2010-06-18",1.4
"873","2010-06-21",1.37
"874","2010-06-22",1.37
"875","2010-06-23",1.37
"876","2010-06-24",1.37
"877","2010-06-25",1.37
"878","2010-06-28",1.36
"879","2010-06-29",1.36
"880","2010-06-30",1.35
"881","2010-07-01",1.35
"882","2010-07-02",1.35
"883","2010-07-06",1.35
"884","2010-07-07",1.35
"885","2010-07-08",1.35
"886","2010-07-09",1.35
"887","2010-07-12",1.35
"888","2010-07-13",1.35
"889","2010-07-14",1.35
"890","2010-07-15",1.35
"891","2010-07-16",1.35
"892","2010-07-19",1.53
"893","2010-07-20",1.53
"894","2010-07-21",1.53
"895","2010-07-22",1.53
"896","2010-07-23",1.53
"897","2010-07-26",1.53
"898","2010-07-27",1.4
"899","2010-07-28",1.4
"900","2010-07-29",1.4
"901","2010-07-30",1.35
"902","2010-08-02",1.4
"903","2010-08-03",1.2
"904","2010-08-04",1.2
"905","2010-08-05",1.2
"906","2010-08-06",1.2
"907","2010-08-09",1.22
"908","2010-08-10",1.22
"909","2010-08-11",1.22
"910","2010-08-12",1.22
"911","2010-08-13",1.22
"912","2010-08-16",1.22
"913","2010-08-17",1.23
"914","2010-08-18",1.23
"915","2010-08-19",1.18
"916","2010-08-20",1.18
"917","2010-08-23",1.18
"918","2010-08-24",1.18
"919","2010-08-25",1.18
"920","2010-08-26",1.18
"921","2010-08-27",1.18
"922","2010-08-30",1.18
"923","2010-08-31",1.18
"924","2010-09-01",1.18
"925","2010-09-02",1.05
"926","2010-09-03",1.05
"927","2010-09-07",1.13
"928","2010-09-08",1.13
"929","2010-09-09",1.1
"930","2010-09-10",1.1
"931","2010-09-13",1.1
"932","2010-09-14",1.19
"933","2010-09-15",1.19
"934","2010-09-16",1.37
"935","2010-09-17",1.37
"936","2010-09-20",1.37
"937","2010-09-21",1.37
"938","2010-09-22",1.37
"939","2010-09-23",1.37
"940","2010-09-24",1.37
"941","2010-09-27",1.37
"942","2010-09-28",1.37
"943","2010-09-29",1.37
"944","2010-09-30",1.37
"945","2010-10-01",1.27
"946","2010-10-04",1.27
"947","2010-10-05",1.26
"948","2010-10-06",1.28
"949","2010-10-07",1.28
"950","2010-10-08",1.28
"951","2010-10-11",1.28
"952","2010-10-12",1.28
"953","2010-10-13",1.28
"954","2010-10-14",1.28
"955","2010-10-15",1.15
"956","2010-10-18",1.26
"957","2010-10-19",1.26
"958","2010-10-20",1.26
"959","2010-10-21",1.26
"960","2010-10-22",1.74
"961","2010-10-25",1.9
"962","2010-10-26",1.8
"963","2010-10-27",1.98
"964","2010-10-28",2.7
"965","2010-10-29",2.58
"966","2010-11-01",2
"967","2010-11-02",1.95
"968","2010-11-03",1.9
"969","2010-11-04",2.14
"970","2010-11-05",2.1
"971","2010-11-08",1.94
"972","2010-11-09",1.88
"973","2010-11-10",1.89
"974","2010-11-11",1.74
"975","2010-11-12",1.56
"976","2010-11-15",1.38
"977","2010-11-16",1.43
"978","2010-11-17",1.58
"979","2010-11-18",1.7
"980","2010-11-19",1.64
"981","2010-11-22",1.49
"982","2010-11-23",1.47
"983","2010-11-24",1.52
"984","2010-11-26",2.15
"985","2010-11-29",2.05
"986","2010-11-30",2.1
"987","2010-12-01",2.06
"988","2010-12-02",3.08
"989","2010-12-03",2.71
"990","2010-12-06",2.9
"991","2010-12-07",2.71
"992","2010-12-08",2.85
"993","2010-12-09",2.62
"994","2010-12-10",2.56
"995","2010-12-13",2.28
"996","2010-12-14",2.08
"997","2010-12-15",2.13
"998","2010-12-16",2.33
"999","2010-12-17",2.24
"1000","2010-12-20",2.14
"1001","2010-12-21",2.29
"1002","2010-12-22",2.21
"1003","2010-12-23",2.12
"1004","2010-12-27",2.08
"1005","2010-12-28",1.96
