"","date","CHCT"
"143","2015-12-10",18.08
"144","2015-12-11",18.219999
"145","2015-12-14",18.190001
"146","2015-12-15",18.68
"147","2015-12-16",18.889999
"148","2015-12-17",18.6
"149","2015-12-18",19.110001
"150","2015-12-21",18.700001
"151","2015-12-22",18.51
"152","2015-12-23",18.469999
"153","2015-12-24",18.34
"154","2015-12-28",18.469999
"155","2015-12-29",18.48
"156","2015-12-30",18.4
"157","2015-12-31",18.43
"158","2016-01-04",18.48
"159","2016-01-05",18.48
"160","2016-01-06",18.469999
"161","2016-01-07",18.190001
"162","2016-01-08",17.9
"163","2016-01-11",17.82
"164","2016-01-12",17.620001
"165","2016-01-13",17.07
"166","2016-01-14",16.860001
"167","2016-01-15",16.73
"168","2016-01-19",16.57
"169","2016-01-20",16.379999
"170","2016-01-21",16.73
"171","2016-01-22",17.43
"172","2016-01-25",17.860001
"173","2016-01-26",17.940001
"174","2016-01-27",17.889999
"175","2016-01-28",18.139999
"176","2016-01-29",18.52
"177","2016-02-01",18.450001
"178","2016-02-02",18.120001
"179","2016-02-03",17.98
"180","2016-02-04",18.24
"181","2016-02-05",17.73
"182","2016-02-08",17.120001
"183","2016-02-09",17.83
"184","2016-02-10",18.35
"185","2016-02-11",17.35
"186","2016-02-12",17.5
"187","2016-02-16",17.860001
"188","2016-02-17",17.99
"189","2016-02-18",17.889999
"190","2016-02-19",17.83
"191","2016-02-22",17.99
"192","2016-02-23",18
"193","2016-02-24",17.9
"194","2016-02-25",17.959999
"195","2016-02-26",17.77
"196","2016-02-29",17.969999
"197","2016-03-01",18.299999
"198","2016-03-02",18.639999
"199","2016-03-03",18.9
"200","2016-03-04",18.85
"201","2016-03-07",18.790001
"202","2016-03-08",19
"203","2016-03-09",18.84
"204","2016-03-10",18.559999
"205","2016-03-11",18.799999
"206","2016-03-14",18.85
"207","2016-03-15",18.83
"208","2016-03-16",18.84
"209","2016-03-17",18.98
"210","2016-03-18",18.1
"211","2016-03-21",18.34
"212","2016-03-22",18.32
"213","2016-03-23",18.76
"214","2016-03-24",18.969999
"215","2016-03-28",18.77
"216","2016-03-29",18.77
"217","2016-03-30",18.59
"218","2016-03-31",18.49
"219","2016-04-01",18.129999
"220","2016-04-04",18.209999
"221","2016-04-05",17.84
"222","2016-04-06",17.870001
"223","2016-04-07",17.82
"224","2016-04-08",17.82
"225","2016-04-11",18.15
"226","2016-04-12",18.24
"227","2016-04-13",18.25
"228","2016-04-14",18.57
"229","2016-04-15",18.129999
"230","2016-04-18",18.370001
"231","2016-04-19",18.190001
"232","2016-04-20",18
"233","2016-04-21",18.030001
"234","2016-04-22",18.209999
"235","2016-04-25",18.299999
"236","2016-04-26",18.549999
"237","2016-04-27",18.629999
"238","2016-04-28",18.4
"239","2016-04-29",18.200001
"240","2016-05-02",18.17
"241","2016-05-03",18.200001
"242","2016-05-04",19
"243","2016-05-05",19.16
"244","2016-05-06",19.42
"245","2016-05-09",18.940001
"246","2016-05-10",18.98
"247","2016-05-11",18.459999
"248","2016-05-12",18.530001
"249","2016-05-13",18.9
"250","2016-05-16",18.85
"251","2016-05-17",18.75
"252","2016-05-18",18.280001
"253","2016-05-19",18.23
"254","2016-05-20",18.24
"255","2016-05-23",18.370001
"256","2016-05-24",18.49
"257","2016-05-25",18.4
"258","2016-05-26",18.559999
"259","2016-05-27",18.450001
"260","2016-05-31",18.66
"261","2016-06-01",18.799999
"262","2016-06-02",18.84
"263","2016-06-03",19.530001
"264","2016-06-06",19.950001
"265","2016-06-07",19.84
"266","2016-06-08",19.76
"267","2016-06-09",19.76
"268","2016-06-10",19.85
"269","2016-06-13",19.26
"270","2016-06-14",19.26
"271","2016-06-15",19.66
"272","2016-06-16",19.76
"273","2016-06-17",20.17
"274","2016-06-20",20.139999
"275","2016-06-21",20.379999
"276","2016-06-22",20.49
"277","2016-06-23",20.52
"278","2016-06-24",19.84
"279","2016-06-27",20.32
"280","2016-06-28",21.16
"281","2016-06-29",21.01
"282","2016-06-30",21.139999
"283","2016-07-01",21.73
"284","2016-07-05",21.6
"285","2016-07-06",21.790001
"286","2016-07-07",21.530001
"287","2016-07-08",21.85
"288","2016-07-11",21.799999
"289","2016-07-12",21.959999
"290","2016-07-13",21.82
"291","2016-07-14",21.190001
"292","2016-07-15",21.620001
"293","2016-07-18",21.959999
"294","2016-07-19",21.870001
"295","2016-07-20",22.49
"296","2016-07-21",22.93
"297","2016-07-22",23.27
"298","2016-07-25",23.280001
"299","2016-07-26",22.98
"300","2016-07-27",22.48
"301","2016-07-28",22.690001
"302","2016-07-29",22.99
"303","2016-08-01",23.040001
"304","2016-08-02",23.219999
"305","2016-08-03",23.129999
"306","2016-08-04",23.32
"307","2016-08-05",23.35
"308","2016-08-08",23.33
"309","2016-08-09",23.540001
"310","2016-08-10",23.4
"311","2016-08-11",23.110001
"312","2016-08-12",23.290001
"313","2016-08-15",22.9
"314","2016-08-16",22.9
"315","2016-08-17",22.889999
"316","2016-08-18",23.139999
"317","2016-08-19",23
"318","2016-08-22",22.969999
"319","2016-08-23",22.889999
"320","2016-08-24",22.82
"321","2016-08-25",22.9
"322","2016-08-26",22.200001
"323","2016-08-29",22.52
"324","2016-08-30",22.690001
"325","2016-08-31",22.969999
"326","2016-09-01",22.99
"327","2016-09-02",22.950001
"328","2016-09-06",23.09
"329","2016-09-07",23
"330","2016-09-08",22.75
"331","2016-09-09",21.620001
"332","2016-09-12",21.860001
"333","2016-09-13",21.610001
"334","2016-09-14",21.4
"335","2016-09-15",21.379999
"336","2016-09-16",21.059999
"337","2016-09-19",21.57
"338","2016-09-20",21.48
"339","2016-09-21",22.360001
"340","2016-09-22",23.01
"341","2016-09-23",22.92
"342","2016-09-26",22.76
"343","2016-09-27",22.299999
"344","2016-09-28",22.15
"345","2016-09-29",21.85
"346","2016-09-30",21.92
"347","2016-10-03",21.75
"348","2016-10-04",21.459999
"349","2016-10-05",21.549999
"350","2016-10-06",21.91
"351","2016-10-07",22.67
"352","2016-10-10",22.58
"353","2016-10-11",21.690001
"354","2016-10-12",21.83
"355","2016-10-13",21.809999
"356","2016-10-14",22.440001
"357","2016-10-17",22.209999
"358","2016-10-18",22.57
"359","2016-10-19",22.99
"360","2016-10-20",23.17
"361","2016-10-21",23.450001
"362","2016-10-24",23.52
"363","2016-10-25",23.549999
"364","2016-10-26",23.459999
"365","2016-10-27",22.51
"366","2016-10-28",22.32
"367","2016-10-31",22.379999
"368","2016-11-01",22.450001
"369","2016-11-02",22.299999
"370","2016-11-03",22.33
"371","2016-11-04",22.42
"372","2016-11-07",22.75
"373","2016-11-08",22.74
"374","2016-11-09",22.48
"375","2016-11-10",21.450001
"376","2016-11-11",20.85
"377","2016-11-14",21.07
"378","2016-11-15",21.049999
"379","2016-11-16",21.290001
"380","2016-11-17",21.370001
"381","2016-11-18",21.969999
"382","2016-11-21",22.030001
"383","2016-11-22",22.35
"384","2016-11-23",22.34
"385","2016-11-25",22.76
"386","2016-11-28",22.42
"387","2016-11-29",22.360001
"388","2016-11-30",21.780001
"389","2016-12-01",21.469999
"390","2016-12-02",21.59
"391","2016-12-05",21.9
"392","2016-12-06",22.33
"393","2016-12-07",22.33
"394","2016-12-08",22.809999
"395","2016-12-09",22.559999
"396","2016-12-12",22.290001
"397","2016-12-13",22.25
"398","2016-12-14",22.17
"399","2016-12-15",22.59
"400","2016-12-16",22.389999
"401","2016-12-19",22.809999
"402","2016-12-20",22.860001
"403","2016-12-21",22.780001
"404","2016-12-22",22.799999
"405","2016-12-23",22.85
"406","2016-12-27",22.82
"407","2016-12-28",22.940001
"408","2016-12-29",22.940001
"409","2016-12-30",23.030001
"410","2017-01-03",23.190001
"411","2017-01-04",23.27
"412","2017-01-05",23.200001
"413","2017-01-06",23.129999
"414","2017-01-09",23.110001
"415","2017-01-10",23.120001
"416","2017-01-11",22.92
"417","2017-01-12",22.610001
"418","2017-01-13",22.67
"419","2017-01-17",22.66
"420","2017-01-18",22.82
"421","2017-01-19",22.790001
"422","2017-01-20",22.809999
"423","2017-01-23",22.450001
"424","2017-01-24",22.780001
"425","2017-01-25",22.51
"426","2017-01-26",21.540001
"427","2017-01-27",22.02
"428","2017-01-30",21.74
"429","2017-01-31",21.57
"430","2017-02-01",21.42
"431","2017-02-02",21.82
"432","2017-02-03",22.700001
"433","2017-02-06",22.280001
"434","2017-02-07",22.5
"435","2017-02-08",22.540001
"436","2017-02-09",22.66
"437","2017-02-10",22.91
"438","2017-02-13",22.99
"439","2017-02-14",22.93
"440","2017-02-15",22.719999
"441","2017-02-16",22.85
"442","2017-02-17",22.790001
"443","2017-02-21",22.76
"444","2017-02-22",22.719999
"445","2017-02-23",22.77
"446","2017-02-24",23.48
"447","2017-02-27",24.15
"448","2017-02-28",23.790001
"449","2017-03-01",23.82
"450","2017-03-02",23.76
"451","2017-03-03",23.870001
"452","2017-03-06",23.540001
"453","2017-03-07",23.370001
"454","2017-03-08",22.83
"455","2017-03-09",22.940001
"456","2017-03-10",22.6
"457","2017-03-13",22.51
"458","2017-03-14",22.309999
"459","2017-03-15",23
"460","2017-03-16",22.879999
"461","2017-03-17",23.15
"462","2017-03-20",22.969999
"463","2017-03-21",22.870001
"464","2017-03-22",22.75
"465","2017-03-23",22.969999
"466","2017-03-24",22.98
"467","2017-03-27",23
"468","2017-03-28",23.209999
"469","2017-03-29",23.23
"470","2017-03-30",23.190001
"471","2017-03-31",23.9
"472","2017-04-03",24.059999
"473","2017-04-04",23.92
"474","2017-04-05",24.42
"475","2017-04-06",24.9
"476","2017-04-07",24.74
"477","2017-04-10",24.530001
"478","2017-04-11",24.690001
"479","2017-04-12",24.530001
"480","2017-04-13",24.5
"481","2017-04-17",24.559999
"482","2017-04-18",24.639999
"483","2017-04-19",24.68
"484","2017-04-20",24.799999
"485","2017-04-21",24.799999
"486","2017-04-24",24.98
"487","2017-04-25",25.42
"488","2017-04-26",25.200001
"489","2017-04-27",25.42
"490","2017-04-28",24.719999
"491","2017-05-01",24.559999
"492","2017-05-02",24.66
"493","2017-05-03",24.18
"494","2017-05-04",24.43
"495","2017-05-05",24.74
"496","2017-05-08",24.959999
"497","2017-05-09",24.559999
"498","2017-05-10",25.690001
"499","2017-05-11",25.379999
"500","2017-05-12",25.299999
"501","2017-05-15",25.469999
"502","2017-05-16",24.610001
"503","2017-05-17",24.5
"504","2017-05-18",24.82
"505","2017-05-19",24.57
"506","2017-05-22",25.25
"507","2017-05-23",24.82
"508","2017-05-24",25.25
"509","2017-05-25",25.110001
"510","2017-05-26",24.860001
"511","2017-05-30",24.5
"512","2017-05-31",24.700001
"513","2017-06-01",25.059999
"514","2017-06-02",25.389999
"515","2017-06-05",25.690001
"516","2017-06-06",25.379999
"517","2017-06-07",25.5
"518","2017-06-08",25.450001
"519","2017-06-09",25.780001
"520","2017-06-12",25.84
"521","2017-06-13",26
"522","2017-06-14",25.799999
"523","2017-06-15",25.67
"524","2017-06-16",26.34
"525","2017-06-19",26.34
"526","2017-06-20",25.799999
"527","2017-06-21",25.65
"528","2017-06-22",25.450001
"529","2017-06-23",26.15
"530","2017-06-26",26.059999
"531","2017-06-27",26.02
"532","2017-06-28",25.93
"533","2017-06-29",25.68
"534","2017-06-30",25.59
"535","2017-07-03",25.82
"536","2017-07-05",25.68
"537","2017-07-06",25.58
"538","2017-07-07",26.15
"539","2017-07-10",25.34
"540","2017-07-11",25.540001
"541","2017-07-12",25.780001
"542","2017-07-13",25.59
"543","2017-07-14",25.52
"544","2017-07-17",25.889999
"545","2017-07-18",26
"546","2017-07-19",24.950001
"547","2017-07-20",23.450001
"548","2017-07-21",24.5
"549","2017-07-24",24.700001
"550","2017-07-25",24.93
"551","2017-07-26",25.459999
"552","2017-07-27",25.34
"553","2017-07-28",25.15
"554","2017-07-31",25.370001
"555","2017-08-01",25.32
"556","2017-08-02",25.32
"557","2017-08-03",25.42
"558","2017-08-04",24.6
"559","2017-08-07",24.57
"560","2017-08-08",24.879999
"561","2017-08-09",24.51
"562","2017-08-10",24.879999
"563","2017-08-11",25.08
"564","2017-08-14",25.299999
"565","2017-08-15",25.110001
"566","2017-08-16",25.129999
"567","2017-08-17",24.530001
"568","2017-08-18",24.559999
"569","2017-08-21",24.74
"570","2017-08-22",24.67
"571","2017-08-23",25.41
"572","2017-08-24",26.09
"573","2017-08-25",26.24
"574","2017-08-28",25.959999
"575","2017-08-29",25.959999
"576","2017-08-30",26.24
"577","2017-08-31",26.559999
"578","2017-09-01",26.73
"579","2017-09-05",26.57
"580","2017-09-06",26.59
"581","2017-09-07",26.879999
"582","2017-09-08",26.540001
"583","2017-09-11",26.940001
"584","2017-09-12",26.4
"585","2017-09-13",26.309999
"586","2017-09-14",26.73
"587","2017-09-15",26.959999
"588","2017-09-18",27.450001
"589","2017-09-19",27.27
"590","2017-09-20",27.24
"591","2017-09-21",26.809999
"592","2017-09-22",26.57
"593","2017-09-25",26.690001
"594","2017-09-26",26.65
"595","2017-09-27",26.620001
"596","2017-09-28",27.120001
"597","2017-09-29",26.959999
"598","2017-10-02",27.370001
"599","2017-10-03",27.32
"600","2017-10-04",27.32
"601","2017-10-05",27.389999
"602","2017-10-06",27.33
"603","2017-10-09",27.280001
"604","2017-10-10",27.4
"605","2017-10-11",27.370001
"606","2017-10-12",27.360001
"607","2017-10-13",27.370001
"608","2017-10-16",27.370001
"609","2017-10-17",27.52
"610","2017-10-18",27.620001
"611","2017-10-19",27.67
"612","2017-10-20",27.68
"613","2017-10-23",27.82
"614","2017-10-24",27.780001
"615","2017-10-25",27.790001
"616","2017-10-26",27.42
"617","2017-10-27",27.83
"618","2017-10-30",27.459999
"619","2017-10-31",27.43
"620","2017-11-01",27.65
"621","2017-11-02",27.719999
"622","2017-11-03",27.709999
"623","2017-11-06",27.700001
"624","2017-11-07",27.65
"625","2017-11-08",26.799999
"626","2017-11-09",27.16
"627","2017-11-10",27.26
"628","2017-11-13",27.43
"629","2017-11-14",28.440001
"630","2017-11-15",27.98
"631","2017-11-16",27.9
"632","2017-11-17",27.530001
"633","2017-11-20",27.780001
"634","2017-11-21",27.93
"635","2017-11-22",28.23
"636","2017-11-24",28.77
"637","2017-11-27",28.219999
"638","2017-11-28",28.52
"639","2017-11-29",28.58
"640","2017-11-30",27.26
"641","2017-12-01",27.209999
"642","2017-12-04",26.969999
"643","2017-12-05",26.440001
"644","2017-12-06",26.5
"645","2017-12-07",26.860001
"646","2017-12-08",26.889999
"647","2017-12-11",26.889999
"648","2017-12-12",27.110001
"649","2017-12-13",27.6
"650","2017-12-14",27.469999
"651","2017-12-15",28.219999
"652","2017-12-18",28.02
"653","2017-12-19",28.780001
"654","2017-12-20",28.610001
"655","2017-12-21",28.639999
"656","2017-12-22",28.42
"657","2017-12-26",28
"658","2017-12-27",28.15
"659","2017-12-28",28.26
"660","2017-12-29",28.1
"661","2018-01-02",28.030001
"662","2018-01-03",27.58
"663","2018-01-04",27.49
"664","2018-01-05",27.23
"665","2018-01-08",26.91
"666","2018-01-09",26.77
"667","2018-01-10",26.200001
"668","2018-01-11",25.84
"669","2018-01-12",25.73
"670","2018-01-16",25.950001
"671","2018-01-17",26.190001
"672","2018-01-18",25.85
"673","2018-01-19",26.120001
"674","2018-01-22",26
"675","2018-01-23",26.76
"676","2018-01-24",26.379999
"677","2018-01-25",26.809999
"678","2018-01-26",26.799999
"679","2018-01-29",25.98
"680","2018-01-30",26.01
"681","2018-01-31",26.639999
"682","2018-02-01",26.27
"683","2018-02-02",26.09
"684","2018-02-05",25.01
"685","2018-02-06",25.209999
"686","2018-02-07",25
"687","2018-02-08",24.440001
"688","2018-02-09",24.91
"689","2018-02-12",24.299999
"690","2018-02-13",24.280001
"691","2018-02-14",23.870001
"692","2018-02-15",23.58
"693","2018-02-16",23.790001
"694","2018-02-20",22.75
"695","2018-02-21",22.440001
"696","2018-02-22",22.629999
"697","2018-02-23",24.18
"698","2018-02-26",23.68
"699","2018-02-27",23.59
"700","2018-02-28",23.540001
"701","2018-03-01",23.889999
"702","2018-03-02",24.27
"703","2018-03-05",24.370001
"704","2018-03-06",24.74
"705","2018-03-07",25.030001
"706","2018-03-08",25.02
"707","2018-03-09",25.309999
"708","2018-03-12",25.41
"709","2018-03-13",25.700001
"710","2018-03-14",25.59
"711","2018-03-15",25.32
"712","2018-03-16",25.860001
"713","2018-03-19",25.809999
"714","2018-03-20",25.540001
"715","2018-03-21",25.459999
"716","2018-03-22",25.35
"717","2018-03-23",24.84
"718","2018-03-26",25.110001
"719","2018-03-27",25.190001
"720","2018-03-28",25.889999
"721","2018-03-29",25.74
"722","2018-04-02",25.440001
"723","2018-04-03",25.360001
"724","2018-04-04",25.469999
"725","2018-04-05",25.299999
"726","2018-04-06",25.309999
"727","2018-04-09",25.4
"728","2018-04-10",25.139999
"729","2018-04-11",25.34
"730","2018-04-12",25.18
"731","2018-04-13",25.18
"732","2018-04-16",25.530001
"733","2018-04-17",25.780001
"734","2018-04-18",25.91
"735","2018-04-19",25.73
"736","2018-04-20",25.540001
"737","2018-04-23",25.52
"738","2018-04-24",25.110001
"739","2018-04-25",24.709999
"740","2018-04-26",24.6
"741","2018-04-27",25.450001
"742","2018-04-30",25.5
"743","2018-05-01",25.860001
"744","2018-05-02",25.790001
"745","2018-05-03",25.799999
"746","2018-05-04",26.49
"747","2018-05-07",26.91
"748","2018-05-08",27.129999
"749","2018-05-09",26.969999
"750","2018-05-10",26.959999
"751","2018-05-11",26.700001
"752","2018-05-14",26.370001
"753","2018-05-15",25.959999
"754","2018-05-16",25.959999
"755","2018-05-17",25.719999
"756","2018-05-18",25.65
"757","2018-05-21",26.280001
"758","2018-05-22",26.23
"759","2018-05-23",27.030001
"760","2018-05-24",27.450001
"761","2018-05-25",27.59
"762","2018-05-29",27.959999
"763","2018-05-30",28.08
"764","2018-05-31",27.700001
"765","2018-06-01",27.549999
"766","2018-06-04",28.030001
"767","2018-06-05",27.700001
"768","2018-06-06",27.67
"769","2018-06-07",27.51
"770","2018-06-08",27.639999
"771","2018-06-11",27.65
"772","2018-06-12",27.82
"773","2018-06-13",27.620001
"774","2018-06-14",27.74
"775","2018-06-15",27.93
"776","2018-06-18",27.959999
"777","2018-06-19",28.25
"778","2018-06-20",29.1
"779","2018-06-21",29.190001
"780","2018-06-22",29.389999
"781","2018-06-25",29.389999
"782","2018-06-26",29.709999
"783","2018-06-27",29.540001
"784","2018-06-28",29.85
"785","2018-06-29",29.870001
"786","2018-07-02",29.1
"787","2018-07-03",29.559999
"788","2018-07-05",29.809999
"789","2018-07-06",29.9
"790","2018-07-09",29.66
"791","2018-07-10",29.620001
"792","2018-07-11",29.48
"793","2018-07-12",29.57
"794","2018-07-13",29.66
"795","2018-07-16",29.68
"796","2018-07-17",29.41
"797","2018-07-18",29.35
"798","2018-07-19",29.98
"799","2018-07-20",30.219999
"800","2018-07-23",30.6
"801","2018-07-24",29.940001
"802","2018-07-25",30.379999
"803","2018-07-26",30.65
"804","2018-07-27",29.83
"805","2018-07-30",29.58
"806","2018-07-31",30
"807","2018-08-01",30.219999
"808","2018-08-02",30.5
"809","2018-08-03",30.73
"810","2018-08-06",30.870001
"811","2018-08-07",30.74
"812","2018-08-08",31.709999
"813","2018-08-09",31.690001
"814","2018-08-10",31.92
"815","2018-08-13",31.950001
"816","2018-08-14",32.279999
"817","2018-08-15",31.73
"818","2018-08-16",31.67
"819","2018-08-17",31.530001
"820","2018-08-20",31.549999
"821","2018-08-21",31.52
"822","2018-08-22",31.379999
"823","2018-08-23",31.360001
"824","2018-08-24",31.32
"825","2018-08-27",30.959999
"826","2018-08-28",31.040001
"827","2018-08-29",31.040001
"828","2018-08-30",31.52
"829","2018-08-31",31.030001
"830","2018-09-04",30.700001
"831","2018-09-05",30.92
"832","2018-09-06",30.969999
"833","2018-09-07",30.719999
"834","2018-09-10",30.469999
"835","2018-09-11",30.540001
"836","2018-09-12",30.68
"837","2018-09-13",30.74
"838","2018-09-14",30.59
"839","2018-09-17",30.67
"840","2018-09-18",30.370001
"841","2018-09-19",29.459999
"842","2018-09-20",29.75
"843","2018-09-21",29.959999
"844","2018-09-24",29.450001
"845","2018-09-25",29.860001
"846","2018-09-26",29.91
"847","2018-09-27",30.09
"848","2018-09-28",30.98
"849","2018-10-01",30.75
"850","2018-10-02",30.370001
"851","2018-10-03",29.780001
"852","2018-10-04",29.4
"853","2018-10-05",29.299999
"854","2018-10-08",29.879999
"855","2018-10-09",30.209999
"856","2018-10-10",29.93
"857","2018-10-11",28.540001
"858","2018-10-12",27.959999
"859","2018-10-15",27.92
"860","2018-10-16",28.77
"861","2018-10-17",29.450001
"862","2018-10-18",29.35
"863","2018-10-19",29.219999
"864","2018-10-22",29.27
"865","2018-10-23",29.559999
"866","2018-10-24",30.02
"867","2018-10-25",30.52
"868","2018-10-26",29.790001
"869","2018-10-29",30.26
"870","2018-10-30",30.67
"871","2018-10-31",29.719999
"872","2018-11-01",29.639999
"873","2018-11-02",29.030001
"874","2018-11-05",29.440001
"875","2018-11-06",29.5
"876","2018-11-07",29.75
"877","2018-11-08",29.83
"878","2018-11-09",29.959999
"879","2018-11-12",30.190001
"880","2018-11-13",29.190001
"881","2018-11-14",29.049999
"882","2018-11-15",28.629999
"883","2018-11-16",29.700001
"884","2018-11-19",29.450001
"885","2018-11-20",29.879999
"886","2018-11-21",29.68
"887","2018-11-23",29.559999
"888","2018-11-26",29.74
"889","2018-11-27",29.610001
"890","2018-11-28",31.01
"891","2018-11-29",30.969999
"892","2018-11-30",31.540001
"893","2018-12-03",30.99
"894","2018-12-04",30.280001
"895","2018-12-06",31.17
"896","2018-12-07",31.030001
"897","2018-12-10",30.790001
"898","2018-12-11",30.799999
"899","2018-12-12",30.440001
"900","2018-12-13",30.540001
"901","2018-12-14",30.59
"902","2018-12-17",29.02
"903","2018-12-18",29.700001
"904","2018-12-19",29.370001
"905","2018-12-20",29.09
"906","2018-12-21",28.51
"907","2018-12-24",27.620001
"908","2018-12-26",28.67
"909","2018-12-27",28.620001
"910","2018-12-28",28.950001
"911","2018-12-31",28.83
"912","2019-01-02",28.23
"913","2019-01-03",28.370001
"914","2019-01-04",29.299999
"915","2019-01-07",30.15
"916","2019-01-08",30.719999
"917","2019-01-09",30.549999
"918","2019-01-10",30.469999
"919","2019-01-11",30.77
"920","2019-01-14",30.41
"921","2019-01-15",30.67
"922","2019-01-16",30.799999
"923","2019-01-17",31.440001
"924","2019-01-18",31.860001
"925","2019-01-22",32.220001
"926","2019-01-23",32.310001
"927","2019-01-24",31.799999
"928","2019-01-25",31.84
"929","2019-01-28",32.07
"930","2019-01-29",31.91
"931","2019-01-30",32.400002
"932","2019-01-31",33.02
"933","2019-02-01",32.759998
"934","2019-02-04",33.02
"935","2019-02-05",33.32
"936","2019-02-06",33.209999
"937","2019-02-07",33.490002
"938","2019-02-08",34.150002
"939","2019-02-11",34.59
"940","2019-02-12",34.029999
"941","2019-02-13",34.560001
"942","2019-02-14",35.060001
"943","2019-02-15",34.650002
"944","2019-02-19",34.889999
"945","2019-02-20",35.009998
"946","2019-02-21",34.689999
"947","2019-02-22",35.369999
"948","2019-02-25",35.849998
"949","2019-02-26",37.080002
"950","2019-02-27",34.16
"951","2019-02-28",35.689999
"952","2019-03-01",33.75
"953","2019-03-04",33.630001
"954","2019-03-05",33.169998
"955","2019-03-06",33.130001
"956","2019-03-07",32.639999
"957","2019-03-08",32.849998
"958","2019-03-11",33.98
"959","2019-03-12",33.400002
"960","2019-03-13",33.799999
"961","2019-03-14",33.77
"962","2019-03-15",33.939999
"963","2019-03-18",34.060001
"964","2019-03-19",34.259998
"965","2019-03-20",34.73
"966","2019-03-21",35.639999
"967","2019-03-22",34.529999
"968","2019-03-25",35.330002
