"","date","CIDM"
"136","2007-07-18",92.300003
"137","2007-07-19",92.900002
"138","2007-07-20",91.199997
"139","2007-07-23",89.099998
"140","2007-07-24",83.400002
"141","2007-07-25",82.599998
"142","2007-07-26",79.400002
"143","2007-07-27",80
"144","2007-07-30",78.5
"145","2007-07-31",81
"146","2007-08-01",80.199997
"147","2007-08-02",81.699997
"148","2007-08-03",82
"149","2007-08-06",82.900002
"150","2007-08-07",83.099998
"151","2007-08-08",88.699997
"152","2007-08-09",93.900002
"153","2007-08-10",84.800003
"154","2007-08-13",79
"155","2007-08-14",71.800003
"156","2007-08-15",68.900002
"157","2007-08-16",66
"158","2007-08-17",69.900002
"159","2007-08-20",67.699997
"160","2007-08-21",68.900002
"161","2007-08-22",67.5
"162","2007-08-23",66.400002
"163","2007-08-24",65.400002
"164","2007-08-27",65.599998
"165","2007-08-28",63.099998
"166","2007-08-29",60.799999
"167","2007-08-30",61.5
"168","2007-08-31",62.099998
"169","2007-09-04",63.900002
"170","2007-09-05",65.900002
"171","2007-09-06",64.699997
"172","2007-09-07",63.400002
"173","2007-09-10",62.5
"174","2007-09-11",62
"175","2007-09-12",62.099998
"176","2007-09-13",61.5
"177","2007-09-14",59.099998
"178","2007-09-17",57.700001
"179","2007-09-18",58.799999
"180","2007-09-19",56
"181","2007-09-20",55.599998
"182","2007-09-21",56.099998
"183","2007-09-24",55.5
"184","2007-09-25",54
"185","2007-09-26",55.299999
"186","2007-09-27",55.400002
"187","2007-09-28",56
"188","2007-10-01",55.900002
"189","2007-10-02",55
"190","2007-10-03",52.5
"191","2007-10-04",53.200001
"192","2007-10-05",55.299999
"193","2007-10-08",55.099998
"194","2007-10-09",54.5
"195","2007-10-10",55
"196","2007-10-11",55
"197","2007-10-12",55.099998
"198","2007-10-15",54.900002
"199","2007-10-16",53.900002
"200","2007-10-17",52.900002
"201","2007-10-18",51.599998
"202","2007-10-19",49.5
"203","2007-10-22",48.900002
"204","2007-10-23",49
"205","2007-10-24",48.099998
"206","2007-10-25",47.900002
"207","2007-10-26",46.700001
"208","2007-10-29",46
"209","2007-10-30",46.799999
"210","2007-10-31",47
"211","2007-11-01",44.900002
"212","2007-11-02",44.5
"213","2007-11-05",43.099998
"214","2007-11-06",41
"215","2007-11-07",38.900002
"216","2007-11-08",38.099998
"217","2007-11-09",31.5
"218","2007-11-12",29.6
"219","2007-11-13",35
"220","2007-11-14",33
"221","2007-11-15",35.400002
"222","2007-11-16",36.299999
"223","2007-11-19",37.799999
"224","2007-11-20",36.900002
"225","2007-11-21",37.099998
"226","2007-11-23",39.099998
"227","2007-11-26",42.5
"228","2007-11-27",41.200001
"229","2007-11-28",43
"230","2007-11-29",43.099998
"231","2007-11-30",44.799999
"232","2007-12-03",44.599998
"233","2007-12-04",45
"234","2007-12-05",44.099998
"235","2007-12-06",45
"236","2007-12-07",49
"237","2007-12-10",50.900002
"238","2007-12-11",50.200001
"239","2007-12-12",49.299999
"240","2007-12-13",45.400002
"241","2007-12-14",41.299999
"242","2007-12-17",39
"243","2007-12-18",39.900002
"244","2007-12-19",38.099998
"245","2007-12-20",37.400002
"246","2007-12-21",40.700001
"247","2007-12-24",42
"248","2007-12-26",42.5
"249","2007-12-27",42.200001
"250","2007-12-28",42.599998
"251","2007-12-31",44.700001
"252","2008-01-02",42.900002
"253","2008-01-03",40.299999
"254","2008-01-04",39
"255","2008-01-07",38.900002
"256","2008-01-08",38.200001
"257","2008-01-09",37
"258","2008-01-10",36.5
"259","2008-01-11",35
"260","2008-01-14",34.799999
"261","2008-01-15",31
"262","2008-01-16",27.6
"263","2008-01-17",27.200001
"264","2008-01-18",24.700001
"265","2008-01-22",22.5
"266","2008-01-23",24.299999
"267","2008-01-24",25.1
"268","2008-01-25",27
"269","2008-01-28",28.9
"270","2008-01-29",32.299999
"271","2008-01-30",33.299999
"272","2008-01-31",32.5
"273","2008-02-01",33.5
"274","2008-02-04",31.9
"275","2008-02-05",30.299999
"276","2008-02-06",28.799999
"277","2008-02-07",27.9
"278","2008-02-08",27.799999
"279","2008-02-11",25.200001
"280","2008-02-12",25
"281","2008-02-13",24.799999
"282","2008-02-14",24.6
"283","2008-02-15",22.6
"284","2008-02-19",22.6
"285","2008-02-20",22.4
"286","2008-02-21",22
"287","2008-02-22",22.5
"288","2008-02-25",23.200001
"289","2008-02-26",23.799999
"290","2008-02-27",23.9
"291","2008-02-28",23.6
"292","2008-02-29",23.6
"293","2008-03-03",22.700001
"294","2008-03-04",24
"295","2008-03-05",26.1
"296","2008-03-06",25.200001
"297","2008-03-07",25
"298","2008-03-10",25
"299","2008-03-11",29.200001
"300","2008-03-12",28.5
"301","2008-03-13",28
"302","2008-03-14",28.700001
"303","2008-03-17",31
"304","2008-03-18",31.5
"305","2008-03-19",31
"306","2008-03-20",29.200001
"307","2008-03-24",30.4
"308","2008-03-25",31
"309","2008-03-26",31
"310","2008-03-27",31.4
"311","2008-03-28",31.5
"312","2008-03-31",31.5
"313","2008-04-01",31.6
"314","2008-04-02",32.5
"315","2008-04-03",38.400002
"316","2008-04-04",39.599998
"317","2008-04-07",40.299999
"318","2008-04-08",40
"319","2008-04-09",38
"320","2008-04-10",38.700001
"321","2008-04-11",38.599998
"322","2008-04-14",38.700001
"323","2008-04-15",37.599998
"324","2008-04-16",35.799999
"325","2008-04-17",35
"326","2008-04-18",33.400002
"327","2008-04-21",35
"328","2008-04-22",34.400002
"329","2008-04-23",33.799999
"330","2008-04-24",32.5
"331","2008-04-25",32.099998
"332","2008-04-28",30
"333","2008-04-29",25.5
"334","2008-04-30",29.5
"335","2008-05-01",28.1
"336","2008-05-02",28.5
"337","2008-05-05",30.4
"338","2008-05-06",29
"339","2008-05-07",26.6
"340","2008-05-08",26.200001
"341","2008-05-09",25.299999
"342","2008-05-12",25
"343","2008-05-13",25
"344","2008-05-14",26
"345","2008-05-15",26.799999
"346","2008-05-16",26.9
"347","2008-05-19",25.4
"348","2008-05-20",25.200001
"349","2008-05-21",24.1
"350","2008-05-22",24.299999
"351","2008-05-23",24.299999
"352","2008-05-27",23.700001
"353","2008-05-28",23.200001
"354","2008-05-29",22.4
"355","2008-05-30",21.5
"356","2008-06-02",23.1
"357","2008-06-03",23.700001
"358","2008-06-04",23.5
"359","2008-06-05",22.799999
"360","2008-06-06",21.1
"361","2008-06-09",21.1
"362","2008-06-10",19.6
"363","2008-06-11",19.200001
"364","2008-06-12",22.700001
"365","2008-06-13",22.700001
"366","2008-06-16",23
"367","2008-06-17",23.5
"368","2008-06-18",23.299999
"369","2008-06-19",24.5
"370","2008-06-20",22.9
"371","2008-06-23",21.1
"372","2008-06-24",21.6
"373","2008-06-25",20.9
"374","2008-06-26",19.9
"375","2008-06-27",20.1
"376","2008-06-30",21.1
"377","2008-07-01",20.700001
"378","2008-07-02",19.200001
"379","2008-07-03",19.6
"380","2008-07-07",18.4
"381","2008-07-08",18
"382","2008-07-09",18.1
"383","2008-07-10",18
"384","2008-07-11",17.9
"385","2008-07-14",17.5
"386","2008-07-15",17.1
"387","2008-07-16",17.799999
"388","2008-07-17",19.200001
"389","2008-07-18",21.1
"390","2008-07-21",21.700001
"391","2008-07-22",21.4
"392","2008-07-23",21.799999
"393","2008-07-24",22.5
"394","2008-07-25",22.5
"395","2008-07-28",21.6
"396","2008-07-29",22
"397","2008-07-30",22.200001
"398","2008-07-31",23
"399","2008-08-01",22.299999
"400","2008-08-04",22.4
"401","2008-08-05",22.700001
"402","2008-08-06",21.799999
"403","2008-08-07",23.200001
"404","2008-08-08",23.4
"405","2008-08-11",23.200001
"406","2008-08-12",22
"407","2008-08-13",21.1
"408","2008-08-14",20
"409","2008-08-15",19.5
"410","2008-08-18",18.5
"411","2008-08-19",16.9
"412","2008-08-20",16.200001
"413","2008-08-21",15.9
"414","2008-08-22",16.6
"415","2008-08-25",15.9
"416","2008-08-26",16.1
"417","2008-08-27",15.9
"418","2008-08-28",16
"419","2008-08-29",16.700001
"420","2008-09-02",16.799999
"421","2008-09-03",16.9
"422","2008-09-04",16.6
"423","2008-09-05",16.5
"424","2008-09-08",16.200001
"425","2008-09-09",15.2
"426","2008-09-10",14.6
"427","2008-09-11",14.8
"428","2008-09-12",15.1
"429","2008-09-15",14.9
"430","2008-09-16",14.8
"431","2008-09-17",13.7
"432","2008-09-18",13.7
"433","2008-09-19",14
"434","2008-09-22",14
"435","2008-09-23",14.8
"436","2008-09-24",15
"437","2008-09-25",13.8
"438","2008-09-26",12.5
"439","2008-09-29",11.6
"440","2008-09-30",14.3
"441","2008-10-01",14.3
"442","2008-10-02",12.9
"443","2008-10-03",13.7
"444","2008-10-06",14
"445","2008-10-07",14
"446","2008-10-08",14.8
"447","2008-10-09",14.4
"448","2008-10-10",13.5
"449","2008-10-13",14.3
"450","2008-10-14",13.2
"451","2008-10-15",14.2
"452","2008-10-16",13
"453","2008-10-17",13
"454","2008-10-20",13.2
"455","2008-10-21",14
"456","2008-10-22",13.2
"457","2008-10-23",12.6
"458","2008-10-24",12.4
"459","2008-10-27",13.2
"460","2008-10-28",13
"461","2008-10-29",12.1
"462","2008-10-30",12.1
"463","2008-10-31",11.9
"464","2008-11-03",10.2
"465","2008-11-04",10.3
"466","2008-11-05",9.9
"467","2008-11-06",7.7
"468","2008-11-07",8.8
"469","2008-11-10",8.8
"470","2008-11-11",8.5
"471","2008-11-12",5.8
"472","2008-11-13",5.9
"473","2008-11-14",5.2
"474","2008-11-17",7
"475","2008-11-18",7
"476","2008-11-19",8
"477","2008-11-20",7.3
"478","2008-11-21",6.9
"479","2008-11-24",6
"480","2008-11-25",6.7
"481","2008-11-26",6.6
"482","2008-11-28",6.9
"483","2008-12-01",6.6
"484","2008-12-02",6.1
"485","2008-12-03",5.7
"486","2008-12-04",5.9
"487","2008-12-05",4.8
"488","2008-12-08",5.4
"489","2008-12-09",5.2
"490","2008-12-10",5
"491","2008-12-11",5
"492","2008-12-12",5
"493","2008-12-15",4.6
"494","2008-12-16",4.9
"495","2008-12-17",4.9
"496","2008-12-18",4.6
"497","2008-12-19",3.9
"498","2008-12-22",3.9
"499","2008-12-23",3.8
"500","2008-12-24",3.6
"501","2008-12-26",3.5
"502","2008-12-29",3.2
"503","2008-12-30",3.2
"504","2008-12-31",3.7
"505","2009-01-02",3.4
"506","2009-01-05",3.1
"507","2009-01-06",4.4
"508","2009-01-07",5
"509","2009-01-08",5.3
"510","2009-01-09",5.4
"511","2009-01-12",7.7
"512","2009-01-13",8.1
"513","2009-01-14",7.1
"514","2009-01-15",7.6
"515","2009-01-16",8
"516","2009-01-20",7.7
"517","2009-01-21",7.4
"518","2009-01-22",7.2
"519","2009-01-23",7.7
"520","2009-01-26",7.7
"521","2009-01-27",7.4
"522","2009-01-28",7
"523","2009-01-29",7.1
"524","2009-01-30",6.7
"525","2009-02-02",6.6
"526","2009-02-03",6.8
"527","2009-02-04",6.5
"528","2009-02-05",6.6
"529","2009-02-06",6.3
"530","2009-02-09",6.1
"531","2009-02-10",6.4
"532","2009-02-11",6.2
"533","2009-02-12",6.2
"534","2009-02-13",6.3
"535","2009-02-17",5.4
"536","2009-02-18",4.3
"537","2009-02-19",4.5
"538","2009-02-20",4.2
"539","2009-02-23",4.6
"540","2009-02-24",4.6
"541","2009-02-25",5
"542","2009-02-26",5.3
"543","2009-02-27",5.6
"544","2009-03-02",4.9
"545","2009-03-03",4.7
"546","2009-03-04",5.5
"547","2009-03-05",5.5
"548","2009-03-06",6
"549","2009-03-09",5.7
"550","2009-03-10",6
"551","2009-03-11",6.4
"552","2009-03-12",6.2
"553","2009-03-13",5.7
"554","2009-03-16",5.9
"555","2009-03-17",5.6
"556","2009-03-18",5.6
"557","2009-03-19",5.6
"558","2009-03-20",5.9
"559","2009-03-23",5.7
"560","2009-03-24",5.9
"561","2009-03-25",6
"562","2009-03-26",6.4
"563","2009-03-27",6.4
"564","2009-03-30",6.4
"565","2009-03-31",6.2
"566","2009-04-01",6.7
"567","2009-04-02",7.4
"568","2009-04-03",8.9
"569","2009-04-06",10
"570","2009-04-07",9.9
"571","2009-04-08",10.4
"572","2009-04-09",10.5
"573","2009-04-13",10.3
"574","2009-04-14",10.4
"575","2009-04-15",10.5
"576","2009-04-16",12
"577","2009-04-17",11.7
"578","2009-04-20",12.2
"579","2009-04-21",11
"580","2009-04-22",10.6
"581","2009-04-23",10.8
"582","2009-04-24",10.6
"583","2009-04-27",9.4
"584","2009-04-28",10.5
"585","2009-04-29",10.6
"586","2009-04-30",10.4
"587","2009-05-01",10.1
"588","2009-05-04",10.4
"589","2009-05-05",12
"590","2009-05-06",15
"591","2009-05-07",14.6
"592","2009-05-08",16
"593","2009-05-11",16.200001
"594","2009-05-12",15.8
"595","2009-05-13",15.3
"596","2009-05-14",15.8
"597","2009-05-15",16.299999
"598","2009-05-18",15.8
"599","2009-05-19",13
"600","2009-05-20",12.5
"601","2009-05-21",11.2
"602","2009-05-22",11.4
"603","2009-05-26",10.1
"604","2009-05-27",9.9
"605","2009-05-28",8.7
"606","2009-05-29",11.9
"607","2009-06-01",11.9
"608","2009-06-02",11.3
"609","2009-06-03",10.5
"610","2009-06-04",11.1
"611","2009-06-05",10.7
"612","2009-06-08",10.9
"613","2009-06-09",11.5
"614","2009-06-10",12
"615","2009-06-11",11.7
"616","2009-06-12",10.9
"617","2009-06-15",10.1
"618","2009-06-16",9.6
"619","2009-06-17",8.9
"620","2009-06-18",10
"621","2009-06-19",10
"622","2009-06-22",9.5
"623","2009-06-23",9.2
"624","2009-06-24",9.2
"625","2009-06-25",10
"626","2009-06-26",9.7
"627","2009-06-29",10.8
"628","2009-06-30",10
"629","2009-07-01",10.6
"630","2009-07-02",10
"631","2009-07-06",10.3
"632","2009-07-07",10.7
"633","2009-07-08",10.5
"634","2009-07-09",10.4
"635","2009-07-10",10
"636","2009-07-13",9.1
"637","2009-07-14",9
"638","2009-07-15",9.2
"639","2009-07-16",8.1
"640","2009-07-17",9.1
"641","2009-07-20",9.1
"642","2009-07-21",9
"643","2009-07-22",9.3
"644","2009-07-23",9
"645","2009-07-24",9
"646","2009-07-27",9.1
"647","2009-07-28",9.3
"648","2009-07-29",9
"649","2009-07-30",9
"650","2009-07-31",9
"651","2009-08-03",9.9
"652","2009-08-04",9.3
"653","2009-08-05",10
"654","2009-08-06",10.5
"655","2009-08-07",9.6
"656","2009-08-10",9.9
"657","2009-08-11",9.9
"658","2009-08-12",11.2
"659","2009-08-13",11.5
"660","2009-08-14",11.8
"661","2009-08-17",11.2
"662","2009-08-18",10.2
"663","2009-08-19",10.5
"664","2009-08-20",10.4
"665","2009-08-21",10.3
"666","2009-08-24",10.5
"667","2009-08-25",10.5
"668","2009-08-26",10.3
"669","2009-08-27",10.8
"670","2009-08-28",10.7
"671","2009-08-31",10
"672","2009-09-01",10.1
"673","2009-09-02",10
"674","2009-09-03",9.9
"675","2009-09-04",10.6
"676","2009-09-08",10.1
"677","2009-09-09",10.2
"678","2009-09-10",11.2
"679","2009-09-11",11.5
"680","2009-09-14",11.2
"681","2009-09-15",10.2
"682","2009-09-16",10.5
"683","2009-09-17",11.5
"684","2009-09-18",11.2
"685","2009-09-21",12.4
"686","2009-09-22",11.8
"687","2009-09-23",12.7
"688","2009-09-24",12.5
"689","2009-09-25",13.5
"690","2009-09-28",14.6
"691","2009-09-29",13.5
"692","2009-09-30",12.6
"693","2009-10-01",12.2
"694","2009-10-02",12.5
"695","2009-10-05",12.9
"696","2009-10-06",12.5
"697","2009-10-07",12.5
"698","2009-10-08",12.5
"699","2009-10-09",12
"700","2009-10-12",12
"701","2009-10-13",12.5
"702","2009-10-14",12.9
"703","2009-10-15",13
"704","2009-10-16",12.9
"705","2009-10-19",12
"706","2009-10-20",12.9
"707","2009-10-21",12.8
"708","2009-10-22",13.9
"709","2009-10-23",14.3
"710","2009-10-26",13
"711","2009-10-27",13.1
"712","2009-10-28",13
"713","2009-10-29",12.7
"714","2009-10-30",13
"715","2009-11-02",12.6
"716","2009-11-03",12.7
"717","2009-11-04",12.9
"718","2009-11-05",13
"719","2009-11-06",13
"720","2009-11-09",13.3
"721","2009-11-10",13.6
"722","2009-11-11",14
"723","2009-11-12",15.2
"724","2009-11-13",15
"725","2009-11-16",14.5
"726","2009-11-17",13.9
"727","2009-11-18",13.4
"728","2009-11-19",13.4
"729","2009-11-20",13.4
"730","2009-11-23",15
"731","2009-11-24",14.2
"732","2009-11-25",14.8
"733","2009-11-27",14.8
"734","2009-11-30",14
"735","2009-12-01",14.5
"736","2009-12-02",14.1
"737","2009-12-03",14
"738","2009-12-04",13.5
"739","2009-12-07",13.3
"740","2009-12-08",13.5
"741","2009-12-09",13.6
"742","2009-12-10",12.2
"743","2009-12-11",12.2
"744","2009-12-14",12
"745","2009-12-15",12.1
"746","2009-12-16",10.9
"747","2009-12-17",10.9
"748","2009-12-18",11.3
"749","2009-12-21",11.5
"750","2009-12-22",11.3
"751","2009-12-23",11.5
"752","2009-12-24",11.2
"753","2009-12-28",11.9
"754","2009-12-29",12.3
"755","2009-12-30",12.4
"756","2009-12-31",12.3
"757","2010-01-04",13.3
"758","2010-01-05",12.6
"759","2010-01-06",12.5
"760","2010-01-07",12.4
"761","2010-01-08",12.6
"762","2010-01-11",13.2
"763","2010-01-12",12.8
"764","2010-01-13",13.4
"765","2010-01-14",14.1
"766","2010-01-15",13.1
"767","2010-01-19",14.5
"768","2010-01-20",15
"769","2010-01-21",14.6
"770","2010-01-22",14.4
"771","2010-01-25",14.5
"772","2010-01-26",14.1
"773","2010-01-27",14.4
"774","2010-01-28",14.2
"775","2010-01-29",14.3
"776","2010-02-01",14.3
"777","2010-02-02",14.7
"778","2010-02-03",14.3
"779","2010-02-04",13.6
"780","2010-02-05",13.1
"781","2010-02-08",13.2
"782","2010-02-09",12.5
"783","2010-02-10",13.5
"784","2010-02-11",13.2
"785","2010-02-12",13.8
"786","2010-02-16",13.9
"787","2010-02-17",14.1
"788","2010-02-18",14.4
"789","2010-02-19",14.4
"790","2010-02-22",14.7
"791","2010-02-23",14.5
"792","2010-02-24",14.2
"793","2010-02-25",13.9
"794","2010-02-26",13.3
"795","2010-03-01",12.8
"796","2010-03-02",12.1
"797","2010-03-03",11.8
"798","2010-03-04",12.2
"799","2010-03-05",13.2
"800","2010-03-08",14.3
"801","2010-03-09",14.7
"802","2010-03-10",15.7
"803","2010-03-11",17
"804","2010-03-12",16.4
"805","2010-03-15",15.5
"806","2010-03-16",15.9
"807","2010-03-17",16.299999
"808","2010-03-18",16.299999
"809","2010-03-19",16.700001
"810","2010-03-22",15.9
"811","2010-03-23",15.6
"812","2010-03-24",15.6
"813","2010-03-25",15.5
"814","2010-03-26",15
"815","2010-03-29",18.4
"816","2010-03-30",17.5
"817","2010-03-31",16.5
"818","2010-04-01",17.299999
"819","2010-04-05",17
"820","2010-04-06",18.9
"821","2010-04-07",20.9
"822","2010-04-08",25.6
"823","2010-04-09",25.299999
"824","2010-04-12",24
"825","2010-04-13",29
"826","2010-04-14",26.700001
"827","2010-04-15",26.799999
"828","2010-04-16",25.1
"829","2010-04-19",22.799999
"830","2010-04-20",23.799999
"831","2010-04-21",26.5
"832","2010-04-22",27.299999
"833","2010-04-23",26.200001
"834","2010-04-26",27.200001
"835","2010-04-27",25.700001
"836","2010-04-28",25.9
"837","2010-04-29",25
"838","2010-04-30",24.299999
"839","2010-05-03",23.700001
"840","2010-05-04",21.299999
"841","2010-05-05",25.299999
"842","2010-05-06",22.799999
"843","2010-05-07",22.1
"844","2010-05-10",22
"845","2010-05-11",21.6
"846","2010-05-12",22
"847","2010-05-13",21.9
"848","2010-05-14",21.5
"849","2010-05-17",21.9
"850","2010-05-18",20.6
"851","2010-05-19",19.299999
"852","2010-05-20",17.700001
"853","2010-05-21",19
"854","2010-05-24",17.5
"855","2010-05-25",17
"856","2010-05-26",17.4
"857","2010-05-27",17.200001
"858","2010-05-28",17.1
"859","2010-06-01",17.6
"860","2010-06-02",16.6
"861","2010-06-03",16.200001
"862","2010-06-04",14.7
"863","2010-06-07",13.3
"864","2010-06-08",15.2
"865","2010-06-09",14.4
"866","2010-06-10",15.1
"867","2010-06-11",14
"868","2010-06-14",14.3
"869","2010-06-15",16.1
"870","2010-06-16",14.6
"871","2010-06-17",14.9
"872","2010-06-18",16
"873","2010-06-21",15.5
"874","2010-06-22",14.1
"875","2010-06-23",14.3
"876","2010-06-24",14.2
"877","2010-06-25",14
"878","2010-06-28",13.8
"879","2010-06-29",12.9
"880","2010-06-30",13
"881","2010-07-01",13
"882","2010-07-02",13.1
"883","2010-07-06",12.3
"884","2010-07-07",12
"885","2010-07-08",12.9
"886","2010-07-09",13.4
"887","2010-07-12",13.9
"888","2010-07-13",14.4
"889","2010-07-14",14.7
"890","2010-07-15",17
"891","2010-07-16",15.6
"892","2010-07-19",14.3
"893","2010-07-20",14.6
"894","2010-07-21",17
"895","2010-07-22",17.6
"896","2010-07-23",17.700001
"897","2010-07-26",16.200001
"898","2010-07-27",16.700001
"899","2010-07-28",15.8
"900","2010-07-29",17.299999
"901","2010-07-30",18.700001
"902","2010-08-02",17.5
"903","2010-08-03",16.299999
"904","2010-08-04",16.299999
"905","2010-08-05",16.5
"906","2010-08-06",16.4
"907","2010-08-09",15.7
"908","2010-08-10",16.1
"909","2010-08-11",14.5
"910","2010-08-12",14.4
"911","2010-08-13",13.9
"912","2010-08-16",14.7
"913","2010-08-17",16.299999
"914","2010-08-18",15.5
"915","2010-08-19",16
"916","2010-08-20",16.1
"917","2010-08-23",15
"918","2010-08-24",15
"919","2010-08-25",15
"920","2010-08-26",15
"921","2010-08-27",14.7
"922","2010-08-30",14.7
"923","2010-08-31",14.6
"924","2010-09-01",14.5
"925","2010-09-02",13.7
"926","2010-09-03",14.4
"927","2010-09-07",14.2
"928","2010-09-08",14.2
"929","2010-09-09",14
"930","2010-09-10",14
"931","2010-09-13",15.1
"932","2010-09-14",14.8
"933","2010-09-15",14.4
"934","2010-09-16",13.8
"935","2010-09-17",12.8
"936","2010-09-20",14
"937","2010-09-21",14.4
"938","2010-09-22",13.3
"939","2010-09-23",13.9
"940","2010-09-24",13.5
"941","2010-09-27",13.7
"942","2010-09-28",13.5
"943","2010-09-29",13.8
"944","2010-09-30",13.1
"945","2010-10-01",13.8
"946","2010-10-04",13.6
"947","2010-10-05",13.9
"948","2010-10-06",14.1
"949","2010-10-07",13.9
"950","2010-10-08",13.9
"951","2010-10-11",14.1
"952","2010-10-12",13.7
"953","2010-10-13",14.1
"954","2010-10-14",13.5
"955","2010-10-15",13.5
"956","2010-10-18",13.8
"957","2010-10-19",13.4
"958","2010-10-20",13.4
"959","2010-10-21",13.7
"960","2010-10-22",13.2
"961","2010-10-25",13.5
"962","2010-10-26",13.9
"963","2010-10-27",14
"964","2010-10-28",13.4
"965","2010-10-29",13.5
"966","2010-11-01",13.5
"967","2010-11-02",14.6
"968","2010-11-03",14.5
"969","2010-11-04",15
"970","2010-11-05",15.4
"971","2010-11-08",14.9
"972","2010-11-09",15.9
"973","2010-11-10",15.3
"974","2010-11-11",16.1
"975","2010-11-12",16.799999
"976","2010-11-15",16.799999
"977","2010-11-16",15.5
"978","2010-11-17",14.7
"979","2010-11-18",15
"980","2010-11-19",15.2
"981","2010-11-22",15.2
"982","2010-11-23",15
"983","2010-11-24",15.1
"984","2010-11-26",14.9
"985","2010-11-29",14.5
"986","2010-11-30",14
"987","2010-12-01",14.9
"988","2010-12-02",15
"989","2010-12-03",14.8
"990","2010-12-06",14.5
"991","2010-12-07",14.9
"992","2010-12-08",14.9
"993","2010-12-09",14.5
"994","2010-12-10",14.6
"995","2010-12-13",15
"996","2010-12-14",15
"997","2010-12-15",14.6
"998","2010-12-16",14.7
"999","2010-12-17",14
"1000","2010-12-20",14.5
"1001","2010-12-21",14.9
"1002","2010-12-22",15
"1003","2010-12-23",14.7
