"","date","BELFA"
"387","2008-07-16",27
"388","2008-07-17",27
"389","2008-07-18",26.780001
"390","2008-07-21",26.6
"391","2008-07-22",26.780001
"392","2008-07-23",26.799999
"393","2008-07-24",27
"394","2008-07-25",26.85
"395","2008-07-28",27
"396","2008-07-29",27.629999
"397","2008-07-30",28.1
"398","2008-07-31",29.42
"399","2008-08-01",29.360001
"400","2008-08-04",28.57
"401","2008-08-05",29.09
"402","2008-08-06",29.09
"403","2008-08-07",29.299999
"404","2008-08-08",30.639999
"405","2008-08-11",30.84
"406","2008-08-12",30.889999
"407","2008-08-13",30.969999
"408","2008-08-14",30
"409","2008-08-15",30.190001
"410","2008-08-18",29.700001
"411","2008-08-19",29.040001
"412","2008-08-20",29.43
"413","2008-08-21",29.139999
"414","2008-08-22",28.889999
"415","2008-08-25",28.959999
"416","2008-08-26",28.879999
"417","2008-08-27",28.879999
"418","2008-08-28",29.52
"419","2008-08-29",29.530001
"420","2008-09-02",28.889999
"421","2008-09-03",28.879999
"422","2008-09-04",28.5
"423","2008-09-05",27.99
"424","2008-09-08",28.99
"425","2008-09-09",29.52
"426","2008-09-10",29.77
"427","2008-09-11",29.77
"428","2008-09-12",28.1
"429","2008-09-15",27.92
"430","2008-09-16",28.5
"431","2008-09-17",27.82
"432","2008-09-18",28.110001
"433","2008-09-19",27
"434","2008-09-22",28
"435","2008-09-23",27.99
"436","2008-09-24",27.99
"437","2008-09-25",26.27
"438","2008-09-26",26.77
"439","2008-09-29",26.01
"440","2008-09-30",27.5
"441","2008-10-01",25.91
"442","2008-10-02",25.91
"443","2008-10-03",25.629999
"444","2008-10-06",24.700001
"445","2008-10-07",23.549999
"446","2008-10-08",21.440001
"447","2008-10-09",18.139999
"448","2008-10-10",16.92
"449","2008-10-13",20
"450","2008-10-14",20.299999
"451","2008-10-15",18.23
"452","2008-10-16",19.370001
"453","2008-10-17",19.370001
"454","2008-10-20",18.58
"455","2008-10-21",18.5
"456","2008-10-22",18.35
"457","2008-10-23",17.25
"458","2008-10-24",16.91
"459","2008-10-27",16.610001
"460","2008-10-28",16.25
"461","2008-10-29",16.700001
"462","2008-10-30",17.18
"463","2008-10-31",21
"464","2008-11-03",18.75
"465","2008-11-04",17.860001
"466","2008-11-05",17.4
"467","2008-11-06",17.59
"468","2008-11-07",17.01
"469","2008-11-10",16.59
"470","2008-11-11",15.85
"471","2008-11-12",15.21
"472","2008-11-13",14.61
"473","2008-11-14",14.61
"474","2008-11-17",13.8
"475","2008-11-18",14.88
"476","2008-11-19",13.8
"477","2008-11-20",13.13
"478","2008-11-21",13.13
"479","2008-11-24",15.65
"480","2008-11-25",17.440001
"481","2008-11-26",17.75
"482","2008-11-28",17.6
"483","2008-12-01",14.13
"484","2008-12-02",13.3
"485","2008-12-03",15.5
"486","2008-12-04",15.47
"487","2008-12-05",15.4
"488","2008-12-08",17
"489","2008-12-09",15.06
"490","2008-12-10",16.6
"491","2008-12-11",16.6
"492","2008-12-12",15.5
"493","2008-12-15",15.5
"494","2008-12-16",15.5
"495","2008-12-17",15.57
"496","2008-12-18",17.5
"497","2008-12-19",17.5
"498","2008-12-22",16.610001
"499","2008-12-23",17.91
"500","2008-12-24",16.879999
"501","2008-12-26",17.5
"502","2008-12-29",16.5
"503","2008-12-30",17.459999
"504","2008-12-31",18.040001
"505","2009-01-02",18.110001
"506","2009-01-05",18.110001
"507","2009-01-06",18.190001
"508","2009-01-07",16.77
"509","2009-01-08",17
"510","2009-01-09",16.15
"511","2009-01-12",15.07
"512","2009-01-13",14.04
"513","2009-01-14",13.69
"514","2009-01-15",12.86
"515","2009-01-16",13.11
"516","2009-01-20",11.94
"517","2009-01-21",11.94
"518","2009-01-22",11.91
"519","2009-01-23",12
"520","2009-01-26",12
"521","2009-01-27",12.3
"522","2009-01-28",13.94
"523","2009-01-29",13.94
"524","2009-01-30",14.05
"525","2009-02-02",14.45
"526","2009-02-03",14.45
"527","2009-02-04",14.5
"528","2009-02-05",14.87
"529","2009-02-06",15.4
"530","2009-02-09",14.74
"531","2009-02-10",14.74
"532","2009-02-11",13.85
"533","2009-02-12",12.91
"534","2009-02-13",11.81
"535","2009-02-17",11.81
"536","2009-02-18",10.75
"537","2009-02-19",9.75
"538","2009-02-20",9.1
"539","2009-02-23",8.64
"540","2009-02-24",8.45
"541","2009-02-25",8.45
"542","2009-02-26",8.48
"543","2009-02-27",8.5
"544","2009-03-02",8.01
"545","2009-03-03",8.2
"546","2009-03-04",9
"547","2009-03-05",8.36
"548","2009-03-06",9.02
"549","2009-03-09",8.11
"550","2009-03-10",9.02
"551","2009-03-11",9.05
"552","2009-03-12",10.95
"553","2009-03-13",11.17
"554","2009-03-16",10.41
"555","2009-03-17",11.59
"556","2009-03-18",11.98
"557","2009-03-19",11.17
"558","2009-03-20",10.5
"559","2009-03-23",12.68
"560","2009-03-24",12.44
"561","2009-03-25",12.75
"562","2009-03-26",13.91
"563","2009-03-27",13.61
"564","2009-03-30",13.61
"565","2009-03-31",12.43
"566","2009-04-01",11.78
"567","2009-04-02",13.6
"568","2009-04-03",13.58
"569","2009-04-06",14.13
"570","2009-04-07",12.16
"571","2009-04-08",12.17
"572","2009-04-09",14.24
"573","2009-04-13",14.03
"574","2009-04-14",14.05
"575","2009-04-15",13.99
"576","2009-04-16",15.31
"577","2009-04-17",14.71
"578","2009-04-20",13.19
"579","2009-04-21",14
"580","2009-04-22",13.98
"581","2009-04-23",13.28
"582","2009-04-24",13.89
"583","2009-04-27",13.77
"584","2009-04-28",13.91
"585","2009-04-29",14.98
"586","2009-04-30",14.55
"587","2009-05-01",13.88
"588","2009-05-04",13.57
"589","2009-05-05",13.05
"590","2009-05-06",12.76
"591","2009-05-07",12.31
"592","2009-05-08",13.9
"593","2009-05-11",13.96
"594","2009-05-12",12.8
"595","2009-05-13",12.6
"596","2009-05-14",13.21
"597","2009-05-15",12.78
"598","2009-05-18",12.7
"599","2009-05-19",13.55
"600","2009-05-20",13.05
"601","2009-05-21",12.41
"602","2009-05-22",11.6
"603","2009-05-26",12.2
"604","2009-05-27",12.6
"605","2009-05-28",12.47
"606","2009-05-29",13.74
"607","2009-06-01",13.5
"608","2009-06-02",13.64
"609","2009-06-03",13.54
"610","2009-06-04",13.88
"611","2009-06-05",13.7
"612","2009-06-08",14.31
"613","2009-06-09",14.34
"614","2009-06-10",14
"615","2009-06-11",14.37
"616","2009-06-12",15
"617","2009-06-15",14.72
"618","2009-06-16",14.62
"619","2009-06-17",15.24
"620","2009-06-18",14.9
"621","2009-06-19",14.79
"622","2009-06-22",14.44
"623","2009-06-23",13.88
"624","2009-06-24",14.02
"625","2009-06-25",14.29
"626","2009-06-26",14.3
"627","2009-06-29",14.3
"628","2009-06-30",14.04
"629","2009-07-01",14.38
"630","2009-07-02",13.65
"631","2009-07-06",13.54
"632","2009-07-07",13.95
"633","2009-07-08",14.25
"634","2009-07-09",13.27
"635","2009-07-10",13.21
"636","2009-07-13",13.76
"637","2009-07-14",14.42
"638","2009-07-15",15
"639","2009-07-16",15.4
"640","2009-07-17",15.32
"641","2009-07-20",15
"642","2009-07-21",15.36
"643","2009-07-22",15.3
"644","2009-07-23",15.84
"645","2009-07-24",15.84
"646","2009-07-27",15.9
"647","2009-07-28",15.9
"648","2009-07-29",15.53
"649","2009-07-30",15.9
"650","2009-07-31",15.9
"651","2009-08-03",15.98
"652","2009-08-04",15.98
"653","2009-08-05",14.99
"654","2009-08-06",15.05
"655","2009-08-07",15.52
"656","2009-08-10",15.51
"657","2009-08-11",14.74
"658","2009-08-12",14.89
"659","2009-08-13",15.05
"660","2009-08-14",15.03
"661","2009-08-17",14.71
"662","2009-08-18",15.2
"663","2009-08-19",15.49
"664","2009-08-20",16.27
"665","2009-08-21",16.01
"666","2009-08-24",16.74
"667","2009-08-25",16.74
"668","2009-08-26",16.870001
"669","2009-08-27",16.870001
"670","2009-08-28",16.370001
"671","2009-08-31",17.4
"672","2009-09-01",15.8
"673","2009-09-02",15.96
"674","2009-09-03",16.049999
"675","2009-09-04",15.81
"676","2009-09-08",16.040001
"677","2009-09-09",16.33
"678","2009-09-10",15.9
"679","2009-09-11",16.610001
"680","2009-09-14",16.15
"681","2009-09-15",15.97
"682","2009-09-16",16.17
"683","2009-09-17",18
"684","2009-09-18",18.68
"685","2009-09-21",18.780001
"686","2009-09-22",18.59
"687","2009-09-23",19
"688","2009-09-24",18.620001
"689","2009-09-25",18.620001
"690","2009-09-28",19.299999
"691","2009-09-29",19.219999
"692","2009-09-30",18.51
"693","2009-10-01",18.51
"694","2009-10-02",18.51
"695","2009-10-05",17.700001
"696","2009-10-06",17.5
"697","2009-10-07",17.83
"698","2009-10-08",18.139999
"699","2009-10-09",18.790001
"700","2009-10-12",18.290001
"701","2009-10-13",18.620001
"702","2009-10-14",18.379999
"703","2009-10-15",18.52
"704","2009-10-16",18.52
"705","2009-10-19",18.6
"706","2009-10-20",18.68
"707","2009-10-21",18.68
"708","2009-10-22",17.84
"709","2009-10-23",18
"710","2009-10-26",18
"711","2009-10-27",18
"712","2009-10-28",17.74
"713","2009-10-29",17.58
"714","2009-10-30",17.76
"715","2009-11-02",17.66
"716","2009-11-03",17.23
"717","2009-11-04",17.469999
"718","2009-11-05",17.790001
"719","2009-11-06",17.790001
"720","2009-11-09",18.030001
"721","2009-11-10",18.25
"722","2009-11-11",18
"723","2009-11-12",18.059999
"724","2009-11-13",17.68
"725","2009-11-16",18.049999
"726","2009-11-17",18.1
"727","2009-11-18",17.559999
"728","2009-11-19",17.559999
"729","2009-11-20",17.75
"730","2009-11-23",18.23
"731","2009-11-24",18
"732","2009-11-25",18
"733","2009-11-27",18.030001
"734","2009-11-30",17.76
"735","2009-12-01",17.59
"736","2009-12-02",17.77
"737","2009-12-03",17.610001
"738","2009-12-04",17.5
"739","2009-12-07",17.5
"740","2009-12-08",18
"741","2009-12-09",17.959999
"742","2009-12-10",18.09
"743","2009-12-11",17.9
"744","2009-12-14",17.959999
"745","2009-12-15",17.719999
"746","2009-12-16",17.959999
"747","2009-12-17",17.809999
"748","2009-12-18",17.809999
"749","2009-12-21",17.559999
"750","2009-12-22",17.99
"751","2009-12-23",18.040001
"752","2009-12-24",18.040001
"753","2009-12-28",18.049999
"754","2009-12-29",18.049999
"755","2009-12-30",19.889999
"756","2009-12-31",19.440001
"757","2010-01-04",19.389999
"758","2010-01-05",19
"759","2010-01-06",19.09
"760","2010-01-07",18.42
"761","2010-01-08",18.4
"762","2010-01-11",18.51
"763","2010-01-12",18.549999
"764","2010-01-13",18.549999
"765","2010-01-14",19.35
"766","2010-01-15",19.35
"767","2010-01-19",19.889999
"768","2010-01-20",18.540001
"769","2010-01-21",18.200001
"770","2010-01-22",17.700001
"771","2010-01-25",17.969999
"772","2010-01-26",17.809999
"773","2010-01-27",18.02
"774","2010-01-28",17.52
"775","2010-01-29",17.110001
"776","2010-02-01",17.34
"777","2010-02-02",17.16
"778","2010-02-03",17.16
"779","2010-02-04",17.16
"780","2010-02-05",15.96
"781","2010-02-08",16.299999
"782","2010-02-09",17.190001
"783","2010-02-10",17.280001
"784","2010-02-11",16.459999
"785","2010-02-12",16.459999
"786","2010-02-16",18.219999
"787","2010-02-17",19.34
"788","2010-02-18",19.360001
"789","2010-02-19",19.360001
"790","2010-02-22",19.360001
"791","2010-02-23",19.950001
"792","2010-02-24",20.27
"793","2010-02-25",20.27
"794","2010-02-26",21.629999
"795","2010-03-01",21.5
"796","2010-03-02",21.440001
"797","2010-03-03",21.49
"798","2010-03-04",21.65
"799","2010-03-05",21.65
"800","2010-03-08",21.6
"801","2010-03-09",20.99
"802","2010-03-10",20.99
"803","2010-03-11",20.940001
"804","2010-03-12",20.5
"805","2010-03-15",20.5
"806","2010-03-16",20.5
"807","2010-03-17",21.1
"808","2010-03-18",21.48
"809","2010-03-19",20.5
"810","2010-03-22",21.280001
"811","2010-03-23",21.280001
"812","2010-03-24",20.620001
"813","2010-03-25",20.52
"814","2010-03-26",20.52
"815","2010-03-29",19.23
"816","2010-03-30",19.219999
"817","2010-03-31",18.52
"818","2010-04-01",20.139999
"819","2010-04-05",20.469999
"820","2010-04-06",19.459999
"821","2010-04-07",19.43
"822","2010-04-08",20.889999
"823","2010-04-09",20.450001
"824","2010-04-12",19.91
"825","2010-04-13",19.67
"826","2010-04-14",19.950001
"827","2010-04-15",20
"828","2010-04-16",20.09
"829","2010-04-19",19.77
"830","2010-04-20",20.200001
"831","2010-04-21",20.120001
"832","2010-04-22",20.15
"833","2010-04-23",20.389999
"834","2010-04-26",20.610001
"835","2010-04-27",20.51
"836","2010-04-28",20.559999
"837","2010-04-29",21.65
"838","2010-04-30",21.57
"839","2010-05-03",21.75
"840","2010-05-04",21.040001
"841","2010-05-05",21
"842","2010-05-06",20.67
"843","2010-05-07",19.67
"844","2010-05-10",20.17
"845","2010-05-11",20.049999
"846","2010-05-12",20.440001
"847","2010-05-13",20.34
"848","2010-05-14",19.75
"849","2010-05-17",19.5
"850","2010-05-18",19.9
"851","2010-05-19",18.799999
"852","2010-05-20",18.440001
"853","2010-05-21",18
"854","2010-05-24",17.280001
"855","2010-05-25",16.379999
"856","2010-05-26",17.200001
"857","2010-05-27",17.370001
"858","2010-05-28",16.6
"859","2010-06-01",16.16
"860","2010-06-02",16.49
"861","2010-06-03",16.49
"862","2010-06-04",16.49
"863","2010-06-07",15.75
"864","2010-06-08",15.75
"865","2010-06-09",15.82
"866","2010-06-10",16.51
"867","2010-06-11",17.27
"868","2010-06-14",16.879999
"869","2010-06-15",17.540001
"870","2010-06-16",17.85
"871","2010-06-17",17.870001
"872","2010-06-18",18.91
"873","2010-06-21",18.620001
"874","2010-06-22",17.959999
"875","2010-06-23",17.959999
"876","2010-06-24",18.120001
"877","2010-06-25",18.040001
"878","2010-06-28",18
"879","2010-06-29",18
"880","2010-06-30",16.6
"881","2010-07-01",16.6
"882","2010-07-02",17.200001
"883","2010-07-06",17.200001
"884","2010-07-07",16.57
"885","2010-07-08",16.57
"886","2010-07-09",16.57
"887","2010-07-12",16.58
"888","2010-07-13",17.780001
"889","2010-07-14",17.780001
"890","2010-07-15",17.940001
"891","2010-07-16",17.190001
"892","2010-07-19",17.030001
"893","2010-07-20",17.030001
"894","2010-07-21",17.030001
"895","2010-07-22",17.030001
"896","2010-07-23",18.35
"897","2010-07-26",19.139999
"898","2010-07-27",19.27
"899","2010-07-28",19.49
"900","2010-07-29",19.59
"901","2010-07-30",23.049999
"902","2010-08-02",22.77
"903","2010-08-03",22.77
"904","2010-08-04",22.77
"905","2010-08-05",22.75
"906","2010-08-06",22.75
"907","2010-08-09",23
"908","2010-08-10",22.469999
"909","2010-08-11",21.74
"910","2010-08-12",21.219999
"911","2010-08-13",20.209999
"912","2010-08-16",19.99
"913","2010-08-17",20.459999
"914","2010-08-18",20.549999
"915","2010-08-19",18.85
"916","2010-08-20",17.950001
"917","2010-08-23",18.209999
"918","2010-08-24",18.219999
"919","2010-08-25",18.309999
"920","2010-08-26",18.219999
"921","2010-08-27",19.200001
"922","2010-08-30",18.34
"923","2010-08-31",18.5
"924","2010-09-01",18.690001
"925","2010-09-02",18.690001
"926","2010-09-03",19.219999
"927","2010-09-07",19.290001
"928","2010-09-08",19.219999
"929","2010-09-09",19
"930","2010-09-10",19.07
"931","2010-09-13",20
"932","2010-09-14",20.02
"933","2010-09-15",20.35
"934","2010-09-16",20.049999
"935","2010-09-17",20.799999
"936","2010-09-20",21.68
"937","2010-09-21",21.76
"938","2010-09-22",21.120001
"939","2010-09-23",20.74
"940","2010-09-24",20.74
"941","2010-09-27",21.209999
"942","2010-09-28",20.84
"943","2010-09-29",20.84
"944","2010-09-30",20.93
"945","2010-10-01",21.389999
"946","2010-10-04",21.16
"947","2010-10-05",22.370001
"948","2010-10-06",22.120001
"949","2010-10-07",21
"950","2010-10-08",20.84
"951","2010-10-11",21.530001
"952","2010-10-12",21.49
"953","2010-10-13",21.49
"954","2010-10-14",22.059999
"955","2010-10-15",21.74
"956","2010-10-18",21.9
"957","2010-10-19",21.9
"958","2010-10-20",22.200001
"959","2010-10-21",21.15
"960","2010-10-22",21.15
"961","2010-10-25",21.6
"962","2010-10-26",21.6
"963","2010-10-27",21.18
"964","2010-10-28",22.969999
"965","2010-10-29",23.4
"966","2010-11-01",23.299999
"967","2010-11-02",23.299999
"968","2010-11-03",23.77
"969","2010-11-04",23.77
"970","2010-11-05",25.870001
"971","2010-11-08",25.32
"972","2010-11-09",24.76
"973","2010-11-10",24.780001
"974","2010-11-11",24.790001
"975","2010-11-12",24.790001
"976","2010-11-15",24.790001
"977","2010-11-16",24.790001
"978","2010-11-17",24.790001
