"","date","UMC"
"234","2007-12-05",3.349282
"235","2007-12-06",3.425837
"236","2007-12-07",3.435407
"237","2007-12-10",3.425837
"238","2007-12-11",3.282297
"239","2007-12-12",3.301435
"240","2007-12-13",3.157895
"241","2007-12-14",3.253588
"242","2007-12-17",3.110048
"243","2007-12-18",3.22488
"244","2007-12-19",3.263158
"245","2007-12-20",3.22488
"246","2007-12-21",3.425837
"247","2007-12-24",3.416268
"248","2007-12-26",3.473684
"249","2007-12-27",3.38756
"250","2007-12-28",3.339713
"251","2007-12-31",3.311005
"252","2008-01-02",3.196172
"253","2008-01-03",3.157895
"254","2008-01-04",3.004785
"255","2008-01-07",3.023923
"256","2008-01-08",2.947368
"257","2008-01-09",2.985646
"258","2008-01-10",3.167464
"259","2008-01-11",3.033493
"260","2008-01-14",3.177033
"261","2008-01-15",3.090909
"262","2008-01-16",2.956938
"263","2008-01-17",2.937799
"264","2008-01-18",2.995215
"265","2008-01-22",2.956938
"266","2008-01-23",2.956938
"267","2008-01-24",2.995215
"268","2008-01-25",2.889952
"269","2008-01-28",2.995215
"270","2008-01-29",3.023923
"271","2008-01-30",2.813397
"272","2008-01-31",2.909091
"273","2008-02-01",2.976077
"274","2008-02-04",2.947368
"275","2008-02-05",2.669857
"276","2008-02-06",2.708134
"277","2008-02-07",2.77512
"278","2008-02-08",2.851675
"279","2008-02-11",2.870813
"280","2008-02-12",2.899522
"281","2008-02-13",2.985646
"282","2008-02-14",2.956938
"283","2008-02-15",2.976077
"284","2008-02-19",3.052632
"285","2008-02-20",3.052632
"286","2008-02-21",3.07177
"287","2008-02-22",3.07177
"288","2008-02-25",3.167464
"289","2008-02-26",3.186603
"290","2008-02-27",3.22488
"291","2008-02-28",3.148325
"292","2008-02-29",3.062201
"293","2008-03-03",3.033493
"294","2008-03-04",3.033493
"295","2008-03-05",3.110048
"296","2008-03-06",3.119617
"297","2008-03-07",2.995215
"298","2008-03-10",2.92823
"299","2008-03-11",3.129187
"300","2008-03-12",3.043062
"301","2008-03-13",3.07177
"302","2008-03-14",2.794258
"303","2008-03-17",2.909091
"304","2008-03-18",3.110048
"305","2008-03-19",3.004785
"306","2008-03-20",3.138756
"307","2008-03-24",3.492823
"308","2008-03-25",3.444976
"309","2008-03-26",3.311005
"310","2008-03-27",3.37799
"311","2008-03-28",3.22488
"312","2008-03-31",3.23445
"313","2008-04-01",3.358852
"314","2008-04-02",3.349282
"315","2008-04-03",3.349282
"316","2008-04-04",3.301435
"317","2008-04-07",3.253588
"318","2008-04-08",3.129187
"319","2008-04-09",3.110048
"320","2008-04-10",3.196172
"321","2008-04-11",3.129187
"322","2008-04-14",3.129187
"323","2008-04-15",3.244019
"324","2008-04-16",3.38756
"325","2008-04-17",3.358852
"326","2008-04-18",3.349282
"327","2008-04-21",3.38756
"328","2008-04-22",3.263158
"329","2008-04-23",3.330143
"330","2008-04-24",3.301435
"331","2008-04-25",3.320574
"332","2008-04-28",3.301435
"333","2008-04-29",3.272727
"334","2008-04-30",3.311005
"335","2008-05-01",3.311005
"336","2008-05-02",3.444976
"337","2008-05-05",3.263158
"338","2008-05-06",3.37799
"339","2008-05-07",3.177033
"340","2008-05-08",3.177033
"341","2008-05-09",3.157895
"342","2008-05-12",3.244019
"343","2008-05-13",3.282297
"344","2008-05-14",3.23445
"345","2008-05-15",3.339713
"346","2008-05-16",3.550239
"347","2008-05-19",3.473684
"348","2008-05-20",3.349282
"349","2008-05-21",3.330143
"350","2008-05-22",3.311005
"351","2008-05-23",3.22488
"352","2008-05-27",3.272727
"353","2008-05-28",3.282297
"354","2008-05-29",3.253588
"355","2008-05-30",3.320574
"356","2008-06-02",3.215311
"357","2008-06-03",3.129187
"358","2008-06-04",3.110048
"359","2008-06-05",3.320574
"360","2008-06-06",3.167464
"361","2008-06-09",3.110048
"362","2008-06-10",3.052632
"363","2008-06-11",2.937799
"364","2008-06-12",2.91866
"365","2008-06-13",3.004785
"366","2008-06-16",2.956938
"367","2008-06-17",2.995215
"368","2008-06-18",2.909091
"369","2008-06-19",2.966507
"370","2008-06-20",2.851675
"371","2008-06-23",2.937799
"372","2008-06-24",2.985646
"373","2008-06-25",2.966507
"374","2008-06-26",2.822967
"375","2008-06-27",2.832536
"376","2008-06-30",2.794258
"377","2008-07-01",2.746412
"378","2008-07-02",2.717703
"379","2008-07-03",2.650718
"380","2008-07-07",2.679426
"381","2008-07-08",2.602871
"382","2008-07-09",2.62201
"383","2008-07-10",2.631579
"384","2008-07-11",2.717703
"385","2008-07-14",2.631579
"386","2008-07-15",2.555024
"387","2008-07-16",2.727273
"388","2008-07-17",2.851675
"389","2008-07-18",2.77512
"390","2008-07-21",2.727273
"391","2008-07-22",2.76555
"392","2008-07-23",2.813397
"393","2008-07-24",2.641148
"394","2008-07-25",2.660287
"395","2008-07-28",2.583732
"396","2008-07-29",2.61244
"397","2008-07-30",2.574163
"398","2008-07-31",2.45933
"399","2008-08-01",2.392344
"400","2008-08-04",2.344498
"401","2008-08-05",2.401914
"402","2008-08-06",2.507177
"403","2008-08-07",2.526316
"404","2008-08-08",2.47
"405","2008-08-11",2.45
"406","2008-08-12",2.43
"407","2008-08-13",2.45
"408","2008-08-14",2.5
"409","2008-08-15",2.42
"410","2008-08-18",2.34
"411","2008-08-19",2.39
"412","2008-08-20",2.39
"413","2008-08-21",2.37
"414","2008-08-22",2.4
"415","2008-08-25",2.39
"416","2008-08-26",2.4
"417","2008-08-27",2.47
"418","2008-08-28",2.45
"419","2008-08-29",2.33
"420","2008-09-02",2.29
"421","2008-09-03",2.24
"422","2008-09-04",2.12
"423","2008-09-05",2.21
"424","2008-09-08",2.27
"425","2008-09-09",2.12
"426","2008-09-10",2.15
"427","2008-09-11",2.04
"428","2008-09-12",2.07
"429","2008-09-15",1.88
"430","2008-09-16",1.86
"431","2008-09-17",1.75
"432","2008-09-18",2.01
"433","2008-09-19",1.8
"434","2008-09-22",2.04
"435","2008-09-23",2.14
"436","2008-09-24",2.27
"437","2008-09-25",2.25
"438","2008-09-26",2.22
"439","2008-09-29",1.93
"440","2008-09-30",1.95
"441","2008-10-01",2.02
"442","2008-10-02",1.99
"443","2008-10-03",2.05
"444","2008-10-06",1.88
"445","2008-10-07",1.94
"446","2008-10-08",2.04
"447","2008-10-09",1.87
"448","2008-10-10",1.88
"449","2008-10-13",2.43
"450","2008-10-14",2.24
"451","2008-10-15",1.95
"452","2008-10-16",1.85
"453","2008-10-17",1.86
"454","2008-10-20",2.09
"455","2008-10-21",1.89
"456","2008-10-22",1.87
"457","2008-10-23",1.75
"458","2008-10-24",1.59
"459","2008-10-27",1.51
"460","2008-10-28",2.21
"461","2008-10-29",2.14
"462","2008-10-30",2.33
"463","2008-10-31",2.45
"464","2008-11-03",2.09
"465","2008-11-04",2.32
"466","2008-11-05",2.12
"467","2008-11-06",1.79
"468","2008-11-07",2.09
"469","2008-11-10",2.17
"470","2008-11-11",1.88
"471","2008-11-12",1.84
"472","2008-11-13",2.56
"473","2008-11-14",2.03
"474","2008-11-17",2.01
"475","2008-11-18",2.04
"476","2008-11-19",1.79
"477","2008-11-20",1.76
"478","2008-11-21",1.93
"479","2008-11-24",1.98
"480","2008-11-25",1.88
"481","2008-11-26",1.98
"482","2008-11-28",1.84
"483","2008-12-01",1.76
"484","2008-12-02",1.74
"485","2008-12-03",1.79
"486","2008-12-04",1.68
"487","2008-12-05",1.78
"488","2008-12-08",1.82
"489","2008-12-09",1.74
"490","2008-12-10",1.93
"491","2008-12-11",1.93
"492","2008-12-12",1.9
"493","2008-12-15",1.85
"494","2008-12-16",1.95
"495","2008-12-17",2.06
"496","2008-12-18",2.09
"497","2008-12-19",2.08
"498","2008-12-22",1.91
"499","2008-12-23",1.95
"500","2008-12-24",1.96
"501","2008-12-26",1.92
"502","2008-12-29",1.93
"503","2008-12-30",1.99
"504","2008-12-31",1.96
"505","2009-01-02",2.16
"506","2009-01-05",2.19
"507","2009-01-06",2.22
"508","2009-01-07",2.15
"509","2009-01-08",2.14
"510","2009-01-09",2.12
"511","2009-01-12",2.02
"512","2009-01-13",2.05
"513","2009-01-14",1.94
"514","2009-01-15",1.88
"515","2009-01-16",1.97
"516","2009-01-20",1.81
"517","2009-01-21",1.79
"518","2009-01-22",1.76
"519","2009-01-23",1.75
"520","2009-01-26",1.8
"521","2009-01-27",1.79
"522","2009-01-28",1.89
"523","2009-01-29",1.88
"524","2009-01-30",1.81
"525","2009-02-02",1.77
"526","2009-02-03",1.82
"527","2009-02-04",1.88
"528","2009-02-05",1.92
"529","2009-02-06",2.08
"530","2009-02-09",2
"531","2009-02-10",1.9
"532","2009-02-11",1.95
"533","2009-02-12",1.95
"534","2009-02-13",2.05
"535","2009-02-17",1.85
"536","2009-02-18",1.9
"537","2009-02-19",1.83
"538","2009-02-20",1.76
"539","2009-02-23",1.73
"540","2009-02-24",1.77
"541","2009-02-25",1.82
"542","2009-02-26",1.78
"543","2009-02-27",1.77
"544","2009-03-02",1.65
"545","2009-03-03",1.72
"546","2009-03-04",1.84
"547","2009-03-05",1.79
"548","2009-03-06",1.77
"549","2009-03-09",1.8
"550","2009-03-10",2.06
"551","2009-03-11",1.98
"552","2009-03-12",2.23
"553","2009-03-13",2.3
"554","2009-03-16",2.2
"555","2009-03-17",2.13
"556","2009-03-18",2.29
"557","2009-03-19",2.23
"558","2009-03-20",2.13
"559","2009-03-23",2.51
"560","2009-03-24",2.47
"561","2009-03-25",2.76
"562","2009-03-26",2.82
"563","2009-03-27",2.69
"564","2009-03-30",2.52
"565","2009-03-31",2.53
"566","2009-04-01",2.63
"567","2009-04-02",2.91
"568","2009-04-03",2.82
"569","2009-04-06",2.81
"570","2009-04-07",2.79
"571","2009-04-08",2.71
"572","2009-04-09",2.86
"573","2009-04-13",2.8
"574","2009-04-14",2.88
"575","2009-04-15",2.9
"576","2009-04-16",2.92
"577","2009-04-17",2.96
"578","2009-04-20",2.83
"579","2009-04-21",2.88
"580","2009-04-22",3.03
"581","2009-04-23",2.88
"582","2009-04-24",2.86
"583","2009-04-27",2.69
"584","2009-04-28",2.61
"585","2009-04-29",2.92
"586","2009-04-30",3.05
"587","2009-05-01",3.09
"588","2009-05-04",3.51
"589","2009-05-05",3.41
"590","2009-05-06",3.53
"591","2009-05-07",3.32
"592","2009-05-08",3.39
"593","2009-05-11",3.29
"594","2009-05-12",3.27
"595","2009-05-13",3.09
"596","2009-05-14",3
"597","2009-05-15",3.04
"598","2009-05-18",3.19
"599","2009-05-19",3.21
"600","2009-05-20",3.16
"601","2009-05-21",3.09
"602","2009-05-22",3.06
"603","2009-05-26",3.15
"604","2009-05-27",3.07
"605","2009-05-28",3.16
"606","2009-05-29",3.2
"607","2009-06-01",3.39
"608","2009-06-02",3.2
"609","2009-06-03",3.03
"610","2009-06-04",3.02
"611","2009-06-05",3.01
"612","2009-06-08",3.06
"613","2009-06-09",2.88
"614","2009-06-10",2.78
"615","2009-06-11",2.84
"616","2009-06-12",2.65
"617","2009-06-15",2.49
"618","2009-06-16",2.43
"619","2009-06-17",2.37
"620","2009-06-18",2.4
"621","2009-06-19",2.48
"622","2009-06-22",2.36
"623","2009-06-23",2.37
"624","2009-06-24",2.45
"625","2009-06-25",2.58
"626","2009-06-26",2.61
"627","2009-06-29",2.6
"628","2009-06-30",2.64
"629","2009-07-01",2.64
"630","2009-07-02",2.55
"631","2009-07-06",2.54
"632","2009-07-07",2.54
"633","2009-07-08",2.6
"634","2009-07-09",2.73
"635","2009-07-10",2.73
"636","2009-07-13",2.69
"637","2009-07-14",2.76
"638","2009-07-15",2.89
"639","2009-07-16",2.91
"640","2009-07-17",2.93
"641","2009-07-20",3.03
"642","2009-07-21",3.06
"643","2009-07-22",3.09
"644","2009-07-23",3.22
"645","2009-07-24",3.1
"646","2009-07-27",3.21
"647","2009-07-28",3.3
"648","2009-07-29",3.15
"649","2009-07-30",3.38
"650","2009-07-31",3.4
"651","2009-08-03",3.53
"652","2009-08-04",3.38
"653","2009-08-05",3.28
"654","2009-08-06",3.35
"655","2009-08-07",3.38
"656","2009-08-10",3.29
"657","2009-08-11",3.25
"658","2009-08-12",3.27
"659","2009-08-13",3.36
"660","2009-08-14",3.23
"661","2009-08-17",3.07
"662","2009-08-18",3.08
"663","2009-08-19",3.07
"664","2009-08-20",3.12
"665","2009-08-21",3.13
"666","2009-08-24",3.25
"667","2009-08-25",3.29
"668","2009-08-26",3.29
"669","2009-08-27",3.21
"670","2009-08-28",3.28
"671","2009-08-31",3.25
"672","2009-09-01",3.26
"673","2009-09-02",3.32
"674","2009-09-03",3.43
"675","2009-09-04",3.57
"676","2009-09-08",3.8
"677","2009-09-09",3.76
"678","2009-09-10",3.76
"679","2009-09-11",3.72
"680","2009-09-14",3.7
"681","2009-09-15",3.7
"682","2009-09-16",3.82
"683","2009-09-17",3.76
"684","2009-09-18",3.68
"685","2009-09-21",3.58
"686","2009-09-22",3.75
"687","2009-09-23",3.72
"688","2009-09-24",3.52
"689","2009-09-25",3.6
"690","2009-09-28",3.65
"691","2009-09-29",3.78
"692","2009-09-30",3.8
"693","2009-10-01",3.68
"694","2009-10-02",3.64
"695","2009-10-05",3.68
"696","2009-10-06",3.74
"697","2009-10-07",3.66
"698","2009-10-08",3.53
"699","2009-10-09",3.56
"700","2009-10-12",3.47
"701","2009-10-13",3.46
"702","2009-10-14",3.63
"703","2009-10-15",3.62
"704","2009-10-16",3.59
"705","2009-10-19",3.63
"706","2009-10-20",3.68
"707","2009-10-21",3.7
"708","2009-10-22",3.66
"709","2009-10-23",3.6
"710","2009-10-26",3.62
"711","2009-10-27",3.53
"712","2009-10-28",3.34
"713","2009-10-29",3.45
"714","2009-10-30",3.29
"715","2009-11-02",3.32
"716","2009-11-03",3.25
"717","2009-11-04",3.34
"718","2009-11-05",3.42
"719","2009-11-06",3.45
"720","2009-11-09",3.54
"721","2009-11-10",3.51
"722","2009-11-11",3.62
"723","2009-11-12",3.62
"724","2009-11-13",3.67
"725","2009-11-16",3.83
"726","2009-11-17",3.8
"727","2009-11-18",3.79
"728","2009-11-19",3.57
"729","2009-11-20",3.53
"730","2009-11-23",3.52
"731","2009-11-24",3.51
"732","2009-11-25",3.54
"733","2009-11-27",3.46
"734","2009-11-30",3.39
"735","2009-12-01",3.53
"736","2009-12-02",3.57
"737","2009-12-03",3.47
"738","2009-12-04",3.47
"739","2009-12-07",3.55
"740","2009-12-08",3.51
"741","2009-12-09",3.49
"742","2009-12-10",3.43
"743","2009-12-11",3.43
"744","2009-12-14",3.45
"745","2009-12-15",3.44
"746","2009-12-16",3.42
"747","2009-12-17",3.48
"748","2009-12-18",3.62
"749","2009-12-21",3.58
"750","2009-12-22",3.8
"751","2009-12-23",3.69
"752","2009-12-24",3.71
"753","2009-12-28",3.7
"754","2009-12-29",3.75
"755","2009-12-30",3.75
"756","2009-12-31",3.88
"757","2010-01-04",3.93
"758","2010-01-05",3.99
"759","2010-01-06",4.18
"760","2010-01-07",4.22
"761","2010-01-08",4.19
"762","2010-01-11",4.18
"763","2010-01-12",4.08
"764","2010-01-13",4.09
"765","2010-01-14",4.15
"766","2010-01-15",4.16
"767","2010-01-19",4.13
"768","2010-01-20",4.13
"769","2010-01-21",4.07
"770","2010-01-22",3.86
"771","2010-01-25",3.94
"772","2010-01-26",3.76
"773","2010-01-27",3.73
"774","2010-01-28",3.64
"775","2010-01-29",3.51
"776","2010-02-01",3.61
"777","2010-02-02",3.57
"778","2010-02-03",3.69
"779","2010-02-04",3.52
"780","2010-02-05",3.45
"781","2010-02-08",3.5
"782","2010-02-09",3.61
"783","2010-02-10",3.65
"784","2010-02-11",3.76
"785","2010-02-12",3.66
"786","2010-02-16",3.75
"787","2010-02-17",3.77
"788","2010-02-18",3.76
"789","2010-02-19",3.67
"790","2010-02-22",3.72
"791","2010-02-23",3.56
"792","2010-02-24",3.51
"793","2010-02-25",3.34
"794","2010-02-26",3.43
"795","2010-03-01",3.55
"796","2010-03-02",3.53
"797","2010-03-03",3.57
"798","2010-03-04",3.46
"799","2010-03-05",3.59
"800","2010-03-08",3.57
"801","2010-03-09",3.58
"802","2010-03-10",3.61
"803","2010-03-11",3.62
"804","2010-03-12",3.63
"805","2010-03-15",3.57
"806","2010-03-16",3.63
"807","2010-03-17",3.67
"808","2010-03-18",3.64
"809","2010-03-19",3.51
"810","2010-03-22",3.61
"811","2010-03-23",3.68
"812","2010-03-24",3.62
"813","2010-03-25",3.61
"814","2010-03-26",3.58
"815","2010-03-29",3.64
"816","2010-03-30",3.75
"817","2010-03-31",3.76
"818","2010-04-01",3.78
"819","2010-04-05",3.87
"820","2010-04-06",3.89
"821","2010-04-07",3.85
"822","2010-04-08",3.88
"823","2010-04-09",3.87
"824","2010-04-12",3.86
"825","2010-04-13",3.81
"826","2010-04-14",3.89
"827","2010-04-15",3.86
"828","2010-04-16",3.72
"829","2010-04-19",3.7
"830","2010-04-20",3.73
"831","2010-04-21",3.75
"832","2010-04-22",3.87
"833","2010-04-23",3.81
"834","2010-04-26",3.86
"835","2010-04-27",3.7
"836","2010-04-28",3.64
"837","2010-04-29",3.7
"838","2010-04-30",3.55
"839","2010-05-03",3.5
"840","2010-05-04",3.38
"841","2010-05-05",3.18
"842","2010-05-06",3.2
"843","2010-05-07",3.4
"844","2010-05-10",3.75
"845","2010-05-11",3.52
"846","2010-05-12",3.56
"847","2010-05-13",3.47
"848","2010-05-14",3.39
"849","2010-05-17",3.33
"850","2010-05-18",3.24
"851","2010-05-19",3.27
"852","2010-05-20",3.06
"853","2010-05-21",3.28
"854","2010-05-24",3.16
"855","2010-05-25",3.19
"856","2010-05-26",3.18
"857","2010-05-27",3.36
"858","2010-05-28",3.31
"859","2010-06-01",3.16
"860","2010-06-02",3.25
"861","2010-06-03",3.22
"862","2010-06-04",3.12
"863","2010-06-07",3
"864","2010-06-08",2.87
"865","2010-06-09",2.94
"866","2010-06-10",3.08
"867","2010-06-11",3.12
"868","2010-06-14",3.1
"869","2010-06-15",3.27
"870","2010-06-16",3.28
"871","2010-06-17",3.22
"872","2010-06-18",3.11
"873","2010-06-21",3.34
"874","2010-06-22",3.22
"875","2010-06-23",3.14
"876","2010-06-24",3.03
"877","2010-06-25",2.99
"878","2010-06-28",3.02
"879","2010-06-29",2.89
"880","2010-06-30",2.91
"881","2010-07-01",2.87
"882","2010-07-02",2.89
"883","2010-07-06",3.03
"884","2010-07-07",3.06
"885","2010-07-08",3.06
"886","2010-07-09",3.06
"887","2010-07-12",3.11
"888","2010-07-13",3.14
"889","2010-07-14",3.21
"890","2010-07-15",3.19
"891","2010-07-16",2.97
"892","2010-07-19",3.1
"893","2010-07-20",3.21
"894","2010-07-21",3.09
"895","2010-07-22",3.15
"896","2010-07-23",3.08
"897","2010-07-26",3.16
"898","2010-07-27",3.17
"899","2010-07-28",3.04
"900","2010-07-29",2.96
"901","2010-07-30",3.03
"902","2010-08-02",3.13
"903","2010-08-03",3.14
"904","2010-08-04",3.1
"905","2010-08-05",3.01
"906","2010-08-06",2.99
"907","2010-08-09",3.06
"908","2010-08-10",2.98
"909","2010-08-11",2.85
"910","2010-08-12",2.93
"911","2010-08-13",2.93
"912","2010-08-16",2.98
"913","2010-08-17",2.96
"914","2010-08-18",2.92
"915","2010-08-19",2.91
"916","2010-08-20",2.9
"917","2010-08-23",2.82
"918","2010-08-24",2.71
"919","2010-08-25",2.65
"920","2010-08-26",2.62
"921","2010-08-27",2.7
"922","2010-08-30",2.6
"923","2010-08-31",2.57
"924","2010-09-01",2.65
"925","2010-09-02",2.69
"926","2010-09-03",2.76
"927","2010-09-07",2.65
"928","2010-09-08",2.57
"929","2010-09-09",2.55
"930","2010-09-10",2.58
"931","2010-09-13",2.73
"932","2010-09-14",2.77
"933","2010-09-15",2.7
"934","2010-09-16",2.64
"935","2010-09-17",2.57
"936","2010-09-20",2.7
"937","2010-09-21",2.68
"938","2010-09-22",2.67
"939","2010-09-23",2.58
"940","2010-09-24",2.7
"941","2010-09-27",2.67
"942","2010-09-28",2.7
"943","2010-09-29",2.75
"944","2010-09-30",2.78
"945","2010-10-01",2.8
"946","2010-10-04",2.77
"947","2010-10-05",2.79
"948","2010-10-06",2.8
"949","2010-10-07",2.77
"950","2010-10-08",2.89
"951","2010-10-11",2.82
"952","2010-10-12",2.75
"953","2010-10-13",2.77
"954","2010-10-14",2.76
"955","2010-10-15",2.78
"956","2010-10-18",2.7
"957","2010-10-19",2.6
"958","2010-10-20",2.65
"959","2010-10-21",2.64
"960","2010-10-22",2.7
"961","2010-10-25",2.84
"962","2010-10-26",2.8
"963","2010-10-27",2.97
"964","2010-10-28",3.04
"965","2010-10-29",3.09
"966","2010-11-01",3.05
"967","2010-11-02",3.15
"968","2010-11-03",3.11
"969","2010-11-04",3.16
"970","2010-11-05",3.17
