"","date","SWX"
"110","2007-06-11",35.5
"111","2007-06-12",34.68
"112","2007-06-13",34.990002
"113","2007-06-14",35.240002
"114","2007-06-15",36.779999
"115","2007-06-18",36.220001
"116","2007-06-19",35.950001
"117","2007-06-20",34.73
"118","2007-06-21",34.669998
"119","2007-06-22",34.09
"120","2007-06-25",33.759998
"121","2007-06-26",33.509998
"122","2007-06-27",34.099998
"123","2007-06-28",34.209999
"124","2007-06-29",33.810001
"125","2007-07-02",34.139999
"126","2007-07-03",33.66
"127","2007-07-05",33.09
"128","2007-07-06",32.5
"129","2007-07-09",32.939999
"130","2007-07-10",32.200001
"131","2007-07-11",32.099998
"132","2007-07-12",32.369999
"133","2007-07-13",32.869999
"134","2007-07-16",32.27
"135","2007-07-17",31.99
"136","2007-07-18",32.299999
"137","2007-07-19",32.439999
"138","2007-07-20",32.43
"139","2007-07-23",32.439999
"140","2007-07-24",30.73
"141","2007-07-25",31.15
"142","2007-07-26",30.15
"143","2007-07-27",29.26
"144","2007-07-30",31.33
"145","2007-07-31",31.08
"146","2007-08-01",31.48
"147","2007-08-02",31.620001
"148","2007-08-03",29.85
"149","2007-08-06",30.049999
"150","2007-08-07",28.469999
"151","2007-08-08",28.950001
"152","2007-08-09",28.559999
"153","2007-08-10",30.360001
"154","2007-08-13",29.389999
"155","2007-08-14",29.030001
"156","2007-08-15",28.950001
"157","2007-08-16",29.07
"158","2007-08-17",29.16
"159","2007-08-20",29.26
"160","2007-08-21",29.52
"161","2007-08-22",29.51
"162","2007-08-23",29.48
"163","2007-08-24",29.610001
"164","2007-08-27",29.26
"165","2007-08-28",28.389999
"166","2007-08-29",29.17
"167","2007-08-30",29.24
"168","2007-08-31",29.01
"169","2007-09-04",29.110001
"170","2007-09-05",28.629999
"171","2007-09-06",28.77
"172","2007-09-07",28.5
"173","2007-09-10",28.58
"174","2007-09-11",28.879999
"175","2007-09-12",28.99
"176","2007-09-13",29.120001
"177","2007-09-14",29.24
"178","2007-09-17",28.959999
"179","2007-09-18",29.93
"180","2007-09-19",30.07
"181","2007-09-20",29.83
"182","2007-09-21",29.459999
"183","2007-09-24",29.219999
"184","2007-09-25",28.969999
"185","2007-09-26",28.950001
"186","2007-09-27",28.73
"187","2007-09-28",28.290001
"188","2007-10-01",29.1
"189","2007-10-02",28.799999
"190","2007-10-03",29.33
"191","2007-10-04",29.08
"192","2007-10-05",29.76
"193","2007-10-08",29.309999
"194","2007-10-09",29.33
"195","2007-10-10",29.09
"196","2007-10-11",29.129999
"197","2007-10-12",29.33
"198","2007-10-15",29.01
"199","2007-10-16",28.23
"200","2007-10-17",28.290001
"201","2007-10-18",28.48
"202","2007-10-19",27.719999
"203","2007-10-22",28.1
"204","2007-10-23",28
"205","2007-10-24",28.17
"206","2007-10-25",28.040001
"207","2007-10-26",28.790001
"208","2007-10-29",28.84
"209","2007-10-30",28.93
"210","2007-10-31",29.76
"211","2007-11-01",28.43
"212","2007-11-02",28.290001
"213","2007-11-05",28.059999
"214","2007-11-06",28.15
"215","2007-11-07",26.610001
"216","2007-11-08",27.879999
"217","2007-11-09",28.26
"218","2007-11-12",28.34
"219","2007-11-13",29.040001
"220","2007-11-14",28.440001
"221","2007-11-15",28.790001
"222","2007-11-16",28.870001
"223","2007-11-19",28.75
"224","2007-11-20",28.75
"225","2007-11-21",28.5
"226","2007-11-23",29
"227","2007-11-26",28.34
"228","2007-11-27",28.51
"229","2007-11-28",29.049999
"230","2007-11-29",28.75
"231","2007-11-30",28.92
"232","2007-12-03",29.33
"233","2007-12-04",29.66
"234","2007-12-05",30.530001
"235","2007-12-06",30.85
"236","2007-12-07",30.42
"237","2007-12-10",30.219999
"238","2007-12-11",29.59
"239","2007-12-12",29.9
"240","2007-12-13",29.93
"241","2007-12-14",29.209999
"242","2007-12-17",28.879999
"243","2007-12-18",29.530001
"244","2007-12-19",30.08
"245","2007-12-20",30.01
"246","2007-12-21",30.549999
"247","2007-12-24",30.75
"248","2007-12-26",30.6
"249","2007-12-27",29.66
"250","2007-12-28",29.719999
"251","2007-12-31",29.77
"252","2008-01-02",29.629999
"253","2008-01-03",29.07
"254","2008-01-04",28.860001
"255","2008-01-07",29.59
"256","2008-01-08",29.41
"257","2008-01-09",29.84
"258","2008-01-10",30.299999
"259","2008-01-11",29.59
"260","2008-01-14",29.67
"261","2008-01-15",29.040001
"262","2008-01-16",29.290001
"263","2008-01-17",28.23
"264","2008-01-18",27.59
"265","2008-01-22",27.25
"266","2008-01-23",28.139999
"267","2008-01-24",27.57
"268","2008-01-25",27.75
"269","2008-01-28",28.17
"270","2008-01-29",28.360001
"271","2008-01-30",28.139999
"272","2008-01-31",28.549999
"273","2008-02-01",29.25
"274","2008-02-04",29.870001
"275","2008-02-05",28.49
"276","2008-02-06",28.5
"277","2008-02-07",28.75
"278","2008-02-08",28.51
"279","2008-02-11",28.379999
"280","2008-02-12",28.67
"281","2008-02-13",28.860001
"282","2008-02-14",28.25
"283","2008-02-15",27.99
"284","2008-02-19",27.799999
"285","2008-02-20",27.85
"286","2008-02-21",26.969999
"287","2008-02-22",26.969999
"288","2008-02-25",26.790001
"289","2008-02-26",27.41
"290","2008-02-27",27.360001
"291","2008-02-28",26.65
"292","2008-02-29",25.59
"293","2008-03-03",25.83
"294","2008-03-04",25.870001
"295","2008-03-05",25.889999
"296","2008-03-06",25.190001
"297","2008-03-07",26.48
"298","2008-03-10",26.57
"299","2008-03-11",27.190001
"300","2008-03-12",26.620001
"301","2008-03-13",27.620001
"302","2008-03-14",27.389999
"303","2008-03-17",27.51
"304","2008-03-18",27.780001
"305","2008-03-19",27.129999
"306","2008-03-20",27.73
"307","2008-03-24",27.700001
"308","2008-03-25",27.76
"309","2008-03-26",27.35
"310","2008-03-27",27.530001
"311","2008-03-28",27.370001
"312","2008-03-31",27.959999
"313","2008-04-01",28.629999
"314","2008-04-02",28.65
"315","2008-04-03",28.42
"316","2008-04-04",27.98
"317","2008-04-07",28.530001
"318","2008-04-08",29.02
"319","2008-04-09",28.49
"320","2008-04-10",28.73
"321","2008-04-11",28.09
"322","2008-04-14",28.200001
"323","2008-04-15",28.860001
"324","2008-04-16",29.969999
"325","2008-04-17",29.52
"326","2008-04-18",29.709999
"327","2008-04-21",29.129999
"328","2008-04-22",28.799999
"329","2008-04-23",28.9
"330","2008-04-24",29.299999
"331","2008-04-25",29.629999
"332","2008-04-28",29.43
"333","2008-04-29",29.059999
"334","2008-04-30",28.870001
"335","2008-05-01",30.43
"336","2008-05-02",30.549999
"337","2008-05-05",29.299999
"338","2008-05-06",29.540001
"339","2008-05-07",28.969999
"340","2008-05-08",29.379999
"341","2008-05-09",29.709999
"342","2008-05-12",30.18
"343","2008-05-13",30.700001
"344","2008-05-14",30.799999
"345","2008-05-15",30.950001
"346","2008-05-16",30.940001
"347","2008-05-19",31.049999
"348","2008-05-20",30.92
"349","2008-05-21",31.059999
"350","2008-05-22",31.139999
"351","2008-05-23",30.9
"352","2008-05-27",31.25
"353","2008-05-28",31.08
"354","2008-05-29",31.25
"355","2008-05-30",31.18
"356","2008-06-02",31.09
"357","2008-06-03",30.58
"358","2008-06-04",30.719999
"359","2008-06-05",30.950001
"360","2008-06-06",30.219999
"361","2008-06-09",30.26
"362","2008-06-10",30.370001
"363","2008-06-11",29.82
"364","2008-06-12",30.1
"365","2008-06-13",30.200001
"366","2008-06-16",30.379999
"367","2008-06-17",30.370001
"368","2008-06-18",30.84
"369","2008-06-19",30.950001
"370","2008-06-20",30.51
"371","2008-06-23",30.77
"372","2008-06-24",30.07
"373","2008-06-25",30.5
"374","2008-06-26",29.940001
"375","2008-06-27",29.190001
"376","2008-06-30",29.73
"377","2008-07-01",29.790001
"378","2008-07-02",29.57
"379","2008-07-03",29.25
"380","2008-07-07",28.58
"381","2008-07-08",29.17
"382","2008-07-09",29.360001
"383","2008-07-10",29.48
"384","2008-07-11",29.620001
"385","2008-07-14",29.190001
"386","2008-07-15",29.09
"387","2008-07-16",28.950001
"388","2008-07-17",28.190001
"389","2008-07-18",27.84
"390","2008-07-21",27.959999
"391","2008-07-22",28.25
"392","2008-07-23",28.32
"393","2008-07-24",28.51
"394","2008-07-25",28.209999
"395","2008-07-28",28.15
"396","2008-07-29",28.6
"397","2008-07-30",29.120001
"398","2008-07-31",28.9
"399","2008-08-01",28.43
"400","2008-08-04",28.34
"401","2008-08-05",28.74
"402","2008-08-06",28.59
"403","2008-08-07",27.67
"404","2008-08-08",28.25
"405","2008-08-11",29.450001
"406","2008-08-12",29.459999
"407","2008-08-13",29.5
"408","2008-08-14",29.48
"409","2008-08-15",29.52
"410","2008-08-18",29.469999
"411","2008-08-19",29.629999
"412","2008-08-20",29.76
"413","2008-08-21",29.6
"414","2008-08-22",29.77
"415","2008-08-25",29.57
"416","2008-08-26",29.700001
"417","2008-08-27",30.35
"418","2008-08-28",30.49
"419","2008-08-29",30.35
"420","2008-09-02",30.18
"421","2008-09-03",29.780001
"422","2008-09-04",29.15
"423","2008-09-05",28.76
"424","2008-09-08",29.9
"425","2008-09-09",30.139999
"426","2008-09-10",30.809999
"427","2008-09-11",30.860001
"428","2008-09-12",30.870001
"429","2008-09-15",30.120001
"430","2008-09-16",30.84
"431","2008-09-17",29.379999
"432","2008-09-18",31.02
"433","2008-09-19",31.9
"434","2008-09-22",31
"435","2008-09-23",30.940001
"436","2008-09-24",30.540001
"437","2008-09-25",30.959999
"438","2008-09-26",31.26
"439","2008-09-29",29.629999
"440","2008-09-30",30.26
"441","2008-10-01",30.57
"442","2008-10-02",29.74
"443","2008-10-03",29.52
"444","2008-10-06",29.01
"445","2008-10-07",27.68
"446","2008-10-08",26.82
"447","2008-10-09",24.41
"448","2008-10-10",23.6
"449","2008-10-13",26.73
"450","2008-10-14",26.68
"451","2008-10-15",23.68
"452","2008-10-16",24.99
"453","2008-10-17",24.6
"454","2008-10-20",26.469999
"455","2008-10-21",25.299999
"456","2008-10-22",24.59
"457","2008-10-23",25.24
"458","2008-10-24",24.190001
"459","2008-10-27",22.780001
"460","2008-10-28",25.309999
"461","2008-10-29",25.52
"462","2008-10-30",25.75
"463","2008-10-31",26.120001
"464","2008-11-03",26.09
"465","2008-11-04",26.08
"466","2008-11-05",25.41
"467","2008-11-06",25.1
"468","2008-11-07",25.889999
"469","2008-11-10",25.379999
"470","2008-11-11",25.030001
"471","2008-11-12",23.809999
"472","2008-11-13",25.91
"473","2008-11-14",24.309999
"474","2008-11-17",24.68
"475","2008-11-18",24.530001
"476","2008-11-19",23.84
"477","2008-11-20",22.290001
"478","2008-11-21",23.74
"479","2008-11-24",24.459999
"480","2008-11-25",24.99
"481","2008-11-26",25.530001
"482","2008-11-28",25.9
"483","2008-12-01",24.08
"484","2008-12-02",24.790001
"485","2008-12-03",25.040001
"486","2008-12-04",24.5
"487","2008-12-05",24.879999
"488","2008-12-08",24.52
"489","2008-12-09",23.74
"490","2008-12-10",23.77
"491","2008-12-11",23.32
"492","2008-12-12",24.190001
"493","2008-12-15",23.6
"494","2008-12-16",24.5
"495","2008-12-17",24.309999
"496","2008-12-18",24.16
"497","2008-12-19",24.610001
"498","2008-12-22",24.75
"499","2008-12-23",24.280001
"500","2008-12-24",24.33
"501","2008-12-26",24.76
"502","2008-12-29",24.299999
"503","2008-12-30",24.860001
"504","2008-12-31",25.219999
"505","2009-01-02",25.299999
"506","2009-01-05",25.35
"507","2009-01-06",25.540001
"508","2009-01-07",24.879999
"509","2009-01-08",25.190001
"510","2009-01-09",24.66
"511","2009-01-12",24.65
"512","2009-01-13",24.84
"513","2009-01-14",24.48
"514","2009-01-15",24.790001
"515","2009-01-16",25.09
"516","2009-01-20",24.459999
"517","2009-01-21",24.85
"518","2009-01-22",24.639999
"519","2009-01-23",24.709999
"520","2009-01-26",25.200001
"521","2009-01-27",25.42
"522","2009-01-28",25.870001
"523","2009-01-29",25.799999
"524","2009-01-30",25.76
"525","2009-02-02",25.790001
"526","2009-02-03",25.299999
"527","2009-02-04",25.49
"528","2009-02-05",25.9
"529","2009-02-06",26.219999
"530","2009-02-09",25.77
"531","2009-02-10",24.879999
"532","2009-02-11",24.59
"533","2009-02-12",24.389999
"534","2009-02-13",24.209999
"535","2009-02-17",23.370001
"536","2009-02-18",22.75
"537","2009-02-19",22.57
"538","2009-02-20",21.58
"539","2009-02-23",21.17
"540","2009-02-24",21.59
"541","2009-02-25",21.34
"542","2009-02-26",20.91
"543","2009-02-27",19.49
"544","2009-03-02",18.469999
"545","2009-03-03",18.15
"546","2009-03-04",18.1
"547","2009-03-05",17.280001
"548","2009-03-06",17.530001
"549","2009-03-09",17.58
"550","2009-03-10",17.959999
"551","2009-03-11",17.75
"552","2009-03-12",18.16
"553","2009-03-13",18.700001
"554","2009-03-16",18.959999
"555","2009-03-17",19.58
"556","2009-03-18",19.9
"557","2009-03-19",20.4
"558","2009-03-20",20.200001
"559","2009-03-23",21.34
"560","2009-03-24",21.030001
"561","2009-03-25",21.700001
"562","2009-03-26",22.209999
"563","2009-03-27",21.450001
"564","2009-03-30",20.969999
"565","2009-03-31",21.07
"566","2009-04-01",20.98
"567","2009-04-02",21.16
"568","2009-04-03",21.040001
"569","2009-04-06",20.879999
"570","2009-04-07",20.530001
"571","2009-04-08",20.940001
"572","2009-04-09",21.559999
"573","2009-04-13",21.24
"574","2009-04-14",20.870001
"575","2009-04-15",21.08
"576","2009-04-16",21.440001
"577","2009-04-17",21.23
"578","2009-04-20",21
"579","2009-04-21",21.09
"580","2009-04-22",20.719999
"581","2009-04-23",20.290001
"582","2009-04-24",20.040001
"583","2009-04-27",20.049999
"584","2009-04-28",20.07
"585","2009-04-29",20.389999
"586","2009-04-30",20.209999
"587","2009-05-01",20.280001
"588","2009-05-04",20.49
"589","2009-05-05",19.809999
"590","2009-05-06",19.42
"591","2009-05-07",19.799999
"592","2009-05-08",20.4
"593","2009-05-11",20.25
"594","2009-05-12",20.129999
"595","2009-05-13",19.530001
"596","2009-05-14",19.629999
"597","2009-05-15",19.030001
"598","2009-05-18",19.67
"599","2009-05-19",20.08
"600","2009-05-20",19.82
"601","2009-05-21",19.59
"602","2009-05-22",19.68
"603","2009-05-26",20.74
"604","2009-05-27",20.110001
"605","2009-05-28",20.809999
"606","2009-05-29",20.780001
"607","2009-06-01",21.82
"608","2009-06-02",21.92
"609","2009-06-03",21.709999
"610","2009-06-04",21.889999
"611","2009-06-05",21.809999
"612","2009-06-08",21.879999
"613","2009-06-09",21.67
"614","2009-06-10",21.51
"615","2009-06-11",21.57
"616","2009-06-12",22.059999
"617","2009-06-15",21.559999
"618","2009-06-16",21.459999
"619","2009-06-17",21.780001
"620","2009-06-18",21.940001
"621","2009-06-19",21.610001
"622","2009-06-22",21.620001
"623","2009-06-23",21.190001
"624","2009-06-24",21.23
"625","2009-06-25",21.57
"626","2009-06-26",21.84
"627","2009-06-29",22.1
"628","2009-06-30",22.209999
"629","2009-07-01",22.74
"630","2009-07-02",22.07
"631","2009-07-06",22.379999
"632","2009-07-07",22.190001
"633","2009-07-08",22.08
"634","2009-07-09",21.940001
"635","2009-07-10",21.709999
"636","2009-07-13",22.26
"637","2009-07-14",22.4
"638","2009-07-15",22.74
"639","2009-07-16",22.82
"640","2009-07-17",22.799999
"641","2009-07-20",22.84
"642","2009-07-21",22.940001
"643","2009-07-22",22.809999
"644","2009-07-23",23.370001
"645","2009-07-24",23.85
"646","2009-07-27",23.9
"647","2009-07-28",24.030001
"648","2009-07-29",23.959999
"649","2009-07-30",24.77
"650","2009-07-31",24.219999
"651","2009-08-03",24.74
"652","2009-08-04",24.389999
"653","2009-08-05",24.48
"654","2009-08-06",24.190001
"655","2009-08-07",24.73
"656","2009-08-10",25.42
"657","2009-08-11",25.23
"658","2009-08-12",25.690001
"659","2009-08-13",25.23
"660","2009-08-14",24.98
"661","2009-08-17",24.77
"662","2009-08-18",24.99
"663","2009-08-19",24.860001
"664","2009-08-20",24.879999
"665","2009-08-21",25.24
"666","2009-08-24",25.27
"667","2009-08-25",25.280001
"668","2009-08-26",25.059999
"669","2009-08-27",24.99
"670","2009-08-28",24.780001
"671","2009-08-31",24.35
"672","2009-09-01",23.98
"673","2009-09-02",24.09
"674","2009-09-03",24.02
"675","2009-09-04",24.23
"676","2009-09-08",24.26
"677","2009-09-09",24.280001
"678","2009-09-10",24.4
"679","2009-09-11",24.290001
"680","2009-09-14",24.66
"681","2009-09-15",24.860001
"682","2009-09-16",25.73
"683","2009-09-17",26.030001
"684","2009-09-18",26.32
"685","2009-09-21",26.26
"686","2009-09-22",26.059999
"687","2009-09-23",26.049999
"688","2009-09-24",25.84
"689","2009-09-25",25.700001
"690","2009-09-28",26.110001
"691","2009-09-29",26.030001
"692","2009-09-30",25.58
"693","2009-10-01",25.49
"694","2009-10-02",25.309999
"695","2009-10-05",25.43
"696","2009-10-06",25.76
"697","2009-10-07",25.709999
"698","2009-10-08",25.74
"699","2009-10-09",26.059999
"700","2009-10-12",25.92
"701","2009-10-13",25.870001
"702","2009-10-14",25.690001
"703","2009-10-15",25.629999
"704","2009-10-16",25.360001
"705","2009-10-19",25.41
"706","2009-10-20",25.34
"707","2009-10-21",25.07
"708","2009-10-22",25.5
"709","2009-10-23",25.190001
"710","2009-10-26",24.99
"711","2009-10-27",25.209999
"712","2009-10-28",25.25
"713","2009-10-29",25.469999
"714","2009-10-30",24.99
"715","2009-11-02",25.08
"716","2009-11-03",25.35
"717","2009-11-04",25.15
"718","2009-11-05",25.92
"719","2009-11-06",26.129999
"720","2009-11-09",26.809999
"721","2009-11-10",26.780001
"722","2009-11-11",26.68
"723","2009-11-12",25.940001
"724","2009-11-13",26.309999
"725","2009-11-16",27
"726","2009-11-17",27.110001
"727","2009-11-18",27.01
"728","2009-11-19",26.76
"729","2009-11-20",26.68
"730","2009-11-23",26.84
"731","2009-11-24",26.92
"732","2009-11-25",27.040001
"733","2009-11-27",26.42
"734","2009-11-30",26.209999
"735","2009-12-01",26.73
"736","2009-12-02",27.01
"737","2009-12-03",27.09
"738","2009-12-04",27.76
"739","2009-12-07",28.049999
"740","2009-12-08",27.799999
"741","2009-12-09",28.1
"742","2009-12-10",28.48
"743","2009-12-11",28.85
"744","2009-12-14",29.27
"745","2009-12-15",28.6
"746","2009-12-16",28.92
"747","2009-12-17",28.84
"748","2009-12-18",28.76
"749","2009-12-21",28.860001
"750","2009-12-22",28.68
"751","2009-12-23",28.889999
"752","2009-12-24",28.98
"753","2009-12-28",28.940001
"754","2009-12-29",29.25
"755","2009-12-30",29.18
"756","2009-12-31",28.530001
"757","2010-01-04",29.08
"758","2010-01-05",29
"759","2010-01-06",28.85
"760","2010-01-07",28.73
"761","2010-01-08",28.49
"762","2010-01-11",28.469999
"763","2010-01-12",28.469999
"764","2010-01-13",28.77
"765","2010-01-14",28.77
"766","2010-01-15",28.360001
"767","2010-01-19",29.040001
"768","2010-01-20",28.35
"769","2010-01-21",28.309999
"770","2010-01-22",27.93
"771","2010-01-25",28.18
"772","2010-01-26",27.889999
"773","2010-01-27",27.98
"774","2010-01-28",27.809999
"775","2010-01-29",27.67
"776","2010-02-01",28.25
"777","2010-02-02",28.18
"778","2010-02-03",27.860001
"779","2010-02-04",27.309999
"780","2010-02-05",27.120001
"781","2010-02-08",26.809999
"782","2010-02-09",26.93
"783","2010-02-10",26.85
"784","2010-02-11",26.940001
"785","2010-02-12",26.940001
"786","2010-02-16",27.360001
"787","2010-02-17",27.549999
"788","2010-02-18",27.73
"789","2010-02-19",28.27
"790","2010-02-22",28.5
"791","2010-02-23",28.27
"792","2010-02-24",28.66
"793","2010-02-25",28.690001
"794","2010-02-26",28.58
"795","2010-03-01",29.24
"796","2010-03-02",29.559999
"797","2010-03-03",29.67
"798","2010-03-04",29.700001
"799","2010-03-05",29.83
"800","2010-03-08",29.690001
"801","2010-03-09",29.639999
"802","2010-03-10",29.57
"803","2010-03-11",29.639999
"804","2010-03-12",29.5
"805","2010-03-15",29.6
"806","2010-03-16",30.219999
"807","2010-03-17",30.34
"808","2010-03-18",30.290001
"809","2010-03-19",30.190001
"810","2010-03-22",30.440001
"811","2010-03-23",30.67
"812","2010-03-24",30.42
"813","2010-03-25",30.07
"814","2010-03-26",29.969999
"815","2010-03-29",30.209999
"816","2010-03-30",30.549999
"817","2010-03-31",29.92
"818","2010-04-01",30.32
"819","2010-04-05",30.68
"820","2010-04-06",31.299999
"821","2010-04-07",31.040001
"822","2010-04-08",30.620001
"823","2010-04-09",30.969999
"824","2010-04-12",31.08
"825","2010-04-13",31.23
"826","2010-04-14",31.43
"827","2010-04-15",31.790001
"828","2010-04-16",31.790001
"829","2010-04-19",31.91
"830","2010-04-20",31.950001
"831","2010-04-21",31.91
"832","2010-04-22",31.9
"833","2010-04-23",32.389999
"834","2010-04-26",32.290001
"835","2010-04-27",31.51
"836","2010-04-28",32.040001
"837","2010-04-29",32.200001
"838","2010-04-30",31.1
"839","2010-05-03",32.290001
"840","2010-05-04",31.120001
"841","2010-05-05",31.049999
"842","2010-05-06",30.790001
"843","2010-05-07",30.309999
"844","2010-05-10",31.5
"845","2010-05-11",31.82
"846","2010-05-12",32.709999
"847","2010-05-13",32.509998
"848","2010-05-14",32.029999
"849","2010-05-17",32.259998
"850","2010-05-18",31.610001
"851","2010-05-19",31.389999
"852","2010-05-20",29.879999
"853","2010-05-21",29.540001
"854","2010-05-24",29.209999
"855","2010-05-25",28.790001
"856","2010-05-26",28.879999
"857","2010-05-27",30
"858","2010-05-28",29.620001
"859","2010-06-01",28.9
"860","2010-06-02",29.91
"861","2010-06-03",30.16
"862","2010-06-04",28.85
"863","2010-06-07",28.790001
"864","2010-06-08",28.98
"865","2010-06-09",28.74
"866","2010-06-10",29.57
"867","2010-06-11",29.51
"868","2010-06-14",29.84
"869","2010-06-15",30.309999
"870","2010-06-16",30.68
"871","2010-06-17",30.719999
"872","2010-06-18",31.190001
"873","2010-06-21",31.34
"874","2010-06-22",30.780001
"875","2010-06-23",30.389999
"876","2010-06-24",30.120001
"877","2010-06-25",30.59
"878","2010-06-28",31
"879","2010-06-29",29.75
"880","2010-06-30",29.5
"881","2010-07-01",29.290001
"882","2010-07-02",29.309999
"883","2010-07-06",29.43
"884","2010-07-07",30.639999
"885","2010-07-08",30.940001
"886","2010-07-09",31.23
"887","2010-07-12",30.99
"888","2010-07-13",31.629999
"889","2010-07-14",31.57
"890","2010-07-15",31.610001
"891","2010-07-16",30.309999
"892","2010-07-19",31.02
"893","2010-07-20",31.35
"894","2010-07-21",30.84
"895","2010-07-22",31.790001
"896","2010-07-23",32.419998
"897","2010-07-26",33.23
"898","2010-07-27",33.799999
"899","2010-07-28",33.080002
"900","2010-07-29",32.639999
"901","2010-07-30",32.169998
"902","2010-08-02",33.080002
"903","2010-08-03",32.98
"904","2010-08-04",33.630001
"905","2010-08-05",33.169998
"906","2010-08-06",32.91
"907","2010-08-09",33.459999
"908","2010-08-10",32.889999
"909","2010-08-11",31.84
"910","2010-08-12",31.58
"911","2010-08-13",31.25
"912","2010-08-16",31.32
"913","2010-08-17",31.809999
"914","2010-08-18",31.809999
"915","2010-08-19",30.780001
"916","2010-08-20",30.809999
"917","2010-08-23",30.700001
"918","2010-08-24",30.35
"919","2010-08-25",31.110001
"920","2010-08-26",31.120001
"921","2010-08-27",32.009998
"922","2010-08-30",31.43
"923","2010-08-31",31.450001
"924","2010-09-01",32.240002
"925","2010-09-02",31.83
"926","2010-09-03",32.16
"927","2010-09-07",31.799999
"928","2010-09-08",31.799999
"929","2010-09-09",32.09
"930","2010-09-10",32.25
"931","2010-09-13",32.700001
"932","2010-09-14",32.560001
"933","2010-09-15",32.360001
"934","2010-09-16",32.09
"935","2010-09-17",32.419998
"936","2010-09-20",33.34
"937","2010-09-21",32.880001
"938","2010-09-22",33.16
"939","2010-09-23",32.689999
"940","2010-09-24",33.439999
"941","2010-09-27",33.43
"942","2010-09-28",33.799999
"943","2010-09-29",33.700001
"944","2010-09-30",33.59
"945","2010-10-01",33.950001
"946","2010-10-04",33.849998
"947","2010-10-05",34.66
"948","2010-10-06",34.450001
"949","2010-10-07",34.66
"950","2010-10-08",34.759998
"951","2010-10-11",34.73
"952","2010-10-12",34.34
"953","2010-10-13",34.810001
"954","2010-10-14",34.650002
"955","2010-10-15",34.779999
"956","2010-10-18",34.970001
"957","2010-10-19",34.639999
"958","2010-10-20",34.799999
"959","2010-10-21",34.720001
"960","2010-10-22",34.43
"961","2010-10-25",34.68
"962","2010-10-26",34.490002
"963","2010-10-27",34.630001
"964","2010-10-28",34.689999
