"","date","CBPO"
"1014","2012-02-03",10.74
"1015","2012-02-06",10.16
"1016","2012-02-07",9.9
"1017","2012-02-08",10.4
"1018","2012-02-09",9.71
"1019","2012-02-10",9.75
"1020","2012-02-13",9.85
"1021","2012-02-14",9.96
"1022","2012-02-15",10.04
"1023","2012-02-16",10.18
"1024","2012-02-17",10.45
"1025","2012-02-21",9.85
"1026","2012-02-22",9.85
"1027","2012-02-23",9.95
"1028","2012-02-24",9.95
"1029","2012-02-27",9.9
"1030","2012-02-28",9.87
"1031","2012-02-29",9.88
"1032","2012-03-01",9.85
"1033","2012-03-02",9.51
"1034","2012-03-05",9.11
"1035","2012-03-06",9.05
"1036","2012-03-07",9.17
"1037","2012-03-08",9.08
"1038","2012-03-09",9.15
"1039","2012-03-12",9.08
"1040","2012-03-13",9.12
"1041","2012-03-14",9.19
"1042","2012-03-15",9.29
"1043","2012-03-16",9.16
"1044","2012-03-19",9.44
"1045","2012-03-20",9.26
"1046","2012-03-21",9.11
"1047","2012-03-22",9.01
"1048","2012-03-23",9.15
"1049","2012-03-26",9.22
"1050","2012-03-27",9.25
"1051","2012-03-28",9.18
"1052","2012-03-29",9.2
"1053","2012-03-30",9.28
"1054","2012-04-02",9.26
"1055","2012-04-03",9.23
"1056","2012-04-04",9.19
"1057","2012-04-05",9.14
"1058","2012-04-09",8.65
"1059","2012-04-10",8.82
"1060","2012-04-11",8.88
"1061","2012-04-12",9.05
"1062","2012-04-13",9.01
"1063","2012-04-16",9
"1064","2012-04-17",9.08
"1065","2012-04-18",9
"1066","2012-04-19",9.61
"1067","2012-04-20",9.47
"1068","2012-04-23",9.44
"1069","2012-04-24",9.41
"1070","2012-04-25",9.43
"1071","2012-04-26",9.49
"1072","2012-04-27",9.23
"1073","2012-04-30",9.26
"1074","2012-05-01",9.48
"1075","2012-05-02",9.03
"1076","2012-05-03",8.65
"1077","2012-05-04",9.3
"1078","2012-05-07",8.9
"1079","2012-05-08",8.82
"1080","2012-05-09",9.15
"1081","2012-05-10",9.23
"1082","2012-05-11",9.58
"1083","2012-05-14",8.47
"1084","2012-05-15",8.24
"1085","2012-05-16",8.94
"1086","2012-05-17",8.23
"1087","2012-05-18",8.1
"1088","2012-05-21",8.14
"1089","2012-05-22",8.2
"1090","2012-05-23",8
"1091","2012-05-24",7.93
"1092","2012-05-25",7.9
"1093","2012-05-29",8.13
"1094","2012-05-30",8.49
"1095","2012-05-31",8.52
"1096","2012-06-01",8.7
"1097","2012-06-04",8.55
"1098","2012-06-05",8.72
"1099","2012-06-06",9.22
"1100","2012-06-07",9.7
"1101","2012-06-08",10.05
"1102","2012-06-11",10.16
"1103","2012-06-12",10.06
"1104","2012-06-13",10.01
"1105","2012-06-14",9.37
"1106","2012-06-15",9.27
"1107","2012-06-18",8.9
"1108","2012-06-19",9.09
"1109","2012-06-20",9.01
"1110","2012-06-21",8.99
"1111","2012-06-22",9.22
"1112","2012-06-25",9.01
"1113","2012-06-26",9.86
"1114","2012-06-27",9.7
"1115","2012-06-28",9.51
"1116","2012-06-29",9.37
"1117","2012-07-02",9.8
"1118","2012-07-03",9.59
"1119","2012-07-05",9.78
"1120","2012-07-06",9.42
"1121","2012-07-09",9.61
"1122","2012-07-10",9.42
"1123","2012-07-11",9.47
"1124","2012-07-12",9.47
"1125","2012-07-13",10.01
"1126","2012-07-16",10.19
"1127","2012-07-17",10.2
"1128","2012-07-18",10.58
"1129","2012-07-19",10.6
"1130","2012-07-20",11
"1131","2012-07-23",10.6
"1132","2012-07-24",10.6
"1133","2012-07-25",10.53
"1134","2012-07-26",10.13
"1135","2012-07-27",10.57
"1136","2012-07-30",10.6
"1137","2012-07-31",10.6
"1138","2012-08-01",10.6
"1139","2012-08-02",10.59
"1140","2012-08-03",10.26
"1141","2012-08-06",10.31
"1142","2012-08-07",10.3
"1143","2012-08-08",10.3
"1144","2012-08-09",10.35
"1145","2012-08-10",10.31
"1146","2012-08-13",9.64
"1147","2012-08-14",9.62
"1148","2012-08-15",9.73
"1149","2012-08-16",9.73
"1150","2012-08-17",9.5
"1151","2012-08-20",9.51
"1152","2012-08-21",9.51
"1153","2012-08-22",10.23
"1154","2012-08-23",9.77
"1155","2012-08-24",9.8
"1156","2012-08-27",9.81
"1157","2012-08-28",9.61
"1158","2012-08-29",9.75
"1159","2012-08-30",9.85
"1160","2012-08-31",9.61
"1161","2012-09-04",9.35
"1162","2012-09-05",8.96
"1163","2012-09-06",9
"1164","2012-09-07",9
"1165","2012-09-10",9.05
"1166","2012-09-11",8.85
"1167","2012-09-12",9.08
"1168","2012-09-13",8.97
"1169","2012-09-14",9.57
"1170","2012-09-17",9.77
"1171","2012-09-18",9.7
"1172","2012-09-19",9.77
"1173","2012-09-20",9.52
"1174","2012-09-21",9.53
"1175","2012-09-24",9.5
"1176","2012-09-25",9.65
"1177","2012-09-26",9.65
"1178","2012-09-27",9.5
"1179","2012-09-28",9.5
"1180","2012-10-01",9.66
"1181","2012-10-02",9.58
"1182","2012-10-03",9.55
"1183","2012-10-04",9.55
"1184","2012-10-05",9.6
"1185","2012-10-08",9.6
"1186","2012-10-09",9.6
"1187","2012-10-10",9.6
"1188","2012-10-11",9.6
"1189","2012-10-12",9.69
"1190","2012-10-15",9.69
"1191","2012-10-16",9.6
"1192","2012-10-17",9.65
"1193","2012-10-18",9.65
"1194","2012-10-19",9.65
"1195","2012-10-22",9.7
"1196","2012-10-23",9.41
"1197","2012-10-24",9.56
"1198","2012-10-25",9.56
"1199","2012-10-26",9.56
"1200","2012-10-31",9.72
"1201","2012-11-01",9.72
"1202","2012-11-02",9.8
"1203","2012-11-05",10.37
"1204","2012-11-06",10.5
"1205","2012-11-07",10.26
"1206","2012-11-08",10.19
"1207","2012-11-09",11.12
"1208","2012-11-12",11
"1209","2012-11-13",11.13
"1210","2012-11-14",11.16
"1211","2012-11-15",11.16
"1212","2012-11-16",11
"1213","2012-11-19",11.19
"1214","2012-11-20",11.2
"1215","2012-11-21",11.88
"1216","2012-11-23",11.96
"1217","2012-11-26",13
"1218","2012-11-27",14.01
"1219","2012-11-28",15.52
"1220","2012-11-29",14.57
"1221","2012-11-30",14.32
"1222","2012-12-03",14.79
"1223","2012-12-04",14.65
"1224","2012-12-05",13.91
"1225","2012-12-06",13.87
"1226","2012-12-07",14.23
"1227","2012-12-10",15.35
"1228","2012-12-11",15.11
"1229","2012-12-12",15.5
"1230","2012-12-13",15.5
"1231","2012-12-14",15.5
"1232","2012-12-17",15.5
"1233","2012-12-18",15.47
"1234","2012-12-19",15.43
"1235","2012-12-20",15.5
"1236","2012-12-21",15.6
"1237","2012-12-24",15.5
"1238","2012-12-26",15.49
"1239","2012-12-27",15.84
"1240","2012-12-28",16.85
"1241","2012-12-31",16.309999
"1242","2013-01-02",14.71
"1243","2013-01-03",15.39
"1244","2013-01-04",17.49
"1245","2013-01-07",17.809999
"1246","2013-01-08",17.860001
"1247","2013-01-09",17.92
"1248","2013-01-10",18.9
"1249","2013-01-11",18.99
"1250","2013-01-14",19.450001
"1251","2013-01-15",20.200001
"1252","2013-01-16",20.16
"1253","2013-01-17",20.07
"1254","2013-01-18",19.209999
"1255","2013-01-22",18.74
"1256","2013-01-23",19.24
"1257","2013-01-24",18.48
"1258","2013-01-25",18.889999
"1259","2013-01-28",19.299999
"1260","2013-01-29",19.440001
"1261","2013-01-30",19.42
"1262","2013-01-31",18.690001
"1263","2013-02-01",19.4
"1264","2013-02-04",19.360001
"1265","2013-02-05",19.549999
"1266","2013-02-06",19.040001
"1267","2013-02-07",19.23
"1268","2013-02-08",18.85
"1269","2013-02-11",18.719999
"1270","2013-02-12",18.1
"1271","2013-02-13",18.93
"1272","2013-02-14",18.51
"1273","2013-02-15",18.58
"1274","2013-02-19",20.790001
"1275","2013-02-20",20.52
"1276","2013-02-21",20.450001
"1277","2013-02-22",20.700001
"1278","2013-02-25",20.370001
"1279","2013-02-26",20.690001
"1280","2013-02-27",20.889999
"1281","2013-02-28",21.09
"1282","2013-03-01",21
"1283","2013-03-04",22.74
"1284","2013-03-05",23.35
"1285","2013-03-06",24.049999
"1286","2013-03-07",24.290001
"1287","2013-03-08",23.1
"1288","2013-03-11",25.299999
"1289","2013-03-12",26.01
"1290","2013-03-13",25.469999
"1291","2013-03-14",24.4
"1292","2013-03-15",25.459999
"1293","2013-03-18",28.93
"1294","2013-03-19",28.200001
"1295","2013-03-20",28
"1296","2013-03-21",27.219999
"1297","2013-03-22",26.379999
"1298","2013-03-25",26.07
"1299","2013-03-26",27.040001
"1300","2013-03-27",28
"1301","2013-03-28",27.73
"1302","2013-04-01",27.67
"1303","2013-04-02",26.9
"1304","2013-04-03",26.68
"1305","2013-04-04",26.91
"1306","2013-04-05",26.700001
"1307","2013-04-08",26.9
"1308","2013-04-09",27.030001
"1309","2013-04-10",26.950001
"1310","2013-04-11",26.58
"1311","2013-04-12",26.74
"1312","2013-04-15",26.5
"1313","2013-04-16",26.75
"1314","2013-04-17",26.4
"1315","2013-04-18",26.5
"1316","2013-04-19",26.25
"1317","2013-04-22",26.209999
"1318","2013-04-23",26.41
"1319","2013-04-24",26.23
"1320","2013-04-25",25.27
"1321","2013-04-26",24.68
"1322","2013-04-29",25.360001
"1323","2013-04-30",25.440001
"1324","2013-05-01",25.58
"1325","2013-05-02",26.5
"1326","2013-05-03",26.360001
"1327","2013-05-06",25.860001
"1328","2013-05-07",26.110001
"1329","2013-05-08",25.780001
"1330","2013-05-09",26.1
"1331","2013-05-10",25.9
"1332","2013-05-13",25.84
"1333","2013-05-14",25.66
"1334","2013-05-15",26
"1335","2013-05-16",26.139999
"1336","2013-05-17",26.48
"1337","2013-05-20",26.33
"1338","2013-05-21",26.5
"1339","2013-05-22",26.4
"1340","2013-05-23",26.5
"1341","2013-05-24",26.52
"1342","2013-05-28",25.6
"1343","2013-05-29",25.17
"1344","2013-05-30",25.459999
"1345","2013-05-31",25.49
"1346","2013-06-03",25.790001
"1347","2013-06-04",25.98
"1348","2013-06-05",24.07
"1349","2013-06-06",24.51
"1350","2013-06-07",21.35
"1351","2013-06-10",22.16
"1352","2013-06-11",22.68
"1353","2013-06-12",22.709999
"1354","2013-06-13",22.620001
"1355","2013-06-14",22.58
"1356","2013-06-17",22.700001
"1357","2013-06-18",23.370001
"1358","2013-06-19",23.059999
"1359","2013-06-20",22.57
"1360","2013-06-21",22.32
"1361","2013-06-24",21.42
"1362","2013-06-25",22.35
"1363","2013-06-26",23
"1364","2013-06-27",23.209999
"1365","2013-06-28",23.190001
"1366","2013-07-01",23.51
"1367","2013-07-02",23.65
"1368","2013-07-03",23.440001
"1369","2013-07-05",24.1
"1370","2013-07-08",24.51
"1371","2013-07-09",24.73
"1372","2013-07-10",24.75
"1373","2013-07-11",24.59
"1374","2013-07-12",24.73
"1375","2013-07-15",25.6
"1376","2013-07-16",25.5
"1377","2013-07-17",25.530001
"1378","2013-07-18",25.940001
"1379","2013-07-19",26
"1380","2013-07-22",25.98
"1381","2013-07-23",25.950001
"1382","2013-07-24",25.620001
"1383","2013-07-25",24.940001
"1384","2013-07-26",24.780001
"1385","2013-07-29",25.370001
"1386","2013-07-30",25.690001
"1387","2013-07-31",26.08
"1388","2013-08-01",24.610001
"1389","2013-08-02",24.6
"1390","2013-08-05",26.190001
"1391","2013-08-06",25.559999
"1392","2013-08-07",25.040001
"1393","2013-08-08",23.530001
"1394","2013-08-09",23.42
"1395","2013-08-12",23.35
"1396","2013-08-13",23.83
"1397","2013-08-14",23.389999
"1398","2013-08-15",23.459999
"1399","2013-08-16",23.08
"1400","2013-08-19",23.129999
"1401","2013-08-20",23.52
"1402","2013-08-21",23.389999
"1403","2013-08-22",24.73
"1404","2013-08-23",24.809999
"1405","2013-08-26",24.73
"1406","2013-08-27",24.360001
"1407","2013-08-28",24.43
"1408","2013-08-29",24.540001
"1409","2013-08-30",24.299999
"1410","2013-09-03",24.52
"1411","2013-09-04",24.5
"1412","2013-09-05",24.5
"1413","2013-09-06",24.76
"1414","2013-09-09",25.5
"1415","2013-09-10",25.889999
"1416","2013-09-11",25.73
"1417","2013-09-12",24.610001
"1418","2013-09-13",24.26
"1419","2013-09-16",25.26
"1420","2013-09-17",25.209999
"1421","2013-09-18",24.68
"1422","2013-09-19",24.200001
"1423","2013-09-20",24.85
"1424","2013-09-23",25.120001
"1425","2013-09-24",25.799999
"1426","2013-09-25",27.15
"1427","2013-09-26",28.120001
"1428","2013-09-27",28.059999
"1429","2013-09-30",29.209999
"1430","2013-10-01",29.969999
"1431","2013-10-02",30.299999
"1432","2013-10-03",29.48
"1433","2013-10-04",29
"1434","2013-10-07",29.440001
"1435","2013-10-08",28.549999
"1436","2013-10-09",27
"1437","2013-10-10",26.76
"1438","2013-10-11",27.77
"1439","2013-10-14",27.52
"1440","2013-10-15",27.66
"1441","2013-10-16",28.299999
"1442","2013-10-17",29.77
"1443","2013-10-18",29.5
"1444","2013-10-21",29.15
"1445","2013-10-22",29.5
"1446","2013-10-23",29.25
"1447","2013-10-24",28.6
"1448","2013-10-25",28.58
"1449","2013-10-28",28.83
"1450","2013-10-29",28.530001
"1451","2013-10-30",28.610001
"1452","2013-10-31",28.610001
"1453","2013-11-01",29.370001
"1454","2013-11-04",28.940001
"1455","2013-11-05",30
"1456","2013-11-06",29.35
"1457","2013-11-07",29.59
"1458","2013-11-08",28.620001
"1459","2013-11-11",28.27
"1460","2013-11-12",28.58
"1461","2013-11-13",29
"1462","2013-11-14",29.17
"1463","2013-11-15",28.73
"1464","2013-11-18",29.59
"1465","2013-11-19",29.219999
"1466","2013-11-20",29.49
"1467","2013-11-21",29.49
"1468","2013-11-22",29.57
"1469","2013-11-25",29.540001
"1470","2013-11-26",29.16
"1471","2013-11-27",29.540001
"1472","2013-11-29",29.59
"1473","2013-12-02",29.57
"1474","2013-12-03",29.200001
"1475","2013-12-04",29.139999
"1476","2013-12-05",29.27
"1477","2013-12-06",29.129999
"1478","2013-12-09",28.799999
"1479","2013-12-10",28.549999
"1480","2013-12-11",28.18
"1481","2013-12-12",29.200001
"1482","2013-12-13",29.68
"1483","2013-12-16",29.1
"1484","2013-12-17",29.25
"1485","2013-12-18",28.16
"1486","2013-12-19",29.799999
"1487","2013-12-20",28.299999
"1488","2013-12-23",29.309999
"1489","2013-12-24",29.42
"1490","2013-12-26",28.9
"1491","2013-12-27",29.370001
"1492","2013-12-30",28.92
"1493","2013-12-31",28.85
"1494","2014-01-02",27.23
"1495","2014-01-03",28.110001
"1496","2014-01-06",26.799999
"1497","2014-01-07",27.6
"1498","2014-01-08",28.4
"1499","2014-01-09",27.66
"1500","2014-01-10",28.73
"1501","2014-01-13",28.620001
"1502","2014-01-14",28.309999
"1503","2014-01-15",28.700001
"1504","2014-01-16",28.85
"1505","2014-01-17",28.639999
"1506","2014-01-21",28.940001
"1507","2014-01-22",28.83
"1508","2014-01-23",28.809999
"1509","2014-01-24",28.690001
"1510","2014-01-27",28.85
"1511","2014-01-28",29.200001
"1512","2014-01-29",28.809999
"1513","2014-01-30",28.9
"1514","2014-01-31",28.799999
"1515","2014-02-03",28.6
"1516","2014-02-04",28.58
"1517","2014-02-05",28.33
"1518","2014-02-06",28.59
"1519","2014-02-07",27.92
"1520","2014-02-10",28.059999
"1521","2014-02-11",27.969999
"1522","2014-02-12",27.9
"1523","2014-02-13",27.9
"1524","2014-02-14",27.92
"1525","2014-02-18",29.290001
"1526","2014-02-19",33.939999
"1527","2014-02-20",37.98
"1528","2014-02-21",37.029999
"1529","2014-02-24",35.720001
"1530","2014-02-25",35.380001
"1531","2014-02-26",35.68
"1532","2014-02-27",35.720001
"1533","2014-02-28",35.110001
"1534","2014-03-03",36.889999
"1535","2014-03-04",36.900002
"1536","2014-03-05",37.709999
"1537","2014-03-06",37.849998
"1538","2014-03-07",37.689999
"1539","2014-03-10",36.759998
"1540","2014-03-11",35.91
"1541","2014-03-12",36.389999
"1542","2014-03-13",36.060001
"1543","2014-03-14",36.25
"1544","2014-03-17",35.98
"1545","2014-03-18",35.580002
"1546","2014-03-19",36
"1547","2014-03-20",35.73
"1548","2014-03-21",33.400002
"1549","2014-03-24",32.41
"1550","2014-03-25",33.02
"1551","2014-03-26",35.040001
"1552","2014-03-27",32.849998
"1553","2014-03-28",34.18
"1554","2014-03-31",34.75
"1555","2014-04-01",36.169998
"1556","2014-04-02",36.07
"1557","2014-04-03",35.880001
"1558","2014-04-04",36
"1559","2014-04-07",35.779999
"1560","2014-04-08",37
"1561","2014-04-09",36.900002
"1562","2014-04-10",36.700001
"1563","2014-04-11",35.73
"1564","2014-04-14",35.759998
"1565","2014-04-15",36.529999
"1566","2014-04-16",37
"1567","2014-04-17",37.389999
"1568","2014-04-21",37.650002
"1569","2014-04-22",38.52
"1570","2014-04-23",40.16
"1571","2014-04-24",39.23
"1572","2014-04-25",38.43
"1573","2014-04-28",36.759998
"1574","2014-04-29",36.599998
"1575","2014-04-30",36.549999
"1576","2014-05-01",36.299999
"1577","2014-05-02",37.290001
"1578","2014-05-05",38.450001
"1579","2014-05-06",38.759998
"1580","2014-05-07",36.630001
"1581","2014-05-08",37
"1582","2014-05-09",38.119999
"1583","2014-05-12",40.43
"1584","2014-05-13",40.419998
"1585","2014-05-14",40.279999
"1586","2014-05-15",39.450001
"1587","2014-05-16",39.98
"1588","2014-05-19",40.700001
"1589","2014-05-20",40.040001
"1590","2014-05-21",39.919998
"1591","2014-05-22",43.080002
"1592","2014-05-23",43.669998
"1593","2014-05-27",45.27
"1594","2014-05-28",45.25
"1595","2014-05-29",45.5
"1596","2014-05-30",45.32
"1597","2014-06-02",45.41
"1598","2014-06-03",45.32
"1599","2014-06-04",45.93
"1600","2014-06-05",47.52
"1601","2014-06-06",47.84
"1602","2014-06-09",48.07
"1603","2014-06-10",47.970001
"1604","2014-06-11",48.060001
"1605","2014-06-12",47.650002
"1606","2014-06-13",47.369999
"1607","2014-06-16",47.41
"1608","2014-06-17",47.509998
"1609","2014-06-18",42.110001
"1610","2014-06-19",41.66
"1611","2014-06-20",42.549999
"1612","2014-06-23",43.439999
"1613","2014-06-24",41.970001
"1614","2014-06-25",40.779999
"1615","2014-06-26",38.91
"1616","2014-06-27",42.889999
"1617","2014-06-30",44.470001
"1618","2014-07-01",45.529999
"1619","2014-07-02",47.84
"1620","2014-07-03",46.849998
"1621","2014-07-07",44.759998
"1622","2014-07-08",49.580002
"1623","2014-07-09",49.860001
"1624","2014-07-10",47.27
"1625","2014-07-11",46
"1626","2014-07-14",45.91
"1627","2014-07-15",47.139999
"1628","2014-07-16",46.950001
"1629","2014-07-17",45
"1630","2014-07-18",47.07
"1631","2014-07-21",47.759998
"1632","2014-07-22",46.169998
"1633","2014-07-23",46.419998
"1634","2014-07-24",46.07
"1635","2014-07-25",45.549999
"1636","2014-07-28",45.16
"1637","2014-07-29",45.259998
"1638","2014-07-30",45.290001
"1639","2014-07-31",44.970001
"1640","2014-08-01",45.290001
"1641","2014-08-04",44.959999
"1642","2014-08-05",46.27
"1643","2014-08-06",46.41
"1644","2014-08-07",45.5
"1645","2014-08-08",44.950001
"1646","2014-08-11",45.200001
"1647","2014-08-12",45
"1648","2014-08-13",44.900002
"1649","2014-08-14",45.130001
"1650","2014-08-15",45.509998
"1651","2014-08-18",45
"1652","2014-08-19",44.970001
"1653","2014-08-20",46.07
"1654","2014-08-21",46.380001
"1655","2014-08-22",47.91
"1656","2014-08-25",51.740002
"1657","2014-08-26",55.57
"1658","2014-08-27",54.700001
"1659","2014-08-28",53.77
"1660","2014-08-29",53.119999
"1661","2014-09-02",53.549999
"1662","2014-09-03",53.09
"1663","2014-09-04",53.380001
"1664","2014-09-05",53.57
"1665","2014-09-08",53.48
"1666","2014-09-09",52.91
"1667","2014-09-10",53.16
"1668","2014-09-11",53.389999
"1669","2014-09-12",53.77
"1670","2014-09-15",54.279999
"1671","2014-09-16",55.84
"1672","2014-09-17",54.209999
"1673","2014-09-18",54.310001
"1674","2014-09-19",53.990002
"1675","2014-09-22",54.009998
"1676","2014-09-23",53.959999
"1677","2014-09-24",53.990002
"1678","2014-09-25",53.889999
"1679","2014-09-26",52.639999
"1680","2014-09-29",53.860001
"1681","2014-09-30",53.959999
"1682","2014-10-01",52.82
"1683","2014-10-02",53.41
"1684","2014-10-03",53.689999
"1685","2014-10-06",53.439999
"1686","2014-10-07",53.34
"1687","2014-10-08",52.830002
"1688","2014-10-09",53.57
"1689","2014-10-10",52.02
"1690","2014-10-13",49.619999
"1691","2014-10-14",49.060001
"1692","2014-10-15",50.23
"1693","2014-10-16",50.799999
"1694","2014-10-17",51.970001
"1695","2014-10-20",52
"1696","2014-10-21",52.110001
"1697","2014-10-22",54.669998
"1698","2014-10-23",54.68
"1699","2014-10-24",55.950001
"1700","2014-10-27",56.119999
"1701","2014-10-28",57.779999
"1702","2014-10-29",56.5
"1703","2014-10-30",59.650002
"1704","2014-10-31",60.25
"1705","2014-11-03",65
"1706","2014-11-04",64.209999
"1707","2014-11-05",63.27
"1708","2014-11-06",68.980003
"1709","2014-11-07",68.900002
"1710","2014-11-10",64.300003
"1711","2014-11-11",66.279999
"1712","2014-11-12",68.730003
"1713","2014-11-13",66.349998
"1714","2014-11-14",66.599998
"1715","2014-11-17",67.120003
"1716","2014-11-18",66.82
"1717","2014-11-19",67.309998
"1718","2014-11-20",68.019997
"1719","2014-11-21",67.510002
"1720","2014-11-24",68.489998
"1721","2014-11-25",69.5
"1722","2014-11-26",68.870003
"1723","2014-11-28",68.480003
"1724","2014-12-01",66.360001
"1725","2014-12-02",69.290001
"1726","2014-12-03",68.309998
"1727","2014-12-04",67.919998
"1728","2014-12-05",66.529999
"1729","2014-12-08",67.93
"1730","2014-12-09",66.949997
"1731","2014-12-10",65.300003
"1732","2014-12-11",65.080002
"1733","2014-12-12",65
"1734","2014-12-15",65.040001
"1735","2014-12-16",62.849998
"1736","2014-12-17",61.91
"1737","2014-12-18",65.839996
"1738","2014-12-19",67.139999
"1739","2014-12-22",65.940002
"1740","2014-12-23",65.379997
"1741","2014-12-24",64.790001
"1742","2014-12-26",65.419998
"1743","2014-12-29",67
"1744","2014-12-30",67.669998
"1745","2014-12-31",67.230003
"1746","2015-01-02",67.699997
"1747","2015-01-05",66.290001
"1748","2015-01-06",66
"1749","2015-01-07",68.699997
"1750","2015-01-08",68.410004
"1751","2015-01-09",66.93
"1752","2015-01-12",67.349998
"1753","2015-01-13",66.209999
"1754","2015-01-14",66.769997
"1755","2015-01-15",66.650002
"1756","2015-01-16",66.639999
"1757","2015-01-20",64.980003
"1758","2015-01-21",65.830002
"1759","2015-01-22",67.480003
"1760","2015-01-23",68.300003
"1761","2015-01-26",69.230003
"1762","2015-01-27",68.599998
"1763","2015-01-28",67.949997
"1764","2015-01-29",67.910004
"1765","2015-01-30",68.139999
"1766","2015-02-02",67.209999
"1767","2015-02-03",68
"1768","2015-02-04",67.470001
"1769","2015-02-05",68.5
"1770","2015-02-06",67.940002
"1771","2015-02-09",67.599998
"1772","2015-02-10",68.360001
"1773","2015-02-11",68.089996
"1774","2015-02-12",68.699997
"1775","2015-02-13",69.120003
"1776","2015-02-17",73.230003
"1777","2015-02-18",71.779999
"1778","2015-02-19",78.459999
"1779","2015-02-20",77.25
"1780","2015-02-23",76.489998
"1781","2015-02-24",71.940002
"1782","2015-02-25",71.959999
"1783","2015-02-26",76.910004
"1784","2015-02-27",76.599998
"1785","2015-03-02",77.989998
"1786","2015-03-03",78
"1787","2015-03-04",79.709999
"1788","2015-03-05",81.800003
"1789","2015-03-06",82.879997
"1790","2015-03-09",82.720001
"1791","2015-03-10",81.580002
"1792","2015-03-11",80.620003
"1793","2015-03-12",80.800003
"1794","2015-03-13",81.25
"1795","2015-03-16",82.75
"1796","2015-03-17",83.589996
"1797","2015-03-18",85.290001
"1798","2015-03-19",87.650002
"1799","2015-03-20",87.550003
"1800","2015-03-23",86.300003
"1801","2015-03-24",87.970001
"1802","2015-03-25",86.139999
"1803","2015-03-26",87.32
"1804","2015-03-27",91.239998
"1805","2015-03-30",92.400002
"1806","2015-03-31",95.510002
"1807","2015-04-01",96.839996
"1808","2015-04-02",93.779999
"1809","2015-04-06",92.690002
"1810","2015-04-07",93.669998
"1811","2015-04-08",93.099998
"1812","2015-04-09",94.889999
"1813","2015-04-10",96.830002
"1814","2015-04-13",98.349998
"1815","2015-04-14",99.699997
"1816","2015-04-15",100.080002
"1817","2015-04-16",97.699997
"1818","2015-04-17",96.019997
"1819","2015-04-20",99.620003
"1820","2015-04-21",100.510002
"1821","2015-04-22",99.669998
"1822","2015-04-23",98.940002
"1823","2015-04-24",98.589996
"1824","2015-04-27",97.029999
"1825","2015-04-28",97.550003
"1826","2015-04-29",96.800003
"1827","2015-04-30",95.639999
"1828","2015-05-01",98.199997
"1829","2015-05-04",97.32
"1830","2015-05-05",98.480003
"1831","2015-05-06",99.080002
"1832","2015-05-07",98.93
"1833","2015-05-08",102.019997
"1834","2015-05-11",103.209999
"1835","2015-05-12",100.639999
"1836","2015-05-13",99.910004
"1837","2015-05-14",100.889999
"1838","2015-05-15",101.559998
"1839","2015-05-18",103.18
"1840","2015-05-19",103.110001
"1841","2015-05-20",104.32
"1842","2015-05-21",107.870003
"1843","2015-05-22",109.239998
"1844","2015-05-26",109.18
"1845","2015-05-27",110.139999
"1846","2015-05-28",109.989998
"1847","2015-05-29",111.830002
"1848","2015-06-01",112.5
"1849","2015-06-02",113.769997
"1850","2015-06-03",120.849998
"1851","2015-06-04",119.540001
"1852","2015-06-05",118.589996
"1853","2015-06-08",103.860001
"1854","2015-06-09",105.900002
"1855","2015-06-10",105.199997
"1856","2015-06-11",110.010002
"1857","2015-06-12",109.139999
"1858","2015-06-15",109.910004
"1859","2015-06-16",114.110001
"1860","2015-06-17",118.25
"1861","2015-06-18",117.260002
"1862","2015-06-19",117
"1863","2015-06-22",116.629997
"1864","2015-06-23",119.57
"1865","2015-06-24",118.019997
"1866","2015-06-25",119.089996
"1867","2015-06-26",116.110001
"1868","2015-06-29",111.489998
"1869","2015-06-30",115.160004
"1870","2015-07-01",113.440002
"1871","2015-07-02",115.419998
"1872","2015-07-06",112.440002
"1873","2015-07-07",102.029999
"1874","2015-07-08",97.660004
"1875","2015-07-09",103.260002
"1876","2015-07-10",111.029999
"1877","2015-07-13",115.199997
"1878","2015-07-14",117.290001
"1879","2015-07-15",113.879997
"1880","2015-07-16",118.660004
"1881","2015-07-17",118.32
"1882","2015-07-20",121.639999
"1883","2015-07-21",119.690002
"1884","2015-07-22",118.650002
"1885","2015-07-23",118.709999
"1886","2015-07-24",116.980003
"1887","2015-07-27",114.410004
"1888","2015-07-28",119.019997
"1889","2015-07-29",121.260002
"1890","2015-07-30",119.790001
"1891","2015-07-31",122.360001
"1892","2015-08-03",123.779999
"1893","2015-08-04",123.830002
"1894","2015-08-05",123.43
"1895","2015-08-06",122.809998
"1896","2015-08-07",119.610001
"1897","2015-08-10",119.809998
"1898","2015-08-11",113.459999
"1899","2015-08-12",109
"1900","2015-08-13",108.730003
"1901","2015-08-14",109.629997
"1902","2015-08-17",111.139999
"1903","2015-08-18",110.18
"1904","2015-08-19",110.610001
"1905","2015-08-20",98.720001
"1906","2015-08-21",97.260002
"1907","2015-08-24",89.010002
"1908","2015-08-25",94.559998
"1909","2015-08-26",97.080002
"1910","2015-08-27",99.839996
"1911","2015-08-28",100.209999
"1912","2015-08-31",94.839996
"1913","2015-09-01",93.57
"1914","2015-09-02",96.650002
"1915","2015-09-03",94.160004
"1916","2015-09-04",94.400002
"1917","2015-09-08",99.370003
"1918","2015-09-09",99.660004
"1919","2015-09-10",98.68
"1920","2015-09-11",99.839996
"1921","2015-09-14",96.879997
"1922","2015-09-15",94.110001
