"","date","IIVI"
"129","2007-07-09",13.78
"130","2007-07-10",13.465
"131","2007-07-11",13.47
"132","2007-07-12",13.98
"133","2007-07-13",13.93
"134","2007-07-16",13.715
"135","2007-07-17",13.765
"136","2007-07-18",13.72
"137","2007-07-19",13.805
"138","2007-07-20",13.545
"139","2007-07-23",13.34
"140","2007-07-24",12.905
"141","2007-07-25",13.005
"142","2007-07-26",12.54
"143","2007-07-27",12.555
"144","2007-07-30",12.68
"145","2007-07-31",12.415
"146","2007-08-01",12.45
"147","2007-08-02",12.425
"148","2007-08-03",12.13
"149","2007-08-06",12.75
"150","2007-08-07",15.485
"151","2007-08-08",14.015
"152","2007-08-09",13.865
"153","2007-08-10",13.885
"154","2007-08-13",14.195
"155","2007-08-14",14.02
"156","2007-08-15",14.005
"157","2007-08-16",14.71
"158","2007-08-17",15.155
"159","2007-08-20",15.125
"160","2007-08-21",15.07
"161","2007-08-22",15.2
"162","2007-08-23",15.075
"163","2007-08-24",15.435
"164","2007-08-27",15.135
"165","2007-08-28",14.75
"166","2007-08-29",14.885
"167","2007-08-30",15.31
"168","2007-08-31",15.6
"169","2007-09-04",15.57
"170","2007-09-05",15.335
"171","2007-09-06",15.43
"172","2007-09-07",15.025
"173","2007-09-10",14.97
"174","2007-09-11",15.385
"175","2007-09-12",15.45
"176","2007-09-13",15.7
"177","2007-09-14",15.81
"178","2007-09-17",15.215
"179","2007-09-18",16.315001
"180","2007-09-19",16.129999
"181","2007-09-20",16.389999
"182","2007-09-21",16.440001
"183","2007-09-24",16.379999
"184","2007-09-25",16.504999
"185","2007-09-26",16.959999
"186","2007-09-27",16.844999
"187","2007-09-28",17.264999
"188","2007-10-01",17.5
"189","2007-10-02",17.389999
"190","2007-10-03",17.375
"191","2007-10-04",17.455
"192","2007-10-05",17.85
"193","2007-10-08",17.75
"194","2007-10-09",17.815001
"195","2007-10-10",17.855
"196","2007-10-11",17.440001
"197","2007-10-12",17.565001
"198","2007-10-15",17.389999
"199","2007-10-16",17.405001
"200","2007-10-17",17.745001
"201","2007-10-18",17.915001
"202","2007-10-19",17.42
"203","2007-10-22",17.93
"204","2007-10-23",16.334999
"205","2007-10-24",17.084999
"206","2007-10-25",16.934999
"207","2007-10-26",17.645
"208","2007-10-29",17.495001
"209","2007-10-30",17.305
"210","2007-10-31",17.370001
"211","2007-11-01",16.75
"212","2007-11-02",17.465
"213","2007-11-05",17.555
"214","2007-11-06",18.235001
"215","2007-11-07",18.025
"216","2007-11-08",18.219999
"217","2007-11-09",17.43
"218","2007-11-12",17.08
"219","2007-11-13",17.264999
"220","2007-11-14",17.184999
"221","2007-11-15",16.825001
"222","2007-11-16",16.76
"223","2007-11-19",16.455
"224","2007-11-20",16.059999
"225","2007-11-21",15.725
"226","2007-11-23",16.045
"227","2007-11-26",15.485
"228","2007-11-27",16.285
"229","2007-11-28",17.004999
"230","2007-11-29",16.73
"231","2007-11-30",16.77
"232","2007-12-03",16.475
"233","2007-12-04",16.295
"234","2007-12-05",16.885
"235","2007-12-06",17.365
"236","2007-12-07",17.639999
"237","2007-12-10",17.59
"238","2007-12-11",16.969999
"239","2007-12-12",17.030001
"240","2007-12-13",16.85
"241","2007-12-14",16.504999
"242","2007-12-17",16.055
"243","2007-12-18",16.684999
"244","2007-12-19",16.725
"245","2007-12-20",16.905001
"246","2007-12-21",17.365
"247","2007-12-24",17.700001
"248","2007-12-26",16.91
"249","2007-12-27",16.004999
"250","2007-12-28",15.965
"251","2007-12-31",15.275
"252","2008-01-02",14.81
"253","2008-01-03",15.92
"254","2008-01-04",14.885
"255","2008-01-07",15.045
"256","2008-01-08",14.28
"257","2008-01-09",15.425
"258","2008-01-10",15.31
"259","2008-01-11",15.01
"260","2008-01-14",15.155
"261","2008-01-15",15.005
"262","2008-01-16",15.135
"263","2008-01-17",14.78
"264","2008-01-18",14.585
"265","2008-01-22",15.87
"266","2008-01-23",15.825
"267","2008-01-24",15.715
"268","2008-01-25",15.39
"269","2008-01-28",15.645
"270","2008-01-29",15.89
"271","2008-01-30",15.32
"272","2008-01-31",16.209999
"273","2008-02-01",16.299999
"274","2008-02-04",16.174999
"275","2008-02-05",15.8
"276","2008-02-06",15.37
"277","2008-02-07",15.5
"278","2008-02-08",15.415
"279","2008-02-11",15.435
"280","2008-02-12",15.595
"281","2008-02-13",16.305
"282","2008-02-14",15.895
"283","2008-02-15",15.66
"284","2008-02-19",15.39
"285","2008-02-20",15.675
"286","2008-02-21",15.825
"287","2008-02-22",15.91
"288","2008-02-25",15.94
"289","2008-02-26",16.475
"290","2008-02-27",17
"291","2008-02-28",16.535
"292","2008-02-29",16.370001
"293","2008-03-03",16.5
"294","2008-03-04",17
"295","2008-03-05",17.004999
"296","2008-03-06",16.924999
"297","2008-03-07",16.844999
"298","2008-03-10",16.575001
"299","2008-03-11",17.309999
"300","2008-03-12",17.379999
"301","2008-03-13",17.809999
"302","2008-03-14",17.34
"303","2008-03-17",17.57
"304","2008-03-18",18.389999
"305","2008-03-19",17.5
"306","2008-03-20",17.57
"307","2008-03-24",18.219999
"308","2008-03-25",18.540001
"309","2008-03-26",18.870001
"310","2008-03-27",18.184999
"311","2008-03-28",17.85
"312","2008-03-31",18.99
"313","2008-04-01",19.15
"314","2008-04-02",19.23
"315","2008-04-03",19.59
"316","2008-04-04",19.235001
"317","2008-04-07",19.465
"318","2008-04-08",19.305
"319","2008-04-09",19.07
"320","2008-04-10",19.065001
"321","2008-04-11",18.785
"322","2008-04-14",19.040001
"323","2008-04-15",19.48
"324","2008-04-16",19.735001
"325","2008-04-17",19.684999
"326","2008-04-18",19.93
"327","2008-04-21",19.85
"328","2008-04-22",17.705
"329","2008-04-23",19.4
"330","2008-04-24",18.370001
"331","2008-04-25",19.025
"332","2008-04-28",18.705
"333","2008-04-29",18.565001
"334","2008-04-30",18.57
"335","2008-05-01",18.99
"336","2008-05-02",18.344999
"337","2008-05-05",18.43
"338","2008-05-06",18.43
"339","2008-05-07",17.764999
"340","2008-05-08",17.875
"341","2008-05-09",17.785
"342","2008-05-12",18.235001
"343","2008-05-13",18.145
"344","2008-05-14",18
"345","2008-05-15",17.965
"346","2008-05-16",17.5
"347","2008-05-19",17.200001
"348","2008-05-20",17.525
"349","2008-05-21",17.395
"350","2008-05-22",17.844999
"351","2008-05-23",18.889999
"352","2008-05-27",19.065001
"353","2008-05-28",19.43
"354","2008-05-29",19.889999
"355","2008-05-30",19.555
"356","2008-06-02",20.035
"357","2008-06-03",19.725
"358","2008-06-04",19.790001
"359","2008-06-05",20.559999
"360","2008-06-06",19.549999
"361","2008-06-09",19.264999
"362","2008-06-10",19.105
"363","2008-06-11",18.855
"364","2008-06-12",18.73
"365","2008-06-13",19.514999
"366","2008-06-16",19.5
"367","2008-06-17",19.280001
"368","2008-06-18",19.139999
"369","2008-06-19",19.200001
"370","2008-06-20",18.889999
"371","2008-06-23",18.950001
"372","2008-06-24",18.620001
"373","2008-06-25",18.745001
"374","2008-06-26",18.045
"375","2008-06-27",17.584999
"376","2008-06-30",17.459999
"377","2008-07-01",17.59
"378","2008-07-02",17.174999
"379","2008-07-03",17.18
"380","2008-07-07",17.055
"381","2008-07-08",17.605
"382","2008-07-09",17.245001
"383","2008-07-10",17.370001
"384","2008-07-11",17.52
"385","2008-07-14",17.5
"386","2008-07-15",17.700001
"387","2008-07-16",18.08
"388","2008-07-17",18.795
"389","2008-07-18",18.35
"390","2008-07-21",18.405001
"391","2008-07-22",18.93
"392","2008-07-23",19.025
"393","2008-07-24",19.225
"394","2008-07-25",19.360001
"395","2008-07-28",19.245001
"396","2008-07-29",19.41
"397","2008-07-30",19.42
"398","2008-07-31",19.23
"399","2008-08-01",19.129999
"400","2008-08-04",18.575001
"401","2008-08-05",19.924999
"402","2008-08-06",22.6
"403","2008-08-07",22.83
"404","2008-08-08",23.110001
"405","2008-08-11",23.57
"406","2008-08-12",22.834999
"407","2008-08-13",23.52
"408","2008-08-14",23.365
"409","2008-08-15",23.495001
"410","2008-08-18",23.025
"411","2008-08-19",22.99
"412","2008-08-20",22.85
"413","2008-08-21",22.290001
"414","2008-08-22",22.725
"415","2008-08-25",22.055
"416","2008-08-26",22
"417","2008-08-27",22.014999
"418","2008-08-28",22.09
"419","2008-08-29",21.955
"420","2008-09-02",21.809999
"421","2008-09-03",21.700001
"422","2008-09-04",20.34
"423","2008-09-05",20.405001
"424","2008-09-08",21.035
"425","2008-09-09",20.485001
"426","2008-09-10",20.75
"427","2008-09-11",21.035
"428","2008-09-12",20.924999
"429","2008-09-15",20.23
"430","2008-09-16",20.77
"431","2008-09-17",20.135
"432","2008-09-18",20.91
"433","2008-09-19",21.92
"434","2008-09-22",21.184999
"435","2008-09-23",20.695
"436","2008-09-24",20.655001
"437","2008-09-25",20.514999
"438","2008-09-26",20.290001
"439","2008-09-29",18.91
"440","2008-09-30",19.33
"441","2008-10-01",18.924999
"442","2008-10-02",17.459999
"443","2008-10-03",16.82
"444","2008-10-06",15.995
"445","2008-10-07",14.73
"446","2008-10-08",14.65
"447","2008-10-09",13.955
"448","2008-10-10",14.235
"449","2008-10-13",16.325001
"450","2008-10-14",15.63
"451","2008-10-15",14.095
"452","2008-10-16",15.255
"453","2008-10-17",14.8
"454","2008-10-20",14.94
"455","2008-10-21",14.085
"456","2008-10-22",13.015
"457","2008-10-23",12.485
"458","2008-10-24",11.955
"459","2008-10-27",11.425
"460","2008-10-28",12.175
"461","2008-10-29",12.675
"462","2008-10-30",13.53
"463","2008-10-31",14.045
"464","2008-11-03",13.935
"465","2008-11-04",14.165
"466","2008-11-05",13.345
"467","2008-11-06",13.065
"468","2008-11-07",13.23
"469","2008-11-10",12.795
"470","2008-11-11",12.465
"471","2008-11-12",11.51
"472","2008-11-13",11.65
"473","2008-11-14",10.84
"474","2008-11-17",10.76
"475","2008-11-18",10.925
"476","2008-11-19",9.875
"477","2008-11-20",9.2
"478","2008-11-21",9.26
"479","2008-11-24",9.665
"480","2008-11-25",9.88
"481","2008-11-26",10.205
"482","2008-11-28",10.06
"483","2008-12-01",9.2
"484","2008-12-02",9.6
"485","2008-12-03",7.66
"486","2008-12-04",8.27
"487","2008-12-05",8.345
"488","2008-12-08",8.61
"489","2008-12-09",8.75
"490","2008-12-10",8.88
"491","2008-12-11",9.045
"492","2008-12-12",9.16
"493","2008-12-15",8.85
"494","2008-12-16",9.15
"495","2008-12-17",9.055
"496","2008-12-18",8.775
"497","2008-12-19",8.76
"498","2008-12-22",8.575
"499","2008-12-23",8.91
"500","2008-12-24",8.91
"501","2008-12-26",9.05
"502","2008-12-29",9.045
"503","2008-12-30",9.295
"504","2008-12-31",9.545
"505","2009-01-02",9.81
"506","2009-01-05",9.34
"507","2009-01-06",9.615
"508","2009-01-07",9.2
"509","2009-01-08",9.31
"510","2009-01-09",9.16
"511","2009-01-12",8.975
"512","2009-01-13",9.06
"513","2009-01-14",8.925
"514","2009-01-15",9.045
"515","2009-01-16",9.005
"516","2009-01-20",8.185
"517","2009-01-21",9.845
"518","2009-01-22",9.515
"519","2009-01-23",9.38
"520","2009-01-26",9.705
"521","2009-01-27",9.74
"522","2009-01-28",9.93
"523","2009-01-29",9.65
"524","2009-01-30",9.415
"525","2009-02-02",9.49
"526","2009-02-03",9.645
"527","2009-02-04",9.555
"528","2009-02-05",9.7
"529","2009-02-06",10.04
"530","2009-02-09",10.165
"531","2009-02-10",10.05
"532","2009-02-11",10.015
"533","2009-02-12",10.16
"534","2009-02-13",10.14
"535","2009-02-17",9.745
"536","2009-02-18",9.5
"537","2009-02-19",9.005
"538","2009-02-20",9.095
"539","2009-02-23",8.775
"540","2009-02-24",9.255
"541","2009-02-25",9.03
"542","2009-02-26",8.885
"543","2009-02-27",8.98
"544","2009-03-02",8.3
"545","2009-03-03",8.025
"546","2009-03-04",8.255
"547","2009-03-05",7.845
"548","2009-03-06",7.845
"549","2009-03-09",7.5
"550","2009-03-10",7.775
"551","2009-03-11",7.695
"552","2009-03-12",7.995
"553","2009-03-13",8.13
"554","2009-03-16",8.04
"555","2009-03-17",8.475
"556","2009-03-18",8.51
"557","2009-03-19",8.5
"558","2009-03-20",8.22
"559","2009-03-23",8.575
"560","2009-03-24",8.34
"561","2009-03-25",8.775
"562","2009-03-26",9.16
"563","2009-03-27",8.775
"564","2009-03-30",8.54
"565","2009-03-31",8.59
"566","2009-04-01",8.875
"567","2009-04-02",9.395
"568","2009-04-03",9.425
"569","2009-04-06",9.425
"570","2009-04-07",9.035
"571","2009-04-08",9.085
"572","2009-04-09",10.03
"573","2009-04-13",10.175
"574","2009-04-14",10.08
"575","2009-04-15",10.13
"576","2009-04-16",10.535
"577","2009-04-17",10.845
"578","2009-04-20",10.14
"579","2009-04-21",10.095
"580","2009-04-22",10.64
"581","2009-04-23",10.515
"582","2009-04-24",11.31
"583","2009-04-27",11.335
"584","2009-04-28",11.34
"585","2009-04-29",11.865
"586","2009-04-30",11.985
"587","2009-05-01",11.925
"588","2009-05-04",12.065
"589","2009-05-05",12.13
"590","2009-05-06",11.9
"591","2009-05-07",11.555
"592","2009-05-08",11.975
"593","2009-05-11",11.75
"594","2009-05-12",11.5
"595","2009-05-13",10.985
"596","2009-05-14",11.24
"597","2009-05-15",11.255
"598","2009-05-18",11.715
"599","2009-05-19",11.72
"600","2009-05-20",11.585
"601","2009-05-21",11.26
"602","2009-05-22",11.115
"603","2009-05-26",11.86
"604","2009-05-27",11.53
"605","2009-05-28",11.795
"606","2009-05-29",12
"607","2009-06-01",12.585
"608","2009-06-02",12.71
"609","2009-06-03",12.685
"610","2009-06-04",12.93
"611","2009-06-05",12.96
"612","2009-06-08",12.885
"613","2009-06-09",12.855
"614","2009-06-10",12.555
"615","2009-06-11",11.67
"616","2009-06-12",12.065
"617","2009-06-15",11.745
"618","2009-06-16",11.475
"619","2009-06-17",11.56
"620","2009-06-18",11.56
"621","2009-06-19",11.58
"622","2009-06-22",11.295
"623","2009-06-23",11.105
"624","2009-06-24",11.01
"625","2009-06-25",11.27
"626","2009-06-26",11.35
"627","2009-06-29",11.22
"628","2009-06-30",11.115
"629","2009-07-01",10.99
"630","2009-07-02",10.625
"631","2009-07-06",10.43
"632","2009-07-07",10.13
"633","2009-07-08",10
"634","2009-07-09",9.91
"635","2009-07-10",9.895
"636","2009-07-13",9.71
"637","2009-07-14",9.89
"638","2009-07-15",10.41
"639","2009-07-16",10.605
"640","2009-07-17",10.14
"641","2009-07-20",10.285
"642","2009-07-21",10.415
"643","2009-07-22",10.63
"644","2009-07-23",11.13
"645","2009-07-24",11.275
"646","2009-07-27",11.225
"647","2009-07-28",11.425
"648","2009-07-29",11.695
"649","2009-07-30",12.165
"650","2009-07-31",11.995
"651","2009-08-03",12.39
"652","2009-08-04",12.25
"653","2009-08-05",11.98
"654","2009-08-06",11.94
"655","2009-08-07",12.095
"656","2009-08-10",12.095
"657","2009-08-11",11.955
"658","2009-08-12",12.33
"659","2009-08-13",12.315
"660","2009-08-14",12.075
"661","2009-08-17",11.78
"662","2009-08-18",11.895
"663","2009-08-19",11.965
"664","2009-08-20",12.06
"665","2009-08-21",12.035
"666","2009-08-24",11.935
"667","2009-08-25",11.84
"668","2009-08-26",13.065
"669","2009-08-27",13.12
"670","2009-08-28",13.465
"671","2009-08-31",13.38
"672","2009-09-01",12.995
"673","2009-09-02",12.96
"674","2009-09-03",13.18
"675","2009-09-04",13.275
"676","2009-09-08",13.46
"677","2009-09-09",13.535
"678","2009-09-10",13.875
"679","2009-09-11",13.62
"680","2009-09-14",13.7
"681","2009-09-15",13.625
"682","2009-09-16",13.62
"683","2009-09-17",13.61
"684","2009-09-18",13.22
"685","2009-09-21",13.25
"686","2009-09-22",13.13
"687","2009-09-23",13.175
"688","2009-09-24",13.07
"689","2009-09-25",12.705
"690","2009-09-28",13.11
"691","2009-09-29",13.01
"692","2009-09-30",12.72
"693","2009-10-01",12.545
"694","2009-10-02",12.545
"695","2009-10-05",12.885
"696","2009-10-06",13.21
"697","2009-10-07",13.265
"698","2009-10-08",13.655
"699","2009-10-09",13.915
"700","2009-10-12",14.01
"701","2009-10-13",13.975
"702","2009-10-14",14.265
"703","2009-10-15",14.335
"704","2009-10-16",13.945
"705","2009-10-19",14.255
"706","2009-10-20",13.91
"707","2009-10-21",14.405
"708","2009-10-22",14.62
"709","2009-10-23",14.32
"710","2009-10-26",14.16
"711","2009-10-27",13.92
"712","2009-10-28",13.855
"713","2009-10-29",13.805
"714","2009-10-30",13.235
"715","2009-11-02",13.105
"716","2009-11-03",13.53
"717","2009-11-04",13.39
"718","2009-11-05",14.035
"719","2009-11-06",14.01
"720","2009-11-09",14.4
"721","2009-11-10",14.445
"722","2009-11-11",14.285
"723","2009-11-12",14.155
"724","2009-11-13",14.225
"725","2009-11-16",14.685
"726","2009-11-17",14.555
"727","2009-11-18",14.55
"728","2009-11-19",14.335
"729","2009-11-20",14.315
"730","2009-11-23",14.685
"731","2009-11-24",14.68
"732","2009-11-25",14.65
"733","2009-11-27",13.9
"734","2009-11-30",14.24
"735","2009-12-01",14.4
"736","2009-12-02",14.56
"737","2009-12-03",14.525
"738","2009-12-04",14.95
"739","2009-12-07",14.89
"740","2009-12-08",14.76
"741","2009-12-09",14.83
"742","2009-12-10",14.63
"743","2009-12-11",14.605
"744","2009-12-14",14.955
"745","2009-12-15",14.89
"746","2009-12-16",14.925
"747","2009-12-17",14.925
"748","2009-12-18",15.11
"749","2009-12-21",15.41
"750","2009-12-22",16.059999
"751","2009-12-23",16.334999
"752","2009-12-24",16.43
"753","2009-12-28",16.129999
"754","2009-12-29",16.139999
"755","2009-12-30",15.975
"756","2009-12-31",15.9
"757","2010-01-04",16.08
"758","2010-01-05",16.285
"759","2010-01-06",16.385
"760","2010-01-07",15.74
"761","2010-01-08",15.675
"762","2010-01-11",15.595
"763","2010-01-12",15.125
"764","2010-01-13",15.06
"765","2010-01-14",14.965
"766","2010-01-15",14.675
"767","2010-01-19",15.545
"768","2010-01-20",15.18
"769","2010-01-21",14.27
"770","2010-01-22",14.15
"771","2010-01-25",13.97
"772","2010-01-26",13.51
"773","2010-01-27",13.375
"774","2010-01-28",13.48
"775","2010-01-29",13.37
"776","2010-02-01",13.425
"777","2010-02-02",13.43
"778","2010-02-03",13.2
"779","2010-02-04",12.79
"780","2010-02-05",13.005
"781","2010-02-08",12.93
"782","2010-02-09",13.11
"783","2010-02-10",13.165
"784","2010-02-11",13.465
"785","2010-02-12",13.605
"786","2010-02-16",13.69
"787","2010-02-17",13.9
"788","2010-02-18",14.035
"789","2010-02-19",14.06
"790","2010-02-22",14.04
"791","2010-02-23",14.01
"792","2010-02-24",14.03
"793","2010-02-25",14.205
"794","2010-02-26",14.02
"795","2010-03-01",14.48
"796","2010-03-02",14.71
"797","2010-03-03",14.825
"798","2010-03-04",14.9
"799","2010-03-05",15.3
"800","2010-03-08",15.405
"801","2010-03-09",16.129999
"802","2010-03-10",16.440001
"803","2010-03-11",16.59
"804","2010-03-12",16.639999
"805","2010-03-15",16.700001
"806","2010-03-16",16.719999
"807","2010-03-17",16.610001
"808","2010-03-18",16.445
"809","2010-03-19",16.035
"810","2010-03-22",16.455
"811","2010-03-23",16.59
"812","2010-03-24",16.290001
"813","2010-03-25",16.110001
"814","2010-03-26",16.434999
"815","2010-03-29",16.514999
"816","2010-03-30",16.67
"817","2010-03-31",16.92
"818","2010-04-01",16.940001
"819","2010-04-05",17.055
"820","2010-04-06",16.93
"821","2010-04-07",16.594999
"822","2010-04-08",16.615
"823","2010-04-09",16.514999
"824","2010-04-12",16.610001
"825","2010-04-13",16.725
"826","2010-04-14",17.620001
"827","2010-04-15",17.4
"828","2010-04-16",17.065001
"829","2010-04-19",16.975
"830","2010-04-20",16.860001
"831","2010-04-21",17.17
"832","2010-04-22",17.205
"833","2010-04-23",17.225
"834","2010-04-26",17.08
"835","2010-04-27",18.290001
"836","2010-04-28",18.625
"837","2010-04-29",18.945
"838","2010-04-30",17.93
"839","2010-05-03",18.25
"840","2010-05-04",17.285
"841","2010-05-05",17.105
"842","2010-05-06",16.945
"843","2010-05-07",16.6
"844","2010-05-10",17.559999
"845","2010-05-11",17.615
"846","2010-05-12",17.969999
"847","2010-05-13",18.09
"848","2010-05-14",17.775
"849","2010-05-17",18.17
"850","2010-05-18",17.665001
"851","2010-05-19",17.295
"852","2010-05-20",16.65
"853","2010-05-21",16.77
"854","2010-05-24",16.610001
"855","2010-05-25",16.245001
"856","2010-05-26",16.719999
"857","2010-05-27",17.084999
"858","2010-05-28",16.76
"859","2010-06-01",16.215
"860","2010-06-02",16.625
"861","2010-06-03",16.780001
"862","2010-06-04",15.545
"863","2010-06-07",15.005
"864","2010-06-08",15.02
"865","2010-06-09",14.965
"866","2010-06-10",15.645
"867","2010-06-11",15.865
"868","2010-06-14",15.97
"869","2010-06-15",16.575001
"870","2010-06-16",16.620001
"871","2010-06-17",16.57
"872","2010-06-18",16.525
"873","2010-06-21",16.545
"874","2010-06-22",16.24
"875","2010-06-23",16.165001
"876","2010-06-24",15.805
"877","2010-06-25",16.125
"878","2010-06-28",16.205
"879","2010-06-29",15.155
"880","2010-06-30",14.815
"881","2010-07-01",14.595
"882","2010-07-02",14.73
"883","2010-07-06",14.575
"884","2010-07-07",14.945
"885","2010-07-08",15.25
"886","2010-07-09",15.495
"887","2010-07-12",15.11
"888","2010-07-13",16.139999
"889","2010-07-14",16.17
"890","2010-07-15",15.85
"891","2010-07-16",15.21
"892","2010-07-19",15.535
"893","2010-07-20",16.059999
"894","2010-07-21",15.865
"895","2010-07-22",16.52
"896","2010-07-23",17.125
"897","2010-07-26",17.205
"898","2010-07-27",17.254999
"899","2010-07-28",16.995001
"900","2010-07-29",16.955
"901","2010-07-30",17.139999
"902","2010-08-02",17.575001
"903","2010-08-03",17.68
"904","2010-08-04",17.905001
"905","2010-08-05",18.375
"906","2010-08-06",18.030001
"907","2010-08-09",18.17
"908","2010-08-10",17.924999
"909","2010-08-11",17.014999
"910","2010-08-12",16.98
"911","2010-08-13",16.665001
"912","2010-08-16",16.825001
"913","2010-08-17",17.190001
"914","2010-08-18",17.309999
"915","2010-08-19",16.969999
"916","2010-08-20",16.855
"917","2010-08-23",17.02
"918","2010-08-24",17.125
"919","2010-08-25",17.26
"920","2010-08-26",17.1
"921","2010-08-27",17.76
"922","2010-08-30",17
"923","2010-08-31",17.195
"924","2010-09-01",17.65
"925","2010-09-02",17.965
"926","2010-09-03",17.934999
"927","2010-09-07",17.459999
"928","2010-09-08",17.465
"929","2010-09-09",17.459999
"930","2010-09-10",17.385
"931","2010-09-13",17.615
"932","2010-09-14",17.565001
"933","2010-09-15",17.545
"934","2010-09-16",17.52
"935","2010-09-17",17.799999
"936","2010-09-20",17.995001
"937","2010-09-21",17.969999
"938","2010-09-22",17.799999
"939","2010-09-23",17.620001
"940","2010-09-24",18.245001
"941","2010-09-27",18.25
"942","2010-09-28",18.725
"943","2010-09-29",18.799999
"944","2010-09-30",18.665001
"945","2010-10-01",18.715
"946","2010-10-04",18.254999
"947","2010-10-05",18.98
"948","2010-10-06",18.865
"949","2010-10-07",18.870001
"950","2010-10-08",19.049999
"951","2010-10-11",19.014999
"952","2010-10-12",19.014999
"953","2010-10-13",19.205
"954","2010-10-14",19.245001
"955","2010-10-15",19.25
"956","2010-10-18",19.469999
"957","2010-10-19",19.215
"958","2010-10-20",17.9
"959","2010-10-21",18.084999
"960","2010-10-22",18.059999
"961","2010-10-25",18.375
"962","2010-10-26",19.674999
"963","2010-10-27",19.82
"964","2010-10-28",19.934999
"965","2010-10-29",19.67
"966","2010-11-01",19.709999
"967","2010-11-02",19.965
"968","2010-11-03",20.174999
"969","2010-11-04",20.66
"970","2010-11-05",20.815001
"971","2010-11-08",20.635
"972","2010-11-09",20.334999
"973","2010-11-10",20.389999
"974","2010-11-11",20.08
"975","2010-11-12",19.705
"976","2010-11-15",19.99
"977","2010-11-16",20.065001
"978","2010-11-17",19.709999
"979","2010-11-18",20.02
"980","2010-11-19",20.055
"981","2010-11-22",20.514999
"982","2010-11-23",20.200001
"983","2010-11-24",20.735001
"984","2010-11-26",20.57
