"","date","NUVA"
"75","2007-04-20",25.65
"76","2007-04-23",25.129999
"77","2007-04-24",24.870001
"78","2007-04-25",25.370001
"79","2007-04-26",27
"80","2007-04-27",26.799999
"81","2007-04-30",25.77
"82","2007-05-01",26.57
"83","2007-05-02",26.790001
"84","2007-05-03",26
"85","2007-05-04",26.57
"86","2007-05-07",26.09
"87","2007-05-08",25.959999
"88","2007-05-09",26.120001
"89","2007-05-10",25.540001
"90","2007-05-11",25.559999
"91","2007-05-14",25.360001
"92","2007-05-15",25.76
"93","2007-05-16",25.450001
"94","2007-05-17",25.41
"95","2007-05-18",25.48
"96","2007-05-21",26
"97","2007-05-22",25.709999
"98","2007-05-23",25.98
"99","2007-05-24",25.299999
"100","2007-05-25",25.379999
"101","2007-05-29",25.18
"102","2007-05-30",25.469999
"103","2007-05-31",25.959999
"104","2007-06-01",26.559999
"105","2007-06-04",26.049999
"106","2007-06-05",26.110001
"107","2007-06-06",25.889999
"108","2007-06-07",25.16
"109","2007-06-08",25.92
"110","2007-06-11",25.85
"111","2007-06-12",25.200001
"112","2007-06-13",25.790001
"113","2007-06-14",25.780001
"114","2007-06-15",26.5
"115","2007-06-18",26.9
"116","2007-06-19",26.58
"117","2007-06-20",25.809999
"118","2007-06-21",26.120001
"119","2007-06-22",26.01
"120","2007-06-25",26.15
"121","2007-06-26",26.42
"122","2007-06-27",27.030001
"123","2007-06-28",27.15
"124","2007-06-29",27.01
"125","2007-07-02",26.93
"126","2007-07-03",27.389999
"127","2007-07-05",27.879999
"128","2007-07-06",28.1
"129","2007-07-09",27.200001
"130","2007-07-10",26.459999
"131","2007-07-11",26.82
"132","2007-07-12",28
"133","2007-07-13",27.34
"134","2007-07-16",27.32
"135","2007-07-17",27.25
"136","2007-07-18",27.42
"137","2007-07-19",27.49
"138","2007-07-20",27.139999
"139","2007-07-23",26.9
"140","2007-07-24",26.379999
"141","2007-07-25",27.33
"142","2007-07-26",26.77
"143","2007-07-27",28.34
"144","2007-07-30",28.9
"145","2007-07-31",28.68
"146","2007-08-01",28.85
"147","2007-08-02",29.9
"148","2007-08-03",28.620001
"149","2007-08-06",28.469999
"150","2007-08-07",29.32
"151","2007-08-08",31.1
"152","2007-08-09",31.809999
"153","2007-08-10",29.870001
"154","2007-08-13",29.67
"155","2007-08-14",29.049999
"156","2007-08-15",28.84
"157","2007-08-16",30.16
"158","2007-08-17",30.82
"159","2007-08-20",30.41
"160","2007-08-21",31.18
"161","2007-08-22",30.84
"162","2007-08-23",30.040001
"163","2007-08-24",30
"164","2007-08-27",29.92
"165","2007-08-28",30.889999
"166","2007-08-29",31.440001
"167","2007-08-30",31.52
"168","2007-08-31",31.9
"169","2007-09-04",32.57
"170","2007-09-05",32.349998
"171","2007-09-06",32.619999
"172","2007-09-07",31.5
"173","2007-09-10",31.82
"174","2007-09-11",32.639999
"175","2007-09-12",32.32
"176","2007-09-13",34.029999
"177","2007-09-14",34.849998
"178","2007-09-17",34.130001
"179","2007-09-18",34.91
"180","2007-09-19",35.32
"181","2007-09-20",35.900002
"182","2007-09-21",36.27
"183","2007-09-24",36.349998
"184","2007-09-25",36.75
"185","2007-09-26",37.529999
"186","2007-09-27",36.810001
"187","2007-09-28",35.93
"188","2007-10-01",36.84
"189","2007-10-02",37.82
"190","2007-10-03",36.68
"191","2007-10-04",35.849998
"192","2007-10-05",35.75
"193","2007-10-08",35.619999
"194","2007-10-09",36.59
"195","2007-10-10",36.970001
"196","2007-10-11",36.110001
"197","2007-10-12",36.639999
"198","2007-10-15",36.130001
"199","2007-10-16",36.299999
"200","2007-10-17",36.75
"201","2007-10-18",36.509998
"202","2007-10-19",35.5
"203","2007-10-22",36.299999
"204","2007-10-23",38.25
"205","2007-10-24",38.509998
"206","2007-10-25",41.709999
"207","2007-10-26",42.330002
"208","2007-10-29",43.439999
"209","2007-10-30",42.91
"210","2007-10-31",42.790001
"211","2007-11-01",41.900002
"212","2007-11-02",42.02
"213","2007-11-05",41.32
"214","2007-11-06",43.200001
"215","2007-11-07",41.889999
"216","2007-11-08",42.310001
"217","2007-11-09",41.970001
"218","2007-11-12",41.150002
"219","2007-11-13",42
"220","2007-11-14",44.130001
"221","2007-11-15",43.110001
"222","2007-11-16",41.119999
"223","2007-11-19",41.330002
"224","2007-11-20",40.099998
"225","2007-11-21",38.98
"226","2007-11-23",39.310001
"227","2007-11-26",39.599998
"228","2007-11-27",40.34
"229","2007-11-28",42.400002
"230","2007-11-29",42.220001
"231","2007-11-30",42.57
"232","2007-12-03",42.029999
"233","2007-12-04",41.130001
"234","2007-12-05",42.200001
"235","2007-12-06",43
"236","2007-12-07",42.009998
"237","2007-12-10",43.07
"238","2007-12-11",41.57
"239","2007-12-12",41.779999
"240","2007-12-13",42.110001
"241","2007-12-14",41.599998
"242","2007-12-17",39.279999
"243","2007-12-18",38.290001
"244","2007-12-19",38.59
"245","2007-12-20",40.25
"246","2007-12-21",41.790001
"247","2007-12-24",41.720001
"248","2007-12-26",42.009998
"249","2007-12-27",39.84
"250","2007-12-28",39.830002
"251","2007-12-31",39.52
"252","2008-01-02",38.779999
"253","2008-01-03",39.529999
"254","2008-01-04",38.939999
"255","2008-01-07",39.139999
"256","2008-01-08",37.549999
"257","2008-01-09",37.98
"258","2008-01-10",38.990002
"259","2008-01-11",38.32
"260","2008-01-14",38.400002
"261","2008-01-15",40.049999
"262","2008-01-16",42.099998
"263","2008-01-17",41.369999
"264","2008-01-18",40.650002
"265","2008-01-22",41.02
"266","2008-01-23",41.59
"267","2008-01-24",39.209999
"268","2008-01-25",40.720001
"269","2008-01-28",41.389999
"270","2008-01-29",39.860001
"271","2008-01-30",39.049999
"272","2008-01-31",39.41
"273","2008-02-01",40.25
"274","2008-02-04",40.279999
"275","2008-02-05",38.580002
"276","2008-02-06",37.169998
"277","2008-02-07",38.77
"278","2008-02-08",38.099998
"279","2008-02-11",38.099998
"280","2008-02-12",37.75
"281","2008-02-13",38.860001
"282","2008-02-14",37.25
"283","2008-02-15",36.740002
"284","2008-02-19",36.919998
"285","2008-02-20",39.110001
"286","2008-02-21",37.259998
"287","2008-02-22",37.66
"288","2008-02-25",39.27
"289","2008-02-26",38.900002
"290","2008-02-27",38.709999
"291","2008-02-28",38.82
"292","2008-02-29",38.540001
"293","2008-03-03",35.09
"294","2008-03-04",33.549999
"295","2008-03-05",33.75
"296","2008-03-06",34.529999
"297","2008-03-07",33.619999
"298","2008-03-10",33.060001
"299","2008-03-11",33.759998
"300","2008-03-12",34.099998
"301","2008-03-13",34.59
"302","2008-03-14",33.919998
"303","2008-03-17",33.009998
"304","2008-03-18",33.290001
"305","2008-03-19",31.629999
"306","2008-03-20",32.970001
"307","2008-03-24",34.029999
"308","2008-03-25",33.849998
"309","2008-03-26",34.029999
"310","2008-03-27",33.119999
"311","2008-03-28",33.59
"312","2008-03-31",34.509998
"313","2008-04-01",36.130001
"314","2008-04-02",36.389999
"315","2008-04-03",36.150002
"316","2008-04-04",37.09
"317","2008-04-07",36.48
"318","2008-04-08",36.830002
"319","2008-04-09",35.990002
"320","2008-04-10",36.950001
"321","2008-04-11",36.119999
"322","2008-04-14",35.950001
"323","2008-04-15",36.34
"324","2008-04-16",37.66
"325","2008-04-17",37.32
"326","2008-04-18",37.41
"327","2008-04-21",36.77
"328","2008-04-22",36.349998
"329","2008-04-23",39.939999
"330","2008-04-24",40.009998
"331","2008-04-25",40.139999
"332","2008-04-28",39.959999
"333","2008-04-29",38.939999
"334","2008-04-30",38.150002
"335","2008-05-01",39.959999
"336","2008-05-02",40.310001
"337","2008-05-05",39.330002
"338","2008-05-06",39.41
"339","2008-05-07",38.02
"340","2008-05-08",38.18
"341","2008-05-09",39.990002
"342","2008-05-12",40.299999
"343","2008-05-13",40.669998
"344","2008-05-14",41.009998
"345","2008-05-15",40.52
"346","2008-05-16",40.68
"347","2008-05-19",40.900002
"348","2008-05-20",40.43
"349","2008-05-21",39.610001
"350","2008-05-22",39.450001
"351","2008-05-23",39.07
"352","2008-05-27",40.75
"353","2008-05-28",40.619999
"354","2008-05-29",42.5
"355","2008-05-30",42.330002
"356","2008-06-02",41.919998
"357","2008-06-03",41.41
"358","2008-06-04",43.09
"359","2008-06-05",44.119999
"360","2008-06-06",43.529999
"361","2008-06-09",42.990002
"362","2008-06-10",42.200001
"363","2008-06-11",41.700001
"364","2008-06-12",42.18
"365","2008-06-13",44.669998
"366","2008-06-16",44.009998
"367","2008-06-17",43.880001
"368","2008-06-18",44.470001
"369","2008-06-19",46.040001
"370","2008-06-20",45.049999
"371","2008-06-23",44.610001
"372","2008-06-24",43.650002
"373","2008-06-25",44.400002
"374","2008-06-26",42.650002
"375","2008-06-27",44.779999
"376","2008-06-30",44.66
"377","2008-07-01",44.82
"378","2008-07-02",44
"379","2008-07-03",43.990002
"380","2008-07-07",46.029999
"381","2008-07-08",47.919998
"382","2008-07-09",45.619999
"383","2008-07-10",45.599998
"384","2008-07-11",45.43
"385","2008-07-14",44.950001
"386","2008-07-15",45.299999
"387","2008-07-16",46.450001
"388","2008-07-17",46.939999
"389","2008-07-18",46.34
"390","2008-07-21",46.759998
"391","2008-07-22",47.990002
"392","2008-07-23",48.16
"393","2008-07-24",46.889999
"394","2008-07-25",54.860001
"395","2008-07-28",54.959999
"396","2008-07-29",55.299999
"397","2008-07-30",55.389999
"398","2008-07-31",56.169998
"399","2008-08-01",55.23
"400","2008-08-04",56.529999
"401","2008-08-05",55.93
"402","2008-08-06",56.889999
"403","2008-08-07",56.189999
"404","2008-08-08",57.5
"405","2008-08-11",56.740002
"406","2008-08-12",56.009998
"407","2008-08-13",56.459999
"408","2008-08-14",53.68
"409","2008-08-15",52.389999
"410","2008-08-18",50.34
"411","2008-08-19",50.75
"412","2008-08-20",52.150002
"413","2008-08-21",51.380001
"414","2008-08-22",52.23
"415","2008-08-25",51.75
"416","2008-08-26",50.220001
"417","2008-08-27",50.84
"418","2008-08-28",48.360001
"419","2008-08-29",47.66
"420","2008-09-02",48.240002
"421","2008-09-03",48.630001
"422","2008-09-04",46.91
"423","2008-09-05",47.75
"424","2008-09-08",48.459999
"425","2008-09-09",48.59
"426","2008-09-10",48.900002
"427","2008-09-11",49.380001
"428","2008-09-12",49.650002
"429","2008-09-15",48.360001
"430","2008-09-16",50.75
"431","2008-09-17",49.419998
"432","2008-09-18",50.41
"433","2008-09-19",52.77
"434","2008-09-22",51.779999
"435","2008-09-23",51.43
"436","2008-09-24",51.48
"437","2008-09-25",51.950001
"438","2008-09-26",50.490002
"439","2008-09-29",46.810001
"440","2008-09-30",49.330002
"441","2008-10-01",49.91
"442","2008-10-02",48.060001
"443","2008-10-03",47.580002
"444","2008-10-06",44.919998
"445","2008-10-07",43.110001
"446","2008-10-08",44.91
"447","2008-10-09",40.669998
"448","2008-10-10",42.610001
"449","2008-10-13",48.279999
"450","2008-10-14",46.220001
"451","2008-10-15",43.25
"452","2008-10-16",44.759998
"453","2008-10-17",45.619999
"454","2008-10-20",46.580002
"455","2008-10-21",46.02
"456","2008-10-22",44.060001
"457","2008-10-23",43.360001
"458","2008-10-24",41.75
"459","2008-10-27",38.549999
"460","2008-10-28",41.259998
"461","2008-10-29",43.07
"462","2008-10-30",45.84
"463","2008-10-31",47.09
"464","2008-11-03",47.599998
"465","2008-11-04",48.650002
"466","2008-11-05",46.709999
"467","2008-11-06",44.66
"468","2008-11-07",45.34
"469","2008-11-10",44.82
"470","2008-11-11",43.029999
"471","2008-11-12",41.18
"472","2008-11-13",42.209999
"473","2008-11-14",39.889999
"474","2008-11-17",39.900002
"475","2008-11-18",37.450001
"476","2008-11-19",30.51
"477","2008-11-20",30.34
"478","2008-11-21",32.209999
"479","2008-11-24",33.41
"480","2008-11-25",33.490002
"481","2008-11-26",34.869999
"482","2008-11-28",34.450001
"483","2008-12-01",31.290001
"484","2008-12-02",32.630001
"485","2008-12-03",33.490002
"486","2008-12-04",34.18
"487","2008-12-05",35.669998
"488","2008-12-08",36
"489","2008-12-09",36.349998
"490","2008-12-10",37.32
"491","2008-12-11",35.860001
"492","2008-12-12",36.73
"493","2008-12-15",36.099998
"494","2008-12-16",37.25
"495","2008-12-17",36.110001
"496","2008-12-18",36
"497","2008-12-19",34.689999
"498","2008-12-22",33.720001
"499","2008-12-23",33.700001
"500","2008-12-24",33.549999
"501","2008-12-26",33.07
"502","2008-12-29",32.75
"503","2008-12-30",34.400002
"504","2008-12-31",34.650002
"505","2009-01-02",34.82
"506","2009-01-05",34.490002
"507","2009-01-06",34.220001
"508","2009-01-07",33.830002
"509","2009-01-08",34.189999
"510","2009-01-09",34.330002
"511","2009-01-12",33.52
"512","2009-01-13",36.209999
"513","2009-01-14",36.91
"514","2009-01-15",38.939999
"515","2009-01-16",38.779999
"516","2009-01-20",36.720001
"517","2009-01-21",38.560001
"518","2009-01-22",39.310001
"519","2009-01-23",38.779999
"520","2009-01-26",38.68
"521","2009-01-27",38.580002
"522","2009-01-28",38.790001
"523","2009-01-29",37.599998
"524","2009-01-30",37.34
"525","2009-02-02",36.990002
"526","2009-02-03",37.060001
"527","2009-02-04",37.049999
"528","2009-02-05",37.860001
"529","2009-02-06",37.830002
"530","2009-02-09",38.68
"531","2009-02-10",37.740002
"532","2009-02-11",37.77
"533","2009-02-12",38.34
"534","2009-02-13",39.709999
"535","2009-02-17",39.110001
"536","2009-02-18",39.130001
"537","2009-02-19",38.549999
"538","2009-02-20",37.540001
"539","2009-02-23",36.16
"540","2009-02-24",36.240002
"541","2009-02-25",35.889999
"542","2009-02-26",30.950001
"543","2009-02-27",28.35
"544","2009-03-02",24.74
"545","2009-03-03",24.92
"546","2009-03-04",27
"547","2009-03-05",26.49
"548","2009-03-06",26.57
"549","2009-03-09",26.110001
"550","2009-03-10",28.01
"551","2009-03-11",27.35
"552","2009-03-12",28.299999
"553","2009-03-13",29.49
"554","2009-03-16",27.709999
"555","2009-03-17",28.1
"556","2009-03-18",28.82
"557","2009-03-19",27.9
"558","2009-03-20",26.030001
"559","2009-03-23",28.1
"560","2009-03-24",28.200001
"561","2009-03-25",28.77
"562","2009-03-26",30.49
"563","2009-03-27",31.91
"564","2009-03-30",31
"565","2009-03-31",31.379999
"566","2009-04-01",31.35
"567","2009-04-02",31.790001
"568","2009-04-03",30.49
"569","2009-04-06",29.84
"570","2009-04-07",29.16
"571","2009-04-08",30.030001
"572","2009-04-09",30.559999
"573","2009-04-13",30.42
"574","2009-04-14",30.059999
"575","2009-04-15",30.440001
"576","2009-04-16",30.65
"577","2009-04-17",30.360001
"578","2009-04-20",29.870001
"579","2009-04-21",29.49
"580","2009-04-22",29.799999
"581","2009-04-23",34.790001
"582","2009-04-24",37.25
"583","2009-04-27",37.040001
"584","2009-04-28",36.75
"585","2009-04-29",37.959999
"586","2009-04-30",37.900002
"587","2009-05-01",35.959999
"588","2009-05-04",37.02
"589","2009-05-05",37.470001
"590","2009-05-06",36.880001
"591","2009-05-07",37.939999
"592","2009-05-08",38.709999
"593","2009-05-11",38
"594","2009-05-12",37.189999
"595","2009-05-13",35.200001
"596","2009-05-14",35.759998
"597","2009-05-15",35.82
"598","2009-05-18",35.950001
"599","2009-05-19",35.34
"600","2009-05-20",34.450001
"601","2009-05-21",33.700001
"602","2009-05-22",34.790001
"603","2009-05-26",36.189999
"604","2009-05-27",35.610001
"605","2009-05-28",35.259998
"606","2009-05-29",36.110001
"607","2009-06-01",37.369999
"608","2009-06-02",40.380001
"609","2009-06-03",40.77
"610","2009-06-04",40.900002
"611","2009-06-05",41.779999
"612","2009-06-08",41.389999
"613","2009-06-09",42.099998
"614","2009-06-10",42.380001
"615","2009-06-11",43.040001
"616","2009-06-12",42.639999
"617","2009-06-15",41.439999
"618","2009-06-16",42.07
"619","2009-06-17",42.060001
"620","2009-06-18",43.419998
"621","2009-06-19",43.48
"622","2009-06-22",42.669998
"623","2009-06-23",42.029999
"624","2009-06-24",41.919998
"625","2009-06-25",43
"626","2009-06-26",44.049999
"627","2009-06-29",44.5
"628","2009-06-30",44.599998
"629","2009-07-01",43.380001
"630","2009-07-02",42.209999
"631","2009-07-06",41.09
"632","2009-07-07",39.860001
"633","2009-07-08",39.59
"634","2009-07-09",39.07
"635","2009-07-10",38.830002
"636","2009-07-13",38.950001
"637","2009-07-14",39.34
"638","2009-07-15",40.540001
"639","2009-07-16",40.889999
"640","2009-07-17",40.009998
"641","2009-07-20",40.700001
"642","2009-07-21",40.549999
"643","2009-07-22",40.98
"644","2009-07-23",44.02
"645","2009-07-24",42
"646","2009-07-27",41.049999
"647","2009-07-28",41.119999
"648","2009-07-29",42.02
"649","2009-07-30",41.580002
"650","2009-07-31",41.389999
"651","2009-08-03",42.599998
"652","2009-08-04",44.259998
"653","2009-08-05",43.700001
"654","2009-08-06",42.169998
"655","2009-08-07",42.139999
"656","2009-08-10",42.02
"657","2009-08-11",41.27
"658","2009-08-12",41.93
"659","2009-08-13",41.150002
"660","2009-08-14",41.049999
"661","2009-08-17",40.23
"662","2009-08-18",40.009998
"663","2009-08-19",40.57
"664","2009-08-20",40.810001
"665","2009-08-21",41.400002
"666","2009-08-24",41.27
"667","2009-08-25",41.009998
"668","2009-08-26",40.389999
"669","2009-08-27",40.529999
"670","2009-08-28",40.389999
"671","2009-08-31",40.07
"672","2009-09-01",40.009998
"673","2009-09-02",39.990002
"674","2009-09-03",38.650002
"675","2009-09-04",39.189999
"676","2009-09-08",39.189999
"677","2009-09-09",41.73
"678","2009-09-10",41.5
"679","2009-09-11",41.919998
"680","2009-09-14",42.290001
"681","2009-09-15",42.119999
"682","2009-09-16",42.200001
"683","2009-09-17",40.200001
"684","2009-09-18",41.150002
"685","2009-09-21",41.099998
"686","2009-09-22",40.580002
"687","2009-09-23",39.950001
"688","2009-09-24",39.09
"689","2009-09-25",39.389999
"690","2009-09-28",40.310001
"691","2009-09-29",40.299999
"692","2009-09-30",41.759998
"693","2009-10-01",40.540001
"694","2009-10-02",39.93
"695","2009-10-05",40.25
"696","2009-10-06",41.150002
"697","2009-10-07",41.959999
"698","2009-10-08",41.490002
"699","2009-10-09",41.93
"700","2009-10-12",39.610001
"701","2009-10-13",40.939999
"702","2009-10-14",42.57
"703","2009-10-15",43.220001
"704","2009-10-16",43.57
"705","2009-10-19",43.830002
"706","2009-10-20",43.810001
"707","2009-10-21",40.060001
"708","2009-10-22",39.209999
"709","2009-10-23",39.59
"710","2009-10-26",39.389999
"711","2009-10-27",39.080002
"712","2009-10-28",36.900002
"713","2009-10-29",37.040001
"714","2009-10-30",36.290001
"715","2009-11-02",35.049999
"716","2009-11-03",35.700001
"717","2009-11-04",36.490002
"718","2009-11-05",37.389999
"719","2009-11-06",36.950001
"720","2009-11-09",38.009998
"721","2009-11-10",37.369999
"722","2009-11-11",39.59
"723","2009-11-12",39.209999
"724","2009-11-13",39.41
"725","2009-11-16",40.150002
"726","2009-11-17",39.98
"727","2009-11-18",39.84
"728","2009-11-19",37.150002
"729","2009-11-20",33.799999
"730","2009-11-23",31.559999
"731","2009-11-24",33.209999
"732","2009-11-25",34.73
"733","2009-11-27",34.790001
"734","2009-11-30",32.450001
"735","2009-12-01",31.620001
"736","2009-12-02",32.220001
"737","2009-12-03",30.139999
"738","2009-12-04",29.25
"739","2009-12-07",29.6
"740","2009-12-08",28.85
"741","2009-12-09",28.41
"742","2009-12-10",28.860001
"743","2009-12-11",28.58
"744","2009-12-14",29.309999
"745","2009-12-15",30.049999
"746","2009-12-16",29.950001
"747","2009-12-17",29.139999
"748","2009-12-18",30.42
"749","2009-12-21",30.629999
"750","2009-12-22",31.77
"751","2009-12-23",32.049999
"752","2009-12-24",32.18
"753","2009-12-28",32.290001
"754","2009-12-29",32.790001
"755","2009-12-30",32.279999
"756","2009-12-31",31.98
"757","2010-01-04",32.799999
"758","2010-01-05",32.080002
"759","2010-01-06",32.060001
"760","2010-01-07",31.43
"761","2010-01-08",30.879999
"762","2010-01-11",31.799999
"763","2010-01-12",31.870001
"764","2010-01-13",31.299999
"765","2010-01-14",30.959999
"766","2010-01-15",30.68
"767","2010-01-19",32.009998
"768","2010-01-20",31.67
"769","2010-01-21",30.84
"770","2010-01-22",31.559999
"771","2010-01-25",31.4
"772","2010-01-26",30
"773","2010-01-27",29.120001
"774","2010-01-28",29.120001
"775","2010-01-29",27.6
"776","2010-02-01",28.51
"777","2010-02-02",28.440001
"778","2010-02-03",28.58
"779","2010-02-04",27.99
"780","2010-02-05",27.48
"781","2010-02-08",27.780001
"782","2010-02-09",27.969999
"783","2010-02-10",28.18
"784","2010-02-11",28.27
"785","2010-02-12",28.969999
"786","2010-02-16",29.440001
"787","2010-02-17",29.629999
"788","2010-02-18",29.51
"789","2010-02-19",29.950001
"790","2010-02-22",29.389999
"791","2010-02-23",29.309999
"792","2010-02-24",29.34
"793","2010-02-25",29.690001
"794","2010-02-26",40
"795","2010-03-01",39.82
"796","2010-03-02",39.84
"797","2010-03-03",40.299999
"798","2010-03-04",40.75
"799","2010-03-05",41.93
"800","2010-03-08",42.299999
"801","2010-03-09",42.369999
"802","2010-03-10",44.450001
"803","2010-03-11",45.200001
"804","2010-03-12",44.099998
"805","2010-03-15",44.740002
"806","2010-03-16",45.689999
"807","2010-03-17",44.759998
"808","2010-03-18",45.34
"809","2010-03-19",45.84
"810","2010-03-22",45.98
"811","2010-03-23",46.419998
"812","2010-03-24",45.93
"813","2010-03-25",45.77
"814","2010-03-26",44.27
"815","2010-03-29",45.360001
"816","2010-03-30",44.880001
"817","2010-03-31",45.200001
"818","2010-04-01",44.240002
"819","2010-04-05",44.740002
"820","2010-04-06",44.860001
"821","2010-04-07",44.25
"822","2010-04-08",43.66
"823","2010-04-09",43.610001
"824","2010-04-12",43.200001
"825","2010-04-13",43.099998
"826","2010-04-14",44.619999
"827","2010-04-15",43.34
"828","2010-04-16",43.049999
"829","2010-04-19",43.029999
"830","2010-04-20",44.32
"831","2010-04-21",42.82
"832","2010-04-22",42.049999
"833","2010-04-23",42.43
"834","2010-04-26",41.07
"835","2010-04-27",41.439999
"836","2010-04-28",41.360001
"837","2010-04-29",41.91
"838","2010-04-30",41.599998
"839","2010-05-03",42.48
"840","2010-05-04",41.669998
"841","2010-05-05",41.189999
"842","2010-05-06",40.41
"843","2010-05-07",38.959999
"844","2010-05-10",40.66
"845","2010-05-11",40.77
"846","2010-05-12",43.240002
"847","2010-05-13",42.75
"848","2010-05-14",41.740002
"849","2010-05-17",43.150002
"850","2010-05-18",42.880001
"851","2010-05-19",42.27
"852","2010-05-20",40.75
"853","2010-05-21",40.529999
"854","2010-05-24",41.029999
"855","2010-05-25",39.84
"856","2010-05-26",39.529999
"857","2010-05-27",39.720001
"858","2010-05-28",39.27
"859","2010-06-01",38.349998
"860","2010-06-02",39.119999
"861","2010-06-03",40.09
"862","2010-06-04",38.110001
"863","2010-06-07",36.700001
"864","2010-06-08",36.610001
"865","2010-06-09",36.669998
"866","2010-06-10",37.450001
"867","2010-06-11",38
"868","2010-06-14",38.23
"869","2010-06-15",40.200001
"870","2010-06-16",40.799999
"871","2010-06-17",40.810001
"872","2010-06-18",40.139999
"873","2010-06-21",39.639999
"874","2010-06-22",38.459999
"875","2010-06-23",36.91
"876","2010-06-24",36.849998
"877","2010-06-25",37.02
"878","2010-06-28",36.59
"879","2010-06-29",35.240002
"880","2010-06-30",35.459999
"881","2010-07-01",34.66
"882","2010-07-02",34.110001
"883","2010-07-06",33.709999
"884","2010-07-07",35.259998
"885","2010-07-08",34.970001
"886","2010-07-09",35.310001
"887","2010-07-12",34.900002
"888","2010-07-13",35.779999
"889","2010-07-14",36.75
"890","2010-07-15",36.560001
"891","2010-07-16",35.57
"892","2010-07-19",35.110001
"893","2010-07-20",33.200001
"894","2010-07-21",31.6
"895","2010-07-22",32.610001
"896","2010-07-23",34.389999
"897","2010-07-26",34.02
"898","2010-07-27",34.060001
"899","2010-07-28",32.959999
"900","2010-07-29",32.880001
"901","2010-07-30",32.77
"902","2010-08-02",33.150002
"903","2010-08-03",33.810001
"904","2010-08-04",35.200001
"905","2010-08-05",34.400002
"906","2010-08-06",32.5
"907","2010-08-09",32.799999
"908","2010-08-10",32.48
"909","2010-08-11",31.1
"910","2010-08-12",31.6
"911","2010-08-13",31.92
"912","2010-08-16",32.139999
"913","2010-08-17",32.169998
"914","2010-08-18",32.169998
"915","2010-08-19",31.76
"916","2010-08-20",31.66
"917","2010-08-23",31.85
"918","2010-08-24",29.85
"919","2010-08-25",30
"920","2010-08-26",30.17
"921","2010-08-27",30.48
"922","2010-08-30",29.49
"923","2010-08-31",29.35
"924","2010-09-01",30.110001
"925","2010-09-02",30.6
"926","2010-09-03",30.83
"927","2010-09-07",30.610001
"928","2010-09-08",30.99
"929","2010-09-09",30.75
"930","2010-09-10",30.059999
"931","2010-09-13",31.559999
"932","2010-09-14",33
"933","2010-09-15",32.41
"934","2010-09-16",33.009998
"935","2010-09-17",32.32
"936","2010-09-20",33.029999
"937","2010-09-21",32.950001
"938","2010-09-22",32.560001
"939","2010-09-23",32.560001
"940","2010-09-24",33.959999
"941","2010-09-27",33.540001
"942","2010-09-28",34.669998
"943","2010-09-29",35.049999
"944","2010-09-30",35.139999
"945","2010-10-01",34.610001
"946","2010-10-04",33.25
"947","2010-10-05",34.490002
"948","2010-10-06",33.810001
"949","2010-10-07",33.48
"950","2010-10-08",33.459999
"951","2010-10-11",32.599998
"952","2010-10-12",33.02
"953","2010-10-13",34.209999
"954","2010-10-14",33.619999
"955","2010-10-15",34.040001
"956","2010-10-18",34.84
"957","2010-10-19",35.66
"958","2010-10-20",37.299999
"959","2010-10-21",37.130001
