"","date","TWOU"
"140","2014-10-15",17.120001
"141","2014-10-16",17.870001
"142","2014-10-17",17.9
"143","2014-10-20",17.84
"144","2014-10-21",17.9
"145","2014-10-22",17.93
"146","2014-10-23",17.969999
"147","2014-10-24",17.93
"148","2014-10-27",17.83
"149","2014-10-28",17.870001
"150","2014-10-29",17.93
"151","2014-10-30",17.879999
"152","2014-10-31",18.200001
"153","2014-11-03",17.690001
"154","2014-11-04",17.370001
"155","2014-11-05",17.940001
"156","2014-11-06",17.870001
"157","2014-11-07",17.889999
"158","2014-11-10",17.83
"159","2014-11-11",17.700001
"160","2014-11-12",17.75
"161","2014-11-13",17.77
"162","2014-11-14",17.27
"163","2014-11-17",16.26
"164","2014-11-18",17.360001
"165","2014-11-19",17.309999
"166","2014-11-20",17.68
"167","2014-11-21",17.66
"168","2014-11-24",18.09
"169","2014-11-25",18.09
"170","2014-11-26",18.120001
"171","2014-11-28",18.08
"172","2014-12-01",18.120001
"173","2014-12-02",18.48
"174","2014-12-03",18.549999
"175","2014-12-04",18.620001
"176","2014-12-05",18.709999
"177","2014-12-08",18.530001
"178","2014-12-09",18.540001
"179","2014-12-10",18.43
"180","2014-12-11",18.379999
"181","2014-12-12",17.940001
"182","2014-12-15",17.889999
"183","2014-12-16",17.860001
"184","2014-12-17",18.209999
"185","2014-12-18",19.1
"186","2014-12-19",19.35
"187","2014-12-22",19.700001
"188","2014-12-23",19.620001
"189","2014-12-24",19.440001
"190","2014-12-26",19.530001
"191","2014-12-29",20.040001
"192","2014-12-30",19.58
"193","2014-12-31",19.66
"194","2015-01-02",19.48
"195","2015-01-05",18.91
"196","2015-01-06",18.969999
"197","2015-01-07",18.440001
"198","2015-01-08",17.969999
"199","2015-01-09",18.450001
"200","2015-01-12",18.35
"201","2015-01-13",17.92
"202","2015-01-14",17.5
"203","2015-01-15",17.440001
"204","2015-01-16",17.809999
"205","2015-01-20",18.07
"206","2015-01-21",18.01
"207","2015-01-22",18.110001
"208","2015-01-23",18.200001
"209","2015-01-26",18.27
"210","2015-01-27",17.969999
"211","2015-01-28",17.77
"212","2015-01-29",17.98
"213","2015-01-30",17.790001
"214","2015-02-02",18.110001
"215","2015-02-03",17.66
"216","2015-02-04",17.870001
"217","2015-02-05",17.969999
"218","2015-02-06",18.200001
"219","2015-02-09",18.309999
"220","2015-02-10",18.25
"221","2015-02-11",17.59
"222","2015-02-12",17.49
"223","2015-02-13",17.110001
"224","2015-02-17",17.129999
"225","2015-02-18",17.200001
"226","2015-02-19",17.49
"227","2015-02-20",17.620001
"228","2015-02-23",17.790001
"229","2015-02-24",17.67
"230","2015-02-25",17.879999
"231","2015-02-26",17.870001
"232","2015-02-27",18.48
"233","2015-03-02",18.18
"234","2015-03-03",17.860001
"235","2015-03-04",17.629999
"236","2015-03-05",17.799999
"237","2015-03-06",17.74
"238","2015-03-09",18.049999
"239","2015-03-10",19.129999
"240","2015-03-11",19.23
"241","2015-03-12",21.15
"242","2015-03-13",21.459999
"243","2015-03-16",22.32
"244","2015-03-17",22.889999
"245","2015-03-18",23.02
"246","2015-03-19",22.290001
"247","2015-03-20",22.5
"248","2015-03-23",22.540001
"249","2015-03-24",22.65
"250","2015-03-25",22.629999
"251","2015-03-26",22.48
"252","2015-03-27",22.49
"253","2015-03-30",23.950001
"254","2015-03-31",25.58
"255","2015-04-01",25.52
"256","2015-04-02",25.4
"257","2015-04-06",25
"258","2015-04-07",25
"259","2015-04-08",25.15
"260","2015-04-09",24.59
"261","2015-04-10",25.02
"262","2015-04-13",25.219999
"263","2015-04-14",25.209999
"264","2015-04-15",25
"265","2015-04-16",25.110001
"266","2015-04-17",25.5
"267","2015-04-20",26.559999
"268","2015-04-21",26.9
"269","2015-04-22",27.35
"270","2015-04-23",28.77
"271","2015-04-24",27.860001
"272","2015-04-27",26.879999
"273","2015-04-28",26.690001
"274","2015-04-29",26.6
"275","2015-04-30",26.610001
"276","2015-05-01",27.18
"277","2015-05-04",26.98
"278","2015-05-05",26.41
"279","2015-05-06",26.51
"280","2015-05-07",26.57
"281","2015-05-08",27.49
"282","2015-05-11",27.75
"283","2015-05-12",26.559999
"284","2015-05-13",26.17
"285","2015-05-14",26.690001
"286","2015-05-15",26.83
"287","2015-05-18",26.700001
"288","2015-05-19",27.139999
"289","2015-05-20",27.24
"290","2015-05-21",27.27
"291","2015-05-22",27.67
"292","2015-05-26",27.780001
"293","2015-05-27",27.82
"294","2015-05-28",27.85
"295","2015-05-29",27.76
"296","2015-06-01",28.23
"297","2015-06-02",28.33
"298","2015-06-03",28.58
"299","2015-06-04",28.85
"300","2015-06-05",28.969999
"301","2015-06-08",28.99
"302","2015-06-09",28.75
"303","2015-06-10",28.77
"304","2015-06-11",28.41
"305","2015-06-12",28.09
"306","2015-06-15",29.85
"307","2015-06-16",29.799999
"308","2015-06-17",29.629999
"309","2015-06-18",30.889999
"310","2015-06-19",31.09
"311","2015-06-22",30.59
"312","2015-06-23",30.709999
"313","2015-06-24",29.84
"314","2015-06-25",30.58
"315","2015-06-26",32.369999
"316","2015-06-29",31.709999
"317","2015-06-30",32.189999
"318","2015-07-01",30.83
"319","2015-07-02",30.290001
"320","2015-07-06",30.719999
"321","2015-07-07",29.870001
"322","2015-07-08",29.530001
"323","2015-07-09",30.299999
"324","2015-07-10",31.58
"325","2015-07-13",31.889999
"326","2015-07-14",31.99
"327","2015-07-15",32.790001
"328","2015-07-16",33.610001
"329","2015-07-17",33.16
"330","2015-07-20",33
"331","2015-07-21",33.189999
"332","2015-07-22",33.490002
"333","2015-07-23",33.310001
"334","2015-07-24",33.66
"335","2015-07-27",33.290001
"336","2015-07-28",33.150002
"337","2015-07-29",31.5
"338","2015-07-30",31.66
"339","2015-07-31",32.09
"340","2015-08-03",31.690001
"341","2015-08-04",32.209999
"342","2015-08-05",33.82
"343","2015-08-06",32.049999
"344","2015-08-07",38.310001
"345","2015-08-10",37.459999
"346","2015-08-11",36.740002
"347","2015-08-12",36.830002
"348","2015-08-13",37.02
"349","2015-08-14",36.029999
"350","2015-08-17",36
"351","2015-08-18",35.009998
"352","2015-08-19",35.209999
"353","2015-08-20",34.66
"354","2015-08-21",34.02
"355","2015-08-24",33.009998
"356","2015-08-25",34.02
"357","2015-08-26",34.59
"358","2015-08-27",35.150002
"359","2015-08-28",34.990002
"360","2015-08-31",34.970001
"361","2015-09-01",33.91
"362","2015-09-02",34.959999
"363","2015-09-03",34.93
"364","2015-09-04",34.919998
"365","2015-09-08",35.57
"366","2015-09-09",34.82
"367","2015-09-10",36.119999
"368","2015-09-11",36.130001
"369","2015-09-14",36.299999
"370","2015-09-15",36.139999
"371","2015-09-16",35.939999
"372","2015-09-17",36.849998
"373","2015-09-18",37.560001
"374","2015-09-21",39.450001
"375","2015-09-22",38.509998
"376","2015-09-23",37.200001
"377","2015-09-24",34.759998
"378","2015-09-25",35.209999
"379","2015-09-28",35.110001
"380","2015-09-29",35.990002
"381","2015-09-30",35.900002
"382","2015-10-01",32.200001
"383","2015-10-02",32.055
"384","2015-10-05",32.02
"385","2015-10-06",30.200001
"386","2015-10-07",29.889999
"387","2015-10-08",28.780001
"388","2015-10-09",29.219999
"389","2015-10-12",24.040001
"390","2015-10-13",24.23
"391","2015-10-14",23.77
"392","2015-10-15",23.690001
"393","2015-10-16",24.639999
"394","2015-10-19",24.07
"395","2015-10-20",23.950001
"396","2015-10-21",23.4
"397","2015-10-22",23.02
"398","2015-10-23",23.07
"399","2015-10-26",23.950001
"400","2015-10-27",21.57
"401","2015-10-28",20.959999
"402","2015-10-29",20.84
"403","2015-10-30",20.98
"404","2015-11-02",20.34
"405","2015-11-03",20.299999
"406","2015-11-04",20.83
"407","2015-11-05",21.34
"408","2015-11-06",21.92
"409","2015-11-09",22.889999
"410","2015-11-10",24.65
"411","2015-11-11",24.129999
"412","2015-11-12",22.93
"413","2015-11-13",21.690001
"414","2015-11-16",21.559999
"415","2015-11-17",21.23
"416","2015-11-18",21.84
"417","2015-11-19",22.389999
"418","2015-11-20",21.9
"419","2015-11-23",22.799999
"420","2015-11-24",23.58
"421","2015-11-25",23.6
"422","2015-11-27",23.450001
"423","2015-11-30",24.120001
"424","2015-12-01",24.58
"425","2015-12-02",24.34
"426","2015-12-03",23.540001
"427","2015-12-04",24.040001
"428","2015-12-07",25.219999
"429","2015-12-08",26.6
"430","2015-12-09",26.280001
"431","2015-12-10",26.049999
"432","2015-12-11",25.549999
"433","2015-12-14",26.709999
"434","2015-12-15",27.6
"435","2015-12-16",28.08
"436","2015-12-17",28.35
"437","2015-12-18",27.379999
"438","2015-12-21",27.67
"439","2015-12-22",27.889999
"440","2015-12-23",28.110001
"441","2015-12-24",28.5
"442","2015-12-28",28.559999
"443","2015-12-29",28.92
"444","2015-12-30",28.280001
"445","2015-12-31",27.98
"446","2016-01-04",27.040001
"447","2016-01-05",26.540001
"448","2016-01-06",26.379999
"449","2016-01-07",25.23
"450","2016-01-08",24.32
"451","2016-01-11",23.719999
"452","2016-01-12",23.27
"453","2016-01-13",21.85
"454","2016-01-14",22.32
"455","2016-01-15",21.26
"456","2016-01-19",20.459999
"457","2016-01-20",19.959999
"458","2016-01-21",20.48
"459","2016-01-22",21.07
"460","2016-01-25",20.059999
"461","2016-01-26",20.17
"462","2016-01-27",19.620001
"463","2016-01-28",19.67
"464","2016-01-29",20.190001
"465","2016-02-01",20.219999
"466","2016-02-02",19.15
"467","2016-02-03",18.799999
"468","2016-02-04",19.18
"469","2016-02-05",17.26
"470","2016-02-08",16.6
"471","2016-02-09",15.91
"472","2016-02-10",15.58
"473","2016-02-11",15.46
"474","2016-02-12",15.97
"475","2016-02-16",17.559999
"476","2016-02-17",18.040001
"477","2016-02-18",18.01
"478","2016-02-19",18.280001
"479","2016-02-22",18.84
"480","2016-02-23",18.219999
"481","2016-02-24",18.530001
"482","2016-02-25",18.9
"483","2016-02-26",21.83
"484","2016-02-29",22.35
"485","2016-03-01",23.049999
"486","2016-03-02",23.35
"487","2016-03-03",24.48
"488","2016-03-04",23.83
"489","2016-03-07",23.5
"490","2016-03-08",22.549999
"491","2016-03-09",22.52
"492","2016-03-10",23.110001
"493","2016-03-11",22.809999
"494","2016-03-14",22.48
"495","2016-03-15",22.440001
"496","2016-03-16",22.440001
"497","2016-03-17",22.870001
"498","2016-03-18",22.459999
"499","2016-03-21",22.809999
"500","2016-03-22",22.4
"501","2016-03-23",21.25
"502","2016-03-24",21.49
"503","2016-03-28",21.43
"504","2016-03-29",22.969999
"505","2016-03-30",23.139999
"506","2016-03-31",22.6
"507","2016-04-01",22.67
"508","2016-04-04",22.74
"509","2016-04-05",23.07
"510","2016-04-06",23.120001
"511","2016-04-07",23.709999
"512","2016-04-08",23.76
"513","2016-04-11",23.51
"514","2016-04-12",23.709999
"515","2016-04-13",25.110001
"516","2016-04-14",24.65
"517","2016-04-15",25.02
"518","2016-04-18",25.42
"519","2016-04-19",26.360001
"520","2016-04-20",26.780001
"521","2016-04-21",27.280001
"522","2016-04-22",27.75
"523","2016-04-25",27.110001
"524","2016-04-26",27.309999
"525","2016-04-27",27.32
"526","2016-04-28",27.82
"527","2016-04-29",28.030001
"528","2016-05-02",28.4
"529","2016-05-03",28.16
"530","2016-05-04",26.969999
"531","2016-05-05",26.879999
"532","2016-05-06",28.43
"533","2016-05-09",28.32
"534","2016-05-10",27.299999
"535","2016-05-11",27.5
"536","2016-05-12",26.77
"537","2016-05-13",26.91
"538","2016-05-16",27.35
"539","2016-05-17",26.469999
"540","2016-05-18",27.280001
"541","2016-05-19",26.93
"542","2016-05-20",26.860001
"543","2016-05-23",27.57
"544","2016-05-24",27.85
"545","2016-05-25",27.17
"546","2016-05-26",27.459999
"547","2016-05-27",27.85
"548","2016-05-31",27.84
"549","2016-06-01",27.969999
"550","2016-06-02",28.43
"551","2016-06-03",28.629999
"552","2016-06-06",29.139999
"553","2016-06-07",29.219999
"554","2016-06-08",29.26
"555","2016-06-09",29.629999
"556","2016-06-10",28.940001
"557","2016-06-13",28.6
"558","2016-06-14",28.450001
"559","2016-06-15",28.41
"560","2016-06-16",28.59
"561","2016-06-17",28.379999
"562","2016-06-20",29.26
"563","2016-06-21",29.219999
"564","2016-06-22",29.01
"565","2016-06-23",29.4
"566","2016-06-24",28.690001
"567","2016-06-27",27.610001
"568","2016-06-28",28.530001
"569","2016-06-29",29.610001
"570","2016-06-30",29.41
"571","2016-07-01",29.530001
"572","2016-07-05",29
"573","2016-07-06",29.719999
"574","2016-07-07",32.110001
"575","2016-07-08",32.549999
"576","2016-07-11",32.75
"577","2016-07-12",32.34
"578","2016-07-13",32.419998
"579","2016-07-14",32.700001
"580","2016-07-15",32.849998
"581","2016-07-18",33.27
"582","2016-07-19",33.490002
"583","2016-07-20",33.790001
"584","2016-07-21",33.709999
"585","2016-07-22",34.509998
"586","2016-07-25",34.889999
"587","2016-07-26",35.419998
"588","2016-07-27",35.25
"589","2016-07-28",34.849998
"590","2016-07-29",34.98
"591","2016-08-01",34.919998
"592","2016-08-02",34.599998
"593","2016-08-03",34.900002
"594","2016-08-04",35.009998
"595","2016-08-05",35.259998
"596","2016-08-08",35.84
"597","2016-08-09",35.150002
"598","2016-08-10",35.009998
"599","2016-08-11",34.849998
"600","2016-08-12",34.849998
"601","2016-08-15",35.139999
"602","2016-08-16",34.900002
"603","2016-08-17",34.810001
"604","2016-08-18",35.130001
"605","2016-08-19",35.189999
"606","2016-08-22",35.669998
"607","2016-08-23",35.970001
"608","2016-08-24",35.599998
"609","2016-08-25",35.900002
"610","2016-08-26",35.93
"611","2016-08-29",35.349998
"612","2016-08-30",35.450001
"613","2016-08-31",35.34
"614","2016-09-01",35.75
"615","2016-09-02",35.790001
"616","2016-09-06",35.919998
"617","2016-09-07",35.52
"618","2016-09-08",36.080002
"619","2016-09-09",34.130001
"620","2016-09-12",34.700001
"621","2016-09-13",33.549999
"622","2016-09-14",32.98
"623","2016-09-15",34.66
"624","2016-09-16",35
"625","2016-09-19",35.290001
"626","2016-09-20",35.470001
"627","2016-09-21",35.77
"628","2016-09-22",37.610001
"629","2016-09-23",37.400002
"630","2016-09-26",37.040001
"631","2016-09-27",37.919998
"632","2016-09-28",38.779999
"633","2016-09-29",38.27
"634","2016-09-30",38.290001
"635","2016-10-03",37.490002
"636","2016-10-04",36.48
"637","2016-10-05",36.279999
"638","2016-10-06",36.189999
"639","2016-10-07",35.779999
"640","2016-10-10",36.369999
"641","2016-10-11",35.470001
"642","2016-10-12",35.709999
"643","2016-10-13",35.52
"644","2016-10-14",35.915001
"645","2016-10-17",35.119999
"646","2016-10-18",35.470001
"647","2016-10-19",35.599998
"648","2016-10-20",35.73
"649","2016-10-21",36.25
"650","2016-10-24",36.689999
"651","2016-10-25",36.25
"652","2016-10-26",35.740002
"653","2016-10-27",35.119999
"654","2016-10-28",35.029999
"655","2016-10-31",34.860001
"656","2016-11-01",33.669998
"657","2016-11-02",32.619999
"658","2016-11-03",31.700001
"659","2016-11-04",33.41
"660","2016-11-07",32.849998
"661","2016-11-08",31.99
"662","2016-11-09",31.99
"663","2016-11-10",32.580002
"664","2016-11-11",34.52
"665","2016-11-14",34.630001
"666","2016-11-15",34.73
"667","2016-11-16",34.919998
"668","2016-11-17",35.900002
"669","2016-11-18",36.130001
"670","2016-11-21",36.419998
"671","2016-11-22",35.990002
"672","2016-11-23",35.75
"673","2016-11-25",35.369999
"674","2016-11-28",35.549999
"675","2016-11-29",35.349998
"676","2016-11-30",33.060001
"677","2016-12-01",31.870001
"678","2016-12-02",31.16
"679","2016-12-05",32.150002
"680","2016-12-06",33.060001
"681","2016-12-07",32.52
"682","2016-12-08",32.900002
"683","2016-12-09",32.68
"684","2016-12-12",32.09
"685","2016-12-13",32.400002
"686","2016-12-14",31.99
"687","2016-12-15",31.99
"688","2016-12-16",32.029999
"689","2016-12-19",32.669998
"690","2016-12-20",33.049999
"691","2016-12-21",32.099998
"692","2016-12-22",30.74
"693","2016-12-23",30.809999
"694","2016-12-27",30.549999
"695","2016-12-28",30.34
"696","2016-12-29",29.77
"697","2016-12-30",30.15
"698","2017-01-03",29.620001
"699","2017-01-04",30.049999
"700","2017-01-05",30.6
"701","2017-01-06",32.18
"702","2017-01-09",33.470001
"703","2017-01-10",34.450001
"704","2017-01-11",34.599998
"705","2017-01-12",33.990002
"706","2017-01-13",34.84
"707","2017-01-17",33.84
"708","2017-01-18",33.77
"709","2017-01-19",33.639999
"710","2017-01-20",33.889999
"711","2017-01-23",33.639999
"712","2017-01-24",34.400002
"713","2017-01-25",35.02
"714","2017-01-26",35.07
"715","2017-01-27",35.029999
"716","2017-01-30",34.240002
"717","2017-01-31",34.040001
"718","2017-02-01",33.73
"719","2017-02-02",33.43
"720","2017-02-03",34.189999
"721","2017-02-06",33.25
"722","2017-02-07",33.029999
"723","2017-02-08",33.290001
"724","2017-02-09",34.009998
"725","2017-02-10",35.299999
"726","2017-02-13",35.060001
"727","2017-02-14",35.779999
"728","2017-02-15",35.919998
"729","2017-02-16",35.470001
"730","2017-02-17",35.93
"731","2017-02-21",36.400002
"732","2017-02-22",36.66
"733","2017-02-23",36.549999
"734","2017-02-24",36.52
"735","2017-02-27",36.43
"736","2017-02-28",36.549999
"737","2017-03-01",37.400002
"738","2017-03-02",37.869999
"739","2017-03-03",37.650002
"740","2017-03-06",37.900002
"741","2017-03-07",37.669998
"742","2017-03-08",37.509998
"743","2017-03-09",37.939999
"744","2017-03-10",38.5
"745","2017-03-13",38.360001
"746","2017-03-14",38.330002
"747","2017-03-15",38.41
"748","2017-03-16",38.529999
"749","2017-03-17",38.060001
"750","2017-03-20",37.939999
"751","2017-03-21",36.77
"752","2017-03-22",36.75
"753","2017-03-23",37.02
"754","2017-03-24",37.66
"755","2017-03-27",37.389999
"756","2017-03-28",37.259998
"757","2017-03-29",38.369999
"758","2017-03-30",38.709999
"759","2017-03-31",39.66
"760","2017-04-03",40.110001
"761","2017-04-04",39.689999
"762","2017-04-05",40.169998
"763","2017-04-06",40.810001
"764","2017-04-07",41.540001
"765","2017-04-10",41.349998
"766","2017-04-11",42.029999
"767","2017-04-12",42.259998
"768","2017-04-13",41.740002
"769","2017-04-17",41.720001
"770","2017-04-18",41.82
"771","2017-04-19",43.220001
"772","2017-04-20",43.650002
"773","2017-04-21",43.299999
"774","2017-04-24",43.549999
"775","2017-04-25",43.639999
"776","2017-04-26",44.630001
"777","2017-04-27",45.099998
"778","2017-04-28",45.400002
"779","2017-05-01",46.130001
"780","2017-05-02",44.119999
"781","2017-05-03",43.700001
"782","2017-05-04",44.380001
"783","2017-05-05",42.880001
"784","2017-05-08",42.040001
"785","2017-05-09",41.560001
"786","2017-05-10",41.59
"787","2017-05-11",41.889999
"788","2017-05-12",41.810001
"789","2017-05-15",41.610001
"790","2017-05-16",42.669998
"791","2017-05-17",40.66
"792","2017-05-18",42
"793","2017-05-19",41.990002
"794","2017-05-22",42.990002
"795","2017-05-23",42.529999
"796","2017-05-24",43.139999
"797","2017-05-25",43.389999
"798","2017-05-26",43.57
"799","2017-05-30",42.470001
"800","2017-05-31",42.75
"801","2017-06-01",43.939999
"802","2017-06-02",45
"803","2017-06-05",44.82
"804","2017-06-06",44.68
"805","2017-06-07",43.959999
"806","2017-06-08",44.860001
"807","2017-06-09",44.200001
"808","2017-06-12",42.34
"809","2017-06-13",43.32
"810","2017-06-14",44.709999
"811","2017-06-15",44.799999
"812","2017-06-16",44.470001
"813","2017-06-19",45.209999
"814","2017-06-20",45.299999
"815","2017-06-21",46.349998
"816","2017-06-22",47.209999
"817","2017-06-23",48.200001
"818","2017-06-26",47.869999
"819","2017-06-27",47.150002
"820","2017-06-28",47.419998
"821","2017-06-29",46.330002
"822","2017-06-30",46.919998
"823","2017-07-03",46.759998
"824","2017-07-05",46.560001
"825","2017-07-06",44.939999
"826","2017-07-07",46.240002
"827","2017-07-10",45.77
"828","2017-07-11",46.509998
"829","2017-07-12",47.240002
"830","2017-07-13",47.02
"831","2017-07-14",47.360001
"832","2017-07-17",47.59
"833","2017-07-18",48.84
"834","2017-07-19",49.73
"835","2017-07-20",50
"836","2017-07-21",50.049999
"837","2017-07-24",50.349998
"838","2017-07-25",50.259998
"839","2017-07-26",51.310001
"840","2017-07-27",51.27
"841","2017-07-28",51.040001
"842","2017-07-31",51.75
"843","2017-08-01",52.169998
"844","2017-08-02",49.84
"845","2017-08-03",50.330002
"846","2017-08-04",49.540001
"847","2017-08-07",50.919998
"848","2017-08-08",49.990002
"849","2017-08-09",47.580002
"850","2017-08-10",45.970001
"851","2017-08-11",46.09
"852","2017-08-14",48.220001
"853","2017-08-15",47.77
"854","2017-08-16",48.16
"855","2017-08-17",47.939999
"856","2017-08-18",48.290001
"857","2017-08-21",48.439999
"858","2017-08-22",49.48
"859","2017-08-23",49.16
"860","2017-08-24",49.330002
"861","2017-08-25",48.25
"862","2017-08-28",48.349998
"863","2017-08-29",49.220001
"864","2017-08-30",50
"865","2017-08-31",50.099998
"866","2017-09-01",49.919998
"867","2017-09-05",50.619999
"868","2017-09-06",49.43
"869","2017-09-07",54.009998
"870","2017-09-08",53.779999
"871","2017-09-11",53.549999
"872","2017-09-12",52.959999
"873","2017-09-13",52.799999
"874","2017-09-14",52.91
"875","2017-09-15",53.43
"876","2017-09-18",53.970001
"877","2017-09-19",54.240002
"878","2017-09-20",54.650002
"879","2017-09-21",54.310001
"880","2017-09-22",54.93
"881","2017-09-25",52.919998
"882","2017-09-26",52.549999
"883","2017-09-27",53.720001
"884","2017-09-28",54.630001
"885","2017-09-29",56.040001
"886","2017-10-02",56.75
"887","2017-10-03",57.349998
"888","2017-10-04",58.200001
"889","2017-10-05",59.16
"890","2017-10-06",58.919998
"891","2017-10-09",57.990002
"892","2017-10-10",58.669998
"893","2017-10-11",60.029999
"894","2017-10-12",60.700001
"895","2017-10-13",59.82
"896","2017-10-16",59.32
"897","2017-10-17",59.73
"898","2017-10-18",60.360001
"899","2017-10-19",60.490002
"900","2017-10-20",61.849998
"901","2017-10-23",61.369999
"902","2017-10-24",62.540001
"903","2017-10-25",61.959999
"904","2017-10-26",62.759998
"905","2017-10-27",62.75
"906","2017-10-30",62.16
"907","2017-10-31",63.630001
"908","2017-11-01",61.779999
"909","2017-11-02",63.259998
"910","2017-11-03",63.889999
"911","2017-11-06",63.959999
"912","2017-11-07",62.509998
"913","2017-11-08",63.650002
"914","2017-11-09",63.450001
"915","2017-11-10",63.529999
"916","2017-11-13",63.720001
"917","2017-11-14",64.379997
"918","2017-11-15",63.200001
"919","2017-11-16",64.080002
"920","2017-11-17",63.669998
"921","2017-11-20",65.080002
"922","2017-11-21",66.989998
"923","2017-11-22",66.760002
"924","2017-11-24",68.910004
"925","2017-11-27",67.290001
"926","2017-11-28",67.449997
"927","2017-11-29",63.98
"928","2017-11-30",64.099998
"929","2017-12-01",64.599998
"930","2017-12-04",58.580002
"931","2017-12-05",58.75
"932","2017-12-06",58.400002
"933","2017-12-07",61.450001
"934","2017-12-08",60.290001
"935","2017-12-11",61.799999
"936","2017-12-12",62.549999
"937","2017-12-13",64.230003
"938","2017-12-14",63.84
"939","2017-12-15",65.510002
"940","2017-12-18",67.209999
"941","2017-12-19",66.75
"942","2017-12-20",64.360001
"943","2017-12-21",63.549999
"944","2017-12-22",63.040001
"945","2017-12-26",63.400002
"946","2017-12-27",63.720001
"947","2017-12-28",64.480003
"948","2017-12-29",64.510002
"949","2018-01-02",63.130001
"950","2018-01-03",63.209999
"951","2018-01-04",64.169998
"952","2018-01-05",63.700001
"953","2018-01-08",63.360001
"954","2018-01-09",64.900002
"955","2018-01-10",65.419998
"956","2018-01-11",67.699997
"957","2018-01-12",69.32
"958","2018-01-16",69
"959","2018-01-17",69.470001
"960","2018-01-18",70.889999
"961","2018-01-19",72.379997
"962","2018-01-22",73.949997
