"","date","PSTG"
"127","2016-04-07",14.59
"128","2016-04-08",14.31
"129","2016-04-11",14.42
"130","2016-04-12",14.45
"131","2016-04-13",14.91
"132","2016-04-14",14.65
"133","2016-04-15",14.15
"134","2016-04-18",14.42
"135","2016-04-19",14.66
"136","2016-04-20",14.16
"137","2016-04-21",13.79
"138","2016-04-22",14.32
"139","2016-04-25",14.58
"140","2016-04-26",14.71
"141","2016-04-27",14.2
"142","2016-04-28",14.36
"143","2016-04-29",14.55
"144","2016-05-02",14.47
"145","2016-05-03",14.21
"146","2016-05-04",14.19
"147","2016-05-05",14.13
"148","2016-05-06",14.11
"149","2016-05-09",14.15
"150","2016-05-10",14.28
"151","2016-05-11",14.21
"152","2016-05-12",13.98
"153","2016-05-13",14.17
"154","2016-05-16",14.36
"155","2016-05-17",14.01
"156","2016-05-18",14.01
"157","2016-05-19",14.21
"158","2016-05-20",14.52
"159","2016-05-23",14.73
"160","2016-05-24",14.56
"161","2016-05-25",14.72
"162","2016-05-26",12.46
"163","2016-05-27",11.84
"164","2016-05-31",11.78
"165","2016-06-01",11.31
"166","2016-06-02",11.69
"167","2016-06-03",11.7
"168","2016-06-06",11.74
"169","2016-06-07",11.69
"170","2016-06-08",11.71
"171","2016-06-09",11.58
"172","2016-06-10",10.85
"173","2016-06-13",10.75
"174","2016-06-14",10.72
"175","2016-06-15",10.4
"176","2016-06-16",10.02
"177","2016-06-17",9.77
"178","2016-06-20",10.37
"179","2016-06-21",10.61
"180","2016-06-22",10.33
"181","2016-06-23",10.88
"182","2016-06-24",10.15
"183","2016-06-27",9.82
"184","2016-06-28",10.15
"185","2016-06-29",10.6
"186","2016-06-30",10.9
"187","2016-07-01",10.93
"188","2016-07-05",10.9
"189","2016-07-06",10.83
"190","2016-07-07",11.12
"191","2016-07-08",11.1
"192","2016-07-11",11.18
"193","2016-07-12",11.48
"194","2016-07-13",11.57
"195","2016-07-14",11.67
"196","2016-07-15",11.73
"197","2016-07-18",11.68
"198","2016-07-19",11.74
"199","2016-07-20",11.77
"200","2016-07-21",11.82
"201","2016-07-22",11.83
"202","2016-07-25",12.14
"203","2016-07-26",12.29
"204","2016-07-27",12.3
"205","2016-07-28",12.48
"206","2016-07-29",12.6
"207","2016-08-01",12.68
"208","2016-08-02",12.31
"209","2016-08-03",12.59
"210","2016-08-04",12.73
"211","2016-08-05",13.06
"212","2016-08-08",13.19
"213","2016-08-09",13.55
"214","2016-08-10",13.34
"215","2016-08-11",13.54
"216","2016-08-12",13.62
"217","2016-08-15",13.81
"218","2016-08-16",13.64
"219","2016-08-17",13.4
"220","2016-08-18",13.41
"221","2016-08-19",11.66
"222","2016-08-22",11.78
"223","2016-08-23",11.75
"224","2016-08-24",11.61
"225","2016-08-25",11.83
"226","2016-08-26",11.4
"227","2016-08-29",11.69
"228","2016-08-30",11.69
"229","2016-08-31",11.71
"230","2016-09-01",11.69
"231","2016-09-02",11.96
"232","2016-09-06",12.31
"233","2016-09-07",12.54
"234","2016-09-08",12.41
"235","2016-09-09",12.18
"236","2016-09-12",12.57
"237","2016-09-13",13
"238","2016-09-14",13.73
"239","2016-09-15",13.79
"240","2016-09-16",13.72
"241","2016-09-19",13.63
"242","2016-09-20",13.26
"243","2016-09-21",13.66
"244","2016-09-22",13.7
"245","2016-09-23",13.62
"246","2016-09-26",13.36
"247","2016-09-27",13.61
"248","2016-09-28",13.7
"249","2016-09-29",13.64
"250","2016-09-30",13.55
"251","2016-10-03",13.89
"252","2016-10-04",14.71
"253","2016-10-05",14.83
"254","2016-10-06",14.9
"255","2016-10-07",14.67
"256","2016-10-10",14.62
"257","2016-10-11",14.03
"258","2016-10-12",13.62
"259","2016-10-13",13.17
"260","2016-10-14",12.7
"261","2016-10-17",12.38
"262","2016-10-18",12.23
"263","2016-10-19",12.73
"264","2016-10-20",12.66
"265","2016-10-21",12.5
"266","2016-10-24",12.44
"267","2016-10-25",12.46
"268","2016-10-26",12.53
"269","2016-10-27",12.36
"270","2016-10-28",12.5
"271","2016-10-31",12.34
"272","2016-11-01",12.13
"273","2016-11-02",11.59
"274","2016-11-03",11.75
"275","2016-11-04",11.7
"276","2016-11-07",12.3
"277","2016-11-08",12.45
"278","2016-11-09",12.73
"279","2016-11-10",13.55
"280","2016-11-11",14.1
"281","2016-11-14",14.7
"282","2016-11-15",14.73
"283","2016-11-16",14.4
"284","2016-11-17",14.65
"285","2016-11-18",14.6
"286","2016-11-21",14.59
"287","2016-11-22",14.49
"288","2016-11-23",14.19
"289","2016-11-25",14.25
"290","2016-11-28",14.13
"291","2016-11-29",14.26
"292","2016-11-30",13.95
"293","2016-12-01",12.6
"294","2016-12-02",12.85
"295","2016-12-05",12.96
"296","2016-12-06",12.68
"297","2016-12-07",12.63
"298","2016-12-08",12.33
"299","2016-12-09",12.19
"300","2016-12-12",12.05
"301","2016-12-13",12.03
"302","2016-12-14",11.92
"303","2016-12-15",12.08
"304","2016-12-16",11.88
"305","2016-12-19",12
"306","2016-12-20",11.93
"307","2016-12-21",11.64
"308","2016-12-22",11.58
"309","2016-12-23",11.65
"310","2016-12-27",11.65
"311","2016-12-28",11.51
"312","2016-12-29",11.27
"313","2016-12-30",11.31
"314","2017-01-03",11.27
"315","2017-01-04",11.57
"316","2017-01-05",11.97
"317","2017-01-06",11.97
"318","2017-01-09",12.2
"319","2017-01-10",11.97
"320","2017-01-11",11.7
"321","2017-01-12",11.53
"322","2017-01-13",11.55
"323","2017-01-17",11.81
"324","2017-01-18",11.81
"325","2017-01-19",11.85
"326","2017-01-20",12.02
"327","2017-01-23",12.05
"328","2017-01-24",11.85
"329","2017-01-25",11.89
"330","2017-01-26",11.37
"331","2017-01-27",11.38
"332","2017-01-30",11.28
"333","2017-01-31",11.37
"334","2017-02-01",11.16
"335","2017-02-02",11.15
"336","2017-02-03",11.32
"337","2017-02-06",11.15
"338","2017-02-07",11.25
"339","2017-02-08",11.15
"340","2017-02-09",11.31
"341","2017-02-10",11.76
"342","2017-02-13",12
"343","2017-02-14",12.06
"344","2017-02-15",12.01
"345","2017-02-16",11.95
"346","2017-02-17",11.95
"347","2017-02-21",11.85
"348","2017-02-22",11.66
"349","2017-02-23",11.72
"350","2017-02-24",11.56
"351","2017-02-27",11.68
"352","2017-02-28",11.4
"353","2017-03-01",11.33
"354","2017-03-02",9.78
"355","2017-03-03",9.51
"356","2017-03-06",9.4
"357","2017-03-07",10.47
"358","2017-03-08",10.28
"359","2017-03-09",10.1
"360","2017-03-10",10.41
"361","2017-03-13",10.29
"362","2017-03-14",10.15
"363","2017-03-15",10.28
"364","2017-03-16",10.39
"365","2017-03-17",10.2
"366","2017-03-20",10.38
"367","2017-03-21",10.27
"368","2017-03-22",10.13
"369","2017-03-23",10.13
"370","2017-03-24",9.9
"371","2017-03-27",9.89
"372","2017-03-28",9.73
"373","2017-03-29",9.71
"374","2017-03-30",9.73
"375","2017-03-31",9.83
"376","2017-04-03",10.18
"377","2017-04-04",10.52
"378","2017-04-05",10.26
"379","2017-04-06",10.48
"380","2017-04-07",10.53
"381","2017-04-10",10.32
"382","2017-04-11",10.2
"383","2017-04-12",10.32
"384","2017-04-13",10.28
"385","2017-04-17",10.51
"386","2017-04-18",10.36
"387","2017-04-19",10.28
"388","2017-04-20",10.34
"389","2017-04-21",10.24
"390","2017-04-24",10.34
"391","2017-04-25",10.49
"392","2017-04-26",10.35
"393","2017-04-27",10.51
"394","2017-04-28",10.61
"395","2017-05-01",10.68
"396","2017-05-02",10.81
"397","2017-05-03",10.95
"398","2017-05-04",11.06
"399","2017-05-05",11.36
"400","2017-05-08",11.41
"401","2017-05-09",11.3
"402","2017-05-10",11.35
"403","2017-05-11",11.47
"404","2017-05-12",11.38
"405","2017-05-15",11.84
"406","2017-05-16",11.95
"407","2017-05-17",11.67
"408","2017-05-18",10.32
"409","2017-05-19",9.94
"410","2017-05-22",10.26
"411","2017-05-23",10.84
"412","2017-05-24",10.81
"413","2017-05-25",11.82
"414","2017-05-26",12.74
"415","2017-05-30",13.06
"416","2017-05-31",12.94
"417","2017-06-01",13.24
"418","2017-06-02",13.24
"419","2017-06-05",13.22
"420","2017-06-06",13.13
"421","2017-06-07",12.97
"422","2017-06-08",12.97
"423","2017-06-09",12.35
"424","2017-06-12",12.17
"425","2017-06-13",12.66
"426","2017-06-14",12.68
"427","2017-06-15",13.16
"428","2017-06-16",13.25
"429","2017-06-19",13.48
"430","2017-06-20",12.82
"431","2017-06-21",12.86
"432","2017-06-22",13.3
"433","2017-06-23",13.49
"434","2017-06-26",13.34
"435","2017-06-27",12.89
"436","2017-06-28",13.19
"437","2017-06-29",13
"438","2017-06-30",12.81
"439","2017-07-03",12.75
"440","2017-07-05",13
"441","2017-07-06",12.55
"442","2017-07-07",12.77
"443","2017-07-10",12.78
"444","2017-07-11",12.72
"445","2017-07-12",13.31
"446","2017-07-13",13.59
"447","2017-07-14",13.77
"448","2017-07-17",13.77
"449","2017-07-18",13.66
"450","2017-07-19",13.69
"451","2017-07-20",13.73
"452","2017-07-21",13.58
"453","2017-07-24",13.57
"454","2017-07-25",13.22
"455","2017-07-26",12.68
"456","2017-07-27",12.44
"457","2017-07-28",12.23
"458","2017-07-31",12.07
"459","2017-08-01",12.39
"460","2017-08-02",12.34
"461","2017-08-03",12.7
"462","2017-08-04",12.82
"463","2017-08-07",12.85
"464","2017-08-08",12.78
"465","2017-08-09",12.65
"466","2017-08-10",12.54
"467","2017-08-11",12.67
"468","2017-08-14",12.57
"469","2017-08-15",12.61
"470","2017-08-16",12.69
"471","2017-08-17",12.48
"472","2017-08-18",12.49
"473","2017-08-21",12.7
"474","2017-08-22",12.84
"475","2017-08-23",12.66
"476","2017-08-24",12.56
"477","2017-08-25",14.95
"478","2017-08-28",14.25
"479","2017-08-29",14.68
"480","2017-08-30",14.99
"481","2017-08-31",14.89
"482","2017-09-01",14.83
"483","2017-09-05",14.82
"484","2017-09-06",14.99
"485","2017-09-07",14.86
"486","2017-09-08",14.42
"487","2017-09-11",14.55
"488","2017-09-12",14.55
"489","2017-09-13",14.45
"490","2017-09-14",14.58
"491","2017-09-15",14.68
"492","2017-09-18",14.65
"493","2017-09-19",14.73
"494","2017-09-20",14.83
"495","2017-09-21",15.02
"496","2017-09-22",15.64
"497","2017-09-25",15.52
"498","2017-09-26",15.74
"499","2017-09-27",16.15
"500","2017-09-28",15.94
"501","2017-09-29",15.99
"502","2017-10-02",16
"503","2017-10-03",15.77
"504","2017-10-04",15.76
"505","2017-10-05",15.93
"506","2017-10-06",15.55
"507","2017-10-09",15.25
"508","2017-10-10",15.82
"509","2017-10-11",16.01
"510","2017-10-12",16
"511","2017-10-13",16.030001
"512","2017-10-16",16.27
"513","2017-10-17",16.209999
"514","2017-10-18",16.389999
"515","2017-10-19",16.5
"516","2017-10-20",16.280001
"517","2017-10-23",15.83
"518","2017-10-24",16.209999
"519","2017-10-25",16.030001
"520","2017-10-26",16.42
"521","2017-10-27",16.24
"522","2017-10-30",16.190001
"523","2017-10-31",16.43
"524","2017-11-01",16.41
"525","2017-11-02",16.5
"526","2017-11-03",16.49
"527","2017-11-06",16.57
"528","2017-11-07",16.43
"529","2017-11-08",16.49
"530","2017-11-09",16.58
"531","2017-11-10",16.83
"532","2017-11-13",16.780001
"533","2017-11-14",16.77
"534","2017-11-15",16.73
"535","2017-11-16",17.030001
"536","2017-11-17",17.389999
"537","2017-11-20",17.549999
"538","2017-11-21",17.9
"539","2017-11-22",18.34
"540","2017-11-24",18.530001
"541","2017-11-27",18.5
"542","2017-11-28",19.02
"543","2017-11-29",17.66
"544","2017-11-30",18.48
"545","2017-12-01",16.969999
"546","2017-12-04",16.540001
"547","2017-12-05",17.040001
"548","2017-12-06",16.98
"549","2017-12-07",17.23
"550","2017-12-08",17.25
"551","2017-12-11",16.950001
"552","2017-12-12",16.67
"553","2017-12-13",16.68
"554","2017-12-14",16.719999
"555","2017-12-15",16.719999
"556","2017-12-18",17.040001
"557","2017-12-19",17.139999
"558","2017-12-20",16.91
"559","2017-12-21",16.780001
"560","2017-12-22",16.15
"561","2017-12-26",16.040001
"562","2017-12-27",16.01
"563","2017-12-28",16.219999
"564","2017-12-29",15.86
"565","2018-01-02",16.209999
"566","2018-01-03",16.6
"567","2018-01-04",16.84
"568","2018-01-05",16.940001
"569","2018-01-08",16.58
"570","2018-01-09",16.43
"571","2018-01-10",16.59
"572","2018-01-11",17.049999
"573","2018-01-12",16.469999
"574","2018-01-16",16.16
"575","2018-01-17",17.889999
"576","2018-01-18",17.809999
"577","2018-01-19",17.870001
"578","2018-01-22",17.91
"579","2018-01-23",18.549999
"580","2018-01-24",18.65
"581","2018-01-25",19.549999
"582","2018-01-26",19.91
"583","2018-01-29",20.370001
"584","2018-01-30",20.35
"585","2018-01-31",20.139999
"586","2018-02-01",20.299999
"587","2018-02-02",19.780001
"588","2018-02-05",19.040001
"589","2018-02-06",19.629999
"590","2018-02-07",19.639999
"591","2018-02-08",19.030001
"592","2018-02-09",19.26
"593","2018-02-12",19.91
"594","2018-02-13",20.4
"595","2018-02-14",21.709999
"596","2018-02-15",21.98
"597","2018-02-16",21.620001
"598","2018-02-20",21.440001
"599","2018-02-21",21.040001
"600","2018-02-22",22.01
"601","2018-02-23",21.709999
"602","2018-02-26",22.389999
"603","2018-02-27",21.74
"604","2018-02-28",21.67
"605","2018-03-01",21.780001
"606","2018-03-02",21.379999
"607","2018-03-05",20.93
"608","2018-03-06",20.540001
"609","2018-03-07",20.34
"610","2018-03-08",20.639999
"611","2018-03-09",20.98
"612","2018-03-12",20.99
"613","2018-03-13",20.91
"614","2018-03-14",21.129999
"615","2018-03-15",20.469999
"616","2018-03-16",20.620001
"617","2018-03-19",20.110001
"618","2018-03-20",20.09
"619","2018-03-21",20.01
"620","2018-03-22",19.709999
"621","2018-03-23",19.08
"622","2018-03-26",19.52
"623","2018-03-27",19.190001
"624","2018-03-28",19.379999
"625","2018-03-29",19.950001
"626","2018-04-02",19.309999
"627","2018-04-03",19.49
"628","2018-04-04",19.83
"629","2018-04-05",19.690001
"630","2018-04-06",18.48
"631","2018-04-09",18.35
"632","2018-04-10",18.450001
"633","2018-04-11",18.700001
"634","2018-04-12",19.23
"635","2018-04-13",18.780001
"636","2018-04-16",19.48
"637","2018-04-17",20.76
"638","2018-04-18",20.889999
"639","2018-04-19",21.200001
"640","2018-04-20",20.639999
"641","2018-04-23",20.59
"642","2018-04-24",20.450001
"643","2018-04-25",20.34
"644","2018-04-26",20.73
"645","2018-04-27",20.26
"646","2018-04-30",20.23
"647","2018-05-01",20.290001
"648","2018-05-02",20.219999
"649","2018-05-03",20.530001
"650","2018-05-04",20.959999
"651","2018-05-07",22.58
"652","2018-05-08",22.33
"653","2018-05-09",23.129999
"654","2018-05-10",23.52
"655","2018-05-11",23.450001
"656","2018-05-14",22.860001
"657","2018-05-15",23.01
"658","2018-05-16",23.59
"659","2018-05-17",23.879999
"660","2018-05-18",23.67
"661","2018-05-21",23.58
"662","2018-05-22",22.25
"663","2018-05-23",21.709999
"664","2018-05-24",20.99
"665","2018-05-25",20.74
"666","2018-05-29",20.459999
"667","2018-05-30",21.459999
"668","2018-05-31",21.459999
"669","2018-06-01",22.549999
"670","2018-06-04",22.92
"671","2018-06-05",23.23
"672","2018-06-06",23.620001
"673","2018-06-07",24.1
"674","2018-06-08",24.48
"675","2018-06-11",24.68
"676","2018-06-12",25.02
"677","2018-06-13",25.15
"678","2018-06-14",25.389999
"679","2018-06-15",25.049999
"680","2018-06-18",24.9
"681","2018-06-19",24.459999
"682","2018-06-20",24.190001
"683","2018-06-21",24.030001
"684","2018-06-22",23.82
"685","2018-06-25",23
"686","2018-06-26",23.48
"687","2018-06-27",22.98
"688","2018-06-28",23.67
"689","2018-06-29",23.879999
"690","2018-07-02",24.049999
"691","2018-07-03",23.879999
"692","2018-07-05",23.969999
"693","2018-07-06",24.41
"694","2018-07-09",24.1
"695","2018-07-10",24.049999
"696","2018-07-11",23.780001
"697","2018-07-12",24.370001
"698","2018-07-13",24.17
"699","2018-07-16",24.110001
"700","2018-07-17",24.43
"701","2018-07-18",24.200001
"702","2018-07-19",24.18
"703","2018-07-20",24.040001
"704","2018-07-23",23.799999
"705","2018-07-24",22.700001
"706","2018-07-25",23.1
"707","2018-07-26",23.35
"708","2018-07-27",22.719999
"709","2018-07-30",21.83
"710","2018-07-31",21.66
"711","2018-08-01",21.76
"712","2018-08-02",22.43
"713","2018-08-03",22.02
"714","2018-08-06",22.41
"715","2018-08-07",22.280001
"716","2018-08-08",22.58
"717","2018-08-09",22.790001
"718","2018-08-10",22.540001
"719","2018-08-13",22.23
"720","2018-08-14",22.77
"721","2018-08-15",22.48
"722","2018-08-16",22.26
"723","2018-08-17",22.1
"724","2018-08-20",21.790001
"725","2018-08-21",22.01
"726","2018-08-22",25.15
"727","2018-08-23",26.52
"728","2018-08-24",26.559999
"729","2018-08-27",25.959999
"730","2018-08-28",26.549999
"731","2018-08-29",26.48
"732","2018-08-30",26.82
"733","2018-08-31",26.84
"734","2018-09-04",27.59
"735","2018-09-05",27.450001
"736","2018-09-06",28.120001
"737","2018-09-07",28.139999
"738","2018-09-10",28.5
"739","2018-09-11",28.66
"740","2018-09-12",28.4
"741","2018-09-13",28.52
"742","2018-09-14",28.43
"743","2018-09-17",27.66
"744","2018-09-18",27.92
"745","2018-09-19",27.83
"746","2018-09-20",27.549999
"747","2018-09-21",26.879999
"748","2018-09-24",26.559999
"749","2018-09-25",26.889999
"750","2018-09-26",26.059999
"751","2018-09-27",25.959999
"752","2018-09-28",25.950001
"753","2018-10-01",25.65
"754","2018-10-02",25.860001
"755","2018-10-03",25.75
"756","2018-10-04",25.41
"757","2018-10-05",24.76
"758","2018-10-08",23.610001
"759","2018-10-09",23.48
"760","2018-10-10",22.02
"761","2018-10-11",21.719999
"762","2018-10-12",22.959999
"763","2018-10-15",22.299999
"764","2018-10-16",23.379999
"765","2018-10-17",23.629999
"766","2018-10-18",22.41
"767","2018-10-19",22.08
"768","2018-10-22",22.450001
"769","2018-10-23",22.120001
"770","2018-10-24",20.629999
"771","2018-10-25",20.959999
"772","2018-10-26",19.209999
"773","2018-10-29",18.620001
"774","2018-10-30",19.280001
"775","2018-10-31",20.18
"776","2018-11-01",20.790001
"777","2018-11-02",20.66
"778","2018-11-05",20.440001
"779","2018-11-06",20.76
"780","2018-11-07",22.190001
"781","2018-11-08",21.709999
"782","2018-11-09",20.809999
"783","2018-11-12",19.280001
"784","2018-11-13",19.41
"785","2018-11-14",18.98
"786","2018-11-15",19.49
"787","2018-11-16",19.120001
"788","2018-11-19",17.530001
"789","2018-11-20",17.719999
"790","2018-11-21",16.91
"791","2018-11-23",17.35
"792","2018-11-26",17.65
"793","2018-11-27",17.27
"794","2018-11-28",18.559999
"795","2018-11-29",18.4
"796","2018-11-30",18.91
"797","2018-12-03",18.99
"798","2018-12-04",18.040001
"799","2018-12-06",18.49
"800","2018-12-07",17.41
"801","2018-12-10",17.48
"802","2018-12-11",17.42
"803","2018-12-12",17.99
"804","2018-12-13",17.51
"805","2018-12-14",17.129999
"806","2018-12-17",16.799999
"807","2018-12-18",17.110001
"808","2018-12-19",15.98
"809","2018-12-20",15.39
"810","2018-12-21",15.02
"811","2018-12-24",14.8
"812","2018-12-26",15.63
"813","2018-12-27",15.79
"814","2018-12-28",15.81
"815","2018-12-31",16.08
"816","2019-01-02",16.41
"817","2019-01-03",15.43
"818","2019-01-04",15.75
"819","2019-01-07",16.35
"820","2019-01-08",17.190001
"821","2019-01-09",17.43
"822","2019-01-10",17.33
"823","2019-01-11",17.42
"824","2019-01-14",16.98
"825","2019-01-15",17.559999
"826","2019-01-16",17.5
"827","2019-01-17",17.540001
"828","2019-01-18",17.77
"829","2019-01-22",16.959999
"830","2019-01-23",17.16
"831","2019-01-24",17.709999
"832","2019-01-25",18.389999
"833","2019-01-28",17.940001
"834","2019-01-29",17.299999
"835","2019-01-30",17.74
"836","2019-01-31",17.91
"837","2019-02-01",18.190001
"838","2019-02-04",18.76
"839","2019-02-05",18.870001
"840","2019-02-06",18.73
"841","2019-02-07",18.26
"842","2019-02-08",18.280001
"843","2019-02-11",18.790001
"844","2019-02-12",19.360001
"845","2019-02-13",19.030001
"846","2019-02-14",19.02
"847","2019-02-15",19.209999
"848","2019-02-19",19.32
"849","2019-02-20",19.280001
"850","2019-02-21",19.559999
"851","2019-02-22",19.940001
"852","2019-02-25",20.02
"853","2019-02-26",20.27
"854","2019-02-27",20.450001
"855","2019-02-28",20.48
"856","2019-03-01",20.860001
"857","2019-03-04",20.17
"858","2019-03-05",20.129999
"859","2019-03-06",18.98
"860","2019-03-07",19.6
"861","2019-03-08",19.459999
"862","2019-03-11",19.98
"863","2019-03-12",19.85
"864","2019-03-13",20.549999
"865","2019-03-14",20.42
"866","2019-03-15",20.92
"867","2019-03-18",20.870001
"868","2019-03-19",21.01
"869","2019-03-20",20.92
"870","2019-03-21",21.530001
"871","2019-03-22",20.379999
"872","2019-03-25",20.58
"873","2019-03-26",21.1
"874","2019-03-27",20.940001
"875","2019-03-28",21.469999
"876","2019-03-29",21.790001
"877","2019-04-01",22.48
"878","2019-04-02",22.790001
"879","2019-04-03",23.379999
"880","2019-04-04",22.76
"881","2019-04-05",22.860001
"882","2019-04-08",23.200001
"883","2019-04-09",22.99
"884","2019-04-10",23.290001
"885","2019-04-11",22.99
"886","2019-04-12",22.92
"887","2019-04-15",22.860001
"888","2019-04-16",22.860001
"889","2019-04-17",22.99
"890","2019-04-18",22.780001
"891","2019-04-22",22.799999
"892","2019-04-23",23.209999
"893","2019-04-24",22.809999
"894","2019-04-25",22.77
"895","2019-04-26",22.35
"896","2019-04-29",22.68
"897","2019-04-30",22.860001
"898","2019-05-01",22.379999
"899","2019-05-02",22.4
"900","2019-05-03",22.65
"901","2019-05-06",22.67
"902","2019-05-07",22.32
"903","2019-05-08",22.389999
"904","2019-05-09",22.07
"905","2019-05-10",22.1
"906","2019-05-13",20.75
"907","2019-05-14",21.17
"908","2019-05-15",20.719999
"909","2019-05-16",20.790001
"910","2019-05-17",20.620001
"911","2019-05-20",20
"912","2019-05-21",20.6
"913","2019-05-22",15.5
"914","2019-05-23",15.82
"915","2019-05-24",16.139999
"916","2019-05-28",15.91
"917","2019-05-29",15.76
"918","2019-05-30",16.200001
"919","2019-05-31",15.86
"920","2019-06-03",15.7
"921","2019-06-04",16.120001
"922","2019-06-05",16.15
"923","2019-06-06",15.52
"924","2019-06-07",15.5
"925","2019-06-10",15.61
"926","2019-06-11",15.68
"927","2019-06-12",15.62
"928","2019-06-13",15.63
"929","2019-06-14",15.46
"930","2019-06-17",15.6
"931","2019-06-18",16.139999
"932","2019-06-19",16.200001
"933","2019-06-20",16.6
"934","2019-06-21",16.139999
"935","2019-06-24",15.71
"936","2019-06-25",15.73
"937","2019-06-26",15.51
"938","2019-06-27",15.35
"939","2019-06-28",15.27
"940","2019-07-01",15.61
"941","2019-07-02",15.45
"942","2019-07-03",15.59
"943","2019-07-05",15.34
"944","2019-07-08",15.12
"945","2019-07-09",15.31
"946","2019-07-10",15.67
"947","2019-07-11",15.76
"948","2019-07-12",15.93
"949","2019-07-15",16.110001
"950","2019-07-16",15.79
"951","2019-07-17",15.97
"952","2019-07-18",15.62
"953","2019-07-19",15.8
"954","2019-07-22",15.44
"955","2019-07-23",15.6
"956","2019-07-24",15.96
"957","2019-07-25",15.88
"958","2019-07-26",15.9
"959","2019-07-29",15.63
"960","2019-07-30",15.42
"961","2019-07-31",15.14
"962","2019-08-01",15
"963","2019-08-02",13.61
"964","2019-08-05",13.01
"965","2019-08-06",13.06
"966","2019-08-07",13.09
"967","2019-08-08",13.42
"968","2019-08-09",13.58
"969","2019-08-12",13.27
"970","2019-08-13",13.42
"971","2019-08-14",13.22
"972","2019-08-15",13.01
"973","2019-08-16",13.35
"974","2019-08-19",13.84
"975","2019-08-20",13.67
"976","2019-08-21",13.87
"977","2019-08-22",16.040001
"978","2019-08-23",15.63
"979","2019-08-26",15.76
"980","2019-08-27",15.52
"981","2019-08-28",15.61
"982","2019-08-29",15.99
"983","2019-08-30",16.280001
"984","2019-09-03",15.92
