"","date","SPKEP"
"89","2017-07-17",26.868999
"90","2017-07-18",26.98
"91","2017-07-19",26.916
"92","2017-07-20",26.92
"93","2017-07-21",26.645
"94","2017-07-24",26.458
"95","2017-07-25",26.1
"96","2017-07-26",26.1
"97","2017-07-27",26.049999
"98","2017-07-28",26.120001
"99","2017-07-31",26.34
"100","2017-08-01",26.193001
"101","2017-08-02",26.253
"102","2017-08-03",26.438999
"103","2017-08-04",26.309999
"104","2017-08-07",26.471001
"105","2017-08-08",26.5
"106","2017-08-09",26.200001
"107","2017-08-10",26.049999
"108","2017-08-11",26.18
"109","2017-08-14",26.240999
"110","2017-08-15",26.15
"111","2017-08-16",26.374001
"112","2017-08-17",26.403999
"113","2017-08-18",26.4
"114","2017-08-21",26.155001
"115","2017-08-22",26.353001
"116","2017-08-23",26.41
"117","2017-08-24",26.690001
"118","2017-08-25",26.5
"119","2017-08-28",26.587999
"120","2017-08-29",26.85
"121","2017-08-30",26.85
"122","2017-08-31",26.968
"123","2017-09-01",27.205
"124","2017-09-05",27.200001
"125","2017-09-06",27.200001
"126","2017-09-07",27.149
"127","2017-09-08",27.219999
"128","2017-09-11",27.190001
"129","2017-09-12",27.136999
"130","2017-09-13",27.115999
"131","2017-09-14",27.07
"132","2017-09-15",27.18
"133","2017-09-18",27.15
"134","2017-09-19",27.200001
"135","2017-09-20",26.919001
"136","2017-09-21",26.943001
"137","2017-09-22",26.9
"138","2017-09-25",26.98
"139","2017-09-26",27
"140","2017-09-27",26.73
"141","2017-09-28",26.344999
"142","2017-09-29",26.412001
"143","2017-10-02",26.357
"144","2017-10-03",26.469999
"145","2017-10-04",26.719999
"146","2017-10-05",26.65
"147","2017-10-06",26.898001
"148","2017-10-09",26.799999
"149","2017-10-10",26.780001
"150","2017-10-11",26.999001
"151","2017-10-12",26.98
"152","2017-10-13",27
"153","2017-10-16",27
"154","2017-10-17",27
"155","2017-10-18",26.809999
"156","2017-10-19",26.780001
"157","2017-10-20",26.805
"158","2017-10-23",26.805
"159","2017-10-24",27.187
"160","2017-10-25",26.860001
"161","2017-10-26",26.65
"162","2017-10-27",26.500999
"163","2017-10-30",26.6
"164","2017-10-31",27.059999
"165","2017-11-01",27.309999
"166","2017-11-02",27.336
"167","2017-11-03",26.724001
"168","2017-11-06",27.296
"169","2017-11-07",26.9
"170","2017-11-08",27
"171","2017-11-09",27.17
"172","2017-11-10",27.021999
"173","2017-11-13",26.896
"174","2017-11-14",26.757999
"175","2017-11-15",26.573999
"176","2017-11-16",26.844999
"177","2017-11-17",26.780001
"178","2017-11-20",26.77
"179","2017-11-21",26.610001
"180","2017-11-22",26.638
"181","2017-11-24",26.690001
"182","2017-11-27",26.379999
"183","2017-11-28",26.707001
"184","2017-11-29",26.42
"185","2017-11-30",25.903999
"186","2017-12-01",26.4
"187","2017-12-04",26.4
"188","2017-12-05",26.271999
"189","2017-12-06",26.271999
"190","2017-12-07",26.381001
"191","2017-12-08",26.51
"192","2017-12-11",26.35
"193","2017-12-12",26.59
"194","2017-12-13",26.607
"195","2017-12-14",26.476999
"196","2017-12-15",26.49
"197","2017-12-18",26.636
"198","2017-12-19",26.503
"199","2017-12-20",26.504999
"200","2017-12-21",26.67
"201","2017-12-22",27.02
"202","2017-12-26",27.219999
"203","2017-12-27",27
"204","2017-12-28",26.76
"205","2017-12-29",26.608999
"206","2018-01-02",26.527
"207","2018-01-03",26.487
"208","2018-01-04",26.587999
"209","2018-01-05",25.827999
"210","2018-01-08",26.49
"211","2018-01-09",26.49
"212","2018-01-10",26.32
"213","2018-01-11",26.299999
"214","2018-01-12",26.167
"215","2018-01-16",26.09
"216","2018-01-17",26.399
"217","2018-01-18",26.219999
"218","2018-01-19",26.073
"219","2018-01-22",26.698
"220","2018-01-23",25.290001
"221","2018-01-24",24.75
"222","2018-01-25",24.870001
"223","2018-01-26",24.6
"224","2018-01-29",24.59
"225","2018-01-30",24.450001
"226","2018-01-31",24.379999
"227","2018-02-01",24.389999
"228","2018-02-02",24
"229","2018-02-05",24.27
"230","2018-02-06",24.15
"231","2018-02-07",24.280001
"232","2018-02-08",24.35
"233","2018-02-09",24.25
"234","2018-02-12",24.049999
"235","2018-02-13",23.325001
"236","2018-02-14",23.35
"237","2018-02-15",23.299999
"238","2018-02-16",23.26
"239","2018-02-20",23
"240","2018-02-21",23.5
"241","2018-02-22",23.549999
"242","2018-02-23",23.799999
"243","2018-02-26",23.93
"244","2018-02-27",23.879
"245","2018-02-28",23.934999
"246","2018-03-01",23.860001
"247","2018-03-02",23.830999
"248","2018-03-05",23.799999
"249","2018-03-06",23.85
"250","2018-03-07",23.445999
"251","2018-03-08",23.424999
"252","2018-03-09",24.200001
"253","2018-03-12",24.51
"254","2018-03-13",24.799999
"255","2018-03-14",24.629999
"256","2018-03-15",24.67
"257","2018-03-16",24.73
"258","2018-03-19",24.77
"259","2018-03-20",24.75
"260","2018-03-21",24.559999
"261","2018-03-22",24.638
"262","2018-03-23",24.35
"263","2018-03-26",24.610001
"264","2018-03-27",24.49
"265","2018-03-28",24.525
"266","2018-03-29",24
"267","2018-04-02",24.190001
"268","2018-04-03",24.200001
"269","2018-04-04",24.18
"270","2018-04-05",24.200001
"271","2018-04-06",24.110001
"272","2018-04-09",24.25
"273","2018-04-10",24.299999
"274","2018-04-11",24.34
"275","2018-04-12",24.4
"276","2018-04-13",24.33
"277","2018-04-16",24.450001
"278","2018-04-17",24.483999
"279","2018-04-18",24.469999
"280","2018-04-19",24.24
"281","2018-04-20",24.139
"282","2018-04-23",24.135
"283","2018-04-24",24.15
"284","2018-04-25",24.139999
"285","2018-04-26",23.51
"286","2018-04-27",23.549999
"287","2018-04-30",23.85
"288","2018-05-01",23.809999
"289","2018-05-02",23.75
"290","2018-05-03",23.9
"291","2018-05-04",23.559999
"292","2018-05-07",23.9
"293","2018-05-08",23.85
"294","2018-05-09",23.690001
"295","2018-05-10",22.200001
"296","2018-05-11",22.51
"297","2018-05-14",22.870001
"298","2018-05-15",22.83
"299","2018-05-16",22.620001
"300","2018-05-17",22.66
"301","2018-05-18",22.969999
"302","2018-05-21",22.549999
"303","2018-05-22",22.65
"304","2018-05-23",22.465
"305","2018-05-24",22.43
"306","2018-05-25",23
"307","2018-05-29",23.15
"308","2018-05-30",22.950001
"309","2018-05-31",22.9
"310","2018-06-01",22.870001
"311","2018-06-04",22.954
"312","2018-06-05",23.15
"313","2018-06-06",23.08
"314","2018-06-07",23.052
"315","2018-06-08",23.299999
"316","2018-06-11",23.26
"317","2018-06-12",23.309999
"318","2018-06-13",23.309999
"319","2018-06-14",23.4
"320","2018-06-15",23.450001
"321","2018-06-18",23.5
"322","2018-06-19",23.5
"323","2018-06-20",23.700001
"324","2018-06-21",23.709999
"325","2018-06-22",23.84
"326","2018-06-25",23.98
"327","2018-06-26",23.84
"328","2018-06-27",23.67
"329","2018-06-28",23.77
"330","2018-06-29",23.115
"331","2018-07-02",23.209999
"332","2018-07-03",23.304001
"333","2018-07-05",23.65
"334","2018-07-06",23.719999
"335","2018-07-09",23.6
"336","2018-07-10",23.629999
"337","2018-07-11",23.629999
"338","2018-07-12",23.58
"339","2018-07-13",23.309999
"340","2018-07-16",23.440001
"341","2018-07-17",23.67
"342","2018-07-18",23.66
"343","2018-07-19",23.629999
"344","2018-07-20",23.598
"345","2018-07-23",23.65
"346","2018-07-24",23.6
"347","2018-07-25",23.724001
"348","2018-07-26",23.665001
"349","2018-07-27",23.698
"350","2018-07-30",23.700001
"351","2018-07-31",23.77
"352","2018-08-01",23.5
"353","2018-08-02",23.370001
"354","2018-08-03",23.459999
"355","2018-08-06",23.450001
"356","2018-08-07",23.469999
"357","2018-08-08",23.379999
"358","2018-08-09",23.35
"359","2018-08-10",23.49
"360","2018-08-13",23.59
"361","2018-08-14",23.59
"362","2018-08-15",23.450001
"363","2018-08-16",23.617001
"364","2018-08-17",23.610001
"365","2018-08-20",23.59
"366","2018-08-21",23.767
"367","2018-08-22",23.700001
"368","2018-08-23",23.84
"369","2018-08-24",23.950001
"370","2018-08-27",24.15
"371","2018-08-28",24.15
"372","2018-08-29",24.200001
"373","2018-08-30",24.27
"374","2018-08-31",24.299999
"375","2018-09-04",24.200001
"376","2018-09-05",24.473
"377","2018-09-06",24.35
"378","2018-09-07",24.27
"379","2018-09-10",24.469999
"380","2018-09-11",24.440001
"381","2018-09-12",24.33
"382","2018-09-13",23.9
"383","2018-09-14",24.450001
"384","2018-09-17",24.42
"385","2018-09-18",24.4
"386","2018-09-19",24.450001
"387","2018-09-20",24.4
"388","2018-09-21",24.4
"389","2018-09-24",24.42
"390","2018-09-25",24.4
"391","2018-09-26",24.299999
"392","2018-09-27",24.5
"393","2018-09-28",23.620001
"394","2018-10-01",23.309999
"395","2018-10-02",23.194
"396","2018-10-03",22.9
"397","2018-10-04",22.950001
"398","2018-10-05",23
"399","2018-10-08",22.9
"400","2018-10-09",23.395
"401","2018-10-10",23.02
"402","2018-10-11",22.879999
"403","2018-10-12",22.620001
"404","2018-10-15",22.809999
"405","2018-10-16",22.73
"406","2018-10-17",22.688999
"407","2018-10-18",22.646999
"408","2018-10-19",22.549999
"409","2018-10-22",22.870001
"410","2018-10-23",22.469999
"411","2018-10-24",22.219999
"412","2018-10-25",22.309
"413","2018-10-26",22.059999
"414","2018-10-29",21.82
"415","2018-10-30",21.75
"416","2018-10-31",21.51
"417","2018-11-01",21.08
"418","2018-11-02",21.200001
"419","2018-11-05",21.26
"420","2018-11-06",22.02
"421","2018-11-07",22.49
"422","2018-11-08",22.773001
"423","2018-11-09",23.18
"424","2018-11-12",23.15
"425","2018-11-13",23.549999
"426","2018-11-14",23.1
"427","2018-11-15",23.062
"428","2018-11-16",22.41
"429","2018-11-19",21.91
"430","2018-11-20",21.969999
"431","2018-11-21",22.521999
"432","2018-11-23",22.153999
"433","2018-11-26",22.17
"434","2018-11-27",22.110001
"435","2018-11-28",22.16
"436","2018-11-29",22.129999
"437","2018-11-30",22.238001
"438","2018-12-03",22.16
"439","2018-12-04",22
"440","2018-12-06",21.952999
"441","2018-12-07",22.219999
"442","2018-12-10",22.120001
"443","2018-12-11",21.951
"444","2018-12-12",22.35
"445","2018-12-13",21.903999
"446","2018-12-14",21.25
"447","2018-12-17",19.48
"448","2018-12-18",18.457001
"449","2018-12-19",18.580999
"450","2018-12-20",17.801001
"451","2018-12-21",17.950001
"452","2018-12-24",18.1
"453","2018-12-26",18.9
"454","2018-12-27",18
"455","2018-12-28",18.209999
"456","2018-12-31",18.5
"457","2019-01-02",19.540001
"458","2019-01-03",20.85
"459","2019-01-04",21
"460","2019-01-07",21.290001
"461","2019-01-08",21.57
"462","2019-01-09",21.9
"463","2019-01-10",21.9
"464","2019-01-11",21.780001
"465","2019-01-14",21.9
"466","2019-01-15",21.790001
"467","2019-01-16",22
"468","2019-01-17",21.98
"469","2019-01-18",21.740999
"470","2019-01-22",21.91
"471","2019-01-23",21.99
"472","2019-01-24",21.556999
"473","2019-01-25",21.950001
"474","2019-01-28",22.084999
"475","2019-01-29",22.047001
"476","2019-01-30",22.15
"477","2019-01-31",22.049999
"478","2019-02-01",22.280001
"479","2019-02-04",22.290001
"480","2019-02-05",22.389999
"481","2019-02-06",22.877001
"482","2019-02-07",23.389999
"483","2019-02-08",23.15
"484","2019-02-11",22.440001
"485","2019-02-12",22.75
"486","2019-02-13",23.35
"487","2019-02-14",23.35
"488","2019-02-15",23.25
"489","2019-02-19",23.1
"490","2019-02-20",23.309
"491","2019-02-21",23.313
"492","2019-02-22",23.299999
"493","2019-02-25",23.334
"494","2019-02-26",22.969
"495","2019-02-27",23.042999
"496","2019-02-28",23.072001
"497","2019-03-01",23.5
"498","2019-03-04",23.02
"499","2019-03-05",23.009001
"500","2019-03-06",23.046
"501","2019-03-07",23.200001
"502","2019-03-08",23.200001
"503","2019-03-11",23.25
"504","2019-03-12",23.202
"505","2019-03-13",23.25
"506","2019-03-14",23.237
"507","2019-03-15",23.181999
"508","2019-03-18",23.530001
"509","2019-03-19",23.5
"510","2019-03-20",23.599001
"511","2019-03-21",23.660999
"512","2019-03-22",23.700001
"513","2019-03-25",23.9
"514","2019-03-26",23.9
"515","2019-03-27",23.938999
"516","2019-03-28",23.950001
"517","2019-03-29",23.440001
"518","2019-04-01",23.468
"519","2019-04-02",23.478001
"520","2019-04-03",23.450001
"521","2019-04-04",23.49
"522","2019-04-05",23.5
"523","2019-04-08",23.540001
"524","2019-04-09",23.556
"525","2019-04-10",23.549999
"526","2019-04-11",23.65
"527","2019-04-12",23.636
"528","2019-04-15",23.726
"529","2019-04-16",23.617001
"530","2019-04-17",23.775999
"531","2019-04-18",23.9
"532","2019-04-22",23.969999
"533","2019-04-23",24.172001
"534","2019-04-24",24.094999
"535","2019-04-25",24.243
"536","2019-04-26",24.214001
"537","2019-04-29",24.23
"538","2019-04-30",24.254
"539","2019-05-01",24.261999
"540","2019-05-02",24.290001
"541","2019-05-03",24.375999
"542","2019-05-06",24.399
"543","2019-05-07",24.483999
"544","2019-05-08",24.538
"545","2019-05-09",24.65
"546","2019-05-10",24.605
"547","2019-05-13",24.540001
"548","2019-05-14",24.528
"549","2019-05-15",24.65
"550","2019-05-16",24.67
"551","2019-05-17",24.700001
"552","2019-05-20",24.648001
"553","2019-05-21",24.537001
"554","2019-05-22",24.469999
"555","2019-05-23",24.49
"556","2019-05-24",24.620001
"557","2019-05-28",24.75
"558","2019-05-29",24.790001
"559","2019-05-30",24.610001
"560","2019-05-31",24.607
"561","2019-06-03",24.530001
"562","2019-06-04",24.35
"563","2019-06-05",24.618
"564","2019-06-06",24.57
"565","2019-06-07",24.68
"566","2019-06-10",24.715
"567","2019-06-11",24.74
"568","2019-06-12",24.780001
"569","2019-06-13",24.790001
"570","2019-06-14",24.917999
"571","2019-06-17",24.950001
"572","2019-06-18",24.940001
"573","2019-06-19",24.950001
"574","2019-06-20",24.959999
"575","2019-06-21",25
"576","2019-06-24",24.913
"577","2019-06-25",24.91
"578","2019-06-26",24.909
"579","2019-06-27",24.886
"580","2019-06-28",24.389999
"581","2019-07-01",24.49
"582","2019-07-02",24.559999
"583","2019-07-03",24.576
"584","2019-07-05",24.58
"585","2019-07-08",24.629999
"586","2019-07-09",24.593
"587","2019-07-10",24.662001
"588","2019-07-11",24.646
"589","2019-07-12",24.799999
"590","2019-07-15",24.802
"591","2019-07-16",24.833
"592","2019-07-17",24.82
"593","2019-07-18",24.799999
"594","2019-07-19",24.799999
"595","2019-07-22",24.65
"596","2019-07-23",24.639999
"597","2019-07-24",24.656
"598","2019-07-25",24.73
"599","2019-07-26",24.789
"600","2019-07-29",24.697001
"601","2019-07-30",24.799999
"602","2019-07-31",24.75
"603","2019-08-01",24.672001
"604","2019-08-02",24.9
"605","2019-08-05",24.85
"606","2019-08-06",24.790001
"607","2019-08-07",24.76
"608","2019-08-08",24.52
"609","2019-08-09",24.528
"610","2019-08-12",24.65
"611","2019-08-13",24.504
"612","2019-08-14",24.370001
"613","2019-08-15",24.35
"614","2019-08-16",24.51
"615","2019-08-19",24.790001
"616","2019-08-20",24.700001
"617","2019-08-21",24.780001
"618","2019-08-22",24.879999
"619","2019-08-23",24.76
"620","2019-08-26",24.629999
"621","2019-08-27",24.360001
"622","2019-08-28",24.530001
"623","2019-08-29",24.469999
"624","2019-08-30",24.65
"625","2019-09-03",24.660999
"626","2019-09-04",24.816999
"627","2019-09-05",24.92
"628","2019-09-06",24.99
"629","2019-09-09",25.01
"630","2019-09-10",25
"631","2019-09-11",25.035999
"632","2019-09-12",25.030001
"633","2019-09-13",25.031
"634","2019-09-16",25.045
"635","2019-09-17",25.07
"636","2019-09-18",25.07
"637","2019-09-19",25.07
"638","2019-09-20",25.07
"639","2019-09-23",25.07
"640","2019-09-24",25
"641","2019-09-25",25.049999
"642","2019-09-26",25.049999
"643","2019-09-27",25.120001
"644","2019-09-30",24.915001
"645","2019-10-01",24.790001
"646","2019-10-02",24.91
"647","2019-10-03",24.620001
"648","2019-10-04",24.700001
"649","2019-10-07",24.881001
"650","2019-10-08",24.85
"651","2019-10-09",24.808001
"652","2019-10-10",24.799999
"653","2019-10-11",24.794001
"654","2019-10-14",24.700001
"655","2019-10-15",24.75
"656","2019-10-16",24.423
"657","2019-10-17",24.568001
"658","2019-10-18",24.624001
"659","2019-10-21",24.629999
"660","2019-10-22",24.629999
"661","2019-10-23",24.722
"662","2019-10-24",24.700001
"663","2019-10-25",24.700001
"664","2019-10-28",24.75
"665","2019-10-29",24.700001
"666","2019-10-30",24.700001
"667","2019-10-31",24.700001
"668","2019-11-01",24.731001
"669","2019-11-04",24.683001
"670","2019-11-05",24.700001
"671","2019-11-06",24.74
"672","2019-11-07",24.865
"673","2019-11-08",24.65
"674","2019-11-11",24.67
"675","2019-11-12",24.700001
"676","2019-11-13",24.690001
"677","2019-11-14",24.672001
"678","2019-11-15",24.66
"679","2019-11-18",24.959999
"680","2019-11-19",25
"681","2019-11-20",25
"682","2019-11-21",25.027
"683","2019-11-22",24.948
"684","2019-11-25",25.111
"685","2019-11-26",25.139999
"686","2019-11-27",25.26
"687","2019-11-29",25.120001
"688","2019-12-02",25.280001
"689","2019-12-03",25.339001
"690","2019-12-04",25.24
"691","2019-12-05",25.198999
"692","2019-12-06",25.281
"693","2019-12-09",25.065001
"694","2019-12-10",25.349001
"695","2019-12-11",25.639999
"696","2019-12-12",25.629999
"697","2019-12-13",25.530001
"698","2019-12-16",25.450001
"699","2019-12-17",25.559999
"700","2019-12-18",25.700001
"701","2019-12-19",25.693001
"702","2019-12-20",25.799999
"703","2019-12-23",25.790001
"704","2019-12-24",25.778
"705","2019-12-26",25.870001
"706","2019-12-27",25.922001
"707","2019-12-30",25.780001
"708","2019-12-31",25.6
"709","2020-01-02",25.42
"710","2020-01-03",25.35
"711","2020-01-06",25.32
"712","2020-01-07",25.35
"713","2020-01-08",25.35
"714","2020-01-09",25.309999
"715","2020-01-10",25.35
"716","2020-01-13",25.334999
"717","2020-01-14",25.26
"718","2020-01-15",25.25
"719","2020-01-16",25.25
"720","2020-01-17",25.35
"721","2020-01-21",25.35
"722","2020-01-22",25.327999
"723","2020-01-23",25.309999
"724","2020-01-24",25.475
"725","2020-01-27",25.356001
"726","2020-01-28",25.566
"727","2020-01-29",25.4
"728","2020-01-30",25.459999
"729","2020-01-31",25.627001
"730","2020-02-03",25.377001
"731","2020-02-04",25.353001
"732","2020-02-05",25.615
"733","2020-02-06",25.455
"734","2020-02-07",25.309999
"735","2020-02-10",25.421
"736","2020-02-11",25.610001
"737","2020-02-12",25.360001
"738","2020-02-13",25.545
"739","2020-02-14",25.549999
"740","2020-02-18",25.693001
"741","2020-02-19",25.780001
"742","2020-02-20",25.65
"743","2020-02-21",25.715
"744","2020-02-24",25.466
"745","2020-02-25",25.153999
"746","2020-02-26",25.334999
"747","2020-02-27",24.82
"748","2020-02-28",24.139999
"749","2020-03-02",24.242001
"750","2020-03-03",24.360001
"751","2020-03-04",24.530001
"752","2020-03-05",24.739
"753","2020-03-06",24.546
"754","2020-03-09",24.57
"755","2020-03-10",24.395
"756","2020-03-11",23.709999
"757","2020-03-12",19.938
"758","2020-03-13",21
"759","2020-03-16",15.2
"760","2020-03-17",15
"761","2020-03-18",10.6
"762","2020-03-19",13.25
"763","2020-03-20",14.7
"764","2020-03-23",13
"765","2020-03-24",13.99
"766","2020-03-25",18.6
"767","2020-03-26",18.495001
"768","2020-03-27",18.6
"769","2020-03-30",17.85
"770","2020-03-31",16.57
"771","2020-04-01",16
"772","2020-04-02",17.49
"773","2020-04-03",15.16
"774","2020-04-06",15.52
"775","2020-04-07",17.396
"776","2020-04-08",18.947001
"777","2020-04-09",18.219999
"778","2020-04-13",18.490999
"779","2020-04-14",19.299
"780","2020-04-15",19.503
"781","2020-04-16",20.034
"782","2020-04-17",20.25
"783","2020-04-20",20.450001
"784","2020-04-21",19.99
"785","2020-04-22",20.379
"786","2020-04-23",20.34
"787","2020-04-24",20.117001
"788","2020-04-27",20.49
"789","2020-04-28",20.65
"790","2020-04-29",21.65
"791","2020-04-30",22.249001
"792","2020-05-01",21.790001
"793","2020-05-04",20.77
"794","2020-05-05",21
"795","2020-05-06",20.299999
"796","2020-05-07",19.9
"797","2020-05-08",18.837999
"798","2020-05-11",19.85
"799","2020-05-12",19.785999
"800","2020-05-13",19.813
"801","2020-05-14",18.768
"802","2020-05-15",19.1
"803","2020-05-18",19.5
"804","2020-05-19",19.504999
"805","2020-05-20",20.15
"806","2020-05-21",20.25
"807","2020-05-22",21.25
"808","2020-05-26",21.709999
"809","2020-05-27",22.450001
"810","2020-05-28",21.99
"811","2020-05-29",22.240999
"812","2020-06-01",21.67
"813","2020-06-02",21.415001
"814","2020-06-03",21.85
"815","2020-06-04",22.235001
"816","2020-06-05",22.299999
"817","2020-06-08",23.073999
"818","2020-06-09",22.99
"819","2020-06-10",23.93
"820","2020-06-11",21.25
"821","2020-06-12",21.747999
"822","2020-06-15",21.917999
"823","2020-06-16",22.01
"824","2020-06-17",21.9
"825","2020-06-18",22.5
"826","2020-06-19",22.811001
"827","2020-06-22",22.875
"828","2020-06-23",22.989
"829","2020-06-24",22.5
"830","2020-06-25",22.889
"831","2020-06-26",23
"832","2020-06-29",22.629999
"833","2020-06-30",22
"834","2020-07-01",21.709999
"835","2020-07-02",21.35
"836","2020-07-06",21.120001
"837","2020-07-07",21.42
"838","2020-07-08",21.15
"839","2020-07-09",20.450001
"840","2020-07-10",19.91
"841","2020-07-13",19.92
"842","2020-07-14",20.15
"843","2020-07-15",20.546
"844","2020-07-16",21.15
"845","2020-07-17",21.108
"846","2020-07-20",21.1
"847","2020-07-21",21.219999
"848","2020-07-22",21.139999
"849","2020-07-23",21.285999
"850","2020-07-24",21.379999
"851","2020-07-27",21.280001
"852","2020-07-28",21.440001
"853","2020-07-29",20.985001
"854","2020-07-30",20.99
"855","2020-07-31",20.995001
"856","2020-08-03",20.915001
"857","2020-08-04",20.52
"858","2020-08-05",21.075001
"859","2020-08-06",20.458
"860","2020-08-07",20.66
"861","2020-08-10",20.833
"862","2020-08-11",21.195
"863","2020-08-12",21.5
"864","2020-08-13",21.615
"865","2020-08-14",21.896999
"866","2020-08-17",21.959
"867","2020-08-18",21.41
"868","2020-08-19",21.75
"869","2020-08-20",21.566
"870","2020-08-21",21.351999
"871","2020-08-24",21.709999
"872","2020-08-25",21.6
"873","2020-08-26",21.59
"874","2020-08-27",21.719
"875","2020-08-28",22.177999
"876","2020-08-31",22.209999
"877","2020-09-01",22.924
"878","2020-09-02",22.245001
"879","2020-09-03",22.391001
"880","2020-09-04",22.780001
"881","2020-09-08",22.475
"882","2020-09-09",22.684
"883","2020-09-10",22.427
"884","2020-09-11",21.93
"885","2020-09-14",22.872999
"886","2020-09-15",22.889999
"887","2020-09-16",22.299999
"888","2020-09-17",22.76
"889","2020-09-18",22.74
"890","2020-09-21",22.32
"891","2020-09-22",22.299999
"892","2020-09-23",22.235001
"893","2020-09-24",22.315001
"894","2020-09-25",22.219999
"895","2020-09-28",22.299999
"896","2020-09-29",22.125
"897","2020-09-30",22.048
"898","2020-10-01",22
"899","2020-10-02",21.82
"900","2020-10-05",21.830999
"901","2020-10-06",21.799999
"902","2020-10-07",21.889999
"903","2020-10-08",22.15
"904","2020-10-09",22.287001
"905","2020-10-12",22.753
"906","2020-10-13",22.576
"907","2020-10-14",22.27
"908","2020-10-15",22.459999
"909","2020-10-16",22.4
"910","2020-10-19",22.344999
"911","2020-10-20",22.26
"912","2020-10-21",22.504999
"913","2020-10-22",22.360001
"914","2020-10-23",22.32
"915","2020-10-26",22.346001
"916","2020-10-27",22.280001
"917","2020-10-28",22.110001
"918","2020-10-29",22.25
"919","2020-10-30",21.799999
"920","2020-11-02",22.1
"921","2020-11-03",22.07
"922","2020-11-04",22.540001
"923","2020-11-05",22.655001
"924","2020-11-06",22.805
"925","2020-11-09",23
"926","2020-11-10",23.870001
"927","2020-11-11",23.93
"928","2020-11-12",23.76
"929","2020-11-13",23.785
"930","2020-11-16",24.700001
"931","2020-11-17",24.5
"932","2020-11-18",24.875
"933","2020-11-19",24.9
"934","2020-11-20",24.950001
"935","2020-11-23",24.940001
"936","2020-11-24",24.950001
"937","2020-11-25",25.233
"938","2020-11-27",25.146999
