"","date","MODN"
"267","2014-04-09",10.5
"268","2014-04-10",9.95
"269","2014-04-11",9.57
"270","2014-04-14",9.04
"271","2014-04-15",9.44
"272","2014-04-16",9.28
"273","2014-04-17",9.53
"274","2014-04-21",9.44
"275","2014-04-22",9.76
"276","2014-04-23",9.52
"277","2014-04-24",9.36
"278","2014-04-25",8.99
"279","2014-04-28",9.01
"280","2014-04-29",9
"281","2014-04-30",9.01
"282","2014-05-01",9.04
"283","2014-05-02",10.36
"284","2014-05-05",10.5
"285","2014-05-06",10.03
"286","2014-05-07",9.79
"287","2014-05-08",9.6
"288","2014-05-09",9.77
"289","2014-05-12",10.25
"290","2014-05-13",10.22
"291","2014-05-14",9.76
"292","2014-05-15",9.64
"293","2014-05-16",9.57
"294","2014-05-19",10
"295","2014-05-20",9.84
"296","2014-05-21",9.89
"297","2014-05-22",10.33
"298","2014-05-23",10.69
"299","2014-05-27",10.92
"300","2014-05-28",10.95
"301","2014-05-29",11.05
"302","2014-05-30",11.06
"303","2014-06-02",10.6
"304","2014-06-03",10.27
"305","2014-06-04",10.26
"306","2014-06-05",10.51
"307","2014-06-06",10.52
"308","2014-06-09",10.81
"309","2014-06-10",10.81
"310","2014-06-11",10.77
"311","2014-06-12",10.7
"312","2014-06-13",10.6
"313","2014-06-16",11.06
"314","2014-06-17",11.1
"315","2014-06-18",11.21
"316","2014-06-19",11.22
"317","2014-06-20",11.21
"318","2014-06-23",11.22
"319","2014-06-24",11.37
"320","2014-06-25",11.38
"321","2014-06-26",11.42
"322","2014-06-27",11.24
"323","2014-06-30",11.05
"324","2014-07-01",11.18
"325","2014-07-02",11.02
"326","2014-07-03",10.82
"327","2014-07-07",10.3
"328","2014-07-08",9.94
"329","2014-07-09",9.71
"330","2014-07-10",9.73
"331","2014-07-11",9.98
"332","2014-07-14",10.1
"333","2014-07-15",9.66
"334","2014-07-16",9.8
"335","2014-07-17",9.57
"336","2014-07-18",9.98
"337","2014-07-21",9.9
"338","2014-07-22",10.03
"339","2014-07-23",9.65
"340","2014-07-24",9.95
"341","2014-07-25",9.61
"342","2014-07-28",9.56
"343","2014-07-29",9.67
"344","2014-07-30",9.72
"345","2014-07-31",9.84
"346","2014-08-01",9.71
"347","2014-08-04",9.6
"348","2014-08-05",9.67
"349","2014-08-06",9.17
"350","2014-08-07",9.17
"351","2014-08-08",9.22
"352","2014-08-11",9.39
"353","2014-08-12",9.1
"354","2014-08-13",9.14
"355","2014-08-14",9.1
"356","2014-08-15",9.01
"357","2014-08-18",9.12
"358","2014-08-19",9.29
"359","2014-08-20",9.13
"360","2014-08-21",9.41
"361","2014-08-22",9.37
"362","2014-08-25",9.3
"363","2014-08-26",9.42
"364","2014-08-27",9.33
"365","2014-08-28",9.04
"366","2014-08-29",9.24
"367","2014-09-02",9.47
"368","2014-09-03",9.33
"369","2014-09-04",9.34
"370","2014-09-05",9.25
"371","2014-09-08",9.22
"372","2014-09-09",9.35
"373","2014-09-10",10.09
"374","2014-09-11",9.89
"375","2014-09-12",9.71
"376","2014-09-15",9.7
"377","2014-09-16",9.85
"378","2014-09-17",9.89
"379","2014-09-18",9.96
"380","2014-09-19",9.75
"381","2014-09-22",9.96
"382","2014-09-23",9.89
"383","2014-09-24",9.91
"384","2014-09-25",9.63
"385","2014-09-26",9.73
"386","2014-09-29",9.67
"387","2014-09-30",9.86
"388","2014-10-01",9.53
"389","2014-10-02",9.66
"390","2014-10-03",9.82
"391","2014-10-06",9.94
"392","2014-10-07",9.54
"393","2014-10-08",9.99
"394","2014-10-09",9.51
"395","2014-10-10",9.43
"396","2014-10-13",9.7
"397","2014-10-14",9.69
"398","2014-10-15",9.35
"399","2014-10-16",9.25
"400","2014-10-17",9.07
"401","2014-10-20",9.24
"402","2014-10-21",9.12
"403","2014-10-22",9.16
"404","2014-10-23",9.1
"405","2014-10-24",9.15
"406","2014-10-27",9.24
"407","2014-10-28",9.75
"408","2014-10-29",9.69
"409","2014-10-30",9.74
"410","2014-10-31",9.75
"411","2014-11-03",9.55
"412","2014-11-04",9.75
"413","2014-11-05",10.07
"414","2014-11-06",10.11
"415","2014-11-07",10.1
"416","2014-11-10",10.1
"417","2014-11-11",10.46
"418","2014-11-12",10.5
"419","2014-11-13",10.24
"420","2014-11-14",10.37
"421","2014-11-17",10.29
"422","2014-11-18",10.4
"423","2014-11-19",10.17
"424","2014-11-20",10.47
"425","2014-11-21",10.25
"426","2014-11-24",10.32
"427","2014-11-25",10.32
"428","2014-11-26",10.34
"429","2014-11-28",10.3
"430","2014-12-01",10.42
"431","2014-12-02",10.49
"432","2014-12-03",10.84
"433","2014-12-04",10.79
"434","2014-12-05",10.97
"435","2014-12-08",10.93
"436","2014-12-09",11
"437","2014-12-10",10.62
"438","2014-12-11",10.45
"439","2014-12-12",10.5
"440","2014-12-15",10.31
"441","2014-12-16",10.51
"442","2014-12-17",10.77
"443","2014-12-18",10.85
"444","2014-12-19",10.71
"445","2014-12-22",10.6
"446","2014-12-23",10.58
"447","2014-12-24",10.87
"448","2014-12-26",11.01
"449","2014-12-29",11
"450","2014-12-30",10.71
"451","2014-12-31",10.62
"452","2015-01-02",10.62
"453","2015-01-05",10.94
"454","2015-01-06",10.6
"455","2015-01-07",10.57
"456","2015-01-08",10.98
"457","2015-01-09",10.67
"458","2015-01-12",11
"459","2015-01-13",11.21
"460","2015-01-14",11.08
"461","2015-01-15",10.87
"462","2015-01-16",10.8
"463","2015-01-20",11.13
"464","2015-01-21",10.9
"465","2015-01-22",11.03
"466","2015-01-23",11
"467","2015-01-26",11.02
"468","2015-01-27",10.94
"469","2015-01-28",10.55
"470","2015-01-29",10.92
"471","2015-01-30",10.7
"472","2015-02-02",10.76
"473","2015-02-03",11.14
"474","2015-02-04",11.04
"475","2015-02-05",11.25
"476","2015-02-06",11.2
"477","2015-02-09",11.18
"478","2015-02-10",11.3
"479","2015-02-11",11.29
"480","2015-02-12",11.65
"481","2015-02-13",11.64
"482","2015-02-17",11.52
"483","2015-02-18",11.5
"484","2015-02-19",12.06
"485","2015-02-20",12.17
"486","2015-02-23",11.93
"487","2015-02-24",12.03
"488","2015-02-25",12.33
"489","2015-02-26",12.38
"490","2015-02-27",12.37
"491","2015-03-02",12.51
"492","2015-03-03",12.27
"493","2015-03-04",12.12
"494","2015-03-05",12.01
"495","2015-03-06",11.82
"496","2015-03-09",11.6
"497","2015-03-10",11.36
"498","2015-03-11",11.18
"499","2015-03-12",11.56
"500","2015-03-13",11.72
"501","2015-03-16",11.8
"502","2015-03-17",11.89
"503","2015-03-18",11.97
"504","2015-03-19",11.97
"505","2015-03-20",12.04
"506","2015-03-23",12.11
"507","2015-03-24",12.08
"508","2015-03-25",11.9
"509","2015-03-26",12.04
"510","2015-03-27",11.99
"511","2015-03-30",11.92
"512","2015-03-31",11.96
"513","2015-04-01",12.13
"514","2015-04-02",12.07
"515","2015-04-06",12.04
"516","2015-04-07",12.21
"517","2015-04-08",12.37
"518","2015-04-09",12.43
"519","2015-04-10",12.46
"520","2015-04-13",12.43
"521","2015-04-14",12.53
"522","2015-04-15",12.51
"523","2015-04-16",12.47
"524","2015-04-17",12.28
"525","2015-04-20",12.28
"526","2015-04-21",12.25
"527","2015-04-22",12.21
"528","2015-04-23",12.44
"529","2015-04-24",12.16
"530","2015-04-27",12.02
"531","2015-04-28",12.14
"532","2015-04-29",12
"533","2015-04-30",11.75
"534","2015-05-01",11.95
"535","2015-05-04",11.77
"536","2015-05-05",11.72
"537","2015-05-06",11.61
"538","2015-05-07",11.58
"539","2015-05-08",11.53
"540","2015-05-11",11.48
"541","2015-05-12",11.27
"542","2015-05-13",11.22
"543","2015-05-14",11.44
"544","2015-05-15",11.35
"545","2015-05-18",11.48
"546","2015-05-19",11.33
"547","2015-05-20",11.18
"548","2015-05-21",11.19
"549","2015-05-22",11.2
"550","2015-05-26",11.13
"551","2015-05-27",11.36
"552","2015-05-28",11.93
"553","2015-05-29",11.56
"554","2015-06-01",11.66
"555","2015-06-02",11.54
"556","2015-06-03",11.61
"557","2015-06-04",11.38
"558","2015-06-05",11.29
"559","2015-06-08",11.29
"560","2015-06-09",11.19
"561","2015-06-10",11.34
"562","2015-06-11",11.2
"563","2015-06-12",11.6
"564","2015-06-15",12.25
"565","2015-06-16",12.06
"566","2015-06-17",11.98
"567","2015-06-18",12.21
"568","2015-06-19",12.27
"569","2015-06-22",12.32
"570","2015-06-23",12.41
"571","2015-06-24",12.26
"572","2015-06-25",12.19
"573","2015-06-26",12.42
"574","2015-06-29",11.8
"575","2015-06-30",11.91
"576","2015-07-01",11.98
"577","2015-07-02",11.78
"578","2015-07-06",11.61
"579","2015-07-07",11.67
"580","2015-07-08",11.91
"581","2015-07-09",12.01
"582","2015-07-10",12.1
"583","2015-07-13",12.04
"584","2015-07-14",12.06
"585","2015-07-15",11.94
"586","2015-07-16",12.1
"587","2015-07-17",11.77
"588","2015-07-20",11.73
"589","2015-07-21",11.71
"590","2015-07-22",11.88
"591","2015-07-23",11.65
"592","2015-07-24",11.54
"593","2015-07-27",11.47
"594","2015-07-28",11.51
"595","2015-07-29",11.22
"596","2015-07-30",11.38
"597","2015-07-31",11.36
"598","2015-08-03",11.29
"599","2015-08-04",11.32
"600","2015-08-05",11.38
"601","2015-08-06",11.17
"602","2015-08-07",11.08
"603","2015-08-10",10.98
"604","2015-08-11",10.7
"605","2015-08-12",10.53
"606","2015-08-13",10.3
"607","2015-08-14",10.23
"608","2015-08-17",10.13
"609","2015-08-18",10.01
"610","2015-08-19",10.05
"611","2015-08-20",10.09
"612","2015-08-21",10.26
"613","2015-08-24",10.1
"614","2015-08-25",10.2
"615","2015-08-26",10.26
"616","2015-08-27",10.29
"617","2015-08-28",10.31
"618","2015-08-31",10.3
"619","2015-09-01",9.98
"620","2015-09-02",10.05
"621","2015-09-03",10
"622","2015-09-04",9.99
"623","2015-09-08",10.34
"624","2015-09-09",10.2
"625","2015-09-10",10.41
"626","2015-09-11",10.36
"627","2015-09-14",10.34
"628","2015-09-15",10.46
"629","2015-09-16",10.15
"630","2015-09-17",10.23
"631","2015-09-18",10.29
"632","2015-09-21",10.34
"633","2015-09-22",10.22
"634","2015-09-23",10.17
"635","2015-09-24",10.28
"636","2015-09-25",10
"637","2015-09-28",10.05
"638","2015-09-29",10.05
"639","2015-09-30",10.01
"640","2015-10-01",9.89
"641","2015-10-02",10.1
"642","2015-10-05",10.41
"643","2015-10-06",10.05
"644","2015-10-07",10.43
"645","2015-10-08",10.31
"646","2015-10-09",10.07
"647","2015-10-12",10.19
"648","2015-10-13",10.01
"649","2015-10-14",9.9
"650","2015-10-15",10.15
"651","2015-10-16",10.03
"652","2015-10-19",10.04
"653","2015-10-20",10.03
"654","2015-10-21",10.05
"655","2015-10-22",10.12
"656","2015-10-23",10.3
"657","2015-10-26",10.3
"658","2015-10-27",10.08
"659","2015-10-28",10.05
"660","2015-10-29",10.06
"661","2015-10-30",10.1
"662","2015-11-02",10.14
"663","2015-11-03",10.27
"664","2015-11-04",10.62
"665","2015-11-05",10.59
"666","2015-11-06",10.61
"667","2015-11-09",10.53
"668","2015-11-10",10.05
"669","2015-11-11",10.1
"670","2015-11-12",10.27
"671","2015-11-13",10.38
"672","2015-11-16",10.33
"673","2015-11-17",10.5
"674","2015-11-18",10.57
"675","2015-11-19",10.81
"676","2015-11-20",10.98
"677","2015-11-23",11.03
"678","2015-11-24",10.64
"679","2015-11-25",11.21
"680","2015-11-27",11.74
"681","2015-11-30",11.64
"682","2015-12-01",11.69
"683","2015-12-02",11.67
"684","2015-12-03",11.22
"685","2015-12-04",11.38
"686","2015-12-07",11.36
"687","2015-12-08",11.29
"688","2015-12-09",10.99
"689","2015-12-10",11.02
"690","2015-12-11",11.09
"691","2015-12-14",10.88
"692","2015-12-15",11.04
"693","2015-12-16",11.05
"694","2015-12-17",10.94
"695","2015-12-18",11.17
"696","2015-12-21",11.2
"697","2015-12-22",11.2
"698","2015-12-23",11.21
"699","2015-12-24",11.43
"700","2015-12-28",11.28
"701","2015-12-29",11.4
"702","2015-12-30",11.01
"703","2015-12-31",11.16
"704","2016-01-04",10.76
"705","2016-01-05",10.78
"706","2016-01-06",10.61
"707","2016-01-07",10.56
"708","2016-01-08",10.26
"709","2016-01-11",10.27
"710","2016-01-12",10.39
"711","2016-01-13",10.29
"712","2016-01-14",10.55
"713","2016-01-15",10.54
"714","2016-01-19",10.4
"715","2016-01-20",10.6
"716","2016-01-21",10.51
"717","2016-01-22",10.67
"718","2016-01-25",10.3
"719","2016-01-26",10.29
"720","2016-01-27",10.11
"721","2016-01-28",10.47
"722","2016-01-29",10.9
"723","2016-02-01",10.72
"724","2016-02-02",10.6
"725","2016-02-03",10.58
"726","2016-02-04",10.61
"727","2016-02-05",10
"728","2016-02-08",9.93
"729","2016-02-09",9.4
"730","2016-02-10",9.6
"731","2016-02-11",9.56
"732","2016-02-12",9.58
"733","2016-02-16",9.83
"734","2016-02-17",10.02
"735","2016-02-18",9.95
"736","2016-02-19",10.16
"737","2016-02-22",10.25
"738","2016-02-23",10.25
"739","2016-02-24",10.1
"740","2016-02-25",10.2
"741","2016-02-26",10.25
"742","2016-02-29",10.32
"743","2016-03-01",10.7
"744","2016-03-02",10.86
"745","2016-03-03",10.97
"746","2016-03-04",10.96
"747","2016-03-07",10.83
"748","2016-03-08",10.79
"749","2016-03-09",10.86
"750","2016-03-10",10.74
"751","2016-03-11",10.76
"752","2016-03-14",10.77
"753","2016-03-15",10.5
"754","2016-03-16",10.6
"755","2016-03-17",10.68
"756","2016-03-18",10.9
"757","2016-03-21",10.68
"758","2016-03-22",10.67
"759","2016-03-23",10.45
"760","2016-03-24",10.49
"761","2016-03-28",10.41
"762","2016-03-29",10.85
"763","2016-03-30",10.79
"764","2016-03-31",10.77
"765","2016-04-01",10.83
"766","2016-04-04",10.68
"767","2016-04-05",10.57
"768","2016-04-06",10.54
"769","2016-04-07",10.52
"770","2016-04-08",10.57
"771","2016-04-11",10.55
"772","2016-04-12",10.52
"773","2016-04-13",10.91
"774","2016-04-14",10.65
"775","2016-04-15",10.54
"776","2016-04-18",10.66
"777","2016-04-19",10.95
"778","2016-04-20",10.77
"779","2016-04-21",10.79
"780","2016-04-22",10.9
"781","2016-04-25",10.86
"782","2016-04-26",10.95
"783","2016-04-27",10.99
"784","2016-04-28",10.93
"785","2016-04-29",10.68
"786","2016-05-02",10.86
"787","2016-05-03",10.66
"788","2016-05-04",10.58
"789","2016-05-05",10.65
"790","2016-05-06",10.67
"791","2016-05-09",10.76
"792","2016-05-10",10.8
"793","2016-05-11",10.67
"794","2016-05-12",10.54
"795","2016-05-13",10.48
"796","2016-05-16",10.5
"797","2016-05-17",10.4
"798","2016-05-18",10.37
"799","2016-05-19",10.45
"800","2016-05-20",11.23
"801","2016-05-23",11.38
"802","2016-05-24",11.93
"803","2016-05-25",12
"804","2016-05-26",12.19
"805","2016-05-27",12.44
"806","2016-05-31",12.3
"807","2016-06-01",12.45
"808","2016-06-02",12.95
"809","2016-06-03",13.05
"810","2016-06-06",13.3
"811","2016-06-07",13.53
"812","2016-06-08",13.75
"813","2016-06-09",13.65
"814","2016-06-10",13.61
"815","2016-06-13",13.66
"816","2016-06-14",13.65
"817","2016-06-15",13.6
"818","2016-06-16",13.51
"819","2016-06-17",13.53
"820","2016-06-20",13.55
"821","2016-06-21",13.52
"822","2016-06-22",13.33
"823","2016-06-23",13.59
"824","2016-06-24",13.41
"825","2016-06-27",12.78
"826","2016-06-28",12.89
"827","2016-06-29",13.22
"828","2016-06-30",13.35
"829","2016-07-01",13.32
"830","2016-07-05",13.18
"831","2016-07-06",13.09
"832","2016-07-07",12.96
"833","2016-07-08",13.2
"834","2016-07-11",13.45
"835","2016-07-12",13.29
"836","2016-07-13",13.27
"837","2016-07-14",13.36
"838","2016-07-15",13.5
"839","2016-07-18",13.68
"840","2016-07-19",13.49
"841","2016-07-20",13.5
"842","2016-07-21",13.13
"843","2016-07-22",13.15
"844","2016-07-25",13
"845","2016-07-26",13.12
"846","2016-07-27",13.02
"847","2016-07-28",12.99
"848","2016-07-29",12.91
"849","2016-08-01",12.92
"850","2016-08-02",12.79
"851","2016-08-03",12.87
"852","2016-08-04",12.93
"853","2016-08-05",13.03
"854","2016-08-08",13.76
"855","2016-08-09",10.57
"856","2016-08-10",10.78
"857","2016-08-11",10.71
"858","2016-08-12",10.72
"859","2016-08-15",10.97
"860","2016-08-16",10.56
"861","2016-08-17",10.48
"862","2016-08-18",10.73
"863","2016-08-19",10.64
"864","2016-08-22",10.65
"865","2016-08-23",10.73
"866","2016-08-24",10.89
"867","2016-08-25",10.86
"868","2016-08-26",10.75
"869","2016-08-29",10.76
"870","2016-08-30",10.73
"871","2016-08-31",10.72
"872","2016-09-01",10.75
"873","2016-09-02",10.78
"874","2016-09-06",10.68
"875","2016-09-07",10.88
"876","2016-09-08",10.76
"877","2016-09-09",10.69
"878","2016-09-12",10.71
"879","2016-09-13",10.55
"880","2016-09-14",10.48
"881","2016-09-15",10.48
"882","2016-09-16",10.53
"883","2016-09-19",10.53
"884","2016-09-20",10.6
"885","2016-09-21",10.75
"886","2016-09-22",10.88
"887","2016-09-23",10.77
"888","2016-09-26",10.63
"889","2016-09-27",10.81
"890","2016-09-28",10.86
"891","2016-09-29",10.85
"892","2016-09-30",11.11
"893","2016-10-03",10.79
"894","2016-10-04",10.5
"895","2016-10-05",10.51
"896","2016-10-06",10.47
"897","2016-10-07",10.38
"898","2016-10-10",10.4
"899","2016-10-11",10.15
"900","2016-10-12",10.1
"901","2016-10-13",10.05
"902","2016-10-14",10.05
"903","2016-10-17",9.95
"904","2016-10-18",10.15
"905","2016-10-19",10.2
"906","2016-10-20",10.2
"907","2016-10-21",10.35
"908","2016-10-24",10.45
"909","2016-10-25",10.25
"910","2016-10-26",10.45
"911","2016-10-27",10.45
"912","2016-10-28",10.3
"913","2016-10-31",10.3
"914","2016-11-01",9.95
"915","2016-11-02",9.95
"916","2016-11-03",10.05
"917","2016-11-04",9.95
"918","2016-11-07",10.1
"919","2016-11-08",7.7
"920","2016-11-09",7.35
"921","2016-11-10",7.45
"922","2016-11-11",8.45
"923","2016-11-14",8.4
"924","2016-11-15",8.7
"925","2016-11-16",8.7
"926","2016-11-17",8.55
"927","2016-11-18",8.9
"928","2016-11-21",8.3
"929","2016-11-22",8.8
"930","2016-11-23",8.85
"931","2016-11-25",8.8
"932","2016-11-28",9
"933","2016-11-29",9
"934","2016-11-30",8.95
"935","2016-12-01",8.65
"936","2016-12-02",8.65
"937","2016-12-05",8.8
"938","2016-12-06",9
"939","2016-12-07",9
"940","2016-12-08",9.2
"941","2016-12-09",9.6
"942","2016-12-12",9.15
"943","2016-12-13",8.4
"944","2016-12-14",8.15
"945","2016-12-15",8.45
"946","2016-12-16",8.75
"947","2016-12-19",8.65
"948","2016-12-20",8.85
"949","2016-12-21",8.7
"950","2016-12-22",8.35
"951","2016-12-23",8.55
"952","2016-12-27",8.7
"953","2016-12-28",8.5
"954","2016-12-29",8.8
"955","2016-12-30",8.85
"956","2017-01-03",8.75
"957","2017-01-04",9.05
"958","2017-01-05",8.8
"959","2017-01-06",8.75
"960","2017-01-09",8.75
"961","2017-01-10",8.95
"962","2017-01-11",9
"963","2017-01-12",9
"964","2017-01-13",9.05
"965","2017-01-17",8.95
"966","2017-01-18",9
"967","2017-01-19",8.7
"968","2017-01-20",8.7
"969","2017-01-23",8.65
"970","2017-01-24",8.7
"971","2017-01-25",8.75
"972","2017-01-26",8.45
"973","2017-01-27",8.6
"974","2017-01-30",8.9
"975","2017-01-31",8.8
"976","2017-02-01",8.7
"977","2017-02-02",9
"978","2017-02-03",9.3
"979","2017-02-06",9.2
"980","2017-02-07",9.7
"981","2017-02-08",10
"982","2017-02-09",10
"983","2017-02-10",10.1
"984","2017-02-13",10.3
"985","2017-02-14",10.35
"986","2017-02-15",10.65
"987","2017-02-16",10.7
"988","2017-02-17",10.8
"989","2017-02-21",10.55
"990","2017-02-22",10.55
"991","2017-02-23",10.5
"992","2017-02-24",11
"993","2017-02-27",10.9
"994","2017-02-28",10.65
"995","2017-03-01",10.65
"996","2017-03-02",10.5
"997","2017-03-03",10.5
"998","2017-03-06",10.1
