"","date","SU"
"75","2007-04-20",40.73
"76","2007-04-23",40.41
"77","2007-04-24",40.080002
"78","2007-04-25",40.935001
"79","2007-04-26",40.43
"80","2007-04-27",40.970001
"81","2007-04-30",40.25
"82","2007-05-01",40.400002
"83","2007-05-02",40.965
"84","2007-05-03",41.005001
"85","2007-05-04",41.185001
"86","2007-05-07",41.264999
"87","2007-05-08",41.490002
"88","2007-05-09",41.785
"89","2007-05-10",41.005001
"90","2007-05-11",41.654999
"91","2007-05-14",41.669998
"92","2007-05-15",41.305
"93","2007-05-16",41.75
"94","2007-05-17",43.049999
"95","2007-05-18",43.84
"96","2007-05-21",43.779999
"97","2007-05-22",43.349998
"98","2007-05-23",44.025002
"99","2007-05-24",42.689999
"100","2007-05-25",43.564999
"101","2007-05-29",42.959999
"102","2007-05-30",43.514999
"103","2007-05-31",43.59
"104","2007-06-01",44.330002
"105","2007-06-04",44.639999
"106","2007-06-05",45.244999
"107","2007-06-06",44.07
"108","2007-06-07",43.380001
"109","2007-06-08",43.73
"110","2007-06-11",44.080002
"111","2007-06-12",43.049999
"112","2007-06-13",43.5
"113","2007-06-14",45.064999
"114","2007-06-15",45.73
"115","2007-06-18",46.119999
"116","2007-06-19",46.115002
"117","2007-06-20",44.505001
"118","2007-06-21",45.244999
"119","2007-06-22",44.889999
"120","2007-06-25",44.18
"121","2007-06-26",43.25
"122","2007-06-27",43.709999
"123","2007-06-28",44.220001
"124","2007-06-29",44.959999
"125","2007-07-02",45.599998
"126","2007-07-03",45.669998
"127","2007-07-05",45.595001
"128","2007-07-06",45.665001
"129","2007-07-09",45.724998
"130","2007-07-10",45.904999
"131","2007-07-11",45.764999
"132","2007-07-12",46.755001
"133","2007-07-13",47.605
"134","2007-07-16",46.764999
"135","2007-07-17",46.645
"136","2007-07-18",47.255001
"137","2007-07-19",47.919998
"138","2007-07-20",47.779999
"139","2007-07-23",46.904999
"140","2007-07-24",45.994999
"141","2007-07-25",46.759998
"142","2007-07-26",45.355
"143","2007-07-27",44.580002
"144","2007-07-30",44.355
"145","2007-07-31",45.235001
"146","2007-08-01",45.064999
"147","2007-08-02",45.75
"148","2007-08-03",44.834999
"149","2007-08-06",43.825001
"150","2007-08-07",44.625
"151","2007-08-08",45.900002
"152","2007-08-09",44.810001
"153","2007-08-10",44.959999
"154","2007-08-13",44.790001
"155","2007-08-14",43.915001
"156","2007-08-15",43.110001
"157","2007-08-16",42.200001
"158","2007-08-17",43.174999
"159","2007-08-20",42.865002
"160","2007-08-21",42.264999
"161","2007-08-22",42.615002
"162","2007-08-23",42.875
"163","2007-08-24",43.630001
"164","2007-08-27",43.529999
"165","2007-08-28",42.474998
"166","2007-08-29",43.09
"167","2007-08-30",43.599998
"168","2007-08-31",44.695
"169","2007-09-04",45.775002
"170","2007-09-05",45.814999
"171","2007-09-06",46.310001
"172","2007-09-07",45.490002
"173","2007-09-10",45.209999
"174","2007-09-11",45.549999
"175","2007-09-12",46.369999
"176","2007-09-13",48.360001
"177","2007-09-14",48.16
"178","2007-09-17",47.939999
"179","2007-09-18",49.724998
"180","2007-09-19",47.595001
"181","2007-09-20",47.099998
"182","2007-09-21",47.959999
"183","2007-09-24",47.744999
"184","2007-09-25",47.34
"185","2007-09-26",46.645
"186","2007-09-27",47.715
"187","2007-09-28",47.404999
"188","2007-10-01",47.040001
"189","2007-10-02",46.365002
"190","2007-10-03",46.189999
"191","2007-10-04",47.049999
"192","2007-10-05",47.779999
"193","2007-10-08",47.185001
"194","2007-10-09",47.375
"195","2007-10-10",48.485001
"196","2007-10-11",49.529999
"197","2007-10-12",49.544998
"198","2007-10-15",49.970001
"199","2007-10-16",49.84
"200","2007-10-17",51.584999
"201","2007-10-18",53.02
"202","2007-10-19",52.110001
"203","2007-10-22",51.514999
"204","2007-10-23",51.904999
"205","2007-10-24",52.240002
"206","2007-10-25",53.075001
"207","2007-10-26",53.240002
"208","2007-10-29",53.744999
"209","2007-10-30",52.285
"210","2007-10-31",54.615002
"211","2007-11-01",53.075001
"212","2007-11-02",54.27
"213","2007-11-05",53.549999
"214","2007-11-06",56.73
"215","2007-11-07",55.695
"216","2007-11-08",55.665001
"217","2007-11-09",54.32
"218","2007-11-12",51.494999
"219","2007-11-13",51.040001
"220","2007-11-14",51.305
"221","2007-11-15",49.884998
"222","2007-11-16",51.134998
"223","2007-11-19",50.779999
"224","2007-11-20",52.375
"225","2007-11-21",50.450001
"226","2007-11-23",51.174999
"227","2007-11-26",50.200001
"228","2007-11-27",48.525002
"229","2007-11-28",49.205002
"230","2007-11-29",48.950001
"231","2007-11-30",47.880001
"232","2007-12-03",49.16
"233","2007-12-04",48.869999
"234","2007-12-05",50.400002
"235","2007-12-06",51.205002
"236","2007-12-07",51.119999
"237","2007-12-10",51.669998
"238","2007-12-11",50.540001
"239","2007-12-12",51.555
"240","2007-12-13",51.540001
"241","2007-12-14",51.630001
"242","2007-12-17",51.119999
"243","2007-12-18",51.625
"244","2007-12-19",52.044998
"245","2007-12-20",52.275002
"246","2007-12-21",53.294998
"247","2007-12-24",53.82
"248","2007-12-26",54.005001
"249","2007-12-27",54.044998
"250","2007-12-28",55.095001
"251","2007-12-31",54.365002
"252","2008-01-02",55.134998
"253","2008-01-03",56.465
"254","2008-01-04",54.700001
"255","2008-01-07",53.974998
"256","2008-01-08",53.724998
"257","2008-01-09",53.91
"258","2008-01-10",52.735001
"259","2008-01-11",51.919998
"260","2008-01-14",52.134998
"261","2008-01-15",49.705002
"262","2008-01-16",47.110001
"263","2008-01-17",44.75
"264","2008-01-18",45.244999
"265","2008-01-22",42.900002
"266","2008-01-23",41.959999
"267","2008-01-24",44.904999
"268","2008-01-25",44.685001
"269","2008-01-28",45.014999
"270","2008-01-29",45.48
"271","2008-01-30",47.009998
"272","2008-01-31",46.970001
"273","2008-02-01",47.439999
"274","2008-02-04",48.240002
"275","2008-02-05",46.23
"276","2008-02-06",45.630001
"277","2008-02-07",46.035
"278","2008-02-08",47.369999
"279","2008-02-11",48.23
"280","2008-02-12",48.07
"281","2008-02-13",48.865002
"282","2008-02-14",48.764999
"283","2008-02-15",48.18
"284","2008-02-19",48.889999
"285","2008-02-20",49.619999
"286","2008-02-21",48.235001
"287","2008-02-22",48.34
"288","2008-02-25",49.939999
"289","2008-02-26",51.419998
"290","2008-02-27",51.419998
"291","2008-02-28",53.060001
"292","2008-02-29",51.599998
"293","2008-03-03",52.605
"294","2008-03-04",52.575001
"295","2008-03-05",54.255001
"296","2008-03-06",54.415001
"297","2008-03-07",53.389999
"298","2008-03-10",52.029999
"299","2008-03-11",53.744999
"300","2008-03-12",53.209999
"301","2008-03-13",54.139999
"302","2008-03-14",52.93
"303","2008-03-17",50.869999
"304","2008-03-18",51.814999
"305","2008-03-19",47.84
"306","2008-03-20",46.810001
"307","2008-03-24",46.959999
"308","2008-03-25",48.314999
"309","2008-03-26",49.189999
"310","2008-03-27",48.945
"311","2008-03-28",48.900002
"312","2008-03-31",48.174999
"313","2008-04-01",48.169998
"314","2008-04-02",49.73
"315","2008-04-03",49.84
"316","2008-04-04",51.025002
"317","2008-04-07",51.345001
"318","2008-04-08",51.965
"319","2008-04-09",53.66
"320","2008-04-10",53.645
"321","2008-04-11",52.189999
"322","2008-04-14",53.595001
"323","2008-04-15",54.98
"324","2008-04-16",56.939999
"325","2008-04-17",57.395
"326","2008-04-18",58.105
"327","2008-04-21",59.139999
"328","2008-04-22",59.599998
"329","2008-04-23",57.509998
"330","2008-04-24",56.384998
"331","2008-04-25",57.564999
"332","2008-04-28",56.974998
"333","2008-04-29",55.305
"334","2008-04-30",56.345001
"335","2008-05-01",54.360001
"336","2008-05-02",55.77
"337","2008-05-05",57.494999
"338","2008-05-06",60.220001
"339","2008-05-07",60.134998
"340","2008-05-08",61.994999
"341","2008-05-09",62.424999
"342","2008-05-12",63.450001
"343","2008-05-13",63.654999
"344","2008-05-14",62.974998
"345","2008-05-15",64.730003
"346","2008-05-16",67.410004
"347","2008-05-19",69.209999
"348","2008-05-20",72.949997
"349","2008-05-21",71.919998
"350","2008-05-22",71.830002
"351","2008-05-23",71.110001
"352","2008-05-27",68.730003
"353","2008-05-28",69.360001
"354","2008-05-29",67.580002
"355","2008-05-30",68.349998
"356","2008-06-02",68.559998
"357","2008-06-03",66.220001
"358","2008-06-04",64.709999
"359","2008-06-05",67.129997
"360","2008-06-06",67.860001
"361","2008-06-09",68.440002
"362","2008-06-10",66.050003
"363","2008-06-11",67.279999
"364","2008-06-12",64.580002
"365","2008-06-13",63.93
"366","2008-06-16",63.049999
"367","2008-06-17",64.220001
"368","2008-06-18",65.5
"369","2008-06-19",61.580002
"370","2008-06-20",60.939999
"371","2008-06-23",63.950001
"372","2008-06-24",60.849998
"373","2008-06-25",59.650002
"374","2008-06-26",59.700001
"375","2008-06-27",58.93
"376","2008-06-30",58.119999
"377","2008-07-01",57.220001
"378","2008-07-02",55.43
"379","2008-07-03",57.380001
"380","2008-07-07",56.869999
"381","2008-07-08",56.080002
"382","2008-07-09",56.389999
"383","2008-07-10",58.299999
"384","2008-07-11",60.169998
"385","2008-07-14",61.189999
"386","2008-07-15",57.849998
"387","2008-07-16",56.549999
"388","2008-07-17",54.110001
"389","2008-07-18",54.619999
"390","2008-07-21",56.07
"391","2008-07-22",54.360001
"392","2008-07-23",52.900002
"393","2008-07-24",52.299999
"394","2008-07-25",53.900002
"395","2008-07-28",53.349998
"396","2008-07-29",52.689999
"397","2008-07-30",57.27
"398","2008-07-31",54.5
"399","2008-08-01",54.5
"400","2008-08-04",50.73
"401","2008-08-05",50.099998
"402","2008-08-06",51.790001
"403","2008-08-07",52.369999
"404","2008-08-08",50.610001
"405","2008-08-11",51.080002
"406","2008-08-12",50.990002
"407","2008-08-13",53.369999
"408","2008-08-14",52.68
"409","2008-08-15",50.48
"410","2008-08-18",50.02
"411","2008-08-19",53.07
"412","2008-08-20",56.290001
"413","2008-08-21",59.139999
"414","2008-08-22",57.43
"415","2008-08-25",56.41
"416","2008-08-26",56.529999
"417","2008-08-27",57.549999
"418","2008-08-28",57.09
"419","2008-08-29",56.84
"420","2008-09-02",51.639999
"421","2008-09-03",50.610001
"422","2008-09-04",49.540001
"423","2008-09-05",49.689999
"424","2008-09-08",46.419998
"425","2008-09-09",42.709999
"426","2008-09-10",43.68
"427","2008-09-11",44.599998
"428","2008-09-12",47.240002
"429","2008-09-15",43.849998
"430","2008-09-16",42.669998
"431","2008-09-17",42.900002
"432","2008-09-18",43.150002
"433","2008-09-19",48.099998
"434","2008-09-22",48.09
"435","2008-09-23",46.450001
"436","2008-09-24",45.93
"437","2008-09-25",47.189999
"438","2008-09-26",45.369999
"439","2008-09-29",39.939999
"440","2008-09-30",42.139999
"441","2008-10-01",38.529999
"442","2008-10-02",33.150002
"443","2008-10-03",33.709999
"444","2008-10-06",28.9
"445","2008-10-07",26.049999
"446","2008-10-08",25.9
"447","2008-10-09",24.25
"448","2008-10-10",22.67
"449","2008-10-13",26.67
"450","2008-10-14",25.469999
"451","2008-10-15",20.91
"452","2008-10-16",20.700001
"453","2008-10-17",21.9
"454","2008-10-20",25.24
"455","2008-10-21",23.73
"456","2008-10-22",21.309999
"457","2008-10-23",20.65
"458","2008-10-24",20.15
"459","2008-10-27",18.08
"460","2008-10-28",19.82
"461","2008-10-29",22.530001
"462","2008-10-30",23.5
"463","2008-10-31",23.92
"464","2008-11-03",23.120001
"465","2008-11-04",25.23
"466","2008-11-05",24.01
"467","2008-11-06",20.84
"468","2008-11-07",21.440001
"469","2008-11-10",22.610001
"470","2008-11-11",22.049999
"471","2008-11-12",19.02
"472","2008-11-13",20.08
"473","2008-11-14",18.879999
"474","2008-11-17",19.02
"475","2008-11-18",18.83
"476","2008-11-19",17.559999
"477","2008-11-20",14.66
"478","2008-11-21",16.389999
"479","2008-11-24",18.49
"480","2008-11-25",19
"481","2008-11-26",21.219999
"482","2008-11-28",21.440001
"483","2008-12-01",19.02
"484","2008-12-02",18.620001
"485","2008-12-03",18.709999
"486","2008-12-04",16.98
"487","2008-12-05",17.24
"488","2008-12-08",18.57
"489","2008-12-09",18.889999
"490","2008-12-10",21.1
"491","2008-12-11",20.92
"492","2008-12-12",20.25
"493","2008-12-15",20.559999
"494","2008-12-16",22.07
"495","2008-12-17",21.690001
"496","2008-12-18",20.24
"497","2008-12-19",20.23
"498","2008-12-22",18.23
"499","2008-12-23",18.33
"500","2008-12-24",18.17
"501","2008-12-26",18.450001
"502","2008-12-29",18.77
"503","2008-12-30",19.309999
"504","2008-12-31",19.5
"505","2009-01-02",21.1
"506","2009-01-05",22.99
"507","2009-01-06",24.379999
"508","2009-01-07",22.709999
"509","2009-01-08",24.48
"510","2009-01-09",23.43
"511","2009-01-12",21.84
"512","2009-01-13",22.469999
"513","2009-01-14",20.700001
"514","2009-01-15",21.110001
"515","2009-01-16",22.02
"516","2009-01-20",17.49
"517","2009-01-21",19.549999
"518","2009-01-22",18.4
"519","2009-01-23",19.5
"520","2009-01-26",19.809999
"521","2009-01-27",19.41
"522","2009-01-28",20.629999
"523","2009-01-29",19.67
"524","2009-01-30",19.25
"525","2009-02-02",18.82
"526","2009-02-03",19.09
"527","2009-02-04",19.709999
"528","2009-02-05",20.040001
"529","2009-02-06",20.889999
"530","2009-02-09",21.35
"531","2009-02-10",19.73
"532","2009-02-11",19.799999
"533","2009-02-12",19.799999
"534","2009-02-13",19.75
"535","2009-02-17",18.040001
"536","2009-02-18",17.709999
"537","2009-02-19",18.98
"538","2009-02-20",17.860001
"539","2009-02-23",17
"540","2009-02-24",18.24
"541","2009-02-25",18.35
"542","2009-02-26",20.389999
"543","2009-02-27",20.790001
"544","2009-03-02",18.4
"545","2009-03-03",19.4
"546","2009-03-04",21.1
"547","2009-03-05",20.389999
"548","2009-03-06",21.34
"549","2009-03-09",23.200001
"550","2009-03-10",23.65
"551","2009-03-11",23.639999
"552","2009-03-12",25.5
"553","2009-03-13",25.559999
"554","2009-03-16",25.5
"555","2009-03-17",26.1
"556","2009-03-18",25.139999
"557","2009-03-19",26.98
"558","2009-03-20",25.290001
"559","2009-03-23",24.84
"560","2009-03-24",23.17
"561","2009-03-25",23.219999
"562","2009-03-26",24.290001
"563","2009-03-27",23.809999
"564","2009-03-30",22.120001
"565","2009-03-31",22.209999
"566","2009-04-01",22.540001
"567","2009-04-02",23.99
"568","2009-04-03",24.24
"569","2009-04-06",24.02
"570","2009-04-07",23.700001
"571","2009-04-08",24.41
"572","2009-04-09",26.120001
"573","2009-04-13",26.17
"574","2009-04-14",25.16
"575","2009-04-15",25.18
"576","2009-04-16",25.27
"577","2009-04-17",25.629999
"578","2009-04-20",23.440001
"579","2009-04-21",23.780001
"580","2009-04-22",23.75
"581","2009-04-23",24.790001
"582","2009-04-24",25.540001
"583","2009-04-27",25.059999
"584","2009-04-28",24.6
"585","2009-04-29",25.290001
"586","2009-04-30",25.360001
"587","2009-05-01",27.299999
"588","2009-05-04",28.360001
"589","2009-05-05",27.940001
"590","2009-05-06",30.16
"591","2009-05-07",29.77
"592","2009-05-08",32.389999
"593","2009-05-11",31.219999
"594","2009-05-12",30.58
"595","2009-05-13",28.700001
"596","2009-05-14",29.700001
"597","2009-05-15",28.620001
"598","2009-05-18",30.219999
"599","2009-05-19",30.27
"600","2009-05-20",31.75
"601","2009-05-21",30.700001
"602","2009-05-22",31.76
"603","2009-05-26",32.720001
"604","2009-05-27",33.240002
"605","2009-05-28",34.82
"606","2009-05-29",35.41
"607","2009-06-01",36.57
"608","2009-06-02",35.16
"609","2009-06-03",32.400002
"610","2009-06-04",34.16
"611","2009-06-05",34.450001
"612","2009-06-08",33.84
"613","2009-06-09",35.040001
"614","2009-06-10",35.23
"615","2009-06-11",35.709999
"616","2009-06-12",34.970001
"617","2009-06-15",33.130001
"618","2009-06-16",31.889999
"619","2009-06-17",30.4
"620","2009-06-18",30.34
"621","2009-06-19",30.469999
"622","2009-06-22",27.959999
"623","2009-06-23",28.76
"624","2009-06-24",28.959999
"625","2009-06-25",30.370001
"626","2009-06-26",30.24
"627","2009-06-29",30.6
"628","2009-06-30",30.34
"629","2009-07-01",29.5
"630","2009-07-02",28.450001
"631","2009-07-06",26.790001
"632","2009-07-07",26.43
"633","2009-07-08",26.07
"634","2009-07-09",26.940001
"635","2009-07-10",26.620001
"636","2009-07-13",27.09
"637","2009-07-14",27.74
"638","2009-07-15",29.17
"639","2009-07-16",29.33
"640","2009-07-17",30.4
"641","2009-07-20",31.75
"642","2009-07-21",32.709999
"643","2009-07-22",32.759998
"644","2009-07-23",33.720001
"645","2009-07-24",32.880001
"646","2009-07-27",32.779999
"647","2009-07-28",32.220001
"648","2009-07-29",30.629999
"649","2009-07-30",32.029999
"650","2009-07-31",32.48
"651","2009-08-03",34.650002
"652","2009-08-04",33.939999
"653","2009-08-05",33.98
"654","2009-08-06",33.700001
"655","2009-08-07",33.48
"656","2009-08-10",33.09
"657","2009-08-11",31.780001
"658","2009-08-12",32.900002
"659","2009-08-13",33.509998
"660","2009-08-14",32.509998
"661","2009-08-17",31.07
"662","2009-08-18",31.65
"663","2009-08-19",31.870001
"664","2009-08-20",31.74
"665","2009-08-21",32.75
"666","2009-08-24",32.830002
"667","2009-08-25",32.080002
"668","2009-08-26",31.77
"669","2009-08-27",31.68
"670","2009-08-28",31.540001
"671","2009-08-31",30.639999
"672","2009-09-01",30.110001
"673","2009-09-02",29.9
"674","2009-09-03",30.07
"675","2009-09-04",31.23
"676","2009-09-08",32.5
"677","2009-09-09",32.240002
"678","2009-09-10",33.540001
"679","2009-09-11",34.02
"680","2009-09-14",34.400002
"681","2009-09-15",35.889999
"682","2009-09-16",37
"683","2009-09-17",36.880001
"684","2009-09-18",37.029999
"685","2009-09-21",35.880001
"686","2009-09-22",36.82
"687","2009-09-23",35.57
"688","2009-09-24",34.389999
"689","2009-09-25",34.150002
"690","2009-09-28",34.470001
"691","2009-09-29",34.279999
"692","2009-09-30",34.560001
"693","2009-10-01",32.950001
"694","2009-10-02",32.66
"695","2009-10-05",33.23
"696","2009-10-06",34.389999
"697","2009-10-07",34.57
"698","2009-10-08",35.759998
"699","2009-10-09",35.970001
"700","2009-10-12",37.25
"701","2009-10-13",37.34
"702","2009-10-14",39.279999
"703","2009-10-15",39.029999
"704","2009-10-16",38.52
"705","2009-10-19",39.09
"706","2009-10-20",37.950001
"707","2009-10-21",37.900002
"708","2009-10-22",37.369999
"709","2009-10-23",36.57
"710","2009-10-26",35.369999
"711","2009-10-27",34.919998
"712","2009-10-28",33.27
"713","2009-10-29",34.560001
"714","2009-10-30",33.02
"715","2009-11-02",32.970001
"716","2009-11-03",32.700001
"717","2009-11-04",32.959999
"718","2009-11-05",33.139999
"719","2009-11-06",32.939999
"720","2009-11-09",35.200001
"721","2009-11-10",35.189999
"722","2009-11-11",35.060001
"723","2009-11-12",34.419998
"724","2009-11-13",35.049999
"725","2009-11-16",36.299999
"726","2009-11-17",36.970001
"727","2009-11-18",36.52
"728","2009-11-19",35.919998
"729","2009-11-20",35.59
"730","2009-11-23",36.669998
"731","2009-11-24",36.700001
"732","2009-11-25",37.240002
"733","2009-11-27",35.990002
"734","2009-11-30",36.209999
"735","2009-12-01",37.459999
"736","2009-12-02",37.189999
"737","2009-12-03",37.029999
"738","2009-12-04",35.880001
"739","2009-12-07",34.93
"740","2009-12-08",33.880001
"741","2009-12-09",33.75
"742","2009-12-10",34.990002
"743","2009-12-11",34.27
"744","2009-12-14",34.889999
"745","2009-12-15",35.099998
"746","2009-12-16",35.799999
"747","2009-12-17",34.240002
"748","2009-12-18",33.700001
"749","2009-12-21",33.740002
"750","2009-12-22",34.48
"751","2009-12-23",35.43
"752","2009-12-24",35.84
"753","2009-12-28",36.220001
"754","2009-12-29",35.950001
"755","2009-12-30",35.57
"756","2009-12-31",35.310001
"757","2010-01-04",36.759998
"758","2010-01-05",37.27
"759","2010-01-06",38.009998
"760","2010-01-07",37.509998
"761","2010-01-08",37.549999
"762","2010-01-11",37.310001
"763","2010-01-12",36.52
"764","2010-01-13",36.490002
"765","2010-01-14",36.689999
"766","2010-01-15",35.82
"767","2010-01-19",35.869999
"768","2010-01-20",34.98
"769","2010-01-21",34.09
"770","2010-01-22",33.310001
"771","2010-01-25",33.23
"772","2010-01-26",32.970001
"773","2010-01-27",32.57
"774","2010-01-28",32.18
"775","2010-01-29",31.65
"776","2010-02-01",32.73
"777","2010-02-02",30.99
"778","2010-02-03",30.77
"779","2010-02-04",29.52
"780","2010-02-05",29.799999
"781","2010-02-08",29.120001
"782","2010-02-09",29.85
"783","2010-02-10",29.459999
"784","2010-02-11",29.620001
"785","2010-02-12",29.200001
"786","2010-02-16",30.190001
"787","2010-02-17",30.1
"788","2010-02-18",30.42
"789","2010-02-19",30.690001
"790","2010-02-22",30.309999
"791","2010-02-23",29.200001
"792","2010-02-24",29.139999
"793","2010-02-25",28.82
"794","2010-02-26",28.91
"795","2010-03-01",29.33
"796","2010-03-02",29.91
"797","2010-03-03",30.6
"798","2010-03-04",30.66
"799","2010-03-05",30.879999
"800","2010-03-08",31.139999
"801","2010-03-09",30.58
"802","2010-03-10",30.75
"803","2010-03-11",30.9
"804","2010-03-12",31.200001
"805","2010-03-15",30.43
"806","2010-03-16",30.889999
"807","2010-03-17",31.780001
"808","2010-03-18",31.719999
"809","2010-03-19",31.049999
"810","2010-03-22",30.690001
"811","2010-03-23",30.889999
"812","2010-03-24",30.450001
"813","2010-03-25",30.15
"814","2010-03-26",30
"815","2010-03-29",31.290001
"816","2010-03-30",32.279999
"817","2010-03-31",32.540001
"818","2010-04-01",34.049999
"819","2010-04-05",35.119999
"820","2010-04-06",35.110001
"821","2010-04-07",34.389999
"822","2010-04-08",35.25
"823","2010-04-09",35.299999
"824","2010-04-12",35.060001
"825","2010-04-13",34.779999
"826","2010-04-14",35.09
"827","2010-04-15",34.740002
"828","2010-04-16",33.290001
"829","2010-04-19",33.490002
"830","2010-04-20",34.299999
"831","2010-04-21",34.040001
"832","2010-04-22",33.849998
"833","2010-04-23",34.560001
"834","2010-04-26",34.310001
"835","2010-04-27",33.389999
"836","2010-04-28",33.32
"837","2010-04-29",33.939999
"838","2010-04-30",34.169998
"839","2010-05-03",34.310001
"840","2010-05-04",33.57
"841","2010-05-05",31.6
"842","2010-05-06",30.65
"843","2010-05-07",30.58
"844","2010-05-10",31.84
"845","2010-05-11",31.299999
"846","2010-05-12",32.209999
"847","2010-05-13",32.029999
"848","2010-05-14",30.99
"849","2010-05-17",30.209999
"850","2010-05-18",30.25
"851","2010-05-19",29.91
"852","2010-05-20",28.51
"853","2010-05-21",29.42
"854","2010-05-24",28.9
"855","2010-05-25",28.610001
"856","2010-05-26",28.77
"857","2010-05-27",30.84
"858","2010-05-28",30.459999
"859","2010-06-01",30.26
"860","2010-06-02",31.92
"861","2010-06-03",31.950001
"862","2010-06-04",30.65
"863","2010-06-07",30.01
"864","2010-06-08",30.440001
"865","2010-06-09",31.110001
"866","2010-06-10",32.419998
"867","2010-06-11",32.709999
"868","2010-06-14",32.5
"869","2010-06-15",33.599998
"870","2010-06-16",34.060001
"871","2010-06-17",33.830002
"872","2010-06-18",33.830002
"873","2010-06-21",33.700001
"874","2010-06-22",32.759998
"875","2010-06-23",32.82
"876","2010-06-24",31.940001
"877","2010-06-25",32.209999
"878","2010-06-28",31.83
"879","2010-06-29",30.059999
"880","2010-06-30",29.440001
"881","2010-07-01",29.17
"882","2010-07-02",29.209999
"883","2010-07-06",29.57
"884","2010-07-07",30.98
"885","2010-07-08",31.440001
"886","2010-07-09",32.009998
"887","2010-07-12",31.84
"888","2010-07-13",32.060001
"889","2010-07-14",31.77
"890","2010-07-15",31.6
"891","2010-07-16",30.620001
"892","2010-07-19",30.809999
"893","2010-07-20",31.65
"894","2010-07-21",31.040001
"895","2010-07-22",32.09
"896","2010-07-23",32.220001
"897","2010-07-26",32.709999
"898","2010-07-27",32.349998
"899","2010-07-28",31.82
"900","2010-07-29",32.740002
"901","2010-07-30",32.950001
"902","2010-08-02",33.889999
"903","2010-08-03",33.970001
"904","2010-08-04",33.93
"905","2010-08-05",33.630001
"906","2010-08-06",33.25
"907","2010-08-09",33.389999
"908","2010-08-10",33.630001
"909","2010-08-11",31.950001
"910","2010-08-12",31.629999
"911","2010-08-13",31.59
"912","2010-08-16",31.709999
"913","2010-08-17",32.41
"914","2010-08-18",32.32
"915","2010-08-19",31.75
"916","2010-08-20",31.129999
"917","2010-08-23",30.940001
"918","2010-08-24",30.280001
"919","2010-08-25",30.120001
"920","2010-08-26",30.4
"921","2010-08-27",31.1
"922","2010-08-30",31
"923","2010-08-31",30.26
"924","2010-09-01",32.02
"925","2010-09-02",32.07
"926","2010-09-03",32.580002
"927","2010-09-07",31.93
"928","2010-09-08",32.040001
"929","2010-09-09",32.610001
"930","2010-09-10",32.900002
"931","2010-09-13",33.259998
"932","2010-09-14",33
"933","2010-09-15",32.720001
"934","2010-09-16",32.25
"935","2010-09-17",32.099998
"936","2010-09-20",32.450001
"937","2010-09-21",32.02
"938","2010-09-22",31.459999
"939","2010-09-23",31.16
"940","2010-09-24",31.389999
"941","2010-09-27",31.27
"942","2010-09-28",31.5
"943","2010-09-29",32.07
"944","2010-09-30",32.549999
"945","2010-10-01",33.299999
"946","2010-10-04",32.84
"947","2010-10-05",34.189999
"948","2010-10-06",34.150002
"949","2010-10-07",33.509998
"950","2010-10-08",34.610001
"951","2010-10-11",34.599998
"952","2010-10-12",34.75
"953","2010-10-13",35.150002
"954","2010-10-14",34.52
"955","2010-10-15",34.32
