"","date","SID"
"246","2007-12-21",14.663333
"247","2007-12-24",15.281667
"248","2007-12-26",15.005
"249","2007-12-27",14.961667
"250","2007-12-28",14.945
"251","2007-12-31",14.928333
"252","2008-01-02",14.765
"253","2008-01-03",15.041667
"254","2008-01-04",14.426666
"255","2008-01-07",14.045
"256","2008-01-08",13.983334
"257","2008-01-09",14.316667
"258","2008-01-10",14.711667
"259","2008-01-11",14.485
"260","2008-01-14",14.756667
"261","2008-01-15",14.291667
"262","2008-01-16",13.165
"263","2008-01-17",12.766666
"264","2008-01-18",13.278334
"265","2008-01-22",13.288333
"266","2008-01-23",13.231667
"267","2008-01-24",14.198334
"268","2008-01-25",14.198334
"269","2008-01-28",14.836667
"270","2008-01-29",15.17
"271","2008-01-30",15.48
"272","2008-01-31",16.105
"273","2008-02-01",16.783333
"274","2008-02-04",16.496666
"275","2008-02-05",15.633333
"276","2008-02-06",15.865
"277","2008-02-07",16.031666
"278","2008-02-08",16.006666
"279","2008-02-11",16.455
"280","2008-02-12",16.715
"281","2008-02-13",17.415001
"282","2008-02-14",17.299999
"283","2008-02-15",17.665001
"284","2008-02-19",19.135
"285","2008-02-20",19.860001
"286","2008-02-21",20.41
"287","2008-02-22",19.959999
"288","2008-02-25",19.195
"289","2008-02-26",18.735001
"290","2008-02-27",18.709999
"291","2008-02-28",19.135
"292","2008-02-29",18.695
"293","2008-03-03",19.4
"294","2008-03-04",19.245001
"295","2008-03-05",19.469999
"296","2008-03-06",18.995001
"297","2008-03-07",18.719999
"298","2008-03-10",18.004999
"299","2008-03-11",18.584999
"300","2008-03-12",18.715
"301","2008-03-13",19.309999
"302","2008-03-14",19.559999
"303","2008-03-17",18.799999
"304","2008-03-18",19.915001
"305","2008-03-19",18.315001
"306","2008-03-20",17.77
"307","2008-03-24",17.799999
"308","2008-03-25",18.120001
"309","2008-03-26",18.1
"310","2008-03-27",17.934999
"311","2008-03-28",17.905001
"312","2008-03-31",17.995001
"313","2008-04-01",18.66
"314","2008-04-02",18.76
"315","2008-04-03",19.1
"316","2008-04-04",19.610001
"317","2008-04-07",19.775
"318","2008-04-08",20.275
"319","2008-04-09",20.23
"320","2008-04-10",20.48
"321","2008-04-11",20.309999
"322","2008-04-14",19.924999
"323","2008-04-15",20.16
"324","2008-04-16",21.655001
"325","2008-04-17",21.5
"326","2008-04-18",21.700001
"327","2008-04-21",22.305
"328","2008-04-22",22
"329","2008-04-23",21.945
"330","2008-04-24",21.315001
"331","2008-04-25",21.375
"332","2008-04-28",21.445
"333","2008-04-29",20.455
"334","2008-04-30",21.575001
"335","2008-05-01",21.67
"336","2008-05-02",21.655001
"337","2008-05-05",21.809999
"338","2008-05-06",22.440001
"339","2008-05-07",22.43
"340","2008-05-08",23.125
"341","2008-05-09",23.565001
"342","2008-05-12",23.99
"343","2008-05-13",24.184999
"344","2008-05-14",23.665001
"345","2008-05-15",24.610001
"346","2008-05-16",25.469999
"347","2008-05-19",25.504999
"348","2008-05-20",25.5
"349","2008-05-21",24.725
"350","2008-05-22",24.955
"351","2008-05-23",24.74
"352","2008-05-27",24.445
"353","2008-05-28",25.34
"354","2008-05-29",24.525
"355","2008-05-30",24.584999
"356","2008-06-02",24.254999
"357","2008-06-03",23.655001
"358","2008-06-04",23.35
"359","2008-06-05",24.825001
"360","2008-06-06",24.105
"361","2008-06-09",24.014999
"362","2008-06-10",22.945
"363","2008-06-11",22.525
"364","2008-06-12",22.48
"365","2008-06-13",22.504999
"366","2008-06-16",22.285
"367","2008-06-17",23.115
"368","2008-06-18",22.59
"369","2008-06-19",22.42
"370","2008-06-20",21.334999
"371","2008-06-23",20.889999
"372","2008-06-24",20.995001
"373","2008-06-25",21.934999
"374","2008-06-26",21.605
"375","2008-06-27",21.855
"376","2008-06-30",22.205
"377","2008-07-01",21.365
"378","2008-07-02",19.6
"379","2008-07-03",19.27
"380","2008-07-07",19.379999
"381","2008-07-08",19.08
"382","2008-07-09",18.855
"383","2008-07-10",19.51
"384","2008-07-11",19.68
"385","2008-07-14",19.940001
"386","2008-07-15",19.82
"387","2008-07-16",20.059999
"388","2008-07-17",19.125
"389","2008-07-18",18.965
"390","2008-07-21",19.950001
"391","2008-07-22",19.625
"392","2008-07-23",18.995001
"393","2008-07-24",18.299999
"394","2008-07-25",17.915001
"395","2008-07-28",18.25
"396","2008-07-29",18.895
"397","2008-07-30",20.219999
"398","2008-07-31",19.594999
"399","2008-08-01",19
"400","2008-08-04",18.040001
"401","2008-08-05",17.959999
"402","2008-08-06",18.280001
"403","2008-08-07",17.674999
"404","2008-08-08",17.049999
"405","2008-08-11",16.424999
"406","2008-08-12",16.014999
"407","2008-08-13",16.565001
"408","2008-08-14",16.6
"409","2008-08-15",15.945
"410","2008-08-18",15.54
"411","2008-08-19",15.85
"412","2008-08-20",16.610001
"413","2008-08-21",17.035
"414","2008-08-22",16.93
"415","2008-08-25",16.424999
"416","2008-08-26",16.535
"417","2008-08-27",17.129999
"418","2008-08-28",17.405001
"419","2008-08-29",17.355
"420","2008-09-02",16.184999
"421","2008-09-03",15.69
"422","2008-09-04",14.28
"423","2008-09-05",13.98
"424","2008-09-08",13.5
"425","2008-09-09",11.975
"426","2008-09-10",12.445
"427","2008-09-11",13.08
"428","2008-09-12",14.235
"429","2008-09-15",12.765
"430","2008-09-16",13.275
"431","2008-09-17",11.555
"432","2008-09-18",12.1
"433","2008-09-19",14.48
"434","2008-09-22",13.93
"435","2008-09-23",12.625
"436","2008-09-24",12.69
"437","2008-09-25",12.74
"438","2008-09-26",11.99
"439","2008-09-29",9.39
"440","2008-09-30",10.63
"441","2008-10-01",10.31
"442","2008-10-02",8.93
"443","2008-10-03",8.67
"444","2008-10-06",7.425
"445","2008-10-07",6.255
"446","2008-10-08",6.37
"447","2008-10-09",6.32
"448","2008-10-10",5.82
"449","2008-10-13",7.59
"450","2008-10-14",7.375
"451","2008-10-15",5.37
"452","2008-10-16",6.345
"453","2008-10-17",6.91
"454","2008-10-20",7.56
"455","2008-10-21",6.735
"456","2008-10-22",5.56
"457","2008-10-23",5.755
"458","2008-10-24",5.19
"459","2008-10-27",5.12
"460","2008-10-28",6.465
"461","2008-10-29",6.635
"462","2008-10-30",7.525
"463","2008-10-31",6.8
"464","2008-11-03",6.65
"465","2008-11-04",7.475
"466","2008-11-05",6.155
"467","2008-11-06",5.59
"468","2008-11-07",5.725
"469","2008-11-10",5.595
"470","2008-11-11",5.45
"471","2008-11-12",4.765
"472","2008-11-13",5.495
"473","2008-11-14",4.885
"474","2008-11-17",4.95
"475","2008-11-18",4.745
"476","2008-11-19",4.405
"477","2008-11-20",3.935
"478","2008-11-21",4.495
"479","2008-11-24",4.975
"480","2008-11-25",5.25
"481","2008-11-26",5.865
"482","2008-11-28",5.76
"483","2008-12-01",4.88
"484","2008-12-02",5.13
"485","2008-12-03",4.88
"486","2008-12-04",4.71
"487","2008-12-05",4.84
"488","2008-12-08",5.31
"489","2008-12-09",5.47
"490","2008-12-10",5.935
"491","2008-12-11",5.86
"492","2008-12-12",6.05
"493","2008-12-15",6.08
"494","2008-12-16",6.78
"495","2008-12-17",6.61
"496","2008-12-18",6.54
"497","2008-12-19",6.685
"498","2008-12-22",5.98
"499","2008-12-23",5.895
"500","2008-12-24",5.92
"501","2008-12-26",6.02
"502","2008-12-29",5.865
"503","2008-12-30",6.25
"504","2008-12-31",6.405
"505","2009-01-02",6.865
"506","2009-01-05",7.57
"507","2009-01-06",8.285
"508","2009-01-07",7.68
"509","2009-01-08",8.08
"510","2009-01-09",8.055
"511","2009-01-12",7.39
"512","2009-01-13",7.4
"513","2009-01-14",6.92
"514","2009-01-15",7.295
"515","2009-01-16",7.595
"516","2009-01-20",7
"517","2009-01-21",7.775
"518","2009-01-22",7.58
"519","2009-01-23",7.465
"520","2009-01-26",7.435
"521","2009-01-27",7.715
"522","2009-01-28",8.215
"523","2009-01-29",7.875
"524","2009-01-30",7.55
"525","2009-02-02",7.635
"526","2009-02-03",7.9
"527","2009-02-04",8.145
"528","2009-02-05",8.55
"529","2009-02-06",9.125
"530","2009-02-09",8.825
"531","2009-02-10",8.16
"532","2009-02-11",8.05
"533","2009-02-12",8.005
"534","2009-02-13",8.225
"535","2009-02-17",7.705
"536","2009-02-18",7.335
"537","2009-02-19",7.265
"538","2009-02-20",7.085
"539","2009-02-23",6.305
"540","2009-02-24",6.755
"541","2009-02-25",6.71
"542","2009-02-26",6.71
"543","2009-02-27",6.605
"544","2009-03-02",5.995
"545","2009-03-03",6.235
"546","2009-03-04",6.95
"547","2009-03-05",6.53
"548","2009-03-06",6.52
"549","2009-03-09",6.43
"550","2009-03-10",7.06
"551","2009-03-11",7.02
"552","2009-03-12",7.205
"553","2009-03-13",7.07
"554","2009-03-16",6.975
"555","2009-03-17",7.045
"556","2009-03-18",7.465
"557","2009-03-19",7.56
"558","2009-03-20",7.49
"559","2009-03-23",8.135
"560","2009-03-24",7.885
"561","2009-03-25",7.935
"562","2009-03-26",8.13
"563","2009-03-27",7.875
"564","2009-03-30",7.215
"565","2009-03-31",7.42
"566","2009-04-01",7.75
"567","2009-04-02",8.29
"568","2009-04-03",8.48
"569","2009-04-06",8.325
"570","2009-04-07",8.23
"571","2009-04-08",8.295
"572","2009-04-09",8.735
"573","2009-04-13",8.95
"574","2009-04-14",8.76
"575","2009-04-15",8.865
"576","2009-04-16",9.125
"577","2009-04-17",9.17
"578","2009-04-20",8.575
"579","2009-04-21",9.025
"580","2009-04-22",9.025
"581","2009-04-23",9.08
"582","2009-04-24",9.225
"583","2009-04-27",8.84
"584","2009-04-28",8.81
"585","2009-04-29",9.1
"586","2009-04-30",9.26
"587","2009-05-01",9.515
"588","2009-05-04",10.095
"589","2009-05-05",9.975
"590","2009-05-06",10.51
"591","2009-05-07",10.29
"592","2009-05-08",10.815
"593","2009-05-11",10.725
"594","2009-05-12",10.47
"595","2009-05-13",9.735
"596","2009-05-14",9.77
"597","2009-05-15",9.58
"598","2009-05-18",10.3
"599","2009-05-19",10.8
"600","2009-05-20",10.86
"601","2009-05-21",10.465
"602","2009-05-22",10.54
"603","2009-05-26",11.05
"604","2009-05-27",11.075
"605","2009-05-28",11.58
"606","2009-05-29",12.26
"607","2009-06-01",12.98
"608","2009-06-02",13.16
"609","2009-06-03",12.13
"610","2009-06-04",12.31
"611","2009-06-05",12.46
"612","2009-06-08",12.415
"613","2009-06-09",12.525
"614","2009-06-10",12.5
"615","2009-06-11",13
"616","2009-06-12",12.535
"617","2009-06-15",11.86
"618","2009-06-16",11.365
"619","2009-06-17",11.17
"620","2009-06-18",11.07
"621","2009-06-19",11.175
"622","2009-06-22",10.245
"623","2009-06-23",10.74
"624","2009-06-24",10.84
"625","2009-06-25",11.385
"626","2009-06-26",11.59
"627","2009-06-29",11.405
"628","2009-06-30",11.175
"629","2009-07-01",11.345
"630","2009-07-02",10.985
"631","2009-07-06",10.64
"632","2009-07-07",10.28
"633","2009-07-08",10.105
"634","2009-07-09",10.24
"635","2009-07-10",10.16
"636","2009-07-13",10.275
"637","2009-07-14",10.1
"638","2009-07-15",10.905
"639","2009-07-16",11.2
"640","2009-07-17",11.28
"641","2009-07-20",11.93
"642","2009-07-21",12.01
"643","2009-07-22",12.11
"644","2009-07-23",12.465
"645","2009-07-24",12.365
"646","2009-07-27",12.54
"647","2009-07-28",12.575
"648","2009-07-29",12.26
"649","2009-07-30",12.715
"650","2009-07-31",12.8
"651","2009-08-03",13.505
"652","2009-08-04",13.32
"653","2009-08-05",13.67
"654","2009-08-06",13.51
"655","2009-08-07",13.775
"656","2009-08-10",13.62
"657","2009-08-11",13.445
"658","2009-08-12",13.815
"659","2009-08-13",14
"660","2009-08-14",13.595
"661","2009-08-17",12.855
"662","2009-08-18",13.285
"663","2009-08-19",13.225
"664","2009-08-20",13.535
"665","2009-08-21",13.8
"666","2009-08-24",14.01
"667","2009-08-25",13.73
"668","2009-08-26",13.56
"669","2009-08-27",13.575
"670","2009-08-28",13.43
"671","2009-08-31",13.045
"672","2009-09-01",12.72
"673","2009-09-02",12.83
"674","2009-09-03",13.12
"675","2009-09-04",13.565
"676","2009-09-08",13.985
"677","2009-09-09",13.79
"678","2009-09-10",13.915
"679","2009-09-11",13.93
"680","2009-09-14",14.095
"681","2009-09-15",14.52
"682","2009-09-16",15.085
"683","2009-09-17",14.945
"684","2009-09-18",15.085
"685","2009-09-21",15.175
"686","2009-09-22",15.34
"687","2009-09-23",14.925
"688","2009-09-24",14.62
"689","2009-09-25",14.625
"690","2009-09-28",15.1
"691","2009-09-29",14.93
"692","2009-09-30",15.3
"693","2009-10-01",14.74
"694","2009-10-02",15.05
"695","2009-10-05",15.65
"696","2009-10-06",15.87
"697","2009-10-07",15.945
"698","2009-10-08",16.379999
"699","2009-10-09",16.4
"700","2009-10-12",16.575001
"701","2009-10-13",16.715
"702","2009-10-14",17.805
"703","2009-10-15",18.139999
"704","2009-10-16",17.834999
"705","2009-10-19",18.275
"706","2009-10-20",17.700001
"707","2009-10-21",18.360001
"708","2009-10-22",18.605
"709","2009-10-23",18.395
"710","2009-10-26",17.895
"711","2009-10-27",17.215
"712","2009-10-28",16.004999
"713","2009-10-29",17.315001
"714","2009-10-30",16.58
"715","2009-11-02",16.65
"716","2009-11-03",16.93
"717","2009-11-04",17.32
"718","2009-11-05",17.77
"719","2009-11-06",17.625
"720","2009-11-09",17.969999
"721","2009-11-10",17.610001
"722","2009-11-11",17.459999
"723","2009-11-12",17.110001
"724","2009-11-13",17.365
"725","2009-11-16",17.870001
"726","2009-11-17",18.115
"727","2009-11-18",17.785
"728","2009-11-19",17.725
"729","2009-11-20",17.65
"730","2009-11-23",17.605
"731","2009-11-24",17.455
"732","2009-11-25",17.65
"733","2009-11-27",17.125
"734","2009-11-30",17.145
"735","2009-12-01",17.65
"736","2009-12-02",18.08
"737","2009-12-03",17.855
"738","2009-12-04",17.700001
"739","2009-12-07",17.705
"740","2009-12-08",17.030001
"741","2009-12-09",17.325001
"742","2009-12-10",17.375
"743","2009-12-11",17.4
"744","2009-12-14",17.475
"745","2009-12-15",17.275
"746","2009-12-16",17.275
"747","2009-12-17",16.705
"748","2009-12-18",15.895
"749","2009-12-21",15.57
"750","2009-12-22",15.65
"751","2009-12-23",15.73
"752","2009-12-24",15.805
"753","2009-12-28",16.030001
"754","2009-12-29",16.084999
"755","2009-12-30",16.25
"756","2009-12-31",15.965
"757","2010-01-04",16.584999
"758","2010-01-05",16.655001
"759","2010-01-06",16.674999
"760","2010-01-07",16.42
"761","2010-01-08",17.02
"762","2010-01-11",17.15
"763","2010-01-12",16.684999
"764","2010-01-13",16.915001
"765","2010-01-14",16.805
"766","2010-01-15",16.459999
"767","2010-01-19",16.709999
"768","2010-01-20",16.25
"769","2010-01-21",15.05
"770","2010-01-22",14.62
"771","2010-01-25",14.62
"772","2010-01-26",14.565
"773","2010-01-27",14.55
"774","2010-01-28",14.515
"775","2010-01-29",14.56
"776","2010-02-01",15.43
"777","2010-02-02",15.605
"778","2010-02-03",15.41
"779","2010-02-04",14.58
"780","2010-02-05",14.745
"781","2010-02-08",14.455
"782","2010-02-09",15.22
"783","2010-02-10",15.265
"784","2010-02-11",15.78
"785","2010-02-12",15.67
"786","2010-02-16",16.155001
"787","2010-02-17",16.129999
"788","2010-02-18",16.48
"789","2010-02-19",16.379999
"790","2010-02-22",16.105
"791","2010-02-23",15.695
"792","2010-02-24",15.69
"793","2010-02-25",15.95
"794","2010-02-26",16.344999
"795","2010-03-01",16.745001
"796","2010-03-02",17.004999
"797","2010-03-03",17.105
"798","2010-03-04",17.01
"799","2010-03-05",17.645
"800","2010-03-08",17.985001
"801","2010-03-09",18.700001
"802","2010-03-10",19.094999
"803","2010-03-11",19.264999
"804","2010-03-12",19.25
"805","2010-03-15",19.17
"806","2010-03-16",19.51
"807","2010-03-17",19.02
"808","2010-03-18",18.705
"809","2010-03-19",18.450001
"810","2010-03-22",18.405001
"811","2010-03-23",19.475
"812","2010-03-24",19.309999
"813","2010-03-25",18.870001
"814","2010-03-26",19.09
"815","2010-03-29",20
"816","2010-03-30",19.83
"817","2010-03-31",19.965
"818","2010-04-01",20.67
"819","2010-04-05",20.76
"820","2010-04-06",20.48
"821","2010-04-07",19.790001
"822","2010-04-08",20.110001
"823","2010-04-09",20.190001
"824","2010-04-12",20.15
"825","2010-04-13",20.389999
"826","2010-04-14",20.5
"827","2010-04-15",20.040001
"828","2010-04-16",19.459999
"829","2010-04-19",19.25
"830","2010-04-20",19.15
"831","2010-04-21",18.860001
"832","2010-04-22",19.219999
"833","2010-04-23",19.299999
"834","2010-04-26",19.379999
"835","2010-04-27",18.42
"836","2010-04-28",18.459999
"837","2010-04-29",19.059999
"838","2010-04-30",18.65
"839","2010-05-03",17.700001
"840","2010-05-04",16.5
"841","2010-05-05",16.299999
"842","2010-05-06",15.56
"843","2010-05-07",15.42
"844","2010-05-10",16.860001
"845","2010-05-11",16.51
"846","2010-05-12",16.58
"847","2010-05-13",16.27
"848","2010-05-14",15.63
"849","2010-05-17",15.01
"850","2010-05-18",14.41
"851","2010-05-19",14.18
"852","2010-05-20",13.38
"853","2010-05-21",14.41
"854","2010-05-24",14.09
"855","2010-05-25",13.97
"856","2010-05-26",14.31
"857","2010-05-27",15.34
"858","2010-05-28",15.08
"859","2010-06-01",14.65
"860","2010-06-02",15.28
"861","2010-06-03",15.12
"862","2010-06-04",14.18
"863","2010-06-07",13.63
"864","2010-06-08",13.94
"865","2010-06-09",14.01
"866","2010-06-10",15.01
"867","2010-06-11",15.23
"868","2010-06-14",15.13
"869","2010-06-15",15.5
"870","2010-06-16",15.49
"871","2010-06-17",15.2
"872","2010-06-18",15.15
"873","2010-06-21",15.48
"874","2010-06-22",15.35
"875","2010-06-23",15.5
"876","2010-06-24",15.53
"877","2010-06-25",15.74
"878","2010-06-28",15.6
"879","2010-06-29",14.55
"880","2010-06-30",14.69
"881","2010-07-01",14.99
"882","2010-07-02",15.12
"883","2010-07-06",15.33
"884","2010-07-07",15.82
"885","2010-07-08",15.96
"886","2010-07-09",16.26
"887","2010-07-12",15.63
"888","2010-07-13",15.7
"889","2010-07-14",15.34
"890","2010-07-15",15
"891","2010-07-16",14.59
"892","2010-07-19",14.9
"893","2010-07-20",15.66
"894","2010-07-21",15.88
"895","2010-07-22",16.610001
"896","2010-07-23",16.959999
"897","2010-07-26",17.08
"898","2010-07-27",16.639999
"899","2010-07-28",16.77
"900","2010-07-29",17.059999
"901","2010-07-30",16.790001
"902","2010-08-02",17.280001
"903","2010-08-03",17.43
"904","2010-08-04",17.639999
"905","2010-08-05",17.559999
"906","2010-08-06",17.389999
"907","2010-08-09",17.34
"908","2010-08-10",17.26
"909","2010-08-11",16.549999
"910","2010-08-12",16.629999
"911","2010-08-13",16.52
"912","2010-08-16",16.700001
"913","2010-08-17",16.780001
"914","2010-08-18",16.6
"915","2010-08-19",16.469999
"916","2010-08-20",16.35
"917","2010-08-23",16
"918","2010-08-24",15.87
"919","2010-08-25",15.63
"920","2010-08-26",15.38
"921","2010-08-27",15.71
"922","2010-08-30",15.39
"923","2010-08-31",15.45
"924","2010-09-01",16.18
"925","2010-09-02",16.42
"926","2010-09-03",16.34
"927","2010-09-07",16.23
"928","2010-09-08",16.440001
"929","2010-09-09",16.52
"930","2010-09-10",16.33
"931","2010-09-13",16.77
"932","2010-09-14",16.85
"933","2010-09-15",16.58
"934","2010-09-16",16.73
"935","2010-09-17",16.4
"936","2010-09-20",16.52
"937","2010-09-21",16.57
"938","2010-09-22",16.67
"939","2010-09-23",16.66
"940","2010-09-24",16.620001
"941","2010-09-27",17.07
"942","2010-09-28",17.610001
"943","2010-09-29",17.370001
"944","2010-09-30",17.67
"945","2010-10-01",17.76
"946","2010-10-04",17.620001
"947","2010-10-05",17.51
"948","2010-10-06",17.360001
"949","2010-10-07",17.09
"950","2010-10-08",17.530001
"951","2010-10-11",17.629999
"952","2010-10-12",17.469999
"953","2010-10-13",17.719999
"954","2010-10-14",17.6
"955","2010-10-15",17.59
"956","2010-10-18",17.67
"957","2010-10-19",17.030001
"958","2010-10-20",16.809999
"959","2010-10-21",16.700001
"960","2010-10-22",16.9
"961","2010-10-25",17.030001
"962","2010-10-26",16.68
"963","2010-10-27",16.4
"964","2010-10-28",16.889999
"965","2010-10-29",16.879999
"966","2010-11-01",16.92
"967","2010-11-02",17.35
"968","2010-11-03",17.5
"969","2010-11-04",18.209999
"970","2010-11-05",17.98
"971","2010-11-08",17.799999
"972","2010-11-09",17.51
"973","2010-11-10",17.610001
"974","2010-11-11",17.34
