"","date","SAIL"
"242","2018-11-02",25.719999
"243","2018-11-05",25.629999
"244","2018-11-06",25.290001
"245","2018-11-07",27.1
"246","2018-11-08",26.219999
"247","2018-11-09",25.450001
"248","2018-11-12",24.299999
"249","2018-11-13",24.950001
"250","2018-11-14",26.129999
"251","2018-11-15",27.200001
"252","2018-11-16",27
"253","2018-11-19",23.66
"254","2018-11-20",23.92
"255","2018-11-21",24.559999
"256","2018-11-23",24.77
"257","2018-11-26",24.959999
"258","2018-11-27",24.25
"259","2018-11-28",25.25
"260","2018-11-29",24.870001
"261","2018-11-30",26.030001
"262","2018-12-03",26.139999
"263","2018-12-04",24.540001
"264","2018-12-06",25.59
"265","2018-12-07",23.950001
"266","2018-12-10",24.860001
"267","2018-12-11",24.48
"268","2018-12-12",25.030001
"269","2018-12-13",24.77
"270","2018-12-14",24.32
"271","2018-12-17",22.52
"272","2018-12-18",22.68
"273","2018-12-19",23.370001
"274","2018-12-20",22.67
"275","2018-12-21",21.379999
"276","2018-12-24",21.41
"277","2018-12-26",22.940001
"278","2018-12-27",23.450001
"279","2018-12-28",23.219999
"280","2018-12-31",23.49
"281","2019-01-02",23.870001
"282","2019-01-03",22.77
"283","2019-01-04",24.049999
"284","2019-01-07",25.07
"285","2019-01-08",25.59
"286","2019-01-09",25.65
"287","2019-01-10",25.77
"288","2019-01-11",26
"289","2019-01-14",25.790001
"290","2019-01-15",26.24
"291","2019-01-16",26.16
"292","2019-01-17",26.68
"293","2019-01-18",26.65
"294","2019-01-22",26.4
"295","2019-01-23",26.41
"296","2019-01-24",26.57
"297","2019-01-25",27.23
"298","2019-01-28",27.6
"299","2019-01-29",27.5
"300","2019-01-30",27.790001
"301","2019-01-31",28.549999
"302","2019-02-01",29.5
"303","2019-02-04",30.35
"304","2019-02-05",30.41
"305","2019-02-06",30.309999
"306","2019-02-07",29.91
"307","2019-02-08",30.66
"308","2019-02-11",30.969999
"309","2019-02-12",31.58
"310","2019-02-13",31.120001
"311","2019-02-14",32.049999
"312","2019-02-15",31.690001
"313","2019-02-19",31.48
"314","2019-02-20",30.59
"315","2019-02-21",30.48
"316","2019-02-22",29.93
"317","2019-02-25",29.799999
"318","2019-02-26",30.16
"319","2019-02-27",30.84
"320","2019-02-28",30.84
"321","2019-03-01",31.25
"322","2019-03-04",30.01
"323","2019-03-05",29.620001
"324","2019-03-06",27.540001
"325","2019-03-07",27.16
"326","2019-03-08",27.360001
"327","2019-03-11",28.459999
"328","2019-03-12",28.870001
"329","2019-03-13",28.549999
"330","2019-03-14",28.99
"331","2019-03-15",28.879999
"332","2019-03-18",28.889999
"333","2019-03-19",28.799999
"334","2019-03-20",29.620001
"335","2019-03-21",30.379999
"336","2019-03-22",29.190001
"337","2019-03-25",28.799999
"338","2019-03-26",28.75
"339","2019-03-27",27.75
"340","2019-03-28",28.18
"341","2019-03-29",28.719999
"342","2019-04-01",29.16
"343","2019-04-02",28.950001
"344","2019-04-03",28.75
"345","2019-04-04",27.65
"346","2019-04-05",27.870001
"347","2019-04-08",27.65
"348","2019-04-09",27.5
"349","2019-04-10",27.860001
"350","2019-04-11",27.940001
"351","2019-04-12",28.040001
"352","2019-04-15",28.040001
"353","2019-04-16",27.98
"354","2019-04-17",27.559999
"355","2019-04-18",27.15
"356","2019-04-22",27.450001
"357","2019-04-23",28.16
"358","2019-04-24",27.66
"359","2019-04-25",27.959999
"360","2019-04-26",28.309999
"361","2019-04-29",28.17
"362","2019-04-30",28.26
"363","2019-05-01",27.620001
"364","2019-05-02",27.950001
"365","2019-05-03",28.5
"366","2019-05-06",28.459999
"367","2019-05-07",27.98
"368","2019-05-08",27.33
"369","2019-05-09",19.25
"370","2019-05-10",19.74
"371","2019-05-13",18.559999
"372","2019-05-14",18.610001
"373","2019-05-15",19
"374","2019-05-16",19.48
"375","2019-05-17",19.18
"376","2019-05-20",19.030001
"377","2019-05-21",19.110001
"378","2019-05-22",18.860001
"379","2019-05-23",18.48
"380","2019-05-24",18.370001
"381","2019-05-28",18.049999
"382","2019-05-29",17.639999
"383","2019-05-30",17.790001
"384","2019-05-31",17.57
"385","2019-06-03",17.040001
"386","2019-06-04",17.24
"387","2019-06-05",17.25
"388","2019-06-06",17.040001
"389","2019-06-07",17.4
"390","2019-06-10",17.559999
"391","2019-06-11",17.190001
"392","2019-06-12",17.610001
"393","2019-06-13",18.41
"394","2019-06-14",18.610001
"395","2019-06-17",18.940001
"396","2019-06-18",19.370001
"397","2019-06-19",19.67
"398","2019-06-20",19.84
"399","2019-06-21",20.27
"400","2019-06-24",20.120001
"401","2019-06-25",19.9
"402","2019-06-26",19.52
"403","2019-06-27",19.809999
"404","2019-06-28",20.040001
"405","2019-07-01",20.01
"406","2019-07-02",19.98
"407","2019-07-03",20.190001
"408","2019-07-05",20.16
"409","2019-07-08",19.83
"410","2019-07-09",19.84
"411","2019-07-10",20.129999
"412","2019-07-11",20.120001
"413","2019-07-12",20.309999
"414","2019-07-15",20.389999
"415","2019-07-16",20.120001
"416","2019-07-17",20.08
"417","2019-07-18",20.9
"418","2019-07-19",20.66
"419","2019-07-22",20.969999
"420","2019-07-23",20.969999
"421","2019-07-24",22.02
"422","2019-07-25",21.540001
"423","2019-07-26",21.879999
"424","2019-07-29",21.790001
"425","2019-07-30",21.610001
"426","2019-07-31",21.139999
"427","2019-08-01",21.51
"428","2019-08-02",20.99
"429","2019-08-05",20.030001
"430","2019-08-06",19.32
"431","2019-08-07",22.07
"432","2019-08-08",22.82
"433","2019-08-09",22.25
"434","2019-08-12",21.860001
"435","2019-08-13",22.389999
"436","2019-08-14",21.68
"437","2019-08-15",21.27
"438","2019-08-16",21.969999
"439","2019-08-19",21.9
"440","2019-08-20",22.139999
"441","2019-08-21",22.110001
"442","2019-08-22",22.629999
"443","2019-08-23",22.030001
"444","2019-08-26",22.25
"445","2019-08-27",21.98
"446","2019-08-28",22
"447","2019-08-29",22.620001
"448","2019-08-30",22.530001
"449","2019-09-03",21.969999
"450","2019-09-04",22.83
"451","2019-09-05",23.17
"452","2019-09-06",22.98
"453","2019-09-09",22.66
"454","2019-09-10",22.290001
"455","2019-09-11",21.940001
"456","2019-09-12",21.59
"457","2019-09-13",21.26
"458","2019-09-16",21.059999
"459","2019-09-17",21.879999
"460","2019-09-18",21.66
"461","2019-09-19",20.67
"462","2019-09-20",20.6
"463","2019-09-23",20.530001
"464","2019-09-24",19.82
"465","2019-09-25",19.68
"466","2019-09-26",19.48
"467","2019-09-27",18.700001
"468","2019-09-30",18.690001
"469","2019-10-01",18.360001
"470","2019-10-02",17.9
"471","2019-10-03",18.559999
"472","2019-10-04",18.74
"473","2019-10-07",18.389999
"474","2019-10-08",18.780001
"475","2019-10-09",19.16
"476","2019-10-10",18.690001
"477","2019-10-11",18.290001
"478","2019-10-14",18.4
"479","2019-10-15",18.309999
"480","2019-10-16",18.32
"481","2019-10-17",18.66
"482","2019-10-18",18.33
"483","2019-10-21",18.83
"484","2019-10-22",18.91
"485","2019-10-23",19.059999
"486","2019-10-24",19.33
"487","2019-10-25",19.549999
"488","2019-10-28",19.67
"489","2019-10-29",19.360001
"490","2019-10-30",19.610001
"491","2019-10-31",19.360001
"492","2019-11-01",19.82
"493","2019-11-04",19.969999
"494","2019-11-05",20.09
"495","2019-11-06",20.139999
"496","2019-11-07",21.99
"497","2019-11-08",22.99
"498","2019-11-11",22.860001
"499","2019-11-12",22.82
"500","2019-11-13",23.08
"501","2019-11-14",23.52
"502","2019-11-15",24.030001
"503","2019-11-18",24.389999
"504","2019-11-19",24.709999
"505","2019-11-20",24.280001
"506","2019-11-21",24.42
"507","2019-11-22",24.860001
"508","2019-11-25",25.26
"509","2019-11-26",24.65
"510","2019-11-27",25.129999
"511","2019-11-29",25.030001
"512","2019-12-02",24.85
"513","2019-12-03",24.76
"514","2019-12-04",24.440001
"515","2019-12-05",24
"516","2019-12-06",24.299999
"517","2019-12-09",24.09
"518","2019-12-10",23.84
"519","2019-12-11",23.51
"520","2019-12-12",23.530001
"521","2019-12-13",23.68
"522","2019-12-16",23.73
"523","2019-12-17",23.49
"524","2019-12-18",23.66
"525","2019-12-19",23.940001
"526","2019-12-20",23.809999
"527","2019-12-23",24.040001
"528","2019-12-24",24.08
"529","2019-12-26",24.1
"530","2019-12-27",23.98
"531","2019-12-30",23.6
"532","2019-12-31",23.6
"533","2020-01-02",23.889999
"534","2020-01-03",23.98
"535","2020-01-06",23.809999
"536","2020-01-07",24.200001
"537","2020-01-08",25.6
"538","2020-01-09",26.68
"539","2020-01-10",25.809999
"540","2020-01-13",26
"541","2020-01-14",25.66
"542","2020-01-15",25.5
"543","2020-01-16",25.5
"544","2020-01-17",25.530001
"545","2020-01-21",25.25
"546","2020-01-22",25.74
"547","2020-01-23",25.92
"548","2020-01-24",25.58
"549","2020-01-27",25.26
"550","2020-01-28",25.360001
"551","2020-01-29",25.360001
"552","2020-01-30",25.620001
"553","2020-01-31",25.09
"554","2020-02-03",25.379999
"555","2020-02-04",26.16
"556","2020-02-05",25.42
"557","2020-02-06",25.719999
"558","2020-02-07",25.540001
"559","2020-02-10",25.860001
"560","2020-02-11",25.76
"561","2020-02-12",25.129999
"562","2020-02-13",25.360001
"563","2020-02-14",25.16
"564","2020-02-18",25.200001
"565","2020-02-19",25.549999
"566","2020-02-20",25.049999
"567","2020-02-21",24.35
"568","2020-02-24",23.07
"569","2020-02-25",24.34
"570","2020-02-26",25.27
"571","2020-02-27",24.219999
"572","2020-02-28",25.32
"573","2020-03-02",25.09
"574","2020-03-03",23.75
"575","2020-03-04",24.26
"576","2020-03-05",23.799999
"577","2020-03-06",22.25
"578","2020-03-09",20.309999
"579","2020-03-10",20.84
"580","2020-03-11",19.219999
"581","2020-03-12",17.26
"582","2020-03-13",17.67
"583","2020-03-16",13.96
"584","2020-03-17",15.31
"585","2020-03-18",12.78
"586","2020-03-19",14.21
"587","2020-03-20",14.88
"588","2020-03-23",15.39
"589","2020-03-24",17.24
"590","2020-03-25",16.110001
"591","2020-03-26",16.809999
"592","2020-03-27",15.94
"593","2020-03-30",15.74
"594","2020-03-31",15.22
"595","2020-04-01",13.91
"596","2020-04-02",13.73
"597","2020-04-03",13.15
"598","2020-04-06",14.3
"599","2020-04-07",14.22
"600","2020-04-08",15.44
"601","2020-04-09",16.67
"602","2020-04-13",16.889999
"603","2020-04-14",17.15
"604","2020-04-15",16.48
"605","2020-04-16",16.15
"606","2020-04-17",17.09
"607","2020-04-20",17.209999
"608","2020-04-21",16.93
"609","2020-04-22",17.040001
"610","2020-04-23",16.809999
"611","2020-04-24",17.049999
"612","2020-04-27",17.65
"613","2020-04-28",17.440001
"614","2020-04-29",18.450001
"615","2020-04-30",18.59
"616","2020-05-01",18.110001
"617","2020-05-04",17.389999
"618","2020-05-05",18.389999
"619","2020-05-06",19.040001
"620","2020-05-07",19.889999
"621","2020-05-08",20.969999
"622","2020-05-11",20.74
"623","2020-05-12",21.26
"624","2020-05-13",20.940001
"625","2020-05-14",20.82
"626","2020-05-15",20.66
"627","2020-05-18",20.51
"628","2020-05-19",21.1
"629","2020-05-20",22.34
"630","2020-05-21",22.379999
"631","2020-05-22",22.799999
"632","2020-05-26",22.530001
"633","2020-05-27",23.24
"634","2020-05-28",22.969999
"635","2020-05-29",22.83
"636","2020-06-01",23.1
"637","2020-06-02",23.24
"638","2020-06-03",23.219999
"639","2020-06-04",22.379999
"640","2020-06-05",22.52
"641","2020-06-08",23.92
"642","2020-06-09",23.639999
"643","2020-06-10",24.18
"644","2020-06-11",22.24
"645","2020-06-12",23.25
"646","2020-06-15",24.190001
"647","2020-06-16",24.280001
"648","2020-06-17",25
"649","2020-06-18",25.290001
"650","2020-06-19",24.75
"651","2020-06-22",25.35
"652","2020-06-23",25.91
"653","2020-06-24",25.66
"654","2020-06-25",26.77
"655","2020-06-26",26.58
"656","2020-06-29",26.34
"657","2020-06-30",26.469999
"658","2020-07-01",28.41
"659","2020-07-02",27.82
"660","2020-07-06",27.549999
"661","2020-07-07",28.059999
"662","2020-07-08",28.629999
"663","2020-07-09",28.629999
"664","2020-07-10",28.719999
"665","2020-07-13",28.09
"666","2020-07-14",28.889999
"667","2020-07-15",29.629999
"668","2020-07-16",30.09
"669","2020-07-17",30.34
"670","2020-07-20",30.969999
"671","2020-07-21",31.01
"672","2020-07-22",31.17
"673","2020-07-23",31.65
"674","2020-07-24",30.559999
"675","2020-07-27",31.25
"676","2020-07-28",30.889999
"677","2020-07-29",31.48
"678","2020-07-30",31.360001
"679","2020-07-31",31.5
"680","2020-08-03",31.6
"681","2020-08-04",31.24
"682","2020-08-05",31.459999
"683","2020-08-06",31.5
"684","2020-08-07",36.25
"685","2020-08-10",36.02
"686","2020-08-11",35.25
"687","2020-08-12",35.619999
"688","2020-08-13",36.669998
"689","2020-08-14",36.490002
"690","2020-08-17",36.32
"691","2020-08-18",36.970001
"692","2020-08-19",37.700001
"693","2020-08-20",38.549999
"694","2020-08-21",38.66
"695","2020-08-24",38.790001
"696","2020-08-25",39.509998
"697","2020-08-26",39.009998
"698","2020-08-27",38.18
"699","2020-08-28",39.049999
"700","2020-08-31",39.23
"701","2020-09-01",40.57
"702","2020-09-02",40.59
"703","2020-09-03",38.610001
"704","2020-09-04",38.34
"705","2020-09-08",37.419998
"706","2020-09-09",38.200001
"707","2020-09-10",37.779999
"708","2020-09-11",36.91
"709","2020-09-14",38.27
"710","2020-09-15",38.18
"711","2020-09-16",38.130001
"712","2020-09-17",37.639999
"713","2020-09-18",37.52
"714","2020-09-21",37.630001
"715","2020-09-22",38.240002
"716","2020-09-23",37.18
"717","2020-09-24",37.080002
"718","2020-09-25",37.57
"719","2020-09-28",38.490002
"720","2020-09-29",38.439999
"721","2020-09-30",39.57
"722","2020-10-01",45.580002
"723","2020-10-02",45.110001
"724","2020-10-05",45.490002
"725","2020-10-06",45.93
"726","2020-10-07",46.259998
"727","2020-10-08",44.790001
"728","2020-10-09",44.599998
"729","2020-10-12",45.060001
"730","2020-10-13",47.810001
"731","2020-10-14",47.02
"732","2020-10-15",46.060001
"733","2020-10-16",44.860001
"734","2020-10-19",46.110001
"735","2020-10-20",45.41
"736","2020-10-21",43.830002
"737","2020-10-22",45.18
"738","2020-10-23",45.52
"739","2020-10-26",45.630001
"740","2020-10-27",45.880001
"741","2020-10-28",44.540001
"742","2020-10-29",42.900002
"743","2020-10-30",41.509998
"744","2020-11-02",41.950001
"745","2020-11-03",42.779999
"746","2020-11-04",46.009998
"747","2020-11-05",47.34
"748","2020-11-06",45.419998
"749","2020-11-09",41.290001
"750","2020-11-10",41.990002
"751","2020-11-11",43.509998
"752","2020-11-12",43.880001
"753","2020-11-13",43.529999
"754","2020-11-16",42.560001
"755","2020-11-17",43.07
"756","2020-11-18",42.939999
"757","2020-11-19",44.110001
"758","2020-11-20",43.830002
"759","2020-11-23",42.580002
"760","2020-11-24",41.41
"761","2020-11-25",43.23
"762","2020-11-27",45.119999
