"","date","MHK"
"292","2008-02-29",71.410004
"293","2008-03-03",70.669998
"294","2008-03-04",70.5
"295","2008-03-05",70.68
"296","2008-03-06",68.480003
"297","2008-03-07",69.75
"298","2008-03-10",66.660004
"299","2008-03-11",68.459999
"300","2008-03-12",66.949997
"301","2008-03-13",69.910004
"302","2008-03-14",69.139999
"303","2008-03-17",68.5
"304","2008-03-18",72.110001
"305","2008-03-19",71.730003
"306","2008-03-20",75.059998
"307","2008-03-24",74.989998
"308","2008-03-25",74.620003
"309","2008-03-26",72.459999
"310","2008-03-27",72.400002
"311","2008-03-28",71.489998
"312","2008-03-31",71.610001
"313","2008-04-01",74.370003
"314","2008-04-02",76.669998
"315","2008-04-03",76
"316","2008-04-04",76.080002
"317","2008-04-07",76.489998
"318","2008-04-08",74.540001
"319","2008-04-09",73.480003
"320","2008-04-10",74.709999
"321","2008-04-11",73.489998
"322","2008-04-14",71.349998
"323","2008-04-15",73.019997
"324","2008-04-16",75.279999
"325","2008-04-17",74
"326","2008-04-18",78.18
"327","2008-04-21",77.629997
"328","2008-04-22",76.260002
"329","2008-04-23",76.440002
"330","2008-04-24",77.629997
"331","2008-04-25",76.949997
"332","2008-04-28",77.260002
"333","2008-04-29",76.800003
"334","2008-04-30",76.190002
"335","2008-05-01",79
"336","2008-05-02",78.349998
"337","2008-05-05",78.139999
"338","2008-05-06",77.839996
"339","2008-05-07",76.82
"340","2008-05-08",75.379997
"341","2008-05-09",75.550003
"342","2008-05-12",76.019997
"343","2008-05-13",76.43
"344","2008-05-14",77.18
"345","2008-05-15",78.099998
"346","2008-05-16",77.610001
"347","2008-05-19",77.839996
"348","2008-05-20",76.860001
"349","2008-05-21",73.970001
"350","2008-05-22",73.230003
"351","2008-05-23",73.059998
"352","2008-05-27",74.540001
"353","2008-05-28",74.800003
"354","2008-05-29",75.629997
"355","2008-05-30",75.080002
"356","2008-06-02",73.779999
"357","2008-06-03",72.980003
"358","2008-06-04",73.029999
"359","2008-06-05",73.919998
"360","2008-06-06",72.099998
"361","2008-06-09",71.459999
"362","2008-06-10",71.75
"363","2008-06-11",68.760002
"364","2008-06-12",69.309998
"365","2008-06-13",70.160004
"366","2008-06-16",69.260002
"367","2008-06-17",68.900002
"368","2008-06-18",67.550003
"369","2008-06-19",69.199997
"370","2008-06-20",68.080002
"371","2008-06-23",66.980003
"372","2008-06-24",66
"373","2008-06-25",67.040001
"374","2008-06-26",65.150002
"375","2008-06-27",64.809998
"376","2008-06-30",64.099998
"377","2008-07-01",63.490002
"378","2008-07-02",61.5
"379","2008-07-03",62.360001
"380","2008-07-07",61.27
"381","2008-07-08",64.900002
"382","2008-07-09",62.939999
"383","2008-07-10",60.740002
"384","2008-07-11",59.07
"385","2008-07-14",57.66
"386","2008-07-15",59.810001
"387","2008-07-16",64.300003
"388","2008-07-17",65.82
"389","2008-07-18",64.849998
"390","2008-07-21",64.059998
"391","2008-07-22",65.830002
"392","2008-07-23",66.760002
"393","2008-07-24",60.93
"394","2008-07-25",61.889999
"395","2008-07-28",59.509998
"396","2008-07-29",60.869999
"397","2008-07-30",60.540001
"398","2008-07-31",58.970001
"399","2008-08-01",59.130001
"400","2008-08-04",59.490002
"401","2008-08-05",64.949997
"402","2008-08-06",64.349998
"403","2008-08-07",62.5
"404","2008-08-08",66.489998
"405","2008-08-11",69.080002
"406","2008-08-12",68.290001
"407","2008-08-13",66.620003
"408","2008-08-14",70.059998
"409","2008-08-15",72.959999
"410","2008-08-18",70.419998
"411","2008-08-19",68.690002
"412","2008-08-20",67.32
"413","2008-08-21",66.839996
"414","2008-08-22",69.089996
"415","2008-08-25",67.610001
"416","2008-08-26",68.080002
"417","2008-08-27",68.839996
"418","2008-08-28",69.57
"419","2008-08-29",69.050003
"420","2008-09-02",72.470001
"421","2008-09-03",73.339996
"422","2008-09-04",70.300003
"423","2008-09-05",70.459999
"424","2008-09-08",73.239998
"425","2008-09-09",70.300003
"426","2008-09-10",72.18
"427","2008-09-11",71.550003
"428","2008-09-12",69.900002
"429","2008-09-15",68.290001
"430","2008-09-16",69.580002
"431","2008-09-17",67.949997
"432","2008-09-18",69.5
"433","2008-09-19",74.339996
"434","2008-09-22",69.779999
"435","2008-09-23",69.07
"436","2008-09-24",68.809998
"437","2008-09-25",70.300003
"438","2008-09-26",69.900002
"439","2008-09-29",67.370003
"440","2008-09-30",67.389999
"441","2008-10-01",65.559998
"442","2008-10-02",61.09
"443","2008-10-03",58.68
"444","2008-10-06",56.400002
"445","2008-10-07",52.709999
"446","2008-10-08",54.849998
"447","2008-10-09",51.73
"448","2008-10-10",49
"449","2008-10-13",53.73
"450","2008-10-14",50.439999
"451","2008-10-15",48.130001
"452","2008-10-16",49.099998
"453","2008-10-17",48.290001
"454","2008-10-20",49.630001
"455","2008-10-21",47.849998
"456","2008-10-22",46.779999
"457","2008-10-23",45.240002
"458","2008-10-24",44.18
"459","2008-10-27",43.16
"460","2008-10-28",44.790001
"461","2008-10-29",44.790001
"462","2008-10-30",45.299999
"463","2008-10-31",48.380001
"464","2008-11-03",45.32
"465","2008-11-04",44.369999
"466","2008-11-05",42.330002
"467","2008-11-06",38.150002
"468","2008-11-07",39.130001
"469","2008-11-10",36.189999
"470","2008-11-11",35.279999
"471","2008-11-12",32.759998
"472","2008-11-13",32.529999
"473","2008-11-14",32.27
"474","2008-11-17",29.75
"475","2008-11-18",29.32
"476","2008-11-19",25.889999
"477","2008-11-20",25.799999
"478","2008-11-21",26.09
"479","2008-11-24",27.549999
"480","2008-11-25",28.040001
"481","2008-11-26",30.530001
"482","2008-11-28",30.74
"483","2008-12-01",27.209999
"484","2008-12-02",29.24
"485","2008-12-03",31.049999
"486","2008-12-04",33.25
"487","2008-12-05",36.529999
"488","2008-12-08",36.68
"489","2008-12-09",35.970001
"490","2008-12-10",37.360001
"491","2008-12-11",34.34
"492","2008-12-12",35.73
"493","2008-12-15",34.849998
"494","2008-12-16",38.009998
"495","2008-12-17",39.779999
"496","2008-12-18",42.459999
"497","2008-12-19",42.599998
"498","2008-12-22",40.580002
"499","2008-12-23",40.060001
"500","2008-12-24",40.18
"501","2008-12-26",41.169998
"502","2008-12-29",40.740002
"503","2008-12-30",41.82
"504","2008-12-31",42.970001
"505","2009-01-02",44.099998
"506","2009-01-05",44.889999
"507","2009-01-06",45.110001
"508","2009-01-07",43.220001
"509","2009-01-08",42.639999
"510","2009-01-09",40.59
"511","2009-01-12",39.619999
"512","2009-01-13",39.400002
"513","2009-01-14",38.049999
"514","2009-01-15",37.299999
"515","2009-01-16",37.389999
"516","2009-01-20",34.490002
"517","2009-01-21",35.950001
"518","2009-01-22",34.48
"519","2009-01-23",34.389999
"520","2009-01-26",34.439999
"521","2009-01-27",35.560001
"522","2009-01-28",37.669998
"523","2009-01-29",34.720001
"524","2009-01-30",32.110001
"525","2009-02-02",31.68
"526","2009-02-03",33.889999
"527","2009-02-04",32.540001
"528","2009-02-05",33.98
"529","2009-02-06",36.91
"530","2009-02-09",36.52
"531","2009-02-10",33.439999
"532","2009-02-11",32.93
"533","2009-02-12",33.470001
"534","2009-02-13",33.27
"535","2009-02-17",32.139999
"536","2009-02-18",30.34
"537","2009-02-19",29.559999
"538","2009-02-20",28.370001
"539","2009-02-23",26.65
"540","2009-02-24",25.24
"541","2009-02-25",23.58
"542","2009-02-26",23.75
"543","2009-02-27",22.59
"544","2009-03-02",21.1
"545","2009-03-03",19.860001
"546","2009-03-04",20.41
"547","2009-03-05",18.950001
"548","2009-03-06",18.24
"549","2009-03-09",17.110001
"550","2009-03-10",19.209999
"551","2009-03-11",19.08
"552","2009-03-12",20.33
"553","2009-03-13",20.809999
"554","2009-03-16",21.200001
"555","2009-03-17",22.190001
"556","2009-03-18",24.120001
"557","2009-03-19",25.01
"558","2009-03-20",23.790001
"559","2009-03-23",26.93
"560","2009-03-24",27.16
"561","2009-03-25",29
"562","2009-03-26",33.91
"563","2009-03-27",32.580002
"564","2009-03-30",29.42
"565","2009-03-31",29.870001
"566","2009-04-01",31.75
"567","2009-04-02",33.700001
"568","2009-04-03",34.25
"569","2009-04-06",33.790001
"570","2009-04-07",31.82
"571","2009-04-08",30.01
"572","2009-04-09",32.720001
"573","2009-04-13",32.25
"574","2009-04-14",31.219999
"575","2009-04-15",33.169998
"576","2009-04-16",34.759998
"577","2009-04-17",36.790001
"578","2009-04-20",34.02
"579","2009-04-21",34.869999
"580","2009-04-22",37.73
"581","2009-04-23",37.82
"582","2009-04-24",49
"583","2009-04-27",45.860001
"584","2009-04-28",46
"585","2009-04-29",46.700001
"586","2009-04-30",47.310001
"587","2009-05-01",46.290001
"588","2009-05-04",49.830002
"589","2009-05-05",50.279999
"590","2009-05-06",49.25
"591","2009-05-07",45.970001
"592","2009-05-08",45.459999
"593","2009-05-11",44.509998
"594","2009-05-12",42.310001
"595","2009-05-13",38.810001
"596","2009-05-14",39.849998
"597","2009-05-15",39.77
"598","2009-05-18",40.970001
"599","2009-05-19",39.869999
"600","2009-05-20",39.080002
"601","2009-05-21",37.669998
"602","2009-05-22",37.529999
"603","2009-05-26",39.48
"604","2009-05-27",36.75
"605","2009-05-28",36.560001
"606","2009-05-29",38.27
"607","2009-06-01",40.450001
"608","2009-06-02",40.959999
"609","2009-06-03",39.439999
"610","2009-06-04",39.580002
"611","2009-06-05",40.75
"612","2009-06-08",41.009998
"613","2009-06-09",42.25
"614","2009-06-10",41.360001
"615","2009-06-11",40.540001
"616","2009-06-12",40.599998
"617","2009-06-15",38.43
"618","2009-06-16",37.400002
"619","2009-06-17",37.540001
"620","2009-06-18",36.849998
"621","2009-06-19",37.52
"622","2009-06-22",35.700001
"623","2009-06-23",35.349998
"624","2009-06-24",36.099998
"625","2009-06-25",37.119999
"626","2009-06-26",35.439999
"627","2009-06-29",36.669998
"628","2009-06-30",35.68
"629","2009-07-01",35.740002
"630","2009-07-02",33.970001
"631","2009-07-06",33.310001
"632","2009-07-07",33.240002
"633","2009-07-08",32.619999
"634","2009-07-09",32.860001
"635","2009-07-10",32.200001
"636","2009-07-13",33.049999
"637","2009-07-14",35.040001
"638","2009-07-15",36.990002
"639","2009-07-16",38.369999
"640","2009-07-17",37.779999
"641","2009-07-20",38.98
"642","2009-07-21",38.619999
"643","2009-07-22",39.32
"644","2009-07-23",42.330002
"645","2009-07-24",43.119999
"646","2009-07-27",45.18
"647","2009-07-28",46.23
"648","2009-07-29",46.759998
"649","2009-07-30",48.200001
"650","2009-07-31",51.580002
"651","2009-08-03",50.98
"652","2009-08-04",50.25
"653","2009-08-05",50.889999
"654","2009-08-06",50.59
"655","2009-08-07",52.540001
"656","2009-08-10",51.029999
"657","2009-08-11",49.389999
"658","2009-08-12",50.290001
"659","2009-08-13",49.689999
"660","2009-08-14",47.400002
"661","2009-08-17",45.139999
"662","2009-08-18",46.080002
"663","2009-08-19",45.959999
"664","2009-08-20",46.110001
"665","2009-08-21",47.450001
"666","2009-08-24",47.32
"667","2009-08-25",48.59
"668","2009-08-26",49.200001
"669","2009-08-27",49.27
"670","2009-08-28",50.830002
"671","2009-08-31",50.119999
"672","2009-09-01",48.049999
"673","2009-09-02",48.099998
"674","2009-09-03",47.240002
"675","2009-09-04",48.169998
"676","2009-09-08",49.09
"677","2009-09-09",49.959999
"678","2009-09-10",49.540001
"679","2009-09-11",48.939999
"680","2009-09-14",49.450001
"681","2009-09-15",50.849998
"682","2009-09-16",52.970001
"683","2009-09-17",51.580002
"684","2009-09-18",52.189999
"685","2009-09-21",52.650002
"686","2009-09-22",52.849998
"687","2009-09-23",51.09
"688","2009-09-24",48.950001
"689","2009-09-25",47.540001
"690","2009-09-28",47.689999
"691","2009-09-29",48.59
"692","2009-09-30",47.689999
"693","2009-10-01",44.610001
"694","2009-10-02",43.77
"695","2009-10-05",44.619999
"696","2009-10-06",44.720001
"697","2009-10-07",44.130001
"698","2009-10-08",45.290001
"699","2009-10-09",45.57
"700","2009-10-12",47.720001
"701","2009-10-13",48.43
"702","2009-10-14",50.07
"703","2009-10-15",50.169998
"704","2009-10-16",49.209999
"705","2009-10-19",49.959999
"706","2009-10-20",47.790001
"707","2009-10-21",45.919998
"708","2009-10-22",47.599998
"709","2009-10-23",48.02
"710","2009-10-26",46.349998
"711","2009-10-27",45.380001
"712","2009-10-28",44
"713","2009-10-29",46.48
"714","2009-10-30",42.830002
"715","2009-11-02",40.5
"716","2009-11-03",42.720001
"717","2009-11-04",41.619999
"718","2009-11-05",43.48
"719","2009-11-06",44.209999
"720","2009-11-09",45.57
"721","2009-11-10",45.849998
"722","2009-11-11",46.349998
"723","2009-11-12",44.970001
"724","2009-11-13",44.380001
"725","2009-11-16",45.09
"726","2009-11-17",44.48
"727","2009-11-18",43.700001
"728","2009-11-19",41.650002
"729","2009-11-20",41
"730","2009-11-23",41.360001
"731","2009-11-24",42.34
"732","2009-11-25",42.400002
"733","2009-11-27",41.57
"734","2009-11-30",41.080002
"735","2009-12-01",42.650002
"736","2009-12-02",42.68
"737","2009-12-03",41.650002
"738","2009-12-04",43.299999
"739","2009-12-07",43.529999
"740","2009-12-08",44.220001
"741","2009-12-09",44.419998
"742","2009-12-10",45.279999
"743","2009-12-11",46.139999
"744","2009-12-14",47.080002
"745","2009-12-15",46.700001
"746","2009-12-16",47.369999
"747","2009-12-17",47.439999
"748","2009-12-18",46.970001
"749","2009-12-21",48.009998
"750","2009-12-22",49.349998
"751","2009-12-23",49.59
"752","2009-12-24",49.549999
"753","2009-12-28",48.75
"754","2009-12-29",49.02
"755","2009-12-30",48.599998
"756","2009-12-31",47.599998
"757","2010-01-04",48.310001
"758","2010-01-05",48.119999
"759","2010-01-06",47.93
"760","2010-01-07",48.77
"761","2010-01-08",49.639999
"762","2010-01-11",49.43
"763","2010-01-12",48.040001
"764","2010-01-13",47.98
"765","2010-01-14",47.799999
"766","2010-01-15",46.790001
"767","2010-01-19",46.990002
"768","2010-01-20",46.040001
"769","2010-01-21",45.18
"770","2010-01-22",45.009998
"771","2010-01-25",44.540001
"772","2010-01-26",43.689999
"773","2010-01-27",43.509998
"774","2010-01-28",42.939999
"775","2010-01-29",41.41
"776","2010-02-01",42.73
"777","2010-02-02",45.709999
"778","2010-02-03",46.25
"779","2010-02-04",44.52
"780","2010-02-05",44.43
"781","2010-02-08",43.77
"782","2010-02-09",44.209999
"783","2010-02-10",43.880001
"784","2010-02-11",44.509998
"785","2010-02-12",44.540001
"786","2010-02-16",45.700001
"787","2010-02-17",46.139999
"788","2010-02-18",46.59
"789","2010-02-19",46.779999
"790","2010-02-22",46.799999
"791","2010-02-23",46.689999
"792","2010-02-24",47.34
"793","2010-02-25",47.779999
"794","2010-02-26",51.580002
"795","2010-03-01",52.93
"796","2010-03-02",52.240002
"797","2010-03-03",53.110001
"798","2010-03-04",52.919998
"799","2010-03-05",53.880001
"800","2010-03-08",54.709999
"801","2010-03-09",54.549999
"802","2010-03-10",54.27
"803","2010-03-11",54.290001
"804","2010-03-12",53.93
"805","2010-03-15",54.18
"806","2010-03-16",54.060001
"807","2010-03-17",54.419998
"808","2010-03-18",54.189999
"809","2010-03-19",53.029999
"810","2010-03-22",54.290001
"811","2010-03-23",54.189999
"812","2010-03-24",53.860001
"813","2010-03-25",53.02
"814","2010-03-26",53.130001
"815","2010-03-29",54.990002
"816","2010-03-30",54.25
"817","2010-03-31",54.380001
"818","2010-04-01",54.73
"819","2010-04-05",54.790001
"820","2010-04-06",54.27
"821","2010-04-07",53.209999
"822","2010-04-08",53.959999
"823","2010-04-09",55.119999
"824","2010-04-12",56.450001
"825","2010-04-13",57.32
"826","2010-04-14",59.68
"827","2010-04-15",58.689999
"828","2010-04-16",57.200001
"829","2010-04-19",58.779999
"830","2010-04-20",59.57
"831","2010-04-21",60.470001
"832","2010-04-22",61.720001
"833","2010-04-23",63.18
"834","2010-04-26",62.790001
"835","2010-04-27",60.490002
"836","2010-04-28",60.720001
"837","2010-04-29",63.650002
"838","2010-04-30",63.740002
"839","2010-05-03",64.459999
"840","2010-05-04",62.18
"841","2010-05-05",60.529999
"842","2010-05-06",58.700001
"843","2010-05-07",55.02
"844","2010-05-10",60
"845","2010-05-11",60.990002
"846","2010-05-12",64.019997
"847","2010-05-13",62.200001
"848","2010-05-14",61.23
"849","2010-05-17",62.98
"850","2010-05-18",60.860001
"851","2010-05-19",59.23
"852","2010-05-20",55.400002
"853","2010-05-21",55.389999
"854","2010-05-24",54.66
"855","2010-05-25",54.849998
"856","2010-05-26",54.560001
"857","2010-05-27",57.299999
"858","2010-05-28",56.16
"859","2010-06-01",53.880001
"860","2010-06-02",55.200001
"861","2010-06-03",54.400002
"862","2010-06-04",51
"863","2010-06-07",48.68
"864","2010-06-08",47.610001
"865","2010-06-09",47.860001
"866","2010-06-10",49.919998
"867","2010-06-11",50.139999
"868","2010-06-14",53.759998
"869","2010-06-15",54.549999
"870","2010-06-16",53.27
"871","2010-06-17",52.43
"872","2010-06-18",52.330002
"873","2010-06-21",51.880001
"874","2010-06-22",50.360001
"875","2010-06-23",50.740002
"876","2010-06-24",49.389999
"877","2010-06-25",49.939999
"878","2010-06-28",49.68
"879","2010-06-29",46.740002
"880","2010-06-30",45.759998
"881","2010-07-01",44.549999
"882","2010-07-02",44.189999
"883","2010-07-06",43.849998
"884","2010-07-07",44.5
"885","2010-07-08",45.34
"886","2010-07-09",46.02
"887","2010-07-12",45.619999
"888","2010-07-13",48.279999
"889","2010-07-14",47.459999
"890","2010-07-15",46.310001
"891","2010-07-16",43.799999
"892","2010-07-19",44.310001
"893","2010-07-20",46.939999
"894","2010-07-21",44.919998
"895","2010-07-22",47.970001
"896","2010-07-23",49.5
"897","2010-07-26",50.610001
"898","2010-07-27",49.709999
"899","2010-07-28",48.380001
"900","2010-07-29",48.610001
"901","2010-07-30",48.93
"902","2010-08-02",50.939999
"903","2010-08-03",49.720001
"904","2010-08-04",49.990002
"905","2010-08-05",48.709999
"906","2010-08-06",51.889999
"907","2010-08-09",52.959999
"908","2010-08-10",50.860001
"909","2010-08-11",48
"910","2010-08-12",46.450001
"911","2010-08-13",45.259998
"912","2010-08-16",45.110001
"913","2010-08-17",46.080002
"914","2010-08-18",46.369999
"915","2010-08-19",44.720001
"916","2010-08-20",44.740002
"917","2010-08-23",43.779999
"918","2010-08-24",43.540001
"919","2010-08-25",45.299999
"920","2010-08-26",44.709999
"921","2010-08-27",46.580002
"922","2010-08-30",44.650002
"923","2010-08-31",44.310001
"924","2010-09-01",46.279999
"925","2010-09-02",48.09
"926","2010-09-03",48.84
"927","2010-09-07",46.540001
"928","2010-09-08",46.470001
"929","2010-09-09",47.799999
"930","2010-09-10",48.130001
"931","2010-09-13",49.119999
"932","2010-09-14",49.310001
"933","2010-09-15",48.490002
"934","2010-09-16",48.639999
"935","2010-09-17",48.950001
"936","2010-09-20",50.139999
"937","2010-09-21",51.150002
"938","2010-09-22",49.310001
"939","2010-09-23",48.48
"940","2010-09-24",51.919998
"941","2010-09-27",51.790001
"942","2010-09-28",52.790001
"943","2010-09-29",52.369999
"944","2010-09-30",53.299999
"945","2010-10-01",54
"946","2010-10-04",53.209999
"947","2010-10-05",53.939999
"948","2010-10-06",53.299999
"949","2010-10-07",53.849998
"950","2010-10-08",54.419998
