"","date","ELP"
"212","2007-11-02",16.200001
"213","2007-11-05",16.129999
"214","2007-11-06",16.610001
"215","2007-11-07",16.33
"216","2007-11-08",16.41
"217","2007-11-09",16.27
"218","2007-11-12",15.31
"219","2007-11-13",16.440001
"220","2007-11-14",16.9
"221","2007-11-15",16.799999
"222","2007-11-16",17.09
"223","2007-11-19",16.27
"224","2007-11-20",16.549999
"225","2007-11-21",15.5
"226","2007-11-23",15.47
"227","2007-11-26",14.62
"228","2007-11-27",14.95
"229","2007-11-28",15.46
"230","2007-11-29",15.09
"231","2007-11-30",15.53
"232","2007-12-03",16.120001
"233","2007-12-04",16.1
"234","2007-12-05",16.629999
"235","2007-12-06",16.85
"236","2007-12-07",16.59
"237","2007-12-10",16.549999
"238","2007-12-11",15.8
"239","2007-12-12",15.7
"240","2007-12-13",15.44
"241","2007-12-14",14.81
"242","2007-12-17",14.39
"243","2007-12-18",14.49
"244","2007-12-19",14.6
"245","2007-12-20",14.49
"246","2007-12-21",14.63
"247","2007-12-24",15.03
"248","2007-12-26",15.65
"249","2007-12-27",15.24
"250","2007-12-28",15.22
"251","2007-12-31",15.09
"252","2008-01-02",14.93
"253","2008-01-03",15.26
"254","2008-01-04",14.83
"255","2008-01-07",14.73
"256","2008-01-08",14.88
"257","2008-01-09",15.02
"258","2008-01-10",15.3
"259","2008-01-11",15.17
"260","2008-01-14",15.15
"261","2008-01-15",14.63
"262","2008-01-16",14.64
"263","2008-01-17",13.86
"264","2008-01-18",14.31
"265","2008-01-22",14.11
"266","2008-01-23",13.98
"267","2008-01-24",14.06
"268","2008-01-25",14.11
"269","2008-01-28",14.73
"270","2008-01-29",14.61
"271","2008-01-30",14.52
"272","2008-01-31",14.6
"273","2008-02-01",14.71
"274","2008-02-04",15
"275","2008-02-05",14.4
"276","2008-02-06",14.34
"277","2008-02-07",14.68
"278","2008-02-08",14.22
"279","2008-02-11",14.77
"280","2008-02-12",15.05
"281","2008-02-13",15.36
"282","2008-02-14",15.31
"283","2008-02-15",15.3
"284","2008-02-19",15.49
"285","2008-02-20",16.01
"286","2008-02-21",16.139999
"287","2008-02-22",16.43
"288","2008-02-25",16.540001
"289","2008-02-26",16.860001
"290","2008-02-27",17.42
"291","2008-02-28",16.940001
"292","2008-02-29",16.219999
"293","2008-03-03",17.23
"294","2008-03-04",17.059999
"295","2008-03-05",17.59
"296","2008-03-06",16.700001
"297","2008-03-07",16.4
"298","2008-03-10",15.77
"299","2008-03-11",16.450001
"300","2008-03-12",16.690001
"301","2008-03-13",16.639999
"302","2008-03-14",16.6
"303","2008-03-17",16.129999
"304","2008-03-18",17.040001
"305","2008-03-19",16.51
"306","2008-03-20",17.15
"307","2008-03-24",16.709999
"308","2008-03-25",16.610001
"309","2008-03-26",16.459999
"310","2008-03-27",16.51
"311","2008-03-28",16.219999
"312","2008-03-31",16.33
"313","2008-04-01",17.1
"314","2008-04-02",17.82
"315","2008-04-03",18.52
"316","2008-04-04",18.35
"317","2008-04-07",18.17
"318","2008-04-08",18.190001
"319","2008-04-09",17.84
"320","2008-04-10",17.370001
"321","2008-04-11",17.190001
"322","2008-04-14",17
"323","2008-04-15",16.82
"324","2008-04-16",17.360001
"325","2008-04-17",17.5
"326","2008-04-18",16.969999
"327","2008-04-21",16.969999
"328","2008-04-22",17.02
"329","2008-04-23",16.98
"330","2008-04-24",16.99
"331","2008-04-25",17.190001
"332","2008-04-28",17
"333","2008-04-29",16.219999
"334","2008-04-30",17.4
"335","2008-05-01",18.16
"336","2008-05-02",17.73
"337","2008-05-05",17.940001
"338","2008-05-06",17.5
"339","2008-05-07",16.48
"340","2008-05-08",16.42
"341","2008-05-09",17.110001
"342","2008-05-12",17.389999
"343","2008-05-13",17.26
"344","2008-05-14",17.360001
"345","2008-05-15",17.559999
"346","2008-05-16",18.51
"347","2008-05-19",17.9
"348","2008-05-20",18.09
"349","2008-05-21",17.780001
"350","2008-05-22",17.790001
"351","2008-05-23",17.709999
"352","2008-05-27",17.42
"353","2008-05-28",18.16
"354","2008-05-29",17.76
"355","2008-05-30",18.129999
"356","2008-06-02",18.370001
"357","2008-06-03",17.959999
"358","2008-06-04",18.57
"359","2008-06-05",19.25
"360","2008-06-06",18.84
"361","2008-06-09",19.129999
"362","2008-06-10",18.719999
"363","2008-06-11",18.73
"364","2008-06-12",18.68
"365","2008-06-13",18.4
"366","2008-06-16",18.530001
"367","2008-06-17",19.02
"368","2008-06-18",18.76
"369","2008-06-19",19.059999
"370","2008-06-20",18.799999
"371","2008-06-23",18.41
"372","2008-06-24",19.08
"373","2008-06-25",20.07
"374","2008-06-26",19.67
"375","2008-06-27",20.129999
"376","2008-06-30",20.27
"377","2008-07-01",19.99
"378","2008-07-02",19.629999
"379","2008-07-03",19.860001
"380","2008-07-07",18.620001
"381","2008-07-08",19.16
"382","2008-07-09",19.299999
"383","2008-07-10",19.99
"384","2008-07-11",20.209999
"385","2008-07-14",20.700001
"386","2008-07-15",21.120001
"387","2008-07-16",21.26
"388","2008-07-17",20.620001
"389","2008-07-18",20.85
"390","2008-07-21",21.780001
"391","2008-07-22",21.15
"392","2008-07-23",20.1
"393","2008-07-24",20.07
"394","2008-07-25",20.33
"395","2008-07-28",20.32
"396","2008-07-29",20.559999
"397","2008-07-30",20.290001
"398","2008-07-31",20.389999
"399","2008-08-01",20.120001
"400","2008-08-04",19.940001
"401","2008-08-05",20.18
"402","2008-08-06",20.25
"403","2008-08-07",20.639999
"404","2008-08-08",19.959999
"405","2008-08-11",18.530001
"406","2008-08-12",17.959999
"407","2008-08-13",18.200001
"408","2008-08-14",18.41
"409","2008-08-15",17.889999
"410","2008-08-18",17.77
"411","2008-08-19",17.73
"412","2008-08-20",18.280001
"413","2008-08-21",18.309999
"414","2008-08-22",17.84
"415","2008-08-25",17.58
"416","2008-08-26",17.84
"417","2008-08-27",17.780001
"418","2008-08-28",17.83
"419","2008-08-29",17.190001
"420","2008-09-02",16.73
"421","2008-09-03",16.200001
"422","2008-09-04",15.31
"423","2008-09-05",15.2
"424","2008-09-08",15
"425","2008-09-09",13.88
"426","2008-09-10",13.58
"427","2008-09-11",13.76
"428","2008-09-12",14.33
"429","2008-09-15",13.63
"430","2008-09-16",13.06
"431","2008-09-17",11.66
"432","2008-09-18",11.84
"433","2008-09-19",13.98
"434","2008-09-22",13.62
"435","2008-09-23",13.42
"436","2008-09-24",13.53
"437","2008-09-25",14.59
"438","2008-09-26",14.65
"439","2008-09-29",12.64
"440","2008-09-30",13.72
"441","2008-10-01",14.32
"442","2008-10-02",13.33
"443","2008-10-03",13.13
"444","2008-10-06",11.16
"445","2008-10-07",10.18
"446","2008-10-08",9.53
"447","2008-10-09",9.25
"448","2008-10-10",8.77
"449","2008-10-13",10.92
"450","2008-10-14",12.02
"451","2008-10-15",10.22
"452","2008-10-16",10.49
"453","2008-10-17",10.93
"454","2008-10-20",11.75
"455","2008-10-21",10.96
"456","2008-10-22",9.52
"457","2008-10-23",9.83
"458","2008-10-24",9.07
"459","2008-10-27",8.98
"460","2008-10-28",10.34
"461","2008-10-29",10.82
"462","2008-10-30",11.58
"463","2008-10-31",11.12
"464","2008-11-03",11.69
"465","2008-11-04",12.15
"466","2008-11-05",10.6
"467","2008-11-06",10.64
"468","2008-11-07",11.5
"469","2008-11-10",11.18
"470","2008-11-11",11.06
"471","2008-11-12",10.51
"472","2008-11-13",11.5
"473","2008-11-14",10.95
"474","2008-11-17",11.15
"475","2008-11-18",11.21
"476","2008-11-19",10.46
"477","2008-11-20",9.58
"478","2008-11-21",11.12
"479","2008-11-24",11.39
"480","2008-11-25",11.09
"481","2008-11-26",11.61
"482","2008-11-28",11.84
"483","2008-12-01",10.52
"484","2008-12-02",11.39
"485","2008-12-03",10.94
"486","2008-12-04",10.72
"487","2008-12-05",11.32
"488","2008-12-08",11
"489","2008-12-09",10.93
"490","2008-12-10",10.63
"491","2008-12-11",10.41
"492","2008-12-12",11.01
"493","2008-12-15",10.66
"494","2008-12-16",11.48
"495","2008-12-17",10.86
"496","2008-12-18",10.97
"497","2008-12-19",11.03
"498","2008-12-22",10.62
"499","2008-12-23",10.27
"500","2008-12-24",10.05
"501","2008-12-26",10.36
"502","2008-12-29",9.97
"503","2008-12-30",10.46
"504","2008-12-31",10.54
"505","2009-01-02",11.11
"506","2009-01-05",11.04
"507","2009-01-06",11.53
"508","2009-01-07",11.14
"509","2009-01-08",10.74
"510","2009-01-09",11.1
"511","2009-01-12",10.88
"512","2009-01-13",10.94
"513","2009-01-14",10.75
"514","2009-01-15",11.01
"515","2009-01-16",10.9
"516","2009-01-20",9.69
"517","2009-01-21",10.13
"518","2009-01-22",9.41
"519","2009-01-23",9.61
"520","2009-01-26",9.61
"521","2009-01-27",9.45
"522","2009-01-28",9.67
"523","2009-01-29",9.45
"524","2009-01-30",9.24
"525","2009-02-02",9.42
"526","2009-02-03",9.25
"527","2009-02-04",9.37
"528","2009-02-05",9.52
"529","2009-02-06",9.73
"530","2009-02-09",9.71
"531","2009-02-10",9.57
"532","2009-02-11",9.71
"533","2009-02-12",9.76
"534","2009-02-13",9.76
"535","2009-02-17",9.15
"536","2009-02-18",9
"537","2009-02-19",9
"538","2009-02-20",8.9
"539","2009-02-23",8.32
"540","2009-02-24",8.8
"541","2009-02-25",8.9
"542","2009-02-26",9.05
"543","2009-02-27",9.19
"544","2009-03-02",8.76
"545","2009-03-03",8.71
"546","2009-03-04",9.17
"547","2009-03-05",8.95
"548","2009-03-06",9.07
"549","2009-03-09",8.99
"550","2009-03-10",9.42
"551","2009-03-11",9.35
"552","2009-03-12",9.34
"553","2009-03-13",9.39
"554","2009-03-16",9.4
"555","2009-03-17",9.52
"556","2009-03-18",9.95
"557","2009-03-19",9.99
"558","2009-03-20",9.7
"559","2009-03-23",9.97
"560","2009-03-24",10.08
"561","2009-03-25",10.25
"562","2009-03-26",10.72
"563","2009-03-27",10.35
"564","2009-03-30",10.26
"565","2009-03-31",10.43
"566","2009-04-01",10.96
"567","2009-04-02",11.38
"568","2009-04-03",11.65
"569","2009-04-06",11.58
"570","2009-04-07",11.52
"571","2009-04-08",11.79
"572","2009-04-09",12.41
"573","2009-04-13",12.29
"574","2009-04-14",11.87
"575","2009-04-15",11.94
"576","2009-04-16",12.14
"577","2009-04-17",12.37
"578","2009-04-20",11.63
"579","2009-04-21",12.16
"580","2009-04-22",11.97
"581","2009-04-23",12.31
"582","2009-04-24",12.11
"583","2009-04-27",11.76
"584","2009-04-28",12.52
"585","2009-04-29",12.73
"586","2009-04-30",12.54
"587","2009-05-01",12.85
"588","2009-05-04",13.09
"589","2009-05-05",12.71
"590","2009-05-06",13
"591","2009-05-07",13.01
"592","2009-05-08",13.55
"593","2009-05-11",13.39
"594","2009-05-12",13.13
"595","2009-05-13",12.66
"596","2009-05-14",13.06
"597","2009-05-15",12.82
"598","2009-05-18",13.28
"599","2009-05-19",13.34
"600","2009-05-20",13.18
"601","2009-05-21",12.99
"602","2009-05-22",13.18
"603","2009-05-26",13.23
"604","2009-05-27",13.37
"605","2009-05-28",13.65
"606","2009-05-29",14.09
"607","2009-06-01",14.63
"608","2009-06-02",14.09
"609","2009-06-03",13.95
"610","2009-06-04",14.52
"611","2009-06-05",14.56
"612","2009-06-08",14.37
"613","2009-06-09",14.52
"614","2009-06-10",14.92
"615","2009-06-11",15.63
"616","2009-06-12",15.73
"617","2009-06-15",15.24
"618","2009-06-16",14.14
"619","2009-06-17",13.64
"620","2009-06-18",13.61
"621","2009-06-19",14.46
"622","2009-06-22",13.96
"623","2009-06-23",13.81
"624","2009-06-24",13.78
"625","2009-06-25",13.9
"626","2009-06-26",13.84
"627","2009-06-29",14.09
"628","2009-06-30",14.13
"629","2009-07-01",14.18
"630","2009-07-02",14
"631","2009-07-06",13.82
"632","2009-07-07",13.52
"633","2009-07-08",13.46
"634","2009-07-09",13.71
"635","2009-07-10",13.57
"636","2009-07-13",14.04
"637","2009-07-14",13.59
"638","2009-07-15",14.22
"639","2009-07-16",14.21
"640","2009-07-17",14.32
"641","2009-07-20",14.59
"642","2009-07-21",14.77
"643","2009-07-22",14.5
"644","2009-07-23",14.86
"645","2009-07-24",14.91
"646","2009-07-27",15.22
"647","2009-07-28",15.2
"648","2009-07-29",15.12
"649","2009-07-30",15.49
"650","2009-07-31",15.52
"651","2009-08-03",16.049999
"652","2009-08-04",15.94
"653","2009-08-05",16.02
"654","2009-08-06",15.88
"655","2009-08-07",15.98
"656","2009-08-10",15.63
"657","2009-08-11",15.43
"658","2009-08-12",15.53
"659","2009-08-13",15.25
"660","2009-08-14",15.39
"661","2009-08-17",14.84
"662","2009-08-18",15.04
"663","2009-08-19",15.19
"664","2009-08-20",15.19
"665","2009-08-21",15.57
"666","2009-08-24",15.81
"667","2009-08-25",15.41
"668","2009-08-26",15.49
"669","2009-08-27",15.39
"670","2009-08-28",15.43
"671","2009-08-31",15.41
"672","2009-09-01",15.24
"673","2009-09-02",15.27
"674","2009-09-03",15.58
"675","2009-09-04",15.8
"676","2009-09-08",16.15
"677","2009-09-09",16.459999
"678","2009-09-10",16.809999
"679","2009-09-11",16.379999
"680","2009-09-14",16.33
"681","2009-09-15",16.790001
"682","2009-09-16",17.4
"683","2009-09-17",17.049999
"684","2009-09-18",17.370001
"685","2009-09-21",17.32
"686","2009-09-22",17.540001
"687","2009-09-23",17.1
"688","2009-09-24",17.02
"689","2009-09-25",17.25
"690","2009-09-28",17.34
"691","2009-09-29",17.27
"692","2009-09-30",17.629999
"693","2009-10-01",17.33
"694","2009-10-02",17.559999
"695","2009-10-05",18.23
"696","2009-10-06",18.280001
"697","2009-10-07",18.280001
"698","2009-10-08",18.75
"699","2009-10-09",18.9
"700","2009-10-12",19.370001
"701","2009-10-13",18.99
"702","2009-10-14",19.41
"703","2009-10-15",19.48
"704","2009-10-16",19.09
"705","2009-10-19",19.52
"706","2009-10-20",19
"707","2009-10-21",18.98
"708","2009-10-22",19.01
"709","2009-10-23",18.709999
"710","2009-10-26",18.610001
"711","2009-10-27",18.25
"712","2009-10-28",17.469999
"713","2009-10-29",18.389999
"714","2009-10-30",17.6
"715","2009-11-02",17.549999
"716","2009-11-03",17.59
"717","2009-11-04",17.82
"718","2009-11-05",18.4
"719","2009-11-06",18.620001
"720","2009-11-09",19.48
"721","2009-11-10",19.35
"722","2009-11-11",19.09
"723","2009-11-12",18.799999
"724","2009-11-13",19.370001
"725","2009-11-16",20.049999
"726","2009-11-17",19.959999
"727","2009-11-18",19.82
"728","2009-11-19",19.629999
"729","2009-11-20",19.16
"730","2009-11-23",20.01
"731","2009-11-24",20.23
"732","2009-11-25",20.25
"733","2009-11-27",20.07
"734","2009-11-30",20.190001
"735","2009-12-01",20.139999
"736","2009-12-02",21.02
"737","2009-12-03",20.77
"738","2009-12-04",20.879999
"739","2009-12-07",20.98
"740","2009-12-08",20.870001
"741","2009-12-09",21.58
"742","2009-12-10",22.360001
"743","2009-12-11",22.52
"744","2009-12-14",22.48
"745","2009-12-15",21.98
"746","2009-12-16",21.85
"747","2009-12-17",21.370001
"748","2009-12-18",21.110001
"749","2009-12-21",21.870001
"750","2009-12-22",21.469999
"751","2009-12-23",21.709999
"752","2009-12-24",22.059999
"753","2009-12-28",21.629999
"754","2009-12-29",21.700001
"755","2009-12-30",21.799999
"756","2009-12-31",21.450001
"757","2010-01-04",22.370001
"758","2010-01-05",22.6
"759","2010-01-06",22.620001
"760","2010-01-07",22.18
"761","2010-01-08",22.620001
"762","2010-01-11",22.93
"763","2010-01-12",23.120001
"764","2010-01-13",22.42
"765","2010-01-14",21.780001
"766","2010-01-15",21.51
"767","2010-01-19",21.790001
"768","2010-01-20",21.280001
"769","2010-01-21",20.889999
"770","2010-01-22",20.549999
"771","2010-01-25",20.68
"772","2010-01-26",20.540001
"773","2010-01-27",20.76
"774","2010-01-28",20.610001
"775","2010-01-29",20.35
"776","2010-02-01",21.219999
"777","2010-02-02",21.1
"778","2010-02-03",20.790001
"779","2010-02-04",19.879999
"780","2010-02-05",20.35
"781","2010-02-08",20.17
"782","2010-02-09",21.08
"783","2010-02-10",21.23
"784","2010-02-11",21.549999
"785","2010-02-12",21.559999
"786","2010-02-16",22.07
"787","2010-02-17",21.799999
"788","2010-02-18",21.790001
"789","2010-02-19",21.5
"790","2010-02-22",21.120001
"791","2010-02-23",20.639999
"792","2010-02-24",20.360001
"793","2010-02-25",20.57
"794","2010-02-26",20.49
"795","2010-03-01",21.1
"796","2010-03-02",21.34
"797","2010-03-03",21.459999
"798","2010-03-04",21.290001
"799","2010-03-05",21.68
"800","2010-03-08",21.4
"801","2010-03-09",21.85
"802","2010-03-10",21.75
"803","2010-03-11",21.92
"804","2010-03-12",21.889999
"805","2010-03-15",21.83
"806","2010-03-16",21.83
"807","2010-03-17",21.969999
"808","2010-03-18",21.389999
"809","2010-03-19",21.049999
"810","2010-03-22",21.299999
"811","2010-03-23",21.309999
"812","2010-03-24",20.870001
"813","2010-03-25",20.42
"814","2010-03-26",20.450001
"815","2010-03-29",20.9
"816","2010-03-30",20.709999
"817","2010-03-31",20.48
"818","2010-04-01",21.120001
"819","2010-04-05",21.209999
"820","2010-04-06",21.290001
"821","2010-04-07",20.93
"822","2010-04-08",20.799999
"823","2010-04-09",20.67
"824","2010-04-12",20.530001
"825","2010-04-13",20.85
"826","2010-04-14",21.280001
"827","2010-04-15",20.59
"828","2010-04-16",20.17
"829","2010-04-19",20.129999
"830","2010-04-20",20.120001
"831","2010-04-21",20.190001
"832","2010-04-22",20.299999
"833","2010-04-23",20.469999
"834","2010-04-26",20.75
"835","2010-04-27",20.41
"836","2010-04-28",20.32
"837","2010-04-29",20.700001
"838","2010-04-30",20.68
"839","2010-05-03",20.860001
"840","2010-05-04",20.280001
"841","2010-05-05",19.700001
"842","2010-05-06",18.959999
"843","2010-05-07",19.450001
"844","2010-05-10",20.59
"845","2010-05-11",20.34
"846","2010-05-12",20.459999
"847","2010-05-13",19.84
"848","2010-05-14",19.280001
"849","2010-05-17",19.530001
"850","2010-05-18",19.02
"851","2010-05-19",19.32
"852","2010-05-20",18.280001
"853","2010-05-21",18.66
"854","2010-05-24",18.4
"855","2010-05-25",18.23
"856","2010-05-26",18.209999
"857","2010-05-27",18.77
"858","2010-05-28",18.549999
"859","2010-06-01",18.07
"860","2010-06-02",18.42
"861","2010-06-03",18.74
"862","2010-06-04",18.389999
"863","2010-06-07",18.25
"864","2010-06-08",18.469999
"865","2010-06-09",18.450001
"866","2010-06-10",18.870001
"867","2010-06-11",18.700001
"868","2010-06-14",18.75
"869","2010-06-15",18.790001
"870","2010-06-16",18.9
"871","2010-06-17",19.16
"872","2010-06-18",19.299999
"873","2010-06-21",19.610001
"874","2010-06-22",19.57
"875","2010-06-23",19.370001
"876","2010-06-24",19.83
"877","2010-06-25",20.09
"878","2010-06-28",20.34
"879","2010-06-29",20.25
"880","2010-06-30",20.65
"881","2010-07-01",20.370001
"882","2010-07-02",21.16
"883","2010-07-06",21.450001
"884","2010-07-07",21.809999
"885","2010-07-08",21.25
"886","2010-07-09",21.440001
"887","2010-07-12",21.02
"888","2010-07-13",21.43
"889","2010-07-14",21.32
"890","2010-07-15",21.370001
"891","2010-07-16",20.93
"892","2010-07-19",20.84
"893","2010-07-20",21.08
"894","2010-07-21",20.889999
"895","2010-07-22",21.370001
"896","2010-07-23",21.469999
"897","2010-07-26",21.58
"898","2010-07-27",22.049999
"899","2010-07-28",22.049999
"900","2010-07-29",21.76
"901","2010-07-30",21.92
"902","2010-08-02",22.559999
"903","2010-08-03",22.65
"904","2010-08-04",22.67
"905","2010-08-05",22.77
"906","2010-08-06",22.879999
"907","2010-08-09",22.82
"908","2010-08-10",22.59
"909","2010-08-11",22.379999
"910","2010-08-12",22.18
"911","2010-08-13",22.110001
"912","2010-08-16",22.32
"913","2010-08-17",22.549999
"914","2010-08-18",22.91
"915","2010-08-19",23.190001
"916","2010-08-20",23.209999
"917","2010-08-23",22.75
"918","2010-08-24",22.68
"919","2010-08-25",22.58
"920","2010-08-26",22.049999
"921","2010-08-27",22.690001
"922","2010-08-30",22.49
"923","2010-08-31",22.24
"924","2010-09-01",22.469999
"925","2010-09-02",22.4
"926","2010-09-03",22.379999
"927","2010-09-07",22.25
"928","2010-09-08",21.799999
"929","2010-09-09",22
"930","2010-09-10",22.35
"931","2010-09-13",22.85
"932","2010-09-14",23.1
"933","2010-09-15",23.120001
"934","2010-09-16",22.77
"935","2010-09-17",22.75
"936","2010-09-20",22.82
"937","2010-09-21",22.99
"938","2010-09-22",22.67
"939","2010-09-23",22.73
"940","2010-09-24",22.290001
"941","2010-09-27",22.32
"942","2010-09-28",22.389999
"943","2010-09-29",22.49
"944","2010-09-30",22.25
"945","2010-10-01",22.379999
"946","2010-10-04",23.209999
"947","2010-10-05",24.34
"948","2010-10-06",24.27
"949","2010-10-07",24.02
"950","2010-10-08",24.870001
"951","2010-10-11",24.809999
"952","2010-10-12",24.49
"953","2010-10-13",25.139999
"954","2010-10-14",24.700001
"955","2010-10-15",24.32
"956","2010-10-18",24.52
"957","2010-10-19",24.35
"958","2010-10-20",24.07
"959","2010-10-21",24.030001
"960","2010-10-22",23.34
"961","2010-10-25",23.389999
"962","2010-10-26",23.610001
"963","2010-10-27",23.530001
"964","2010-10-28",23.459999
"965","2010-10-29",23.23
"966","2010-11-01",23.379999
"967","2010-11-02",23.549999
"968","2010-11-03",23.75
"969","2010-11-04",24.77
"970","2010-11-05",24.9
"971","2010-11-08",24.83
"972","2010-11-09",24.9
"973","2010-11-10",24.950001
"974","2010-11-11",24.040001
"975","2010-11-12",23.690001
"976","2010-11-15",23.74
"977","2010-11-16",23.65
"978","2010-11-17",23.84
"979","2010-11-18",24.440001
"980","2010-11-19",24.780001
"981","2010-11-22",24.450001
"982","2010-11-23",24.27
"983","2010-11-24",24.76
