"","date","CPB"
"1","2007-01-03",38.799999
"2","2007-01-04",38.639999
"3","2007-01-05",37.959999
"4","2007-01-08",38.099998
"5","2007-01-09",38.34
"6","2007-01-10",38.040001
"7","2007-01-11",37.900002
"8","2007-01-12",37.779999
"9","2007-01-16",37.5
"10","2007-01-17",37.599998
"11","2007-01-18",37.630001
"12","2007-01-19",37.830002
"13","2007-01-22",38.139999
"14","2007-01-23",38.27
"15","2007-01-24",38.48
"16","2007-01-25",38.470001
"17","2007-01-26",38.18
"18","2007-01-29",38.169998
"19","2007-01-30",38.200001
"20","2007-01-31",38.48
"21","2007-02-01",38.75
"22","2007-02-02",38.959999
"23","2007-02-05",38.919998
"24","2007-02-06",38.959999
"25","2007-02-07",38.970001
"26","2007-02-08",38.869999
"27","2007-02-09",39.029999
"28","2007-02-12",39.07
"29","2007-02-13",38.990002
"30","2007-02-14",39.049999
"31","2007-02-15",39.580002
"32","2007-02-16",42.290001
"33","2007-02-20",42.389999
"34","2007-02-21",42.09
"35","2007-02-22",42.299999
"36","2007-02-23",41.880001
"37","2007-02-26",41.700001
"38","2007-02-27",40.439999
"39","2007-02-28",40.860001
"40","2007-03-01",40.450001
"41","2007-03-02",39.82
"42","2007-03-05",39.59
"43","2007-03-06",39.880001
"44","2007-03-07",39.200001
"45","2007-03-08",39.52
"46","2007-03-09",40.09
"47","2007-03-12",40.200001
"48","2007-03-13",39.240002
"49","2007-03-14",39.099998
"50","2007-03-15",39.529999
"51","2007-03-16",38.939999
"52","2007-03-19",39.48
"53","2007-03-20",39.639999
"54","2007-03-21",40.189999
"55","2007-03-22",40.330002
"56","2007-03-23",39.98
"57","2007-03-26",40.029999
"58","2007-03-27",39.220001
"59","2007-03-28",38.509998
"60","2007-03-29",38.630001
"61","2007-03-30",38.950001
"62","2007-04-02",38.52
"63","2007-04-03",38.77
"64","2007-04-04",38.450001
"65","2007-04-05",38.43
"66","2007-04-09",38.549999
"67","2007-04-10",38.380001
"68","2007-04-11",38.580002
"69","2007-04-12",38.970001
"70","2007-04-13",39.119999
"71","2007-04-16",39.41
"72","2007-04-17",39.509998
"73","2007-04-18",39.619999
"74","2007-04-19",39.610001
"75","2007-04-20",39.700001
"76","2007-04-23",39.599998
"77","2007-04-24",39.939999
"78","2007-04-25",39.970001
"79","2007-04-26",39.93
"80","2007-04-27",39.200001
"81","2007-04-30",39.099998
"82","2007-05-01",39.439999
"83","2007-05-02",39.470001
"84","2007-05-03",39.400002
"85","2007-05-04",39.470001
"86","2007-05-07",39.389999
"87","2007-05-08",39.07
"88","2007-05-09",38.77
"89","2007-05-10",38.650002
"90","2007-05-11",38.669998
"91","2007-05-14",38.82
"92","2007-05-15",38.869999
"93","2007-05-16",39.080002
"94","2007-05-17",39.169998
"95","2007-05-18",39.5
"96","2007-05-21",39.5
"97","2007-05-22",39.560001
"98","2007-05-23",38.98
"99","2007-05-24",39.049999
"100","2007-05-25",39.23
"101","2007-05-29",39.369999
"102","2007-05-30",39.48
"103","2007-05-31",39.700001
"104","2007-06-01",39.790001
"105","2007-06-04",39.619999
"106","2007-06-05",39.27
"107","2007-06-06",38.810001
"108","2007-06-07",38.59
"109","2007-06-08",38.77
"110","2007-06-11",38.970001
"111","2007-06-12",38.580002
"112","2007-06-13",39.57
"113","2007-06-14",39.349998
"114","2007-06-15",39.380001
"115","2007-06-18",39.279999
"116","2007-06-19",38.889999
"117","2007-06-20",38.57
"118","2007-06-21",38.84
"119","2007-06-22",38.580002
"120","2007-06-25",38.470001
"121","2007-06-26",38.209999
"122","2007-06-27",38.41
"123","2007-06-28",38.279999
"124","2007-06-29",38.810001
"125","2007-07-02",38.709999
"126","2007-07-03",38.450001
"127","2007-07-05",37.900002
"128","2007-07-06",38.049999
"129","2007-07-09",38.18
"130","2007-07-10",37.73
"131","2007-07-11",38.900002
"132","2007-07-12",39.049999
"133","2007-07-13",39.259998
"134","2007-07-16",38.799999
"135","2007-07-17",38.23
"136","2007-07-18",39.060001
"137","2007-07-19",39.259998
"138","2007-07-20",38.580002
"139","2007-07-23",38.950001
"140","2007-07-24",38.02
"141","2007-07-25",38.75
"142","2007-07-26",38.209999
"143","2007-07-27",37.490002
"144","2007-07-30",37.509998
"145","2007-07-31",36.830002
"146","2007-08-01",37.400002
"147","2007-08-02",37.209999
"148","2007-08-03",36.529999
"149","2007-08-06",37.970001
"150","2007-08-07",37.529999
"151","2007-08-08",36.950001
"152","2007-08-09",35.25
"153","2007-08-10",35.98
"154","2007-08-13",36.349998
"155","2007-08-14",35.900002
"156","2007-08-15",35.369999
"157","2007-08-16",36.07
"158","2007-08-17",36.419998
"159","2007-08-20",35.880001
"160","2007-08-21",35.950001
"161","2007-08-22",37.330002
"162","2007-08-23",37.18
"163","2007-08-24",38.32
"164","2007-08-27",37.720001
"165","2007-08-28",37.009998
"166","2007-08-29",37.040001
"167","2007-08-30",37.700001
"168","2007-08-31",37.75
"169","2007-09-04",38.18
"170","2007-09-05",38
"171","2007-09-06",36.68
"172","2007-09-07",35.540001
"173","2007-09-10",35.299999
"174","2007-09-11",35.200001
"175","2007-09-12",35.130001
"176","2007-09-13",35.450001
"177","2007-09-14",35.68
"178","2007-09-17",35.099998
"179","2007-09-18",35.639999
"180","2007-09-19",35.360001
"181","2007-09-20",35.060001
"182","2007-09-21",35.400002
"183","2007-09-24",35.619999
"184","2007-09-25",36.349998
"185","2007-09-26",36.669998
"186","2007-09-27",37.169998
"187","2007-09-28",37
"188","2007-10-01",36.900002
"189","2007-10-02",36.650002
"190","2007-10-03",36.5
"191","2007-10-04",36.290001
"192","2007-10-05",36.400002
"193","2007-10-08",35.709999
"194","2007-10-09",36.049999
"195","2007-10-10",35.880001
"196","2007-10-11",36.25
"197","2007-10-12",36.349998
"198","2007-10-15",36.27
"199","2007-10-16",36.07
"200","2007-10-17",36.389999
"201","2007-10-18",36.25
"202","2007-10-19",35.619999
"203","2007-10-22",35.810001
"204","2007-10-23",35.639999
"205","2007-10-24",35.66
"206","2007-10-25",36.18
"207","2007-10-26",36.470001
"208","2007-10-29",36.59
"209","2007-10-30",36.380001
"210","2007-10-31",36.98
"211","2007-11-01",36.419998
"212","2007-11-02",36.849998
"213","2007-11-05",36.939999
"214","2007-11-06",36.900002
"215","2007-11-07",35.580002
"216","2007-11-08",36
"217","2007-11-09",35.610001
"218","2007-11-12",35.049999
"219","2007-11-13",35.52
"220","2007-11-14",35.34
"221","2007-11-15",35
"222","2007-11-16",35.259998
"223","2007-11-19",34.939999
"224","2007-11-20",34.529999
"225","2007-11-21",34.900002
"226","2007-11-23",35.060001
"227","2007-11-26",35.139999
"228","2007-11-27",35.790001
"229","2007-11-28",36.540001
"230","2007-11-29",36.450001
"231","2007-11-30",36.720001
"232","2007-12-03",36.669998
"233","2007-12-04",36.740002
"234","2007-12-05",36.790001
"235","2007-12-06",36.970001
"236","2007-12-07",36.990002
"237","2007-12-10",37.27
"238","2007-12-11",37.009998
"239","2007-12-12",36.830002
"240","2007-12-13",36.810001
"241","2007-12-14",36.389999
"242","2007-12-17",35.919998
"243","2007-12-18",36.259998
"244","2007-12-19",36.400002
"245","2007-12-20",36.099998
"246","2007-12-21",36.349998
"247","2007-12-24",36.529999
"248","2007-12-26",36.290001
"249","2007-12-27",35.860001
"250","2007-12-28",35.900002
"251","2007-12-31",35.73
"252","2008-01-02",34.98
"253","2008-01-03",34.91
"254","2008-01-04",34.650002
"255","2008-01-07",34.990002
"256","2008-01-08",34.5
"257","2008-01-09",34.32
"258","2008-01-10",34.369999
"259","2008-01-11",33.75
"260","2008-01-14",33.68
"261","2008-01-15",32.849998
"262","2008-01-16",32.810001
"263","2008-01-17",32.34
"264","2008-01-18",31.809999
"265","2008-01-22",31
"266","2008-01-23",31.5
"267","2008-01-24",31.57
"268","2008-01-25",31.209999
"269","2008-01-28",31.639999
"270","2008-01-29",31.959999
"271","2008-01-30",31.93
"272","2008-01-31",31.559999
"273","2008-02-01",32.419998
"274","2008-02-04",32.18
"275","2008-02-05",31.49
"276","2008-02-06",31.52
"277","2008-02-07",31.73
"278","2008-02-08",31.07
"279","2008-02-11",31.190001
"280","2008-02-12",31.59
"281","2008-02-13",31.49
"282","2008-02-14",31.51
"283","2008-02-15",33.439999
"284","2008-02-19",32.57
"285","2008-02-20",32.240002
"286","2008-02-21",32.759998
"287","2008-02-22",32.669998
"288","2008-02-25",32.959999
"289","2008-02-26",33.240002
"290","2008-02-27",32.82
"291","2008-02-28",32.869999
"292","2008-02-29",32.290001
"293","2008-03-03",32.029999
"294","2008-03-04",32.040001
"295","2008-03-05",32.299999
"296","2008-03-06",31.719999
"297","2008-03-07",31.58
"298","2008-03-10",31.58
"299","2008-03-11",31.74
"300","2008-03-12",32.580002
"301","2008-03-13",32.310001
"302","2008-03-14",31.690001
"303","2008-03-17",31.6
"304","2008-03-18",32.299999
"305","2008-03-19",32.619999
"306","2008-03-20",33.389999
"307","2008-03-24",33.419998
"308","2008-03-25",33.849998
"309","2008-03-26",33.279999
"310","2008-03-27",33.560001
"311","2008-03-28",33.77
"312","2008-03-31",33.950001
"313","2008-04-01",34.509998
"314","2008-04-02",34.459999
"315","2008-04-03",33.549999
"316","2008-04-04",34.169998
"317","2008-04-07",34.119999
"318","2008-04-08",33.75
"319","2008-04-09",33.82
"320","2008-04-10",33.349998
"321","2008-04-11",33.41
"322","2008-04-14",33.419998
"323","2008-04-15",33.740002
"324","2008-04-16",34.32
"325","2008-04-17",34.889999
"326","2008-04-18",35.209999
"327","2008-04-21",34.939999
"328","2008-04-22",34.439999
"329","2008-04-23",34.610001
"330","2008-04-24",34.639999
"331","2008-04-25",34.66
"332","2008-04-28",34.540001
"333","2008-04-29",34.799999
"334","2008-04-30",34.799999
"335","2008-05-01",35.700001
"336","2008-05-02",35.529999
"337","2008-05-05",35.34
"338","2008-05-06",35.549999
"339","2008-05-07",34.98
"340","2008-05-08",35.34
"341","2008-05-09",35.400002
"342","2008-05-12",35.779999
"343","2008-05-13",35.740002
"344","2008-05-14",35.939999
"345","2008-05-15",35.68
"346","2008-05-16",35.950001
"347","2008-05-19",33.700001
"348","2008-05-20",33.18
"349","2008-05-21",32.900002
"350","2008-05-22",33.400002
"351","2008-05-23",32.810001
"352","2008-05-27",33.060001
"353","2008-05-28",32.900002
"354","2008-05-29",33.209999
"355","2008-05-30",33.48
"356","2008-06-02",33.25
"357","2008-06-03",33.200001
"358","2008-06-04",33.509998
"359","2008-06-05",33.400002
"360","2008-06-06",32.669998
"361","2008-06-09",33.02
"362","2008-06-10",33.349998
"363","2008-06-11",33.110001
"364","2008-06-12",33.400002
"365","2008-06-13",34.639999
"366","2008-06-16",34.279999
"367","2008-06-17",33.759998
"368","2008-06-18",33.509998
"369","2008-06-19",33.84
"370","2008-06-20",33.419998
"371","2008-06-23",33.450001
"372","2008-06-24",33.529999
"373","2008-06-25",33.599998
"374","2008-06-26",32.68
"375","2008-06-27",32.18
"376","2008-06-30",33.459999
"377","2008-07-01",34.060001
"378","2008-07-02",33.82
"379","2008-07-03",34.68
"380","2008-07-07",34.849998
"381","2008-07-08",35.080002
"382","2008-07-09",35.02
"383","2008-07-10",35.040001
"384","2008-07-11",34.849998
"385","2008-07-14",34.900002
"386","2008-07-15",35.200001
"387","2008-07-16",35.540001
"388","2008-07-17",35.610001
"389","2008-07-18",35.34
"390","2008-07-21",35.110001
"391","2008-07-22",35.299999
"392","2008-07-23",36.419998
"393","2008-07-24",36.080002
"394","2008-07-25",35.93
"395","2008-07-28",35.560001
"396","2008-07-29",36.450001
"397","2008-07-30",36.860001
"398","2008-07-31",36.380001
"399","2008-08-01",35.849998
"400","2008-08-04",36.400002
"401","2008-08-05",36.650002
"402","2008-08-06",36.759998
"403","2008-08-07",36.16
"404","2008-08-08",37.389999
"405","2008-08-11",37.950001
"406","2008-08-12",37.810001
"407","2008-08-13",37.790001
"408","2008-08-14",37.889999
"409","2008-08-15",37.970001
"410","2008-08-18",37.75
"411","2008-08-19",37.200001
"412","2008-08-20",37.459999
"413","2008-08-21",37.16
"414","2008-08-22",37.580002
"415","2008-08-25",37.310001
"416","2008-08-26",36.73
"417","2008-08-27",37.150002
"418","2008-08-28",37.369999
"419","2008-08-29",36.810001
"420","2008-09-02",37.41
"421","2008-09-03",36.540001
"422","2008-09-04",36.23
"423","2008-09-05",36.630001
"424","2008-09-08",37.619999
"425","2008-09-09",37.450001
"426","2008-09-10",37.580002
"427","2008-09-11",39
"428","2008-09-12",39.200001
"429","2008-09-15",39.200001
"430","2008-09-16",38.66
"431","2008-09-17",38.189999
"432","2008-09-18",38.48
"433","2008-09-19",38.599998
"434","2008-09-22",37.459999
"435","2008-09-23",37.860001
"436","2008-09-24",37.630001
"437","2008-09-25",37.91
"438","2008-09-26",37.630001
"439","2008-09-29",37.75
"440","2008-09-30",38.599998
"441","2008-10-01",40.150002
"442","2008-10-02",39.470001
"443","2008-10-03",39.630001
"444","2008-10-06",38.939999
"445","2008-10-07",38.669998
"446","2008-10-08",37.759998
"447","2008-10-09",34.650002
"448","2008-10-10",34.119999
"449","2008-10-13",35.650002
"450","2008-10-14",36
"451","2008-10-15",34.68
"452","2008-10-16",35.970001
"453","2008-10-17",36.799999
"454","2008-10-20",36.650002
"455","2008-10-21",36.77
"456","2008-10-22",36.009998
"457","2008-10-23",37
"458","2008-10-24",35.790001
"459","2008-10-27",35.919998
"460","2008-10-28",38.98
"461","2008-10-29",37.439999
"462","2008-10-30",37.939999
"463","2008-10-31",37.950001
"464","2008-11-03",38.23
"465","2008-11-04",38.959999
"466","2008-11-05",38.299999
"467","2008-11-06",36.810001
"468","2008-11-07",37.220001
"469","2008-11-10",37.299999
"470","2008-11-11",37.060001
"471","2008-11-12",36.68
"472","2008-11-13",38.849998
"473","2008-11-14",37.529999
"474","2008-11-17",37.66
"475","2008-11-18",37.580002
"476","2008-11-19",36.939999
"477","2008-11-20",35.419998
"478","2008-11-21",36.27
"479","2008-11-24",33.52
"480","2008-11-25",31.030001
"481","2008-11-26",31.879999
"482","2008-11-28",32.049999
"483","2008-12-01",29.9
"484","2008-12-02",30.32
"485","2008-12-03",30.35
"486","2008-12-04",29.58
"487","2008-12-05",30.1
"488","2008-12-08",29.860001
"489","2008-12-09",29.08
"490","2008-12-10",28.370001
"491","2008-12-11",28.610001
"492","2008-12-12",28.68
"493","2008-12-15",28.370001
"494","2008-12-16",29.459999
"495","2008-12-17",28.870001
"496","2008-12-18",28.469999
"497","2008-12-19",28.379999
"498","2008-12-22",27.799999
"499","2008-12-23",27.84
"500","2008-12-24",28.889999
"501","2008-12-26",28.459999
"502","2008-12-29",28.75
"503","2008-12-30",29.5
"504","2008-12-31",30.01
"505","2009-01-02",30.43
"506","2009-01-05",30.4
"507","2009-01-06",29.799999
"508","2009-01-07",29.299999
"509","2009-01-08",29.24
"510","2009-01-09",29.059999
"511","2009-01-12",29.309999
"512","2009-01-13",29.02
"513","2009-01-14",29.120001
"514","2009-01-15",29.41
"515","2009-01-16",29.719999
"516","2009-01-20",29.67
"517","2009-01-21",29.98
"518","2009-01-22",29.99
"519","2009-01-23",30.25
"520","2009-01-26",30.299999
"521","2009-01-27",30.74
"522","2009-01-28",31.110001
"523","2009-01-29",30.969999
"524","2009-01-30",30.370001
"525","2009-02-02",30.73
"526","2009-02-03",31.299999
"527","2009-02-04",30.879999
"528","2009-02-05",30.719999
"529","2009-02-06",30.559999
"530","2009-02-09",31.01
"531","2009-02-10",30.17
"532","2009-02-11",30.25
"533","2009-02-12",30.629999
"534","2009-02-13",30.879999
"535","2009-02-17",29.780001
"536","2009-02-18",29.370001
"537","2009-02-19",29.559999
"538","2009-02-20",29.450001
"539","2009-02-23",28.629999
"540","2009-02-24",28.65
"541","2009-02-25",28.690001
"542","2009-02-26",27.5
"543","2009-02-27",26.77
"544","2009-03-02",26.469999
"545","2009-03-03",26.68
"546","2009-03-04",26.67
"547","2009-03-05",26.280001
"548","2009-03-06",26.549999
"549","2009-03-09",25.65
"550","2009-03-10",26.309999
"551","2009-03-11",25.59
"552","2009-03-12",26.200001
"553","2009-03-13",26.93
"554","2009-03-16",27.379999
"555","2009-03-17",27.4
"556","2009-03-18",26.940001
"557","2009-03-19",26.360001
"558","2009-03-20",26.48
"559","2009-03-23",26.940001
"560","2009-03-24",26.82
"561","2009-03-25",27.25
"562","2009-03-26",27.209999
"563","2009-03-27",27.450001
"564","2009-03-30",27
"565","2009-03-31",27.360001
"566","2009-04-01",27.74
"567","2009-04-02",27.91
"568","2009-04-03",27.43
"569","2009-04-06",26.629999
"570","2009-04-07",26.16
"571","2009-04-08",26.18
"572","2009-04-09",26.120001
"573","2009-04-13",25.98
"574","2009-04-14",25.93
"575","2009-04-15",26.139999
"576","2009-04-16",26.57
"577","2009-04-17",26.440001
"578","2009-04-20",26.41
"579","2009-04-21",26.559999
"580","2009-04-22",26.24
"581","2009-04-23",25.870001
"582","2009-04-24",24.870001
"583","2009-04-27",25.059999
"584","2009-04-28",25.27
"585","2009-04-29",25.57
"586","2009-04-30",25.719999
"587","2009-05-01",25.799999
"588","2009-05-04",26
"589","2009-05-05",26.389999
"590","2009-05-06",26.389999
"591","2009-05-07",26.379999
"592","2009-05-08",26.4
"593","2009-05-11",26.610001
"594","2009-05-12",27.110001
"595","2009-05-13",27.01
"596","2009-05-14",26.75
"597","2009-05-15",26.889999
"598","2009-05-18",27.16
"599","2009-05-19",27.07
"600","2009-05-20",26.940001
"601","2009-05-21",26.790001
"602","2009-05-22",27.35
"603","2009-05-26",28.24
"604","2009-05-27",28.02
"605","2009-05-28",27.870001
"606","2009-05-29",27.719999
"607","2009-06-01",28.33
"608","2009-06-02",28.809999
"609","2009-06-03",28.809999
"610","2009-06-04",28.790001
"611","2009-06-05",28.77
"612","2009-06-08",28.91
"613","2009-06-09",28.950001
"614","2009-06-10",28.889999
"615","2009-06-11",29.049999
"616","2009-06-12",29.1
"617","2009-06-15",28.620001
"618","2009-06-16",28.24
"619","2009-06-17",28.280001
"620","2009-06-18",28.879999
"621","2009-06-19",28.57
"622","2009-06-22",28.66
"623","2009-06-23",28.74
"624","2009-06-24",29.1
"625","2009-06-25",29.52
"626","2009-06-26",29.530001
"627","2009-06-29",29.690001
"628","2009-06-30",29.42
"629","2009-07-01",29.92
"630","2009-07-02",29.209999
"631","2009-07-06",29.700001
"632","2009-07-07",29.43
"633","2009-07-08",29.42
"634","2009-07-09",29.190001
"635","2009-07-10",28.84
"636","2009-07-13",29.43
"637","2009-07-14",29.389999
"638","2009-07-15",29.74
"639","2009-07-16",30.030001
"640","2009-07-17",29.93
"641","2009-07-20",29.870001
"642","2009-07-21",30.049999
"643","2009-07-22",29.959999
"644","2009-07-23",30.34
"645","2009-07-24",30.530001
"646","2009-07-27",30.629999
"647","2009-07-28",30.5
"648","2009-07-29",31.129999
"649","2009-07-30",31.16
"650","2009-07-31",31.030001
"651","2009-08-03",30.959999
"652","2009-08-04",31.27
"653","2009-08-05",30.75
"654","2009-08-06",30.73
"655","2009-08-07",30.83
"656","2009-08-10",30.85
"657","2009-08-11",30.83
"658","2009-08-12",30.700001
"659","2009-08-13",30.610001
"660","2009-08-14",30.6
"661","2009-08-17",30.4
"662","2009-08-18",30.030001
"663","2009-08-19",30.66
"664","2009-08-20",30.559999
"665","2009-08-21",31.120001
"666","2009-08-24",31.110001
"667","2009-08-25",31.17
"668","2009-08-26",31.18
"669","2009-08-27",31.49
"670","2009-08-28",31.41
"671","2009-08-31",31.360001
"672","2009-09-01",30.83
"673","2009-09-02",30.84
"674","2009-09-03",30.879999
"675","2009-09-04",31.190001
"676","2009-09-08",32.380001
"677","2009-09-09",32.360001
"678","2009-09-10",33.119999
"679","2009-09-11",33.130001
"680","2009-09-14",32.669998
"681","2009-09-15",32.32
"682","2009-09-16",31.959999
"683","2009-09-17",31.860001
"684","2009-09-18",32.290001
"685","2009-09-21",32.810001
"686","2009-09-22",32.619999
"687","2009-09-23",32.669998
"688","2009-09-24",32.689999
"689","2009-09-25",32.529999
"690","2009-09-28",32.799999
"691","2009-09-29",32.91
"692","2009-09-30",32.619999
"693","2009-10-01",32.189999
"694","2009-10-02",31.879999
"695","2009-10-05",31.809999
"696","2009-10-06",32.240002
"697","2009-10-07",32.279999
"698","2009-10-08",32.389999
"699","2009-10-09",32.349998
"700","2009-10-12",32.619999
"701","2009-10-13",32.41
"702","2009-10-14",32.290001
"703","2009-10-15",32.540001
"704","2009-10-16",32.619999
"705","2009-10-19",32.959999
"706","2009-10-20",32.77
"707","2009-10-21",32.450001
"708","2009-10-22",32.310001
"709","2009-10-23",31.889999
"710","2009-10-26",31.84
"711","2009-10-27",32.049999
"712","2009-10-28",31.870001
"713","2009-10-29",32.32
"714","2009-10-30",31.75
"715","2009-11-02",31.629999
