"","date","ENR"
"124","2015-12-07",34.279999
"125","2015-12-08",34.049999
"126","2015-12-09",34.029999
"127","2015-12-10",34.049999
"128","2015-12-11",34.099998
"129","2015-12-14",33.830002
"130","2015-12-15",34.02
"131","2015-12-16",35.139999
"132","2015-12-17",34.880001
"133","2015-12-18",34.130001
"134","2015-12-21",34.900002
"135","2015-12-22",35.32
"136","2015-12-23",35.57
"137","2015-12-24",34.91
"138","2015-12-28",35.049999
"139","2015-12-29",35.48
"140","2015-12-30",34.849998
"141","2015-12-31",34.060001
"142","2016-01-04",34.700001
"143","2016-01-05",34.549999
"144","2016-01-06",34.330002
"145","2016-01-07",33.110001
"146","2016-01-08",31.950001
"147","2016-01-11",31.4
"148","2016-01-12",31.940001
"149","2016-01-13",31.4
"150","2016-01-14",31.440001
"151","2016-01-15",30.620001
"152","2016-01-19",30.23
"153","2016-01-20",30.66
"154","2016-01-21",31.290001
"155","2016-01-22",31.82
"156","2016-01-25",32.32
"157","2016-01-26",31.940001
"158","2016-01-27",31.66
"159","2016-01-28",31.299999
"160","2016-01-29",32.040001
"161","2016-02-01",31.85
"162","2016-02-02",31.58
"163","2016-02-03",36.860001
"164","2016-02-04",37.849998
"165","2016-02-05",36.43
"166","2016-02-08",36.93
"167","2016-02-09",36.59
"168","2016-02-10",37.310001
"169","2016-02-11",35.619999
"170","2016-02-12",36.400002
"171","2016-02-16",37.279999
"172","2016-02-17",37.43
"173","2016-02-18",36.919998
"174","2016-02-19",36.830002
"175","2016-02-22",38.540001
"176","2016-02-23",37.900002
"177","2016-02-24",37.34
"178","2016-02-25",38.84
"179","2016-02-26",39.18
"180","2016-02-29",38.939999
"181","2016-03-01",39.25
"182","2016-03-02",39.959999
"183","2016-03-03",40.880001
"184","2016-03-04",41.540001
"185","2016-03-07",41.509998
"186","2016-03-08",40.490002
"187","2016-03-09",40.630001
"188","2016-03-10",40.009998
"189","2016-03-11",39.779999
"190","2016-03-14",40.490002
"191","2016-03-15",40.529999
"192","2016-03-16",40.68
"193","2016-03-17",40.310001
"194","2016-03-18",41.139999
"195","2016-03-21",40.419998
"196","2016-03-22",40
"197","2016-03-23",39.439999
"198","2016-03-24",39.360001
"199","2016-03-28",39.68
"200","2016-03-29",40.150002
"201","2016-03-30",40.759998
"202","2016-03-31",40.509998
"203","2016-04-01",40.869999
"204","2016-04-04",42.119999
"205","2016-04-05",42.240002
"206","2016-04-06",42.970001
"207","2016-04-07",42.700001
"208","2016-04-08",43.389999
"209","2016-04-11",42.5
"210","2016-04-12",43.509998
"211","2016-04-13",43.450001
"212","2016-04-14",44.110001
"213","2016-04-15",44.639999
"214","2016-04-18",44.919998
"215","2016-04-19",44.849998
"216","2016-04-20",44.889999
"217","2016-04-21",43.959999
"218","2016-04-22",43.549999
"219","2016-04-25",43.82
"220","2016-04-26",44.220001
"221","2016-04-27",43.77
"222","2016-04-28",42.580002
"223","2016-04-29",43.490002
"224","2016-05-02",44.439999
"225","2016-05-03",43.720001
"226","2016-05-04",45.470001
"227","2016-05-05",43.509998
"228","2016-05-06",43.130001
"229","2016-05-09",44.080002
"230","2016-05-10",44.709999
"231","2016-05-11",42.93
"232","2016-05-12",43.549999
"233","2016-05-13",43
"234","2016-05-16",42.990002
"235","2016-05-17",42.099998
"236","2016-05-18",41.990002
"237","2016-05-19",43.23
"238","2016-05-20",44.18
"239","2016-05-23",44.59
"240","2016-05-24",47.220001
"241","2016-05-25",46.68
"242","2016-05-26",46.27
"243","2016-05-27",46.73
"244","2016-05-31",47.330002
"245","2016-06-01",47.59
"246","2016-06-02",47.66
"247","2016-06-03",47.529999
"248","2016-06-06",48.599998
"249","2016-06-07",48.619999
"250","2016-06-08",48.700001
"251","2016-06-09",48.709999
"252","2016-06-10",48.299999
"253","2016-06-13",47.580002
"254","2016-06-14",48.240002
"255","2016-06-15",49.400002
"256","2016-06-16",49.720001
"257","2016-06-17",50.389999
"258","2016-06-20",51.060001
"259","2016-06-21",50.880001
"260","2016-06-22",50.369999
"261","2016-06-23",50
"262","2016-06-24",49.349998
"263","2016-06-27",48.970001
"264","2016-06-28",50.450001
"265","2016-06-29",50.52
"266","2016-06-30",51.490002
"267","2016-07-01",52.349998
"268","2016-07-05",52.040001
"269","2016-07-06",51.549999
"270","2016-07-07",49.790001
"271","2016-07-08",50.419998
"272","2016-07-11",51.18
"273","2016-07-12",49.740002
"274","2016-07-13",49.810001
"275","2016-07-14",49.799999
"276","2016-07-15",49.970001
"277","2016-07-18",49.669998
"278","2016-07-19",49.84
"279","2016-07-20",49.610001
"280","2016-07-21",49.360001
"281","2016-07-22",49.810001
"282","2016-07-25",49.740002
"283","2016-07-26",49.490002
"284","2016-07-27",48.68
"285","2016-07-28",49.34
"286","2016-07-29",51.529999
"287","2016-08-01",51.93
"288","2016-08-02",50.939999
"289","2016-08-03",49.549999
"290","2016-08-04",49.529999
"291","2016-08-05",49.849998
"292","2016-08-08",50.18
"293","2016-08-09",50.73
"294","2016-08-10",51.240002
"295","2016-08-11",50.459999
"296","2016-08-12",50.509998
"297","2016-08-15",50.48
"298","2016-08-16",49.580002
"299","2016-08-17",49.48
"300","2016-08-18",49.77
"301","2016-08-19",49.650002
"302","2016-08-22",49.529999
"303","2016-08-23",49.34
"304","2016-08-24",48.360001
"305","2016-08-25",48.41
"306","2016-08-26",48.799999
"307","2016-08-29",49.48
"308","2016-08-30",49.459999
"309","2016-08-31",49.419998
"310","2016-09-01",49.23
"311","2016-09-02",49.869999
"312","2016-09-06",50.07
"313","2016-09-07",49.720001
"314","2016-09-08",48.110001
"315","2016-09-09",45.779999
"316","2016-09-12",46.330002
"317","2016-09-13",45.599998
"318","2016-09-14",45.669998
"319","2016-09-15",45.869999
"320","2016-09-16",45.32
"321","2016-09-19",45.139999
"322","2016-09-20",44.900002
"323","2016-09-21",45.540001
"324","2016-09-22",46.779999
"325","2016-09-23",46.990002
"326","2016-09-26",47.23
"327","2016-09-27",46.740002
"328","2016-09-28",47.799999
"329","2016-09-29",48.900002
"330","2016-09-30",49.959999
"331","2016-10-03",49.299999
"332","2016-10-04",49.209999
"333","2016-10-05",49.200001
"334","2016-10-06",49.709999
"335","2016-10-07",49.389999
"336","2016-10-10",48.950001
"337","2016-10-11",47.700001
"338","2016-10-12",47.75
"339","2016-10-13",47.290001
"340","2016-10-14",47.529999
"341","2016-10-17",47.869999
"342","2016-10-18",48.77
"343","2016-10-19",48.610001
"344","2016-10-20",48.25
"345","2016-10-21",48.57
"346","2016-10-24",48.880001
"347","2016-10-25",48.5
"348","2016-10-26",48.450001
"349","2016-10-27",47.060001
"350","2016-10-28",46.549999
"351","2016-10-31",46.509998
"352","2016-11-01",46.68
"353","2016-11-02",46.34
"354","2016-11-03",46
"355","2016-11-04",44.98
"356","2016-11-07",45.5
"357","2016-11-08",46.209999
"358","2016-11-09",46.23
"359","2016-11-10",44.349998
"360","2016-11-11",44.259998
"361","2016-11-14",43.84
"362","2016-11-15",43.66
"363","2016-11-16",43.880001
"364","2016-11-17",42.369999
"365","2016-11-18",42.509998
"366","2016-11-21",43.209999
"367","2016-11-22",42.98
"368","2016-11-23",42.380001
"369","2016-11-25",42.540001
"370","2016-11-28",43.049999
"371","2016-11-29",44.009998
"372","2016-11-30",44.869999
"373","2016-12-01",43.959999
"374","2016-12-02",43.959999
"375","2016-12-05",44.759998
"376","2016-12-06",45.139999
"377","2016-12-07",44.32
"378","2016-12-08",44.400002
"379","2016-12-09",44.299999
"380","2016-12-12",44.150002
"381","2016-12-13",44.650002
"382","2016-12-14",44.669998
"383","2016-12-15",43.32
"384","2016-12-16",43.040001
"385","2016-12-19",43.23
"386","2016-12-20",44.369999
"387","2016-12-21",44.490002
"388","2016-12-22",44.709999
"389","2016-12-23",44.91
"390","2016-12-27",44.939999
"391","2016-12-28",44.310001
"392","2016-12-29",44.669998
"393","2016-12-30",44.610001
"394","2017-01-03",46.009998
"395","2017-01-04",47.18
"396","2017-01-05",47.599998
"397","2017-01-06",47.709999
"398","2017-01-09",47.450001
"399","2017-01-10",47.560001
"400","2017-01-11",48.080002
"401","2017-01-12",48.279999
"402","2017-01-13",48.27
"403","2017-01-17",48.580002
"404","2017-01-18",48.98
"405","2017-01-19",48.32
"406","2017-01-20",48.560001
"407","2017-01-23",48.66
"408","2017-01-24",50.290001
"409","2017-01-25",50.459999
"410","2017-01-26",50.68
"411","2017-01-27",50.380001
"412","2017-01-30",50.490002
"413","2017-01-31",50.470001
"414","2017-02-01",52.110001
"415","2017-02-02",53.23
"416","2017-02-03",52.549999
"417","2017-02-06",51.93
"418","2017-02-07",52.689999
"419","2017-02-08",53.18
"420","2017-02-09",53.139999
"421","2017-02-10",53.509998
"422","2017-02-13",53.52
"423","2017-02-14",53.759998
"424","2017-02-15",53.919998
"425","2017-02-16",53.66
"426","2017-02-17",53.919998
"427","2017-02-21",53.830002
"428","2017-02-22",53.849998
"429","2017-02-23",53.66
"430","2017-02-24",54.130001
"431","2017-02-27",54.25
"432","2017-02-28",54.860001
"433","2017-03-01",55.869999
"434","2017-03-02",55.599998
"435","2017-03-03",55.509998
"436","2017-03-06",55.439999
"437","2017-03-07",55.259998
"438","2017-03-08",54.330002
"439","2017-03-09",54.41
"440","2017-03-10",54.900002
"441","2017-03-13",55.400002
"442","2017-03-14",55.310001
"443","2017-03-15",55.790001
"444","2017-03-16",55.450001
"445","2017-03-17",55.529999
"446","2017-03-20",55.330002
"447","2017-03-21",55.689999
"448","2017-03-22",56.130001
"449","2017-03-23",55.959999
"450","2017-03-24",55.689999
"451","2017-03-27",55.720001
"452","2017-03-28",55.450001
"453","2017-03-29",55.810001
"454","2017-03-30",55.880001
"455","2017-03-31",55.75
"456","2017-04-03",55.799999
"457","2017-04-04",55.73
"458","2017-04-05",55.970001
"459","2017-04-06",57.619999
"460","2017-04-07",57.599998
"461","2017-04-10",57.790001
"462","2017-04-11",57.799999
"463","2017-04-12",57.779999
"464","2017-04-13",57.509998
"465","2017-04-17",59.139999
"466","2017-04-18",59.490002
"467","2017-04-19",58.66
"468","2017-04-20",59.029999
"469","2017-04-21",58.709999
"470","2017-04-24",59.75
"471","2017-04-25",59.82
"472","2017-04-26",59.009998
"473","2017-04-27",59.52
"474","2017-04-28",59.23
"475","2017-05-01",59.32
"476","2017-05-02",57.470001
"477","2017-05-03",56.5
"478","2017-05-04",55.490002
"479","2017-05-05",54.900002
"480","2017-05-08",55
"481","2017-05-09",54.07
"482","2017-05-10",54.209999
"483","2017-05-11",54.68
"484","2017-05-12",54.189999
"485","2017-05-15",53.970001
"486","2017-05-16",53.75
"487","2017-05-17",51.869999
"488","2017-05-18",52.099998
"489","2017-05-19",52.610001
"490","2017-05-22",53.18
"491","2017-05-23",53.380001
"492","2017-05-24",53.849998
"493","2017-05-25",54.360001
"494","2017-05-26",54.57
"495","2017-05-30",53.060001
"496","2017-05-31",53.599998
"497","2017-06-01",54.709999
"498","2017-06-02",55.830002
"499","2017-06-05",54.880001
"500","2017-06-06",52.32
"501","2017-06-07",51.700001
"502","2017-06-08",49.150002
"503","2017-06-09",49.919998
"504","2017-06-12",51.029999
"505","2017-06-13",50.799999
"506","2017-06-14",51.049999
"507","2017-06-15",51.18
"508","2017-06-16",51.400002
"509","2017-06-19",51.740002
"510","2017-06-20",51.259998
"511","2017-06-21",49.959999
"512","2017-06-22",49.360001
"513","2017-06-23",49.77
"514","2017-06-26",49.73
"515","2017-06-27",49.16
"516","2017-06-28",48.959999
"517","2017-06-29",48.41
"518","2017-06-30",48.02
"519","2017-07-03",48.25
"520","2017-07-05",48.200001
"521","2017-07-06",47.73
"522","2017-07-07",47.25
"523","2017-07-10",46.419998
"524","2017-07-11",46.98
"525","2017-07-12",46.439999
"526","2017-07-13",46.360001
"527","2017-07-14",46.43
"528","2017-07-17",47.060001
"529","2017-07-18",46.82
"530","2017-07-19",47.759998
"531","2017-07-20",47.400002
"532","2017-07-21",47.700001
"533","2017-07-24",47.189999
"534","2017-07-25",47.59
"535","2017-07-26",46.709999
"536","2017-07-27",46.09
"537","2017-07-28",45.240002
"538","2017-07-31",46.07
"539","2017-08-01",47.720001
"540","2017-08-02",43.650002
"541","2017-08-03",42.43
"542","2017-08-04",41.189999
"543","2017-08-07",41.73
"544","2017-08-08",41.439999
"545","2017-08-09",41.349998
"546","2017-08-10",41.139999
"547","2017-08-11",41.650002
"548","2017-08-14",41.82
"549","2017-08-15",41.48
"550","2017-08-16",42.650002
"551","2017-08-17",41.759998
"552","2017-08-18",41.330002
"553","2017-08-21",41.240002
"554","2017-08-22",42.57
"555","2017-08-23",42.799999
"556","2017-08-24",43.009998
"557","2017-08-25",44.529999
"558","2017-08-28",43.830002
"559","2017-08-29",43.740002
"560","2017-08-30",43.459999
"561","2017-08-31",44.150002
"562","2017-09-01",45.029999
"563","2017-09-05",44.360001
"564","2017-09-06",44.860001
"565","2017-09-07",45.57
"566","2017-09-08",46.060001
"567","2017-09-11",45.889999
"568","2017-09-12",46.060001
"569","2017-09-13",45.529999
"570","2017-09-14",46.029999
"571","2017-09-15",46.869999
"572","2017-09-18",47
"573","2017-09-19",46.700001
"574","2017-09-20",46.400002
"575","2017-09-21",44.939999
"576","2017-09-22",45.75
"577","2017-09-25",45.630001
"578","2017-09-26",46.16
"579","2017-09-27",45.810001
"580","2017-09-28",45.869999
"581","2017-09-29",46.049999
"582","2017-10-02",46.540001
"583","2017-10-03",46.34
"584","2017-10-04",46.369999
"585","2017-10-05",46.389999
"586","2017-10-06",46.369999
"587","2017-10-09",45.869999
"588","2017-10-10",46.009998
"589","2017-10-11",46.389999
"590","2017-10-12",47.880001
"591","2017-10-13",48.459999
"592","2017-10-16",47.889999
"593","2017-10-17",46.189999
"594","2017-10-18",46.009998
"595","2017-10-19",45.549999
"596","2017-10-20",45.529999
"597","2017-10-23",45.450001
"598","2017-10-24",45.869999
"599","2017-10-25",44.900002
"600","2017-10-26",44.91
"601","2017-10-27",44.709999
"602","2017-10-30",43.77
"603","2017-10-31",42.990002
"604","2017-11-01",43.110001
"605","2017-11-02",42.25
"606","2017-11-03",41.98
"607","2017-11-06",41.84
"608","2017-11-07",41.830002
"609","2017-11-08",42.799999
"610","2017-11-09",42.57
"611","2017-11-10",43.75
"612","2017-11-13",44.200001
"613","2017-11-14",43.880001
"614","2017-11-15",43.869999
"615","2017-11-16",45.110001
"616","2017-11-17",45.400002
"617","2017-11-20",44.950001
"618","2017-11-21",45.009998
"619","2017-11-22",44.970001
"620","2017-11-24",45.02
"621","2017-11-27",45
"622","2017-11-28",45.060001
"623","2017-11-29",45.889999
"624","2017-11-30",45.93
"625","2017-12-01",45.950001
"626","2017-12-04",47.279999
"627","2017-12-05",47.48
"628","2017-12-06",47.549999
"629","2017-12-07",47.639999
"630","2017-12-08",48.040001
"631","2017-12-11",48.349998
"632","2017-12-12",48.330002
"633","2017-12-13",48.139999
"634","2017-12-14",47.529999
"635","2017-12-15",47.950001
"636","2017-12-18",48.380001
"637","2017-12-19",47.98
"638","2017-12-20",48.049999
"639","2017-12-21",48.869999
"640","2017-12-22",49.110001
"641","2017-12-26",49.450001
"642","2017-12-27",48.639999
"643","2017-12-28",47.669998
"644","2017-12-29",47.98
"645","2018-01-02",47.880001
"646","2018-01-03",48.400002
"647","2018-01-04",51.049999
"648","2018-01-05",51.59
"649","2018-01-08",51.419998
"650","2018-01-09",51.490002
"651","2018-01-10",51.330002
"652","2018-01-11",51.470001
"653","2018-01-12",51.619999
"654","2018-01-16",59.110001
"655","2018-01-17",57.060001
"656","2018-01-18",54.82
"657","2018-01-19",54.330002
"658","2018-01-22",55.099998
"659","2018-01-23",54.869999
"660","2018-01-24",54.880001
"661","2018-01-25",54.630001
"662","2018-01-26",55.119999
"663","2018-01-29",54.279999
"664","2018-01-30",53.029999
"665","2018-01-31",58.220001
"666","2018-02-01",57.950001
"667","2018-02-02",55.91
"668","2018-02-05",55.380001
"669","2018-02-06",56.02
"670","2018-02-07",54.450001
"671","2018-02-08",52.919998
"672","2018-02-09",53.419998
"673","2018-02-12",53.599998
"674","2018-02-13",53.169998
"675","2018-02-14",54.25
"676","2018-02-15",54.009998
"677","2018-02-16",53.849998
"678","2018-02-20",53.349998
"679","2018-02-21",53.380001
"680","2018-02-22",54.169998
"681","2018-02-23",54.990002
"682","2018-02-26",55.369999
"683","2018-02-27",55
"684","2018-02-28",54.48
"685","2018-03-01",53.349998
"686","2018-03-02",55.490002
"687","2018-03-05",56.68
"688","2018-03-06",54.700001
"689","2018-03-07",54.529999
"690","2018-03-08",53.700001
"691","2018-03-09",54.490002
"692","2018-03-12",55.299999
"693","2018-03-13",55.77
"694","2018-03-14",54.080002
"695","2018-03-15",51.970001
"696","2018-03-16",52.540001
"697","2018-03-19",53.02
"698","2018-03-20",52.619999
"699","2018-03-21",52.540001
"700","2018-03-22",52.099998
"701","2018-03-23",51.889999
"702","2018-03-26",51.43
"703","2018-03-27",52.23
"704","2018-03-28",53.029999
"705","2018-03-29",59.580002
"706","2018-04-02",56.43
"707","2018-04-03",57.919998
"708","2018-04-04",58.18
"709","2018-04-05",58.810001
"710","2018-04-06",58.529999
"711","2018-04-09",58.5
"712","2018-04-10",58.84
"713","2018-04-11",58.77
"714","2018-04-12",58.93
"715","2018-04-13",58.029999
"716","2018-04-16",59.119999
"717","2018-04-17",59.709999
"718","2018-04-18",59.68
"719","2018-04-19",59.459999
"720","2018-04-20",57.799999
"721","2018-04-23",57.52
"722","2018-04-24",57.619999
"723","2018-04-25",58.290001
"724","2018-04-26",57.27
"725","2018-04-27",57.540001
"726","2018-04-30",57.360001
"727","2018-05-01",56.389999
"728","2018-05-02",54.369999
"729","2018-05-03",53.549999
"730","2018-05-04",54.299999
"731","2018-05-07",54.509998
"732","2018-05-08",54.970001
"733","2018-05-09",55.150002
"734","2018-05-10",55.439999
"735","2018-05-11",55.310001
"736","2018-05-14",55.27
"737","2018-05-15",55.52
"738","2018-05-16",56.91
"739","2018-05-17",56.900002
"740","2018-05-18",56.470001
"741","2018-05-21",59.91
"742","2018-05-22",58.5
"743","2018-05-23",58.860001
"744","2018-05-24",59.73
"745","2018-05-25",60.630001
"746","2018-05-29",60.889999
"747","2018-05-30",62.259998
"748","2018-05-31",60.740002
"749","2018-06-01",60.09
"750","2018-06-04",60.099998
"751","2018-06-05",59.610001
"752","2018-06-06",59.650002
"753","2018-06-07",60.549999
"754","2018-06-08",61.009998
"755","2018-06-11",60.299999
"756","2018-06-12",60.700001
"757","2018-06-13",60.139999
"758","2018-06-14",59.650002
"759","2018-06-15",59.98
"760","2018-06-18",60
"761","2018-06-19",61.709999
"762","2018-06-20",61.630001
"763","2018-06-21",61.790001
"764","2018-06-22",62.139999
"765","2018-06-25",61.959999
"766","2018-06-26",62.75
"767","2018-06-27",62.110001
"768","2018-06-28",62.939999
"769","2018-06-29",62.959999
"770","2018-07-02",61.150002
"771","2018-07-03",62.049999
"772","2018-07-05",63.599998
"773","2018-07-06",64.889999
"774","2018-07-09",63.869999
"775","2018-07-10",63
"776","2018-07-11",62.75
"777","2018-07-12",62.970001
"778","2018-07-13",63.02
"779","2018-07-16",62.650002
"780","2018-07-17",64.010002
"781","2018-07-18",63.610001
"782","2018-07-19",63.369999
"783","2018-07-20",63.91
"784","2018-07-23",63.66
"785","2018-07-24",63.77
"786","2018-07-25",63.689999
"787","2018-07-26",65.059998
"788","2018-07-27",63.889999
"789","2018-07-30",63.07
"790","2018-07-31",63.68
"791","2018-08-01",60.790001
"792","2018-08-02",62.23
"793","2018-08-03",65
"794","2018-08-06",64.419998
"795","2018-08-07",63.959999
"796","2018-08-08",63.25
"797","2018-08-09",62.799999
"798","2018-08-10",62.709999
"799","2018-08-13",62.970001
"800","2018-08-14",63.509998
"801","2018-08-15",62.490002
"802","2018-08-16",63.98
"803","2018-08-17",64.330002
"804","2018-08-20",64.43
"805","2018-08-21",63.380001
"806","2018-08-22",64.25
"807","2018-08-23",63.799999
"808","2018-08-24",63.380001
"809","2018-08-27",63.82
"810","2018-08-28",64.080002
"811","2018-08-29",64.32
"812","2018-08-30",63.759998
"813","2018-08-31",63.59
"814","2018-09-04",63.59
"815","2018-09-05",64.07
"816","2018-09-06",62.720001
"817","2018-09-07",60.549999
"818","2018-09-10",61.860001
"819","2018-09-11",63.310001
"820","2018-09-12",63.740002
"821","2018-09-13",62.720001
"822","2018-09-14",61.09
"823","2018-09-17",60.810001
"824","2018-09-18",61.630001
"825","2018-09-19",61.919998
"826","2018-09-20",62.150002
"827","2018-09-21",62.380001
"828","2018-09-24",61.369999
"829","2018-09-25",59.709999
"830","2018-09-26",59.27
"831","2018-09-27",59.700001
"832","2018-09-28",58.650002
"833","2018-10-01",57.400002
"834","2018-10-02",57.189999
"835","2018-10-03",58.029999
"836","2018-10-04",57.650002
"837","2018-10-05",58.59
"838","2018-10-08",60.52
"839","2018-10-09",60.75
"840","2018-10-10",58.82
"841","2018-10-11",58.290001
"842","2018-10-12",59.41
"843","2018-10-15",60.169998
"844","2018-10-16",61.57
"845","2018-10-17",61.310001
"846","2018-10-18",59.279999
"847","2018-10-19",59.52
"848","2018-10-22",60.52
"849","2018-10-23",58.119999
"850","2018-10-24",58.150002
"851","2018-10-25",57.099998
"852","2018-10-26",55.279999
"853","2018-10-29",55.959999
"854","2018-10-30",58.259998
"855","2018-10-31",58.77
"856","2018-11-01",59.310001
"857","2018-11-02",58.75
"858","2018-11-05",59.580002
"859","2018-11-06",60.599998
"860","2018-11-07",61.380001
"861","2018-11-08",61.16
"862","2018-11-09",61.400002
"863","2018-11-12",60.25
"864","2018-11-13",58.099998
"865","2018-11-14",55.98
"866","2018-11-15",51.439999
"867","2018-11-16",49.970001
"868","2018-11-19",48.290001
"869","2018-11-20",46.509998
"870","2018-11-21",46.990002
"871","2018-11-23",47.27
"872","2018-11-26",47.77
"873","2018-11-27",46.25
"874","2018-11-28",46.560001
"875","2018-11-29",45.82
"876","2018-11-30",44.830002
"877","2018-12-03",45.73
"878","2018-12-04",45.07
"879","2018-12-06",46.130001
"880","2018-12-07",46
"881","2018-12-10",46.860001
"882","2018-12-11",48.259998
"883","2018-12-12",47.959999
"884","2018-12-13",48.880001
"885","2018-12-14",49.59
"886","2018-12-17",47.689999
"887","2018-12-18",47.279999
"888","2018-12-19",45.950001
"889","2018-12-20",44.93
"890","2018-12-21",44.27
"891","2018-12-24",43.110001
"892","2018-12-26",45.259998
"893","2018-12-27",45.119999
"894","2018-12-28",45.09
"895","2018-12-31",45.150002
"896","2019-01-02",44.720001
"897","2019-01-03",46.150002
"898","2019-01-04",46.529999
"899","2019-01-07",46.84
"900","2019-01-08",47.52
"901","2019-01-09",47.860001
"902","2019-01-10",48.630001
"903","2019-01-11",47.150002
"904","2019-01-14",47.450001
"905","2019-01-15",46.82
"906","2019-01-16",46.599998
"907","2019-01-17",46.830002
"908","2019-01-18",46.84
"909","2019-01-22",45.25
"910","2019-01-23",45.400002
"911","2019-01-24",45.32
"912","2019-01-25",46.18
"913","2019-01-28",45.549999
"914","2019-01-29",45.700001
"915","2019-01-30",45.75
"916","2019-01-31",47.400002
"917","2019-02-01",47.66
"918","2019-02-04",47.75
"919","2019-02-05",47.139999
"920","2019-02-06",47.119999
"921","2019-02-07",45.189999
"922","2019-02-08",46.360001
"923","2019-02-11",46.02
"924","2019-02-12",44.900002
"925","2019-02-13",45.830002
"926","2019-02-14",45.540001
"927","2019-02-15",45.630001
"928","2019-02-19",46.130001
"929","2019-02-20",45.970001
"930","2019-02-21",46.119999
"931","2019-02-22",46.029999
"932","2019-02-25",46.419998
"933","2019-02-26",46.580002
"934","2019-02-27",46.650002
"935","2019-02-28",45.880001
"936","2019-03-01",47.299999
"937","2019-03-04",46.549999
"938","2019-03-05",46.450001
"939","2019-03-06",45.450001
"940","2019-03-07",44.349998
"941","2019-03-08",45.169998
"942","2019-03-11",45.23
"943","2019-03-12",46.080002
"944","2019-03-13",45.889999
"945","2019-03-14",45.990002
"946","2019-03-15",46.349998
"947","2019-03-18",46.509998
"948","2019-03-19",46.240002
"949","2019-03-20",45.220001
"950","2019-03-21",46.139999
"951","2019-03-22",45.09
"952","2019-03-25",44.529999
"953","2019-03-26",44.93
