"","date","RGA"
"363","2010-02-22",47.290001
"364","2010-02-23",46.93
"365","2010-02-24",47.330002
"366","2010-02-25",47.560001
"367","2010-02-26",47.529999
"368","2010-03-01",48.380001
"369","2010-03-02",48.540001
"370","2010-03-03",49.099998
"371","2010-03-04",49.68
"372","2010-03-05",50.060001
"373","2010-03-08",50.259998
"374","2010-03-09",50.099998
"375","2010-03-10",49.849998
"376","2010-03-11",50.189999
"377","2010-03-12",50.150002
"378","2010-03-15",50.060001
"379","2010-03-16",50.599998
"380","2010-03-17",50.689999
"381","2010-03-18",51.290001
"382","2010-03-19",50.470001
"383","2010-03-22",50.66
"384","2010-03-23",50.98
"385","2010-03-24",51.470001
"386","2010-03-25",51.209999
"387","2010-03-26",50.790001
"388","2010-03-29",51.259998
"389","2010-03-30",51.369999
"390","2010-03-31",52.52
"391","2010-04-01",52.759998
"392","2010-04-05",53.040001
"393","2010-04-06",52.93
"394","2010-04-07",53.27
"395","2010-04-08",52.880001
"396","2010-04-09",53.09
"397","2010-04-12",53.630001
"398","2010-04-13",53.880001
"399","2010-04-14",54.919998
"400","2010-04-15",55.439999
"401","2010-04-16",54.400002
"402","2010-04-19",55.330002
"403","2010-04-20",55.959999
"404","2010-04-21",55.16
"405","2010-04-22",55.139999
"406","2010-04-23",55.919998
"407","2010-04-26",55.82
"408","2010-04-27",51.799999
"409","2010-04-28",51.869999
"410","2010-04-29",52.119999
"411","2010-04-30",51.630001
"412","2010-05-03",51.080002
"413","2010-05-04",50.18
"414","2010-05-05",49.669998
"415","2010-05-06",48.240002
"416","2010-05-07",46.939999
"417","2010-05-10",50.27
"418","2010-05-11",50.240002
"419","2010-05-12",50.529999
"420","2010-05-13",49.360001
"421","2010-05-14",48.5
"422","2010-05-17",48.959999
"423","2010-05-18",48.52
"424","2010-05-19",48.560001
"425","2010-05-20",46.200001
"426","2010-05-21",46.450001
"427","2010-05-24",45.779999
"428","2010-05-25",45.68
"429","2010-05-26",46.009998
"430","2010-05-27",47.759998
"431","2010-05-28",46.970001
"432","2010-06-01",45.599998
"433","2010-06-02",46.549999
"434","2010-06-03",46.380001
"435","2010-06-04",44.82
"436","2010-06-07",44.73
"437","2010-06-08",45.439999
"438","2010-06-09",44.560001
"439","2010-06-10",46.040001
"440","2010-06-11",46.470001
"441","2010-06-14",46.110001
"442","2010-06-15",47.580002
"443","2010-06-16",47.66
"444","2010-06-17",48.209999
"445","2010-06-18",48.290001
"446","2010-06-21",48.119999
"447","2010-06-22",47.389999
"448","2010-06-23",46.630001
"449","2010-06-24",47.09
"450","2010-06-25",48.349998
"451","2010-06-28",48.450001
"452","2010-06-29",46.450001
"453","2010-06-30",45.709999
"454","2010-07-01",45.07
"455","2010-07-02",44.93
"456","2010-07-06",45.200001
"457","2010-07-07",47.439999
"458","2010-07-08",47.91
"459","2010-07-09",48.119999
"460","2010-07-12",47.93
"461","2010-07-13",48.549999
"462","2010-07-14",48.200001
"463","2010-07-15",47.790001
"464","2010-07-16",46.029999
"465","2010-07-19",46.009998
"466","2010-07-20",46.330002
"467","2010-07-21",46.220001
"468","2010-07-22",48.110001
"469","2010-07-23",49.07
"470","2010-07-26",49.939999
"471","2010-07-27",49.759998
"472","2010-07-28",48.5
"473","2010-07-29",47.919998
"474","2010-07-30",47.98
"475","2010-08-02",48.52
"476","2010-08-03",48.18
"477","2010-08-04",48.77
"478","2010-08-05",48.91
"479","2010-08-06",48.82
"480","2010-08-09",49.549999
"481","2010-08-10",48.68
"482","2010-08-11",47.279999
"483","2010-08-12",46.919998
"484","2010-08-13",46.709999
"485","2010-08-16",47.049999
"486","2010-08-17",47.889999
"487","2010-08-18",47.669998
"488","2010-08-19",46.419998
"489","2010-08-20",45.75
"490","2010-08-23",45.509998
"491","2010-08-24",44.470001
"492","2010-08-25",44.619999
"493","2010-08-26",43.599998
"494","2010-08-27",44.25
"495","2010-08-30",43.529999
"496","2010-08-31",43.740002
"497","2010-09-01",46.009998
"498","2010-09-02",45.450001
"499","2010-09-03",46.73
"500","2010-09-07",45.59
"501","2010-09-08",46.23
"502","2010-09-09",46.599998
"503","2010-09-10",46.560001
"504","2010-09-13",47.25
"505","2010-09-14",47.330002
"506","2010-09-15",47.529999
"507","2010-09-16",47.169998
"508","2010-09-17",46.73
"509","2010-09-20",47.66
"510","2010-09-21",47.610001
"511","2010-09-22",46.77
"512","2010-09-23",45.790001
"513","2010-09-24",47.709999
"514","2010-09-27",47.869999
"515","2010-09-28",48.66
"516","2010-09-29",48.470001
"517","2010-09-30",48.290001
"518","2010-10-01",47.98
"519","2010-10-04",47.59
"520","2010-10-05",48.950001
"521","2010-10-06",49.16
"522","2010-10-07",48.66
"523","2010-10-08",48.470001
"524","2010-10-11",48.259998
"525","2010-10-12",48.639999
"526","2010-10-13",48.639999
"527","2010-10-14",48.549999
"528","2010-10-15",48.5
"529","2010-10-18",48.830002
"530","2010-10-19",47.939999
"531","2010-10-20",48.450001
"532","2010-10-21",48.5
"533","2010-10-22",48.029999
"534","2010-10-25",47.68
"535","2010-10-26",50.380001
"536","2010-10-27",50.209999
"537","2010-10-28",49.700001
"538","2010-10-29",50.07
"539","2010-11-01",50.25
"540","2010-11-02",50.880001
"541","2010-11-03",50.630001
"542","2010-11-04",51.990002
"543","2010-11-05",51.529999
"544","2010-11-08",51.700001
"545","2010-11-09",51.32
"546","2010-11-10",51.709999
"547","2010-11-11",51.25
"548","2010-11-12",50.919998
"549","2010-11-15",51.099998
"550","2010-11-16",49.919998
"551","2010-11-17",50.040001
"552","2010-11-18",51.07
"553","2010-11-19",50.5
"554","2010-11-22",50.939999
"555","2010-11-23",50.080002
"556","2010-11-24",51.049999
"557","2010-11-26",50.189999
"558","2010-11-29",50.279999
"559","2010-11-30",49.93
"560","2010-12-01",51.02
"561","2010-12-02",51.630001
"562","2010-12-03",51.240002
"563","2010-12-06",51.16
"564","2010-12-07",51.450001
"565","2010-12-08",52.169998
"566","2010-12-09",52.580002
"567","2010-12-10",53.720001
"568","2010-12-13",53.580002
"569","2010-12-14",53.040001
"570","2010-12-15",52.830002
"571","2010-12-16",53.66
"572","2010-12-17",53.82
"573","2010-12-20",53.77
"574","2010-12-21",53.82
"575","2010-12-22",54.700001
"576","2010-12-23",54.369999
"577","2010-12-27",54.52
"578","2010-12-28",54.57
"579","2010-12-29",54.310001
"580","2010-12-30",54.009998
"581","2010-12-31",53.709999
"582","2011-01-03",55.290001
"583","2011-01-04",55.509998
"584","2011-01-05",55.889999
"585","2011-01-06",56.200001
"586","2011-01-07",56.639999
"587","2011-01-10",57.27
"588","2011-01-11",57.91
"589","2011-01-12",58.049999
"590","2011-01-13",57.799999
"591","2011-01-14",58
"592","2011-01-18",58.66
"593","2011-01-19",58.099998
"594","2011-01-20",57.82
"595","2011-01-21",58.169998
"596","2011-01-24",59.080002
"597","2011-01-25",58.790001
"598","2011-01-26",58.43
"599","2011-01-27",58.970001
"600","2011-01-28",57.389999
"601","2011-01-31",57.560001
"602","2011-02-01",60.189999
"603","2011-02-02",59.66
"604","2011-02-03",59.549999
"605","2011-02-04",60.509998
"606","2011-02-07",60.82
"607","2011-02-08",61.110001
"608","2011-02-09",60.740002
"609","2011-02-10",60.369999
"610","2011-02-11",60.830002
"611","2011-02-14",61.139999
"612","2011-02-15",61.380001
"613","2011-02-16",61.59
"614","2011-02-17",61.849998
"615","2011-02-18",61.5
"616","2011-02-22",59.740002
"617","2011-02-23",58.490002
"618","2011-02-24",57.490002
"619","2011-02-25",59.279999
"620","2011-02-28",60.389999
"621","2011-03-01",59.119999
"622","2011-03-02",58.84
"623","2011-03-03",60.259998
"624","2011-03-04",59.75
"625","2011-03-07",59.759998
"626","2011-03-08",60.369999
"627","2011-03-09",60.869999
"628","2011-03-10",60.619999
"629","2011-03-11",60.209999
"630","2011-03-14",60.09
"631","2011-03-15",59.16
"632","2011-03-16",58.75
"633","2011-03-17",58.880001
"634","2011-03-18",59.59
"635","2011-03-21",61.869999
"636","2011-03-22",62.200001
"637","2011-03-23",61.860001
"638","2011-03-24",61.790001
"639","2011-03-25",62.169998
"640","2011-03-28",61.790001
"641","2011-03-29",61.799999
"642","2011-03-30",62.610001
"643","2011-03-31",62.779999
"644","2011-04-01",63.279999
"645","2011-04-04",63
"646","2011-04-05",62.02
"647","2011-04-06",62.470001
"648","2011-04-07",61.889999
"649","2011-04-08",60.509998
"650","2011-04-11",60.740002
"651","2011-04-12",60.509998
"652","2011-04-13",60.599998
"653","2011-04-14",60.240002
"654","2011-04-15",60.639999
"655","2011-04-18",59.099998
"656","2011-04-19",59.669998
"657","2011-04-20",60.400002
"658","2011-04-21",60.32
"659","2011-04-25",60.279999
"660","2011-04-26",61.599998
"661","2011-04-27",61.639999
"662","2011-04-28",62.93
"663","2011-04-29",63.299999
"664","2011-05-02",62.880001
"665","2011-05-03",63.52
"666","2011-05-04",62.759998
"667","2011-05-05",62.200001
"668","2011-05-06",62.099998
"669","2011-05-09",62.73
"670","2011-05-10",63.240002
"671","2011-05-11",62.650002
"672","2011-05-12",62.849998
"673","2011-05-13",61.82
"674","2011-05-16",62.290001
"675","2011-05-17",62.029999
"676","2011-05-18",62.630001
"677","2011-05-19",62.900002
"678","2011-05-20",62.619999
"679","2011-05-23",61.529999
"680","2011-05-24",61.389999
"681","2011-05-25",61.450001
"682","2011-05-26",61.889999
"683","2011-05-27",62.41
"684","2011-05-31",63.529999
"685","2011-06-01",62.060001
"686","2011-06-02",62.25
"687","2011-06-03",61.509998
"688","2011-06-06",60.970001
"689","2011-06-07",60.5
"690","2011-06-08",59.860001
"691","2011-06-09",60.119999
"692","2011-06-10",59.220001
"693","2011-06-13",59.709999
"694","2011-06-14",60.389999
"695","2011-06-15",59.16
"696","2011-06-16",59.98
"697","2011-06-17",59.889999
"698","2011-06-20",60.560001
"699","2011-06-21",60.619999
"700","2011-06-22",60.389999
"701","2011-06-23",59.990002
"702","2011-06-24",59.900002
"703","2011-06-27",59.889999
"704","2011-06-28",60.419998
"705","2011-06-29",60.75
"706","2011-06-30",60.860001
"707","2011-07-01",62.02
"708","2011-07-05",62.439999
"709","2011-07-06",62.869999
"710","2011-07-07",63.790001
"711","2011-07-08",63.470001
"712","2011-07-11",61.200001
"713","2011-07-12",61.02
"714","2011-07-13",61.900002
"715","2011-07-14",61.419998
"716","2011-07-15",60.91
"717","2011-07-18",60.259998
"718","2011-07-19",61.209999
"719","2011-07-20",61.5
"720","2011-07-21",62.509998
"721","2011-07-22",62.48
"722","2011-07-25",61.75
"723","2011-07-26",60.169998
"724","2011-07-27",59.290001
"725","2011-07-28",58.799999
"726","2011-07-29",58.209999
"727","2011-08-01",56.93
"728","2011-08-02",55.66
"729","2011-08-03",55.119999
"730","2011-08-04",52.110001
"731","2011-08-05",51.279999
"732","2011-08-08",45.77
"733","2011-08-09",50.610001
"734","2011-08-10",48.34
"735","2011-08-11",51.549999
"736","2011-08-12",50.459999
"737","2011-08-15",51.490002
"738","2011-08-16",51.299999
"739","2011-08-17",51.830002
"740","2011-08-18",48.93
"741","2011-08-19",48.700001
"742","2011-08-22",47.880001
"743","2011-08-23",49.880001
"744","2011-08-24",50.779999
"745","2011-08-25",49.5
"746","2011-08-26",50.470001
"747","2011-08-29",53.310001
"748","2011-08-30",52.880001
"749","2011-08-31",53.369999
"750","2011-09-01",51.880001
"751","2011-09-02",49.77
"752","2011-09-06",49.48
"753","2011-09-07",51.860001
"754","2011-09-08",51.57
"755","2011-09-09",49.91
"756","2011-09-12",50.32
"757","2011-09-13",51.41
"758","2011-09-14",52.459999
"759","2011-09-15",52.59
"760","2011-09-16",51.880001
"761","2011-09-19",50.18
"762","2011-09-20",50.23
"763","2011-09-21",46.91
"764","2011-09-22",45.360001
"765","2011-09-23",46.029999
"766","2011-09-26",47.02
"767","2011-09-27",48.049999
"768","2011-09-28",46.139999
"769","2011-09-29",47.669998
"770","2011-09-30",45.950001
"771","2011-10-03",44.990002
"772","2011-10-04",47.599998
"773","2011-10-05",48.110001
"774","2011-10-06",49.68
"775","2011-10-07",47.75
"776","2011-10-10",50.32
"777","2011-10-11",49.360001
"778","2011-10-12",50.43
"779","2011-10-13",50.349998
"780","2011-10-14",51.130001
"781","2011-10-17",49.299999
"782","2011-10-18",51.400002
"783","2011-10-19",50.080002
"784","2011-10-20",51.509998
"785","2011-10-21",53.07
"786","2011-10-24",53.400002
"787","2011-10-25",51.459999
"788","2011-10-26",53.049999
"789","2011-10-27",54.849998
"790","2011-10-28",53.830002
"791","2011-10-31",52.23
"792","2011-11-01",49.68
"793","2011-11-02",51.139999
"794","2011-11-03",52.259998
"795","2011-11-04",51.939999
"796","2011-11-07",53.23
"797","2011-11-08",53.52
"798","2011-11-09",51.32
"799","2011-11-10",51.25
"800","2011-11-11",52.57
"801","2011-11-14",51.560001
"802","2011-11-15",52.32
"803","2011-11-16",51.18
"804","2011-11-17",50.34
"805","2011-11-18",50.700001
"806","2011-11-21",49.419998
"807","2011-11-22",50
"808","2011-11-23",48.540001
"809","2011-11-25",48.619999
"810","2011-11-28",50.27
"811","2011-11-29",49.110001
"812","2011-11-30",51.5
"813","2011-12-01",50.639999
"814","2011-12-02",49.669998
"815","2011-12-05",50.849998
"816","2011-12-06",51.5
"817","2011-12-07",51.700001
"818","2011-12-08",49.959999
"819","2011-12-09",51.380001
"820","2011-12-12",49.860001
"821","2011-12-13",49.060001
"822","2011-12-14",48.779999
"823","2011-12-15",49.470001
"824","2011-12-16",50.709999
"825","2011-12-19",49.299999
"826","2011-12-20",50.599998
"827","2011-12-21",51.27
"828","2011-12-22",51.650002
"829","2011-12-23",52.5
"830","2011-12-27",52.360001
"831","2011-12-28",51.77
"832","2011-12-29",52.34
"833","2011-12-30",52.25
"834","2012-01-03",53.049999
"835","2012-01-04",52.700001
"836","2012-01-05",52.669998
"837","2012-01-06",52.220001
"838","2012-01-09",51.450001
"839","2012-01-10",53.439999
"840","2012-01-11",53.5
"841","2012-01-12",53.75
"842","2012-01-13",53.360001
"843","2012-01-17",54
"844","2012-01-18",54.41
"845","2012-01-19",54.689999
"846","2012-01-20",55.349998
"847","2012-01-23",55.82
"848","2012-01-24",56.23
"849","2012-01-25",56.630001
"850","2012-01-26",56.52
"851","2012-01-27",56.139999
"852","2012-01-30",55.970001
"853","2012-01-31",54.490002
"854","2012-02-01",55.970001
"855","2012-02-02",55.490002
"856","2012-02-03",56.259998
"857","2012-02-06",56.389999
"858","2012-02-07",56.759998
"859","2012-02-08",56.25
"860","2012-02-09",56.07
"861","2012-02-10",55.82
"862","2012-02-13",55.959999
"863","2012-02-14",56.5
"864","2012-02-15",56.619999
"865","2012-02-16",57.09
"866","2012-02-17",57.27
"867","2012-02-21",57.880001
"868","2012-02-22",57.23
"869","2012-02-23",57.400002
"870","2012-02-24",57.720001
"871","2012-02-27",57.02
"872","2012-02-28",56.650002
"873","2012-02-29",57.669998
"874","2012-03-01",57.23
"875","2012-03-02",55.91
"876","2012-03-05",56.610001
"877","2012-03-06",55.200001
"878","2012-03-07",55.32
"879","2012-03-08",55.150002
"880","2012-03-09",56.07
"881","2012-03-12",56.689999
"882","2012-03-13",58.34
"883","2012-03-14",58.380001
"884","2012-03-15",58.610001
"885","2012-03-16",58.400002
"886","2012-03-19",58.389999
"887","2012-03-20",58.759998
"888","2012-03-21",58.259998
"889","2012-03-22",57.630001
"890","2012-03-23",58.299999
"891","2012-03-26",59.700001
"892","2012-03-27",59.82
"893","2012-03-28",59.860001
"894","2012-03-29",58.900002
"895","2012-03-30",59.470001
"896","2012-04-02",59.360001
"897","2012-04-03",59.25
"898","2012-04-04",58.98
"899","2012-04-05",58.240002
"900","2012-04-09",57.639999
"901","2012-04-10",56.900002
"902","2012-04-11",57.48
"903","2012-04-12",57.889999
"904","2012-04-13",56.369999
"905","2012-04-16",57.009998
"906","2012-04-17",57.98
"907","2012-04-18",57.400002
"908","2012-04-19",57.610001
"909","2012-04-20",56.75
"910","2012-04-23",56.349998
"911","2012-04-24",57.110001
"912","2012-04-25",57.810001
"913","2012-04-26",58.77
"914","2012-04-27",58.43
"915","2012-04-30",58.139999
"916","2012-05-01",57.540001
"917","2012-05-02",56.810001
"918","2012-05-03",55.5
"919","2012-05-04",54.34
"920","2012-05-07",54.349998
"921","2012-05-08",54.759998
"922","2012-05-09",53.07
"923","2012-05-10",53.610001
"924","2012-05-11",52.990002
"925","2012-05-14",52.700001
"926","2012-05-15",52.220001
"927","2012-05-16",51.869999
"928","2012-05-17",50.740002
"929","2012-05-18",50.189999
"930","2012-05-21",50.470001
"931","2012-05-22",50.689999
"932","2012-05-23",50.25
"933","2012-05-24",50.360001
"934","2012-05-25",50.299999
"935","2012-05-29",50.799999
"936","2012-05-30",50.23
"937","2012-05-31",50.169998
"938","2012-06-01",49.02
"939","2012-06-04",49.07
"940","2012-06-05",49.43
"941","2012-06-06",50.790001
"942","2012-06-07",50.810001
"943","2012-06-08",50.880001
"944","2012-06-11",50.77
"945","2012-06-12",51.02
"946","2012-06-13",50.610001
"947","2012-06-14",51.060001
"948","2012-06-15",51.540001
"949","2012-06-18",51.93
"950","2012-06-19",52.52
"951","2012-06-20",53.419998
"952","2012-06-21",51.75
"953","2012-06-22",51.68
