"","date","JYNT"
"1003","2018-11-02",7.4
"1004","2018-11-05",7.44
"1005","2018-11-06",7.1
"1006","2018-11-07",7.61
"1007","2018-11-08",7.98
"1008","2018-11-09",7.9
"1009","2018-11-12",8.04
"1010","2018-11-13",8.03
"1011","2018-11-14",8.05
"1012","2018-11-15",8.23
"1013","2018-11-16",8.06
"1014","2018-11-19",7.93
"1015","2018-11-20",7.93
"1016","2018-11-21",7.77
"1017","2018-11-23",7.75
"1018","2018-11-26",7.87
"1019","2018-11-27",7.68
"1020","2018-11-28",7.76
"1021","2018-11-29",7.77
"1022","2018-11-30",7.75
"1023","2018-12-03",7.74
"1024","2018-12-04",7.69
"1025","2018-12-06",7.39
"1026","2018-12-07",7.65
"1027","2018-12-10",7.51
"1028","2018-12-11",7.79
"1029","2018-12-12",7.87
"1030","2018-12-13",7.58
"1031","2018-12-14",7.35
"1032","2018-12-17",7.15
"1033","2018-12-18",6.82
"1034","2018-12-19",6.88
"1035","2018-12-20",7.01
"1036","2018-12-21",7.64
"1037","2018-12-24",7.57
"1038","2018-12-26",7.75
"1039","2018-12-27",8.03
"1040","2018-12-28",8.48
"1041","2018-12-31",8.32
"1042","2019-01-02",8.33
"1043","2019-01-03",8.22
"1044","2019-01-04",7.88
"1045","2019-01-07",8
"1046","2019-01-08",8.13
"1047","2019-01-09",8.16
"1048","2019-01-10",8.21
"1049","2019-01-11",8.07
"1050","2019-01-14",8.06
"1051","2019-01-15",8.09
"1052","2019-01-16",7.93
"1053","2019-01-17",8.1
"1054","2019-01-18",8.1
"1055","2019-01-22",8.12
"1056","2019-01-23",8.08
"1057","2019-01-24",8.06
"1058","2019-01-25",8.18
"1059","2019-01-28",8.24
"1060","2019-01-29",8.12
"1061","2019-01-30",8.16
"1062","2019-01-31",8.19
"1063","2019-02-01",8.36
"1064","2019-02-04",8.6
"1065","2019-02-05",8.74
"1066","2019-02-06",8.47
"1067","2019-02-07",8.7
"1068","2019-02-08",8.67
"1069","2019-02-11",8.62
"1070","2019-02-12",8.79
"1071","2019-02-13",9.04
"1072","2019-02-14",9.15
"1073","2019-02-15",9.17
"1074","2019-02-19",9.64
"1075","2019-02-20",10.82
"1076","2019-02-21",11.02
"1077","2019-02-22",10.93
"1078","2019-02-25",10.98
"1079","2019-02-26",10.81
"1080","2019-02-27",11.09
"1081","2019-02-28",10.96
"1082","2019-03-01",11.98
"1083","2019-03-04",12.19
"1084","2019-03-05",12.02
"1085","2019-03-06",11.95
"1086","2019-03-07",12.02
"1087","2019-03-08",13.45
"1088","2019-03-11",14.9
"1089","2019-03-12",14.52
"1090","2019-03-13",14
"1091","2019-03-14",14.04
"1092","2019-03-15",14.44
"1093","2019-03-18",14.22
"1094","2019-03-19",13.86
"1095","2019-03-20",14.45
"1096","2019-03-21",15.33
"1097","2019-03-22",14.84
"1098","2019-03-25",15.03
"1099","2019-03-26",15.15
"1100","2019-03-27",14.16
"1101","2019-03-28",14.15
"1102","2019-03-29",15.75
"1103","2019-04-01",15.42
"1104","2019-04-02",15.68
"1105","2019-04-03",16.33
"1106","2019-04-04",16.370001
"1107","2019-04-05",17.02
"1108","2019-04-08",17.049999
"1109","2019-04-09",16.82
"1110","2019-04-10",16.75
"1111","2019-04-11",16.629999
"1112","2019-04-12",16.629999
"1113","2019-04-15",16.98
"1114","2019-04-16",17.09
"1115","2019-04-17",16.24
"1116","2019-04-18",16.82
"1117","2019-04-22",17.83
"1118","2019-04-23",17.620001
"1119","2019-04-24",17.43
"1120","2019-04-25",17.200001
"1121","2019-04-26",17.15
"1122","2019-04-29",17.68
"1123","2019-04-30",17.66
"1124","2019-05-01",17.790001
"1125","2019-05-02",17.65
"1126","2019-05-03",17.559999
"1127","2019-05-06",17.540001
"1128","2019-05-07",17.09
"1129","2019-05-08",17.65
"1130","2019-05-09",17.4
"1131","2019-05-10",19.190001
"1132","2019-05-13",18.93
"1133","2019-05-14",18.43
"1134","2019-05-15",18.5
"1135","2019-05-16",19.43
"1136","2019-05-17",18.469999
"1137","2019-05-20",17.25
"1138","2019-05-21",17.459999
"1139","2019-05-22",17.459999
"1140","2019-05-23",16.040001
"1141","2019-05-24",16.440001
"1142","2019-05-28",15.97
"1143","2019-05-29",15.75
"1144","2019-05-30",16.07
"1145","2019-05-31",16
"1146","2019-06-03",15.49
"1147","2019-06-04",15.9
"1148","2019-06-05",15.84
"1149","2019-06-06",16.16
"1150","2019-06-07",16.379999
"1151","2019-06-10",16.68
"1152","2019-06-11",16.17
"1153","2019-06-12",16.190001
"1154","2019-06-13",16.18
"1155","2019-06-14",15.94
"1156","2019-06-17",16.370001
"1157","2019-06-18",16.33
"1158","2019-06-19",16.91
"1159","2019-06-20",17.889999
"1160","2019-06-21",17.35
"1161","2019-06-24",17.48
"1162","2019-06-25",17.440001
"1163","2019-06-26",17.5
"1164","2019-06-27",17.889999
"1165","2019-06-28",18.200001
"1166","2019-07-01",18.879999
"1167","2019-07-02",18.959999
"1168","2019-07-03",19.040001
"1169","2019-07-05",19.17
"1170","2019-07-08",19.34
"1171","2019-07-09",18.950001
"1172","2019-07-10",18.950001
"1173","2019-07-11",19.77
"1174","2019-07-12",19.41
"1175","2019-07-15",19.190001
"1176","2019-07-16",19.27
"1177","2019-07-17",19.205
"1178","2019-07-18",19.4
"1179","2019-07-19",19.440001
"1180","2019-07-22",20.68
"1181","2019-07-23",20.709999
"1182","2019-07-24",20.99
"1183","2019-07-25",20.559999
"1184","2019-07-26",20.42
"1185","2019-07-29",18.959999
"1186","2019-07-30",18.68
"1187","2019-07-31",18.48
"1188","2019-08-01",18.719999
"1189","2019-08-02",18.75
"1190","2019-08-05",18.139999
"1191","2019-08-06",17.959999
"1192","2019-08-07",18.26
"1193","2019-08-08",19.549999
"1194","2019-08-09",18.25
"1195","2019-08-12",17.76
"1196","2019-08-13",18.26
"1197","2019-08-14",17.52
"1198","2019-08-15",17.299999
"1199","2019-08-16",17.299999
"1200","2019-08-19",17.59
"1201","2019-08-20",17.15
"1202","2019-08-21",17.48
"1203","2019-08-22",17.700001
"1204","2019-08-23",16.77
"1205","2019-08-26",17.200001
"1206","2019-08-27",16.75
"1207","2019-08-28",16.9
"1208","2019-08-29",17.120001
"1209","2019-08-30",16.780001
"1210","2019-09-03",17.120001
"1211","2019-09-04",17.02
"1212","2019-09-05",17.299999
"1213","2019-09-06",17.120001
"1214","2019-09-09",16.85
"1215","2019-09-10",17.23
"1216","2019-09-11",17.91
"1217","2019-09-12",18.18
"1218","2019-09-13",18.65
"1219","2019-09-16",18.76
"1220","2019-09-17",19.219999
"1221","2019-09-18",19.26
"1222","2019-09-19",19.43
"1223","2019-09-20",18.91
"1224","2019-09-23",19.209999
"1225","2019-09-24",18.969999
"1226","2019-09-25",19.389999
"1227","2019-09-26",19.059999
"1228","2019-09-27",19
"1229","2019-09-30",18.610001
"1230","2019-10-01",17.370001
"1231","2019-10-02",17.27
"1232","2019-10-03",17.049999
"1233","2019-10-04",17.99
"1234","2019-10-07",18.280001
"1235","2019-10-08",18.27
"1236","2019-10-09",17.860001
"1237","2019-10-10",17.559999
"1238","2019-10-11",17.82
"1239","2019-10-14",17.57
"1240","2019-10-15",17.91
"1241","2019-10-16",17.73
"1242","2019-10-17",18.209999
"1243","2019-10-18",18.379999
"1244","2019-10-21",19.209999
"1245","2019-10-22",19.639999
"1246","2019-10-23",20.09
"1247","2019-10-24",20.049999
"1248","2019-10-25",20.200001
"1249","2019-10-28",20.5
"1250","2019-10-29",19
"1251","2019-10-30",19.459999
"1252","2019-10-31",19.07
"1253","2019-11-01",19.76
"1254","2019-11-04",20.040001
"1255","2019-11-05",19.91
"1256","2019-11-06",19.870001
"1257","2019-11-07",19.809999
"1258","2019-11-08",19.15
"1259","2019-11-11",18.280001
"1260","2019-11-12",17.83
"1261","2019-11-13",17.77
"1262","2019-11-14",18.290001
"1263","2019-11-15",17.85
"1264","2019-11-18",17.969999
"1265","2019-11-19",18
"1266","2019-11-20",18.15
"1267","2019-11-21",18.23
"1268","2019-11-22",18.540001
"1269","2019-11-25",19.08
"1270","2019-11-26",19.219999
"1271","2019-11-27",19.24
"1272","2019-11-29",19.15
"1273","2019-12-02",18.68
"1274","2019-12-03",18.559999
"1275","2019-12-04",18.309999
"1276","2019-12-05",18.24
"1277","2019-12-06",17.26
"1278","2019-12-09",17.530001
"1279","2019-12-10",17.540001
"1280","2019-12-11",17.504999
"1281","2019-12-12",17.190001
"1282","2019-12-13",17.35
"1283","2019-12-16",17.379999
"1284","2019-12-17",17.559999
"1285","2019-12-18",17.290001
"1286","2019-12-19",16.83
"1287","2019-12-20",16.209999
"1288","2019-12-23",16.379999
"1289","2019-12-24",16.120001
"1290","2019-12-26",16.27
"1291","2019-12-27",16.280001
"1292","2019-12-30",16.110001
"1293","2019-12-31",16.139999
"1294","2020-01-02",15.95
"1295","2020-01-03",16.51
"1296","2020-01-06",16.620001
"1297","2020-01-07",16.129999
"1298","2020-01-08",15.78
"1299","2020-01-09",16.389999
"1300","2020-01-10",16
"1301","2020-01-13",16.280001
"1302","2020-01-14",16.09
"1303","2020-01-15",16.17
"1304","2020-01-16",16.309999
"1305","2020-01-17",16.35
"1306","2020-01-21",15.96
"1307","2020-01-22",15.5
"1308","2020-01-23",15.13
"1309","2020-01-24",15.49
"1310","2020-01-27",15.94
"1311","2020-01-28",16.76
"1312","2020-01-29",17.25
"1313","2020-01-30",17.200001
"1314","2020-01-31",16.700001
"1315","2020-02-03",16.370001
"1316","2020-02-04",16.450001
"1317","2020-02-05",16.92
"1318","2020-02-06",17.299999
"1319","2020-02-07",17.1
"1320","2020-02-10",16.43
"1321","2020-02-11",16.5
"1322","2020-02-12",16.469999
"1323","2020-02-13",16.4
"1324","2020-02-14",15.93
"1325","2020-02-18",16.42
"1326","2020-02-19",16.75
"1327","2020-02-20",16.32
"1328","2020-02-21",16.290001
"1329","2020-02-24",15.89
"1330","2020-02-25",15.35
"1331","2020-02-26",15.34
"1332","2020-02-27",15.03
"1333","2020-02-28",14.83
"1334","2020-03-02",14.94
"1335","2020-03-03",14.68
"1336","2020-03-04",15.31
"1337","2020-03-05",15.04
"1338","2020-03-06",14.85
"1339","2020-03-09",13.51
"1340","2020-03-10",13.65
"1341","2020-03-11",13.61
"1342","2020-03-12",13.1
"1343","2020-03-13",13.65
"1344","2020-03-16",10.66
"1345","2020-03-17",9
"1346","2020-03-18",8.14
"1347","2020-03-19",9.4
"1348","2020-03-20",8.68
"1349","2020-03-23",8.58
"1350","2020-03-24",9.63
"1351","2020-03-25",10.92
"1352","2020-03-26",12
"1353","2020-03-27",10.47
"1354","2020-03-30",10.66
"1355","2020-03-31",10.85
"1356","2020-04-01",9.59
"1357","2020-04-02",10.17
"1358","2020-04-03",8.85
"1359","2020-04-06",10.28
"1360","2020-04-07",10.22
"1361","2020-04-08",11
"1362","2020-04-09",11.46
"1363","2020-04-13",10.88
"1364","2020-04-14",11.3
"1365","2020-04-15",11.42
"1366","2020-04-16",11.18
"1367","2020-04-17",11.46
"1368","2020-04-20",11
"1369","2020-04-21",10.5
"1370","2020-04-22",10.67
"1371","2020-04-23",11.04
"1372","2020-04-24",11.15
"1373","2020-04-27",11.6
"1374","2020-04-28",12.32
"1375","2020-04-29",13.22
"1376","2020-04-30",12.1
"1377","2020-05-01",11.64
"1378","2020-05-04",11.43
"1379","2020-05-05",11.81
"1380","2020-05-06",11.64
"1381","2020-05-07",11.51
"1382","2020-05-08",12.79
"1383","2020-05-11",12.65
"1384","2020-05-12",12.66
"1385","2020-05-13",11.31
"1386","2020-05-14",11.73
"1387","2020-05-15",12.25
"1388","2020-05-18",12.62
"1389","2020-05-19",13.37
"1390","2020-05-20",13.77
"1391","2020-05-21",14.19
"1392","2020-05-22",14.43
"1393","2020-05-26",14.6
"1394","2020-05-27",15.82
"1395","2020-05-28",14.93
"1396","2020-05-29",15.11
"1397","2020-06-01",14.8
"1398","2020-06-02",14.63
"1399","2020-06-03",14.63
"1400","2020-06-04",14.54
"1401","2020-06-05",15.78
"1402","2020-06-08",17.1
"1403","2020-06-09",16.280001
"1404","2020-06-10",16.1
"1405","2020-06-11",15.68
"1406","2020-06-12",16.27
"1407","2020-06-15",16.26
"1408","2020-06-16",16.059999
"1409","2020-06-17",15.3
"1410","2020-06-18",14.38
"1411","2020-06-19",14.04
"1412","2020-06-22",14.09
"1413","2020-06-23",14.44
"1414","2020-06-24",14.13
"1415","2020-06-25",14.78
"1416","2020-06-26",13.87
"1417","2020-06-29",15.14
"1418","2020-06-30",15.27
"1419","2020-07-01",14.99
"1420","2020-07-02",14.83
"1421","2020-07-06",14.78
"1422","2020-07-07",14.61
"1423","2020-07-08",14.49
"1424","2020-07-09",14.09
"1425","2020-07-10",14.5
"1426","2020-07-13",14.11
"1427","2020-07-14",14.03
"1428","2020-07-15",14.88
"1429","2020-07-16",14.82
"1430","2020-07-17",15.01
"1431","2020-07-20",15.06
"1432","2020-07-21",15.08
"1433","2020-07-22",14.73
"1434","2020-07-23",14.195
"1435","2020-07-24",13.99
"1436","2020-07-27",13.79
"1437","2020-07-28",13.71
"1438","2020-07-29",14.34
"1439","2020-07-30",14.3
"1440","2020-07-31",14.44
"1441","2020-08-03",14.81
"1442","2020-08-04",14.7
"1443","2020-08-05",14.31
"1444","2020-08-06",14.32
"1445","2020-08-07",16.24
"1446","2020-08-10",16.82
"1447","2020-08-11",16.469999
"1448","2020-08-12",16.85
"1449","2020-08-13",17.17
"1450","2020-08-14",17.639999
"1451","2020-08-17",18.23
"1452","2020-08-18",18.059999
"1453","2020-08-19",18.59
"1454","2020-08-20",18.33
"1455","2020-08-21",18.4
"1456","2020-08-24",18.379999
"1457","2020-08-25",18.52
"1458","2020-08-26",18.309999
"1459","2020-08-27",18.530001
"1460","2020-08-28",18.35
"1461","2020-08-31",17.860001
"1462","2020-09-01",17.34
"1463","2020-09-02",17.67
"1464","2020-09-03",16.950001
"1465","2020-09-04",17.700001
"1466","2020-09-08",17.42
"1467","2020-09-09",18.200001
"1468","2020-09-10",18.370001
"1469","2020-09-11",17.559999
"1470","2020-09-14",17.950001
"1471","2020-09-15",17.879999
"1472","2020-09-16",17.42
"1473","2020-09-17",17.299999
"1474","2020-09-18",17.75
"1475","2020-09-21",16.91
"1476","2020-09-22",16.639999
"1477","2020-09-23",16.57
"1478","2020-09-24",16.57
"1479","2020-09-25",17.35
"1480","2020-09-28",17.52
"1481","2020-09-29",17.4
"1482","2020-09-30",17.389999
"1483","2020-10-01",17.51
"1484","2020-10-02",17.9
"1485","2020-10-05",18
"1486","2020-10-06",17.9
"1487","2020-10-07",18.51
"1488","2020-10-08",18.379999
"1489","2020-10-09",18.68
"1490","2020-10-12",19.120001
"1491","2020-10-13",18.52
"1492","2020-10-14",18.09
"1493","2020-10-15",18.799999
"1494","2020-10-16",19.055
"1495","2020-10-19",18.4
"1496","2020-10-20",18.530001
"1497","2020-10-21",18.030001
"1498","2020-10-22",18.639999
"1499","2020-10-23",19.07
"1500","2020-10-26",18.940001
"1501","2020-10-27",18.969999
"1502","2020-10-28",18.700001
"1503","2020-10-29",19.27
"1504","2020-10-30",18.74
"1505","2020-11-02",18.5
"1506","2020-11-03",19.48
"1507","2020-11-04",19.73
"1508","2020-11-05",20.389999
"1509","2020-11-06",21.139999
"1510","2020-11-09",23.540001
"1511","2020-11-10",25.35
"1512","2020-11-11",24.74
"1513","2020-11-12",25.52
"1514","2020-11-13",24.99
"1515","2020-11-16",25.290001
"1516","2020-11-17",25.299999
"1517","2020-11-18",25.559999
"1518","2020-11-19",25.75
"1519","2020-11-20",26.77
"1520","2020-11-23",25.83
"1521","2020-11-24",25.559999
"1522","2020-11-25",26.040001
"1523","2020-11-27",26.280001
