"","date","RCII"
"163","2007-08-24",19.450001
"164","2007-08-27",19.290001
"165","2007-08-28",18.77
"166","2007-08-29",19.18
"167","2007-08-30",19.07
"168","2007-08-31",19.219999
"169","2007-09-04",19.299999
"170","2007-09-05",18.940001
"171","2007-09-06",18.799999
"172","2007-09-07",18.42
"173","2007-09-10",18.18
"174","2007-09-11",18.280001
"175","2007-09-12",18.08
"176","2007-09-13",18.23
"177","2007-09-14",18.129999
"178","2007-09-17",17.85
"179","2007-09-18",18.690001
"180","2007-09-19",18.690001
"181","2007-09-20",18.389999
"182","2007-09-21",18.16
"183","2007-09-24",17.68
"184","2007-09-25",17.290001
"185","2007-09-26",16.85
"186","2007-09-27",17.120001
"187","2007-09-28",18.129999
"188","2007-10-01",18.59
"189","2007-10-02",18.18
"190","2007-10-03",17.66
"191","2007-10-04",17.33
"192","2007-10-05",18.23
"193","2007-10-08",17.83
"194","2007-10-09",18.190001
"195","2007-10-10",18
"196","2007-10-11",17.790001
"197","2007-10-12",17.860001
"198","2007-10-15",17.34
"199","2007-10-16",16.950001
"200","2007-10-17",16.91
"201","2007-10-18",16.799999
"202","2007-10-19",15.95
"203","2007-10-22",16.25
"204","2007-10-23",16.1
"205","2007-10-24",15.85
"206","2007-10-25",15.79
"207","2007-10-26",15.99
"208","2007-10-29",16.299999
"209","2007-10-30",16.08
"210","2007-10-31",16
"211","2007-11-01",15.29
"212","2007-11-02",15.09
"213","2007-11-05",14.8
"214","2007-11-06",14.95
"215","2007-11-07",14.41
"216","2007-11-08",15.19
"217","2007-11-09",14.92
"218","2007-11-12",14.92
"219","2007-11-13",15.37
"220","2007-11-14",15.04
"221","2007-11-15",14.95
"222","2007-11-16",14.99
"223","2007-11-19",13.65
"224","2007-11-20",13.71
"225","2007-11-21",13.57
"226","2007-11-23",14
"227","2007-11-26",13.17
"228","2007-11-27",13.4
"229","2007-11-28",14.15
"230","2007-11-29",14.03
"231","2007-11-30",14.16
"232","2007-12-03",14.08
"233","2007-12-04",14.7
"234","2007-12-05",15.25
"235","2007-12-06",16.01
"236","2007-12-07",16.309999
"237","2007-12-10",16.290001
"238","2007-12-11",15.48
"239","2007-12-12",15.73
"240","2007-12-13",15.41
"241","2007-12-14",14.96
"242","2007-12-17",14.96
"243","2007-12-18",15.21
"244","2007-12-19",15
"245","2007-12-20",14.93
"246","2007-12-21",14.9
"247","2007-12-24",15.27
"248","2007-12-26",14.97
"249","2007-12-27",14.48
"250","2007-12-28",14.82
"251","2007-12-31",14.52
"252","2008-01-02",14.93
"253","2008-01-03",14.11
"254","2008-01-04",13.37
"255","2008-01-07",13.75
"256","2008-01-08",13.23
"257","2008-01-09",12.98
"258","2008-01-10",13.23
"259","2008-01-11",12.57
"260","2008-01-14",12.67
"261","2008-01-15",12.23
"262","2008-01-16",12.72
"263","2008-01-17",12.58
"264","2008-01-18",12.39
"265","2008-01-22",12.72
"266","2008-01-23",13.62
"267","2008-01-24",13.63
"268","2008-01-25",13.67
"269","2008-01-28",14.45
"270","2008-01-29",15.26
"271","2008-01-30",15.6
"272","2008-01-31",17.1
"273","2008-02-01",17.15
"274","2008-02-04",16.75
"275","2008-02-05",17.77
"276","2008-02-06",17.34
"277","2008-02-07",18.58
"278","2008-02-08",18.52
"279","2008-02-11",18.85
"280","2008-02-12",18.719999
"281","2008-02-13",18.879999
"282","2008-02-14",18.389999
"283","2008-02-15",18.389999
"284","2008-02-19",18.110001
"285","2008-02-20",18.82
"286","2008-02-21",17.92
"287","2008-02-22",18.34
"288","2008-02-25",18.799999
"289","2008-02-26",19.16
"290","2008-02-27",19.379999
"291","2008-02-28",18.200001
"292","2008-02-29",17.15
"293","2008-03-03",17.4
"294","2008-03-04",17.34
"295","2008-03-05",17.379999
"296","2008-03-06",16.309999
"297","2008-03-07",16.24
"298","2008-03-10",15.75
"299","2008-03-11",16.030001
"300","2008-03-12",16.059999
"301","2008-03-13",17.129999
"302","2008-03-14",16.42
"303","2008-03-17",16.4
"304","2008-03-18",17.33
"305","2008-03-19",16.99
"306","2008-03-20",18.99
"307","2008-03-24",19.719999
"308","2008-03-25",19.25
"309","2008-03-26",18.49
"310","2008-03-27",18
"311","2008-03-28",17.629999
"312","2008-03-31",18.35
"313","2008-04-01",19.110001
"314","2008-04-02",18.74
"315","2008-04-03",18.66
"316","2008-04-04",19.030001
"317","2008-04-07",18.6
"318","2008-04-08",18.360001
"319","2008-04-09",17.719999
"320","2008-04-10",17.85
"321","2008-04-11",17.23
"322","2008-04-14",17.389999
"323","2008-04-15",18.030001
"324","2008-04-16",18.790001
"325","2008-04-17",18.700001
"326","2008-04-18",18.66
"327","2008-04-21",19.08
"328","2008-04-22",18.530001
"329","2008-04-23",19.35
"330","2008-04-24",20.17
"331","2008-04-25",19.940001
"332","2008-04-28",20.27
"333","2008-04-29",22.620001
"334","2008-04-30",21.530001
"335","2008-05-01",22.67
"336","2008-05-02",22.4
"337","2008-05-05",22.02
"338","2008-05-06",22.299999
"339","2008-05-07",21.469999
"340","2008-05-08",21.559999
"341","2008-05-09",21.07
"342","2008-05-12",22.139999
"343","2008-05-13",22.120001
"344","2008-05-14",22.52
"345","2008-05-15",22.58
"346","2008-05-16",22.549999
"347","2008-05-19",22.469999
"348","2008-05-20",22
"349","2008-05-21",21.040001
"350","2008-05-22",20.950001
"351","2008-05-23",20.540001
"352","2008-05-27",20.950001
"353","2008-05-28",21
"354","2008-05-29",21.43
"355","2008-05-30",20.98
"356","2008-06-02",20.68
"357","2008-06-03",21.299999
"358","2008-06-04",21.889999
"359","2008-06-05",22.110001
"360","2008-06-06",21.4
"361","2008-06-09",20.82
"362","2008-06-10",21.33
"363","2008-06-11",21.08
"364","2008-06-12",21.35
"365","2008-06-13",21.67
"366","2008-06-16",22.23
"367","2008-06-17",22.059999
"368","2008-06-18",22.120001
"369","2008-06-19",22.99
"370","2008-06-20",22.200001
"371","2008-06-23",21.639999
"372","2008-06-24",21.450001
"373","2008-06-25",21.99
"374","2008-06-26",21.040001
"375","2008-06-27",20.74
"376","2008-06-30",20.57
"377","2008-07-01",21.190001
"378","2008-07-02",20.379999
"379","2008-07-03",20.360001
"380","2008-07-07",21.049999
"381","2008-07-08",22.52
"382","2008-07-09",23.18
"383","2008-07-10",23.040001
"384","2008-07-11",23.129999
"385","2008-07-14",22.18
"386","2008-07-15",21.76
"387","2008-07-16",22.629999
"388","2008-07-17",24.030001
"389","2008-07-18",24.040001
"390","2008-07-21",23.690001
"391","2008-07-22",24.200001
"392","2008-07-23",24.4
"393","2008-07-24",24.07
"394","2008-07-25",23.93
"395","2008-07-28",23.49
"396","2008-07-29",21.530001
"397","2008-07-30",22.02
"398","2008-07-31",21.200001
"399","2008-08-01",21.299999
"400","2008-08-04",21.17
"401","2008-08-05",21.99
"402","2008-08-06",22.370001
"403","2008-08-07",22.24
"404","2008-08-08",22.83
"405","2008-08-11",23.940001
"406","2008-08-12",23.809999
"407","2008-08-13",23.809999
"408","2008-08-14",24.1
"409","2008-08-15",24.049999
"410","2008-08-18",23.23
"411","2008-08-19",22.719999
"412","2008-08-20",22.91
"413","2008-08-21",22.82
"414","2008-08-22",23.139999
"415","2008-08-25",22.5
"416","2008-08-26",22.6
"417","2008-08-27",22.85
"418","2008-08-28",23.01
"419","2008-08-29",22.66
"420","2008-09-02",22.639999
"421","2008-09-03",22.700001
"422","2008-09-04",22.25
"423","2008-09-05",22.559999
"424","2008-09-08",23.629999
"425","2008-09-09",22.889999
"426","2008-09-10",23.41
"427","2008-09-11",22.799999
"428","2008-09-12",23.16
"429","2008-09-15",22.59
"430","2008-09-16",23.42
"431","2008-09-17",22.41
"432","2008-09-18",23.809999
"433","2008-09-19",24.07
"434","2008-09-22",22.6
"435","2008-09-23",22.6
"436","2008-09-24",22.35
"437","2008-09-25",23.16
"438","2008-09-26",23.780001
"439","2008-09-29",22.700001
"440","2008-09-30",22.280001
"441","2008-10-01",22.200001
"442","2008-10-02",21.08
"443","2008-10-03",20.559999
"444","2008-10-06",19.629999
"445","2008-10-07",18.700001
"446","2008-10-08",17.57
"447","2008-10-09",16.92
"448","2008-10-10",17.76
"449","2008-10-13",19.49
"450","2008-10-14",19.299999
"451","2008-10-15",18.440001
"452","2008-10-16",19.6
"453","2008-10-17",19.24
"454","2008-10-20",19.32
"455","2008-10-21",18.24
"456","2008-10-22",16.549999
"457","2008-10-23",16.16
"458","2008-10-24",15.75
"459","2008-10-27",15.49
"460","2008-10-28",12.04
"461","2008-10-29",13.21
"462","2008-10-30",14.12
"463","2008-10-31",14.6
"464","2008-11-03",14.77
"465","2008-11-04",14.9
"466","2008-11-05",14.07
"467","2008-11-06",12.88
"468","2008-11-07",13.38
"469","2008-11-10",12.78
"470","2008-11-11",12.74
"471","2008-11-12",12.41
"472","2008-11-13",13.84
"473","2008-11-14",13.37
"474","2008-11-17",12.88
"475","2008-11-18",13.13
"476","2008-11-19",12.1
"477","2008-11-20",12.09
"478","2008-11-21",13.1
"479","2008-11-24",14.41
"480","2008-11-25",14.65
"481","2008-11-26",15.91
"482","2008-11-28",16.41
"483","2008-12-01",14.54
"484","2008-12-02",15
"485","2008-12-03",15.47
"486","2008-12-04",14.81
"487","2008-12-05",14.95
"488","2008-12-08",15.3
"489","2008-12-09",14.68
"490","2008-12-10",15.43
"491","2008-12-11",14.46
"492","2008-12-12",15.36
"493","2008-12-15",14.28
"494","2008-12-16",15.1
"495","2008-12-17",15.43
"496","2008-12-18",15.36
"497","2008-12-19",17
"498","2008-12-22",15.97
"499","2008-12-23",16.120001
"500","2008-12-24",16.440001
"501","2008-12-26",16.379999
"502","2008-12-29",16.219999
"503","2008-12-30",16.860001
"504","2008-12-31",17.65
"505","2009-01-02",17.65
"506","2009-01-05",17.719999
"507","2009-01-06",18.639999
"508","2009-01-07",17.6
"509","2009-01-08",17.690001
"510","2009-01-09",16.92
"511","2009-01-12",16.6
"512","2009-01-13",17.09
"513","2009-01-14",15.83
"514","2009-01-15",16.110001
"515","2009-01-16",16.030001
"516","2009-01-20",15
"517","2009-01-21",15
"518","2009-01-22",15.02
"519","2009-01-23",14.91
"520","2009-01-26",15.23
"521","2009-01-27",15.91
"522","2009-01-28",16.35
"523","2009-01-29",15.37
"524","2009-01-30",14.85
"525","2009-02-02",15.14
"526","2009-02-03",17.01
"527","2009-02-04",17.709999
"528","2009-02-05",18.41
"529","2009-02-06",18.709999
"530","2009-02-09",19.120001
"531","2009-02-10",18.110001
"532","2009-02-11",18.690001
"533","2009-02-12",18.99
"534","2009-02-13",18.58
"535","2009-02-17",18.24
"536","2009-02-18",18.25
"537","2009-02-19",18.16
"538","2009-02-20",17.93
"539","2009-02-23",17.360001
"540","2009-02-24",17.969999
"541","2009-02-25",17.41
"542","2009-02-26",17
"543","2009-02-27",17.52
"544","2009-03-02",16.85
"545","2009-03-03",17.219999
"546","2009-03-04",18.02
"547","2009-03-05",17.57
"548","2009-03-06",16.9
"549","2009-03-09",16.82
"550","2009-03-10",17.959999
"551","2009-03-11",18.219999
"552","2009-03-12",19.040001
"553","2009-03-13",18.879999
"554","2009-03-16",18.299999
"555","2009-03-17",18.93
"556","2009-03-18",18.66
"557","2009-03-19",18.049999
"558","2009-03-20",17.77
"559","2009-03-23",18.870001
"560","2009-03-24",18.690001
"561","2009-03-25",18.639999
"562","2009-03-26",20.120001
"563","2009-03-27",19.969999
"564","2009-03-30",19.290001
"565","2009-03-31",19.370001
"566","2009-04-01",19.66
"567","2009-04-02",20.43
"568","2009-04-03",20.84
"569","2009-04-06",20.65
"570","2009-04-07",20.73
"571","2009-04-08",21.27
"572","2009-04-09",21.469999
"573","2009-04-13",21.290001
"574","2009-04-14",20.860001
"575","2009-04-15",21.110001
"576","2009-04-16",21.530001
"577","2009-04-17",22.049999
"578","2009-04-20",21.209999
"579","2009-04-21",22.110001
"580","2009-04-22",22.26
"581","2009-04-23",21.75
"582","2009-04-24",21.790001
"583","2009-04-27",21.690001
"584","2009-04-28",18.379999
"585","2009-04-29",18.57
"586","2009-04-30",19.25
"587","2009-05-01",19.139999
"588","2009-05-04",19.620001
"589","2009-05-05",19.809999
"590","2009-05-06",19.67
"591","2009-05-07",19.24
"592","2009-05-08",19.709999
"593","2009-05-11",19.25
"594","2009-05-12",18.98
"595","2009-05-13",18
"596","2009-05-14",18.75
"597","2009-05-15",18.59
"598","2009-05-18",19.389999
"599","2009-05-19",19.030001
"600","2009-05-20",18.68
"601","2009-05-21",18.65
"602","2009-05-22",18.620001
"603","2009-05-26",19.25
"604","2009-05-27",19.110001
"605","2009-05-28",19.09
"606","2009-05-29",19.530001
"607","2009-06-01",19.700001
"608","2009-06-02",20.129999
"609","2009-06-03",19.950001
"610","2009-06-04",19.67
"611","2009-06-05",19.99
"612","2009-06-08",19.99
"613","2009-06-09",19.92
"614","2009-06-10",19.059999
"615","2009-06-11",19.4
"616","2009-06-12",19.08
"617","2009-06-15",18.74
"618","2009-06-16",18.17
"619","2009-06-17",18.15
"620","2009-06-18",17.98
"621","2009-06-19",17.610001
"622","2009-06-22",17.610001
"623","2009-06-23",17.280001
"624","2009-06-24",17.49
"625","2009-06-25",17.84
"626","2009-06-26",17.85
"627","2009-06-29",18
"628","2009-06-30",17.83
"629","2009-07-01",18.27
"630","2009-07-02",17.389999
"631","2009-07-06",17.139999
"632","2009-07-07",16.879999
"633","2009-07-08",17.09
"634","2009-07-09",17.549999
"635","2009-07-10",17.860001
"636","2009-07-13",18.33
"637","2009-07-14",18.280001
"638","2009-07-15",19.01
"639","2009-07-16",18.83
"640","2009-07-17",18.75
"641","2009-07-20",19.17
"642","2009-07-21",19.02
"643","2009-07-22",18.809999
"644","2009-07-23",19.42
"645","2009-07-24",19.34
"646","2009-07-27",19.370001
"647","2009-07-28",21.530001
"648","2009-07-29",20.709999
"649","2009-07-30",20.809999
"650","2009-07-31",20.76
"651","2009-08-03",21.48
"652","2009-08-04",21.559999
"653","2009-08-05",21.25
"654","2009-08-06",21.08
"655","2009-08-07",21.700001
"656","2009-08-10",21.49
"657","2009-08-11",21.110001
"658","2009-08-12",21.23
"659","2009-08-13",21.01
"660","2009-08-14",20.58
"661","2009-08-17",19.940001
"662","2009-08-18",20.1
"663","2009-08-19",20.450001
"664","2009-08-20",20.559999
"665","2009-08-21",20.99
"666","2009-08-24",20.82
"667","2009-08-25",20.74
"668","2009-08-26",20.51
"669","2009-08-27",20.35
"670","2009-08-28",20.33
"671","2009-08-31",19.73
"672","2009-09-01",19.129999
"673","2009-09-02",19.08
"674","2009-09-03",19.01
"675","2009-09-04",19.120001
"676","2009-09-08",19.190001
"677","2009-09-09",19.32
"678","2009-09-10",19.09
"679","2009-09-11",18.74
"680","2009-09-14",18.92
"681","2009-09-15",18.610001
"682","2009-09-16",18.610001
"683","2009-09-17",18.74
"684","2009-09-18",18.719999
"685","2009-09-21",19.41
"686","2009-09-22",19.32
"687","2009-09-23",19.120001
"688","2009-09-24",18.959999
"689","2009-09-25",18.73
"690","2009-09-28",19.01
"691","2009-09-29",19.040001
"692","2009-09-30",18.879999
"693","2009-10-01",18.75
"694","2009-10-02",18.67
"695","2009-10-05",18.879999
"696","2009-10-06",19.26
"697","2009-10-07",19.190001
"698","2009-10-08",19.41
"699","2009-10-09",19.93
"700","2009-10-12",19.74
"701","2009-10-13",19.82
"702","2009-10-14",20.34
"703","2009-10-15",20.33
"704","2009-10-16",20.33
"705","2009-10-19",20.77
"706","2009-10-20",20.16
"707","2009-10-21",20.120001
"708","2009-10-22",20.67
"709","2009-10-23",20.629999
"710","2009-10-26",20.42
"711","2009-10-27",18.5
"712","2009-10-28",18.370001
"713","2009-10-29",18.809999
"714","2009-10-30",18.360001
"715","2009-11-02",18.65
"716","2009-11-03",18.82
"717","2009-11-04",18.459999
"718","2009-11-05",18.969999
"719","2009-11-06",19.120001
"720","2009-11-09",19.629999
"721","2009-11-10",19.58
"722","2009-11-11",19.5
"723","2009-11-12",18.959999
"724","2009-11-13",18.67
"725","2009-11-16",18.870001
"726","2009-11-17",18.450001
"727","2009-11-18",18.530001
"728","2009-11-19",18.200001
"729","2009-11-20",18.190001
"730","2009-11-23",18.370001
"731","2009-11-24",18.23
"732","2009-11-25",18.34
"733","2009-11-27",17.91
"734","2009-11-30",17.690001
"735","2009-12-01",17.889999
"736","2009-12-02",17.65
"737","2009-12-03",17.59
"738","2009-12-04",18.24
"739","2009-12-07",18.049999
"740","2009-12-08",17.9
"741","2009-12-09",17.99
"742","2009-12-10",17.91
"743","2009-12-11",18.209999
"744","2009-12-14",18.629999
"745","2009-12-15",18.33
"746","2009-12-16",18.43
"747","2009-12-17",18.35
"748","2009-12-18",18.49
"749","2009-12-21",18.77
"750","2009-12-22",18.52
"751","2009-12-23",18.540001
"752","2009-12-24",18.58
"753","2009-12-28",18.58
"754","2009-12-29",18.42
"755","2009-12-30",18.18
"756","2009-12-31",17.719999
"757","2010-01-04",18.110001
"758","2010-01-05",17.83
"759","2010-01-06",17.66
"760","2010-01-07",18.040001
"761","2010-01-08",19.01
"762","2010-01-11",19.07
"763","2010-01-12",19.1
"764","2010-01-13",19.389999
"765","2010-01-14",19.34
"766","2010-01-15",19.450001
"767","2010-01-19",19.639999
"768","2010-01-20",19.290001
"769","2010-01-21",19.41
"770","2010-01-22",19.120001
"771","2010-01-25",19.440001
"772","2010-01-26",19.73
"773","2010-01-27",19.799999
"774","2010-01-28",19.700001
"775","2010-01-29",20
"776","2010-02-01",20.07
"777","2010-02-02",22.209999
"778","2010-02-03",22.200001
"779","2010-02-04",21.879999
"780","2010-02-05",22.09
"781","2010-02-08",21.610001
"782","2010-02-09",21.809999
"783","2010-02-10",21.66
"784","2010-02-11",21.709999
"785","2010-02-12",21.76
"786","2010-02-16",21.85
"787","2010-02-17",22.15
"788","2010-02-18",22.389999
"789","2010-02-19",22.469999
"790","2010-02-22",22.469999
"791","2010-02-23",22.360001
"792","2010-02-24",22.48
"793","2010-02-25",22.6
"794","2010-02-26",22.24
"795","2010-03-01",22.43
"796","2010-03-02",22.24
"797","2010-03-03",22.280001
"798","2010-03-04",22.51
"799","2010-03-05",23.209999
"800","2010-03-08",23.219999
"801","2010-03-09",23.1
"802","2010-03-10",23.17
"803","2010-03-11",22.940001
"804","2010-03-12",22.950001
"805","2010-03-15",23.049999
"806","2010-03-16",23.1
"807","2010-03-17",23.16
"808","2010-03-18",23.33
"809","2010-03-19",22.74
"810","2010-03-22",23.73
"811","2010-03-23",24.08
"812","2010-03-24",23.700001
"813","2010-03-25",23.48
"814","2010-03-26",23.440001
"815","2010-03-29",23.57
"816","2010-03-30",23.59
"817","2010-03-31",23.65
"818","2010-04-01",23.870001
"819","2010-04-05",23.92
"820","2010-04-06",24.120001
"821","2010-04-07",23.780001
"822","2010-04-08",23.74
"823","2010-04-09",23.709999
"824","2010-04-12",23.450001
"825","2010-04-13",23.5
"826","2010-04-14",23.9
"827","2010-04-15",24.02
"828","2010-04-16",23.860001
"829","2010-04-19",23.85
"830","2010-04-20",24.02
"831","2010-04-21",24.280001
"832","2010-04-22",24.52
"833","2010-04-23",25.17
"834","2010-04-26",25.709999
"835","2010-04-27",28.049999
"836","2010-04-28",27.040001
"837","2010-04-29",27.440001
"838","2010-04-30",25.82
"839","2010-05-03",26.02
"840","2010-05-04",24.92
"841","2010-05-05",24.98
"842","2010-05-06",24.16
"843","2010-05-07",24.209999
"844","2010-05-10",25.360001
"845","2010-05-11",25.559999
"846","2010-05-12",25.969999
"847","2010-05-13",24.58
"848","2010-05-14",24.219999
"849","2010-05-17",24.9
"850","2010-05-18",24.43
"851","2010-05-19",24.799999
"852","2010-05-20",23.639999
"853","2010-05-21",24.27
"854","2010-05-24",23.620001
"855","2010-05-25",23.9
"856","2010-05-26",23.77
"857","2010-05-27",24.469999
"858","2010-05-28",24.190001
"859","2010-06-01",23.43
"860","2010-06-02",23.809999
"861","2010-06-03",24.129999
"862","2010-06-04",22.52
"863","2010-06-07",21.950001
"864","2010-06-08",22.4
"865","2010-06-09",22.17
"866","2010-06-10",22.49
"867","2010-06-11",22.950001
"868","2010-06-14",23.42
"869","2010-06-15",23.790001
"870","2010-06-16",23.4
"871","2010-06-17",23.190001
"872","2010-06-18",23.110001
"873","2010-06-21",22.33
"874","2010-06-22",22.35
"875","2010-06-23",22.41
"876","2010-06-24",21.85
"877","2010-06-25",21.969999
"878","2010-06-28",21.93
"879","2010-06-29",20.73
"880","2010-06-30",20.26
"881","2010-07-01",20.530001
"882","2010-07-02",20.309999
"883","2010-07-06",19.940001
"884","2010-07-07",20.42
"885","2010-07-08",20.290001
"886","2010-07-09",20.719999
"887","2010-07-12",20.9
"888","2010-07-13",22.110001
"889","2010-07-14",22.18
"890","2010-07-15",22.27
"891","2010-07-16",21.15
"892","2010-07-19",21.610001
"893","2010-07-20",21.549999
"894","2010-07-21",21.07
"895","2010-07-22",22.360001
"896","2010-07-23",22.75
"897","2010-07-26",23.290001
"898","2010-07-27",23.23
"899","2010-07-28",22.09
"900","2010-07-29",22.030001
"901","2010-07-30",21.99
"902","2010-08-02",22.27
"903","2010-08-03",21.540001
"904","2010-08-04",21.52
"905","2010-08-05",21.469999
"906","2010-08-06",21.99
"907","2010-08-09",22.08
"908","2010-08-10",21.690001
"909","2010-08-11",20.940001
"910","2010-08-12",20.860001
"911","2010-08-13",20.33
"912","2010-08-16",20.450001
"913","2010-08-17",20.82
"914","2010-08-18",20.969999
"915","2010-08-19",20.41
"916","2010-08-20",20.469999
"917","2010-08-23",20.07
"918","2010-08-24",19.82
"919","2010-08-25",20.23
"920","2010-08-26",19.98
"921","2010-08-27",20.51
"922","2010-08-30",19.959999
"923","2010-08-31",20.08
"924","2010-09-01",21.1
"925","2010-09-02",21.540001
"926","2010-09-03",21.99
"927","2010-09-07",21.309999
"928","2010-09-08",21.6
"929","2010-09-09",21.540001
"930","2010-09-10",21.52
"931","2010-09-13",22.15
"932","2010-09-14",22.73
"933","2010-09-15",22.35
"934","2010-09-16",22.120001
"935","2010-09-17",21.879999
"936","2010-09-20",22.440001
"937","2010-09-21",22.129999
"938","2010-09-22",22.040001
"939","2010-09-23",21.9
"940","2010-09-24",22.66
"941","2010-09-27",22.4
"942","2010-09-28",22.459999
"943","2010-09-29",22.190001
"944","2010-09-30",22.379999
"945","2010-10-01",22.360001
"946","2010-10-04",22.200001
"947","2010-10-05",22.540001
"948","2010-10-06",22.51
"949","2010-10-07",22.440001
"950","2010-10-08",22.860001
"951","2010-10-11",22.9
"952","2010-10-12",22.940001
"953","2010-10-13",22.870001
"954","2010-10-14",23.25
"955","2010-10-15",23.459999
"956","2010-10-18",23.73
"957","2010-10-19",23.129999
"958","2010-10-20",23.52
"959","2010-10-21",23.549999
"960","2010-10-22",23.43
"961","2010-10-25",23.26
"962","2010-10-26",25.68
"963","2010-10-27",25.209999
"964","2010-10-28",25.059999
"965","2010-10-29",25.139999
"966","2010-11-01",24.530001
"967","2010-11-02",25.360001
"968","2010-11-03",25.48
"969","2010-11-04",26.299999
"970","2010-11-05",26.370001
"971","2010-11-08",26.5
"972","2010-11-09",26.4
