"","date","OCN"
"1","2007-01-03",141.686752
"2","2007-01-04",142.5
"3","2007-01-05",141.867477
"4","2007-01-08",142.771088
"5","2007-01-09",144.126511
"6","2007-01-10",144.668671
"7","2007-01-11",148.373489
"8","2007-01-12",151.084335
"9","2007-01-16",150.993973
"10","2007-01-17",150.36145
"11","2007-01-18",149.09639
"12","2007-01-19",148.554214
"13","2007-01-22",148.102417
"14","2007-01-23",150.271088
"15","2007-01-24",150.722885
"16","2007-01-25",149.277115
"17","2007-01-26",128.855423
"18","2007-01-29",124.427711
"19","2007-01-30",125.602409
"20","2007-01-31",127.228912
"21","2007-02-01",128.855423
"22","2007-02-02",125.512047
"23","2007-02-05",121.084335
"24","2007-02-06",121.626503
"25","2007-02-07",122.439758
"26","2007-02-08",119.186745
"27","2007-02-09",116.114456
"28","2007-02-12",115.210846
"29","2007-02-13",114.759033
"30","2007-02-14",117.018074
"31","2007-02-15",116.385544
"32","2007-02-16",116.114456
"33","2007-02-20",115.481926
"34","2007-02-21",115.391563
"35","2007-02-22",114.668678
"36","2007-02-23",113.313255
"37","2007-02-26",110.692772
"38","2007-02-27",107.620483
"39","2007-02-28",105.090363
"40","2007-03-01",108.614456
"41","2007-03-02",104.548195
"42","2007-03-05",99.668678
"43","2007-03-06",105.63253
"44","2007-03-07",105.271088
"45","2007-03-08",106.807228
"46","2007-03-09",104.006027
"47","2007-03-12",103.012047
"48","2007-03-13",98.042168
"49","2007-03-14",96.325302
"50","2007-03-15",105.903618
"51","2007-03-16",110.602409
"52","2007-03-19",108.885544
"53","2007-03-20",110.873497
"54","2007-03-21",113.493973
"55","2007-03-22",114.216866
"56","2007-03-23",115.301208
"57","2007-03-26",116.204819
"58","2007-03-27",115.210846
"59","2007-03-28",114.126503
"60","2007-03-29",114.397591
"61","2007-03-30",116.295181
"62","2007-04-02",116.114456
"63","2007-04-03",119.186745
"64","2007-04-04",118.012047
"65","2007-04-05",116.114456
"66","2007-04-09",116.204819
"67","2007-04-10",115.753014
"68","2007-04-11",115.210846
"69","2007-04-12",115.662651
"70","2007-04-13",122.891563
"71","2007-04-16",125.060242
"72","2007-04-17",126.686745
"73","2007-04-18",126.054214
"74","2007-04-19",126.957832
"75","2007-04-20",127.228912
"76","2007-04-23",126.415665
"77","2007-04-24",125.963852
"78","2007-04-25",129.216873
"79","2007-04-26",129.036148
"80","2007-04-27",131.204819
"81","2007-04-30",128.855423
"82","2007-05-01",128.76506
"83","2007-05-02",128.945786
"84","2007-05-03",129.216873
"85","2007-05-04",128.493973
"86","2007-05-07",128.76506
"87","2007-05-08",129.216873
"88","2007-05-09",129.307236
"89","2007-05-10",125.963852
"90","2007-05-11",129.126511
"91","2007-05-14",126.415665
"92","2007-05-15",125.602409
"93","2007-05-16",127.138557
"94","2007-05-17",126.144577
"95","2007-05-18",124.698792
"96","2007-05-21",127.228912
"97","2007-05-22",128.40361
"98","2007-05-23",129.487946
"99","2007-05-24",125.060242
"100","2007-05-25",126.686745
"101","2007-05-29",126.86747
"102","2007-05-30",127.319275
"103","2007-05-31",127.951805
"104","2007-06-01",128.76506
"105","2007-06-04",128.584335
"106","2007-06-05",129.036148
"107","2007-06-06",125.512047
"108","2007-06-07",123.885544
"109","2007-06-08",126.23494
"110","2007-06-11",126.686745
"111","2007-06-12",126.054214
"112","2007-06-13",126.777107
"113","2007-06-14",126.506027
"114","2007-06-15",128.042175
"115","2007-06-18",125.873497
"116","2007-06-19",125.060242
"117","2007-06-20",122.981926
"118","2007-06-21",122.530121
"119","2007-06-22",121.626503
"120","2007-06-25",121.536148
"121","2007-06-26",120.993973
"122","2007-06-27",123.614456
"123","2007-06-28",122.891563
"124","2007-06-29",120.451805
"125","2007-07-02",114.939758
"126","2007-07-03",114.578316
"127","2007-07-05",113.674698
"128","2007-07-06",112.680725
"129","2007-07-09",113.222893
"130","2007-07-10",112.048195
"131","2007-07-11",112.048195
"132","2007-07-12",114.849396
"133","2007-07-13",114.487953
"134","2007-07-16",114.578316
"135","2007-07-17",112.319275
"136","2007-07-18",109.518074
"137","2007-07-19",109.789154
"138","2007-07-20",112.861443
"139","2007-07-23",109.066261
"140","2007-07-24",104.909637
"141","2007-07-25",100.753014
"142","2007-07-26",98.13253
"143","2007-07-27",95.873497
"144","2007-07-30",96.054214
"145","2007-07-31",97.951805
"146","2007-08-01",96.596382
"147","2007-08-02",90.271088
"148","2007-08-03",82.319275
"149","2007-08-06",84.759033
"150","2007-08-07",82.590363
"151","2007-08-08",81.957832
"152","2007-08-09",70.030121
"153","2007-08-10",81.325302
"154","2007-08-13",75.271088
"155","2007-08-14",71.475906
"156","2007-08-15",70.662651
"157","2007-08-16",77.620483
"158","2007-08-17",80.421684
"159","2007-08-20",78.704819
"160","2007-08-21",79.789154
"161","2007-08-22",83.403618
"162","2007-08-23",81.686745
"163","2007-08-24",84.578316
"164","2007-08-27",84.939758
"165","2007-08-28",85.301208
"166","2007-08-29",84.307228
"167","2007-08-30",81.054214
"168","2007-08-31",84.759033
"169","2007-09-04",84.397591
"170","2007-09-05",85.030121
"171","2007-09-06",83.584335
"172","2007-09-07",84.036148
"173","2007-09-10",83.222893
"174","2007-09-11",84.759033
"175","2007-09-12",82.771088
"176","2007-09-13",81.596382
"177","2007-09-14",85.481926
"178","2007-09-17",83.584335
"179","2007-09-18",86.024094
"180","2007-09-19",89.548195
"181","2007-09-20",87.831322
"182","2007-09-21",89.909637
"183","2007-09-24",86.204819
"184","2007-09-25",85.572289
"185","2007-09-26",87.198792
"186","2007-09-27",87.560242
"187","2007-09-28",85.210846
"188","2007-10-01",89.096382
"189","2007-10-02",91.445786
"190","2007-10-03",92.710846
"191","2007-10-04",92.710846
"192","2007-10-05",94.879517
"193","2007-10-08",95.692772
"194","2007-10-09",95.240967
"195","2007-10-10",95.060242
"196","2007-10-11",92.981926
"197","2007-10-12",92.891563
"198","2007-10-15",89.186745
"199","2007-10-16",88.554214
"200","2007-10-17",87.831322
"201","2007-10-18",85.481926
"202","2007-10-19",80.512047
"203","2007-10-22",78.072289
"204","2007-10-23",78.614456
"205","2007-10-24",75.903618
"206","2007-10-25",74.909637
"207","2007-10-26",75.090363
"208","2007-10-29",74.819275
"209","2007-10-30",73.012047
"210","2007-10-31",67.409637
"211","2007-11-01",63.072289
"212","2007-11-02",62.168674
"213","2007-11-05",59.096386
"214","2007-11-06",57.289158
"215","2007-11-07",51.686749
"216","2007-11-08",52.5
"217","2007-11-09",51.325302
"218","2007-11-12",51.325302
"219","2007-11-13",52.5
"220","2007-11-14",52.590363
"221","2007-11-15",51.415661
"222","2007-11-16",50.331326
"223","2007-11-19",48.795181
"224","2007-11-20",47.530121
"225","2007-11-21",45.180721
"226","2007-11-23",48.975903
"227","2007-11-26",45.090363
"228","2007-11-27",45.271084
"229","2007-11-28",48.072289
"230","2007-11-29",48.343372
"231","2007-11-30",50.602409
"232","2007-12-03",48.614456
"233","2007-12-04",48.072289
"234","2007-12-05",50.331326
"235","2007-12-06",53.493977
"236","2007-12-07",53.313251
"237","2007-12-10",54.216869
"238","2007-12-11",51.23494
"239","2007-12-12",50.963856
"240","2007-12-13",51.415661
"241","2007-12-14",50.602409
"242","2007-12-17",48.975903
"243","2007-12-18",49.969879
"244","2007-12-19",49.789158
"245","2007-12-20",50.873493
"246","2007-12-21",52.861446
"247","2007-12-24",50.783131
"248","2007-12-26",52.861446
"249","2007-12-27",52.048191
"250","2007-12-28",50.150604
"251","2007-12-31",50.060242
"252","2008-01-02",45.903614
"253","2008-01-03",45.451809
"254","2008-01-04",42.921688
"255","2008-01-07",42.198795
"256","2008-01-08",38.945782
"257","2008-01-09",39.487953
"258","2008-01-10",37.590363
"259","2008-01-11",36.144577
"260","2008-01-14",35.963856
"261","2008-01-15",55.030121
"262","2008-01-16",55.662651
"263","2008-01-17",55.572289
"264","2008-01-18",55.572289
"265","2008-01-22",55.662651
"266","2008-01-23",56.385544
"267","2008-01-24",56.204819
"268","2008-01-25",55.391567
"269","2008-01-28",55.933735
"270","2008-01-29",56.385544
"271","2008-01-30",56.204819
"272","2008-01-31",56.295181
"273","2008-02-01",56.385544
"274","2008-02-04",59.006023
"275","2008-02-05",56.475903
"276","2008-02-06",56.566265
"277","2008-02-07",57.289158
"278","2008-02-08",53.674698
"279","2008-02-11",52.951809
"280","2008-02-12",53.945782
"281","2008-02-13",54.578312
"282","2008-02-14",51.686749
"283","2008-02-15",51.686749
"284","2008-02-19",54.487953
"285","2008-02-20",55.030121
"286","2008-02-21",53.493977
"287","2008-02-22",54.216869
"288","2008-02-25",55.481926
"289","2008-02-26",55.572289
"290","2008-02-27",57.018074
"291","2008-02-28",56.746986
"292","2008-02-29",54.216869
"293","2008-03-03",54.126507
"294","2008-03-04",54.487953
"295","2008-03-05",54.126507
"296","2008-03-06",51.415661
"297","2008-03-07",52.319279
"298","2008-03-10",50.873493
"299","2008-03-11",53.403614
"300","2008-03-12",43.554218
"301","2008-03-13",43.463856
"302","2008-03-14",40.572289
"303","2008-03-17",38.313251
"304","2008-03-18",42.650604
"305","2008-03-19",41.024097
"306","2008-03-20",42.650604
"307","2008-03-24",43.915661
"308","2008-03-25",45.63253
"309","2008-03-26",45.180721
"310","2008-03-27",44.186749
"311","2008-03-28",41.475903
"312","2008-03-31",40.120483
"313","2008-04-01",38.313251
"314","2008-04-02",38.042168
"315","2008-04-03",40.210842
"316","2008-04-04",39.939758
"317","2008-04-07",39.849396
"318","2008-04-08",39.487953
"319","2008-04-09",37.680721
"320","2008-04-10",36.415661
"321","2008-04-11",33.343372
"322","2008-04-14",36.777107
"323","2008-04-15",37.138554
"324","2008-04-16",39.487953
"325","2008-04-17",40.210842
"326","2008-04-18",42.379517
"327","2008-04-21",41.656628
"328","2008-04-22",40.210842
"329","2008-04-23",40.030121
"330","2008-04-24",44.638554
"331","2008-04-25",44.909637
"332","2008-04-28",46.445782
"333","2008-04-29",45.63253
"334","2008-04-30",44.638554
"335","2008-05-01",47.259037
"336","2008-05-02",46.807228
"337","2008-05-05",47.078312
"338","2008-05-06",48.433735
"339","2008-05-07",45.722893
"340","2008-05-08",52.319279
"341","2008-05-09",55.843372
"342","2008-05-12",55.030121
"343","2008-05-13",56.024097
"344","2008-05-14",55.933735
"345","2008-05-15",56.024097
"346","2008-05-16",54.849396
"347","2008-05-19",55.391567
"348","2008-05-20",54.668674
"349","2008-05-21",55.662651
"350","2008-05-22",57.289158
"351","2008-05-23",56.837349
"352","2008-05-27",57.740963
"353","2008-05-28",59.36747
"354","2008-05-29",62.078312
"355","2008-05-30",63.614456
"356","2008-06-02",59.909637
"357","2008-06-03",59.006023
"358","2008-06-04",58.825302
"359","2008-06-05",59.548191
"360","2008-06-06",56.024097
"361","2008-06-09",56.837349
"362","2008-06-10",58.102409
"363","2008-06-11",56.204819
"364","2008-06-12",57.650604
"365","2008-06-13",58.644577
"366","2008-06-16",58.012047
"367","2008-06-17",57.650604
"368","2008-06-18",56.475903
"369","2008-06-19",54.216869
"370","2008-06-20",47.439758
"371","2008-06-23",45.542168
"372","2008-06-24",42.379517
"373","2008-06-25",47.439758
"374","2008-06-26",46.174698
"375","2008-06-27",43.73494
"376","2008-06-30",42.018074
"377","2008-07-01",42.560242
"378","2008-07-02",42.560242
"379","2008-07-03",41.024097
"380","2008-07-07",41.204819
"381","2008-07-08",45.813251
"382","2008-07-09",43.192772
"383","2008-07-10",43.915661
"384","2008-07-11",44.277107
"385","2008-07-14",42.379517
"386","2008-07-15",40.843372
"387","2008-07-16",42.921688
"388","2008-07-17",45.451809
"389","2008-07-18",46.626507
"390","2008-07-21",47.710842
"391","2008-07-22",50.512047
"392","2008-07-23",52.590363
"393","2008-07-24",52.590363
"394","2008-07-25",53.313251
"395","2008-07-28",50.873493
"396","2008-07-29",53.13253
"397","2008-07-30",54.849396
"398","2008-07-31",54.578312
"399","2008-08-01",55.843372
"400","2008-08-04",54.759037
"401","2008-08-05",56.385544
"402","2008-08-06",57.018074
"403","2008-08-07",54.759037
"404","2008-08-08",57.289158
"405","2008-08-11",58.463856
"406","2008-08-12",58.373493
"407","2008-08-13",58.644577
"408","2008-08-14",60.271084
"409","2008-08-15",61.445782
"410","2008-08-18",60.63253
"411","2008-08-19",58.73494
"412","2008-08-20",59.728916
"413","2008-08-21",60.903614
"414","2008-08-22",62.530121
"415","2008-08-25",61.084339
"416","2008-08-26",61.807228
"417","2008-08-27",61.987953
"418","2008-08-28",62.801205
"419","2008-08-29",62.981926
"420","2008-09-02",64.066261
"421","2008-09-03",64.789154
"422","2008-09-04",63.524097
"423","2008-09-05",63.433735
"424","2008-09-08",65.512047
"425","2008-09-09",63.253014
"426","2008-09-10",65.060242
"427","2008-09-11",64.879517
"428","2008-09-12",65.602409
"429","2008-09-15",63.885544
"430","2008-09-16",65.060242
"431","2008-09-17",61.987953
"432","2008-09-18",65.602409
"433","2008-09-19",71.475906
"434","2008-09-22",70.481926
"435","2008-09-23",70.753014
"436","2008-09-24",70.933739
"437","2008-09-25",72.469879
"438","2008-09-26",72.469879
"439","2008-09-29",71.475906
"440","2008-09-30",72.740967
"441","2008-10-01",73.012047
"442","2008-10-02",72.650604
"443","2008-10-03",72.289154
"444","2008-10-06",68.945786
"445","2008-10-07",54.668674
"446","2008-10-08",52.861446
"447","2008-10-09",54.668674
"448","2008-10-10",55.753014
"449","2008-10-13",62.259037
"450","2008-10-14",58.012047
"451","2008-10-15",56.024097
"452","2008-10-16",59.186749
"453","2008-10-17",56.566265
"454","2008-10-20",59.006023
"455","2008-10-21",56.475903
"456","2008-10-22",55.030121
"457","2008-10-23",52.138554
"458","2008-10-24",50.602409
"459","2008-10-27",49.608433
"460","2008-10-28",53.222893
"461","2008-10-29",52.771084
"462","2008-10-30",54.397591
"463","2008-10-31",60.542168
"464","2008-11-03",60.090363
"465","2008-11-04",62.439758
"466","2008-11-05",59.006023
"467","2008-11-06",61.084339
"468","2008-11-07",62.801205
"469","2008-11-10",62.530121
"470","2008-11-11",62.981926
"471","2008-11-12",63.253014
"472","2008-11-13",71.475906
"473","2008-11-14",66.506027
"474","2008-11-17",66.777107
"475","2008-11-18",67.138557
"476","2008-11-19",65.060242
"477","2008-11-20",64.969879
"478","2008-11-21",66.144577
"479","2008-11-24",69.216866
"480","2008-11-25",70.843376
"481","2008-11-26",73.644577
"482","2008-11-28",73.644577
"483","2008-12-01",69.307228
"484","2008-12-02",69.126503
"485","2008-12-03",71.837349
"486","2008-12-04",71.656624
"487","2008-12-05",73.373497
"488","2008-12-08",74.096382
"489","2008-12-09",73.644577
"490","2008-12-10",74.457832
"491","2008-12-11",73.463852
"492","2008-12-12",72.921684
"493","2008-12-15",72.469879
"494","2008-12-16",73.825302
"495","2008-12-17",73.283134
"496","2008-12-18",72.469879
"497","2008-12-19",72.198792
"498","2008-12-22",73.825302
"499","2008-12-23",73.73494
"500","2008-12-24",73.554214
"501","2008-12-26",74.457832
"502","2008-12-29",75.271088
"503","2008-12-30",79.427711
"504","2008-12-31",82.951805
"505","2009-01-02",82.319275
"506","2009-01-05",82.680725
"507","2009-01-06",82.680725
"508","2009-01-07",82.590363
"509","2009-01-08",83.584335
"510","2009-01-09",78.162651
"511","2009-01-12",78.072289
"512","2009-01-13",80.873497
"513","2009-01-14",78.885544
"514","2009-01-15",80.512047
"515","2009-01-16",80.421684
"516","2009-01-20",75.63253
"517","2009-01-21",78.795181
"518","2009-01-22",77.620483
"519","2009-01-23",76.445786
"520","2009-01-26",78.253014
"521","2009-01-27",78.614456
"522","2009-01-28",79.698792
"523","2009-01-29",78.975906
"524","2009-01-30",80.421684
"525","2009-02-02",80.421684
"526","2009-02-03",83.493973
"527","2009-02-04",83.042168
"528","2009-02-05",82.680725
"529","2009-02-06",85.030121
"530","2009-02-09",85.210846
"531","2009-02-10",81.957832
